Orthogroup	Syat	Praf
OG0001175	Syat.g_01848	Praf.g_02187
OG0001176	Syat.g_01831	Praf.g_02171
OG0001178	Syat.g_03137	Praf.g_00474
OG0001180	Syat.g_01654	Praf.g_02109
OG0001181	Syat.g_01650	Praf.g_02105
OG0001182	Syat.g_01642	Praf.g_02096
OG0001183	Syat.g_01632	Praf.g_02081
OG0001184	Syat.g_02160	Praf.g_02391
OG0001185	Syat.g_02200	Praf.g_00184
OG0001186	Syat.g_02235	Praf.g_00091
OG0001187	Syat.g_02256	Praf.g_00088
OG0001188	Syat.g_02261	Praf.g_00083
OG0001189	Syat.g_02287	Praf.g_00058
OG0001190	Syat.g_02692	Praf.g_02656
OG0001191	Syat.g_02675	Praf.g_02669
OG0001192	Syat.g_02663	Praf.g_02674
OG0001193	Syat.g_02513	Praf.g_02724
OG0001194	Syat.g_02515	Praf.g_02728
OG0001195	Syat.g_02516	Praf.g_02729
OG0001196	Syat.g_02398	Praf.g_02766
OG0001197	Syat.g_02396	Praf.g_02768
OG0001199	Syat.g_01475	Praf.g_00315
OG0001200	Syat.g_01477	Praf.g_00313
OG0001201	Syat.g_01572	Praf.g_00243
OG0001203	Syat.g_01447	Praf.g_00387
OG0001204	Syat.g_01867	Praf.g_02206
OG0001205	Syat.g_01287	Praf.g_01979
OG0001206	Syat.g_03268	Praf.g_01941
OG0001207	Syat.g_03162	Praf.g_00586
OG0001208	Syat.g_03172	Praf.g_00597
OG0001209	Syat.g_03273	Praf.g_00663
OG0001210	Syat.g_00103	Praf.g_00673
OG0001211	Syat.g_00078	Praf.g_00690
OG0001213	Syat.g_03289	Praf.g_01684
OG0001214	Syat.g_00128	Praf.g_01694
OG0001216	Syat.g_00660	Praf.g_01304
OG0001217	Syat.g_02587	Praf.g_00710
OG0001218	Syat.g_01356	Praf.g_01853
OG0001219	Syat.g_00629	Praf.g_01432
OG0001220	Syat.g_01534	Praf.g_01619
OG0001222	Syat.g_00597	Praf.g_02684
OG0001223	Syat.g_00544	Praf.g_01364
OG0001224	Syat.g_00804	Praf.g_01278
OG0001225	Syat.g_00806	Praf.g_01276
OG0001226	Syat.g_01485	Praf.g_00991
OG0001228	Syat.g_00938	Praf.g_00899
OG0001229	Syat.g_00981	Praf.g_00494
OG0001230	Syat.g_01235	Praf.g_01784
OG0001231	Syat.g_02327	Praf.g_00017
OG0001232	Syat.g_03041	Praf.g_00454
OG0001233	Syat.g_03012	Praf.g_00430
OG0001234	Syat.g_02092	Praf.g_02184
OG0001235	Syat.g_01838	Praf.g_02176
OG0001236	Syat.g_02156	Praf.g_02387
OG0001237	Syat.g_02161	Praf.g_02392
OG0001238	Syat.g_02673	Praf.g_02670
OG0001239	Syat.g_01472	Praf.g_00318
OG0001240	Syat.g_01554	Praf.g_00260
OG0001241	Syat.g_01564	Praf.g_00250
OG0001243	Syat.g_02928	Praf.g_02402
OG0001244	Syat.g_02901	Praf.g_02429
OG0001245	Syat.g_00212	Praf.g_01003
OG0001246	Syat.g_03209	Praf.g_00624
OG0001247	Syat.g_01019	Praf.g_01572
OG0001248	Syat.g_03159	Praf.g_01210
OG0001249	Syat.g_01620	Praf.g_02063
OG0001250	Syat.g_00739	Praf.g_01598
OG0001252	Syat.g_00787	Praf.g_01284
OG0001255	Syat.g_00843	Praf.g_01134
OG0001256	Syat.g_03111	Praf.g_00497
OG0001258	Syat.g_03119	Praf.g_00486
OG0001259	Syat.g_03014	Praf.g_00432
OG0001261	Syat.g_01791	Praf.g_02128
OG0001262	Syat.g_02285	Praf.g_00061
OG0001263	Syat.g_02926	Praf.g_02404
OG0001265	Syat.g_02938	Praf.g_00217
OG0001266	Syat.g_02808	Praf.g_02522
OG0001267	Syat.g_02060	Praf.g_02279
OG0001268	Syat.g_01608	Praf.g_02048
OG0001269	Syat.g_02369	Praf.g_01616
OG0001270	Syat.g_02968	Praf.g_01991
OG0001271	Syat.g_01374	Praf.g_01910
OG0001272	Syat.g_03176	Praf.g_00601
OG0001274	Syat.g_02727	Praf.g_02550
OG0001275	Syat.g_00529	Praf.g_01351
OG0001276	Syat.g_00705	Praf.g_01334
OG0001277	Syat.g_03312	Praf.g_02752
OG0001278	Syat.g_00895	Praf.g_00893
OG0001279	Syat.g_01252	Praf.g_01769
OG0001281	Syat.g_01159	Praf.g_00789
OG0001283	Syat.g_02403	Praf.g_02762
OG0001286	Syat.g_01656	Praf.g_02111
OG0001287	Syat.g_02208	Praf.g_00176
OG0001288	Syat.g_02225	Praf.g_00158
OG0001290	Syat.g_01563	Praf.g_00251
OG0001291	Syat.g_02916	Praf.g_02414
OG0001292	Syat.g_01873	Praf.g_02211
OG0001293	Syat.g_01995	Praf.g_02252
OG0001294	Syat.g_00409	Praf.g_01750
OG0001295	Syat.g_00945	Praf.g_00676
OG0001298	Syat.g_00043	Praf.g_00722
OG0001300	Syat.g_01025	Praf.g_01206
OG0001303	Syat.g_00628	Praf.g_01431
OG0001307	Syat.g_02082	Praf.g_01893
OG0001308	Syat.g_01176	Praf.g_01808
OG0001309	Syat.g_01113	Praf.g_00639
OG0001310	Syat.g_03066	Praf.g_00465
OG0001311	Syat.g_00703	Praf.g_01332
OG0001312	Syat.g_00615	Praf.g_01421
OG0001319	Syat.g_02048	Praf.g_02269
OG0001323	Syat.g_01111	Praf.g_00642
OG0001326	Syat.g_02525	Praf.g_02735
OG0001327	Syat.g_00414	Praf.g_01640
OG0001329	Syat.g_00097	Praf.g_00960
OG0001331	Syat.g_01301	Praf.g_00578
OG0001333	Syat.g_03018	Praf.g_00436
OG0001336	Syat.g_02402	Praf.g_02763
OG0001337	Syat.g_01621	Praf.g_02067
OG0001347	Syat.g_02666	Praf.g_00085
OG0001348	Syat.g_03316	Praf.g_02569
OG0001351	Syat.g_01318	Praf.g_01958
OG0001353	Syat.g_00717	Praf.g_01589, Praf.g_01588
OG0001354	Syat.g_00558	Praf.g_01375
OG0001355	Syat.g_02589	Praf.g_01484
OG0001356	Syat.g_01035	Praf.g_02686
OG0001356	Syat.g_01428	Praf.g_01026
OG0001358	Syat.g_03319	Praf.g_01665
OG0001360	Syat.g_00256	Praf.g_00936
OG0001361	Syat.g_00293	Praf.g_00883
OG0001365	Syat.g_02687	Praf.g_02661
OG0001366	Syat.g_03047	Praf.g_00456
OG0001371	Syat.g_01490	Praf.g_00371
OG0001373	Syat.g_02524	Praf.g_02734
OG0001374	Syat.g_02541	Praf.g_02742
OG0001376	Syat.g_00841	Praf.g_02677
OG0001377	Syat.g_00842	Praf.g_02676
OG0001378	Syat.g_02967	Praf.g_01997
OG0001379	Syat.g_01147	Praf.g_00803
OG0001382	Syat.g_00101	Praf.g_01298
OG0001383	Syat.g_01092	Praf.g_00393
OG0001383	Syat.g_01441	Praf.g_01157
OG0001385	Syat.g_02521	Praf.g_02731
OG0001386	Syat.g_02522	Praf.g_02732
OG0001387	Syat.g_02523	Praf.g_02733
OG0001388	Syat.g_02526	Praf.g_02736
OG0001389	Syat.g_02531	Praf.g_02737
OG0001390	Syat.g_02532	Praf.g_02738
OG0001391	Syat.g_02533	Praf.g_02739
OG0001392	Syat.g_02539	Praf.g_02740
OG0001393	Syat.g_02540	Praf.g_02741
OG0001394	Syat.g_00450	Praf.g_01496
OG0001396	Syat.g_02665	Praf.g_00084
OG0001401	Syat.g_00721	Praf.g_01593
OG0001402	Syat.g_03314	Praf.g_01670
OG0001403	Syat.g_02307	Praf.g_00036
OG0001406	Syat.g_00840	Praf.g_02678
OG0001409	Syat.g_01007	Praf.g_00870
OG0001412	Syat.g_01135	Praf.g_00131
OG0001415	Syat.g_00017	Praf.g_00744
OG0001416	Syat.g_02491	Praf.g_00792
OG0001418	Syat.g_03267	Praf.g_02180
OG0001433	Syat.g_01429	Praf.g_01027
OG0001434	Syat.g_00455	Praf.g_01500
OG0001435	Syat.g_00422	Praf.g_01457
OG0001437	Syat.g_00016	Praf.g_00745
OG0001438	Syat.g_02076	Praf.g_02294
OG0001441	Syat.g_01109	Praf.g_00644
OG0001443	Syat.g_02649	Praf.g_00493
OG0001444	Syat.g_01550	Praf.g_00266
OG0001444	Syat.g_01547	Praf.g_00166
OG0001449	Syat.g_00800	Praf.g_00353
OG0001451	Syat.g_02877	Praf.g_01323
OG0001452	Syat.g_01881	Praf.g_00953
OG0001460	Syat.g_01430	Praf.g_01028
OG0001461	Syat.g_01945	Praf.g_01953
OG0001462	Syat.g_02301	Praf.g_00043
OG0001470	Syat.g_02257, Syat.g_02252	Praf.g_00094
OG0001475	Syat.g_01116	Praf.g_00118
OG0001476	Syat.g_02579, Syat.g_01012	Praf.g_00865
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Praf.g_01119
OG0001479	Syat.g_01610	Praf.g_02050
OG0001484	Syat.g_02443	Praf.g_01297
OG0001487	Syat.g_01355	Praf.g_01852
OG0001488	Syat.g_00301	Praf.g_00876
OG0001489	Syat.g_01645	Praf.g_02100
OG0001495	Syat.g_01833	Praf.g_02174
OG0001496	Syat.g_00316	Praf.g_01115
OG0001497	Syat.g_00317	Praf.g_01118
OG0001498	Syat.g_02954	Praf.g_02014
OG0001508	Syat.g_02258	Praf.g_00093
OG0001509	Syat.g_01296	Praf.g_00127
OG0001510	Syat.g_02214	Praf.g_00172
OG0001511	Syat.g_01580	Praf.g_00232
OG0001512	Syat.g_01445	Praf.g_00389
OG0001513	Syat.g_01083	Praf.g_01976
OG0001514	Syat.g_00315	Praf.g_01114
OG0001515	Syat.g_00927	Praf.g_01214
OG0001516	Syat.g_00398	Praf.g_01740
OG0001517	Syat.g_01613	Praf.g_02053
OG0001518	Syat.g_02671	Praf.g_02672
OG0001519	Syat.g_02646	Praf.g_02682
OG0001522	Syat.g_00642	Praf.g_02169
OG0001523	Syat.g_01089	Praf.g_01037
OG0001524	Syat.g_01088	Praf.g_01038
OG0001527	Syat.g_00064	Praf.g_00704
OG0001528	Syat.g_01115	Praf.g_00096
OG0001529	Syat.g_02294	Praf.g_00051
OG0001530	Syat.g_01578	Praf.g_00238
OG0001531	Syat.g_01444	Praf.g_00390
OG0001532	Syat.g_00213	Praf.g_00924
OG0001533	Syat.g_02786	Praf.g_00996
OG0001533	Syat.g_02966	Praf.g_01998
OG0001534	Syat.g_00689	Praf.g_01324
OG0001535	Syat.g_00707	Praf.g_01336
OG0001536	Syat.g_00589	Praf.g_01396
OG0001537	Syat.g_00441	Praf.g_01488
OG0001538	Syat.g_00484	Praf.g_01535
OG0001539	Syat.g_00417	Praf.g_01637
OG0001540	Syat.g_02924	Praf.g_02406
OG0001541	Syat.g_02847	Praf.g_02478
OG0001542	Syat.g_02837	Praf.g_02496
OG0001543	Syat.g_03229	Praf.g_02571
OG0001544	Syat.g_02647	Praf.g_02681
OG0001545	Syat.g_02444, Syat.g_02433	Praf.g_02751
OG0001553	Syat.g_01230	Praf.g_01791
OG0001556	Syat.g_01046, Syat.g_03334, Syat.g_03147	Praf.g_01032
OG0001558	Syat.g_02323	Praf.g_00020
OG0001559	Syat.g_01577	Praf.g_00239
OG0001560	Syat.g_01562	Praf.g_00252
OG0001561	Syat.g_00701	Praf.g_01330
OG0001562	Syat.g_00523	Praf.g_01344
OG0001563	Syat.g_01662	Praf.g_02120
OG0001574	Syat.g_00066	Praf.g_00702
OG0001575	Syat.g_00061	Praf.g_00707
OG0001576	Syat.g_01169	Praf.g_00778
OG0001577	Syat.g_03255	Praf.g_00835
OG0001580	Syat.g_02701	Praf.g_02612
OG0001588	Syat.g_02169	Praf.g_02600
OG0001588	Syat.g_03195	Praf.g_02371
OG0001590	Syat.g_00112	Praf.g_01617
OG0001591	Syat.g_00411	Praf.g_01642
OG0001592	Syat.g_02699	Praf.g_02613
OG0001614	Syat.g_02197	Praf.g_00186
OG0001615	Syat.g_00091	Praf.g_00682
OG0001616	Syat.g_00249	Praf.g_00915
OG0001617	Syat.g_03212, Syat.g_03299	Praf.g_01199
OG0001618	Syat.g_00670, Syat.g_02510	Praf.g_01312
OG0001619	Syat.g_00600	Praf.g_01406
OG0001620	Syat.g_01601	Praf.g_02040
OG0001621	Syat.g_01883	Praf.g_02241
OG0001622	Syat.g_02404	Praf.g_02761
OG0001634	Syat.g_00404	Praf.g_01746
OG0001635	Syat.g_02229, Syat.g_01993	Praf.g_00968
OG0001636	Syat.g_02302	Praf.g_00042
OG0001637	Syat.g_02788	Praf.g_00413
OG0001638	Syat.g_03143	Praf.g_00467
OG0001639	Syat.g_02981	Praf.g_00541
OG0001640	Syat.g_00792	Praf.g_01288
OG0001641	Syat.g_00540	Praf.g_01361
OG0001642	Syat.g_00676	Praf.g_01615
OG0001643	Syat.g_00131	Praf.g_01697
OG0001652	Syat.g_02326	Praf.g_00018
OG0001653	Syat.g_01553	Praf.g_00263
OG0001654	Syat.g_02983	Praf.g_00543
OG0001657	Syat.g_02887	Praf.g_02443
OG0001671	Syat.g_02742	Praf.g_02564
OG0001672	Syat.g_01483	Praf.g_00307
OG0001673	Syat.g_01454	Praf.g_00377
OG0001675	Syat.g_00525	Praf.g_01347, Praf.g_01345
OG0001677	Syat.g_01631	Praf.g_02080
OG0001678	Syat.g_01859	Praf.g_02198
OG0001692	Syat.g_01231	Praf.g_01789
OG0001694	Syat.g_02062	Praf.g_02281
OG0001695	Syat.g_02434	Praf.g_02747
OG0001700	Syat.g_01074	Praf.g_01043
OG0001702	Syat.g_01533	Praf.g_00295, Praf.g_00293, Praf.g_00286
OG0001703	Syat.g_03164	Praf.g_00587
OG0001715	Syat.g_01717	Praf.g_01024
OG0001716	Syat.g_02002	Praf.g_01611
OG0001726	Syat.g_02003	Praf.g_01442
OG0001729	Syat.g_01440	Praf.g_00395
OG0001730	Syat.g_01676	Praf.g_00397
OG0001731	Syat.g_03081	Praf.g_00527
OG0001732	Syat.g_02387, Syat.g_00911	Praf.g_00909
OG0001733	Syat.g_01048	Praf.g_01029
OG0001734	Syat.g_00513, Syat.g_01308	Praf.g_01613
OG0001735	Syat.g_00345	Praf.g_01732
OG0001736	Syat.g_01254	Praf.g_02320
OG0001737	Syat.g_02084	Praf.g_02299
OG0001738	Syat.g_02127	Praf.g_02334
OG0001739	Syat.g_02435, Syat.g_02445	Praf.g_02744
OG0001748	Syat.g_02740	Praf.g_02562
OG0001750	Syat.g_01551	Praf.g_00265
OG0001751	Syat.g_01455	Praf.g_00376
OG0001752	Syat.g_02991	Praf.g_00401
OG0001753	Syat.g_01542, Syat.g_01710	Praf.g_00407
OG0001754	Syat.g_02790	Praf.g_00410
OG0001755	Syat.g_03226	Praf.g_00638
OG0001756	Syat.g_01277, Syat.g_00731, Syat.g_02643, Syat.g_01461	Praf.g_00780
OG0001759	Syat.g_02466	Praf.g_01169
OG0001761	Syat.g_00819	Praf.g_01255
OG0001762	Syat.g_00531	Praf.g_01354
OG0001763	Syat.g_00545	Praf.g_01365
OG0001764	Syat.g_00639	Praf.g_01439
OG0001766	Syat.g_02711	Praf.g_02306, Praf.g_02309, Praf.g_02312
OG0001767	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371	Praf.g_02362
OG0001768	Syat.g_02831, Syat.g_03145	Praf.g_02503
OG0001782	Syat.g_01210	Praf.g_01861, Praf.g_01470
OG0001783	Syat.g_02203	Praf.g_00181
OG0001784	Syat.g_01536	Praf.g_00277, Praf.g_00270
OG0001786	Syat.g_03099	Praf.g_00510
OG0001787	Syat.g_01076	Praf.g_00659
OG0001788	Syat.g_03272	Praf.g_00662
OG0001789	Syat.g_01152	Praf.g_00797
OG0001790	Syat.g_03249	Praf.g_00828
OG0001792	Syat.g_00905	Praf.g_00903
OG0001796	Syat.g_00716	Praf.g_01342
OG0001797	Syat.g_00605, Syat.g_01062	Praf.g_01413
OG0001798	Syat.g_03310	Praf.g_01672
OG0001799	Syat.g_00376	Praf.g_01715
OG0001800	Syat.g_01091, Syat.g_01660	Praf.g_01771
OG0001801	Syat.g_01240	Praf.g_01780
OG0001803	Syat.g_01291	Praf.g_01983
OG0001804	Syat.g_02955	Praf.g_02013
OG0001805	Syat.g_02770, Syat.g_01090	Praf.g_02216
OG0001806	Syat.g_02050, Syat.g_02049	Praf.g_02270
OG0001807	Syat.g_02090	Praf.g_02365
OG0001808	Syat.g_02145	Praf.g_02374
OG0001809	Syat.g_00435	Praf.g_02417
OG0001811	Syat.g_02839	Praf.g_02493
OG0001812	Syat.g_02698	Praf.g_02614
OG0001813	Syat.g_02490	Praf.g_02701
OG0001814	Syat.g_02395	Praf.g_02769
OG0001815	Syat.g_01886, Syat.g_00954	Praf.g_02778
OG0001837	Syat.g_02741	Praf.g_02563
OG0001839	Syat.g_02305	Praf.g_00038
OG0001840	Syat.g_02288	Praf.g_00057
OG0001841	Syat.g_02280	Praf.g_00065
OG0001842	Syat.g_02421	Praf.g_00168
OG0001843	Syat.g_02196	Praf.g_00187
OG0001844	Syat.g_02195	Praf.g_00188
OG0001845	Syat.g_02193	Praf.g_00190
OG0001846	Syat.g_03123, Syat.g_02935	Praf.g_00215
OG0001847	Syat.g_02937	Praf.g_00216
OG0001848	Syat.g_02941	Praf.g_00220
OG0001849	Syat.g_01526	Praf.g_00298
OG0001850	Syat.g_01486	Praf.g_00305
OG0001851	Syat.g_01479	Praf.g_00311
OG0001852	Syat.g_01478	Praf.g_00312
OG0001853	Syat.g_01471	Praf.g_00319
OG0001854	Syat.g_01449	Praf.g_00380
OG0001856	Syat.g_03103	Praf.g_00506
OG0001857	Syat.g_03100	Praf.g_00509
OG0001858	Syat.g_03076	Praf.g_00531
OG0001859	Syat.g_01305	Praf.g_00574
OG0001860	Syat.g_03166	Praf.g_00588
OG0001861	Syat.g_03177	Praf.g_00602
OG0001862	Syat.g_03190	Praf.g_00613
OG0001863	Syat.g_03203	Praf.g_00618
OG0001864	Syat.g_03282	Praf.g_00671
OG0001866	Syat.g_00002	Praf.g_00762
OG0001867	Syat.g_03410	Praf.g_00772
OG0001868	Syat.g_01156	Praf.g_00793
OG0001869	Syat.g_03254	Praf.g_00834
OG0001870	Syat.g_03264	Praf.g_00857
OG0001871	Syat.g_00312	Praf.g_00862
OG0001872	Syat.g_00899	Praf.g_00896
OG0001873	Syat.g_00228	Praf.g_00916
OG0001874	Syat.g_00251	Praf.g_00935
OG0001877	Syat.g_00926	Praf.g_01213
OG0001878	Syat.g_00528	Praf.g_01350
OG0001879	Syat.g_00533	Praf.g_01357
OG0001880	Syat.g_00574	Praf.g_01389
OG0001881	Syat.g_00575	Praf.g_01390
OG0001882	Syat.g_00602	Praf.g_01410
OG0001883	Syat.g_00608	Praf.g_01414
OG0001884	Syat.g_00617	Praf.g_01423
OG0001885	Syat.g_00632	Praf.g_01434
OG0001886	Syat.g_00638	Praf.g_01438
OG0001888	Syat.g_00456	Praf.g_01513
OG0001889	Syat.g_00498	Praf.g_01544
OG0001890	Syat.g_00748	Praf.g_01605
OG0001891	Syat.g_00756	Praf.g_01609
OG0001892	Syat.g_00982	Praf.g_01621
OG0001893	Syat.g_03309	Praf.g_01673
OG0001894	Syat.g_00116	Praf.g_01691
OG0001895	Syat.g_01244	Praf.g_01774
OG0001896	Syat.g_02964	Praf.g_02000
OG0001897	Syat.g_01604	Praf.g_02046
OG0001898	Syat.g_01622	Praf.g_02064
OG0001899	Syat.g_01793	Praf.g_02130
OG0001900	Syat.g_01997	Praf.g_02253
OG0001901	Syat.g_01998	Praf.g_02254
OG0001902	Syat.g_02068	Praf.g_02286
OG0001903	Syat.g_02077	Praf.g_02295
OG0001904	Syat.g_02141	Praf.g_02367
OG0001905	Syat.g_02147	Praf.g_02376
OG0001906	Syat.g_02923	Praf.g_02407
OG0001908	Syat.g_02845	Praf.g_02479
OG0001909	Syat.g_02833	Praf.g_02501
OG0001910	Syat.g_02736	Praf.g_02558
OG0001911	Syat.g_00260	Praf.g_02634, Praf.g_02638, Praf.g_02640, Praf.g_02623, Praf.g_02642
OG0001912	Syat.g_02679	Praf.g_02666
OG0001913	Syat.g_02677	Praf.g_02668
OG0001914	Syat.g_03287	Praf.g_02695
OG0001929	Syat.g_02273	Praf.g_00073
OG0001930	Syat.g_02422	Praf.g_00169
OG0001931	Syat.g_02424	Praf.g_00170
OG0001932	Syat.g_02198	Praf.g_00185
OG0001933	Syat.g_01573	Praf.g_00241
OG0001934	Syat.g_01559	Praf.g_00256
OG0001935	Syat.g_01476	Praf.g_00314
OG0001936	Syat.g_00178	Praf.g_00347
OG0001937	Syat.g_03089	Praf.g_00519
OG0001938	Syat.g_03168	Praf.g_00590
OG0001940	Syat.g_00044	Praf.g_00721
OG0001941	Syat.g_01160	Praf.g_00788
OG0001942	Syat.g_00644	Praf.g_01922, Praf.g_00807
OG0001943	Syat.g_00405	Praf.g_00868
OG0001944	Syat.g_01250	Praf.g_00967
OG0001946	Syat.g_00972	Praf.g_01208
OG0001947	Syat.g_02750	Praf.g_01290
OG0001948	Syat.g_00543	Praf.g_01363
OG0001949	Syat.g_00563	Praf.g_01379
OG0001950	Syat.g_00565	Praf.g_01381
OG0001951	Syat.g_00576	Praf.g_01391
OG0001952	Syat.g_00603	Praf.g_01411
OG0001953	Syat.g_00604	Praf.g_01412
OG0001955	Syat.g_01670	Praf.g_01612
OG0001956	Syat.g_00959	Praf.g_01628
OG0001957	Syat.g_03304	Praf.g_01679
OG0001958	Syat.g_00343	Praf.g_01735
OG0001960	Syat.g_01358	Praf.g_01885
OG0001961	Syat.g_01376	Praf.g_01912
OG0001964	Syat.g_01846	Praf.g_02186
OG0001966	Syat.g_01940	Praf.g_02248
OG0001967	Syat.g_01942	Praf.g_02250
OG0001968	Syat.g_01943	Praf.g_02251
OG0001969	Syat.g_02102	Praf.g_02317
OG0001970	Syat.g_02921	Praf.g_02409
OG0001971	Syat.g_02835	Praf.g_02499
OG0001972	Syat.g_02723	Praf.g_02546
OG0001975	Syat.g_03286	Praf.g_02694
OG0001976	Syat.g_03288	Praf.g_02696
OG0001977	Syat.g_02506	Praf.g_02718
OG0001991	Syat.g_01679	Praf.g_01051
OG0001995	Syat.g_02221	Praf.g_00667
OG0001996	Syat.g_02309	Praf.g_00034
OG0001997	Syat.g_01549	Praf.g_00267
OG0001999	Syat.g_03020	Praf.g_00439
OG0002000	Syat.g_01112	Praf.g_00640
OG0002002	Syat.g_00900	Praf.g_00897
OG0002003	Syat.g_01980	Praf.g_01216
OG0002004	Syat.g_02268	Praf.g_01229
OG0002005	Syat.g_01992, Syat.g_02596, Syat.g_01991	Praf.g_01233
OG0002006	Syat.g_02751	Praf.g_01291
OG0002007	Syat.g_00984	Praf.g_01292
OG0002008	Syat.g_03284	Praf.g_01352
OG0002009	Syat.g_00446	Praf.g_01491
OG0002010	Syat.g_01337	Praf.g_01835
OG0002011	Syat.g_00868, Syat.g_01912	Praf.g_02010
OG0002013	Syat.g_01504	Praf.g_02338
OG0002016	Syat.g_02743	Praf.g_02565
OG0002037	Syat.g_01293	Praf.g_00593
OG0002038	Syat.g_01251	Praf.g_00864
OG0002039	Syat.g_00299	Praf.g_00877
OG0002040	Syat.g_02427	Praf.g_00878
OG0002041	Syat.g_00547	Praf.g_01367
OG0002042	Syat.g_00569	Praf.g_01386
OG0002043	Syat.g_00625	Praf.g_01430
OG0002045	Syat.g_01381	Praf.g_01914
OG0002046	Syat.g_01404, Syat.g_01397	Praf.g_01927
OG0002047	Syat.g_02951	Praf.g_02017
OG0002048	Syat.g_01636	Praf.g_02083
OG0002049	Syat.g_01840	Praf.g_02178
OG0002050	Syat.g_02040	Praf.g_02261
OG0002051	Syat.g_02848	Praf.g_02477
OG0002052	Syat.g_01022	Praf.g_02683
OG0002097	Syat.g_02176	Praf.g_00140
OG0002110	Syat.g_02552	Praf.g_01468
OG0002114	Syat.g_01366	Praf.g_00417
OG0002116	Syat.g_03094	Praf.g_00514
OG0002119	Syat.g_02752	Praf.g_00934
OG0002120	Syat.g_02459	Praf.g_00986
OG0002123	Syat.g_00662	Praf.g_01306
OG0002154	Syat.g_00084	Praf.g_02401
OG0002155	Syat.g_02174	Praf.g_00142
OG0002159	Syat.g_01548	Praf.g_00167
OG0002160	Syat.g_02996	Praf.g_00368
OG0002161	Syat.g_01272, Syat.g_02653	Praf.g_00415
OG0002163	Syat.g_02644	Praf.g_00781
OG0002166	Syat.g_03397	Praf.g_01222
OG0002167	Syat.g_01778	Praf.g_01236
OG0002170	Syat.g_01618	Praf.g_02057
OG0002172	Syat.g_02739	Praf.g_02561
OG0002173	Syat.g_02754	Praf.g_02573
OG0002174	Syat.g_02511	Praf.g_02722
OG0002229	Syat.g_02254	Praf.g_00138
OG0002231	Syat.g_00444, Syat.g_00098	Praf.g_01235
OG0002235	Syat.g_00462	Praf.g_01505
OG0002238	Syat.g_00491	Praf.g_01724
OG0002239	Syat.g_01095	Praf.g_01854
OG0002241	Syat.g_01398	Praf.g_01928
OG0002243	Syat.g_02803	Praf.g_02606
OG0002274	Syat.g_02175	Praf.g_00141
OG0002277	Syat.g_02270	Praf.g_00076
OG0002285	Syat.g_00612	Praf.g_01418
OG0002286	Syat.g_00266	Praf.g_01449, Praf.g_01448
OG0002288	Syat.g_00915	Praf.g_01799
OG0002289	Syat.g_01401	Praf.g_01930
OG0002290	Syat.g_01453	Praf.g_01974
OG0002292	Syat.g_02822	Praf.g_02510
OG0002329	Syat.g_01096	Praf.g_01080, Praf.g_00963
OG0002330	Syat.g_01093	Praf.g_01117
OG0002332	Syat.g_00492	Praf.g_01723
OG0002333	Syat.g_00490	Praf.g_01725
OG0002335	Syat.g_02353, Syat.g_02025	Praf.g_01800
OG0002340	Syat.g_02781	Praf.g_02584
OG0002382	Syat.g_03179	Praf.g_00604
OG0002384	Syat.g_00943	Praf.g_00981, Praf.g_00982
OG0002385	Syat.g_00268	Praf.g_01450
OG0002386	Syat.g_01687	Praf.g_01752
OG0002387	Syat.g_01194, Syat.g_02117	Praf.g_01754
OG0002389	Syat.g_01641	Praf.g_02095
OG0002390	Syat.g_02830	Praf.g_02504
OG0002391	Syat.g_02932	Praf.g_02631
OG0002429	Syat.g_01538	Praf.g_00269
OG0002430	Syat.g_01100	Praf.g_00275
OG0002431	Syat.g_01101	Praf.g_00652
OG0002432	Syat.g_02706	Praf.g_00336
OG0002436	Syat.g_01258, Syat.g_02488	Praf.g_01025
OG0002440	Syat.g_00706	Praf.g_01335
OG0002443	Syat.g_00335	Praf.g_01706
OG0002444	Syat.g_01360	Praf.g_01797
OG0002447	Syat.g_01399	Praf.g_01929
OG0002492	Syat.g_02709	Praf.g_00334
OG0002494	Syat.g_00034	Praf.g_00546
OG0002496	Syat.g_02437	Praf.g_01564
OG0002498	Syat.g_00735	Praf.g_02610
OG0002563	Syat.g_01386	Praf.g_00285, Praf.g_00280, Praf.g_01821
OG0002565	Syat.g_03291	Praf.g_00363
OG0002566	Syat.g_02065	Praf.g_00451
OG0002571	Syat.g_00772	Praf.g_01634
OG0002572	Syat.g_01014	Praf.g_01658
OG0002573	Syat.g_01361	Praf.g_01798
OG0002577	Syat.g_00329	Praf.g_01968
OG0002578	Syat.g_02842	Praf.g_02167
OG0002580	Syat.g_02514	Praf.g_02725
OG0002632	Syat.g_02708	Praf.g_00335
OG0002634	Syat.g_01446	Praf.g_00388
OG0002635	Syat.g_01320	Praf.g_00831
OG0002638	Syat.g_00797	Praf.g_01200
OG0002643	Syat.g_00854	Praf.g_01574
OG0002644	Syat.g_01973	Praf.g_01701
OG0002709	Syat.g_02484	Praf.g_01166
OG0002711	Syat.g_02382	Praf.g_01656
OG0002714	Syat.g_00334	Praf.g_01753
OG0002717	Syat.g_02006	Praf.g_02578
OG0002797	Syat.g_03135	Praf.g_00476
OG0002799	Syat.g_00942	Praf.g_00972
OG0002800	Syat.g_02220	Praf.g_00987
OG0002801	Syat.g_00793	Praf.g_01295
