Orthogroup	Syat	Syai
OG0001190	Syat.g_02692	Syai.g_02776
OG0001191	Syat.g_02675	Syai.g_02788
OG0001192	Syat.g_02663	Syai.g_02793
OG0001193	Syat.g_02513	Syai.g_02835
OG0001194	Syat.g_02515	Syai.g_02838
OG0001195	Syat.g_02516	Syai.g_02839
OG0001196	Syat.g_02398	Syai.g_02913
OG0001197	Syat.g_02396	Syai.g_02915
OG0001199	Syat.g_01475	Syai.g_02480
OG0001200	Syat.g_01477	Syai.g_02482
OG0001202	Syat.g_02812	Syai.g_02674
OG0001203	Syat.g_01447	Syai.g_00540
OG0001204	Syat.g_01867	Syai.g_00312
OG0001205	Syat.g_01287	Syai.g_02212
OG0001206	Syat.g_03268	Syai.g_00853
OG0001207	Syat.g_03162	Syai.g_00629
OG0001208	Syat.g_03172	Syai.g_00640
OG0001209	Syat.g_03273	Syai.g_00711
OG0001210	Syat.g_00103	Syai.g_00720
OG0001211	Syat.g_00078	Syai.g_00735
OG0001213	Syat.g_03289	Syai.g_01082
OG0001214	Syat.g_00128	Syai.g_01106
OG0001216	Syat.g_00660	Syai.g_01388
OG0001217	Syat.g_02587	Syai.g_01185
OG0001218	Syat.g_01356	Syai.g_00893
OG0001219	Syat.g_00629	Syai.g_01561
OG0001220	Syat.g_01534	Syai.g_02087
OG0001222	Syat.g_00597	Syai.g_01516
OG0001223	Syat.g_00544	Syai.g_01463
OG0001224	Syat.g_00804	Syai.g_02011
OG0001225	Syat.g_00806	Syai.g_02009
OG0001226	Syat.g_01485	Syai.g_01154
OG0001228	Syat.g_00938	Syai.g_02218
OG0001229	Syat.g_00981	Syai.g_01986
OG0001230	Syat.g_01235	Syai.g_00964
OG0001231	Syat.g_02327	Syai.g_00017
OG0001232	Syat.g_03041	Syai.g_02410
OG0001233	Syat.g_03012	Syai.g_02261
OG0001234	Syat.g_02092	Syai.g_00337
OG0001235	Syat.g_01838	Syai.g_00343
OG0001236	Syat.g_02156	Syai.g_00159
OG0001237	Syat.g_02161	Syai.g_00137
OG0001238	Syat.g_02673	Syai.g_02789
OG0001239	Syat.g_01472	Syai.g_02477
OG0001240	Syat.g_01554	Syai.g_02527
OG0001241	Syat.g_01564	Syai.g_02537
OG0001242	Syat.g_02936	Syai.g_02566
OG0001243	Syat.g_02928	Syai.g_02573
OG0001244	Syat.g_02901	Syai.g_02605
OG0001245	Syat.g_00212	Syai.g_02091
OG0001246	Syat.g_03209	Syai.g_00666
OG0001247	Syat.g_01019	Syai.g_01380
OG0001248	Syat.g_03159	Syai.g_01377
OG0001249	Syat.g_01620	Syai.g_00464
OG0001250	Syat.g_00739	Syai.g_02053
OG0001251	Syat.g_00963, Syat.g_00621	Syai.g_02845
OG0001252	Syat.g_00787	Syai.g_02018
OG0001255	Syat.g_00843	Syai.g_01915
OG0001256	Syat.g_03111	Syai.g_02362
OG0001257	Syat.g_01716, Syat.g_00346, Syat.g_00438, Syat.g_00729, Syat.g_00918	Syai.g_00848
OG0001258	Syat.g_03119	Syai.g_02372
OG0001259	Syat.g_03014	Syai.g_02259
OG0001261	Syat.g_01791	Syai.g_00394
OG0001262	Syat.g_02285	Syai.g_00063
OG0001263	Syat.g_02926	Syai.g_02576
OG0001265	Syat.g_02938	Syai.g_02563
OG0001266	Syat.g_02808	Syai.g_02679
OG0001267	Syat.g_02060	Syai.g_00259
OG0001268	Syat.g_01608	Syai.g_00492
OG0001269	Syat.g_02369	Syai.g_01699
OG0001270	Syat.g_02968	Syai.g_02231
OG0001271	Syat.g_01374	Syai.g_00862
OG0001272	Syat.g_03176	Syai.g_00644
OG0001274	Syat.g_02727	Syai.g_02706
OG0001275	Syat.g_00529	Syai.g_01447
OG0001276	Syat.g_00705	Syai.g_01431
OG0001277	Syat.g_03312	Syai.g_02899
OG0001278	Syat.g_00895	Syai.g_01799
OG0001279	Syat.g_01252	Syai.g_00991
OG0001281	Syat.g_01159	Syai.g_02186
OG0001282	Syat.g_02780	Syai.g_00627
OG0001283	Syat.g_02403	Syai.g_02908
OG0001286	Syat.g_01656	Syai.g_00408
OG0001287	Syat.g_02208	Syai.g_00109
OG0001289	Syat.g_01527	Syai.g_02504
OG0001290	Syat.g_01563	Syai.g_02536
OG0001291	Syat.g_02916	Syai.g_02587
OG0001292	Syat.g_01873	Syai.g_00306
OG0001293	Syat.g_01995	Syai.g_00285
OG0001294	Syat.g_00409	Syai.g_01242
OG0001295	Syat.g_00945	Syai.g_00722
OG0001296	Syat.g_03217	Syai.g_00672
OG0001297	Syat.g_03221	Syai.g_00676
OG0001298	Syat.g_00043	Syai.g_00773
OG0001299	Syat.g_00401	Syai.g_01236
OG0001300	Syat.g_01025	Syai.g_01982
OG0001303	Syat.g_00628	Syai.g_01559
OG0001304	Syat.g_00690	Syai.g_01418
OG0001305	Syat.g_00813	Syai.g_02001
OG0001306	Syat.g_03234	Syai.g_02160
OG0001307	Syat.g_02082	Syai.g_01717
OG0001308	Syat.g_01176	Syai.g_00943
OG0001309	Syat.g_01113	Syai.g_00682
OG0001311	Syat.g_00703	Syai.g_01429
OG0001312	Syat.g_00615	Syai.g_01549
OG0001315	Syat.g_01634	Syai.g_00427
OG0001317	Syat.g_01451	Syai.g_00534
OG0001318	Syat.g_01888	Syai.g_00293
OG0001319	Syat.g_02048	Syai.g_00270
OG0001323	Syat.g_01111	Syai.g_00685
OG0001325	Syat.g_00664	Syai.g_01392
OG0001326	Syat.g_02525	Syai.g_02856
OG0001327	Syat.g_00414	Syai.g_01250
OG0001331	Syat.g_01301	Syai.g_00622
OG0001333	Syat.g_03018	Syai.g_02255
OG0001336	Syat.g_02402	Syai.g_02909
OG0001345	Syat.g_00290	Syai.g_02110
OG0001347	Syat.g_02666	Syai.g_02766
OG0001348	Syat.g_03316	Syai.g_02033
OG0001349	Syat.g_01220	Syai.g_02417
OG0001351	Syat.g_01318	Syai.g_00843
OG0001353	Syat.g_00717	Syai.g_02042
OG0001354	Syat.g_00558	Syai.g_01477
OG0001355	Syat.g_02589	Syai.g_01698
OG0001356	Syat.g_01428	Syai.g_02032
OG0001357	Syat.g_00135	Syai.g_00918, Syai.g_01612
OG0001360	Syat.g_00256	Syai.g_02107
OG0001361	Syat.g_00293	Syai.g_02113
OG0001364	Syat.g_02143	Syai.g_00173
OG0001366	Syat.g_03047	Syai.g_02403
OG0001373	Syat.g_02524	Syai.g_02855
OG0001374	Syat.g_02541	Syai.g_02863
OG0001376	Syat.g_00841	Syai.g_02795
OG0001377	Syat.g_00842	Syai.g_02794
OG0001378	Syat.g_02967	Syai.g_02232
OG0001379	Syat.g_01147	Syai.g_02169
OG0001383	Syat.g_01441	Syai.g_02731
OG0001385	Syat.g_02521	Syai.g_02852
OG0001386	Syat.g_02522	Syai.g_02853
OG0001387	Syat.g_02523	Syai.g_02854
OG0001388	Syat.g_02526	Syai.g_02857
OG0001389	Syat.g_02531	Syai.g_02858
OG0001390	Syat.g_02532	Syai.g_02859
OG0001391	Syat.g_02533	Syai.g_02860
OG0001392	Syat.g_02539	Syai.g_02861
OG0001393	Syat.g_02540	Syai.g_02862
OG0001394	Syat.g_00450	Syai.g_01290
OG0001396	Syat.g_02665	Syai.g_02765
OG0001401	Syat.g_00721	Syai.g_02046, Syai.g_02047
OG0001402	Syat.g_03314	Syai.g_01070
OG0001406	Syat.g_00840	Syai.g_02796
OG0001408	Syat.g_00211	Syai.g_01831
OG0001412	Syat.g_02667	Syai.g_02767
OG0001413	Syat.g_02775, Syat.g_00853	Syai.g_01148
OG0001416	Syat.g_02491	Syai.g_02183
OG0001417	Syat.g_01705	Syai.g_01478
OG0001420	Syat.g_01099	Syai.g_00697
OG0001421	Syat.g_03056	Syai.g_01621
OG0001430	Syat.g_03343	Syai.g_02768
OG0001432	Syat.g_00846	Syai.g_01943
OG0001433	Syat.g_01429	Syai.g_02031
OG0001435	Syat.g_00422	Syai.g_01256
OG0001438	Syat.g_02076	Syai.g_00244
OG0001439	Syat.g_02105	Syai.g_00219
OG0001441	Syat.g_01109	Syai.g_00687
OG0001443	Syat.g_02649	Syai.g_02800
OG0001444	Syat.g_01550	Syai.g_02521
OG0001449	Syat.g_00800	Syai.g_00315
OG0001452	Syat.g_01881	Syai.g_00298
OG0001453	Syat.g_00538	Syai.g_01455
OG0001454	Syat.g_00189	Syai.g_01153
OG0001456	Syat.g_02545	Syai.g_02873
OG0001457	Syat.g_02546	Syai.g_02874
OG0001458	Syat.g_02547	Syai.g_02875
OG0001459	Syat.g_03357, Syat.g_03358	Syai.g_01712
OG0001460	Syat.g_01430	Syai.g_02030
OG0001461	Syat.g_01945	Syai.g_01730
OG0001462	Syat.g_02301	Syai.g_00045
OG0001467	Syat.g_02457	Syai.g_01141
OG0001470	Syat.g_02252	Syai.g_02235
OG0001473	Syat.g_00190	Syai.g_01130
OG0001474	Syat.g_01607	Syai.g_00493
OG0001475	Syat.g_01116	Syai.g_02237
OG0001476	Syat.g_02579, Syat.g_01012	Syai.g_02131
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Syai.g_01992
OG0001479	Syat.g_01610	Syai.g_00490
OG0001480	Syat.g_00100	Syai.g_02088
OG0001482	Syat.g_00549	Syai.g_01468
OG0001484	Syat.g_02443	Syai.g_02864
OG0001487	Syat.g_01355	Syai.g_00894
OG0001488	Syat.g_00301	Syai.g_02121
OG0001489	Syat.g_01645	Syai.g_00419
OG0001492	Syat.g_00898	Syai.g_01796
OG0001493	Syat.g_00890	Syai.g_01820
OG0001495	Syat.g_01833	Syai.g_00349
OG0001496	Syat.g_00316	Syai.g_01990
OG0001497	Syat.g_00317	Syai.g_01991
OG0001498	Syat.g_02954	Syai.g_00518
OG0001502	Syat.g_00757	Syai.g_02079
OG0001504	Syat.g_03356	Syai.g_01713
OG0001507	Syat.g_03261	Syai.g_01671
OG0001508	Syat.g_02258	Syai.g_02234
OG0001510	Syat.g_02214	Syai.g_00105
OG0001511	Syat.g_01580	Syai.g_02549
OG0001512	Syat.g_01445	Syai.g_00541
OG0001513	Syat.g_01083	Syai.g_00138
OG0001514	Syat.g_00315	Syai.g_01989
OG0001515	Syat.g_00927	Syai.g_01978
OG0001516	Syat.g_00398	Syai.g_01233
OG0001517	Syat.g_01613	Syai.g_00487
OG0001518	Syat.g_02671	Syai.g_02791
OG0001519	Syat.g_02646	Syai.g_02802
OG0001520	Syat.g_00852	Syai.g_00757
OG0001527	Syat.g_00064	Syai.g_00749
OG0001528	Syat.g_01115	Syai.g_02236
OG0001529	Syat.g_02294	Syai.g_00054
OG0001530	Syat.g_01578	Syai.g_02547
OG0001531	Syat.g_01444	Syai.g_00542
OG0001532	Syat.g_00213	Syai.g_01764
OG0001533	Syat.g_02786	Syai.g_00849
OG0001533	Syat.g_02966	Syai.g_00821
OG0001534	Syat.g_00689	Syai.g_01417
OG0001535	Syat.g_00707	Syai.g_01433
OG0001536	Syat.g_00589	Syai.g_01508
OG0001537	Syat.g_00441	Syai.g_01285
OG0001538	Syat.g_00484	Syai.g_01326
OG0001539	Syat.g_00417	Syai.g_01252
OG0001540	Syat.g_02924	Syai.g_02578
OG0001541	Syat.g_02847	Syai.g_02646
OG0001542	Syat.g_02837	Syai.g_02655
OG0001543	Syat.g_03229	Syai.g_02692
OG0001544	Syat.g_02647	Syai.g_02801
OG0001545	Syat.g_02444, Syat.g_02433	Syai.g_02898
OG0001547	Syat.g_00645	Syai.g_01580
OG0001549	Syat.g_00799	Syai.g_02106
OG0001554	Syat.g_01005	Syai.g_02774
OG0001556	Syat.g_01046, Syat.g_03334, Syat.g_03147	Syai.g_01757
OG0001557	Syat.g_00451	Syai.g_01291
OG0001558	Syat.g_02323	Syai.g_00020, Syai.g_00021
OG0001559	Syat.g_01577	Syai.g_02546
OG0001560	Syat.g_01562	Syai.g_02535
OG0001561	Syat.g_00701	Syai.g_01427
OG0001562	Syat.g_00523	Syai.g_01441
OG0001563	Syat.g_01662	Syai.g_00403
OG0001567	Syat.g_00651	Syai.g_01581
OG0001568	Syat.g_00643	Syai.g_01578
OG0001573	Syat.g_01835	Syai.g_02762
OG0001574	Syat.g_00066	Syai.g_00747
OG0001575	Syat.g_00061	Syai.g_00752
OG0001576	Syat.g_01169	Syai.g_00817
OG0001577	Syat.g_03255	Syai.g_02148
OG0001578	Syat.g_00192	Syai.g_01886
OG0001580	Syat.g_02701	Syai.g_02758
OG0001588	Syat.g_03195	Syai.g_00170
OG0001590	Syat.g_00112	Syai.g_01098
OG0001591	Syat.g_00411	Syai.g_01244
OG0001592	Syat.g_02699	Syai.g_02760
OG0001594	Syat.g_01365	Syai.g_02783, Syai.g_00987
OG0001614	Syat.g_02197	Syai.g_00119
OG0001616	Syat.g_00249	Syai.g_01751
OG0001617	Syat.g_03212, Syat.g_03299	Syai.g_01985
OG0001618	Syat.g_00670, Syat.g_02510	Syai.g_01399
OG0001619	Syat.g_00600	Syai.g_01519
OG0001620	Syat.g_01601	Syai.g_00499
OG0001621	Syat.g_01883	Syai.g_00297
OG0001622	Syat.g_02404	Syai.g_02907
OG0001623	Syat.g_01666	Syai.g_00457
OG0001624	Syat.g_00188	Syai.g_02807
OG0001625	Syat.g_01938	Syai.g_00291
OG0001634	Syat.g_00404	Syai.g_01239
OG0001635	Syat.g_02229, Syat.g_01993	Syai.g_00091
OG0001637	Syat.g_02788	Syai.g_02274
OG0001638	Syat.g_03143	Syai.g_02390
OG0001639	Syat.g_02981	Syai.g_02297
OG0001640	Syat.g_00792	Syai.g_02022
OG0001641	Syat.g_00540	Syai.g_01457
OG0001642	Syat.g_00676	Syai.g_02085
OG0001643	Syat.g_00131	Syai.g_01109
OG0001644	Syat.g_00844	Syai.g_01406
OG0001645	Syat.g_01719	Syai.g_01682
OG0001647	Syat.g_02051	Syai.g_00268
OG0001652	Syat.g_02326	Syai.g_00018
OG0001653	Syat.g_01553	Syai.g_02524, Syai.g_02924
OG0001654	Syat.g_02983	Syai.g_02295
OG0001657	Syat.g_02887	Syai.g_02619
OG0001659	Syat.g_00219	Syai.g_01759
OG0001660	Syat.g_01585, Syat.g_02948	Syai.g_00509, Syai.g_02554
OG0001672	Syat.g_01483	Syai.g_02488, Syai.g_02489
OG0001673	Syat.g_01454	Syai.g_00532
OG0001675	Syat.g_00525	Syai.g_01443
OG0001677	Syat.g_01631	Syai.g_00430, Syai.g_01762
OG0001678	Syat.g_01859	Syai.g_00322
OG0001679	Syat.g_02946	Syai.g_00756
OG0001680	Syat.g_03064	Syai.g_02394
OG0001682	Syat.g_00668	Syai.g_01152, Syai.g_01396
OG0001692	Syat.g_01231	Syai.g_00959
OG0001694	Syat.g_02062	Syai.g_00257
OG0001695	Syat.g_02434	Syai.g_02894
OG0001700	Syat.g_01074	Syai.g_01204
OG0001702	Syat.g_01533	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Syat.g_03164	Syai.g_00630
OG0001715	Syat.g_01717	Syai.g_01166
OG0001716	Syat.g_02002	Syai.g_02081, Syai.g_02082
OG0001717	Syat.g_02860	Syai.g_02632
OG0001726	Syat.g_02003	Syai.g_01593, Syai.g_01594
OG0001729	Syat.g_01440	Syai.g_00545
OG0001730	Syat.g_01676	Syai.g_00552
OG0001731	Syat.g_03081	Syai.g_02315
OG0001732	Syat.g_02387, Syat.g_00911	Syai.g_01781
OG0001733	Syat.g_01048	Syai.g_01247
OG0001735	Syat.g_00345	Syai.g_02925, Syai.g_01226
OG0001736	Syat.g_01254	Syai.g_00193
OG0001737	Syat.g_02084	Syai.g_00238
OG0001738	Syat.g_02127	Syai.g_00204
OG0001739	Syat.g_02435, Syat.g_02445	Syai.g_02892
OG0001750	Syat.g_01551	Syai.g_02522
OG0001751	Syat.g_01455	Syai.g_00531, Syai.g_01577
OG0001752	Syat.g_02991	Syai.g_02283
OG0001753	Syat.g_01542, Syat.g_01710	Syai.g_02277
OG0001754	Syat.g_02790	Syai.g_02276
OG0001755	Syat.g_03226	Syai.g_00681
OG0001756	Syat.g_01277, Syat.g_00731	Syai.g_02799
OG0001761	Syat.g_00819	Syai.g_01050
OG0001762	Syat.g_00531	Syai.g_01450
OG0001763	Syat.g_00545	Syai.g_01464, Syai.g_01465
OG0001764	Syat.g_00639	Syai.g_01572
OG0001766	Syat.g_02711	Syai.g_00228
OG0001767	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371	Syai.g_00180
OG0001768	Syat.g_02831	Syai.g_02661
OG0001769	Syat.g_00373	Syai.g_01123
OG0001771	Syat.g_01094	Syai.g_01697
OG0001783	Syat.g_02203	Syai.g_00114
OG0001784	Syat.g_01536	Syai.g_02513
OG0001786	Syat.g_03099	Syai.g_02340
OG0001787	Syat.g_01076	Syai.g_00706
OG0001788	Syat.g_03272	Syai.g_00710, Syai.g_00709
OG0001789	Syat.g_01152	Syai.g_02178
OG0001790	Syat.g_03249	Syai.g_02153
OG0001792	Syat.g_00905	Syai.g_01789
OG0001796	Syat.g_00716	Syai.g_01439
OG0001797	Syat.g_00605, Syat.g_01062	Syai.g_01541
OG0001798	Syat.g_03310	Syai.g_01073
OG0001799	Syat.g_00376	Syai.g_01120
OG0001800	Syat.g_01091, Syat.g_01660	Syai.g_00990
OG0001801	Syat.g_01240	Syai.g_00982
OG0001803	Syat.g_01291	Syai.g_02216
OG0001804	Syat.g_02955	Syai.g_00519
OG0001805	Syat.g_02770, Syat.g_01090	Syai.g_00302
OG0001806	Syat.g_02050, Syat.g_02049	Syai.g_00269
OG0001807	Syat.g_02090	Syai.g_00177
OG0001808	Syat.g_02145	Syai.g_00167
OG0001811	Syat.g_02839	Syai.g_02652
OG0001812	Syat.g_02698	Syai.g_02761
OG0001813	Syat.g_02490	Syai.g_02824
OG0001814	Syat.g_02395	Syai.g_02917, Syai.g_02916
OG0001815	Syat.g_01886, Syat.g_00954	Syai.g_02928
OG0001816	Syat.g_00413	Syai.g_01249
OG0001839	Syat.g_02305	Syai.g_00039
OG0001840	Syat.g_02288	Syai.g_00060
OG0001841	Syat.g_02280	Syai.g_00068
OG0001842	Syat.g_02421	Syai.g_02289
OG0001843	Syat.g_02196	Syai.g_00120
OG0001844	Syat.g_02195	Syai.g_00121
OG0001845	Syat.g_02193	Syai.g_00122
OG0001846	Syat.g_03123, Syat.g_02935	Syai.g_02567
OG0001847	Syat.g_02937	Syai.g_02564, Syai.g_02565
OG0001848	Syat.g_02941	Syai.g_02560
OG0001849	Syat.g_01526	Syai.g_02503
OG0001850	Syat.g_01486	Syai.g_02491
OG0001851	Syat.g_01479	Syai.g_02484
OG0001852	Syat.g_01478	Syai.g_02483
OG0001853	Syat.g_01471	Syai.g_02476
OG0001854	Syat.g_01449	Syai.g_00536
OG0001855	Syat.g_01363, Syat.g_01273	Syai.g_00889
OG0001856	Syat.g_03103	Syai.g_02354
OG0001857	Syat.g_03100	Syai.g_02351
OG0001858	Syat.g_03076	Syai.g_02309
OG0001859	Syat.g_01305	Syai.g_00618
OG0001860	Syat.g_03166	Syai.g_00632
OG0001861	Syat.g_03177	Syai.g_00645
OG0001862	Syat.g_03190	Syai.g_00656
OG0001863	Syat.g_03203	Syai.g_00661
OG0001864	Syat.g_03282	Syai.g_00718
OG0001866	Syat.g_00002	Syai.g_00813
OG0001867	Syat.g_03410	Syai.g_01048
OG0001868	Syat.g_01156	Syai.g_02182
OG0001869	Syat.g_03254	Syai.g_02149
OG0001870	Syat.g_03264	Syai.g_02141
OG0001871	Syat.g_00312	Syai.g_02136
OG0001872	Syat.g_00899	Syai.g_01795
OG0001873	Syat.g_00228	Syai.g_01752
OG0001874	Syat.g_00251	Syai.g_01749
OG0001877	Syat.g_00926	Syai.g_01979
OG0001878	Syat.g_00528	Syai.g_01446
OG0001879	Syat.g_00533	Syai.g_01452
OG0001880	Syat.g_00574	Syai.g_01498
OG0001881	Syat.g_00575	Syai.g_01501
OG0001882	Syat.g_00602	Syai.g_01524
OG0001883	Syat.g_00608	Syai.g_01542
OG0001884	Syat.g_00617	Syai.g_01551
OG0001885	Syat.g_00632	Syai.g_01567
OG0001886	Syat.g_00638	Syai.g_01571
OG0001888	Syat.g_00456	Syai.g_01298
OG0001889	Syat.g_00498	Syai.g_01354
OG0001890	Syat.g_00748	Syai.g_02060
OG0001891	Syat.g_00756	Syai.g_02064
OG0001892	Syat.g_00982	Syai.g_02089
OG0001893	Syat.g_03309	Syai.g_01074
OG0001894	Syat.g_00116	Syai.g_01103
OG0001895	Syat.g_01244	Syai.g_00986
OG0001896	Syat.g_02964	Syai.g_02222
OG0001897	Syat.g_01604	Syai.g_00496
OG0001898	Syat.g_01622	Syai.g_00463
OG0001899	Syat.g_01793	Syai.g_00392
OG0001900	Syat.g_01997	Syai.g_00284
OG0001901	Syat.g_01998	Syai.g_00283
OG0001902	Syat.g_02068	Syai.g_00252
OG0001903	Syat.g_02077	Syai.g_00243
OG0001904	Syat.g_02141	Syai.g_00175
OG0001905	Syat.g_02147	Syai.g_00165
OG0001906	Syat.g_02923	Syai.g_02579
OG0001908	Syat.g_02845	Syai.g_02648
OG0001909	Syat.g_02833	Syai.g_02659
OG0001910	Syat.g_02736	Syai.g_02698
OG0001912	Syat.g_02679	Syai.g_02785
OG0001913	Syat.g_02677	Syai.g_02787
OG0001914	Syat.g_03287	Syai.g_01739
OG0001915	Syat.g_02389	Syai.g_02922
OG0001924	Syat.g_02767	Syai.g_01058
OG0001925	Syat.g_02766	Syai.g_01057
OG0001926	Syat.g_02765	Syai.g_01056
OG0001927	Syat.g_02764	Syai.g_01055
OG0001929	Syat.g_02273	Syai.g_00075
OG0001930	Syat.g_02422	Syai.g_02290
OG0001931	Syat.g_02424	Syai.g_02291
OG0001932	Syat.g_02198	Syai.g_00118
OG0001933	Syat.g_01573	Syai.g_02543
OG0001934	Syat.g_01559	Syai.g_02531
OG0001935	Syat.g_01476	Syai.g_02481
OG0001936	Syat.g_00178	Syai.g_01653
OG0001937	Syat.g_03089	Syai.g_02329
OG0001938	Syat.g_03168	Syai.g_00634
OG0001940	Syat.g_00044	Syai.g_00771
OG0001941	Syat.g_01160	Syai.g_02187
OG0001943	Syat.g_00405	Syai.g_01920
OG0001944	Syat.g_01250	Syai.g_01932
OG0001946	Syat.g_00972	Syai.g_01980
OG0001947	Syat.g_02750	Syai.g_02024
OG0001948	Syat.g_00543	Syai.g_01462
OG0001949	Syat.g_00563	Syai.g_01483
OG0001950	Syat.g_00565	Syai.g_01485
OG0001951	Syat.g_00576	Syai.g_01502
OG0001952	Syat.g_00603	Syai.g_01525
OG0001953	Syat.g_00604	Syai.g_01526
OG0001957	Syat.g_03304	Syai.g_01079
OG0001958	Syat.g_00343	Syai.g_01228
OG0001961	Syat.g_01376	Syai.g_00860
OG0001964	Syat.g_01846	Syai.g_00335
OG0001966	Syat.g_01940	Syai.g_00289
OG0001967	Syat.g_01942	Syai.g_00287
OG0001968	Syat.g_01943	Syai.g_00286
OG0001969	Syat.g_02102	Syai.g_00222
OG0001970	Syat.g_02921	Syai.g_02581
OG0001971	Syat.g_02835	Syai.g_02657
OG0001972	Syat.g_02723	Syai.g_02710
OG0001973	Syat.g_02714, Syat.g_02718	Syai.g_02753
OG0001975	Syat.g_03286	Syai.g_01740
OG0001976	Syat.g_03288	Syai.g_01738
OG0001979	Syat.g_03155	Syai.g_01961
OG0001980	Syat.g_00836	Syai.g_00459
OG0001991	Syat.g_01679	Syai.g_01203
OG0001993	Syat.g_02769	Syai.g_01060
OG0001995	Syat.g_02221	Syai.g_01948
OG0001996	Syat.g_02309	Syai.g_00036
OG0001997	Syat.g_01549	Syai.g_02520
OG0002000	Syat.g_01112	Syai.g_00683
OG0002002	Syat.g_00900	Syai.g_01794
OG0002004	Syat.g_02268	Syai.g_02496
OG0002006	Syat.g_02751	Syai.g_02025
OG0002007	Syat.g_00984	Syai.g_02026
OG0002008	Syat.g_03284	Syai.g_01448
OG0002009	Syat.g_00446	Syai.g_01287
OG0002010	Syat.g_01337	Syai.g_00912
OG0002011	Syat.g_00868, Syat.g_01912	Syai.g_00525
OG0002013	Syat.g_01504	Syai.g_00515
OG0002020	Syat.g_02597	Syai.g_02890
OG0002021	Syat.g_02450	Syai.g_02888
OG0002022	Syat.g_02448	Syai.g_02885
OG0002023	Syat.g_02447	Syai.g_02884
OG0002024	Syat.g_02554	Syai.g_02878
OG0002037	Syat.g_01293	Syai.g_00636
OG0002038	Syat.g_01251	Syai.g_02134
OG0002039	Syat.g_00299	Syai.g_02120
OG0002041	Syat.g_00547	Syai.g_01467
OG0002042	Syat.g_00569	Syai.g_01495
OG0002043	Syat.g_00625	Syai.g_01558
OG0002045	Syat.g_01381	Syai.g_00857
OG0002047	Syat.g_02951	Syai.g_00514
OG0002048	Syat.g_01636	Syai.g_00426
OG0002049	Syat.g_01840	Syai.g_00341
OG0002050	Syat.g_02040	Syai.g_00278
OG0002051	Syat.g_02848	Syai.g_02645
OG0002054	Syat.g_02555	Syai.g_02877
OG0002055	Syat.g_02428	Syai.g_02880
OG0002056	Syat.g_02078	Syai.g_00242
OG0002107	Syat.g_02014, Syat.g_03230, Syat.g_00994	Syai.g_01173
OG0002114	Syat.g_01366	Syai.g_00979, Syai.g_00968
OG0002116	Syat.g_03094	Syai.g_02334
OG0002119	Syat.g_02752	Syai.g_02691
OG0002120	Syat.g_02459	Syai.g_01602
OG0002123	Syat.g_00662	Syai.g_01390
OG0002129	Syat.g_01280	Syai.g_00940
OG0002131	Syat.g_02451	Syai.g_02889
OG0002132	Syat.g_02553	Syai.g_02881
OG0002134	Syat.g_02186	Syai.g_00128
OG0002135	Syat.g_03043	Syai.g_02407
OG0002136	Syat.g_03044	Syai.g_02406
OG0002138	Syat.g_02879, Syat.g_02880, Syat.g_00820	Syai.g_01959
OG0002139	Syat.g_00884	Syai.g_01827
OG0002142	Syat.g_01239	Syai.g_00981
OG0002143	Syat.g_00973	Syai.g_00522
OG0002144	Syat.g_03389	Syai.g_00347
OG0002154	Syat.g_00084	Syai.g_02598
OG0002160	Syat.g_02996	Syai.g_01950
OG0002163	Syat.g_02644	Syai.g_02798
OG0002167	Syat.g_01778	Syai.g_00715
OG0002170	Syat.g_01618	Syai.g_00482
OG0002174	Syat.g_02511	Syai.g_02833
OG0002175	Syat.g_00267, Syat.g_02761, Syat.g_00921	Syai.g_02738
OG0002179	Syat.g_02153	Syai.g_00162
OG0002180	Syat.g_02069	Syai.g_00251
OG0002181	Syat.g_02001	Syai.g_00281
OG0002182	Syat.g_03097	Syai.g_00299
OG0002183	Syat.g_01529	Syai.g_02505
OG0002184	Syat.g_01525	Syai.g_02502
OG0002185	Syat.g_01487	Syai.g_02492
OG0002186	Syat.g_03045	Syai.g_02405
OG0002187	Syat.g_03046	Syai.g_02404
OG0002188	Syat.g_03118	Syai.g_02371
OG0002189	Syat.g_03117	Syai.g_02370
OG0002190	Syat.g_03080	Syai.g_02314
OG0002191	Syat.g_02668, Syat.g_01001	Syai.g_00850
OG0002192	Syat.g_00298	Syai.g_02118
OG0002194	Syat.g_00889	Syai.g_01821
OG0002196	Syat.g_00464	Syai.g_01308
OG0002197	Syat.g_00541	Syai.g_01458
OG0002198	Syat.g_02588	Syai.g_01124
OG0002199	Syat.g_00393	Syai.g_01119
OG0002200	Syat.g_01225	Syai.g_00954
OG0002201	Syat.g_00004	Syai.g_00811
OG0002202	Syat.g_00005	Syai.g_00810
OG0002203	Syat.g_00006	Syai.g_00809
OG0002204	Syat.g_00029	Syai.g_00787
OG0002205	Syat.g_00047	Syai.g_00768
OG0002206	Syat.g_00058, Syat.g_01056	Syai.g_00755
OG0002207	Syat.g_00068	Syai.g_00745
OG0002208	Syat.g_03165	Syai.g_00631
OG0002209	Syat.g_01606	Syai.g_00494
OG0002210	Syat.g_01627	Syai.g_00433
