Orthogroup	Syat	Prbk
OG0001139	Syat.g_00209	Prbk.g_00135
OG0001140	Syat.g_00208	Prbk.g_00134
OG0001141	Syat.g_00207	Prbk.g_00133
OG0001142	Syat.g_00206	Prbk.g_00132
OG0001143	Syat.g_00925	Prbk.g_01504
OG0001144	Syat.g_00906	Prbk.g_00188
OG0001145	Syat.g_01117	Prbk.g_01194
OG0001146	Syat.g_01158	Prbk.g_01178
OG0001147	Syat.g_01368	Prbk.g_02120
OG0001148	Syat.g_01297	Prbk.g_02051
OG0001149	Syat.g_01298	Prbk.g_02050
OG0001150	Syat.g_01299	Prbk.g_02049
OG0001151	Syat.g_01420	Prbk.g_02037
OG0001152	Syat.g_01421	Prbk.g_02036
OG0001153	Syat.g_01346	Prbk.g_01217
OG0001154	Syat.g_01347	Prbk.g_01216
OG0001155	Syat.g_02774	Prbk.g_02004
OG0001156	Syat.g_02978	Prbk.g_02001
OG0001157	Syat.g_02977	Prbk.g_02596
OG0001158	Syat.g_02976	Prbk.g_02000
OG0001159	Syat.g_02975	Prbk.g_01999
OG0001160	Syat.g_03104	Prbk.g_00934
OG0001161	Syat.g_02384	Prbk.g_02593
OG0001162	Syat.g_01528	Prbk.g_01788
OG0001163	Syat.g_03112	Prbk.g_00920
OG0001164	Syat.g_03116	Prbk.g_00915
OG0001165	Syat.g_03121	Prbk.g_00912
OG0001166	Syat.g_03050	Prbk.g_01438
OG0001167	Syat.g_03019	Prbk.g_01417
OG0001168	Syat.g_03017	Prbk.g_01415
OG0001169	Syat.g_03015	Prbk.g_01413
OG0001170	Syat.g_03013	Prbk.g_01411
OG0001171	Syat.g_03001	Prbk.g_01401
OG0001172	Syat.g_01858	Prbk.g_01908
OG0001173	Syat.g_01857	Prbk.g_01909
OG0001174	Syat.g_01849	Prbk.g_01917
OG0001175	Syat.g_01848	Prbk.g_01918
OG0001176	Syat.g_01831	Prbk.g_00991
OG0001178	Syat.g_03137	Prbk.g_00901
OG0001180	Syat.g_01654	Prbk.g_00804
OG0001181	Syat.g_01650	Prbk.g_00808
OG0001182	Syat.g_01642	Prbk.g_00817
OG0001183	Syat.g_01632	Prbk.g_00845
OG0001184	Syat.g_02160	Prbk.g_00521
OG0001185	Syat.g_02200	Prbk.g_00231
OG0001186	Syat.g_02235	Prbk.g_01568
OG0001187	Syat.g_02256	Prbk.g_01572
OG0001188	Syat.g_02261	Prbk.g_01576
OG0001189	Syat.g_02287	Prbk.g_01598
OG0001190	Syat.g_02692	Prbk.g_02160
OG0001191	Syat.g_02675	Prbk.g_02173
OG0001192	Syat.g_02663	Prbk.g_02180
OG0001193	Syat.g_02513	Prbk.g_02218
OG0001194	Syat.g_02515	Prbk.g_02224
OG0001195	Syat.g_02516	Prbk.g_02225
OG0001196	Syat.g_02398	Prbk.g_02261
OG0001197	Syat.g_02396	Prbk.g_02263
OG0001199	Syat.g_01475	Prbk.g_01314
OG0001200	Syat.g_01477	Prbk.g_01312
OG0001201	Syat.g_01572	Prbk.g_00010
OG0001202	Syat.g_02812	Prbk.g_01254
OG0001203	Syat.g_01447	Prbk.g_01519
OG0001204	Syat.g_01867	Prbk.g_01013
OG0001205	Syat.g_01287	Prbk.g_00318
OG0001206	Syat.g_03268	Prbk.g_02089
OG0001207	Syat.g_03162	Prbk.g_02053
OG0001208	Syat.g_03172	Prbk.g_02063
OG0001209	Syat.g_03273	Prbk.g_01083
OG0001210	Syat.g_00103	Prbk.g_01095
OG0001211	Syat.g_00078	Prbk.g_01892
OG0001213	Syat.g_03289	Prbk.g_02623
OG0001214	Syat.g_00128	Prbk.g_02633
OG0001216	Syat.g_00660	Prbk.g_00616
OG0001217	Syat.g_02587	Prbk.g_01872
OG0001218	Syat.g_01356	Prbk.g_01205
OG0001219	Syat.g_00629	Prbk.g_02367
OG0001220	Syat.g_01534	Prbk.g_02559
OG0001222	Syat.g_00597	Prbk.g_02189
OG0001223	Syat.g_00544	Prbk.g_02299
OG0001224	Syat.g_00804	Prbk.g_00060
OG0001225	Syat.g_00806	Prbk.g_00058
OG0001226	Syat.g_01485	Prbk.g_01682
OG0001228	Syat.g_00938	Prbk.g_00183
OG0001229	Syat.g_00981	Prbk.g_00923
OG0001230	Syat.g_01235	Prbk.g_00249
OG0001231	Syat.g_02327	Prbk.g_01637
OG0001232	Syat.g_03041	Prbk.g_01433
OG0001233	Syat.g_03012	Prbk.g_01410
OG0001234	Syat.g_02092	Prbk.g_01921
OG0001235	Syat.g_01838	Prbk.g_00996
OG0001236	Syat.g_02156	Prbk.g_00517
OG0001237	Syat.g_02161	Prbk.g_00524
OG0001238	Syat.g_02673	Prbk.g_02174
OG0001239	Syat.g_01472	Prbk.g_01317
OG0001240	Syat.g_01554	Prbk.g_00027
OG0001241	Syat.g_01564	Prbk.g_00017
OG0001242	Syat.g_02936	Prbk.g_00200
OG0001243	Syat.g_02928	Prbk.g_00541
OG0001245	Syat.g_00212	Prbk.g_01693
OG0001246	Syat.g_03209	Prbk.g_01044
OG0001247	Syat.g_01019	Prbk.g_02509
OG0001248	Syat.g_03159	Prbk.g_01805
OG0001249	Syat.g_01620	Prbk.g_00865
OG0001250	Syat.g_00739	Prbk.g_02538
OG0001252	Syat.g_00787	Prbk.g_00065
OG0001255	Syat.g_00843	Prbk.g_01776
OG0001258	Syat.g_03119	Prbk.g_00914
OG0001259	Syat.g_03014	Prbk.g_01412
OG0001261	Syat.g_01791	Prbk.g_00953
OG0001262	Syat.g_02285	Prbk.g_01595
OG0001263	Syat.g_02926	Prbk.g_00543
OG0001265	Syat.g_02938	Prbk.g_00198
OG0001266	Syat.g_02808	Prbk.g_01250
OG0001267	Syat.g_02060	Prbk.g_00417
OG0001268	Syat.g_01608	Prbk.g_00877
OG0001269	Syat.g_02369	Prbk.g_02556
OG0001270	Syat.g_02968	Prbk.g_00330
OG0001271	Syat.g_01374	Prbk.g_02110
OG0001272	Syat.g_03176	Prbk.g_02067
OG0001274	Syat.g_02727	Prbk.g_00651
OG0001275	Syat.g_00529	Prbk.g_00570
OG0001276	Syat.g_00705	Prbk.g_00587
OG0001277	Syat.g_03312	Prbk.g_02247
OG0001278	Syat.g_00895	Prbk.g_00176
OG0001279	Syat.g_01252	Prbk.g_01933
OG0001281	Syat.g_01159	Prbk.g_01177
OG0001283	Syat.g_02403	Prbk.g_02256
OG0001286	Syat.g_01656	Prbk.g_00802
OG0001288	Syat.g_02225	Prbk.g_01534
OG0001290	Syat.g_01563	Prbk.g_00018
OG0001291	Syat.g_02916	Prbk.g_00553
OG0001292	Syat.g_01873	Prbk.g_01007
OG0001293	Syat.g_01995	Prbk.g_00381
OG0001294	Syat.g_00409	Prbk.g_00707
OG0001295	Syat.g_00945	Prbk.g_01098
OG0001297	Syat.g_03221	Prbk.g_01053
OG0001298	Syat.g_00043	Prbk.g_01114
OG0001300	Syat.g_01025	Prbk.g_01801
OG0001303	Syat.g_00628	Prbk.g_02365
OG0001307	Syat.g_02082	Prbk.g_01198
OG0001308	Syat.g_01176	Prbk.g_00277
OG0001309	Syat.g_01113	Prbk.g_01059
OG0001310	Syat.g_03066	Prbk.g_01444
OG0001311	Syat.g_00703	Prbk.g_00589
OG0001312	Syat.g_00615	Prbk.g_02354
OG0001319	Syat.g_02048	Prbk.g_00407
OG0001323	Syat.g_01111	Prbk.g_01062
OG0001326	Syat.g_02525	Prbk.g_02231
OG0001329	Syat.g_00097	Prbk.g_01661
OG0001331	Syat.g_01301	Prbk.g_02047
OG0001333	Syat.g_03018	Prbk.g_01416
OG0001336	Syat.g_02402	Prbk.g_02257
OG0001337	Syat.g_01621	Prbk.g_00859
OG0001347	Syat.g_02666	Prbk.g_01542
OG0001347	Syat.g_01136, Syat.g_00583	Prbk.g_00942
OG0001348	Syat.g_03316	Prbk.g_00671
OG0001351	Syat.g_01318	Prbk.g_00300
OG0001353	Syat.g_00717	Prbk.g_02529
OG0001354	Syat.g_00558	Prbk.g_02308
OG0001355	Syat.g_02589	Prbk.g_02424
OG0001356	Syat.g_01035	Prbk.g_02191
OG0001358	Syat.g_03319	Prbk.g_02607
OG0001360	Syat.g_00256	Prbk.g_00123
OG0001361	Syat.g_00293	Prbk.g_00102
OG0001365	Syat.g_02687	Prbk.g_02165
OG0001366	Syat.g_03047	Prbk.g_01435
OG0001371	Syat.g_01490	Prbk.g_01361
OG0001373	Syat.g_02524	Prbk.g_02230
OG0001374	Syat.g_02541	Prbk.g_02238
OG0001376	Syat.g_00841	Prbk.g_02183
OG0001377	Syat.g_00842	Prbk.g_02182
OG0001378	Syat.g_02967	Prbk.g_00337
OG0001379	Syat.g_01147	Prbk.g_01191
OG0001382	Syat.g_00101	Prbk.g_00623
OG0001383	Syat.g_01092	Prbk.g_01513
OG0001385	Syat.g_02521	Prbk.g_02227
OG0001386	Syat.g_02522	Prbk.g_02228
OG0001387	Syat.g_02523	Prbk.g_02229
OG0001388	Syat.g_02526	Prbk.g_02232
OG0001389	Syat.g_02531	Prbk.g_02233
OG0001390	Syat.g_02532	Prbk.g_02234
OG0001391	Syat.g_02533	Prbk.g_02235
OG0001392	Syat.g_02539	Prbk.g_02236
OG0001393	Syat.g_02540	Prbk.g_02237
OG0001394	Syat.g_00450	Prbk.g_02437
OG0001396	Syat.g_02665	Prbk.g_01543
OG0001401	Syat.g_00721	Prbk.g_02533
OG0001402	Syat.g_03314	Prbk.g_02612
OG0001403	Syat.g_02307	Prbk.g_01618
OG0001406	Syat.g_00840	Prbk.g_02184
OG0001409	Syat.g_01007	Prbk.g_00153
OG0001412	Syat.g_02667	Prbk.g_01541
OG0001415	Syat.g_00017	Prbk.g_01135
OG0001416	Syat.g_02491	Prbk.g_01180
OG0001418	Syat.g_03267	Prbk.g_01925
OG0001434	Syat.g_00455	Prbk.g_02441
OG0001435	Syat.g_00422	Prbk.g_02392
OG0001437	Syat.g_00016	Prbk.g_01136
OG0001438	Syat.g_02076	Prbk.g_00432
OG0001441	Syat.g_01109	Prbk.g_01064
OG0001443	Syat.g_02649	Prbk.g_00922
OG0001444	Syat.g_01550	Prbk.g_00033
OG0001444	Syat.g_01547	Prbk.g_01493
OG0001449	Syat.g_00800	Prbk.g_01465
OG0001451	Syat.g_02877	Prbk.g_00598
OG0001461	Syat.g_01945	Prbk.g_00296
OG0001462	Syat.g_02301	Prbk.g_01611
OG0001470	Syat.g_02257, Syat.g_02252	Prbk.g_01566
OG0001474	Syat.g_01607	Prbk.g_00878
OG0001475	Syat.g_01116	Prbk.g_01564
OG0001476	Syat.g_02579, Syat.g_01012	Prbk.g_00148
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Prbk.g_01756
OG0001478	Syat.g_01294	Prbk.g_01288
OG0001479	Syat.g_01610	Prbk.g_00875
OG0001484	Syat.g_02443	Prbk.g_00625
OG0001487	Syat.g_01355	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208
OG0001488	Syat.g_00301	Prbk.g_00159
OG0001489	Syat.g_01645	Prbk.g_00813
OG0001495	Syat.g_01833	Prbk.g_00994
OG0001496	Syat.g_00316	Prbk.g_01752
OG0001497	Syat.g_00317	Prbk.g_01755
OG0001498	Syat.g_02954	Prbk.g_00363
OG0001508	Syat.g_02258	Prbk.g_01567
OG0001509	Syat.g_01296	Prbk.g_01545, Prbk.g_00223
OG0001510	Syat.g_02214	Prbk.g_01485
OG0001511	Syat.g_01580	Prbk.g_00003
OG0001512	Syat.g_01445	Prbk.g_01517
OG0001514	Syat.g_00315	Prbk.g_01751
OG0001515	Syat.g_00927	Prbk.g_01809
OG0001516	Syat.g_00398	Prbk.g_00716
OG0001517	Syat.g_01613	Prbk.g_00872
OG0001518	Syat.g_02671	Prbk.g_02176
OG0001519	Syat.g_02646	Prbk.g_02187
OG0001527	Syat.g_00064	Prbk.g_01878
OG0001528	Syat.g_01115	Prbk.g_01570
OG0001529	Syat.g_02294	Prbk.g_01605
OG0001530	Syat.g_01578	Prbk.g_00005
OG0001531	Syat.g_01444	Prbk.g_01516
OG0001532	Syat.g_00213	Prbk.g_00136
OG0001533	Syat.g_02786	Prbk.g_01687
OG0001533	Syat.g_02966	Prbk.g_00338
OG0001534	Syat.g_00689	Prbk.g_00597
OG0001535	Syat.g_00707	Prbk.g_00585
OG0001536	Syat.g_00589	Prbk.g_02328
OG0001537	Syat.g_00441	Prbk.g_02428
OG0001538	Syat.g_00484	Prbk.g_02473
OG0001539	Syat.g_00417	Prbk.g_02579
OG0001540	Syat.g_02924	Prbk.g_00545
OG0001541	Syat.g_02847	Prbk.g_00787
OG0001542	Syat.g_02837	Prbk.g_01276
OG0001543	Syat.g_03229	Prbk.g_00673
OG0001544	Syat.g_02647	Prbk.g_02186
OG0001545	Syat.g_02444, Syat.g_02433	Prbk.g_02246
OG0001553	Syat.g_01230	Prbk.g_00256
OG0001558	Syat.g_02323	Prbk.g_01634
OG0001559	Syat.g_01577	Prbk.g_00006
OG0001560	Syat.g_01562	Prbk.g_00019
OG0001561	Syat.g_00701	Prbk.g_00591
OG0001562	Syat.g_00523	Prbk.g_00577
OG0001563	Syat.g_01662	Prbk.g_00945
OG0001574	Syat.g_00066	Prbk.g_01880
OG0001575	Syat.g_00061	Prbk.g_01875
OG0001576	Syat.g_01169	Prbk.g_01168
OG0001577	Syat.g_03255	Prbk.g_01023
OG0001580	Syat.g_02701	Prbk.g_02149
OG0001588	Syat.g_03195	Prbk.g_00504
OG0001590	Syat.g_00112	Prbk.g_02557
OG0001591	Syat.g_00411	Prbk.g_02583
OG0001592	Syat.g_02699	Prbk.g_02150
OG0001614	Syat.g_02197	Prbk.g_00229
OG0001615	Syat.g_00091	Prbk.g_02685
OG0001616	Syat.g_00249	Prbk.g_01500
OG0001617	Syat.g_03212, Syat.g_03299	Prbk.g_01955
OG0001618	Syat.g_00670, Syat.g_02510	Prbk.g_00609
OG0001619	Syat.g_00600	Prbk.g_02338
OG0001620	Syat.g_01601	Prbk.g_00886
OG0001621	Syat.g_01883	Prbk.g_00370
OG0001622	Syat.g_02404	Prbk.g_02255
OG0001634	Syat.g_00404	Prbk.g_00710
OG0001635	Syat.g_02229, Syat.g_01993	Prbk.g_02658
OG0001636	Syat.g_02302	Prbk.g_01612
OG0001637	Syat.g_02788	Prbk.g_01392
OG0001638	Syat.g_03143	Prbk.g_01446
OG0001639	Syat.g_02981	Prbk.g_02005
OG0001640	Syat.g_00792	Prbk.g_00069
OG0001641	Syat.g_00540	Prbk.g_02294
OG0001642	Syat.g_00676	Prbk.g_02555
OG0001643	Syat.g_00131	Prbk.g_02636
OG0001652	Syat.g_02326	Prbk.g_01636
OG0001653	Syat.g_01553	Prbk.g_00030
OG0001654	Syat.g_02983	Prbk.g_02007
OG0001657	Syat.g_02887	Prbk.g_00762
OG0001671	Syat.g_02742	Prbk.g_00666
OG0001672	Syat.g_01483	Prbk.g_01306
OG0001673	Syat.g_01454	Prbk.g_01367
OG0001675	Syat.g_00525	Prbk.g_00574, Prbk.g_00576
OG0001677	Syat.g_01631	Prbk.g_00846
OG0001692	Syat.g_01231	Prbk.g_00254
OG0001694	Syat.g_02062	Prbk.g_00419
OG0001695	Syat.g_02434	Prbk.g_02241
OG0001702	Syat.g_01533	Prbk.g_01293
OG0001703	Syat.g_03164	Prbk.g_02054
OG0001715	Syat.g_01717	Prbk.g_01712
OG0001716	Syat.g_02002	Prbk.g_02551
OG0001726	Syat.g_02003	Prbk.g_02377
OG0001729	Syat.g_01440	Prbk.g_01511
OG0001730	Syat.g_01676	Prbk.g_01377
OG0001731	Syat.g_03081	Prbk.g_01992
OG0001732	Syat.g_02387, Syat.g_00911	Prbk.g_01507
OG0001734	Syat.g_00513, Syat.g_01308	Prbk.g_02553
OG0001735	Syat.g_00345	Prbk.g_00724
OG0001736	Syat.g_01254	Prbk.g_00455
OG0001737	Syat.g_02084	Prbk.g_00437
OG0001738	Syat.g_02127	Prbk.g_00470
OG0001748	Syat.g_02740	Prbk.g_00664
OG0001750	Syat.g_01551	Prbk.g_00032
OG0001751	Syat.g_01455	Prbk.g_01366
OG0001752	Syat.g_02991	Prbk.g_01380
OG0001753	Syat.g_01542, Syat.g_01710	Prbk.g_01386
OG0001754	Syat.g_02790	Prbk.g_01389
OG0001755	Syat.g_03226	Prbk.g_01058
OG0001759	Syat.g_02466	Prbk.g_01973
OG0001760	Syat.g_02005, Syat.g_00880, Syat.g_03146	Prbk.g_02382
OG0001761	Syat.g_00819	Prbk.g_01847
OG0001762	Syat.g_00531	Prbk.g_00567
OG0001763	Syat.g_00545	Prbk.g_02300
OG0001764	Syat.g_00639	Prbk.g_02374
OG0001766	Syat.g_02711	Prbk.g_00447
OG0001767	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371	Prbk.g_00495
OG0001768	Syat.g_02831, Syat.g_03145	Prbk.g_01269
OG0001783	Syat.g_02203	Prbk.g_00234
OG0001784	Syat.g_01536	Prbk.g_00037
OG0001786	Syat.g_03099	Prbk.g_01976
OG0001787	Syat.g_01076	Prbk.g_01079
OG0001788	Syat.g_03272	Prbk.g_01082
OG0001789	Syat.g_01152	Prbk.g_01184
OG0001790	Syat.g_03249	Prbk.g_01030
OG0001792	Syat.g_00905	Prbk.g_00187
OG0001796	Syat.g_00716	Prbk.g_00579
OG0001797	Syat.g_00605, Syat.g_01062	Prbk.g_02345
OG0001798	Syat.g_03310	Prbk.g_02614
OG0001799	Syat.g_00376	Prbk.g_02653
OG0001800	Syat.g_01091, Syat.g_01660	Prbk.g_01936
OG0001801	Syat.g_01240	Prbk.g_00245
OG0001803	Syat.g_01291	Prbk.g_00322
OG0001804	Syat.g_02955	Prbk.g_00362
OG0001805	Syat.g_02770, Syat.g_01090	Prbk.g_01002
OG0001806	Syat.g_02050, Syat.g_02049	Prbk.g_00408
OG0001807	Syat.g_02090	Prbk.g_00498
OG0001808	Syat.g_02145	Prbk.g_00509
OG0001809	Syat.g_00435	Prbk.g_00556
OG0001811	Syat.g_02839	Prbk.g_01279
OG0001812	Syat.g_02698	Prbk.g_02151
OG0001813	Syat.g_02490	Prbk.g_02206
OG0001814	Syat.g_02395	Prbk.g_02264
OG0001815	Syat.g_01886, Syat.g_00954	Prbk.g_02273
OG0001837	Syat.g_02741	Prbk.g_00665
OG0001839	Syat.g_02305	Prbk.g_01616
OG0001840	Syat.g_02288	Prbk.g_01599
OG0001841	Syat.g_02280	Prbk.g_01591
OG0001842	Syat.g_02421	Prbk.g_01491
OG0001843	Syat.g_02196	Prbk.g_00228
OG0001844	Syat.g_02195	Prbk.g_00227
OG0001845	Syat.g_02193	Prbk.g_00221
OG0001846	Syat.g_03123, Syat.g_02935	Prbk.g_00201
OG0001847	Syat.g_02937	Prbk.g_00199
OG0001848	Syat.g_02941	Prbk.g_00195
OG0001849	Syat.g_01526	Prbk.g_01298
OG0001850	Syat.g_01486	Prbk.g_01305
OG0001851	Syat.g_01479	Prbk.g_01310
OG0001852	Syat.g_01478	Prbk.g_01311
OG0001853	Syat.g_01471	Prbk.g_01318
OG0001854	Syat.g_01449	Prbk.g_01370
OG0001855	Syat.g_01363	Prbk.g_00265
OG0001856	Syat.g_03103	Prbk.g_00935
OG0001857	Syat.g_03100	Prbk.g_00938
OG0001858	Syat.g_03076	Prbk.g_01995
OG0001859	Syat.g_01305	Prbk.g_02043
OG0001860	Syat.g_03166	Prbk.g_02055
OG0001861	Syat.g_03177	Prbk.g_02068
OG0001862	Syat.g_03190	Prbk.g_02080
OG0001863	Syat.g_03203	Prbk.g_01864
OG0001864	Syat.g_03282	Prbk.g_01093
OG0001866	Syat.g_00002	Prbk.g_01152
OG0001867	Syat.g_03410	Prbk.g_01162
OG0001868	Syat.g_01156	Prbk.g_01181
OG0001869	Syat.g_03254	Prbk.g_01024
OG0001870	Syat.g_03264	Prbk.g_01016
OG0001871	Syat.g_00312	Prbk.g_00145
OG0001872	Syat.g_00899	Prbk.g_00180
OG0001873	Syat.g_00228	Prbk.g_01499
OG0001874	Syat.g_00251	Prbk.g_00124
OG0001877	Syat.g_00926	Prbk.g_01808
OG0001878	Syat.g_00528	Prbk.g_00571
OG0001879	Syat.g_00533	Prbk.g_00563
OG0001880	Syat.g_00574	Prbk.g_02321
OG0001881	Syat.g_00575	Prbk.g_02322
OG0001882	Syat.g_00602	Prbk.g_02342
OG0001883	Syat.g_00608	Prbk.g_02347
OG0001884	Syat.g_00617	Prbk.g_02356
OG0001885	Syat.g_00632	Prbk.g_02369
OG0001886	Syat.g_00638	Prbk.g_02373
OG0001888	Syat.g_00456	Prbk.g_02454
OG0001889	Syat.g_00498	Prbk.g_02482
OG0001890	Syat.g_00748	Prbk.g_02545
OG0001891	Syat.g_00756	Prbk.g_02549
OG0001892	Syat.g_00982	Prbk.g_02562
OG0001893	Syat.g_03309	Prbk.g_02615
OG0001894	Syat.g_00116	Prbk.g_02630
OG0001895	Syat.g_01244	Prbk.g_01939
OG0001896	Syat.g_02964	Prbk.g_00340
OG0001897	Syat.g_01604	Prbk.g_00880
OG0001898	Syat.g_01622	Prbk.g_00863
OG0001899	Syat.g_01793	Prbk.g_00955
OG0001900	Syat.g_01997	Prbk.g_00382
OG0001901	Syat.g_01998	Prbk.g_00383
OG0001902	Syat.g_02068	Prbk.g_00424
OG0001903	Syat.g_02077	Prbk.g_00433
OG0001904	Syat.g_02141	Prbk.g_00501
OG0001905	Syat.g_02147	Prbk.g_00511
OG0001906	Syat.g_02923	Prbk.g_00546
OG0001908	Syat.g_02845	Prbk.g_00788
OG0001909	Syat.g_02833	Prbk.g_01271
OG0001910	Syat.g_02736	Prbk.g_00660
OG0001911	Syat.g_00260	Prbk.g_01337
OG0001912	Syat.g_02679	Prbk.g_02170
OG0001913	Syat.g_02677	Prbk.g_02172
OG0001914	Syat.g_03287	Prbk.g_02200
OG0001929	Syat.g_02273	Prbk.g_01584
OG0001930	Syat.g_02422	Prbk.g_01490
OG0001931	Syat.g_02424	Prbk.g_01489
OG0001932	Syat.g_02198	Prbk.g_00230
OG0001933	Syat.g_01573	Prbk.g_00008
OG0001934	Syat.g_01559	Prbk.g_00023
OG0001935	Syat.g_01476	Prbk.g_01313
OG0001936	Syat.g_00178	Prbk.g_01469
OG0001937	Syat.g_03089	Prbk.g_01984
OG0001938	Syat.g_03168	Prbk.g_02057
OG0001940	Syat.g_00044	Prbk.g_01113
OG0001941	Syat.g_01160	Prbk.g_01176
OG0001943	Syat.g_00405	Prbk.g_00151
OG0001944	Syat.g_01250	Prbk.g_01669
OG0001946	Syat.g_00972	Prbk.g_01803
OG0001947	Syat.g_02750	Prbk.g_00071
OG0001948	Syat.g_00543	Prbk.g_02298
OG0001949	Syat.g_00563	Prbk.g_02312
OG0001950	Syat.g_00565	Prbk.g_02314
OG0001951	Syat.g_00576	Prbk.g_02323
OG0001952	Syat.g_00603	Prbk.g_02343
OG0001953	Syat.g_00604	Prbk.g_02344
OG0001955	Syat.g_01670	Prbk.g_02552
OG0001956	Syat.g_00959	Prbk.g_02569
OG0001957	Syat.g_03304	Prbk.g_02620
OG0001958	Syat.g_00343	Prbk.g_00721
OG0001960	Syat.g_01358	Prbk.g_01200
OG0001961	Syat.g_01376	Prbk.g_02108
OG0001964	Syat.g_01846	Prbk.g_01919
OG0001966	Syat.g_01940	Prbk.g_00377
OG0001967	Syat.g_01942	Prbk.g_00379
OG0001968	Syat.g_01943	Prbk.g_00380
OG0001969	Syat.g_02102	Prbk.g_00452
OG0001970	Syat.g_02921	Prbk.g_00548
OG0001971	Syat.g_02835	Prbk.g_01273
OG0001972	Syat.g_02723	Prbk.g_00647
OG0001973	Syat.g_02714, Syat.g_02718	Prbk.g_02131
OG0001975	Syat.g_03286	Prbk.g_02199
OG0001976	Syat.g_03288	Prbk.g_02201
OG0001977	Syat.g_02506	Prbk.g_02212
OG0001995	Syat.g_02221	Prbk.g_01089
OG0001996	Syat.g_02309	Prbk.g_01620
OG0001997	Syat.g_01549	Prbk.g_00034
OG0001999	Syat.g_03020	Prbk.g_01418
OG0002000	Syat.g_01112	Prbk.g_01060
OG0002002	Syat.g_00900	Prbk.g_00181
OG0002003	Syat.g_01980	Prbk.g_01813
OG0002004	Syat.g_02268	Prbk.g_01826
OG0002005	Syat.g_01992, Syat.g_02596, Syat.g_01991	Prbk.g_01830
OG0002006	Syat.g_02751	Prbk.g_00072
OG0002007	Syat.g_00984	Prbk.g_00073
OG0002008	Syat.g_03284	Prbk.g_00569
OG0002009	Syat.g_00446	Prbk.g_02431
OG0002010	Syat.g_01337	Prbk.g_01224
OG0002011	Syat.g_00868, Syat.g_01912	Prbk.g_00359
OG0002013	Syat.g_01504	Prbk.g_00474
OG0002016	Syat.g_02743	Prbk.g_00667
OG0002037	Syat.g_01293	Prbk.g_02059
OG0002038	Syat.g_01251	Prbk.g_00147
OG0002039	Syat.g_00299	Prbk.g_00160
OG0002040	Syat.g_02427	Prbk.g_00107
OG0002041	Syat.g_00547	Prbk.g_02302
OG0002042	Syat.g_00569	Prbk.g_02318
OG0002043	Syat.g_00625	Prbk.g_02363
OG0002045	Syat.g_01381	Prbk.g_02106
OG0002046	Syat.g_01404, Syat.g_01397	Prbk.g_02103
OG0002047	Syat.g_02951	Prbk.g_00366
OG0002048	Syat.g_01636	Prbk.g_00843
OG0002050	Syat.g_02040	Prbk.g_00399
OG0002051	Syat.g_02848	Prbk.g_00786
OG0002052	Syat.g_01022	Prbk.g_02188
OG0002110	Syat.g_02552	Prbk.g_02409
OG0002114	Syat.g_01366	Prbk.g_01396
OG0002119	Syat.g_02752	Prbk.g_00126
OG0002120	Syat.g_02459	Prbk.g_01678
OG0002154	Syat.g_00084	Prbk.g_00540
OG0002159	Syat.g_01548	Prbk.g_01492
OG0002160	Syat.g_02996	Prbk.g_01356
OG0002161	Syat.g_01272, Syat.g_02653	Prbk.g_01394
OG0002166	Syat.g_03397	Prbk.g_01818
OG0002167	Syat.g_01778	Prbk.g_01833
OG0002170	Syat.g_01618	Prbk.g_00868
OG0002172	Syat.g_02739	Prbk.g_00663
OG0002173	Syat.g_02754	Prbk.g_00681
OG0002174	Syat.g_02511	Prbk.g_02216
OG0002175	Syat.g_00267, Syat.g_02761, Syat.g_00921	Prbk.g_02129
OG0002229	Syat.g_02254	Prbk.g_01560
OG0002231	Syat.g_00444, Syat.g_00098	Prbk.g_01832
OG0002235	Syat.g_00462	Prbk.g_02446
OG0002238	Syat.g_00491	Prbk.g_00736
OG0002239	Syat.g_01095	Prbk.g_01204
OG0002241	Syat.g_01398	Prbk.g_02102
OG0002243	Syat.g_02803	Prbk.g_02142
OG0002277	Syat.g_02270	Prbk.g_01581
OG0002285	Syat.g_00612	Prbk.g_02351
OG0002286	Syat.g_00266	Prbk.g_02128
OG0002288	Syat.g_00915	Prbk.g_00268
OG0002289	Syat.g_01401	Prbk.g_02100
OG0002290	Syat.g_01453	Prbk.g_01372
OG0002292	Syat.g_02822	Prbk.g_01262
OG0002330	Syat.g_01093	Prbk.g_01754
OG0002332	Syat.g_00492	Prbk.g_00737
OG0002333	Syat.g_00490	Prbk.g_00735
OG0002335	Syat.g_02353, Syat.g_02025	Prbk.g_00269
OG0002340	Syat.g_02781	Prbk.g_00689
OG0002341	Syat.g_02713	Prbk.g_02132
OG0002343	Syat.g_01871	Prbk.g_01009
OG0002382	Syat.g_03179	Prbk.g_02070
OG0002385	Syat.g_00268	Prbk.g_02130
OG0002386	Syat.g_01687	Prbk.g_00705
OG0002390	Syat.g_02830	Prbk.g_01268
OG0002391	Syat.g_02932	Prbk.g_01348
OG0002394	Syat.g_02710, Syat.g_02413	Prbk.g_02134
OG0002429	Syat.g_01538	Prbk.g_00036
OG0002431	Syat.g_01101	Prbk.g_01073
OG0002432	Syat.g_02706	Prbk.g_02137
