Orthogroup	Syat	Syac
OG0001200	Syat.g_01477	Syac.g_00443
OG0001201	Syat.g_01572	Syac.g_00395
OG0001202	Syat.g_02812	Syac.g_02285
OG0001203	Syat.g_01447	Syac.g_01967
OG0001204	Syat.g_01867	Syac.g_02200
OG0001205	Syat.g_01287	Syac.g_00706
OG0001206	Syat.g_03268	Syac.g_01715
OG0001207	Syat.g_03162	Syac.g_01915
OG0001208	Syat.g_03172	Syac.g_01902
OG0001209	Syat.g_03273	Syac.g_01833
OG0001210	Syat.g_00103	Syac.g_01826
OG0001211	Syat.g_00078	Syac.g_01809
OG0001213	Syat.g_03289	Syac.g_00968
OG0001214	Syat.g_00128	Syac.g_00981
OG0001216	Syat.g_00660	Syac.g_01285
OG0001217	Syat.g_02587	Syac.g_01043
OG0001218	Syat.g_01356	Syac.g_01679
OG0001220	Syat.g_01534	Syac.g_00813
OG0001223	Syat.g_00544	Syac.g_01215
OG0001224	Syat.g_00804	Syac.g_00880
OG0001225	Syat.g_00806	Syac.g_00882
OG0001226	Syat.g_01485	Syac.g_01026
OG0001228	Syat.g_00938	Syac.g_00700
OG0001229	Syat.g_00981	Syac.g_00906
OG0001230	Syat.g_01235	Syac.g_01621
OG0001231	Syat.g_02327	Syac.g_00017
OG0001232	Syat.g_03041	Syac.g_00509
OG0001233	Syat.g_03012	Syac.g_00660
OG0001234	Syat.g_02092	Syac.g_02173
OG0001235	Syat.g_01838	Syac.g_02147
OG0001236	Syat.g_02156	Syac.g_00189
OG0001237	Syat.g_02161	Syac.g_00184
OG0001238	Syat.g_02673	Syac.g_02369
OG0001240	Syat.g_01554	Syac.g_00411
OG0001241	Syat.g_01564	Syac.g_00402
OG0001242	Syat.g_02936	Syac.g_00370
OG0001243	Syat.g_02928	Syac.g_00363
OG0001244	Syat.g_02901	Syac.g_00333
OG0001245	Syat.g_00212	Syac.g_01064
OG0001246	Syat.g_03209	Syac.g_01876
OG0001247	Syat.g_01019	Syac.g_01303
OG0001248	Syat.g_03159	Syac.g_01306
OG0001249	Syat.g_01620	Syac.g_02029
OG0001251	Syat.g_00963, Syat.g_00621	Syac.g_02415
OG0001252	Syat.g_00787	Syac.g_00874
OG0001255	Syat.g_00843	Syac.g_01957
OG0001256	Syat.g_03111	Syac.g_00563
OG0001258	Syat.g_03119	Syac.g_00553
OG0001259	Syat.g_03014	Syac.g_00662
OG0001262	Syat.g_02285	Syac.g_00056
OG0001263	Syat.g_02926	Syac.g_00360
OG0001265	Syat.g_02938	Syac.g_00372
OG0001266	Syat.g_02808	Syac.g_02289
OG0001267	Syat.g_02060	Syac.g_02253
OG0001268	Syat.g_01608	Syac.g_02014
OG0001269	Syat.g_02369	Syac.g_01960
OG0001270	Syat.g_02968	Syac.g_00690
OG0001271	Syat.g_01374	Syac.g_01703
OG0001272	Syat.g_03176	Syac.g_01898
OG0001274	Syat.g_02727	Syac.g_02323
OG0001275	Syat.g_00529	Syac.g_01228
OG0001276	Syat.g_00705	Syac.g_01244
OG0001277	Syat.g_03312	Syac.g_02463
OG0001278	Syat.g_00895	Syac.g_01517
OG0001279	Syat.g_01252	Syac.g_01605
OG0001281	Syat.g_01159	Syac.g_00721
OG0001282	Syat.g_02780	Syac.g_01917
OG0001283	Syat.g_02403	Syac.g_02472
OG0001286	Syat.g_01656	Syac.g_02089
OG0001287	Syat.g_02208	Syac.g_00154
OG0001288	Syat.g_02225	Syac.g_00141
OG0001289	Syat.g_01527	Syac.g_00426
OG0001291	Syat.g_02916	Syac.g_00349
OG0001292	Syat.g_01873	Syac.g_02205
OG0001293	Syat.g_01995	Syac.g_02226
OG0001294	Syat.g_00409	Syac.g_01411
OG0001295	Syat.g_00945	Syac.g_01824
OG0001296	Syat.g_03217	Syac.g_01870
OG0001297	Syat.g_03221	Syac.g_01866
OG0001298	Syat.g_00043	Syac.g_01774
OG0001299	Syat.g_00401	Syac.g_01417
OG0001300	Syat.g_01025	Syac.g_00910
OG0001303	Syat.g_00628	Syac.g_01137
OG0001304	Syat.g_00690	Syac.g_01257
OG0001305	Syat.g_00813	Syac.g_00890
OG0001306	Syat.g_03234	Syac.g_00749
OG0001307	Syat.g_02082	Syac.g_02156
OG0001309	Syat.g_01113	Syac.g_01860
OG0001310	Syat.g_03066	Syac.g_00528
OG0001311	Syat.g_00703	Syac.g_01246
OG0001312	Syat.g_00615	Syac.g_01147
OG0001315	Syat.g_01634	Syac.g_02072
OG0001317	Syat.g_01451	Syac.g_01971
OG0001318	Syat.g_01888	Syac.g_02218
OG0001319	Syat.g_02048	Syac.g_02242
OG0001323	Syat.g_01111	Syac.g_01857
OG0001325	Syat.g_00664	Syac.g_01281
OG0001326	Syat.g_02525	Syac.g_02420
OG0001329	Syat.g_00097	Syac.g_01007
OG0001333	Syat.g_03018	Syac.g_00666
OG0001336	Syat.g_02402	Syac.g_02473
OG0001345	Syat.g_00290	Syac.g_00803
OG0001347	Syat.g_02666	Syac.g_00228
OG0001347	Syat.g_01136	Syac.g_00123
OG0001348	Syat.g_03316	Syac.g_00857
OG0001349	Syat.g_01220	Syac.g_00504
OG0001353	Syat.g_00717	Syac.g_00850
OG0001354	Syat.g_00558	Syac.g_01201
OG0001355	Syat.g_02589	Syac.g_01823
OG0001358	Syat.g_03319	Syac.g_00952
OG0001360	Syat.g_00256	Syac.g_00805
OG0001361	Syat.g_00293	Syac.g_00800
OG0001364	Syat.g_02143	Syac.g_00204
OG0001366	Syat.g_03047	Syac.g_00517
OG0001373	Syat.g_02524	Syac.g_02419
OG0001374	Syat.g_02541	Syac.g_02427
OG0001376	Syat.g_00841	Syac.g_02376
OG0001377	Syat.g_00842	Syac.g_02375
OG0001378	Syat.g_02967	Syac.g_00689
OG0001379	Syat.g_01147	Syac.g_00736
OG0001382	Syat.g_00101	Syac.g_00148
OG0001385	Syat.g_02521	Syac.g_02416
OG0001386	Syat.g_02522	Syac.g_02417
OG0001387	Syat.g_02523	Syac.g_02418
OG0001388	Syat.g_02526	Syac.g_02421
OG0001389	Syat.g_02531	Syac.g_02422
OG0001390	Syat.g_02532	Syac.g_02423
OG0001391	Syat.g_02533	Syac.g_02424
OG0001392	Syat.g_02539	Syac.g_02425
OG0001393	Syat.g_02540	Syac.g_02426
OG0001394	Syat.g_00450	Syac.g_01373
OG0001396	Syat.g_01137	Syac.g_00124
OG0001396	Syat.g_02665	Syac.g_00229
OG0001401	Syat.g_00721	Syac.g_00844, Syac.g_00845
OG0001402	Syat.g_03314	Syac.g_00957
OG0001403	Syat.g_02307	Syac.g_00033
OG0001406	Syat.g_00840	Syac.g_02377
OG0001408	Syat.g_00211	Syac.g_01530
OG0001411	Syat.g_01188	Syac.g_00180
OG0001412	Syat.g_01135	Syac.g_00122
OG0001412	Syat.g_02667	Syac.g_00227
OG0001413	Syat.g_02775, Syat.g_00853	Syac.g_01019
OG0001416	Syat.g_02491	Syac.g_00724
OG0001417	Syat.g_01705	Syac.g_01200
OG0001420	Syat.g_01099	Syac.g_01847
OG0001430	Syat.g_03343	Syac.g_02345
OG0001432	Syat.g_00846	Syac.g_01572
OG0001434	Syat.g_00455	Syac.g_01368
OG0001435	Syat.g_00422	Syac.g_01399
OG0001438	Syat.g_02076	Syac.g_00280
OG0001439	Syat.g_02105	Syac.g_00250
OG0001443	Syat.g_02649	Syac.g_02382
OG0001444	Syat.g_01550	Syac.g_00415
OG0001449	Syat.g_00800	Syac.g_02197
OG0001452	Syat.g_01881	Syac.g_02214
OG0001456	Syat.g_02545	Syac.g_02434
OG0001457	Syat.g_02546	Syac.g_02435
OG0001458	Syat.g_02547	Syac.g_02436
OG0001459	Syat.g_03357, Syat.g_03358	Syac.g_01445
OG0001461	Syat.g_01945	Syac.g_02168
OG0001462	Syat.g_02301	Syac.g_00039
OG0001470	Syat.g_02252	Syac.g_00683
OG0001473	Syat.g_00190	Syac.g_01010
OG0001474	Syat.g_01607	Syac.g_02013
OG0001475	Syat.g_01116	Syac.g_00681
OG0001476	Syat.g_02579, Syat.g_01012	Syac.g_00782
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Syac.g_00900
OG0001478	Syat.g_01294	Syac.g_01710
OG0001479	Syat.g_01610	Syac.g_02016
OG0001480	Syat.g_00100	Syac.g_00812
OG0001482	Syat.g_00549	Syac.g_01210
OG0001487	Syat.g_01355	Syac.g_01678
OG0001488	Syat.g_00301	Syac.g_00791
OG0001489	Syat.g_01645	Syac.g_02078
OG0001492	Syat.g_00898	Syac.g_01514
OG0001493	Syat.g_00890	Syac.g_01522
OG0001495	Syat.g_01833	Syac.g_02144
OG0001496	Syat.g_00316	Syac.g_00902
OG0001497	Syat.g_00317	Syac.g_00901
OG0001498	Syat.g_02954	Syac.g_01987
OG0001502	Syat.g_00757	Syac.g_00818
OG0001504	Syat.g_03356	Syac.g_01446
OG0001508	Syat.g_02258	Syac.g_00684
OG0001509	Syat.g_01140	Syac.g_00114
OG0001509	Syat.g_01296	Syac.g_00230
OG0001510	Syat.g_02214	Syac.g_00150
OG0001511	Syat.g_01580	Syac.g_00387
OG0001512	Syat.g_01445	Syac.g_01966
OG0001513	Syat.g_01083	Syac.g_00185
OG0001514	Syat.g_00315	Syac.g_00903
OG0001515	Syat.g_00927	Syac.g_00914
OG0001516	Syat.g_00398	Syac.g_01420
OG0001517	Syat.g_01613	Syac.g_02019
OG0001518	Syat.g_02671	Syac.g_02371
OG0001519	Syat.g_02646	Syac.g_02384
OG0001520	Syat.g_00852	Syac.g_01787
OG0001522	Syat.g_00642	Syac.g_00849
OG0001527	Syat.g_00064	Syac.g_01794
OG0001528	Syat.g_01115	Syac.g_00682
OG0001529	Syat.g_02294	Syac.g_00047
OG0001530	Syat.g_01578	Syac.g_00389
OG0001531	Syat.g_01444	Syac.g_01965
OG0001532	Syat.g_00213	Syac.g_01487
OG0001533	Syat.g_02966	Syac.g_01726
OG0001534	Syat.g_00689	Syac.g_01258
OG0001535	Syat.g_00707	Syac.g_01242
OG0001536	Syat.g_00589	Syac.g_01177
OG0001537	Syat.g_00441	Syac.g_01378
OG0001538	Syat.g_00484	Syac.g_01336
OG0001539	Syat.g_00417	Syac.g_01403
OG0001540	Syat.g_02924	Syac.g_00358
OG0001541	Syat.g_02847	Syac.g_02256
OG0001542	Syat.g_02837	Syac.g_02265
OG0001543	Syat.g_03229	Syac.g_02307
OG0001544	Syat.g_02647	Syac.g_02383
OG0001545	Syat.g_02444, Syat.g_02433	Syac.g_02462
OG0001547	Syat.g_00645	Syac.g_01122
OG0001557	Syat.g_00451	Syac.g_01372
OG0001559	Syat.g_01577	Syac.g_00390
OG0001560	Syat.g_01562	Syac.g_00403
OG0001561	Syat.g_00701	Syac.g_01248
OG0001562	Syat.g_00523	Syac.g_01234
OG0001563	Syat.g_01662	Syac.g_02095
OG0001567	Syat.g_00651	Syac.g_01121
OG0001568	Syat.g_00643	Syac.g_01124
OG0001570	Syat.g_03269	Syac.g_01108
OG0001574	Syat.g_00066	Syac.g_01796
OG0001575	Syat.g_00061	Syac.g_01791
OG0001576	Syat.g_01169	Syac.g_01729
OG0001577	Syat.g_03255	Syac.g_00765
OG0001580	Syat.g_02701	Syac.g_02341
OG0001588	Syat.g_03195	Syac.g_00200
OG0001590	Syat.g_00112	Syac.g_00973
OG0001591	Syat.g_00411	Syac.g_01409
OG0001592	Syat.g_02699	Syac.g_02342
OG0001594	Syat.g_01365	Syac.g_02362, Syac.g_01609
OG0001614	Syat.g_02197	Syac.g_00164
OG0001615	Syat.g_00091	Syac.g_00825
OG0001616	Syat.g_00249	Syac.g_01472
OG0001617	Syat.g_03212, Syat.g_03299	Syac.g_00907
OG0001618	Syat.g_00670, Syat.g_02510	Syac.g_01274
OG0001619	Syat.g_00600	Syac.g_01164
OG0001620	Syat.g_01601	Syac.g_02007
OG0001621	Syat.g_01883	Syac.g_02215
OG0001622	Syat.g_02404	Syac.g_02471
OG0001623	Syat.g_01666	Syac.g_02036
OG0001624	Syat.g_00188	Syac.g_02388
OG0001625	Syat.g_01938	Syac.g_02220
OG0001634	Syat.g_00404	Syac.g_01414
OG0001635	Syat.g_02229, Syat.g_01993	Syac.g_00137
OG0001636	Syat.g_02302	Syac.g_00038
OG0001637	Syat.g_02788	Syac.g_00646
OG0001639	Syat.g_02981	Syac.g_00622
OG0001640	Syat.g_00792	Syac.g_00868
OG0001641	Syat.g_00540	Syac.g_01219
OG0001643	Syat.g_00131	Syac.g_00984
OG0001644	Syat.g_00844	Syac.g_01266
OG0001645	Syat.g_01719	Syac.g_01125, Syac.g_01548
OG0001647	Syat.g_02051	Syac.g_02244
OG0001653	Syat.g_01553	Syac.g_00412
OG0001654	Syat.g_02983	Syac.g_00624
OG0001657	Syat.g_02887	Syac.g_00319
OG0001659	Syat.g_00219	Syac.g_01478
OG0001660	Syat.g_01585, Syat.g_02948	Syac.g_00381, Syac.g_01997
OG0001666	Syat.g_03349	Syac.g_01452
OG0001672	Syat.g_01483	Syac.g_00437
OG0001673	Syat.g_01454	Syac.g_01973
OG0001675	Syat.g_00525	Syac.g_01232
OG0001677	Syat.g_01631	Syac.g_02069, Syac.g_01450
OG0001678	Syat.g_01859	Syac.g_02188
OG0001679	Syat.g_02946	Syac.g_01788
OG0001680	Syat.g_03064	Syac.g_00526
OG0001682	Syat.g_00668	Syac.g_00627, Syac.g_01277
OG0001692	Syat.g_01231	Syac.g_01626
OG0001694	Syat.g_02062	Syac.g_02255
OG0001695	Syat.g_02434	Syac.g_02457
OG0001702	Syat.g_01533	Syac.g_00421
OG0001703	Syat.g_03164	Syac.g_01914
OG0001715	Syat.g_01717	Syac.g_01035
OG0001716	Syat.g_02002	Syac.g_00816
OG0001717	Syat.g_02860	Syac.g_00306
OG0001729	Syat.g_01440	Syac.g_01962
OG0001730	Syat.g_01676	Syac.g_01955
OG0001731	Syat.g_03081	Syac.g_00602
OG0001734	Syat.g_00513, Syat.g_01308	Syac.g_00815
OG0001735	Syat.g_00345	Syac.g_01428
OG0001736	Syat.g_01254	Syac.g_00224
OG0001737	Syat.g_02084	Syac.g_00274
OG0001738	Syat.g_02127	Syac.g_00236
OG0001739	Syat.g_02435, Syat.g_02445	Syac.g_02455
OG0001750	Syat.g_01551	Syac.g_00414
OG0001751	Syat.g_01455	Syac.g_01974
OG0001752	Syat.g_02991	Syac.g_00637
OG0001754	Syat.g_02790	Syac.g_00644
OG0001755	Syat.g_03226	Syac.g_01861
OG0001756	Syat.g_01277, Syat.g_00731	Syac.g_02381
OG0001759	Syat.g_02466	Syac.g_01734
OG0001760	Syat.g_02005, Syat.g_00880	Syac.g_01051
OG0001761	Syat.g_00819	Syac.g_00944
OG0001762	Syat.g_00531	Syac.g_01225
OG0001763	Syat.g_00545	Syac.g_01214
OG0001764	Syat.g_00639	Syac.g_01128
OG0001766	Syat.g_02711	Syac.g_00262
OG0001767	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371	Syac.g_00211
OG0001768	Syat.g_02831	Syac.g_02271
OG0001769	Syat.g_00373	Syac.g_00998
OG0001771	Syat.g_01094	Syac.g_00851
OG0001783	Syat.g_02203	Syac.g_00159
OG0001784	Syat.g_01536	Syac.g_00419
OG0001786	Syat.g_03099	Syac.g_00584
OG0001787	Syat.g_01076	Syac.g_01837
OG0001788	Syat.g_03272	Syac.g_01834
OG0001789	Syat.g_01152	Syac.g_00730
OG0001790	Syat.g_03249	Syac.g_00756
OG0001792	Syat.g_00905	Syac.g_01509
OG0001796	Syat.g_00716	Syac.g_01236
OG0001797	Syat.g_00605, Syat.g_01062	Syac.g_01155
OG0001798	Syat.g_03310	Syac.g_00959
OG0001799	Syat.g_00376	Syac.g_00995
OG0001800	Syat.g_01091, Syat.g_01660	Syac.g_01606
OG0001801	Syat.g_01240	Syac.g_01614
OG0001803	Syat.g_01291	Syac.g_00702
OG0001804	Syat.g_02955	Syac.g_01986
OG0001805	Syat.g_02770, Syat.g_01090	Syac.g_02209
OG0001806	Syat.g_02050, Syat.g_02049	Syac.g_02243
OG0001807	Syat.g_02090	Syac.g_00208
OG0001809	Syat.g_00435	Syac.g_00346
OG0001811	Syat.g_02839	Syac.g_02262
OG0001812	Syat.g_02698	Syac.g_02343
OG0001814	Syat.g_02395	Syac.g_02480
OG0001815	Syat.g_01886, Syat.g_00954	Syac.g_02489
OG0001816	Syat.g_00413	Syac.g_01405
OG0001839	Syat.g_02305	Syac.g_00035
OG0001840	Syat.g_02288	Syac.g_00053
OG0001841	Syat.g_02280	Syac.g_00060
OG0001842	Syat.g_02421	Syac.g_00630
OG0001843	Syat.g_02196	Syac.g_00165
OG0001844	Syat.g_02195	Syac.g_00166
OG0001845	Syat.g_02193	Syac.g_00167
OG0001847	Syat.g_02937	Syac.g_00371
OG0001848	Syat.g_02941	Syac.g_00375
OG0001849	Syat.g_01526	Syac.g_00427
OG0001850	Syat.g_01486	Syac.g_00436
OG0001851	Syat.g_01479	Syac.g_00441
OG0001852	Syat.g_01478	Syac.g_00442
OG0001853	Syat.g_01471	Syac.g_00448
OG0001854	Syat.g_01449	Syac.g_01969
OG0001856	Syat.g_03103	Syac.g_00571
OG0001857	Syat.g_03100	Syac.g_00574
OG0001858	Syat.g_03076	Syac.g_00608
OG0001859	Syat.g_01305	Syac.g_01925
OG0001860	Syat.g_03166	Syac.g_01912
OG0001861	Syat.g_03177	Syac.g_01897
OG0001862	Syat.g_03190	Syac.g_01886
OG0001863	Syat.g_03203	Syac.g_01881
OG0001864	Syat.g_03282	Syac.g_01828
OG0001866	Syat.g_00002	Syac.g_01737
OG0001867	Syat.g_03410	Syac.g_00942
OG0001868	Syat.g_01156	Syac.g_00725
OG0001869	Syat.g_03254	Syac.g_00764
OG0001870	Syat.g_03264	Syac.g_00772
OG0001871	Syat.g_00312	Syac.g_00778
OG0001872	Syat.g_00899	Syac.g_01513
OG0001873	Syat.g_00228	Syac.g_01473
OG0001874	Syat.g_00251	Syac.g_01470
OG0001877	Syat.g_00926	Syac.g_00913
OG0001878	Syat.g_00528	Syac.g_01229
OG0001879	Syat.g_00533	Syac.g_01223
OG0001880	Syat.g_00574	Syac.g_01186
OG0001881	Syat.g_00575	Syac.g_01185
OG0001882	Syat.g_00602	Syac.g_01158
OG0001883	Syat.g_00608	Syac.g_01154
OG0001884	Syat.g_00617	Syac.g_01145
OG0001885	Syat.g_00632	Syac.g_01133
OG0001886	Syat.g_00638	Syac.g_01129
OG0001888	Syat.g_00456	Syac.g_01366
OG0001889	Syat.g_00498	Syac.g_01325
OG0001890	Syat.g_00748	Syac.g_00831
OG0001891	Syat.g_00756	Syac.g_00827
OG0001892	Syat.g_00982	Syac.g_00811
OG0001893	Syat.g_03309	Syac.g_00960
OG0001894	Syat.g_00116	Syac.g_00978
OG0001895	Syat.g_01244	Syac.g_01610
OG0001896	Syat.g_02964	Syac.g_00698
OG0001897	Syat.g_01604	Syac.g_02010
OG0001898	Syat.g_01622	Syac.g_02030
OG0001899	Syat.g_01793	Syac.g_02105
OG0001900	Syat.g_01997	Syac.g_02228
OG0001901	Syat.g_01998	Syac.g_02229
OG0001902	Syat.g_02068	Syac.g_00289
OG0001903	Syat.g_02077	Syac.g_00279
OG0001904	Syat.g_02141	Syac.g_00206
OG0001905	Syat.g_02147	Syac.g_00195
OG0001906	Syat.g_02923	Syac.g_00357
OG0001908	Syat.g_02845	Syac.g_02258
OG0001909	Syat.g_02833	Syac.g_02269
OG0001910	Syat.g_02736	Syac.g_02315
OG0001912	Syat.g_02679	Syac.g_02364
OG0001913	Syat.g_02677	Syac.g_02366
OG0001914	Syat.g_03287	Syac.g_01460
OG0001915	Syat.g_02389	Syac.g_02486
OG0001930	Syat.g_02422	Syac.g_00629
OG0001931	Syat.g_02424	Syac.g_00628
OG0001932	Syat.g_02198	Syac.g_00163
OG0001933	Syat.g_01573	Syac.g_00393
OG0001934	Syat.g_01559	Syac.g_00407
OG0001935	Syat.g_01476	Syac.g_00444
OG0001936	Syat.g_00178	Syac.g_01024
OG0001937	Syat.g_03089	Syac.g_00594
OG0001938	Syat.g_03168	Syac.g_01910
OG0001940	Syat.g_00044	Syac.g_01775
OG0001941	Syat.g_01160	Syac.g_00720
OG0001943	Syat.g_00405	Syac.g_01068
OG0001944	Syat.g_01250	Syac.g_01116
OG0001946	Syat.g_00972	Syac.g_00912
OG0001948	Syat.g_00543	Syac.g_01216
OG0001949	Syat.g_00563	Syac.g_01195
OG0001950	Syat.g_00565	Syac.g_01193
OG0001951	Syat.g_00576	Syac.g_01184
OG0001952	Syat.g_00603	Syac.g_01157
OG0001953	Syat.g_00604	Syac.g_01156
OG0001957	Syat.g_03304	Syac.g_00965
OG0001958	Syat.g_00343	Syac.g_01426
OG0001960	Syat.g_01358	Syac.g_01688
OG0001961	Syat.g_01376	Syac.g_01705
OG0001964	Syat.g_01846	Syac.g_02175
OG0001966	Syat.g_01940	Syac.g_02222
OG0001967	Syat.g_01942	Syac.g_02224
OG0001968	Syat.g_01943	Syac.g_02225
OG0001969	Syat.g_02102	Syac.g_00255
OG0001970	Syat.g_02921	Syac.g_00355
OG0001971	Syat.g_02835	Syac.g_02267
OG0001972	Syat.g_02723	Syac.g_02327
OG0001975	Syat.g_03286	Syac.g_01461
OG0001976	Syat.g_03288	Syac.g_01459
OG0001978	Syat.g_01141	Syac.g_00121
OG0001979	Syat.g_03155	Syac.g_00916
OG0001980	Syat.g_00836	Syac.g_02034, Syac.g_01080
OG0001995	Syat.g_02221	Syac.g_00927
OG0001997	Syat.g_01549	Syac.g_00416
OG0002000	Syat.g_01112	Syac.g_01859
OG0002005	Syat.g_01992, Syat.g_02596	Syac.g_01727
OG0002007	Syat.g_00984	Syac.g_00867
OG0002008	Syat.g_03284	Syac.g_01227
OG0002009	Syat.g_00446	Syac.g_01376
OG0002010	Syat.g_01337	Syac.g_01663
OG0002011	Syat.g_00868, Syat.g_01912	Syac.g_01980
OG0002013	Syat.g_01504	Syac.g_01990
OG0002016	Syat.g_02743	Syac.g_02311
OG0002020	Syat.g_02597	Syac.g_02453
OG0002021	Syat.g_02450	Syac.g_02451
OG0002022	Syat.g_02448	Syac.g_02449
OG0002023	Syat.g_02447	Syac.g_02448
OG0002024	Syat.g_02554	Syac.g_02441
OG0002037	Syat.g_01293	Syac.g_01906
OG0002038	Syat.g_01251	Syac.g_00779
OG0002039	Syat.g_00299	Syac.g_00792
OG0002040	Syat.g_02427	Syac.g_00793
OG0002041	Syat.g_00547	Syac.g_01212
OG0002042	Syat.g_00569	Syac.g_01189
OG0002043	Syat.g_00625	Syac.g_01138
OG0002045	Syat.g_01381	Syac.g_01708
OG0002047	Syat.g_02951	Syac.g_01991
OG0002049	Syat.g_01840	Syac.g_02149
OG0002050	Syat.g_02040	Syac.g_02234
OG0002054	Syat.g_02555	Syac.g_02440
OG0002055	Syat.g_02428	Syac.g_02443
OG0002056	Syat.g_02078	Syac.g_00278
OG0002114	Syat.g_01366	Syac.g_01618
OG0002116	Syat.g_03094	Syac.g_00589
OG0002119	Syat.g_02752	Syac.g_02306
OG0002120	Syat.g_02459	Syac.g_01097
OG0002123	Syat.g_00662	Syac.g_01283
OG0002129	Syat.g_01280	Syac.g_01647
OG0002131	Syat.g_02451	Syac.g_02452
OG0002132	Syat.g_02553	Syac.g_02444
OG0002134	Syat.g_02186	Syac.g_00173
OG0002135	Syat.g_03043	Syac.g_00513
OG0002136	Syat.g_03044	Syac.g_00514
OG0002138	Syat.g_02879, Syat.g_02880, Syat.g_00820	Syac.g_00918
OG0002139	Syat.g_00884	Syac.g_01527
OG0002142	Syat.g_01239	Syac.g_01615
OG0002143	Syat.g_00973	Syac.g_01983
OG0002144	Syat.g_03389	Syac.g_02146
OG0002163	Syat.g_02644	Syac.g_02380
OG0002170	Syat.g_01618	Syac.g_02025
OG0002172	Syat.g_02739	Syac.g_02312
OG0002179	Syat.g_02153	Syac.g_00192
OG0002180	Syat.g_02069	Syac.g_00288
OG0002181	Syat.g_02001	Syac.g_02231
OG0002182	Syat.g_03097	Syac.g_02212
OG0002183	Syat.g_01529	Syac.g_00425
OG0002184	Syat.g_01525	Syac.g_00428
OG0002185	Syat.g_01487	Syac.g_00435
OG0002186	Syat.g_03045	Syac.g_00515
OG0002187	Syat.g_03046	Syac.g_00516
OG0002188	Syat.g_03118	Syac.g_00554
OG0002189	Syat.g_03117	Syac.g_00555
OG0002190	Syat.g_03080	Syac.g_00603
OG0002192	Syat.g_00298	Syac.g_00795
OG0002194	Syat.g_00889	Syac.g_01523
OG0002196	Syat.g_00464	Syac.g_01355
OG0002197	Syat.g_00541	Syac.g_01218
OG0002198	Syat.g_02588	Syac.g_00999
OG0002199	Syat.g_00393	Syac.g_00994
OG0002200	Syat.g_01225	Syac.g_01631
OG0002201	Syat.g_00004	Syac.g_01739
OG0002202	Syat.g_00005	Syac.g_01740
OG0002203	Syat.g_00006	Syac.g_01741
OG0002204	Syat.g_00029	Syac.g_01760
OG0002205	Syat.g_00047	Syac.g_01776
OG0002207	Syat.g_00068	Syac.g_01798
OG0002208	Syat.g_03165	Syac.g_01913
OG0002209	Syat.g_01606	Syac.g_02012
OG0002210	Syat.g_01627	Syac.g_02065
OG0002211	Syat.g_01789	Syac.g_02102
OG0002212	Syat.g_02702	Syac.g_02340
OG0002213	Syat.g_02697	Syac.g_02344
OG0002214	Syat.g_02401	Syac.g_02474
OG0002235	Syat.g_00462	Syac.g_01359
OG0002238	Syat.g_00491	Syac.g_01436
OG0002239	Syat.g_01095	Syac.g_01458
OG0002247	Syat.g_00054	Syac.g_01783
OG0002248	Syat.g_00837	Syac.g_00908
OG0002249	Syat.g_01310	Syac.g_01534
OG0002250	Syat.g_01530	Syac.g_00424
OG0002251	Syat.g_03077	Syac.g_00606
OG0002252	Syat.g_02625	Syac.g_00672
OG0002253	Syat.g_01145	Syac.g_00739
OG0002254	Syat.g_00691	Syac.g_01256
OG0002255	Syat.g_00556	Syac.g_01203
OG0002256	Syat.g_00179	Syac.g_00930
OG0002257	Syat.g_01714	Syac.g_01021
OG0002258	Syat.g_00030	Syac.g_01761
OG0002259	Syat.g_03274	Syac.g_01832
OG0002260	Syat.g_00883	Syac.g_01528
OG0002277	Syat.g_02270	Syac.g_00079
OG0002285	Syat.g_00612	Syac.g_01150
OG0002297	Syat.g_01433	Syac.g_01573
OG0002298	Syat.g_00559	Syac.g_01199
OG0002300	Syat.g_00977	Syac.g_01110
OG0002302	Syat.g_01307	Syac.g_01927
OG0002305	Syat.g_01576	Syac.g_00391
OG0002306	Syat.g_02502	Syac.g_02447
OG0002308	Syat.g_03129, Syat.g_00470	Syac.g_01350
OG0002309	Syat.g_00722	Syac.g_00843
OG0002332	Syat.g_00492	Syac.g_01437
OG0002333	Syat.g_00490	Syac.g_01435
OG0002340	Syat.g_02781	Syac.g_02299
OG0002349	Syat.g_03010	Syac.g_00658
OG0002352	Syat.g_02986	Syac.g_00780
OG0002354	Syat.g_00577	Syac.g_01183
OG0002355	Syat.g_01013	Syac.g_00463
OG0002357	Syat.g_02661	Syac.g_02407
OG0002386	Syat.g_01687	Syac.g_01020
OG0002387	Syat.g_01194, Syat.g_02117	Syac.g_00687
OG0002401	Syat.g_00630	Syac.g_00781
OG0002402	Syat.g_00791	Syac.g_00869
OG0002403	Syat.g_00821	Syac.g_01502
OG0002404	Syat.g_01875	Syac.g_01273
OG0002429	Syat.g_01538	Syac.g_00418
OG0002463	Syat.g_00337	Syac.g_01685
OG0002464	Syat.g_01484	Syac.g_01844
OG0002466	Syat.g_02995	Syac.g_00643
OG0002469	Syat.g_00908	Syac.g_01506
OG0002522	Syat.g_02984	Syac.g_01081
OG0002525	Syat.g_02650	Syac.g_01091
OG0002527	Syat.g_00835	Syac.g_01038
