Orthogroup	Prar	Syag
OG0001165	Prar.g_01144	Syag.g_01685
OG0001166	Prar.g_01124	Syag.g_01715
OG0001167	Prar.g_01959	Syag.g_02383
OG0001168	Prar.g_01957	Syag.g_01740
OG0001169	Prar.g_00596	Syag.g_01742
OG0001170	Prar.g_00598	Syag.g_01744
OG0001171	Prar.g_00607	Syag.g_01755
OG0001172	Prar.g_01111	Syag.g_02693
OG0001173	Prar.g_01110	Syag.g_02694
OG0001174	Prar.g_01102	Syag.g_02703
OG0001175	Prar.g_01101	Syag.g_02704
OG0001176	Prar.g_01094	Syag.g_02723
OG0001177	Prar.g_01091	Syag.g_02720
OG0001178	Prar.g_01086	Syag.g_01694
OG0001179	Prar.g_01043	Syag.g_02754
OG0001180	Prar.g_01022	Syag.g_02780
OG0001181	Prar.g_01018	Syag.g_02784
OG0001182	Prar.g_01011	Syag.g_02793
OG0001183	Prar.g_00618	Syag.g_02798
OG0001184	Prar.g_00634	Syag.g_02428
OG0001185	Prar.g_00648	Syag.g_02399
OG0001186	Prar.g_00670	Syag.g_02364
OG0001187	Prar.g_00674	Syag.g_02361
OG0001188	Prar.g_00676	Syag.g_02359
OG0001189	Prar.g_00693	Syag.g_02334
OG0001190	Prar.g_00697	Syag.g_02126
OG0001191	Prar.g_00707	Syag.g_02142
OG0001192	Prar.g_00074	Syag.g_02149
OG0001193	Prar.g_00064	Syag.g_02182
OG0001194	Prar.g_00063	Syag.g_02185
OG0001195	Prar.g_00062	Syag.g_02186
OG0001196	Prar.g_00049	Syag.g_02254
OG0001197	Prar.g_00048	Syag.g_02256
OG0001198	Prar.g_00041	Syag.g_02269
OG0001199	Prar.g_00254	Syag.g_01825
OG0001200	Prar.g_00252	Syag.g_01827
OG0001201	Prar.g_00220	Syag.g_01886
OG0001202	Prar.g_00128	Syag.g_02032
OG0001203	Prar.g_00089	Syag.g_01783
OG0001204	Prar.g_00084	Syag.g_02673
OG0001206	Prar.g_00511	Syag.g_01328
OG0001207	Prar.g_00527	Syag.g_01536
OG0001208	Prar.g_00532	Syag.g_01526
OG0001209	Prar.g_01365	Syag.g_01451
OG0001210	Prar.g_01370	Syag.g_01442
OG0001211	Prar.g_01380	Syag.g_00272
OG0001212	Prar.g_01426	Syag.g_00334
OG0001213	Prar.g_01459	Syag.g_00394
OG0001214	Prar.g_01467	Syag.g_00412
OG0001215	Prar.g_01520	Syag.g_01014
OG0001216	Prar.g_01601	Syag.g_00920
OG0001217	Prar.g_01638	Syag.g_00151
OG0001219	Prar.g_01672	Syag.g_00767
OG0001220	Prar.g_01735	Syag.g_00743
OG0001221	Prar.g_01787	Syag.g_00628
OG0001222	Prar.g_01825	Syag.g_00797
OG0001223	Prar.g_01851	Syag.g_00843
OG0001224	Prar.g_01900	Syag.g_00969
OG0001225	Prar.g_01902	Syag.g_00971
OG0001226	Prar.g_01928	Syag.g_01835
OG0001227	Prar.g_01947	Syag.g_01240
OG0001228	Prar.g_01218	Syag.g_00709
OG0001229	Prar.g_00913	Syag.g_00997
OG0001230	Prar.g_00347	Syag.g_01430
OG0001231	Prar.g_00751	Syag.g_02289
OG0001232	Prar.g_01120	Syag.g_01724
OG0001233	Prar.g_00599	Syag.g_01745
OG0001234	Prar.g_01099	Syag.g_02708
OG0001235	Prar.g_01089	Syag.g_02715
OG0001236	Prar.g_00631	Syag.g_02432
OG0001237	Prar.g_00635	Syag.g_02426
OG0001238	Prar.g_00708	Syag.g_02144
OG0001239	Prar.g_00547	Syag.g_01822
OG0001240	Prar.g_00235	Syag.g_01869
OG0001241	Prar.g_00227	Syag.g_01879
OG0001243	Prar.g_00203	Syag.g_01920
OG0001244	Prar.g_00187	Syag.g_01948
OG0001245	Prar.g_00441	Syag.g_00213
OG0001246	Prar.g_01335	Syag.g_01498
OG0001247	Prar.g_01513	Syag.g_00710
OG0001248	Prar.g_01515	Syag.g_00175
OG0001249	Prar.g_01661	Syag.g_02837
OG0001250	Prar.g_01724	Syag.g_00725
OG0001251	Prar.g_01760	Syag.g_00472
OG0001252	Prar.g_01895	Syag.g_00960
OG0001253	Prar.g_01948	Syag.g_00094
OG0001254	Prar.g_01294	Syag.g_02165
OG0001255	Prar.g_01279	Syag.g_00440
OG0001256	Prar.g_00758	Syag.g_01673
OG0001257	Prar.g_00752	Syag.g_00217, Syag.g_00176
OG0001258	Prar.g_01146	Syag.g_01683
OG0001259	Prar.g_00597	Syag.g_01743
OG0001260	Prar.g_00613	Syag.g_01763
OG0001261	Prar.g_01035	Syag.g_02763
OG0001262	Prar.g_00691	Syag.g_02336
OG0001263	Prar.g_00200	Syag.g_01923
OG0001265	Prar.g_00210	Syag.g_01910
OG0001266	Prar.g_00124	Syag.g_02036
OG0001267	Prar.g_00307	Syag.g_02598
OG0001268	Prar.g_00399	Syag.g_02850
OG0001269	Prar.g_00419	Syag.g_00480
OG0001270	Prar.g_00482	Syag.g_00030
OG0001271	Prar.g_00522	Syag.g_01353
OG0001272	Prar.g_00536	Syag.g_01522
OG0001273	Prar.g_01461	Syag.g_00405
OG0001274	Prar.g_01533	Syag.g_02076
OG0001275	Prar.g_01860	Syag.g_00857
OG0001276	Prar.g_01879	Syag.g_00874
OG0001278	Prar.g_01213	Syag.g_01054
OG0001280	Prar.g_00956	Syag.g_01189
OG0001281	Prar.g_00950	Syag.g_01219
OG0001282	Prar.g_00910	Syag.g_01538
OG0001283	Prar.g_00891	Syag.g_02248
OG0001284	Prar.g_00777	Syag.g_01656
OG0001285	Prar.g_01966	Syag.g_00142, Syag.g_02205
OG0001287	Prar.g_00655	Syag.g_02391
OG0001288	Prar.g_00663	Syag.g_02373
OG0001289	Prar.g_00241	Syag.g_01850
OG0001290	Prar.g_00228	Syag.g_01878
OG0001291	Prar.g_00193	Syag.g_01933
OG0001292	Prar.g_00079	Syag.g_02667
OG0001293	Prar.g_00326	Syag.g_02625
OG0001294	Prar.g_00439	Syag.g_00593
OG0001295	Prar.g_00516	Syag.g_00968
OG0001296	Prar.g_01340	Syag.g_01492
OG0001298	Prar.g_01406	Syag.g_00309
OG0001299	Prar.g_01496	Syag.g_00582
OG0001300	Prar.g_01523	Syag.g_01003
OG0001301	Prar.g_01526	Syag.g_00987
OG0001302	Prar.g_01670	Syag.g_00442
OG0001303	Prar.g_01864	Syag.g_00769
OG0001304	Prar.g_01889	Syag.g_00890
OG0001305	Prar.g_01908	Syag.g_00981
OG0001306	Prar.g_01277	Syag.g_01160
OG0001307	Prar.g_00928	Syag.g_00577
OG0001308	Prar.g_00837	Syag.g_01406
OG0001309	Prar.g_00754	Syag.g_01482
OG0001311	Prar.g_01881	Syag.g_00876
OG0001312	Prar.g_01814	Syag.g_00779
OG0001315	Prar.g_00556	Syag.g_02796
OG0001316	Prar.g_00188	Syag.g_01940
OG0001317	Prar.g_00093	Syag.g_01787
OG0001318	Prar.g_00331	Syag.g_02633
OG0001319	Prar.g_00315	Syag.g_02609
OG0001321	Prar.g_00499	Syag.g_00050
OG0001322	Prar.g_00500	Syag.g_00051
OG0001323	Prar.g_01349	Syag.g_01479
OG0001324	Prar.g_01524	Syag.g_01002
OG0001325	Prar.g_01604	Syag.g_00916
OG0001326	Prar.g_01547	Syag.g_02190, Syag.g_02195
OG0001328	Prar.g_01946	Syag.g_00620
OG0001329	Prar.g_01302	Syag.g_00498
OG0001330	Prar.g_00977	Syag.g_01181
OG0001331	Prar.g_00905	Syag.g_01543
OG0001332	Prar.g_00804	Syag.g_01611
OG0001333	Prar.g_01958	Syag.g_01739
OG0001334	Prar.g_00621	Syag.g_02807
OG0001335	Prar.g_00622	Syag.g_02808
OG0001336	Prar.g_00052	Syag.g_02249
OG0001339	Prar.g_00225	Syag.g_01881
OG0001341	Prar.g_01636	Syag.g_00233
OG0001343	Prar.g_01757	Syag.g_00562
OG0001344	Prar.g_01259	Syag.g_01136
OG0001345	Prar.g_01244	Syag.g_01108
OG0001346	Prar.g_00954	Syag.g_01193
OG0001348	Prar.g_00732	Syag.g_00941
OG0001349	Prar.g_00867	Syag.g_02479
OG0001351	Prar.g_00502	Syag.g_00055
OG0001352	Prar.g_01510	Syag.g_01459
OG0001356	Prar.g_01181	Syag.g_00942
OG0001358	Prar.g_01450	Syag.g_00374
OG0001359	Prar.g_01758	Syag.g_00561
OG0001360	Prar.g_01949	Syag.g_01106
OG0001361	Prar.g_01247	Syag.g_01111
OG0001364	Prar.g_00624	Syag.g_02448
OG0001365	Prar.g_00701	Syag.g_02131
OG0001369	Prar.g_00236	Syag.g_01868
OG0001370	Prar.g_00508	Syag.g_01660, Syag.g_01395, Syag.g_02204
OG0001373	Prar.g_01548	Syag.g_02194
OG0001374	Prar.g_01540	Syag.g_02202
OG0001375	Prar.g_01756	Syag.g_00563
OG0001376	Prar.g_01914	Syag.g_02153
OG0001377	Prar.g_01915	Syag.g_02152
OG0001378	Prar.g_01325	Syag.g_00028
OG0001380	Prar.g_00923	Syag.g_00252
OG0001385	Prar.g_01551	Syag.g_02191
OG0001386	Prar.g_01550	Syag.g_02192
OG0001387	Prar.g_01549	Syag.g_02193
OG0001388	Prar.g_01546	Syag.g_02196
OG0001389	Prar.g_01545	Syag.g_02197
OG0001390	Prar.g_01544	Syag.g_02198
OG0001391	Prar.g_01543	Syag.g_02199
OG0001392	Prar.g_01542	Syag.g_02200
OG0001393	Prar.g_01541	Syag.g_02201
OG0001395	Prar.g_01891	Syag.g_00898
OG0001403	Prar.g_00008	Syag.g_02308
OG0001404	Prar.g_00550	Syag.g_01818
OG0001405	Prar.g_00261	Syag.g_02810
OG0001406	Prar.g_01913	Syag.g_02154
OG0001408	Prar.g_01932, Prar.g_01931	Syag.g_00450
OG0001409	Prar.g_01256	Syag.g_01125
OG0001410	Prar.g_00927	Syag.g_00576
OG0001413	Prar.g_00763	Syag.g_00224
OG0001416	Prar.g_00507	Syag.g_01198
OG0001417	Prar.g_00518, Prar.g_00519	Syag.g_00829
OG0001419	Prar.g_01927	Syag.g_01466
OG0001420	Prar.g_01316	Syag.g_01465
OG0001428	Prar.g_00155	Syag.g_01981
OG0001429	Prar.g_01673	Syag.g_00770
OG0001432	Prar.g_00764	Syag.g_00448
OG0001433	Prar.g_01180	Syag.g_00943
OG0001435	Prar.g_01772	Syag.g_00605
OG0001438	Prar.g_00294	Syag.g_02583
OG0001439	Prar.g_00280	Syag.g_02554
OG0001442	Prar.g_01629	Syag.g_00648
OG0001447	Prar.g_00202	Syag.g_01921
OG0001448	Prar.g_00427	Syag.g_01350
OG0001452	Prar.g_01762	Syag.g_02638
OG0001453	Prar.g_01854	Syag.g_00849
OG0001454	Prar.g_01942	Syag.g_00204
OG0001456	Prar.g_01286	Syag.g_02212
OG0001457	Prar.g_01285	Syag.g_02213
OG0001458	Prar.g_01284	Syag.g_02214
OG0001459	Prar.g_00996	Syag.g_00535
OG0001462	Prar.g_00003	Syag.g_02315
OG0001465	Prar.g_01532	Syag.g_00940
OG0001467	Prar.g_01662	Syag.g_01322
OG0001470	Prar.g_00889	Syag.g_02420
OG0001471	Prar.g_00762	Syag.g_02563
OG0001472	Prar.g_00755	Syag.g_00104
OG0001473	Prar.g_00671	Syag.g_00471
OG0001474	Prar.g_00400	Syag.g_02851
OG0001475	Prar.g_00887	Syag.g_02418
OG0001479	Prar.g_00397	Syag.g_02848
OG0001480	Prar.g_00429	Syag.g_00451
OG0001482	Prar.g_00505	Syag.g_00839
OG0001486	Prar.g_01265	Syag.g_01143
OG0001492	Prar.g_01216	Syag.g_01057
OG0001493	Prar.g_01208	Syag.g_01045
OG0001502	Prar.g_01657	Syag.g_00739
OG0001504	Prar.g_00995	Syag.g_00534
OG0001507	Prar.g_00714	Syag.g_01794, Syag.g_00083
OG0001508	Prar.g_00890	Syag.g_02421
OG0001520	Prar.g_00454, Prar.g_00455	Syag.g_00294
OG0001528	Prar.g_00888	Syag.g_02419
OG0001546	Prar.g_01354	Syag.g_01473
OG0001551	Prar.g_01287	Syag.g_01019
OG0001553	Prar.g_00342	Syag.g_01424
OG0001554	Prar.g_00756	Syag.g_02124
OG0001565	Prar.g_00475	Syag.g_00449
OG0001572	Prar.g_01192	Syag.g_00086
OG0001582	Prar.g_00517	Syag.g_00198
OG0001588	Prar.g_00363	Syag.g_02446
OG0001602	Prar.g_01531	Syag.g_00939
OG0001625	Prar.g_00329	Syag.g_02631
OG0001633	Prar.g_00914	Syag.g_01608
OG0001647	Prar.g_00314	Syag.g_02607
OG0001704	Prar.g_01198	Syag.g_02512
OG0001709	Prar.g_00868	Syag.g_02478
OG0001712	Prar.g_00472	Syag.g_00089
OG0001713	Prar.g_00560	Syag.g_01128
OG0001726	Prar.g_00469	Syag.g_00747
OG0001919	Prar.g_00461	Syag.g_00444
OG0001924	Prar.g_01574	Syag.g_00366
OG0001925	Prar.g_01573	Syag.g_00365
OG0001926	Prar.g_01572	Syag.g_00364
OG0001927	Prar.g_01571	Syag.g_00363
OG0001993	Prar.g_01576	Syag.g_00368
OG0001994	Prar.g_01575	Syag.g_00367
OG0002110	Prar.g_01553, Prar.g_01556	Syag.g_00103
OG0002156	Prar.g_00583, Prar.g_00582	Syag.g_01303
OG0002425	Prar.g_00379	Syag.g_02484
OG0002426	Prar.g_00384	Syag.g_02507
OG0002695	Prar.g_00378	Syag.g_02482
OG0002897	Prar.g_00855	Syag.g_02498
OG0003174	Prar.g_01594	Syag.g_02022
