Orthogroup	Prar	Prai
OG0001148	Prar.g_00909	Prai.g_01372
OG0001149	Prar.g_00908	Prai.g_01373
OG0001150	Prar.g_00907	Prai.g_01374
OG0001151	Prar.g_00896	Prai.g_01385
OG0001152	Prar.g_00895	Prai.g_01386
OG0001153	Prar.g_00815	Prai.g_01494
OG0001154	Prar.g_00814	Prai.g_01495
OG0001155	Prar.g_00802	Prai.g_01507
OG0001156	Prar.g_00799	Prai.g_01510
OG0001157	Prar.g_00798	Prai.g_01511
OG0001158	Prar.g_00797	Prai.g_01512
OG0001159	Prar.g_00796	Prai.g_01513
OG0001160	Prar.g_00772	Prai.g_01537
OG0001161	Prar.g_00760	Prai.g_01550
OG0001162	Prar.g_00749	Prai.g_01563
OG0001163	Prar.g_01151	Prai.g_01630
OG0001164	Prar.g_01147	Prai.g_01634
OG0001165	Prar.g_01144	Prai.g_01637
OG0001166	Prar.g_01124	Prai.g_01657
OG0001167	Prar.g_01959	Prai.g_01674
OG0001168	Prar.g_01957	Prai.g_01676
OG0001169	Prar.g_00596	Prai.g_01678
OG0001170	Prar.g_00598	Prai.g_01680
OG0001171	Prar.g_00607	Prai.g_01689
OG0001172	Prar.g_01111	Prai.g_01704
OG0001173	Prar.g_01110	Prai.g_01705
OG0001174	Prar.g_01102	Prai.g_01713
OG0001175	Prar.g_01101	Prai.g_01714
OG0001176	Prar.g_01094	Prai.g_01721
OG0001177	Prar.g_01091	Prai.g_01724
OG0001178	Prar.g_01086	Prai.g_01729
OG0001179	Prar.g_01043	Prai.g_01761
OG0001180	Prar.g_01022	Prai.g_01788
OG0001181	Prar.g_01018	Prai.g_01792
OG0001182	Prar.g_01011	Prai.g_01799
OG0001183	Prar.g_00618	Prai.g_01803
OG0001184	Prar.g_00634	Prai.g_01819
OG0001185	Prar.g_00648	Prai.g_01833
OG0001186	Prar.g_00670	Prai.g_01856
OG0001187	Prar.g_00674	Prai.g_01862
OG0001188	Prar.g_00676	Prai.g_01864
OG0001189	Prar.g_00693	Prai.g_01881
OG0001190	Prar.g_00697	Prai.g_01885
OG0001191	Prar.g_00707	Prai.g_01895
OG0001192	Prar.g_00074	Prai.g_01899
OG0001193	Prar.g_00064	Prai.g_01909
OG0001194	Prar.g_00063	Prai.g_01910
OG0001195	Prar.g_00062	Prai.g_01911
OG0001196	Prar.g_00049	Prai.g_01924
OG0001197	Prar.g_00048	Prai.g_01925
OG0001198	Prar.g_00041	Prai.g_01933
OG0001199	Prar.g_00254	Prai.g_00074
OG0001200	Prar.g_00252	Prai.g_00076
OG0001201	Prar.g_00220	Prai.g_00108
OG0001202	Prar.g_00128	Prai.g_00210
OG0001203	Prar.g_00089	Prai.g_00249
OG0001204	Prar.g_00084	Prai.g_00256
OG0001205	Prar.g_00493	Prai.g_00476
OG0001206	Prar.g_00511	Prai.g_00493
OG0001207	Prar.g_00527	Prai.g_00507
OG0001208	Prar.g_00532	Prai.g_00512
OG0001209	Prar.g_01365	Prai.g_00563
OG0001210	Prar.g_01370	Prai.g_00568
OG0001211	Prar.g_01380	Prai.g_00578
OG0001212	Prar.g_01426	Prai.g_00624
OG0001213	Prar.g_01459	Prai.g_00658
OG0001214	Prar.g_01467	Prai.g_00666
OG0001215	Prar.g_01520	Prai.g_00719
OG0001216	Prar.g_01601	Prai.g_00750
OG0001217	Prar.g_01638	Prai.g_00894
OG0001219	Prar.g_01672	Prai.g_00858
OG0001220	Prar.g_01735	Prai.g_00795
OG0001221	Prar.g_01787	Prai.g_01035
OG0001222	Prar.g_01825	Prai.g_00997
OG0001223	Prar.g_01851	Prai.g_00971
OG0001224	Prar.g_01900	Prai.g_00922
OG0001225	Prar.g_01902	Prai.g_00920
OG0001226	Prar.g_01928	Prai.g_01083
OG0001227	Prar.g_01947	Prai.g_01101
OG0001228	Prar.g_01218	Prai.g_01218
OG0001229	Prar.g_00913	Prai.g_01368
OG0001230	Prar.g_00347	Prai.g_01455
OG0001231	Prar.g_00751	Prai.g_01560
OG0001232	Prar.g_01120	Prai.g_01661
OG0001233	Prar.g_00599	Prai.g_01681
OG0001234	Prar.g_01099	Prai.g_01716
OG0001235	Prar.g_01089	Prai.g_01726
OG0001236	Prar.g_00631	Prai.g_01816
OG0001237	Prar.g_00635	Prai.g_01820
OG0001238	Prar.g_00708	Prai.g_01896
OG0001239	Prar.g_00547	Prai.g_00071
OG0001240	Prar.g_00235	Prai.g_00093
OG0001241	Prar.g_00227	Prai.g_00101
OG0001242	Prar.g_00209	Prai.g_00119
OG0001243	Prar.g_00203	Prai.g_00125
OG0001244	Prar.g_00187	Prai.g_00141
OG0001245	Prar.g_00441	Prai.g_00392
OG0001246	Prar.g_01335	Prai.g_00534
OG0001247	Prar.g_01513	Prai.g_00712
OG0001248	Prar.g_01515	Prai.g_00714
OG0001249	Prar.g_01661	Prai.g_00869
OG0001250	Prar.g_01724	Prai.g_00806
OG0001252	Prar.g_01895	Prai.g_00927
OG0001253	Prar.g_01948	Prai.g_01102
OG0001254	Prar.g_01294	Prai.g_01145
OG0001255	Prar.g_01279	Prai.g_01156
OG0001256	Prar.g_00758	Prai.g_01553
OG0001257	Prar.g_00752	Prai.g_01559
OG0001258	Prar.g_01146	Prai.g_01635
OG0001259	Prar.g_00597	Prai.g_01679
OG0001260	Prar.g_00613	Prai.g_01695
OG0001261	Prar.g_01035	Prai.g_01769
OG0001262	Prar.g_00691	Prai.g_01879
OG0001263	Prar.g_00200	Prai.g_00128
OG0001265	Prar.g_00210	Prai.g_00118
OG0001266	Prar.g_00124	Prai.g_00214
OG0001267	Prar.g_00307	Prai.g_00293
OG0001268	Prar.g_00399	Prai.g_00352
OG0001269	Prar.g_00419	Prai.g_00372
OG0001270	Prar.g_00482	Prai.g_00465
OG0001271	Prar.g_00522	Prai.g_00502
OG0001272	Prar.g_00536	Prai.g_00516
OG0001273	Prar.g_01461	Prai.g_00660
OG0001275	Prar.g_01860	Prai.g_00961
OG0001276	Prar.g_01879	Prai.g_00942
OG0001277	Prar.g_01937	Prai.g_01090
OG0001278	Prar.g_01213	Prai.g_01223
OG0001280	Prar.g_00956	Prai.g_01334
OG0001281	Prar.g_00950	Prai.g_01340
OG0001282	Prar.g_00910	Prai.g_01371
OG0001284	Prar.g_00777	Prai.g_01532
OG0001285	Prar.g_01966	Prai.g_01664
OG0001287	Prar.g_00655	Prai.g_01840
OG0001288	Prar.g_00663	Prai.g_01849
OG0001289	Prar.g_00241	Prai.g_00087
OG0001290	Prar.g_00228	Prai.g_00100
OG0001291	Prar.g_00193	Prai.g_00135
OG0001292	Prar.g_00079	Prai.g_00261
OG0001293	Prar.g_00326	Prai.g_00274
OG0001294	Prar.g_00439	Prai.g_00389
OG0001295	Prar.g_00516	Prai.g_00498
OG0001296	Prar.g_01340	Prai.g_00539
OG0001298	Prar.g_01406	Prai.g_00605
OG0001299	Prar.g_01496	Prai.g_00695
OG0001300	Prar.g_01523	Prai.g_00722
OG0001301	Prar.g_01526	Prai.g_00725
OG0001302	Prar.g_01670	Prai.g_00860
OG0001304	Prar.g_01889	Prai.g_00933
OG0001305	Prar.g_01908	Prai.g_00914
OG0001306	Prar.g_01277	Prai.g_01158
OG0001307	Prar.g_00928	Prai.g_01354
OG0001308	Prar.g_00837	Prai.g_01473
OG0001309	Prar.g_00754	Prai.g_01557
OG0001310	Prar.g_01131	Prai.g_01650
OG0001312	Prar.g_01814	Prai.g_01008
OG0001315	Prar.g_00556	Prai.g_00061
OG0001316	Prar.g_00188	Prai.g_00140
OG0001317	Prar.g_00093	Prai.g_00245
OG0001318	Prar.g_00331	Prai.g_00269
OG0001320	Prar.g_00443	Prai.g_01259
OG0001321	Prar.g_00499	Prai.g_00482
OG0001322	Prar.g_00500	Prai.g_00483
OG0001323	Prar.g_01349	Prai.g_00548
OG0001324	Prar.g_01524	Prai.g_00723
OG0001325	Prar.g_01604	Prai.g_00753
OG0001327	Prar.g_01920	Prai.g_01075
OG0001328	Prar.g_01946	Prai.g_01100
OG0001330	Prar.g_00977	Prai.g_01309
OG0001331	Prar.g_00905	Prai.g_01376
OG0001332	Prar.g_00804	Prai.g_01504
OG0001333	Prar.g_01958	Prai.g_01675
OG0001334	Prar.g_00621	Prai.g_01806
OG0001335	Prar.g_00622	Prai.g_01807
OG0001336	Prar.g_00052	Prai.g_01921
OG0001339	Prar.g_00225	Prai.g_00103
OG0001340	Prar.g_00259	Prai.g_00341
OG0001341	Prar.g_01636	Prai.g_00897
OG0001343	Prar.g_01757	Prai.g_01062
OG0001344	Prar.g_01259	Prai.g_01175
OG0001345	Prar.g_01244	Prai.g_01190
OG0001346	Prar.g_00954	Prai.g_01336
OG0001348	Prar.g_00732	Prai.g_01587
OG0001350	Prar.g_00090	Prai.g_00248
OG0001351	Prar.g_00502	Prai.g_00485
OG0001352	Prar.g_01510	Prai.g_00709
OG0001355	Prar.g_01158	Prai.g_01272
OG0001358	Prar.g_01450	Prai.g_00649
OG0001359	Prar.g_01758	Prai.g_01061
OG0001360	Prar.g_01949	Prai.g_01103
OG0001361	Prar.g_01247	Prai.g_01187
OG0001362	Prar.g_00833	Prai.g_01477
OG0001363	Prar.g_00831	Prai.g_01479
OG0001364	Prar.g_00624	Prai.g_01809
OG0001365	Prar.g_00701	Prai.g_01889
OG0001369	Prar.g_00236	Prai.g_00092
OG0001371	Prar.g_01509	Prai.g_00708
OG0001372	Prar.g_01644	Prai.g_00909
OG0001375	Prar.g_01756	Prai.g_01063
OG0001376	Prar.g_01914	Prai.g_01069
OG0001377	Prar.g_01915	Prai.g_01070
OG0001378	Prar.g_01325	Prai.g_01112
OG0001381	Prar.g_00917	Prai.g_01364
OG0001382	Prar.g_00738	Prai.g_01575
OG0001384	Prar.g_00761	Prai.g_01549
OG0001395	Prar.g_01891	Prai.g_00931
OG0001397	Prar.g_00832	Prai.g_01478
OG0001399	Prar.g_01071, Prar.g_01097	Prai.g_01718
OG0001403	Prar.g_00008	Prai.g_00030
OG0001404	Prar.g_00550	Prai.g_00068
OG0001405	Prar.g_00261	Prai.g_00339
OG0001406	Prar.g_01913	Prai.g_01068
OG0001407	Prar.g_01926	Prai.g_01081
OG0001408	Prar.g_01932, Prar.g_01931	Prai.g_01086
OG0001409	Prar.g_01256	Prai.g_01178
OG0001410	Prar.g_00927	Prai.g_01355
OG0001411	Prar.g_00869	Prai.g_01422
OG0001413	Prar.g_00763	Prai.g_01547
OG0001414	Prar.g_00098	Prai.g_00240
OG0001415	Prar.g_00096	Prai.g_00242
OG0001416	Prar.g_00507	Prai.g_00490
OG0001417	Prar.g_00518, Prar.g_00519	Prai.g_00500
OG0001418	Prar.g_01514	Prai.g_00713
OG0001419	Prar.g_01927	Prai.g_01082
OG0001420	Prar.g_01316	Prai.g_01122
OG0001421	Prar.g_00757	Prai.g_01554
OG0001422	Prar.g_00734	Prai.g_01585
OG0001424	Prar.g_01943	Prai.g_01097
OG0001424	Prar.g_01761	Prai.g_01059
OG0001428	Prar.g_00155	Prai.g_00183
OG0001430	Prar.g_00982	Prai.g_01271
OG0001432	Prar.g_00764	Prai.g_01545
OG0001437	Prar.g_00097	Prai.g_00241
OG0001438	Prar.g_00294	Prai.g_00306
OG0001439	Prar.g_00280	Prai.g_00320
OG0001440	Prar.g_00476	Prai.g_00448
OG0001441	Prar.g_01351	Prai.g_00550
OG0001446	Prar.g_00249	Prai.g_00079
OG0001447	Prar.g_00202	Prai.g_00126
OG0001448	Prar.g_00427	Prai.g_00380
OG0001450	Prar.g_01517	Prai.g_00716
OG0001451	Prar.g_01745	Prai.g_00786
OG0001452	Prar.g_01762	Prai.g_01058
OG0001453	Prar.g_01854	Prai.g_00967
OG0001454	Prar.g_01942	Prai.g_01096
OG0001455	Prar.g_01307	Prai.g_01132
OG0001462	Prar.g_00003	Prai.g_00034
OG0001463	Prar.g_00301	Prai.g_00299
OG0001464	Prar.g_00258	Prai.g_00342
OG0001465	Prar.g_01532	Prai.g_00731
OG0001466	Prar.g_01628	Prai.g_00431
OG0001466	Prar.g_01004, Prar.g_01562, Prar.g_01558	Prai.g_01258
OG0001467	Prar.g_01662	Prai.g_00868
OG0001468	Prar.g_01918	Prai.g_01073
OG0001470	Prar.g_00889	Prai.g_01433
OG0001471	Prar.g_00762	Prai.g_01548
OG0001472	Prar.g_00755	Prai.g_01556
OG0001473	Prar.g_00671	Prai.g_01857
OG0001474	Prar.g_00400	Prai.g_00353
OG0001475	Prar.g_00887	Prai.g_00152
OG0001480	Prar.g_00429	Prai.g_00382
OG0001481	Prar.g_00434	Prai.g_00386
OG0001482	Prar.g_00505	Prai.g_00488
OG0001483	Prar.g_00712	Prai.g_01613
OG0001485	Prar.g_01166	Prai.g_01270
OG0001486	Prar.g_01265	Prai.g_01169
OG0001490	Prar.g_00581	Prai.g_00046
OG0001491	Prar.g_01668	Prai.g_00862
OG0001492	Prar.g_01216	Prai.g_01220
OG0001493	Prar.g_01208	Prai.g_01228
OG0001499	Prar.g_00557	Prai.g_00060
OG0001500	Prar.g_00324	Prai.g_00276
OG0001501	Prar.g_01535	Prai.g_00733
OG0001502	Prar.g_01657	Prai.g_00877
OG0001503	Prar.g_01289	Prai.g_01151
OG0001506	Prar.g_00806	Prai.g_01502
OG0001507	Prar.g_00714	Prai.g_01245
OG0001508	Prar.g_00890	Prai.g_01432
OG0001520	Prar.g_00454, Prar.g_00455	Prai.g_00406
OG0001521	Prar.g_01637	Prai.g_00896
OG0001522	Prar.g_01716	Prai.g_00814
OG0001523	Prar.g_01292	Prai.g_01147
OG0001524	Prar.g_01291	Prai.g_01148
OG0001526	Prar.g_01116	Prai.g_01699
OG0001548	Prar.g_01659	Prai.g_00871
OG0001550	Prar.g_01304	Prai.g_01134
OG0001552	Prar.g_01201	Prai.g_01237
OG0001553	Prar.g_00342	Prai.g_01460
OG0001554	Prar.g_00756	Prai.g_01555
OG0001555	Prar.g_00742	Prai.g_01569
OG0001565	Prar.g_00475	Prai.g_00447
OG0001566	Prar.g_01506	Prai.g_00705
OG0001569	Prar.g_01954	Prai.g_01108
OG0001571	Prar.g_01311	Prai.g_01128
OG0001581	Prar.g_00183	Prai.g_00155
OG0001582	Prar.g_00517	Prai.g_00499
OG0001583	Prar.g_01667	Prai.g_00863
OG0001584	Prar.g_01806	Prai.g_01016
OG0001587	Prar.g_01118	Prai.g_01697
OG0001595	Prar.g_00551	Prai.g_00067
OG0001596	Prar.g_00253	Prai.g_00075
OG0001597	Prar.g_00422	Prai.g_00376
OG0001599	Prar.g_00509	Prai.g_00491
OG0001600	Prar.g_01342	Prai.g_00541
OG0001601	Prar.g_01504	Prai.g_00703
OG0001602	Prar.g_01531	Prai.g_00730
OG0001603	Prar.g_01669	Prai.g_00861
OG0001604	Prar.g_01784	Prai.g_01038
OG0001605	Prar.g_01872	Prai.g_00950
OG0001606	Prar.g_01934	Prai.g_00738
OG0001607	Prar.g_01290	Prai.g_01149
OG0001608	Prar.g_00920	Prai.g_01361
OG0001609	Prar.g_00808	Prai.g_01501
OG0001610	Prar.g_00805	Prai.g_01503
OG0001611	Prar.g_00744	Prai.g_01566
OG0001613	Prar.g_00616	Prai.g_01801
OG0001625	Prar.g_00329	Prai.g_00271
OG0001626	Prar.g_01635	Prai.g_00898
OG0001627	Prar.g_01643	Prai.g_00889
OG0001628	Prar.g_01646	Prai.g_01293
OG0001629	Prar.g_01647	Prai.g_00886
OG0001630	Prar.g_01765	Prai.g_01056
OG0001631	Prar.g_01923	Prai.g_01078
OG0001633	Prar.g_00914	Prai.g_01367
OG0001647	Prar.g_00314	Prai.g_00285
OG0001648	Prar.g_00433	Prai.g_00385
OG0001649	Prar.g_01924	Prai.g_01079
OG0001650	Prar.g_00934	Prai.g_00746
OG0001651	Prar.g_00746	Prai.g_01565
OG0001662	Prar.g_01319	Prai.g_01118
OG0001663	Prar.g_01280	Prai.g_01155
OG0001664	Prar.g_00987	Prai.g_01295
OG0001665	Prar.g_00984	Prai.g_01298
OG0001667	Prar.g_00975	Prai.g_01311
OG0001670	Prar.g_01169, Prar.g_01194, Prar.g_01161	Prai.g_00438
OG0001684	Prar.g_01418	Prai.g_00617
OG0001685	Prar.g_01747	Prai.g_00785
OG0001686	Prar.g_01871	Prai.g_00951
OG0001687	Prar.g_01917	Prai.g_01072
OG0001688	Prar.g_01922	Prai.g_01077
OG0001698	Prar.g_01921	Prai.g_01076
OG0001699	Prar.g_01582, Prar.g_00711	Prai.g_01618
OG0001701	Prar.g_01115	Prai.g_01700
OG0001705	Prar.g_00463	Prai.g_00414
OG0001707	Prar.g_01941	Prai.g_01095
OG0001708	Prar.g_01281	Prai.g_01154
OG0001710	Prar.g_01096	Prai.g_01719
OG0001712	Prar.g_00472	Prai.g_00427
OG0001719	Prar.g_00451	Prai.g_00403
OG0001720	Prar.g_00972	Prai.g_00906, Prai.g_01773
OG0001721	Prar.g_01641	Prai.g_00892
OG0001723	Prar.g_01001	Prai.g_01607
OG0001725	Prar.g_00449	Prai.g_00401
OG0001726	Prar.g_00469	Prai.g_00425
OG0001742	Prar.g_00437	Prai.g_00388
OG0001743	Prar.g_01321	Prai.g_01116
OG0001744	Prar.g_00968	Prai.g_01317
OG0001745	Prar.g_00765	Prai.g_01544
OG0001746	Prar.g_01188	Prai.g_01260
OG0001774	Prar.g_01507	Prai.g_00706
OG0001775	Prar.g_01929	Prai.g_01084
OG0001776	Prar.g_01323	Prai.g_01114
OG0001777	Prar.g_01190	Prai.g_01269
OG0001778	Prar.g_00980	Prai.g_01308
OG0001781	Prar.g_00733	Prai.g_01586
OG0001819	Prar.g_00452	Prai.g_00404
OG0001821	Prar.g_01642	Prai.g_00891
OG0001822	Prar.g_01655	Prai.g_00879
OG0001823	Prar.g_01748	Prai.g_00784
OG0001824	Prar.g_01870	Prai.g_00952
OG0001825	Prar.g_01930	Prai.g_01085
OG0001826	Prar.g_01933	Prai.g_01087
OG0001827	Prar.g_01936	Prai.g_01089
OG0001828	Prar.g_01326	Prai.g_01111
OG0001829	Prar.g_01322	Prai.g_01115
OG0001830	Prar.g_01308	Prai.g_01131
OG0001831	Prar.g_01297	Prai.g_01142
OG0001832	Prar.g_00990	Prai.g_00736
OG0001833	Prar.g_00912	Prai.g_01369
OG0001919	Prar.g_00461	Prai.g_00411
OG0001920	Prar.g_01536	Prai.g_00734
OG0001921	Prar.g_01750	Prai.g_00783
OG0001922	Prar.g_00940	Prai.g_01350
OG0001924	Prar.g_01574	Prai.g_01283
OG0001925	Prar.g_01573	Prai.g_01284
OG0001926	Prar.g_01572	Prai.g_01285
OG0001927	Prar.g_01571	Prai.g_01286
OG0001982	Prar.g_00428	Prai.g_00381
OG0001983	Prar.g_01624	Prai.g_00440
OG0001984	Prar.g_01660	Prai.g_00870
OG0001985	Prar.g_01753	Prai.g_01065
OG0001986	Prar.g_01858	Prai.g_00963
OG0001989	Prar.g_00922	Prai.g_01359
OG0001992	Prar.g_01650	Prai.g_00884
OG0001993	Prar.g_01576	Prai.g_01281
OG0001994	Prar.g_01575	Prai.g_01282
OG0002026	Prar.g_00460	Prai.g_00410
OG0002027	Prar.g_01751	Prai.g_00782
OG0002028	Prar.g_01865	Prai.g_00957
OG0002031	Prar.g_00723	Prai.g_01605
OG0002032	Prar.g_00075	Prai.g_01898
OG0002033	Prar.g_00614	Prai.g_00145
OG0002057	Prar.g_00218	Prai.g_00110
OG0002058	Prar.g_00147	Prai.g_00191
OG0002059	Prar.g_00424	Prai.g_00377
OG0002060	Prar.g_00426	Prai.g_00379
OG0002061	Prar.g_00462	Prai.g_00412
OG0002064	Prar.g_00515	Prai.g_00497
OG0002065	Prar.g_01389	Prai.g_00587
OG0002066	Prar.g_01395	Prai.g_00594
OG0002067	Prar.g_01598	Prai.g_00747
OG0002068	Prar.g_01631	Prai.g_00903
OG0002069	Prar.g_01633	Prai.g_00900
OG0002070	Prar.g_01656	Prai.g_00878
OG0002071	Prar.g_01658	Prai.g_00872
OG0002072	Prar.g_01666	Prai.g_00864
OG0002073	Prar.g_01689	Prai.g_00843
OG0002074	Prar.g_01741	Prai.g_00790
OG0002075	Prar.g_01752	Prai.g_00781
OG0002076	Prar.g_01788	Prai.g_01034
OG0002077	Prar.g_01866	Prai.g_00956
OG0002078	Prar.g_01869	Prai.g_00953
OG0002079	Prar.g_01874	Prai.g_00947
OG0002080	Prar.g_01892	Prai.g_00930
OG0002081	Prar.g_01916	Prai.g_01071
OG0002082	Prar.g_01925	Prai.g_01080
OG0002083	Prar.g_01938	Prai.g_01091
OG0002084	Prar.g_01939	Prai.g_01092
OG0002085	Prar.g_01945	Prai.g_01099
OG0002086	Prar.g_01950	Prai.g_01104
OG0002087	Prar.g_01951	Prai.g_01105
OG0002088	Prar.g_01952	Prai.g_01106
OG0002089	Prar.g_01310	Prai.g_01129
OG0002090	Prar.g_01305	Prai.g_01133
OG0002091	Prar.g_01288	Prai.g_01152
OG0002093	Prar.g_01159	Prai.g_01262
OG0002094	Prar.g_00974	Prai.g_01312
OG0002095	Prar.g_00970	Prai.g_01315
OG0002097	Prar.g_00854	Prai.g_00775
OG0002099	Prar.g_00759	Prai.g_01551
OG0002100	Prar.g_00750	Prai.g_01561
OG0002101	Prar.g_00747	Prai.g_01564
OG0002102	Prar.g_00743	Prai.g_01568
OG0002103	Prar.g_00741	Prai.g_01571
OG0002104	Prar.g_00739	Prai.g_01572
OG0002105	Prar.g_01138	Prai.g_01643
OG0002146	Prar.g_01327	Prai.g_00526
OG0002150	Prar.g_01867	Prai.g_01609
OG0002152	Prar.g_00983	Prai.g_01305
OG0002153	Prar.g_01868	Prai.g_00955
OG0002155	Prar.g_00845	Prai.g_00774
OG0002155	Prar.g_00861	Prai.g_01421
OG0002215	Prar.g_01625	Prai.g_01589
OG0002217	Prar.g_01671	Prai.g_00859
OG0002219	Prar.g_01317	Prai.g_01121
OG0002223	Prar.g_00720	Prai.g_00436
OG0002226	Prar.g_01597	Prai.g_00745
OG0002264	Prar.g_01713	Prai.g_00818
OG0002266	Prar.g_00986	Prai.g_01296
OG0002272	Prar.g_01301	Prai.g_01138
OG0002274	Prar.g_00853	Prai.g_00776
OG0002311	Prar.g_00999	Prai.g_01604
OG0002316	Prar.g_01911	Prai.g_01066
OG0002319	Prar.g_00467	Prai.g_00423
OG0002326	Prar.g_01176	Prai.g_01150
OG0002327	Prar.g_00721	Prai.g_01290
OG0002365	Prar.g_00471	Prai.g_00045
OG0002376	Prar.g_00735	Prai.g_01581
OG0002423	Prar.g_01178	Prai.g_00780
OG0002424	Prar.g_00728	Prai.g_01595
OG0002426	Prar.g_00384	Prai.g_01302
OG0002427	Prar.g_01177	Prai.g_01562
OG0002428	Prar.g_00456	Prai.g_00407
OG0002478	Prar.g_00474	Prai.g_00429
OG0002482	Prar.g_00450	Prai.g_00402
OG0002484	Prar.g_00470	Prai.g_00426
OG0002485	Prar.g_00466	Prai.g_00422
OG0002489	Prar.g_00465	Prai.g_01241, Prai.g_00421, Prai.g_00420
OG0002554	Prar.g_01632	Prai.g_00901
OG0002560	Prar.g_00457	Prai.g_00408
OG0002620	Prar.g_00453	Prai.g_00405
OG0002688	Prar.g_01974	Prai.g_01617
OG0002690	Prar.g_01975	Prai.g_01616
OG0002698	Prar.g_01578	Prai.g_01280
OG0002769	Prar.g_00710	Prai.g_01615
OG0002777	Prar.g_01005	Prai.g_00737
OG0002779	Prar.g_00961	Prai.g_01328
OG0002780	Prar.g_01559, Prar.g_01563	Prai.g_01268
OG0002782	Prar.g_00473	Prai.g_00428
OG0002885	Prar.g_00563	Prai.g_00449
OG0002891	Prar.g_01564	Prai.g_01623
OG0003027	Prar.g_00848	Prai.g_01414
OG0003171	Prar.g_00464	Prai.g_00419
OG0003172	Prar.g_00459	Prai.g_00409
OG0003173	Prar.g_01843	Prai.g_00979
OG0003175	Prar.g_01570	Prai.g_01287
OG0003177	Prar.g_01972	Prai.g_01619
OG0003360	Prar.g_00391	Prai.g_00345
OG0003367	Prar.g_01568	Prai.g_01289
OG0003641	Prar.g_00876	Prai.g_01405
