Orthogroup	Prar	Syal
OG0001163	Prar.g_01151	Syal.g_00573
OG0001164	Prar.g_01147	Syal.g_00579
OG0001165	Prar.g_01144	Syal.g_00584
OG0001166	Prar.g_01124	Syal.g_00613
OG0001167	Prar.g_01959	Syal.g_00638
OG0001168	Prar.g_01957	Syal.g_00640
OG0001169	Prar.g_00596	Syal.g_00642
OG0001170	Prar.g_00598	Syal.g_00644
OG0001172	Prar.g_01111	Syal.g_00198
OG0001173	Prar.g_01110	Syal.g_00199
OG0001174	Prar.g_01102	Syal.g_00207
OG0001175	Prar.g_01101	Syal.g_00208
OG0001176	Prar.g_01094	Syal.g_00226
OG0001177	Prar.g_01091	Syal.g_00224
OG0001178	Prar.g_01086	Syal.g_00592
OG0001179	Prar.g_01043	Syal.g_00256
OG0001180	Prar.g_01022	Syal.g_00282
OG0001182	Prar.g_01011	Syal.g_00295
OG0001183	Prar.g_00618	Syal.g_00302
OG0001184	Prar.g_00634	Syal.g_01359
OG0001185	Prar.g_00648	Syal.g_01453
OG0001186	Prar.g_00670	Syal.g_00179
OG0001187	Prar.g_00674	Syal.g_00175
OG0001188	Prar.g_00676	Syal.g_00172
OG0001189	Prar.g_00693	Syal.g_00152
OG0001190	Prar.g_00697	Syal.g_01067
OG0001191	Prar.g_00707	Syal.g_01083
OG0001192	Prar.g_00074	Syal.g_01090
OG0001193	Prar.g_00064	Syal.g_01128
OG0001194	Prar.g_00063	Syal.g_01130
OG0001195	Prar.g_00062	Syal.g_01131
OG0001196	Prar.g_00049	Syal.g_00078
OG0001197	Prar.g_00048	Syal.g_00080
OG0001198	Prar.g_00041	Syal.g_00093
OG0001199	Prar.g_00254	Syal.g_00757
OG0001200	Prar.g_00252	Syal.g_00759
OG0001201	Prar.g_00220	Syal.g_00821
OG0001202	Prar.g_00128	Syal.g_00956
OG0001203	Prar.g_00089	Syal.g_00683
OG0001204	Prar.g_00084	Syal.g_01201
OG0001205	Prar.g_00493	Syal.g_00515
OG0001206	Prar.g_00511	Syal.g_00490
OG0001207	Prar.g_00527	Syal.g_02889
OG0001208	Prar.g_00532	Syal.g_02899
OG0001209	Prar.g_01365	Syal.g_02835
OG0001210	Prar.g_01370	Syal.g_02827
OG0001211	Prar.g_01380	Syal.g_02811
OG0001212	Prar.g_01426	Syal.g_02754
OG0001213	Prar.g_01459	Syal.g_02701
OG0001214	Prar.g_01467	Syal.g_02634
OG0001215	Prar.g_01520	Syal.g_01786
OG0001216	Prar.g_01601	Syal.g_01861
OG0001217	Prar.g_01638	Syal.g_02067
OG0001219	Prar.g_01672	Syal.g_02036
OG0001220	Prar.g_01735	Syal.g_02494
OG0001221	Prar.g_01787	Syal.g_02258
OG0001222	Prar.g_01825	Syal.g_02006
OG0001223	Prar.g_01851	Syal.g_01960
OG0001224	Prar.g_01900	Syal.g_01827
OG0001225	Prar.g_01902	Syal.g_01825
OG0001226	Prar.g_01928	Syal.g_00767
OG0001227	Prar.g_01947	Syal.g_01575
OG0001228	Prar.g_01218	Syal.g_02451
OG0001229	Prar.g_00913	Syal.g_01801
OG0001230	Prar.g_00347	Syal.g_00029
OG0001231	Prar.g_00751	Syal.g_00114
OG0001232	Prar.g_01120	Syal.g_00622
OG0001233	Prar.g_00599	Syal.g_00645
OG0001234	Prar.g_01099	Syal.g_00212
OG0001236	Prar.g_00631	Syal.g_01352
OG0001237	Prar.g_00635	Syal.g_01362
OG0001238	Prar.g_00708	Syal.g_01085
OG0001239	Prar.g_00547	Syal.g_00754
OG0001240	Prar.g_00235	Syal.g_00804
OG0001241	Prar.g_00227	Syal.g_00814
OG0001242	Prar.g_00209	Syal.g_00844
OG0001243	Prar.g_00203	Syal.g_00852
OG0001244	Prar.g_00187	Syal.g_00882
OG0001245	Prar.g_00441	Syal.g_02522
OG0001246	Prar.g_01335	Syal.g_02927
OG0001247	Prar.g_01513	Syal.g_01126
OG0001248	Prar.g_01515	Syal.g_01778
OG0001249	Prar.g_01661	Syal.g_00337
OG0001250	Prar.g_01724	Syal.g_02469
OG0001251	Prar.g_01760	Syal.g_02576
OG0001252	Prar.g_01895	Syal.g_01834
OG0001253	Prar.g_01948	Syal.g_02521
OG0001254	Prar.g_01294	Syal.g_02507
OG0001255	Prar.g_01279	Syal.g_02609
OG0001256	Prar.g_00758	Syal.g_00571
OG0001257	Prar.g_00752	Syal.g_02262
OG0001258	Prar.g_01146	Syal.g_00582
OG0001259	Prar.g_00597	Syal.g_00643
OG0001260	Prar.g_00613	Syal.g_00665
OG0001261	Prar.g_01035	Syal.g_00265
OG0001262	Prar.g_00691	Syal.g_00154
OG0001263	Prar.g_00200	Syal.g_00856
OG0001265	Prar.g_00210	Syal.g_00842
OG0001266	Prar.g_00124	Syal.g_00960
OG0001267	Prar.g_00307	Syal.g_01263
OG0001268	Prar.g_00399	Syal.g_00353
OG0001269	Prar.g_00419	Syal.g_02116, Syal.g_02567
OG0001270	Prar.g_00482	Syal.g_00528
OG0001271	Prar.g_00522	Syal.g_00466
OG0001272	Prar.g_00536	Syal.g_02903
OG0001273	Prar.g_01461	Syal.g_02641
OG0001274	Prar.g_01533	Syal.g_01007
OG0001275	Prar.g_01860	Syal.g_01932
OG0001276	Prar.g_01879	Syal.g_01914
OG0001277	Prar.g_01937	Syal.g_02963
OG0001278	Prar.g_01213	Syal.g_01766
OG0001280	Prar.g_00956	Syal.g_01604
OG0001281	Prar.g_00950	Syal.g_01592
OG0001282	Prar.g_00910	Syal.g_02887
OG0001283	Prar.g_00891	Syal.g_01179
OG0001284	Prar.g_00777	Syal.g_03007
OG0001285	Prar.g_01966	Syal.g_00625
OG0001287	Prar.g_00655	Syal.g_01461
OG0001288	Prar.g_00663	Syal.g_01513
OG0001289	Prar.g_00241	Syal.g_00781
OG0001290	Prar.g_00228	Syal.g_00813
OG0001291	Prar.g_00193	Syal.g_00866
OG0001292	Prar.g_00079	Syal.g_01206
OG0001293	Prar.g_00326	Syal.g_01236
OG0001294	Prar.g_00439	Syal.g_02207
OG0001295	Prar.g_00516	Syal.g_01828
OG0001296	Prar.g_01340	Syal.g_02933
OG0001298	Prar.g_01406	Syal.g_02777
OG0001299	Prar.g_01496	Syal.g_02200
OG0001300	Prar.g_01523	Syal.g_01795
OG0001301	Prar.g_01526	Syal.g_01941, Syal.g_01810
OG0001302	Prar.g_01670	Syal.g_02607
OG0001303	Prar.g_01864	Syal.g_02033
OG0001304	Prar.g_01889	Syal.g_01899
OG0001305	Prar.g_01908	Syal.g_01817
OG0001306	Prar.g_01277	Syal.g_01626
OG0001307	Prar.g_00928	Syal.g_02195
OG0001308	Prar.g_00837	Syal.g_00392
OG0001309	Prar.g_00754	Syal.g_02943
OG0001310	Prar.g_01131	Syal.g_00605
OG0001311	Prar.g_01881	Syal.g_01912
OG0001312	Prar.g_01814	Syal.g_02024
OG0001315	Prar.g_00556	Syal.g_00300
OG0001316	Prar.g_00188	Syal.g_00872
OG0001317	Prar.g_00093	Syal.g_00687
OG0001318	Prar.g_00331	Syal.g_01228
OG0001319	Prar.g_00315	Syal.g_01252
OG0001321	Prar.g_00499	Syal.g_00508
OG0001322	Prar.g_00500	Syal.g_00507
OG0001323	Prar.g_01349	Syal.g_02946
OG0001324	Prar.g_01524	Syal.g_01796
OG0001325	Prar.g_01604	Syal.g_01865
OG0001326	Prar.g_01547	Syal.g_02405, Syal.g_01138
OG0001327	Prar.g_01920	Syal.g_02296
OG0001328	Prar.g_01946	Syal.g_02266
OG0001329	Prar.g_01302	Syal.g_01188
OG0001330	Prar.g_00977	Syal.g_01611
OG0001332	Prar.g_00804	Syal.g_02965
OG0001333	Prar.g_01958	Syal.g_00639
OG0001334	Prar.g_00621	Syal.g_00311
OG0001335	Prar.g_00622	Syal.g_00312
OG0001336	Prar.g_00052	Syal.g_01180
OG0001339	Prar.g_00225	Syal.g_00816
OG0001340	Prar.g_00259	Syal.g_00328
OG0001341	Prar.g_01636	Syal.g_02538
OG0001343	Prar.g_01757	Syal.g_01190
OG0001344	Prar.g_01259	Syal.g_01658
OG0001345	Prar.g_01244	Syal.g_01694
OG0001346	Prar.g_00954	Syal.g_01600
OG0001348	Prar.g_00732	Syal.g_01849
OG0001351	Prar.g_00502	Syal.g_00501
OG0001358	Prar.g_01450	Syal.g_02715
OG0001359	Prar.g_01758	Syal.g_01189
OG0001360	Prar.g_01949	Syal.g_01696
OG0001361	Prar.g_01247	Syal.g_01691
OG0001362	Prar.g_00833	Syal.g_00397
OG0001363	Prar.g_00831	Syal.g_00399
OG0001364	Prar.g_00624	Syal.g_01342
OG0001365	Prar.g_00701	Syal.g_01072
OG0001369	Prar.g_00236	Syal.g_00803
OG0001373	Prar.g_01548	Syal.g_01137
OG0001374	Prar.g_01540	Syal.g_01145
OG0001375	Prar.g_01756	Syal.g_01191
OG0001376	Prar.g_01914	Syal.g_01095
OG0001377	Prar.g_01915	Syal.g_01094
OG0001378	Prar.g_01325	Syal.g_00529
OG0001382	Prar.g_00738	Syal.g_00220
OG0001385	Prar.g_01551	Syal.g_01134
OG0001386	Prar.g_01550	Syal.g_01135
OG0001387	Prar.g_01549	Syal.g_01136
OG0001388	Prar.g_01546	Syal.g_01139
OG0001389	Prar.g_01545	Syal.g_01140
OG0001390	Prar.g_01544	Syal.g_01141
OG0001391	Prar.g_01543	Syal.g_01142
OG0001392	Prar.g_01542	Syal.g_01143
OG0001393	Prar.g_01541	Syal.g_01144
OG0001395	Prar.g_01891	Syal.g_00001, Syal.g_02432
OG0001397	Prar.g_00832	Syal.g_00398
OG0001399	Prar.g_01097	Syal.g_00434
OG0001400	Prar.g_00368	Syal.g_00877
OG0001404	Prar.g_00550	Syal.g_00750
OG0001405	Prar.g_00261	Syal.g_00314
OG0001406	Prar.g_01913	Syal.g_01096
OG0001407	Prar.g_01926	Syal.g_01774
OG0001408	Prar.g_01932, Prar.g_01931	Syal.g_02589
OG0001409	Prar.g_01256	Syal.g_01671
OG0001410	Prar.g_00927	Syal.g_02194
OG0001413	Prar.g_00763	Syal.g_02570
OG0001416	Prar.g_00507	Syal.g_01595
OG0001417	Prar.g_00518, Prar.g_00519	Syal.g_01974
OG0001419	Prar.g_01927	Syal.g_01775
OG0001420	Prar.g_01316	Syal.g_02955
OG0001423	Prar.g_01560	Syal.g_00726
OG0001428	Prar.g_00155	Syal.g_00915
OG0001430	Prar.g_00982	Syal.g_01055
OG0001432	Prar.g_00764	Syal.g_02578
OG0001433	Prar.g_01180	Syal.g_02212
OG0001435	Prar.g_01772	Syal.g_02290
OG0001438	Prar.g_00294	Syal.g_01278
OG0001439	Prar.g_00280	Syal.g_01306
OG0001442	Prar.g_01629	Syal.g_02234
OG0001447	Prar.g_00202	Syal.g_00853
OG0001448	Prar.g_00427	Syal.g_02552
OG0001452	Prar.g_01762	Syal.g_01223
OG0001454	Prar.g_01942	Syal.g_02566
OG0001456	Prar.g_01286	Syal.g_01146
OG0001457	Prar.g_01285	Syal.g_01147
OG0001458	Prar.g_01284	Syal.g_01148
OG0001459	Prar.g_00996	Syal.g_01493, Syal.g_02104
OG0001462	Prar.g_00003	Syal.g_00138
OG0001470	Prar.g_00889	Syal.g_00181
OG0001471	Prar.g_00762	Syal.g_01301
OG0001473	Prar.g_00671	Syal.g_02571
OG0001474	Prar.g_00400	Syal.g_00354
OG0001475	Prar.g_00887	Syal.g_00184
OG0001479	Prar.g_00397	Syal.g_00351
OG0001480	Prar.g_00429	Syal.g_02599
OG0001481	Prar.g_00434	Syal.g_00504
OG0001482	Prar.g_00505	Syal.g_01964
OG0001486	Prar.g_01265	Syal.g_01651
OG0001492	Prar.g_01216	Syal.g_01769
OG0001493	Prar.g_01208	Syal.g_01760
OG0001499	Prar.g_00557	Syal.g_00086
OG0001502	Prar.g_01657	Syal.g_02489
OG0001504	Prar.g_00995	Syal.g_02103, Syal.g_01492
OG0001507	Prar.g_00714	Syal.g_02094
OG0001508	Prar.g_00890	Syal.g_00180
OG0001520	Prar.g_00454, Prar.g_00455	Syal.g_02790
OG0001528	Prar.g_00888	Syal.g_00182
OG0001546	Prar.g_01354	Syal.g_02950
OG0001551	Prar.g_01287	Syal.g_01781
OG0001554	Prar.g_00756	Syal.g_01065
OG0001555	Prar.g_00742	Syal.g_02484
OG0001565	Prar.g_00475	Syal.g_02600
OG0001572	Prar.g_01192	Syal.g_03017
OG0001582	Prar.g_00517	Syal.g_02644
OG0001585	Prar.g_00998	Syal.g_00712
OG0001625	Prar.g_00329	Syal.g_01230
OG0001647	Prar.g_00314	Syal.g_01254
OG0001667	Prar.g_00975	Syal.g_02863
OG0001704	Prar.g_01198	Syal.g_01020
OG0001712	Prar.g_00472	Syal.g_02524
OG0001713	Prar.g_00560	Syal.g_01668
OG0001719	Prar.g_00451	Syal.g_01472
OG0001722	Prar.g_01763	Syal.g_00730
OG0001726	Prar.g_00469	Syal.g_00536
OG0001744	Prar.g_00968	Syal.g_00735
OG0001745	Prar.g_00765	Syal.g_02530
OG0001924	Prar.g_01574	Syal.g_02722
OG0001925	Prar.g_01573	Syal.g_02723
OG0001926	Prar.g_01572	Syal.g_02724
OG0001927	Prar.g_01571	Syal.g_02725
OG0001993	Prar.g_01576	Syal.g_02720
OG0001994	Prar.g_01575	Syal.g_02721
OG0002032	Prar.g_00075	Syal.g_02367
OG0002111	Prar.g_01421	Syal.g_02674, Syal.g_01017, Syal.g_02655
OG0002156	Prar.g_00583, Prar.g_00582	Syal.g_00058
OG0002445	Prar.g_01085	Syal.g_00455
OG0002560	Prar.g_00457	Syal.g_02077
OG0002885	Prar.g_00563	Syal.g_02167
OG0003214	Prar.g_01073	Syal.g_00448
OG0003351	Prar.g_00881	Syal.g_01395
