Orthogroup	Prar	Prbi
OG0001106	Prar.g_01824	Prbi.g_01000
OG0001107	Prar.g_01831	Prbi.g_01007
OG0001108	Prar.g_01835	Prbi.g_01011
OG0001109	Prar.g_01836	Prbi.g_01012
OG0001110	Prar.g_01838	Prbi.g_01014
OG0001111	Prar.g_01839	Prbi.g_01015
OG0001112	Prar.g_01840	Prbi.g_01016
OG0001113	Prar.g_01841	Prbi.g_01017
OG0001114	Prar.g_01842	Prbi.g_01018
OG0001115	Prar.g_01844	Prbi.g_01020
OG0001116	Prar.g_01845	Prbi.g_01021
OG0001117	Prar.g_01846	Prbi.g_01022
OG0001118	Prar.g_01847	Prbi.g_01023
OG0001119	Prar.g_01848	Prbi.g_01024
OG0001120	Prar.g_01850	Prbi.g_01026
OG0001121	Prar.g_01298	Prbi.g_01172
OG0001122	Prar.g_01876	Prbi.g_01058
OG0001123	Prar.g_01880	Prbi.g_01062
OG0001124	Prar.g_01882	Prbi.g_01064
OG0001125	Prar.g_01883	Prbi.g_01065
OG0001126	Prar.g_01893	Prbi.g_01075
OG0001127	Prar.g_01894	Prbi.g_01076
OG0001128	Prar.g_01896	Prbi.g_01078
OG0001129	Prar.g_01897	Prbi.g_01079
OG0001130	Prar.g_01898	Prbi.g_01080
OG0001131	Prar.g_01935	Prbi.g_01117
OG0001132	Prar.g_01944	Prbi.g_01127
OG0001133	Prar.g_01309	Prbi.g_01161
OG0001134	Prar.g_01296	Prbi.g_01174
OG0001135	Prar.g_01293	Prbi.g_01177
OG0001136	Prar.g_01266	Prbi.g_01204
OG0001137	Prar.g_01255	Prbi.g_01215
OG0001138	Prar.g_01237	Prbi.g_01233
OG0001139	Prar.g_01236	Prbi.g_01234
OG0001140	Prar.g_01235	Prbi.g_01235
OG0001141	Prar.g_01234	Prbi.g_01236
OG0001142	Prar.g_01233	Prbi.g_01237
OG0001143	Prar.g_01226	Prbi.g_01244
OG0001144	Prar.g_01221	Prbi.g_01249
OG0001145	Prar.g_00963	Prbi.g_01383
OG0001146	Prar.g_00951	Prbi.g_01395
OG0001147	Prar.g_00925	Prbi.g_01425
OG0001148	Prar.g_00909	Prbi.g_01441
OG0001149	Prar.g_00908	Prbi.g_01442
OG0001150	Prar.g_00907	Prbi.g_01443
OG0001151	Prar.g_00896	Prbi.g_01454
OG0001152	Prar.g_00895	Prbi.g_01455
OG0001153	Prar.g_00815	Prbi.g_01622
OG0001154	Prar.g_00814	Prbi.g_01623
OG0001155	Prar.g_00802	Prbi.g_01635
OG0001156	Prar.g_00799	Prbi.g_01638
OG0001157	Prar.g_00798	Prbi.g_01639
OG0001158	Prar.g_00797	Prbi.g_01640
OG0001159	Prar.g_00796	Prbi.g_01641
OG0001160	Prar.g_00772	Prbi.g_01665
OG0001161	Prar.g_00760	Prbi.g_01678
OG0001162	Prar.g_00749	Prbi.g_01689
OG0001163	Prar.g_01151	Prbi.g_01779
OG0001164	Prar.g_01147	Prbi.g_01783
OG0001166	Prar.g_01124	Prbi.g_01806
OG0001167	Prar.g_01959	Prbi.g_01823
OG0001168	Prar.g_01957	Prbi.g_01825
OG0001169	Prar.g_00596	Prbi.g_01827
OG0001170	Prar.g_00598	Prbi.g_01829
OG0001171	Prar.g_00607	Prbi.g_01838
OG0001172	Prar.g_01111	Prbi.g_01851
OG0001173	Prar.g_01110	Prbi.g_01852
OG0001174	Prar.g_01102	Prbi.g_01860
OG0001175	Prar.g_01101	Prbi.g_01861
OG0001176	Prar.g_01094	Prbi.g_01869
OG0001177	Prar.g_01091	Prbi.g_01872
OG0001178	Prar.g_01086	Prbi.g_01877
OG0001179	Prar.g_01043	Prbi.g_01922
OG0001180	Prar.g_01022	Prbi.g_01944
OG0001181	Prar.g_01018	Prbi.g_01948
OG0001182	Prar.g_01011	Prbi.g_01955
OG0001183	Prar.g_00618	Prbi.g_01959
OG0001184	Prar.g_00634	Prbi.g_01975
OG0001185	Prar.g_00648	Prbi.g_01989
OG0001186	Prar.g_00670	Prbi.g_02012
OG0001187	Prar.g_00674	Prbi.g_02028
OG0001188	Prar.g_00676	Prbi.g_02031
OG0001189	Prar.g_00693	Prbi.g_02048
OG0001190	Prar.g_00697	Prbi.g_02052
OG0001191	Prar.g_00707	Prbi.g_02062
OG0001192	Prar.g_00074	Prbi.g_02067
OG0001193	Prar.g_00064	Prbi.g_02077
OG0001194	Prar.g_00063	Prbi.g_02078
OG0001195	Prar.g_00062	Prbi.g_02079
OG0001196	Prar.g_00049	Prbi.g_02092
OG0001197	Prar.g_00048	Prbi.g_02093
OG0001198	Prar.g_00041	Prbi.g_02100
OG0001199	Prar.g_00254	Prbi.g_00081
OG0001200	Prar.g_00252	Prbi.g_00083
OG0001201	Prar.g_00220	Prbi.g_00115
OG0001202	Prar.g_00128	Prbi.g_00223
OG0001203	Prar.g_00089	Prbi.g_00262
OG0001204	Prar.g_00084	Prbi.g_00267
OG0001205	Prar.g_00493	Prbi.g_00446
OG0001206	Prar.g_00511	Prbi.g_00464
OG0001207	Prar.g_00527	Prbi.g_00480
OG0001208	Prar.g_00532	Prbi.g_00485
OG0001209	Prar.g_01365	Prbi.g_00538
OG0001210	Prar.g_01370	Prbi.g_00543
OG0001211	Prar.g_01380	Prbi.g_00553
OG0001212	Prar.g_01426	Prbi.g_00598
OG0001213	Prar.g_01459	Prbi.g_00631
OG0001214	Prar.g_01467	Prbi.g_00640
OG0001215	Prar.g_01520	Prbi.g_00693
OG0001216	Prar.g_01601	Prbi.g_00747
OG0001217	Prar.g_01638	Prbi.g_00792
OG0001219	Prar.g_01672	Prbi.g_00835
OG0001220	Prar.g_01735	Prbi.g_00899
OG0001221	Prar.g_01787	Prbi.g_00962
OG0001222	Prar.g_01825	Prbi.g_01001
OG0001223	Prar.g_01851	Prbi.g_01027
OG0001224	Prar.g_01900	Prbi.g_01082
OG0001225	Prar.g_01902	Prbi.g_01084
OG0001226	Prar.g_01928	Prbi.g_01111
OG0001227	Prar.g_01947	Prbi.g_01130
OG0001228	Prar.g_01218	Prbi.g_01252
OG0001229	Prar.g_00913	Prbi.g_01437
OG0001230	Prar.g_00347	Prbi.g_01581
OG0001231	Prar.g_00751	Prbi.g_01687
OG0001232	Prar.g_01120	Prbi.g_01810
OG0001233	Prar.g_00599	Prbi.g_01830
OG0001234	Prar.g_01099	Prbi.g_01864
OG0001235	Prar.g_01089	Prbi.g_01874
OG0001236	Prar.g_00631	Prbi.g_01972
OG0001237	Prar.g_00635	Prbi.g_01976
OG0001238	Prar.g_00708	Prbi.g_02063
OG0001239	Prar.g_00547	Prbi.g_00078
OG0001240	Prar.g_00235	Prbi.g_00100
OG0001241	Prar.g_00227	Prbi.g_00108
OG0001242	Prar.g_00209	Prbi.g_00127
OG0001243	Prar.g_00203	Prbi.g_00133
OG0001244	Prar.g_00187	Prbi.g_00149
OG0001245	Prar.g_00441	Prbi.g_00404
OG0001246	Prar.g_01335	Prbi.g_00507
OG0001247	Prar.g_01513	Prbi.g_00686
OG0001248	Prar.g_01515	Prbi.g_00688
OG0001249	Prar.g_01661	Prbi.g_00825
OG0001250	Prar.g_01724	Prbi.g_00888
OG0001251	Prar.g_01760	Prbi.g_00935
OG0001252	Prar.g_01895	Prbi.g_01077
OG0001253	Prar.g_01948	Prbi.g_01131
OG0001254	Prar.g_01294	Prbi.g_01176
OG0001255	Prar.g_01279	Prbi.g_01191
OG0001256	Prar.g_00758	Prbi.g_01680
OG0001257	Prar.g_00752	Prbi.g_01686
OG0001258	Prar.g_01146	Prbi.g_01784
OG0001259	Prar.g_00597	Prbi.g_01828
OG0001260	Prar.g_00613	Prbi.g_01844
OG0001261	Prar.g_01035	Prbi.g_01930
OG0001262	Prar.g_00691	Prbi.g_02046
OG0001263	Prar.g_00200	Prbi.g_00136
OG0001264	Prar.g_00593	Prbi.g_00047, Prbi.g_01743
OG0001265	Prar.g_00210	Prbi.g_00126
OG0001266	Prar.g_00124	Prbi.g_00227
OG0001267	Prar.g_00307	Prbi.g_00304
OG0001268	Prar.g_00399	Prbi.g_00363
OG0001269	Prar.g_00419	Prbi.g_00383
OG0001270	Prar.g_00482	Prbi.g_00435
OG0001271	Prar.g_00522	Prbi.g_00475
OG0001272	Prar.g_00536	Prbi.g_00489
OG0001273	Prar.g_01461	Prbi.g_00634
OG0001274	Prar.g_01533	Prbi.g_00707
OG0001275	Prar.g_01860	Prbi.g_01037
OG0001276	Prar.g_01879	Prbi.g_01061
OG0001277	Prar.g_01937	Prbi.g_01119
OG0001278	Prar.g_01213	Prbi.g_01257
OG0001280	Prar.g_00956	Prbi.g_01390
OG0001281	Prar.g_00950	Prbi.g_01396
OG0001282	Prar.g_00910	Prbi.g_01440
OG0001283	Prar.g_00891	Prbi.g_01459
OG0001284	Prar.g_00777	Prbi.g_01660
OG0001285	Prar.g_01966	Prbi.g_01813
OG0001287	Prar.g_00655	Prbi.g_01996
OG0001288	Prar.g_00663	Prbi.g_02005
OG0001289	Prar.g_00241	Prbi.g_00094
OG0001290	Prar.g_00228	Prbi.g_00107
OG0001291	Prar.g_00193	Prbi.g_00143
OG0001292	Prar.g_00079	Prbi.g_00272
OG0001293	Prar.g_00326	Prbi.g_00285
OG0001294	Prar.g_00439	Prbi.g_00402
OG0001295	Prar.g_00516	Prbi.g_00469
OG0001296	Prar.g_01340	Prbi.g_00512
OG0001298	Prar.g_01406	Prbi.g_00579
OG0001299	Prar.g_01496	Prbi.g_00669
OG0001300	Prar.g_01523	Prbi.g_00696
OG0001301	Prar.g_01526	Prbi.g_00699
OG0001302	Prar.g_01670	Prbi.g_00834
OG0001303	Prar.g_01864	Prbi.g_01041
OG0001304	Prar.g_01889	Prbi.g_01071
OG0001305	Prar.g_01908	Prbi.g_01090
OG0001306	Prar.g_01277	Prbi.g_01193
OG0001307	Prar.g_00928	Prbi.g_01422
OG0001308	Prar.g_00837	Prbi.g_01601
OG0001309	Prar.g_00754	Prbi.g_01684
OG0001310	Prar.g_01131	Prbi.g_01799
OG0001311	Prar.g_01881	Prbi.g_01063
OG0001312	Prar.g_01814	Prbi.g_00990
OG0001315	Prar.g_00556	Prbi.g_00068
OG0001316	Prar.g_00188	Prbi.g_00148
OG0001317	Prar.g_00093	Prbi.g_00258
OG0001318	Prar.g_00331	Prbi.g_00280
OG0001319	Prar.g_00315	Prbi.g_00296
OG0001320	Prar.g_00443	Prbi.g_00406
OG0001321	Prar.g_00499	Prbi.g_00452
OG0001322	Prar.g_00500	Prbi.g_00453
OG0001323	Prar.g_01349	Prbi.g_00522
OG0001324	Prar.g_01524	Prbi.g_00697
OG0001325	Prar.g_01604	Prbi.g_00750
OG0001326	Prar.g_01547	Prbi.g_00923
OG0001327	Prar.g_01920	Prbi.g_01102
OG0001328	Prar.g_01946	Prbi.g_01129
OG0001329	Prar.g_01302	Prbi.g_01169
OG0001330	Prar.g_00977	Prbi.g_01362
OG0001331	Prar.g_00905	Prbi.g_01445
OG0001332	Prar.g_00804	Prbi.g_01633
OG0001333	Prar.g_01958	Prbi.g_01824
OG0001334	Prar.g_00621	Prbi.g_01962
OG0001335	Prar.g_00622	Prbi.g_01963
OG0001336	Prar.g_00052	Prbi.g_02089
OG0001339	Prar.g_00225	Prbi.g_00110
OG0001340	Prar.g_00259	Prbi.g_00352
OG0001341	Prar.g_01636	Prbi.g_00790
OG0001342	Prar.g_01665	Prbi.g_00829
OG0001343	Prar.g_01757	Prbi.g_00932
OG0001344	Prar.g_01259	Prbi.g_01211
OG0001345	Prar.g_01244	Prbi.g_01226
OG0001346	Prar.g_00954	Prbi.g_01392
OG0001348	Prar.g_00732	Prbi.g_01707
OG0001349	Prar.g_00867	Prbi.g_01590
OG0001350	Prar.g_00090	Prbi.g_00261
OG0001351	Prar.g_00502	Prbi.g_00455
OG0001352	Prar.g_01510	Prbi.g_00683
OG0001355	Prar.g_00722	Prbi.g_01724
OG0001356	Prar.g_01181	Prbi.g_01301
OG0001358	Prar.g_01450	Prbi.g_00622
OG0001359	Prar.g_01758	Prbi.g_00933
OG0001360	Prar.g_01949	Prbi.g_01132
OG0001361	Prar.g_01247	Prbi.g_01223
OG0001362	Prar.g_00833	Prbi.g_01605
OG0001363	Prar.g_00831	Prbi.g_01607
OG0001364	Prar.g_00624	Prbi.g_01965
OG0001365	Prar.g_00701	Prbi.g_02056
OG0001369	Prar.g_00236	Prbi.g_00099
OG0001370	Prar.g_00508	Prbi.g_00461
OG0001371	Prar.g_01509	Prbi.g_00682
OG0001372	Prar.g_01644	Prbi.g_00799
OG0001373	Prar.g_01548	Prbi.g_00922
OG0001374	Prar.g_01540	Prbi.g_00930
OG0001375	Prar.g_01756	Prbi.g_00931
OG0001376	Prar.g_01914	Prbi.g_01096
OG0001377	Prar.g_01915	Prbi.g_01097
OG0001378	Prar.g_01325	Prbi.g_01141
OG0001380	Prar.g_00923	Prbi.g_01427
OG0001381	Prar.g_00917	Prbi.g_01433
OG0001382	Prar.g_00738	Prbi.g_01699
OG0001384	Prar.g_01626	Prbi.g_00778
OG0001384	Prar.g_00761	Prbi.g_01677
OG0001385	Prar.g_01551	Prbi.g_00919
OG0001386	Prar.g_01550	Prbi.g_00920
OG0001387	Prar.g_01549	Prbi.g_00921
OG0001388	Prar.g_01546	Prbi.g_00924
OG0001389	Prar.g_01545	Prbi.g_00925
OG0001390	Prar.g_01544	Prbi.g_00926
OG0001391	Prar.g_01543	Prbi.g_00927
OG0001392	Prar.g_01542	Prbi.g_00928
OG0001393	Prar.g_01541	Prbi.g_00929
OG0001395	Prar.g_01891	Prbi.g_01073
OG0001397	Prar.g_00832	Prbi.g_01606
OG0001399	Prar.g_01097	Prbi.g_01866
OG0001403	Prar.g_00008	Prbi.g_00030
OG0001404	Prar.g_00550	Prbi.g_00075
OG0001405	Prar.g_00261	Prbi.g_00350
OG0001406	Prar.g_01913	Prbi.g_01095
OG0001407	Prar.g_01926	Prbi.g_01109
OG0001408	Prar.g_01932	Prbi.g_01114
OG0001409	Prar.g_01256	Prbi.g_01214
OG0001410	Prar.g_00927	Prbi.g_01423
OG0001411	Prar.g_00869	Prbi.g_01491
OG0001413	Prar.g_00763	Prbi.g_01675
OG0001414	Prar.g_00098	Prbi.g_00253
OG0001415	Prar.g_00096	Prbi.g_00255
OG0001416	Prar.g_00507	Prbi.g_00460
OG0001417	Prar.g_00518	Prbi.g_00471
OG0001418	Prar.g_01514	Prbi.g_00687
OG0001419	Prar.g_01927	Prbi.g_01110
OG0001420	Prar.g_01316	Prbi.g_01150
OG0001421	Prar.g_00757	Prbi.g_01681
OG0001422	Prar.g_00734	Prbi.g_01705
OG0001423	Prar.g_01560	Prbi.g_01567, Prbi.g_02024
OG0001424	Prar.g_01761	Prbi.g_00936
OG0001428	Prar.g_00155	Prbi.g_00196
OG0001429	Prar.g_01673	Prbi.g_00836
OG0001430	Prar.g_00982	Prbi.g_01356
OG0001431	Prar.g_00979	Prbi.g_01360
OG0001432	Prar.g_00764	Prbi.g_01673
OG0001433	Prar.g_01180	Prbi.g_01302
OG0001435	Prar.g_01772	Prbi.g_00947
OG0001437	Prar.g_00097	Prbi.g_00254
OG0001438	Prar.g_00294	Prbi.g_00317
OG0001439	Prar.g_00280	Prbi.g_00331
OG0001441	Prar.g_01351	Prbi.g_00524
OG0001442	Prar.g_01629	Prbi.g_00781
OG0001446	Prar.g_00249	Prbi.g_00086
OG0001447	Prar.g_00202	Prbi.g_00134
OG0001448	Prar.g_00427	Prbi.g_00391
OG0001450	Prar.g_01517	Prbi.g_00690
OG0001451	Prar.g_01745	Prbi.g_00908
OG0001452	Prar.g_01762	Prbi.g_00937
OG0001453	Prar.g_01854	Prbi.g_01031
OG0001454	Prar.g_01942	Prbi.g_01125
OG0001455	Prar.g_01307	Prbi.g_01163
OG0001456	Prar.g_01286	Prbi.g_01184
OG0001457	Prar.g_01285	Prbi.g_01185
OG0001458	Prar.g_01284	Prbi.g_01186
OG0001459	Prar.g_00996	Prbi.g_01344
OG0001462	Prar.g_00003	Prbi.g_00034
OG0001463	Prar.g_00301	Prbi.g_00310
OG0001464	Prar.g_00258	Prbi.g_00353
OG0001465	Prar.g_01532	Prbi.g_00706
OG0001466	Prar.g_01628	Prbi.g_00780
OG0001467	Prar.g_01662	Prbi.g_00826
OG0001468	Prar.g_01918	Prbi.g_01100
OG0001469	Prar.g_00997	Prbi.g_01341
OG0001471	Prar.g_00762	Prbi.g_01676
OG0001472	Prar.g_00755	Prbi.g_01683
OG0001473	Prar.g_00671	Prbi.g_02013
OG0001474	Prar.g_00400	Prbi.g_00364
OG0001475	Prar.g_00887	Prbi.g_01472
OG0001479	Prar.g_00397	Prbi.g_00361
OG0001480	Prar.g_00429	Prbi.g_00393
OG0001481	Prar.g_00434	Prbi.g_00397
OG0001482	Prar.g_00505	Prbi.g_00458
OG0001485	Prar.g_01166	Prbi.g_01725
OG0001486	Prar.g_01265	Prbi.g_01205
OG0001490	Prar.g_00581	Prbi.g_00048
OG0001491	Prar.g_01668	Prbi.g_00832
OG0001492	Prar.g_01216	Prbi.g_01254
OG0001493	Prar.g_01208	Prbi.g_01262
OG0001494	Prar.g_00381	Prbi.g_01480
OG0001499	Prar.g_00557	Prbi.g_00067
OG0001500	Prar.g_00324	Prbi.g_00287
OG0001501	Prar.g_01535	Prbi.g_00709
OG0001502	Prar.g_01657	Prbi.g_00817
OG0001503	Prar.g_01289	Prbi.g_01181
OG0001504	Prar.g_00995	Prbi.g_01345
OG0001506	Prar.g_00806	Prbi.g_01631
OG0001507	Prar.g_00714	Prbi.g_01739
OG0001508	Prar.g_00890	Prbi.g_01473
OG0001520	Prar.g_00454, Prar.g_00455	Prbi.g_00416
OG0001521	Prar.g_01637	Prbi.g_00791
OG0001522	Prar.g_01716	Prbi.g_00880
OG0001523	Prar.g_01292	Prbi.g_01178
OG0001524	Prar.g_01291	Prbi.g_01179
OG0001526	Prar.g_01116	Prbi.g_01278
OG0001546	Prar.g_01354	Prbi.g_00527
OG0001548	Prar.g_01659	Prbi.g_00823
OG0001550	Prar.g_01304	Prbi.g_01166
OG0001551	Prar.g_01287	Prbi.g_01183
OG0001552	Prar.g_01201	Prbi.g_01271
OG0001553	Prar.g_00342	Prbi.g_01586
OG0001554	Prar.g_00756	Prbi.g_01682
OG0001555	Prar.g_00742	Prbi.g_01695
OG0001566	Prar.g_01506	Prbi.g_00679
OG0001569	Prar.g_01954	Prbi.g_01137
OG0001571	Prar.g_01311	Prbi.g_01159
OG0001572	Prar.g_01192	Prbi.g_01326
OG0001581	Prar.g_00183	Prbi.g_00168
OG0001582	Prar.g_00517	Prbi.g_00470
OG0001583	Prar.g_01667	Prbi.g_00831
OG0001584	Prar.g_01806	Prbi.g_00982
OG0001585	Prar.g_00998	Prbi.g_01336
OG0001587	Prar.g_01118	Prbi.g_01846
OG0001595	Prar.g_00551	Prbi.g_00074
OG0001596	Prar.g_00253	Prbi.g_00082
OG0001597	Prar.g_00422	Prbi.g_00386
OG0001599	Prar.g_00509	Prbi.g_00462
OG0001600	Prar.g_01342	Prbi.g_00514
OG0001601	Prar.g_01504	Prbi.g_00677
OG0001602	Prar.g_01531	Prbi.g_00705
OG0001603	Prar.g_01669	Prbi.g_00833
OG0001604	Prar.g_01784	Prbi.g_00959
OG0001605	Prar.g_01872	Prbi.g_01054
OG0001606	Prar.g_01934	Prbi.g_01116
OG0001607	Prar.g_01290	Prbi.g_01180
OG0001608	Prar.g_00920	Prbi.g_01430
OG0001609	Prar.g_00808	Prbi.g_01629
OG0001610	Prar.g_00805	Prbi.g_01632
OG0001611	Prar.g_00744	Prbi.g_01693
OG0001613	Prar.g_00616	Prbi.g_01957
OG0001625	Prar.g_00329	Prbi.g_00282
OG0001626	Prar.g_01635	Prbi.g_00789
OG0001627	Prar.g_01643	Prbi.g_00797
OG0001628	Prar.g_01646	Prbi.g_00802
OG0001629	Prar.g_01647	Prbi.g_00803
OG0001630	Prar.g_01765	Prbi.g_00940
OG0001631	Prar.g_01923	Prbi.g_01105
OG0001632	Prar.g_01000	Prbi.g_01335
OG0001633	Prar.g_00914	Prbi.g_01436
OG0001647	Prar.g_00314	Prbi.g_00297
OG0001648	Prar.g_00433	Prbi.g_00396
OG0001649	Prar.g_01924	Prbi.g_01107
OG0001650	Prar.g_00934	Prbi.g_01407
OG0001651	Prar.g_00746	Prbi.g_01691
OG0001662	Prar.g_01319	Prbi.g_01147
OG0001663	Prar.g_01280	Prbi.g_01190
OG0001664	Prar.g_00987	Prbi.g_01770, Prbi.g_01317
OG0001665	Prar.g_00984	Prbi.g_01320, Prbi.g_01767
OG0001667	Prar.g_00975	Prbi.g_01365
OG0001684	Prar.g_01418	Prbi.g_00591
OG0001685	Prar.g_01747	Prbi.g_00910
OG0001686	Prar.g_01871	Prbi.g_01053
OG0001687	Prar.g_01917	Prbi.g_01099
OG0001688	Prar.g_01922	Prbi.g_01104
OG0001696	Prar.g_01746	Prbi.g_00909
OG0001698	Prar.g_01921	Prbi.g_01103
OG0001704	Prar.g_01198	Prbi.g_02023
OG0001705	Prar.g_00463	Prbi.g_00422
OG0001706	Prar.g_01196	Prbi.g_01044
OG0001707	Prar.g_01941	Prbi.g_01124
OG0001708	Prar.g_01281	Prbi.g_01189
OG0001709	Prar.g_00868	Prbi.g_01498
OG0001710	Prar.g_01096	Prbi.g_01867
OG0001711	Prar.g_01193	Prbi.g_01325
OG0001718	Prar.g_00423	Prbi.g_00387
OG0001719	Prar.g_00451	Prbi.g_00414
OG0001720	Prar.g_00972	Prbi.g_01372
OG0001721	Prar.g_01641	Prbi.g_00794
OG0001722	Prar.g_01763	Prbi.g_00938
OG0001723	Prar.g_01001	Prbi.g_01333
OG0001725	Prar.g_00449	Prbi.g_00413
OG0001742	Prar.g_00437	Prbi.g_00400
OG0001743	Prar.g_01321	Prbi.g_01145
OG0001744	Prar.g_00968	Prbi.g_01377
OG0001745	Prar.g_00765	Prbi.g_01672
OG0001772	Prar.g_01552	Prbi.g_02019, Prbi.g_00423
OG0001773	Prar.g_00740	Prbi.g_01697
OG0001774	Prar.g_01507	Prbi.g_00680
OG0001775	Prar.g_01929	Prbi.g_01112
OG0001776	Prar.g_01323	Prbi.g_01143
OG0001778	Prar.g_00980	Prbi.g_01359
OG0001779	Prar.g_00967	Prbi.g_01378
OG0001780	Prar.g_00860	Prbi.g_01471
OG0001781	Prar.g_00733	Prbi.g_01706
OG0001819	Prar.g_00452	Prbi.g_00415
OG0001821	Prar.g_01642	Prbi.g_00795
OG0001822	Prar.g_01655	Prbi.g_00815
OG0001823	Prar.g_01748	Prbi.g_00911
OG0001824	Prar.g_01870	Prbi.g_01052
OG0001825	Prar.g_01930	Prbi.g_01113
OG0001826	Prar.g_01933	Prbi.g_01115
OG0001827	Prar.g_01936	Prbi.g_01118
OG0001828	Prar.g_01326	Prbi.g_01140
OG0001829	Prar.g_01322	Prbi.g_01144
OG0001830	Prar.g_01308	Prbi.g_01162
OG0001831	Prar.g_01297	Prbi.g_01173
OG0001832	Prar.g_00990	Prbi.g_01353
OG0001833	Prar.g_00912	Prbi.g_01438
OG0001834	Prar.g_00864	Prbi.g_01469
OG0001919	Prar.g_00461	Prbi.g_00418
OG0001920	Prar.g_01536	Prbi.g_00710
OG0001921	Prar.g_01750	Prbi.g_00913
OG0001922	Prar.g_00940	Prbi.g_01406
OG0001982	Prar.g_00428	Prbi.g_00392
OG0001983	Prar.g_01624	Prbi.g_00776
OG0001984	Prar.g_01660	Prbi.g_00824
OG0001985	Prar.g_01753	Prbi.g_00917
OG0001986	Prar.g_01858	Prbi.g_01035
OG0001987	Prar.g_00993	Prbi.g_01349, Prbi.g_02016
OG0001989	Prar.g_00922	Prbi.g_01428
OG0001992	Prar.g_01650	Prbi.g_00806
OG0002026	Prar.g_00460	Prbi.g_00417
OG0002027	Prar.g_01751	Prbi.g_00915
OG0002028	Prar.g_01865	Prbi.g_01047
OG0002031	Prar.g_00723	Prbi.g_01723
OG0002032	Prar.g_00075	Prbi.g_02065
OG0002033	Prar.g_00614	Prbi.g_01885, Prbi.g_01410, Prbi.g_00152
OG0002057	Prar.g_00218	Prbi.g_00117
OG0002058	Prar.g_00147	Prbi.g_00204
OG0002059	Prar.g_00424	Prbi.g_00388
OG0002060	Prar.g_00426	Prbi.g_00390
OG0002061	Prar.g_00462	Prbi.g_00420
OG0002064	Prar.g_00515	Prbi.g_00468
OG0002065	Prar.g_01389	Prbi.g_00562
OG0002066	Prar.g_01395	Prbi.g_00568
OG0002067	Prar.g_01598	Prbi.g_00744
OG0002068	Prar.g_01631	Prbi.g_00785
OG0002069	Prar.g_01633	Prbi.g_00787
OG0002070	Prar.g_01656	Prbi.g_00816
OG0002071	Prar.g_01658	Prbi.g_00822
OG0002072	Prar.g_01666	Prbi.g_00830
OG0002073	Prar.g_01689	Prbi.g_00852
OG0002074	Prar.g_01741	Prbi.g_00904
OG0002075	Prar.g_01752	Prbi.g_00916
OG0002076	Prar.g_01788	Prbi.g_00963
OG0002077	Prar.g_01866	Prbi.g_01048
OG0002078	Prar.g_01869	Prbi.g_01051
OG0002079	Prar.g_01874	Prbi.g_01056
OG0002080	Prar.g_01892	Prbi.g_01074
OG0002081	Prar.g_01916	Prbi.g_01098
OG0002082	Prar.g_01925	Prbi.g_01108
OG0002083	Prar.g_01938	Prbi.g_01120
OG0002084	Prar.g_01939	Prbi.g_01121
OG0002085	Prar.g_01945	Prbi.g_01128
OG0002086	Prar.g_01950	Prbi.g_01133
OG0002087	Prar.g_01951	Prbi.g_01134
OG0002088	Prar.g_01952	Prbi.g_01135
OG0002089	Prar.g_01310	Prbi.g_01160
OG0002090	Prar.g_01305	Prbi.g_01165
OG0002091	Prar.g_01288	Prbi.g_01182
OG0002093	Prar.g_01159	Prbi.g_01327
OG0002094	Prar.g_00974	Prbi.g_01366
OG0002095	Prar.g_00970	Prbi.g_01375
OG0002099	Prar.g_00759	Prbi.g_01679
OG0002100	Prar.g_00750	Prbi.g_01688
OG0002101	Prar.g_00747	Prbi.g_01690
OG0002102	Prar.g_00743	Prbi.g_01694
OG0002103	Prar.g_00741	Prbi.g_01696
OG0002104	Prar.g_00739	Prbi.g_01698
OG0002105	Prar.g_01138	Prbi.g_01792
OG0002125	Prar.g_01080	Prbi.g_01880
OG0002146	Prar.g_01327	Prbi.g_00499
OG0002148	Prar.g_01627	Prbi.g_00779
OG0002149	Prar.g_01645	Prbi.g_00801
OG0002150	Prar.g_01867	Prbi.g_01049
OG0002151	Prar.g_01306	Prbi.g_01164
OG0002152	Prar.g_00983	Prbi.g_01355
OG0002153	Prar.g_01868	Prbi.g_01050
OG0002215	Prar.g_01625	Prbi.g_00777
OG0002218	Prar.g_01749	Prbi.g_00912
OG0002219	Prar.g_01317	Prbi.g_01149
OG0002221	Prar.g_00969	Prbi.g_01376
OG0002223	Prar.g_00720	Prbi.g_01734
OG0002224	Prar.g_00447	Prbi.g_00411
OG0002226	Prar.g_01597	Prbi.g_00743
OG0002262	Prar.g_00579	Prbi.g_00050
OG0002264	Prar.g_01713	Prbi.g_00876
OG0002265	Prar.g_01303	Prbi.g_01168
OG0002266	Prar.g_00986	Prbi.g_01769, Prbi.g_01318
OG0002268	Prar.g_00994	Prbi.g_01348
OG0002269	Prar.g_00992	Prbi.g_01350
OG0002273	Prar.g_00559	Prbi.g_01525, Prbi.g_00166
OG0002275	Prar.g_01152	Prbi.g_00160
OG0002310	Prar.g_00438	Prbi.g_00401
OG0002311	Prar.g_00999	Prbi.g_00428
OG0002312	Prar.g_01648	Prbi.g_00804
OG0002316	Prar.g_01911	Prbi.g_01093
OG0002320	Prar.g_00981	Prbi.g_01358
OG0002324	Prar.g_00716	Prbi.g_01737
OG0002326	Prar.g_01176	Prbi.g_01309
OG0002361	Prar.g_00403	Prbi.g_00367
