Orthogroup	Species	Prbk	Orthologs
OG0000761	Prav	Prbk.g_00127	Prav.g_01846
OG0000761	Pras	Prbk.g_00127	Pras.g_00091
OG0000761	Prau	Prbk.g_00127	Prau.g_01241
OG0000761	Praa	Prbk.g_00127	Praa.g_01194
OG0000761	Prae	Prbk.g_00127	Prae.g_01198
OG0000761	Prax	Prbk.g_00127	Prax.g_00235
OG0000761	Prad	Prbk.g_00127	Prad.g_01460
OG0000761	Prbi	Prbk.g_00127	Prbi.g_01242
OG0000761	Prag	Prbk.g_00127	Prag.g_01188
OG0000761	Praw	Prbk.g_00127	Praw.g_00269
OG0000761	Prbd	Prbk.g_00127	Prbd.g_00503
OG0000761	Prah	Prbk.g_00127	Prah.g_01243
OG0000761	Praf	Prbk.g_00127	Praf.g_00933
OG0000761	Prbj	Prbk.g_00127	Prbj.g_00014
OG0000761	Prbl	Prbk.g_00127	Prbl.g_01108
OG0000762	Syar	Prbk.g_01503	Syar.g_01992
OG0000762	Syat	Prbk.g_01503	Syat.g_00199
OG0000762	Syap	Prbk.g_01503	Syap.g_00434
OG0000762	Syas	Prbk.g_01503	Syas.g_01102
OG0000762	Syan	Prbk.g_01503	Syan.g_02617
OG0000762	Syao	Prbk.g_01503	Syao.g_00246
OG0000762	Syaq	Prbk.g_01503	Syaq.g_00183
OG0000762	Syag	Prbk.g_01503	Syag.g_01078
OG0000762	Syac	Prbk.g_01503	Syac.g_01498
OG0000762	Syah	Prbk.g_01503	Syah.g_01409
OG0000762	Syaa	Prbk.g_01503	Syaa.g_00988
OG0000762	Syai	Prbk.g_01503	Syai.g_01777
OG0000762	Syaf	Prbk.g_01503	Syaf.g_01584
OG0000762	Syam	Prbk.g_01503	Syam.g_00884
OG0000762	Syab	Prbk.g_01503	Syab.g_01036
OG0000762	Syal	Prbk.g_01503	Syal.g_01721
OG0000762	Syak	Prbk.g_01503	Syak.g_00827
OG0000762	Syae	Prbk.g_01503	Syae.g_00672
OG0000762	Syad	Prbk.g_01503	Syad.g_01474
OG0000762	Syaj	Prbk.g_01503	Syaj.g_00603
OG0000762	Prbm	Prbk.g_01503	Prbm.g_01507
OG0000762	Praj	Prbk.g_01503	Praj.g_01421
OG0000762	Prbb	Prbk.g_01503	Prbb.g_01475
OG0000762	Prbc	Prbk.g_01503	Prbc.g_01405
OG0000762	Pral	Prbk.g_01503	Pral.g_01411
OG0000762	Prat	Prbk.g_01503	Prat.g_01116
OG0000762	Prak	Prbk.g_01503	Prak.g_01131
OG0000762	Prap	Prbk.g_01503	Prap.g_00415
OG0000762	Prbe	Prbk.g_01503	Prbe.g_01508
OG0000762	Prbf	Prbk.g_01503	Prbf.g_00959
OG0000762	Prbg	Prbk.g_01503	Prbg.g_01445
OG0000762	Prbn	Prbk.g_01503	Prbn.g_00403
OG0000762	Pram	Prbk.g_01503	Pram.g_01098
OG0000762	Prbh	Prbk.g_01503	Prbh.g_01241
OG0000762	Prax	Prbk.g_01503	Prax.g_00236
OG0000762	Pray	Prbk.g_01503	Pray.g_00027
OG0000762	Praz	Prbk.g_01503	Praz.g_00718
OG0000762	Prba	Prbk.g_01503	Prba.g_00027
OG0000762	Prac	Prbk.g_01503	Prac.g_00949
OG0000762	Praq	Prbk.g_01503	Praq.g_01369
OG0000762	Prar	Prbk.g_01503	Prar.g_01227
OG0000762	Prab	Prbk.g_01503	Prab.g_01255
OG0000762	Pran	Prbk.g_01503	Pran.g_00024
OG0000762	Prai	Prbk.g_01503	Prai.g_01209
OG0000762	Prbi	Prbk.g_01503	Prbi.g_01243
OG0000762	Pras	Prbk.g_01503	Pras.g_00092
OG0000762	Prau	Prbk.g_01503	Prau.g_01242
OG0000762	Prad	Prbk.g_01503	Prad.g_01459
OG0000762	Prae	Prbk.g_01503	Prae.g_01199
OG0000762	Prag	Prbk.g_01503	Prag.g_01189
OG0000762	Praw	Prbk.g_01503	Praw.g_00270
OG0000762	Prao	Prbk.g_01503	Prao.g_01053
OG0000762	Prbd	Prbk.g_01503	Prbd.g_00504
OG0000762	Praa	Prbk.g_01503	Praa.g_01195
OG0000762	Prav	Prbk.g_01503	Prav.g_01845
OG0000762	Praf	Prbk.g_01503	Praf.g_00913
OG0000762	Prah	Prbk.g_01503	Prah.g_01263
OG0000762	Prbj	Prbk.g_01503	Prbj.g_01908
OG0000762	Prbl	Prbk.g_01503	Prbl.g_01377
OG0000763	Syar	Prbk.g_01505	Syar.g_01699
OG0000763	Syat	Prbk.g_01505	Syat.g_00924
OG0000763	Syap	Prbk.g_01505	Syap.g_02624
OG0000763	Syas	Prbk.g_01505	Syas.g_01091
OG0000763	Syan	Prbk.g_01505	Syan.g_02615
OG0000763	Syao	Prbk.g_01505	Syao.g_00242
OG0000763	Syac	Prbk.g_01505	Syac.g_01500
OG0000763	Syah	Prbk.g_01505	Syah.g_01407
OG0000763	Syae	Prbk.g_01505	Syae.g_00676
OG0000763	Syaa	Prbk.g_01505	Syaa.g_00986
OG0000763	Syaf	Prbk.g_01505	Syaf.g_01582
OG0000763	Syai	Prbk.g_01505	Syai.g_01779
OG0000763	Syam	Prbk.g_01505	Syam.g_00882
OG0000763	Syad	Prbk.g_01505	Syad.g_01468
OG0000763	Syaj	Prbk.g_01505	Syaj.g_00597
OG0000763	Prak	Prbk.g_01505	Prak.g_01129
OG0000763	Prap	Prbk.g_01505	Prap.g_00413
OG0000763	Prbe	Prbk.g_01505	Prbe.g_01506
OG0000763	Prbf	Prbk.g_01505	Prbf.g_00961
OG0000763	Prbg	Prbk.g_01505	Prbg.g_01443
OG0000763	Prbn	Prbk.g_01505	Prbn.g_00405
OG0000763	Pram	Prbk.g_01505	Pram.g_01096
OG0000763	Prbh	Prbk.g_01505	Prbh.g_01239
OG0000763	Prat	Prbk.g_01505	Prat.g_01114
OG0000763	Pral	Prbk.g_01505	Pral.g_01413
OG0000763	Praj	Prbk.g_01505	Praj.g_01419
OG0000763	Prbb	Prbk.g_01505	Prbb.g_01473
OG0000763	Prbc	Prbk.g_01505	Prbc.g_01403
OG0000763	Prbm	Prbk.g_01505	Prbm.g_01505
OG0000763	Prai	Prbk.g_01505	Prai.g_01211
OG0000763	Prab	Prbk.g_01505	Prab.g_01257
OG0000763	Pran	Prbk.g_01505	Pran.g_00022
OG0000763	Prac	Prbk.g_01505	Prac.g_00947
OG0000763	Praq	Prbk.g_01505	Praq.g_01371
OG0000763	Prar	Prbk.g_01505	Prar.g_01225
OG0000763	Praa	Prbk.g_01505	Praa.g_01197
OG0000763	Pray	Prbk.g_01505	Pray.g_00025
OG0000763	Praz	Prbk.g_01505	Praz.g_00716
OG0000763	Pras	Prbk.g_01505	Pras.g_00094
OG0000763	Prau	Prbk.g_01505	Prau.g_01244
OG0000763	Prax	Prbk.g_01505	Prax.g_00238
OG0000763	Prba	Prbk.g_01505	Prba.g_00025
OG0000763	Prag	Prbk.g_01505	Prag.g_01191
OG0000763	Praw	Prbk.g_01505	Praw.g_00272
OG0000763	Prbi	Prbk.g_01505	Prbi.g_01245
OG0000763	Prae	Prbk.g_01505	Prae.g_01201
OG0000763	Prbd	Prbk.g_01505	Prbd.g_00506
OG0000763	Prav	Prbk.g_01505	Prav.g_01843
OG0000763	Prad	Prbk.g_01505	Prad.g_01457
OG0000763	Prao	Prbk.g_01505	Prao.g_01051
OG0000763	Syag	Prbk.g_01505	Syag.g_01076
OG0000763	Syaq	Prbk.g_01505	Syaq.g_00181
OG0000763	Syab	Prbk.g_01505	Syab.g_01038
OG0000763	Syal	Prbk.g_01505	Syal.g_01723
OG0000763	Syak	Prbk.g_01505	Syak.g_00825
OG0000763	Prah	Prbk.g_01505	Prah.g_01265
OG0000763	Praf	Prbk.g_01505	Praf.g_00911
OG0000763	Prbj	Prbk.g_01505	Prbj.g_01906
OG0000763	Prbl	Prbk.g_01505	Prbl.g_01375
OG0000764	Syap	Prbk.g_01506	Syap.g_02623
OG0000764	Syas	Prbk.g_01506	Syas.g_01090
OG0000764	Syat	Prbk.g_01506	Syat.g_00923
OG0000764	Syan	Prbk.g_01506	Syan.g_02614
OG0000764	Syao	Prbk.g_01506	Syao.g_00241
OG0000764	Syar	Prbk.g_01506	Syar.g_01700
OG0000764	Syag	Prbk.g_01506	Syag.g_01075
OG0000764	Syak	Prbk.g_01506	Syak.g_00824
OG0000764	Syab	Prbk.g_01506	Syab.g_01039
OG0000764	Syal	Prbk.g_01506	Syal.g_01724
OG0000764	Syaq	Prbk.g_01506	Syaq.g_00180
OG0000764	Syae	Prbk.g_01506	Syae.g_00677
OG0000764	Syad	Prbk.g_01506	Syad.g_01467
OG0000764	Syaj	Prbk.g_01506	Syaj.g_00596
OG0000764	Syaa	Prbk.g_01506	Syaa.g_00985
OG0000764	Syaf	Prbk.g_01506	Syaf.g_01581
OG0000764	Syai	Prbk.g_01506	Syai.g_01780
OG0000764	Syam	Prbk.g_01506	Syam.g_00881
OG0000764	Syac	Prbk.g_01506	Syac.g_01501
OG0000764	Syah	Prbk.g_01506	Syah.g_01406
OG0000764	Prbm	Prbk.g_01506	Prbm.g_01504
OG0000764	Praj	Prbk.g_01506	Praj.g_01418
OG0000764	Prbb	Prbk.g_01506	Prbb.g_01472
OG0000764	Prbc	Prbk.g_01506	Prbc.g_01402
OG0000764	Pral	Prbk.g_01506	Pral.g_01414
OG0000764	Prat	Prbk.g_01506	Prat.g_01113
OG0000764	Prak	Prbk.g_01506	Prak.g_01128
OG0000764	Prap	Prbk.g_01506	Prap.g_00412
OG0000764	Prbe	Prbk.g_01506	Prbe.g_01505
OG0000764	Prbf	Prbk.g_01506	Prbf.g_00962
OG0000764	Prbg	Prbk.g_01506	Prbg.g_01442
OG0000764	Prbn	Prbk.g_01506	Prbn.g_00406
OG0000764	Pram	Prbk.g_01506	Pram.g_01095
OG0000764	Prbh	Prbk.g_01506	Prbh.g_01238
OG0000764	Prai	Prbk.g_01506	Prai.g_01212
OG0000764	Prab	Prbk.g_01506	Prab.g_01258
OG0000764	Pran	Prbk.g_01506	Pran.g_00021
OG0000764	Praa	Prbk.g_01506	Praa.g_01198
OG0000764	Prac	Prbk.g_01506	Prac.g_00946
OG0000764	Praq	Prbk.g_01506	Praq.g_01372
OG0000764	Prar	Prbk.g_01506	Prar.g_01224
OG0000764	Prao	Prbk.g_01506	Prao.g_01050
OG0000764	Prae	Prbk.g_01506	Prae.g_01202
OG0000764	Prbd	Prbk.g_01506	Prbd.g_00507
OG0000764	Pras	Prbk.g_01506	Pras.g_00095
OG0000764	Pray	Prbk.g_01506	Pray.g_00024
OG0000764	Praz	Prbk.g_01506	Praz.g_00715
OG0000764	Prba	Prbk.g_01506	Prba.g_00024
OG0000764	Prau	Prbk.g_01506	Prau.g_01245
OG0000764	Prag	Prbk.g_01506	Prag.g_01192
OG0000764	Praw	Prbk.g_01506	Praw.g_00273
OG0000764	Prax	Prbk.g_01506	Prax.g_00239
OG0000764	Prav	Prbk.g_01506	Prav.g_01842
OG0000764	Prad	Prbk.g_01506	Prad.g_01456
OG0000764	Prbi	Prbk.g_01506	Prbi.g_01246
OG0000764	Praf	Prbk.g_01506	Praf.g_00910
OG0000764	Prah	Prbk.g_01506	Prah.g_01266
OG0000764	Prbj	Prbk.g_01506	Prbj.g_01905
OG0000764	Prbl	Prbk.g_01506	Prbl.g_01374
OG0000765	Syas	Prbk.g_00178	Syas.g_01076
OG0000765	Syaq	Prbk.g_00178	Syaq.g_00157
OG0000765	Syan	Prbk.g_00178	Syan.g_02587
OG0000765	Syao	Prbk.g_00178	Syao.g_00267
OG0000765	Syap	Prbk.g_00178	Syap.g_02440
OG0000765	Syar	Prbk.g_00178	Syar.g_01718
OG0000765	Syat	Prbk.g_00178	Syat.g_00897
OG0000765	Syag	Prbk.g_00178	Syag.g_01056
OG0000765	Syae	Prbk.g_00178	Syae.g_00695
OG0000765	Syaa	Prbk.g_00178	Syaa.g_00968
OG0000765	Syaf	Prbk.g_00178	Syaf.g_01564
OG0000765	Syai	Prbk.g_00178	Syai.g_01797
OG0000765	Syam	Prbk.g_00178	Syam.g_00864
OG0000765	Syac	Prbk.g_00178	Syac.g_01515
OG0000765	Syah	Prbk.g_00178	Syah.g_01392
OG0000765	Syad	Prbk.g_00178	Syad.g_01447
OG0000765	Syaj	Prbk.g_00178	Syaj.g_00577
OG0000765	Syab	Prbk.g_00178	Syab.g_01154
OG0000765	Syal	Prbk.g_00178	Syal.g_01768
OG0000765	Syak	Prbk.g_00178	Syak.g_00669
OG0000765	Prab	Prbk.g_00178	Prab.g_01267
OG0000765	Pran	Prbk.g_00178	Pran.g_00012
OG0000765	Prai	Prbk.g_00178	Prai.g_01221
OG0000765	Pray	Prbk.g_00178	Pray.g_00015
OG0000765	Praz	Prbk.g_00178	Praz.g_00706
OG0000765	Prba	Prbk.g_00178	Prba.g_00015
OG0000765	Prao	Prbk.g_00178	Prao.g_01041
OG0000765	Prac	Prbk.g_00178	Prac.g_00937
OG0000765	Praq	Prbk.g_00178	Praq.g_01381
OG0000765	Prar	Prbk.g_00178	Prar.g_01215
OG0000765	Prad	Prbk.g_00178	Prad.g_01447
OG0000765	Prag	Prbk.g_00178	Prag.g_01201
OG0000765	Praw	Prbk.g_00178	Praw.g_00282
OG0000765	Prae	Prbk.g_00178	Prae.g_01211
OG0000765	Pras	Prbk.g_00178	Pras.g_00105
OG0000765	Prau	Prbk.g_00178	Prau.g_01254
OG0000765	Prax	Prbk.g_00178	Prax.g_00248
OG0000765	Praa	Prbk.g_00178	Praa.g_01207
OG0000765	Prbi	Prbk.g_00178	Prbi.g_01255
OG0000765	Prbd	Prbk.g_00178	Prbd.g_00516
OG0000765	Prav	Prbk.g_00178	Prav.g_01833
OG0000765	Pral	Prbk.g_00178	Pral.g_01423
OG0000765	Prat	Prbk.g_00178	Prat.g_01104
OG0000765	Prak	Prbk.g_00178	Prak.g_01120
OG0000765	Prap	Prbk.g_00178	Prap.g_00404
OG0000765	Prbe	Prbk.g_00178	Prbe.g_01497
OG0000765	Prbf	Prbk.g_00178	Prbf.g_00970
OG0000765	Prbg	Prbk.g_00178	Prbg.g_01434
OG0000765	Prbn	Prbk.g_00178	Prbn.g_00414
OG0000765	Pram	Prbk.g_00178	Pram.g_01087
OG0000765	Prbh	Prbk.g_00178	Prbh.g_01230
OG0000765	Prbm	Prbk.g_00178	Prbm.g_01496
OG0000765	Prbb	Prbk.g_00178	Prbb.g_01463
OG0000765	Praj	Prbk.g_00178	Praj.g_01409
OG0000765	Prbc	Prbk.g_00178	Prbc.g_01394
OG0000765	Praf	Prbk.g_00178	Praf.g_00895
OG0000765	Prah	Prbk.g_00178	Prah.g_01282
OG0000765	Prbj	Prbk.g_00178	Prbj.g_02163
OG0000765	Prbl	Prbk.g_00178	Prbl.g_02590
OG0000766	Syar	Prbk.g_00177	Syar.g_01719
OG0000766	Syap	Prbk.g_00177	Syap.g_02439
OG0000766	Syas	Prbk.g_00177	Syas.g_01075
OG0000766	Syat	Prbk.g_00177	Syat.g_00896
OG0000766	Syan	Prbk.g_00177	Syan.g_02586
OG0000766	Syao	Prbk.g_00177	Syao.g_00266
OG0000766	Syag	Prbk.g_00177	Syag.g_01055
OG0000766	Syaq	Prbk.g_00177	Syaq.g_00156
OG0000766	Syab	Prbk.g_00177	Syab.g_01153
OG0000766	Syal	Prbk.g_00177	Syal.g_01767
OG0000766	Syak	Prbk.g_00177	Syak.g_00670
OG0000766	Syac	Prbk.g_00177	Syac.g_01516
OG0000766	Syah	Prbk.g_00177	Syah.g_01391
OG0000766	Syaa	Prbk.g_00177	Syaa.g_00967
OG0000766	Syad	Prbk.g_00177	Syad.g_01446
OG0000766	Syaj	Prbk.g_00177	Syaj.g_00576
OG0000766	Syae	Prbk.g_00177	Syae.g_00696
OG0000766	Syai	Prbk.g_00177	Syai.g_01798
OG0000766	Syaf	Prbk.g_00177	Syaf.g_01563
OG0000766	Syam	Prbk.g_00177	Syam.g_00863
OG0000766	Pral	Prbk.g_00177	Pral.g_01424
OG0000766	Prat	Prbk.g_00177	Prat.g_01103
OG0000766	Prak	Prbk.g_00177	Prak.g_01119
OG0000766	Prap	Prbk.g_00177	Prap.g_00403
OG0000766	Prbe	Prbk.g_00177	Prbe.g_01496
OG0000766	Prbf	Prbk.g_00177	Prbf.g_00971
OG0000766	Prbg	Prbk.g_00177	Prbg.g_01433
OG0000766	Prbn	Prbk.g_00177	Prbn.g_00415
OG0000766	Pram	Prbk.g_00177	Pram.g_01086
OG0000766	Prbh	Prbk.g_00177	Prbh.g_01229
OG0000766	Prbc	Prbk.g_00177	Prbc.g_01393
OG0000766	Prbm	Prbk.g_00177	Prbm.g_01495
OG0000766	Prbb	Prbk.g_00177	Prbb.g_01462
OG0000766	Praj	Prbk.g_00177	Praj.g_01408
OG0000766	Prab	Prbk.g_00177	Prab.g_01268
OG0000766	Pran	Prbk.g_00177	Pran.g_00011
OG0000766	Prai	Prbk.g_00177	Prai.g_01222
OG0000766	Prao	Prbk.g_00177	Prao.g_01040
OG0000766	Prag	Prbk.g_00177	Prag.g_01202
OG0000766	Praw	Prbk.g_00177	Praw.g_00283
OG0000766	Prbd	Prbk.g_00177	Prbd.g_00517
OG0000766	Prax	Prbk.g_00177	Prax.g_00249
OG0000766	Praa	Prbk.g_00177	Praa.g_01208
OG0000766	Prae	Prbk.g_00177	Prae.g_01212
OG0000766	Prbi	Prbk.g_00177	Prbi.g_01256
OG0000766	Pras	Prbk.g_00177	Pras.g_00106
OG0000766	Prau	Prbk.g_00177	Prau.g_01255
OG0000766	Prav	Prbk.g_00177	Prav.g_01832
OG0000766	Prad	Prbk.g_00177	Prad.g_01446
OG0000766	Prac	Prbk.g_00177	Prac.g_00936
OG0000766	Praq	Prbk.g_00177	Praq.g_01382
OG0000766	Prar	Prbk.g_00177	Prar.g_01214
OG0000766	Pray	Prbk.g_00177	Pray.g_00014
OG0000766	Praz	Prbk.g_00177	Praz.g_00705
OG0000766	Prba	Prbk.g_00177	Prba.g_00014
OG0000766	Praf	Prbk.g_00177	Praf.g_00894
OG0000766	Prah	Prbk.g_00177	Prah.g_01283
OG0000766	Prbj	Prbk.g_00177	Prbj.g_02164
OG0000766	Prbl	Prbk.g_00177	Prbl.g_02591
OG0000767	Syas	Prbk.g_00175	Syas.g_01073
OG0000767	Syar	Prbk.g_00175	Syar.g_01721
OG0000767	Syat	Prbk.g_00175	Syat.g_00894
OG0000767	Syap	Prbk.g_00175	Syap.g_02437
OG0000767	Syan	Prbk.g_00175	Syan.g_02584
OG0000767	Syao	Prbk.g_00175	Syao.g_00264
OG0000767	Syaf	Prbk.g_00175	Syaf.g_01561
OG0000767	Syai	Prbk.g_00175	Syai.g_01800
OG0000767	Syam	Prbk.g_00175	Syam.g_00861
OG0000767	Syaa	Prbk.g_00175	Syaa.g_00965
OG0000767	Syac	Prbk.g_00175	Syac.g_01518
OG0000767	Syah	Prbk.g_00175	Syah.g_01389
OG0000767	Syae	Prbk.g_00175	Syae.g_00698
OG0000767	Syad	Prbk.g_00175	Syad.g_01444
OG0000767	Syaj	Prbk.g_00175	Syaj.g_00574
OG0000767	Syab	Prbk.g_00175	Syab.g_01151
OG0000767	Syal	Prbk.g_00175	Syal.g_01765
OG0000767	Syag	Prbk.g_00175	Syag.g_01053
OG0000767	Syaq	Prbk.g_00175	Syaq.g_00154
OG0000767	Syak	Prbk.g_00175	Syak.g_00672
OG0000767	Pral	Prbk.g_00175	Pral.g_01426
OG0000767	Prat	Prbk.g_00175	Prat.g_01101
OG0000767	Prbm	Prbk.g_00175	Prbm.g_01494
OG0000767	Praj	Prbk.g_00175	Praj.g_01407
OG0000767	Prbb	Prbk.g_00175	Prbb.g_01461
OG0000767	Prbc	Prbk.g_00175	Prbc.g_01392
OG0000767	Prac	Prbk.g_00175	Prac.g_00934
OG0000767	Praq	Prbk.g_00175	Praq.g_01384
OG0000767	Prar	Prbk.g_00175	Prar.g_01212
OG0000767	Pray	Prbk.g_00175	Pray.g_00012
OG0000767	Praz	Prbk.g_00175	Praz.g_00703
OG0000767	Prba	Prbk.g_00175	Prba.g_00012
OG0000767	Prab	Prbk.g_00175	Prab.g_01270
OG0000767	Pran	Prbk.g_00175	Pran.g_00009
OG0000767	Prai	Prbk.g_00175	Prai.g_01224
OG0000767	Prag	Prbk.g_00175	Prag.g_01204
OG0000767	Praw	Prbk.g_00175	Praw.g_00285
OG0000767	Prad	Prbk.g_00175	Prad.g_01444
OG0000767	Prbi	Prbk.g_00175	Prbi.g_01258
OG0000767	Prav	Prbk.g_00175	Prav.g_01830
OG0000767	Prau	Prbk.g_00175	Prau.g_01257
OG0000767	Pras	Prbk.g_00175	Pras.g_00108
OG0000767	Prax	Prbk.g_00175	Prax.g_00251
OG0000767	Prao	Prbk.g_00175	Prao.g_01038
OG0000767	Praa	Prbk.g_00175	Praa.g_01210
OG0000767	Prbd	Prbk.g_00175	Prbd.g_00519
OG0000767	Prae	Prbk.g_00175	Prae.g_01214
OG0000767	Prak	Prbk.g_00175	Prak.g_01117
OG0000767	Prap	Prbk.g_00175	Prap.g_00401
OG0000767	Prbe	Prbk.g_00175	Prbe.g_01494
OG0000767	Prbf	Prbk.g_00175	Prbf.g_00973
OG0000767	Prbg	Prbk.g_00175	Prbg.g_01431
OG0000767	Prbn	Prbk.g_00175	Prbn.g_00417
OG0000767	Pram	Prbk.g_00175	Pram.g_01084
OG0000767	Prbh	Prbk.g_00175	Prbh.g_01227
OG0000767	Praf	Prbk.g_00175	Praf.g_00892
OG0000767	Prah	Prbk.g_00175	Prah.g_01285
OG0000767	Prbj	Prbk.g_00175	Prbj.g_02166
OG0000767	Prbl	Prbk.g_00175	Prbl.g_02593
OG0000768	Syao	Prbk.g_00174	Syao.g_00263
OG0000768	Syan	Prbk.g_00174	Syan.g_02583
OG0000768	Syar	Prbk.g_00174	Syar.g_01722
OG0000768	Syas	Prbk.g_00174	Syas.g_01072
OG0000768	Syat	Prbk.g_00174	Syat.g_00893
OG0000768	Syap	Prbk.g_00174	Syap.g_02436
OG0000768	Syaa	Prbk.g_00174	Syaa.g_00964
OG0000768	Syae	Prbk.g_00174	Syae.g_00699
OG0000768	Syai	Prbk.g_00174	Syai.g_01801
OG0000768	Syaf	Prbk.g_00174	Syaf.g_01560
OG0000768	Syam	Prbk.g_00174	Syam.g_00860
OG0000768	Syad	Prbk.g_00174	Syad.g_01443
OG0000768	Syaj	Prbk.g_00174	Syaj.g_00573
OG0000768	Syac	Prbk.g_00174	Syac.g_01519
OG0000768	Syah	Prbk.g_00174	Syah.g_01388
OG0000768	Syaq	Prbk.g_00174	Syaq.g_00153
OG0000768	Syag	Prbk.g_00174	Syag.g_01052
OG0000768	Syak	Prbk.g_00174	Syak.g_00673
OG0000768	Syab	Prbk.g_00174	Syab.g_01150
OG0000768	Syal	Prbk.g_00174	Syal.g_01764
OG0000768	Prab	Prbk.g_00174	Prab.g_01271
OG0000768	Pran	Prbk.g_00174	Pran.g_00008
OG0000768	Prai	Prbk.g_00174	Prai.g_01225
OG0000768	Prac	Prbk.g_00174	Prac.g_00933
OG0000768	Praq	Prbk.g_00174	Praq.g_01385
OG0000768	Prar	Prbk.g_00174	Prar.g_01211
OG0000768	Pray	Prbk.g_00174	Pray.g_00011
OG0000768	Praz	Prbk.g_00174	Praz.g_00702
OG0000768	Prba	Prbk.g_00174	Prba.g_00011
OG0000768	Prbi	Prbk.g_00174	Prbi.g_01259
OG0000768	Prax	Prbk.g_00174	Prax.g_00252
OG0000768	Prbd	Prbk.g_00174	Prbd.g_00520
OG0000768	Pras	Prbk.g_00174	Pras.g_00109
OG0000768	Prau	Prbk.g_00174	Prau.g_01258
OG0000768	Praa	Prbk.g_00174	Praa.g_01211
OG0000768	Prae	Prbk.g_00174	Prae.g_01215
OG0000768	Prav	Prbk.g_00174	Prav.g_01829
OG0000768	Prag	Prbk.g_00174	Prag.g_01205
OG0000768	Praw	Prbk.g_00174	Praw.g_00286
OG0000768	Prad	Prbk.g_00174	Prad.g_01443
OG0000768	Prao	Prbk.g_00174	Prao.g_01037
OG0000768	Prat	Prbk.g_00174	Prat.g_01100
OG0000768	Prak	Prbk.g_00174	Prak.g_01116
OG0000768	Prap	Prbk.g_00174	Prap.g_00400
OG0000768	Prbe	Prbk.g_00174	Prbe.g_01493
OG0000768	Prbf	Prbk.g_00174	Prbf.g_00974
OG0000768	Prbg	Prbk.g_00174	Prbg.g_01430
OG0000768	Prbn	Prbk.g_00174	Prbn.g_00418
OG0000768	Pram	Prbk.g_00174	Pram.g_01083
OG0000768	Prbh	Prbk.g_00174	Prbh.g_01226
OG0000768	Praj	Prbk.g_00174	Praj.g_01406
OG0000768	Prbb	Prbk.g_00174	Prbb.g_01460
OG0000768	Prbc	Prbk.g_00174	Prbc.g_01391
OG0000768	Prbm	Prbk.g_00174	Prbm.g_01493
OG0000768	Pral	Prbk.g_00174	Pral.g_01427
OG0000768	Praf	Prbk.g_00174	Praf.g_00891
OG0000768	Prah	Prbk.g_00174	Prah.g_01286
OG0000768	Prbj	Prbk.g_00174	Prbj.g_02167
OG0000768	Prbl	Prbk.g_00174	Prbl.g_02594
OG0000769	Syas	Prbk.g_00098	Syas.g_01070
OG0000769	Syap	Prbk.g_00098	Syap.g_02434
OG0000769	Syat	Prbk.g_00098	Syat.g_00891
OG0000769	Syar	Prbk.g_00098	Syar.g_01724
OG0000769	Syan	Prbk.g_00098	Syan.g_02581
OG0000769	Syao	Prbk.g_00098	Syao.g_00261
OG0000769	Syak	Prbk.g_00098	Syak.g_00675
OG0000769	Syab	Prbk.g_00098	Syab.g_01148
OG0000769	Syal	Prbk.g_00098	Syal.g_01762
OG0000769	Syaf	Prbk.g_00098	Syaf.g_01558
OG0000769	Syai	Prbk.g_00098	Syai.g_01803
OG0000769	Syam	Prbk.g_00098	Syam.g_00858
OG0000769	Syae	Prbk.g_00098	Syae.g_00701
OG0000769	Syac	Prbk.g_00098	Syac.g_01521
OG0000769	Syah	Prbk.g_00098	Syah.g_01386
OG0000769	Syaa	Prbk.g_00098	Syaa.g_00962
OG0000769	Syad	Prbk.g_00098	Syad.g_01441
OG0000769	Syaj	Prbk.g_00098	Syaj.g_00571
OG0000769	Syag	Prbk.g_00098	Syag.g_01047
OG0000769	Syaq	Prbk.g_00098	Syaq.g_00151
OG0000769	Pral	Prbk.g_00098	Pral.g_01429
OG0000769	Prat	Prbk.g_00098	Prat.g_01098
OG0000769	Pram	Prbk.g_00098	Pram.g_01081
OG0000769	Prbh	Prbk.g_00098	Prbh.g_01224
OG0000769	Prap	Prbk.g_00098	Prap.g_00398
OG0000769	Prbe	Prbk.g_00098	Prbe.g_01491
OG0000769	Prbf	Prbk.g_00098	Prbf.g_00976
OG0000769	Prak	Prbk.g_00098	Prak.g_01114
OG0000769	Prbg	Prbk.g_00098	Prbg.g_01428
OG0000769	Prbn	Prbk.g_00098	Prbn.g_00420
OG0000769	Prbm	Prbk.g_00098	Prbm.g_01491
OG0000769	Prbb	Prbk.g_00098	Prbb.g_01458
OG0000769	Praj	Prbk.g_00098	Praj.g_01404
OG0000769	Prbc	Prbk.g_00098	Prbc.g_01389
OG0000769	Prab	Prbk.g_00098	Prab.g_01273
OG0000769	Pran	Prbk.g_00098	Pran.g_00006
OG0000769	Prai	Prbk.g_00098	Prai.g_01227
OG0000769	Prbi	Prbk.g_00098	Prbi.g_01261
OG0000769	Pray	Prbk.g_00098	Pray.g_00009
OG0000769	Praz	Prbk.g_00098	Praz.g_00700
OG0000769	Prba	Prbk.g_00098	Prba.g_00009
OG0000769	Prac	Prbk.g_00098	Prac.g_00931
OG0000769	Praq	Prbk.g_00098	Praq.g_01387
OG0000769	Prar	Prbk.g_00098	Prar.g_01209
OG0000769	Prag	Prbk.g_00098	Prag.g_01207
