Orthogroup	Species	Prar	Orthologs
OG0000894	Prbe	Prar.g_01112	Prbe.g_00919
OG0000894	Prbf	Prar.g_01112	Prbf.g_00627
OG0000894	Prbg	Prar.g_01112	Prbg.g_01716
OG0000894	Prbn	Prar.g_01112	Prbn.g_01812
OG0000894	Pram	Prar.g_01112	Pram.g_01698
OG0000894	Prbh	Prar.g_01112	Prbh.g_01716
OG0000894	Pral	Prar.g_01112	Pral.g_00173
OG0000894	Prat	Prar.g_01112	Prat.g_01658
OG0000894	Prbm	Prar.g_01112	Prbm.g_01951
OG0000894	Prbb	Prar.g_01112	Prbb.g_01925
OG0000894	Praj	Prar.g_01112	Praj.g_01871
OG0000894	Prbc	Prar.g_01112	Prbc.g_00936
OG0000894	Prab	Prar.g_01112	Prab.g_01733
OG0000894	Pran	Prar.g_01112	Pran.g_01034
OG0000894	Prai	Prar.g_01112	Prai.g_01703
OG0000894	Prao	Prar.g_01112	Prao.g_01617
OG0000894	Prbi	Prar.g_01112	Prbi.g_01850
OG0000894	Pras	Prar.g_01112	Pras.g_00615
OG0000894	Prau	Prar.g_01112	Prau.g_01796
OG0000894	Prae	Prar.g_01112	Prae.g_01688
OG0000894	Prax	Prar.g_01112	Prax.g_01264
OG0000894	Praa	Prar.g_01112	Praa.g_01701
OG0000894	Prbd	Prar.g_01112	Prbd.g_01461
OG0000894	Prag	Prar.g_01112	Prag.g_01734
OG0000894	Praw	Prar.g_01112	Praw.g_01915
OG0000894	Prav	Prar.g_01112	Prav.g_00270
OG0000894	Prad	Prar.g_01112	Prad.g_00877
OG0000894	Pray	Prar.g_01112	Pray.g_01236
OG0000894	Praz	Prar.g_01112	Praz.g_00333
OG0000894	Prba	Prar.g_01112	Prba.g_00359
OG0000894	Prac	Prar.g_01112	Prac.g_00478
OG0000894	Praq	Prar.g_01112	Praq.g_00949
OG0000895	Syap	Prar.g_01109	Syap.g_00546
OG0000895	Syas	Prar.g_01109	Syas.g_01663
OG0000895	Syan	Prar.g_01109	Syan.g_02112
OG0000895	Syao	Prar.g_01109	Syao.g_01916
OG0000895	Syar	Prar.g_01109	Syar.g_00141
OG0000895	Syat	Prar.g_01109	Syat.g_01856
OG0000895	Syak	Prar.g_01109	Syak.g_01386
OG0000895	Syab	Prar.g_01109	Syab.g_00373
OG0000895	Syal	Prar.g_01109	Syal.g_00200
OG0000895	Syaq	Prar.g_01109	Syaq.g_00688
OG0000895	Syag	Prar.g_01109	Syag.g_02695
OG0000895	Syaa	Prar.g_01109	Syaa.g_02345
OG0000895	Syac	Prar.g_01109	Syac.g_02185
OG0000895	Syah	Prar.g_01109	Syah.g_00694
OG0000895	Syaf	Prar.g_01109	Syaf.g_00171
OG0000895	Syai	Prar.g_01109	Syai.g_00325
OG0000895	Syam	Prar.g_01109	Syam.g_00294
OG0000895	Syae	Prar.g_01109	Syae.g_02038
OG0000895	Syad	Prar.g_01109	Syad.g_00596
OG0000895	Syaj	Prar.g_01109	Syaj.g_02643
OG0000895	Praf	Prar.g_01109	Praf.g_02195
OG0000895	Prah	Prar.g_01109	Prah.g_02066
OG0000895	Prbj	Prar.g_01109	Prbj.g_02651
OG0000895	Prbk	Prar.g_01109	Prbk.g_01910
OG0000895	Prbl	Prar.g_01109	Prbl.g_01061
OG0000895	Pram	Prar.g_01109	Pram.g_01702
OG0000895	Prbh	Prar.g_01109	Prbh.g_01712
OG0000895	Prak	Prar.g_01109	Prak.g_01715
OG0000895	Prap	Prar.g_01109	Prap.g_01708
OG0000895	Prbf	Prar.g_01109	Prbf.g_00623
OG0000895	Prbg	Prar.g_01109	Prbg.g_01720
OG0000895	Prbn	Prar.g_01109	Prbn.g_01816
OG0000895	Prbe	Prar.g_01109	Prbe.g_01111
OG0000895	Pral	Prar.g_01109	Pral.g_00177
OG0000895	Prat	Prar.g_01109	Prat.g_01662
OG0000895	Prbm	Prar.g_01109	Prbm.g_01954
OG0000895	Praj	Prar.g_01109	Praj.g_01874
OG0000895	Prbb	Prar.g_01109	Prbb.g_01928
OG0000895	Prbc	Prar.g_01109	Prbc.g_00939
OG0000895	Prab	Prar.g_01109	Prab.g_01736
OG0000895	Pran	Prar.g_01109	Pran.g_01037
OG0000895	Prai	Prar.g_01109	Prai.g_01706
OG0000895	Prag	Prar.g_01109	Prag.g_01737
OG0000895	Praw	Prar.g_01109	Praw.g_01912
OG0000895	Prbd	Prar.g_01109	Prbd.g_01458
OG0000895	Praa	Prar.g_01109	Praa.g_01704
OG0000895	Prax	Prar.g_01109	Prax.g_01267
OG0000895	Prbi	Prar.g_01109	Prbi.g_01853
OG0000895	Pras	Prar.g_01109	Pras.g_00618
OG0000895	Prau	Prar.g_01109	Prau.g_01799
OG0000895	Prad	Prar.g_01109	Prad.g_00874
OG0000895	Pray	Prar.g_01109	Pray.g_01239
OG0000895	Praz	Prar.g_01109	Praz.g_00330
OG0000895	Prba	Prar.g_01109	Prba.g_00362
OG0000895	Prae	Prar.g_01109	Prae.g_01691
OG0000895	Prao	Prar.g_01109	Prao.g_01620
OG0000895	Prav	Prar.g_01109	Prav.g_00273
OG0000895	Prac	Prar.g_01109	Prac.g_00481
OG0000895	Praq	Prar.g_01109	Praq.g_00946
OG0000896	Syar	Prar.g_01108	Syar.g_00140
OG0000896	Syan	Prar.g_01108	Syan.g_02113
OG0000896	Syao	Prar.g_01108	Syao.g_01917
OG0000896	Syap	Prar.g_01108	Syap.g_00545
OG0000896	Syas	Prar.g_01108	Syas.g_01662
OG0000896	Syat	Prar.g_01108	Syat.g_01855
OG0000896	Syaa	Prar.g_01108	Syaa.g_02344
OG0000896	Syae	Prar.g_01108	Syae.g_02039
OG0000896	Syac	Prar.g_01108	Syac.g_02184
OG0000896	Syah	Prar.g_01108	Syah.g_00695
OG0000896	Syai	Prar.g_01108	Syai.g_00326
OG0000896	Syaf	Prar.g_01108	Syaf.g_00170
OG0000896	Syam	Prar.g_01108	Syam.g_00295
OG0000896	Syad	Prar.g_01108	Syad.g_00597
OG0000896	Syaj	Prar.g_01108	Syaj.g_02644
OG0000896	Syag	Prar.g_01108	Syag.g_02696
OG0000896	Syaq	Prar.g_01108	Syaq.g_00687
OG0000896	Syak	Prar.g_01108	Syak.g_01385
OG0000896	Syab	Prar.g_01108	Syab.g_00374
OG0000896	Syal	Prar.g_01108	Syal.g_00201
OG0000896	Prbj	Prar.g_01108	Prbj.g_02650
OG0000896	Prbk	Prar.g_01108	Prbk.g_01911
OG0000896	Prbl	Prar.g_01108	Prbl.g_01060
OG0000896	Praf	Prar.g_01108	Praf.g_02194
OG0000896	Prah	Prar.g_01108	Prah.g_02065
OG0000896	Prak	Prar.g_01108	Prak.g_01716
OG0000896	Prap	Prar.g_01108	Prap.g_01707
OG0000896	Prbe	Prar.g_01108	Prbe.g_01110
OG0000896	Prbf	Prar.g_01108	Prbf.g_00622
OG0000896	Prbg	Prar.g_01108	Prbg.g_01721
OG0000896	Prbn	Prar.g_01108	Prbn.g_01817
OG0000896	Pram	Prar.g_01108	Pram.g_01703
OG0000896	Prbh	Prar.g_01108	Prbh.g_01711
OG0000896	Pral	Prar.g_01108	Pral.g_00178
OG0000896	Prat	Prar.g_01108	Prat.g_01663
OG0000896	Praj	Prar.g_01108	Praj.g_01875
OG0000896	Prbm	Prar.g_01108	Prbm.g_01955
OG0000896	Prbc	Prar.g_01108	Prbc.g_00940
OG0000896	Prbb	Prar.g_01108	Prbb.g_01929
OG0000896	Prab	Prar.g_01108	Prab.g_01737
OG0000896	Pran	Prar.g_01108	Pran.g_01038
OG0000896	Prai	Prar.g_01108	Prai.g_01707
OG0000896	Praa	Prar.g_01108	Praa.g_01705
OG0000896	Prax	Prar.g_01108	Prax.g_01268
OG0000896	Prbd	Prar.g_01108	Prbd.g_01457
OG0000896	Prbi	Prar.g_01108	Prbi.g_01854
OG0000896	Pras	Prar.g_01108	Pras.g_00619
OG0000896	Prau	Prar.g_01108	Prau.g_01800
OG0000896	Prae	Prar.g_01108	Prae.g_01692
OG0000896	Prao	Prar.g_01108	Prao.g_01621
OG0000896	Prad	Prar.g_01108	Prad.g_00873
OG0000896	Prag	Prar.g_01108	Prag.g_01738
OG0000896	Praw	Prar.g_01108	Praw.g_01911
OG0000896	Prav	Prar.g_01108	Prav.g_00274
OG0000896	Pray	Prar.g_01108	Pray.g_01240
OG0000896	Praz	Prar.g_01108	Praz.g_00329
OG0000896	Prba	Prar.g_01108	Prba.g_00363
OG0000896	Prac	Prar.g_01108	Prac.g_00482
OG0000896	Praq	Prar.g_01108	Praq.g_00945
OG0000897	Syan	Prar.g_01106	Syan.g_02115
OG0000897	Syao	Prar.g_01106	Syao.g_01919
OG0000897	Syar	Prar.g_01106	Syar.g_00138
OG0000897	Syat	Prar.g_01106	Syat.g_01853
OG0000897	Syas	Prar.g_01106	Syas.g_01660
OG0000897	Syap	Prar.g_01106	Syap.g_00543
OG0000897	Syak	Prar.g_01106	Syak.g_01383
OG0000897	Syab	Prar.g_01106	Syab.g_00376
OG0000897	Syal	Prar.g_01106	Syal.g_00203
OG0000897	Syaq	Prar.g_01106	Syaq.g_00685
OG0000897	Syag	Prar.g_01106	Syag.g_02699
OG0000897	Syae	Prar.g_01106	Syae.g_02041
OG0000897	Syaa	Prar.g_01106	Syaa.g_02342
OG0000897	Syac	Prar.g_01106	Syac.g_02182
OG0000897	Syah	Prar.g_01106	Syah.g_00697
OG0000897	Syaf	Prar.g_01106	Syaf.g_00168
OG0000897	Syai	Prar.g_01106	Syai.g_00328
OG0000897	Syam	Prar.g_01106	Syam.g_00297
OG0000897	Syad	Prar.g_01106	Syad.g_00599
OG0000897	Syaj	Prar.g_01106	Syaj.g_02646
OG0000897	Praf	Prar.g_01106	Praf.g_02192
OG0000897	Prah	Prar.g_01106	Prah.g_02063
OG0000897	Prbj	Prar.g_01106	Prbj.g_02648
OG0000897	Prbk	Prar.g_01106	Prbk.g_01913
OG0000897	Prbl	Prar.g_01106	Prbl.g_01058
OG0000897	Pral	Prar.g_01106	Pral.g_00180
OG0000897	Prat	Prar.g_01106	Prat.g_01665
OG0000897	Prak	Prar.g_01106	Prak.g_01718
OG0000897	Prap	Prar.g_01106	Prap.g_01705
OG0000897	Prbe	Prar.g_01106	Prbe.g_01108
OG0000897	Prbf	Prar.g_01106	Prbf.g_00620
OG0000897	Prbg	Prar.g_01106	Prbg.g_01723
OG0000897	Prbn	Prar.g_01106	Prbn.g_01819
OG0000897	Pram	Prar.g_01106	Pram.g_01705
OG0000897	Prbh	Prar.g_01106	Prbh.g_01709
OG0000897	Prbb	Prar.g_01106	Prbb.g_01931
OG0000897	Prbc	Prar.g_01106	Prbc.g_00942
OG0000897	Prbm	Prar.g_01106	Prbm.g_01957
OG0000897	Praj	Prar.g_01106	Praj.g_01877
OG0000897	Prad	Prar.g_01106	Prad.g_00871
OG0000897	Pray	Prar.g_01106	Pray.g_01242
OG0000897	Praz	Prar.g_01106	Praz.g_00327
OG0000897	Prba	Prar.g_01106	Prba.g_00365
OG0000897	Prab	Prar.g_01106	Prab.g_01739
OG0000897	Pran	Prar.g_01106	Pran.g_01040
OG0000897	Prai	Prar.g_01106	Prai.g_01709
OG0000897	Praa	Prar.g_01106	Praa.g_01707
OG0000897	Prax	Prar.g_01106	Prax.g_01270
OG0000897	Prbd	Prar.g_01106	Prbd.g_01455
OG0000897	Pras	Prar.g_01106	Pras.g_00621
OG0000897	Prau	Prar.g_01106	Prau.g_01802
OG0000897	Prae	Prar.g_01106	Prae.g_01694
OG0000897	Prbi	Prar.g_01106	Prbi.g_01856
OG0000897	Prao	Prar.g_01106	Prao.g_01623
OG0000897	Prag	Prar.g_01106	Prag.g_01740
OG0000897	Praw	Prar.g_01106	Praw.g_01909
OG0000897	Prav	Prar.g_01106	Prav.g_00276
OG0000897	Prac	Prar.g_01106	Prac.g_00484
OG0000897	Praq	Prar.g_01106	Praq.g_00943
OG0000898	Syan	Prar.g_01105	Syan.g_02116
OG0000898	Syao	Prar.g_01105	Syao.g_01920
OG0000898	Syap	Prar.g_01105	Syap.g_00542
OG0000898	Syas	Prar.g_01105	Syas.g_01659
OG0000898	Syam	Prar.g_01105	Syam.g_00298
OG0000898	Syad	Prar.g_01105	Syad.g_00600
OG0000898	Syai	Prar.g_01105	Syai.g_00329
OG0000898	Syaj	Prar.g_01105	Syaj.g_02647
OG0000898	Pral	Prar.g_01105	Pral.g_00181
OG0000898	Pram	Prar.g_01105	Pram.g_01706
OG0000898	Prbh	Prar.g_01105	Prbh.g_01708
OG0000898	Praf	Prar.g_01105	Praf.g_02191
OG0000898	Prah	Prar.g_01105	Prah.g_02062
OG0000898	Prbj	Prar.g_01105	Prbj.g_02647
OG0000898	Prbk	Prar.g_01105	Prbk.g_01914
OG0000898	Prbl	Prar.g_01105	Prbl.g_01057
OG0000898	Prak	Prar.g_01105	Prak.g_01719
OG0000898	Prap	Prar.g_01105	Prap.g_01704
OG0000898	Prbe	Prar.g_01105	Prbe.g_01107
OG0000898	Prbf	Prar.g_01105	Prbf.g_00619
OG0000898	Prbg	Prar.g_01105	Prbg.g_01724
OG0000898	Prbn	Prar.g_01105	Prbn.g_01820
OG0000898	Syab	Prar.g_01105	Syab.g_00377
OG0000898	Syae	Prar.g_01105	Syae.g_02042
OG0000898	Syaf	Prar.g_01105	Syaf.g_00167
OG0000898	Syag	Prar.g_01105	Syag.g_02700
OG0000898	Syak	Prar.g_01105	Syak.g_01382
OG0000898	Syal	Prar.g_01105	Syal.g_00204
OG0000898	Syaq	Prar.g_01105	Syaq.g_00684
OG0000898	Prat	Prar.g_01105	Prat.g_01666
OG0000898	Syat	Prar.g_01105	Syat.g_01852
OG0000898	Syar	Prar.g_01105	Syar.g_00137
OG0000898	Syaa	Prar.g_01105	Syaa.g_02341
OG0000898	Praj	Prar.g_01105	Praj.g_01878
OG0000898	Prbb	Prar.g_01105	Prbb.g_01932
OG0000898	Prbc	Prar.g_01105	Prbc.g_00943
OG0000898	Syac	Prar.g_01105	Syac.g_02181
OG0000898	Syah	Prar.g_01105	Syah.g_00698
OG0000898	Prbm	Prar.g_01105	Prbm.g_01958
OG0000898	Prai	Prar.g_01105	Prai.g_01710
OG0000898	Prab	Prar.g_01105	Prab.g_01740
OG0000898	Pran	Prar.g_01105	Pran.g_01041
OG0000898	Prag	Prar.g_01105	Prag.g_01741
OG0000898	Praw	Prar.g_01105	Praw.g_01908
OG0000898	Prau	Prar.g_01105	Prau.g_01803
OG0000898	Prav	Prar.g_01105	Prav.g_00277
OG0000898	Prao	Prar.g_01105	Prao.g_01624
OG0000898	Praa	Prar.g_01105	Praa.g_01708
OG0000898	Prac	Prar.g_01105	Prac.g_00485
OG0000898	Prad	Prar.g_01105	Prad.g_00870
OG0000898	Prae	Prar.g_01105	Prae.g_01695
OG0000898	Praq	Prar.g_01105	Praq.g_00942
OG0000898	Pras	Prar.g_01105	Pras.g_00622
OG0000898	Prax	Prar.g_01105	Prax.g_01271
OG0000898	Pray	Prar.g_01105	Pray.g_01243
OG0000898	Praz	Prar.g_01105	Praz.g_00326
OG0000898	Prba	Prar.g_01105	Prba.g_00366
OG0000898	Prbd	Prar.g_01105	Prbd.g_01454
OG0000898	Prbi	Prar.g_01105	Prbi.g_01857
OG0000899	Syao	Prar.g_01104	Syao.g_01921
OG0000899	Syan	Prar.g_01104	Syan.g_02117
OG0000899	Syar	Prar.g_01104	Syar.g_00136
OG0000899	Syat	Prar.g_01104	Syat.g_01851
OG0000899	Syap	Prar.g_01104	Syap.g_00541
OG0000899	Syas	Prar.g_01104	Syas.g_01658
OG0000899	Syak	Prar.g_01104	Syak.g_01381
OG0000899	Syad	Prar.g_01104	Syad.g_00601
OG0000899	Syaa	Prar.g_01104	Syaa.g_02340
OG0000899	Syaj	Prar.g_01104	Syaj.g_02648
OG0000899	Syaq	Prar.g_01104	Syaq.g_00683
OG0000899	Prah	Prar.g_01104	Prah.g_02061
OG0000899	Praf	Prar.g_01104	Praf.g_02190
OG0000899	Prbj	Prar.g_01104	Prbj.g_02646
OG0000899	Prbk	Prar.g_01104	Prbk.g_01915
OG0000899	Prbl	Prar.g_01104	Prbl.g_01056
OG0000899	Syab	Prar.g_01104	Syab.g_00378
OG0000899	Syal	Prar.g_01104	Syal.g_00205
OG0000899	Syac	Prar.g_01104	Syac.g_02180
OG0000899	Syah	Prar.g_01104	Syah.g_00699
OG0000899	Syae	Prar.g_01104	Syae.g_02043
OG0000899	Syaf	Prar.g_01104	Syaf.g_00166
OG0000899	Syag	Prar.g_01104	Syag.g_02701
OG0000899	Syai	Prar.g_01104	Syai.g_00330
OG0000899	Syam	Prar.g_01104	Syam.g_00299
OG0000899	Prbm	Prar.g_01104	Prbm.g_01959
OG0000899	Prbb	Prar.g_01104	Prbb.g_01933
OG0000899	Praj	Prar.g_01104	Praj.g_01879
OG0000899	Prbc	Prar.g_01104	Prbc.g_00944
OG0000899	Pral	Prar.g_01104	Pral.g_00182
OG0000899	Prat	Prar.g_01104	Prat.g_01667
OG0000899	Prak	Prar.g_01104	Prak.g_01720
OG0000899	Prap	Prar.g_01104	Prap.g_01703
OG0000899	Prbe	Prar.g_01104	Prbe.g_01106
OG0000899	Prbf	Prar.g_01104	Prbf.g_00618
OG0000899	Prbg	Prar.g_01104	Prbg.g_01725
OG0000899	Prbn	Prar.g_01104	Prbn.g_01821
OG0000899	Pram	Prar.g_01104	Pram.g_01707
OG0000899	Prbh	Prar.g_01104	Prbh.g_01707
OG0000899	Prai	Prar.g_01104	Prai.g_01711
OG0000899	Prab	Prar.g_01104	Prab.g_01741
OG0000899	Pran	Prar.g_01104	Pran.g_01042
OG0000899	Prau	Prar.g_01104	Prau.g_01804
OG0000899	Prax	Prar.g_01104	Prax.g_01272
OG0000899	Pray	Prar.g_01104	Pray.g_01244
OG0000899	Praz	Prar.g_01104	Praz.g_00325
OG0000899	Prba	Prar.g_01104	Prba.g_00367
OG0000899	Prag	Prar.g_01104	Prag.g_01742
OG0000899	Praw	Prar.g_01104	Praw.g_01907
OG0000899	Praa	Prar.g_01104	Praa.g_01709
OG0000899	Prad	Prar.g_01104	Prad.g_00869
OG0000899	Prao	Prar.g_01104	Prao.g_01625
OG0000899	Prbd	Prar.g_01104	Prbd.g_01453
OG0000899	Prae	Prar.g_01104	Prae.g_01696
OG0000899	Pras	Prar.g_01104	Pras.g_00623
OG0000899	Prbi	Prar.g_01104	Prbi.g_01858
OG0000899	Prav	Prar.g_01104	Prav.g_00278
OG0000899	Prac	Prar.g_01104	Prac.g_00486
OG0000899	Praq	Prar.g_01104	Praq.g_00941
OG0000900	Syar	Prar.g_01103	Syar.g_00135
OG0000900	Syat	Prar.g_01103	Syat.g_01850
OG0000900	Syan	Prar.g_01103	Syan.g_02118
OG0000900	Syao	Prar.g_01103	Syao.g_01922
OG0000900	Syap	Prar.g_01103	Syap.g_00540
OG0000900	Syas	Prar.g_01103	Syas.g_01657
OG0000900	Prbc	Prar.g_01103	Prbc.g_00945
OG0000900	Prbb	Prar.g_01103	Prbb.g_01934
OG0000900	Praj	Prar.g_01103	Praj.g_01880
OG0000900	Prbm	Prar.g_01103	Prbm.g_01960
OG0000900	Prbj	Prar.g_01103	Prbj.g_02645
OG0000900	Prbk	Prar.g_01103	Prbk.g_01916
OG0000900	Prbl	Prar.g_01103	Prbl.g_01055
OG0000900	Praf	Prar.g_01103	Praf.g_02189
OG0000900	Prah	Prar.g_01103	Prah.g_02060
OG0000900	Syab	Prar.g_01103	Syab.g_00379
OG0000900	Syal	Prar.g_01103	Syal.g_00206
OG0000900	Syac	Prar.g_01103	Syac.g_02179
OG0000900	Syah	Prar.g_01103	Syah.g_00700
OG0000900	Syae	Prar.g_01103	Syae.g_02044
OG0000900	Syag	Prar.g_01103	Syag.g_02702
OG0000900	Syaq	Prar.g_01103	Syaq.g_00682
OG0000900	Syak	Prar.g_01103	Syak.g_01380
OG0000900	Syad	Prar.g_01103	Syad.g_00602
OG0000900	Syaj	Prar.g_01103	Syaj.g_02649
OG0000900	Syaa	Prar.g_01103	Syaa.g_02339
OG0000900	Syaf	Prar.g_01103	Syaf.g_00165
OG0000900	Syai	Prar.g_01103	Syai.g_00331
OG0000900	Syam	Prar.g_01103	Syam.g_00300
OG0000900	Pral	Prar.g_01103	Pral.g_00183
OG0000900	Prat	Prar.g_01103	Prat.g_01668
OG0000900	Prak	Prar.g_01103	Prak.g_01721
OG0000900	Prap	Prar.g_01103	Prap.g_01702
OG0000900	Prbe	Prar.g_01103	Prbe.g_01105
OG0000900	Prbf	Prar.g_01103	Prbf.g_00617
OG0000900	Prbg	Prar.g_01103	Prbg.g_01726
OG0000900	Prbn	Prar.g_01103	Prbn.g_01822
OG0000900	Pram	Prar.g_01103	Pram.g_01708
OG0000900	Prbh	Prar.g_01103	Prbh.g_01706
OG0000900	Prab	Prar.g_01103	Prab.g_01742
OG0000900	Pran	Prar.g_01103	Pran.g_01044
OG0000900	Prai	Prar.g_01103	Prai.g_01712
OG0000900	Prao	Prar.g_01103	Prao.g_01626
OG0000900	Prav	Prar.g_01103	Prav.g_00279
OG0000900	Prax	Prar.g_01103	Prax.g_01273
OG0000900	Prae	Prar.g_01103	Prae.g_01697
OG0000900	Pras	Prar.g_01103	Pras.g_00624
OG0000900	Prad	Prar.g_01103	Prad.g_00868
OG0000900	Prag	Prar.g_01103	Prag.g_01743
OG0000900	Praw	Prar.g_01103	Praw.g_01906
OG0000900	Prbd	Prar.g_01103	Prbd.g_01452
OG0000900	Pray	Prar.g_01103	Pray.g_01245
OG0000900	Praz	Prar.g_01103	Praz.g_00324
OG0000900	Prba	Prar.g_01103	Prba.g_00368
OG0000900	Praa	Prar.g_01103	Praa.g_01710
OG0000900	Prbi	Prar.g_01103	Prbi.g_01859
OG0000900	Prau	Prar.g_01103	Prau.g_01805
OG0000900	Prac	Prar.g_01103	Prac.g_00487
OG0000900	Praq	Prar.g_01103	Praq.g_00940
OG0000901	Syas	Prar.g_01100	Syas.g_01652
OG0000901	Syap	Prar.g_01100	Syap.g_01930
OG0000901	Syan	Prar.g_01100	Syan.g_02123
OG0000901	Syao	Prar.g_01100	Syao.g_01927
OG0000901	Syar	Prar.g_01100	Syar.g_00130
OG0000901	Syat	Prar.g_01100	Syat.g_01845
OG0000901	Syaq	Prar.g_01100	Syaq.g_00677
OG0000901	Syad	Prar.g_01100	Syad.g_00607
OG0000901	Syaj	Prar.g_01100	Syaj.g_02654
OG0000901	Syae	Prar.g_01100	Syae.g_02049
OG0000901	Syaa	Prar.g_01100	Syaa.g_02334
OG0000901	Syak	Prar.g_01100	Syak.g_01375
OG0000901	Syab	Prar.g_01100	Syab.g_00384
OG0000901	Syal	Prar.g_01100	Syal.g_00211
OG0000901	Syac	Prar.g_01100	Syac.g_02174
OG0000901	Syah	Prar.g_01100	Syah.g_00705
OG0000901	Syag	Prar.g_01100	Syag.g_02707
OG0000901	Syam	Prar.g_01100	Syam.g_00305
OG0000901	Syaf	Prar.g_01100	Syaf.g_00160
OG0000901	Syai	Prar.g_01100	Syai.g_00336
OG0000901	Prbj	Prar.g_01100	Prbj.g_02641
OG0000901	Prbk	Prar.g_01100	Prbk.g_01920
OG0000901	Prbl	Prar.g_01100	Prbl.g_01051
OG0000901	Praf	Prar.g_01100	Praf.g_02185
OG0000901	Prah	Prar.g_01100	Prah.g_02056
OG0000901	Prak	Prar.g_01100	Prak.g_01724
OG0000901	Prap	Prar.g_01100	Prap.g_01699
OG0000901	Prbe	Prar.g_01100	Prbe.g_01102
OG0000901	Prbf	Prar.g_01100	Prbf.g_00614
OG0000901	Prbg	Prar.g_01100	Prbg.g_01729
OG0000901	Prbn	Prar.g_01100	Prbn.g_01825
OG0000901	Pram	Prar.g_01100	Pram.g_01711
OG0000901	Prbh	Prar.g_01100	Prbh.g_01703
OG0000901	Pral	Prar.g_01100	Pral.g_00187
OG0000901	Prat	Prar.g_01100	Prat.g_01671
OG0000901	Prbc	Prar.g_01100	Prbc.g_00948
OG0000901	Prbb	Prar.g_01100	Prbb.g_01937
OG0000901	Praj	Prar.g_01100	Praj.g_01883
OG0000901	Prbm	Prar.g_01100	Prbm.g_01963
OG0000901	Prab	Prar.g_01100	Prab.g_01745
OG0000901	Pran	Prar.g_01100	Pran.g_01047
OG0000901	Prai	Prar.g_01100	Prai.g_01715
OG0000901	Prag	Prar.g_01100	Prag.g_01746
OG0000901	Praw	Prar.g_01100	Praw.g_01903
OG0000901	Prav	Prar.g_01100	Prav.g_00282
OG0000901	Prao	Prar.g_01100	Prao.g_01629
OG0000901	Prbd	Prar.g_01100	Prbd.g_01449
OG0000901	Prbi	Prar.g_01100	Prbi.g_01863
OG0000901	Prae	Prar.g_01100	Prae.g_01700
OG0000901	Prax	Prar.g_01100	Prax.g_01276
OG0000901	Praa	Prar.g_01100	Praa.g_01713
OG0000901	Pray	Prar.g_01100	Pray.g_01248
OG0000901	Praz	Prar.g_01100	Praz.g_00321
OG0000901	Prba	Prar.g_01100	Prba.g_00371
OG0000901	Pras	Prar.g_01100	Pras.g_00627
OG0000901	Prau	Prar.g_01100	Prau.g_01808
OG0000901	Prad	Prar.g_01100	Prad.g_00865
OG0000901	Prac	Prar.g_01100	Prac.g_00490
OG0000901	Praq	Prar.g_01100	Praq.g_00937
OG0000902	Syar	Prar.g_01098	Syar.g_01013
OG0000902	Syas	Prar.g_01098	Syas.g_01651
OG0000902	Syap	Prar.g_01098	Syap.g_01929
OG0000902	Syat	Prar.g_01098	Syat.g_01843
OG0000902	Syag	Prar.g_01098	Syag.g_02709
OG0000902	Syab	Prar.g_01098	Syab.g_00386
OG0000902	Syal	Prar.g_01098	Syal.g_00213
OG0000902	Syad	Prar.g_01098	Syad.g_00609
OG0000902	Syaj	Prar.g_01098	Syaj.g_02656
OG0000902	Syae	Prar.g_01098	Syae.g_02051
OG0000902	Syaa	Prar.g_01098	Syaa.g_02332
OG0000902	Syak	Prar.g_01098	Syak.g_01368
OG0000902	Syaf	Prar.g_01098	Syaf.g_00158
OG0000902	Syai	Prar.g_01098	Syai.g_00338
OG0000902	Syam	Prar.g_01098	Syam.g_00307
OG0000902	Syac	Prar.g_01098	Syac.g_02172
OG0000902	Syah	Prar.g_01098	Syah.g_00707
OG0000902	Syan	Prar.g_01098	Syan.g_02125
OG0000902	Syao	Prar.g_01098	Syao.g_01929
OG0000902	Syaq	Prar.g_01098	Syaq.g_00671
OG0000902	Prbj	Prar.g_01098	Prbj.g_02639
OG0000902	Prbk	Prar.g_01098	Prbk.g_01922
OG0000902	Prbl	Prar.g_01098	Prbl.g_01049
OG0000902	Praf	Prar.g_01098	Praf.g_02183
OG0000902	Prah	Prar.g_01098	Prah.g_02054
OG0000902	Pral	Prar.g_01098	Pral.g_00189
OG0000902	Prak	Prar.g_01098	Prak.g_01726
OG0000902	Prap	Prar.g_01098	Prap.g_01697
OG0000902	Prbe	Prar.g_01098	Prbe.g_01100
OG0000902	Prbf	Prar.g_01098	Prbf.g_00612
OG0000902	Prbg	Prar.g_01098	Prbg.g_01731
OG0000902	Prbn	Prar.g_01098	Prbn.g_01827
OG0000902	Pram	Prar.g_01098	Pram.g_01713
OG0000902	Prbh	Prar.g_01098	Prbh.g_01701
OG0000902	Prat	Prar.g_01098	Prat.g_01673
OG0000902	Praj	Prar.g_01098	Praj.g_01885
OG0000902	Prbb	Prar.g_01098	Prbb.g_01939
OG0000902	Prbc	Prar.g_01098	Prbc.g_00950
OG0000902	Prbm	Prar.g_01098	Prbm.g_01965
OG0000902	Prai	Prar.g_01098	Prai.g_01717
OG0000902	Prab	Prar.g_01098	Prab.g_01747
OG0000902	Pran	Prar.g_01098	Pran.g_01049
OG0000902	Prbi	Prar.g_01098	Prbi.g_01865
