Orthogroup	Species	Prap	Orthologs
OG0000995	Syan	Prap.g_01505	Syan.g_01629
OG0000995	Syao	Prap.g_01505	Syao.g_02287
OG0000995	Syag	Prap.g_01505	Syag.g_02187
OG0000995	Syak	Prap.g_01505	Syak.g_01880
OG0000995	Prbj	Prap.g_01505	Prbj.g_02021
OG0000995	Prbk	Prap.g_01505	Prbk.g_02226
OG0000995	Prbl	Prap.g_01505	Prbl.g_02173
OG0000995	Praf	Prap.g_01505	Praf.g_02730
OG0000995	Prah	Prap.g_01505	Prah.g_02552
OG0000995	Pral	Prap.g_01505	Pral.g_00383
OG0000995	Prat	Prap.g_01505	Prat.g_01866
OG0000995	Prbm	Prap.g_01505	Prbm.g_02200
OG0000995	Prbb	Prap.g_01505	Prbb.g_02155
OG0000995	Praj	Prap.g_01505	Praj.g_02115
OG0000995	Prbc	Prap.g_01505	Prbc.g_01021
OG0000995	Prab	Prap.g_01505	Prab.g_01931
OG0000995	Pran	Prap.g_01505	Pran.g_01233
OG0000995	Prai	Prap.g_01505	Prai.g_01912
OG0000995	Pras	Prap.g_01505	Pras.g_00818
OG0000995	Prau	Prap.g_01505	Prau.g_01998
OG0000995	Prav	Prap.g_01505	Prav.g_00762
OG0000995	Prbi	Prap.g_01505	Prbi.g_02080
OG0000995	Prac	Prap.g_01505	Prac.g_00112
OG0000995	Praq	Prap.g_01505	Praq.g_00403
OG0000995	Prar	Prap.g_01505	Prar.g_00061
OG0000995	Prax	Prap.g_01505	Prax.g_01467
OG0000995	Prbd	Prap.g_01505	Prbd.g_01261
OG0000995	Prao	Prap.g_01505	Prao.g_01817
OG0000995	Prae	Prap.g_01505	Prae.g_01888
OG0000995	Prad	Prap.g_01505	Prad.g_01559
OG0000995	Pray	Prap.g_01505	Pray.g_01438
OG0000995	Praz	Prap.g_01505	Praz.g_00131
OG0000995	Prba	Prap.g_01505	Prba.g_00842
OG0000995	Praa	Prap.g_01505	Praa.g_01905
OG0000995	Prag	Prap.g_01505	Prag.g_01934
OG0000995	Praw	Prap.g_01505	Praw.g_01159
OG0000995	Pram	Prap.g_01505	Pram.g_01910
OG0000995	Prbh	Prap.g_01505	Prbh.g_01504
OG0000995	Prak	Prap.g_01505	Prak.g_01918
OG0000995	Prbe	Prap.g_01505	Prbe.g_01181
OG0000995	Prbf	Prap.g_01505	Prbf.g_00420
OG0000995	Prbg	Prap.g_01505	Prbg.g_01923
OG0000995	Prbn	Prap.g_01505	Prbn.g_00921
OG0000996	Syap	Prap.g_01504	Syap.g_01817
OG0000996	Syan	Prap.g_01504	Syan.g_01653
OG0000996	Syao	Prap.g_01504	Syao.g_02305
OG0000996	Syas	Prap.g_01504	Syas.g_01977
OG0000996	Syar	Prap.g_01504	Syar.g_00861
OG0000996	Syat	Prap.g_01504	Syat.g_02446
OG0000996	Syak	Prap.g_01504	Syak.g_01839
OG0000996	Syaq	Prap.g_01504	Syaq.g_01193
OG0000996	Syag	Prap.g_01504	Syag.g_02229
OG0000996	Syac	Prap.g_01504	Syac.g_02454
OG0000996	Syah	Prap.g_01504	Syah.g_00412
OG0000996	Syae	Prap.g_01504	Syae.g_01667
OG0000996	Syaj	Prap.g_01504	Syaj.g_02221
OG0000996	Syaf	Prap.g_01504	Syaf.g_00543
OG0000996	Syam	Prap.g_01504	Syam.g_02405
OG0000996	Syai	Prap.g_01504	Syai.g_02891
OG0000996	Syaa	Prap.g_01504	Syaa.g_02705
OG0000996	Syad	Prap.g_01504	Syad.g_00121
OG0000996	Syab	Prap.g_01504	Syab.g_02866
OG0000996	Syal	Prap.g_01504	Syal.g_01162
OG0000996	Prbj	Prap.g_01504	Prbj.g_02034
OG0000996	Prbk	Prap.g_01504	Prbk.g_02239
OG0000996	Prbl	Prap.g_01504	Prbl.g_02160
OG0000996	Praf	Prap.g_01504	Praf.g_02743
OG0000996	Prah	Prap.g_01504	Prah.g_02565
OG0000996	Prbb	Prap.g_01504	Prbb.g_02156
OG0000996	Prbc	Prap.g_01504	Prbc.g_01022
OG0000996	Praj	Prap.g_01504	Praj.g_02116
OG0000996	Prbm	Prap.g_01504	Prbm.g_02201
OG0000996	Pray	Prap.g_01504	Pray.g_01439
OG0000996	Praz	Prap.g_01504	Praz.g_00130
OG0000996	Prba	Prap.g_01504	Prba.g_00843
OG0000996	Prav	Prap.g_01504	Prav.g_00763
OG0000996	Prac	Prap.g_01504	Prac.g_00113
OG0000996	Praq	Prap.g_01504	Praq.g_00404
OG0000996	Prar	Prap.g_01504	Prar.g_00060
OG0000996	Praa	Prap.g_01504	Praa.g_01906
OG0000996	Prbd	Prap.g_01504	Prbd.g_01260
OG0000996	Prbi	Prap.g_01504	Prbi.g_02081
OG0000996	Prae	Prap.g_01504	Prae.g_01889
OG0000996	Prax	Prap.g_01504	Prax.g_01468
OG0000996	Prao	Prap.g_01504	Prao.g_01818
OG0000996	Prad	Prap.g_01504	Prad.g_01558
OG0000996	Prag	Prap.g_01504	Prag.g_01935
OG0000996	Praw	Prap.g_01504	Praw.g_01158
OG0000996	Pras	Prap.g_01504	Pras.g_00819
OG0000996	Prau	Prap.g_01504	Prau.g_01999
OG0000996	Prab	Prap.g_01504	Prab.g_01932
OG0000996	Pran	Prap.g_01504	Pran.g_01234
OG0000996	Prai	Prap.g_01504	Prai.g_01913
OG0000996	Pral	Prap.g_01504	Pral.g_00384
OG0000996	Prat	Prap.g_01504	Prat.g_01867
OG0000996	Pram	Prap.g_01504	Pram.g_01911
OG0000996	Prbh	Prap.g_01504	Prbh.g_01503
OG0000996	Prak	Prap.g_01504	Prak.g_01919
OG0000996	Prbe	Prap.g_01504	Prbe.g_01182
OG0000996	Prbf	Prap.g_01504	Prbf.g_00419
OG0000996	Prbg	Prap.g_01504	Prbg.g_01924
OG0000996	Prbn	Prap.g_01504	Prbn.g_00920
OG0000997	Syar	Prap.g_01501	Syar.g_00437
OG0000997	Syap	Prap.g_01501	Syap.g_02590
OG0000997	Syat	Prap.g_01501	Syat.g_02417
OG0000997	Syas	Prap.g_01501	Syas.g_01993
OG0000997	Syan	Prap.g_01501	Syan.g_01677
OG0000997	Syao	Prap.g_01501	Syao.g_02326
OG0000997	Syae	Prap.g_01501	Syae.g_01678
OG0000997	Syad	Prap.g_01501	Syad.g_00128
OG0000997	Syaj	Prap.g_01501	Syaj.g_02228
OG0000997	Syac	Prap.g_01501	Syac.g_02464
OG0000997	Syah	Prap.g_01501	Syah.g_00403
OG0000997	Syam	Prap.g_01501	Syam.g_02416
OG0000997	Syai	Prap.g_01501	Syai.g_02900
OG0000997	Syaf	Prap.g_01501	Syaf.g_00532
OG0000997	Syaq	Prap.g_01501	Syaq.g_01184
OG0000997	Syak	Prap.g_01501	Syak.g_01828
OG0000997	Syab	Prap.g_01501	Syab.g_02875
OG0000997	Syal	Prap.g_01501	Syal.g_01171
OG0000997	Syaa	Prap.g_01501	Syaa.g_02725
OG0000997	Syag	Prap.g_01501	Syag.g_02239
OG0000997	Praf	Prap.g_01501	Praf.g_02753
OG0000997	Prah	Prap.g_01501	Prah.g_02574
OG0000997	Prbj	Prap.g_01501	Prbj.g_02043
OG0000997	Prbk	Prap.g_01501	Prbk.g_02248
OG0000997	Prbl	Prap.g_01501	Prbl.g_02151
OG0000997	Pral	Prap.g_01501	Pral.g_00386
OG0000997	Prat	Prap.g_01501	Prat.g_01869
OG0000997	Praj	Prap.g_01501	Praj.g_02124
OG0000997	Prbb	Prap.g_01501	Prbb.g_02164
OG0000997	Prbm	Prap.g_01501	Prbm.g_02208
OG0000997	Prbc	Prap.g_01501	Prbc.g_01043
OG0000997	Prab	Prap.g_01501	Prab.g_01933
OG0000997	Pran	Prap.g_01501	Pran.g_01235
OG0000997	Prai	Prap.g_01501	Prai.g_01914
OG0000997	Prac	Prap.g_01501	Prac.g_00114
OG0000997	Praq	Prap.g_01501	Praq.g_00405
OG0000997	Prar	Prap.g_01501	Prar.g_00059
OG0000997	Prav	Prap.g_01501	Prav.g_00764
OG0000997	Pras	Prap.g_01501	Pras.g_00820
OG0000997	Prau	Prap.g_01501	Prau.g_02000
OG0000997	Pray	Prap.g_01501	Pray.g_01440
OG0000997	Praz	Prap.g_01501	Praz.g_00129
OG0000997	Prba	Prap.g_01501	Prba.g_00844
OG0000997	Praa	Prap.g_01501	Praa.g_01907
OG0000997	Prao	Prap.g_01501	Prao.g_01819
OG0000997	Prbd	Prap.g_01501	Prbd.g_01259
OG0000997	Prbi	Prap.g_01501	Prbi.g_02082
OG0000997	Prad	Prap.g_01501	Prad.g_01557
OG0000997	Prag	Prap.g_01501	Prag.g_01936
OG0000997	Praw	Prap.g_01501	Praw.g_01157
OG0000997	Prax	Prap.g_01501	Prax.g_01469
OG0000997	Prae	Prap.g_01501	Prae.g_01890
OG0000997	Pram	Prap.g_01501	Pram.g_01913
OG0000997	Prbh	Prap.g_01501	Prbh.g_01501
OG0000997	Prak	Prap.g_01501	Prak.g_01922
OG0000997	Prbe	Prap.g_01501	Prbe.g_01185
OG0000997	Prbf	Prap.g_01501	Prbf.g_00416
OG0000997	Prbg	Prap.g_01501	Prbg.g_01927
OG0000997	Prbn	Prap.g_01501	Prbn.g_00917
OG0000998	Syan	Prap.g_01499	Syan.g_01679
OG0000998	Syao	Prap.g_01499	Syao.g_02328
OG0000998	Syar	Prap.g_01499	Syar.g_00439
OG0000998	Syat	Prap.g_01499	Syat.g_02415
OG0000998	Syas	Prap.g_01499	Syas.g_01995
OG0000998	Syap	Prap.g_01499	Syap.g_02591
OG0000998	Syad	Prap.g_01499	Syad.g_00130
OG0000998	Syaj	Prap.g_01499	Syaj.g_02230
OG0000998	Syae	Prap.g_01499	Syae.g_01680
OG0000998	Syac	Prap.g_01499	Syac.g_02466
OG0000998	Syah	Prap.g_01499	Syah.g_00401
OG0000998	Syaa	Prap.g_01499	Syaa.g_02727
OG0000998	Syam	Prap.g_01499	Syam.g_02418
OG0000998	Syai	Prap.g_01499	Syai.g_02902
OG0000998	Syaf	Prap.g_01499	Syaf.g_00530
OG0000998	Syak	Prap.g_01499	Syak.g_01826
OG0000998	Syab	Prap.g_01499	Syab.g_02877
OG0000998	Syal	Prap.g_01499	Syal.g_01173
OG0000998	Syag	Prap.g_01499	Syag.g_02241
OG0000998	Syaq	Prap.g_01499	Syaq.g_01182
OG0000998	Praf	Prap.g_01499	Praf.g_02755
OG0000998	Prah	Prap.g_01499	Prah.g_02576
OG0000998	Prbj	Prap.g_01499	Prbj.g_02045
OG0000998	Prbk	Prap.g_01499	Prbk.g_02250
OG0000998	Prbl	Prap.g_01499	Prbl.g_02149
OG0000998	Prbm	Prap.g_01499	Prbm.g_02210
OG0000998	Praj	Prap.g_01499	Praj.g_02126
OG0000998	Prbb	Prap.g_01499	Prbb.g_02166
OG0000998	Prbc	Prap.g_01499	Prbc.g_01045
OG0000998	Prab	Prap.g_01499	Prab.g_01935
OG0000998	Pran	Prap.g_01499	Pran.g_01237
OG0000998	Prai	Prap.g_01499	Prai.g_01916
OG0000998	Prau	Prap.g_01499	Prau.g_02002
OG0000998	Pras	Prap.g_01499	Pras.g_00822
OG0000998	Prao	Prap.g_01499	Prao.g_01821
OG0000998	Pray	Prap.g_01499	Pray.g_01442
OG0000998	Praz	Prap.g_01499	Praz.g_00127
OG0000998	Prba	Prap.g_01499	Prba.g_00846
OG0000998	Prac	Prap.g_01499	Prac.g_00116
OG0000998	Praq	Prap.g_01499	Praq.g_00407
OG0000998	Prar	Prap.g_01499	Prar.g_00057
OG0000998	Prav	Prap.g_01499	Prav.g_00766
OG0000998	Prax	Prap.g_01499	Prax.g_01471
OG0000998	Praa	Prap.g_01499	Praa.g_01909
OG0000998	Prae	Prap.g_01499	Prae.g_01892
OG0000998	Prag	Prap.g_01499	Prag.g_01938
OG0000998	Praw	Prap.g_01499	Praw.g_01155
OG0000998	Prad	Prap.g_01499	Prad.g_01555
OG0000998	Prbi	Prap.g_01499	Prbi.g_02084
OG0000998	Prbd	Prap.g_01499	Prbd.g_01257
OG0000998	Pral	Prap.g_01499	Pral.g_00388
OG0000998	Prat	Prap.g_01499	Prat.g_01871
OG0000998	Pram	Prap.g_01499	Pram.g_01915
OG0000998	Prbh	Prap.g_01499	Prbh.g_01499
OG0000998	Prak	Prap.g_01499	Prak.g_01924
OG0000998	Prbe	Prap.g_01499	Prbe.g_01187
OG0000998	Prbf	Prap.g_01499	Prbf.g_00414
OG0000998	Prbg	Prap.g_01499	Prbg.g_01929
OG0000998	Prbn	Prap.g_01499	Prbn.g_00915
OG0000999	Syao	Prap.g_01498	Syao.g_02329
OG0000999	Syan	Prap.g_01498	Syan.g_01680
OG0000999	Syar	Prap.g_01498	Syar.g_00440
OG0000999	Syat	Prap.g_01498	Syat.g_02414
OG0000999	Syas	Prap.g_01498	Syas.g_01996
OG0000999	Syap	Prap.g_01498	Syap.g_02592
OG0000999	Syaa	Prap.g_01498	Syaa.g_02728
OG0000999	Syac	Prap.g_01498	Syac.g_02467
OG0000999	Syah	Prap.g_01498	Syah.g_00400
OG0000999	Syaf	Prap.g_01498	Syaf.g_00529
OG0000999	Syai	Prap.g_01498	Syai.g_02903
OG0000999	Syam	Prap.g_01498	Syam.g_02419
OG0000999	Syag	Prap.g_01498	Syag.g_02242
OG0000999	Syak	Prap.g_01498	Syak.g_01825
OG0000999	Prbj	Prap.g_01498	Prbj.g_02046
OG0000999	Prbk	Prap.g_01498	Prbk.g_02251
OG0000999	Prbl	Prap.g_01498	Prbl.g_02148
OG0000999	Praf	Prap.g_01498	Praf.g_02756
OG0000999	Prah	Prap.g_01498	Prah.g_02577
OG0000999	Syab	Prap.g_01498	Syab.g_02878
OG0000999	Syal	Prap.g_01498	Syal.g_01174
OG0000999	Syaq	Prap.g_01498	Syaq.g_01181
OG0000999	Syad	Prap.g_01498	Syad.g_00131
OG0000999	Syaj	Prap.g_01498	Syaj.g_02231
OG0000999	Syae	Prap.g_01498	Syae.g_01683
OG0000999	Praj	Prap.g_01498	Praj.g_02127
OG0000999	Prbm	Prap.g_01498	Prbm.g_02211
OG0000999	Prbb	Prap.g_01498	Prbb.g_02167
OG0000999	Prbc	Prap.g_01498	Prbc.g_01046
OG0000999	Prab	Prap.g_01498	Prab.g_01936
OG0000999	Pran	Prap.g_01498	Pran.g_01238
OG0000999	Prai	Prap.g_01498	Prai.g_01917
OG0000999	Prac	Prap.g_01498	Prac.g_00117
OG0000999	Praq	Prap.g_01498	Praq.g_00408
OG0000999	Prar	Prap.g_01498	Prar.g_00056
OG0000999	Prav	Prap.g_01498	Prav.g_00767
OG0000999	Prau	Prap.g_01498	Prau.g_02003
OG0000999	Prao	Prap.g_01498	Prao.g_01822
OG0000999	Pras	Prap.g_01498	Pras.g_00823
OG0000999	Pray	Prap.g_01498	Pray.g_01443
OG0000999	Praz	Prap.g_01498	Praz.g_00126
OG0000999	Prba	Prap.g_01498	Prba.g_00847
OG0000999	Prbi	Prap.g_01498	Prbi.g_02085
OG0000999	Prad	Prap.g_01498	Prad.g_01554
OG0000999	Prax	Prap.g_01498	Prax.g_01472
OG0000999	Prbd	Prap.g_01498	Prbd.g_01256
OG0000999	Prae	Prap.g_01498	Prae.g_01893
OG0000999	Praa	Prap.g_01498	Praa.g_01910
OG0000999	Prag	Prap.g_01498	Prag.g_01939
OG0000999	Praw	Prap.g_01498	Praw.g_01154
OG0000999	Pral	Prap.g_01498	Pral.g_00389
OG0000999	Prat	Prap.g_01498	Prat.g_01872
OG0000999	Pram	Prap.g_01498	Pram.g_01916
OG0000999	Prbh	Prap.g_01498	Prbh.g_01498
OG0000999	Prak	Prap.g_01498	Prak.g_01925
OG0000999	Prbe	Prap.g_01498	Prbe.g_01188
OG0000999	Prbf	Prap.g_01498	Prbf.g_00413
OG0000999	Prbg	Prap.g_01498	Prbg.g_01930
OG0000999	Prbn	Prap.g_01498	Prbn.g_00914
OG0001000	Syan	Prap.g_01495	Syan.g_01684
OG0001000	Syao	Prap.g_01495	Syao.g_02333
OG0001000	Syas	Prap.g_01495	Syas.g_02000
OG0001000	Syar	Prap.g_01495	Syar.g_00955, Syar.g_00444
OG0001000	Prbm	Prap.g_01495	Prbm.g_02214
OG0001000	Prbc	Prap.g_01495	Prbc.g_01049
OG0001000	Praj	Prap.g_01495	Praj.g_02130, Praj.g_02131
OG0001000	Prbb	Prap.g_01495	Prbb.g_02170
OG0001000	Prau	Prap.g_01495	Prau.g_02006
OG0001000	Prab	Prap.g_01495	Prab.g_01939
OG0001000	Pran	Prap.g_01495	Pran.g_01241
OG0001000	Prai	Prap.g_01495	Prai.g_01920
OG0001000	Prav	Prap.g_01495	Prav.g_00770
OG0001000	Prac	Prap.g_01495	Prac.g_00120
OG0001000	Praq	Prap.g_01495	Praq.g_00411
OG0001000	Prar	Prap.g_01495	Prar.g_00053
OG0001000	Prax	Prap.g_01495	Prax.g_01475
OG0001000	Prbd	Prap.g_01495	Prbd.g_01253
OG0001000	Prae	Prap.g_01495	Prae.g_01896
OG0001000	Pras	Prap.g_01495	Pras.g_00826
OG0001000	Prad	Prap.g_01495	Prad.g_01551
OG0001000	Prao	Prap.g_01495	Prao.g_01825
OG0001000	Prbi	Prap.g_01495	Prbi.g_02088
OG0001000	Pray	Prap.g_01495	Pray.g_01446
OG0001000	Praz	Prap.g_01495	Praz.g_00123
OG0001000	Prba	Prap.g_01495	Prba.g_01778
OG0001000	Praa	Prap.g_01495	Praa.g_01913
OG0001000	Prag	Prap.g_01495	Prag.g_01942
OG0001000	Praw	Prap.g_01495	Praw.g_01151
OG0001000	Pral	Prap.g_01495	Pral.g_00392
OG0001000	Prat	Prap.g_01495	Prat.g_01875
OG0001000	Syac	Prap.g_01495	Syac.g_02470
OG0001000	Syah	Prap.g_01495	Syah.g_00397
OG0001000	Syad	Prap.g_01495	Syad.g_00136
OG0001000	Syaj	Prap.g_01495	Syaj.g_02236
OG0001000	Syae	Prap.g_01495	Syae.g_01686
OG0001000	Syaa	Prap.g_01495	Syaa.g_02732
OG0001000	Syam	Prap.g_01495	Syam.g_02422
OG0001000	Syaf	Prap.g_01495	Syaf.g_00526
OG0001000	Syai	Prap.g_01495	Syai.g_02906
OG0001000	Syaq	Prap.g_01495	Syaq.g_01177
OG0001000	Syab	Prap.g_01495	Syab.g_02881
OG0001000	Syal	Prap.g_01495	Syal.g_01177
OG0001000	Syak	Prap.g_01495	Syak.g_01821
OG0001000	Syag	Prap.g_01495	Syag.g_02246
OG0001000	Prbj	Prap.g_01495	Prbj.g_02049
OG0001000	Prbk	Prap.g_01495	Prbk.g_02254
OG0001000	Prbl	Prap.g_01495	Prbl.g_02145
OG0001000	Praf	Prap.g_01495	Praf.g_02759
OG0001000	Prah	Prap.g_01495	Prah.g_02580
OG0001000	Pram	Prap.g_01495	Pram.g_01919
OG0001000	Prbh	Prap.g_01495	Prbh.g_01495
OG0001000	Prak	Prap.g_01495	Prak.g_01928
OG0001000	Prbe	Prap.g_01495	Prbe.g_01191
OG0001000	Prbf	Prap.g_01495	Prbf.g_00410
OG0001000	Prbg	Prap.g_01495	Prbg.g_01933
OG0001000	Prbn	Prap.g_01495	Prbn.g_00911
OG0001001	Syan	Prap.g_01492	Syan.g_01690
OG0001001	Syao	Prap.g_01492	Syao.g_02338
OG0001001	Syar	Prap.g_01492	Syar.g_00450
OG0001001	Syat	Prap.g_01492	Syat.g_02400
OG0001001	Syap	Prap.g_01492	Syap.g_02605
OG0001001	Syas	Prap.g_01492	Syas.g_02006
OG0001001	Syae	Prap.g_01492	Syae.g_01692
OG0001001	Syaf	Prap.g_01492	Syaf.g_00521
OG0001001	Syai	Prap.g_01492	Syai.g_02911
OG0001001	Syam	Prap.g_01492	Syam.g_02427
OG0001001	Syaa	Prap.g_01492	Syaa.g_02738
OG0001001	Syac	Prap.g_01492	Syac.g_02475
OG0001001	Syah	Prap.g_01492	Syah.g_00392
OG0001001	Syad	Prap.g_01492	Syad.g_00141
OG0001001	Syaj	Prap.g_01492	Syaj.g_02241
OG0001001	Syag	Prap.g_01492	Syag.g_02251
OG0001001	Syab	Prap.g_01492	Syab.g_02888
OG0001001	Syal	Prap.g_01492	Syal.g_01182
OG0001001	Syaq	Prap.g_01492	Syaq.g_01172
OG0001001	Syak	Prap.g_01492	Syak.g_01814
OG0001001	Prbj	Prap.g_01492	Prbj.g_02053
OG0001001	Prbk	Prap.g_01492	Prbk.g_02258
OG0001001	Prbl	Prap.g_01492	Prbl.g_02141
OG0001001	Praf	Prap.g_01492	Praf.g_02764
OG0001001	Prah	Prap.g_01492	Prah.g_02584
OG0001001	Pral	Prap.g_01492	Pral.g_00396
OG0001001	Prat	Prap.g_01492	Prat.g_01879
OG0001001	Prbm	Prap.g_01492	Prbm.g_02217
OG0001001	Praj	Prap.g_01492	Praj.g_02134
OG0001001	Prbb	Prap.g_01492	Prbb.g_02173
OG0001001	Prbc	Prap.g_01492	Prbc.g_01052
OG0001001	Pray	Prap.g_01492	Pray.g_01448
OG0001001	Praz	Prap.g_01492	Praz.g_00121
OG0001001	Prba	Prap.g_01492	Prba.g_01780
OG0001001	Prai	Prap.g_01492	Prai.g_01922
OG0001001	Prab	Prap.g_01492	Prab.g_01941
OG0001001	Pran	Prap.g_01492	Pran.g_01243
OG0001001	Prav	Prap.g_01492	Prav.g_00772
OG0001001	Prac	Prap.g_01492	Prac.g_00122
OG0001001	Praq	Prap.g_01492	Praq.g_00413
OG0001001	Prar	Prap.g_01492	Prar.g_00051
OG0001001	Prao	Prap.g_01492	Prao.g_01827
OG0001001	Praa	Prap.g_01492	Praa.g_01915
OG0001001	Pras	Prap.g_01492	Pras.g_00828
OG0001001	Prau	Prap.g_01492	Prau.g_02008
OG0001001	Prag	Prap.g_01492	Prag.g_01944
OG0001001	Praw	Prap.g_01492	Praw.g_01149
OG0001001	Prae	Prap.g_01492	Prae.g_01898
OG0001001	Prax	Prap.g_01492	Prax.g_01477
OG0001001	Prad	Prap.g_01492	Prad.g_01549
OG0001001	Prbd	Prap.g_01492	Prbd.g_01251
OG0001001	Prbi	Prap.g_01492	Prbi.g_02090
OG0001001	Pram	Prap.g_01492	Pram.g_01924
OG0001001	Prbh	Prap.g_01492	Prbh.g_01490
OG0001001	Prak	Prap.g_01492	Prak.g_01931
OG0001001	Prbe	Prap.g_01492	Prbe.g_01194
OG0001001	Prbf	Prap.g_01492	Prbf.g_00407
OG0001001	Prbg	Prap.g_01492	Prbg.g_01936
OG0001001	Prbn	Prap.g_01492	Prbn.g_00908
OG0001002	Syas	Prap.g_01874	Syas.g_02014
OG0001002	Syap	Prap.g_01874	Syap.g_00124
OG0001002	Syan	Prap.g_01874	Syan.g_01697
OG0001002	Syao	Prap.g_01874	Syao.g_02345
OG0001002	Syar	Prap.g_01874	Syar.g_00457
OG0001002	Syat	Prap.g_01874	Syat.g_02394
OG0001002	Syac	Prap.g_01874	Syac.g_02481
OG0001002	Syah	Prap.g_01874	Syah.g_00386
OG0001002	Syad	Prap.g_01874	Syad.g_00148
OG0001002	Syaj	Prap.g_01874	Syaj.g_02248
OG0001002	Syaa	Prap.g_01874	Syaa.g_02745
OG0001002	Syae	Prap.g_01874	Syae.g_01699
OG0001002	Syak	Prap.g_01874	Syak.g_01807
OG0001002	Syam	Prap.g_01874	Syam.g_02433
OG0001002	Syaf	Prap.g_01874	Syaf.g_00515
OG0001002	Syai	Prap.g_01874	Syai.g_02918
OG0001002	Syab	Prap.g_01874	Syab.g_02900
OG0001002	Syal	Prap.g_01874	Syal.g_00082
OG0001002	Syag	Prap.g_01874	Syag.g_02258
OG0001002	Syaq	Prap.g_01874	Syaq.g_01165
OG0001002	Prbj	Prap.g_01874	Prbj.g_02060
OG0001002	Prbk	Prap.g_01874	Prbk.g_02265
OG0001002	Prbl	Prap.g_01874	Prbl.g_02134
OG0001002	Praf	Prap.g_01874	Praf.g_02770
OG0001002	Prah	Prap.g_01874	Prah.g_02591
OG0001002	Prbm	Prap.g_01874	Prbm.g_02222
OG0001002	Prbc	Prap.g_01874	Prbc.g_01057
OG0001002	Praj	Prap.g_01874	Praj.g_02139
OG0001002	Prbb	Prap.g_01874	Prbb.g_02178
OG0001002	Prav	Prap.g_01874	Prav.g_00776
OG0001002	Prag	Prap.g_01874	Prag.g_01948
OG0001002	Praw	Prap.g_01874	Praw.g_01145
OG0001002	Prao	Prap.g_01874	Prao.g_01831
OG0001002	Pras	Prap.g_01874	Pras.g_00832
OG0001002	Prau	Prap.g_01874	Prau.g_02012
OG0001002	Prae	Prap.g_01874	Prae.g_01902
OG0001002	Prad	Prap.g_01874	Prad.g_01545
OG0001002	Pray	Prap.g_01874	Pray.g_01452
OG0001002	Prba	Prap.g_01874	Prba.g_01784
OG0001002	Praz	Prap.g_01874	Praz.g_00117
OG0001002	Prbi	Prap.g_01874	Prbi.g_02094
OG0001002	Prac	Prap.g_01874	Prac.g_00126
OG0001002	Praq	Prap.g_01874	Praq.g_00417
OG0001002	Prar	Prap.g_01874	Prar.g_00047
OG0001002	Praa	Prap.g_01874	Praa.g_01919
OG0001002	Prax	Prap.g_01874	Prax.g_01481
OG0001002	Prbd	Prap.g_01874	Prbd.g_01247
OG0001002	Prab	Prap.g_01874	Prab.g_01945
OG0001002	Pran	Prap.g_01874	Pran.g_01247
OG0001002	Prai	Prap.g_01874	Prai.g_01926
OG0001002	Pral	Prap.g_01874	Pral.g_00401
OG0001002	Prat	Prap.g_01874	Prat.g_01884
OG0001002	Pram	Prap.g_01874	Pram.g_01929
OG0001002	Prbh	Prap.g_01874	Prbh.g_01485
OG0001002	Prak	Prap.g_01874	Prak.g_01936
OG0001002	Prbe	Prap.g_01874	Prbe.g_01056
OG0001002	Prbf	Prap.g_01874	Prbf.g_00402
OG0001002	Prbg	Prap.g_01874	Prbg.g_00758
OG0001002	Prbn	Prap.g_01874	Prbn.g_00291
OG0001003	Syan	Prap.g_01873	Syan.g_01699
OG0001003	Syao	Prap.g_01873	Syao.g_02347
OG0001003	Syap	Prap.g_01873	Syap.g_02310
OG0001003	Syas	Prap.g_01873	Syas.g_02016
OG0001003	Syat	Prap.g_01873	Syat.g_02392
OG0001003	Syar	Prap.g_01873	Syar.g_00459
OG0001003	Syad	Prap.g_01873	Syad.g_00150
OG0001003	Syaj	Prap.g_01873	Syaj.g_02250
OG0001003	Syaa	Prap.g_01873	Syaa.g_02747
OG0001003	Syae	Prap.g_01873	Syae.g_01701
OG0001003	Syac	Prap.g_01873	Syac.g_02483
OG0001003	Syah	Prap.g_01873	Syah.g_00384
OG0001003	Syaf	Prap.g_01873	Syaf.g_00514
OG0001003	Syai	Prap.g_01873	Syai.g_02919
OG0001003	Syam	Prap.g_01873	Syam.g_02434
OG0001003	Syaq	Prap.g_01873	Syaq.g_01163
OG0001003	Syak	Prap.g_01873	Syak.g_01806
OG0001003	Syag	Prap.g_01873	Syag.g_02260
OG0001003	Syab	Prap.g_01873	Syab.g_02902
OG0001003	Syal	Prap.g_01873	Syal.g_00084
OG0001003	Prbj	Prap.g_01873	Prbj.g_02062
OG0001003	Prbk	Prap.g_01873	Prbk.g_02267
OG0001003	Prbl	Prap.g_01873	Prbl.g_02132
OG0001003	Praf	Prap.g_01873	Praf.g_02772
OG0001003	Prah	Prap.g_01873	Prah.g_02593
OG0001003	Prbc	Prap.g_01873	Prbc.g_01060
OG0001003	Prbm	Prap.g_01873	Prbm.g_02225
OG0001003	Praj	Prap.g_01873	Praj.g_02141
OG0001003	Prbb	Prap.g_01873	Prbb.g_02180
OG0001003	Prai	Prap.g_01873	Prai.g_01928
OG0001003	Prab	Prap.g_01873	Prab.g_01947
OG0001003	Pran	Prap.g_01873	Pran.g_01249
OG0001003	Prag	Prap.g_01873	Prag.g_01949
OG0001003	Praw	Prap.g_01873	Praw.g_01144
