Orthogroup	Species	Prbm	Orthologs
OG0001009	Pran	Prbm.g_00027	Pran.g_00397
OG0001009	Prag	Prbm.g_00027	Prag.g_00027
OG0001009	Praw	Prbm.g_00027	Praw.g_01401
OG0001009	Prao	Prbm.g_00027	Prao.g_00174
OG0001009	Prav	Prbm.g_00027	Prav.g_00095
OG0001009	Pray	Prbm.g_00027	Pray.g_01489
OG0001009	Praz	Prbm.g_00027	Praz.g_00392
OG0001009	Prba	Prbm.g_00027	Prba.g_01820
OG0001009	Pras	Prbm.g_00027	Pras.g_00869
OG0001009	Prau	Prbm.g_00027	Prau.g_00027
OG0001009	Prbd	Prbm.g_00027	Prbd.g_01210
OG0001009	Prax	Prbm.g_00027	Prax.g_00286
OG0001009	Prbi	Prbm.g_00027	Prbi.g_00027
OG0001009	Prae	Prbm.g_00027	Prae.g_00027
OG0001009	Praa	Prbm.g_00027	Praa.g_00027
OG0001009	Prad	Prbm.g_00027	Prad.g_01959
OG0001009	Prac	Prbm.g_00027	Prac.g_01920
OG0001009	Prar	Prbm.g_00027	Prar.g_00011
OG0001009	Praq	Prbm.g_00027	Praq.g_01230
OG0001009	Prbb	Prbm.g_00027	Prbb.g_00028
OG0001009	Praj	Prbm.g_00027	Praj.g_00027
OG0001009	Prbc	Prbm.g_00027	Prbc.g_01097
OG0001010	Syar	Prbm.g_00028	Syar.g_00501
OG0001010	Syat	Prbm.g_00028	Syat.g_02310
OG0001010	Syas	Prbm.g_00028	Syas.g_02066
OG0001010	Syan	Prbm.g_00028	Syan.g_01747
OG0001010	Syao	Prbm.g_00028	Syao.g_02238
OG0001010	Syae	Prbm.g_00028	Syae.g_01745
OG0001010	Syac	Prbm.g_00028	Syac.g_00031
OG0001010	Syah	Prbm.g_00028	Syah.g_00343
OG0001010	Syaf	Prbm.g_00028	Syaf.g_00465
OG0001010	Syai	Prbm.g_00028	Syai.g_00035
OG0001010	Syam	Prbm.g_00028	Syam.g_00033
OG0001010	Syaa	Prbm.g_00028	Syaa.g_00035
OG0001010	Syad	Prbm.g_00028	Syad.g_00195
OG0001010	Syaj	Prbm.g_00028	Syaj.g_02295
OG0001010	Syag	Prbm.g_00028	Syag.g_02305
OG0001010	Syaq	Prbm.g_00028	Syaq.g_01117
OG0001010	Syak	Prbm.g_00028	Syak.g_01761
OG0001010	Syab	Prbm.g_00028	Syab.g_00034
OG0001010	Syal	Prbm.g_00028	Syal.g_00130
OG0001010	Prah	Prbm.g_00028	Prah.g_00034
OG0001010	Praf	Prbm.g_00028	Praf.g_00033
OG0001010	Prbj	Prbm.g_00028	Prbj.g_01200
OG0001010	Prbk	Prbm.g_00028	Prbk.g_01621
OG0001010	Prbl	Prbm.g_00028	Prbl.g_01973
OG0001010	Pral	Prbm.g_00028	Pral.g_01016
OG0001010	Prat	Prbm.g_00028	Prat.g_00029
OG0001010	Prak	Prbm.g_00028	Prak.g_00028
OG0001010	Prap	Prbm.g_00028	Prap.g_00927
OG0001010	Prbe	Prbm.g_00028	Prbe.g_00128
OG0001010	Prbf	Prbm.g_00028	Prbf.g_01350
OG0001010	Prbg	Prbm.g_00028	Prbg.g_00846
OG0001010	Prbn	Prbm.g_00028	Prbn.g_00754
OG0001010	Pram	Prbm.g_00028	Pram.g_00015
OG0001010	Prbh	Prbm.g_00028	Prbh.g_00752
OG0001010	Prab	Prbm.g_00028	Prab.g_00028
OG0001010	Pran	Prbm.g_00028	Pran.g_00396
OG0001010	Prai	Prbm.g_00028	Prai.g_00028
OG0001010	Prao	Prbm.g_00028	Prao.g_00175
OG0001010	Prav	Prbm.g_00028	Prav.g_00096
OG0001010	Prax	Prbm.g_00028	Prax.g_00285
OG0001010	Prbi	Prbm.g_00028	Prbi.g_00028
OG0001010	Pras	Prbm.g_00028	Pras.g_00870
OG0001010	Prau	Prbm.g_00028	Prau.g_00028
OG0001010	Prbd	Prbm.g_00028	Prbd.g_01209
OG0001010	Prad	Prbm.g_00028	Prad.g_01958
OG0001010	Praa	Prbm.g_00028	Praa.g_00028
OG0001010	Prae	Prbm.g_00028	Prae.g_00028
OG0001010	Prag	Prbm.g_00028	Prag.g_00028
OG0001010	Praw	Prbm.g_00028	Praw.g_01400
OG0001010	Prac	Prbm.g_00028	Prac.g_01919
OG0001010	Praq	Prbm.g_00028	Praq.g_01231
OG0001010	Prar	Prbm.g_00028	Prar.g_00010
OG0001010	Pray	Prbm.g_00028	Pray.g_01490
OG0001010	Praz	Prbm.g_00028	Praz.g_00393
OG0001010	Prba	Prbm.g_00028	Prba.g_01821
OG0001010	Praj	Prbm.g_00028	Praj.g_00028
OG0001010	Prbb	Prbm.g_00028	Prbb.g_00029
OG0001010	Prbc	Prbm.g_00028	Prbc.g_01098
OG0001011	Syar	Prbm.g_00029	Syar.g_00503
OG0001011	Syan	Prbm.g_00029	Syan.g_01745
OG0001011	Syao	Prbm.g_00029	Syao.g_02236
OG0001011	Syas	Prbm.g_00029	Syas.g_02068
OG0001011	Syat	Prbm.g_00029	Syat.g_02308
OG0001011	Syaa	Prbm.g_00029	Syaa.g_00037
OG0001011	Syac	Prbm.g_00029	Syac.g_00032
OG0001011	Syah	Prbm.g_00029	Syah.g_00342
OG0001011	Syaf	Prbm.g_00029	Syaf.g_00463
OG0001011	Syai	Prbm.g_00029	Syai.g_00037
OG0001011	Syam	Prbm.g_00029	Syam.g_00034
OG0001011	Syad	Prbm.g_00029	Syad.g_00196
OG0001011	Syaj	Prbm.g_00029	Syaj.g_02296
OG0001011	Syae	Prbm.g_00029	Syae.g_01747
OG0001011	Syag	Prbm.g_00029	Syag.g_02307
OG0001011	Syaq	Prbm.g_00029	Syaq.g_01115
OG0001011	Syak	Prbm.g_00029	Syak.g_01759
OG0001011	Syab	Prbm.g_00029	Syab.g_00035
OG0001011	Syal	Prbm.g_00029	Syal.g_00131
OG0001011	Prah	Prbm.g_00029	Prah.g_00036
OG0001011	Praf	Prbm.g_00029	Praf.g_00035
OG0001011	Prbj	Prbm.g_00029	Prbj.g_01202
OG0001011	Prbk	Prbm.g_00029	Prbk.g_01619
OG0001011	Prbl	Prbm.g_00029	Prbl.g_01975
OG0001011	Pram	Prbm.g_00029	Pram.g_00016
OG0001011	Prbh	Prbm.g_00029	Prbh.g_00751
OG0001011	Prak	Prbm.g_00029	Prak.g_00030
OG0001011	Prap	Prbm.g_00029	Prap.g_00925
OG0001011	Prbe	Prbm.g_00029	Prbe.g_00130
OG0001011	Prbf	Prbm.g_00029	Prbf.g_01352
OG0001011	Prbg	Prbm.g_00029	Prbg.g_00844
OG0001011	Prbn	Prbm.g_00029	Prbn.g_00752
OG0001011	Pral	Prbm.g_00029	Pral.g_01014
OG0001011	Prat	Prbm.g_00029	Prat.g_00031
OG0001011	Prab	Prbm.g_00029	Prab.g_00029
OG0001011	Pran	Prbm.g_00029	Pran.g_00395
OG0001011	Prai	Prbm.g_00029	Prai.g_00029
OG0001011	Prao	Prbm.g_00029	Prao.g_00176
OG0001011	Prac	Prbm.g_00029	Prac.g_01918
OG0001011	Praq	Prbm.g_00029	Praq.g_01232
OG0001011	Prar	Prbm.g_00029	Prar.g_00009
OG0001011	Prag	Prbm.g_00029	Prag.g_00029
OG0001011	Praw	Prbm.g_00029	Praw.g_01399
OG0001011	Prav	Prbm.g_00029	Prav.g_00097
OG0001011	Prad	Prbm.g_00029	Prad.g_01957
OG0001011	Pras	Prbm.g_00029	Pras.g_00871
OG0001011	Prau	Prbm.g_00029	Prau.g_00029
OG0001011	Pray	Prbm.g_00029	Pray.g_01491
OG0001011	Praz	Prbm.g_00029	Praz.g_00394
OG0001011	Prba	Prbm.g_00029	Prba.g_01822
OG0001011	Prbd	Prbm.g_00029	Prbd.g_01208
OG0001011	Prax	Prbm.g_00029	Prax.g_00284
OG0001011	Prbi	Prbm.g_00029	Prbi.g_00029
OG0001011	Praa	Prbm.g_00029	Praa.g_00029
OG0001011	Prae	Prbm.g_00029	Prae.g_00029
OG0001011	Prbb	Prbm.g_00029	Prbb.g_00030
OG0001011	Praj	Prbm.g_00029	Praj.g_00029
OG0001011	Prbc	Prbm.g_00029	Prbc.g_01099
OG0001012	Syat	Prbm.g_00052	Syat.g_01004
OG0001012	Syao	Prbm.g_00052	Syao.g_00322
OG0001012	Syas	Prbm.g_00052	Syas.g_00152
OG0001012	Syan	Prbm.g_00052	Syan.g_00281
OG0001012	Syap	Prbm.g_00052	Syap.g_00371
OG0001012	Syad	Prbm.g_00052	Syad.g_03030
OG0001012	Syaj	Prbm.g_00052	Syaj.g_02108
OG0001012	Syaa	Prbm.g_00052	Syaa.g_02589
OG0001012	Syam	Prbm.g_00052	Syam.g_02310
OG0001012	Syai	Prbm.g_00052	Syai.g_02773
OG0001012	Syaf	Prbm.g_00052	Syaf.g_00649
OG0001012	Syak	Prbm.g_00052	Syak.g_01946
OG0001012	Prbj	Prbm.g_00052	Prbj.g_01953
OG0001012	Prbk	Prbm.g_00052	Prbk.g_02158
OG0001012	Prbl	Prbm.g_00052	Prbl.g_02241
OG0001012	Prah	Prbm.g_00052	Prah.g_02488
OG0001012	Praf	Prbm.g_00052	Praf.g_02654
OG0001012	Syae	Prbm.g_00052	Syae.g_01564
OG0001012	Syag	Prbm.g_00052	Syag.g_02123
OG0001012	Syaq	Prbm.g_00052	Syaq.g_01267
OG0001012	Syac	Prbm.g_00052	Syac.g_02351
OG0001012	Syah	Prbm.g_00052	Syah.g_00514
OG0001012	Syab	Prbm.g_00052	Syab.g_02752
OG0001012	Syal	Prbm.g_00052	Syal.g_01064
OG0001012	Prab	Prbm.g_00052	Prab.g_00042
OG0001012	Pran	Prbm.g_00052	Pran.g_00382
OG0001012	Prai	Prbm.g_00052	Prai.g_00050
OG0001012	Prao	Prbm.g_00052	Prao.g_00189
OG0001012	Prac	Prbm.g_00052	Prac.g_01889
OG0001012	Praq	Prbm.g_00052	Praq.g_01258
OG0001012	Prar	Prbm.g_00052	Prar.g_00577
OG0001012	Prag	Prbm.g_00052	Prag.g_00043
OG0001012	Praw	Prbm.g_00052	Praw.g_01385
OG0001012	Prav	Prbm.g_00052	Prav.g_00114
OG0001012	Prad	Prbm.g_00052	Prad.g_01944
OG0001012	Pray	Prbm.g_00052	Pray.g_00240
OG0001012	Praz	Prbm.g_00052	Praz.g_00409
OG0001012	Prba	Prbm.g_00052	Prba.g_01837
OG0001012	Prax	Prbm.g_00052	Prax.g_00270
OG0001012	Praa	Prbm.g_00052	Praa.g_00043
OG0001012	Prae	Prbm.g_00052	Prae.g_00045
OG0001012	Prau	Prbm.g_00052	Prau.g_00050
OG0001012	Pras	Prbm.g_00052	Pras.g_00896
OG0001012	Prbi	Prbm.g_00052	Prbi.g_00052
OG0001012	Prbd	Prbm.g_00052	Prbd.g_01195
OG0001012	Prat	Prbm.g_00052	Prat.g_00046
OG0001012	Pral	Prbm.g_00052	Pral.g_01001
OG0001012	Prak	Prbm.g_00052	Prak.g_00044
OG0001012	Prap	Prbm.g_00052	Prap.g_00911
OG0001012	Prbe	Prbm.g_00052	Prbe.g_00144
OG0001012	Prbf	Prbm.g_00052	Prbf.g_01366
OG0001012	Prbg	Prbm.g_00052	Prbg.g_00830
OG0001012	Prbn	Prbm.g_00052	Prbn.g_00738
OG0001012	Pram	Prbm.g_00052	Pram.g_00028
OG0001012	Prbh	Prbm.g_00052	Prbh.g_00739
OG0001012	Prbc	Prbm.g_00052	Prbc.g_01121
OG0001012	Praj	Prbm.g_00052	Praj.g_00047
OG0001012	Prbb	Prbm.g_00052	Prbb.g_00058
OG0001013	Syaq	Prbm.g_00057	Syaq.g_01289
OG0001013	Syas	Prbm.g_00057	Syas.g_01866
OG0001013	Syak	Prbm.g_00057	Syak.g_01969
OG0001013	Syab	Prbm.g_00057	Syab.g_02716
OG0001013	Syal	Prbm.g_00057	Syal.g_01026
OG0001013	Syao	Prbm.g_00057	Syao.g_02413
OG0001013	Syan	Prbm.g_00057	Syan.g_01542
OG0001013	Syar	Prbm.g_00057	Syar.g_00906
OG0001013	Syat	Prbm.g_00057	Syat.g_02716
OG0001013	Syap	Prbm.g_00057	Syap.g_01325
OG0001013	Syai	Prbm.g_00057	Syai.g_02750
OG0001013	Syaf	Prbm.g_00057	Syaf.g_00669
OG0001013	Syam	Prbm.g_00057	Syam.g_02296
OG0001013	Syac	Prbm.g_00057	Syac.g_02337
OG0001013	Syah	Prbm.g_00057	Syah.g_00527
OG0001013	Syaa	Prbm.g_00057	Syaa.g_02576
OG0001013	Syae	Prbm.g_00057	Syae.g_01552
OG0001013	Syag	Prbm.g_00057	Syag.g_02098
OG0001013	Syad	Prbm.g_00057	Syad.g_03011
OG0001013	Praf	Prbm.g_00057	Praf.g_02603
OG0001013	Prah	Prbm.g_00057	Prah.g_02466
OG0001013	Prbj	Prbm.g_00057	Prbj.g_01928
OG0001013	Prbk	Prbm.g_00057	Prbk.g_02133
OG0001013	Prbl	Prbm.g_00057	Prbl.g_02266
OG0001013	Prak	Prbm.g_00057	Prak.g_00051
OG0001013	Prap	Prbm.g_00057	Prap.g_00904
OG0001013	Prbe	Prbm.g_00057	Prbe.g_00151
OG0001013	Prbf	Prbm.g_00057	Prbf.g_01373
OG0001013	Prbg	Prbm.g_00057	Prbg.g_00823
OG0001013	Prbn	Prbm.g_00057	Prbn.g_00731
OG0001013	Prab	Prbm.g_00057	Prab.g_00047
OG0001013	Pran	Prbm.g_00057	Pran.g_00377
OG0001013	Prai	Prbm.g_00057	Prai.g_00055
OG0001013	Prag	Prbm.g_00057	Prag.g_00048
OG0001013	Praw	Prbm.g_00057	Praw.g_01380
OG0001013	Pras	Prbm.g_00057	Pras.g_00901
OG0001013	Prau	Prbm.g_00057	Prau.g_00056
OG0001013	Prbi	Prbm.g_00057	Prbi.g_00059
OG0001013	Prav	Prbm.g_00057	Prav.g_00119
OG0001013	Prac	Prbm.g_00057	Prac.g_01883
OG0001013	Praq	Prbm.g_00057	Praq.g_01264
OG0001013	Prar	Prbm.g_00057	Prar.g_00571
OG0001013	Prad	Prbm.g_00057	Prad.g_01938
OG0001013	Prbd	Prbm.g_00057	Prbd.g_01189
OG0001013	Prao	Prbm.g_00057	Prao.g_00194
OG0001013	Prax	Prbm.g_00057	Prax.g_00623
OG0001013	Prae	Prbm.g_00057	Prae.g_00050
OG0001013	Praa	Prbm.g_00057	Praa.g_00048
OG0001013	Pray	Prbm.g_00057	Pray.g_00235
OG0001013	Praz	Prbm.g_00057	Praz.g_00414
OG0001013	Prba	Prbm.g_00057	Prba.g_01842
OG0001013	Pram	Prbm.g_00057	Pram.g_00035
OG0001013	Prbh	Prbm.g_00057	Prbh.g_00732
OG0001013	Pral	Prbm.g_00057	Pral.g_00994
OG0001013	Prat	Prbm.g_00057	Prat.g_00053
OG0001013	Praj	Prbm.g_00057	Praj.g_00052
OG0001013	Prbb	Prbm.g_00057	Prbb.g_00063
OG0001013	Prbc	Prbm.g_00057	Prbc.g_01126
OG0001014	Syao	Prbm.g_00060	Syao.g_02407
OG0001014	Syan	Prbm.g_00060	Syan.g_01535
OG0001014	Syat	Prbm.g_00060	Syat.g_02721
OG0001014	Syar	Prbm.g_00060	Syar.g_00914
OG0001014	Syas	Prbm.g_00060	Syas.g_01857
OG0001014	Syaf	Prbm.g_00060	Syaf.g_00691
OG0001014	Syai	Prbm.g_00060	Syai.g_02726
OG0001014	Syam	Prbm.g_00060	Syam.g_02292
OG0001014	Syak	Prbm.g_00060	Syak.g_01975
OG0001014	Syaq	Prbm.g_00060	Syaq.g_01295
OG0001014	Syad	Prbm.g_00060	Syad.g_03002
OG0001014	Syaj	Prbm.g_00060	Syaj.g_02083
OG0001014	Syae	Prbm.g_00060	Syae.g_01548
OG0001014	Syag	Prbm.g_00060	Syag.g_02084
OG0001014	Prbj	Prbm.g_00060	Prbj.g_01919
OG0001014	Prbk	Prbm.g_00060	Prbk.g_02124
OG0001014	Prbl	Prbm.g_00060	Prbl.g_02275
OG0001014	Praf	Prbm.g_00060	Praf.g_02597
OG0001014	Prah	Prbm.g_00060	Prah.g_02454
OG0001014	Syaa	Prbm.g_00060	Syaa.g_02572
OG0001014	Syac	Prbm.g_00060	Syac.g_02333
OG0001014	Syah	Prbm.g_00060	Syah.g_00531
OG0001014	Syab	Prbm.g_00060	Syab.g_02712
OG0001014	Syal	Prbm.g_00060	Syal.g_01022
OG0001014	Prat	Prbm.g_00060	Prat.g_00056
OG0001014	Pral	Prbm.g_00060	Pral.g_00991
OG0001014	Prak	Prbm.g_00060	Prak.g_00054
OG0001014	Prap	Prbm.g_00060	Prap.g_00901
OG0001014	Prbe	Prbm.g_00060	Prbe.g_00154
OG0001014	Prbf	Prbm.g_00060	Prbf.g_01376
OG0001014	Prbg	Prbm.g_00060	Prbg.g_00820
OG0001014	Prbn	Prbm.g_00060	Prbn.g_00728
OG0001014	Pram	Prbm.g_00060	Pram.g_00038
OG0001014	Prbh	Prbm.g_00060	Prbh.g_00729
OG0001014	Prac	Prbm.g_00060	Prac.g_01880
OG0001014	Praq	Prbm.g_00060	Praq.g_01267
OG0001014	Prar	Prbm.g_00060	Prar.g_00568
OG0001014	Prav	Prbm.g_00060	Prav.g_00122
OG0001014	Prag	Prbm.g_00060	Prag.g_00051
OG0001014	Praw	Prbm.g_00060	Praw.g_01377
OG0001014	Pras	Prbm.g_00060	Pras.g_00904
OG0001014	Prau	Prbm.g_00060	Prau.g_00059
OG0001014	Prbi	Prbm.g_00060	Prbi.g_00062
OG0001014	Pray	Prbm.g_00060	Pray.g_00232
OG0001014	Praz	Prbm.g_00060	Praz.g_00417
OG0001014	Prba	Prbm.g_00060	Prba.g_01845
OG0001014	Prae	Prbm.g_00060	Prae.g_00053
OG0001014	Prax	Prbm.g_00060	Prax.g_00626
OG0001014	Praa	Prbm.g_00060	Praa.g_00051
OG0001014	Prao	Prbm.g_00060	Prao.g_00197
OG0001014	Prbd	Prbm.g_00060	Prbd.g_01186
OG0001014	Prad	Prbm.g_00060	Prad.g_01935
OG0001014	Prab	Prbm.g_00060	Prab.g_00050
OG0001014	Pran	Prbm.g_00060	Pran.g_00374
OG0001014	Prai	Prbm.g_00060	Prai.g_00058
OG0001014	Praj	Prbm.g_00060	Praj.g_00055
OG0001014	Prbb	Prbm.g_00060	Prbb.g_00066
OG0001014	Prbc	Prbm.g_00060	Prbc.g_01129
OG0001015	Syar	Prbm.g_00061	Syar.g_00915
OG0001015	Syat	Prbm.g_00061	Syat.g_02722
OG0001015	Syas	Prbm.g_00061	Syas.g_01856
OG0001015	Syan	Prbm.g_00061	Syan.g_01534
OG0001015	Syao	Prbm.g_00061	Syao.g_02406
OG0001015	Prbj	Prbm.g_00061	Prbj.g_01918
OG0001015	Prbk	Prbm.g_00061	Prbk.g_02123
OG0001015	Prbl	Prbm.g_00061	Prbl.g_02276
OG0001015	Praf	Prbm.g_00061	Praf.g_02596
OG0001015	Prah	Prbm.g_00061	Prah.g_02453
OG0001015	Syaq	Prbm.g_00061	Syaq.g_01296
OG0001015	Syag	Prbm.g_00061	Syag.g_02083
OG0001015	Syae	Prbm.g_00061	Syae.g_01547
OG0001015	Syak	Prbm.g_00061	Syak.g_01976
OG0001015	Syad	Prbm.g_00061	Syad.g_03001
OG0001015	Syaj	Prbm.g_00061	Syaj.g_02082
OG0001015	Syaa	Prbm.g_00061	Syaa.g_02571
OG0001015	Syac	Prbm.g_00061	Syac.g_02332
OG0001015	Syah	Prbm.g_00061	Syah.g_00532
OG0001015	Syam	Prbm.g_00061	Syam.g_02291
OG0001015	Syai	Prbm.g_00061	Syai.g_02725
OG0001015	Syaf	Prbm.g_00061	Syaf.g_00692
OG0001015	Syab	Prbm.g_00061	Syab.g_02711
OG0001015	Syal	Prbm.g_00061	Syal.g_01021
OG0001015	Pral	Prbm.g_00061	Pral.g_00990
OG0001015	Prat	Prbm.g_00061	Prat.g_00057
OG0001015	Prac	Prbm.g_00061	Prac.g_01879
OG0001015	Praq	Prbm.g_00061	Praq.g_01268
OG0001015	Prar	Prbm.g_00061	Prar.g_00567
OG0001015	Prag	Prbm.g_00061	Prag.g_00052
OG0001015	Praw	Prbm.g_00061	Praw.g_01376
OG0001015	Prav	Prbm.g_00061	Prav.g_00123
OG0001015	Pray	Prbm.g_00061	Pray.g_00231
OG0001015	Praz	Prbm.g_00061	Praz.g_00418
OG0001015	Prba	Prbm.g_00061	Prba.g_01846
OG0001015	Prad	Prbm.g_00061	Prad.g_01934
OG0001015	Prbi	Prbm.g_00061	Prbi.g_00063
OG0001015	Pras	Prbm.g_00061	Pras.g_00905
OG0001015	Prau	Prbm.g_00061	Prau.g_00060
OG0001015	Prao	Prbm.g_00061	Prao.g_00198
OG0001015	Praa	Prbm.g_00061	Praa.g_00052
OG0001015	Prax	Prbm.g_00061	Prax.g_00627
OG0001015	Prbd	Prbm.g_00061	Prbd.g_01185
OG0001015	Prae	Prbm.g_00061	Prae.g_00054
OG0001015	Prab	Prbm.g_00061	Prab.g_00051
OG0001015	Pran	Prbm.g_00061	Pran.g_00373
OG0001015	Prai	Prbm.g_00061	Prai.g_00059
OG0001015	Prak	Prbm.g_00061	Prak.g_00056
OG0001015	Prap	Prbm.g_00061	Prap.g_00899
OG0001015	Prbe	Prbm.g_00061	Prbe.g_00156
OG0001015	Prbf	Prbm.g_00061	Prbf.g_01378
OG0001015	Prbg	Prbm.g_00061	Prbg.g_00818
OG0001015	Prbn	Prbm.g_00061	Prbn.g_00726
OG0001015	Pram	Prbm.g_00061	Pram.g_00039
OG0001015	Prbh	Prbm.g_00061	Prbh.g_00728
OG0001015	Prbc	Prbm.g_00061	Prbc.g_01130
OG0001015	Praj	Prbm.g_00061	Praj.g_00056
OG0001015	Prbb	Prbm.g_00061	Prbb.g_00067
OG0001016	Syat	Prbm.g_00130	Syat.g_01474
OG0001016	Syas	Prbm.g_00130	Syas.g_02517
OG0001016	Syap	Prbm.g_00130	Syap.g_01695
OG0001016	Syan	Prbm.g_00130	Syan.g_02912
OG0001016	Syao	Prbm.g_00130	Syao.g_02622
OG0001016	Syag	Prbm.g_00130	Syag.g_01824
OG0001016	Syaq	Prbm.g_00130	Syaq.g_01554
OG0001016	Syak	Prbm.g_00130	Syak.g_02250
OG0001016	Syab	Prbm.g_00130	Syab.g_02439
OG0001016	Syal	Prbm.g_00130	Syal.g_00756
OG0001016	Syae	Prbm.g_00130	Syae.g_01290
OG0001016	Syad	Prbm.g_00130	Syad.g_02734
OG0001016	Syaj	Prbm.g_00130	Syaj.g_01824
OG0001016	Syaa	Prbm.g_00130	Syaa.g_00348
OG0001016	Syac	Prbm.g_00130	Syac.g_00446
OG0001016	Syah	Prbm.g_00130	Syah.g_02487
OG0001016	Syaf	Prbm.g_00130	Syaf.g_00958
OG0001016	Syai	Prbm.g_00130	Syai.g_02479
OG0001016	Syam	Prbm.g_00130	Syam.g_02067
OG0001016	Prbj	Prbm.g_00130	Prbj.g_00569
OG0001016	Prbk	Prbm.g_00130	Prbk.g_01315
OG0001016	Prbl	Prbm.g_00130	Prbl.g_00603
OG0001016	Praf	Prbm.g_00130	Praf.g_00316
OG0001016	Prah	Prbm.g_00130	Prah.g_01843
OG0001016	Pral	Prbm.g_00130	Pral.g_00974
OG0001016	Prat	Prbm.g_00130	Prat.g_00070
OG0001016	Prak	Prbm.g_00130	Prak.g_00078
OG0001016	Prap	Prbm.g_00130	Prap.g_00877
OG0001016	Prbe	Prbm.g_00130	Prbe.g_00178
OG0001016	Prbf	Prbm.g_00130	Prbf.g_01400
OG0001016	Prbg	Prbm.g_00130	Prbg.g_00796
OG0001016	Prbn	Prbm.g_00130	Prbn.g_00704
OG0001016	Pram	Prbm.g_00130	Pram.g_00058
OG0001016	Prbh	Prbm.g_00130	Prbh.g_00709
OG0001016	Prab	Prbm.g_00130	Prab.g_00065
OG0001016	Pran	Prbm.g_00130	Pran.g_00359
OG0001016	Prai	Prbm.g_00130	Prai.g_00073
OG0001016	Prac	Prbm.g_00130	Prac.g_01858
OG0001016	Praq	Prbm.g_00130	Praq.g_01930
OG0001016	Prar	Prbm.g_00130	Prar.g_00255
OG0001016	Pras	Prbm.g_00130	Pras.g_00924
OG0001016	Prau	Prbm.g_00130	Prau.g_00074
OG0001016	Prbd	Prbm.g_00130	Prbd.g_01171
OG0001016	Praa	Prbm.g_00130	Praa.g_00073
OG0001016	Prao	Prbm.g_00130	Prao.g_00212
OG0001016	Prax	Prbm.g_00130	Prax.g_00644
OG0001016	Prbi	Prbm.g_00130	Prbi.g_00080
OG0001016	Prae	Prbm.g_00130	Prae.g_00073
OG0001016	Pray	Prbm.g_00130	Pray.g_00216
OG0001016	Praz	Prbm.g_00130	Praz.g_00433
OG0001016	Prba	Prbm.g_00130	Prba.g_01861
OG0001016	Prad	Prbm.g_00130	Prad.g_01920
OG0001016	Prav	Prbm.g_00130	Prav.g_00138
OG0001016	Prag	Prbm.g_00130	Prag.g_00067
OG0001016	Praw	Prbm.g_00130	Praw.g_01361
OG0001016	Prbc	Prbm.g_00130	Prbc.g_00500
OG0001016	Prbb	Prbm.g_00130	Prbb.g_00128
OG0001016	Praj	Prbm.g_00130	Praj.g_00111
OG0001017	Syad	Prbm.g_00134	Syad.g_02740
OG0001017	Syaj	Prbm.g_00134	Syaj.g_01830
OG0001017	Syas	Prbm.g_00134	Syas.g_02511
OG0001017	Syaq	Prbm.g_00134	Syaq.g_01548
OG0001017	Syal	Prbm.g_00134	Syal.g_00762
OG0001017	Syab	Prbm.g_00134	Syab.g_02445
OG0001017	Syar	Prbm.g_00134	Syar.g_03050
OG0001017	Syat	Prbm.g_00134	Syat.g_01480
OG0001017	Syag	Prbm.g_00134	Syag.g_01830
OG0001017	Syan	Prbm.g_00134	Syan.g_02918
OG0001017	Syao	Prbm.g_00134	Syao.g_02628
OG0001017	Syaa	Prbm.g_00134	Syaa.g_00342
OG0001017	Syam	Prbm.g_00134	Syam.g_02073
OG0001017	Syai	Prbm.g_00134	Syai.g_02485
OG0001017	Syaf	Prbm.g_00134	Syaf.g_00952
OG0001017	Syae	Prbm.g_00134	Syae.g_01296
OG0001017	Syac	Prbm.g_00134	Syac.g_00440
OG0001017	Syah	Prbm.g_00134	Syah.g_02493
OG0001017	Prah	Prbm.g_00134	Prah.g_01849
OG0001017	Praf	Prbm.g_00134	Praf.g_00310
OG0001017	Prbj	Prbm.g_00134	Prbj.g_00575
OG0001017	Prbk	Prbm.g_00134	Prbk.g_01309
OG0001017	Prbl	Prbm.g_00134	Prbl.g_00597
OG0001017	Syak	Prbm.g_00134	Syak.g_02244
OG0001017	Prak	Prbm.g_00134	Prak.g_00082
OG0001017	Prap	Prbm.g_00134	Prap.g_01100
OG0001017	Prbe	Prbm.g_00134	Prbe.g_00182
OG0001017	Prbf	Prbm.g_00134	Prbf.g_01404
OG0001017	Prbg	Prbm.g_00134	Prbg.g_00792
OG0001017	Prbn	Prbm.g_00134	Prbn.g_01343
OG0001017	Pram	Prbm.g_00134	Pram.g_00062
OG0001017	Prbh	Prbm.g_00134	Prbh.g_00705
OG0001017	Pral	Prbm.g_00134	Pral.g_00970
OG0001017	Prat	Prbm.g_00134	Prat.g_00074
OG0001017	Prac	Prbm.g_00134	Prac.g_01854
OG0001017	Praq	Prbm.g_00134	Praq.g_01926
OG0001017	Prar	Prbm.g_00134	Prar.g_00251
OG0001017	Prav	Prbm.g_00134	Prav.g_00142
OG0001017	Pras	Prbm.g_00134	Pras.g_00928
OG0001017	Prau	Prbm.g_00134	Prau.g_00078
OG0001017	Prad	Prbm.g_00134	Prad.g_01916
OG0001017	Prae	Prbm.g_00134	Prae.g_00077
OG0001017	Prbd	Prbm.g_00134	Prbd.g_01167
OG0001017	Pray	Prbm.g_00134	Pray.g_00212
OG0001017	Praz	Prbm.g_00134	Praz.g_00437
