Orthogroup	Species	Syad	Orthologs
OG0000586	Prad	Syad.g_02201	Prad.g_01402
OG0000586	Syaa	Syad.g_02201	Syaa.g_01682
OG0000586	Syac	Syad.g_02201	Syac.g_00941
OG0000586	Syah	Syad.g_02201	Syah.g_01974
OG0000586	Syaf	Syad.g_02201	Syaf.g_02369
OG0000586	Syai	Syad.g_02201	Syai.g_01047
OG0000586	Syam	Syad.g_02201	Syam.g_01508
OG0000586	Syae	Syad.g_02201	Syae.g_00023
OG0000586	Syaj	Syad.g_02201	Syaj.g_01333
OG0000587	Syan	Syad.g_02199	Syan.g_01020
OG0000587	Syao	Syad.g_02199	Syao.g_01057
OG0000587	Syap	Syad.g_02199	Syap.g_01523
OG0000587	Syas	Syad.g_02199	Syas.g_00865
OG0000587	Syar	Syad.g_02199	Syar.g_02173
OG0000587	Syat	Syad.g_02199	Syat.g_00001
OG0000587	Syag	Syad.g_02199	Syag.g_00360
OG0000587	Syaq	Syad.g_02199	Syaq.g_02020
OG0000587	Syak	Syad.g_02199	Syak.g_02756
OG0000587	Syab	Syad.g_02199	Syab.g_01921
OG0000587	Syal	Syad.g_02199	Syal.g_02728
OG0000587	Prbj	Syad.g_02199	Prbj.g_01748
OG0000587	Prbk	Syad.g_02199	Prbk.g_01163
OG0000587	Prbl	Syad.g_02199	Prbl.g_01742
OG0000587	Praf	Syad.g_02199	Praf.g_00773
OG0000587	Prah	Syad.g_02199	Prah.g_01385
OG0000587	Prbb	Syad.g_02199	Prbb.g_00615
OG0000587	Praj	Syad.g_02199	Praj.g_00602
OG0000587	Prbc	Syad.g_02199	Prbc.g_01691
OG0000587	Prbm	Syad.g_02199	Prbm.g_00645
OG0000587	Prak	Syad.g_02199	Prak.g_00576
OG0000587	Prap	Syad.g_02199	Prap.g_01153
OG0000587	Prbe	Syad.g_02199	Prbe.g_00519
OG0000587	Prbf	Syad.g_02199	Prbf.g_01897
OG0000587	Prbg	Syad.g_02199	Prbg.g_00334
OG0000587	Prbn	Syad.g_02199	Prbn.g_00500
OG0000587	Pram	Syad.g_02199	Pram.g_00552
OG0000587	Prbh	Syad.g_02199	Prbh.g_00215
OG0000587	Pral	Syad.g_02199	Pral.g_00474
OG0000587	Prat	Syad.g_02199	Prat.g_00577
OG0000587	Prab	Syad.g_02199	Prab.g_00618
OG0000587	Pran	Syad.g_02199	Pran.g_01564
OG0000587	Prai	Syad.g_02199	Prai.g_00642
OG0000587	Prav	Syad.g_02199	Prav.g_01210
OG0000587	Prao	Syad.g_02199	Prao.g_00052
OG0000587	Prac	Syad.g_02199	Prac.g_00757
OG0000587	Praq	Syad.g_02199	Praq.g_00988
OG0000587	Prar	Syad.g_02199	Prar.g_01444
OG0000587	Praa	Syad.g_02199	Praa.g_00614
OG0000587	Pray	Syad.g_02199	Pray.g_01149
OG0000587	Praz	Syad.g_02199	Praz.g_01716
OG0000587	Prba	Syad.g_02199	Prba.g_01703
OG0000587	Prag	Syad.g_02199	Prag.g_00592
OG0000587	Praw	Syad.g_02199	Praw.g_00150
OG0000587	Prad	Syad.g_02199	Prad.g_01403
OG0000587	Prbd	Syad.g_02199	Prbd.g_00630
OG0000587	Prax	Syad.g_02199	Prax.g_00073
OG0000587	Pras	Syad.g_02199	Pras.g_01490
OG0000587	Prau	Syad.g_02199	Prau.g_00652
OG0000587	Prae	Syad.g_02199	Prae.g_00588
OG0000587	Prbi	Syad.g_02199	Prbi.g_00616
OG0000587	Syac	Syad.g_02199	Syac.g_00943
OG0000587	Syah	Syad.g_02199	Syah.g_01972
OG0000587	Syaf	Syad.g_02199	Syaf.g_02367
OG0000587	Syai	Syad.g_02199	Syai.g_01049
OG0000587	Syam	Syad.g_02199	Syam.g_01506
OG0000587	Syae	Syad.g_02199	Syae.g_00025
OG0000587	Syaa	Syad.g_02199	Syaa.g_01680
OG0000587	Syaj	Syad.g_02199	Syaj.g_01331
OG0000588	Syar	Syad.g_02183	Syar.g_02275
OG0000588	Syan	Syad.g_02183	Syan.g_00215
OG0000588	Syao	Syad.g_02183	Syao.g_00406
OG0000588	Syat	Syad.g_02183	Syat.g_00338
OG0000588	Syap	Syad.g_02183	Syap.g_00776
OG0000588	Syas	Syad.g_02183	Syas.g_00960
OG0000588	Prbj	Syad.g_02183	Prbj.g_02547
OG0000588	Prbk	Syad.g_02183	Prbk.g_02605
OG0000588	Prbl	Syad.g_02183	Prbl.g_01613
OG0000588	Praf	Syad.g_02183	Praf.g_01663
OG0000588	Prah	Syad.g_02183	Prah.g_00529
OG0000588	Prak	Syad.g_02183	Prak.g_00580
OG0000588	Prap	Syad.g_02183	Prap.g_01149
OG0000588	Prbe	Syad.g_02183	Prbe.g_00515
OG0000588	Prbf	Syad.g_02183	Prbf.g_01901
OG0000588	Prbg	Syad.g_02183	Prbg.g_00338
OG0000588	Prbn	Syad.g_02183	Prbn.g_00496
OG0000588	Pram	Syad.g_02183	Pram.g_00556
OG0000588	Prbh	Syad.g_02183	Prbh.g_01465
OG0000588	Pral	Syad.g_02183	Pral.g_00469
OG0000588	Prat	Syad.g_02183	Prat.g_00582
OG0000588	Prbm	Syad.g_02183	Prbm.g_00649
OG0000588	Praj	Syad.g_02183	Praj.g_00606
OG0000588	Prbb	Syad.g_02183	Prbb.g_00619
OG0000588	Prbc	Syad.g_02183	Prbc.g_01695
OG0000588	Prao	Syad.g_02183	Prao.g_00056
OG0000588	Prae	Syad.g_02183	Prae.g_00592
OG0000588	Prbi	Syad.g_02183	Prbi.g_00620
OG0000588	Prax	Syad.g_02183	Prax.g_00077
OG0000588	Pras	Syad.g_02183	Pras.g_01494
OG0000588	Prau	Syad.g_02183	Prau.g_00656
OG0000588	Praa	Syad.g_02183	Praa.g_00618
OG0000588	Prbd	Syad.g_02183	Prbd.g_00626
OG0000588	Prav	Syad.g_02183	Prav.g_01214
OG0000588	Prac	Syad.g_02183	Prac.g_00753
OG0000588	Praq	Syad.g_02183	Praq.g_00984
OG0000588	Prar	Syad.g_02183	Prar.g_01448
OG0000588	Pray	Syad.g_02183	Pray.g_01145
OG0000588	Praz	Syad.g_02183	Praz.g_01712
OG0000588	Prba	Syad.g_02183	Prba.g_01699
OG0000588	Prad	Syad.g_02183	Prad.g_01407
OG0000588	Prag	Syad.g_02183	Prag.g_00596
OG0000588	Praw	Syad.g_02183	Praw.g_00154
OG0000588	Prab	Syad.g_02183	Prab.g_00622
OG0000588	Pran	Syad.g_02183	Pran.g_01560
OG0000588	Prai	Syad.g_02183	Prai.g_00646
OG0000588	Syag	Syad.g_02183	Syag.g_00371
OG0000588	Syaq	Syad.g_02183	Syaq.g_02043
OG0000588	Syal	Syad.g_02183	Syal.g_02717
OG0000588	Syab	Syad.g_02183	Syab.g_01910
OG0000588	Syak	Syad.g_02183	Syak.g_00004
OG0000588	Syae	Syad.g_02183	Syae.g_00043
OG0000588	Syaa	Syad.g_02183	Syaa.g_01666
OG0000588	Syac	Syad.g_02183	Syac.g_00949
OG0000588	Syah	Syad.g_02183	Syah.g_01966
OG0000588	Syaf	Syad.g_02183	Syaf.g_02350
OG0000588	Syai	Syad.g_02183	Syai.g_01063
OG0000588	Syam	Syad.g_02183	Syam.g_01498
OG0000588	Syaj	Syad.g_02183	Syaj.g_01313
OG0000589	Syan	Syad.g_02178	Syan.g_00016
OG0000589	Syao	Syad.g_02178	Syao.g_01342
OG0000589	Syar	Syad.g_02178	Syar.g_02261
OG0000589	Syat	Syad.g_02178	Syat.g_03318
OG0000589	Syap	Syad.g_02178	Syap.g_00941
OG0000589	Syas	Syad.g_02178	Syas.g_00121
OG0000589	Syag	Syad.g_02178	Syag.g_00375
OG0000589	Syaq	Syad.g_02178	Syaq.g_02057
OG0000589	Syak	Syad.g_02178	Syak.g_00008
OG0000589	Syab	Syad.g_02178	Syab.g_01899
OG0000589	Syal	Syad.g_02178	Syal.g_02714
OG0000589	Prah	Syad.g_02178	Prah.g_00526
OG0000589	Praf	Syad.g_02178	Praf.g_01666
OG0000589	Prbj	Syad.g_02178	Prbj.g_02550
OG0000589	Prbk	Syad.g_02178	Prbk.g_02608
OG0000589	Prbl	Syad.g_02178	Prbl.g_01616
OG0000589	Prbm	Syad.g_02178	Prbm.g_00652
OG0000589	Prbc	Syad.g_02178	Prbc.g_01698
OG0000589	Prbb	Syad.g_02178	Prbb.g_00622
OG0000589	Praj	Syad.g_02178	Praj.g_00609
OG0000589	Prak	Syad.g_02178	Prak.g_00582
OG0000589	Prap	Syad.g_02178	Prap.g_01147
OG0000589	Prbe	Syad.g_02178	Prbe.g_00513
OG0000589	Prbf	Syad.g_02178	Prbf.g_01903
OG0000589	Prbg	Syad.g_02178	Prbg.g_00340
OG0000589	Prbn	Syad.g_02178	Prbn.g_00494
OG0000589	Pram	Syad.g_02178	Pram.g_00559
OG0000589	Prbh	Syad.g_02178	Prbh.g_01462
OG0000589	Prat	Syad.g_02178	Prat.g_00584
OG0000589	Pral	Syad.g_02178	Pral.g_00466
OG0000589	Prab	Syad.g_02178	Prab.g_00625
OG0000589	Pran	Syad.g_02178	Pran.g_01557
OG0000589	Prai	Syad.g_02178	Prai.g_00650
OG0000589	Prao	Syad.g_02178	Prao.g_00060
OG0000589	Prac	Syad.g_02178	Prac.g_00750
OG0000589	Praq	Syad.g_02178	Praq.g_00981
OG0000589	Prar	Syad.g_02178	Prar.g_01451
OG0000589	Prav	Syad.g_02178	Prav.g_01219
OG0000589	Prag	Syad.g_02178	Prag.g_00599
OG0000589	Praw	Syad.g_02178	Praw.g_00157
OG0000589	Prbd	Syad.g_02178	Prbd.g_00623
OG0000589	Praa	Syad.g_02178	Praa.g_00621
OG0000589	Prau	Syad.g_02178	Prau.g_00661
OG0000589	Prbi	Syad.g_02178	Prbi.g_00623
OG0000589	Pray	Syad.g_02178	Pray.g_01142
OG0000589	Praz	Syad.g_02178	Praz.g_01709
OG0000589	Prba	Syad.g_02178	Prba.g_01696
OG0000589	Pras	Syad.g_02178	Pras.g_01497
OG0000589	Prax	Syad.g_02178	Prax.g_00080
OG0000589	Prad	Syad.g_02178	Prad.g_01410
OG0000589	Prae	Syad.g_02178	Prae.g_00595
OG0000589	Syae	Syad.g_02178	Syae.g_00047
OG0000589	Syac	Syad.g_02178	Syac.g_00953
OG0000589	Syah	Syad.g_02178	Syah.g_01962
OG0000589	Syaf	Syad.g_02178	Syaf.g_02340
OG0000589	Syai	Syad.g_02178	Syai.g_01066
OG0000589	Syam	Syad.g_02178	Syam.g_01494
OG0000589	Syaa	Syad.g_02178	Syaa.g_01662
OG0000589	Syaj	Syad.g_02178	Syaj.g_01308
OG0000590	Syat	Syad.g_02177	Syat.g_03317
OG0000590	Syas	Syad.g_02177	Syas.g_00120
OG0000590	Syap	Syad.g_02177	Syap.g_00940
OG0000590	Syar	Syad.g_02177	Syar.g_02260
OG0000590	Syan	Syad.g_02177	Syan.g_00015
OG0000590	Syao	Syad.g_02177	Syao.g_01341
OG0000590	Syag	Syad.g_02177	Syag.g_00376
OG0000590	Syak	Syad.g_02177	Syak.g_00009
OG0000590	Syab	Syad.g_02177	Syab.g_01898
OG0000590	Syal	Syad.g_02177	Syal.g_02713
OG0000590	Syaq	Syad.g_02177	Syaq.g_02058
OG0000590	Prbj	Syad.g_02177	Prbj.g_02551
OG0000590	Prbk	Syad.g_02177	Prbk.g_02609
OG0000590	Prbl	Syad.g_02177	Prbl.g_01617
OG0000590	Praf	Syad.g_02177	Praf.g_01667
OG0000590	Prah	Syad.g_02177	Prah.g_00525
OG0000590	Prbm	Syad.g_02177	Prbm.g_00653
OG0000590	Praj	Syad.g_02177	Praj.g_00610
OG0000590	Prbb	Syad.g_02177	Prbb.g_00623
OG0000590	Prbc	Syad.g_02177	Prbc.g_01699
OG0000590	Pral	Syad.g_02177	Pral.g_00465
OG0000590	Prat	Syad.g_02177	Prat.g_00585
OG0000590	Prak	Syad.g_02177	Prak.g_00583
OG0000590	Prap	Syad.g_02177	Prap.g_01146
OG0000590	Prbe	Syad.g_02177	Prbe.g_00512
OG0000590	Prbf	Syad.g_02177	Prbf.g_01904
OG0000590	Prbg	Syad.g_02177	Prbg.g_00341
OG0000590	Prbn	Syad.g_02177	Prbn.g_00493
OG0000590	Pram	Syad.g_02177	Pram.g_00560
OG0000590	Prbh	Syad.g_02177	Prbh.g_01461
OG0000590	Prab	Syad.g_02177	Prab.g_00626
OG0000590	Pran	Syad.g_02177	Pran.g_01556
OG0000590	Prai	Syad.g_02177	Prai.g_00651
OG0000590	Prao	Syad.g_02177	Prao.g_00061
OG0000590	Prac	Syad.g_02177	Prac.g_00749
OG0000590	Prar	Syad.g_02177	Prar.g_01452
OG0000590	Praq	Syad.g_02177	Praq.g_00980
OG0000590	Prag	Syad.g_02177	Prag.g_00600
OG0000590	Praw	Syad.g_02177	Praw.g_00158
OG0000590	Prav	Syad.g_02177	Prav.g_01220
OG0000590	Prbi	Syad.g_02177	Prbi.g_00624
OG0000590	Prad	Syad.g_02177	Prad.g_01411
OG0000590	Prae	Syad.g_02177	Prae.g_00596
OG0000590	Pras	Syad.g_02177	Pras.g_01498
OG0000590	Prau	Syad.g_02177	Prau.g_00662
OG0000590	Pray	Syad.g_02177	Pray.g_01141
OG0000590	Praz	Syad.g_02177	Praz.g_01708
OG0000590	Prba	Syad.g_02177	Prba.g_01695
OG0000590	Praa	Syad.g_02177	Praa.g_00622
OG0000590	Prax	Syad.g_02177	Prax.g_00081
OG0000590	Prbd	Syad.g_02177	Prbd.g_00622
OG0000590	Syae	Syad.g_02177	Syae.g_00048
OG0000590	Syaa	Syad.g_02177	Syaa.g_01661
OG0000590	Syaf	Syad.g_02177	Syaf.g_02339
OG0000590	Syai	Syad.g_02177	Syai.g_01067
OG0000590	Syam	Syad.g_02177	Syam.g_01493
OG0000590	Syac	Syad.g_02177	Syac.g_00954
OG0000590	Syah	Syad.g_02177	Syah.g_01961
OG0000590	Syaj	Syad.g_02177	Syaj.g_01307
OG0000591	Syap	Syad.g_02169	Syap.g_01289
OG0000591	Syat	Syad.g_02169	Syat.g_03308
OG0000591	Syan	Syad.g_02169	Syan.g_00003
OG0000591	Syao	Syad.g_02169	Syao.g_01330
OG0000591	Syar	Syad.g_02169	Syar.g_02246
OG0000591	Syas	Syad.g_02169	Syas.g_00106
OG0000591	Syac	Syad.g_02169	Syac.g_00961
OG0000591	Syah	Syad.g_02169	Syah.g_01954
OG0000591	Syae	Syad.g_02169	Syae.g_00056
OG0000591	Syaa	Syad.g_02169	Syaa.g_01653
OG0000591	Syaf	Syad.g_02169	Syaf.g_02331
OG0000591	Syai	Syad.g_02169	Syai.g_01075
OG0000591	Syam	Syad.g_02169	Syam.g_01486
OG0000591	Prat	Syad.g_02169	Prat.g_00589
OG0000591	Pral	Syad.g_02169	Pral.g_00462
OG0000591	Prak	Syad.g_02169	Prak.g_00587
OG0000591	Prap	Syad.g_02169	Prap.g_01142
OG0000591	Prbe	Syad.g_02169	Prbe.g_00508
OG0000591	Prbf	Syad.g_02169	Prbf.g_01908
OG0000591	Prbg	Syad.g_02169	Prbg.g_00345
OG0000591	Prbn	Syad.g_02169	Prbn.g_00489
OG0000591	Pram	Syad.g_02169	Pram.g_00564
OG0000591	Prbh	Syad.g_02169	Prbh.g_01457
OG0000591	Praj	Syad.g_02169	Praj.g_00613
OG0000591	Prbb	Syad.g_02169	Prbb.g_00626
OG0000591	Prbc	Syad.g_02169	Prbc.g_01702
OG0000591	Prbm	Syad.g_02169	Prbm.g_00656
OG0000591	Prac	Syad.g_02169	Prac.g_00746
OG0000591	Praq	Syad.g_02169	Praq.g_00977
OG0000591	Prar	Syad.g_02169	Prar.g_01455
OG0000591	Prao	Syad.g_02169	Prao.g_00064
OG0000591	Prae	Syad.g_02169	Prae.g_00599
OG0000591	Prbi	Syad.g_02169	Prbi.g_00627
OG0000591	Prag	Syad.g_02169	Prag.g_00603
OG0000591	Praw	Syad.g_02169	Praw.g_00161
OG0000591	Prav	Syad.g_02169	Prav.g_01223
OG0000591	Pray	Syad.g_02169	Pray.g_01138
OG0000591	Praz	Syad.g_02169	Praz.g_01705
OG0000591	Prba	Syad.g_02169	Prba.g_01692
OG0000591	Pras	Syad.g_02169	Pras.g_01501
OG0000591	Prau	Syad.g_02169	Prau.g_00665
OG0000591	Prax	Syad.g_02169	Prax.g_00084
OG0000591	Prbd	Syad.g_02169	Prbd.g_00619
OG0000591	Praa	Syad.g_02169	Praa.g_00625
OG0000591	Prad	Syad.g_02169	Prad.g_01414
OG0000591	Prab	Syad.g_02169	Prab.g_00630
OG0000591	Pran	Syad.g_02169	Pran.g_01553
OG0000591	Prai	Syad.g_02169	Prai.g_00654
OG0000591	Prbj	Syad.g_02169	Prbj.g_02558
OG0000591	Prbk	Syad.g_02169	Prbk.g_02616
OG0000591	Prbl	Syad.g_02169	Prbl.g_01624
OG0000591	Praf	Syad.g_02169	Praf.g_01674
OG0000591	Prah	Syad.g_02169	Prah.g_00518
OG0000591	Syab	Syad.g_02169	Syab.g_01892
OG0000591	Syal	Syad.g_02169	Syal.g_02707
OG0000591	Syak	Syad.g_02169	Syak.g_00017
OG0000591	Syag	Syad.g_02169	Syag.g_00383
OG0000591	Syaq	Syad.g_02169	Syaq.g_02066
OG0000591	Syaj	Syad.g_02169	Syaj.g_01299
OG0000592	Syan	Syad.g_02168	Syan.g_00002
OG0000592	Syao	Syad.g_02168	Syao.g_01329
OG0000592	Syat	Syad.g_02168	Syat.g_03307
OG0000592	Syap	Syad.g_02168	Syap.g_01288
OG0000592	Syas	Syad.g_02168	Syas.g_00105
OG0000592	Syar	Syad.g_02168	Syar.g_02245
OG0000592	Syag	Syad.g_02168	Syag.g_00384
OG0000592	Syab	Syad.g_02168	Syab.g_01891
OG0000592	Syal	Syad.g_02168	Syal.g_02706
OG0000592	Prbj	Syad.g_02168	Prbj.g_02559
OG0000592	Prbk	Syad.g_02168	Prbk.g_02617
OG0000592	Prbl	Syad.g_02168	Prbl.g_01625
OG0000592	Prah	Syad.g_02168	Prah.g_00517
OG0000592	Praf	Syad.g_02168	Praf.g_01675
OG0000592	Pral	Syad.g_02168	Pral.g_00461
OG0000592	Prat	Syad.g_02168	Prat.g_00590
OG0000592	Pram	Syad.g_02168	Pram.g_00565
OG0000592	Prbh	Syad.g_02168	Prbh.g_01456
OG0000592	Prak	Syad.g_02168	Prak.g_00588
OG0000592	Prap	Syad.g_02168	Prap.g_01141
OG0000592	Prbe	Syad.g_02168	Prbe.g_00507
OG0000592	Prbf	Syad.g_02168	Prbf.g_01909
OG0000592	Prbg	Syad.g_02168	Prbg.g_00346
OG0000592	Prbn	Syad.g_02168	Prbn.g_00488
OG0000592	Prbm	Syad.g_02168	Prbm.g_00657
OG0000592	Prbc	Syad.g_02168	Prbc.g_01703
OG0000592	Praj	Syad.g_02168	Praj.g_00614
OG0000592	Prbb	Syad.g_02168	Prbb.g_00627
OG0000592	Prbi	Syad.g_02168	Prbi.g_00628
OG0000592	Prab	Syad.g_02168	Prab.g_00631
OG0000592	Pran	Syad.g_02168	Pran.g_01552
OG0000592	Prai	Syad.g_02168	Prai.g_00655
OG0000592	Prae	Syad.g_02168	Prae.g_00600
OG0000592	Prao	Syad.g_02168	Prao.g_00065
OG0000592	Prav	Syad.g_02168	Prav.g_01224
OG0000592	Pray	Syad.g_02168	Pray.g_01137
OG0000592	Praz	Syad.g_02168	Praz.g_01704
OG0000592	Prba	Syad.g_02168	Prba.g_01691
OG0000592	Pras	Syad.g_02168	Pras.g_01502
OG0000592	Prad	Syad.g_02168	Prad.g_01415
OG0000592	Prbd	Syad.g_02168	Prbd.g_00618
OG0000592	Praa	Syad.g_02168	Praa.g_00626
OG0000592	Prax	Syad.g_02168	Prax.g_00085
OG0000592	Prau	Syad.g_02168	Prau.g_00666
OG0000592	Prag	Syad.g_02168	Prag.g_00604
OG0000592	Praw	Syad.g_02168	Praw.g_00162
OG0000592	Prac	Syad.g_02168	Prac.g_00745
OG0000592	Praq	Syad.g_02168	Praq.g_00976
OG0000592	Prar	Syad.g_02168	Prar.g_01456
OG0000592	Syac	Syad.g_02168	Syac.g_00962
OG0000592	Syah	Syad.g_02168	Syah.g_01953
OG0000592	Syak	Syad.g_02168	Syak.g_00018
OG0000592	Syaq	Syad.g_02168	Syaq.g_02067
OG0000592	Syae	Syad.g_02168	Syae.g_00057
OG0000592	Syaa	Syad.g_02168	Syaa.g_01652
OG0000592	Syaf	Syad.g_02168	Syaf.g_02330
OG0000592	Syai	Syad.g_02168	Syai.g_01076
OG0000592	Syam	Syad.g_02168	Syam.g_01485
OG0000592	Syaj	Syad.g_02168	Syaj.g_01298
OG0000593	Syar	Syad.g_02156	Syar.g_02414
OG0000593	Syat	Syad.g_02156	Syat.g_00113
OG0000593	Syan	Syad.g_02156	Syan.g_00820
OG0000593	Syao	Syad.g_02156	Syao.g_00890
OG0000593	Syap	Syad.g_02156	Syap.g_00890
OG0000593	Syas	Syad.g_02156	Syas.g_00750
OG0000593	Prat	Syad.g_02156	Prat.g_01094
OG0000593	Pral	Syad.g_02156	Pral.g_01433
OG0000593	Prak	Syad.g_02156	Prak.g_01111
OG0000593	Prap	Syad.g_02156	Prap.g_00395
OG0000593	Prbe	Syad.g_02156	Prbe.g_01488
OG0000593	Prbf	Syad.g_02156	Prbf.g_00979
OG0000593	Prbg	Syad.g_02156	Prbg.g_01425
OG0000593	Prbn	Syad.g_02156	Prbn.g_00423
OG0000593	Pram	Syad.g_02156	Pram.g_01078
OG0000593	Prbh	Syad.g_02156	Prbh.g_01221
OG0000593	Praj	Syad.g_02156	Praj.g_00620
OG0000593	Prbm	Syad.g_02156	Prbm.g_00663
OG0000593	Prbc	Syad.g_02156	Prbc.g_01709
OG0000593	Prbb	Syad.g_02156	Prbb.g_00633
OG0000593	Prac	Syad.g_02156	Prac.g_00739
OG0000593	Praq	Syad.g_02156	Praq.g_00970
OG0000593	Prar	Syad.g_02156	Prar.g_01462
OG0000593	Prag	Syad.g_02156	Prag.g_00610
OG0000593	Praw	Syad.g_02156	Praw.g_00168
OG0000593	Prav	Syad.g_02156	Prav.g_01230
OG0000593	Prae	Syad.g_02156	Prae.g_00606
OG0000593	Praa	Syad.g_02156	Praa.g_00632
OG0000593	Prao	Syad.g_02156	Prao.g_00071
OG0000593	Prbi	Syad.g_02156	Prbi.g_00635
OG0000593	Prax	Syad.g_02156	Prax.g_00091
OG0000593	Prbd	Syad.g_02156	Prbd.g_00612
OG0000593	Pray	Syad.g_02156	Pray.g_01131
OG0000593	Praz	Syad.g_02156	Praz.g_01698
OG0000593	Prba	Syad.g_02156	Prba.g_01685
OG0000593	Pras	Syad.g_02156	Pras.g_01508
OG0000593	Prau	Syad.g_02156	Prau.g_00672
OG0000593	Prad	Syad.g_02156	Prad.g_01421
OG0000593	Prab	Syad.g_02156	Prab.g_00637
OG0000593	Pran	Syad.g_02156	Pran.g_01546
OG0000593	Prai	Syad.g_02156	Prai.g_00661
OG0000593	Prbj	Syad.g_02156	Prbj.g_02569
OG0000593	Prbk	Syad.g_02156	Prbk.g_02627
OG0000593	Prbl	Syad.g_02156	Prbl.g_01635
OG0000593	Praf	Syad.g_02156	Praf.g_01688
OG0000593	Prah	Syad.g_02156	Prah.g_00505
OG0000593	Syak	Syad.g_02156	Syak.g_00031
OG0000593	Syaq	Syad.g_02156	Syaq.g_02078
OG0000593	Syab	Syad.g_02156	Syab.g_01877
OG0000593	Syal	Syad.g_02156	Syal.g_02640
OG0000593	Syag	Syad.g_02156	Syag.g_00406
OG0000593	Syaf	Syad.g_02156	Syaf.g_02314
OG0000593	Syai	Syad.g_02156	Syai.g_01100
OG0000593	Syam	Syad.g_02156	Syam.g_01471
OG0000593	Syac	Syad.g_02156	Syac.g_00975
OG0000593	Syah	Syad.g_02156	Syah.g_01939
OG0000593	Syaa	Syad.g_02156	Syaa.g_01638
OG0000593	Syae	Syad.g_02156	Syae.g_00070
OG0000593	Syaj	Syad.g_02156	Syaj.g_01287
OG0000594	Prbj	Syad.g_02155	Prbj.g_02570
OG0000594	Prbk	Syad.g_02155	Prbk.g_02628
OG0000594	Prbl	Syad.g_02155	Prbl.g_01636
OG0000594	Praf	Syad.g_02155	Praf.g_01689
OG0000594	Prah	Syad.g_02155	Prah.g_00504
OG0000594	Syar	Syad.g_02155	Syar.g_02415
OG0000594	Syat	Syad.g_02155	Syat.g_00114
OG0000594	Syap	Syad.g_02155	Syap.g_00891
OG0000594	Syas	Syad.g_02155	Syas.g_00749
OG0000594	Praj	Syad.g_02155	Praj.g_00621
OG0000594	Prbm	Syad.g_02155	Prbm.g_00664
OG0000594	Prbb	Syad.g_02155	Prbb.g_00634
OG0000594	Prbc	Syad.g_02155	Prbc.g_01710
OG0000594	Pral	Syad.g_02155	Pral.g_01434
OG0000594	Prak	Syad.g_02155	Prak.g_01110
OG0000594	Prap	Syad.g_02155	Prap.g_00394
OG0000594	Prbe	Syad.g_02155	Prbe.g_01487
OG0000594	Prbf	Syad.g_02155	Prbf.g_00980
OG0000594	Prbg	Syad.g_02155	Prbg.g_01424
OG0000594	Prbn	Syad.g_02155	Prbn.g_00424
OG0000594	Pram	Syad.g_02155	Pram.g_01077
OG0000594	Prbh	Syad.g_02155	Prbh.g_01220
OG0000594	Prat	Syad.g_02155	Prat.g_01093
OG0000594	Prai	Syad.g_02155	Prai.g_00662
OG0000594	Prab	Syad.g_02155	Prab.g_00638
OG0000594	Pran	Syad.g_02155	Pran.g_01545
OG0000594	Prad	Syad.g_02155	Prad.g_01422
OG0000594	Pras	Syad.g_02155	Pras.g_01509
OG0000594	Prau	Syad.g_02155	Prau.g_00673
OG0000594	Prax	Syad.g_02155	Prax.g_00092
OG0000594	Prbi	Syad.g_02155	Prbi.g_00636
OG0000594	Prbd	Syad.g_02155	Prbd.g_00611
OG0000594	Prae	Syad.g_02155	Prae.g_00607
OG0000594	Praa	Syad.g_02155	Praa.g_00633
OG0000594	Prao	Syad.g_02155	Prao.g_00072
OG0000594	Pray	Syad.g_02155	Pray.g_01130
OG0000594	Praz	Syad.g_02155	Praz.g_01697
OG0000594	Prba	Syad.g_02155	Prba.g_01684
OG0000594	Prac	Syad.g_02155	Prac.g_00738
OG0000594	Praq	Syad.g_02155	Praq.g_00969
OG0000594	Prar	Syad.g_02155	Prar.g_01463
OG0000594	Prag	Syad.g_02155	Prag.g_00611
OG0000594	Praw	Syad.g_02155	Praw.g_00169
OG0000594	Prav	Syad.g_02155	Prav.g_01231
OG0000594	Syab	Syad.g_02155	Syab.g_01876
OG0000594	Syal	Syad.g_02155	Syal.g_02639
OG0000594	Syan	Syad.g_02155	Syan.g_00819
OG0000594	Syao	Syad.g_02155	Syao.g_00891
OG0000594	Syaq	Syad.g_02155	Syaq.g_02079
OG0000594	Syac	Syad.g_02155	Syac.g_00976
OG0000594	Syah	Syad.g_02155	Syah.g_01938
OG0000594	Syaa	Syad.g_02155	Syaa.g_01637
OG0000594	Syak	Syad.g_02155	Syak.g_00032
OG0000594	Syag	Syad.g_02155	Syag.g_00407
OG0000594	Syai	Syad.g_02155	Syai.g_01101
OG0000594	Syaf	Syad.g_02155	Syaf.g_02313
OG0000594	Syam	Syad.g_02155	Syam.g_01470
OG0000594	Syae	Syad.g_02155	Syae.g_00071
OG0000594	Syaj	Syad.g_02155	Syaj.g_01286
OG0000595	Syan	Syad.g_02154	Syan.g_00818
OG0000595	Syao	Syad.g_02154	Syao.g_00892
OG0000595	Syap	Syad.g_02154	Syap.g_00892
OG0000595	Syas	Syad.g_02154	Syas.g_00748
OG0000595	Syat	Syad.g_02154	Syat.g_00115
OG0000595	Syar	Syad.g_02154	Syar.g_02416
OG0000595	Syag	Syad.g_02154	Syag.g_00408
OG0000595	Prbj	Syad.g_02154	Prbj.g_02571
