Orthogroup	Species	Prbg	Orthologs
OG0000931	Prap	Prbg.g_01773	Prap.g_01655
OG0000931	Prbe	Prbg.g_01773	Prbe.g_00848
OG0000931	Prbf	Prbg.g_01773	Prbf.g_00570
OG0000931	Prbn	Prbg.g_01773	Prbn.g_01869
OG0000932	Syan	Prbg.g_01774	Syan.g_02212
OG0000932	Syao	Prbg.g_01774	Syao.g_01762
OG0000932	Syar	Prbg.g_01774	Syar.g_01061
OG0000932	Syat	Prbg.g_01774	Syat.g_01794
OG0000932	Syas	Prbg.g_01774	Syas.g_01602
OG0000932	Syap	Prbg.g_01774	Syap.g_00485
OG0000932	Syac	Prbg.g_01774	Syac.g_02106
OG0000932	Syah	Prbg.g_01774	Syah.g_00773
OG0000932	Syaf	Prbg.g_01774	Syaf.g_00106
OG0000932	Syai	Prbg.g_01774	Syai.g_00391
OG0000932	Syam	Prbg.g_01774	Syam.g_00357
OG0000932	Syaa	Prbg.g_01774	Syaa.g_02262
OG0000932	Syad	Prbg.g_01774	Syad.g_00681
OG0000932	Syaj	Prbg.g_01774	Syaj.g_02725
OG0000932	Syae	Prbg.g_01774	Syae.g_02112
OG0000932	Syak	Prbg.g_01774	Syak.g_01318
OG0000932	Syaq	Prbg.g_01774	Syaq.g_00620
OG0000932	Syab	Prbg.g_01774	Syab.g_00433
OG0000932	Syal	Prbg.g_01774	Syal.g_00262
OG0000932	Syag	Prbg.g_01774	Syag.g_02760
OG0000932	Praf	Prbg.g_01774	Praf.g_02131
OG0000932	Prah	Prbg.g_01774	Prah.g_02007
OG0000932	Prbj	Prbg.g_01774	Prbj.g_00993
OG0000932	Prbk	Prbg.g_01774	Prbk.g_00956
OG0000932	Prbl	Prbg.g_01774	Prbl.g_00988
OG0000932	Prbm	Prbg.g_01774	Prbm.g_02022
OG0000932	Prbb	Prbg.g_01774	Prbb.g_01990
OG0000932	Praj	Prbg.g_01774	Praj.g_01941
OG0000932	Prbc	Prbg.g_01774	Prbc.g_00295
OG0000932	Pral	Prbg.g_01774	Pral.g_01190
OG0000932	Prat	Prbg.g_01774	Prat.g_01327
OG0000932	Prab	Prbg.g_01774	Prab.g_01792
OG0000932	Pran	Prbg.g_01774	Pran.g_01095
OG0000932	Prai	Prbg.g_01774	Prai.g_01767
OG0000932	Prac	Prbg.g_01774	Prac.g_00538
OG0000932	Praq	Prbg.g_01774	Praq.g_00889
OG0000932	Prar	Prbg.g_01774	Prar.g_01037
OG0000932	Prad	Prbg.g_01774	Prad.g_00817
OG0000932	Prax	Prbg.g_01774	Prax.g_01328
OG0000932	Praa	Prbg.g_01774	Praa.g_01765
OG0000932	Prbi	Prbg.g_01774	Prbi.g_01928
OG0000932	Pras	Prbg.g_01774	Pras.g_00677
OG0000932	Prau	Prbg.g_01774	Prau.g_01859
OG0000932	Prag	Prbg.g_01774	Prag.g_01794
OG0000932	Praw	Prbg.g_01774	Praw.g_00106
OG0000932	Prao	Prbg.g_01774	Prao.g_01677
OG0000932	Prae	Prbg.g_01774	Prae.g_01748
OG0000932	Prbd	Prbg.g_01774	Prbd.g_01401
OG0000932	Prav	Prbg.g_01774	Prav.g_00622
OG0000932	Pray	Prbg.g_01774	Pray.g_01296
OG0000932	Praz	Prbg.g_01774	Praz.g_00273
OG0000932	Prba	Prbg.g_01774	Prba.g_00419
OG0000932	Pram	Prbg.g_01774	Pram.g_01759
OG0000932	Prbh	Prbg.g_01774	Prbh.g_01655
OG0000932	Prak	Prbg.g_01774	Prak.g_01769
OG0000932	Prap	Prbg.g_01774	Prap.g_01654
OG0000932	Prbe	Prbg.g_01774	Prbe.g_00847
OG0000932	Prbf	Prbg.g_01774	Prbf.g_00569
OG0000932	Prbn	Prbg.g_01774	Prbn.g_01870
OG0000933	Syao	Prbg.g_01778	Syao.g_01811
OG0000933	Syap	Prbg.g_01778	Syap.g_00479
OG0000933	Syar	Prbg.g_01778	Syar.g_01066
OG0000933	Syas	Prbg.g_01778	Syas.g_01596
OG0000933	Syan	Prbg.g_01778	Syan.g_02206
OG0000933	Syat	Prbg.g_01778	Syat.g_01788
OG0000933	Syad	Prbg.g_01778	Syad.g_00687
OG0000933	Syaj	Prbg.g_01778	Syaj.g_02731
OG0000933	Syaa	Prbg.g_01778	Syaa.g_02256
OG0000933	Syaf	Prbg.g_01778	Syaf.g_00100
OG0000933	Syai	Prbg.g_01778	Syai.g_00397
OG0000933	Syam	Prbg.g_01778	Syam.g_00363
OG0000933	Syac	Prbg.g_01778	Syac.g_02101
OG0000933	Syah	Prbg.g_01778	Syah.g_00778
OG0000933	Syae	Prbg.g_01778	Syae.g_02118
OG0000933	Syag	Prbg.g_01778	Syag.g_02766
OG0000933	Syaq	Prbg.g_01778	Syaq.g_00614
OG0000933	Syak	Prbg.g_01778	Syak.g_01312
OG0000933	Syab	Prbg.g_01778	Syab.g_00439
OG0000933	Syal	Prbg.g_01778	Syal.g_00268
OG0000933	Prah	Prbg.g_01778	Prah.g_02002
OG0000933	Praf	Prbg.g_01778	Praf.g_02126
OG0000933	Prbj	Prbg.g_01778	Prbj.g_00988
OG0000933	Prbk	Prbg.g_01778	Prbk.g_00951
OG0000933	Prbl	Prbg.g_01778	Prbl.g_00993
OG0000933	Prab	Prbg.g_01778	Prab.g_01796
OG0000933	Pran	Prbg.g_01778	Pran.g_01099
OG0000933	Prai	Prbg.g_01778	Prai.g_01776
OG0000933	Prac	Prbg.g_01778	Prac.g_00542
OG0000933	Praq	Prbg.g_01778	Praq.g_00885
OG0000933	Prar	Prbg.g_01778	Prar.g_01033
OG0000933	Prbd	Prbg.g_01778	Prbd.g_01397
OG0000933	Prad	Prbg.g_01778	Prad.g_00813
OG0000933	Prax	Prbg.g_01778	Prax.g_01332
OG0000933	Prav	Prbg.g_01778	Prav.g_00626
OG0000933	Prag	Prbg.g_01778	Prag.g_01798
OG0000933	Praw	Prbg.g_01778	Praw.g_00102
OG0000933	Prao	Prbg.g_01778	Prao.g_01681
OG0000933	Prbi	Prbg.g_01778	Prbi.g_01932
OG0000933	Prae	Prbg.g_01778	Prae.g_01752
OG0000933	Pras	Prbg.g_01778	Pras.g_00681
OG0000933	Prau	Prbg.g_01778	Prau.g_01863
OG0000933	Pray	Prbg.g_01778	Pray.g_01300
OG0000933	Praz	Prbg.g_01778	Praz.g_00269
OG0000933	Prba	Prbg.g_01778	Prba.g_00423
OG0000933	Praa	Prbg.g_01778	Praa.g_01769
OG0000933	Prbm	Prbg.g_01778	Prbm.g_02026
OG0000933	Prbb	Prbg.g_01778	Prbb.g_01994
OG0000933	Praj	Prbg.g_01778	Praj.g_01945
OG0000933	Prbc	Prbg.g_01778	Prbc.g_00291
OG0000933	Pral	Prbg.g_01778	Pral.g_00236
OG0000933	Prat	Prbg.g_01778	Prat.g_01719
OG0000933	Pram	Prbg.g_01778	Pram.g_01763
OG0000933	Prbh	Prbg.g_01778	Prbh.g_01651
OG0000933	Prak	Prbg.g_01778	Prak.g_01773
OG0000933	Prap	Prbg.g_01778	Prap.g_01650
OG0000933	Prbe	Prbg.g_01778	Prbe.g_00843
OG0000933	Prbf	Prbg.g_01778	Prbf.g_00565
OG0000933	Prbn	Prbg.g_01778	Prbn.g_01874
OG0000934	Syan	Prbg.g_01780	Syan.g_02204
OG0000934	Syao	Prbg.g_01780	Syao.g_01809
OG0000934	Syat	Prbg.g_01780	Syat.g_01786
OG0000934	Syar	Prbg.g_01780	Syar.g_01068
OG0000934	Syap	Prbg.g_01780	Syap.g_00477
OG0000934	Syas	Prbg.g_01780	Syas.g_01594
OG0000934	Syad	Prbg.g_01780	Syad.g_00689
OG0000934	Syaj	Prbg.g_01780	Syaj.g_02733
OG0000934	Syae	Prbg.g_01780	Syae.g_02120
OG0000934	Syaa	Prbg.g_01780	Syaa.g_02254
OG0000934	Syac	Prbg.g_01780	Syac.g_02099
OG0000934	Syah	Prbg.g_01780	Syah.g_00780
OG0000934	Syai	Prbg.g_01780	Syai.g_00399
OG0000934	Syaf	Prbg.g_01780	Syaf.g_00098
OG0000934	Syam	Prbg.g_01780	Syam.g_00365
OG0000934	Syak	Prbg.g_01780	Syak.g_01310
OG0000934	Syag	Prbg.g_01780	Syag.g_02768
OG0000934	Syaq	Prbg.g_01780	Syaq.g_00612
OG0000934	Syab	Prbg.g_01780	Syab.g_00441
OG0000934	Syal	Prbg.g_01780	Syal.g_00270
OG0000934	Praf	Prbg.g_01780	Praf.g_02124
OG0000934	Prbj	Prbg.g_01780	Prbj.g_00986
OG0000934	Prbk	Prbg.g_01780	Prbk.g_00949
OG0000934	Prbl	Prbg.g_01780	Prbl.g_00995
OG0000934	Prah	Prbg.g_01780	Prah.g_02000
OG0000934	Prbm	Prbg.g_01780	Prbm.g_02028
OG0000934	Prbb	Prbg.g_01780	Prbb.g_01996
OG0000934	Praj	Prbg.g_01780	Praj.g_01947
OG0000934	Prbc	Prbg.g_01780	Prbc.g_00289
OG0000934	Prab	Prbg.g_01780	Prab.g_01798
OG0000934	Pran	Prbg.g_01780	Pran.g_01101
OG0000934	Prai	Prbg.g_01780	Prai.g_01778
OG0000934	Prac	Prbg.g_01780	Prac.g_00544
OG0000934	Praq	Prbg.g_01780	Praq.g_00883
OG0000934	Prar	Prbg.g_01780	Prar.g_01031
OG0000934	Pray	Prbg.g_01780	Pray.g_01302
OG0000934	Praz	Prbg.g_01780	Praz.g_00267
OG0000934	Prba	Prbg.g_01780	Prba.g_00425
OG0000934	Prav	Prbg.g_01780	Prav.g_00628
OG0000934	Prae	Prbg.g_01780	Prae.g_01754
OG0000934	Prad	Prbg.g_01780	Prad.g_00811
OG0000934	Prau	Prbg.g_01780	Prau.g_01865
OG0000934	Prag	Prbg.g_01780	Prag.g_01800
OG0000934	Praw	Prbg.g_01780	Praw.g_00100
OG0000934	Praa	Prbg.g_01780	Praa.g_01771
OG0000934	Prbd	Prbg.g_01780	Prbd.g_01395
OG0000934	Prax	Prbg.g_01780	Prax.g_01334
OG0000934	Prbi	Prbg.g_01780	Prbi.g_01934
OG0000934	Prao	Prbg.g_01780	Prao.g_01683
OG0000934	Pras	Prbg.g_01780	Pras.g_00683
OG0000934	Pral	Prbg.g_01780	Pral.g_00238
OG0000934	Prat	Prbg.g_01780	Prat.g_01721
OG0000934	Pram	Prbg.g_01780	Pram.g_01765
OG0000934	Prbh	Prbg.g_01780	Prbh.g_01649
OG0000934	Prak	Prbg.g_01780	Prak.g_01775
OG0000934	Prap	Prbg.g_01780	Prap.g_01647
OG0000934	Prbe	Prbg.g_01780	Prbe.g_00841
OG0000934	Prbf	Prbg.g_01780	Prbf.g_00563
OG0000934	Prbn	Prbg.g_01780	Prbn.g_01876
OG0000935	Syas	Prbg.g_01781	Syas.g_01593
OG0000935	Syap	Prbg.g_01781	Syap.g_00476
OG0000935	Syar	Prbg.g_01781	Syar.g_01069
OG0000935	Syat	Prbg.g_01781	Syat.g_01665
OG0000935	Syan	Prbg.g_01781	Syan.g_02203
OG0000935	Syao	Prbg.g_01781	Syao.g_01808
OG0000935	Syag	Prbg.g_01781	Syag.g_02769
OG0000935	Syaq	Prbg.g_01781	Syaq.g_00611
OG0000935	Syak	Prbg.g_01781	Syak.g_01309
OG0000935	Syab	Prbg.g_01781	Syab.g_00442
OG0000935	Syal	Prbg.g_01781	Syal.g_00271
OG0000935	Syae	Prbg.g_01781	Syae.g_02121
OG0000935	Syaf	Prbg.g_01781	Syaf.g_00097
OG0000935	Syai	Prbg.g_01781	Syai.g_00400
OG0000935	Syam	Prbg.g_01781	Syam.g_00366
OG0000935	Syac	Prbg.g_01781	Syac.g_02098
OG0000935	Syah	Prbg.g_01781	Syah.g_00781
OG0000935	Syaa	Prbg.g_01781	Syaa.g_02253
OG0000935	Syad	Prbg.g_01781	Syad.g_00690
OG0000935	Syaj	Prbg.g_01781	Syaj.g_02734
OG0000935	Prbj	Prbg.g_01781	Prbj.g_00985
OG0000935	Prbk	Prbg.g_01781	Prbk.g_00948
OG0000935	Prbl	Prbg.g_01781	Prbl.g_00996
OG0000935	Praf	Prbg.g_01781	Praf.g_02123
OG0000935	Prah	Prbg.g_01781	Prah.g_01999
OG0000935	Prbm	Prbg.g_01781	Prbm.g_02029
OG0000935	Prbb	Prbg.g_01781	Prbb.g_01997
OG0000935	Praj	Prbg.g_01781	Praj.g_01948
OG0000935	Prbc	Prbg.g_01781	Prbc.g_00288
OG0000935	Prac	Prbg.g_01781	Prac.g_00545
OG0000935	Praq	Prbg.g_01781	Praq.g_00882
OG0000935	Prar	Prbg.g_01781	Prar.g_01030
OG0000935	Prae	Prbg.g_01781	Prae.g_01755
OG0000935	Prau	Prbg.g_01781	Prau.g_01866
OG0000935	Prad	Prbg.g_01781	Prad.g_00810
OG0000935	Prbi	Prbg.g_01781	Prbi.g_01935
OG0000935	Prax	Prbg.g_01781	Prax.g_01335
OG0000935	Prao	Prbg.g_01781	Prao.g_01684
OG0000935	Prbd	Prbg.g_01781	Prbd.g_01394
OG0000935	Pras	Prbg.g_01781	Pras.g_00684
OG0000935	Praa	Prbg.g_01781	Praa.g_01772
OG0000935	Prag	Prbg.g_01781	Prag.g_01801
OG0000935	Praw	Prbg.g_01781	Praw.g_00099
OG0000935	Prav	Prbg.g_01781	Prav.g_00629
OG0000935	Pray	Prbg.g_01781	Pray.g_01303
OG0000935	Praz	Prbg.g_01781	Praz.g_00266
OG0000935	Prba	Prbg.g_01781	Prba.g_00426
OG0000935	Prab	Prbg.g_01781	Prab.g_01799
OG0000935	Pran	Prbg.g_01781	Pran.g_01102
OG0000935	Prai	Prbg.g_01781	Prai.g_01779
OG0000935	Pral	Prbg.g_01781	Pral.g_00239
OG0000935	Prat	Prbg.g_01781	Prat.g_01722
OG0000935	Pram	Prbg.g_01781	Pram.g_01766
OG0000935	Prbh	Prbg.g_01781	Prbh.g_01648
OG0000935	Prak	Prbg.g_01781	Prak.g_01776
OG0000935	Prap	Prbg.g_01781	Prap.g_01646
OG0000935	Prbe	Prbg.g_01781	Prbe.g_00840
OG0000935	Prbf	Prbg.g_01781	Prbf.g_00562
OG0000935	Prbn	Prbg.g_01781	Prbn.g_01877
OG0000936	Syap	Prbg.g_01782	Syap.g_00475
OG0000936	Syas	Prbg.g_01782	Syas.g_01592
OG0000936	Syan	Prbg.g_01782	Syan.g_02202
OG0000936	Syao	Prbg.g_01782	Syao.g_01843
OG0000936	Syar	Prbg.g_01782	Syar.g_01070
OG0000936	Syat	Prbg.g_01782	Syat.g_01664
OG0000936	Syak	Prbg.g_01782	Syak.g_01308
OG0000936	Syab	Prbg.g_01782	Syab.g_00443
OG0000936	Syal	Prbg.g_01782	Syal.g_00272
OG0000936	Syag	Prbg.g_01782	Syag.g_02770
OG0000936	Syaq	Prbg.g_01782	Syaq.g_00610
OG0000936	Prah	Prbg.g_01782	Prah.g_01998
OG0000936	Praf	Prbg.g_01782	Praf.g_02122
OG0000936	Prbj	Prbg.g_01782	Prbj.g_00984
OG0000936	Prbk	Prbg.g_01782	Prbk.g_00947
OG0000936	Prbl	Prbg.g_01782	Prbl.g_00997
OG0000936	Syaf	Prbg.g_01782	Syaf.g_00096
OG0000936	Syam	Prbg.g_01782	Syam.g_00368
OG0000936	Syai	Prbg.g_01782	Syai.g_00401
OG0000936	Syaa	Prbg.g_01782	Syaa.g_02252
OG0000936	Syae	Prbg.g_01782	Syae.g_02122
OG0000936	Syac	Prbg.g_01782	Syac.g_02097
OG0000936	Syah	Prbg.g_01782	Syah.g_00782
OG0000936	Syad	Prbg.g_01782	Syad.g_00691
OG0000936	Syaj	Prbg.g_01782	Syaj.g_02735
OG0000936	Prbm	Prbg.g_01782	Prbm.g_02030
OG0000936	Prbb	Prbg.g_01782	Prbb.g_01998
OG0000936	Prbc	Prbg.g_01782	Prbc.g_00287
OG0000936	Praj	Prbg.g_01782	Praj.g_01949
OG0000936	Prab	Prbg.g_01782	Prab.g_01800
OG0000936	Pran	Prbg.g_01782	Pran.g_01103
OG0000936	Prai	Prbg.g_01782	Prai.g_01780
OG0000936	Prau	Prbg.g_01782	Prau.g_01867
OG0000936	Pray	Prbg.g_01782	Pray.g_01304
OG0000936	Praz	Prbg.g_01782	Praz.g_00265
OG0000936	Prba	Prbg.g_01782	Prba.g_00427
OG0000936	Prbi	Prbg.g_01782	Prbi.g_01936
OG0000936	Pras	Prbg.g_01782	Pras.g_00685
OG0000936	Prao	Prbg.g_01782	Prao.g_01685
OG0000936	Prax	Prbg.g_01782	Prax.g_01336
OG0000936	Prbd	Prbg.g_01782	Prbd.g_01393
OG0000936	Prad	Prbg.g_01782	Prad.g_00809
OG0000936	Prag	Prbg.g_01782	Prag.g_01802
OG0000936	Praw	Prbg.g_01782	Praw.g_00098
OG0000936	Praa	Prbg.g_01782	Praa.g_01773
OG0000936	Prae	Prbg.g_01782	Prae.g_01756
OG0000936	Prac	Prbg.g_01782	Prac.g_00546
OG0000936	Praq	Prbg.g_01782	Praq.g_00881
OG0000936	Prar	Prbg.g_01782	Prar.g_01029
OG0000936	Prav	Prbg.g_01782	Prav.g_00630
OG0000936	Pral	Prbg.g_01782	Pral.g_00240
OG0000936	Prat	Prbg.g_01782	Prat.g_01723
OG0000936	Pram	Prbg.g_01782	Pram.g_01767
OG0000936	Prbh	Prbg.g_01782	Prbh.g_01647
OG0000936	Prak	Prbg.g_01782	Prak.g_01777
OG0000936	Prap	Prbg.g_01782	Prap.g_01645
OG0000936	Prbe	Prbg.g_01782	Prbe.g_00839
OG0000936	Prbf	Prbg.g_01782	Prbf.g_00561
OG0000936	Prbn	Prbg.g_01782	Prbn.g_01878
OG0000937	Syas	Prbg.g_01783	Syas.g_01591
OG0000937	Syap	Prbg.g_01783	Syap.g_00474
OG0000937	Syat	Prbg.g_01783	Syat.g_01663
OG0000937	Syar	Prbg.g_01783	Syar.g_01071
OG0000937	Syan	Prbg.g_01783	Syan.g_02201
OG0000937	Syao	Prbg.g_01783	Syao.g_01842
OG0000937	Syac	Prbg.g_01783	Syac.g_02096
OG0000937	Syah	Prbg.g_01783	Syah.g_00783
OG0000937	Syad	Prbg.g_01783	Syad.g_00692
OG0000937	Syaj	Prbg.g_01783	Syaj.g_02736
OG0000937	Syaf	Prbg.g_01783	Syaf.g_00095
OG0000937	Syai	Prbg.g_01783	Syai.g_00402
OG0000937	Syam	Prbg.g_01783	Syam.g_00369
OG0000937	Syae	Prbg.g_01783	Syae.g_02123
OG0000937	Syaa	Prbg.g_01783	Syaa.g_02251
OG0000937	Syag	Prbg.g_01783	Syag.g_02771
OG0000937	Syaq	Prbg.g_01783	Syaq.g_00609
OG0000937	Syak	Prbg.g_01783	Syak.g_01307
OG0000937	Syab	Prbg.g_01783	Syab.g_00444
OG0000937	Syal	Prbg.g_01783	Syal.g_00273
OG0000937	Praf	Prbg.g_01783	Praf.g_02121
OG0000937	Prbj	Prbg.g_01783	Prbj.g_00983
OG0000937	Prbk	Prbg.g_01783	Prbk.g_00946
OG0000937	Prbl	Prbg.g_01783	Prbl.g_00998
OG0000937	Prah	Prbg.g_01783	Prah.g_01997
OG0000937	Praj	Prbg.g_01783	Praj.g_01950
OG0000937	Prbb	Prbg.g_01783	Prbb.g_01999
OG0000937	Prbc	Prbg.g_01783	Prbc.g_00286
OG0000937	Prbm	Prbg.g_01783	Prbm.g_02031
OG0000937	Prab	Prbg.g_01783	Prab.g_01801
OG0000937	Pran	Prbg.g_01783	Pran.g_01104
OG0000937	Prai	Prbg.g_01783	Prai.g_01781
OG0000937	Prag	Prbg.g_01783	Prag.g_01803
OG0000937	Praw	Prbg.g_01783	Praw.g_00097
OG0000937	Praa	Prbg.g_01783	Praa.g_01774
OG0000937	Prad	Prbg.g_01783	Prad.g_00808
OG0000937	Prau	Prbg.g_01783	Prau.g_01868
OG0000937	Pray	Prbg.g_01783	Pray.g_01305
OG0000937	Praz	Prbg.g_01783	Praz.g_00264
OG0000937	Prba	Prbg.g_01783	Prba.g_00428
OG0000937	Prbd	Prbg.g_01783	Prbd.g_01392
OG0000937	Prbi	Prbg.g_01783	Prbi.g_01937
OG0000937	Prac	Prbg.g_01783	Prac.g_00547
OG0000937	Praq	Prbg.g_01783	Praq.g_00880
OG0000937	Prar	Prbg.g_01783	Prar.g_01028
OG0000937	Prav	Prbg.g_01783	Prav.g_00631
OG0000937	Prao	Prbg.g_01783	Prao.g_01686
OG0000937	Prax	Prbg.g_01783	Prax.g_01337
OG0000937	Prae	Prbg.g_01783	Prae.g_01757
OG0000937	Pras	Prbg.g_01783	Pras.g_00686
OG0000937	Pral	Prbg.g_01783	Pral.g_00241
OG0000937	Prat	Prbg.g_01783	Prat.g_01724
OG0000937	Pram	Prbg.g_01783	Pram.g_01768
OG0000937	Prbh	Prbg.g_01783	Prbh.g_01646
OG0000937	Prak	Prbg.g_01783	Prak.g_01778
OG0000937	Prap	Prbg.g_01783	Prap.g_01644
OG0000937	Prbe	Prbg.g_01783	Prbe.g_00838
OG0000937	Prbf	Prbg.g_01783	Prbf.g_00560
OG0000937	Prbn	Prbg.g_01783	Prbn.g_01879
OG0000938	Syar	Prbg.g_01786	Syar.g_01074
OG0000938	Syan	Prbg.g_01786	Syan.g_02198
OG0000938	Syao	Prbg.g_01786	Syao.g_01839
OG0000938	Syat	Prbg.g_01786	Syat.g_01659
OG0000938	Syap	Prbg.g_01786	Syap.g_00471
OG0000938	Syas	Prbg.g_01786	Syas.g_01588
OG0000938	Syag	Prbg.g_01786	Syag.g_02774
OG0000938	Syaq	Prbg.g_01786	Syaq.g_00606
OG0000938	Syak	Prbg.g_01786	Syak.g_01304
OG0000938	Syab	Prbg.g_01786	Syab.g_00447
OG0000938	Syal	Prbg.g_01786	Syal.g_00276
OG0000938	Syad	Prbg.g_01786	Syad.g_00695
OG0000938	Syaj	Prbg.g_01786	Syaj.g_02739
OG0000938	Syac	Prbg.g_01786	Syac.g_02092
OG0000938	Syah	Prbg.g_01786	Syah.g_00787
OG0000938	Syae	Prbg.g_01786	Syae.g_02126
OG0000938	Syaa	Prbg.g_01786	Syaa.g_02248
OG0000938	Syaf	Prbg.g_01786	Syaf.g_00092
OG0000938	Syai	Prbg.g_01786	Syai.g_00405
OG0000938	Syam	Prbg.g_01786	Syam.g_00373
OG0000938	Prbj	Prbg.g_01786	Prbj.g_00414
OG0000938	Prbk	Prbg.g_01786	Prbk.g_00797
OG0000938	Prbl	Prbg.g_01786	Prbl.g_01127
OG0000938	Praf	Prbg.g_01786	Praf.g_02118
OG0000938	Prah	Prbg.g_01786	Prah.g_01994
OG0000938	Prab	Prbg.g_01786	Prab.g_01803
OG0000938	Pran	Prbg.g_01786	Pran.g_01106
OG0000938	Prai	Prbg.g_01786	Prai.g_01783
OG0000938	Pray	Prbg.g_01786	Pray.g_01307
OG0000938	Praz	Prbg.g_01786	Praz.g_00262
OG0000938	Prba	Prbg.g_01786	Prba.g_00430
OG0000938	Pras	Prbg.g_01786	Pras.g_00688
OG0000938	Prau	Prbg.g_01786	Prau.g_01870
OG0000938	Prae	Prbg.g_01786	Prae.g_01759
OG0000938	Prad	Prbg.g_01786	Prad.g_00806
OG0000938	Prbi	Prbg.g_01786	Prbi.g_01939
OG0000938	Praa	Prbg.g_01786	Praa.g_01776
OG0000938	Prax	Prbg.g_01786	Prax.g_01339
OG0000938	Prbd	Prbg.g_01786	Prbd.g_01390
OG0000938	Prao	Prbg.g_01786	Prao.g_01688
OG0000938	Prav	Prbg.g_01786	Prav.g_00633
OG0000938	Prac	Prbg.g_01786	Prac.g_00549
OG0000938	Praq	Prbg.g_01786	Praq.g_00878
OG0000938	Prar	Prbg.g_01786	Prar.g_01026
OG0000938	Prag	Prbg.g_01786	Prag.g_01805
OG0000938	Praw	Prbg.g_01786	Praw.g_00095
OG0000938	Prbm	Prbg.g_01786	Prbm.g_02034
OG0000938	Praj	Prbg.g_01786	Praj.g_01953
OG0000938	Prbb	Prbg.g_01786	Prbb.g_02002
OG0000938	Prbc	Prbg.g_01786	Prbc.g_00283
OG0000938	Pral	Prbg.g_01786	Pral.g_00244
OG0000938	Prat	Prbg.g_01786	Prat.g_01727
OG0000938	Pram	Prbg.g_01786	Pram.g_01771
OG0000938	Prbh	Prbg.g_01786	Prbh.g_01643
OG0000938	Prak	Prbg.g_01786	Prak.g_01781
OG0000938	Prap	Prbg.g_01786	Prap.g_01641
OG0000938	Prbe	Prbg.g_01786	Prbe.g_00835
OG0000938	Prbf	Prbg.g_01786	Prbf.g_00557
OG0000938	Prbn	Prbg.g_01786	Prbn.g_01882
OG0000939	Syap	Prbg.g_01787	Syap.g_00469
OG0000939	Syar	Prbg.g_01787	Syar.g_01075
OG0000939	Syan	Prbg.g_01787	Syan.g_02197
OG0000939	Syao	Prbg.g_01787	Syao.g_01838
OG0000939	Syas	Prbg.g_01787	Syas.g_01587
OG0000939	Syat	Prbg.g_01787	Syat.g_01658
OG0000939	Syag	Prbg.g_01787	Syag.g_02775
OG0000939	Syaq	Prbg.g_01787	Syaq.g_00604
OG0000939	Syab	Prbg.g_01787	Syab.g_00448
OG0000939	Syal	Prbg.g_01787	Syal.g_00277
OG0000939	Syaa	Prbg.g_01787	Syaa.g_02247
OG0000939	Syac	Prbg.g_01787	Syac.g_02091
OG0000939	Syah	Prbg.g_01787	Syah.g_00788
OG0000939	Syam	Prbg.g_01787	Syam.g_00374
OG0000939	Syaf	Prbg.g_01787	Syaf.g_00091
OG0000939	Syai	Prbg.g_01787	Syai.g_00406
OG0000939	Syae	Prbg.g_01787	Syae.g_02127
OG0000939	Syad	Prbg.g_01787	Syad.g_00696
OG0000939	Syaj	Prbg.g_01787	Syaj.g_02740
OG0000939	Prah	Prbg.g_01787	Prah.g_01993
OG0000939	Praf	Prbg.g_01787	Praf.g_02117
OG0000939	Prbj	Prbg.g_01787	Prbj.g_00413
OG0000939	Prbk	Prbg.g_01787	Prbk.g_00798
OG0000939	Prbl	Prbg.g_01787	Prbl.g_01128
OG0000939	Syak	Prbg.g_01787	Syak.g_01303
OG0000939	Prbm	Prbg.g_01787	Prbm.g_02035
OG0000939	Praj	Prbg.g_01787	Praj.g_01954
OG0000939	Prbc	Prbg.g_01787	Prbc.g_00282
OG0000939	Prbb	Prbg.g_01787	Prbb.g_02003
OG0000939	Prab	Prbg.g_01787	Prab.g_01804
OG0000939	Pran	Prbg.g_01787	Pran.g_01107
OG0000939	Prai	Prbg.g_01787	Prai.g_01784
OG0000939	Prao	Prbg.g_01787	Prao.g_01689
OG0000939	Prag	Prbg.g_01787	Prag.g_01806
OG0000939	Praw	Prbg.g_01787	Praw.g_00094
OG0000939	Prav	Prbg.g_01787	Prav.g_00634
OG0000939	Prac	Prbg.g_01787	Prac.g_00550
OG0000939	Praq	Prbg.g_01787	Praq.g_00877
OG0000939	Prar	Prbg.g_01787	Prar.g_01025
OG0000939	Praa	Prbg.g_01787	Praa.g_01777
OG0000939	Prbi	Prbg.g_01787	Prbi.g_01940
OG0000939	Prae	Prbg.g_01787	Prae.g_01760
OG0000939	Prax	Prbg.g_01787	Prax.g_01340
OG0000939	Prbd	Prbg.g_01787	Prbd.g_01389
OG0000939	Prad	Prbg.g_01787	Prad.g_00805
OG0000939	Pras	Prbg.g_01787	Pras.g_00689
OG0000939	Prau	Prbg.g_01787	Prau.g_01871
OG0000939	Pray	Prbg.g_01787	Pray.g_01308
OG0000939	Praz	Prbg.g_01787	Praz.g_00261
OG0000939	Prba	Prbg.g_01787	Prba.g_00431
OG0000939	Pral	Prbg.g_01787	Pral.g_00245
OG0000939	Prat	Prbg.g_01787	Prat.g_01728
OG0000939	Pram	Prbg.g_01787	Pram.g_01772
OG0000939	Prbh	Prbg.g_01787	Prbh.g_01642
OG0000939	Prak	Prbg.g_01787	Prak.g_01782
OG0000939	Prap	Prbg.g_01787	Prap.g_01640
