Orthogroup	Praq	Prbe
OG0001128	Praq.g_00901	Prbe.g_00859
OG0001129	Praq.g_00900	Prbe.g_00858
OG0001130	Praq.g_00899	Prbe.g_00857
OG0001131	Praq.g_00898	Prbe.g_00856
OG0001132	Praq.g_00897	Prbe.g_00855
OG0001133	Praq.g_00896	Prbe.g_00854
OG0001134	Praq.g_00895	Prbe.g_00853
OG0001135	Praq.g_00894	Prbe.g_00852
OG0001136	Praq.g_00893	Prbe.g_00851
OG0001137	Praq.g_00892	Prbe.g_00850
OG0001138	Praq.g_00891	Prbe.g_00849
OG0001139	Praq.g_00890	Prbe.g_00848
OG0001140	Praq.g_00889	Prbe.g_00847
OG0001141	Praq.g_00887	Prbe.g_00845
OG0001142	Praq.g_00886	Prbe.g_00844
OG0001143	Praq.g_00885	Prbe.g_00843
OG0001144	Praq.g_00883	Prbe.g_00841
OG0001145	Praq.g_00881	Prbe.g_00839
OG0001146	Praq.g_00880	Prbe.g_00838
OG0001147	Praq.g_00878	Prbe.g_00835
OG0001148	Praq.g_00877	Prbe.g_00834
OG0001149	Praq.g_00876	Prbe.g_00833
OG0001150	Praq.g_00874	Prbe.g_00830
OG0001151	Praq.g_00873	Prbe.g_00829
OG0001152	Praq.g_00872	Prbe.g_00828
OG0001153	Praq.g_00871	Prbe.g_00827
OG0001154	Praq.g_00870	Prbe.g_00826
OG0001155	Praq.g_00869	Prbe.g_00825
OG0001156	Praq.g_00868	Prbe.g_00824
OG0001157	Praq.g_00866	Prbe.g_00822
OG0001158	Praq.g_00865	Prbe.g_00820
OG0001159	Praq.g_00864	Prbe.g_00819
OG0001160	Praq.g_00863	Prbe.g_00818
OG0001161	Praq.g_00727	Prbe.g_00814
OG0001162	Praq.g_00728	Prbe.g_00813
OG0001163	Praq.g_00729	Prbe.g_00812
OG0001164	Praq.g_00730	Prbe.g_00811
OG0001165	Praq.g_00731	Prbe.g_00810
OG0001166	Praq.g_00732	Prbe.g_00809
OG0001167	Praq.g_00733	Prbe.g_00808
OG0001168	Praq.g_00735	Prbe.g_00806
OG0001169	Praq.g_00736	Prbe.g_00805
OG0001170	Praq.g_00738	Prbe.g_00801
OG0001171	Praq.g_00739	Prbe.g_00800
OG0001172	Praq.g_00740	Prbe.g_00799
OG0001173	Praq.g_00742	Prbe.g_00797
OG0001174	Praq.g_00744	Prbe.g_00795
OG0001175	Praq.g_00746	Prbe.g_00793
OG0001176	Praq.g_00747	Prbe.g_00791
OG0001177	Praq.g_00749	Prbe.g_00789
OG0001178	Praq.g_00750	Prbe.g_00788
OG0001179	Praq.g_00751	Prbe.g_00787
OG0001180	Praq.g_00752	Prbe.g_00786
OG0001181	Praq.g_00753	Prbe.g_00785
OG0001182	Praq.g_00754	Prbe.g_00784
OG0001183	Praq.g_00755	Prbe.g_00783
OG0001184	Praq.g_00756	Prbe.g_00782
OG0001185	Praq.g_00757	Prbe.g_00781
OG0001186	Praq.g_00758	Prbe.g_00779
OG0001187	Praq.g_00759	Prbe.g_00778
OG0001188	Praq.g_00760	Prbe.g_00777
OG0001189	Praq.g_00761	Prbe.g_00776
OG0001190	Praq.g_00762	Prbe.g_00775
OG0001191	Praq.g_00764	Prbe.g_00773
OG0001192	Praq.g_00766	Prbe.g_00771
OG0001193	Praq.g_00767	Prbe.g_00770
OG0001194	Praq.g_00768	Prbe.g_00769
OG0001195	Praq.g_00769	Prbe.g_00767
OG0001196	Praq.g_00771	Prbe.g_00765
OG0001197	Praq.g_00773	Prbe.g_00762
OG0001198	Praq.g_00774	Prbe.g_00761
OG0001199	Praq.g_00679	Prbe.g_00760
OG0001200	Praq.g_00680	Prbe.g_00759
OG0001201	Praq.g_00681	Prbe.g_00758
OG0001202	Praq.g_00682	Prbe.g_00745
OG0001203	Praq.g_00684	Prbe.g_00747
OG0001204	Praq.g_00687	Prbe.g_00749
OG0001205	Praq.g_00688	Prbe.g_00750
OG0001206	Praq.g_00689	Prbe.g_00751
OG0001207	Praq.g_00690	Prbe.g_00752
OG0001208	Praq.g_00691	Prbe.g_00753
OG0001209	Praq.g_00692	Prbe.g_00754
OG0001210	Praq.g_00693	Prbe.g_00755
OG0001211	Praq.g_00694	Prbe.g_00756
OG0001212	Praq.g_00695	Prbe.g_01134
OG0001213	Praq.g_00696	Prbe.g_01135
OG0001214	Praq.g_00697	Prbe.g_01136
OG0001215	Praq.g_00698	Prbe.g_01137
OG0001216	Praq.g_00699	Prbe.g_01138
OG0001217	Praq.g_00700	Prbe.g_01139
OG0001218	Praq.g_00701	Prbe.g_01140
OG0001219	Praq.g_00702	Prbe.g_01141
OG0001220	Praq.g_00703	Prbe.g_01142
OG0001221	Praq.g_00704	Prbe.g_01143
OG0001222	Praq.g_00706	Prbe.g_01145
OG0001223	Praq.g_00708	Prbe.g_01147
OG0001224	Praq.g_00709	Prbe.g_01149
OG0001225	Praq.g_00711	Prbe.g_01151
OG0001226	Praq.g_00712	Prbe.g_01152
OG0001227	Praq.g_00713	Prbe.g_01153
OG0001228	Praq.g_00714	Prbe.g_01154
OG0001229	Praq.g_00715	Prbe.g_01155
OG0001230	Praq.g_00716	Prbe.g_01156
OG0001231	Praq.g_00717	Prbe.g_01157
OG0001232	Praq.g_00719	Prbe.g_01159
OG0001233	Praq.g_00720	Prbe.g_01160
OG0001234	Praq.g_00721	Prbe.g_01161
OG0001235	Praq.g_00722	Prbe.g_01162
OG0001236	Praq.g_00723	Prbe.g_01163
OG0001237	Praq.g_00390	Prbe.g_01166
OG0001238	Praq.g_00391	Prbe.g_01167
OG0001239	Praq.g_00394	Prbe.g_01171
OG0001240	Praq.g_00395	Prbe.g_01172
OG0001241	Praq.g_00396	Prbe.g_01173
OG0001242	Praq.g_00397	Prbe.g_01175
OG0001243	Praq.g_00398	Prbe.g_01176
OG0001244	Praq.g_00399	Prbe.g_01177
OG0001245	Praq.g_00400	Prbe.g_01178
OG0001246	Praq.g_00401	Prbe.g_01179
OG0001247	Praq.g_00402	Prbe.g_01180
OG0001248	Praq.g_00403	Prbe.g_01181
OG0001249	Praq.g_00404	Prbe.g_01182
OG0001250	Praq.g_00405	Prbe.g_01185
OG0001251	Praq.g_00406	Prbe.g_01186
OG0001252	Praq.g_00407	Prbe.g_01187
OG0001253	Praq.g_00408	Prbe.g_01188
OG0001254	Praq.g_00410	Prbe.g_01190
OG0001255	Praq.g_00411	Prbe.g_01191
OG0001256	Praq.g_00413	Prbe.g_01194
OG0001257	Praq.g_00414	Prbe.g_01195
OG0001258	Praq.g_00415	Prbe.g_01196
OG0001259	Praq.g_00417	Prbe.g_01056
OG0001260	Praq.g_00418	Prbe.g_01057
OG0001261	Praq.g_00419	Prbe.g_01058
OG0001262	Praq.g_00420	Prbe.g_01059
OG0001263	Praq.g_00421	Prbe.g_01060
OG0001264	Praq.g_00422	Prbe.g_01061
OG0001265	Praq.g_00423	Prbe.g_01062
OG0001266	Praq.g_00424	Prbe.g_01063
OG0001267	Praq.g_00425	Prbe.g_01064
OG0001268	Praq.g_00426	Prbe.g_01065
OG0001269	Praq.g_01911	Prbe.g_01632
OG0001270	Praq.g_01865	Prbe.g_01682
OG0001271	Praq.g_01852	Prbe.g_01697
OG0001272	Praq.g_01722	Prbe.g_01835
OG0001273	Praq.g_01212	Prbe.g_01891
OG0001274	Praq.g_00533	Prbe.g_00651
OG0001275	Praq.g_01104	Prbe.g_00635
OG0001276	Praq.g_01013	Prbe.g_00544
OG0001277	Praq.g_00621	Prbe.g_01312
OG0001278	Praq.g_01448	Prbe.g_01275
OG0001279	Praq.g_01489	Prbe.g_00416
OG0001280	Praq.g_01595	Prbe.g_01393
OG0001281	Praq.g_01642	Prbe.g_00495
OG0001282	Praq.g_01660	Prbe.g_00912
OG0001283	Praq.g_01665	Prbe.g_01599
OG0001284	Praq.g_01275	Prbe.g_00734
OG0001285	Praq.g_01317	Prbe.g_01567
OG0001286	Praq.g_01330	Prbe.g_01552
OG0001288	Praq.g_00334	Prbe.g_00268
OG0001289	Praq.g_00345	Prbe.g_00255
OG0001290	Praq.g_00387	Prbe.g_00486
OG0001292	Praq.g_00005	Prbe.g_00017
OG0001293	Praq.g_00021	Prbe.g_01624
OG0001294	Praq.g_00033, Praq.g_00044	Prbe.g_01414
OG0001295	Praq.g_01955	Prbe.g_01026
OG0001298	Praq.g_00498	Prbe.g_00987
OG0001299	Praq.g_00948	Prbe.g_01113
OG0001300	Praq.g_00923	Prbe.g_00980
OG0001301	Praq.g_00745	Prbe.g_00794
OG0001302	Praq.g_00772	Prbe.g_00763
OG0001303	Praq.g_00707	Prbe.g_01146
OG0001304	Praq.g_00416	Prbe.g_01198
OG0001305	Praq.g_00041, Praq.g_00080, Praq.g_00547	Prbe.g_00018
OG0001306	Praq.g_01120	Prbe.g_01935
OG0001307	Praq.g_01233	Prbe.g_00131
OG0001308	Praq.g_01932	Prbe.g_00176
OG0001309	Praq.g_01929	Prbe.g_00179
OG0001310	Praq.g_01927	Prbe.g_00181
OG0001311	Praq.g_01910	Prbe.g_01633
OG0001312	Praq.g_01884	Prbe.g_01663
OG0001313	Praq.g_01878	Prbe.g_01670
OG0001314	Praq.g_01803	Prbe.g_01748
OG0001315	Praq.g_01759	Prbe.g_01796
OG0001317	Praq.g_01170	Prbe.g_00913
OG0001318	Praq.g_00965	Prbe.g_01483
OG0001319	Praq.g_00630	Prbe.g_01612
OG0001320	Praq.g_01610	Prbe.g_01306
OG0001321	Praq.g_01615	Prbe.g_01301
OG0001322	Praq.g_01651	Prbe.g_01184
OG0001323	Praq.g_01282	Prbe.g_01148
OG0001324	Praq.g_01285	Prbe.g_00724
OG0001325	Praq.g_01292	Prbe.g_00056
OG0001326	Praq.g_01361	Prbe.g_01516
OG0001327	Praq.g_00159	Prbe.g_00399
OG0001328	Praq.g_00003	Prbe.g_01920
OG0001329	Praq.g_00474	Prbe.g_00962
OG0001330	Praq.g_00440	Prbe.g_00927
OG0001331	Praq.g_00741	Prbe.g_00798
OG0001332	Praq.g_01862	Prbe.g_01685
OG0001333	Praq.g_01764	Prbe.g_01790
OG0001334	Praq.g_00517	Prbe.g_00005
OG0001335	Praq.g_01634	Prbe.g_00405
OG0001336	Praq.g_01654	Prbe.g_00098
OG0001337	Praq.g_01668	Prbe.g_00685
OG0001338	Praq.g_00111	Prbe.g_00205
OG0001339	Praq.g_00138	Prbe.g_00888
OG0001340	Praq.g_00197	Prbe.g_01193
OG0001341	Praq.g_00384	Prbe.g_00222
OG0001342	Praq.g_00007	Prbe.g_01044, Prbe.g_01012
OG0001344	Praq.g_00451	Prbe.g_00938
OG0001346	Praq.g_00765	Prbe.g_00772
OG0001347	Praq.g_00705	Prbe.g_01144
OG0001348	Praq.g_01875	Prbe.g_01672
OG0001349	Praq.g_01885	Prbe.g_01662
OG0001350	Praq.g_01858	Prbe.g_00874
OG0001351	Praq.g_01799	Prbe.g_01752
OG0001352	Praq.g_01754	Prbe.g_01801
OG0001353	Praq.g_01742	Prbe.g_01814
OG0001354	Praq.g_01723	Prbe.g_01834
OG0001355	Praq.g_01206	Prbe.g_01897
OG0001357	Praq.g_01123	Prbe.g_01932
OG0001358	Praq.g_00523	Prbe.g_00661
OG0001359	Praq.g_00537	Prbe.g_00647
OG0001360	Praq.g_01093	Prbe.g_00624
OG0001361	Praq.g_01088	Prbe.g_00619
OG0001362	Praq.g_01026	Prbe.g_00558
OG0001363	Praq.g_00832	Prbe.g_01776
OG0001364	Praq.g_01244, Praq.g_00653	Prbe.g_01313
OG0001365	Praq.g_01438	Prbe.g_01265
OG0001366	Praq.g_01471	Prbe.g_00103
OG0001367	Praq.g_01575	Prbe.g_01378
OG0001368	Praq.g_01594	Prbe.g_01392
OG0001369	Praq.g_01304	Prbe.g_00046
OG0001370	Praq.g_01305	Prbe.g_00047
OG0001371	Praq.g_01383	Prbe.g_01495
OG0001373	Praq.g_00364	Prbe.g_00236
OG0001374	Praq.g_00953	Prbe.g_00161
OG0001375	Praq.g_00460	Prbe.g_00948
OG0001378	Praq.g_01596	Prbe.g_01394
OG0001379	Praq.g_01936	Prbe.g_00171
OG0001380	Praq.g_01935	Prbe.g_00173
OG0001381	Praq.g_01916	Prbe.g_00191
OG0001382	Praq.g_01868	Prbe.g_01680
OG0001383	Praq.g_01768	Prbe.g_01786
OG0001384	Praq.g_01747	Prbe.g_01810
OG0001385	Praq.g_01731	Prbe.g_01827
OG0001386	Praq.g_01182	Prbe.g_00270
OG0001389	Praq.g_00503	Prbe.g_00675
OG0001390	Praq.g_00510	Prbe.g_00669
OG0001392	Praq.g_01091	Prbe.g_00622
OG0001393	Praq.g_01083	Prbe.g_00614
OG0001394	Praq.g_00795	Prbe.g_01452
OG0001395	Praq.g_00803	Prbe.g_00448
OG0001396	Praq.g_00805	Prbe.g_00450
OG0001397	Praq.g_00811	Prbe.g_00456
OG0001398	Praq.g_00588	Prbe.g_01435
OG0001399	Praq.g_00655	Prbe.g_01316
OG0001400	Praq.g_01470	Prbe.g_00102
OG0001401	Praq.g_01472	Prbe.g_00104
OG0001402	Praq.g_01495	Prbe.g_00422
OG0001403	Praq.g_01498	Prbe.g_00425
OG0001404	Praq.g_01579	Prbe.g_01023
OG0001405	Praq.g_01604	Prbe.g_01405
OG0001406	Praq.g_01623	Prbe.g_01293
OG0001407	Praq.g_01632	Prbe.g_00094
OG0001408	Praq.g_01640	Prbe.g_01621
OG0001409	Praq.g_01648	Prbe.g_00051
OG0001410	Praq.g_01319	Prbe.g_01564
OG0001411	Praq.g_00113	Prbe.g_00732
OG0001412	Praq.g_00134	Prbe.g_00892
OG0001413	Praq.g_00166	Prbe.g_01408
OG0001414	Praq.g_00178	Prbe.g_00372
OG0001415	Praq.g_00333	Prbe.g_00269
OG0001416	Praq.g_00336	Prbe.g_00266
OG0001417	Praq.g_00385	Prbe.g_00221
OG0001418	Praq.g_00010	Prbe.g_01123
OG0001420	Praq.g_00100	Prbe.g_00713
OG0001421	Praq.g_01529	Prbe.g_01330
OG0001424	Praq.g_01942	Prbe.g_01602
OG0001426	Praq.g_01180	Prbe.g_01409
OG0001428	Praq.g_00619	Prbe.g_00707
OG0001429	Praq.g_00633	Prbe.g_00733
OG0001430	Praq.g_00659	Prbe.g_01322
OG0001431	Praq.g_01474	Prbe.g_00106
OG0001432	Praq.g_01479	Prbe.g_00111
OG0001433	Praq.g_01637	Prbe.g_00716
OG0001434	Praq.g_01306	Prbe.g_00712
OG0001435	Praq.g_01395	Prbe.g_00218
OG0001436	Praq.g_00016	Prbe.g_01617
OG0001437	Praq.g_00023	Prbe.g_00003
OG0001439	Praq.g_00859	Prbe.g_00698
OG0001440	Praq.g_01171	Prbe.g_01049
OG0001442	Praq.g_01587	Prbe.g_00061
OG0001443	Praq.g_01638	Prbe.g_00053
OG0001444	Praq.g_01641	Prbe.g_01620
OG0001445	Praq.g_00008	Prbe.g_01585
OG0001446	Praq.g_00067	Prbe.g_00997
OG0001451	Praq.g_01316	Prbe.g_01568
OG0001452	Praq.g_01352	Prbe.g_01529
OG0001453	Praq.g_00101	Prbe.g_00033
OG0001454	Praq.g_00103	Prbe.g_00034
OG0001455	Praq.g_00104	Prbe.g_01575
OG0001458	Praq.g_00389	Prbe.g_01165
OG0001459	Praq.g_00037, Praq.g_00055, Praq.g_01406, Praq.g_00047	Prbe.g_00701
OG0001460	Praq.g_01177	Prbe.g_00677
OG0001462	Praq.g_01153	Prbe.g_01600
OG0001465	Praq.g_01014	Prbe.g_00545
OG0001466	Praq.g_00831	Prbe.g_01211
OG0001467	Praq.g_00648	Prbe.g_00378
OG0001469	Praq.g_01461	Prbe.g_00491
OG0001470	Praq.g_01586	Prbe.g_01589
OG0001471	Praq.g_01631	Prbe.g_00671
OG0001474	Praq.g_00106	Prbe.g_01613
OG0001478	Praq.g_00734	Prbe.g_00807
OG0001479	Praq.g_01331	Prbe.g_01551
OG0001484	Praq.g_01130	Prbe.g_00695
OG0001486	Praq.g_01468	Prbe.g_01315
OG0001487	Praq.g_01521	Prbe.g_01442
OG0001495	Praq.g_00566	Prbe.g_00040
OG0001497	Praq.g_00219	Prbe.g_00166
OG0001498	Praq.g_00955	Prbe.g_00925
OG0001499	Praq.g_00933	Prbe.g_00478
OG0001500	Praq.g_01509	Prbe.g_00437
OG0001503	Praq.g_01830	Prbe.g_01720
OG0001504	Praq.g_01142	Prbe.g_00923
OG0001508	Praq.g_01427	Prbe.g_01252
OG0001509	Praq.g_01430	Prbe.g_01256
OG0001524	Praq.g_01404	Prbe.g_00023
OG0001525	Praq.g_01655	Prbe.g_01596
OG0001535	Praq.g_01156	Prbe.g_00019
OG0001536	Praq.g_00066	Prbe.g_00998
OG0001537	Praq.g_00952	Prbe.g_00162
OG0001541	Praq.g_01477	Prbe.g_00109
OG0001556	Praq.g_00224	Prbe.g_00347
OG0001559	Praq.g_00074	Prbe.g_00022
OG0001560	Praq.g_01486	Prbe.g_00413
OG0001570	Praq.g_00509	Prbe.g_00670
OG0001588	Praq.g_00078	Prbe.g_00722
OG0001592	Praq.g_00220	Prbe.g_00335
OG0001593	Praq.g_00228	Prbe.g_00344
OG0001601	Praq.g_00053	Prbe.g_00377
OG0001626	Praq.g_00148	Prbe.g_00329
OG0001631	Praq.g_01011	Prbe.g_01035, Prbe.g_01017
OG0001702	Praq.g_00270	Prbe.g_01923
OG0001827	Praq.g_00062	Prbe.g_01048
OG0001870	Praq.g_00054	Prbe.g_00375
OG0001875	Praq.g_01248	Prbe.g_01038
OG0001903	Praq.g_00231	Prbe.g_00342
OG0001946	Praq.g_00225	Prbe.g_00346
OG0001957	Praq.g_00151	Prbe.g_00058
OG0001958	Praq.g_00269	Prbe.g_00871
OG0001959	Praq.g_00268	Prbe.g_00872
OG0001960	Praq.g_00267	Prbe.g_00873
OG0001961	Praq.g_01670	Prbe.g_00039
OG0002020	Praq.g_00203	Prbe.g_00330
