Orthogroup	Praq	Prbb
OG0001106	Praq.g_00926	Prbb.g_01942
OG0001107	Praq.g_00925	Prbb.g_01941
OG0001108	Praq.g_00924	Prbb.g_01940
OG0001109	Praq.g_00921	Prbb.g_01958
OG0001110	Praq.g_00919	Prbb.g_01960
OG0001111	Praq.g_00918	Prbb.g_01961
OG0001112	Praq.g_00917	Prbb.g_01962
OG0001113	Praq.g_00916	Prbb.g_01963
OG0001114	Praq.g_00915	Prbb.g_01964
OG0001115	Praq.g_00914	Prbb.g_01965
OG0001116	Praq.g_00913	Prbb.g_01966
OG0001117	Praq.g_00912	Prbb.g_01967
OG0001118	Praq.g_00911	Prbb.g_01968
OG0001119	Praq.g_00910	Prbb.g_01969
OG0001120	Praq.g_00909	Prbb.g_01970
OG0001121	Praq.g_00908	Prbb.g_01971
OG0001122	Praq.g_00907	Prbb.g_01972
OG0001123	Praq.g_00906	Prbb.g_01973
OG0001124	Praq.g_00905	Prbb.g_01974
OG0001125	Praq.g_00904	Prbb.g_01975
OG0001126	Praq.g_00903	Prbb.g_01976
OG0001127	Praq.g_00902	Prbb.g_01977
OG0001128	Praq.g_00901	Prbb.g_01978
OG0001129	Praq.g_00900	Prbb.g_01979
OG0001130	Praq.g_00899	Prbb.g_01980
OG0001131	Praq.g_00898	Prbb.g_01981
OG0001132	Praq.g_00897	Prbb.g_01982
OG0001133	Praq.g_00896	Prbb.g_01983
OG0001134	Praq.g_00895	Prbb.g_01984
OG0001135	Praq.g_00894	Prbb.g_01985
OG0001136	Praq.g_00893	Prbb.g_01986
OG0001137	Praq.g_00892	Prbb.g_01987
OG0001138	Praq.g_00891	Prbb.g_01988
OG0001139	Praq.g_00890	Prbb.g_01989
OG0001140	Praq.g_00889	Prbb.g_01990
OG0001141	Praq.g_00887	Prbb.g_01992
OG0001142	Praq.g_00886	Prbb.g_01993
OG0001143	Praq.g_00885	Prbb.g_01994
OG0001144	Praq.g_00883	Prbb.g_01996
OG0001145	Praq.g_00881	Prbb.g_01998
OG0001146	Praq.g_00880	Prbb.g_01999
OG0001147	Praq.g_00878	Prbb.g_02002
OG0001148	Praq.g_00877	Prbb.g_02003
OG0001149	Praq.g_00876	Prbb.g_02004
OG0001150	Praq.g_00874	Prbb.g_02007
OG0001151	Praq.g_00873	Prbb.g_02008
OG0001152	Praq.g_00872	Prbb.g_02009
OG0001153	Praq.g_00871	Prbb.g_02010
OG0001154	Praq.g_00870	Prbb.g_02011
OG0001155	Praq.g_00869	Prbb.g_02012
OG0001156	Praq.g_00868	Prbb.g_02013
OG0001157	Praq.g_00866	Prbb.g_02015
OG0001158	Praq.g_00865	Prbb.g_02017
OG0001159	Praq.g_00864	Prbb.g_02018
OG0001160	Praq.g_00863	Prbb.g_02019
OG0001161	Praq.g_00727	Prbb.g_02024
OG0001162	Praq.g_00728	Prbb.g_02025
OG0001163	Praq.g_00729	Prbb.g_02026
OG0001164	Praq.g_00730	Prbb.g_02027
OG0001165	Praq.g_00731	Prbb.g_02028
OG0001166	Praq.g_00732	Prbb.g_02029
OG0001167	Praq.g_00733	Prbb.g_02030
OG0001168	Praq.g_00735	Prbb.g_02031
OG0001169	Praq.g_00736	Prbb.g_02032
OG0001170	Praq.g_00738	Prbb.g_02035
OG0001171	Praq.g_00739	Prbb.g_02036
OG0001172	Praq.g_00740	Prbb.g_02037
OG0001173	Praq.g_00742	Prbb.g_02039
OG0001174	Praq.g_00744	Prbb.g_02041
OG0001175	Praq.g_00746	Prbb.g_02043
OG0001176	Praq.g_00747	Prbb.g_02045
OG0001177	Praq.g_00749	Prbb.g_02047
OG0001178	Praq.g_00750	Prbb.g_02048
OG0001179	Praq.g_00751	Prbb.g_02049
OG0001180	Praq.g_00752	Prbb.g_02050
OG0001181	Praq.g_00753	Prbb.g_02051
OG0001182	Praq.g_00754	Prbb.g_02052
OG0001183	Praq.g_00755	Prbb.g_02053
OG0001184	Praq.g_00756	Prbb.g_02054
OG0001185	Praq.g_00757	Prbb.g_02055
OG0001186	Praq.g_00758	Prbb.g_02056
OG0001187	Praq.g_00759	Prbb.g_02057
OG0001188	Praq.g_00760	Prbb.g_02058
OG0001189	Praq.g_00761	Prbb.g_02059
OG0001190	Praq.g_00762	Prbb.g_02060
OG0001191	Praq.g_00764	Prbb.g_02062
OG0001192	Praq.g_00766	Prbb.g_02064
OG0001193	Praq.g_00767	Prbb.g_02065
OG0001194	Praq.g_00768	Prbb.g_02066
OG0001195	Praq.g_00769	Prbb.g_02068
OG0001196	Praq.g_00771	Prbb.g_02070
OG0001197	Praq.g_00773	Prbb.g_02074
OG0001198	Praq.g_00774	Prbb.g_02075
OG0001199	Praq.g_00679	Prbb.g_02076
OG0001200	Praq.g_00680	Prbb.g_02077
OG0001201	Praq.g_00681	Prbb.g_02078
OG0001202	Praq.g_00682	Prbb.g_02079
OG0001203	Praq.g_00684	Prbb.g_02097
OG0001204	Praq.g_00687	Prbb.g_02099
OG0001205	Praq.g_00688	Prbb.g_02100
OG0001206	Praq.g_00689	Prbb.g_02101
OG0001207	Praq.g_00690	Prbb.g_02102
OG0001208	Praq.g_00691	Prbb.g_02103
OG0001209	Praq.g_00692	Prbb.g_02104
OG0001210	Praq.g_00693	Prbb.g_02105
OG0001211	Praq.g_00694	Prbb.g_02106
OG0001212	Praq.g_00695	Prbb.g_02107
OG0001213	Praq.g_00696	Prbb.g_02108
OG0001214	Praq.g_00697	Prbb.g_02109
OG0001215	Praq.g_00698	Prbb.g_02110
OG0001216	Praq.g_00699	Prbb.g_02111
OG0001217	Praq.g_00700	Prbb.g_02112
OG0001218	Praq.g_00701	Prbb.g_02113
OG0001219	Praq.g_00702	Prbb.g_02114
OG0001220	Praq.g_00703	Prbb.g_02115
OG0001221	Praq.g_00704	Prbb.g_02116
OG0001222	Praq.g_00706	Prbb.g_02118
OG0001223	Praq.g_00708	Prbb.g_02120
OG0001224	Praq.g_00709	Prbb.g_02122
OG0001225	Praq.g_00711	Prbb.g_02124
OG0001226	Praq.g_00712	Prbb.g_02125
OG0001227	Praq.g_00713	Prbb.g_02126
OG0001228	Praq.g_00714	Prbb.g_02127
OG0001229	Praq.g_00715	Prbb.g_02128
OG0001230	Praq.g_00716	Prbb.g_02129
OG0001231	Praq.g_00717	Prbb.g_02130
OG0001232	Praq.g_00719	Prbb.g_02132
OG0001233	Praq.g_00720	Prbb.g_02133
OG0001234	Praq.g_00721	Prbb.g_02134
OG0001235	Praq.g_00722	Prbb.g_02135
OG0001236	Praq.g_00723	Prbb.g_02136
OG0001237	Praq.g_00390	Prbb.g_02139
OG0001238	Praq.g_00391	Prbb.g_02140
OG0001239	Praq.g_00394	Prbb.g_02145
OG0001240	Praq.g_00395	Prbb.g_02146
OG0001241	Praq.g_00396	Prbb.g_02147
OG0001242	Praq.g_00397	Prbb.g_02149
OG0001243	Praq.g_00398	Prbb.g_02150
OG0001244	Praq.g_00399	Prbb.g_02151
OG0001245	Praq.g_00400	Prbb.g_02152
OG0001246	Praq.g_00401	Prbb.g_02153
OG0001247	Praq.g_00402	Prbb.g_02154
OG0001248	Praq.g_00403	Prbb.g_02155
OG0001249	Praq.g_00404	Prbb.g_02156
OG0001250	Praq.g_00405	Prbb.g_02164
OG0001251	Praq.g_00406	Prbb.g_02165
OG0001252	Praq.g_00407	Prbb.g_02166
OG0001253	Praq.g_00408	Prbb.g_02167
OG0001254	Praq.g_00410	Prbb.g_02169
OG0001255	Praq.g_00411	Prbb.g_02170
OG0001256	Praq.g_00413	Prbb.g_02173
OG0001257	Praq.g_00414	Prbb.g_02174
OG0001258	Praq.g_00415	Prbb.g_02175
OG0001259	Praq.g_00417	Prbb.g_02178
OG0001260	Praq.g_00418	Prbb.g_02180
OG0001261	Praq.g_00419	Prbb.g_02181
OG0001262	Praq.g_00420	Prbb.g_02182
OG0001263	Praq.g_00421	Prbb.g_02183
OG0001264	Praq.g_00422	Prbb.g_02185
OG0001265	Praq.g_00423	Prbb.g_02186
OG0001266	Praq.g_00424	Prbb.g_02187
OG0001267	Praq.g_00425	Prbb.g_02188
OG0001268	Praq.g_00426	Prbb.g_02189
OG0001269	Praq.g_01911	Prbb.g_00147
OG0001270	Praq.g_01865	Prbb.g_00195
OG0001271	Praq.g_01852	Prbb.g_00207
OG0001273	Praq.g_01212	Prbb.g_00393
OG0001274	Praq.g_00533	Prbb.g_00487
OG0001275	Praq.g_01104	Prbb.g_00502
OG0001276	Praq.g_01013	Prbb.g_00590
OG0001277	Praq.g_00621	Prbb.g_01027, Prbb.g_01446
OG0001278	Praq.g_01448	Prbb.g_01370
OG0001279	Praq.g_01489	Prbb.g_00931
OG0001280	Praq.g_01595	Prbb.g_01043
OG0001282	Praq.g_01660	Prbb.g_00940
OG0001283	Praq.g_01665	Prbb.g_01386
OG0001284	Praq.g_01275	Prbb.g_01178, Prbb.g_01143
OG0001285	Praq.g_01317	Prbb.g_01534
OG0001286	Praq.g_01330	Prbb.g_01520
OG0001288	Praq.g_00334	Prbb.g_01727
OG0001289	Praq.g_00345	Prbb.g_01739
OG0001290	Praq.g_00387	Prbb.g_01371
OG0001292	Praq.g_00005	Prbb.g_01778
OG0001293	Praq.g_00021	Prbb.g_01086
OG0001294	Praq.g_00033, Praq.g_00044	Prbb.g_01781
OG0001295	Praq.g_01955	Prbb.g_01790, Prbb.g_01899
OG0001298	Praq.g_00498	Prbb.g_01822
OG0001299	Praq.g_00948	Prbb.g_01926
OG0001300	Praq.g_00923	Prbb.g_01279
OG0001301	Praq.g_00745	Prbb.g_02042
OG0001302	Praq.g_00772	Prbb.g_02073
OG0001303	Praq.g_00707	Prbb.g_02119
OG0001304	Praq.g_00416	Prbb.g_02177
OG0001305	Praq.g_00041, Praq.g_00080, Praq.g_00547	Prbb.g_01180
OG0001306	Praq.g_01120	Prbb.g_00442
OG0001307	Praq.g_01233	Prbb.g_00031
OG0001308	Praq.g_01932	Prbb.g_00126
OG0001309	Praq.g_01929	Prbb.g_00129
OG0001310	Praq.g_01927	Prbb.g_00131
OG0001311	Praq.g_01910	Prbb.g_00148
OG0001312	Praq.g_01884	Prbb.g_00176
OG0001313	Praq.g_01878	Prbb.g_00183
OG0001314	Praq.g_01803	Prbb.g_00256
OG0001315	Praq.g_01759	Prbb.g_00301
OG0001317	Praq.g_01170	Prbb.g_01077
OG0001318	Praq.g_00965	Prbb.g_00638
OG0001319	Praq.g_00630	Prbb.g_00754
OG0001320	Praq.g_01610	Prbb.g_01061
OG0001321	Praq.g_01615	Prbb.g_01066
OG0001322	Praq.g_01651	Prbb.g_02163
OG0001323	Praq.g_01282	Prbb.g_02121
OG0001324	Praq.g_01285	Prbb.g_01325
OG0001325	Praq.g_01292	Prbb.g_01247
OG0001326	Praq.g_01361	Prbb.g_01483
OG0001327	Praq.g_00159	Prbb.g_01610
OG0001328	Praq.g_00003	Prbb.g_00758
OG0001329	Praq.g_00474	Prbb.g_01844
OG0001330	Praq.g_00440	Prbb.g_01879
OG0001331	Praq.g_00741	Prbb.g_02038
OG0001332	Praq.g_01862	Prbb.g_00199
OG0001333	Praq.g_01764	Prbb.g_00295
OG0001334	Praq.g_00517	Prbb.g_01542
OG0001335	Praq.g_01634	Prbb.g_00921
OG0001336	Praq.g_01654	Prbb.g_00116
OG0001337	Praq.g_01668	Prbb.g_01433
OG0001338	Praq.g_00111	Prbb.g_01579
OG0001339	Praq.g_00138	Prbb.g_01591
OG0001340	Praq.g_00197	Prbb.g_02171
OG0001341	Praq.g_00384	Prbb.g_01774
OG0001344	Praq.g_00451	Prbb.g_01868
OG0001346	Praq.g_00765	Prbb.g_02063
OG0001347	Praq.g_00705	Prbb.g_02117
OG0001348	Praq.g_01875	Prbb.g_00186
OG0001350	Praq.g_01858	Prbb.g_01103
OG0001356	Praq.g_01165	Prbb.g_01553, Prbb.g_01628
OG0001360	Praq.g_01093	Prbb.g_00513
OG0001361	Praq.g_01088	Prbb.g_00518
OG0001366	Praq.g_01471	Prbb.g_00912
OG0001369	Praq.g_01304	Prbb.g_01892
OG0001370	Praq.g_01305	Prbb.g_01893
OG0001373	Praq.g_00364	Prbb.g_01759
OG0001374	Praq.g_00953	Prbb.g_00955
OG0001378	Praq.g_01596	Prbb.g_01044
OG0001379	Praq.g_01936	Prbb.g_00122
OG0001380	Praq.g_01935	Prbb.g_00123
OG0001381	Praq.g_01916	Prbb.g_00142
OG0001383	Praq.g_01768	Prbb.g_00291
OG0001384	Praq.g_01747	Prbb.g_00312
OG0001386	Praq.g_01182	Prbb.g_01725
OG0001389	Praq.g_00503	Prbb.g_00459
OG0001390	Praq.g_00510	Prbb.g_00467
OG0001391	Praq.g_01098	Prbb.g_00508
OG0001392	Praq.g_01091	Prbb.g_00515
OG0001394	Praq.g_00795	Prbb.g_00669
OG0001395	Praq.g_00803	Prbb.g_00679
OG0001396	Praq.g_00805	Prbb.g_00681
OG0001397	Praq.g_00811	Prbb.g_00687
OG0001398	Praq.g_00588	Prbb.g_00718
OG0001399	Praq.g_00655	Prbb.g_00957
OG0001400	Praq.g_01470	Prbb.g_00911
OG0001401	Praq.g_01472	Prbb.g_00913
OG0001402	Praq.g_01495	Prbb.g_00937
OG0001403	Praq.g_01498	Prbb.g_00941
OG0001404	Praq.g_01579	Prbb.g_01388
OG0001405	Praq.g_01604	Prbb.g_01052
OG0001406	Praq.g_01623	Prbb.g_00888
OG0001407	Praq.g_01632	Prbb.g_00910
OG0001408	Praq.g_01640	Prbb.g_00903
OG0001409	Praq.g_01648	Prbb.g_01139
OG0001410	Praq.g_01319	Prbb.g_01532
OG0001411	Praq.g_00113	Prbb.g_01206
OG0001412	Praq.g_00134	Prbb.g_01587
OG0001413	Praq.g_00166	Prbb.g_01116
OG0001414	Praq.g_00178	Prbb.g_01640
OG0001415	Praq.g_00333	Prbb.g_01726
OG0001416	Praq.g_00336	Prbb.g_01730
OG0001417	Praq.g_00385	Prbb.g_01775
OG0001418	Praq.g_00010	Prbb.g_01141
OG0001420	Praq.g_00100	Prbb.g_01199, Prbb.g_01137
OG0001421	Praq.g_01529	Prbb.g_00969
OG0001422	Praq.g_00058	Prbb.g_00079
OG0001424	Praq.g_01942	Prbb.g_02023
OG0001425	Praq.g_01676	Prbb.g_00377
OG0001426	Praq.g_01180	Prbb.g_00105
OG0001427	Praq.g_01081	Prbb.g_00525
OG0001428	Praq.g_00619	Prbb.g_01272
OG0001429	Praq.g_00633	Prbb.g_01179
OG0001430	Praq.g_00659	Prbb.g_00961
OG0001431	Praq.g_01474	Prbb.g_01913
OG0001432	Praq.g_01479	Prbb.g_00918
OG0001433	Praq.g_01637	Prbb.g_00740
OG0001434	Praq.g_01306	Prbb.g_01223
OG0001435	Praq.g_01395	Prbb.g_01895
OG0001437	Praq.g_00023	Prbb.g_01125
OG0001438	Praq.g_00412	Prbb.g_02172
OG0001439	Praq.g_00859	Prbb.g_01665, Prbb.g_01664
OG0001440	Praq.g_01171	Prbb.g_01796
OG0001443	Praq.g_01638	Prbb.g_00902
OG0001444	Praq.g_01641	Prbb.g_00750
OG0001445	Praq.g_00008	Prbb.g_01113
OG0001446	Praq.g_00067	Prbb.g_01164
OG0001448	Praq.g_00982	Prbb.g_00621
OG0001449	Praq.g_01277	Prbb.g_01365
OG0001450	Praq.g_01294	Prbb.g_01782
OG0001452	Praq.g_01352	Prbb.g_01496
OG0001453	Praq.g_00101	Prbb.g_01634
OG0001454	Praq.g_00103	Prbb.g_01635
OG0001455	Praq.g_00104	Prbb.g_01636
OG0001457	Praq.g_00221	Prbb.g_00876
OG0001458	Praq.g_00389	Prbb.g_02138
OG0001461	Praq.g_01167	Prbb.g_01249, Prbb.g_01802
OG0001462	Praq.g_01153	Prbb.g_01080
OG0001464	Praq.g_01043	Prbb.g_00563
OG0001465	Praq.g_01014	Prbb.g_00390
OG0001467	Praq.g_00648	Prbb.g_00115
OG0001472	Praq.g_01636	Prbb.g_01448, Prbb.g_01021
OG0001473	Praq.g_01639	Prbb.g_01133, Prbb.g_01091
OG0001474	Praq.g_00106	Prbb.g_00901
OG0001479	Praq.g_01331	Prbb.g_01519
OG0001485	Praq.g_01460	Prbb.g_00849
OG0001486	Praq.g_01468	Prbb.g_00956
OG0001487	Praq.g_01521	Prbb.g_00773
OG0001488	Praq.g_01627	Prbb.g_00898
OG0001489	Praq.g_01628	Prbb.g_00899
OG0001490	Praq.g_01629	Prbb.g_00900
OG0001491	Praq.g_01635	Prbb.g_01660
OG0001492	Praq.g_01663	Prbb.g_01494
OG0001493	Praq.g_01272	Prbb.g_00439
OG0001495	Praq.g_00566	Prbb.g_00464
OG0001499	Praq.g_00933	Prbb.g_01626
OG0001500	Praq.g_01509	Prbb.g_00953
OG0001505	Praq.g_00613	Prbb.g_01667
OG0001507	Praq.g_00645	Prbb.g_01105
OG0001509	Praq.g_01430	Prbb.g_00816
OG0001510	Praq.g_01462	Prbb.g_01451, Prbb.g_01343
OG0001511	Praq.g_00850	Prbb.g_01901
OG0001512	Praq.g_00849	Prbb.g_01902
OG0001513	Praq.g_00848	Prbb.g_01903
OG0001514	Praq.g_00847	Prbb.g_01904
OG0001515	Praq.g_00846	Prbb.g_01905
OG0001516	Praq.g_00845	Prbb.g_01906
OG0001517	Praq.g_00844	Prbb.g_01907
OG0001518	Praq.g_00843	Prbb.g_01908
OG0001519	Praq.g_00842	Prbb.g_01909
OG0001520	Praq.g_00841	Prbb.g_01910
OG0001521	Praq.g_00840	Prbb.g_01911
OG0001522	Praq.g_00839	Prbb.g_01912
OG0001524	Praq.g_01404	Prbb.g_01281
OG0001526	Praq.g_01315	Prbb.g_01536
OG0001529	Praq.g_00726	Prbb.g_02022
OG0001531	Praq.g_01569	Prbb.g_01011
OG0001533	Praq.g_01645, Praq.g_01646	Prbb.g_00097
OG0001536	Praq.g_00066	Prbb.g_01163
OG0001539	Praq.g_01943	Prbb.g_00110
OG0001541	Praq.g_01477	Prbb.g_00916
OG0001548	Praq.g_00851	Prbb.g_01250
OG0001551	Praq.g_01274	Prbb.g_01097
OG0001552	Praq.g_00108	Prbb.g_01602
OG0001553	Praq.g_00120	Prbb.g_01261
OG0001554	Praq.g_00121	Prbb.g_01228
OG0001556	Praq.g_00224	Prbb.g_00663
OG0001558	Praq.g_00022	Prbb.g_01257
OG0001559	Praq.g_00074	Prbb.g_01210
OG0001560	Praq.g_01486	Prbb.g_00928
OG0001565	Praq.g_01877	Prbb.g_00184
OG0001566	Praq.g_01695	Prbb.g_00358
OG0001567	Praq.g_01175	Prbb.g_01215
OG0001568	Praq.g_01154	Prbb.g_01267
OG0001569	Praq.g_00506	Prbb.g_01089
OG0001570	Praq.g_00509	Prbb.g_01235
OG0001571	Praq.g_00520	Prbb.g_01552
OG0001572	Praq.g_00806	Prbb.g_00682
OG0001574	Praq.g_00626	Prbb.g_01191
OG0001575	Praq.g_00641	Prbb.g_01028
OG0001576	Praq.g_01580	Prbb.g_00755
OG0001577	Praq.g_01585	Prbb.g_00744
OG0001578	Praq.g_01643	Prbb.g_00109
OG0001579	Praq.g_01644	Prbb.g_01074
OG0001580	Praq.g_01647	Prbb.g_00751
OG0001581	Praq.g_01650	Prbb.g_01088
OG0001582	Praq.g_01656	Prbb.g_01280
OG0001583	Praq.g_01271	Prbb.g_00096
OG0001584	Praq.g_01280	Prbb.g_01183
OG0001585	Praq.g_01288	Prbb.g_01214
OG0001586	Praq.g_01296	Prbb.g_01258
OG0001587	Praq.g_01299	Prbb.g_01102
OG0001589	Praq.g_00098	Prbb.g_01340
OG0001590	Praq.g_00172	Prbb.g_01920
OG0001591	Praq.g_00174	Prbb.g_01638
OG0001592	Praq.g_00220	Prbb.g_00875
OG0001594	Praq.g_00377	Prbb.g_01033
OG0001595	Praq.g_00379	Prbb.g_00759
OG0001596	Praq.g_00380	Prbb.g_01554
OG0001597	Praq.g_00002	Prbb.g_01779
OG0001598	Praq.g_00685	Prbb.g_01623
OG0001603	Praq.g_01671	Prbb.g_00052
OG0001604	Praq.g_01181	Prbb.g_01140
OG0001606	Praq.g_00518	Prbb.g_01551
OG0001607	Praq.g_00835	Prbb.g_01285
OG0001609	Praq.g_01464	Prbb.g_01394
OG0001611	Praq.g_01309	Prbb.g_01898
OG0001612	Praq.g_01310	Prbb.g_01559
OG0001613	Praq.g_01311	Prbb.g_01558
OG0001614	Praq.g_01312	Prbb.g_01557
OG0001617	Praq.g_01957	Prbb.g_01181
OG0001618	Praq.g_00484	Prbb.g_01393
OG0001620	Praq.g_01205	Prbb.g_00399
OG0001622	Praq.g_01176	Prbb.g_01795
OG0001625	Praq.g_00095	Prbb.g_01374
OG0001626	Praq.g_00148	Prbb.g_00877
OG0001630	Praq.g_00201	Prbb.g_00855
OG0001701	Praq.g_00724	Prbb.g_00072
OG0001720	Praq.g_00198	Prbb.g_02096
OG0001733	Praq.g_00199	Prbb.g_00853
OG0001797	Praq.g_01959	Prbb.g_01397
OG0001800	Praq.g_01945	Prbb.g_01221
OG0001828	Praq.g_00034	Prbb.g_01337
OG0001868	Praq.g_00064	Prbb.g_01315
OG0001871	Praq.g_00063	Prbb.g_01117
OG0001874	Praq.g_01149	Prbb.g_01440
OG0001961	Praq.g_01670	Prbb.g_01622
OG0001962	Praq.g_01946	Prbb.g_01131
OG0002026	Praq.g_00051, Praq.g_00036	Prbb.g_01348
OG0002029	Praq.g_00563	Prbb.g_01784
OG0002054	Praq.g_00127	Prbb.g_01232
OG0002180	Praq.g_00567	Prbb.g_01347
OG0002241	Praq.g_00152	Prbb.g_00042
OG0002245	Praq.g_00072	Prbb.g_01406
OG0002318	Praq.g_01950	Prbb.g_00039
OG0002504	Praq.g_00207	Prbb.g_01615
OG0003042	Praq.g_00568	Prbb.g_00880
