Orthogroup	Syal	Prbl
OG0001122	Syal.g_01921	Prbl.g_02529
OG0001123	Syal.g_01913	Prbl.g_02536
OG0001124	Syal.g_01911	Prbl.g_02538
OG0001125	Syal.g_01909	Prbl.g_02540
OG0001126	Syal.g_01837	Prbl.g_00939
OG0001127	Syal.g_01836	Prbl.g_00938
OG0001128	Syal.g_01833	Prbl.g_00935
OG0001129	Syal.g_01831	Prbl.g_00934
OG0001130	Syal.g_01830	Prbl.g_00933
OG0001131	Syal.g_02260	Prbl.g_02575
OG0001132	Syal.g_02553	Prbl.g_01603
OG0001133	Syal.g_02710	Prbl.g_01621
OG0001134	Syal.g_02506	Prbl.g_02204
OG0001135	Syal.g_02505	Prbl.g_02202
OG0001136	Syal.g_01650	Prbl.g_02082
OG0001137	Syal.g_01673	Prbl.g_02102
OG0001138	Syal.g_01709	Prbl.g_01118
OG0001139	Syal.g_01711	Prbl.g_01116
OG0001140	Syal.g_01712	Prbl.g_01115
OG0001141	Syal.g_01713	Prbl.g_01114
OG0001142	Syal.g_01714	Prbl.g_01113
OG0001143	Syal.g_01722	Prbl.g_01376
OG0001144	Syal.g_01736	Prbl.g_02580
OG0001145	Syal.g_01614	Prbl.g_01711
OG0001146	Syal.g_01593	Prbl.g_01727
OG0001147	Syal.g_00458	Prbl.g_01333
OG0001148	Syal.g_02886	Prbl.g_00501
OG0001149	Syal.g_02885	Prbl.g_00500
OG0001150	Syal.g_02884	Prbl.g_00499
OG0001151	Syal.g_02872	Prbl.g_00487
OG0001152	Syal.g_02871	Prbl.g_00486
OG0001153	Syal.g_00421	Prbl.g_00704
OG0001154	Syal.g_00422	Prbl.g_00705
OG0001155	Syal.g_02969	Prbl.g_00454
OG0001156	Syal.g_02972	Prbl.g_00451
OG0001157	Syal.g_02973	Prbl.g_01604
OG0001158	Syal.g_02974	Prbl.g_00450
OG0001159	Syal.g_02975	Prbl.g_00449
OG0001160	Syal.g_00564	Prbl.g_00420
OG0001161	Syal.g_01104	Prbl.g_01601
OG0001162	Syal.g_01577	Prbl.g_00048
OG0001163	Syal.g_00573	Prbl.g_00406
OG0001164	Syal.g_00579	Prbl.g_00401
OG0001165	Syal.g_00584	Prbl.g_00398
OG0001166	Syal.g_00613	Prbl.g_00371
OG0001167	Syal.g_00638	Prbl.g_00350
OG0001168	Syal.g_00640	Prbl.g_00348
OG0001169	Syal.g_00642	Prbl.g_00346
OG0001170	Syal.g_00644	Prbl.g_00344
OG0001173	Syal.g_00199	Prbl.g_01062
OG0001174	Syal.g_00207	Prbl.g_01054
OG0001175	Syal.g_00208	Prbl.g_01053
OG0001176	Syal.g_00226	Prbl.g_00953
OG0001177	Syal.g_00224	Prbl.g_00951
OG0001179	Syal.g_00256	Prbl.g_00982
OG0001180	Syal.g_00282	Prbl.g_01134
OG0001182	Syal.g_00295	Prbl.g_01147
OG0001183	Syal.g_00302	Prbl.g_01175
OG0001184	Syal.g_01359	Prbl.g_00848
OG0001185	Syal.g_01453	Prbl.g_01291
OG0001186	Syal.g_00179	Prbl.g_02026
OG0001187	Syal.g_00175	Prbl.g_02022
OG0001188	Syal.g_00172	Prbl.g_02018
OG0001189	Syal.g_00152	Prbl.g_01996
OG0001190	Syal.g_01067	Prbl.g_02239
OG0001191	Syal.g_01083	Prbl.g_02226
OG0001192	Syal.g_01090	Prbl.g_02219
OG0001193	Syal.g_01128	Prbl.g_02181
OG0001194	Syal.g_01130	Prbl.g_02175
OG0001195	Syal.g_01131	Prbl.g_02174
OG0001196	Syal.g_00078	Prbl.g_02138
OG0001197	Syal.g_00080	Prbl.g_02136
OG0001198	Syal.g_00093	Prbl.g_02124
OG0001199	Syal.g_00757	Prbl.g_00602
OG0001200	Syal.g_00759	Prbl.g_00600
OG0001201	Syal.g_00821	Prbl.g_00551
OG0001202	Syal.g_00956	Prbl.g_00095
OG0001203	Syal.g_00683	Prbl.g_00197
OG0001204	Syal.g_01201	Prbl.g_02667
OG0001205	Syal.g_00515	Prbl.g_00642
OG0001206	Syal.g_00490	Prbl.g_01363
OG0001207	Syal.g_02889	Prbl.g_00503
OG0001208	Syal.g_02899	Prbl.g_00513
OG0001209	Syal.g_02835	Prbl.g_00763
OG0001210	Syal.g_02827	Prbl.g_00751
OG0001211	Syal.g_02811	Prbl.g_01884
OG0001212	Syal.g_02754	Prbl.g_01765
OG0001213	Syal.g_02701	Prbl.g_01631
OG0001214	Syal.g_02634	Prbl.g_01641
OG0001215	Syal.g_01786	Prbl.g_01858
OG0001216	Syal.g_01861	Prbl.g_02564
OG0001217	Syal.g_02067	Prbl.g_01904
OG0001218	Syal.g_00429	Prbl.g_00716
OG0001219	Syal.g_02036	Prbl.g_02435
OG0001220	Syal.g_02494	Prbl.g_01567
OG0001221	Syal.g_02258	Prbl.g_02383
OG0001222	Syal.g_02006	Prbl.g_02210
OG0001223	Syal.g_01960	Prbl.g_02503
OG0001224	Syal.g_01827	Prbl.g_00931
OG0001225	Syal.g_01825	Prbl.g_00929
OG0001226	Syal.g_00767	Prbl.g_01704
OG0001227	Syal.g_01575	Prbl.g_00472
OG0001228	Syal.g_02451	Prbl.g_02585
OG0001229	Syal.g_01801	Prbl.g_00409
OG0001230	Syal.g_00029	Prbl.g_00252
OG0001231	Syal.g_00114	Prbl.g_01957
OG0001232	Syal.g_00622	Prbl.g_00366
OG0001233	Syal.g_00645	Prbl.g_00343
OG0001234	Syal.g_00212	Prbl.g_01050
OG0001236	Syal.g_01352	Prbl.g_00852
OG0001237	Syal.g_01362	Prbl.g_00845
OG0001238	Syal.g_01085	Prbl.g_02225
OG0001239	Syal.g_00754	Prbl.g_00605
OG0001240	Syal.g_00804	Prbl.g_00568
OG0001241	Syal.g_00814	Prbl.g_00558
OG0001242	Syal.g_00844	Prbl.g_01322
OG0001243	Syal.g_00852	Prbl.g_00828
OG0001245	Syal.g_02522	Prbl.g_01693
OG0001246	Syal.g_02927	Prbl.g_00803
OG0001247	Syal.g_01126	Prbl.g_02295
OG0001248	Syal.g_01778	Prbl.g_01869
OG0001249	Syal.g_00337	Prbl.g_01195
OG0001250	Syal.g_02469	Prbl.g_01546
OG0001252	Syal.g_01834	Prbl.g_00936
OG0001253	Syal.g_02521	Prbl.g_01686
OG0001254	Syal.g_02507	Prbl.g_02203
OG0001255	Syal.g_02609	Prbl.g_00036
OG0001258	Syal.g_00582	Prbl.g_00400
OG0001259	Syal.g_00643	Prbl.g_00345
OG0001260	Syal.g_00665	Prbl.g_00315
OG0001261	Syal.g_00265	Prbl.g_00991
OG0001262	Syal.g_00154	Prbl.g_01999
OG0001263	Syal.g_00856	Prbl.g_00826
OG0001265	Syal.g_00842	Prbl.g_01324
OG0001266	Syal.g_00960	Prbl.g_00099
OG0001267	Syal.g_01263	Prbl.g_01453
OG0001268	Syal.g_00353	Prbl.g_01207
OG0001269	Syal.g_02567	Prbl.g_01564
OG0001270	Syal.g_00528	Prbl.g_00654
OG0001271	Syal.g_00466	Prbl.g_01343
OG0001272	Syal.g_02903	Prbl.g_00517
OG0001273	Syal.g_02641	Prbl.g_01634
OG0001274	Syal.g_01007	Prbl.g_01263
OG0001275	Syal.g_01932	Prbl.g_02518
OG0001276	Syal.g_01914	Prbl.g_02535
OG0001277	Syal.g_02963	Prbl.g_02152
OG0001278	Syal.g_01766	Prbl.g_02592
OG0001279	Syal.g_02565	Prbl.g_00156
OG0001280	Syal.g_01604	Prbl.g_01719
OG0001281	Syal.g_01592	Prbl.g_01728
OG0001283	Syal.g_01179	Prbl.g_02143
OG0001285	Syal.g_00625	Prbl.g_00362
OG0001286	Syal.g_00280	Prbl.g_01132
OG0001288	Syal.g_01513	Prbl.g_02059
OG0001290	Syal.g_00813	Prbl.g_00559
OG0001291	Syal.g_00866	Prbl.g_00816
OG0001292	Syal.g_01206	Prbl.g_01512
OG0001293	Syal.g_01236	Prbl.g_01489
OG0001294	Syal.g_02207	Prbl.g_01393
OG0001295	Syal.g_01828	Prbl.g_00748
OG0001298	Syal.g_02777	Prbl.g_01791
OG0001300	Syal.g_01795	Prbl.g_01873
OG0001301	Syal.g_01941, Syal.g_01810	Prbl.g_00022
OG0001302	Syal.g_02607	Prbl.g_01930
OG0001303	Syal.g_02033	Prbl.g_02437
OG0001307	Syal.g_02195	Prbl.g_00723
OG0001308	Syal.g_00392	Prbl.g_00224
OG0001309	Syal.g_02943	Prbl.g_00787
OG0001310	Syal.g_00605	Prbl.g_00377
OG0001311	Syal.g_01912	Prbl.g_02537
OG0001312	Syal.g_02024	Prbl.g_02448
OG0001313	Syal.g_00482	Prbl.g_01354
OG0001316	Syal.g_00872	Prbl.g_00809
OG0001319	Syal.g_01252	Prbl.g_01463
OG0001321	Syal.g_00508	Prbl.g_00633
OG0001322	Syal.g_00507	Prbl.g_00632
OG0001323	Syal.g_02946	Prbl.g_00784
OG0001324	Syal.g_01796	Prbl.g_01874
OG0001326	Syal.g_02405, Syal.g_01138	Prbl.g_02168
OG0001328	Syal.g_02266	Prbl.g_02390
OG0001329	Syal.g_01188	Prbl.g_01079
OG0001330	Syal.g_01611	Prbl.g_01712
OG0001332	Syal.g_02965	Prbl.g_00466
OG0001333	Syal.g_00639	Prbl.g_00349
OG0001334	Syal.g_00311	Prbl.g_01179
OG0001335	Syal.g_00312	Prbl.g_01180
OG0001336	Syal.g_01180	Prbl.g_02142
OG0001337	Syal.g_00308, Syal.g_00327	Prbl.g_01189
OG0001339	Syal.g_00816	Prbl.g_00556
OG0001340	Syal.g_00328	Prbl.g_01190
OG0001341	Syal.g_02538	Prbl.g_02285
OG0001344	Syal.g_01658	Prbl.g_02089
OG0001347	Syal.g_01531	Prbl.g_02051
OG0001348	Syal.g_01849	Prbl.g_01243
OG0001351	Syal.g_00501	Prbl.g_00624
OG0001353	Syal.g_02457	Prbl.g_01537
OG0001354	Syal.g_01973	Prbl.g_02494
OG0001357	Syal.g_00433	Prbl.g_00628
OG0001358	Syal.g_02715	Prbl.g_01615
OG0001360	Syal.g_01696	Prbl.g_01104
OG0001361	Syal.g_01691	Prbl.g_00182
OG0001362	Syal.g_00397	Prbl.g_00220
OG0001363	Syal.g_00399	Prbl.g_00218
OG0001365	Syal.g_01072	Prbl.g_02234
OG0001366	Syal.g_00616	Prbl.g_00368
OG0001367	Syal.g_01621	Prbl.g_00746
OG0001367	Syal.g_00010	Prbl.g_00265, Prbl.g_00064
OG0001369	Syal.g_00803	Prbl.g_00569
OG0001373	Syal.g_01137	Prbl.g_02169
OG0001374	Syal.g_01145	Prbl.g_02161
OG0001376	Syal.g_01095	Prbl.g_02216
OG0001377	Syal.g_01094	Prbl.g_02217
OG0001378	Syal.g_00529	Prbl.g_00661
OG0001379	Syal.g_01609	Prbl.g_01714
OG0001382	Syal.g_00220	Prbl.g_02571
OG0001383	Syal.g_00678	Prbl.g_00191
OG0001383	Syal.g_00677	Prbl.g_00190
OG0001385	Syal.g_01134	Prbl.g_02172
OG0001386	Syal.g_01135	Prbl.g_02171
OG0001387	Syal.g_01136	Prbl.g_02170
OG0001388	Syal.g_01139	Prbl.g_02167
OG0001389	Syal.g_01140	Prbl.g_02166
OG0001390	Syal.g_01141	Prbl.g_02165
OG0001391	Syal.g_01142	Prbl.g_02164
OG0001392	Syal.g_01143	Prbl.g_02163
OG0001393	Syal.g_01144	Prbl.g_02162
OG0001394	Syal.g_02250	Prbl.g_02366
OG0001395	Syal.g_00001, Syal.g_02432	Prbl.g_02548
OG0001396	Syal.g_01532	Prbl.g_02050
OG0001397	Syal.g_00398	Prbl.g_00219
OG0001398	Syal.g_00774	Prbl.g_01692
OG0001400	Syal.g_00877	Prbl.g_00307
OG0001401	Syal.g_02463	Prbl.g_01541
OG0001402	Syal.g_02711	Prbl.g_01620
OG0001405	Syal.g_00314	Prbl.g_01182
OG0001406	Syal.g_01096	Prbl.g_02215
OG0001409	Syal.g_01671	Prbl.g_02100
OG0001410	Syal.g_02194	Prbl.g_00724
OG0001412	Syal.g_01530	Prbl.g_02052
OG0001416	Syal.g_01595	Prbl.g_01725
OG0001423	Syal.g_00726	Prbl.g_02629, Prbl.g_00738
OG0001425	Syal.g_01089	Prbl.g_02222
OG0001426	Syal.g_00694, Syal.g_00731	Prbl.g_00480
OG0001434	Syal.g_02245	Prbl.g_02362
OG0001435	Syal.g_02290	Prbl.g_02411
OG0001436	Syal.g_01335	Prbl.g_00873
OG0001436	Syal.g_01336	Prbl.g_00872
OG0001438	Syal.g_01278	Prbl.g_01438
OG0001442	Syal.g_02234	Prbl.g_02358
OG0001443	Syal.g_01101	Prbl.g_00408
OG0001444	Syal.g_00798	Prbl.g_00574
OG0001444	Syal.g_01506	Prbl.g_01234
OG0001449	Syal.g_01198	Prbl.g_01940
OG0001461	Syal.g_02091	Prbl.g_00620
OG0001462	Syal.g_00138	Prbl.g_01983
OG0001470	Syal.g_00181	Prbl.g_02028
OG0001475	Syal.g_00184	Prbl.g_02030
OG0001476	Syal.g_01667	Prbl.g_02095
OG0001477	Syal.g_01807	Prbl.g_00017
OG0001479	Syal.g_00351	Prbl.g_01205
OG0001481	Syal.g_00504	Prbl.g_00627
OG0001488	Syal.g_01677	Prbl.g_02106
OG0001489	Syal.g_00291	Prbl.g_01143
OG0001495	Syal.g_00223	Prbl.g_00950
OG0001496	Syal.g_01804	Prbl.g_00013
OG0001497	Syal.g_01806	Prbl.g_00016
OG0001498	Syal.g_00554	Prbl.g_02675
OG0001508	Syal.g_00180	Prbl.g_02027
OG0001509	Syal.g_00189	Prbl.g_02046
OG0001509	Syal.g_00190	Prbl.g_02048, Prbl.g_01299
OG0001510	Syal.g_01489	Prbl.g_02635
OG0001511	Syal.g_00829	Prbl.g_00544
OG0001512	Syal.g_00682	Prbl.g_00195
OG0001513	Syal.g_00298	Prbl.g_01706
OG0001514	Syal.g_01803	Prbl.g_00012
OG0001515	Syal.g_01791	Prbl.g_01865
OG0001516	Syal.g_02197	Prbl.g_01402
OG0001517	Syal.g_00348	Prbl.g_01202
OG0001518	Syal.g_02309, Syal.g_01087	Prbl.g_02223
OG0001519	Syal.g_01103	Prbl.g_02212
OG0001525	Syal.g_02585	Prbl.g_01807
OG0001527	Syal.g_02796	Prbl.g_01898
OG0001528	Syal.g_00182	Prbl.g_02024
OG0001529	Syal.g_00145	Prbl.g_01989
OG0001530	Syal.g_00827	Prbl.g_00546
OG0001531	Syal.g_00681	Prbl.g_00194
OG0001532	Syal.g_01710	Prbl.g_01117
OG0001533	Syal.g_00494	Prbl.g_01699
OG0001533	Syal.g_00533	Prbl.g_00662
OG0001534	Syal.g_01898	Prbl.g_02545
OG0001535	Syal.g_01917	Prbl.g_02533
OG0001536	Syal.g_01996	Prbl.g_02474
OG0001537	Syal.g_02257	Prbl.g_02374
OG0001538	Syal.g_01870	Prbl.g_02330
OG0001539	Syal.g_02294	Prbl.g_01587
OG0001540	Syal.g_00858	Prbl.g_00824
OG0001541	Syal.g_00924	Prbl.g_00267
OG0001542	Syal.g_00935	Prbl.g_00073
OG0001543	Syal.g_00988	Prbl.g_01241
OG0001544	Syal.g_01102	Prbl.g_02213
OG0001545	Syal.g_01170	Prbl.g_02153
OG0001555	Syal.g_02484	Prbl.g_01949
OG0001558	Syal.g_00117	Prbl.g_01960
OG0001559	Syal.g_00826	Prbl.g_00547
OG0001560	Syal.g_00812	Prbl.g_00560
OG0001561	Syal.g_01910	Prbl.g_02539
OG0001562	Syal.g_01926	Prbl.g_02525
OG0001563	Syal.g_00274	Prbl.g_00999
OG0001565	Syal.g_02600	Prbl.g_02291
OG0001572	Syal.g_03017	Prbl.g_01025
OG0001574	Syal.g_02798	Prbl.g_01896
OG0001575	Syal.g_02793	Prbl.g_01901
OG0001576	Syal.g_01582	Prbl.g_01737
OG0001577	Syal.g_01648	Prbl.g_02080
OG0001579	Syal.g_00318	Prbl.g_01186
OG0001580	Syal.g_01052	Prbl.g_02250
OG0001589	Syal.g_00647	Prbl.g_00341
OG0001590	Syal.g_02642, Syal.g_02511	Prbl.g_01565
OG0001591	Syal.g_02209	Prbl.g_01591
OG0001592	Syal.g_01053	Prbl.g_02249
OG0001614	Syal.g_01451	Prbl.g_01293
OG0001615	Syal.g_02482, Syal.g_02820	Prbl.g_02646
OG0001616	Syal.g_01699	Prbl.g_01380
OG0001617	Syal.g_01800	Prbl.g_00728
OG0001618	Syal.g_02420	Prbl.g_02557
OG0001619	Syal.g_02009	Prbl.g_02464
OG0001620	Syal.g_00360	Prbl.g_01215
OG0001621	Syal.g_01224	Prbl.g_01500
OG0001622	Syal.g_01178	Prbl.g_02144
OG0001634	Syal.g_02203	Prbl.g_01396
OG0001635	Syal.g_01517	Prbl.g_01814
OG0001636	Syal.g_00137	Prbl.g_01982
OG0001637	Syal.g_00659	Prbl.g_00325
OG0001638	Syal.g_00599	Prbl.g_00379
OG0001639	Syal.g_02968	Prbl.g_00455
OG0001640	Syal.g_01839	Prbl.g_00940
OG0001641	Syal.g_01955	Prbl.g_02507
OG0001643	Syal.g_02631	Prbl.g_01644
OG0001652	Syal.g_00115	Prbl.g_01958
OG0001653	Syal.g_00801	Prbl.g_00571
OG0001654	Syal.g_02966	Prbl.g_00457
OG0001655	Syal.g_02854, Syal.g_00703	Prbl.g_00680, Prbl.g_00136
OG0001656	Syal.g_00317	Prbl.g_01185
OG0001657	Syal.g_00897	Prbl.g_00292
OG0001658	Syal.g_01066	Prbl.g_02240
OG0001671	Syal.g_00993	Prbl.g_01248
OG0001672	Syal.g_00765	Prbl.g_00594
OG0001673	Syal.g_00689	Prbl.g_01921
OG0001674	Syal.g_00044, Syal.g_01890	Prbl.g_00321
OG0001674	Syal.g_00045, Syal.g_01889	Prbl.g_00320
OG0001675	Syal.g_01928	Prbl.g_02522, Prbl.g_02524
OG0001676	Syal.g_00320	Prbl.g_01188
OG0001677	Syal.g_00303	Prbl.g_01176
OG0001692	Syal.g_00024	Prbl.g_00247
OG0001693	Syal.g_01822	Prbl.g_00682
OG0001694	Syal.g_01265	Prbl.g_01451
OG0001695	Syal.g_01165	Prbl.g_02158
OG0001702	Syal.g_00786	Prbl.g_00581
OG0001703	Syal.g_02890	Prbl.g_00504
OG0001712	Syal.g_02524	Prbl.g_02283
OG0001714	Syal.g_01529	Prbl.g_02038
OG0001715	Syal.g_02550	Prbl.g_01675
OG0001716	Syal.g_02491, Syal.g_01503	Prbl.g_01559
OG0001726	Syal.g_00536	Prbl.g_02425
OG0001728	Syal.g_00855	Prbl.g_02029
OG0001729	Syal.g_00676	Prbl.g_00189
OG0001730	Syal.g_00672	Prbl.g_02624
OG0001731	Syal.g_02986	Prbl.g_00442
OG0001732	Syal.g_01730	Prbl.g_01373
OG0001734	Syal.g_02492	Prbl.g_01561
OG0001735	Syal.g_02179	Prbl.g_01410
OG0001737	Syal.g_01284	Prbl.g_01433
OG0001738	Syal.g_01320	Prbl.g_00899
OG0001740	Syal.g_01167	Prbl.g_02155
OG0001748	Syal.g_00995	Prbl.g_01250
OG0001750	Syal.g_00799	Prbl.g_00573
OG0001751	Syal.g_00690	Prbl.g_01920
OG0001752	Syal.g_00669	Prbl.g_02621
OG0001753	Syal.g_00662	Prbl.g_00319
OG0001754	Syal.g_00661	Prbl.g_00322
OG0001755	Syal.g_02942	Prbl.g_00788
OG0001759	Syal.g_02108, Syal.g_02141	Prbl.g_01518
OG0001760	Syal.g_02096	Prbl.g_02421
OG0001761	Syal.g_02727	Prbl.g_01826
OG0001762	Syal.g_01947	Prbl.g_02515
OG0001763	Syal.g_01961	Prbl.g_02502
OG0001764	Syal.g_02046	Prbl.g_02428
OG0001765	Syal.g_01854, Syal.g_01106, Syal.g_02105	Prbl.g_01598
OG0001766	Syal.g_01296	Prbl.g_01423
OG0001767	Syal.g_01334	Prbl.g_00874
OG0001768	Syal.g_00941	Prbl.g_00080
OG0001783	Syal.g_01456	Prbl.g_01288
OG0001784	Syal.g_00795	Prbl.g_00578
OG0001785	Syal.g_00660	Prbl.g_00323, Prbl.g_00324
OG0001786	Syal.g_03009	Prbl.g_00426
OG0001787	Syal.g_02839	Prbl.g_00767
OG0001788	Syal.g_02836	Prbl.g_00764
OG0001789	Syal.g_01602	Prbl.g_01721
OG0001790	Syal.g_01633	Prbl.g_02073
OG0001791	Syal.g_01669, Syal.g_02431	Prbl.g_02097
OG0001792	Syal.g_01737	Prbl.g_02581
OG0001794	Syal.g_01902, Syal.g_01901	Prbl.g_02604
OG0001796	Syal.g_01923	Prbl.g_02527
OG0001797	Syal.g_02017	Prbl.g_02457
OG0001798	Syal.g_02709	Prbl.g_01622
OG0001799	Syal.g_02336, Syal.g_02616	Prbl.g_01661
OG0001800	Syal.g_01539	Prbl.g_00159
OG0001801	Syal.g_00038	Prbl.g_00256
OG0001803	Syal.g_00519	Prbl.g_00646
OG0001804	Syal.g_00553	Prbl.g_02676
OG0001805	Syal.g_01211	Prbl.g_01507
OG0001806	Syal.g_01253	Prbl.g_01462
OG0001807	Syal.g_01337	Prbl.g_00871
OG0001808	Syal.g_01344	Prbl.g_00860
OG0001809	Syal.g_00869	Prbl.g_00813
OG0001810	Syal.g_00878	Prbl.g_00811
OG0001811	Syal.g_00933	Prbl.g_00070
OG0001812	Syal.g_01054	Prbl.g_02248
OG0001813	Syal.g_01117	Prbl.g_02193
OG0001814	Syal.g_00081	Prbl.g_02135
OG0001815	Syal.g_00091	Prbl.g_02126
OG0001835	Syal.g_00713	Prbl.g_00020
OG0001837	Syal.g_00994	Prbl.g_01249
OG0001838	Syal.g_00105	Prbl.g_02113
OG0001839	Syal.g_00133	Prbl.g_01978
OG0001840	Syal.g_00151	Prbl.g_01995
OG0001841	Syal.g_00158	Prbl.g_02003
OG0001843	Syal.g_01450	Prbl.g_01294
OG0001844	Syal.g_01449	Prbl.g_01295
OG0001845	Syal.g_01448	Prbl.g_01301
OG0001846	Syal.g_00845	Prbl.g_01321
OG0001847	Syal.g_00843	Prbl.g_01323
OG0001848	Syal.g_00839	Prbl.g_01327
OG0001849	Syal.g_00780	Prbl.g_00586
OG0001850	Syal.g_00768	Prbl.g_00593
OG0001851	Syal.g_00761	Prbl.g_00598
OG0001852	Syal.g_00760	Prbl.g_00599
OG0001853	Syal.g_00753	Prbl.g_00606
OG0001854	Syal.g_00685	Prbl.g_01924
OG0001855	Syal.g_00050	Prbl.g_00236, Prbl.g_00326
OG0001856	Syal.g_00563	Prbl.g_00421
OG0001857	Syal.g_00560	Prbl.g_00424
OG0001858	Syal.g_02981	Prbl.g_00445
OG0001859	Syal.g_02879	Prbl.g_00493
OG0001860	Syal.g_02892	Prbl.g_00505
OG0001861	Syal.g_02904	Prbl.g_00518
OG0001862	Syal.g_02916	Prbl.g_00530
OG0001863	Syal.g_02922	Prbl.g_00535
OG0001864	Syal.g_02829	Prbl.g_00753
OG0001865	Syal.g_02562, Syal.g_02764	Prbl.g_01778
OG0001866	Syal.g_02740	Prbl.g_01753
OG0001867	Syal.g_02729	Prbl.g_01743
OG0001868	Syal.g_01596	Prbl.g_01724
OG0001869	Syal.g_01647	Prbl.g_02079
OG0001870	Syal.g_01656	Prbl.g_02087
OG0001871	Syal.g_01661	Prbl.g_02092
OG0001872	Syal.g_01742	Prbl.g_02588
OG0001873	Syal.g_01700	Prbl.g_01381
OG0001874	Syal.g_01697	Prbl.g_01105
OG0001877	Syal.g_01792	Prbl.g_01866
OG0001878	Syal.g_01931	Prbl.g_02519
OG0001879	Syal.g_01950	Prbl.g_02511
OG0001880	Syal.g_01987	Prbl.g_02481
OG0001881	Syal.g_01988	Prbl.g_02480
OG0001882	Syal.g_02014	Prbl.g_02460
OG0001883	Syal.g_02018	Prbl.g_02455
OG0001884	Syal.g_02564	Prbl.g_02446
OG0001885	Syal.g_02041	Prbl.g_02433
OG0001886	Syal.g_02045	Prbl.g_02429
OG0001887	Syal.g_02267	Prbl.g_02391
OG0001888	Syal.g_02243	Prbl.g_02349
OG0001889	Syal.g_01880	Prbl.g_02321
OG0001890	Syal.g_02476	Prbl.g_01553
OG0001891	Syal.g_02480	Prbl.g_01557
OG0001892	Syal.g_02601	Prbl.g_01570
OG0001893	Syal.g_02708	Prbl.g_01623
OG0001894	Syal.g_02637	Prbl.g_01638
OG0001895	Syal.g_00063	Prbl.g_00162
OG0001896	Syal.g_00535	Prbl.g_00664
OG0001897	Syal.g_00357	Prbl.g_01209
OG0001898	Syal.g_00336	Prbl.g_01193
OG0001899	Syal.g_00263	Prbl.g_00989
OG0001900	Syal.g_01238	Prbl.g_01488
OG0001901	Syal.g_01239	Prbl.g_01487
OG0001902	Syal.g_01270	Prbl.g_01446
OG0001903	Syal.g_01279	Prbl.g_01437
OG0001904	Syal.g_01340	Prbl.g_00868
OG0001905	Syal.g_01346	Prbl.g_00858
OG0001906	Syal.g_00859	Prbl.g_00823
OG0001908	Syal.g_00926	Prbl.g_00266
OG0001909	Syal.g_00939	Prbl.g_00078
OG0001910	Syal.g_00999	Prbl.g_01254
OG0001912	Syal.g_01077	Prbl.g_02229
OG0001913	Syal.g_01081	Prbl.g_02227
OG0001914	Syal.g_02509	Prbl.g_02199
OG0001929	Syal.g_00165	Prbl.g_02010
OG0001932	Syal.g_01452	Prbl.g_01292
OG0001933	Syal.g_00823	Prbl.g_00549
OG0001934	Syal.g_00808	Prbl.g_00564
OG0001936	Syal.g_02069	Prbl.g_01944
OG0001937	Syal.g_02994	Prbl.g_00434
OG0001938	Syal.g_02894	Prbl.g_00507
OG0001939	Syal.g_02608	Prbl.g_02648
OG0001940	Syal.g_02778	Prbl.g_01792
OG0001941	Syal.g_01591	Prbl.g_01729
OG0001943	Syal.g_01670	Prbl.g_02098
OG0001944	Syal.g_02052	Prbl.g_01070
OG0001945	Syal.g_02307	Prbl.g_01678, Prbl.g_01028, Prbl.g_02602, Prbl.g_00001
OG0001946	Syal.g_01793	Prbl.g_01871
OG0001947	Syal.g_01841, Syal.g_01043	Prbl.g_00942
OG0001948	Syal.g_01959	Prbl.g_02504
OG0001949	Syal.g_01978	Prbl.g_02490
OG0001950	Syal.g_01980	Prbl.g_02488
OG0001951	Syal.g_01989	Prbl.g_02479
OG0001952	Syal.g_02015	Prbl.g_02459
OG0001953	Syal.g_02016	Prbl.g_02458
OG0001957	Syal.g_02703	Prbl.g_01628
OG0001958	Syal.g_02181	Prbl.g_01407
OG0001961	Syal.g_00468	Prbl.g_01345
OG0001962	Syal.g_01012	Prbl.g_00142
OG0001964	Syal.g_00210	Prbl.g_01052
OG0001965	Syal.g_02842	Prbl.g_01501
OG0001966	Syal.g_01232	Prbl.g_01493
OG0001967	Syal.g_01234	Prbl.g_01491
OG0001968	Syal.g_01235	Prbl.g_01490
OG0001969	Syal.g_01303	Prbl.g_01418
OG0001970	Syal.g_00861	Prbl.g_00821
OG0001971	Syal.g_00937	Prbl.g_00076
OG0001972	Syal.g_01011	Prbl.g_01267
OG0001974	Syal.g_01063	Prbl.g_02242
OG0001975	Syal.g_02508	Prbl.g_02200
OG0001976	Syal.g_02510	Prbl.g_02198
OG0001995	Syal.g_01208	Prbl.g_00757
OG0001997	Syal.g_00797	Prbl.g_00575
OG0001998	Syal.g_00049	Prbl.g_00328
OG0001999	Syal.g_00637	Prbl.g_00351
OG0002000	Syal.g_02944	Prbl.g_00786
OG0002002	Syal.g_02337, Syal.g_01741	Prbl.g_02587
OG0002003	Syal.g_01790	Prbl.g_01861
OG0002004	Syal.g_01354, Syal.g_00586	Prbl.g_01848
OG0002006	Syal.g_01842	Prbl.g_00943
OG0002007	Syal.g_01843	Prbl.g_00944
OG0002008	Syal.g_01933	Prbl.g_02517
OG0002009	Syal.g_02254	Prbl.g_02371
OG0002011	Syal.g_00547	Prbl.g_00683
OG0002012	Syal.g_00505	Prbl.g_00630
OG0002013	Syal.g_00773	Prbl.g_00895
