Orthogroup	Syal	Syad
OG0001151	Syal.g_02872	Syad.g_00875
OG0001152	Syal.g_02871	Syad.g_00872
OG0001153	Syal.g_00421	Syad.g_02318
OG0001154	Syal.g_00422	Syad.g_02319
OG0001155	Syal.g_02969	Syad.g_02540
OG0001156	Syal.g_02972	Syad.g_02543
OG0001157	Syal.g_02973	Syad.g_02544
OG0001158	Syal.g_02974	Syad.g_02546
OG0001159	Syal.g_02975	Syad.g_02547
OG0001160	Syal.g_00564	Syad.g_02595
OG0001161	Syal.g_01104	Syad.g_00026
OG0001162	Syal.g_01577	Syad.g_01844
OG0001163	Syal.g_00573	Syad.g_02610
OG0001164	Syal.g_00579	Syad.g_02616
OG0001165	Syal.g_00584	Syad.g_02621
OG0001166	Syal.g_00613	Syad.g_02647
OG0001167	Syal.g_00638	Syad.g_02486
OG0001168	Syal.g_00640	Syad.g_02488
OG0001169	Syal.g_00642	Syad.g_02490
OG0001170	Syal.g_00644	Syad.g_02492
OG0001172	Syal.g_00198	Syad.g_00594
OG0001173	Syal.g_00199	Syad.g_00595
OG0001174	Syal.g_00207	Syad.g_00603
OG0001175	Syal.g_00208	Syad.g_00604
OG0001176	Syal.g_00226	Syad.g_00644
OG0001177	Syal.g_00224	Syad.g_00641
OG0001178	Syal.g_00592	Syad.g_02629
OG0001179	Syal.g_00256	Syad.g_00675
OG0001180	Syal.g_00282	Syad.g_00700
OG0001182	Syal.g_00295	Syad.g_00712
OG0001183	Syal.g_00302	Syad.g_00717
OG0001184	Syal.g_01359	Syad.g_00378
OG0001185	Syal.g_01453	Syad.g_00354
OG0001186	Syal.g_00179	Syad.g_00247
OG0001187	Syal.g_00175	Syad.g_00245
OG0001188	Syal.g_00172	Syad.g_00238
OG0001189	Syal.g_00152	Syad.g_00217
OG0001190	Syal.g_01067	Syad.g_03034
OG0001192	Syal.g_01090	Syad.g_00013
OG0001193	Syal.g_01128	Syad.g_00072
OG0001194	Syal.g_01130	Syad.g_00075
OG0001195	Syal.g_01131	Syad.g_00076
OG0001196	Syal.g_00078	Syad.g_00144
OG0001197	Syal.g_00080	Syad.g_00146
OG0001198	Syal.g_00093	Syad.g_00159
OG0001199	Syal.g_00757	Syad.g_02735
OG0001200	Syal.g_00759	Syad.g_02737
OG0001201	Syal.g_00821	Syad.g_02802
OG0001202	Syal.g_00956	Syad.g_02945
OG0001203	Syal.g_00683	Syad.g_00821
OG0001204	Syal.g_01201	Syad.g_00577
OG0001205	Syal.g_00515	Syad.g_02440
OG0001206	Syal.g_00490	Syad.g_02385
OG0001207	Syal.g_02889	Syad.g_00893
OG0001208	Syal.g_02899	Syad.g_00906
OG0001209	Syal.g_02835	Syad.g_00980
OG0001210	Syal.g_02827	Syad.g_00993
OG0001212	Syal.g_02754	Syad.g_01082
OG0001213	Syal.g_02701	Syad.g_02163
OG0001214	Syal.g_02634	Syad.g_02150
OG0001215	Syal.g_01786	Syad.g_01366
OG0001216	Syal.g_01861	Syad.g_01816
OG0001218	Syal.g_00429	Syad.g_02328
OG0001219	Syal.g_02036	Syad.g_01653
OG0001220	Syal.g_02494	Syad.g_01195
OG0001221	Syal.g_02258	Syad.g_01950
OG0001222	Syal.g_02006	Syad.g_01770
OG0001223	Syal.g_01960	Syad.g_01715
OG0001224	Syal.g_01827	Syad.g_01286
OG0001225	Syal.g_01825	Syad.g_01288
OG0001226	Syal.g_00767	Syad.g_02100
OG0001227	Syal.g_01575	Syad.g_00029
OG0001228	Syal.g_02451	Syad.g_02460
OG0001229	Syal.g_01801	Syad.g_01314
OG0001231	Syal.g_00114	Syad.g_00179
OG0001232	Syal.g_00622	Syad.g_02658
OG0001233	Syal.g_00645	Syad.g_02493
OG0001234	Syal.g_00212	Syad.g_00608
OG0001236	Syal.g_01352	Syad.g_00412
OG0001237	Syal.g_01362	Syad.g_00376
OG0001238	Syal.g_01085	Syad.g_00007
OG0001239	Syal.g_00754	Syad.g_02732
OG0001240	Syal.g_00804	Syad.g_02785
OG0001241	Syal.g_00814	Syad.g_02795
OG0001242	Syal.g_00844	Syad.g_02827
OG0001243	Syal.g_00852	Syad.g_02841
OG0001244	Syal.g_00882	Syad.g_02873
OG0001245	Syal.g_02522	Syad.g_02223
OG0001246	Syal.g_02927	Syad.g_00933
OG0001247	Syal.g_01126	Syad.g_01837
OG0001248	Syal.g_01778	Syad.g_01843
OG0001249	Syal.g_00337	Syad.g_00756
OG0001250	Syal.g_02469	Syad.g_01227
OG0001251	Syal.g_02576	Syad.g_00083
OG0001252	Syal.g_01834	Syad.g_01279
OG0001253	Syal.g_02521	Syad.g_02037
OG0001254	Syal.g_02507	Syad.g_01528
OG0001255	Syal.g_02609	Syad.g_02224
OG0001256	Syal.g_00571	Syad.g_02609
OG0001257	Syal.g_02262	Syad.g_02210
OG0001258	Syal.g_00582	Syad.g_02619
OG0001260	Syal.g_00665	Syad.g_02514
OG0001261	Syal.g_00265	Syad.g_00684
OG0001262	Syal.g_00154	Syad.g_00219
OG0001263	Syal.g_00856	Syad.g_02844
OG0001265	Syal.g_00842	Syad.g_02825
OG0001266	Syal.g_00960	Syad.g_02949
OG0001267	Syal.g_01263	Syad.g_00523
OG0001268	Syal.g_00353	Syad.g_00767
OG0001270	Syal.g_00528	Syad.g_02453
OG0001271	Syal.g_00466	Syad.g_02356
OG0001272	Syal.g_02903	Syad.g_00910
OG0001273	Syal.g_02641	Syad.g_02157
OG0001274	Syal.g_01007	Syad.g_02988
OG0001275	Syal.g_01932	Syad.g_01699
OG0001276	Syal.g_01914	Syad.g_01683
OG0001277	Syal.g_02963	Syad.g_00127
OG0001278	Syal.g_01766	Syad.g_01445
OG0001279	Syal.g_02565	Syad.g_02248
OG0001280	Syal.g_01604	Syad.g_02402
OG0001281	Syal.g_01592	Syad.g_02413
OG0001282	Syal.g_02887	Syad.g_00890
OG0001283	Syal.g_01179	Syad.g_00138
OG0001284	Syal.g_03007	Syad.g_02585
OG0001285	Syal.g_00625	Syad.g_02043
OG0001286	Syal.g_00280	Syad.g_00698
OG0001287	Syal.g_01461	Syad.g_00346
OG0001288	Syal.g_01513	Syad.g_00326
OG0001289	Syal.g_00781	Syad.g_02767
OG0001290	Syal.g_00813	Syad.g_02794
OG0001291	Syal.g_00866	Syad.g_02854
OG0001292	Syal.g_01206	Syad.g_00572
OG0001293	Syal.g_01236	Syad.g_00549
OG0001294	Syal.g_02207	Syad.g_01597
OG0001295	Syal.g_01828	Syad.g_00997
OG0001296	Syal.g_02933	Syad.g_00939
OG0001298	Syal.g_02777	Syad.g_01055
OG0001299	Syal.g_02200	Syad.g_01591
OG0001300	Syal.g_01795	Syad.g_01339
OG0001301	Syal.g_01941, Syal.g_01810	Syad.g_01303
OG0001302	Syal.g_02607	Syad.g_02123
OG0001303	Syal.g_02033	Syad.g_01655
OG0001304	Syal.g_01899	Syad.g_01669
OG0001305	Syal.g_01817	Syad.g_01296
OG0001306	Syal.g_01626	Syad.g_01119
OG0001307	Syal.g_02195	Syad.g_00626
OG0001309	Syal.g_02943	Syad.g_00950
OG0001310	Syal.g_00605	Syad.g_02638
OG0001311	Syal.g_01912	Syad.g_01681
OG0001312	Syal.g_02024	Syad.g_01788
OG0001313	Syal.g_00482	Syad.g_02372
OG0001315	Syal.g_00300	Syad.g_00715
OG0001316	Syal.g_00872	Syad.g_02861
OG0001317	Syal.g_00687	Syad.g_00814
OG0001318	Syal.g_01228	Syad.g_00557
OG0001321	Syal.g_00508	Syad.g_02423
OG0001322	Syal.g_00507	Syad.g_02422
OG0001323	Syal.g_02946	Syad.g_00953
OG0001324	Syal.g_01796	Syad.g_01338
OG0001325	Syal.g_01865	Syad.g_01811
OG0001326	Syal.g_02405, Syal.g_01138	Syad.g_00092
OG0001327	Syal.g_02296	Syad.g_01605
OG0001328	Syal.g_02266	Syad.g_01638
OG0001329	Syal.g_01188	Syad.g_00866
OG0001330	Syal.g_01611	Syad.g_02395
OG0001332	Syal.g_02965	Syad.g_02535
OG0001333	Syal.g_00639	Syad.g_02487
OG0001334	Syal.g_00311	Syad.g_00725
OG0001335	Syal.g_00312	Syad.g_00726
OG0001336	Syal.g_01180	Syad.g_00139
OG0001337	Syal.g_00308	Syad.g_00750
OG0001337	Syal.g_00327	Syad.g_00741
OG0001338	Syal.g_02003	Syad.g_00735, Syad.g_00722
OG0001338	Syal.g_00330	Syad.g_00745
OG0001339	Syal.g_00816	Syad.g_02797
OG0001340	Syal.g_00328	Syad.g_00742
OG0001341	Syal.g_02538	Syad.g_01312
OG0001343	Syal.g_01190	Syad.g_00079
OG0001344	Syal.g_01658	Syad.g_01157
OG0001345	Syal.g_01694	Syad.g_01188
OG0001346	Syal.g_01600	Syad.g_02406
OG0001347	Syal.g_01531	Syad.g_00454
OG0001348	Syal.g_01849	Syad.g_01250
OG0001349	Syal.g_01426	Syad.g_02663
OG0001353	Syal.g_02457	Syad.g_01244
OG0001354	Syal.g_01973	Syad.g_01728
OG0001357	Syal.g_00433	Syad.g_01502
OG0001358	Syal.g_02715	Syad.g_02179
OG0001359	Syal.g_01189	Syad.g_00078
OG0001360	Syal.g_01696	Syad.g_01191
OG0001361	Syal.g_01691	Syad.g_01185
OG0001362	Syal.g_00397	Syad.g_02294
OG0001363	Syal.g_00399	Syad.g_02296
OG0001364	Syal.g_01342	Syad.g_00431
OG0001366	Syal.g_00616	Syad.g_02650
OG0001367	Syal.g_01215	Syad.g_01332, Syad.g_01328, Syad.g_02716
OG0001368	Syal.g_01200	Syad.g_00578
OG0001369	Syal.g_00803	Syad.g_02784
OG0001373	Syal.g_01137	Syad.g_00091
OG0001374	Syal.g_01145	Syad.g_00099
OG0001375	Syal.g_01191	Syad.g_00080
OG0001376	Syal.g_01095	Syad.g_00015
OG0001377	Syal.g_01094	Syad.g_00014
OG0001378	Syal.g_00529	Syad.g_02454
OG0001379	Syal.g_01609	Syad.g_02397
OG0001383	Syal.g_00677	Syad.g_00827
OG0001385	Syal.g_01134	Syad.g_00088
OG0001386	Syal.g_01135	Syad.g_00089
OG0001387	Syal.g_01136	Syad.g_00090
OG0001388	Syal.g_01139	Syad.g_00093
OG0001389	Syal.g_01140	Syad.g_00094
OG0001390	Syal.g_01141	Syad.g_00095
OG0001391	Syal.g_01142	Syad.g_00096
OG0001392	Syal.g_01143	Syad.g_00097
OG0001393	Syal.g_01144	Syad.g_00098
OG0001394	Syal.g_02250	Syad.g_01920
OG0001395	Syal.g_00001, Syal.g_02432	Syad.g_01792
OG0001396	Syal.g_01532	Syad.g_00455
OG0001397	Syal.g_00398	Syad.g_02295
OG0001398	Syal.g_00774	Syad.g_01977
OG0001399	Syal.g_00434	Syad.g_02336
OG0001400	Syal.g_00877	Syad.g_00984
OG0001401	Syal.g_02463	Syad.g_01233
OG0001402	Syal.g_02711	Syad.g_02174
OG0001404	Syal.g_00750	Syad.g_02727
OG0001405	Syal.g_00314	Syad.g_00728
OG0001407	Syal.g_01774	Syad.g_00970
OG0001408	Syal.g_02589	Syad.g_01431
OG0001410	Syal.g_02194	Syad.g_00627
OG0001411	Syal.g_01399	Syad.g_00372
OG0001412	Syal.g_01530	Syad.g_00453
OG0001416	Syal.g_01595	Syad.g_02410
OG0001417	Syal.g_01974	Syad.g_01729
OG0001419	Syal.g_01775	Syad.g_00971
OG0001420	Syal.g_02955	Syad.g_00963
OG0001425	Syal.g_01089	Syad.g_00012
OG0001426	Syal.g_00694	Syad.g_00855, Syad.g_01413, Syad.g_02234, Syad.g_01345, Syad.g_01968, Syad.g_02701, Syad.g_02002, Syad.g_02235
OG0001428	Syal.g_00915	Syad.g_02906
OG0001430	Syal.g_01055	Syad.g_03026
OG0001432	Syal.g_02578	Syad.g_01382
OG0001433	Syal.g_02212	Syad.g_01253, Syad.g_01252
OG0001434	Syal.g_02245	Syad.g_01916
OG0001435	Syal.g_02290	Syad.g_01612
OG0001436	Syal.g_01335	Syad.g_00437
OG0001436	Syal.g_01336	Syad.g_00436
OG0001438	Syal.g_01278	Syad.g_00507
OG0001439	Syal.g_01306	Syad.g_00476
OG0001442	Syal.g_02234	Syad.g_01906
OG0001443	Syal.g_01101	Syad.g_00023
OG0001444	Syal.g_00798	Syad.g_02779
OG0001444	Syal.g_01506	Syad.g_00336
OG0001447	Syal.g_00853	Syad.g_02842
OG0001448	Syal.g_02552	Syad.g_02723
OG0001449	Syal.g_01198	Syad.g_00583
OG0001452	Syal.g_01223	Syad.g_00563
OG0001454	Syal.g_02566	Syad.g_02101
OG0001456	Syal.g_01146	Syad.g_00101
OG0001457	Syal.g_01147	Syad.g_00102
OG0001458	Syal.g_01148	Syad.g_00103
OG0001459	Syal.g_01493, Syal.g_02104	Syad.g_01550
OG0001460	Syal.g_02211	Syad.g_01254
OG0001461	Syal.g_02091	Syad.g_02162
OG0001462	Syal.g_00138	Syad.g_00204
OG0001470	Syal.g_00181	Syad.g_02462
OG0001471	Syal.g_01301	Syad.g_00484
OG0001473	Syal.g_02571	Syad.g_02127
OG0001474	Syal.g_00354	Syad.g_00768
OG0001475	Syal.g_00184	Syad.g_02464
OG0001477	Syal.g_01807	Syad.g_01307
OG0001478	Syal.g_00481	Syad.g_02371
OG0001478	Syal.g_00474	Syad.g_02364
OG0001479	Syal.g_00351	Syad.g_00765
OG0001480	Syal.g_02599	Syad.g_01194
OG0001482	Syal.g_01964	Syad.g_01719
OG0001488	Syal.g_01677	Syad.g_00051, Syad.g_01175
OG0001489	Syal.g_00291	Syad.g_00709
OG0001492	Syal.g_01769	Syad.g_01448
OG0001493	Syal.g_01760	Syad.g_01439
OG0001496	Syal.g_01804	Syad.g_01309
OG0001497	Syal.g_01806	Syad.g_01308
OG0001498	Syal.g_00554	Syad.g_00786
OG0001499	Syal.g_00086	Syad.g_02081
OG0001502	Syal.g_02489	Syad.g_01202
OG0001504	Syal.g_02103, Syal.g_01492	Syad.g_01535
OG0001508	Syal.g_00180	Syad.g_02461
OG0001509	Syal.g_00189	Syad.g_00302
OG0001509	Syal.g_00190	Syad.g_00456
OG0001510	Syal.g_01489	Syad.g_00342
OG0001511	Syal.g_00829	Syad.g_02810
OG0001512	Syal.g_00682	Syad.g_00822
OG0001513	Syal.g_01361	Syad.g_00377
OG0001513	Syal.g_00298	Syad.g_00646
OG0001514	Syal.g_01803	Syad.g_01310
OG0001515	Syal.g_01791	Syad.g_01343
OG0001516	Syal.g_02197	Syad.g_01588
OG0001517	Syal.g_00348	Syad.g_00762
OG0001518	Syal.g_02309, Syal.g_01087	Syad.g_00009
OG0001519	Syal.g_01103	Syad.g_00025
OG0001520	Syal.g_02790	Syad.g_01039
OG0001525	Syal.g_02585	Syad.g_00036
OG0001527	Syal.g_02796	Syad.g_01030
OG0001528	Syal.g_00182	Syad.g_02463
OG0001529	Syal.g_00145	Syad.g_00210
OG0001530	Syal.g_00827	Syad.g_02808
OG0001531	Syal.g_00681	Syad.g_00823
OG0001532	Syal.g_01710	Syad.g_01492
OG0001533	Syal.g_00494	Syad.g_02388
OG0001534	Syal.g_01898	Syad.g_01668
OG0001535	Syal.g_01917	Syad.g_01685
OG0001536	Syal.g_01996	Syad.g_01762
OG0001537	Syal.g_02257	Syad.g_01949
OG0001538	Syal.g_01870	Syad.g_01884
OG0001539	Syal.g_02294	Syad.g_01607
OG0001540	Syal.g_00858	Syad.g_02846
OG0001541	Syal.g_00924	Syad.g_02915
OG0001542	Syal.g_00935	Syad.g_02924
OG0001543	Syal.g_00988	Syad.g_02969
OG0001544	Syal.g_01102	Syad.g_00024
OG0001545	Syal.g_01170	Syad.g_00126
OG0001547	Syal.g_02050	Syad.g_01963
OG0001551	Syal.g_01781	Syad.g_01256
OG0001554	Syal.g_01065	Syad.g_03031
OG0001555	Syal.g_02484	Syad.g_01923
OG0001558	Syal.g_00117	Syad.g_00182
OG0001559	Syal.g_00826	Syad.g_02807
OG0001560	Syal.g_00812	Syad.g_02793
OG0001561	Syal.g_01910	Syad.g_01679
OG0001562	Syal.g_01926	Syad.g_01693
OG0001563	Syal.g_00274	Syad.g_00693
OG0001567	Syal.g_02051	Syad.g_01965
OG0001568	Syal.g_02049	Syad.g_01961
OG0001570	Syal.g_02053	Syad.g_01985
OG0001574	Syal.g_02798	Syad.g_01028
OG0001575	Syal.g_02793	Syad.g_01033
OG0001576	Syal.g_01582	Syad.g_01103
OG0001577	Syal.g_01648	Syad.g_01148
OG0001579	Syal.g_00318	Syad.g_00732
OG0001580	Syal.g_01052	Syad.g_03020
OG0001582	Syal.g_02644	Syad.g_02086
OG0001585	Syal.g_00712	Syad.g_02678
OG0001589	Syal.g_00647	Syad.g_02495
OG0001590	Syal.g_02642	Syad.g_02158
OG0001591	Syal.g_02209	Syad.g_01599
OG0001592	Syal.g_01053	Syad.g_03021
OG0001593	Syal.g_02118	Syad.g_01422, Syad.g_00404, Syad.g_02237
OG0001614	Syal.g_01451	Syad.g_00356
OG0001615	Syal.g_02482	Syad.g_01205
OG0001615	Syal.g_02820	Syad.g_01002
OG0001616	Syal.g_01699	Syad.g_01515
OG0001617	Syal.g_01800	Syad.g_01335
OG0001618	Syal.g_02420	Syad.g_01805
OG0001619	Syal.g_02009	Syad.g_01773
OG0001620	Syal.g_00360	Syad.g_00774
OG0001621	Syal.g_01224	Syad.g_00562
OG0001622	Syal.g_01178	Syad.g_00137
OG0001623	Syal.g_00331	Syad.g_00746
OG0001624	Syal.g_02962	Syad.g_02110
OG0001624	Syal.g_02606	Syad.g_00031
OG0001625	Syal.g_01230	Syad.g_00555
OG0001634	Syal.g_02203	Syad.g_01594
OG0001635	Syal.g_01517	Syad.g_00322
OG0001636	Syal.g_00137	Syad.g_00203
OG0001637	Syal.g_00659	Syad.g_02508, Syad.g_02507
OG0001638	Syal.g_00599	Syad.g_02636
OG0001639	Syal.g_02968	Syad.g_02539
OG0001640	Syal.g_01839	Syad.g_01274
OG0001641	Syal.g_01955	Syad.g_01711
OG0001643	Syal.g_02631	Syad.g_02147
OG0001644	Syal.g_02426	Syad.g_01799
OG0001647	Syal.g_01254	Syad.g_00531
OG0001652	Syal.g_00115	Syad.g_00180
OG0001653	Syal.g_00801	Syad.g_02782
OG0001654	Syal.g_02966	Syad.g_02537
OG0001655	Syal.g_00703	Syad.g_02108
OG0001656	Syal.g_00317	Syad.g_00731
OG0001657	Syal.g_00897	Syad.g_02889
OG0001658	Syal.g_01066	Syad.g_03033
OG0001659	Syal.g_01706	Syad.g_01507
OG0001666	Syal.g_01491, Syal.g_02102, Syal.g_02073	Syad.g_01536
OG0001671	Syal.g_00993	Syad.g_02974
OG0001672	Syal.g_00765	Syad.g_02743
OG0001673	Syal.g_00689	Syad.g_00812
OG0001675	Syal.g_01928	Syad.g_01695
OG0001676	Syal.g_00320	Syad.g_00734
OG0001677	Syal.g_00303	Syad.g_00718, Syad.g_01497
OG0001678	Syal.g_00197	Syad.g_00593
OG0001679	Syal.g_00794	Syad.g_01038, Syad.g_01037
OG0001681	Syal.g_01544	Syad.g_00837
OG0001682	Syal.g_02407	Syad.g_02102
OG0001692	Syal.g_00024	Syad.g_02271
OG0001693	Syal.g_01822	Syad.g_01291
OG0001694	Syal.g_01265	Syad.g_00521
OG0001695	Syal.g_01165	Syad.g_00123
OG0001702	Syal.g_00786	Syad.g_02772
OG0001703	Syal.g_02890	Syad.g_00894
OG0001713	Syal.g_01668	Syad.g_01164
OG0001714	Syal.g_01047	Syad.g_00316
OG0001715	Syal.g_02550	Syad.g_02084
OG0001716	Syal.g_02491, Syal.g_01503	Syad.g_01200
OG0001717	Syal.g_00910	Syad.g_02901
OG0001728	Syal.g_00855	Syad.g_01079, Syad.g_01080, Syad.g_02036, Syad.g_02990, Syad.g_02241, Syad.g_02003
OG0001729	Syal.g_00676	Syad.g_00828
OG0001730	Syal.g_00672	Syad.g_00832
OG0001731	Syal.g_02986	Syad.g_02563
OG0001732	Syal.g_01730	Syad.g_01464
OG0001733	Syal.g_02213	Syad.g_01602
OG0001735	Syal.g_02179	Syad.g_01573
OG0001737	Syal.g_01284	Syad.g_00501
OG0001738	Syal.g_01320	Syad.g_00462
OG0001739	Syal.g_01163	Syad.g_00122
OG0001740	Syal.g_01167	Syad.g_00124
OG0001741	Syal.g_00708, Syal.g_02278	Syad.g_02682
OG0001748	Syal.g_00995	Syad.g_02976
OG0001750	Syal.g_00799	Syad.g_02780
OG0001751	Syal.g_00690	Syad.g_00811
OG0001752	Syal.g_00669	Syad.g_02518
OG0001753	Syal.g_00662	Syad.g_02511
OG0001754	Syal.g_00661	Syad.g_02510
OG0001755	Syal.g_02942	Syad.g_00949
OG0001756	Syal.g_01093	Syad.g_00022
OG0001759	Syal.g_02108, Syal.g_02141	Syad.g_02069
OG0001760	Syal.g_02096	Syad.g_02961
OG0001761	Syal.g_02727	Syad.g_02198
OG0001762	Syal.g_01947	Syad.g_01704
OG0001763	Syal.g_01961	Syad.g_01716
OG0001764	Syal.g_02046	Syad.g_01642
OG0001765	Syal.g_01854	Syad.g_02221
OG0001765	Syal.g_02105	Syad.g_01545
OG0001766	Syal.g_01296	Syad.g_00489
OG0001767	Syal.g_01334	Syad.g_00438
OG0001768	Syal.g_00941	Syad.g_02931
OG0001783	Syal.g_01456	Syad.g_00351
OG0001784	Syal.g_00795	Syad.g_02774
OG0001785	Syal.g_00660	Syad.g_02509
OG0001786	Syal.g_03009	Syad.g_02588
OG0001787	Syal.g_02839	Syad.g_00976
OG0001788	Syal.g_02836	Syad.g_00979
OG0001789	Syal.g_01602	Syad.g_02404
OG0001790	Syal.g_01633	Syad.g_01126
OG0001791	Syal.g_02431	Syad.g_01793
OG0001792	Syal.g_01737	Syad.g_01456
OG0001794	Syal.g_01902	Syad.g_01671
OG0001796	Syal.g_01923	Syad.g_01691
OG0001797	Syal.g_02017	Syad.g_01781
OG0001798	Syal.g_02709	Syad.g_02171
OG0001799	Syal.g_02336, Syal.g_02616	Syad.g_02136
OG0001800	Syal.g_01539	Syad.g_02249
OG0001801	Syal.g_00038	Syad.g_02258
OG0001803	Syal.g_00519	Syad.g_02444
OG0001804	Syal.g_00553	Syad.g_00787
OG0001805	Syal.g_01211	Syad.g_00567
OG0001806	Syal.g_01253	Syad.g_00532
OG0001807	Syal.g_01337	Syad.g_00435
OG0001808	Syal.g_01344	Syad.g_00422
OG0001809	Syal.g_00869	Syad.g_02857
OG0001810	Syal.g_00878	Syad.g_02859
OG0001811	Syal.g_00933	Syad.g_02922
OG0001812	Syal.g_01054	Syad.g_03022
OG0001813	Syal.g_01117	Syad.g_00060
OG0001814	Syal.g_00081	Syad.g_00147
OG0001815	Syal.g_00091	Syad.g_00157
OG0001816	Syal.g_02297	Syad.g_01604
OG0001817	Syal.g_02537	Syad.g_02089
OG0001835	Syal.g_00713	Syad.g_00849
OG0001837	Syal.g_00994	Syad.g_02975
OG0001838	Syal.g_00105	Syad.g_00170
OG0001839	Syal.g_00133	Syad.g_00199
OG0001840	Syal.g_00151	Syad.g_00216
OG0001841	Syal.g_00158	Syad.g_00223
OG0001843	Syal.g_01450	Syad.g_00357
OG0001844	Syal.g_01449	Syad.g_00358
OG0001845	Syal.g_01448	Syad.g_00359
OG0001846	Syal.g_00845	Syad.g_02828
OG0001847	Syal.g_00843	Syad.g_02826
OG0001848	Syal.g_00839	Syad.g_02822
OG0001849	Syal.g_00780	Syad.g_02766
OG0001850	Syal.g_00768	Syad.g_02756
OG0001851	Syal.g_00761	Syad.g_02739
OG0001852	Syal.g_00760	Syad.g_02738
OG0001853	Syal.g_00753	Syad.g_02731
OG0001854	Syal.g_00685	Syad.g_00818
OG0001856	Syal.g_00563	Syad.g_02594
OG0001857	Syal.g_00560	Syad.g_02591
OG0001858	Syal.g_02981	Syad.g_02554
OG0001859	Syal.g_02879	Syad.g_00882
OG0001860	Syal.g_02892	Syad.g_00896
OG0001861	Syal.g_02904	Syad.g_00911
OG0001862	Syal.g_02916	Syad.g_00922
OG0001863	Syal.g_02922	Syad.g_00928
OG0001864	Syal.g_02829	Syad.g_00991
OG0001865	Syal.g_02562	Syad.g_01067
OG0001866	Syal.g_02740	Syad.g_01098
OG0001867	Syal.g_02729	Syad.g_02200
OG0001868	Syal.g_01596	Syad.g_02409
OG0001869	Syal.g_01647	Syad.g_01147
OG0001870	Syal.g_01656	Syad.g_01155
OG0001871	Syal.g_01661	Syad.g_01160
OG0001872	Syal.g_01742	Syad.g_01451
OG0001873	Syal.g_01700	Syad.g_01514
OG0001874	Syal.g_01697	Syad.g_01517
OG0001877	Syal.g_01792	Syad.g_01342
OG0001878	Syal.g_01931	Syad.g_01698
OG0001879	Syal.g_01950	Syad.g_01706
OG0001880	Syal.g_01987	Syad.g_01746
OG0001881	Syal.g_01988	Syad.g_01754
OG0001882	Syal.g_02014	Syad.g_01778
OG0001883	Syal.g_02018	Syad.g_01782
OG0001884	Syal.g_02564	Syad.g_01790
OG0001885	Syal.g_02041	Syad.g_01647
OG0001886	Syal.g_02045	Syad.g_01643
OG0001887	Syal.g_02267	Syad.g_01637
OG0001888	Syal.g_02243	Syad.g_01913
OG0001889	Syal.g_01880	Syad.g_01873
OG0001890	Syal.g_02476	Syad.g_01220
OG0001891	Syal.g_02480	Syad.g_01207
OG0001892	Syal.g_02601	Syad.g_01193
OG0001893	Syal.g_02708	Syad.g_02170
OG0001894	Syal.g_02637	Syad.g_02153
OG0001895	Syal.g_00063	Syad.g_02253
OG0001896	Syal.g_00535	Syad.g_02457
OG0001897	Syal.g_00357	Syad.g_00771
OG0001898	Syal.g_00336	Syad.g_00755
OG0001899	Syal.g_00263	Syad.g_00682
OG0001900	Syal.g_01238	Syad.g_00547
OG0001901	Syal.g_01239	Syad.g_00546
OG0001902	Syal.g_01270	Syad.g_00516
OG0001903	Syal.g_01279	Syad.g_00506
OG0001904	Syal.g_01340	Syad.g_00433
OG0001905	Syal.g_01346	Syad.g_00420
OG0001906	Syal.g_00859	Syad.g_02847
OG0001908	Syal.g_00926	Syad.g_02917
OG0001909	Syal.g_00939	Syad.g_02929
OG0001910	Syal.g_00999	Syad.g_02980
OG0001912	Syal.g_01077	Syad.g_00001
OG0001913	Syal.g_01081	Syad.g_00003
OG0001914	Syal.g_02509	Syad.g_01532
OG0001915	Syal.g_00088	Syad.g_00153
OG0001918	Syal.g_02068	Syad.g_02046
OG0001924	Syal.g_02722	Syad.g_02188
OG0001925	Syal.g_02723	Syad.g_02189
OG0001926	Syal.g_02724	Syad.g_02190
OG0001927	Syal.g_02725	Syad.g_02191
OG0001929	Syal.g_00165	Syad.g_00230
OG0001932	Syal.g_01452	Syad.g_00355
OG0001933	Syal.g_00823	Syad.g_02804
OG0001934	Syal.g_00808	Syad.g_02789
OG0001936	Syal.g_02069	Syad.g_02103
OG0001937	Syal.g_02994	Syad.g_02576
OG0001938	Syal.g_02894	Syad.g_00898
OG0001939	Syal.g_02608	Syad.g_01363, Syad.g_01362
OG0001940	Syal.g_02778	Syad.g_01054
OG0001941	Syal.g_01591	Syad.g_02414
OG0001943	Syal.g_01670	Syad.g_02034
OG0001944	Syal.g_02052	Syad.g_01981
OG0001946	Syal.g_01793	Syad.g_01341
OG0001947	Syal.g_01043	Syad.g_01272
OG0001948	Syal.g_01959	Syad.g_01714
OG0001949	Syal.g_01978	Syad.g_01734
OG0001950	Syal.g_01980	Syad.g_01736
OG0001951	Syal.g_01989	Syad.g_01755
OG0001952	Syal.g_02015	Syad.g_01779
OG0001953	Syal.g_02016	Syad.g_01780
OG0001954	Syal.g_02517	Syad.g_01991
OG0001957	Syal.g_02703	Syad.g_02165
OG0001958	Syal.g_02181	Syad.g_01575
OG0001961	Syal.g_00468	Syad.g_02358
OG0001964	Syal.g_00210	Syad.g_00606
OG0001965	Syal.g_02842	Syad.g_02126
OG0001966	Syal.g_01232	Syad.g_00553
