Orthogroup	Syal	Syaf
OG0001120	Syal.g_01962	Syaf.g_01899
OG0001122	Syal.g_01921	Syaf.g_01927
OG0001123	Syal.g_01913	Syaf.g_01934
OG0001124	Syal.g_01911	Syaf.g_01936
OG0001125	Syal.g_01909	Syaf.g_01938
OG0001126	Syal.g_01837	Syaf.g_01409
OG0001127	Syal.g_01836	Syaf.g_01410
OG0001128	Syal.g_01833	Syaf.g_01413
OG0001129	Syal.g_01831	Syaf.g_01415
OG0001130	Syal.g_01830	Syaf.g_01416
OG0001131	Syal.g_02260	Syaf.g_02090
OG0001132	Syal.g_02553	Syaf.g_01722
OG0001133	Syal.g_02710	Syaf.g_02334
OG0001134	Syal.g_02506	Syaf.g_01616
OG0001135	Syal.g_02505	Syaf.g_01618
OG0001136	Syal.g_01650	Syaf.g_01286
OG0001137	Syal.g_01673	Syaf.g_01306
OG0001138	Syal.g_01709	Syaf.g_01596
OG0001139	Syal.g_01711	Syaf.g_01594
OG0001140	Syal.g_01712	Syaf.g_01593
OG0001141	Syal.g_01713	Syaf.g_01592
OG0001142	Syal.g_01714	Syaf.g_01591
OG0001143	Syal.g_01722	Syaf.g_01583
OG0001144	Syal.g_01736	Syaf.g_01573
OG0001145	Syal.g_01614	Syaf.g_01267
OG0001146	Syal.g_01593	Syaf.g_01248
OG0001147	Syal.g_00458	Syaf.g_02489
OG0001148	Syal.g_02886	Syaf.g_02735
OG0001149	Syal.g_02885	Syaf.g_02736
OG0001150	Syal.g_02884	Syaf.g_02737
OG0001151	Syal.g_02872	Syaf.g_02750
OG0001152	Syal.g_02871	Syaf.g_02751
OG0001153	Syal.g_00421	Syaf.g_02463
OG0001154	Syal.g_00422	Syaf.g_02464
OG0001155	Syal.g_02969	Syaf.g_01107
OG0001156	Syal.g_02972	Syaf.g_01104
OG0001157	Syal.g_02973	Syaf.g_01103
OG0001158	Syal.g_02974	Syaf.g_01102
OG0001159	Syal.g_02975	Syaf.g_01101
OG0001160	Syal.g_00564	Syaf.g_01058
OG0001161	Syal.g_01104	Syaf.g_00617
OG0001162	Syal.g_01577	Syaf.g_02015
OG0001163	Syal.g_00573	Syaf.g_01050
OG0001164	Syal.g_00579	Syaf.g_01044
OG0001165	Syal.g_00584	Syaf.g_01039
OG0001166	Syal.g_00613	Syaf.g_01010
OG0001167	Syal.g_00638	Syaf.g_01182
OG0001168	Syal.g_00640	Syaf.g_01180
OG0001169	Syal.g_00642	Syaf.g_01178
OG0001170	Syal.g_00644	Syaf.g_01176
OG0001172	Syal.g_00198	Syaf.g_00173
OG0001173	Syal.g_00199	Syaf.g_00172
OG0001174	Syal.g_00207	Syaf.g_00164
OG0001175	Syal.g_00208	Syaf.g_00163
OG0001176	Syal.g_00226	Syaf.g_00142
OG0001177	Syal.g_00224	Syaf.g_00144
OG0001178	Syal.g_00592	Syaf.g_01028
OG0001179	Syal.g_00256	Syaf.g_00112
OG0001180	Syal.g_00282	Syaf.g_00087
OG0001182	Syal.g_00295	Syaf.g_00074
OG0001184	Syal.g_01359	Syaf.g_00360
OG0001185	Syal.g_01453	Syaf.g_00382
OG0001186	Syal.g_00179	Syaf.g_00418
OG0001187	Syal.g_00175	Syaf.g_00422
OG0001188	Syal.g_00172	Syaf.g_00425
OG0001189	Syal.g_00152	Syaf.g_00441
OG0001190	Syal.g_01067	Syaf.g_00646
OG0001191	Syal.g_01083	Syaf.g_00635
OG0001192	Syal.g_01090	Syaf.g_00630
OG0001193	Syal.g_01128	Syaf.g_00596
OG0001194	Syal.g_01130	Syaf.g_00594
OG0001195	Syal.g_01131	Syaf.g_00593
OG0001196	Syal.g_00078	Syaf.g_00519
OG0001197	Syal.g_00080	Syaf.g_00517
OG0001198	Syal.g_00093	Syaf.g_00501
OG0001199	Syal.g_00757	Syaf.g_00957
OG0001200	Syal.g_00759	Syaf.g_00955
OG0001201	Syal.g_00821	Syaf.g_00902
OG0001202	Syal.g_00956	Syaf.g_00764
OG0001203	Syal.g_00683	Syaf.g_02785
OG0001204	Syal.g_01201	Syaf.g_00185
OG0001205	Syal.g_00515	Syaf.g_01229
OG0001206	Syal.g_00490	Syaf.g_02530
OG0001207	Syal.g_02889	Syaf.g_02732
OG0001208	Syal.g_02899	Syaf.g_02719
OG0001209	Syal.g_02835	Syaf.g_02651
OG0001210	Syal.g_02827	Syaf.g_02642
OG0001211	Syal.g_02811	Syaf.g_02623
OG0001212	Syal.g_02754	Syaf.g_02563
OG0001213	Syal.g_02701	Syaf.g_02324
OG0001214	Syal.g_02634	Syaf.g_02308
OG0001215	Syal.g_01786	Syaf.g_01477
OG0001216	Syal.g_01861	Syaf.g_01980
OG0001217	Syal.g_02067	Syaf.g_02237
OG0001218	Syal.g_00429	Syaf.g_02473
OG0001219	Syal.g_02036	Syaf.g_01796
OG0001220	Syal.g_02494	Syaf.g_01335
OG0001221	Syal.g_02258	Syaf.g_02087
OG0001222	Syal.g_02006	Syaf.g_01848
OG0001223	Syal.g_01960	Syaf.g_01902
OG0001224	Syal.g_01827	Syaf.g_01438
OG0001225	Syal.g_01825	Syaf.g_01440
OG0001226	Syal.g_00767	Syaf.g_02262
OG0001227	Syal.g_01575	Syaf.g_00614
OG0001228	Syal.g_02451	Syaf.g_01223
OG0001229	Syal.g_01801	Syaf.g_01464
OG0001230	Syal.g_00029	Syaf.g_02404
OG0001231	Syal.g_00114	Syaf.g_00481
OG0001232	Syal.g_00622	Syaf.g_01000
OG0001234	Syal.g_00212	Syaf.g_00159
OG0001236	Syal.g_01352	Syaf.g_00357
OG0001237	Syal.g_01362	Syaf.g_00362
OG0001238	Syal.g_01085	Syaf.g_00634
OG0001239	Syal.g_00754	Syaf.g_00960
OG0001240	Syal.g_00804	Syaf.g_00919
OG0001241	Syal.g_00814	Syaf.g_00909
OG0001242	Syal.g_00844	Syaf.g_00874
OG0001243	Syal.g_00852	Syaf.g_00867
OG0001244	Syal.g_00882	Syaf.g_00836
OG0001246	Syal.g_02927	Syaf.g_02693
OG0001247	Syal.g_01126	Syaf.g_02004
OG0001248	Syal.g_01778	Syaf.g_02012
OG0001250	Syal.g_02469	Syaf.g_01377
OG0001251	Syal.g_02576	Syaf.g_00588
OG0001252	Syal.g_01834	Syaf.g_01412
OG0001254	Syal.g_02507	Syaf.g_01617
OG0001255	Syal.g_02609	Syaf.g_01070
OG0001256	Syal.g_00571	Syaf.g_01051
OG0001258	Syal.g_00582	Syaf.g_01041
OG0001259	Syal.g_00643	Syaf.g_01177
OG0001260	Syal.g_00665	Syaf.g_01155
OG0001261	Syal.g_00265	Syaf.g_00103
OG0001262	Syal.g_00154	Syaf.g_00439
OG0001263	Syal.g_00856	Syaf.g_00864
OG0001264	Syal.g_00191	Syaf.g_01234
OG0001265	Syal.g_00842	Syaf.g_00876
OG0001266	Syal.g_00960	Syaf.g_00760
OG0001267	Syal.g_01263	Syaf.g_00244
OG0001268	Syal.g_00353	Syaf.g_00017
OG0001269	Syal.g_02567	Syaf.g_01653
OG0001270	Syal.g_00528	Syaf.g_01210
OG0001271	Syal.g_00466	Syaf.g_02501
OG0001272	Syal.g_02903	Syaf.g_02715
OG0001273	Syal.g_02641	Syaf.g_02315
OG0001274	Syal.g_01007	Syaf.g_00707
OG0001275	Syal.g_01932	Syaf.g_01917
OG0001276	Syal.g_01914	Syaf.g_01933
OG0001277	Syal.g_02963	Syaf.g_00533
OG0001278	Syal.g_01766	Syaf.g_01562
OG0001279	Syal.g_02565	Syaf.g_02385
OG0001280	Syal.g_01604	Syaf.g_01257
OG0001281	Syal.g_01592	Syaf.g_01247
OG0001282	Syal.g_02887	Syaf.g_02734
OG0001283	Syal.g_01179	Syaf.g_00524, Syaf.g_02414
OG0001284	Syal.g_03007	Syaf.g_01073
OG0001285	Syal.g_00625	Syaf.g_00568
OG0001286	Syal.g_00280	Syaf.g_00089
OG0001287	Syal.g_01461	Syaf.g_00390
OG0001288	Syal.g_01513	Syaf.g_00408
OG0001289	Syal.g_00781	Syaf.g_00935
OG0001290	Syal.g_00813	Syaf.g_00910
OG0001291	Syal.g_00866	Syaf.g_00853
OG0001292	Syal.g_01206	Syaf.g_00191
OG0001293	Syal.g_01236	Syaf.g_00217
OG0001294	Syal.g_02207	Syaf.g_02124
OG0001295	Syal.g_01828	Syaf.g_02637
OG0001296	Syal.g_02933	Syaf.g_02687
OG0001298	Syal.g_02777	Syaf.g_02584
OG0001299	Syal.g_02200	Syaf.g_02130
OG0001300	Syal.g_01795	Syaf.g_01468
OG0001301	Syal.g_01941, Syal.g_01810	Syaf.g_01454
OG0001302	Syal.g_02607	Syaf.g_02279
OG0001303	Syal.g_02033	Syaf.g_01798
OG0001304	Syal.g_01899	Syaf.g_01950
OG0001305	Syal.g_01817	Syaf.g_01448
OG0001306	Syal.g_01626	Syaf.g_01272
OG0001307	Syal.g_02195	Syaf.g_01638
OG0001308	Syal.g_00392	Syaf.g_02427
OG0001309	Syal.g_02943	Syaf.g_02678
OG0001310	Syal.g_00605	Syaf.g_01018
OG0001311	Syal.g_01912	Syaf.g_01935
OG0001312	Syal.g_02024	Syaf.g_01809
OG0001313	Syal.g_00482	Syaf.g_02517
OG0001315	Syal.g_00300	Syaf.g_00071
OG0001316	Syal.g_00872	Syaf.g_00847
OG0001317	Syal.g_00687	Syaf.g_02790
OG0001318	Syal.g_01228	Syaf.g_00209
OG0001319	Syal.g_01252	Syaf.g_00232
OG0001321	Syal.g_00508	Syaf.g_01238
OG0001322	Syal.g_00507	Syaf.g_01239
OG0001323	Syal.g_02946	Syaf.g_02675
OG0001324	Syal.g_01796	Syaf.g_01467
OG0001325	Syal.g_01865	Syaf.g_01976
OG0001326	Syal.g_02405, Syal.g_01138	Syaf.g_00578
OG0001327	Syal.g_02296	Syaf.g_02116
OG0001328	Syal.g_02266	Syaf.g_02094
OG0001329	Syal.g_01188	Syaf.g_02285
OG0001330	Syal.g_01611	Syaf.g_01264
OG0001333	Syal.g_00639	Syaf.g_01181
OG0001334	Syal.g_00311	Syaf.g_00060
OG0001335	Syal.g_00312	Syaf.g_00059
OG0001336	Syal.g_01180	Syaf.g_00523
OG0001337	Syal.g_00308	Syaf.g_00063
OG0001337	Syal.g_00327	Syaf.g_00040
OG0001338	Syal.g_02003	Syaf.g_00046, Syaf.g_01683
OG0001338	Syal.g_00330	Syaf.g_00036
OG0001339	Syal.g_00816	Syaf.g_00907
OG0001340	Syal.g_00328	Syaf.g_00039
OG0001341	Syal.g_02538	Syaf.g_01463
OG0001343	Syal.g_01190	Syaf.g_00590
OG0001344	Syal.g_01658	Syaf.g_01294
OG0001345	Syal.g_01694	Syaf.g_01323
OG0001346	Syal.g_01600	Syaf.g_01253
OG0001347	Syal.g_01531	Syaf.g_02400
OG0001348	Syal.g_01849	Syaf.g_01396
OG0001349	Syal.g_01426	Syaf.g_00995
OG0001351	Syal.g_00501	Syaf.g_02539
OG0001353	Syal.g_02457	Syaf.g_01388
OG0001354	Syal.g_01973	Syaf.g_01888
OG0001357	Syal.g_00433, Syal.g_02584	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001358	Syal.g_02715	Syaf.g_02341
OG0001359	Syal.g_01189	Syaf.g_00591
OG0001360	Syal.g_01696	Syaf.g_01325
OG0001361	Syal.g_01691	Syaf.g_01320
OG0001362	Syal.g_00397	Syaf.g_02432
OG0001363	Syal.g_00399	Syaf.g_02434
OG0001364	Syal.g_01342	Syaf.g_00338
OG0001366	Syal.g_00616	Syaf.g_01007
OG0001368	Syal.g_01200	Syaf.g_00184
OG0001373	Syal.g_01137	Syaf.g_00579
OG0001374	Syal.g_01145	Syaf.g_00571
OG0001375	Syal.g_01191	Syaf.g_00589
OG0001376	Syal.g_01095	Syaf.g_00626
OG0001377	Syal.g_01094	Syaf.g_00627
OG0001378	Syal.g_00529	Syaf.g_01209
OG0001379	Syal.g_01609	Syaf.g_01262
OG0001383	Syal.g_01023	Syaf.g_00688
OG0001385	Syal.g_01134	Syaf.g_00582
OG0001386	Syal.g_01135	Syaf.g_00581
OG0001387	Syal.g_01136	Syaf.g_00580
OG0001388	Syal.g_01139	Syaf.g_00577
OG0001389	Syal.g_01140	Syaf.g_00576
OG0001390	Syal.g_01141	Syaf.g_00575
OG0001391	Syal.g_01142	Syaf.g_00574
OG0001392	Syal.g_01143	Syaf.g_00573
OG0001393	Syal.g_01144	Syaf.g_00572
OG0001394	Syal.g_02250	Syaf.g_02081
OG0001395	Syal.g_00001, Syal.g_02432	Syaf.g_01958
OG0001396	Syal.g_01532	Syaf.g_02399
OG0001397	Syal.g_00398	Syaf.g_02433
OG0001398	Syal.g_00774	Syaf.g_01758
OG0001399	Syal.g_00434	Syaf.g_00697
OG0001400	Syal.g_00877	Syaf.g_00839, Syaf.g_01506
OG0001401	Syal.g_02463	Syaf.g_01383
OG0001402	Syal.g_02711	Syaf.g_02336
OG0001404	Syal.g_00750	Syaf.g_00964
OG0001405	Syal.g_00314	Syaf.g_00057
OG0001406	Syal.g_01096	Syaf.g_00625
OG0001407	Syal.g_01774	Syaf.g_02660
OG0001408	Syal.g_02589	Syaf.g_01546
OG0001410	Syal.g_02194	Syaf.g_01639
OG0001411	Syal.g_01399	Syaf.g_00310
OG0001412	Syal.g_01530	Syaf.g_02401
OG0001416	Syal.g_01595	Syaf.g_01250
OG0001417	Syal.g_01974	Syaf.g_01887
OG0001419	Syal.g_01775	Syaf.g_02659
OG0001420	Syal.g_02955	Syaf.g_02664
OG0001425	Syal.g_01089	Syaf.g_00631
OG0001426	Syal.g_00694	Syaf.g_01542
OG0001428	Syal.g_00915	Syaf.g_00804
OG0001432	Syal.g_02578	Syaf.g_01492
OG0001433	Syal.g_02212	Syaf.g_01398
OG0001435	Syal.g_02290	Syaf.g_02107
OG0001436	Syal.g_01335	Syaf.g_00331
OG0001436	Syal.g_01336	Syaf.g_00332
OG0001438	Syal.g_01278	Syaf.g_00259
OG0001439	Syal.g_01306	Syaf.g_00283
OG0001442	Syal.g_02234	Syaf.g_02066
OG0001443	Syal.g_01101	Syaf.g_00621
OG0001444	Syal.g_00798	Syaf.g_00924
OG0001444	Syal.g_01506	Syaf.g_00401
OG0001447	Syal.g_00853	Syaf.g_00866
OG0001448	Syal.g_02552	Syaf.g_00612
OG0001449	Syal.g_01198	Syaf.g_00182
OG0001452	Syal.g_01223	Syaf.g_00204
OG0001454	Syal.g_02566	Syaf.g_02263
OG0001456	Syal.g_01146	Syaf.g_00561
OG0001457	Syal.g_01147	Syaf.g_00560
OG0001458	Syal.g_01148	Syaf.g_00559
OG0001459	Syal.g_01493, Syal.g_02104	Syaf.g_01643
OG0001460	Syal.g_02211	Syaf.g_01399
OG0001461	Syal.g_02091	Syaf.g_01633
OG0001462	Syal.g_00138	Syaf.g_00455
OG0001470	Syal.g_00181	Syaf.g_01206
OG0001471	Syal.g_01301	Syaf.g_00276
OG0001473	Syal.g_02571	Syaf.g_02282
OG0001474	Syal.g_00354	Syaf.g_00016
OG0001475	Syal.g_00184	Syaf.g_01204
OG0001476	Syal.g_01667	Syaf.g_01302
OG0001477	Syal.g_01807	Syaf.g_01457
OG0001478	Syal.g_00481	Syaf.g_02516
OG0001478	Syal.g_00474	Syaf.g_02508
OG0001479	Syal.g_00351	Syaf.g_00019
OG0001480	Syal.g_02599	Syaf.g_01334
OG0001482	Syal.g_01964	Syaf.g_01897
OG0001488	Syal.g_01677	Syaf.g_01311
OG0001489	Syal.g_00291	Syaf.g_00078
OG0001492	Syal.g_01769	Syaf.g_01565
OG0001493	Syal.g_01760	Syaf.g_01555
OG0001495	Syal.g_00223	Syaf.g_00145
OG0001496	Syal.g_01804	Syaf.g_01459
OG0001497	Syal.g_01806	Syaf.g_01458
OG0001498	Syal.g_00554	Syaf.g_02806
OG0001502	Syal.g_02489	Syaf.g_01341
OG0001504	Syal.g_02103, Syal.g_01492	Syaf.g_01642
OG0001507	Syal.g_02094	Syaf.g_01664
OG0001508	Syal.g_00180	Syaf.g_01207
OG0001510	Syal.g_01489	Syaf.g_00394
OG0001511	Syal.g_00829	Syaf.g_00894
OG0001512	Syal.g_00682	Syaf.g_02784
OG0001513	Syal.g_01361	Syaf.g_00361
OG0001514	Syal.g_01803	Syaf.g_01460
OG0001515	Syal.g_01791	Syaf.g_01472
OG0001516	Syal.g_02197	Syaf.g_02133
OG0001517	Syal.g_00348	Syaf.g_00022
OG0001518	Syal.g_02309, Syal.g_01087	Syaf.g_00632
OG0001519	Syal.g_01103	Syaf.g_00619
OG0001520	Syal.g_02790	Syaf.g_02600
OG0001527	Syal.g_02796	Syaf.g_02609
OG0001528	Syal.g_00182	Syaf.g_01205
OG0001529	Syal.g_00145	Syaf.g_00448
OG0001530	Syal.g_00827	Syaf.g_00896
OG0001531	Syal.g_00681	Syaf.g_02783
OG0001532	Syal.g_01710	Syaf.g_01595
OG0001533	Syal.g_00494	Syaf.g_02533
OG0001533	Syal.g_00533	Syaf.g_02543
OG0001534	Syal.g_01898	Syaf.g_01951
OG0001535	Syal.g_01917	Syaf.g_01931
OG0001536	Syal.g_01996	Syaf.g_01856
OG0001537	Syal.g_02257	Syaf.g_02086
OG0001538	Syal.g_01870	Syaf.g_02044
OG0001539	Syal.g_02294	Syaf.g_02111
OG0001540	Syal.g_00858	Syaf.g_00862
OG0001541	Syal.g_00924	Syaf.g_00795
OG0001542	Syal.g_00935	Syaf.g_00785
OG0001543	Syal.g_00988	Syaf.g_00726
OG0001544	Syal.g_01102	Syaf.g_00620
OG0001545	Syal.g_01170	Syaf.g_00534
OG0001546	Syal.g_02950	Syaf.g_02670
OG0001547	Syal.g_02050	Syaf.g_01777
OG0001551	Syal.g_01781	Syaf.g_01403
OG0001554	Syal.g_01065	Syaf.g_00648
OG0001555	Syal.g_02484	Syaf.g_01698
OG0001557	Syal.g_02249	Syaf.g_02080
OG0001558	Syal.g_00117	Syaf.g_00478
OG0001559	Syal.g_00826	Syaf.g_00897
OG0001560	Syal.g_00812	Syaf.g_00911
OG0001561	Syal.g_01910	Syaf.g_01937
OG0001562	Syal.g_01926	Syaf.g_01923
OG0001563	Syal.g_00274	Syaf.g_00094
OG0001567	Syal.g_02051	Syaf.g_01776
OG0001568	Syal.g_02049	Syaf.g_01779
OG0001570	Syal.g_02053	Syaf.g_00978
OG0001574	Syal.g_02798	Syaf.g_02611
OG0001575	Syal.g_02793	Syaf.g_02606
OG0001576	Syal.g_01582	Syaf.g_02545
OG0001577	Syal.g_01648	Syaf.g_01284
OG0001579	Syal.g_00318	Syaf.g_00047
OG0001580	Syal.g_01052	Syaf.g_00662
OG0001582	Syal.g_02644	Syaf.g_01865
OG0001589	Syal.g_00647	Syaf.g_01173
OG0001590	Syal.g_02642	Syaf.g_02316
OG0001591	Syal.g_02209	Syaf.g_02122
OG0001592	Syal.g_01053	Syaf.g_00661
OG0001593	Syal.g_02118	Syaf.g_01135, Syaf.g_02403, Syaf.g_01137, Syaf.g_01766, Syaf.g_01527
OG0001594	Syal.g_00056, Syal.g_00057	Syaf.g_02389
OG0001614	Syal.g_01451	Syaf.g_00380
OG0001615	Syal.g_02482	Syaf.g_01364
OG0001615	Syal.g_02820	Syaf.g_01117, Syaf.g_02632
OG0001616	Syal.g_01699	Syaf.g_01610
OG0001617	Syal.g_01800	Syaf.g_01465
OG0001618	Syal.g_02420	Syaf.g_01969
OG0001619	Syal.g_02009	Syaf.g_01845
OG0001620	Syal.g_00360	Syaf.g_00010
OG0001621	Syal.g_01224	Syaf.g_00205
OG0001622	Syal.g_01178	Syaf.g_00525
OG0001623	Syal.g_00331	Syaf.g_00035
OG0001624	Syal.g_02606	Syaf.g_00613
OG0001625	Syal.g_01230	Syaf.g_00211
OG0001634	Syal.g_02203	Syaf.g_02127
OG0001635	Syal.g_01517	Syaf.g_00412
OG0001636	Syal.g_00137	Syaf.g_00456
OG0001637	Syal.g_00659	Syaf.g_01162
OG0001638	Syal.g_00599	Syaf.g_01021
OG0001639	Syal.g_02968	Syaf.g_01108
OG0001640	Syal.g_01839	Syaf.g_01408
OG0001641	Syal.g_01955	Syaf.g_01907
OG0001643	Syal.g_02631	Syaf.g_02305
OG0001644	Syal.g_02426	Syaf.g_01962
OG0001645	Syal.g_02825	Syaf.g_01780
OG0001647	Syal.g_01254	Syaf.g_00234
OG0001652	Syal.g_00115	Syaf.g_00480
OG0001653	Syal.g_00801	Syaf.g_00921, Syaf.g_00507
OG0001654	Syal.g_02966	Syaf.g_01110
OG0001655	Syal.g_02854	Syaf.g_02190
OG0001655	Syal.g_00703	Syaf.g_01507
OG0001656	Syal.g_00317	Syaf.g_00052
OG0001657	Syal.g_00897	Syaf.g_00822
OG0001658	Syal.g_01066	Syaf.g_00647
OG0001659	Syal.g_01706	Syaf.g_01602
OG0001671	Syal.g_00993	Syaf.g_00721
OG0001672	Syal.g_00765	Syaf.g_00949
OG0001673	Syal.g_00689	Syaf.g_02792
OG0001675	Syal.g_01928	Syaf.g_01921
OG0001676	Syal.g_00320	Syaf.g_00053
OG0001677	Syal.g_00303	Syaf.g_00068, Syaf.g_01597
OG0001678	Syal.g_00197	Syaf.g_00174
OG0001679	Syal.g_00794	Syaf.g_02602, Syaf.g_02601
OG0001680	Syal.g_00607	Syaf.g_01016
OG0001682	Syal.g_02407	Syaf.g_02264
OG0001692	Syal.g_00024	Syaf.g_02408
OG0001693	Syal.g_01822	Syaf.g_01443
OG0001694	Syal.g_01265	Syaf.g_00246
OG0001695	Syal.g_01165	Syaf.g_00540
OG0001702	Syal.g_00786	Syaf.g_00930
OG0001703	Syal.g_02890	Syaf.g_02731
OG0001712	Syal.g_02524	Syaf.g_01712
OG0001713	Syal.g_01668	Syaf.g_01303
OG0001715	Syal.g_02550	Syaf.g_02249
OG0001716	Syal.g_02491, Syal.g_01503	Syaf.g_01339
OG0001717	Syal.g_00910	Syaf.g_00809
OG0001726	Syal.g_00536	Syaf.g_01751
OG0001729	Syal.g_00676	Syaf.g_02780
OG0001730	Syal.g_00672	Syaf.g_02777
OG0001731	Syal.g_02986	Syaf.g_01089
OG0001732	Syal.g_01730	Syaf.g_01580
OG0001733	Syal.g_02213	Syaf.g_02119
OG0001735	Syal.g_02179	Syaf.g_00506
OG0001737	Syal.g_01284	Syaf.g_00265
OG0001738	Syal.g_01320	Syaf.g_00298
OG0001739	Syal.g_01163	Syaf.g_00542
OG0001740	Syal.g_01167	Syaf.g_00537
OG0001741	Syal.g_02961	Syaf.g_02250
OG0001748	Syal.g_00995	Syaf.g_00719
OG0001750	Syal.g_00799	Syaf.g_00923
OG0001751	Syal.g_00690	Syaf.g_02793, Syaf.g_01781
OG0001752	Syal.g_00669	Syaf.g_01153
OG0001753	Syal.g_00662	Syaf.g_01159
OG0001754	Syal.g_00661	Syaf.g_01160, Syaf.g_00677
OG0001755	Syal.g_02942	Syaf.g_02679
OG0001756	Syal.g_01093	Syaf.g_00622
OG0001759	Syal.g_02108	Syaf.g_01681
OG0001759	Syal.g_02141	Syaf.g_01676
OG0001761	Syal.g_02727	Syaf.g_02366
OG0001762	Syal.g_01947	Syaf.g_01914
OG0001763	Syal.g_01961	Syaf.g_01901
OG0001764	Syal.g_02046	Syaf.g_01784
OG0001765	Syal.g_01854	Syaf.g_01121
OG0001765	Syal.g_02105	Syaf.g_01644
OG0001766	Syal.g_01296	Syaf.g_00271
OG0001767	Syal.g_01334	Syaf.g_00330
OG0001768	Syal.g_00941	Syaf.g_00778
OG0001770	Syal.g_02501	Syaf.g_01631
OG0001783	Syal.g_01456	Syaf.g_00385
OG0001784	Syal.g_00795	Syaf.g_00929
OG0001785	Syal.g_00660	Syaf.g_01161
OG0001786	Syal.g_03009	Syaf.g_01071
OG0001787	Syal.g_02839	Syaf.g_02655
OG0001788	Syal.g_02836	Syaf.g_02652
OG0001789	Syal.g_01602	Syaf.g_01255
OG0001790	Syal.g_01633	Syaf.g_01279
OG0001792	Syal.g_01737	Syaf.g_01572
OG0001794	Syal.g_01902	Syaf.g_01944
OG0001796	Syal.g_01923	Syaf.g_01925
OG0001797	Syal.g_02017	Syaf.g_01817
OG0001798	Syal.g_02709	Syaf.g_02333
OG0001799	Syal.g_02336, Syal.g_02616	Syaf.g_02294
OG0001800	Syal.g_01539	Syaf.g_02386
OG0001801	Syal.g_00038	Syaf.g_02394
OG0001803	Syal.g_00519	Syaf.g_01225
OG0001804	Syal.g_00553	Syaf.g_02805
OG0001805	Syal.g_01211	Syaf.g_00195
OG0001806	Syal.g_01253	Syaf.g_00233
OG0001807	Syal.g_01337	Syaf.g_00334
OG0001808	Syal.g_01344	Syaf.g_00347
OG0001809	Syal.g_00869	Syaf.g_00967
OG0001810	Syal.g_00878	Syaf.g_00849
OG0001811	Syal.g_00933	Syaf.g_00788
OG0001812	Syal.g_01054	Syaf.g_00660
OG0001813	Syal.g_01117	Syaf.g_00607
OG0001814	Syal.g_00081	Syaf.g_00516
OG0001815	Syal.g_00091	Syaf.g_00503
OG0001816	Syal.g_02297	Syaf.g_02117
OG0001817	Syal.g_02537	Syaf.g_02239, Syaf.g_01533
OG0001837	Syal.g_00994	Syaf.g_00720
OG0001838	Syal.g_00105	Syaf.g_00490
OG0001839	Syal.g_00133	Syaf.g_00460
OG0001840	Syal.g_00151	Syaf.g_00442
OG0001841	Syal.g_00158	Syaf.g_00435
OG0001843	Syal.g_01450	Syaf.g_00379
OG0001844	Syal.g_01449	Syaf.g_00378
OG0001845	Syal.g_01448	Syaf.g_00377
OG0001846	Syal.g_00845	Syaf.g_00873
OG0001847	Syal.g_00843	Syaf.g_00875
OG0001848	Syal.g_00839	Syaf.g_00879
OG0001849	Syal.g_00780	Syaf.g_00936
OG0001850	Syal.g_00768	Syaf.g_00947
OG0001851	Syal.g_00761	Syaf.g_00953
OG0001852	Syal.g_00760	Syaf.g_00954
OG0001853	Syal.g_00753	Syaf.g_00961
OG0001854	Syal.g_00685	Syaf.g_02788
OG0001856	Syal.g_00563	Syaf.g_01059
OG0001857	Syal.g_00560	Syaf.g_01062
OG0001858	Syal.g_02981	Syaf.g_01096
OG0001859	Syal.g_02879	Syaf.g_02743
OG0001860	Syal.g_02892	Syaf.g_02729
OG0001861	Syal.g_02904	Syaf.g_02714
OG0001862	Syal.g_02916	Syaf.g_02703
OG0001863	Syal.g_02922	Syaf.g_02698
OG0001864	Syal.g_02829	Syaf.g_02644
OG0001865	Syal.g_02562	Syaf.g_02572
OG0001866	Syal.g_02740	Syaf.g_02549
OG0001867	Syal.g_02729	Syaf.g_02368
OG0001868	Syal.g_01596	Syaf.g_01251
OG0001869	Syal.g_01647	Syaf.g_01283
OG0001870	Syal.g_01656	Syaf.g_01291
OG0001871	Syal.g_01661	Syaf.g_01297
OG0001872	Syal.g_01742	Syaf.g_01566
OG0001873	Syal.g_01700	Syaf.g_01609
OG0001874	Syal.g_01697	Syaf.g_01612
OG0001877	Syal.g_01792	Syaf.g_01471
OG0001878	Syal.g_01931	Syaf.g_01918
OG0001879	Syal.g_01950	Syaf.g_01912
OG0001880	Syal.g_01987	Syaf.g_01866
OG0001881	Syal.g_01988	Syaf.g_01864
OG0001882	Syal.g_02014	Syaf.g_01840
OG0001883	Syal.g_02018	Syaf.g_01816
OG0001884	Syal.g_02564	Syaf.g_01807
OG0001885	Syal.g_02041	Syaf.g_01789
OG0001886	Syal.g_02045	Syaf.g_01785
OG0001887	Syal.g_02267	Syaf.g_02095
OG0001888	Syal.g_02243	Syaf.g_02073
OG0001889	Syal.g_01880	Syaf.g_02033
OG0001890	Syal.g_02476	Syaf.g_01370
OG0001891	Syal.g_02480	Syaf.g_01366
OG0001892	Syal.g_02601	Syaf.g_01333
OG0001893	Syal.g_02708	Syaf.g_02332
OG0001894	Syal.g_02637	Syaf.g_02311
