Orthogroup	Syal	Syac
OG0001162	Syal.g_01577	Syac.g_01307
OG0001163	Syal.g_00573	Syac.g_00562
OG0001164	Syal.g_00579	Syac.g_00556
OG0001165	Syal.g_00584	Syac.g_00551
OG0001166	Syal.g_00613	Syac.g_00520
OG0001167	Syal.g_00638	Syac.g_00667
OG0001168	Syal.g_00640	Syac.g_00665
OG0001169	Syal.g_00642	Syac.g_00663
OG0001170	Syal.g_00644	Syac.g_00661
OG0001172	Syal.g_00198	Syac.g_02187
OG0001173	Syal.g_00199	Syac.g_02186
OG0001174	Syal.g_00207	Syac.g_02178
OG0001175	Syal.g_00208	Syac.g_02177
OG0001176	Syal.g_00226	Syac.g_02141
OG0001177	Syal.g_00224	Syac.g_02143
OG0001178	Syal.g_00592	Syac.g_00539
OG0001179	Syal.g_00256	Syac.g_02112
OG0001180	Syal.g_00282	Syac.g_02087
OG0001182	Syal.g_00295	Syac.g_02074
OG0001183	Syal.g_00302	Syac.g_02070
OG0001184	Syal.g_01359	Syac.g_00186
OG0001185	Syal.g_01453	Syac.g_00162
OG0001186	Syal.g_00179	Syac.g_00082
OG0001187	Syal.g_00175	Syac.g_00085
OG0001188	Syal.g_00172	Syac.g_00076
OG0001189	Syal.g_00152	Syac.g_00054
OG0001190	Syal.g_01067	Syac.g_02353
OG0001191	Syal.g_01083	Syac.g_02368
OG0001192	Syal.g_01090	Syac.g_02374
OG0001193	Syal.g_01128	Syac.g_02406
OG0001194	Syal.g_01130	Syac.g_02408
OG0001195	Syal.g_01131	Syac.g_02409
OG0001196	Syal.g_00078	Syac.g_02477
OG0001197	Syal.g_00080	Syac.g_02479
OG0001198	Syal.g_00093	Syac.g_02491
OG0001199	Syal.g_00757	Syac.g_00445
OG0001200	Syal.g_00759	Syac.g_00443
OG0001201	Syal.g_00821	Syac.g_00395
OG0001202	Syal.g_00956	Syac.g_02285
OG0001203	Syal.g_00683	Syac.g_01967
OG0001204	Syal.g_01201	Syac.g_02200
OG0001205	Syal.g_00515	Syac.g_00706
OG0001206	Syal.g_00490	Syac.g_01715
OG0001207	Syal.g_02889	Syac.g_01915
OG0001208	Syal.g_02899	Syac.g_01902
OG0001209	Syal.g_02835	Syac.g_01833
OG0001210	Syal.g_02827	Syac.g_01826
OG0001211	Syal.g_02811	Syac.g_01809
OG0001212	Syal.g_02754	Syac.g_01751
OG0001213	Syal.g_02701	Syac.g_00968
OG0001214	Syal.g_02634	Syac.g_00981
OG0001215	Syal.g_01786	Syac.g_00919
OG0001216	Syal.g_01861	Syac.g_01285
OG0001217	Syal.g_02067	Syac.g_01043
OG0001218	Syal.g_00429	Syac.g_01679
OG0001220	Syal.g_02494	Syac.g_00813
OG0001221	Syal.g_02258	Syac.g_01379
OG0001223	Syal.g_01960	Syac.g_01215
OG0001224	Syal.g_01827	Syac.g_00880
OG0001225	Syal.g_01825	Syac.g_00882
OG0001226	Syal.g_00767	Syac.g_01026
OG0001227	Syal.g_01575	Syac.g_02387
OG0001228	Syal.g_02451	Syac.g_00700
OG0001229	Syal.g_01801	Syac.g_00906
OG0001230	Syal.g_00029	Syac.g_01621
OG0001231	Syal.g_00114	Syac.g_00017
OG0001232	Syal.g_00622	Syac.g_00509
OG0001233	Syal.g_00645	Syac.g_00660
OG0001234	Syal.g_00212	Syac.g_02173
OG0001236	Syal.g_01352	Syac.g_00189
OG0001237	Syal.g_01362	Syac.g_00184
OG0001238	Syal.g_01085	Syac.g_02369
OG0001240	Syal.g_00804	Syac.g_00411
OG0001241	Syal.g_00814	Syac.g_00402
OG0001242	Syal.g_00844	Syac.g_00370
OG0001243	Syal.g_00852	Syac.g_00363
OG0001244	Syal.g_00882	Syac.g_00333
OG0001245	Syal.g_02522	Syac.g_01064
OG0001246	Syal.g_02927	Syac.g_01876
OG0001247	Syal.g_01126	Syac.g_01303
OG0001248	Syal.g_01778	Syac.g_01306
OG0001249	Syal.g_00337	Syac.g_02029
OG0001250	Syal.g_02469	Syac.g_00838
OG0001251	Syal.g_02576	Syac.g_02415
OG0001252	Syal.g_01834	Syac.g_00874
OG0001253	Syal.g_02521	Syac.g_01063
OG0001254	Syal.g_02507	Syac.g_01465
OG0001255	Syal.g_02609	Syac.g_01957
OG0001256	Syal.g_00571	Syac.g_00563
OG0001257	Syal.g_02262	Syac.g_01686
OG0001258	Syal.g_00582	Syac.g_00553
OG0001259	Syal.g_00643	Syac.g_00662
OG0001260	Syal.g_00665	Syac.g_00640
OG0001262	Syal.g_00154	Syac.g_00056
OG0001263	Syal.g_00856	Syac.g_00360
OG0001264	Syal.g_00191	Syac.g_01468
OG0001265	Syal.g_00842	Syac.g_00372
OG0001266	Syal.g_00960	Syac.g_02289
OG0001267	Syal.g_01263	Syac.g_02253
OG0001268	Syal.g_00353	Syac.g_02014
OG0001269	Syal.g_02116, Syal.g_02567	Syac.g_01960
OG0001270	Syal.g_00528	Syac.g_00690
OG0001271	Syal.g_00466	Syac.g_01703
OG0001272	Syal.g_02903	Syac.g_01898
OG0001273	Syal.g_02641	Syac.g_00974
OG0001274	Syal.g_01007	Syac.g_02323
OG0001275	Syal.g_01932	Syac.g_01228
OG0001276	Syal.g_01914	Syac.g_01244
OG0001277	Syal.g_02963	Syac.g_02463
OG0001278	Syal.g_01766	Syac.g_01517
OG0001279	Syal.g_02565	Syac.g_01605
OG0001280	Syal.g_01604	Syac.g_00731
OG0001281	Syal.g_01592	Syac.g_00721
OG0001282	Syal.g_02887	Syac.g_01917
OG0001283	Syal.g_01179	Syac.g_02472
OG0001284	Syal.g_03007	Syac.g_00586
OG0001285	Syal.g_00625	Syac.g_01060
OG0001286	Syal.g_00280	Syac.g_02089
OG0001287	Syal.g_01461	Syac.g_00154
OG0001288	Syal.g_01513	Syac.g_00141
OG0001289	Syal.g_00781	Syac.g_00426
OG0001291	Syal.g_00866	Syac.g_00349
OG0001292	Syal.g_01206	Syac.g_02205
OG0001293	Syal.g_01236	Syac.g_02226
OG0001294	Syal.g_02207	Syac.g_01411
OG0001295	Syal.g_01828	Syac.g_01824
OG0001296	Syal.g_02933	Syac.g_01870
OG0001298	Syal.g_02777	Syac.g_01774
OG0001299	Syal.g_02200	Syac.g_01417
OG0001300	Syal.g_01795	Syac.g_00910
OG0001301	Syal.g_01941, Syal.g_01810	Syac.g_00897
OG0001302	Syal.g_02607	Syac.g_01012
OG0001303	Syal.g_02033	Syac.g_01137
OG0001304	Syal.g_01899	Syac.g_01257
OG0001305	Syal.g_01817	Syac.g_00890
OG0001306	Syal.g_01626	Syac.g_00749
OG0001307	Syal.g_02195	Syac.g_02156
OG0001309	Syal.g_02943	Syac.g_01860
OG0001310	Syal.g_00605	Syac.g_00528
OG0001311	Syal.g_01912	Syac.g_01246
OG0001312	Syal.g_02024	Syac.g_01147
OG0001315	Syal.g_00300	Syac.g_02072
OG0001316	Syal.g_00872	Syac.g_00342
OG0001317	Syal.g_00687	Syac.g_01971
OG0001318	Syal.g_01228	Syac.g_02218
OG0001319	Syal.g_01252	Syac.g_02242
OG0001321	Syal.g_00508	Syac.g_00712
OG0001322	Syal.g_00507	Syac.g_00713
OG0001323	Syal.g_02946	Syac.g_01857
OG0001324	Syal.g_01796	Syac.g_00909
OG0001325	Syal.g_01865	Syac.g_01281
OG0001326	Syal.g_02405, Syal.g_01138	Syac.g_02420
OG0001328	Syal.g_02266	Syac.g_01385
OG0001329	Syal.g_01188	Syac.g_01007
OG0001330	Syal.g_01611	Syac.g_00738
OG0001332	Syal.g_02965	Syac.g_00625
OG0001333	Syal.g_00639	Syac.g_00666
OG0001334	Syal.g_00311	Syac.g_02061
OG0001335	Syal.g_00312	Syac.g_02060
OG0001336	Syal.g_01180	Syac.g_02473
OG0001337	Syal.g_00308	Syac.g_02064
OG0001337	Syal.g_00327	Syac.g_02040
OG0001338	Syal.g_02003	Syac.g_02048, Syac.g_02022
OG0001338	Syal.g_00330	Syac.g_02037
OG0001339	Syal.g_00816	Syac.g_00400
OG0001340	Syal.g_00328	Syac.g_02039
OG0001341	Syal.g_02538	Syac.g_00904
OG0001343	Syal.g_01190	Syac.g_02413
OG0001344	Syal.g_01658	Syac.g_00774
OG0001345	Syal.g_01694	Syac.g_00803
OG0001346	Syal.g_01600	Syac.g_00728
OG0001347	Syal.g_01531	Syac.g_00228
OG0001348	Syal.g_01849	Syac.g_00857
OG0001349	Syal.g_01426	Syac.g_00504
OG0001353	Syal.g_02457	Syac.g_00850
OG0001354	Syal.g_01973	Syac.g_01201
OG0001357	Syal.g_00433	Syac.g_01943
OG0001358	Syal.g_02715	Syac.g_00952
OG0001359	Syal.g_01189	Syac.g_02412
OG0001360	Syal.g_01696	Syac.g_00805
OG0001361	Syal.g_01691	Syac.g_00800
OG0001362	Syal.g_00397	Syac.g_01649
OG0001363	Syal.g_00399	Syac.g_01651
OG0001364	Syal.g_01342	Syac.g_00204
OG0001366	Syal.g_00616	Syac.g_00517
OG0001373	Syal.g_01137	Syac.g_02419
OG0001374	Syal.g_01145	Syac.g_02427
OG0001375	Syal.g_01191	Syac.g_02414
OG0001376	Syal.g_01095	Syac.g_02376
OG0001377	Syal.g_01094	Syac.g_02375
OG0001378	Syal.g_00529	Syac.g_00689
OG0001379	Syal.g_01609	Syac.g_00736
OG0001382	Syal.g_00220	Syac.g_00148
OG0001385	Syal.g_01134	Syac.g_02416
OG0001386	Syal.g_01135	Syac.g_02417
OG0001387	Syal.g_01136	Syac.g_02418
OG0001388	Syal.g_01139	Syac.g_02421
OG0001389	Syal.g_01140	Syac.g_02422
OG0001390	Syal.g_01141	Syac.g_02423
OG0001391	Syal.g_01142	Syac.g_02424
OG0001392	Syal.g_01143	Syac.g_02425
OG0001393	Syal.g_01144	Syac.g_02426
OG0001394	Syal.g_02250	Syac.g_01373
OG0001395	Syal.g_00001, Syal.g_02432	Syac.g_01262
OG0001396	Syal.g_01532	Syac.g_00229
OG0001398	Syal.g_00774	Syac.g_01120
OG0001400	Syal.g_00877	Syac.g_00336
OG0001401	Syal.g_02463	Syac.g_00844, Syac.g_00845
OG0001402	Syal.g_02711	Syac.g_00957
OG0001404	Syal.g_00750	Syac.g_00451
OG0001405	Syal.g_00314	Syac.g_02058
OG0001406	Syal.g_01096	Syac.g_02377
OG0001407	Syal.g_01774	Syac.g_01841
OG0001408	Syal.g_02589	Syac.g_01530
OG0001410	Syal.g_02194	Syac.g_02155
OG0001411	Syal.g_01399	Syac.g_00180
OG0001412	Syal.g_01530	Syac.g_00227
OG0001416	Syal.g_01595	Syac.g_00724
OG0001417	Syal.g_01974	Syac.g_01200
OG0001419	Syal.g_01775	Syac.g_01840
OG0001420	Syal.g_02955	Syac.g_01847
OG0001423	Syal.g_00726	Syac.g_00457
OG0001425	Syal.g_01089	Syac.g_02373
OG0001426	Syal.g_00694	Syac.g_00483
OG0001428	Syal.g_00915	Syac.g_00301
OG0001430	Syal.g_01055	Syac.g_02345
OG0001432	Syal.g_02578	Syac.g_01572
OG0001434	Syal.g_02245	Syac.g_01368
OG0001435	Syal.g_02290	Syac.g_01399
OG0001436	Syal.g_01335	Syac.g_00210
OG0001436	Syal.g_01336	Syac.g_00209
OG0001438	Syal.g_01278	Syac.g_00280
OG0001439	Syal.g_01306	Syac.g_00250
OG0001442	Syal.g_02234	Syac.g_01358
OG0001443	Syal.g_01101	Syac.g_02382
OG0001444	Syal.g_00798	Syac.g_00415
OG0001447	Syal.g_00853	Syac.g_00362
OG0001448	Syal.g_02552	Syac.g_01094
OG0001449	Syal.g_01198	Syac.g_02197
OG0001452	Syal.g_01223	Syac.g_02214
OG0001456	Syal.g_01146	Syac.g_02434
OG0001457	Syal.g_01147	Syac.g_02435
OG0001458	Syal.g_01148	Syac.g_02436
OG0001459	Syal.g_01493, Syal.g_02104	Syac.g_01445
OG0001461	Syal.g_02091	Syac.g_02168
OG0001462	Syal.g_00138	Syac.g_00039
OG0001470	Syal.g_00181	Syac.g_00683
OG0001471	Syal.g_01301	Syac.g_00257
OG0001473	Syal.g_02571	Syac.g_01010
OG0001474	Syal.g_00354	Syac.g_02013
OG0001475	Syal.g_00184	Syac.g_00681
OG0001476	Syal.g_01667	Syac.g_00782
OG0001477	Syal.g_01807	Syac.g_00900
OG0001478	Syal.g_00474	Syac.g_01710
OG0001479	Syal.g_00351	Syac.g_02016
OG0001480	Syal.g_02599	Syac.g_00812
OG0001481	Syal.g_00504	Syac.g_01260
OG0001482	Syal.g_01964	Syac.g_01210
OG0001488	Syal.g_01677	Syac.g_00791
OG0001489	Syal.g_00291	Syac.g_02078
OG0001492	Syal.g_01769	Syac.g_01514
OG0001493	Syal.g_01760	Syac.g_01522
OG0001495	Syal.g_00223	Syac.g_02144
OG0001496	Syal.g_01804	Syac.g_00902
OG0001497	Syal.g_01806	Syac.g_00901
OG0001498	Syal.g_00554	Syac.g_01987
OG0001499	Syal.g_00086	Syac.g_01441
OG0001502	Syal.g_02489	Syac.g_00818
OG0001504	Syal.g_02103, Syal.g_01492	Syac.g_01446
OG0001508	Syal.g_00180	Syac.g_00684
OG0001509	Syal.g_00189	Syac.g_00117
OG0001509	Syal.g_00190	Syac.g_00230
OG0001510	Syal.g_01489	Syac.g_00150
OG0001511	Syal.g_00829	Syac.g_00387
OG0001512	Syal.g_00682	Syac.g_01966
OG0001513	Syal.g_01361	Syac.g_00185
OG0001514	Syal.g_01803	Syac.g_00903
OG0001515	Syal.g_01791	Syac.g_00914
OG0001516	Syal.g_02197	Syac.g_01420
OG0001517	Syal.g_00348	Syac.g_02019
OG0001518	Syal.g_02309, Syal.g_01087	Syac.g_02371
OG0001519	Syal.g_01103	Syac.g_02384
OG0001520	Syal.g_02790	Syac.g_01787
OG0001527	Syal.g_02796	Syac.g_01794
OG0001528	Syal.g_00182	Syac.g_00682
OG0001529	Syal.g_00145	Syac.g_00047
OG0001530	Syal.g_00827	Syac.g_00389
OG0001531	Syal.g_00681	Syac.g_01965
OG0001532	Syal.g_01710	Syac.g_01487
OG0001533	Syal.g_00533	Syac.g_01726
OG0001534	Syal.g_01898	Syac.g_01258
OG0001535	Syal.g_01917	Syac.g_01242
OG0001536	Syal.g_01996	Syac.g_01177
OG0001537	Syal.g_02257	Syac.g_01378
OG0001538	Syal.g_01870	Syac.g_01336
OG0001539	Syal.g_02294	Syac.g_01403
OG0001540	Syal.g_00858	Syac.g_00358
OG0001541	Syal.g_00924	Syac.g_02256
OG0001542	Syal.g_00935	Syac.g_02265
OG0001543	Syal.g_00988	Syac.g_02307
OG0001544	Syal.g_01102	Syac.g_02383
OG0001545	Syal.g_01170	Syac.g_02462
OG0001546	Syal.g_02950	Syac.g_01853
OG0001547	Syal.g_02050	Syac.g_01122
OG0001551	Syal.g_01781	Syac.g_00861
OG0001557	Syal.g_02249	Syac.g_01372
OG0001559	Syal.g_00826	Syac.g_00390
OG0001560	Syal.g_00812	Syac.g_00403
OG0001561	Syal.g_01910	Syac.g_01248
OG0001562	Syal.g_01926	Syac.g_01234
OG0001563	Syal.g_00274	Syac.g_02095
OG0001567	Syal.g_02051	Syac.g_01121
OG0001568	Syal.g_02049	Syac.g_01124
OG0001570	Syal.g_02053	Syac.g_01108
OG0001572	Syal.g_03017	Syac.g_01584
OG0001574	Syal.g_02798	Syac.g_01796
OG0001575	Syal.g_02793	Syac.g_01791
OG0001576	Syal.g_01582	Syac.g_01729
OG0001577	Syal.g_01648	Syac.g_00765
OG0001579	Syal.g_00318	Syac.g_02054, Syac.g_02049
OG0001580	Syal.g_01052	Syac.g_02341
OG0001585	Syal.g_00712	Syac.g_01072
OG0001589	Syal.g_00647	Syac.g_00657
OG0001590	Syal.g_02642	Syac.g_00973
OG0001591	Syal.g_02209	Syac.g_01409
OG0001592	Syal.g_01053	Syac.g_02342
OG0001594	Syal.g_00056, Syal.g_00057	Syac.g_01609
OG0001614	Syal.g_01451	Syac.g_00164
OG0001615	Syal.g_02482	Syac.g_00825
OG0001615	Syal.g_02820	Syac.g_01819
OG0001616	Syal.g_01699	Syac.g_01472
OG0001617	Syal.g_01800	Syac.g_00907
OG0001618	Syal.g_02420	Syac.g_01274
OG0001619	Syal.g_02009	Syac.g_01164
OG0001620	Syal.g_00360	Syac.g_02007
OG0001621	Syal.g_01224	Syac.g_02215
OG0001622	Syal.g_01178	Syac.g_02471
OG0001623	Syal.g_00331	Syac.g_02036
OG0001624	Syal.g_02606	Syac.g_02388
OG0001625	Syal.g_01230	Syac.g_02220
OG0001634	Syal.g_02203	Syac.g_01414
OG0001635	Syal.g_01517	Syac.g_00137
OG0001636	Syal.g_00137	Syac.g_00038
OG0001637	Syal.g_00659	Syac.g_00646
OG0001639	Syal.g_02968	Syac.g_00622
OG0001640	Syal.g_01839	Syac.g_00868
OG0001641	Syal.g_01955	Syac.g_01219
OG0001643	Syal.g_02631	Syac.g_00984
OG0001644	Syal.g_02426	Syac.g_01266
OG0001645	Syal.g_02825	Syac.g_01125
OG0001647	Syal.g_01254	Syac.g_02244
OG0001653	Syal.g_00801	Syac.g_00412
OG0001654	Syal.g_02966	Syac.g_00624
OG0001655	Syal.g_02854	Syac.g_00487
OG0001656	Syal.g_00317	Syac.g_02050
OG0001657	Syal.g_00897	Syac.g_00319
OG0001658	Syal.g_01066	Syac.g_02352
OG0001659	Syal.g_01706	Syac.g_01478
OG0001666	Syal.g_01491, Syal.g_02102, Syal.g_02073	Syac.g_01452
OG0001667	Syal.g_02863	Syac.g_00472
OG0001672	Syal.g_00765	Syac.g_00437
OG0001673	Syal.g_00689	Syac.g_01973
OG0001675	Syal.g_01928	Syac.g_01232
OG0001676	Syal.g_00320	Syac.g_02051
OG0001677	Syal.g_00303	Syac.g_02069, Syac.g_01450
OG0001678	Syal.g_00197	Syac.g_02188
OG0001679	Syal.g_00794	Syac.g_01788
OG0001680	Syal.g_00607	Syac.g_00526
OG0001681	Syal.g_01109	Syac.g_00807
OG0001682	Syal.g_02407	Syac.g_00627
OG0001692	Syal.g_00024	Syac.g_01626
OG0001693	Syal.g_01822	Syac.g_00885
OG0001694	Syal.g_01265	Syac.g_02255
OG0001695	Syal.g_01165	Syac.g_02457
OG0001702	Syal.g_00786	Syac.g_00421
OG0001703	Syal.g_02890	Syac.g_01914
OG0001712	Syal.g_02524	Syac.g_01065
OG0001713	Syal.g_01668	Syac.g_00783
OG0001714	Syal.g_01047	Syac.g_00134
OG0001715	Syal.g_02550	Syac.g_01035
OG0001716	Syal.g_02491, Syal.g_01503	Syac.g_00816
OG0001717	Syal.g_00910	Syac.g_00306
OG0001728	Syal.g_00855	Syac.g_00061
OG0001729	Syal.g_00676	Syac.g_01962
OG0001730	Syal.g_00672	Syac.g_01955
OG0001731	Syal.g_02986	Syac.g_00602
OG0001734	Syal.g_02492	Syac.g_00815
OG0001735	Syal.g_02179	Syac.g_01428
OG0001737	Syal.g_01284	Syac.g_00274
OG0001738	Syal.g_01320	Syac.g_00236
OG0001739	Syal.g_01163	Syac.g_02455
OG0001740	Syal.g_01167	Syac.g_02459
OG0001741	Syal.g_00708, Syal.g_02278	Syac.g_01939, Syac.g_00489
OG0001741	Syal.g_02961	Syac.g_01045
OG0001750	Syal.g_00799	Syac.g_00414
OG0001751	Syal.g_00690	Syac.g_01974
OG0001752	Syal.g_00669	Syac.g_00637
OG0001754	Syal.g_00661	Syac.g_00644
OG0001755	Syal.g_02942	Syac.g_01861
OG0001756	Syal.g_01093	Syac.g_02381
OG0001760	Syal.g_02096	Syac.g_01051
OG0001761	Syal.g_02727	Syac.g_00944
OG0001762	Syal.g_01947	Syac.g_01225
OG0001763	Syal.g_01961	Syac.g_01214
OG0001764	Syal.g_02046	Syac.g_01128
OG0001766	Syal.g_01296	Syac.g_00262
OG0001767	Syal.g_01334	Syac.g_00211
OG0001768	Syal.g_00941	Syac.g_02271
OG0001770	Syal.g_02501	Syac.g_01454
OG0001783	Syal.g_01456	Syac.g_00159
OG0001784	Syal.g_00795	Syac.g_00419
OG0001785	Syal.g_00660	Syac.g_00645
OG0001786	Syal.g_03009	Syac.g_00584
OG0001787	Syal.g_02839	Syac.g_01837
OG0001788	Syal.g_02836	Syac.g_01834
OG0001789	Syal.g_01602	Syac.g_00730
OG0001790	Syal.g_01633	Syac.g_00756
OG0001792	Syal.g_01737	Syac.g_01509
OG0001794	Syal.g_01902, Syal.g_01901	Syac.g_01255
OG0001796	Syal.g_01923	Syac.g_01236
OG0001797	Syal.g_02017	Syac.g_01155
OG0001798	Syal.g_02709	Syac.g_00959
OG0001799	Syal.g_02336, Syal.g_02616	Syac.g_00995
OG0001800	Syal.g_01539	Syac.g_01606
OG0001801	Syal.g_00038	Syac.g_01614
OG0001803	Syal.g_00519	Syac.g_00702
OG0001804	Syal.g_00553	Syac.g_01986
OG0001805	Syal.g_01211	Syac.g_02209
OG0001806	Syal.g_01253	Syac.g_02243
OG0001807	Syal.g_01337	Syac.g_00208
OG0001808	Syal.g_01344	Syac.g_00197
OG0001809	Syal.g_00869	Syac.g_00346
OG0001810	Syal.g_00878	Syac.g_00344
OG0001811	Syal.g_00933	Syac.g_02262
OG0001812	Syal.g_01054	Syac.g_02343
OG0001814	Syal.g_00081	Syac.g_02480
OG0001815	Syal.g_00091	Syac.g_02489
OG0001816	Syal.g_02297	Syac.g_01405
OG0001817	Syal.g_02537	Syac.g_02439
OG0001835	Syal.g_00713	Syac.g_01587
OG0001838	Syal.g_00105	Syac.g_00008
OG0001839	Syal.g_00133	Syac.g_00035
OG0001840	Syal.g_00151	Syac.g_00053
OG0001841	Syal.g_00158	Syac.g_00060
OG0001843	Syal.g_01450	Syac.g_00165
OG0001844	Syal.g_01449	Syac.g_00166
OG0001845	Syal.g_01448	Syac.g_00167
OG0001847	Syal.g_00843	Syac.g_00371
OG0001848	Syal.g_00839	Syac.g_00375
OG0001849	Syal.g_00780	Syac.g_00427
OG0001850	Syal.g_00768	Syac.g_00436
OG0001851	Syal.g_00761	Syac.g_00441
OG0001852	Syal.g_00760	Syac.g_00442
OG0001853	Syal.g_00753	Syac.g_00448
OG0001854	Syal.g_00685	Syac.g_01969
OG0001856	Syal.g_00563	Syac.g_00571
OG0001857	Syal.g_00560	Syac.g_00574
OG0001858	Syal.g_02981	Syac.g_00608
OG0001859	Syal.g_02879	Syac.g_01925
OG0001860	Syal.g_02892	Syac.g_01912
OG0001861	Syal.g_02904	Syac.g_01897
OG0001862	Syal.g_02916	Syac.g_01886
OG0001863	Syal.g_02922	Syac.g_01881
OG0001864	Syal.g_02829	Syac.g_01828
OG0001865	Syal.g_02562	Syac.g_01762
OG0001866	Syal.g_02740	Syac.g_01737
OG0001867	Syal.g_02729	Syac.g_00942
OG0001868	Syal.g_01596	Syac.g_00725
OG0001869	Syal.g_01647	Syac.g_00764
OG0001870	Syal.g_01656	Syac.g_00772
OG0001871	Syal.g_01661	Syac.g_00778
OG0001872	Syal.g_01742	Syac.g_01513
OG0001873	Syal.g_01700	Syac.g_01473
OG0001874	Syal.g_01697	Syac.g_01470
OG0001877	Syal.g_01792	Syac.g_00913
OG0001878	Syal.g_01931	Syac.g_01229
OG0001879	Syal.g_01950	Syac.g_01223
OG0001880	Syal.g_01987	Syac.g_01186
OG0001881	Syal.g_01988	Syac.g_01185
OG0001882	Syal.g_02014	Syac.g_01158
OG0001883	Syal.g_02018	Syac.g_01154
OG0001884	Syal.g_02564	Syac.g_01145
OG0001885	Syal.g_02041	Syac.g_01133
OG0001886	Syal.g_02045	Syac.g_01129
OG0001887	Syal.g_02267	Syac.g_01386
OG0001888	Syal.g_02243	Syac.g_01366
OG0001889	Syal.g_01880	Syac.g_01325
OG0001890	Syal.g_02476	Syac.g_00831
OG0001891	Syal.g_02480	Syac.g_00827
OG0001892	Syal.g_02601	Syac.g_00811
OG0001893	Syal.g_02708	Syac.g_00960
OG0001894	Syal.g_02637	Syac.g_00978
OG0001895	Syal.g_00063	Syac.g_01610
OG0001896	Syal.g_00535	Syac.g_00698
OG0001897	Syal.g_00357	Syac.g_02010
OG0001898	Syal.g_00336	Syac.g_02030
OG0001899	Syal.g_00263	Syac.g_02105
OG0001900	Syal.g_01238	Syac.g_02228
OG0001901	Syal.g_01239	Syac.g_02229
OG0001902	Syal.g_01270	Syac.g_00289
OG0001903	Syal.g_01279	Syac.g_00279
OG0001904	Syal.g_01340	Syac.g_00206
OG0001905	Syal.g_01346	Syac.g_00195
OG0001906	Syal.g_00859	Syac.g_00357
OG0001908	Syal.g_00926	Syac.g_02258
OG0001909	Syal.g_00939	Syac.g_02269
OG0001910	Syal.g_00999	Syac.g_02315
OG0001912	Syal.g_01077	Syac.g_02364
OG0001913	Syal.g_01081	Syac.g_02366
OG0001914	Syal.g_02509	Syac.g_01460
OG0001915	Syal.g_00088	Syac.g_02486
OG0001918	Syal.g_02068	Syac.g_01059
OG0001932	Syal.g_01452	Syac.g_00163
OG0001933	Syal.g_00823	Syac.g_00393
OG0001934	Syal.g_00808	Syac.g_00407
OG0001936	Syal.g_02069	Syac.g_01024
OG0001937	Syal.g_02994	Syac.g_00594
OG0001938	Syal.g_02894	Syac.g_01910
OG0001939	Syal.g_02608	Syac.g_00917
OG0001940	Syal.g_02778	Syac.g_01775
OG0001941	Syal.g_01591	Syac.g_00720
OG0001943	Syal.g_01670	Syac.g_01068
OG0001944	Syal.g_02052	Syac.g_01116
OG0001946	Syal.g_01793	Syac.g_00912
OG0001948	Syal.g_01959	Syac.g_01216
OG0001949	Syal.g_01978	Syac.g_01195
OG0001950	Syal.g_01980	Syac.g_01193
OG0001951	Syal.g_01989	Syac.g_01184
OG0001952	Syal.g_02015	Syac.g_01157
OG0001953	Syal.g_02016	Syac.g_01156
OG0001954	Syal.g_02517	Syac.g_01099
OG0001957	Syal.g_02703	Syac.g_00965
OG0001958	Syal.g_02181	Syac.g_01426
OG0001961	Syal.g_00468	Syac.g_01705
OG0001962	Syal.g_01012	Syac.g_02328
OG0001964	Syal.g_00210	Syac.g_02175
OG0001965	Syal.g_02842	Syac.g_01011
OG0001966	Syal.g_01232	Syac.g_02222
OG0001967	Syal.g_01234	Syac.g_02224
OG0001968	Syal.g_01235	Syac.g_02225
OG0001969	Syal.g_01303	Syac.g_00255
OG0001970	Syal.g_00861	Syac.g_00355
OG0001971	Syal.g_00937	Syac.g_02267
OG0001972	Syal.g_01011	Syac.g_02327
OG0001974	Syal.g_01063	Syac.g_02350
OG0001975	Syal.g_02508	Syac.g_01461
OG0001976	Syal.g_02510	Syac.g_01459
OG0001979	Syal.g_01777	Syac.g_00916
OG0001980	Syal.g_00333	Syac.g_02034, Syac.g_01080
OG0001990	Syal.g_01168	Syac.g_02460
OG0001995	Syal.g_01208	Syac.g_00927
OG0001997	Syal.g_00797	Syac.g_00416
OG0002000	Syal.g_02944	Syac.g_01859
OG0002007	Syal.g_01843	Syac.g_00867
OG0002008	Syal.g_01933	Syac.g_01227
OG0002009	Syal.g_02254	Syac.g_01376
OG0002011	Syal.g_00547	Syac.g_01980
OG0002012	Syal.g_00505	Syac.g_01119
OG0002013	Syal.g_00773	Syac.g_01990
OG0002016	Syal.g_00992	Syac.g_02311
OG0002017	Syal.g_01124	Syac.g_02404
OG0002018	Syal.g_01166	Syac.g_02458
OG0002020	Syal.g_01161	Syac.g_02453
OG0002021	Syal.g_01159	Syac.g_02451
OG0002022	Syal.g_01158	Syac.g_02449
OG0002023	Syal.g_01157	Syac.g_02448
OG0002024	Syal.g_01151	Syac.g_02441
OG0002037	Syal.g_01752	Syac.g_01906
OG0002038	Syal.g_01663	Syac.g_00779
OG0002039	Syal.g_01682	Syac.g_00792
OG0002040	Syal.g_01685	Syac.g_00793
OG0002041	Syal.g_01963	Syac.g_01212
OG0002042	Syal.g_01984	Syac.g_01189
OG0002043	Syal.g_02032	Syac.g_01138
OG0002044	Syal.g_02456	Syac.g_00852
