Orthogroup	Syal	Prbg
OG0001119	Syal.g_01966	Prbg.g_01302
OG0001120	Syal.g_01962	Prbg.g_01304
OG0001122	Syal.g_01921	Prbg.g_01324
OG0001123	Syal.g_01913	Prbg.g_01330
OG0001124	Syal.g_01911	Prbg.g_01332
OG0001125	Syal.g_01909	Prbg.g_01334
OG0001126	Syal.g_01837	Prbg.g_01245
OG0001127	Syal.g_01836	Prbg.g_01244
OG0001128	Syal.g_01833	Prbg.g_01242
OG0001129	Syal.g_01831	Prbg.g_01241
OG0001130	Syal.g_01830	Prbg.g_01240
OG0001131	Syal.g_02260	Prbg.g_00141
OG0001132	Syal.g_02553	Prbg.g_00022
OG0001133	Syal.g_02710	Prbg.g_00528
OG0001134	Syal.g_02506	Prbg.g_00749
OG0001135	Syal.g_02505	Prbg.g_00752
OG0001136	Syal.g_01650	Prbg.g_01489
OG0001137	Syal.g_01673	Prbg.g_01477
OG0001138	Syal.g_01709	Prbg.g_01456
OG0001139	Syal.g_01711	Prbg.g_01454
OG0001140	Syal.g_01712	Prbg.g_01453
OG0001141	Syal.g_01713	Prbg.g_01452
OG0001142	Syal.g_01714	Prbg.g_01451
OG0001143	Syal.g_01722	Prbg.g_01444
OG0001144	Syal.g_01736	Prbg.g_01439
OG0001145	Syal.g_01614	Prbg.g_00469
OG0001146	Syal.g_01593	Prbg.g_00481
OG0001147	Syal.g_00458	Prbg.g_00501
OG0001148	Syal.g_02886	Prbg.g_00531
OG0001149	Syal.g_02885	Prbg.g_00532
OG0001150	Syal.g_02884	Prbg.g_00533
OG0001151	Syal.g_02872	Prbg.g_00544
OG0001152	Syal.g_02871	Prbg.g_00545
OG0001153	Syal.g_00421	Prbg.g_00623
OG0001154	Syal.g_00422	Prbg.g_00624
OG0001155	Syal.g_02969	Prbg.g_00641
OG0001156	Syal.g_02972	Prbg.g_00644
OG0001157	Syal.g_02973	Prbg.g_00645
OG0001158	Syal.g_02974	Prbg.g_00646
OG0001159	Syal.g_02975	Prbg.g_00647
OG0001160	Syal.g_00564	Prbg.g_00673
OG0001161	Syal.g_01104	Prbg.g_01593
OG0001162	Syal.g_01577	Prbg.g_00726
OG0001163	Syal.g_00573	Prbg.g_01641
OG0001164	Syal.g_00579	Prbg.g_01645
OG0001165	Syal.g_00584	Prbg.g_01648
OG0001166	Syal.g_00613	Prbg.g_01669
OG0001167	Syal.g_00638	Prbg.g_01686
OG0001168	Syal.g_00640	Prbg.g_01688
OG0001169	Syal.g_00642	Prbg.g_01690
OG0001170	Syal.g_00644	Prbg.g_01692
OG0001172	Syal.g_00198	Prbg.g_01718
OG0001173	Syal.g_00199	Prbg.g_01719
OG0001174	Syal.g_00207	Prbg.g_01727
OG0001175	Syal.g_00208	Prbg.g_01728
OG0001176	Syal.g_00226	Prbg.g_01736
OG0001177	Syal.g_00224	Prbg.g_01738
OG0001178	Syal.g_00592	Prbg.g_01655
OG0001179	Syal.g_00256	Prbg.g_01768
OG0001180	Syal.g_00282	Prbg.g_01791
OG0001182	Syal.g_00295	Prbg.g_01803
OG0001183	Syal.g_00302	Prbg.g_01808
OG0001184	Syal.g_01359	Prbg.g_01826
OG0001185	Syal.g_01453	Prbg.g_01842
OG0001186	Syal.g_00179	Prbg.g_01866
OG0001187	Syal.g_00175	Prbg.g_01869
OG0001188	Syal.g_00172	Prbg.g_01871
OG0001189	Syal.g_00152	Prbg.g_01888
OG0001190	Syal.g_01067	Prbg.g_01893
OG0001191	Syal.g_01083	Prbg.g_01903
OG0001192	Syal.g_01090	Prbg.g_01908
OG0001193	Syal.g_01128	Prbg.g_01920
OG0001194	Syal.g_01130	Prbg.g_01921
OG0001195	Syal.g_01131	Prbg.g_01922
OG0001196	Syal.g_00078	Prbg.g_01938
OG0001197	Syal.g_00080	Prbg.g_01940
OG0001198	Syal.g_00093	Prbg.g_00764
OG0001199	Syal.g_00757	Prbg.g_00795
OG0001200	Syal.g_00759	Prbg.g_00793
OG0001201	Syal.g_00821	Prbg.g_00880
OG0001202	Syal.g_00956	Prbg.g_00978
OG0001203	Syal.g_00683	Prbg.g_01020
OG0001204	Syal.g_01201	Prbg.g_01026
OG0001205	Syal.g_00515	Prbg.g_00165
OG0001206	Syal.g_00490	Prbg.g_00185
OG0001207	Syal.g_02889	Prbg.g_00196
OG0001208	Syal.g_02899	Prbg.g_00201
OG0001209	Syal.g_02835	Prbg.g_00252
OG0001210	Syal.g_02827	Prbg.g_00257
OG0001211	Syal.g_02811	Prbg.g_00268
OG0001212	Syal.g_02754	Prbg.g_00315
OG0001213	Syal.g_02701	Prbg.g_00350
OG0001214	Syal.g_02634	Prbg.g_01420
OG0001215	Syal.g_01786	Prbg.g_01132
OG0001216	Syal.g_01861	Prbg.g_01153
OG0001217	Syal.g_02067	Prbg.g_00006
OG0001218	Syal.g_00429	Prbg.g_01549
OG0001219	Syal.g_02036	Prbg.g_01258
OG0001220	Syal.g_02494	Prbg.g_01215
OG0001221	Syal.g_02258	Prbg.g_01095
OG0001222	Syal.g_02006	Prbg.g_01337
OG0001223	Syal.g_01960	Prbg.g_01305
OG0001224	Syal.g_01827	Prbg.g_01238
OG0001225	Syal.g_01825	Prbg.g_01236
OG0001226	Syal.g_00767	Prbg.g_00358
OG0001227	Syal.g_01575	Prbg.g_01534
OG0001228	Syal.g_02451	Prbg.g_01436
OG0001229	Syal.g_01801	Prbg.g_01548
OG0001230	Syal.g_00029	Prbg.g_00584
OG0001231	Syal.g_00114	Prbg.g_00142
OG0001232	Syal.g_00622	Prbg.g_01673
OG0001233	Syal.g_00645	Prbg.g_01693
OG0001234	Syal.g_00212	Prbg.g_01730
OG0001236	Syal.g_01352	Prbg.g_01823
OG0001237	Syal.g_01362	Prbg.g_01827
OG0001238	Syal.g_01085	Prbg.g_01904
OG0001239	Syal.g_00754	Prbg.g_00798
OG0001240	Syal.g_00804	Prbg.g_00863
OG0001241	Syal.g_00814	Prbg.g_00873
OG0001242	Syal.g_00844	Prbg.g_00893
OG0001243	Syal.g_00852	Prbg.g_00900
OG0001244	Syal.g_00882	Prbg.g_00915
OG0001245	Syal.g_02522	Prbg.g_01525
OG0001247	Syal.g_01126	Prbg.g_01125
OG0001248	Syal.g_01778	Prbg.g_01127
OG0001249	Syal.g_00337	Prbg.g_00114
OG0001250	Syal.g_02469	Prbg.g_01202
OG0001251	Syal.g_02576	Prbg.g_01063
OG0001252	Syal.g_01834	Prbg.g_01243
OG0001253	Syal.g_02521	Prbg.g_00361
OG0001254	Syal.g_02507	Prbg.g_00751
OG0001255	Syal.g_02609	Prbg.g_01504
OG0001256	Syal.g_00571	Prbg.g_00680
OG0001258	Syal.g_00582	Prbg.g_01646
OG0001259	Syal.g_00643	Prbg.g_01691
OG0001260	Syal.g_00665	Prbg.g_01708
OG0001261	Syal.g_00265	Prbg.g_01776
OG0001262	Syal.g_00154	Prbg.g_01886
OG0001263	Syal.g_00856	Prbg.g_00902
OG0001265	Syal.g_00842	Prbg.g_00892
OG0001266	Syal.g_00960	Prbg.g_00982
OG0001267	Syal.g_01263	Prbg.g_00059
OG0001268	Syal.g_00353	Prbg.g_00122
OG0001269	Syal.g_02116, Syal.g_02567	Prbg.g_01214
OG0001270	Syal.g_00528	Prbg.g_00154
OG0001271	Syal.g_00466	Prbg.g_00191
OG0001272	Syal.g_02903	Prbg.g_00205
OG0001273	Syal.g_02641	Prbg.g_01426
OG0001274	Syal.g_01007	Prbg.g_01006
OG0001275	Syal.g_01932	Prbg.g_01315
OG0001276	Syal.g_01914	Prbg.g_01329
OG0001277	Syal.g_02963	Prbg.g_01926
OG0001278	Syal.g_01766	Prbg.g_01432
OG0001279	Syal.g_02565	Prbg.g_00407
OG0001280	Syal.g_01604	Prbg.g_00476
OG0001281	Syal.g_01592	Prbg.g_00482
OG0001282	Syal.g_02887	Prbg.g_00530
OG0001283	Syal.g_01179	Prbg.g_01935
OG0001284	Syal.g_03007	Prbg.g_00666
OG0001285	Syal.g_00625	Prbg.g_01676
OG0001286	Syal.g_00280	Prbg.g_01789
OG0001287	Syal.g_01461	Prbg.g_01849
OG0001288	Syal.g_01513	Prbg.g_01859
OG0001289	Syal.g_00781	Prbg.g_00783
OG0001290	Syal.g_00813	Prbg.g_00872
OG0001291	Syal.g_00866	Prbg.g_00910
OG0001292	Syal.g_01206	Prbg.g_01031
OG0001293	Syal.g_01236	Prbg.g_01044
OG0001295	Syal.g_01828	Prbg.g_00714
OG0001296	Syal.g_02933	Prbg.g_00228
OG0001298	Syal.g_02777	Prbg.g_00295
OG0001299	Syal.g_02200	Prbg.g_01389
OG0001300	Syal.g_01795	Prbg.g_01136
OG0001301	Syal.g_01941, Syal.g_01810	Prbg.g_01141
OG0001302	Syal.g_02607	Prbg.g_01254
OG0001303	Syal.g_02033	Prbg.g_01612
OG0001304	Syal.g_01899	Prbg.g_01342
OG0001305	Syal.g_01817	Prbg.g_01230
OG0001306	Syal.g_01626	Prbg.g_01501
OG0001307	Syal.g_02195	Prbg.g_00504
OG0001308	Syal.g_00392	Prbg.g_00601
OG0001309	Syal.g_02943	Prbg.g_00708
OG0001310	Syal.g_00605	Prbg.g_01663
OG0001311	Syal.g_01912	Prbg.g_01331
OG0001312	Syal.g_02024	Prbg.g_01267
OG0001315	Syal.g_00300	Prbg.g_01539
OG0001316	Syal.g_00872	Prbg.g_00914
OG0001317	Syal.g_00687	Prbg.g_01016
OG0001318	Syal.g_01228	Prbg.g_01040
OG0001319	Syal.g_01252	Prbg.g_00052
OG0001321	Syal.g_00508	Prbg.g_00171
OG0001322	Syal.g_00507	Prbg.g_00172
OG0001323	Syal.g_02946	Prbg.g_00238
OG0001324	Syal.g_01796	Prbg.g_01137
OG0001325	Syal.g_01865	Prbg.g_01372
OG0001327	Syal.g_02296	Prbg.g_01072
OG0001328	Syal.g_02266	Prbg.g_00458
OG0001329	Syal.g_01188	Prbg.g_01609
OG0001330	Syal.g_01611	Prbg.g_00697
OG0001332	Syal.g_02965	Prbg.g_00637
OG0001333	Syal.g_00639	Prbg.g_01687
OG0001334	Syal.g_00311	Prbg.g_01811
OG0001335	Syal.g_00312	Prbg.g_01812
OG0001337	Syal.g_00308, Syal.g_00327	Prbg.g_00109
OG0001338	Syal.g_02003, Syal.g_00330	Prbg.g_00112
OG0001339	Syal.g_00816	Prbg.g_00875
OG0001340	Syal.g_00328	Prbg.g_00110
OG0001341	Syal.g_02538	Prbg.g_01541
OG0001343	Syal.g_01190	Prbg.g_01060
OG0001344	Syal.g_01658	Prbg.g_01482
OG0001345	Syal.g_01694	Prbg.g_01466
OG0001346	Syal.g_01600	Prbg.g_00478
OG0001348	Syal.g_01849	Prbg.g_00712
OG0001351	Syal.g_00501	Prbg.g_00177
OG0001353	Syal.g_02457	Prbg.g_01192
OG0001354	Syal.g_01973	Prbg.g_01297
OG0001357	Syal.g_00433, Syal.g_02584	Prbg.g_00451
OG0001359	Syal.g_01189	Prbg.g_01061
OG0001362	Syal.g_00397	Prbg.g_00605
OG0001363	Syal.g_00399	Prbg.g_00607
OG0001364	Syal.g_01342	Prbg.g_01814
OG0001365	Syal.g_01072	Prbg.g_01897
OG0001368	Syal.g_01200	Prbg.g_00452, Prbg.g_00035, Prbg.g_00441
OG0001369	Syal.g_00803	Prbg.g_00862
OG0001375	Syal.g_01191	Prbg.g_01059
OG0001379	Syal.g_01609	Prbg.g_00471
OG0001382	Syal.g_00220	Prbg.g_01554
OG0001394	Syal.g_02250	Prbg.g_01099
OG0001397	Syal.g_00398	Prbg.g_00606
OG0001398	Syal.g_00774	Prbg.g_00737
OG0001401	Syal.g_02463	Prbg.g_01197
OG0001402	Syal.g_02711	Prbg.g_00344
OG0001404	Syal.g_00750	Prbg.g_00801
OG0001407	Syal.g_01774	Prbg.g_01558
OG0001409	Syal.g_01671	Prbg.g_01478
OG0001410	Syal.g_02194	Prbg.g_00503
OG0001411	Syal.g_01399	Prbg.g_00808
OG0001419	Syal.g_01775	Prbg.g_01557
OG0001423	Syal.g_00726	Prbg.g_00429
OG0001425	Syal.g_01089	Prbg.g_01907
OG0001428	Syal.g_00915	Prbg.g_00950
OG0001430	Syal.g_01055	Prbg.g_01550
OG0001433	Syal.g_02212	Prbg.g_01637
OG0001434	Syal.g_02245	Prbg.g_01104
OG0001435	Syal.g_02290	Prbg.g_01080
OG0001443	Syal.g_01101	Prbg.g_01547
OG0001448	Syal.g_02552	Prbg.g_00175
OG0001460	Syal.g_02211	Prbg.g_01636
OG0001461	Syal.g_02091	Prbg.g_00817
OG0001476	Syal.g_01667	Prbg.g_01479
OG0001477	Syal.g_01807	Prbg.g_00384
OG0001481	Syal.g_00504	Prbg.g_00457
OG0001486	Syal.g_01651	Prbg.g_01488
OG0001488	Syal.g_01677	Prbg.g_01473
OG0001489	Syal.g_00291	Prbg.g_01800
OG0001496	Syal.g_01804	Prbg.g_00386
OG0001497	Syal.g_01806	Prbg.g_00385
OG0001498	Syal.g_00554	Prbg.g_00138
OG0001505	Syal.g_01370, Syal.g_01371	Prbg.g_00039
OG0001510	Syal.g_01489	Prbg.g_01853
OG0001511	Syal.g_00829	Prbg.g_00884
OG0001512	Syal.g_00682	Prbg.g_01543
OG0001513	Syal.g_00298	Prbg.g_01582
OG0001514	Syal.g_01803	Prbg.g_00387
OG0001515	Syal.g_01791	Prbg.g_01134
OG0001516	Syal.g_02197	Prbg.g_01392
OG0001517	Syal.g_00348	Prbg.g_00118
OG0001518	Syal.g_02309, Syal.g_01087	Prbg.g_01906
OG0001519	Syal.g_01103	Prbg.g_01911
OG0001525	Syal.g_02585	Prbg.g_01615
OG0001527	Syal.g_02796	Prbg.g_00281
OG0001529	Syal.g_00145	Prbg.g_00833
OG0001530	Syal.g_00827	Prbg.g_00883
OG0001531	Syal.g_00681	Prbg.g_01021
OG0001532	Syal.g_01710	Prbg.g_01455
OG0001534	Syal.g_01898	Prbg.g_01343
OG0001535	Syal.g_01917	Prbg.g_01327
OG0001536	Syal.g_01996	Prbg.g_01283
OG0001537	Syal.g_02257	Prbg.g_01096
OG0001538	Syal.g_01870	Prbg.g_01164
OG0001539	Syal.g_02294	Prbg.g_01074
OG0001540	Syal.g_00858	Prbg.g_00904
OG0001541	Syal.g_00924	Prbg.g_00958
OG0001542	Syal.g_00935	Prbg.g_00964
OG0001543	Syal.g_00988	Prbg.g_00463
OG0001544	Syal.g_01102	Prbg.g_01910
OG0001545	Syal.g_01170	Prbg.g_01925
OG0001557	Syal.g_02249	Prbg.g_01100
OG0001559	Syal.g_00826	Prbg.g_00882
OG0001560	Syal.g_00812	Prbg.g_00871
OG0001561	Syal.g_01910	Prbg.g_01333
OG0001562	Syal.g_01926	Prbg.g_01320
OG0001563	Syal.g_00274	Prbg.g_01784
OG0001565	Syal.g_02600	Prbg.g_00432
OG0001572	Syal.g_03017	Prbg.g_00406
OG0001574	Syal.g_02798	Prbg.g_00279
OG0001575	Syal.g_02793	Prbg.g_00284
OG0001576	Syal.g_01582	Prbg.g_00491
OG0001577	Syal.g_01648	Prbg.g_01491
OG0001579	Syal.g_00318	Prbg.g_00107
OG0001580	Syal.g_01052	Prbg.g_00826
OG0001589	Syal.g_00647	Prbg.g_01695
OG0001591	Syal.g_02209	Prbg.g_01113
OG0001592	Syal.g_01053	Prbg.g_00827
OG0001614	Syal.g_01451	Prbg.g_01841
OG0001616	Syal.g_01699	Prbg.g_01463
OG0001617	Syal.g_01800	Prbg.g_01138
OG0001619	Syal.g_02009	Prbg.g_01276
OG0001620	Syal.g_00360	Prbg.g_00126
OG0001621	Syal.g_01224	Prbg.g_01036
OG0001622	Syal.g_01178	Prbg.g_01934
OG0001636	Syal.g_00137	Prbg.g_00839
OG0001638	Syal.g_00599	Prbg.g_01661
OG0001639	Syal.g_02968	Prbg.g_00640
OG0001640	Syal.g_01839	Prbg.g_01246
OG0001641	Syal.g_01955	Prbg.g_01308
OG0001643	Syal.g_02631	Prbg.g_01417
OG0001644	Syal.g_02426	Prbg.g_01362
OG0001654	Syal.g_02966	Prbg.g_00638
OG0001656	Syal.g_00317	Prbg.g_00106
OG0001657	Syal.g_00897	Prbg.g_00933
OG0001658	Syal.g_01066	Prbg.g_00831
OG0001659	Syal.g_01706	Prbg.g_00717
OG0001676	Syal.g_00320	Prbg.g_00108
OG0001678	Syal.g_00197	Prbg.g_01717
OG0001679	Syal.g_00794, Syal.g_02034	Prbg.g_00113
OG0001693	Syal.g_01822	Prbg.g_01594
OG0001717	Syal.g_00910	Prbg.g_00391
OG0001722	Syal.g_00730	Prbg.g_01066
OG0001733	Syal.g_02213	Prbg.g_01634
OG0001770	Syal.g_02501	Prbg.g_01565
OG0001807	Syal.g_01337	Prbg.g_00815
OG0001965	Syal.g_02842	Prbg.g_01584
OG0002003	Syal.g_01790	Prbg.g_00014
OG0002019	Syal.g_01425	Prbg.g_00720
OG0002098	Syal.g_01386	Prbg.g_00512
OG0002122	Syal.g_01789	Prbg.g_00015
OG0002177	Syal.g_02864	Prbg.g_00355
OG0002246	Syal.g_00542	Prbg.g_01598
OG0002340	Syal.g_00973	Prbg.g_00988
OG0002433	Syal.g_00969	Prbg.g_00736
OG0002518	Syal.g_02172, Syal.g_00737	Prbg.g_00374
