Orthogroup	Syal	Syat
OG0001174	Syal.g_00207	Syat.g_01849
OG0001175	Syal.g_00208	Syat.g_01848
OG0001176	Syal.g_00226	Syat.g_01831
OG0001178	Syal.g_00592	Syat.g_03137
OG0001180	Syal.g_00282	Syat.g_01654
OG0001182	Syal.g_00295	Syat.g_01642
OG0001183	Syal.g_00302	Syat.g_01632
OG0001184	Syal.g_01359	Syat.g_02160
OG0001185	Syal.g_01453	Syat.g_02200
OG0001186	Syal.g_00179	Syat.g_02235
OG0001187	Syal.g_00175	Syat.g_02256
OG0001188	Syal.g_00172	Syat.g_02261
OG0001189	Syal.g_00152	Syat.g_02287
OG0001190	Syal.g_01067	Syat.g_02692
OG0001191	Syal.g_01083	Syat.g_02675
OG0001192	Syal.g_01090	Syat.g_02663
OG0001193	Syal.g_01128	Syat.g_02513
OG0001194	Syal.g_01130	Syat.g_02515
OG0001195	Syal.g_01131	Syat.g_02516
OG0001196	Syal.g_00078	Syat.g_02398
OG0001197	Syal.g_00080	Syat.g_02396
OG0001199	Syal.g_00757	Syat.g_01475
OG0001200	Syal.g_00759	Syat.g_01477
OG0001201	Syal.g_00821	Syat.g_01572
OG0001202	Syal.g_00956	Syat.g_02812
OG0001203	Syal.g_00683	Syat.g_01447
OG0001204	Syal.g_01201	Syat.g_01867
OG0001205	Syal.g_00515	Syat.g_01287
OG0001206	Syal.g_00490	Syat.g_03268
OG0001207	Syal.g_02889	Syat.g_03162
OG0001208	Syal.g_02899	Syat.g_03172
OG0001209	Syal.g_02835	Syat.g_03273
OG0001210	Syal.g_02827	Syat.g_00103
OG0001211	Syal.g_02811	Syat.g_00078
OG0001213	Syal.g_02701	Syat.g_03289
OG0001214	Syal.g_02634	Syat.g_00128
OG0001216	Syal.g_01861	Syat.g_00660
OG0001217	Syal.g_02067	Syat.g_02587
OG0001218	Syal.g_00429	Syat.g_01356
OG0001219	Syal.g_02036	Syat.g_00629
OG0001220	Syal.g_02494	Syat.g_01534
OG0001222	Syal.g_02006	Syat.g_00597
OG0001223	Syal.g_01960	Syat.g_00544
OG0001224	Syal.g_01827	Syat.g_00804
OG0001225	Syal.g_01825	Syat.g_00806
OG0001226	Syal.g_00767	Syat.g_01485
OG0001228	Syal.g_02451	Syat.g_00938
OG0001229	Syal.g_01801	Syat.g_00981
OG0001230	Syal.g_00029	Syat.g_01235
OG0001231	Syal.g_00114	Syat.g_02327
OG0001232	Syal.g_00622	Syat.g_03041
OG0001233	Syal.g_00645	Syat.g_03012
OG0001234	Syal.g_00212	Syat.g_02092
OG0001236	Syal.g_01352	Syat.g_02156
OG0001237	Syal.g_01362	Syat.g_02161
OG0001238	Syal.g_01085	Syat.g_02673
OG0001239	Syal.g_00754	Syat.g_01472
OG0001240	Syal.g_00804	Syat.g_01554
OG0001241	Syal.g_00814	Syat.g_01564
OG0001242	Syal.g_00844	Syat.g_02936
OG0001243	Syal.g_00852	Syat.g_02928
OG0001244	Syal.g_00882	Syat.g_02901
OG0001245	Syal.g_02522	Syat.g_00212
OG0001246	Syal.g_02927	Syat.g_03209
OG0001247	Syal.g_01126	Syat.g_01019
OG0001248	Syal.g_01778	Syat.g_03159
OG0001249	Syal.g_00337	Syat.g_01620
OG0001250	Syal.g_02469	Syat.g_00739
OG0001251	Syal.g_02576	Syat.g_00963, Syat.g_00621
OG0001252	Syal.g_01834	Syat.g_00787
OG0001255	Syal.g_02609	Syat.g_00843
OG0001256	Syal.g_00571	Syat.g_03111
OG0001258	Syal.g_00582	Syat.g_03119
OG0001259	Syal.g_00643	Syat.g_03014
OG0001261	Syal.g_00265	Syat.g_01791
OG0001262	Syal.g_00154	Syat.g_02285
OG0001263	Syal.g_00856	Syat.g_02926
OG0001265	Syal.g_00842	Syat.g_02938
OG0001266	Syal.g_00960	Syat.g_02808
OG0001267	Syal.g_01263	Syat.g_02060
OG0001268	Syal.g_00353	Syat.g_01608
OG0001269	Syal.g_02567	Syat.g_02369
OG0001270	Syal.g_00528	Syat.g_02968
OG0001271	Syal.g_00466	Syat.g_01374
OG0001272	Syal.g_02903	Syat.g_03176
OG0001274	Syal.g_01007	Syat.g_02727
OG0001275	Syal.g_01932	Syat.g_00529
OG0001276	Syal.g_01914	Syat.g_00705
OG0001277	Syal.g_02963	Syat.g_03312
OG0001278	Syal.g_01766	Syat.g_00895
OG0001279	Syal.g_02565	Syat.g_01252
OG0001281	Syal.g_01592	Syat.g_01159
OG0001282	Syal.g_02887	Syat.g_02780
OG0001283	Syal.g_01179	Syat.g_02403
OG0001286	Syal.g_00280	Syat.g_01656
OG0001287	Syal.g_01461	Syat.g_02208
OG0001288	Syal.g_01513	Syat.g_02225
OG0001289	Syal.g_00781	Syat.g_01527
OG0001290	Syal.g_00813	Syat.g_01563
OG0001291	Syal.g_00866	Syat.g_02916
OG0001292	Syal.g_01206	Syat.g_01873
OG0001293	Syal.g_01236	Syat.g_01995
OG0001294	Syal.g_02207	Syat.g_00409
OG0001295	Syal.g_01828	Syat.g_00945
OG0001296	Syal.g_02933	Syat.g_03217
OG0001298	Syal.g_02777	Syat.g_00043
OG0001299	Syal.g_02200	Syat.g_00401
OG0001300	Syal.g_01795	Syat.g_01025
OG0001303	Syal.g_02033	Syat.g_00628
OG0001304	Syal.g_01899	Syat.g_00690
OG0001305	Syal.g_01817	Syat.g_00813
OG0001306	Syal.g_01626	Syat.g_03234
OG0001307	Syal.g_02195	Syat.g_02082
OG0001308	Syal.g_00392	Syat.g_01176
OG0001309	Syal.g_02943	Syat.g_01113
OG0001310	Syal.g_00605	Syat.g_03066
OG0001311	Syal.g_01912	Syat.g_00703
OG0001312	Syal.g_02024	Syat.g_00615
OG0001315	Syal.g_00300	Syat.g_01634
OG0001317	Syal.g_00687	Syat.g_01451
OG0001318	Syal.g_01228	Syat.g_01888
OG0001319	Syal.g_01252	Syat.g_02048
OG0001323	Syal.g_02946	Syat.g_01111
OG0001325	Syal.g_01865	Syat.g_00664
OG0001326	Syal.g_02405, Syal.g_01138	Syat.g_02525
OG0001327	Syal.g_02296	Syat.g_00414
OG0001329	Syal.g_01188	Syat.g_00097
OG0001333	Syal.g_00639	Syat.g_03018
OG0001336	Syal.g_01180	Syat.g_02402
OG0001345	Syal.g_01694	Syat.g_00290
OG0001347	Syal.g_01531	Syat.g_02666
OG0001348	Syal.g_01849	Syat.g_03316
OG0001349	Syal.g_01426	Syat.g_01220
OG0001351	Syal.g_00501	Syat.g_01318
OG0001353	Syal.g_02457	Syat.g_00717
OG0001354	Syal.g_01973	Syat.g_00558
OG0001358	Syal.g_02715	Syat.g_03319
OG0001360	Syal.g_01696	Syat.g_00256
OG0001361	Syal.g_01691	Syat.g_00293
OG0001364	Syal.g_01342	Syat.g_02143
OG0001365	Syal.g_01072	Syat.g_02687
OG0001366	Syal.g_00616	Syat.g_03047
OG0001373	Syal.g_01137	Syat.g_02524
OG0001374	Syal.g_01145	Syat.g_02541
OG0001376	Syal.g_01095	Syat.g_00841
OG0001377	Syal.g_01094	Syat.g_00842
OG0001378	Syal.g_00529	Syat.g_02967
OG0001379	Syal.g_01609	Syat.g_01147
OG0001382	Syal.g_00220	Syat.g_00101
OG0001383	Syal.g_00678	Syat.g_01092
OG0001383	Syal.g_01023	Syat.g_01441
OG0001385	Syal.g_01134	Syat.g_02521
OG0001386	Syal.g_01135	Syat.g_02522
OG0001387	Syal.g_01136	Syat.g_02523
OG0001388	Syal.g_01139	Syat.g_02526
OG0001389	Syal.g_01140	Syat.g_02531
OG0001390	Syal.g_01141	Syat.g_02532
OG0001391	Syal.g_01142	Syat.g_02533
OG0001392	Syal.g_01143	Syat.g_02539
OG0001393	Syal.g_01144	Syat.g_02540
OG0001394	Syal.g_02250	Syat.g_00450
OG0001396	Syal.g_01532	Syat.g_02665
OG0001401	Syal.g_02463	Syat.g_00721
OG0001402	Syal.g_02711	Syat.g_03314
OG0001406	Syal.g_01096	Syat.g_00840
OG0001408	Syal.g_02589	Syat.g_00211
OG0001409	Syal.g_01671	Syat.g_01007
OG0001411	Syal.g_01399	Syat.g_01188
OG0001412	Syal.g_01530	Syat.g_02667
OG0001416	Syal.g_01595	Syat.g_02491
OG0001417	Syal.g_01974	Syat.g_01705
OG0001420	Syal.g_02955	Syat.g_01099
OG0001430	Syal.g_01055	Syat.g_03343
OG0001432	Syal.g_02578	Syat.g_00846
OG0001433	Syal.g_02212	Syat.g_01429
OG0001434	Syal.g_02245	Syat.g_00455
OG0001435	Syal.g_02290	Syat.g_00422
OG0001438	Syal.g_01278	Syat.g_02076
OG0001439	Syal.g_01306	Syat.g_02105
OG0001443	Syal.g_01101	Syat.g_02649
OG0001444	Syal.g_00798	Syat.g_01550
OG0001444	Syal.g_01506	Syat.g_01547
OG0001449	Syal.g_01198	Syat.g_00800
OG0001452	Syal.g_01223	Syat.g_01881
OG0001454	Syal.g_02566	Syat.g_00189
OG0001456	Syal.g_01146	Syat.g_02545
OG0001457	Syal.g_01147	Syat.g_02546
OG0001458	Syal.g_01148	Syat.g_02547
OG0001459	Syal.g_01493, Syal.g_02104	Syat.g_03357, Syat.g_03358
OG0001460	Syal.g_02211	Syat.g_01430
OG0001461	Syal.g_02091	Syat.g_01945
OG0001462	Syal.g_00138	Syat.g_02301
OG0001470	Syal.g_00181	Syat.g_02257, Syat.g_02252
OG0001473	Syal.g_02571	Syat.g_00190
OG0001474	Syal.g_00354	Syat.g_01607
OG0001475	Syal.g_00184	Syat.g_01116
OG0001476	Syal.g_01667	Syat.g_02579, Syat.g_01012
OG0001477	Syal.g_01807	Syat.g_00321, Syat.g_00322, Syat.g_00318
OG0001478	Syal.g_00481	Syat.g_01385
OG0001478	Syal.g_00474	Syat.g_01294
OG0001479	Syal.g_00351	Syat.g_01610
OG0001480	Syal.g_02599	Syat.g_00100
OG0001482	Syal.g_01964	Syat.g_00549
OG0001486	Syal.g_01651	Syat.g_03258
OG0001488	Syal.g_01677	Syat.g_00301
OG0001489	Syal.g_00291	Syat.g_01645
OG0001492	Syal.g_01769	Syat.g_00898
OG0001493	Syal.g_01760	Syat.g_00890
OG0001495	Syal.g_00223	Syat.g_01833
OG0001496	Syal.g_01804	Syat.g_00316
OG0001497	Syal.g_01806	Syat.g_00317
OG0001498	Syal.g_00554	Syat.g_02954
OG0001502	Syal.g_02489	Syat.g_00757
OG0001504	Syal.g_02103, Syal.g_01492	Syat.g_03356
OG0001505	Syal.g_01370, Syal.g_01371	Syat.g_01215
OG0001507	Syal.g_02094	Syat.g_03261
OG0001508	Syal.g_00180	Syat.g_02258
OG0001509	Syal.g_00190	Syat.g_01296
OG0001510	Syal.g_01489	Syat.g_02214
OG0001511	Syal.g_00829	Syat.g_01580
OG0001512	Syal.g_00682	Syat.g_01445
OG0001513	Syal.g_01361	Syat.g_01083
OG0001514	Syal.g_01803	Syat.g_00315
OG0001515	Syal.g_01791	Syat.g_00927
OG0001516	Syal.g_02197	Syat.g_00398
OG0001517	Syal.g_00348	Syat.g_01613
OG0001518	Syal.g_01087	Syat.g_02671
OG0001519	Syal.g_01103	Syat.g_02646
OG0001520	Syal.g_02790	Syat.g_00852
OG0001527	Syal.g_02796	Syat.g_00064
OG0001528	Syal.g_00182	Syat.g_01115
OG0001529	Syal.g_00145	Syat.g_02294
OG0001530	Syal.g_00827	Syat.g_01578
OG0001531	Syal.g_00681	Syat.g_01444
OG0001532	Syal.g_01710	Syat.g_00213
OG0001533	Syal.g_00494	Syat.g_02786
OG0001533	Syal.g_00533	Syat.g_02966
OG0001534	Syal.g_01898	Syat.g_00689
OG0001535	Syal.g_01917	Syat.g_00707
OG0001536	Syal.g_01996	Syat.g_00589
OG0001537	Syal.g_02257	Syat.g_00441
OG0001538	Syal.g_01870	Syat.g_00484
OG0001539	Syal.g_02294	Syat.g_00417
OG0001540	Syal.g_00858	Syat.g_02924
OG0001541	Syal.g_00924	Syat.g_02847
OG0001542	Syal.g_00935	Syat.g_02837
OG0001543	Syal.g_00988	Syat.g_03229
OG0001544	Syal.g_01102	Syat.g_02647
OG0001545	Syal.g_01170	Syat.g_02444, Syat.g_02433
OG0001546	Syal.g_02950	Syat.g_01106
OG0001547	Syal.g_02050	Syat.g_00645
OG0001554	Syal.g_01065	Syat.g_01005
OG0001557	Syal.g_02249	Syat.g_00451
OG0001558	Syal.g_00117	Syat.g_02323
OG0001559	Syal.g_00826	Syat.g_01577
OG0001560	Syal.g_00812	Syat.g_01562
OG0001561	Syal.g_01910	Syat.g_00701
OG0001562	Syal.g_01926	Syat.g_00523
OG0001563	Syal.g_00274	Syat.g_01662
OG0001567	Syal.g_02051	Syat.g_00651
OG0001568	Syal.g_02049	Syat.g_00643
OG0001570	Syal.g_02053	Syat.g_03269
OG0001574	Syal.g_02798	Syat.g_00066
OG0001575	Syal.g_02793	Syat.g_00061
OG0001576	Syal.g_01582	Syat.g_01169
OG0001577	Syal.g_01648	Syat.g_03255
OG0001580	Syal.g_01052	Syat.g_02701
OG0001590	Syal.g_02642	Syat.g_00112
OG0001591	Syal.g_02209	Syat.g_00411
OG0001592	Syal.g_01053	Syat.g_02699
OG0001594	Syal.g_00056, Syal.g_00057	Syat.g_01365
OG0001614	Syal.g_01451	Syat.g_02197
OG0001615	Syal.g_02482	Syat.g_00091
OG0001616	Syal.g_01699	Syat.g_00249
OG0001617	Syal.g_01800	Syat.g_03212, Syat.g_03299
OG0001618	Syal.g_02420	Syat.g_00670, Syat.g_02510
OG0001619	Syal.g_02009	Syat.g_00600
OG0001620	Syal.g_00360	Syat.g_01601
OG0001621	Syal.g_01224	Syat.g_01883
OG0001622	Syal.g_01178	Syat.g_02404
OG0001623	Syal.g_00331	Syat.g_01666
OG0001624	Syal.g_02606	Syat.g_00188
OG0001625	Syal.g_01230	Syat.g_01938
OG0001634	Syal.g_02203	Syat.g_00404
OG0001635	Syal.g_01517	Syat.g_02229, Syat.g_01993
OG0001636	Syal.g_00137	Syat.g_02302
OG0001637	Syal.g_00659	Syat.g_02788
OG0001638	Syal.g_00599	Syat.g_03143
OG0001639	Syal.g_02968	Syat.g_02981
OG0001640	Syal.g_01839	Syat.g_00792
OG0001641	Syal.g_01955	Syat.g_00540
OG0001643	Syal.g_02631	Syat.g_00131
OG0001644	Syal.g_02426	Syat.g_00844
OG0001645	Syal.g_02825	Syat.g_01719
OG0001647	Syal.g_01254	Syat.g_02051
OG0001652	Syal.g_00115	Syat.g_02326
OG0001653	Syal.g_00801	Syat.g_01553
OG0001654	Syal.g_02966	Syat.g_02983
OG0001657	Syal.g_00897	Syat.g_02887
OG0001659	Syal.g_01706	Syat.g_00219
OG0001666	Syal.g_01491, Syal.g_02102, Syal.g_02073	Syat.g_03349
OG0001671	Syal.g_00993	Syat.g_02742
OG0001672	Syal.g_00765	Syat.g_01483
OG0001673	Syal.g_00689	Syat.g_01454
OG0001675	Syal.g_01928	Syat.g_00525
OG0001677	Syal.g_00303	Syat.g_01631
OG0001678	Syal.g_00197	Syat.g_01859
OG0001679	Syal.g_00794, Syal.g_02034	Syat.g_02946
OG0001680	Syal.g_00607	Syat.g_03064
OG0001682	Syal.g_02407, Syal.g_02418	Syat.g_00668
OG0001692	Syal.g_00024	Syat.g_01231
OG0001694	Syal.g_01265	Syat.g_02062
OG0001695	Syal.g_01165	Syat.g_02434
OG0001702	Syal.g_00786	Syat.g_01533
OG0001703	Syal.g_02890	Syat.g_03164
OG0001715	Syal.g_02550	Syat.g_01717
OG0001716	Syal.g_01503	Syat.g_02002
OG0001717	Syal.g_00910	Syat.g_02860
OG0001726	Syal.g_00536	Syat.g_02003
OG0001729	Syal.g_00676	Syat.g_01440
OG0001730	Syal.g_00672	Syat.g_01676
OG0001731	Syal.g_02986	Syat.g_03081
OG0001732	Syal.g_01730	Syat.g_02387, Syat.g_00911
OG0001733	Syal.g_02213	Syat.g_01048
OG0001734	Syal.g_02492	Syat.g_00513, Syat.g_01308
OG0001735	Syal.g_02179	Syat.g_00345
OG0001737	Syal.g_01284	Syat.g_02084
OG0001738	Syal.g_01320	Syat.g_02127
OG0001739	Syal.g_01163	Syat.g_02435, Syat.g_02445
OG0001745	Syal.g_02530	Syat.g_00971
OG0001748	Syal.g_00995	Syat.g_02740
OG0001750	Syal.g_00799	Syat.g_01551
OG0001751	Syal.g_00690	Syat.g_01455
OG0001752	Syal.g_00669	Syat.g_02991
OG0001753	Syal.g_00662	Syat.g_01542, Syat.g_01710
OG0001754	Syal.g_00661	Syat.g_02790
OG0001755	Syal.g_02942	Syat.g_03226
OG0001756	Syal.g_01093	Syat.g_01277, Syat.g_00731
OG0001760	Syal.g_02096	Syat.g_02005, Syat.g_00880
OG0001761	Syal.g_02727	Syat.g_00819
OG0001762	Syal.g_01947	Syat.g_00531
OG0001763	Syal.g_01961	Syat.g_00545
OG0001764	Syal.g_02046	Syat.g_00639
OG0001766	Syal.g_01296	Syat.g_02711
OG0001767	Syal.g_01334	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371
OG0001768	Syal.g_00941	Syat.g_02831, Syat.g_03145
OG0001783	Syal.g_01456	Syat.g_02203
OG0001784	Syal.g_00795	Syat.g_01536
OG0001786	Syal.g_03009	Syat.g_03099
OG0001787	Syal.g_02839	Syat.g_01076
OG0001788	Syal.g_02836	Syat.g_03272
OG0001789	Syal.g_01602	Syat.g_01152
OG0001790	Syal.g_01633	Syat.g_03249
OG0001792	Syal.g_01737	Syat.g_00905
OG0001796	Syal.g_01923	Syat.g_00716
OG0001797	Syal.g_02017	Syat.g_00605, Syat.g_01062
OG0001798	Syal.g_02709	Syat.g_03310
OG0001799	Syal.g_02616	Syat.g_00376
OG0001800	Syal.g_01539	Syat.g_01091, Syat.g_01660
OG0001801	Syal.g_00038	Syat.g_01240
OG0001803	Syal.g_00519	Syat.g_01291
OG0001804	Syal.g_00553	Syat.g_02955
OG0001805	Syal.g_01211	Syat.g_02770, Syat.g_01090
OG0001806	Syal.g_01253	Syat.g_02050, Syat.g_02049
OG0001807	Syal.g_01337	Syat.g_02090
OG0001808	Syal.g_01344	Syat.g_02145
OG0001809	Syal.g_00869	Syat.g_00435
OG0001811	Syal.g_00933	Syat.g_02839
OG0001812	Syal.g_01054	Syat.g_02698
OG0001813	Syal.g_01117	Syat.g_02490
OG0001814	Syal.g_00081	Syat.g_02395
OG0001815	Syal.g_00091	Syat.g_01886, Syat.g_00954
OG0001816	Syal.g_02297	Syat.g_00413
OG0001837	Syal.g_00994	Syat.g_02741
OG0001839	Syal.g_00133	Syat.g_02305
OG0001840	Syal.g_00151	Syat.g_02288
OG0001841	Syal.g_00158	Syat.g_02280
OG0001843	Syal.g_01450	Syat.g_02196
OG0001844	Syal.g_01449	Syat.g_02195
OG0001845	Syal.g_01448	Syat.g_02193
OG0001846	Syal.g_00845	Syat.g_03123, Syat.g_02935
OG0001847	Syal.g_00843	Syat.g_02937
OG0001848	Syal.g_00839	Syat.g_02941
OG0001849	Syal.g_00780	Syat.g_01526
OG0001850	Syal.g_00768	Syat.g_01486
OG0001851	Syal.g_00761	Syat.g_01479
OG0001852	Syal.g_00760	Syat.g_01478
OG0001853	Syal.g_00753	Syat.g_01471
OG0001854	Syal.g_00685	Syat.g_01449
OG0001855	Syal.g_00050	Syat.g_01363, Syat.g_01273
OG0001856	Syal.g_00563	Syat.g_03103
OG0001857	Syal.g_00560	Syat.g_03100
OG0001858	Syal.g_02981	Syat.g_03076
OG0001859	Syal.g_02879	Syat.g_01305
OG0001860	Syal.g_02892	Syat.g_03166
OG0001861	Syal.g_02904	Syat.g_03177
OG0001862	Syal.g_02916	Syat.g_03190
OG0001863	Syal.g_02922	Syat.g_03203
OG0001864	Syal.g_02829	Syat.g_03282
OG0001866	Syal.g_02740	Syat.g_00002
OG0001867	Syal.g_02729	Syat.g_03410
OG0001868	Syal.g_01596	Syat.g_01156
OG0001869	Syal.g_01647	Syat.g_03254
OG0001870	Syal.g_01656	Syat.g_03264
OG0001871	Syal.g_01661	Syat.g_00312
OG0001872	Syal.g_01742	Syat.g_00899
OG0001873	Syal.g_01700	Syat.g_00228
OG0001874	Syal.g_01697	Syat.g_00251
OG0001877	Syal.g_01792	Syat.g_00926
OG0001878	Syal.g_01931	Syat.g_00528
OG0001879	Syal.g_01950	Syat.g_00533
OG0001880	Syal.g_01987	Syat.g_00574
OG0001881	Syal.g_01988	Syat.g_00575
OG0001882	Syal.g_02014	Syat.g_00602
OG0001883	Syal.g_02018	Syat.g_00608
OG0001884	Syal.g_02564	Syat.g_00617
OG0001885	Syal.g_02041	Syat.g_00632
OG0001886	Syal.g_02045	Syat.g_00638
OG0001888	Syal.g_02243	Syat.g_00456
OG0001889	Syal.g_01880	Syat.g_00498
OG0001890	Syal.g_02476	Syat.g_00748
OG0001891	Syal.g_02480	Syat.g_00756
OG0001892	Syal.g_02601	Syat.g_00982
OG0001893	Syal.g_02708	Syat.g_03309
OG0001894	Syal.g_02637	Syat.g_00116
OG0001895	Syal.g_00063	Syat.g_01244
OG0001896	Syal.g_00535	Syat.g_02964
OG0001897	Syal.g_00357	Syat.g_01604
OG0001898	Syal.g_00336	Syat.g_01622
OG0001899	Syal.g_00263	Syat.g_01793
OG0001900	Syal.g_01238	Syat.g_01997
OG0001901	Syal.g_01239	Syat.g_01998
OG0001902	Syal.g_01270	Syat.g_02068
OG0001903	Syal.g_01279	Syat.g_02077
OG0001904	Syal.g_01340	Syat.g_02141
OG0001905	Syal.g_01346	Syat.g_02147
OG0001906	Syal.g_00859	Syat.g_02923
OG0001908	Syal.g_00926	Syat.g_02845
OG0001909	Syal.g_00939	Syat.g_02833
OG0001910	Syal.g_00999	Syat.g_02736
OG0001912	Syal.g_01077	Syat.g_02679
OG0001913	Syal.g_01081	Syat.g_02677
OG0001914	Syal.g_02509	Syat.g_03287
OG0001915	Syal.g_00088	Syat.g_02389
OG0001924	Syal.g_02722	Syat.g_02767
OG0001925	Syal.g_02723	Syat.g_02766
OG0001926	Syal.g_02724	Syat.g_02765
OG0001927	Syal.g_02725	Syat.g_02764
OG0001929	Syal.g_00165	Syat.g_02273
OG0001932	Syal.g_01452	Syat.g_02198
OG0001933	Syal.g_00823	Syat.g_01573
OG0001934	Syal.g_00808	Syat.g_01559
OG0001936	Syal.g_02069	Syat.g_00178
OG0001937	Syal.g_02994	Syat.g_03089
OG0001938	Syal.g_02894	Syat.g_03168
OG0001940	Syal.g_02778	Syat.g_00044
OG0001941	Syal.g_01591	Syat.g_01160
OG0001942	Syal.g_01625	Syat.g_02534
OG0001942	Syal.g_01037	Syat.g_00644
OG0001943	Syal.g_01670	Syat.g_00405
OG0001944	Syal.g_02052	Syat.g_01250
OG0001946	Syal.g_01793	Syat.g_00972
OG0001947	Syal.g_01043	Syat.g_02750
OG0001948	Syal.g_01959	Syat.g_00543
OG0001949	Syal.g_01978	Syat.g_00563
OG0001950	Syal.g_01980	Syat.g_00565
OG0001951	Syal.g_01989	Syat.g_00576
OG0001952	Syal.g_02015	Syat.g_00603
OG0001953	Syal.g_02016	Syat.g_00604
OG0001957	Syal.g_02703	Syat.g_03304
OG0001958	Syal.g_02181	Syat.g_00343
OG0001961	Syal.g_00468	Syat.g_01376
OG0001964	Syal.g_00210	Syat.g_01846
OG0001966	Syal.g_01232	Syat.g_01940
OG0001967	Syal.g_01234	Syat.g_01942
OG0001968	Syal.g_01235	Syat.g_01943
OG0001969	Syal.g_01303	Syat.g_02102
OG0001970	Syal.g_00861	Syat.g_02921
OG0001971	Syal.g_00937	Syat.g_02835
OG0001972	Syal.g_01011	Syat.g_02723
OG0001975	Syal.g_02508	Syat.g_03286
OG0001976	Syal.g_02510	Syat.g_03288
OG0001979	Syal.g_01787, Syal.g_01777	Syat.g_03155
OG0001980	Syal.g_00333	Syat.g_00836
OG0001993	Syal.g_02720	Syat.g_02769
OG0001995	Syal.g_01208	Syat.g_02221
OG0001997	Syal.g_00797	Syat.g_01549
OG0001999	Syal.g_00637	Syat.g_03020
OG0002000	Syal.g_02944	Syat.g_01112
OG0002002	Syal.g_02337, Syal.g_01741	Syat.g_00900
OG0002003	Syal.g_01790	Syat.g_01980
OG0002004	Syal.g_01354, Syal.g_00586	Syat.g_02268
OG0002006	Syal.g_01842	Syat.g_02751
OG0002007	Syal.g_01843	Syat.g_00984
OG0002008	Syal.g_01933	Syat.g_03284
OG0002009	Syal.g_02254	Syat.g_00446
OG0002011	Syal.g_00547	Syat.g_00868, Syat.g_01912
OG0002013	Syal.g_00773	Syat.g_01504
OG0002016	Syal.g_00992	Syat.g_02743
OG0002019	Syal.g_01425	Syat.g_02199
OG0002020	Syal.g_01161	Syat.g_02597
OG0002021	Syal.g_01159	Syat.g_02450
OG0002022	Syal.g_01158	Syat.g_02448
OG0002023	Syal.g_01157	Syat.g_02447
OG0002024	Syal.g_01151	Syat.g_02554
OG0002025	Syal.g_01410	Syat.g_02469, Syat.g_01411
OG0002029	Syal.g_00704	Syat.g_03352
OG0002037	Syal.g_01752	Syat.g_01293
OG0002038	Syal.g_01663	Syat.g_01251
OG0002039	Syal.g_01682	Syat.g_00299
OG0002040	Syal.g_01685	Syat.g_02427
OG0002041	Syal.g_01963	Syat.g_00547
OG0002042	Syal.g_01984	Syat.g_00569
OG0002043	Syal.g_02032	Syat.g_00625
OG0002045	Syal.g_00472	Syat.g_01381
OG0002046	Syal.g_00476	Syat.g_01404, Syat.g_01397
OG0002048	Syal.g_00299	Syat.g_01636
OG0002049	Syal.g_00216	Syat.g_01840
OG0002050	Syal.g_01244	Syat.g_02040
OG0002051	Syal.g_00923	Syat.g_02848
OG0002054	Syal.g_01150	Syat.g_02555
OG0002055	Syal.g_01153	Syat.g_02428
OG0002056	Syal.g_01280	Syat.g_02078
OG0002114	Syal.g_00048	Syat.g_01366
OG0002116	Syal.g_02999	Syat.g_03094
OG0002119	Syal.g_00982	Syat.g_02752
OG0002123	Syal.g_01863	Syat.g_00662
OG0002129	Syal.g_00395	Syat.g_01280
OG0002131	Syal.g_01160	Syat.g_02451
OG0002132	Syal.g_01154	Syat.g_02553
OG0002134	Syal.g_01442	Syat.g_02186
OG0002135	Syal.g_00620	Syat.g_03043
OG0002136	Syal.g_00619	Syat.g_03044
OG0002137	Syal.g_01360	Syat.g_00095
OG0002138	Syal.g_02586	Syat.g_02879, Syat.g_02880, Syat.g_00820
OG0002139	Syal.g_01755	Syat.g_00884
OG0002142	Syal.g_00037	Syat.g_01239
OG0002143	Syal.g_00550	Syat.g_00973
OG0002144	Syal.g_00221	Syat.g_03389
OG0002145	Syal.g_00059	Syat.g_00826
OG0002154	Syal.g_01438	Syat.g_00084
OG0002159	Syal.g_01505	Syat.g_01548
OG0002163	Syal.g_01092	Syat.g_02644
OG0002166	Syal.g_01784	Syat.g_03397
OG0002167	Syal.g_00003	Syat.g_01778
OG0002170	Syal.g_00344	Syat.g_01618
OG0002172	Syal.g_00996	Syat.g_02739
OG0002173	Syal.g_00980	Syat.g_02754
OG0002174	Syal.g_01125	Syat.g_02511
OG0002175	Syal.g_01725	Syat.g_00921
OG0002179	Syal.g_01349	Syat.g_02153
OG0002180	Syal.g_01271	Syat.g_02069
OG0002181	Syal.g_01241	Syat.g_02001
OG0002182	Syal.g_01222	Syat.g_03097
OG0002183	Syal.g_00782	Syat.g_01529
OG0002184	Syal.g_00779	Syat.g_01525
OG0002185	Syal.g_00769	Syat.g_01487
OG0002186	Syal.g_00618	Syat.g_03045
OG0002187	Syal.g_00617	Syat.g_03046
OG0002188	Syal.g_00581	Syat.g_03118
OG0002189	Syal.g_00580	Syat.g_03117
OG0002190	Syal.g_02985	Syat.g_03080
OG0002191	Syal.g_00532, Syal.g_00530, Syal.g_00531	Syat.g_02668, Syat.g_01001
OG0002192	Syal.g_01686	Syat.g_00298
