Orthogroup	Syal	Syao
OG0001163	Syal.g_00573	Syao.g_01571
OG0001164	Syal.g_00579	Syao.g_01564
OG0001165	Syal.g_00584	Syao.g_01559
OG0001166	Syal.g_00613	Syao.g_01673
OG0001167	Syal.g_00638	Syao.g_01006
OG0001168	Syal.g_00640	Syao.g_01648
OG0001169	Syal.g_00642	Syao.g_01646
OG0001170	Syal.g_00644	Syao.g_01644
OG0001172	Syal.g_00198	Syao.g_01914
OG0001173	Syal.g_00199	Syao.g_01915
OG0001174	Syal.g_00207	Syao.g_01923
OG0001175	Syal.g_00208	Syao.g_01924
OG0001176	Syal.g_00226	Syao.g_01799
OG0001177	Syal.g_00224	Syao.g_01802
OG0001178	Syal.g_00592	Syao.g_01541
OG0001179	Syal.g_00256	Syao.g_01768
OG0001180	Syal.g_00282	Syao.g_01833
OG0001182	Syal.g_00295	Syao.g_01820
OG0001183	Syal.g_00302	Syao.g_01851
OG0001184	Syal.g_01359	Syao.g_02264
OG0001185	Syal.g_01453	Syao.g_02147
OG0001186	Syal.g_00179	Syao.g_02173
OG0001187	Syal.g_00175	Syao.g_02171
OG0001188	Syal.g_00172	Syao.g_02169
OG0001189	Syal.g_00152	Syao.g_02215
OG0001190	Syal.g_01067	Syao.g_02436
OG0001191	Syal.g_01083	Syao.g_02449
OG0001192	Syal.g_01090	Syao.g_02367
OG0001193	Syal.g_01128	Syao.g_02284
OG0001194	Syal.g_01130	Syao.g_02285
OG0001195	Syal.g_01131	Syao.g_02286
OG0001196	Syal.g_00078	Syao.g_02341
OG0001197	Syal.g_00080	Syao.g_02343
OG0001198	Syal.g_00093	Syao.g_02158
OG0001199	Syal.g_00757	Syao.g_02623
OG0001200	Syal.g_00759	Syao.g_02625
OG0001201	Syal.g_00821	Syao.g_02601
OG0001202	Syal.g_00956	Syao.g_02461
OG0001203	Syal.g_00683	Syao.g_00296, Syao.g_01705
OG0001204	Syal.g_01201	Syao.g_02117
OG0001205	Syal.g_00515	Syao.g_01620
OG0001206	Syal.g_00490	Syao.g_02701, Syao.g_02702
OG0001207	Syal.g_02889	Syao.g_00035
OG0001208	Syal.g_02899	Syao.g_00026
OG0001209	Syal.g_02835	Syao.g_01415
OG0001210	Syal.g_02827	Syao.g_00882
OG0001211	Syal.g_02811	Syao.g_00861
OG0001212	Syal.g_02754	Syao.g_01001
OG0001213	Syal.g_02701	Syao.g_01322
OG0001214	Syal.g_02634	Syao.g_00896
OG0001215	Syal.g_01786	Syao.g_00700
OG0001216	Syal.g_01861	Syao.g_00492
OG0001218	Syal.g_00429	Syao.g_00092
OG0001219	Syal.g_02036	Syao.g_00651
OG0001220	Syal.g_02494	Syao.g_00393
OG0001221	Syal.g_02258	Syao.g_01657
OG0001222	Syal.g_02006	Syao.g_00687
OG0001223	Syal.g_01960	Syao.g_00820
OG0001224	Syal.g_01827	Syao.g_00427
OG0001226	Syal.g_00767	Syao.g_02633
OG0001227	Syal.g_01575	Syao.g_01047
OG0001228	Syal.g_02451	Syao.g_02256
OG0001229	Syal.g_01801	Syao.g_00220
OG0001230	Syal.g_00029	Syao.g_01503
OG0001231	Syal.g_00114	Syao.g_02254
OG0001232	Syal.g_00622	Syao.g_01664
OG0001233	Syal.g_00645	Syao.g_01643
OG0001234	Syal.g_00212	Syao.g_02035
OG0001236	Syal.g_01352	Syao.g_02261
OG0001237	Syal.g_01362	Syao.g_02265
OG0001238	Syal.g_01085	Syao.g_02451
OG0001239	Syal.g_00754	Syao.g_02620
OG0001240	Syal.g_00804	Syao.g_02669
OG0001242	Syal.g_00844	Syao.g_02576
OG0001243	Syal.g_00852	Syao.g_02584
OG0001244	Syal.g_00882	Syao.g_02477
OG0001245	Syal.g_02522	Syao.g_00362
OG0001247	Syal.g_01126	Syao.g_00390
OG0001249	Syal.g_00337	Syao.g_01882
OG0001250	Syal.g_02469	Syao.g_00556
OG0001251	Syal.g_02576	Syao.g_00641
OG0001252	Syal.g_01834	Syao.g_00507
OG0001253	Syal.g_02521	Syao.g_01220
OG0001254	Syal.g_02507	Syao.g_01426
OG0001255	Syal.g_02609	Syao.g_00920
OG0001256	Syal.g_00571	Syao.g_01572
OG0001258	Syal.g_00582	Syao.g_01561
OG0001259	Syal.g_00643	Syao.g_01645
OG0001260	Syal.g_00665	Syao.g_01623
OG0001261	Syal.g_00265	Syao.g_01814
OG0001262	Syal.g_00154	Syao.g_02213
OG0001263	Syal.g_00856	Syao.g_02541
OG0001265	Syal.g_00842	Syao.g_02574
OG0001266	Syal.g_00960	Syao.g_02465
OG0001267	Syal.g_01263	Syao.g_02063
OG0001268	Syal.g_00353	Syao.g_01871
OG0001270	Syal.g_00528	Syao.g_01733
OG0001271	Syal.g_00466	Syao.g_02685
OG0001272	Syal.g_02903	Syao.g_00120
OG0001274	Syal.g_01007	Syao.g_02401
OG0001275	Syal.g_01932	Syao.g_00806
OG0001276	Syal.g_01914	Syao.g_00450
OG0001277	Syal.g_02963	Syao.g_01334
OG0001278	Syal.g_01766	Syao.g_00265
OG0001279	Syal.g_02565	Syao.g_01528
OG0001281	Syal.g_01592	Syao.g_01454
OG0001282	Syal.g_02887	Syao.g_00037
OG0001283	Syal.g_01179	Syao.g_02335
OG0001284	Syal.g_03007	Syao.g_01587
OG0001285	Syal.g_00625	Syao.g_01010
OG0001286	Syal.g_00280	Syao.g_01835
OG0001288	Syal.g_01513	Syao.g_02187
OG0001289	Syal.g_00781	Syao.g_02649
OG0001291	Syal.g_00866	Syao.g_02551
OG0001292	Syal.g_01206	Syao.g_02111
OG0001293	Syal.g_01236	Syao.g_02091
OG0001294	Syal.g_02207	Syao.g_00948
OG0001295	Syal.g_01828	Syao.g_00878
OG0001296	Syal.g_02933	Syao.g_00163
OG0001298	Syal.g_02777	Syao.g_01043
OG0001299	Syal.g_02200	Syao.g_00942
OG0001302	Syal.g_02607	Syao.g_02711
OG0001303	Syal.g_02033	Syao.g_00649
OG0001304	Syal.g_01899	Syao.g_00466
OG0001305	Syal.g_01817	Syao.g_00382
OG0001306	Syal.g_01626	Syao.g_00141
OG0001308	Syal.g_00392	Syao.g_01500
OG0001310	Syal.g_00605	Syao.g_01681
OG0001311	Syal.g_01912	Syao.g_00452
OG0001312	Syal.g_02024	Syao.g_00635
OG0001313	Syal.g_00482	Syao.g_02692
OG0001315	Syal.g_00300	Syao.g_01853
OG0001317	Syal.g_00687	Syao.g_01701
OG0001318	Syal.g_01228	Syao.g_02099
OG0001319	Syal.g_01252	Syao.g_02075
OG0001323	Syal.g_02946	Syao.g_01392
OG0001325	Syal.g_01865	Syao.g_00487
OG0001326	Syal.g_02405, Syal.g_01138	Syao.g_02293
OG0001327	Syal.g_02296	Syao.g_00953
OG0001328	Syal.g_02266	Syao.g_00198
OG0001329	Syal.g_01188	Syao.g_00876
OG0001330	Syal.g_01611	Syao.g_01444
OG0001332	Syal.g_02965	Syao.g_01244
OG0001333	Syal.g_00639	Syao.g_01649
OG0001335	Syal.g_00312	Syao.g_01913
OG0001336	Syal.g_01180	Syao.g_02336
OG0001337	Syal.g_00327	Syao.g_01893
OG0001338	Syal.g_02003, Syal.g_00330	Syao.g_01890
OG0001340	Syal.g_00328	Syao.g_01892
OG0001341	Syal.g_02538	Syao.g_00602
OG0001343	Syal.g_01190	Syao.g_01235
OG0001345	Syal.g_01694	Syao.g_00179
OG0001347	Syal.g_01531	Syao.g_02725
OG0001349	Syal.g_01426	Syao.g_01074
OG0001351	Syal.g_00501	Syao.g_00060
OG0001353	Syal.g_02457	Syao.g_00439
OG0001354	Syal.g_01973	Syao.g_00833
OG0001357	Syal.g_00433	Syao.g_00369
OG0001358	Syal.g_02715	Syao.g_01343
OG0001359	Syal.g_01189	Syao.g_01234
OG0001360	Syal.g_01696	Syao.g_00177
OG0001361	Syal.g_01691	Syao.g_00182
OG0001364	Syal.g_01342	Syao.g_01969
OG0001365	Syal.g_01072	Syao.g_02441
OG0001366	Syal.g_00616	Syao.g_01670
OG0001367	Syal.g_01215	Syao.g_00006, Syao.g_00579
OG0001368	Syal.g_01200	Syao.g_02118
OG0001369	Syal.g_00803	Syao.g_02668
OG0001373	Syal.g_01137	Syao.g_02292
OG0001374	Syal.g_01145	Syao.g_02300
OG0001375	Syal.g_01191	Syao.g_01236
OG0001376	Syal.g_01095	Syao.g_00617
OG0001377	Syal.g_01094	Syao.g_00618
OG0001378	Syal.g_00529	Syao.g_01732
OG0001379	Syal.g_01609	Syao.g_01441
OG0001382	Syal.g_00220	Syao.g_00766
OG0001383	Syal.g_00678	Syao.g_00885
OG0001383	Syal.g_01023	Syao.g_01291
OG0001385	Syal.g_01134	Syao.g_02288
OG0001386	Syal.g_01135	Syao.g_02289
OG0001387	Syal.g_01136	Syao.g_02290
OG0001388	Syal.g_01139	Syao.g_02294
OG0001389	Syal.g_01140	Syao.g_02295
OG0001390	Syal.g_01141	Syao.g_02296
OG0001391	Syal.g_01142	Syao.g_02297
OG0001392	Syal.g_01143	Syao.g_02298
OG0001393	Syal.g_01144	Syao.g_02299
OG0001394	Syal.g_02250	Syao.g_00983
OG0001395	Syal.g_00001, Syal.g_02432	Syao.g_00470
OG0001396	Syal.g_01532	Syao.g_02726
OG0001398	Syal.g_00774	Syao.g_02641
OG0001401	Syal.g_02463	Syao.g_00434
OG0001402	Syal.g_02711	Syao.g_01338
OG0001405	Syal.g_00314	Syao.g_01911
OG0001406	Syal.g_01096	Syao.g_00616
OG0001407	Syal.g_01774	Syao.g_00519
OG0001408	Syal.g_02589	Syao.g_01384
OG0001411	Syal.g_01399	Syao.g_01079, Syao.g_02007
OG0001416	Syal.g_01595	Syao.g_01223
OG0001417	Syal.g_01974	Syao.g_00657
OG0001419	Syal.g_01775	Syao.g_00520
OG0001420	Syal.g_02955	Syao.g_01403
OG0001423	Syal.g_00726	Syao.g_00722
OG0001425	Syal.g_01089	Syao.g_02366
OG0001426	Syal.g_00731	Syao.g_00517
OG0001432	Syal.g_02578	Syao.g_01219
OG0001433	Syal.g_02212	Syao.g_00300
OG0001434	Syal.g_02245	Syao.g_00988
OG0001435	Syal.g_02290	Syao.g_00961
OG0001436	Syal.g_01384	Syao.g_01102
OG0001436	Syal.g_01335, Syal.g_01336	Syao.g_01990
OG0001438	Syal.g_01278	Syao.g_02049
OG0001439	Syal.g_01306	Syao.g_02026
OG0001442	Syal.g_02234	Syao.g_00738
OG0001443	Syal.g_01101	Syao.g_02369
OG0001444	Syal.g_01506	Syao.g_02664
OG0001445	Syal.g_01467	Syao.g_02275
OG0001447	Syal.g_00853	Syao.g_02585
OG0001449	Syal.g_01198	Syao.g_01691
OG0001452	Syal.g_01223	Syao.g_02104
OG0001454	Syal.g_02566	Syao.g_01295
OG0001456	Syal.g_01146	Syao.g_00708
OG0001457	Syal.g_01147	Syao.g_00709
OG0001458	Syal.g_01148	Syao.g_00710
OG0001459	Syal.g_01493, Syal.g_02104	Syao.g_00583
OG0001460	Syal.g_02211	Syao.g_00299
OG0001461	Syal.g_02091	Syao.g_00788
OG0001462	Syal.g_00138	Syao.g_02228
OG0001470	Syal.g_00181	Syao.g_02175
OG0001471	Syal.g_01301	Syao.g_02031
OG0001473	Syal.g_02571	Syao.g_00621
OG0001474	Syal.g_00354	Syao.g_01870
OG0001475	Syal.g_00184	Syao.g_02177
OG0001476	Syal.g_01667	Syao.g_00691, Syao.g_02609, Syao.g_00324
OG0001477	Syal.g_01807	Syao.g_00408
OG0001479	Syal.g_00351	Syao.g_01873
OG0001486	Syal.g_01651	Syao.g_00125
OG0001488	Syal.g_01677	Syao.g_00190
OG0001489	Syal.g_00291	Syao.g_01823
OG0001492	Syal.g_01769	Syao.g_00268
OG0001493	Syal.g_01760	Syao.g_00260
OG0001495	Syal.g_00223	Syao.g_01803
OG0001496	Syal.g_01804	Syao.g_00410
OG0001497	Syal.g_01806	Syao.g_00409
OG0001498	Syal.g_00554	Syao.g_01717
OG0001502	Syal.g_02489	Syao.g_00526
OG0001505	Syal.g_01370, Syal.g_01371	Syao.g_01138
OG0001507	Syal.g_02094	Syao.g_00874
OG0001508	Syal.g_00180	Syao.g_02174
OG0001509	Syal.g_00189, Syal.g_00190	Syao.g_02727
OG0001510	Syal.g_01489	Syao.g_01944
OG0001511	Syal.g_00829	Syao.g_02593
OG0001512	Syal.g_00682	Syao.g_01707
OG0001513	Syal.g_01361	Syao.g_02457
OG0001514	Syal.g_01803	Syao.g_00411
OG0001515	Syal.g_01791	Syao.g_00626
OG0001516	Syal.g_02197	Syao.g_00939
OG0001517	Syal.g_00348	Syao.g_01876
OG0001518	Syal.g_01087	Syao.g_02365
OG0001519	Syal.g_01103	Syao.g_02371
OG0001520	Syal.g_02790	Syao.g_01044
OG0001525	Syal.g_02585	Syao.g_00881
OG0001527	Syal.g_02796	Syao.g_00846
OG0001528	Syal.g_00182	Syao.g_02176
OG0001529	Syal.g_00145	Syao.g_02222
OG0001530	Syal.g_00827	Syao.g_02591
OG0001532	Syal.g_01710	Syao.g_00226
OG0001533	Syal.g_00494, Syal.g_00533	Syao.g_01731
OG0001534	Syal.g_01898	Syao.g_00467
OG0001535	Syal.g_01917	Syao.g_00448
OG0001536	Syal.g_01996	Syao.g_00679
OG0001537	Syal.g_02257	Syao.g_00977
OG0001538	Syal.g_01870	Syao.g_00761
OG0001539	Syal.g_02294	Syao.g_00956
OG0001540	Syal.g_00858	Syao.g_02543
OG0001541	Syal.g_00924	Syao.g_02518
OG0001542	Syal.g_00935	Syao.g_02527
OG0001543	Syal.g_00988	Syao.g_02382
OG0001544	Syal.g_01102	Syao.g_02370
OG0001545	Syal.g_01170	Syao.g_02312
OG0001546	Syal.g_02950	Syao.g_01397
OG0001547	Syal.g_02050	Syao.g_00570
OG0001554	Syal.g_01065	Syao.g_00323
OG0001557	Syal.g_02249	Syao.g_00984
OG0001558	Syal.g_00117	Syao.g_02251
OG0001559	Syal.g_00826	Syao.g_02590
OG0001560	Syal.g_00812	Syao.g_02595
OG0001561	Syal.g_01910	Syao.g_00454
OG0001562	Syal.g_01926	Syao.g_00795
OG0001563	Syal.g_00274	Syao.g_01841
OG0001567	Syal.g_02051	Syao.g_00571
OG0001568	Syal.g_02049	Syao.g_00569
OG0001570	Syal.g_02053	Syao.g_00286
OG0001572	Syal.g_03017	Syao.g_00721
OG0001574	Syal.g_02798	Syao.g_00848
OG0001575	Syal.g_02793	Syao.g_00843
OG0001576	Syal.g_01582	Syao.g_01474
OG0001577	Syal.g_01648	Syao.g_00128
OG0001579	Syal.g_00318	Syao.g_01907
OG0001580	Syal.g_01052	Syao.g_02425
OG0001589	Syal.g_00647	Syao.g_01639, Syao.g_01640
OG0001590	Syal.g_02642	Syao.g_00889
OG0001591	Syal.g_02209	Syao.g_00950
OG0001592	Syal.g_01053	Syao.g_02426
OG0001594	Syal.g_00056, Syal.g_00057	Syao.g_01359
OG0001614	Syal.g_01451	Syao.g_02144
OG0001616	Syal.g_01699	Syao.g_00174
OG0001617	Syal.g_01800	Syao.g_01201
OG0001618	Syal.g_02420	Syao.g_00481, Syao.g_00282, Syao.g_01153
OG0001619	Syal.g_02009	Syao.g_00690
OG0001620	Syal.g_00360	Syao.g_01864
OG0001621	Syal.g_01224	Syao.g_02103
OG0001622	Syal.g_01178	Syao.g_02334
OG0001623	Syal.g_00331	Syao.g_00405
OG0001624	Syal.g_02606	Syao.g_01257
OG0001625	Syal.g_01230	Syao.g_02097
OG0001634	Syal.g_02203	Syao.g_00945
OG0001635	Syal.g_01517	Syao.g_02182, Syao.g_02183
OG0001636	Syal.g_00137	Syao.g_02229
OG0001637	Syal.g_00659	Syao.g_01361
OG0001638	Syal.g_00599	Syao.g_01684
OG0001640	Syal.g_01839	Syao.g_00502
OG0001641	Syal.g_01955	Syao.g_00816
OG0001643	Syal.g_02631	Syao.g_00899
OG0001644	Syal.g_02426	Syao.g_00474
OG0001645	Syal.g_02825	Syao.g_01270
OG0001647	Syal.g_01254	Syao.g_02073
OG0001652	Syal.g_00115	Syao.g_02253
OG0001653	Syal.g_00801	Syao.g_02697, Syao.g_01290, Syao.g_02667
OG0001654	Syal.g_02966	Syao.g_01697
OG0001655	Syal.g_00703	Syao.g_02660
OG0001656	Syal.g_00317	Syao.g_01908
OG0001657	Syal.g_00897	Syao.g_02491
OG0001658	Syal.g_01066	Syao.g_02435
OG0001659	Syal.g_01706	Syao.g_00020
OG0001671	Syal.g_00993	Syao.g_02387
OG0001672	Syal.g_00765	Syao.g_02631
OG0001673	Syal.g_00689	Syao.g_02713
OG0001675	Syal.g_01928	Syao.g_00802, Syao.g_01175
OG0001676	Syal.g_00320	Syao.g_01895
OG0001677	Syal.g_00303	Syao.g_01850
OG0001678	Syal.g_00197	Syao.g_01938
OG0001679	Syal.g_00794, Syal.g_02034	Syao.g_02566, Syao.g_02565
OG0001680	Syal.g_00607	Syao.g_01679
OG0001681	Syal.g_01109, Syal.g_01544	Syao.g_01285
OG0001682	Syal.g_02407, Syal.g_02418	Syao.g_00483
OG0001692	Syal.g_00024	Syao.g_01508
OG0001693	Syal.g_01822	Syao.g_00389
OG0001694	Syal.g_01265	Syao.g_02061
OG0001695	Syal.g_01165	Syao.g_02308
OG0001702	Syal.g_00786	Syao.g_02655
OG0001703	Syal.g_02890	Syao.g_00034
OG0001712	Syal.g_02524	Syao.g_00712
OG0001715	Syal.g_02550	Syao.g_00278
OG0001717	Syal.g_00910	Syao.g_02505
OG0001728	Syal.g_00855	Syao.g_02277
OG0001729	Syal.g_00676	Syao.g_01711
OG0001730	Syal.g_00672	Syao.g_01008
OG0001731	Syal.g_02986	Syao.g_01603
OG0001732	Syal.g_01730	Syao.g_02197, Syao.g_00232
OG0001733	Syal.g_02213	Syao.g_00310
OG0001734	Syal.g_02492	Syao.g_00421, Syao.g_00418
OG0001735	Syal.g_02179	Syao.g_00929
OG0001737	Syal.g_01284	Syao.g_02042
OG0001738	Syal.g_01320	Syao.g_02011
OG0001739	Syal.g_01163	Syao.g_02306
OG0001740	Syal.g_01167	Syao.g_02310
OG0001741	Syal.g_00708, Syal.g_02278, Syal.g_02961	Syao.g_01258
OG0001748	Syal.g_00995	Syao.g_02389
OG0001750	Syal.g_00799	Syao.g_01324
OG0001751	Syal.g_00690	Syao.g_02714
OG0001752	Syal.g_00669	Syao.g_01694
OG0001753	Syal.g_00662	Syao.g_02301
OG0001754	Syal.g_00661	Syao.g_01363
OG0001755	Syal.g_02942	Syao.g_00153
OG0001760	Syal.g_02096	Syao.g_00294
OG0001761	Syal.g_02727	Syao.g_00400
OG0001762	Syal.g_01947	Syao.g_00809
OG0001763	Syal.g_01961	Syao.g_00821
OG0001764	Syal.g_02046	Syao.g_00565
OG0001765	Syal.g_01854	Syao.g_02679
OG0001766	Syal.g_01296	Syao.g_02036
OG0001767	Syal.g_01334	Syao.g_01100
OG0001768	Syal.g_00941	Syao.g_02533
OG0001783	Syal.g_01456	Syao.g_01952
OG0001784	Syal.g_00795	Syao.g_02662
OG0001785	Syal.g_00660	Syao.g_01362
OG0001786	Syal.g_03009	Syao.g_01584
OG0001787	Syal.g_02839	Syao.g_01411
OG0001788	Syal.g_02836	Syao.g_01414
OG0001789	Syal.g_01602	Syao.g_01434
OG0001790	Syal.g_01633	Syao.g_00134
OG0001791	Syal.g_01669, Syal.g_02431	Syao.g_01522
OG0001792	Syal.g_01737	Syao.g_00275
OG0001794	Syal.g_01902, Syal.g_01901	Syao.g_00464
OG0001796	Syal.g_01923	Syao.g_00440
OG0001797	Syal.g_02017	Syao.g_00698
OG0001798	Syal.g_02709	Syao.g_01332
OG0001799	Syal.g_02616	Syao.g_00913
OG0001800	Syal.g_01539	Syao.g_01529
OG0001801	Syal.g_00038	Syao.g_01535
OG0001803	Syal.g_00519	Syao.g_01615
OG0001804	Syal.g_00553	Syao.g_01718
OG0001805	Syal.g_01211	Syao.g_01352
OG0001806	Syal.g_01253	Syao.g_02074
OG0001808	Syal.g_01344	Syao.g_01964
OG0001809	Syal.g_00869	Syao.g_02614
OG0001811	Syal.g_00933	Syao.g_02525
OG0001812	Syal.g_01054	Syao.g_02427
OG0001813	Syal.g_01117	Syao.g_02360
OG0001814	Syal.g_00081	Syao.g_02344
OG0001815	Syal.g_00091	Syao.g_00732
OG0001816	Syal.g_02297	Syao.g_00952
OG0001837	Syal.g_00994	Syao.g_02388
OG0001838	Syal.g_00105	Syao.g_02153
OG0001839	Syal.g_00133	Syao.g_02233
OG0001840	Syal.g_00151	Syao.g_02216
OG0001841	Syal.g_00158	Syao.g_02209
OG0001843	Syal.g_01450	Syao.g_02143
OG0001844	Syal.g_01449	Syao.g_02142
OG0001845	Syal.g_01448	Syao.g_02140
OG0001846	Syal.g_00845	Syao.g_02577
OG0001847	Syal.g_00843	Syao.g_02575
OG0001848	Syal.g_00839	Syao.g_02571
OG0001849	Syal.g_00780	Syao.g_02648
OG0001850	Syal.g_00768	Syao.g_02634
OG0001851	Syal.g_00761	Syao.g_02627
OG0001852	Syal.g_00760	Syao.g_02626
OG0001853	Syal.g_00753	Syao.g_02619
OG0001854	Syal.g_00685	Syao.g_01703
OG0001856	Syal.g_00563	Syao.g_01580
OG0001857	Syal.g_00560	Syao.g_01583
OG0001858	Syal.g_02981	Syao.g_01608
OG0001859	Syal.g_02879	Syao.g_00046
OG0001860	Syal.g_02892	Syao.g_00032
OG0001861	Syal.g_02904	Syao.g_00119
OG0001862	Syal.g_02916	Syao.g_00107
OG0001863	Syal.g_02922	Syao.g_00101
OG0001864	Syal.g_02829	Syao.g_01420
OG0001865	Syal.g_02562, Syal.g_02764	Syao.g_01030
OG0001866	Syal.g_02740	Syao.g_01058
OG0001867	Syal.g_02729	Syao.g_01056
OG0001868	Syal.g_01596	Syao.g_01468
OG0001869	Syal.g_01647	Syao.g_00129
OG0001870	Syal.g_01656	Syao.g_00215
OG0001871	Syal.g_01661	Syao.g_00207
OG0001872	Syal.g_01742	Syao.g_00269
OG0001873	Syal.g_01700	Syao.g_00173
OG0001874	Syal.g_01697	Syao.g_00176
OG0001877	Syal.g_01792	Syao.g_00627
OG0001878	Syal.g_01931	Syao.g_00805
OG0001879	Syal.g_01950	Syao.g_00811
OG0001880	Syal.g_01987	Syao.g_00671
OG0001881	Syal.g_01988	Syao.g_00672
OG0001882	Syal.g_02014	Syao.g_00695
OG0001883	Syal.g_02018	Syao.g_00713
OG0001884	Syal.g_02564	Syao.g_00637
OG0001885	Syal.g_02041	Syao.g_00586
OG0001886	Syal.g_02045	Syao.g_00564
OG0001887	Syal.g_02267	Syao.g_00200
OG0001888	Syal.g_02243	Syao.g_00989
OG0001889	Syal.g_01880	Syao.g_00772
OG0001890	Syal.g_02476	Syao.g_00533
OG0001891	Syal.g_02480	Syao.g_00528
OG0001892	Syal.g_02601	Syao.g_00610
OG0001893	Syal.g_02708	Syao.g_01331
OG0001894	Syal.g_02637	Syao.g_00893
OG0001895	Syal.g_00063	Syao.g_01532
OG0001896	Syal.g_00535	Syao.g_01729
OG0001897	Syal.g_00357	Syao.g_01867
OG0001898	Syal.g_00336	Syao.g_01883
OG0001899	Syal.g_00263	Syao.g_01816
OG0001900	Syal.g_01238	Syao.g_02090
OG0001901	Syal.g_01239	Syao.g_02089
OG0001902	Syal.g_01270	Syao.g_02057
OG0001903	Syal.g_01279	Syao.g_02048
OG0001904	Syal.g_01340	Syao.g_01971
OG0001905	Syal.g_01346	Syao.g_01961
OG0001906	Syal.g_00859	Syao.g_02544
OG0001908	Syal.g_00926	Syao.g_02521
OG0001909	Syal.g_00939	Syao.g_02531
OG0001910	Syal.g_00999	Syao.g_02393
OG0001912	Syal.g_01077	Syao.g_02446
OG0001913	Syal.g_01081	Syao.g_02448
OG0001914	Syal.g_02509	Syao.g_01430
OG0001915	Syal.g_00088	Syao.g_02195
OG0001918	Syal.g_02068	Syao.g_01904
OG0001924	Syal.g_02722	Syao.g_01347
OG0001925	Syal.g_02723	Syao.g_01348
OG0001926	Syal.g_02724	Syao.g_01349
OG0001927	Syal.g_02725	Syao.g_01350
OG0001929	Syal.g_00165	Syao.g_02202
OG0001932	Syal.g_01452	Syao.g_02145
OG0001933	Syal.g_00823	Syao.g_02587
OG0001934	Syal.g_00808	Syao.g_02674
OG0001936	Syal.g_02069	Syao.g_01296
OG0001937	Syal.g_02994	Syao.g_01595
OG0001938	Syal.g_02894	Syao.g_00030
OG0001939	Syal.g_02608	Syao.g_01025
OG0001940	Syal.g_02778	Syao.g_01046
OG0001941	Syal.g_01591	Syao.g_01453
OG0001942	Syal.g_01625	Syao.g_00531
OG0001943	Syal.g_01670	Syao.g_00219
OG0001944	Syal.g_02052	Syao.g_00203
OG0001946	Syal.g_01793	Syao.g_00622
OG0001947	Syal.g_01043	Syao.g_02380
OG0001948	Syal.g_01959	Syao.g_00819
OG0001949	Syal.g_01978	Syao.g_00662
OG0001950	Syal.g_01980	Syao.g_00664
OG0001951	Syal.g_01989	Syao.g_00673
OG0001952	Syal.g_02015	Syao.g_00696
OG0001953	Syal.g_02016	Syao.g_00697
OG0001954	Syal.g_02517	Syao.g_00921
OG0001957	Syal.g_02703	Syao.g_01326
OG0001958	Syal.g_02181	Syao.g_00931
OG0001961	Syal.g_00468	Syao.g_02687
OG0001962	Syal.g_01012	Syao.g_02430
OG0001964	Syal.g_00210	Syao.g_01926
OG0001966	Syal.g_01232	Syao.g_02095
OG0001967	Syal.g_01234	Syao.g_02093
OG0001968	Syal.g_01235	Syao.g_02092
OG0001969	Syal.g_01303	Syao.g_02029
OG0001970	Syal.g_00861	Syao.g_02546
OG0001971	Syal.g_00937	Syao.g_02529
OG0001972	Syal.g_01011	Syao.g_02405
OG0001974	Syal.g_01063	Syao.g_00320
OG0001975	Syal.g_02508	Syao.g_01429
OG0001976	Syal.g_02510	Syao.g_01319
OG0001979	Syal.g_01787, Syal.g_01777	Syao.g_00525
OG0001980	Syal.g_00333	Syao.g_01887
OG0001990	Syal.g_01168	Syao.g_02311
OG0001993	Syal.g_02720	Syao.g_01345
OG0001994	Syal.g_02721	Syao.g_01346
OG0001998	Syal.g_00049	Syao.g_01370
OG0001999	Syal.g_00637	Syao.g_01650
OG0002000	Syal.g_02944	Syao.g_01390
OG0002002	Syal.g_02337, Syal.g_01741	Syao.g_00270
OG0002003	Syal.g_01790	Syao.g_01337
OG0002004	Syal.g_00586	Syao.g_01556
OG0002008	Syal.g_01933	Syao.g_00807
OG0002009	Syal.g_02254	Syao.g_00980
OG0002011	Syal.g_00547	Syao.g_00258
OG0002012	Syal.g_00505	Syao.g_00150
OG0002013	Syal.g_00773	Syao.g_02640
OG0002016	Syal.g_00992	Syao.g_02386
OG0002017	Syal.g_01124	Syao.g_02281
OG0002018	Syal.g_01166	Syao.g_02309
OG0002019	Syal.g_01425	Syao.g_02146
OG0002020	Syal.g_01161	Syao.g_02320
OG0002021	Syal.g_01159	Syao.g_02322
OG0002022	Syal.g_01158	Syao.g_02323
OG0002023	Syal.g_01157	Syao.g_02324
OG0002024	Syal.g_01151	Syao.g_02317
OG0002035	Syal.g_00041	Syao.g_01368
OG0002035	Syal.g_00042	Syao.g_01369
OG0002038	Syal.g_01663	Syao.g_00204
OG0002039	Syal.g_01682	Syao.g_00189
OG0002040	Syal.g_01685	Syao.g_00187
OG0002042	Syal.g_01984	Syao.g_00668
OG0002043	Syal.g_02032	Syao.g_00645
OG0002044	Syal.g_02456	Syao.g_00793
OG0002046	Syal.g_00476	Syao.g_02693
OG0002048	Syal.g_00299	Syao.g_01855
OG0002049	Syal.g_00216	Syao.g_01932
OG0002050	Syal.g_01244	Syao.g_02083
OG0002051	Syal.g_00923	Syao.g_02517
OG0002054	Syal.g_01150	Syao.g_02318
OG0002055	Syal.g_01153	Syao.g_02315
OG0002056	Syal.g_01280	Syao.g_02046
