Orthogroup	Syal	Prad
OG0001163	Syal.g_00573	Prad.g_00949
OG0001164	Syal.g_00579	Prad.g_00945
OG0001165	Syal.g_00584	Prad.g_00942
OG0001166	Syal.g_00613	Prad.g_00922
OG0001167	Syal.g_00638	Prad.g_00905
OG0001168	Syal.g_00640	Prad.g_00903
OG0001169	Syal.g_00642	Prad.g_00901
OG0001170	Syal.g_00644	Prad.g_00899
OG0001172	Syal.g_00198	Prad.g_00876
OG0001173	Syal.g_00199	Prad.g_00875
OG0001174	Syal.g_00207	Prad.g_00867
OG0001175	Syal.g_00208	Prad.g_00866
OG0001176	Syal.g_00226	Prad.g_00859
OG0001177	Syal.g_00224	Prad.g_00856
OG0001178	Syal.g_00592	Prad.g_00851
OG0001179	Syal.g_00256	Prad.g_00823
OG0001180	Syal.g_00282	Prad.g_00801
OG0001182	Syal.g_00295	Prad.g_00790
OG0001183	Syal.g_00302	Prad.g_00786
OG0001184	Syal.g_01359	Prad.g_00770
OG0001185	Syal.g_01453	Prad.g_01636
OG0001186	Syal.g_00179	Prad.g_01614
OG0001187	Syal.g_00175	Prad.g_01610
OG0001188	Syal.g_00172	Prad.g_01608
OG0001189	Syal.g_00152	Prad.g_01591
OG0001190	Syal.g_01067	Prad.g_01587
OG0001191	Syal.g_01083	Prad.g_01577
OG0001192	Syal.g_01090	Prad.g_01572
OG0001193	Syal.g_01128	Prad.g_01562
OG0001194	Syal.g_01130	Prad.g_01561
OG0001195	Syal.g_01131	Prad.g_01560
OG0001196	Syal.g_00078	Prad.g_01547
OG0001197	Syal.g_00080	Prad.g_01546
OG0001198	Syal.g_00093	Prad.g_01539
OG0001199	Syal.g_00757	Prad.g_01919
OG0001200	Syal.g_00759	Prad.g_01917
OG0001201	Syal.g_00821	Prad.g_01885
OG0001202	Syal.g_00956	Prad.g_01792
OG0001203	Syal.g_00683	Prad.g_01753
OG0001204	Syal.g_01201	Prad.g_01748
OG0001205	Syal.g_00515	Prad.g_00062
OG0001206	Syal.g_00490	Prad.g_00044
OG0001207	Syal.g_02889	Prad.g_00030
OG0001208	Syal.g_02899	Prad.g_00025
OG0001209	Syal.g_02835	Prad.g_00094
OG0001210	Syal.g_02827	Prad.g_01330
OG0001211	Syal.g_02811	Prad.g_01340
OG0001212	Syal.g_02754	Prad.g_01385
OG0001213	Syal.g_02701	Prad.g_01418
OG0001214	Syal.g_02634	Prad.g_01426
OG0001215	Syal.g_01786	Prad.g_01264
OG0001216	Syal.g_01861	Prad.g_01051
OG0001217	Syal.g_02067	Prad.g_01092
OG0001218	Syal.g_00429	Prad.g_01100
OG0001219	Syal.g_02036	Prad.g_01134
OG0001220	Syal.g_02494	Prad.g_00296
OG0001221	Syal.g_02258	Prad.g_00234
OG0001222	Syal.g_02006	Prad.g_00194
OG0001223	Syal.g_01960	Prad.g_00168
OG0001224	Syal.g_01827	Prad.g_01022
OG0001225	Syal.g_01825	Prad.g_01020
OG0001226	Syal.g_00767	Prad.g_00995
OG0001227	Syal.g_01575	Prad.g_00978
OG0001228	Syal.g_02451	Prad.g_01450
OG0001229	Syal.g_01801	Prad.g_00596
OG0001230	Syal.g_00029	Prad.g_00523
OG0001231	Syal.g_00114	Prad.g_00417
OG0001232	Syal.g_00622	Prad.g_00918
OG0001233	Syal.g_00645	Prad.g_00898
OG0001234	Syal.g_00212	Prad.g_00864
OG0001236	Syal.g_01352	Prad.g_00773
OG0001237	Syal.g_01362	Prad.g_00769
OG0001238	Syal.g_01085	Prad.g_01576
OG0001239	Syal.g_00754	Prad.g_01922
OG0001240	Syal.g_00804	Prad.g_01900
OG0001241	Syal.g_00814	Prad.g_01892
OG0001242	Syal.g_00844	Prad.g_01874
OG0001243	Syal.g_00852	Prad.g_01868
OG0001244	Syal.g_00882	Prad.g_01852
OG0001245	Syal.g_02522	Prad.g_00729
OG0001246	Syal.g_02927	Prad.g_00125
OG0001247	Syal.g_01126	Prad.g_01257
OG0001248	Syal.g_01778	Prad.g_01259
OG0001249	Syal.g_00337	Prad.g_01123
OG0001250	Syal.g_02469	Prad.g_00307
OG0001251	Syal.g_02576	Prad.g_00259
OG0001252	Syal.g_01834	Prad.g_01027
OG0001253	Syal.g_02521	Prad.g_00977
OG0001254	Syal.g_02507	Prad.g_01987
OG0001255	Syal.g_02609	Prad.g_01512
OG0001256	Syal.g_00571	Prad.g_00424
OG0001257	Syal.g_02262	Prad.g_00418
OG0001258	Syal.g_00582	Prad.g_00944
OG0001259	Syal.g_00643	Prad.g_00900
OG0001260	Syal.g_00665	Prad.g_00883
OG0001261	Syal.g_00265	Prad.g_00815
OG0001262	Syal.g_00154	Prad.g_01593
OG0001263	Syal.g_00856	Prad.g_01865
OG0001264	Syal.g_00191	Prad.g_00073
OG0001265	Syal.g_00842	Prad.g_01875
OG0001266	Syal.g_00960	Prad.g_01788
OG0001267	Syal.g_01263	Prad.g_01711
OG0001268	Syal.g_00353	Prad.g_01652
OG0001269	Syal.g_02116, Syal.g_02567	Prad.g_00752
OG0001270	Syal.g_00528	Prad.g_00668
OG0001271	Syal.g_00466	Prad.g_00035
OG0001272	Syal.g_02903	Prad.g_00021
OG0001273	Syal.g_02641	Prad.g_01420
OG0001274	Syal.g_01007	Prad.g_01277
OG0001275	Syal.g_01932	Prad.g_00158
OG0001276	Syal.g_01914	Prad.g_00138
OG0001277	Syal.g_02963	Prad.g_00988
OG0001278	Syal.g_01766	Prad.g_01445
OG0001279	Syal.g_02565	Prad.g_01216
OG0001280	Syal.g_01604	Prad.g_00629
OG0001281	Syal.g_01592	Prad.g_00623
OG0001282	Syal.g_02887	Prad.g_00593
OG0001283	Syal.g_01179	Prad.g_00574
OG0001284	Syal.g_03007	Prad.g_00444
OG0001285	Syal.g_00625	Prad.g_00915
OG0001286	Syal.g_00280	Prad.g_00803
OG0001287	Syal.g_01461	Prad.g_01629
OG0001288	Syal.g_01513	Prad.g_01621
OG0001289	Syal.g_00781	Prad.g_01906
OG0001290	Syal.g_00813	Prad.g_01893
OG0001291	Syal.g_00866	Prad.g_01858
OG0001292	Syal.g_01206	Prad.g_01743
OG0001293	Syal.g_01236	Prad.g_01730
OG0001294	Syal.g_02207	Prad.g_00731
OG0001295	Syal.g_01828	Prad.g_00039
OG0001296	Syal.g_02933	Prad.g_00120
OG0001298	Syal.g_02777	Prad.g_01366
OG0001299	Syal.g_02200	Prad.g_01240
OG0001300	Syal.g_01795	Prad.g_01267
OG0001301	Syal.g_01941, Syal.g_01810	Prad.g_01270
OG0001302	Syal.g_02607	Prad.g_01132
OG0001303	Syal.g_02033	Prad.g_00154
OG0001304	Syal.g_01899	Prad.g_01034
OG0001305	Syal.g_01817	Prad.g_01014
OG0001306	Syal.g_01626	Prad.g_01510
OG0001307	Syal.g_02195	Prad.g_00611
OG0001308	Syal.g_00392	Prad.g_00505
OG0001309	Syal.g_02943	Prad.g_00420
OG0001310	Syal.g_00605	Prad.g_00929
OG0001312	Syal.g_02024	Prad.g_00205
OG0001313	Syal.g_00482	Prad.g_01045
OG0001315	Syal.g_00300	Prad.g_01932
OG0001316	Syal.g_00872	Prad.g_01853
OG0001317	Syal.g_00687	Prad.g_01757
OG0001318	Syal.g_01228	Prad.g_01735
OG0001319	Syal.g_01252	Prad.g_01719
OG0001321	Syal.g_00508	Prad.g_00056
OG0001322	Syal.g_00507	Prad.g_00055
OG0001323	Syal.g_02946	Prad.g_00110
OG0001324	Syal.g_01796	Prad.g_01268
OG0001325	Syal.g_01865	Prad.g_01054
OG0001326	Syal.g_02405, Syal.g_01138	Prad.g_00271
OG0001327	Syal.g_02296	Prad.g_01003
OG0001328	Syal.g_02266	Prad.g_00979
OG0001329	Syal.g_01188	Prad.g_00663
OG0001330	Syal.g_01611	Prad.g_00340
OG0001332	Syal.g_02965	Prad.g_00471
OG0001333	Syal.g_00639	Prad.g_00904
OG0001334	Syal.g_00311	Prad.g_00783
OG0001335	Syal.g_00312	Prad.g_00782
OG0001336	Syal.g_01180	Prad.g_01550
OG0001339	Syal.g_00816	Prad.g_01890
OG0001340	Syal.g_00328	Prad.g_01663
OG0001341	Syal.g_02538	Prad.g_01090
OG0001343	Syal.g_01190	Prad.g_00262
OG0001344	Syal.g_01658	Prad.g_01492
OG0001345	Syal.g_01694	Prad.g_01477
OG0001346	Syal.g_01600	Prad.g_00627
OG0001347	Syal.g_01531	Prad.g_01978
OG0001348	Syal.g_01849	Prad.g_00395
OG0001351	Syal.g_00501	Prad.g_00053
OG0001353	Syal.g_02457	Prad.g_01178
OG0001358	Syal.g_02715	Prad.g_01409
OG0001359	Syal.g_01189	Prad.g_00261
OG0001360	Syal.g_01696	Prad.g_00976
OG0001361	Syal.g_01691	Prad.g_01480
OG0001362	Syal.g_00397	Prad.g_00501
OG0001363	Syal.g_00399	Prad.g_00499
OG0001364	Syal.g_01342	Prad.g_00780
OG0001365	Syal.g_01072	Prad.g_01583
OG0001369	Syal.g_00803	Prad.g_01901
OG0001373	Syal.g_01137	Prad.g_00272
OG0001374	Syal.g_01145	Prad.g_00264
OG0001375	Syal.g_01191	Prad.g_00263
OG0001376	Syal.g_01095	Prad.g_01009
OG0001377	Syal.g_01094	Prad.g_01008
OG0001378	Syal.g_00529	Prad.g_00634
OG0001379	Syal.g_01609	Prad.g_00364
OG0001382	Syal.g_00220	Prad.g_00403
OG0001385	Syal.g_01134	Prad.g_00275
OG0001386	Syal.g_01135	Prad.g_00274
OG0001387	Syal.g_01136	Prad.g_00273
OG0001388	Syal.g_01139	Prad.g_00270
OG0001389	Syal.g_01140	Prad.g_00269
OG0001390	Syal.g_01141	Prad.g_00268
OG0001391	Syal.g_01142	Prad.g_00267
OG0001392	Syal.g_01143	Prad.g_00266
OG0001393	Syal.g_01144	Prad.g_00265
OG0001394	Syal.g_02250	Prad.g_00230
OG0001395	Syal.g_00001, Syal.g_02432	Prad.g_01032
OG0001396	Syal.g_01532	Prad.g_01977
OG0001397	Syal.g_00398	Prad.g_00500
OG0001399	Syal.g_00434	Prad.g_00862
OG0001401	Syal.g_02463	Prad.g_01046
OG0001404	Syal.g_00750	Prad.g_01925
OG0001405	Syal.g_00314	Prad.g_01665
OG0001406	Syal.g_01096	Prad.g_01010
OG0001407	Syal.g_01774	Prad.g_00997
OG0001408	Syal.g_02589	Prad.g_00992
OG0001409	Syal.g_01671	Prad.g_01489
OG0001410	Syal.g_02194	Prad.g_00610
OG0001412	Syal.g_01530	Prad.g_01979
OG0001413	Syal.g_02570	Prad.g_00429
OG0001416	Syal.g_01595	Prad.g_00048
OG0001417	Syal.g_01974	Prad.g_00037
OG0001419	Syal.g_01775	Prad.g_00996
OG0001420	Syal.g_02955	Prad.g_00643
OG0001423	Syal.g_00726	Prad.g_00546
OG0001425	Syal.g_01089	Prad.g_01573
OG0001428	Syal.g_00915	Prad.g_01819
OG0001430	Syal.g_01055	Prad.g_00334
OG0001432	Syal.g_02578	Prad.g_00431
OG0001434	Syal.g_02245	Prad.g_00225
OG0001438	Syal.g_01278	Prad.g_01698
OG0001439	Syal.g_01306	Prad.g_01684
OG0001442	Syal.g_02234	Prad.g_01081
OG0001447	Syal.g_00853	Prad.g_01867
OG0001448	Syal.g_02552	Prad.g_00743
OG0001449	Syal.g_01198	Prad.g_00702
OG0001452	Syal.g_01223	Prad.g_00257
OG0001454	Syal.g_02566	Prad.g_00983
OG0001456	Syal.g_01146	Prad.g_01519
OG0001457	Syal.g_01147	Prad.g_01518
OG0001458	Syal.g_01148	Prad.g_01517
OG0001459	Syal.g_01493, Syal.g_02104	Prad.g_00323
OG0001462	Syal.g_00138	Prad.g_01952
OG0001471	Syal.g_01301	Prad.g_00428
OG0001473	Syal.g_02571	Prad.g_01613
OG0001474	Syal.g_00354	Prad.g_01651
OG0001479	Syal.g_00351	Prad.g_01654
OG0001480	Syal.g_02599	Prad.g_00741
OG0001481	Syal.g_00504	Prad.g_00736
OG0001482	Syal.g_01964	Prad.g_00050
OG0001486	Syal.g_01651	Prad.g_01498
OG0001492	Syal.g_01769	Prad.g_01448
OG0001493	Syal.g_01760	Prad.g_01440
OG0001495	Syal.g_00223	Prad.g_00857
OG0001499	Syal.g_00086	Prad.g_01933
OG0001502	Syal.g_02489	Prad.g_01115
OG0001504	Syal.g_02103, Syal.g_01492	Prad.g_00324
OG0001507	Syal.g_02094	Prad.g_00368
OG0001520	Syal.g_02790	Prad.g_00710
OG0001525	Syal.g_02585	Prad.g_00412
OG0001546	Syal.g_02950	Prad.g_00105
OG0001547	Syal.g_02050	Prad.g_01117
OG0001551	Syal.g_01781	Prad.g_01520
OG0001554	Syal.g_01065	Prad.g_00422
OG0001555	Syal.g_02484	Prad.g_00407
OG0001557	Syal.g_02249	Prad.g_00229
OG0001558	Syal.g_00117	Prad.g_01042
OG0001567	Syal.g_02051	Prad.g_01116
OG0001568	Syal.g_02049	Prad.g_01118
OG0001570	Syal.g_02053	Prad.g_00646, Prad.g_01295
OG0001572	Syal.g_03017	Prad.g_00315
OG0001582	Syal.g_02644	Prad.g_00038
OG0001585	Syal.g_00712	Prad.g_00316
OG0001625	Syal.g_01230	Prad.g_01733
OG0001647	Syal.g_01254	Prad.g_01718
OG0001652	Syal.g_00115	Prad.g_01040
OG0001667	Syal.g_02863	Prad.g_00343
OG0001671	Syal.g_00993	Prad.g_01322
OG0001712	Syal.g_02524	Prad.g_00679
OG0001719	Syal.g_01472	Prad.g_00720
OG0001726	Syal.g_00536	Prad.g_00682
OG0001744	Syal.g_00735	Prad.g_00356
OG0001745	Syal.g_02530	Prad.g_00432
OG0001748	Syal.g_00995	Prad.g_01323
OG0001835	Syal.g_00713	Prad.g_01209
OG0001837	Syal.g_00994	Prad.g_01324
OG0001924	Syal.g_02722	Prad.g_01311
OG0001925	Syal.g_02723	Prad.g_01310
OG0001926	Syal.g_02724	Prad.g_01309
OG0001927	Syal.g_02725	Prad.g_01308
OG0001993	Syal.g_02720	Prad.g_01313
OG0001994	Syal.g_02721	Prad.g_01312
OG0002032	Syal.g_02367	Prad.g_01574
OG0002098	Syal.g_01386	Prad.g_00553
OG0002112	Syal.g_01292	Prad.g_00688
OG0002157	Syal.g_01293	Prad.g_00687
OG0002158	Syal.g_01291	Prad.g_00689
OG0002560	Syal.g_02077	Prad.g_00708
OG0002785	Syal.g_01857	Prad.g_01290
OG0003033	Syal.g_01429	Prad.g_00534
