Orthogroup	Syal	Syaa
OG0001110	Syal.g_01981	Syaa.g_01347
OG0001111	Syal.g_01979	Syaa.g_01345
OG0001112	Syal.g_01977	Syaa.g_01343
OG0001113	Syal.g_02244	Syaa.g_01342
OG0001114	Syal.g_01976	Syaa.g_01341
OG0001115	Syal.g_01972	Syaa.g_01337
OG0001116	Syal.g_01970	Syaa.g_01335
OG0001117	Syal.g_01969	Syaa.g_01334
OG0001118	Syal.g_01968	Syaa.g_01333
OG0001119	Syal.g_01966	Syaa.g_01331
OG0001120	Syal.g_01962	Syaa.g_01328
OG0001121	Syal.g_02960	Syaa.g_01125
OG0001122	Syal.g_01921	Syaa.g_01301
OG0001123	Syal.g_01913	Syaa.g_01294
OG0001124	Syal.g_01911	Syaa.g_01292
OG0001125	Syal.g_01909	Syaa.g_01290
OG0001126	Syal.g_01837	Syaa.g_00864
OG0001127	Syal.g_01836	Syaa.g_00865
OG0001128	Syal.g_01833	Syaa.g_00868
OG0001129	Syal.g_01831	Syaa.g_00870
OG0001130	Syal.g_01830	Syaa.g_00871
OG0001131	Syal.g_02260	Syaa.g_01108
OG0001132	Syal.g_02553	Syaa.g_01468
OG0001133	Syal.g_02710	Syaa.g_01656
OG0001134	Syal.g_02506	Syaa.g_01028
OG0001135	Syal.g_02505	Syaa.g_01030
OG0001136	Syal.g_01650	Syaa.g_00767
OG0001137	Syal.g_01673	Syaa.g_00786
OG0001138	Syal.g_01709	Syaa.g_01002
OG0001139	Syal.g_01711	Syaa.g_01000
OG0001140	Syal.g_01712	Syaa.g_00999
OG0001141	Syal.g_01713	Syaa.g_00998
OG0001142	Syal.g_01714	Syaa.g_00997
OG0001143	Syal.g_01722	Syaa.g_00987
OG0001144	Syal.g_01736	Syaa.g_00978
OG0001145	Syal.g_01614	Syaa.g_00748
OG0001146	Syal.g_01593	Syaa.g_00729
OG0001147	Syal.g_00458	Syaa.g_01837
OG0001148	Syal.g_02886	Syaa.g_02061
OG0001149	Syal.g_02885	Syaa.g_02062
OG0001150	Syal.g_02884	Syaa.g_02063
OG0001151	Syal.g_02872	Syaa.g_02076
OG0001152	Syal.g_02871	Syaa.g_02077
OG0001153	Syal.g_00421	Syaa.g_01811
OG0001154	Syal.g_00422	Syaa.g_01812
OG0001156	Syal.g_02972	Syaa.g_00623
OG0001157	Syal.g_02973	Syaa.g_00622
OG0001158	Syal.g_02974	Syaa.g_00619
OG0001159	Syal.g_02975	Syaa.g_00618
OG0001160	Syal.g_00564	Syaa.g_00574
OG0001161	Syal.g_01104	Syaa.g_02620
OG0001162	Syal.g_01577	Syaa.g_01203
OG0001163	Syal.g_00573	Syaa.g_00566
OG0001164	Syal.g_00579	Syaa.g_00560
OG0001165	Syal.g_00584	Syaa.g_00555
OG0001166	Syal.g_00613	Syaa.g_00527
OG0001167	Syal.g_00638	Syaa.g_00673
OG0001168	Syal.g_00640	Syaa.g_00672
OG0001169	Syal.g_00642	Syaa.g_00670
OG0001170	Syal.g_00644	Syaa.g_00668
OG0001172	Syal.g_00198	Syaa.g_02347
OG0001173	Syal.g_00199	Syaa.g_02346
OG0001174	Syal.g_00207	Syaa.g_02338
OG0001175	Syal.g_00208	Syaa.g_02337
OG0001176	Syal.g_00226	Syaa.g_02314
OG0001177	Syal.g_00224	Syaa.g_02316
OG0001178	Syal.g_00592	Syaa.g_00546
OG0001179	Syal.g_00256	Syaa.g_02268
OG0001180	Syal.g_00282	Syaa.g_02243
OG0001182	Syal.g_00295	Syaa.g_02230
OG0001183	Syal.g_00302	Syaa.g_02224
OG0001184	Syal.g_01359	Syaa.g_00151
OG0001186	Syal.g_00179	Syaa.g_00081
OG0001187	Syal.g_00175	Syaa.g_00082
OG0001188	Syal.g_00172	Syaa.g_00075
OG0001189	Syal.g_00152	Syaa.g_00057
OG0001190	Syal.g_01067	Syaa.g_02592
OG0001191	Syal.g_01083	Syaa.g_02605
OG0001192	Syal.g_01090	Syaa.g_02612
OG0001193	Syal.g_01128	Syaa.g_02658
OG0001194	Syal.g_01130	Syaa.g_02660
OG0001195	Syal.g_01131	Syaa.g_02661
OG0001196	Syal.g_00078	Syaa.g_02741
OG0001197	Syal.g_00080	Syaa.g_02743
OG0001198	Syal.g_00093	Syaa.g_02755
OG0001199	Syal.g_00757	Syaa.g_00347
OG0001200	Syal.g_00759	Syaa.g_00345
OG0001201	Syal.g_00821	Syaa.g_02381
OG0001202	Syal.g_00956	Syaa.g_02528
OG0001203	Syal.g_00683	Syaa.g_02106
OG0001204	Syal.g_01201	Syaa.g_00316
OG0001205	Syal.g_00515	Syaa.g_00713
OG0001206	Syal.g_00490	Syaa.g_01855
OG0001207	Syal.g_02889	Syaa.g_02058
OG0001208	Syal.g_02899	Syaa.g_02049
OG0001209	Syal.g_02835	Syaa.g_01977
OG0001210	Syal.g_02827	Syaa.g_01967
OG0001211	Syal.g_02811	Syaa.g_01950
OG0001212	Syal.g_02754	Syaa.g_01892
OG0001213	Syal.g_02701	Syaa.g_01646
OG0001214	Syal.g_02634	Syaa.g_01631
OG0001215	Syal.g_01786	Syaa.g_00914
OG0001216	Syal.g_01861	Syaa.g_01238
OG0001217	Syal.g_02067	Syaa.g_01559
OG0001218	Syal.g_00429	Syaa.g_01820
OG0001219	Syal.g_02036	Syaa.g_01404
OG0001220	Syal.g_02494	Syaa.g_00812
OG0001221	Syal.g_02258	Syaa.g_01111
OG0001222	Syal.g_02006	Syaa.g_01371
OG0001223	Syal.g_01960	Syaa.g_01326
OG0001224	Syal.g_01827	Syaa.g_00874
OG0001225	Syal.g_01825	Syaa.g_00876
OG0001226	Syal.g_00767	Syaa.g_01579
OG0001227	Syal.g_01575	Syaa.g_02622
OG0001228	Syal.g_02451	Syaa.g_00695
OG0001229	Syal.g_01801	Syaa.g_00899
OG0001230	Syal.g_00029	Syaa.g_01764
OG0001231	Syal.g_00114	Syaa.g_00017
OG0001232	Syal.g_00622	Syaa.g_00508
OG0001233	Syal.g_00645	Syaa.g_00667
OG0001234	Syal.g_00212	Syaa.g_02333
OG0001236	Syal.g_01352	Syaa.g_00154
OG0001238	Syal.g_01085	Syaa.g_02607
OG0001239	Syal.g_00754	Syaa.g_00350
OG0001240	Syal.g_00804	Syaa.g_02364
OG0001241	Syal.g_00814	Syaa.g_02374
OG0001242	Syal.g_00844	Syaa.g_02407
OG0001243	Syal.g_00852	Syaa.g_02415
OG0001244	Syal.g_00882	Syaa.g_02445
OG0001245	Syal.g_02522	Syaa.g_01492
OG0001246	Syal.g_02927	Syaa.g_02023
OG0001247	Syal.g_01126	Syaa.g_01207
OG0001248	Syal.g_01778	Syaa.g_01204
OG0001250	Syal.g_02469	Syaa.g_00832
OG0001251	Syal.g_02576	Syaa.g_02667
OG0001252	Syal.g_01834	Syaa.g_00867
OG0001253	Syal.g_02521	Syaa.g_01467
OG0001254	Syal.g_02507	Syaa.g_01029
OG0001255	Syal.g_02609	Syaa.g_01696
OG0001256	Syal.g_00571	Syaa.g_00567
OG0001257	Syal.g_02262	Syaa.g_00405
OG0001258	Syal.g_00582	Syaa.g_00557
OG0001259	Syal.g_00643	Syaa.g_00669
OG0001260	Syal.g_00665	Syaa.g_00642
OG0001261	Syal.g_00265	Syaa.g_02259
OG0001262	Syal.g_00154	Syaa.g_00059
OG0001263	Syal.g_00856	Syaa.g_02418
OG0001265	Syal.g_00842	Syaa.g_02405
OG0001266	Syal.g_00960	Syaa.g_02532
OG0001267	Syal.g_01263	Syaa.g_00262
OG0001268	Syal.g_00353	Syaa.g_02176
OG0001269	Syal.g_02567	Syaa.g_01499
OG0001270	Syal.g_00528	Syaa.g_00701
OG0001271	Syal.g_00466	Syaa.g_01845
OG0001272	Syal.g_02903	Syaa.g_02045
OG0001273	Syal.g_02641	Syaa.g_01639
OG0001274	Syal.g_01007	Syaa.g_02563
OG0001275	Syal.g_01932	Syaa.g_01311
OG0001276	Syal.g_01914	Syaa.g_01295
OG0001277	Syal.g_02963	Syaa.g_02724
OG0001278	Syal.g_01766	Syaa.g_00966
OG0001279	Syal.g_02565	Syaa.g_01749
OG0001280	Syal.g_01604	Syaa.g_00738
OG0001281	Syal.g_01592	Syaa.g_00728
OG0001282	Syal.g_02887	Syaa.g_02060
OG0001283	Syal.g_01179	Syaa.g_02734
OG0001284	Syal.g_03007	Syaa.g_00583
OG0001286	Syal.g_00280	Syaa.g_02245
OG0001287	Syal.g_01461	Syaa.g_00121
OG0001289	Syal.g_00781	Syaa.g_00327
OG0001290	Syal.g_00813	Syaa.g_02373
OG0001291	Syal.g_00866	Syaa.g_02428
OG0001292	Syal.g_01206	Syaa.g_00310
OG0001293	Syal.g_01236	Syaa.g_00288
OG0001294	Syal.g_02207	Syaa.g_01076
OG0001295	Syal.g_01828	Syaa.g_01964
OG0001296	Syal.g_02933	Syaa.g_02017
OG0001298	Syal.g_02777	Syaa.g_01913
OG0001299	Syal.g_02200	Syaa.g_01070
OG0001300	Syal.g_01795	Syaa.g_00905
OG0001301	Syal.g_01941, Syal.g_01810	Syaa.g_00891
OG0001302	Syal.g_02607	Syaa.g_01600
OG0001303	Syal.g_02033	Syaa.g_01402
OG0001304	Syal.g_01899	Syaa.g_01281
OG0001305	Syal.g_01817	Syaa.g_00885
OG0001306	Syal.g_01626	Syaa.g_00753
OG0001309	Syal.g_02943	Syaa.g_02005
OG0001310	Syal.g_00605	Syaa.g_00535
OG0001311	Syal.g_01912	Syaa.g_01293
OG0001312	Syal.g_02024	Syaa.g_01391
OG0001315	Syal.g_00300	Syaa.g_02226
OG0001316	Syal.g_00872	Syaa.g_02434
OG0001317	Syal.g_00687	Syaa.g_02112
OG0001318	Syal.g_01228	Syaa.g_00296
OG0001319	Syal.g_01252	Syaa.g_00273
OG0001321	Syal.g_00508	Syaa.g_00719
OG0001322	Syal.g_00507	Syaa.g_00720
OG0001323	Syal.g_02946	Syaa.g_02002
OG0001324	Syal.g_01796	Syaa.g_00904
OG0001325	Syal.g_01865	Syaa.g_01243
OG0001326	Syal.g_02405, Syal.g_01138	Syaa.g_00396, Syaa.g_02672
OG0001327	Syal.g_02296	Syaa.g_01083
OG0001328	Syal.g_02266	Syaa.g_01104
OG0001330	Syal.g_01611	Syaa.g_00746
OG0001334	Syal.g_00311	Syaa.g_02216
OG0001335	Syal.g_00312	Syaa.g_02215
OG0001336	Syal.g_01180	Syaa.g_02735
OG0001337	Syal.g_00308	Syaa.g_02219
OG0001337	Syal.g_00327	Syaa.g_02200
OG0001338	Syal.g_02003	Syaa.g_02206, Syaa.g_02184
OG0001338	Syal.g_00330	Syaa.g_02195
OG0001339	Syal.g_00816	Syaa.g_02376
OG0001340	Syal.g_00328	Syaa.g_02199
OG0001341	Syal.g_02538	Syaa.g_00897
OG0001343	Syal.g_01190	Syaa.g_02664
OG0001344	Syal.g_01658	Syaa.g_00775
OG0001345	Syal.g_01694	Syaa.g_00803
OG0001346	Syal.g_01600	Syaa.g_00734
OG0001347	Syal.g_01531	Syaa.g_00195
OG0001348	Syal.g_01849	Syaa.g_00847
OG0001349	Syal.g_01426	Syaa.g_00437
OG0001351	Syal.g_00501	Syaa.g_01863
OG0001353	Syal.g_02457	Syaa.g_00841
OG0001354	Syal.g_01973	Syaa.g_01338
OG0001357	Syal.g_00433, Syal.g_02584	Syaa.g_02307
OG0001358	Syal.g_02715	Syaa.g_01663
OG0001359	Syal.g_01189	Syaa.g_02663
OG0001360	Syal.g_01696	Syaa.g_00805
OG0001361	Syal.g_01691	Syaa.g_00800
OG0001362	Syal.g_00397	Syaa.g_01789
OG0001363	Syal.g_00399	Syaa.g_01791
OG0001364	Syal.g_01342	Syaa.g_00171
OG0001366	Syal.g_00616	Syaa.g_00524
OG0001368	Syal.g_01200	Syaa.g_00317
OG0001369	Syal.g_00803	Syaa.g_02363
OG0001373	Syal.g_01137	Syaa.g_02671
OG0001374	Syal.g_01145	Syaa.g_02679
OG0001375	Syal.g_01191	Syaa.g_02665
OG0001376	Syal.g_01095	Syaa.g_02614
OG0001377	Syal.g_01094	Syaa.g_02613
OG0001378	Syal.g_00529	Syaa.g_00700
OG0001379	Syal.g_01609	Syaa.g_00744
OG0001382	Syal.g_00220	Syaa.g_01866
OG0001383	Syal.g_00677	Syaa.g_02101
OG0001385	Syal.g_01134	Syaa.g_02668
OG0001386	Syal.g_01135	Syaa.g_02669
OG0001387	Syal.g_01136	Syaa.g_02670
OG0001388	Syal.g_01139	Syaa.g_02673
OG0001389	Syal.g_01140	Syaa.g_02674
OG0001390	Syal.g_01141	Syaa.g_02675
OG0001391	Syal.g_01142	Syaa.g_02676
OG0001392	Syal.g_01143	Syaa.g_02677
OG0001393	Syal.g_01144	Syaa.g_02678
OG0001394	Syal.g_02250	Syaa.g_01118
OG0001395	Syal.g_00001, Syal.g_02432	Syaa.g_01267
OG0001396	Syal.g_01532	Syaa.g_00196
OG0001398	Syal.g_00774	Syaa.g_01424
OG0001401	Syal.g_02463	Syaa.g_00837
OG0001402	Syal.g_02711	Syaa.g_01658
OG0001404	Syal.g_00750	Syaa.g_00355
OG0001405	Syal.g_00314	Syaa.g_02213
OG0001406	Syal.g_01096	Syaa.g_02615
OG0001407	Syal.g_01774	Syaa.g_01986
OG0001408	Syal.g_02589	Syaa.g_00953
OG0001411	Syal.g_01399	Syaa.g_00457
OG0001412	Syal.g_01530	Syaa.g_00194
OG0001416	Syal.g_01595	Syaa.g_00731
OG0001417	Syal.g_01974	Syaa.g_01339
OG0001419	Syal.g_01775	Syaa.g_01985
OG0001420	Syal.g_02955	Syaa.g_01991
OG0001426	Syal.g_00694	Syaa.g_00419, Syaa.g_02303
OG0001426	Syal.g_00731	Syaa.g_01744
OG0001428	Syal.g_00915	Syaa.g_02481
OG0001430	Syal.g_01055	Syaa.g_02584
OG0001432	Syal.g_02578	Syaa.g_00930
OG0001433	Syal.g_02212	Syaa.g_00849
OG0001434	Syal.g_02245	Syaa.g_01123
OG0001435	Syal.g_02290	Syaa.g_01090
OG0001438	Syal.g_01278	Syaa.g_00247
OG0001439	Syal.g_01306	Syaa.g_00221
OG0001442	Syal.g_02234	Syaa.g_01138
OG0001443	Syal.g_01101	Syaa.g_02617
OG0001444	Syal.g_00798	Syaa.g_02357
OG0001447	Syal.g_00853	Syaa.g_02416
OG0001448	Syal.g_02552	Syaa.g_00423
OG0001449	Syal.g_01198	Syaa.g_02098, Syaa.g_01042
OG0001452	Syal.g_01223	Syaa.g_00301
OG0001454	Syal.g_02566	Syaa.g_01580
OG0001456	Syal.g_01146	Syaa.g_02687
OG0001457	Syal.g_01147	Syaa.g_02688
OG0001458	Syal.g_01148	Syaa.g_02689
OG0001459	Syal.g_01493, Syal.g_02104	Syaa.g_01040
OG0001460	Syal.g_02211	Syaa.g_00850
OG0001461	Syal.g_02091	Syaa.g_02328
OG0001470	Syal.g_00181	Syaa.g_00693
OG0001471	Syal.g_01301	Syaa.g_00226
OG0001473	Syal.g_02571	Syaa.g_01603
OG0001474	Syal.g_00354	Syaa.g_02175
OG0001475	Syal.g_00184	Syaa.g_00691
OG0001477	Syal.g_01807	Syaa.g_00893
OG0001479	Syal.g_00351	Syaa.g_02178
OG0001480	Syal.g_02599	Syaa.g_00810
OG0001482	Syal.g_01964	Syaa.g_01329
OG0001486	Syal.g_01651	Syaa.g_00768
OG0001488	Syal.g_01677	Syaa.g_00791
OG0001489	Syal.g_00291	Syaa.g_02234
OG0001492	Syal.g_01769	Syaa.g_00969
OG0001493	Syal.g_01760	Syaa.g_00961
OG0001495	Syal.g_00223	Syaa.g_02317
OG0001496	Syal.g_01804	Syaa.g_00895
OG0001497	Syal.g_01806	Syaa.g_00894
OG0001498	Syal.g_00554	Syaa.g_02148
OG0001499	Syal.g_00086	Syaa.g_01698
OG0001502	Syal.g_02489	Syaa.g_00819
OG0001504	Syal.g_02103, Syal.g_01492	Syaa.g_01039
OG0001505	Syal.g_01370, Syal.g_01371	Syaa.g_00495
OG0001507	Syal.g_02094	Syaa.g_02137
OG0001508	Syal.g_00180	Syaa.g_00694
OG0001509	Syal.g_00189	Syaa.g_00085
OG0001509	Syal.g_00190	Syaa.g_00197
OG0001510	Syal.g_01489	Syaa.g_00116
OG0001511	Syal.g_00829	Syaa.g_02389
OG0001512	Syal.g_00682	Syaa.g_02105
OG0001513	Syal.g_01361	Syaa.g_00150
OG0001514	Syal.g_01803	Syaa.g_00896
OG0001515	Syal.g_01791	Syaa.g_00909
OG0001516	Syal.g_02197	Syaa.g_01067
OG0001517	Syal.g_00348	Syaa.g_02181
OG0001518	Syal.g_02309, Syal.g_01087	Syaa.g_02609
OG0001519	Syal.g_01103	Syaa.g_02619
OG0001520	Syal.g_02790	Syaa.g_01929
OG0001527	Syal.g_02796	Syaa.g_01936
OG0001528	Syal.g_00182	Syaa.g_00692
OG0001529	Syal.g_00145	Syaa.g_00050
OG0001530	Syal.g_00827	Syaa.g_02387
OG0001531	Syal.g_00681	Syaa.g_02104
OG0001532	Syal.g_01710	Syaa.g_01001
OG0001533	Syal.g_00494	Syaa.g_01857
OG0001533	Syal.g_00533	Syaa.g_01868
OG0001534	Syal.g_01898	Syaa.g_01280
OG0001535	Syal.g_01917	Syaa.g_01297
OG0001536	Syal.g_01996	Syaa.g_01362
OG0001537	Syal.g_02257	Syaa.g_01112
OG0001538	Syal.g_01870	Syaa.g_01159
OG0001539	Syal.g_02294	Syaa.g_01085
OG0001540	Syal.g_00858	Syaa.g_02420
OG0001541	Syal.g_00924	Syaa.g_02490
OG0001542	Syal.g_00935	Syaa.g_02499
OG0001543	Syal.g_00988	Syaa.g_02547
OG0001544	Syal.g_01102	Syaa.g_02618
OG0001545	Syal.g_01170	Syaa.g_02723
OG0001546	Syal.g_02950	Syaa.g_01997
OG0001547	Syal.g_02050	Syaa.g_01420
OG0001551	Syal.g_01781	Syaa.g_00853
OG0001554	Syal.g_01065	Syaa.g_02590
OG0001557	Syal.g_02249	Syaa.g_01119
OG0001558	Syal.g_00117	Syaa.g_00022
OG0001559	Syal.g_00826	Syaa.g_02386
OG0001560	Syal.g_00812	Syaa.g_02372
OG0001561	Syal.g_01910	Syaa.g_01291
OG0001562	Syal.g_01926	Syaa.g_01305
OG0001563	Syal.g_00274	Syaa.g_02250
OG0001567	Syal.g_02051	Syaa.g_01421
OG0001568	Syal.g_02049	Syaa.g_01416
OG0001570	Syal.g_02053	Syaa.g_01693
OG0001572	Syal.g_03017	Syaa.g_01180
OG0001574	Syal.g_02798	Syaa.g_01938
OG0001575	Syal.g_02793	Syaa.g_01933
OG0001577	Syal.g_01648	Syaa.g_00765
OG0001579	Syal.g_00318	Syaa.g_02207
OG0001580	Syal.g_01052	Syaa.g_02580
OG0001582	Syal.g_02644	Syaa.g_01746
OG0001589	Syal.g_00647	Syaa.g_00664
OG0001590	Syal.g_02642	Syaa.g_01640
OG0001591	Syal.g_02209	Syaa.g_01078
OG0001592	Syal.g_01053	Syaa.g_02581
OG0001593	Syal.g_02118	Syaa.g_00942, Syaa.g_01127
OG0001594	Syal.g_00056, Syal.g_00057	Syaa.g_01755
OG0001614	Syal.g_01451	Syaa.g_00130
OG0001615	Syal.g_02820	Syaa.g_01958
OG0001616	Syal.g_01699	Syaa.g_01024
OG0001617	Syal.g_01800	Syaa.g_00901
OG0001618	Syal.g_02420	Syaa.g_01254
OG0001619	Syal.g_02009	Syaa.g_01374
OG0001620	Syal.g_00360	Syaa.g_02169
OG0001621	Syal.g_01224	Syaa.g_00300
OG0001622	Syal.g_01178	Syaa.g_02733
OG0001623	Syal.g_00331	Syaa.g_02194
OG0001624	Syal.g_02962	Syaa.g_01587
OG0001624	Syal.g_02606	Syaa.g_02623
OG0001625	Syal.g_01230	Syaa.g_00294
OG0001634	Syal.g_02203	Syaa.g_01073
OG0001635	Syal.g_01517	Syaa.g_00094
OG0001636	Syal.g_00137	Syaa.g_00043
OG0001637	Syal.g_00659	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651
OG0001638	Syal.g_00599	Syaa.g_00538
OG0001639	Syal.g_02968	Syaa.g_00626
OG0001640	Syal.g_01839	Syaa.g_00862
OG0001641	Syal.g_01955	Syaa.g_01321
OG0001643	Syal.g_02631	Syaa.g_01628
OG0001644	Syal.g_02426	Syaa.g_01263
OG0001645	Syal.g_02826	Syaa.g_01965
OG0001647	Syal.g_01254	Syaa.g_00271
OG0001652	Syal.g_00115	Syaa.g_00018
OG0001653	Syal.g_00801	Syaa.g_02360
OG0001654	Syal.g_02966	Syaa.g_00628
OG0001655	Syal.g_02854	Syaa.g_01223
OG0001655	Syal.g_00703	Syaa.g_01723
OG0001656	Syal.g_00317	Syaa.g_02209
OG0001657	Syal.g_00897	Syaa.g_02464
OG0001658	Syal.g_01066	Syaa.g_02591
OG0001659	Syal.g_01706	Syaa.g_01006
OG0001666	Syal.g_01491, Syal.g_02102, Syal.g_02073	Syaa.g_01506
OG0001667	Syal.g_02863	Syaa.g_01129
OG0001671	Syal.g_00993	Syaa.g_02552
OG0001672	Syal.g_00765	Syaa.g_00339
OG0001673	Syal.g_00689	Syaa.g_02114
OG0001675	Syal.g_01928	Syaa.g_01307
OG0001677	Syal.g_00303	Syaa.g_02223, Syaa.g_01003
OG0001678	Syal.g_00197	Syaa.g_02348
OG0001680	Syal.g_00607	Syaa.g_00533
OG0001682	Syal.g_02407	Syaa.g_01581
OG0001692	Syal.g_00024	Syaa.g_01769
OG0001693	Syal.g_01822	Syaa.g_00880
OG0001694	Syal.g_01265	Syaa.g_00260
OG0001695	Syal.g_01165	Syaa.g_02708
OG0001702	Syal.g_00786	Syaa.g_00322
OG0001703	Syal.g_02890	Syaa.g_02057
OG0001712	Syal.g_02524	Syaa.g_01487
OG0001713	Syal.g_01668	Syaa.g_00783
OG0001714	Syal.g_01529	Syaa.g_00084
OG0001715	Syal.g_02550	Syaa.g_01563
OG0001716	Syal.g_02491, Syal.g_01503	Syaa.g_00817
OG0001717	Syal.g_00910	Syaa.g_02476
OG0001729	Syal.g_00676	Syaa.g_02100
OG0001730	Syal.g_00672	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092
OG0001731	Syal.g_02986	Syaa.g_00599
OG0001732	Syal.g_01730	Syaa.g_00984
OG0001733	Syal.g_02213	Syaa.g_01080
OG0001734	Syal.g_02492	Syaa.g_00816
OG0001735	Syal.g_02179	Syaa.g_01060
OG0001737	Syal.g_01284	Syaa.g_00241
OG0001738	Syal.g_01320	Syaa.g_00204
OG0001739	Syal.g_01163	Syaa.g_02706
OG0001740	Syal.g_01167	Syaa.g_02720
OG0001741	Syal.g_00708, Syal.g_02278	Syaa.g_01565
OG0001750	Syal.g_00799	Syaa.g_02358
OG0001751	Syal.g_00690	Syaa.g_02115
OG0001752	Syal.g_00669	Syaa.g_00639
OG0001753	Syal.g_00662	Syaa.g_00646
OG0001754	Syal.g_00661	Syaa.g_00647
OG0001755	Syal.g_02942	Syaa.g_02006
OG0001759	Syal.g_02141	Syaa.g_01505
OG0001760	Syal.g_02096	Syaa.g_01500
OG0001761	Syal.g_02727	Syaa.g_01679
OG0001762	Syal.g_01947	Syaa.g_01314
OG0001763	Syal.g_01961	Syaa.g_01327
OG0001764	Syal.g_02046	Syaa.g_01412
OG0001765	Syal.g_02105	Syaa.g_01041
OG0001766	Syal.g_01296	Syaa.g_00230
OG0001767	Syal.g_01334	Syaa.g_00179
OG0001768	Syal.g_00941	Syaa.g_02505
OG0001770	Syal.g_02501	Syaa.g_00115
OG0001783	Syal.g_01456	Syaa.g_00126
OG0001784	Syal.g_00795	Syaa.g_02354
OG0001785	Syal.g_00660	Syaa.g_00648
OG0001786	Syal.g_03009	Syaa.g_00581
OG0001787	Syal.g_02839	Syaa.g_01981
OG0001788	Syal.g_02836	Syaa.g_01978
OG0001789	Syal.g_01602	Syaa.g_00736
OG0001790	Syal.g_01633	Syaa.g_00760
OG0001792	Syal.g_01737	Syaa.g_00977
OG0001794	Syal.g_01902, Syal.g_01901	Syaa.g_01283
OG0001796	Syal.g_01923	Syaa.g_01303
OG0001797	Syal.g_02017	Syaa.g_01382
OG0001798	Syal.g_02709	Syaa.g_01655
OG0001799	Syal.g_02336, Syal.g_02616	Syaa.g_01617
OG0001800	Syal.g_01539	Syaa.g_01750
OG0001801	Syal.g_00038	Syaa.g_01759
OG0001803	Syal.g_00519	Syaa.g_00709
OG0001804	Syal.g_00553	Syaa.g_02147
OG0001805	Syal.g_01211	Syaa.g_00305
OG0001806	Syal.g_01253	Syaa.g_00272
OG0001807	Syal.g_01337	Syaa.g_00176
OG0001808	Syal.g_01344	Syaa.g_00163
OG0001810	Syal.g_00878	Syaa.g_02432
OG0001811	Syal.g_00933	Syaa.g_02497
OG0001812	Syal.g_01054	Syaa.g_02582
OG0001813	Syal.g_01117	Syaa.g_02646
OG0001814	Syal.g_00081	Syaa.g_02744
OG0001815	Syal.g_00091	Syaa.g_02753
OG0001816	Syal.g_02297	Syaa.g_01082
OG0001817	Syal.g_02537	Syaa.g_01570, Syaa.g_00409, Syaa.g_01714
OG0001838	Syal.g_00105	Syaa.g_00008
OG0001839	Syal.g_00133	Syaa.g_00039
OG0001840	Syal.g_00151	Syaa.g_00056
OG0001841	Syal.g_00158	Syaa.g_00063
OG0001843	Syal.g_01450	Syaa.g_00131
OG0001844	Syal.g_01449	Syaa.g_00132
OG0001845	Syal.g_01448	Syaa.g_00133
OG0001846	Syal.g_00845	Syaa.g_02408
OG0001847	Syal.g_00843	Syaa.g_02406
OG0001848	Syal.g_00839	Syaa.g_02402
OG0001849	Syal.g_00780	Syaa.g_00328
OG0001850	Syal.g_00768	Syaa.g_00337
OG0001851	Syal.g_00761	Syaa.g_00343
OG0001852	Syal.g_00760	Syaa.g_00344
OG0001853	Syal.g_00753	Syaa.g_00351
OG0001854	Syal.g_00685	Syaa.g_02109
OG0001856	Syal.g_00563	Syaa.g_00575
OG0001857	Syal.g_00560	Syaa.g_00578
OG0001858	Syal.g_02981	Syaa.g_00606
OG0001859	Syal.g_02879	Syaa.g_02069
OG0001860	Syal.g_02892	Syaa.g_02055
OG0001861	Syal.g_02904	Syaa.g_02044
OG0001862	Syal.g_02916	Syaa.g_02033
OG0001863	Syal.g_02922	Syaa.g_02028
OG0001864	Syal.g_02829	Syaa.g_01969
OG0001865	Syal.g_02562	Syaa.g_01901
OG0001866	Syal.g_02740	Syaa.g_01878
OG0001867	Syal.g_02729	Syaa.g_01681
OG0001868	Syal.g_01596	Syaa.g_00732
OG0001869	Syal.g_01647	Syaa.g_00764
OG0001870	Syal.g_01656	Syaa.g_00773
OG0001871	Syal.g_01661	Syaa.g_00778
OG0001872	Syal.g_01742	Syaa.g_00970
OG0001873	Syal.g_01700	Syaa.g_01023
OG0001874	Syal.g_01697	Syaa.g_01026
OG0001877	Syal.g_01792	Syaa.g_00908
OG0001878	Syal.g_01931	Syaa.g_01310
OG0001879	Syal.g_01950	Syaa.g_01316
OG0001880	Syal.g_01987	Syaa.g_01352
OG0001881	Syal.g_01988	Syaa.g_01354
OG0001882	Syal.g_02014	Syaa.g_01379
OG0001883	Syal.g_02018	Syaa.g_01384
OG0001884	Syal.g_02564	Syaa.g_01393
OG0001885	Syal.g_02041	Syaa.g_01407
OG0001886	Syal.g_02045	Syaa.g_01411
OG0001887	Syal.g_02267	Syaa.g_01103
OG0001888	Syal.g_02243	Syaa.g_01131
OG0001889	Syal.g_01880	Syaa.g_01186
OG0001890	Syal.g_02476	Syaa.g_00825
OG0001891	Syal.g_02480	Syaa.g_00821
OG0001892	Syal.g_02601	Syaa.g_00809
OG0001893	Syal.g_02708	Syaa.g_01654
OG0001894	Syal.g_02637	Syaa.g_01634, Syaa.g_01635
OG0001895	Syal.g_00063	Syaa.g_01756
OG0001896	Syal.g_00535	Syaa.g_00697
