Orthogroup	Syab	Syar
OG0001139	Syab.g_01025	Syar.g_01980
OG0001140	Syab.g_01026	Syar.g_01981
OG0001141	Syab.g_01027	Syar.g_01982
OG0001142	Syab.g_01028	Syar.g_01983
OG0001143	Syab.g_01037	Syar.g_01698
OG0001144	Syab.g_01052	Syar.g_01707
OG0001145	Syab.g_00928	Syar.g_02769
OG0001146	Syab.g_00907	Syar.g_02782
OG0001147	Syab.g_00716	Syar.g_01276
OG0001148	Syab.g_02085	Syar.g_01459
OG0001149	Syab.g_02084	Syar.g_01458
OG0001150	Syab.g_02083	Syar.g_01457
OG0001151	Syab.g_02070	Syar.g_01238
OG0001152	Syab.g_02069	Syar.g_01237
OG0001153	Syab.g_00731	Syar.g_01398
OG0001154	Syab.g_00730	Syar.g_01397
OG0001155	Syab.g_02171	Syar.g_01211
OG0001156	Syab.g_02174	Syar.g_01185
OG0001157	Syab.g_02175	Syar.g_01184
OG0001158	Syab.g_02176	Syar.g_01183
OG0001159	Syab.g_02177	Syar.g_01182
OG0001160	Syab.g_02231	Syar.g_02908
OG0001161	Syab.g_02797	Syar.g_00382
OG0001162	Syab.g_00893	Syar.g_03081
OG0001163	Syab.g_02241	Syar.g_02917
OG0001164	Syab.g_02247	Syar.g_02922
OG0001165	Syab.g_02252	Syar.g_02927
OG0001166	Syab.g_02296	Syar.g_02959
OG0001167	Syab.g_02322	Syar.g_02982
OG0001168	Syab.g_02324	Syar.g_02983
OG0001169	Syab.g_02326	Syar.g_02985
OG0001170	Syab.g_02328	Syar.g_02987
OG0001171	Syab.g_02339	Syar.g_02999
OG0001172	Syab.g_00371	Syar.g_00143
OG0001173	Syab.g_00372	Syar.g_00142
OG0001174	Syab.g_00380	Syar.g_00134
OG0001175	Syab.g_00381	Syar.g_00133
OG0001176	Syab.g_00398	Syar.g_01025
OG0001177	Syab.g_00396	Syar.g_01023
OG0001178	Syab.g_02263	Syar.g_02943
OG0001179	Syab.g_00427	Syar.g_01055
OG0001181	Syab.g_00457	Syar.g_01082
OG0001182	Syab.g_00467	Syar.g_01090
OG0001183	Syab.g_00474	Syar.g_01096
OG0001184	Syab.g_00196	Syar.g_00653
OG0001185	Syab.g_00119	Syar.g_00614
OG0001186	Syab.g_00085	Syar.g_00562
OG0001187	Syab.g_00081	Syar.g_00548
OG0001188	Syab.g_00079	Syar.g_00546
OG0001189	Syab.g_00058	Syar.g_00525
OG0001190	Syab.g_02755	Syar.g_00330
OG0001191	Syab.g_02771	Syar.g_00349
OG0001192	Syab.g_02778	Syar.g_00356
OG0001193	Syab.g_02827	Syar.g_00711
OG0001194	Syab.g_02833	Syar.g_00622
OG0001195	Syab.g_02834	Syar.g_00623
OG0001196	Syab.g_02896	Syar.g_00453
OG0001197	Syab.g_02898	Syar.g_00455
OG0001198	Syab.g_02911	Syar.g_00467
OG0001199	Syab.g_02440	Syar.g_03045
OG0001200	Syab.g_02442	Syar.g_03047
OG0001201	Syab.g_02501	Syar.g_03120
OG0001202	Syab.g_02635	Syar.g_00991
OG0001203	Syab.g_02369	Syar.g_03021
OG0001204	Syab.g_00353	Syar.g_00154
OG0001205	Syab.g_00593	Syar.g_02869
OG0001207	Syab.g_02088	Syar.g_01462
OG0001208	Syab.g_02098	Syar.g_01471
OG0001211	Syab.g_02013	Syar.g_02323
OG0001212	Syab.g_01955	Syar.g_02027
OG0001213	Syab.g_01886	Syar.g_02239
OG0001214	Syab.g_01872	Syar.g_02420
OG0001215	Syab.g_01171	Syar.g_00965
OG0001216	Syab.g_01269	Syar.g_01909
OG0001217	Syab.g_01464	Syar.g_02852
OG0001218	Syab.g_00723	Syar.g_01388
OG0001222	Syab.g_01396	Syar.g_02552
OG0001223	Syab.g_01345	Syar.g_02505
OG0001224	Syab.g_01214	Syar.g_01361
OG0001225	Syab.g_01212	Syar.g_01929
OG0001226	Syab.g_02450	Syar.g_03054
OG0001227	Syab.g_00891	Syar.g_02213
OG0001230	Syab.g_00791	Syar.g_02816
OG0001231	Syab.g_00017	Syar.g_00485
OG0001232	Syab.g_02306	Syar.g_02968
OG0001233	Syab.g_02329	Syar.g_02988
OG0001235	Syab.g_00391	Syar.g_01019
OG0001236	Syab.g_00200	Syar.g_00657
OG0001237	Syab.g_00192	Syar.g_00652
OG0001238	Syab.g_02773	Syar.g_00351
OG0001239	Syab.g_02437	Syar.g_03043
OG0001240	Syab.g_02484	Syar.g_03101
OG0001241	Syab.g_02494	Syar.g_03149, Syar.g_03112
OG0001242	Syab.g_02525	Syar.g_00043
OG0001243	Syab.g_02533	Syar.g_00051
OG0001244	Syab.g_02561	Syar.g_00075
OG0001245	Syab.g_01762	Syar.g_00999
OG0001246	Syab.g_02126	Syar.g_01910
OG0001247	Syab.g_02825	Syar.g_02024
OG0001248	Syab.g_01163	Syar.g_02059
OG0001249	Syab.g_00514	Syar.g_01113
OG0001250	Syab.g_01714	Syar.g_01819, Syar.g_03240
OG0001251	Syab.g_01816	Syar.g_02575
OG0001252	Syab.g_01228	Syar.g_01372
OG0001253	Syab.g_01761	Syar.g_02015
OG0001254	Syab.g_01749	Syar.g_02233
OG0001255	Syab.g_01846	Syar.g_01746
OG0001256	Syab.g_02238	Syar.g_02915
OG0001258	Syab.g_02250	Syar.g_02925
OG0001259	Syab.g_02327	Syar.g_02986
OG0001260	Syab.g_02350	Syar.g_03007
OG0001262	Syab.g_00060	Syar.g_00527
OG0001263	Syab.g_02536	Syar.g_00054
OG0001265	Syab.g_02523	Syar.g_00041
OG0001266	Syab.g_02639	Syar.g_00987
OG0001267	Syab.g_00295	Syar.g_00225
OG0001268	Syab.g_00529	Syar.g_01124
OG0001269	Syab.g_01809	Syar.g_00688
OG0001270	Syab.g_00579	Syar.g_01175
OG0001271	Syab.g_00694	Syar.g_01270
OG0001272	Syab.g_02102	Syar.g_01475
OG0001273	Syab.g_01878	Syar.g_02413
OG0001274	Syab.g_02706	Syar.g_00929
OG0001275	Syab.g_01330	Syar.g_02490
OG0001276	Syab.g_01313	Syar.g_01797
OG0001277	Syab.g_02163	Syar.g_02250
OG0001278	Syab.g_01152	Syar.g_01720
OG0001279	Syab.g_01807	Syar.g_02841
OG0001280	Syab.g_00918	Syar.g_03317
OG0001281	Syab.g_00906	Syar.g_02783
OG0001282	Syab.g_02086	Syar.g_01460, Syar.g_01351
OG0001283	Syab.g_02885	Syar.g_00447
OG0001284	Syab.g_02211	Syar.g_02900
OG0001285	Syab.g_02309	Syar.g_02972
OG0001286	Syab.g_00451	Syar.g_01077
OG0001287	Syab.g_00111	Syar.g_00606
OG0001288	Syab.g_00094	Syar.g_00591
OG0001289	Syab.g_02465	Syar.g_03080
OG0001290	Syab.g_02493	Syar.g_03111
OG0001291	Syab.g_02546	Syar.g_00064
OG0001292	Syab.g_00348	Syar.g_00160
OG0001293	Syab.g_00322	Syar.g_00198
OG0001294	Syab.g_01564	Syar.g_01687
OG0001295	Syab.g_01215	Syar.g_00693
OG0001296	Syab.g_02132	Syar.g_01506
OG0001297	Syab.g_02136	Syar.g_01510
OG0001298	Syab.g_01980	Syar.g_02210
OG0001299	Syab.g_01557	Syar.g_01915
OG0001303	Syab.g_01424	Syar.g_02583
OG0001304	Syab.g_01298	Syar.g_01557
OG0001305	Syab.g_01204	Syar.g_01937
OG0001306	Syab.g_00941	Syar.g_01521
OG0001307	Syab.g_01552	Syar.g_02591
OG0001308	Syab.g_00759	Syar.g_02798
OG0001309	Syab.g_02142	Syar.g_00360
OG0001310	Syab.g_02288	Syar.g_02951
OG0001311	Syab.g_01311	Syar.g_01795
OG0001312	Syab.g_01414	Syar.g_02569
OG0001315	Syab.g_00472	Syar.g_01094
OG0001317	Syab.g_02373	Syar.g_03025
OG0001318	Syab.g_00333	Syar.g_00186
OG0001319	Syab.g_00306	Syar.g_00215
OG0001325	Syab.g_01273	Syar.g_01577
OG0001326	Syab.g_02841	Syar.g_00632
OG0001327	Syab.g_01643	Syar.g_01674
OG0001329	Syab.g_00361	Syar.g_02337
OG0001331	Syab.g_02081	Syar.g_01455
OG0001334	Syab.g_00483	Syar.g_03166
OG0001336	Syab.g_02886	Syar.g_00448
OG0001338	Syab.g_00495	Syar.g_03232
OG0001339	Syab.g_02496	Syar.g_03114
OG0001343	Syab.g_00359	Syar.g_03210
OG0001345	Syab.g_01008	Syar.g_01958
OG0001346	Syab.g_00914	Syar.g_02778
OG0001347	Syab.g_02830	Syar.g_00565
OG0001348	Syab.g_01258	Syar.g_02259
OG0001349	Syab.g_00150	Syar.g_02764
OG0001351	Syab.g_00625	Syar.g_01420
OG0001353	Syab.g_01702	Syar.g_01809
OG0001354	Syab.g_01358	Syar.g_02520
OG0001358	Syab.g_01900	Syar.g_02262
OG0001359	Syab.g_00360	Syar.g_03211
OG0001360	Syab.g_01010	Syar.g_01961
OG0001361	Syab.g_00154, Syab.g_01005	Syar.g_01955
OG0001364	Syab.g_00211	Syar.g_00284
OG0001365	Syab.g_02760	Syar.g_00335
OG0001366	Syab.g_02299	Syar.g_02962
OG0001373	Syab.g_02840	Syar.g_00631
OG0001374	Syab.g_02848	Syar.g_00642
OG0001376	Syab.g_02782	Syar.g_03203, Syar.g_02600
OG0001377	Syab.g_02781	Syar.g_02599, Syar.g_03202
OG0001378	Syab.g_00578	Syar.g_01174
OG0001379	Syab.g_00923	Syar.g_02772
OG0001382	Syab.g_00393	Syar.g_02834, Syar.g_03204
OG0001383	Syab.g_02364	Syar.g_01880
OG0001383	Syab.g_02363, Syab.g_02713, Syab.g_02727, Syab.g_02733	Syar.g_03016
OG0001385	Syab.g_02837	Syar.g_00628
OG0001386	Syab.g_02838	Syar.g_00629
OG0001387	Syab.g_02839	Syar.g_00630
OG0001388	Syab.g_02842	Syar.g_00635
OG0001389	Syab.g_02843	Syar.g_00636
OG0001390	Syab.g_02844	Syar.g_00637
OG0001391	Syab.g_02845	Syar.g_00638
OG0001392	Syab.g_02846	Syar.g_00640
OG0001393	Syab.g_02847	Syar.g_00641
OG0001394	Syab.g_01599	Syar.g_02608
OG0001396	Syab.g_02831	Syar.g_00566
OG0001401	Syab.g_01708	Syar.g_01813
OG0001402	Syab.g_01896	Syar.g_02252
OG0001406	Syab.g_02783	Syar.g_02601
OG0001408	Syab.g_01826	Syar.g_02042
OG0001411	Syab.g_00147	Syar.g_02761, Syar.g_02360
OG0001413	Syab.g_01904	Syar.g_02062
OG0001415	Syab.g_02471	Syar.g_01553
OG0001416	Syab.g_00909	Syar.g_00433
OG0001417	Syab.g_01359	Syar.g_01885
OG0001420	Syab.g_02155	Syar.g_02680
OG0001428	Syab.g_02594	Syar.g_00108
OG0001429	Syab.g_01423	Syar.g_02582
OG0001430	Syab.g_02743	Syar.g_03306
OG0001432	Syab.g_01818	Syar.g_02064, Syar.g_02123
OG0001434	Syab.g_01594	Syar.g_02613
OG0001435	Syab.g_01637	Syar.g_01621
OG0001436	Syab.g_00216	Syar.g_03234
OG0001438	Syab.g_00280	Syar.g_00240
OG0001439	Syab.g_00248	Syar.g_00824
OG0001442	Syab.g_01583	Syar.g_02622
OG0001443	Syab.g_02794	Syar.g_00378
OG0001444	Syab.g_02479	Syar.g_03096
OG0001444	Syab.g_02736, Syab.g_00101	Syar.g_03093
OG0001447	Syab.g_02534	Syar.g_00052
OG0001449	Syab.g_00357	Syar.g_01897
OG0001450	Syab.g_01081	Syar.g_00880
OG0001452	Syab.g_00338	Syar.g_00167
OG0001454	Syab.g_01808	Syar.g_02065, Syar.g_02122
OG0001456	Syab.g_02850	Syar.g_00643
OG0001457	Syab.g_02851	Syar.g_00644
OG0001458	Syab.g_02852	Syar.g_00645
OG0001461	Syab.g_01754	Syar.g_02478
OG0001462	Syab.g_00042	Syar.g_00511
OG0001467	Syab.g_00805	Syar.g_01745
OG0001471	Syab.g_00253	Syar.g_00830
OG0001476	Syab.g_00984	Syar.g_01647, Syar.g_02077, Syar.g_02128
OG0001477	Syab.g_01191	Syar.g_02277
OG0001478	Syab.g_00661	Syar.g_01259
OG0001478	Syab.g_00670	Syar.g_03184
OG0001479	Syab.g_00527	Syar.g_01122
OG0001480	Syab.g_01836	Syar.g_02013
OG0001482	Syab.g_01349	Syar.g_02511
OG0001486	Syab.g_00967	Syar.g_01537
OG0001488	Syab.g_00994	Syar.g_03222, Syar.g_01948
OG0001489	Syab.g_00462	Syar.g_01087
OG0001492	Syab.g_01155	Syar.g_01717
OG0001493	Syab.g_01147	Syar.g_01725
OG0001496	Syab.g_01188	Syar.g_02279
OG0001497	Syab.g_01190	Syar.g_02278
OG0001498	Syab.g_00552	Syar.g_03286
OG0001502	Syab.g_01733	Syar.g_01840
OG0001505	Syab.g_00189	Syar.g_02696
OG0001510	Syab.g_00103	Syar.g_00601
OG0001511	Syab.g_02509	Syar.g_03129
OG0001512	Syab.g_02368	Syar.g_03020
OG0001513	Syab.g_00193	Syar.g_00995
OG0001514	Syab.g_01187	Syar.g_02280
OG0001515	Syab.g_01176	Syar.g_03266, Syar.g_02594
OG0001516	Syab.g_01554	Syar.g_01918
OG0001517	Syab.g_00524	Syar.g_01119
OG0001518	Syab.g_02775	Syar.g_00353
OG0001519	Syab.g_02796	Syar.g_00380, Syar.g_00002
OG0001520	Syab.g_01992	Syar.g_02053
OG0001525	Syab.g_01823	Syar.g_01315
OG0001527	Syab.g_01998	Syar.g_02309
OG0001529	Syab.g_00051	Syar.g_00518
OG0001530	Syab.g_02507	Syar.g_03127
OG0001531	Syab.g_02367	Syar.g_03019
OG0001532	Syab.g_01024	Syar.g_01978
OG0001533	Syab.g_00636, Syab.g_00576	Syar.g_01173
OG0001534	Syab.g_01297	Syar.g_01558
OG0001535	Syab.g_01316	Syar.g_01799
OG0001536	Syab.g_01388	Syar.g_02544
OG0001537	Syab.g_01606	Syar.g_02602
OG0001538	Syab.g_01278	Syar.g_02644
OG0001539	Syab.g_01641	Syar.g_01626
OG0001540	Syab.g_02538	Syar.g_00056
OG0001541	Syab.g_02603	Syar.g_00117
OG0001542	Syab.g_02614	Syar.g_00128
OG0001543	Syab.g_02686	Syar.g_00949
OG0001544	Syab.g_02795	Syar.g_00379
OG0001545	Syab.g_02874	Syar.g_00865
OG0001546	Syab.g_02150	Syar.g_03276, Syar.g_02688
OG0001547	Syab.g_01440	Syar.g_01855
OG0001554	Syab.g_02753	Syar.g_00327
OG0001555	Syab.g_02418	Syar.g_01689
OG0001557	Syab.g_01598	Syar.g_02609
OG0001558	Syab.g_00021	Syar.g_00488
OG0001559	Syab.g_02506	Syar.g_03126
OG0001560	Syab.g_02492	Syar.g_03110
OG0001561	Syab.g_01309	Syar.g_01792
OG0001562	Syab.g_01324	Syar.g_02484
OG0001565	Syab.g_01837	Syar.g_03069
OG0001567	Syab.g_01441	Syar.g_01847
OG0001568	Syab.g_01439	Syar.g_01866
OG0001570	Syab.g_01443	Syar.g_02858
OG0001573	Syab.g_01264	Syar.g_02700
OG0001574	Syab.g_02000	Syar.g_02311
OG0001575	Syab.g_01995	Syar.g_02306
OG0001576	Syab.g_00896	Syar.g_02794
OG0001577	Syab.g_00964	Syar.g_01534
OG0001580	Syab.g_02740	Syar.g_00895
OG0001590	Syab.g_01879, Syab.g_01742	Syar.g_02412
OG0001591	Syab.g_01566	Syar.g_01685
OG0001592	Syab.g_02741	Syar.g_03309, Syar.g_00310
OG0001594	Syab.g_00887	Syar.g_03217
OG0001594	Syab.g_00807	Syar.g_00848, Syar.g_00374
OG0001614	Syab.g_00121	Syar.g_00617
OG0001615	Syab.g_01727	Syar.g_03185
OG0001616	Syab.g_01013	Syar.g_01964
OG0001617	Syab.g_01183	Syar.g_01972
OG0001618	Syab.g_01665	Syar.g_01298, Syar.g_01196, Syar.g_01571
OG0001619	Syab.g_01399	Syar.g_02556
OG0001620	Syab.g_00535	Syar.g_01131
OG0001621	Syab.g_00337	Syar.g_00169
OG0001622	Syab.g_02884	Syar.g_00446
OG0001623	Syab.g_00506	Syar.g_01694, Syar.g_01104
OG0001624	Syab.g_02059, Syab.g_02417, Syab.g_02162	Syar.g_02145
OG0001624	Syab.g_01843	Syar.g_01312, Syar.g_02156
OG0001625	Syab.g_00328	Syar.g_00192
OG0001627	Syab.g_02167	Syar.g_01215
OG0001634	Syab.g_01560	Syar.g_01691
OG0001636	Syab.g_00041	Syar.g_00510
OG0001637	Syab.g_02344	Syar.g_00971, Syar.g_02007
OG0001638	Syab.g_02270	Syar.g_03132, Syar.g_02949
OG0001639	Syab.g_02170	Syar.g_01212
OG0001640	Syab.g_01233	Syar.g_01377
OG0001641	Syab.g_01341	Syar.g_02500
OG0001642	Syab.g_02027	Syar.g_01387
OG0001643	Syab.g_01869	Syar.g_02423
OG0001644	Syab.g_01672	Syar.g_01876
OG0001645	Syab.g_02029	Syar.g_02340
OG0001645	Syab.g_02028, Syab.g_02814	Syar.g_00803
OG0001647	Syab.g_00304	Syar.g_00217
OG0001652	Syab.g_00019	Syar.g_00486
OG0001653	Syab.g_02482	Syar.g_03099
OG0001654	Syab.g_02168	Syar.g_01214
OG0001657	Syab.g_02575	Syar.g_00089
OG0001658	Syab.g_02754	Syar.g_00329
OG0001659	Syab.g_01020	Syar.g_01973
OG0001669	Syab.g_02892	Syar.g_00323, Syar.g_00555
OG0001671	Syab.g_02691	Syar.g_00943, Syar.g_03173
OG0001672	Syab.g_02448	Syar.g_03053
OG0001673	Syab.g_02375	Syar.g_03028
OG0001675	Syab.g_01326	Syar.g_02486
OG0001677	Syab.g_00475	Syar.g_01097
OG0001678	Syab.g_00370	Syar.g_00144
OG0001679	Syab.g_02475, Syab.g_01425	Syar.g_00032
OG0001680	Syab.g_02290	Syar.g_02953
OG0001682	Syab.g_01647, Syab.g_01663	Syar.g_01573
OG0001692	Syab.g_00782	Syar.g_02812
OG0001694	Syab.g_00293	Syar.g_00227
OG0001695	Syab.g_02869	Syar.g_00864
OG0001702	Syab.g_02470	Syar.g_03087
OG0001703	Syab.g_02089	Syar.g_01463
OG0001712	Syab.g_01764	Syar.g_01846
OG0001713	Syab.g_00985	Syar.g_02147
OG0001715	Syab.g_01788	Syar.g_00804
OG0001717	Syab.g_02588	Syar.g_00103
OG0001726	Syab.g_01087	Syar.g_01863
OG0001729	Syab.g_02362	Syar.g_03015
OG0001730	Syab.g_02358	Syar.g_00837, Syar.g_00806
OG0001731	Syab.g_02188	Syar.g_02884
OG0001732	Syab.g_01045	Syar.g_00464, Syar.g_01702
OG0001734	Syab.g_01735	Syar.g_00188
OG0001735	Syab.g_01535	Syar.g_02469
OG0001737	Syab.g_00274	Syar.g_00855
OG0001738	Syab.g_00233	Syar.g_00717
OG0001739	Syab.g_02867	Syar.g_00862
OG0001741	Syab.g_01067, Syab.g_02161	Syar.g_01311, Syar.g_02155
OG0001745	Syab.g_01769	Syar.g_02010
OG0001748	Syab.g_02693	Syar.g_00941
OG0001750	Syab.g_02480	Syar.g_03097, Syar.g_01648
OG0001751	Syab.g_02376	Syar.g_03029
OG0001752	Syab.g_02354	Syar.g_03214, Syar.g_03009
OG0001753	Syab.g_02347	Syar.g_00919, Syar.g_01879
OG0001754	Syab.g_02346	Syar.g_00973
OG0001755	Syab.g_02141	Syar.g_01515
OG0001756	Syab.g_02787, Syab.g_02780	Syar.g_00840, Syar.g_01320
OG0001761	Syab.g_01920	Syar.g_01703, Syar.g_00182
OG0001762	Syab.g_01333	Syar.g_02493
OG0001763	Syab.g_01346	Syar.g_02506
OG0001764	Syab.g_01436	Syar.g_01870
OG0001766	Syab.g_00263	Syar.g_00902
OG0001767	Syab.g_00218	Syar.g_02733
OG0001768	Syab.g_02620	Syar.g_02918
OG0001783	Syab.g_00116	Syar.g_00611
OG0001784	Syab.g_02474, Syab.g_02476	Syar.g_03090
OG0001786	Syab.g_02213	Syar.g_02903
OG0001787	Syab.g_02042	Syar.g_03272, Syar.g_01927
OG0001788	Syab.g_02039	Syar.g_02351
OG0001789	Syab.g_00916	Syar.g_02776
OG0001790	Syab.g_00948	Syar.g_01528, Syar.g_03295
OG0001792	Syab.g_01053	Syar.g_01708
OG0001794	Syab.g_01301, Syab.g_01300	Syar.g_03304
OG0001796	Syab.g_01322	Syar.g_01808
OG0001797	Syab.g_01407	Syar.g_00681
OG0001798	Syab.g_01894	Syar.g_02248
OG0001799	Syab.g_01854	Syar.g_02434
OG0001800	Syab.g_00819	Syar.g_02840
OG0001801	Syab.g_00804	Syar.g_02821
OG0001803	Syab.g_00589	Syar.g_02873
OG0001804	Syab.g_00553	Syar.g_01164
OG0001805	Syab.g_00342	Syar.g_00927
OG0001806	Syab.g_00305	Syar.g_00216
OG0001808	Syab.g_00209	Syar.g_00286, Syar.g_03226
OG0001809	Syab.g_02549	Syar.g_02274
OG0001811	Syab.g_02612	Syar.g_00125, Syar.g_02050
OG0001812	Syab.g_02742	Syar.g_03308, Syar.g_00311
OG0001813	Syab.g_02810	Syar.g_00696
OG0001814	Syab.g_02899	Syar.g_00456
OG0001815	Syab.g_02909	Syar.g_00465
OG0001816	Syab.g_01644	Syar.g_01675
OG0001817	Syab.g_01777	Syar.g_00012
OG0001837	Syab.g_02692	Syar.g_00942
OG0001838	Syab.g_00008	Syar.g_00478
OG0001839	Syab.g_00037	Syar.g_00506
OG0001840	Syab.g_00057	Syar.g_00524
OG0001841	Syab.g_00064	Syar.g_00531
OG0001843	Syab.g_00122	Syar.g_00618
OG0001844	Syab.g_00123	Syar.g_00619
OG0001845	Syab.g_00124	Syar.g_00621
OG0001846	Syab.g_02526	Syar.g_00044
OG0001847	Syab.g_02524	Syar.g_00042
OG0001848	Syab.g_02520	Syar.g_00037
OG0001849	Syab.g_02464	Syar.g_03079
OG0001850	Syab.g_02451	Syar.g_03055
OG0001851	Syab.g_02444	Syar.g_03049
OG0001852	Syab.g_02443	Syar.g_03048
OG0001853	Syab.g_02436	Syar.g_03042
OG0001854	Syab.g_02371	Syar.g_03023
OG0001856	Syab.g_02228	Syar.g_02907
OG0001857	Syab.g_02225	Syar.g_02904
OG0001858	Syab.g_02183	Syar.g_02339
OG0001859	Syab.g_02077	Syar.g_01451
OG0001860	Syab.g_02091	Syar.g_01465
OG0001861	Syab.g_02103	Syar.g_01476
OG0001862	Syab.g_02115	Syar.g_01488
OG0001863	Syab.g_02121	Syar.g_01495
OG0001864	Syab.g_02032	Syar.g_02227
OG0001865	Syab.g_01801, Syab.g_01966	Syar.g_02198
OG0001866	Syab.g_01933	Syar.g_02174
OG0001867	Syab.g_01922	Syar.g_02172
OG0001868	Syab.g_00910	Syar.g_02780
OG0001869	Syab.g_00963	Syar.g_01533
OG0001870	Syab.g_00972	Syar.g_01543
OG0001871	Syab.g_00977	Syar.g_01552
OG0001872	Syab.g_01058	Syar.g_01715
OG0001873	Syab.g_01014	Syar.g_01965
OG0001874	Syab.g_01011	Syar.g_01962
OG0001877	Syab.g_01177	Syar.g_02593
OG0001878	Syab.g_01329	Syar.g_02489
OG0001879	Syab.g_01336	Syar.g_02495
OG0001880	Syab.g_01379	Syar.g_03302, Syar.g_02535
OG0001881	Syab.g_01380	Syar.g_03301, Syar.g_02536
OG0001882	Syab.g_01404	Syar.g_00678, Syar.g_03147
OG0001883	Syab.g_01408	Syar.g_02561
OG0001884	Syab.g_01805	Syar.g_02571
OG0001885	Syab.g_01431	Syar.g_02587
OG0001886	Syab.g_01435	Syar.g_01871
OG0001887	Syab.g_01617	Syar.g_01971
OG0001888	Syab.g_01592	Syar.g_02614
OG0001889	Syab.g_01288	Syar.g_02654
OG0001890	Syab.g_01721	Syar.g_01831
OG0001891	Syab.g_01725	Syar.g_01839
OG0001892	Syab.g_01838	Syar.g_03139, Syar.g_02837
OG0001893	Syab.g_01893	Syar.g_02247
OG0001894	Syab.g_01874	Syar.g_02417
OG0001895	Syab.g_00813	Syar.g_02824
OG0001896	Syab.g_00574	Syar.g_01171
OG0001897	Syab.g_00532	Syar.g_01128
OG0001898	Syab.g_00513	Syar.g_01110
OG0001899	Syab.g_00434	Syar.g_01062
OG0001900	Syab.g_00320	Syar.g_00200
OG0001901	Syab.g_00319	Syar.g_00201
OG0001902	Syab.g_00288	Syar.g_00232
OG0001903	Syab.g_00279	Syar.g_00241
OG0001904	Syab.g_00213	Syar.g_00282
OG0001905	Syab.g_00206	Syar.g_00288
OG0001906	Syab.g_02539	Syar.g_00057
OG0001908	Syab.g_02605	Syar.g_00119
OG0001909	Syab.g_02618	Syar.g_01010
OG0001910	Syab.g_02697	Syar.g_00937
OG0001912	Syab.g_02765	Syar.g_00345
OG0001913	Syab.g_02769	Syar.g_00347
OG0001914	Syab.g_01751	Syar.g_02237
OG0001915	Syab.g_02906	Syar.g_00462
OG0001917	Syab.g_01314	Syar.g_01798
OG0001918	Syab.g_01466	Syar.g_00735
OG0001924	Syab.g_01915	Syar.g_02672
OG0001925	Syab.g_01916	Syar.g_02671
OG0001926	Syab.g_01917	Syar.g_02669
OG0001927	Syab.g_01918	Syar.g_02668
OG0001929	Syab.g_00071	Syar.g_00538
OG0001932	Syab.g_00120	Syar.g_00616
OG0001933	Syab.g_02503	Syar.g_03122
OG0001934	Syab.g_02488	Syar.g_03106
OG0001935	Syab.g_02441	Syar.g_03046
OG0001936	Syab.g_01467	Syar.g_02054
OG0001937	Syab.g_02196	Syar.g_02892
OG0001938	Syab.g_02093	Syar.g_01467
OG0001939	Syab.g_01845	Syar.g_00339
OG0001940	Syab.g_01981	Syar.g_02211
OG0001941	Syab.g_00905	Syar.g_02784
OG0001942	Syab.g_00940	Syar.g_01836
OG0001943	Syab.g_00987	Syar.g_01382
OG0001944	Syab.g_01442	Syar.g_02836
OG0001946	Syab.g_01178	Syar.g_02597
OG0001947	Syab.g_01235	Syar.g_01379
OG0001948	Syab.g_01344	Syar.g_02504
OG0001949	Syab.g_01363	Syar.g_02524
OG0001950	Syab.g_01365	Syar.g_02526
OG0001951	Syab.g_01381	Syar.g_02537
OG0001952	Syab.g_01405	Syar.g_00679
OG0001953	Syab.g_01406	Syar.g_00680
OG0001957	Syab.g_01888	Syar.g_02242
OG0001958	Syab.g_01537	Syar.g_02471
OG0001961	Syab.g_00692	Syar.g_01268
OG0001964	Syab.g_00383	Syar.g_00131
OG0001966	Syab.g_00326	Syar.g_00194
OG0001967	Syab.g_00324	Syar.g_00196
OG0001968	Syab.g_00323	Syar.g_00197
OG0001969	Syab.g_00251	Syar.g_00827
OG0001970	Syab.g_02541	Syar.g_00059
OG0001971	Syab.g_02616	Syar.g_01012
OG0001972	Syab.g_02710	Syar.g_00916
OG0001973	Syab.g_02720	Syar.g_00899, Syar.g_00908
OG0001974	Syab.g_02750	Syar.g_00325
OG0001975	Syab.g_01750	Syar.g_02236
OG0001976	Syab.g_01752	Syar.g_02238
OG0001979	Syab.g_01172, Syab.g_01161	Syar.g_00404, Syar.g_01841
OG0001980	Syab.g_00508, Syab.g_01253	Syar.g_01111
OG0001993	Syab.g_01913	Syar.g_02674
OG0001994	Syab.g_01914	Syar.g_02673
OG0001995	Syab.g_00345	Syar.g_02034
OG0001997	Syab.g_02478	Syar.g_03095
OG0001998	Syab.g_00888	Syar.g_03218
OG0001999	Syab.g_02321	Syar.g_02142, Syar.g_02981
OG0002002	Syab.g_01057	Syar.g_01714
OG0002003	Syab.g_01175	Syar.g_02127
OG0002004	Syab.g_00198	Syar.g_00361
OG0002006	Syab.g_01236	Syar.g_01380
OG0002007	Syab.g_01237	Syar.g_01994, Syar.g_01381
OG0002008	Syab.g_01331	Syar.g_02491
OG0002009	Syab.g_01603	Syar.g_02604
OG0002011	Syab.g_00559	Syar.g_00966
OG0002013	Syab.g_02456	Syar.g_03062
OG0002016	Syab.g_02690	Syar.g_00944
OG0002017	Syab.g_02823	Syar.g_00706
OG0002020	Syab.g_02865	Syar.g_00892
OG0002021	Syab.g_02863	Syar.g_00425
