Orthogroup	Syab	Prbj
OG0001114	Syab.g_01361	Prbj.g_02253
OG0001115	Syab.g_01357	Prbj.g_02251
OG0001116	Syab.g_01355	Prbj.g_02250
OG0001117	Syab.g_01354	Prbj.g_02249
OG0001118	Syab.g_01353	Prbj.g_02248
OG0001119	Syab.g_01351	Prbj.g_02247
OG0001120	Syab.g_01347	Prbj.g_02245
OG0001122	Syab.g_01320	Prbj.g_02216
OG0001123	Syab.g_01312	Prbj.g_02209
OG0001124	Syab.g_01310	Prbj.g_02207
OG0001125	Syab.g_01308	Prbj.g_02205
OG0001126	Syab.g_01231	Prbj.g_01850
OG0001127	Syab.g_01230	Prbj.g_01849
OG0001128	Syab.g_01227	Prbj.g_01846
OG0001129	Syab.g_01225	Prbj.g_01845
OG0001130	Syab.g_01224	Prbj.g_01844
OG0001131	Syab.g_01609	Prbj.g_02687
OG0001132	Syab.g_01790	Prbj.g_02537
OG0001133	Syab.g_01895	Prbj.g_02555
OG0001134	Syab.g_01748	Prbj.g_01990
OG0001135	Syab.g_01747	Prbj.g_01992
OG0001136	Syab.g_00966	Prbj.g_00969
OG0001137	Syab.g_00990	Prbj.g_00832
OG0001138	Syab.g_01023	Prbj.g_00004
OG0001139	Syab.g_01025	Prbj.g_00006
OG0001140	Syab.g_01026, Syab.g_00642	Prbj.g_00007
OG0001141	Syab.g_01027	Prbj.g_00008
OG0001142	Syab.g_01028	Prbj.g_00009
OG0001143	Syab.g_01037	Prbj.g_01907
OG0001144	Syab.g_01052	Prbj.g_02153
OG0001145	Syab.g_00928	Prbj.g_01717
OG0001146	Syab.g_00907	Prbj.g_01733
OG0001147	Syab.g_00716	Prbj.g_00121
OG0001148	Syab.g_02085	Prbj.g_01640
OG0001149	Syab.g_02084	Prbj.g_01641
OG0001150	Syab.g_02083	Prbj.g_01642
OG0001151	Syab.g_02070	Prbj.g_01654
OG0001152	Syab.g_02069	Prbj.g_01655
OG0001153	Syab.g_00731	Prbj.g_00651
OG0001154	Syab.g_00730	Prbj.g_00652
OG0001155	Syab.g_02171	Prbj.g_01686
OG0001156	Syab.g_02174	Prbj.g_01689
OG0001157	Syab.g_02175	Prbj.g_02538
OG0001158	Syab.g_02176	Prbj.g_01690
OG0001159	Syab.g_02177	Prbj.g_01691
OG0001160	Syab.g_02231	Prbj.g_00884
OG0001161	Syab.g_02797	Prbj.g_02535
OG0001162	Syab.g_00893	Prbj.g_00780
OG0001163	Syab.g_02241	Prbj.g_00870
OG0001164	Syab.g_02247	Prbj.g_00865
OG0001165	Syab.g_02252	Prbj.g_00862
OG0001166	Syab.g_02296	Prbj.g_00482
OG0001167	Syab.g_02322	Prbj.g_00461
OG0001168	Syab.g_02324	Prbj.g_00459
OG0001169	Syab.g_02326	Prbj.g_00457
OG0001170	Syab.g_02328	Prbj.g_00455
OG0001171	Syab.g_02339	Prbj.g_00445
OG0001172	Syab.g_00371	Prbj.g_02653
OG0001173	Syab.g_00372	Prbj.g_02652
OG0001174	Syab.g_00380	Prbj.g_02644
OG0001175	Syab.g_00381	Prbj.g_02643
OG0001176	Syab.g_00398	Prbj.g_01028
OG0001177	Syab.g_00396	Prbj.g_01030
OG0001178	Syab.g_02263	Prbj.g_00851
OG0001179	Syab.g_00427	Prbj.g_00999
OG0001180	Syab.g_00453	Prbj.g_00407
OG0001181	Syab.g_00457	Prbj.g_00403
OG0001182	Syab.g_00467	Prbj.g_00394
OG0001183	Syab.g_00474	Prbj.g_00367
OG0001184	Syab.g_00196	Prbj.g_01509
OG0001185	Syab.g_00119	Prbj.g_01592
OG0001186	Syab.g_00085	Prbj.g_01253
OG0001187	Syab.g_00081	Prbj.g_01249
OG0001188	Syab.g_00079	Prbj.g_01245
OG0001189	Syab.g_00058	Prbj.g_01223
OG0001190	Syab.g_02755	Prbj.g_01955
OG0001191	Syab.g_02771	Prbj.g_01968
OG0001192	Syab.g_02778	Prbj.g_01975
OG0001193	Syab.g_02827	Prbj.g_02013
OG0001194	Syab.g_02833	Prbj.g_02019
OG0001195	Syab.g_02834	Prbj.g_02020
OG0001196	Syab.g_02896	Prbj.g_02056
OG0001197	Syab.g_02898	Prbj.g_02058
OG0001198	Syab.g_02911	Prbj.g_02070
OG0001199	Syab.g_02440	Prbj.g_00570
OG0001200	Syab.g_02442	Prbj.g_00572
OG0001201	Syab.g_02501	Prbj.g_00621
OG0001202	Syab.g_02635	Prbj.g_01164
OG0001203	Syab.g_02369	Prbj.g_02610
OG0001204	Syab.g_00353	Prbj.g_01340
OG0001205	Syab.g_00593	Prbj.g_00110
OG0001206	Syab.g_00641	Prbj.g_00151
OG0001207	Syab.g_02088	Prbj.g_01638
OG0001208	Syab.g_02098	Prbj.g_01628
OG0001209	Syab.g_02038	Prbj.g_02130
OG0001210	Syab.g_02030	Prbj.g_02142
OG0001211	Syab.g_02013	Prbj.g_01864
OG0001212	Syab.g_01955	Prbj.g_01771
OG0001213	Syab.g_01886	Prbj.g_02565
OG0001214	Syab.g_01872	Prbj.g_02575
OG0001215	Syab.g_01171	Prbj.g_00932
OG0001216	Syab.g_01269	Prbj.g_02181
OG0001217	Syab.g_01464	Prbj.g_01884
OG0001218	Syab.g_00723	Prbj.g_00663
OG0001220	Syab.g_01737	Prbj.g_02503
OG0001221	Syab.g_01607	Prbj.g_02364
OG0001222	Syab.g_01396	Prbj.g_01984
OG0001223	Syab.g_01345	Prbj.g_02243
OG0001224	Syab.g_01214	Prbj.g_01842
OG0001225	Syab.g_01212	Prbj.g_01840
OG0001226	Syab.g_02450	Prbj.g_00678
OG0001227	Syab.g_00891	Prbj.g_01669
OG0001228	Syab.g_01697	Prbj.g_02158
OG0001229	Syab.g_01184	Prbj.g_00873
OG0001230	Syab.g_00791	Prbj.g_01046
OG0001231	Syab.g_00017	Prbj.g_01184
OG0001232	Syab.g_02306	Prbj.g_00477
OG0001233	Syab.g_02329	Prbj.g_00454
OG0001234	Syab.g_00385	Prbj.g_02640
OG0001235	Syab.g_00391	Prbj.g_01033
OG0001236	Syab.g_00200	Prbj.g_01505
OG0001237	Syab.g_00192	Prbj.g_01512
OG0001238	Syab.g_02773	Prbj.g_01969
OG0001239	Syab.g_02437	Prbj.g_00567
OG0001240	Syab.g_02484	Prbj.g_00604
OG0001241	Syab.g_02494	Prbj.g_00614
OG0001242	Syab.g_02525	Prbj.g_01560
OG0001243	Syab.g_02533	Prbj.g_01529
OG0001245	Syab.g_01762	Prbj.g_00689
OG0001246	Syab.g_02126	Prbj.g_02091
OG0001247	Syab.g_02825	Prbj.g_02453
OG0001248	Syab.g_01163	Prbj.g_00943
OG0001249	Syab.g_00514	Prbj.g_00347
OG0001250	Syab.g_01714	Prbj.g_02482
OG0001252	Syab.g_01228	Prbj.g_01847
OG0001253	Syab.g_01761	Prbj.g_00696
OG0001254	Syab.g_01749	Prbj.g_01991
OG0001255	Syab.g_01846	Prbj.g_00769
OG0001258	Syab.g_02250	Prbj.g_00864
OG0001259	Syab.g_02327	Prbj.g_00456
OG0001260	Syab.g_02350	Prbj.g_00426
OG0001261	Syab.g_00436	Prbj.g_00990
OG0001262	Syab.g_00060	Prbj.g_01226
OG0001263	Syab.g_02536	Prbj.g_01531
OG0001265	Syab.g_02523	Prbj.g_01558
OG0001266	Syab.g_02639	Prbj.g_01168
OG0001267	Syab.g_00295	Prbj.g_01405
OG0001268	Syab.g_00529	Prbj.g_00335
OG0001269	Syab.g_01809	Prbj.g_02500
OG0001270	Syab.g_00579	Prbj.g_00098
OG0001271	Syab.g_00694	Prbj.g_00131
OG0001272	Syab.g_02102	Prbj.g_01624
OG0001273	Syab.g_01878	Prbj.g_02568
OG0001274	Syab.g_02706	Prbj.g_00269
OG0001275	Syab.g_01330	Prbj.g_02227
OG0001276	Syab.g_01313	Prbj.g_02210
OG0001277	Syab.g_02163	Prbj.g_02042
OG0001278	Syab.g_01152	Prbj.g_02165
OG0001279	Syab.g_01807	Prbj.g_01299
OG0001280	Syab.g_00918	Prbj.g_01725
OG0001281	Syab.g_00906	Prbj.g_01734
OG0001283	Syab.g_02885	Prbj.g_02051
OG0001285	Syab.g_02309	Prbj.g_00473
OG0001286	Syab.g_00451	Prbj.g_00409
OG0001288	Syab.g_00094	Prbj.g_01286
OG0001290	Syab.g_02493	Prbj.g_00613
OG0001291	Syab.g_02546	Prbj.g_01541
OG0001292	Syab.g_00348	Prbj.g_01346
OG0001293	Syab.g_00322	Prbj.g_01369
OG0001294	Syab.g_01564	Prbj.g_00826
OG0001295	Syab.g_01215	Prbj.g_02145
OG0001297	Syab.g_02136	Prbj.g_02100
OG0001298	Syab.g_01980	Prbj.g_01797
OG0001300	Syab.g_01180	Prbj.g_00947
OG0001301	Syab.g_01197	Prbj.g_00755
OG0001302	Syab.g_01844	Prbj.g_01337
OG0001303	Syab.g_01424	Prbj.g_02309
OG0001307	Syab.g_01552	Prbj.g_00670
OG0001308	Syab.g_00759	Prbj.g_01074
OG0001309	Syab.g_02142	Prbj.g_02106
OG0001310	Syab.g_02288	Prbj.g_00488
OG0001311	Syab.g_01311	Prbj.g_02208
OG0001312	Syab.g_01414	Prbj.g_02298
OG0001313	Syab.g_00652, Syab.g_00660	Prbj.g_00142
OG0001313	Syab.g_00651	Prbj.g_00143
OG0001316	Syab.g_02552	Prbj.g_01548
OG0001319	Syab.g_00306	Prbj.g_01395
OG0001321	Syab.g_00616	Prbj.g_00119
OG0001322	Syab.g_00617	Prbj.g_00120
OG0001323	Syab.g_02145	Prbj.g_02109
OG0001324	Syab.g_01181	Prbj.g_00948
OG0001326	Syab.g_02841	Prbj.g_02026
OG0001328	Syab.g_01616	Prbj.g_02357
OG0001329	Syab.g_00361	Prbj.g_00043
OG0001330	Syab.g_00925	Prbj.g_01718
OG0001331	Syab.g_02081	Prbj.g_01644
OG0001332	Syab.g_02165	Prbj.g_01674
OG0001333	Syab.g_02323	Prbj.g_00460
OG0001334	Syab.g_00483	Prbj.g_00363
OG0001335	Syab.g_00484	Prbj.g_00362
OG0001336	Syab.g_02886	Prbj.g_02052
OG0001337	Syab.g_00480, Syab.g_00502	Prbj.g_00353
OG0001339	Syab.g_02496	Prbj.g_00616
OG0001340	Syab.g_00503	Prbj.g_00352
OG0001341	Syab.g_01779	Prbj.g_02463
OG0001344	Syab.g_00974	Prbj.g_00845
OG0001347	Syab.g_02830	Prbj.g_01278
OG0001348	Syab.g_01258	Prbj.g_00249
OG0001351	Syab.g_00625	Prbj.g_01893
OG0001353	Syab.g_01702	Prbj.g_02473
OG0001354	Syab.g_01358	Prbj.g_02252
OG0001357	Syab.g_00620	Prbj.g_01897
OG0001358	Syab.g_01900	Prbj.g_02549
OG0001360	Syab.g_01010	Prbj.g_00018
OG0001361	Syab.g_00154, Syab.g_01005	Prbj.g_00309
OG0001362	Syab.g_00754	Prbj.g_01078
OG0001363	Syab.g_00752	Prbj.g_01080
OG0001365	Syab.g_02760	Prbj.g_01960
OG0001366	Syab.g_02299	Prbj.g_00479
OG0001369	Syab.g_02483	Prbj.g_00603
OG0001370	Syab.g_01831	Prbj.g_02460
OG0001373	Syab.g_02840	Prbj.g_02025
OG0001374	Syab.g_02848	Prbj.g_02033
OG0001376	Syab.g_02782	Prbj.g_01978
OG0001377	Syab.g_02781	Prbj.g_01977
OG0001378	Syab.g_00578	Prbj.g_00091
OG0001379	Syab.g_00923	Prbj.g_01720
OG0001381	Syab.g_01937	Prbj.g_02689
OG0001382	Syab.g_00393	Prbj.g_02174
OG0001383	Syab.g_02364	Prbj.g_02616
OG0001383	Syab.g_02363	Prbj.g_02617
OG0001385	Syab.g_02837	Prbj.g_02022
OG0001386	Syab.g_02838	Prbj.g_02023
OG0001387	Syab.g_02839	Prbj.g_02024
OG0001388	Syab.g_02842	Prbj.g_02027
OG0001389	Syab.g_02843	Prbj.g_02028
OG0001390	Syab.g_02844	Prbj.g_02029
OG0001391	Syab.g_02845	Prbj.g_02030
OG0001392	Syab.g_02846	Prbj.g_02031
OG0001393	Syab.g_02847	Prbj.g_02032
OG0001394	Syab.g_01599	Prbj.g_02381
OG0001396	Syab.g_02831	Prbj.g_01277
OG0001397	Syab.g_00753	Prbj.g_01079
OG0001398	Syab.g_02457	Prbj.g_00690
OG0001400	Syab.g_02557	Prbj.g_00547
OG0001401	Syab.g_01708	Prbj.g_02477
OG0001402	Syab.g_01896	Prbj.g_02554
OG0001405	Syab.g_00486	Prbj.g_00360
OG0001406	Syab.g_02783	Prbj.g_01979
OG0001409	Syab.g_00988	Prbj.g_00834
OG0001410	Syab.g_01550	Prbj.g_00671
OG0001412	Syab.g_02829	Prbj.g_00978
OG0001414	Syab.g_01938	Prbj.g_00181
OG0001415	Syab.g_02471	Prbj.g_01776
OG0001416	Syab.g_00909	Prbj.g_01731
OG0001425	Syab.g_02777	Prbj.g_01972
OG0001426	Syab.g_02380, Syab.g_01135, Syab.g_00836, Syab.g_01126	Prbj.g_01661
OG0001434	Syab.g_01594	Prbj.g_02385
OG0001435	Syab.g_01637	Prbj.g_02336
OG0001436	Syab.g_00217	Prbj.g_01484
OG0001436	Syab.g_00216	Prbj.g_01485
OG0001438	Syab.g_00280	Prbj.g_01420
OG0001442	Syab.g_01583	Prbj.g_02389
OG0001443	Syab.g_02794	Prbj.g_00872
OG0001444	Syab.g_02479	Prbj.g_00598
OG0001444	Syab.g_00101	Prbj.g_01810
OG0001449	Syab.g_00357	Prbj.g_01327
OG0001450	Syab.g_01081	Prbj.g_00921
OG0001461	Syab.g_01754	Prbj.g_01889
OG0001462	Syab.g_00042	Prbj.g_01210
OG0001463	Syab.g_01104	Prbj.g_01413
OG0001472	Syab.g_01800	Prbj.g_00907
OG0001476	Syab.g_00984	Prbj.g_00839
OG0001477	Syab.g_01191	Prbj.g_00750
OG0001478	Syab.g_00706	Prbj.g_01130
OG0001479	Syab.g_00527	Prbj.g_00337
OG0001481	Syab.g_00621	Prbj.g_01896
OG0001484	Syab.g_02849	Prbj.g_02172
OG0001488	Syab.g_00994	Prbj.g_00828
OG0001489	Syab.g_00462	Prbj.g_00398
OG0001494	Syab.g_00180	Prbj.g_01124
OG0001496	Syab.g_01188	Prbj.g_00746
OG0001497	Syab.g_01190	Prbj.g_00749
OG0001498	Syab.g_00552	Prbj.g_00065
OG0001510	Syab.g_00103	Prbj.g_01818
OG0001511	Syab.g_02509	Prbj.g_00628
OG0001512	Syab.g_02368	Prbj.g_02612
OG0001513	Syab.g_00470	Prbj.g_00676
OG0001514	Syab.g_01187	Prbj.g_00745
OG0001515	Syab.g_01176	Prbj.g_00939
OG0001516	Syab.g_01554	Prbj.g_00817
OG0001517	Syab.g_00524	Prbj.g_00340
OG0001518	Syab.g_02775	Prbj.g_01971
OG0001519	Syab.g_02796	Prbj.g_01982
OG0001525	Syab.g_01823	Prbj.g_02626
OG0001527	Syab.g_01998	Prbj.g_01878
OG0001529	Syab.g_00051	Prbj.g_01216
OG0001530	Syab.g_02507	Prbj.g_00626
OG0001531	Syab.g_02367	Prbj.g_02613
OG0001532	Syab.g_01024	Prbj.g_00005
OG0001533	Syab.g_00636	Prbj.g_00683
OG0001533	Syab.g_00576	Prbj.g_00090
OG0001534	Syab.g_01297	Prbj.g_02200
OG0001535	Syab.g_01316	Prbj.g_02212
OG0001536	Syab.g_01388	Prbj.g_02272
OG0001537	Syab.g_01606	Prbj.g_02372
OG0001538	Syab.g_01278	Prbj.g_02417
OG0001539	Syab.g_01641	Prbj.g_02522
OG0001540	Syab.g_02538	Prbj.g_01533
OG0001541	Syab.g_02603	Prbj.g_00507
OG0001542	Syab.g_02614	Prbj.g_01142
OG0001543	Syab.g_02686	Prbj.g_00247
OG0001544	Syab.g_02795	Prbj.g_01981
OG0001545	Syab.g_02874	Prbj.g_02041
OG0001555	Syab.g_02418	Prbj.g_01316
OG0001558	Syab.g_00021	Prbj.g_01187
OG0001559	Syab.g_02506	Prbj.g_00625
OG0001560	Syab.g_02492	Prbj.g_00612
OG0001561	Syab.g_01309	Prbj.g_02206
OG0001562	Syab.g_01324	Prbj.g_02220
OG0001565	Syab.g_01837	Prbj.g_02457
OG0001572	Syab.g_02215	Prbj.g_00213
OG0001574	Syab.g_02000	Prbj.g_01876
OG0001575	Syab.g_01995	Prbj.g_01881
OG0001576	Syab.g_00896	Prbj.g_01743
OG0001577	Syab.g_00964	Prbj.g_00967
OG0001579	Syab.g_00489, Syab.g_00494	Prbj.g_00356
OG0001580	Syab.g_02740	Prbj.g_01944
OG0001589	Syab.g_02331	Prbj.g_00452
OG0001590	Syab.g_01879, Syab.g_01742, Syab.g_01753	Prbj.g_02501
OG0001591	Syab.g_01566	Prbj.g_02526
OG0001592	Syab.g_02741	Prbj.g_01945
OG0001614	Syab.g_00121	Prbj.g_01590
OG0001615	Syab.g_01727, Syab.g_02023	Prbj.g_02667
OG0001616	Syab.g_01013	Prbj.g_01911
OG0001617	Syab.g_01183	Prbj.g_01092
OG0001618	Syab.g_01665	Prbj.g_02188
OG0001619	Syab.g_01399	Prbj.g_02282
OG0001620	Syab.g_00535	Prbj.g_00326
OG0001621	Syab.g_00337	Prbj.g_01358
OG0001622	Syab.g_02884	Prbj.g_02050
OG0001627	Syab.g_02167	Prbj.g_01682
OG0001634	Syab.g_01560	Prbj.g_00823
OG0001635	Syab.g_00090	Prbj.g_02633
OG0001636	Syab.g_00041	Prbj.g_01209
OG0001637	Syab.g_02344	Prbj.g_00436
OG0001638	Syab.g_02270	Prbj.g_00490
OG0001639	Syab.g_02170	Prbj.g_01685
OG0001640	Syab.g_01233	Prbj.g_01851
OG0001641	Syab.g_01341	Prbj.g_02238
OG0001642	Syab.g_02027	Prbj.g_02499
OG0001643	Syab.g_01869	Prbj.g_02578
OG0001652	Syab.g_00019	Prbj.g_01185
OG0001653	Syab.g_02482	Prbj.g_00601
OG0001654	Syab.g_02168	Prbj.g_01683
OG0001655	Syab.g_02056, Syab.g_02672	Prbj.g_00072, Prbj.g_00229
OG0001656	Syab.g_00493	Prbj.g_00357
OG0001657	Syab.g_02575	Prbj.g_00532
OG0001658	Syab.g_02754	Prbj.g_01954
OG0001671	Syab.g_02691	Prbj.g_00254
OG0001672	Syab.g_02448	Prbj.g_00578
OG0001673	Syab.g_02375	Prbj.g_00178
OG0001674	Syab.g_01525	Prbj.g_00432
OG0001675	Syab.g_01326	Prbj.g_02223, Prbj.g_02221
OG0001676	Syab.g_00492	Prbj.g_00354
OG0001677	Syab.g_00475	Prbj.g_00366
OG0001692	Syab.g_00782	Prbj.g_01051
OG0001693	Syab.g_01209	Prbj.g_00070
OG0001694	Syab.g_00293	Prbj.g_01407
OG0001695	Syab.g_02869	Prbj.g_02036
OG0001702	Syab.g_02470	Prbj.g_00591
OG0001703	Syab.g_02089	Prbj.g_01637
OG0001712	Syab.g_01764	Prbj.g_02465
OG0001715	Syab.g_01788	Prbj.g_00707
OG0001716	Syab.g_01734	Prbj.g_02495
OG0001726	Syab.g_01087	Prbj.g_02321
OG0001729	Syab.g_02362	Prbj.g_02618
OG0001730	Syab.g_02358	Prbj.g_00421
OG0001731	Syab.g_02188	Prbj.g_01698
OG0001732	Syab.g_01045	Prbj.g_01904
OG0001734	Syab.g_01735	Prbj.g_02497
OG0001735	Syab.g_01535	Prbj.g_00808
OG0001737	Syab.g_00274	Prbj.g_01425
OG0001738	Syab.g_00233	Prbj.g_01458
OG0001740	Syab.g_02871	Prbj.g_02039
OG0001747	Syab.g_02559	Prbj.g_00549
OG0001748	Syab.g_02693	Prbj.g_00256
OG0001750	Syab.g_02480	Prbj.g_00599
OG0001751	Syab.g_02376	Prbj.g_00179
OG0001752	Syab.g_02354	Prbj.g_00424
OG0001753	Syab.g_02347	Prbj.g_00430
OG0001754	Syab.g_02346	Prbj.g_00433
OG0001755	Syab.g_02141	Prbj.g_02105
OG0001759	Syab.g_00572, Syab.g_01121	Prbj.g_01108
OG0001761	Syab.g_01920	Prbj.g_00901
OG0001762	Syab.g_01333	Prbj.g_02230
OG0001763	Syab.g_01346	Prbj.g_02244
OG0001764	Syab.g_01436	Prbj.g_02318
OG0001765	Syab.g_01263, Syab.g_02799	Prbj.g_02532
OG0001766	Syab.g_00263	Prbj.g_01435
OG0001767	Syab.g_00218	Prbj.g_01483
OG0001768	Syab.g_02620	Prbj.g_01149
OG0001783	Syab.g_00116	Prbj.g_01595
OG0001784	Syab.g_02474, Syab.g_02476	Prbj.g_00594
OG0001785	Syab.g_02345	Prbj.g_00434, Prbj.g_00435
OG0001786	Syab.g_02213	Prbj.g_01714
OG0001787	Syab.g_02042	Prbj.g_02126
OG0001788	Syab.g_02039	Prbj.g_02129
OG0001789	Syab.g_00916	Prbj.g_01727
OG0001790	Syab.g_00948	Prbj.g_00960
OG0001791	Syab.g_00986, Syab.g_01677	Prbj.g_00837
OG0001792	Syab.g_01053	Prbj.g_02154
OG0001794	Syab.g_01301, Syab.g_01300	Prbj.g_00718
OG0001796	Syab.g_01322	Prbj.g_02218
OG0001797	Syab.g_01407	Prbj.g_02289
OG0001798	Syab.g_01894	Prbj.g_02556
OG0001799	Syab.g_01854	Prbj.g_02595
OG0001800	Syab.g_00819	Prbj.g_01295
OG0001801	Syab.g_00804	Prbj.g_01042
OG0001803	Syab.g_00589	Prbj.g_00106
OG0001804	Syab.g_00553	Prbj.g_00066
OG0001805	Syab.g_00342	Prbj.g_01351
OG0001806	Syab.g_00305	Prbj.g_01396
OG0001807	Syab.g_00215	Prbj.g_01486
OG0001808	Syab.g_00209	Prbj.g_01497
OG0001809	Syab.g_02549	Prbj.g_01544
OG0001811	Syab.g_02612	Prbj.g_01139
OG0001812	Syab.g_02742	Prbj.g_01946
OG0001813	Syab.g_02810	Prbj.g_02001
OG0001814	Syab.g_02899	Prbj.g_02059
OG0001815	Syab.g_02909	Prbj.g_02068
OG0001835	Syab.g_01059	Prbj.g_00753
OG0001837	Syab.g_02692	Prbj.g_00255
OG0001838	Syab.g_00008	Prbj.g_02081
OG0001839	Syab.g_00037	Prbj.g_01205
OG0001840	Syab.g_00057	Prbj.g_01222
OG0001841	Syab.g_00064	Prbj.g_01230
OG0001843	Syab.g_00122	Prbj.g_01589
OG0001844	Syab.g_00123	Prbj.g_01588
OG0001845	Syab.g_00124	Prbj.g_01582
OG0001846	Syab.g_02526	Prbj.g_01561
OG0001847	Syab.g_02524	Prbj.g_01559
OG0001848	Syab.g_02520	Prbj.g_01555
OG0001849	Syab.g_02464	Prbj.g_00586
OG0001850	Syab.g_02451	Prbj.g_00579
OG0001851	Syab.g_02444	Prbj.g_00574
OG0001852	Syab.g_02443	Prbj.g_00573
OG0001853	Syab.g_02436	Prbj.g_00566
OG0001854	Syab.g_02371	Prbj.g_00175
OG0001856	Syab.g_02228	Prbj.g_00886
OG0001857	Syab.g_02225	Prbj.g_00889
OG0001858	Syab.g_02183	Prbj.g_01695
OG0001859	Syab.g_02077	Prbj.g_01648
OG0001860	Syab.g_02091	Prbj.g_01636
OG0001861	Syab.g_02103	Prbj.g_01623
OG0001862	Syab.g_02115	Prbj.g_01611
OG0001863	Syab.g_02121	Prbj.g_01606
OG0001864	Syab.g_02032	Prbj.g_02140
OG0001865	Syab.g_01801, Syab.g_01966	Prbj.g_01784
OG0001866	Syab.g_01933	Prbj.g_01759
OG0001867	Syab.g_01922	Prbj.g_01749
OG0001868	Syab.g_00910	Prbj.g_01730
OG0001869	Syab.g_00963	Prbj.g_00966
OG0001870	Syab.g_00972	Prbj.g_00974
OG0001871	Syab.g_00977	Prbj.g_00842
OG0001872	Syab.g_01058	Prbj.g_02161
OG0001873	Syab.g_01014	Prbj.g_01912
OG0001874	Syab.g_01011	Prbj.g_00017
OG0001877	Syab.g_01177	Prbj.g_00940
OG0001878	Syab.g_01329	Prbj.g_02226
OG0001879	Syab.g_01336	Prbj.g_02234
OG0001880	Syab.g_01379	Prbj.g_02265
OG0001881	Syab.g_01380	Prbj.g_02266
OG0001882	Syab.g_01404	Prbj.g_02286
OG0001883	Syab.g_01408	Prbj.g_02291
OG0001884	Syab.g_01805	Prbj.g_02300
OG0001885	Syab.g_01431	Prbj.g_02313
OG0001886	Syab.g_01435	Prbj.g_02317
OG0001887	Syab.g_01617	Prbj.g_02356
OG0001888	Syab.g_01592	Prbj.g_02398
OG0001889	Syab.g_01288	Prbj.g_02426
OG0001890	Syab.g_01721	Prbj.g_02489
OG0001891	Syab.g_01725	Prbj.g_02493
OG0001892	Syab.g_01838	Prbj.g_02506
OG0001893	Syab.g_01893	Prbj.g_02557
OG0001894	Syab.g_01874	Prbj.g_02572
OG0001895	Syab.g_00813	Prbj.g_01292
OG0001896	Syab.g_00574	Prbj.g_00088
OG0001897	Syab.g_00532	Prbj.g_00332
OG0001898	Syab.g_00513	Prbj.g_00349
OG0001899	Syab.g_00434	Prbj.g_00992
OG0001900	Syab.g_00320	Prbj.g_01370
OG0001901	Syab.g_00319	Prbj.g_01371
OG0001902	Syab.g_00288	Prbj.g_01412
OG0001903	Syab.g_00279	Prbj.g_01421
OG0001904	Syab.g_00213	Prbj.g_01489
OG0001905	Syab.g_00206	Prbj.g_01499
OG0001906	Syab.g_02539	Prbj.g_01534
OG0001908	Syab.g_02605	Prbj.g_00506
OG0001909	Syab.g_02618	Prbj.g_01147
OG0001910	Syab.g_02697	Prbj.g_00260
OG0001912	Syab.g_02765	Prbj.g_01965
OG0001913	Syab.g_02769	Prbj.g_01967
OG0001914	Syab.g_01751	Prbj.g_01995
OG0001929	Syab.g_00071	Prbj.g_01237
OG0001932	Syab.g_00120	Prbj.g_01591
OG0001933	Syab.g_02503	Prbj.g_00623
OG0001934	Syab.g_02488	Prbj.g_00608
OG0001935	Syab.g_02441	Prbj.g_00571
OG0001936	Syab.g_01467	Prbj.g_01323
OG0001937	Syab.g_02196	Prbj.g_01706
OG0001938	Syab.g_02093	Prbj.g_01634
OG0001939	Syab.g_01845	Prbj.g_02669
OG0001940	Syab.g_01981	Prbj.g_01798
OG0001941	Syab.g_00905	Prbj.g_01735
OG0001943	Syab.g_00987	Prbj.g_00836
OG0001944	Syab.g_01442	Prbj.g_00052
OG0001946	Syab.g_01178	Prbj.g_00945
OG0001947	Syab.g_01235	Prbj.g_01853
OG0001948	Syab.g_01344	Prbj.g_02242
OG0001949	Syab.g_01363	Prbj.g_02256
OG0001950	Syab.g_01365	Prbj.g_02258
OG0001951	Syab.g_01381	Prbj.g_02267
OG0001952	Syab.g_01405	Prbj.g_02287
OG0001953	Syab.g_01406	Prbj.g_02288
OG0001957	Syab.g_01888	Prbj.g_02562
OG0001958	Syab.g_01537	Prbj.g_00811
OG0001960	Syab.g_00717	Prbj.g_00668
OG0001961	Syab.g_00692	Prbj.g_00133
OG0001964	Syab.g_00383	Prbj.g_02642
OG0001965	Syab.g_02045	Prbj.g_01357
OG0001966	Syab.g_00326	Prbj.g_01365
OG0001967	Syab.g_00324	Prbj.g_01367
OG0001968	Syab.g_00323	Prbj.g_01368
OG0001969	Syab.g_00251	Prbj.g_01440
OG0001970	Syab.g_02541	Prbj.g_01536
OG0001971	Syab.g_02616	Prbj.g_01145
OG0001972	Syab.g_02710	Prbj.g_00273
OG0001973	Syab.g_02720	Prbj.g_01926, Prbj.g_01938
OG0001974	Syab.g_02750	Prbj.g_01952
OG0001975	Syab.g_01750	Prbj.g_01994
OG0001976	Syab.g_01752	Prbj.g_01996
OG0001995	Syab.g_00345	Prbj.g_02136
OG0001997	Syab.g_02478	Prbj.g_00597
OG0001998	Syab.g_00888	Prbj.g_00439
OG0001999	Syab.g_02321	Prbj.g_00462
OG0002000	Syab.g_02143	Prbj.g_02107
OG0002002	Syab.g_01057	Prbj.g_02160
OG0002003	Syab.g_01175	Prbj.g_00935
OG0002004	Syab.g_00198, Syab.g_02255	Prbj.g_00922
