Orthogroup	Syab	Syat
OG0001175	Syab.g_00381	Syat.g_01848
OG0001176	Syab.g_00398	Syat.g_01831
OG0001178	Syab.g_02263	Syat.g_03137
OG0001180	Syab.g_00453	Syat.g_01654
OG0001181	Syab.g_00457	Syat.g_01650
OG0001182	Syab.g_00467	Syat.g_01642
OG0001183	Syab.g_00474	Syat.g_01632
OG0001184	Syab.g_00196	Syat.g_02160
OG0001185	Syab.g_00119	Syat.g_02200
OG0001186	Syab.g_00085	Syat.g_02235
OG0001187	Syab.g_00081	Syat.g_02256
OG0001188	Syab.g_00079	Syat.g_02261
OG0001189	Syab.g_00058	Syat.g_02287
OG0001190	Syab.g_02755	Syat.g_02692
OG0001191	Syab.g_02771	Syat.g_02675
OG0001192	Syab.g_02778	Syat.g_02663
OG0001193	Syab.g_02827	Syat.g_02513
OG0001194	Syab.g_02833	Syat.g_02515
OG0001195	Syab.g_02834	Syat.g_02516
OG0001196	Syab.g_02896	Syat.g_02398
OG0001197	Syab.g_02898	Syat.g_02396
OG0001199	Syab.g_02440	Syat.g_01475
OG0001200	Syab.g_02442	Syat.g_01477
OG0001201	Syab.g_02501	Syat.g_01572
OG0001202	Syab.g_02635	Syat.g_02812
OG0001203	Syab.g_02369	Syat.g_01447
OG0001204	Syab.g_00353	Syat.g_01867
OG0001205	Syab.g_00593	Syat.g_01287
OG0001206	Syab.g_00641	Syat.g_03268
OG0001207	Syab.g_02088	Syat.g_03162
OG0001208	Syab.g_02098	Syat.g_03172
OG0001209	Syab.g_02038	Syat.g_03273
OG0001210	Syab.g_02030	Syat.g_00103
OG0001211	Syab.g_02013	Syat.g_00078
OG0001213	Syab.g_01886	Syat.g_03289
OG0001214	Syab.g_01872	Syat.g_00128
OG0001216	Syab.g_01269	Syat.g_00660
OG0001217	Syab.g_01464	Syat.g_02587
OG0001218	Syab.g_00723	Syat.g_01356
OG0001220	Syab.g_01737	Syat.g_01534
OG0001222	Syab.g_01396	Syat.g_00597
OG0001223	Syab.g_01345	Syat.g_00544
OG0001224	Syab.g_01214	Syat.g_00804
OG0001225	Syab.g_01212	Syat.g_00806
OG0001226	Syab.g_02450	Syat.g_01485
OG0001228	Syab.g_01697	Syat.g_00938
OG0001229	Syab.g_01184	Syat.g_00981
OG0001230	Syab.g_00791	Syat.g_01235
OG0001231	Syab.g_00017	Syat.g_02327
OG0001232	Syab.g_02306	Syat.g_03041
OG0001233	Syab.g_02329	Syat.g_03012
OG0001234	Syab.g_00385	Syat.g_02092
OG0001235	Syab.g_00391	Syat.g_01838
OG0001236	Syab.g_00200	Syat.g_02156
OG0001237	Syab.g_00192	Syat.g_02161
OG0001238	Syab.g_02773	Syat.g_02673
OG0001239	Syab.g_02437	Syat.g_01472
OG0001240	Syab.g_02484	Syat.g_01554
OG0001241	Syab.g_02494	Syat.g_01564
OG0001242	Syab.g_02525	Syat.g_02936
OG0001243	Syab.g_02533	Syat.g_02928
OG0001244	Syab.g_02561	Syat.g_02901
OG0001245	Syab.g_01762	Syat.g_00212
OG0001246	Syab.g_02126	Syat.g_03209
OG0001247	Syab.g_02825	Syat.g_01019
OG0001248	Syab.g_01163	Syat.g_03159
OG0001249	Syab.g_00514	Syat.g_01620
OG0001250	Syab.g_01714	Syat.g_00739
OG0001251	Syab.g_01816	Syat.g_00963, Syat.g_00621
OG0001252	Syab.g_01228	Syat.g_00787
OG0001255	Syab.g_01846	Syat.g_00843
OG0001256	Syab.g_02238	Syat.g_03111
OG0001258	Syab.g_02250	Syat.g_03119
OG0001259	Syab.g_02327	Syat.g_03014
OG0001261	Syab.g_00436	Syat.g_01791
OG0001262	Syab.g_00060	Syat.g_02285
OG0001263	Syab.g_02536	Syat.g_02926
OG0001265	Syab.g_02523	Syat.g_02938
OG0001266	Syab.g_02639	Syat.g_02808
OG0001267	Syab.g_00295	Syat.g_02060
OG0001268	Syab.g_00529	Syat.g_01608
OG0001269	Syab.g_01809	Syat.g_02369
OG0001270	Syab.g_00579	Syat.g_02968
OG0001271	Syab.g_00694	Syat.g_01374
OG0001272	Syab.g_02102	Syat.g_03176
OG0001274	Syab.g_02706	Syat.g_02727
OG0001275	Syab.g_01330	Syat.g_00529
OG0001276	Syab.g_01313	Syat.g_00705
OG0001277	Syab.g_02163	Syat.g_03312
OG0001278	Syab.g_01152	Syat.g_00895
OG0001279	Syab.g_01807	Syat.g_01252
OG0001281	Syab.g_00906	Syat.g_01159
OG0001282	Syab.g_02086	Syat.g_02780
OG0001283	Syab.g_02885	Syat.g_02403
OG0001286	Syab.g_00451	Syat.g_01656
OG0001287	Syab.g_00111	Syat.g_02208
OG0001288	Syab.g_00094	Syat.g_02225
OG0001289	Syab.g_02465	Syat.g_01527
OG0001290	Syab.g_02493	Syat.g_01563
OG0001291	Syab.g_02546	Syat.g_02916
OG0001292	Syab.g_00348	Syat.g_01873
OG0001293	Syab.g_00322	Syat.g_01995
OG0001294	Syab.g_01564	Syat.g_00409
OG0001295	Syab.g_01215	Syat.g_00945
OG0001296	Syab.g_02132	Syat.g_03217
OG0001297	Syab.g_02136	Syat.g_03221
OG0001298	Syab.g_01980	Syat.g_00043
OG0001299	Syab.g_01557	Syat.g_00401
OG0001300	Syab.g_01180	Syat.g_01025
OG0001303	Syab.g_01424	Syat.g_00628
OG0001304	Syab.g_01298	Syat.g_00690
OG0001305	Syab.g_01204	Syat.g_00813
OG0001306	Syab.g_00941	Syat.g_03234
OG0001307	Syab.g_01552	Syat.g_02082
OG0001308	Syab.g_00759	Syat.g_01176
OG0001309	Syab.g_02142	Syat.g_01113
OG0001310	Syab.g_02288	Syat.g_03066
OG0001311	Syab.g_01311	Syat.g_00703
OG0001312	Syab.g_01414	Syat.g_00615
OG0001315	Syab.g_00472	Syat.g_01634
OG0001317	Syab.g_02373	Syat.g_01451
OG0001318	Syab.g_00333	Syat.g_01888
OG0001319	Syab.g_00306	Syat.g_02048
OG0001323	Syab.g_02145	Syat.g_01111
OG0001325	Syab.g_01273	Syat.g_00664
OG0001326	Syab.g_02841	Syat.g_02525
OG0001327	Syab.g_01643	Syat.g_00414
OG0001329	Syab.g_00361	Syat.g_00097
OG0001331	Syab.g_02081	Syat.g_01301
OG0001333	Syab.g_02323	Syat.g_03018
OG0001336	Syab.g_02886	Syat.g_02402
OG0001345	Syab.g_01008	Syat.g_00290
OG0001347	Syab.g_02830	Syat.g_02666
OG0001348	Syab.g_01258	Syat.g_03316
OG0001349	Syab.g_00150	Syat.g_01220
OG0001351	Syab.g_00625	Syat.g_01318
OG0001353	Syab.g_01702	Syat.g_00717
OG0001354	Syab.g_01358	Syat.g_00558
OG0001358	Syab.g_01900	Syat.g_03319
OG0001360	Syab.g_01010	Syat.g_00256
OG0001361	Syab.g_00154, Syab.g_01005	Syat.g_00293
OG0001364	Syab.g_00211	Syat.g_02143
OG0001365	Syab.g_02760	Syat.g_02687
OG0001366	Syab.g_02299	Syat.g_03047
OG0001373	Syab.g_02840	Syat.g_02524
OG0001374	Syab.g_02848	Syat.g_02541
OG0001376	Syab.g_02782	Syat.g_00841
OG0001377	Syab.g_02781	Syat.g_00842
OG0001378	Syab.g_00578	Syat.g_02967
OG0001379	Syab.g_00923	Syat.g_01147
OG0001382	Syab.g_00393	Syat.g_00101
OG0001383	Syab.g_02364	Syat.g_01092
OG0001383	Syab.g_02713, Syab.g_02727, Syab.g_02733	Syat.g_01441
OG0001385	Syab.g_02837	Syat.g_02521
OG0001386	Syab.g_02838	Syat.g_02522
OG0001387	Syab.g_02839	Syat.g_02523
OG0001388	Syab.g_02842	Syat.g_02526
OG0001389	Syab.g_02843	Syat.g_02531
OG0001390	Syab.g_02844	Syat.g_02532
OG0001391	Syab.g_02845	Syat.g_02533
OG0001392	Syab.g_02846	Syat.g_02539
OG0001393	Syab.g_02847	Syat.g_02540
OG0001394	Syab.g_01599	Syat.g_00450
OG0001396	Syab.g_02831	Syat.g_02665
OG0001401	Syab.g_01708	Syat.g_00721
OG0001402	Syab.g_01896	Syat.g_03314
OG0001406	Syab.g_02783	Syat.g_00840
OG0001408	Syab.g_01826	Syat.g_00211
OG0001409	Syab.g_00988	Syat.g_01007
OG0001411	Syab.g_00147	Syat.g_01188
OG0001413	Syab.g_01904	Syat.g_02775
OG0001415	Syab.g_02471	Syat.g_00017
OG0001416	Syab.g_00909	Syat.g_02491
OG0001417	Syab.g_01359	Syat.g_01705
OG0001420	Syab.g_02155	Syat.g_01099
OG0001429	Syab.g_01423	Syat.g_00627
OG0001430	Syab.g_02743	Syat.g_03343
OG0001432	Syab.g_01818	Syat.g_00846
OG0001434	Syab.g_01594	Syat.g_00455
OG0001435	Syab.g_01637	Syat.g_00422
OG0001438	Syab.g_00280	Syat.g_02076
OG0001439	Syab.g_00248	Syat.g_02105
OG0001443	Syab.g_02794	Syat.g_02649
OG0001444	Syab.g_02479	Syat.g_01550
OG0001444	Syab.g_02736, Syab.g_00101	Syat.g_01547
OG0001449	Syab.g_00357	Syat.g_00800
OG0001452	Syab.g_00338	Syat.g_01881
OG0001454	Syab.g_01808	Syat.g_00189
OG0001456	Syab.g_02850	Syat.g_02545
OG0001457	Syab.g_02851	Syat.g_02546
OG0001458	Syab.g_02852	Syat.g_02547
OG0001461	Syab.g_01754	Syat.g_01945
OG0001462	Syab.g_00042	Syat.g_02301
OG0001467	Syab.g_00805	Syat.g_02457
OG0001473	Syab.g_01813	Syat.g_00190
OG0001476	Syab.g_00984	Syat.g_02579, Syat.g_01012
OG0001477	Syab.g_01191	Syat.g_00321, Syat.g_00322, Syat.g_00318
OG0001478	Syab.g_00661	Syat.g_01385
OG0001478	Syab.g_00670, Syab.g_00706	Syat.g_01294
OG0001479	Syab.g_00527	Syat.g_01610
OG0001480	Syab.g_01836	Syat.g_00100
OG0001482	Syab.g_01349	Syat.g_00549
OG0001484	Syab.g_02849	Syat.g_02443
OG0001486	Syab.g_00967	Syat.g_03258
OG0001488	Syab.g_00994	Syat.g_00301
OG0001489	Syab.g_00462	Syat.g_01645
OG0001492	Syab.g_01155	Syat.g_00898
OG0001493	Syab.g_01147	Syat.g_00890
OG0001496	Syab.g_01188	Syat.g_00316
OG0001497	Syab.g_01190	Syat.g_00317
OG0001498	Syab.g_00552	Syat.g_02954
OG0001502	Syab.g_01733	Syat.g_00757
OG0001505	Syab.g_00189	Syat.g_01215
OG0001510	Syab.g_00103	Syat.g_02214
OG0001511	Syab.g_02509	Syat.g_01580
OG0001512	Syab.g_02368	Syat.g_01445
OG0001513	Syab.g_00193	Syat.g_01083
OG0001514	Syab.g_01187	Syat.g_00315
OG0001515	Syab.g_01176	Syat.g_00927
OG0001516	Syab.g_01554	Syat.g_00398
OG0001517	Syab.g_00524	Syat.g_01613
OG0001518	Syab.g_02775	Syat.g_02671
OG0001519	Syab.g_02796	Syat.g_02646
OG0001520	Syab.g_01992	Syat.g_00852
OG0001522	Syab.g_01703	Syat.g_00642
OG0001527	Syab.g_01998	Syat.g_00064
OG0001529	Syab.g_00051	Syat.g_02294
OG0001530	Syab.g_02507	Syat.g_01578
OG0001531	Syab.g_02367	Syat.g_01444
OG0001532	Syab.g_01024	Syat.g_00213
OG0001533	Syab.g_00636	Syat.g_02786
OG0001533	Syab.g_00576	Syat.g_02966
OG0001534	Syab.g_01297	Syat.g_00689
OG0001535	Syab.g_01316	Syat.g_00707
OG0001536	Syab.g_01388	Syat.g_00589
OG0001537	Syab.g_01606	Syat.g_00441
OG0001538	Syab.g_01278	Syat.g_00484
OG0001539	Syab.g_01641	Syat.g_00417
OG0001540	Syab.g_02538	Syat.g_02924
OG0001541	Syab.g_02603	Syat.g_02847
OG0001542	Syab.g_02614	Syat.g_02837
OG0001543	Syab.g_02686	Syat.g_03229
OG0001544	Syab.g_02795	Syat.g_02647
OG0001545	Syab.g_02874	Syat.g_02444, Syat.g_02433
OG0001546	Syab.g_02150	Syat.g_01106
OG0001547	Syab.g_01440	Syat.g_00645
OG0001554	Syab.g_02753	Syat.g_01005
OG0001557	Syab.g_01598	Syat.g_00451
OG0001558	Syab.g_00021	Syat.g_02323
OG0001559	Syab.g_02506	Syat.g_01577
OG0001560	Syab.g_02492	Syat.g_01562
OG0001561	Syab.g_01309	Syat.g_00701
OG0001562	Syab.g_01324	Syat.g_00523
OG0001564	Syab.g_00177	Syat.g_01209
OG0001567	Syab.g_01441	Syat.g_00651
OG0001568	Syab.g_01439	Syat.g_00643
OG0001570	Syab.g_01443	Syat.g_03269
OG0001574	Syab.g_02000	Syat.g_00066
OG0001575	Syab.g_01995	Syat.g_00061
OG0001576	Syab.g_00896	Syat.g_01169
OG0001577	Syab.g_00964	Syat.g_03255
OG0001580	Syab.g_02740	Syat.g_02701
OG0001590	Syab.g_01879, Syab.g_01742	Syat.g_00112
OG0001591	Syab.g_01566	Syat.g_00411
OG0001592	Syab.g_02741	Syat.g_02699
OG0001594	Syab.g_00887, Syab.g_00807	Syat.g_01365
OG0001614	Syab.g_00121	Syat.g_02197
OG0001615	Syab.g_01727	Syat.g_00091
OG0001616	Syab.g_01013	Syat.g_00249
OG0001617	Syab.g_01183	Syat.g_03212, Syat.g_03299
OG0001618	Syab.g_01665	Syat.g_00670, Syat.g_02510
OG0001619	Syab.g_01399	Syat.g_00600
OG0001620	Syab.g_00535	Syat.g_01601
OG0001621	Syab.g_00337	Syat.g_01883
OG0001622	Syab.g_02884	Syat.g_02404
OG0001623	Syab.g_00506	Syat.g_01666
OG0001624	Syab.g_01843	Syat.g_00188
OG0001625	Syab.g_00328	Syat.g_01938
OG0001634	Syab.g_01560	Syat.g_00404
OG0001635	Syab.g_00090	Syat.g_02229, Syat.g_01993
OG0001636	Syab.g_00041	Syat.g_02302
OG0001637	Syab.g_02344	Syat.g_02788
OG0001638	Syab.g_02270	Syat.g_03143
OG0001639	Syab.g_02170	Syat.g_02981
OG0001640	Syab.g_01233	Syat.g_00792
OG0001641	Syab.g_01341	Syat.g_00540
OG0001642	Syab.g_02027	Syat.g_00676
OG0001643	Syab.g_01869	Syat.g_00131
OG0001644	Syab.g_01672	Syat.g_00844
OG0001645	Syab.g_02028, Syab.g_02814	Syat.g_01719
OG0001647	Syab.g_00304	Syat.g_02051
OG0001652	Syab.g_00019	Syat.g_02326
OG0001653	Syab.g_02482	Syat.g_01553
OG0001654	Syab.g_02168	Syat.g_02983
OG0001657	Syab.g_02575	Syat.g_02887
OG0001659	Syab.g_01020	Syat.g_00219
OG0001666	Syab.g_01471	Syat.g_03349
OG0001669	Syab.g_02892	Syat.g_01243, Syat.g_02149, Syat.g_02150, Syat.g_02151, Syat.g_02903
OG0001671	Syab.g_02691	Syat.g_02742
OG0001672	Syab.g_02448	Syat.g_01483
OG0001673	Syab.g_02375	Syat.g_01454
OG0001675	Syab.g_01326	Syat.g_00525
OG0001677	Syab.g_00475	Syat.g_01631
OG0001678	Syab.g_00370	Syat.g_01859
OG0001679	Syab.g_02475, Syab.g_01425	Syat.g_02946
OG0001680	Syab.g_02290	Syat.g_03064
OG0001682	Syab.g_01647, Syab.g_01663	Syat.g_00668
OG0001692	Syab.g_00782	Syat.g_01231
OG0001694	Syab.g_00293	Syat.g_02062
OG0001695	Syab.g_02869	Syat.g_02434
OG0001702	Syab.g_02470	Syat.g_01533
OG0001703	Syab.g_02089	Syat.g_03164
OG0001715	Syab.g_01788	Syat.g_01717
OG0001717	Syab.g_02588	Syat.g_02860
OG0001726	Syab.g_01087	Syat.g_02003
OG0001729	Syab.g_02362	Syat.g_01440
OG0001730	Syab.g_02358	Syat.g_01676
OG0001731	Syab.g_02188	Syat.g_03081
OG0001732	Syab.g_01045	Syat.g_02387, Syat.g_00911
OG0001734	Syab.g_01735	Syat.g_00513, Syat.g_01308
OG0001735	Syab.g_01535	Syat.g_00345
OG0001737	Syab.g_00274	Syat.g_02084
OG0001738	Syab.g_00233	Syat.g_02127
OG0001739	Syab.g_02867	Syat.g_02435, Syat.g_02445
OG0001745	Syab.g_01769	Syat.g_00971
OG0001748	Syab.g_02693	Syat.g_02740
OG0001750	Syab.g_02480	Syat.g_01551
OG0001751	Syab.g_02376	Syat.g_01455
OG0001752	Syab.g_02354	Syat.g_02991
OG0001753	Syab.g_02347	Syat.g_01542, Syat.g_01710
OG0001754	Syab.g_02346	Syat.g_02790
OG0001755	Syab.g_02141	Syat.g_03226
OG0001756	Syab.g_02787, Syab.g_02780	Syat.g_01277, Syat.g_00731
OG0001759	Syab.g_00572, Syab.g_01121	Syat.g_02466
OG0001761	Syab.g_01920	Syat.g_00819
OG0001762	Syab.g_01333	Syat.g_00531
OG0001763	Syab.g_01346	Syat.g_00545
OG0001764	Syab.g_01436	Syat.g_00639
OG0001766	Syab.g_00263	Syat.g_02711
OG0001767	Syab.g_00218	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371
OG0001768	Syab.g_02620	Syat.g_02831, Syat.g_03145
OG0001783	Syab.g_00116	Syat.g_02203
OG0001784	Syab.g_02474, Syab.g_02476	Syat.g_01536
OG0001786	Syab.g_02213	Syat.g_03099
OG0001787	Syab.g_02042	Syat.g_01076
OG0001788	Syab.g_02039	Syat.g_03272
OG0001789	Syab.g_00916	Syat.g_01152
OG0001790	Syab.g_00948	Syat.g_03249
OG0001792	Syab.g_01053	Syat.g_00905
OG0001796	Syab.g_01322	Syat.g_00716
OG0001797	Syab.g_01407	Syat.g_00605, Syat.g_01062
OG0001798	Syab.g_01894	Syat.g_03310
OG0001799	Syab.g_01854	Syat.g_00376
OG0001800	Syab.g_00819	Syat.g_01091, Syat.g_01660
OG0001801	Syab.g_00804	Syat.g_01240
OG0001803	Syab.g_00589	Syat.g_01291
OG0001804	Syab.g_00553	Syat.g_02955
OG0001805	Syab.g_00342	Syat.g_02770, Syat.g_01090
OG0001806	Syab.g_00305	Syat.g_02050, Syat.g_02049
OG0001807	Syab.g_00215	Syat.g_02090
OG0001808	Syab.g_00209	Syat.g_02145
OG0001809	Syab.g_02549	Syat.g_00435
OG0001811	Syab.g_02612	Syat.g_02839
OG0001812	Syab.g_02742	Syat.g_02698
OG0001813	Syab.g_02810	Syat.g_02490
OG0001814	Syab.g_02899	Syat.g_02395
OG0001815	Syab.g_02909	Syat.g_01886, Syat.g_00954
OG0001816	Syab.g_01644	Syat.g_00413
OG0001837	Syab.g_02692	Syat.g_02741
OG0001839	Syab.g_00037	Syat.g_02305
OG0001840	Syab.g_00057	Syat.g_02288
OG0001841	Syab.g_00064	Syat.g_02280
OG0001843	Syab.g_00122	Syat.g_02196
OG0001844	Syab.g_00123	Syat.g_02195
OG0001845	Syab.g_00124	Syat.g_02193
OG0001846	Syab.g_02526	Syat.g_03123, Syat.g_02935
OG0001847	Syab.g_02524	Syat.g_02937
OG0001848	Syab.g_02520	Syat.g_02941
OG0001849	Syab.g_02464	Syat.g_01526
OG0001850	Syab.g_02451	Syat.g_01486
OG0001851	Syab.g_02444	Syat.g_01479
OG0001852	Syab.g_02443	Syat.g_01478
OG0001853	Syab.g_02436	Syat.g_01471
OG0001854	Syab.g_02371	Syat.g_01449
OG0001856	Syab.g_02228	Syat.g_03103
OG0001857	Syab.g_02225	Syat.g_03100
OG0001858	Syab.g_02183	Syat.g_03076
OG0001859	Syab.g_02077	Syat.g_01305
OG0001860	Syab.g_02091	Syat.g_03166
OG0001861	Syab.g_02103	Syat.g_03177
OG0001862	Syab.g_02115	Syat.g_03190
OG0001863	Syab.g_02121	Syat.g_03203
OG0001864	Syab.g_02032	Syat.g_03282
OG0001866	Syab.g_01933	Syat.g_00002
OG0001867	Syab.g_01922	Syat.g_03410
OG0001868	Syab.g_00910	Syat.g_01156
OG0001869	Syab.g_00963	Syat.g_03254
OG0001870	Syab.g_00972	Syat.g_03264
OG0001871	Syab.g_00977	Syat.g_00312
OG0001872	Syab.g_01058	Syat.g_00899
OG0001873	Syab.g_01014	Syat.g_00228
OG0001874	Syab.g_01011	Syat.g_00251
OG0001877	Syab.g_01177	Syat.g_00926
OG0001878	Syab.g_01329	Syat.g_00528
OG0001879	Syab.g_01336	Syat.g_00533
OG0001880	Syab.g_01379	Syat.g_00574
OG0001881	Syab.g_01380	Syat.g_00575
OG0001882	Syab.g_01404	Syat.g_00602
OG0001883	Syab.g_01408	Syat.g_00608
OG0001884	Syab.g_01805	Syat.g_00617
OG0001885	Syab.g_01431	Syat.g_00632
OG0001886	Syab.g_01435	Syat.g_00638
OG0001888	Syab.g_01592	Syat.g_00456
OG0001889	Syab.g_01288	Syat.g_00498
OG0001890	Syab.g_01721	Syat.g_00748
OG0001891	Syab.g_01725	Syat.g_00756
OG0001892	Syab.g_01838	Syat.g_00982
OG0001893	Syab.g_01893	Syat.g_03309
OG0001894	Syab.g_01874	Syat.g_00116
OG0001895	Syab.g_00813	Syat.g_01244
OG0001896	Syab.g_00574	Syat.g_02964
OG0001897	Syab.g_00532	Syat.g_01604
OG0001898	Syab.g_00513	Syat.g_01622
OG0001899	Syab.g_00434	Syat.g_01793
OG0001900	Syab.g_00320	Syat.g_01997
OG0001901	Syab.g_00319	Syat.g_01998
OG0001902	Syab.g_00288	Syat.g_02068
OG0001903	Syab.g_00279	Syat.g_02077
OG0001904	Syab.g_00213	Syat.g_02141
OG0001905	Syab.g_00206	Syat.g_02147
OG0001906	Syab.g_02539	Syat.g_02923
OG0001908	Syab.g_02605	Syat.g_02845
OG0001909	Syab.g_02618	Syat.g_02833
OG0001910	Syab.g_02697	Syat.g_02736
OG0001912	Syab.g_02765	Syat.g_02679
OG0001913	Syab.g_02769	Syat.g_02677
OG0001914	Syab.g_01751	Syat.g_03287
OG0001915	Syab.g_02906	Syat.g_02389
OG0001924	Syab.g_01915	Syat.g_02767
OG0001925	Syab.g_01916	Syat.g_02766
OG0001926	Syab.g_01917	Syat.g_02765
OG0001927	Syab.g_01918	Syat.g_02764
OG0001929	Syab.g_00071	Syat.g_02273
OG0001932	Syab.g_00120	Syat.g_02198
OG0001933	Syab.g_02503	Syat.g_01573
OG0001934	Syab.g_02488	Syat.g_01559
OG0001935	Syab.g_02441	Syat.g_01476
OG0001936	Syab.g_01467	Syat.g_00178
OG0001937	Syab.g_02196	Syat.g_03089
OG0001938	Syab.g_02093	Syat.g_03168
OG0001940	Syab.g_01981	Syat.g_00044
OG0001941	Syab.g_00905	Syat.g_01160
OG0001942	Syab.g_00940	Syat.g_02534
OG0001943	Syab.g_00987	Syat.g_00405
OG0001944	Syab.g_01442	Syat.g_01250
OG0001946	Syab.g_01178	Syat.g_00972
OG0001947	Syab.g_01235	Syat.g_02750
OG0001948	Syab.g_01344	Syat.g_00543
OG0001949	Syab.g_01363	Syat.g_00563
OG0001950	Syab.g_01365	Syat.g_00565
OG0001951	Syab.g_01381	Syat.g_00576
OG0001952	Syab.g_01405	Syat.g_00603
OG0001953	Syab.g_01406	Syat.g_00604
OG0001957	Syab.g_01888	Syat.g_03304
OG0001958	Syab.g_01537	Syat.g_00343
OG0001961	Syab.g_00692	Syat.g_01376
OG0001964	Syab.g_00383	Syat.g_01846
OG0001966	Syab.g_00326	Syat.g_01940
OG0001967	Syab.g_00324	Syat.g_01942
OG0001968	Syab.g_00323	Syat.g_01943
OG0001969	Syab.g_00251	Syat.g_02102
OG0001970	Syab.g_02541	Syat.g_02921
OG0001971	Syab.g_02616	Syat.g_02835
OG0001972	Syab.g_02710	Syat.g_02723
OG0001973	Syab.g_02720	Syat.g_02714, Syat.g_02718
OG0001975	Syab.g_01750	Syat.g_03286
OG0001976	Syab.g_01752	Syat.g_03288
OG0001979	Syab.g_01172, Syab.g_01161	Syat.g_03155
OG0001980	Syab.g_00508, Syab.g_01253	Syat.g_00836
OG0001981	Syab.g_02648, Syab.g_01520	Syat.g_02550
OG0001981	Syab.g_02789	Syat.g_02619, Syat.g_02999
OG0001993	Syab.g_01913	Syat.g_02769
OG0001995	Syab.g_00345	Syat.g_02221
OG0001997	Syab.g_02478	Syat.g_01549
OG0001999	Syab.g_02321	Syat.g_03020
OG0002000	Syab.g_02143	Syat.g_01112
OG0002002	Syab.g_01057	Syat.g_00900
OG0002003	Syab.g_01175	Syat.g_01980
OG0002004	Syab.g_00198, Syab.g_02255	Syat.g_02268
OG0002006	Syab.g_01236	Syat.g_02751
OG0002007	Syab.g_01237	Syat.g_00984
OG0002008	Syab.g_01331	Syat.g_03284
OG0002009	Syab.g_01603	Syat.g_00446
OG0002011	Syab.g_00559	Syat.g_00868, Syat.g_01912
OG0002013	Syab.g_02456	Syat.g_01504
OG0002016	Syab.g_02690	Syat.g_02743
OG0002020	Syab.g_02865	Syat.g_02597
OG0002021	Syab.g_02863	Syat.g_02450
OG0002022	Syab.g_02862	Syat.g_02448
OG0002023	Syab.g_02861	Syat.g_02447
OG0002024	Syab.g_02855	Syat.g_02554
OG0002025	Syab.g_00195	Syat.g_02463
OG0002037	Syab.g_00262, Syab.g_01139	Syat.g_01293
OG0002038	Syab.g_00979	Syat.g_01251
OG0002039	Syab.g_00998	Syat.g_00299
OG0002040	Syab.g_00999	Syat.g_02427
OG0002041	Syab.g_01348	Syat.g_00547
OG0002042	Syab.g_01376	Syat.g_00569
OG0002043	Syab.g_01422	Syat.g_00625
OG0002045	Syab.g_00672	Syat.g_01381
OG0002046	Syab.g_00666	Syat.g_01404, Syat.g_01397
OG0002048	Syab.g_00471	Syat.g_01636
OG0002049	Syab.g_00389	Syat.g_01840
OG0002050	Syab.g_00314	Syat.g_02040
OG0002051	Syab.g_02602	Syat.g_02848
OG0002054	Syab.g_02854	Syat.g_02555
OG0002055	Syab.g_02857	Syat.g_02428
OG0002056	Syab.g_00278	Syat.g_02078
OG0002110	Syab.g_00077	Syat.g_02552
OG0002116	Syab.g_02201	Syat.g_03094
OG0002119	Syab.g_02685	Syat.g_02752
OG0002123	Syab.g_01271	Syat.g_00662
OG0002129	Syab.g_00756	Syat.g_01280
OG0002131	Syab.g_02864	Syat.g_02451
OG0002132	Syab.g_02858	Syat.g_02553
OG0002134	Syab.g_00130	Syat.g_02186
OG0002135	Syab.g_02304	Syat.g_03043
OG0002136	Syab.g_02303	Syat.g_03044
OG0002138	Syab.g_01824	Syat.g_02879, Syat.g_02880, Syat.g_00820
OG0002139	Syab.g_01142	Syat.g_00884
OG0002142	Syab.g_00803	Syat.g_01239
OG0002143	Syab.g_00556	Syat.g_00973
OG0002144	Syab.g_00394	Syat.g_03389
OG0002145	Syab.g_00809, Syab.g_01072	Syat.g_00826
OG0002159	Syab.g_00102, Syab.g_02737	Syat.g_01548
OG0002163	Syab.g_02786, Syab.g_02779	Syat.g_02644
OG0002166	Syab.g_01169	Syat.g_03397
OG0002167	Syab.g_01848	Syat.g_01778
OG0002170	Syab.g_00520	Syat.g_01618
OG0002172	Syab.g_02694	Syat.g_02739
OG0002173	Syab.g_02683	Syat.g_02754
OG0002174	Syab.g_02824	Syat.g_02511
OG0002175	Syab.g_01040	Syat.g_00921
OG0002179	Syab.g_00203	Syat.g_02153
OG0002180	Syab.g_00287	Syat.g_02069
OG0002181	Syab.g_00317	Syat.g_02001
OG0002182	Syab.g_00339	Syat.g_03097
OG0002183	Syab.g_02466	Syat.g_01529
OG0002184	Syab.g_02463	Syat.g_01525
OG0002185	Syab.g_02452	Syat.g_01487
OG0002186	Syab.g_02302	Syat.g_03045
OG0002187	Syab.g_02300	Syat.g_03046
OG0002188	Syab.g_02249	Syat.g_03118
OG0002189	Syab.g_02248	Syat.g_03117
OG0002190	Syab.g_02187	Syat.g_03080
OG0002191	Syab.g_00577	Syat.g_02668, Syat.g_01001
OG0002192	Syab.g_01000	Syat.g_00298
OG0002194	Syab.g_01146	Syat.g_00889
OG0002195	Syab.g_01621	Syat.g_00434
OG0002196	Syab.g_01575	Syat.g_00464
OG0002197	Syab.g_01342	Syat.g_00541
