Orthogroup	Syab	Syaj
OG0001114	Syab.g_01361	Syaj.g_00860
OG0001115	Syab.g_01357	Syaj.g_00856
OG0001116	Syab.g_01355	Syaj.g_00854
OG0001117	Syab.g_01354	Syaj.g_00853
OG0001118	Syab.g_01353	Syaj.g_00852
OG0001119	Syab.g_01351	Syaj.g_00850
OG0001120	Syab.g_01347	Syaj.g_00846
OG0001121	Syab.g_02159	Syaj.g_00630
OG0001122	Syab.g_01320	Syaj.g_00817
OG0001123	Syab.g_01312	Syaj.g_00810
OG0001124	Syab.g_01310	Syaj.g_00808
OG0001125	Syab.g_01308	Syaj.g_00806
OG0001126	Syab.g_01231	Syaj.g_00413
OG0001127	Syab.g_01230	Syaj.g_00414
OG0001128	Syab.g_01227	Syaj.g_00417
OG0001129	Syab.g_01225	Syaj.g_00419
OG0001130	Syab.g_01224	Syaj.g_00420
OG0001131	Syab.g_01609	Syaj.g_01070
OG0001132	Syab.g_01790	Syaj.g_01166
OG0001133	Syab.g_01895	Syaj.g_01302
OG0001134	Syab.g_01748	Syaj.g_00645
OG0001135	Syab.g_01747	Syaj.g_00647
OG0001136	Syab.g_00966	Syaj.g_00300
OG0001137	Syab.g_00990	Syaj.g_00318
OG0001138	Syab.g_01023	Syaj.g_00620
OG0001139	Syab.g_01025	Syaj.g_00618
OG0001140	Syab.g_01026, Syab.g_00642	Syaj.g_00617
OG0001141	Syab.g_01027	Syaj.g_00616
OG0001142	Syab.g_01028	Syaj.g_00615
OG0001143	Syab.g_01037	Syaj.g_00602
OG0001144	Syab.g_01052	Syaj.g_00588
OG0001145	Syab.g_00928	Syaj.g_00276
OG0001146	Syab.g_00907	Syaj.g_01518
OG0001147	Syab.g_00716	Syaj.g_01438
OG0001148	Syab.g_02085	Syaj.g_00057
OG0001149	Syab.g_02084	Syaj.g_00056
OG0001150	Syab.g_02083	Syaj.g_00055
OG0001151	Syab.g_02070	Syaj.g_00043
OG0001152	Syab.g_02069	Syaj.g_00040
OG0001153	Syab.g_00731	Syaj.g_01425
OG0001154	Syab.g_00730	Syaj.g_01426
OG0001155	Syab.g_02171	Syaj.g_01637
OG0001156	Syab.g_02174	Syaj.g_01640
OG0001157	Syab.g_02175	Syaj.g_01641
OG0001158	Syab.g_02176	Syaj.g_01643
OG0001159	Syab.g_02177	Syaj.g_01644
OG0001160	Syab.g_02231	Syaj.g_01697
OG0001161	Syab.g_02797	Syaj.g_02148
OG0001162	Syab.g_00893	Syaj.g_00979
OG0001163	Syab.g_02241	Syaj.g_01705
OG0001164	Syab.g_02247	Syaj.g_01711
OG0001165	Syab.g_02252	Syaj.g_01716
OG0001166	Syab.g_02296	Syaj.g_01746
OG0001167	Syab.g_02322	Syaj.g_01592
OG0001168	Syab.g_02324	Syaj.g_01594
OG0001169	Syab.g_02326	Syaj.g_01596
OG0001170	Syab.g_02328	Syaj.g_01597
OG0001171	Syab.g_02339	Syaj.g_01607
OG0001172	Syab.g_00371	Syaj.g_02641
OG0001173	Syab.g_00372	Syaj.g_02642
OG0001174	Syab.g_00380	Syaj.g_02650
OG0001175	Syab.g_00381	Syaj.g_02651
OG0001176	Syab.g_00398	Syaj.g_02688
OG0001177	Syab.g_00396	Syaj.g_02685
OG0001178	Syab.g_02263	Syaj.g_01726
OG0001179	Syab.g_00427	Syaj.g_02719
OG0001180	Syab.g_00453	Syaj.g_02744
OG0001181	Syab.g_00457	Syaj.g_02748
OG0001182	Syab.g_00467	Syaj.g_02757
OG0001183	Syab.g_00474	Syaj.g_02762
OG0001184	Syab.g_00196	Syaj.g_02449
OG0001185	Syab.g_00119	Syaj.g_02423
OG0001186	Syab.g_00085	Syaj.g_02339
OG0001187	Syab.g_00081	Syaj.g_02369
OG0001188	Syab.g_00079	Syaj.g_02336
OG0001189	Syab.g_00058	Syaj.g_02318
OG0001190	Syab.g_02755	Syaj.g_02111
OG0001191	Syab.g_02771	Syaj.g_02128
OG0001192	Syab.g_02778	Syaj.g_02138
OG0001193	Syab.g_02827	Syaj.g_02178
OG0001194	Syab.g_02833	Syaj.g_02180
OG0001195	Syab.g_02834	Syaj.g_02181
OG0001196	Syab.g_02896	Syaj.g_02244
OG0001197	Syab.g_02898	Syaj.g_02246
OG0001198	Syab.g_02911	Syaj.g_02259
OG0001199	Syab.g_02440	Syaj.g_01825
OG0001200	Syab.g_02442	Syaj.g_01827
OG0001201	Syab.g_02501	Syaj.g_01888
OG0001202	Syab.g_02635	Syaj.g_02032
OG0001203	Syab.g_02369	Syaj.g_02877
OG0001204	Syab.g_00353	Syaj.g_02621
OG0001205	Syab.g_00593	Syaj.g_01545
OG0001206	Syab.g_00641	Syaj.g_01484
OG0001207	Syab.g_02088	Syaj.g_00061
OG0001208	Syab.g_02098	Syaj.g_00074
OG0001209	Syab.g_02038	Syaj.g_00147
OG0001210	Syab.g_02030	Syaj.g_00158
OG0001211	Syab.g_02013	Syaj.g_00184
OG0001212	Syab.g_01955	Syaj.g_00246
OG0001214	Syab.g_01872	Syaj.g_01281
OG0001215	Syab.g_01171	Syaj.g_00492
OG0001216	Syab.g_01269	Syaj.g_00958
OG0001218	Syab.g_00723	Syaj.g_01434
OG0001220	Syab.g_01737	Syaj.g_00345
OG0001221	Syab.g_01607	Syaj.g_01067
OG0001222	Syab.g_01396	Syaj.g_00911
OG0001223	Syab.g_01345	Syaj.g_00844
OG0001224	Syab.g_01214	Syaj.g_00423
OG0001225	Syab.g_01212	Syaj.g_00425
OG0001227	Syab.g_00891	Syaj.g_02152
OG0001228	Syab.g_01697	Syaj.g_01565
OG0001229	Syab.g_01184	Syaj.g_00451
OG0001231	Syab.g_00017	Syaj.g_02279
OG0001232	Syab.g_02306	Syaj.g_01757
OG0001233	Syab.g_02329	Syaj.g_01598
OG0001234	Syab.g_00385	Syaj.g_02655
OG0001235	Syab.g_00391	Syaj.g_02679
OG0001236	Syab.g_00200	Syaj.g_02453
OG0001237	Syab.g_00192	Syaj.g_02447
OG0001239	Syab.g_02437	Syaj.g_01822
OG0001240	Syab.g_02484	Syaj.g_01871
OG0001242	Syab.g_02525	Syaj.g_01913
OG0001243	Syab.g_02533	Syaj.g_01926
OG0001244	Syab.g_02561	Syaj.g_01960
OG0001246	Syab.g_02126	Syaj.g_00100
OG0001247	Syab.g_02825	Syaj.g_00973
OG0001248	Syab.g_01163	Syaj.g_00978
OG0001250	Syab.g_01714	Syaj.g_00375
OG0001251	Syab.g_01816	Syaj.g_02187
OG0001252	Syab.g_01228	Syaj.g_00416
OG0001253	Syab.g_01761	Syaj.g_01165
OG0001254	Syab.g_01749	Syaj.g_00646
OG0001256	Syab.g_02238	Syaj.g_01704
OG0001257	Syab.g_01610	Syaj.g_01342
OG0001258	Syab.g_02250	Syaj.g_01714
OG0001260	Syab.g_02350	Syaj.g_01617
OG0001261	Syab.g_00436	Syaj.g_02728
OG0001262	Syab.g_00060	Syaj.g_02320
OG0001263	Syab.g_02536	Syaj.g_01929
OG0001265	Syab.g_02523	Syaj.g_01911
OG0001266	Syab.g_02639	Syaj.g_02036
OG0001267	Syab.g_00295	Syaj.g_02565
OG0001268	Syab.g_00529	Syaj.g_02811
OG0001270	Syab.g_00579	Syaj.g_01558
OG0001271	Syab.g_00694	Syaj.g_01447
OG0001272	Syab.g_02102	Syaj.g_00078
OG0001273	Syab.g_01878	Syaj.g_01288
OG0001274	Syab.g_02706	Syaj.g_02077
OG0001275	Syab.g_01330	Syaj.g_00827
OG0001276	Syab.g_01313	Syaj.g_00811
OG0001277	Syab.g_02163	Syaj.g_02227
OG0001278	Syab.g_01152	Syaj.g_00575
OG0001279	Syab.g_01807	Syaj.g_01356
OG0001280	Syab.g_00918	Syaj.g_01508
OG0001281	Syab.g_00906	Syaj.g_01519
OG0001282	Syab.g_02086	Syaj.g_00058
OG0001283	Syab.g_02885	Syaj.g_02238
OG0001284	Syab.g_02211	Syaj.g_01688
OG0001285	Syab.g_02309	Syaj.g_01170
OG0001286	Syab.g_00451	Syaj.g_02742
OG0001287	Syab.g_00111	Syaj.g_02415
OG0001288	Syab.g_00094	Syaj.g_02394
OG0001289	Syab.g_02465	Syaj.g_01845
OG0001290	Syab.g_02493	Syaj.g_01880
OG0001291	Syab.g_02546	Syaj.g_01939
OG0001292	Syab.g_00348	Syaj.g_02616
OG0001293	Syab.g_00322	Syaj.g_02594
OG0001294	Syab.g_01564	Syaj.g_00722
OG0001295	Syab.g_01215	Syaj.g_00161
OG0001296	Syab.g_02132	Syaj.g_00106
OG0001297	Syab.g_02136	Syaj.g_00110
OG0001298	Syab.g_01980	Syaj.g_00221
OG0001299	Syab.g_01557	Syaj.g_00716
OG0001300	Syab.g_01180	Syaj.g_00479
OG0001301	Syab.g_01197	Syaj.g_00440
OG0001302	Syab.g_01844	Syaj.g_01251
OG0001303	Syab.g_01424	Syaj.g_00784
OG0001304	Syab.g_01298	Syaj.g_00795
OG0001305	Syab.g_01204	Syaj.g_00433
OG0001306	Syab.g_00941	Syaj.g_00285
OG0001307	Syab.g_01552	Syaj.g_02672
OG0001309	Syab.g_02142	Syaj.g_00116
OG0001310	Syab.g_02288	Syaj.g_01735
OG0001311	Syab.g_01311	Syaj.g_00809
OG0001312	Syab.g_01414	Syaj.g_00931
OG0001313	Syab.g_00652, Syab.g_00660	Syaj.g_01471
OG0001313	Syab.g_00651, Syab.g_00659	Syaj.g_01472
OG0001315	Syab.g_00472	Syaj.g_02760
OG0001316	Syab.g_02552	Syaj.g_01946
OG0001317	Syab.g_02373	Syaj.g_02857
OG0001319	Syab.g_00306	Syaj.g_02576
OG0001321	Syab.g_00616	Syaj.g_01528
OG0001322	Syab.g_00617	Syaj.g_01527
OG0001323	Syab.g_02145	Syaj.g_00119
OG0001324	Syab.g_01181	Syaj.g_00478
OG0001325	Syab.g_01273	Syaj.g_00953
OG0001326	Syab.g_02841	Syaj.g_02196
OG0001327	Syab.g_01643	Syaj.g_00729
OG0001328	Syab.g_01616	Syaj.g_00764
OG0001329	Syab.g_00361	Syaj.g_00028
OG0001330	Syab.g_00925	Syaj.g_01501
OG0001332	Syab.g_02165	Syaj.g_01631
OG0001333	Syab.g_02323	Syaj.g_01593
OG0001334	Syab.g_00483	Syaj.g_02770
OG0001335	Syab.g_00484	Syaj.g_02771
OG0001336	Syab.g_02886	Syaj.g_02239
OG0001337	Syab.g_00480	Syaj.g_02795
OG0001337	Syab.g_00502	Syaj.g_02786
OG0001338	Syab.g_00495	Syaj.g_02780
OG0001338	Syab.g_00509	Syaj.g_02767
OG0001338	Syab.g_02229	Syaj.g_00584
OG0001338	Syab.g_00505	Syaj.g_02790
OG0001339	Syab.g_02496	Syaj.g_01883
OG0001340	Syab.g_00503	Syaj.g_02787
OG0001341	Syab.g_01779	Syaj.g_00449
OG0001343	Syab.g_00359	Syaj.g_02184
OG0001344	Syab.g_00974	Syaj.g_00307
OG0001345	Syab.g_01008	Syaj.g_00337
OG0001346	Syab.g_00914	Syaj.g_01512
OG0001347	Syab.g_02830	Syaj.g_02497
OG0001348	Syab.g_01258	Syaj.g_00393
OG0001349	Syab.g_00150	Syaj.g_01763
OG0001351	Syab.g_00625	Syaj.g_00272
OG0001353	Syab.g_01702	Syaj.g_00386
OG0001354	Syab.g_01358	Syaj.g_00857
OG0001357	Syab.g_01373	Syaj.g_00629
OG0001358	Syab.g_01900	Syaj.g_01309
OG0001359	Syab.g_00360	Syaj.g_02183
OG0001360	Syab.g_01010	Syaj.g_00340
OG0001361	Syab.g_00154, Syab.g_01005	Syaj.g_00334
OG0001362	Syab.g_00754	Syaj.g_01396
OG0001363	Syab.g_00752	Syaj.g_01398
OG0001364	Syab.g_00211	Syaj.g_02473
OG0001366	Syab.g_02299	Syaj.g_01749
OG0001369	Syab.g_02483	Syaj.g_01870
OG0001370	Syab.g_01831	Syaj.g_01672
OG0001373	Syab.g_02840	Syaj.g_02195
OG0001374	Syab.g_02848	Syaj.g_02203
OG0001375	Syab.g_00358	Syaj.g_02185
OG0001376	Syab.g_02782	Syaj.g_02140
OG0001377	Syab.g_02781	Syaj.g_02139
OG0001378	Syab.g_00578	Syaj.g_01559
OG0001379	Syab.g_00923	Syaj.g_01503
OG0001381	Syab.g_01937	Syaj.g_00405, Syaj.g_02663
OG0001382	Syab.g_00393	Syaj.g_00685
OG0001383	Syab.g_02363	Syaj.g_02884
OG0001385	Syab.g_02837	Syaj.g_02192
OG0001386	Syab.g_02838	Syaj.g_02193
OG0001387	Syab.g_02839	Syaj.g_02194
OG0001388	Syab.g_02842	Syaj.g_02197
OG0001389	Syab.g_02843	Syaj.g_02198
OG0001390	Syab.g_02844	Syaj.g_02199
OG0001391	Syab.g_02845	Syaj.g_02200
OG0001392	Syab.g_02846	Syaj.g_02201
OG0001393	Syab.g_02847	Syaj.g_02202
OG0001394	Syab.g_01599	Syaj.g_01059
OG0001396	Syab.g_02831	Syaj.g_02498
OG0001397	Syab.g_00753	Syaj.g_01397
OG0001398	Syab.g_02457	Syaj.g_01116
OG0001400	Syab.g_02557	Syaj.g_00151
OG0001401	Syab.g_01708	Syaj.g_00381
OG0001402	Syab.g_01896	Syaj.g_01304
OG0001404	Syab.g_02433	Syaj.g_01817
OG0001405	Syab.g_00486	Syaj.g_02773
OG0001406	Syab.g_02783	Syaj.g_02141
OG0001407	Syab.g_01158	Syaj.g_00137
OG0001408	Syab.g_01826	Syaj.g_00561
OG0001410	Syab.g_01550	Syaj.g_02673
OG0001413	Syab.g_01904	Syaj.g_01241
OG0001414	Syab.g_01938	Syaj.g_02664
OG0001416	Syab.g_00909	Syaj.g_01516
OG0001417	Syab.g_01359	Syaj.g_00858
OG0001419	Syab.g_01159	Syaj.g_00138
OG0001420	Syab.g_02155	Syaj.g_00131
OG0001425	Syab.g_02777	Syaj.g_02137
OG0001426	Syab.g_02380	Syaj.g_01807, Syaj.g_00014, Syaj.g_01097
OG0001428	Syab.g_02594	Syaj.g_01993
OG0001430	Syab.g_02743	Syaj.g_02104
OG0001432	Syab.g_01818	Syaj.g_00509
OG0001434	Syab.g_01594	Syaj.g_01054
OG0001435	Syab.g_01637	Syaj.g_00736
OG0001436	Syab.g_00217	Syaj.g_02479
OG0001436	Syab.g_00216	Syaj.g_02478
OG0001438	Syab.g_00280	Syaj.g_02550
OG0001439	Syab.g_00248	Syaj.g_02520
OG0001443	Syab.g_02794	Syaj.g_02145
OG0001444	Syab.g_02479	Syaj.g_01865
OG0001444	Syab.g_00101	Syaj.g_02403
OG0001447	Syab.g_02534	Syaj.g_01927
OG0001448	Syab.g_01789	Syaj.g_01813
OG0001449	Syab.g_00357	Syaj.g_02625
OG0001452	Syab.g_00338	Syaj.g_02607
OG0001454	Syab.g_01808	Syaj.g_01231
OG0001456	Syab.g_02850	Syaj.g_02205
OG0001457	Syab.g_02851	Syaj.g_02206
OG0001458	Syab.g_02852	Syaj.g_02207
OG0001462	Syab.g_00042	Syaj.g_02304
OG0001463	Syab.g_01104	Syaj.g_00403
OG0001471	Syab.g_00253	Syaj.g_02526
OG0001473	Syab.g_01813	Syaj.g_01255
OG0001477	Syab.g_01191	Syaj.g_00444
OG0001478	Syab.g_00661	Syaj.g_01470
OG0001478	Syab.g_00670	Syaj.g_01463, Syaj.g_01462
OG0001479	Syab.g_00527	Syaj.g_02809
OG0001480	Syab.g_01836	Syaj.g_00343
OG0001482	Syab.g_01349	Syaj.g_00848
OG0001488	Syab.g_00994	Syaj.g_00324
OG0001489	Syab.g_00462	Syaj.g_02753
OG0001492	Syab.g_01155	Syaj.g_00578
OG0001493	Syab.g_01147	Syaj.g_00569
OG0001494	Syab.g_00180	Syaj.g_02353
OG0001494	Syab.g_00173	Syaj.g_01773
OG0001496	Syab.g_01188	Syaj.g_00446
OG0001497	Syab.g_01190	Syaj.g_00445
OG0001498	Syab.g_00552	Syaj.g_02830
OG0001499	Syab.g_01112	Syaj.g_01211
OG0001502	Syab.g_01733	Syaj.g_00351
OG0001510	Syab.g_00103	Syaj.g_02410
OG0001511	Syab.g_02509	Syaj.g_01896
OG0001512	Syab.g_02368	Syaj.g_02878
OG0001513	Syab.g_00193	Syaj.g_02448
OG0001513	Syab.g_00470	Syaj.g_02690
OG0001514	Syab.g_01187	Syaj.g_00447
OG0001515	Syab.g_01176	Syaj.g_00483
OG0001516	Syab.g_01554	Syaj.g_00713
OG0001517	Syab.g_00524	Syaj.g_02806
OG0001518	Syab.g_02775	Syaj.g_02132
OG0001519	Syab.g_02796	Syaj.g_02147
OG0001520	Syab.g_01992	Syaj.g_00206
OG0001522	Syab.g_01703	Syaj.g_00385
OG0001525	Syab.g_01823	Syaj.g_02159
OG0001527	Syab.g_01998	Syaj.g_00198
OG0001529	Syab.g_00051	Syaj.g_02311
OG0001530	Syab.g_02507	Syaj.g_01894
OG0001531	Syab.g_02367	Syaj.g_02879
OG0001532	Syab.g_01024	Syaj.g_00619
OG0001533	Syab.g_00636	Syaj.g_01487
OG0001534	Syab.g_01297	Syaj.g_00794
OG0001535	Syab.g_01316	Syaj.g_00813
OG0001536	Syab.g_01388	Syaj.g_00903
OG0001537	Syab.g_01606	Syaj.g_01066
OG0001538	Syab.g_01278	Syaj.g_01018
OG0001539	Syab.g_01641	Syaj.g_00731
OG0001540	Syab.g_02538	Syaj.g_01931
OG0001541	Syab.g_02603	Syaj.g_02002
OG0001542	Syab.g_02614	Syaj.g_02011
OG0001543	Syab.g_02686	Syaj.g_02057
OG0001544	Syab.g_02795	Syaj.g_02146
OG0001545	Syab.g_02874	Syaj.g_02226
OG0001546	Syab.g_02150	Syaj.g_00124
OG0001547	Syab.g_01440	Syaj.g_01106
OG0001551	Syab.g_01166	Syaj.g_00395
OG0001554	Syab.g_02753	Syaj.g_02109
OG0001557	Syab.g_01598	Syaj.g_01058
OG0001558	Syab.g_00021	Syaj.g_02282
OG0001559	Syab.g_02506	Syaj.g_01893
OG0001560	Syab.g_02492	Syaj.g_01879
OG0001561	Syab.g_01309	Syaj.g_00807
OG0001562	Syab.g_01324	Syaj.g_00821
OG0001564	Syab.g_00177	Syaj.g_00657
OG0001567	Syab.g_01441	Syaj.g_01108
OG0001568	Syab.g_01439	Syaj.g_01104
OG0001570	Syab.g_01443	Syaj.g_01124
OG0001572	Syab.g_02215	Syaj.g_00522
OG0001574	Syab.g_02000	Syaj.g_00196
OG0001575	Syab.g_01995	Syaj.g_00201
OG0001576	Syab.g_00896	Syaj.g_00266
OG0001577	Syab.g_00964	Syaj.g_00298
OG0001579	Syab.g_00489, Syab.g_00494	Syaj.g_02777
OG0001580	Syab.g_02740	Syaj.g_02100
OG0001582	Syab.g_01881	Syaj.g_01215
OG0001589	Syab.g_02331	Syaj.g_01600
OG0001590	Syab.g_01879	Syaj.g_01289
OG0001592	Syab.g_02741	Syaj.g_02101
OG0001593	Syab.g_00712, Syab.g_00828, Syab.g_01133, Syab.g_01105, Syab.g_00710, Syab.g_01093, Syab.g_00830	Syaj.g_01083, Syaj.g_02863, Syaj.g_00545, Syaj.g_01674, Syaj.g_00024, Syaj.g_01099
OG0001594	Syab.g_00887	Syaj.g_02118
OG0001614	Syab.g_00121	Syaj.g_02425
OG0001615	Syab.g_01727	Syaj.g_00354
OG0001615	Syab.g_02023	Syaj.g_00166
OG0001616	Syab.g_01013	Syaj.g_00642
OG0001617	Syab.g_01183	Syaj.g_00475
OG0001618	Syab.g_01665	Syaj.g_00947
OG0001619	Syab.g_01399	Syaj.g_00914
OG0001620	Syab.g_00535	Syaj.g_02818
OG0001621	Syab.g_00337	Syaj.g_02606
OG0001622	Syab.g_02884	Syaj.g_02237
OG0001623	Syab.g_00506	Syaj.g_02791
OG0001624	Syab.g_02162	Syaj.g_01239
OG0001624	Syab.g_01843	Syaj.g_02153
OG0001625	Syab.g_00328	Syaj.g_02600
OG0001627	Syab.g_02167	Syaj.g_01633
OG0001634	Syab.g_01560	Syaj.g_00719
OG0001635	Syab.g_00090	Syaj.g_02390
OG0001636	Syab.g_00041	Syaj.g_02303
OG0001637	Syab.g_02344	Syaj.g_01611
OG0001638	Syab.g_02270	Syaj.g_01733
OG0001639	Syab.g_02170	Syaj.g_01636
OG0001640	Syab.g_01233	Syaj.g_00411
OG0001641	Syab.g_01341	Syaj.g_00840
OG0001642	Syab.g_02027	Syaj.g_00347
OG0001643	Syab.g_01869	Syaj.g_01278
OG0001644	Syab.g_01672	Syaj.g_00941
OG0001645	Syab.g_02028, Syab.g_02814	Syaj.g_01809
OG0001647	Syab.g_00304	Syaj.g_02574
OG0001652	Syab.g_00019	Syaj.g_02280
OG0001653	Syab.g_02482	Syaj.g_01868
OG0001654	Syab.g_02168	Syaj.g_01634
OG0001655	Syab.g_02672	Syaj.g_01238
OG0001656	Syab.g_00493	Syaj.g_02776
OG0001657	Syab.g_02575	Syaj.g_01976
OG0001658	Syab.g_02754	Syaj.g_02110
OG0001659	Syab.g_01020	Syaj.g_00634
OG0001666	Syab.g_01471	Syaj.g_00654
OG0001671	Syab.g_02691	Syaj.g_02062
OG0001672	Syab.g_02448	Syaj.g_01833
OG0001673	Syab.g_02375	Syaj.g_02855
OG0001675	Syab.g_01326	Syaj.g_00823
OG0001676	Syab.g_00492	Syaj.g_02779
OG0001677	Syab.g_00475	Syaj.g_02763, Syaj.g_00624
OG0001678	Syab.g_00370	Syaj.g_02640
OG0001679	Syab.g_02475	Syaj.g_00205
OG0001681	Syab.g_02204, Syab.g_01240, Syab.g_02801	Syaj.g_01086
OG0001681	Syab.g_00823, Syab.g_01245	Syaj.g_02893
OG0001682	Syab.g_01647	Syaj.g_01232
OG0001692	Syab.g_00782	Syaj.g_01374
OG0001693	Syab.g_01209	Syaj.g_00428
OG0001694	Syab.g_00293	Syaj.g_02563
OG0001695	Syab.g_02869	Syaj.g_02223
OG0001702	Syab.g_02470	Syaj.g_01851, Syaj.g_01857
OG0001703	Syab.g_02089	Syaj.g_00062
OG0001713	Syab.g_00985	Syaj.g_00314
OG0001715	Syab.g_01788	Syaj.g_01213
OG0001716	Syab.g_01734	Syaj.g_00350
OG0001717	Syab.g_02588	Syaj.g_01988
OG0001729	Syab.g_02362	Syaj.g_02885
OG0001730	Syab.g_02358	Syaj.g_02887
OG0001731	Syab.g_02188	Syaj.g_01663
OG0001732	Syab.g_01045	Syaj.g_00595
OG0001734	Syab.g_01735	Syaj.g_00349
OG0001735	Syab.g_01535	Syaj.g_00704
OG0001737	Syab.g_00274	Syaj.g_02544
OG0001738	Syab.g_00233	Syaj.g_02505
OG0001739	Syab.g_02867	Syaj.g_02222
OG0001740	Syab.g_02871	Syaj.g_02224
OG0001747	Syab.g_02559	Syaj.g_01958
OG0001748	Syab.g_02693	Syaj.g_02064
OG0001750	Syab.g_02480	Syaj.g_01866
OG0001751	Syab.g_02376	Syaj.g_02854
OG0001752	Syab.g_02354	Syaj.g_01621
OG0001753	Syab.g_02347	Syaj.g_01614
OG0001754	Syab.g_02346	Syaj.g_01613
OG0001755	Syab.g_02141	Syaj.g_00115
OG0001756	Syab.g_02780	Syaj.g_02144
OG0001758	Syab.g_01483	Syaj.g_00665
OG0001759	Syab.g_00572, Syab.g_01121	Syaj.g_00499, Syaj.g_01196
OG0001761	Syab.g_01920	Syaj.g_01328
OG0001762	Syab.g_01333	Syaj.g_00833
OG0001763	Syab.g_01346	Syaj.g_00845
OG0001764	Syab.g_01436	Syaj.g_00767
OG0001765	Syab.g_01263	Syaj.g_00030
OG0001766	Syab.g_00263	Syaj.g_02532
OG0001767	Syab.g_00218	Syaj.g_02480
OG0001768	Syab.g_02620	Syaj.g_02018
OG0001770	Syab.g_01743	Syaj.g_02409
OG0001783	Syab.g_00116	Syaj.g_02420
OG0001784	Syab.g_02474, Syab.g_02476	Syaj.g_01859
OG0001785	Syab.g_02345	Syaj.g_01612
OG0001786	Syab.g_02213	Syaj.g_01690
OG0001787	Syab.g_02042	Syaj.g_00143
OG0001788	Syab.g_02039	Syaj.g_00146
OG0001789	Syab.g_00916	Syaj.g_01510
OG0001790	Syab.g_00948	Syaj.g_00292
OG0001791	Syab.g_01677	Syaj.g_00936
OG0001792	Syab.g_01053	Syaj.g_00587
OG0001794	Syab.g_01301	Syaj.g_00797
OG0001796	Syab.g_01322	Syaj.g_00819
OG0001797	Syab.g_01407	Syaj.g_00922
OG0001798	Syab.g_01894	Syaj.g_01301
OG0001799	Syab.g_01854	Syaj.g_01267
OG0001800	Syab.g_00819	Syaj.g_01357
OG0001801	Syab.g_00804	Syaj.g_00471, Syaj.g_01364
OG0001803	Syab.g_00589	Syaj.g_01549
OG0001804	Syab.g_00553	Syaj.g_02831
OG0001805	Syab.g_00342	Syaj.g_02611
OG0001806	Syab.g_00305	Syaj.g_02575
OG0001807	Syab.g_00215	Syaj.g_02477
OG0001808	Syab.g_00209	Syaj.g_02463
OG0001809	Syab.g_02549	Syaj.g_01942
OG0001811	Syab.g_02612	Syaj.g_02009
OG0001812	Syab.g_02742	Syaj.g_02102
OG0001813	Syab.g_02810	Syaj.g_02164
OG0001814	Syab.g_02899	Syaj.g_02247
OG0001815	Syab.g_02909	Syaj.g_02257
OG0001816	Syab.g_01644	Syaj.g_00728
OG0001817	Syab.g_01777	Syaj.g_01219
OG0001835	Syab.g_01059	Syaj.g_01801
OG0001837	Syab.g_02692	Syaj.g_02063
OG0001838	Syab.g_00008	Syaj.g_02270
OG0001839	Syab.g_00037	Syaj.g_02299
OG0001840	Syab.g_00057	Syaj.g_02317
OG0001841	Syab.g_00064	Syaj.g_02325
OG0001843	Syab.g_00122	Syaj.g_02426
OG0001844	Syab.g_00123	Syaj.g_02427
OG0001845	Syab.g_00124	Syaj.g_02428
OG0001846	Syab.g_02526	Syaj.g_01914
OG0001847	Syab.g_02524	Syaj.g_01912
OG0001848	Syab.g_02520	Syaj.g_01908
OG0001849	Syab.g_02464	Syaj.g_01844
OG0001850	Syab.g_02451	Syaj.g_01834
OG0001851	Syab.g_02444	Syaj.g_01829
OG0001852	Syab.g_02443	Syaj.g_01828
OG0001853	Syab.g_02436	Syaj.g_01821
OG0001854	Syab.g_02371	Syaj.g_02874
OG0001856	Syab.g_02228	Syaj.g_01696
OG0001857	Syab.g_02225	Syaj.g_01693
OG0001858	Syab.g_02183	Syaj.g_01651
OG0001859	Syab.g_02077	Syaj.g_00050
OG0001860	Syab.g_02091	Syaj.g_00064
OG0001861	Syab.g_02103	Syaj.g_00079
OG0001862	Syab.g_02115	Syaj.g_00090
OG0001863	Syab.g_02121	Syaj.g_00095
OG0001864	Syab.g_02032	Syaj.g_00156
OG0001865	Syab.g_01801	Syaj.g_00233
OG0001866	Syab.g_01933	Syaj.g_00262
OG0001867	Syab.g_01922	Syaj.g_01332
OG0001868	Syab.g_00910	Syaj.g_01515
OG0001869	Syab.g_00963	Syaj.g_00297
OG0001870	Syab.g_00972	Syaj.g_00305
OG0001871	Syab.g_00977	Syaj.g_00310
OG0001872	Syab.g_01058	Syaj.g_00580
OG0001873	Syab.g_01014	Syaj.g_00641
OG0001874	Syab.g_01011	Syaj.g_00644
OG0001877	Syab.g_01177	Syaj.g_00482
OG0001878	Syab.g_01329	Syaj.g_00826
OG0001879	Syab.g_01336	Syaj.g_00835
OG0001880	Syab.g_01379	Syaj.g_00873
OG0001881	Syab.g_01380	Syaj.g_00895
OG0001882	Syab.g_01404	Syaj.g_00919
OG0001883	Syab.g_01408	Syaj.g_00925
OG0001884	Syab.g_01805	Syaj.g_00933
OG0001885	Syab.g_01431	Syaj.g_00772
OG0001886	Syab.g_01435	Syaj.g_00768
OG0001887	Syab.g_01617	Syaj.g_00763
OG0001888	Syab.g_01592	Syaj.g_01052
OG0001889	Syab.g_01288	Syaj.g_01007
OG0001890	Syab.g_01721	Syaj.g_00368
OG0001891	Syab.g_01725	Syaj.g_00356
OG0001892	Syab.g_01838	Syaj.g_00342
