Orthogroup	Syab	Syan
OG0001159	Syab.g_02177	Syan.g_02401
OG0001160	Syab.g_02231	Syan.g_01377
OG0001161	Syab.g_02797	Syan.g_01594
OG0001162	Syab.g_00893	Syan.g_02943
OG0001163	Syab.g_02241	Syan.g_01385
OG0001164	Syab.g_02247	Syan.g_01392
OG0001165	Syab.g_02252	Syan.g_01397
OG0001166	Syab.g_02296	Syan.g_01430
OG0001167	Syab.g_02322	Syan.g_00992
OG0001168	Syab.g_02324	Syan.g_01456
OG0001169	Syab.g_02326	Syan.g_01458
OG0001170	Syab.g_02328	Syan.g_01460
OG0001171	Syab.g_02339	Syan.g_01470
OG0001172	Syab.g_00371	Syan.g_02110
OG0001173	Syab.g_00372	Syan.g_02111
OG0001174	Syab.g_00380	Syan.g_02119
OG0001175	Syab.g_00381	Syan.g_02120
OG0001176	Syab.g_00398	Syan.g_02253
OG0001177	Syab.g_00396	Syan.g_02256
OG0001179	Syab.g_00427	Syan.g_02218
OG0001180	Syab.g_00453	Syan.g_02191
OG0001181	Syab.g_00457	Syan.g_02187
OG0001182	Syab.g_00467	Syan.g_02179
OG0001183	Syab.g_00474	Syan.g_02166
OG0001184	Syab.g_00196	Syan.g_01929
OG0001185	Syab.g_00119	Syan.g_01902
OG0001186	Syab.g_00085	Syan.g_01864
OG0001187	Syab.g_00081	Syan.g_01811
OG0001188	Syab.g_00079	Syan.g_01806
OG0001189	Syab.g_00058	Syan.g_01723
OG0001190	Syab.g_02755	Syan.g_01565
OG0001191	Syab.g_02771	Syan.g_01578
OG0001192	Syab.g_02778	Syan.g_01585
OG0001193	Syab.g_02827	Syan.g_01626
OG0001194	Syab.g_02833	Syan.g_01627
OG0001195	Syab.g_02834	Syan.g_01628
OG0001196	Syab.g_02896	Syan.g_01693
OG0001197	Syab.g_02898	Syan.g_01695
OG0001198	Syab.g_02911	Syan.g_01793
OG0001199	Syab.g_02440	Syan.g_02913
OG0001200	Syab.g_02442	Syan.g_02915
OG0001201	Syab.g_02501	Syan.g_02975
OG0001202	Syab.g_02635	Syan.g_03084
OG0001203	Syab.g_02369	Syan.g_02426
OG0001204	Syab.g_00353	Syan.g_02097
OG0001205	Syab.g_00593	Syan.g_01337
OG0001206	Syab.g_00641	Syan.g_02880
OG0001207	Syab.g_02088	Syan.g_02772
OG0001208	Syab.g_02098	Syan.g_02762
OG0001209	Syab.g_02038	Syan.g_01163
OG0001210	Syab.g_02030	Syan.g_00830
OG0001211	Syab.g_02013	Syan.g_00852
OG0001212	Syab.g_01955	Syan.g_01002
OG0001213	Syab.g_01886	Syan.g_01141
OG0001214	Syab.g_01872	Syan.g_00814
OG0001215	Syab.g_01171	Syan.g_00539
OG0001216	Syab.g_01269	Syan.g_00319
OG0001217	Syab.g_01464	Syan.g_00617
OG0001218	Syab.g_00723	Syan.g_02837
OG0001220	Syab.g_01737	Syan.g_00203
OG0001221	Syab.g_01607	Syan.g_01446
OG0001222	Syab.g_01396	Syan.g_00552
OG0001223	Syab.g_01345	Syan.g_00599
OG0001224	Syab.g_01214	Syan.g_00294
OG0001225	Syab.g_01212	Syan.g_00292
OG0001226	Syab.g_02450	Syan.g_02922
OG0001227	Syab.g_00891	Syan.g_00940
OG0001228	Syab.g_01697	Syan.g_01938
OG0001229	Syab.g_01184	Syan.g_02631
OG0001230	Syab.g_00791	Syan.g_01288
OG0001231	Syab.g_00017	Syan.g_01764
OG0001232	Syab.g_02306	Syan.g_01439
OG0001233	Syab.g_02329	Syan.g_01461
OG0001234	Syab.g_00385	Syan.g_01995
OG0001235	Syab.g_00391	Syan.g_02130
OG0001236	Syab.g_00200	Syan.g_01933
OG0001237	Syab.g_00192	Syan.g_01928
OG0001239	Syab.g_02437	Syan.g_02910
OG0001240	Syab.g_02484	Syan.g_02963
OG0001242	Syab.g_02525	Syan.g_02297
OG0001243	Syab.g_02533	Syan.g_02289
OG0001244	Syab.g_02561	Syan.g_03004
OG0001245	Syab.g_01762	Syan.g_00179
OG0001246	Syab.g_02126	Syan.g_02734
OG0001247	Syab.g_02825	Syan.g_00199
OG0001249	Syab.g_00514	Syan.g_02150
OG0001250	Syab.g_01714	Syan.g_00382
OG0001251	Syab.g_01816	Syan.g_00490
OG0001252	Syab.g_01228	Syan.g_00304
OG0001253	Syab.g_01761	Syan.g_00099
OG0001254	Syab.g_01749	Syan.g_01148
OG0001256	Syab.g_02238	Syan.g_01384
OG0001258	Syab.g_02250	Syan.g_01395
OG0001259	Syab.g_02327	Syan.g_01459
OG0001260	Syab.g_02350	Syan.g_01478
OG0001261	Syab.g_00436	Syan.g_02209
OG0001262	Syab.g_00060	Syan.g_01721
OG0001263	Syab.g_02536	Syan.g_02286
OG0001265	Syab.g_02523	Syan.g_02299
OG0001266	Syab.g_02639	Syan.g_03088
OG0001267	Syab.g_00295	Syan.g_02023
OG0001268	Syab.g_00529	Syan.g_02138
OG0001270	Syab.g_00579	Syan.g_02393
OG0001271	Syab.g_00694	Syan.g_02849
OG0001272	Syab.g_02102	Syan.g_02758
OG0001274	Syab.g_02706	Syan.g_01528
OG0001275	Syab.g_01330	Syan.g_00628
OG0001276	Syab.g_01313	Syan.g_00360
OG0001277	Syab.g_02163	Syan.g_00007
OG0001278	Syab.g_01152	Syan.g_02585
OG0001279	Syab.g_01807	Syan.g_01306
OG0001281	Syab.g_00906	Syan.g_01220
OG0001282	Syab.g_02086	Syan.g_02774
OG0001283	Syab.g_02885	Syan.g_01687
OG0001284	Syab.g_02211	Syan.g_01369
OG0001285	Syab.g_02309	Syan.g_00977
OG0001286	Syab.g_00451	Syan.g_02193
OG0001287	Syab.g_00111	Syan.g_01894
OG0001289	Syab.g_02465	Syan.g_02942
OG0001291	Syab.g_02546	Syan.g_02273
OG0001292	Syab.g_00348	Syan.g_02091
OG0001293	Syab.g_00322	Syan.g_02051
OG0001294	Syab.g_01564	Syan.g_00758
OG0001295	Syab.g_01215	Syan.g_00836
OG0001296	Syab.g_02132	Syan.g_02728
OG0001297	Syab.g_02136	Syan.g_02724
OG0001298	Syab.g_01980	Syan.g_00944
OG0001299	Syab.g_01557	Syan.g_00764
OG0001303	Syab.g_01424	Syan.g_00479
OG0001304	Syab.g_01298	Syan.g_00345
OG0001305	Syab.g_01204	Syan.g_00191
OG0001306	Syab.g_00941	Syan.g_02714
OG0001308	Syab.g_00759	Syan.g_01248
OG0001309	Syab.g_02142	Syan.g_01196
OG0001310	Syab.g_02288	Syan.g_01422
OG0001311	Syab.g_01311	Syan.g_00358
OG0001312	Syab.g_01414	Syan.g_00496
OG0001313	Syab.g_00652, Syab.g_00660	Syan.g_02860
OG0001315	Syab.g_00472	Syan.g_02168
OG0001317	Syab.g_02373	Syan.g_02422
OG0001318	Syab.g_00333	Syan.g_02060
OG0001319	Syab.g_00306	Syan.g_02034
OG0001323	Syab.g_02145	Syan.g_01193
OG0001325	Syab.g_01273	Syan.g_00323
OG0001326	Syab.g_02841	Syan.g_01636
OG0001327	Syab.g_01643	Syan.g_00753
OG0001328	Syab.g_01616	Syan.g_02675
OG0001329	Syab.g_00361	Syan.g_00838
OG0001330	Syab.g_00925	Syan.g_01202
OG0001331	Syab.g_02081	Syan.g_02779
OG0001332	Syab.g_02165	Syan.g_00412
OG0001333	Syab.g_02323	Syan.g_01455
OG0001336	Syab.g_02886	Syan.g_01688
OG0001341	Syab.g_01779	Syan.g_00524
OG0001345	Syab.g_01008	Syan.g_02655
OG0001346	Syab.g_00914	Syan.g_01214
OG0001347	Syab.g_02830	Syan.g_01852
OG0001349	Syab.g_00150	Syan.g_01131
OG0001351	Syab.g_00625	Syan.g_02804
OG0001353	Syab.g_01702	Syan.g_00372
OG0001354	Syab.g_01358	Syan.g_00585
OG0001358	Syab.g_01900	Syan.g_00017
OG0001360	Syab.g_01010	Syan.g_02653
OG0001361	Syab.g_00154, Syab.g_01005	Syan.g_02658
OG0001364	Syab.g_00211	Syan.g_01950
OG0001365	Syab.g_02760	Syan.g_01570
OG0001366	Syab.g_02299	Syan.g_00175, Syan.g_01433
OG0001369	Syab.g_02483	Syan.g_02962
OG0001373	Syab.g_02840	Syan.g_01635
OG0001374	Syab.g_02848	Syan.g_01644
OG0001376	Syab.g_02782	Syan.g_00511
OG0001377	Syab.g_02781	Syan.g_00510
OG0001378	Syab.g_00578	Syan.g_02392
OG0001379	Syab.g_00923	Syan.g_01206
OG0001382	Syab.g_00393	Syan.g_00680
OG0001383	Syab.g_02364	Syan.g_00826
OG0001383	Syab.g_02713, Syab.g_02727, Syab.g_02733	Syan.g_01507, Syan.g_02439
OG0001385	Syab.g_02837	Syan.g_01632
OG0001386	Syab.g_02838	Syan.g_01633
OG0001387	Syab.g_02839	Syan.g_01634
OG0001388	Syab.g_02842	Syan.g_01637
OG0001389	Syab.g_02843	Syan.g_01639
OG0001390	Syab.g_02844	Syan.g_01640
OG0001391	Syab.g_02845	Syan.g_01641
OG0001392	Syab.g_02846	Syan.g_01642
OG0001393	Syab.g_02847	Syan.g_01643
OG0001394	Syab.g_01599	Syan.g_00722
OG0001396	Syab.g_02831	Syan.g_01851
OG0001398	Syab.g_02457	Syan.g_02932
OG0001400	Syab.g_02558	Syan.g_02263
OG0001401	Syab.g_01708	Syan.g_00376
OG0001402	Syab.g_01896	Syan.g_00011
OG0001404	Syab.g_02433	Syan.g_00343
OG0001406	Syab.g_02783	Syan.g_00512
OG0001407	Syab.g_01158	Syan.g_00455
OG0001408	Syab.g_01826	Syan.g_00073
OG0001409	Syab.g_00988	Syan.g_00284
OG0001411	Syab.g_00147	Syan.g_01125
OG0001413	Syab.g_01904	Syan.g_00029
OG0001415	Syab.g_02471	Syan.g_01004
OG0001416	Syab.g_00909	Syan.g_00103
OG0001417	Syab.g_01359	Syan.g_00583
OG0001419	Syab.g_01159	Syan.g_00454
OG0001420	Syab.g_02155	Syan.g_01180
OG0001425	Syab.g_02777	Syan.g_01584
OG0001426	Syab.g_01135, Syab.g_00836, Syab.g_01126	Syan.g_01058
OG0001428	Syab.g_02594	Syan.g_03039
OG0001429	Syab.g_01423	Syan.g_00480
OG0001432	Syab.g_01818	Syan.g_00092
OG0001434	Syab.g_01594	Syan.g_00717
OG0001435	Syab.g_01637	Syan.g_00745
OG0001438	Syab.g_00280	Syan.g_02009
OG0001439	Syab.g_00248	Syan.g_01986
OG0001442	Syab.g_01583	Syan.g_00709
OG0001443	Syab.g_02794	Syan.g_01590
OG0001444	Syab.g_02479	Syan.g_02954
OG0001444	Syab.g_00101	Syan.g_02956
OG0001447	Syab.g_02534	Syan.g_02288
OG0001449	Syab.g_00357	Syan.g_02058
OG0001452	Syab.g_00338	Syan.g_02066
OG0001454	Syab.g_01808	Syan.g_00418
OG0001456	Syab.g_02850	Syan.g_01646
OG0001457	Syab.g_02851	Syan.g_01647
OG0001458	Syab.g_02852	Syan.g_01648
OG0001461	Syab.g_01754	Syan.g_00657
OG0001462	Syab.g_00042	Syan.g_01737
OG0001467	Syab.g_00805	Syan.g_00107
OG0001471	Syab.g_00253	Syan.g_01991
OG0001473	Syab.g_01813	Syan.g_00133
OG0001476	Syab.g_00984	Syan.g_00451, Syan.g_00421, Syan.g_02511, Syan.g_00283
OG0001478	Syab.g_00661	Syan.g_02859
OG0001478	Syab.g_00670, Syab.g_00706	Syan.g_02251
OG0001479	Syab.g_00527	Syan.g_02140
OG0001480	Syab.g_01836	Syan.g_00072
OG0001486	Syab.g_00967	Syan.g_02698
OG0001488	Syab.g_00994	Syan.g_02666
OG0001489	Syab.g_00462	Syan.g_02182
OG0001492	Syab.g_01155	Syan.g_02588
OG0001493	Syab.g_01147	Syan.g_02578
OG0001496	Syab.g_01188	Syan.g_01154
OG0001497	Syab.g_01190	Syan.g_01155
OG0001498	Syab.g_00552	Syan.g_02317
OG0001502	Syab.g_01733	Syan.g_00401
OG0001510	Syab.g_00103	Syan.g_01890
OG0001511	Syab.g_02509	Syan.g_02983
OG0001512	Syab.g_02368	Syan.g_02428
OG0001513	Syab.g_00193	Syan.g_03078
OG0001515	Syab.g_01176	Syan.g_00505
OG0001516	Syab.g_01554	Syan.g_00767
OG0001517	Syab.g_00524	Syan.g_02143
OG0001518	Syab.g_02775	Syan.g_01582
OG0001519	Syab.g_02796	Syan.g_01592
OG0001520	Syab.g_01992	Syan.g_00943
OG0001522	Syab.g_01703	Syan.g_00464
OG0001525	Syab.g_01823	Syan.g_00831
OG0001527	Syab.g_01998	Syan.g_00867
OG0001529	Syab.g_00051	Syan.g_01730
OG0001530	Syab.g_02507	Syan.g_02981
OG0001531	Syab.g_02367	Syan.g_01511, Syan.g_02436
OG0001532	Syab.g_01024	Syan.g_02637
OG0001533	Syab.g_00636, Syab.g_00576	Syan.g_02390
OG0001534	Syab.g_01297	Syan.g_00344
OG0001535	Syab.g_01316	Syan.g_00362
OG0001536	Syab.g_01388	Syan.g_00560
OG0001537	Syab.g_01606	Syan.g_00729
OG0001538	Syab.g_01278	Syan.g_00685
OG0001539	Syab.g_01641	Syan.g_00750
OG0001540	Syab.g_02538	Syan.g_02284
OG0001541	Syab.g_02603	Syan.g_03048
OG0001542	Syab.g_02614	Syan.g_03059
OG0001543	Syab.g_02686	Syan.g_03110
OG0001544	Syab.g_02795	Syan.g_01591
OG0001545	Syab.g_02874	Syan.g_01661
OG0001546	Syab.g_02150	Syan.g_01188
OG0001547	Syab.g_01440	Syan.g_00462
OG0001554	Syab.g_02753	Syan.g_00282
OG0001557	Syab.g_01598	Syan.g_00721
OG0001558	Syab.g_00021	Syan.g_01760
OG0001559	Syab.g_02506	Syan.g_02980
OG0001560	Syab.g_02492	Syan.g_02969
OG0001561	Syab.g_01309	Syan.g_00356
OG0001562	Syab.g_01324	Syan.g_00650
OG0001564	Syab.g_00177	Syan.g_00082
OG0001567	Syab.g_01441	Syan.g_00461
OG0001568	Syab.g_01439	Syan.g_00463
OG0001570	Syab.g_01443	Syan.g_00636
OG0001574	Syab.g_02000	Syan.g_00865
OG0001575	Syab.g_01995	Syan.g_00870
OG0001576	Syab.g_00896	Syan.g_01242
OG0001577	Syab.g_00964	Syan.g_02701
OG0001580	Syab.g_02740	Syan.g_01551
OG0001589	Syab.g_02331	Syan.g_01463
OG0001590	Syab.g_01879, Syab.g_01742	Syan.g_00821
OG0001591	Syab.g_01566	Syan.g_00756
OG0001592	Syab.g_02741	Syan.g_01552
OG0001614	Syab.g_00121	Syan.g_01905
OG0001616	Syab.g_01013	Syan.g_02649
OG0001617	Syab.g_01183	Syan.g_01033
OG0001618	Syab.g_01665	Syan.g_00329, Syan.g_02462, Syan.g_02535, Syan.g_02536
OG0001619	Syab.g_01399	Syan.g_00549
OG0001620	Syab.g_00535	Syan.g_02131
OG0001621	Syab.g_00337	Syan.g_02064
OG0001622	Syab.g_02884	Syan.g_01686
OG0001623	Syab.g_00506	Syan.g_00212, Syan.g_02158
OG0001624	Syab.g_01843	Syan.g_00135
OG0001625	Syab.g_00328	Syan.g_02057
OG0001627	Syab.g_02167	Syan.g_02410
OG0001634	Syab.g_01560	Syan.g_00761
OG0001635	Syab.g_00090	Syan.g_01876
OG0001636	Syab.g_00041	Syan.g_01738
OG0001637	Syab.g_02344	Syan.g_01295
OG0001638	Syab.g_02270	Syan.g_01418
OG0001639	Syab.g_02170	Syan.g_02407
OG0001640	Syab.g_01233	Syan.g_00309
OG0001641	Syab.g_01341	Syan.g_00606
OG0001642	Syab.g_02027	Syan.g_02603
OG0001643	Syab.g_01869	Syan.g_00811
OG0001644	Syab.g_01672	Syan.g_00336
OG0001645	Syab.g_02029	Syan.g_00835
OG0001645	Syab.g_02028, Syab.g_02814	Syan.g_00423
OG0001647	Syab.g_00304	Syan.g_02032
OG0001652	Syab.g_00019	Syan.g_01762
OG0001653	Syab.g_02482	Syan.g_02875, Syan.g_00521, Syan.g_02960, Syan.g_02959
OG0001654	Syab.g_02168	Syan.g_02409
OG0001655	Syab.g_02672	Syan.g_00416
OG0001657	Syab.g_02575	Syan.g_03019
OG0001658	Syab.g_02754	Syan.g_01564
OG0001659	Syab.g_01020	Syan.g_02642
OG0001666	Syab.g_01471	Syan.g_02339
OG0001669	Syab.g_02892	Syan.g_02176
OG0001671	Syab.g_02691	Syan.g_01514, Syan.g_03115
OG0001672	Syab.g_02448	Syan.g_02921
OG0001673	Syab.g_02375	Syan.g_02896
OG0001675	Syab.g_01326	Syan.g_00632
OG0001677	Syab.g_00475	Syan.g_02165
OG0001678	Syab.g_00370	Syan.g_02109
OG0001679	Syab.g_02475, Syab.g_01425	Syan.g_02307
OG0001680	Syab.g_02290	Syan.g_01424
OG0001682	Syab.g_01647, Syab.g_01663	Syan.g_00327
OG0001692	Syab.g_00782	Syan.g_01284
OG0001693	Syab.g_01209	Syan.g_00196
OG0001694	Syab.g_00293	Syan.g_02021
OG0001695	Syab.g_02869	Syan.g_01656
OG0001702	Syab.g_02470	Syan.g_02948
OG0001703	Syab.g_02089	Syan.g_02770
OG0001712	Syab.g_01764	Syan.g_00786
OG0001715	Syab.g_01788	Syan.g_00415
OG0001716	Syab.g_01734	Syan.g_00662
OG0001717	Syab.g_02588	Syan.g_03034
OG0001726	Syab.g_01087	Syan.g_00041
OG0001729	Syab.g_02362	Syan.g_01506, Syan.g_02440
OG0001730	Syab.g_02358	Syan.g_00979
OG0001731	Syab.g_02188	Syan.g_01353
OG0001732	Syab.g_01045	Syan.g_01704, Syan.g_02602
OG0001734	Syab.g_01735	Syan.g_00929, Syan.g_00240, Syan.g_00913, Syan.g_02496, Syan.g_02431, Syan.g_02354, Syan.g_02489
OG0001735	Syab.g_01535	Syan.g_00775
OG0001737	Syab.g_00274	Syan.g_02002
OG0001738	Syab.g_00233	Syan.g_01970
OG0001739	Syab.g_02867	Syan.g_01654
OG0001740	Syab.g_02871	Syan.g_01659
OG0001741	Syab.g_01067, Syab.g_02161	Syan.g_00789
OG0001747	Syab.g_02559	Syan.g_01930, Syan.g_02260
OG0001748	Syab.g_02693	Syan.g_01516
OG0001750	Syab.g_02480	Syan.g_02955, Syan.g_01139
OG0001751	Syab.g_02376	Syan.g_02897
OG0001752	Syab.g_02354	Syan.g_01481
OG0001753	Syab.g_02347	Syan.g_01630
OG0001754	Syab.g_02346	Syan.g_01297
OG0001755	Syab.g_02141	Syan.g_02719
OG0001761	Syab.g_01920	Syan.g_00207
OG0001762	Syab.g_01333	Syan.g_00625
OG0001763	Syab.g_01346	Syan.g_00598
OG0001764	Syab.g_01436	Syan.g_00467
OG0001765	Syab.g_01263, Syab.g_02799	Syan.g_00144
OG0001766	Syab.g_00263	Syan.g_01996
OG0001768	Syab.g_02620	Syan.g_03066
OG0001783	Syab.g_00116	Syan.g_01899
OG0001784	Syab.g_02474, Syab.g_02476	Syan.g_02950
OG0001785	Syab.g_02345	Syan.g_01296
OG0001786	Syab.g_02213	Syan.g_01372
OG0001787	Syab.g_02042	Syan.g_01167
OG0001788	Syab.g_02039	Syan.g_01164
OG0001789	Syab.g_00916	Syan.g_01212
OG0001790	Syab.g_00948	Syan.g_02707
OG0001792	Syab.g_01053	Syan.g_02595
OG0001794	Syab.g_01301, Syab.g_01300	Syan.g_00347
OG0001796	Syab.g_01322	Syan.g_00371
OG0001797	Syab.g_01407	Syan.g_00541
OG0001798	Syab.g_01894	Syan.g_00990, Syan.g_00005
OG0001799	Syab.g_01854	Syan.g_00797
OG0001800	Syab.g_00819	Syan.g_01305
OG0001801	Syab.g_00804	Syan.g_01293
OG0001803	Syab.g_00589	Syan.g_01341
OG0001804	Syab.g_00553	Syan.g_02318
OG0001805	Syab.g_00342	Syan.g_00039, Syan.g_00262
OG0001806	Syab.g_00305	Syan.g_02033
OG0001807	Syab.g_00215	Syan.g_01955
OG0001808	Syab.g_00209	Syan.g_01948
OG0001809	Syab.g_02549	Syan.g_02270, Syan.g_00619, Syan.g_02903
OG0001811	Syab.g_02612	Syan.g_03056
OG0001812	Syab.g_02742	Syan.g_01553
OG0001813	Syab.g_02810	Syan.g_01613
OG0001815	Syab.g_02909	Syan.g_00525
OG0001816	Syab.g_01644	Syan.g_00754
OG0001837	Syab.g_02692	Syan.g_01515
OG0001838	Syab.g_00008	Syan.g_01772
OG0001839	Syab.g_00037	Syan.g_01742
OG0001840	Syab.g_00057	Syan.g_01724
OG0001841	Syab.g_00064	Syan.g_01717
OG0001843	Syab.g_00122	Syan.g_01906
OG0001844	Syab.g_00123	Syan.g_01907
OG0001845	Syab.g_00124	Syan.g_01911
OG0001846	Syab.g_02526	Syan.g_02296
OG0001847	Syab.g_02524	Syan.g_02298
OG0001848	Syab.g_02520	Syan.g_02302
OG0001849	Syab.g_02464	Syan.g_02941
OG0001850	Syab.g_02451	Syan.g_02923
OG0001851	Syab.g_02444	Syan.g_02917
OG0001852	Syab.g_02443	Syan.g_02916
OG0001853	Syab.g_02436	Syan.g_02909
OG0001854	Syab.g_02371	Syan.g_02424
OG0001856	Syab.g_02228	Syan.g_01376
OG0001857	Syab.g_02225	Syan.g_01373
OG0001858	Syab.g_02183	Syan.g_01347
OG0001859	Syab.g_02077	Syan.g_02783
OG0001860	Syab.g_02091	Syan.g_02768
OG0001861	Syab.g_02103	Syan.g_02757
OG0001862	Syab.g_02115	Syan.g_02745
OG0001863	Syab.g_02121	Syan.g_02739
OG0001864	Syab.g_02032	Syan.g_01158
OG0001865	Syab.g_01801, Syab.g_01966	Syan.g_00957
OG0001866	Syab.g_01933	Syan.g_01019
OG0001867	Syab.g_01922	Syan.g_01021
OG0001868	Syab.g_00910	Syan.g_01217
OG0001869	Syab.g_00963	Syan.g_02702
OG0001870	Syab.g_00972	Syan.g_02692
OG0001871	Syab.g_00977	Syan.g_02684
OG0001872	Syab.g_01058	Syan.g_02589
OG0001873	Syab.g_01014	Syan.g_02648
OG0001874	Syab.g_01011	Syan.g_02651
OG0001877	Syab.g_01177	Syan.g_00504
OG0001878	Syab.g_01329	Syan.g_00629
OG0001879	Syab.g_01336	Syan.g_00621
OG0001880	Syab.g_01379	Syan.g_00569
OG0001881	Syab.g_01380	Syan.g_00568
OG0001882	Syab.g_01404	Syan.g_00544
OG0001883	Syab.g_01408	Syan.g_00529
OG0001884	Syab.g_01805	Syan.g_00494
OG0001885	Syab.g_01431	Syan.g_00473
OG0001886	Syab.g_01435	Syan.g_00468
OG0001887	Syab.g_01617	Syan.g_02677
OG0001888	Syab.g_01592	Syan.g_00716
OG0001889	Syab.g_01288	Syan.g_00674
OG0001890	Syab.g_01721	Syan.g_00394
OG0001891	Syab.g_01725	Syan.g_00399
OG0001892	Syab.g_01838	Syan.g_00516
OG0001893	Syab.g_01893	Syan.g_00004
OG0001894	Syab.g_01874	Syan.g_00817
OG0001895	Syab.g_00813	Syan.g_01300
OG0001896	Syab.g_00574	Syan.g_02388
OG0001897	Syab.g_00532	Syan.g_02134
OG0001898	Syab.g_00513	Syan.g_02153
OG0001899	Syab.g_00434	Syan.g_02211
OG0001900	Syab.g_00320	Syan.g_02049
OG0001901	Syab.g_00319	Syan.g_02048
OG0001902	Syab.g_00288	Syan.g_02017
OG0001903	Syab.g_00279	Syan.g_02008
OG0001904	Syab.g_00213	Syan.g_01952
OG0001905	Syab.g_00206	Syan.g_01942
OG0001906	Syab.g_02539	Syan.g_02282
OG0001908	Syab.g_02605	Syan.g_03050
OG0001909	Syab.g_02618	Syan.g_03064
OG0001910	Syab.g_02697	Syan.g_01520
OG0001912	Syab.g_02765	Syan.g_01575
OG0001913	Syab.g_02769	Syan.g_01577
OG0001914	Syab.g_01751	Syan.g_01144
OG0001915	Syab.g_02906	Syan.g_01702
OG0001917	Syab.g_01314	Syan.g_00361
OG0001924	Syab.g_01915	Syan.g_00021
OG0001925	Syab.g_01916	Syan.g_00022
OG0001926	Syab.g_01917	Syan.g_00023
OG0001927	Syab.g_01918	Syan.g_00024
OG0001929	Syab.g_00071	Syan.g_01710
OG0001932	Syab.g_00120	Syan.g_01904
OG0001933	Syab.g_02503	Syan.g_02976
OG0001934	Syab.g_02488	Syan.g_02968
OG0001935	Syab.g_02441	Syan.g_02914
OG0001936	Syab.g_01467	Syan.g_00425
OG0001937	Syab.g_02196	Syan.g_01361
OG0001938	Syab.g_02093	Syan.g_02766
OG0001939	Syab.g_01845	Syan.g_01324
OG0001940	Syab.g_01981	Syan.g_00941
OG0001941	Syab.g_00905	Syan.g_01221
OG0001942	Syab.g_00940	Syan.g_00396
OG0001943	Syab.g_00987	Syan.g_02630
OG0001944	Syab.g_01442	Syan.g_02679
OG0001947	Syab.g_01235	Syan.g_03108
OG0001948	Syab.g_01344	Syan.g_00600
OG0001949	Syab.g_01363	Syan.g_00578
OG0001950	Syab.g_01365	Syan.g_00576
OG0001951	Syab.g_01381	Syan.g_00567
OG0001952	Syab.g_01405	Syan.g_00543
OG0001953	Syab.g_01406	Syan.g_00542
OG0001957	Syab.g_01888	Syan.g_01137
OG0001958	Syab.g_01537	Syan.g_00773
OG0001961	Syab.g_00692	Syan.g_02851
OG0001964	Syab.g_00383	Syan.g_02122
OG0001966	Syab.g_00326	Syan.g_02055
OG0001967	Syab.g_00324	Syan.g_02053
OG0001968	Syab.g_00323	Syan.g_02052
OG0001969	Syab.g_00251	Syan.g_01989
OG0001970	Syab.g_02541	Syan.g_02280
OG0001971	Syab.g_02616	Syan.g_03062
OG0001972	Syab.g_02710	Syan.g_01532
OG0001974	Syab.g_02750	Syan.g_00279
OG0001975	Syab.g_01750	Syan.g_01145
OG0001976	Syab.g_01752	Syan.g_01143
OG0001979	Syab.g_01172, Syab.g_01161	Syan.g_00402
OG0001980	Syab.g_00508, Syab.g_01253	Syan.g_02152
OG0001981	Syab.g_02648, Syab.g_01520	Syan.g_00218
OG0001990	Syab.g_02872	Syan.g_01660
OG0001993	Syab.g_01913	Syan.g_00019
OG0001994	Syab.g_01914	Syan.g_00020
OG0001995	Syab.g_00345	Syan.g_02683
OG0001997	Syab.g_02478	Syan.g_02953
OG0001999	Syab.g_02321	Syan.g_01453
OG0002000	Syab.g_02143	Syan.g_01195
OG0002002	Syab.g_01057	Syan.g_02590
OG0002003	Syab.g_01175	Syan.g_00010
OG0002004	Syab.g_00198	Syan.g_00433, Syan.g_02359, Syan.g_02490
OG0002006	Syab.g_01236	Syan.g_02104, Syan.g_03107
OG0002007	Syab.g_01237	Syan.g_00310
OG0002008	Syab.g_01331	Syan.g_00627
OG0002009	Syab.g_01603	Syan.g_00726
OG0002011	Syab.g_00559	Syan.g_02576
OG0002013	Syab.g_02456	Syan.g_02930
OG0002014	Syab.g_00221	Syan.g_01958
OG0002016	Syab.g_02690	Syan.g_03114
OG0002017	Syab.g_02823	Syan.g_01624
OG0002018	Syab.g_02870	Syan.g_01658
OG0002020	Syab.g_02865	Syan.g_01671
OG0002021	Syab.g_02863	Syan.g_01673
OG0002022	Syab.g_02862	Syan.g_01674
OG0002023	Syab.g_02861	Syan.g_01675
OG0002024	Syab.g_02855	Syan.g_01667
OG0002025	Syab.g_00195	Syan.g_01847
OG0002037	Syab.g_00262, Syab.g_01139	Syan.g_02857
OG0002039	Syab.g_00998	Syan.g_02665
OG0002040	Syab.g_00999	Syan.g_02663
OG0002041	Syab.g_01348	Syan.g_00596
OG0002042	Syab.g_01376	Syan.g_00572
OG0002043	Syab.g_01422	Syan.g_00483
OG0002044	Syab.g_01701	Syan.g_00652
OG0002046	Syab.g_00666	Syan.g_02870
OG0002048	Syab.g_00471	Syan.g_02169
OG0002049	Syab.g_00389	Syan.g_02128
OG0002050	Syab.g_00314	Syan.g_02042
OG0002051	Syab.g_02602	Syan.g_03047
OG0002053	Syab.g_01482	Syan.g_00069
OG0002054	Syab.g_02854	Syan.g_01668
OG0002055	Syab.g_02857	Syan.g_01664
OG0002056	Syab.g_00278	Syan.g_02007
OG0002113	Syab.g_00038	Syan.g_01741
