Orthogroup	Syab	Prap
OG0001162	Syab.g_00893	Prap.g_01907
OG0001163	Syab.g_02241	Prap.g_01788
OG0001164	Syab.g_02247	Prap.g_01784
OG0001165	Syab.g_02252	Prap.g_01781
OG0001166	Syab.g_02296	Prap.g_01760
OG0001167	Syab.g_02322	Prap.g_01742
OG0001168	Syab.g_02324	Prap.g_01740
OG0001169	Syab.g_02326	Prap.g_01738
OG0001170	Syab.g_02328	Prap.g_01736
OG0001171	Syab.g_02339	Prap.g_01726
OG0001172	Syab.g_00371	Prap.g_01710
OG0001173	Syab.g_00372	Prap.g_01709
OG0001174	Syab.g_00380	Prap.g_01701
OG0001175	Syab.g_00381	Prap.g_01700
OG0001176	Syab.g_00398	Prap.g_01692
OG0001177	Syab.g_00396	Prap.g_01690
OG0001178	Syab.g_02263	Prap.g_01774
OG0001179	Syab.g_00427	Prap.g_01660
OG0001180	Syab.g_00453	Prap.g_01636
OG0001181	Syab.g_00457	Prap.g_01632
OG0001182	Syab.g_00467	Prap.g_01624
OG0001183	Syab.g_00474	Prap.g_01619
OG0001184	Syab.g_00196	Prap.g_01601
OG0001185	Syab.g_00119	Prap.g_01585
OG0001186	Syab.g_00085	Prap.g_01561
OG0001187	Syab.g_00081	Prap.g_01558
OG0001188	Syab.g_00079	Prap.g_01556
OG0001189	Syab.g_00058	Prap.g_01540
OG0001190	Syab.g_02755	Prap.g_01535
OG0001191	Syab.g_02771	Prap.g_01525
OG0001192	Syab.g_02778	Prap.g_01520
OG0001193	Syab.g_02827	Prap.g_01508
OG0001194	Syab.g_02833	Prap.g_01507
OG0001195	Syab.g_02834	Prap.g_01506
OG0001196	Syab.g_02896	Prap.g_01490
OG0001197	Syab.g_02898	Prap.g_01488
OG0001198	Syab.g_02911	Prap.g_01868
OG0001199	Syab.g_02440	Prap.g_00876
OG0001201	Syab.g_02501	Prap.g_01068
OG0001202	Syab.g_02635	Prap.g_00970
OG0001203	Syab.g_02369	Prap.g_01474
OG0001204	Syab.g_00353	Prap.g_01468
OG0001205	Syab.g_00593	Prap.g_01321
OG0001206	Syab.g_00641	Prap.g_01301
OG0001207	Syab.g_02088	Prap.g_01290
OG0001208	Syab.g_02098	Prap.g_01285
OG0001209	Syab.g_02038	Prap.g_01234
OG0001210	Syab.g_02030	Prap.g_01229
OG0001211	Syab.g_02013	Prap.g_01219
OG0001212	Syab.g_01955	Prap.g_01172
OG0001213	Syab.g_01886	Prap.g_01137
OG0001214	Syab.g_01872	Prap.g_00390
OG0001215	Syab.g_01171	Prap.g_00810
OG0001216	Syab.g_01269	Prap.g_00789
OG0001217	Syab.g_01464	Prap.g_00036
OG0001218	Syab.g_00723	Prap.g_00519
OG0001220	Syab.g_01737	Prap.g_00727
OG0001221	Syab.g_01607	Prap.g_00847
OG0001222	Syab.g_01396	Prap.g_00307
OG0001223	Syab.g_01345	Prap.g_00275
OG0001224	Syab.g_01214	Prap.g_00704
OG0001225	Syab.g_01212	Prap.g_00706
OG0001226	Syab.g_02450	Prap.g_01129
OG0001227	Syab.g_00891	Prap.g_00504
OG0001228	Syab.g_01697	Prap.g_00406
OG0001229	Syab.g_01184	Prap.g_00518
OG0001230	Syab.g_00791	Prap.g_00114
OG0001231	Syab.g_00017	Prap.g_01344
OG0001233	Syab.g_02329	Prap.g_01735
OG0001234	Syab.g_00385	Prap.g_01698
OG0001235	Syab.g_00391	Prap.g_01694
OG0001236	Syab.g_00200	Prap.g_01604
OG0001237	Syab.g_00192	Prap.g_01600
OG0001238	Syab.g_02773	Prap.g_01524
OG0001239	Syab.g_02437	Prap.g_00879
OG0001240	Syab.g_02484	Prap.g_01085
OG0001241	Syab.g_02494	Prap.g_01075
OG0001242	Syab.g_02525	Prap.g_01055
OG0001243	Syab.g_02533	Prap.g_01048
OG0001244	Syab.g_02561	Prap.g_01033
OG0001245	Syab.g_01762	Prap.g_00495
OG0001247	Syab.g_02825	Prap.g_00817
OG0001248	Syab.g_01163	Prap.g_00815
OG0001249	Syab.g_00514	Prap.g_01375
OG0001250	Syab.g_01714	Prap.g_00740
OG0001251	Syab.g_01816	Prap.g_00659
OG0001252	Syab.g_01228	Prap.g_00699
OG0001253	Syab.g_01761	Prap.g_01126
OG0001254	Syab.g_01749	Prap.g_01881
OG0001255	Syab.g_01846	Prap.g_00474
OG0001256	Syab.g_02238	Prap.g_00210
OG0001258	Syab.g_02250	Prap.g_01783
OG0001259	Syab.g_02327	Prap.g_01737
OG0001260	Syab.g_02350	Prap.g_01720
OG0001261	Syab.g_00436	Prap.g_01652
OG0001263	Syab.g_02536	Prap.g_01046
OG0001265	Syab.g_02523	Prap.g_01056
OG0001266	Syab.g_02639	Prap.g_00966
OG0001267	Syab.g_00295	Prap.g_01430
OG0001268	Syab.g_00529	Prap.g_01367
OG0001269	Syab.g_01809	Prap.g_00728
OG0001270	Syab.g_00579	Prap.g_01332
OG0001271	Syab.g_00694	Prap.g_01295
OG0001272	Syab.g_02102	Prap.g_01281
OG0001273	Syab.g_01878	Prap.g_00396
OG0001274	Syab.g_02706	Prap.g_00942
OG0001275	Syab.g_01330	Prap.g_00285
OG0001276	Syab.g_01313	Prap.g_00299
OG0001277	Syab.g_02163	Prap.g_01502
OG0001278	Syab.g_01152	Prap.g_00402
OG0001279	Syab.g_01807	Prap.g_00610
OG0001280	Syab.g_00918	Prap.g_00560
OG0001281	Syab.g_00906	Prap.g_00566
OG0001282	Syab.g_02086	Prap.g_00060
OG0001283	Syab.g_02885	Prap.g_01493
OG0001284	Syab.g_02211	Prap.g_00196
OG0001285	Syab.g_02309	Prap.g_01752
OG0001286	Syab.g_00451	Prap.g_01638
OG0001287	Syab.g_00111	Prap.g_01578
OG0001288	Syab.g_00094	Prap.g_01568
OG0001289	Syab.g_02465	Prap.g_01091
OG0001290	Syab.g_02493	Prap.g_01076
OG0001291	Syab.g_02546	Prap.g_01038
OG0001292	Syab.g_00348	Prap.g_01463
OG0001293	Syab.g_00322	Prap.g_01450
OG0001295	Syab.g_01215	Prap.g_01919
OG0001296	Syab.g_02132	Prap.g_01258
OG0001297	Syab.g_02136	Prap.g_01253
OG0001298	Syab.g_01980	Prap.g_01192
OG0001299	Syab.g_01557	Prap.g_00359
OG0001300	Syab.g_01180	Prap.g_00806
OG0001301	Syab.g_01197	Prap.g_00801
OG0001302	Syab.g_01844	Prap.g_00688
OG0001303	Syab.g_01424	Prap.g_01817
OG0001304	Syab.g_01298	Prap.g_00312
OG0001305	Syab.g_01204	Prap.g_00712
OG0001306	Syab.g_00941	Prap.g_00471
OG0001307	Syab.g_01552	Prap.g_01927
OG0001308	Syab.g_00759	Prap.g_00131
OG0001309	Syab.g_02142	Prap.g_00238
OG0001310	Syab.g_02288	Prap.g_01766
OG0001311	Syab.g_01311	Prap.g_00301
OG0001312	Syab.g_01414	Prap.g_00676
OG0001315	Syab.g_00472	Prap.g_00509
OG0001316	Syab.g_02552	Prap.g_01034
OG0001317	Syab.g_02373	Prap.g_01478
OG0001318	Syab.g_00333	Prap.g_01454
OG0001319	Syab.g_00306	Prap.g_01437
OG0001321	Syab.g_00616	Prap.g_01315
OG0001322	Syab.g_00617	Prap.g_01314
OG0001323	Syab.g_02145	Prap.g_01248
OG0001324	Syab.g_01181	Prap.g_00805
OG0001325	Syab.g_01273	Prap.g_00342
OG0001327	Syab.g_01643	Prap.g_00870
OG0001328	Syab.g_01616	Prap.g_00542
OG0001329	Syab.g_00361	Prap.g_01820
OG0001330	Syab.g_00925	Prap.g_00227
OG0001331	Syab.g_02081	Prap.g_00065
OG0001332	Syab.g_02165	Prap.g_00167
OG0001333	Syab.g_02323	Prap.g_01741
OG0001334	Syab.g_00483	Prap.g_01616
OG0001335	Syab.g_00484	Prap.g_01615
OG0001337	Syab.g_00480, Syab.g_00502	Prap.g_01380
OG0001338	Syab.g_00495, Syab.g_00509, Syab.g_02229, Syab.g_00505	Prap.g_01377
OG0001339	Syab.g_02496	Prap.g_01073
OG0001340	Syab.g_00503	Prap.g_01379
OG0001341	Syab.g_01779	Prap.g_00511
OG0001343	Syab.g_00359	Prap.g_00662
OG0001344	Syab.g_00974	Prap.g_00452
OG0001345	Syab.g_01008	Prap.g_00436
OG0001346	Syab.g_00914	Prap.g_00562
OG0001348	Syab.g_01258	Prap.g_01921
OG0001351	Syab.g_00625	Prap.g_01309
OG0001353	Syab.g_01702	Prap.g_00750
OG0001354	Syab.g_01358	Prap.g_00267
OG0001357	Syab.g_00620, Syab.g_01373, Syab.g_02891	Prap.g_00535
OG0001359	Syab.g_00360	Prap.g_00661
OG0001362	Syab.g_00754	Prap.g_00135
OG0001363	Syab.g_00752	Prap.g_00137
OG0001364	Syab.g_00211	Prap.g_01613
OG0001365	Syab.g_02760	Prap.g_01531
OG0001369	Syab.g_02483	Prap.g_01086
OG0001370	Syab.g_01831	Prap.g_01304
OG0001375	Syab.g_00358	Prap.g_00663
OG0001379	Syab.g_00923	Prap.g_00555
OG0001381	Syab.g_01937	Prap.g_00481
OG0001382	Syab.g_00393	Prap.g_00524
OG0001394	Syab.g_01599	Prap.g_00843
OG0001397	Syab.g_00753	Prap.g_00136
OG0001398	Syab.g_02457	Prap.g_01896
OG0001401	Syab.g_01708	Prap.g_00745
OG0001402	Syab.g_01896	Prap.g_01143
OG0001404	Syab.g_02433	Prap.g_00882
OG0001407	Syab.g_01158	Prap.g_00528
OG0001409	Syab.g_00988	Prap.g_00448
OG0001410	Syab.g_01550	Prap.g_01926
OG0001411	Syab.g_00147	Prap.g_00889
OG0001414	Syab.g_01938	Prap.g_01483
OG0001415	Syab.g_02471	Prap.g_01481
OG0001419	Syab.g_01159	Prap.g_00527
OG0001425	Syab.g_02777	Prap.g_01521
OG0001428	Syab.g_02594	Prap.g_00998
OG0001429	Syab.g_01423	Prap.g_00684
OG0001430	Syab.g_02743	Prap.g_00520
OG0001434	Syab.g_01594	Prap.g_00838
OG0001435	Syab.g_01637	Prap.g_00862
OG0001443	Syab.g_02794	Prap.g_00517
OG0001448	Syab.g_01789	Prap.g_01311
OG0001450	Syab.g_01081	Prap.g_00813
OG0001461	Syab.g_01754	Prap.g_00898
OG0001463	Syab.g_01104	Prap.g_01423
OG0001467	Syab.g_00805	Prap.g_01947
OG0001472	Syab.g_01800	Prap.g_01120
OG0001476	Syab.g_00984	Prap.g_00449
OG0001477	Syab.g_01191	Prap.g_00587
OG0001481	Syab.g_00621	Prap.g_00541
OG0001484	Syab.g_02849	Prap.g_00226
OG0001486	Syab.g_00967	Prap.g_00458
OG0001488	Syab.g_00994	Prap.g_00443
OG0001489	Syab.g_00462	Prap.g_01627
OG0001496	Syab.g_01188	Prap.g_00589
OG0001497	Syab.g_01190	Prap.g_00588
OG0001498	Syab.g_00552	Prap.g_01348
OG0001505	Syab.g_00189	Prap.g_00003
OG0001510	Syab.g_00103	Prap.g_01574
OG0001511	Syab.g_02509	Prap.g_01064
OG0001512	Syab.g_02368	Prap.g_00513
OG0001513	Syab.g_00470	Prap.g_01847
OG0001514	Syab.g_01187	Prap.g_00590
OG0001515	Syab.g_01176	Prap.g_00808
OG0001516	Syab.g_01554	Prap.g_00362
OG0001517	Syab.g_00524	Prap.g_01371
OG0001518	Syab.g_02775	Prap.g_01522
OG0001519	Syab.g_02796	Prap.g_01517
OG0001522	Syab.g_01703	Prap.g_00749
OG0001525	Syab.g_01823	Prap.g_01814
OG0001527	Syab.g_01998	Prap.g_01206
OG0001529	Syab.g_00051	Prap.g_00914
OG0001530	Syab.g_02507	Prap.g_01065
OG0001531	Syab.g_02367	Prap.g_01473
OG0001532	Syab.g_01024	Prap.g_00425
OG0001534	Syab.g_01297	Prap.g_00313
OG0001535	Syab.g_01316	Prap.g_00297
OG0001536	Syab.g_01388	Prap.g_00253
OG0001537	Syab.g_01606	Prap.g_00846
OG0001538	Syab.g_01278	Prap.g_00778
OG0001539	Syab.g_01641	Prap.g_00868
OG0001540	Syab.g_02538	Prap.g_01044
OG0001541	Syab.g_02603	Prap.g_00990
OG0001542	Syab.g_02614	Prap.g_00984
OG0001543	Syab.g_02686	Prap.g_00547
OG0001544	Syab.g_02795	Prap.g_01518
OG0001545	Syab.g_02874	Prap.g_01503
OG0001557	Syab.g_01598	Prap.g_00842
OG0001559	Syab.g_02506	Prap.g_01066
OG0001560	Syab.g_02492	Prap.g_01077
OG0001561	Syab.g_01309	Prap.g_00303
OG0001562	Syab.g_01324	Prap.g_00290
OG0001564	Syab.g_00177	Prap.g_00895
OG0001565	Syab.g_01837	Prap.g_00636
OG0001572	Syab.g_02215	Prap.g_00609
OG0001574	Syab.g_02000	Prap.g_01208
OG0001575	Syab.g_01995	Prap.g_01203
OG0001576	Syab.g_00896	Prap.g_00575
OG0001577	Syab.g_00964	Prap.g_00461
OG0001579	Syab.g_00489, Syab.g_00494	Prap.g_01382
OG0001580	Syab.g_02740	Prap.g_00907
OG0001589	Syab.g_02331	Prap.g_01733
OG0001591	Syab.g_01566	Prap.g_00829
OG0001592	Syab.g_02741	Prap.g_00908
OG0001614	Syab.g_00121	Prap.g_01586
OG0001616	Syab.g_01013	Prap.g_00433
OG0001617	Syab.g_01183	Prap.g_00804
OG0001619	Syab.g_01399	Prap.g_00246
OG0001620	Syab.g_00535	Prap.g_01363
OG0001621	Syab.g_00337	Prap.g_01458
OG0001622	Syab.g_02884	Prap.g_01494
OG0001636	Syab.g_00041	Prap.g_00920
OG0001638	Syab.g_02270	Prap.g_01768
OG0001639	Syab.g_02170	Prap.g_00170
OG0001640	Syab.g_01233	Prap.g_00696
OG0001641	Syab.g_01341	Prap.g_00278
OG0001642	Syab.g_02027	Prap.g_00729
OG0001643	Syab.g_01869	Prap.g_00387
OG0001644	Syab.g_01672	Prap.g_00332
OG0001654	Syab.g_02168	Prap.g_00168
OG0001656	Syab.g_00493	Prap.g_01383
OG0001657	Syab.g_02575	Prap.g_01015
OG0001658	Syab.g_02754	Prap.g_00912
OG0001659	Syab.g_01020	Prap.g_01916
OG0001669	Syab.g_02892	Prap.g_00579, Prap.g_01837
OG0001676	Syab.g_00492	Prap.g_01381
OG0001678	Syab.g_00370	Prap.g_01711
OG0001679	Syab.g_02475, Syab.g_01425	Prap.g_01376
OG0001693	Syab.g_01209	Prap.g_01835
OG0001709	Syab.g_00162	Prap.g_00097
OG0001717	Syab.g_02588	Prap.g_00594
OG0001747	Syab.g_02559	Prap.g_01340
OG0001758	Syab.g_01483	Prap.g_01801
OG0001770	Syab.g_01743	Prap.g_01864
OG0001807	Syab.g_00215	Prap.g_00896
OG0001875	Syab.g_01493	Prap.g_01802
OG0001876	Syab.g_01494	Prap.g_01803
OG0001917	Syab.g_01314	Prap.g_00298
OG0001922	Syab.g_00153	Prap.g_00103
OG0001965	Syab.g_02045	Prap.g_01845
OG0002003	Syab.g_01175	Prap.g_00028
OG0002106	Syab.g_00956	Prap.g_00533
OG0002122	Syab.g_01174	Prap.g_00027
OG0002177	Syab.g_01480	Prap.g_01132
OG0002246	Syab.g_00563	Prap.g_01831
OG0002340	Syab.g_02676	Prap.g_00960
OG0002433	Syab.g_02671	Prap.g_01897
OG0002663	Syab.g_00346	Prap.g_01800
