Orthogroup	Syab	Prac
OG0001162	Syab.g_00893	Prac.g_00313
OG0001163	Syab.g_02241	Prac.g_00633
OG0001164	Syab.g_02247	Prac.g_00629
OG0001165	Syab.g_02252	Prac.g_00626
OG0001166	Syab.g_02296	Prac.g_00606
OG0001167	Syab.g_02322	Prac.g_00589
OG0001168	Syab.g_02324	Prac.g_00587
OG0001169	Syab.g_02326	Prac.g_00585
OG0001170	Syab.g_02328	Prac.g_00583
OG0001171	Syab.g_02339	Prac.g_00574
OG0001172	Syab.g_00371	Prac.g_00479
OG0001173	Syab.g_00372	Prac.g_00480
OG0001174	Syab.g_00380	Prac.g_00488
OG0001175	Syab.g_00381	Prac.g_00489
OG0001176	Syab.g_00398	Prac.g_00496
OG0001177	Syab.g_00396	Prac.g_00499
OG0001178	Syab.g_02263	Prac.g_00504
OG0001179	Syab.g_00427	Prac.g_00532
OG0001180	Syab.g_00453	Prac.g_00553
OG0001181	Syab.g_00457	Prac.g_00557
OG0001182	Syab.g_00467	Prac.g_00564
OG0001183	Syab.g_00474	Prac.g_00006
OG0001184	Syab.g_00196	Prac.g_00022
OG0001185	Syab.g_00119	Prac.g_00036
OG0001186	Syab.g_00085	Prac.g_00058
OG0001187	Syab.g_00081	Prac.g_00062
OG0001188	Syab.g_00079	Prac.g_00064
OG0001189	Syab.g_00058	Prac.g_00081
OG0001190	Syab.g_02755	Prac.g_00085
OG0001191	Syab.g_02771	Prac.g_00095
OG0001192	Syab.g_02778	Prac.g_00099
OG0001193	Syab.g_02827	Prac.g_00109
OG0001194	Syab.g_02833	Prac.g_00110
OG0001195	Syab.g_02834	Prac.g_00111
OG0001196	Syab.g_02896	Prac.g_00124
OG0001197	Syab.g_02898	Prac.g_00125
OG0001198	Syab.g_02911	Prac.g_01950
OG0001199	Syab.g_02440	Prac.g_01857
OG0001200	Syab.g_02442	Prac.g_01855
OG0001201	Syab.g_02501	Prac.g_01823
OG0001202	Syab.g_02635	Prac.g_01731
OG0001203	Syab.g_02369	Prac.g_01692
OG0001204	Syab.g_00353	Prac.g_01687
OG0001205	Syab.g_00593	Prac.g_01102
OG0001206	Syab.g_00641	Prac.g_01083
OG0001207	Syab.g_02088	Prac.g_01067
OG0001208	Syab.g_02098	Prac.g_01062
OG0001209	Syab.g_02038	Prac.g_00837
OG0001210	Syab.g_02030	Prac.g_00832
OG0001211	Syab.g_02013	Prac.g_00822
OG0001212	Syab.g_01955	Prac.g_00776
OG0001213	Syab.g_01886	Prac.g_00742
OG0001214	Syab.g_01872	Prac.g_00734
OG0001215	Syab.g_01171	Prac.g_00681
OG0001216	Syab.g_01269	Prac.g_01558
OG0001217	Syab.g_01464	Prac.g_01521
OG0001220	Syab.g_01737	Prac.g_01424
OG0001221	Syab.g_01607	Prac.g_01373
OG0001222	Syab.g_01396	Prac.g_01335
OG0001223	Syab.g_01345	Prac.g_01309
OG0001224	Syab.g_01214	Prac.g_01260
OG0001225	Syab.g_01212	Prac.g_01258
OG0001226	Syab.g_02450	Prac.g_01232
OG0001227	Syab.g_00891	Prac.g_01213
OG0001228	Syab.g_01697	Prac.g_00940
OG0001229	Syab.g_01184	Prac.g_00215
OG0001230	Syab.g_00791	Prac.g_00419
OG0001231	Syab.g_00017	Prac.g_00315
OG0001232	Syab.g_02306	Prac.g_00602
OG0001233	Syab.g_02329	Prac.g_00582
OG0001234	Syab.g_00385	Prac.g_00491
OG0001235	Syab.g_00391	Prac.g_00501
OG0001236	Syab.g_00200	Prac.g_00019
OG0001237	Syab.g_00192	Prac.g_00023
OG0001238	Syab.g_02773	Prac.g_00096
OG0001239	Syab.g_02437	Prac.g_01860
OG0001240	Syab.g_02484	Prac.g_01838
OG0001241	Syab.g_02494	Prac.g_01830
OG0001242	Syab.g_02525	Prac.g_01812
OG0001243	Syab.g_02533	Prac.g_01806
OG0001244	Syab.g_02561	Prac.g_01790
OG0001245	Syab.g_01762	Prac.g_01153
OG0001246	Syab.g_02126	Prac.g_00867
OG0001247	Syab.g_02825	Prac.g_00688
OG0001248	Syab.g_01163	Prac.g_00686
OG0001249	Syab.g_00514	Prac.g_01498
OG0001250	Syab.g_01714	Prac.g_01435
OG0001251	Syab.g_01816	Prac.g_01400
OG0001252	Syab.g_01228	Prac.g_01265
OG0001253	Syab.g_01761	Prac.g_01212
OG0001254	Syab.g_01749	Prac.g_01016
OG0001255	Syab.g_01846	Prac.g_01001
OG0001256	Syab.g_02238	Prac.g_00322
OG0001257	Syab.g_01610	Prac.g_00316
OG0001258	Syab.g_02250	Prac.g_00628
OG0001259	Syab.g_02327	Prac.g_00584
OG0001260	Syab.g_02350	Prac.g_00568
OG0001261	Syab.g_00436	Prac.g_00540
OG0001262	Syab.g_00060	Prac.g_00079
OG0001263	Syab.g_02536	Prac.g_01803
OG0001265	Syab.g_02523	Prac.g_01813
OG0001266	Syab.g_02639	Prac.g_01727
OG0001267	Syab.g_00295	Prac.g_01651
OG0001268	Syab.g_00529	Prac.g_01195
OG0001269	Syab.g_01809	Prac.g_01175
OG0001270	Syab.g_00579	Prac.g_01113
OG0001271	Syab.g_00694	Prac.g_01072
OG0001272	Syab.g_02102	Prac.g_01058
OG0001273	Syab.g_01878	Prac.g_00740
OG0001274	Syab.g_02706	Prac.g_00668
OG0001275	Syab.g_01330	Prac.g_01300
OG0001276	Syab.g_01313	Prac.g_01281
OG0001277	Syab.g_02163	Prac.g_01223
OG0001278	Syab.g_01152	Prac.g_00935
OG0001280	Syab.g_00918	Prac.g_00174
OG0001281	Syab.g_00906	Prac.g_00180
OG0001282	Syab.g_02086	Prac.g_00218
OG0001283	Syab.g_02885	Prac.g_00237
OG0001284	Syab.g_02211	Prac.g_00341
OG0001285	Syab.g_02309	Prac.g_00599
OG0001287	Syab.g_00111	Prac.g_00043
OG0001288	Syab.g_00094	Prac.g_00051
OG0001289	Syab.g_02465	Prac.g_01844
OG0001290	Syab.g_02493	Prac.g_01831
OG0001291	Syab.g_02546	Prac.g_01796
OG0001292	Syab.g_00348	Prac.g_01682
OG0001293	Syab.g_00322	Prac.g_01670
OG0001294	Syab.g_01564	Prac.g_01155
OG0001295	Syab.g_01215	Prac.g_01078
OG0001296	Syab.g_02132	Prac.g_00862
OG0001298	Syab.g_01980	Prac.g_00796
OG0001299	Syab.g_01557	Prac.g_00705
OG0001300	Syab.g_01180	Prac.g_00678
OG0001301	Syab.g_01197	Prac.g_00675
OG0001302	Syab.g_01844	Prac.g_01489
OG0001303	Syab.g_01424	Prac.g_01296
OG0001304	Syab.g_01298	Prac.g_01271
OG0001305	Syab.g_01204	Prac.g_01252
OG0001306	Syab.g_00941	Prac.g_00999
OG0001307	Syab.g_01552	Prac.g_00200
OG0001308	Syab.g_00759	Prac.g_00401
OG0001309	Syab.g_02142	Prac.g_00318
OG0001310	Syab.g_02288	Prac.g_00613
OG0001311	Syab.g_01311	Prac.g_01279
OG0001312	Syab.g_01414	Prac.g_01346
OG0001315	Syab.g_00472	Prac.g_01869
OG0001316	Syab.g_02552	Prac.g_01791
OG0001317	Syab.g_02373	Prac.g_01696
OG0001318	Syab.g_00333	Prac.g_01675
OG0001319	Syab.g_00306	Prac.g_01659
OG0001321	Syab.g_00616	Prac.g_01096
OG0001322	Syab.g_00617	Prac.g_01095
OG0001323	Syab.g_02145	Prac.g_00853
OG0001324	Syab.g_01181	Prac.g_00677
OG0001325	Syab.g_01273	Prac.g_01555
OG0001326	Syab.g_02841	Prac.g_00647
OG0001327	Syab.g_01643	Prac.g_01240
OG0001328	Syab.g_01616	Prac.g_01214
OG0001329	Syab.g_00361	Prac.g_01024
OG0001330	Syab.g_00925	Prac.g_00153
OG0001331	Syab.g_02081	Prac.g_00223
OG0001332	Syab.g_02165	Prac.g_00368
OG0001333	Syab.g_02323	Prac.g_00588
OG0001334	Syab.g_00483	Prac.g_00009
OG0001335	Syab.g_00484	Prac.g_00010
OG0001336	Syab.g_02886	Prac.g_00121
OG0001339	Syab.g_02496	Prac.g_01828
OG0001340	Syab.g_00503	Prac.g_01603
OG0001341	Syab.g_01779	Prac.g_01523
OG0001343	Syab.g_00359	Prac.g_01403
OG0001344	Syab.g_00974	Prac.g_00981
OG0001345	Syab.g_01008	Prac.g_00966
OG0001346	Syab.g_00914	Prac.g_00176
OG0001348	Syab.g_01258	Prac.g_00295
OG0001351	Syab.g_00625	Prac.g_01093
OG0001358	Syab.g_01900	Prac.g_00751
OG0001359	Syab.g_00360	Prac.g_01402
OG0001360	Syab.g_01010	Prac.g_01211
OG0001361	Syab.g_00154, Syab.g_01005	Prac.g_00969
OG0001362	Syab.g_00754	Prac.g_00397
OG0001363	Syab.g_00752	Prac.g_00395
OG0001364	Syab.g_00211	Prac.g_00012
OG0001365	Syab.g_02760	Prac.g_00089
OG0001369	Syab.g_02483	Prac.g_01839
OG0001370	Syab.g_01831	Prac.g_01086
OG0001373	Syab.g_02840	Prac.g_00646
OG0001374	Syab.g_02848	Prac.g_00654
OG0001375	Syab.g_00358	Prac.g_01404
OG0001376	Syab.g_02782	Prac.g_01246
OG0001377	Syab.g_02781	Prac.g_01245
OG0001378	Syab.g_00578	Prac.g_01047
OG0001381	Syab.g_01937	Prac.g_00211
OG0001382	Syab.g_00393	Prac.g_00302
OG0001385	Syab.g_02837	Prac.g_00643
OG0001386	Syab.g_02838	Prac.g_00644
OG0001387	Syab.g_02839	Prac.g_00645
OG0001388	Syab.g_02842	Prac.g_00648
OG0001389	Syab.g_02843	Prac.g_00649
OG0001390	Syab.g_02844	Prac.g_00650
OG0001391	Syab.g_02845	Prac.g_00651
OG0001392	Syab.g_02846	Prac.g_00652
OG0001393	Syab.g_02847	Prac.g_00653
OG0001397	Syab.g_00753	Prac.g_00396
OG0001400	Syab.g_02557	Prac.g_00440
OG0001404	Syab.g_02433	Prac.g_01863
OG0001405	Syab.g_00486	Prac.g_01605
OG0001406	Syab.g_02783	Prac.g_01247
OG0001407	Syab.g_01158	Prac.g_01234
OG0001408	Syab.g_01826	Prac.g_01228, Prac.g_01229
OG0001409	Syab.g_00988	Prac.g_00978
OG0001410	Syab.g_01550	Prac.g_00201
OG0001413	Syab.g_01812, Syab.g_01904	Prac.g_00327
OG0001414	Syab.g_01938	Prac.g_01701
OG0001415	Syab.g_02471	Prac.g_01699
OG0001416	Syab.g_00909	Prac.g_01088, Prac.g_01087
OG0001417	Syab.g_01359	Prac.g_01076, Prac.g_01075
OG0001419	Syab.g_01159	Prac.g_01233
OG0001420	Syab.g_02155	Prac.g_01038
OG0001428	Syab.g_02594	Prac.g_01758
OG0001429	Syab.g_01423	Prac.g_01486
OG0001430	Syab.g_02743	Prac.g_00148
OG0001432	Syab.g_01818	Prac.g_00328
OG0001435	Syab.g_01637	Prac.g_01388
OG0001438	Syab.g_00280	Prac.g_01638
OG0001439	Syab.g_00248	Prac.g_01624
OG0001442	Syab.g_01583	Prac.g_01530
OG0001447	Syab.g_02534	Prac.g_01805
OG0001448	Syab.g_01789	Prac.g_01167
OG0001450	Syab.g_01081	Prac.g_00684
OG0001452	Syab.g_00338	Prac.g_01398
OG0001454	Syab.g_01808	Prac.g_01218
OG0001456	Syab.g_02850	Prac.g_01008
OG0001457	Syab.g_02851	Prac.g_01007
OG0001458	Syab.g_02852	Prac.g_01006
OG0001462	Syab.g_00042	Prac.g_01912
OG0001463	Syab.g_01104	Prac.g_01645
OG0001467	Syab.g_00805	Prac.g_01497
OG0001471	Syab.g_00253	Prac.g_00326
OG0001472	Syab.g_01800	Prac.g_00319
OG0001473	Syab.g_01813	Prac.g_00059
OG0001479	Syab.g_00527	Prac.g_01197
OG0001480	Syab.g_01836	Prac.g_01165
OG0001481	Syab.g_00621	Prac.g_01160
OG0001482	Syab.g_01349	Prac.g_01090
OG0001486	Syab.g_00967	Prac.g_00987
OG0001492	Syab.g_01155	Prac.g_00938
OG0001493	Syab.g_01147	Prac.g_00930
OG0001494	Syab.g_00173	Prac.g_00453
OG0001499	Syab.g_01112	Prac.g_01870
OG0001502	Syab.g_01733	Prac.g_01502
OG0001520	Syab.g_01992	Prac.g_01141, Prac.g_01140
OG0001522	Syab.g_01703	Prac.g_01443
OG0001546	Syab.g_02150	Prac.g_00848
OG0001551	Syab.g_01166	Prac.g_01009
OG0001554	Syab.g_02753	Prac.g_00320
OG0001555	Syab.g_02418	Prac.g_00306
OG0001565	Syab.g_01837	Prac.g_01120
OG0001572	Syab.g_02215	Prac.g_00911
OG0001582	Syab.g_01881	Prac.g_01077
OG0001625	Syab.g_00328	Prac.g_01673
OG0001627	Syab.g_02167	Prac.g_01516
OG0001647	Syab.g_00304	Prac.g_01658
OG0001704	Syab.g_02425	Prac.g_00920
OG0001709	Syab.g_00162	Prac.g_00260
OG0001712	Syab.g_01764	Prac.g_01123
OG0001713	Syab.g_00985	Prac.g_01873
OG0001726	Syab.g_01087	Prac.g_01126
OG0001745	Syab.g_01769	Prac.g_00329
OG0001922	Syab.g_00153	Prac.g_00190
OG0001924	Syab.g_01915	Prac.g_01585
OG0001925	Syab.g_01916	Prac.g_01586
OG0001926	Syab.g_01917	Prac.g_01587
OG0001927	Syab.g_01918	Prac.g_01588
OG0001993	Syab.g_01913	Prac.g_01583
OG0001994	Syab.g_01914	Prac.g_01584
OG0002110	Syab.g_00077	Prac.g_00641, Prac.g_00638
OG0002111	Syab.g_00832	Prac.g_00781
OG0002156	Syab.g_00808	Prac.g_01895, Prac.g_01894
OG0002425	Syab.g_00186	Prac.g_00451
OG0002488	Syab.g_00829	Prac.g_00449
OG0002559	Syab.g_01127	Prac.g_00916
OG0002560	Syab.g_01474	Prac.g_01138
OG0002695	Syab.g_00184	Prac.g_00450
OG0003647	Syab.g_01115, Syab.g_01429	Prac.g_00891
