Orthogroup	Syak	Praj
OG0001168	Syak.g_02364	Praj.g_01804
OG0001169	Syak.g_02362	Praj.g_01806
OG0001170	Syak.g_02360	Praj.g_01808
OG0001171	Syak.g_02349	Praj.g_01818
OG0001172	Syak.g_01388	Praj.g_01872
OG0001173	Syak.g_01387	Praj.g_01873
OG0001174	Syak.g_01379	Praj.g_01881
OG0001175	Syak.g_01378	Praj.g_01882
OG0001176	Syak.g_01354	Praj.g_01893
OG0001177	Syak.g_01356	Praj.g_01891
OG0001178	Syak.g_02411	Praj.g_01236
OG0001179	Syak.g_01324	Praj.g_01935
OG0001181	Syak.g_01296	Praj.g_01962
OG0001182	Syak.g_01287	Praj.g_01970
OG0001183	Syak.g_01282	Praj.g_01976
OG0001184	Syak.g_01571	Praj.g_01992
OG0001185	Syak.g_01643	Praj.g_02007
OG0001186	Syak.g_01709	Praj.g_02046
OG0001187	Syak.g_01712	Praj.g_02060
OG0001188	Syak.g_01714	Praj.g_02062
OG0001189	Syak.g_01736	Praj.g_02079
OG0001190	Syak.g_01942	Praj.g_02084
OG0001191	Syak.g_01928	Praj.g_02094
OG0001192	Syak.g_01921	Praj.g_02099
OG0001193	Syak.g_01888	Praj.g_02112
OG0001194	Syak.g_01882	Praj.g_02113
OG0001195	Syak.g_01881	Praj.g_02114
OG0001196	Syak.g_01811	Praj.g_02136
OG0001197	Syak.g_01809	Praj.g_02138
OG0001198	Syak.g_01798	Praj.g_02146
OG0001199	Syak.g_02249	Praj.g_00112
OG0001200	Syak.g_02247	Praj.g_00114
OG0001201	Syak.g_02191	Praj.g_00146
OG0001202	Syak.g_02061	Praj.g_00239
OG0001203	Syak.g_02307	Praj.g_00278
OG0001204	Syak.g_01404	Praj.g_00284
OG0001205	Syak.g_01181	Praj.g_00439
OG0001206	Syak.g_01148	Praj.g_00458
OG0001207	Syak.g_02566	Praj.g_00469
OG0001208	Syak.g_02576	Praj.g_00475
OG0001209	Syak.g_02643	Praj.g_00526
OG0001210	Syak.g_02654	Praj.g_00531
OG0001211	Syak.g_02669	Praj.g_00541
OG0001212	Syak.g_02728	Praj.g_00583
OG0001213	Syak.g_00025	Praj.g_00617
OG0001214	Syak.g_00037	Praj.g_00625
OG0001215	Syak.g_00697	Praj.g_00683
OG0001216	Syak.g_00805	Praj.g_00700
OG0001217	Syak.g_00138	Praj.g_00091
OG0001218	Syak.g_01093	Praj.g_00740
OG0001219	Syak.g_00551	Praj.g_00915
OG0001220	Syak.g_00580	Praj.g_00825
OG0001221	Syak.g_00390	Praj.g_00899
OG0001222	Syak.g_00517	Praj.g_00847
OG0001223	Syak.g_00472	Praj.g_00964
OG0001224	Syak.g_00739	Praj.g_01020
OG0001227	Syak.g_00963	Praj.g_01045
OG0001228	Syak.g_00619	Praj.g_01411
OG0001229	Syak.g_00711	Praj.g_01160
OG0001230	Syak.g_01030	Praj.g_01623
OG0001231	Syak.g_01777	Praj.g_00744
OG0001232	Syak.g_02385	Praj.g_01789
OG0001233	Syak.g_02359	Praj.g_01809
OG0001234	Syak.g_01374	Praj.g_01884
OG0001235	Syak.g_01362	Praj.g_01888
OG0001236	Syak.g_01568	Praj.g_01989
OG0001237	Syak.g_01573	Praj.g_01993
OG0001238	Syak.g_01926	Praj.g_02095
OG0001239	Syak.g_02252	Praj.g_00109
OG0001240	Syak.g_02206	Praj.g_00131
OG0001241	Syak.g_02197	Praj.g_00140
OG0001242	Syak.g_02168	Praj.g_00159
OG0001243	Syak.g_02160	Praj.g_00166
OG0001244	Syak.g_02132	Praj.g_00182
OG0001245	Syak.g_00248	Praj.g_01244
OG0001246	Syak.g_02604	Praj.g_00496
OG0001247	Syak.g_00618	Praj.g_00676
OG0001248	Syak.g_00147	Praj.g_00678
OG0001249	Syak.g_01251	Praj.g_00373
OG0001251	Syak.g_01875	Praj.g_01858
OG0001252	Syak.g_00754	Praj.g_01015
OG0001253	Syak.g_00250	Praj.g_01728
OG0001254	Syak.g_00272	Praj.g_01834
OG0001255	Syak.g_00066	Praj.g_01477
OG0001256	Syak.g_02430	Praj.g_01719
OG0001257	Syak.g_02502	Praj.g_01724
OG0001259	Syak.g_02361	Praj.g_01807
OG0001260	Syak.g_02332	Praj.g_01824
OG0001261	Syak.g_01315	Praj.g_01943
OG0001262	Syak.g_01734	Praj.g_02077
OG0001263	Syak.g_02157	Praj.g_00169
OG0001269	Syak.g_02323	Praj.g_00824
OG0001273	Syak.g_00030	Praj.g_00619
OG0001277	Syak.g_01829	Praj.g_02123
OG0001279	Syak.g_00105	Praj.g_01155
OG0001280	Syak.g_00933	Praj.g_01527
OG0001281	Syak.g_00944	Praj.g_01533
OG0001282	Syak.g_02564	Praj.g_01576
OG0001283	Syak.g_01818	Praj.g_02132
OG0001284	Syak.g_02446	Praj.g_01705
OG0001285	Syak.g_02381	Praj.g_01792
OG0001286	Syak.g_01301	Praj.g_01956
OG0001287	Syak.g_01652	Praj.g_02014
OG0001288	Syak.g_01686	Praj.g_02025
OG0001289	Syak.g_02222	Praj.g_00125
OG0001290	Syak.g_02198	Praj.g_00139
OG0001294	Syak.g_00355	Praj.g_01497, Praj.g_01564
OG0001295	Syak.g_00740	Praj.g_01485
OG0001296	Syak.g_02610	Praj.g_00501
OG0001297	Syak.g_02614	Praj.g_00506
OG0001299	Syak.g_00349	Praj.g_00655
OG0001300	Syak.g_00706	Praj.g_00687
OG0001301	Syak.g_00721	Praj.g_00689
OG0001302	Syak.g_00068	Praj.g_00913
OG0001303	Syak.g_00548	Praj.g_01344
OG0001304	Syak.g_00664	Praj.g_01006
OG0001305	Syak.g_00728	Praj.g_00842
OG0001306	Syak.g_00915	Praj.g_01475
OG0001307	Syak.g_00344	Praj.g_01547
OG0001308	Syak.g_01054	Praj.g_01642
OG0001309	Syak.g_02620	Praj.g_00510
OG0001311	Syak.g_00651	Praj.g_00998
OG0001312	Syak.g_00537	Praj.g_00924
OG0001315	Syak.g_01284	Praj.g_01974
OG0001316	Syak.g_02140	Praj.g_00180
OG0001317	Syak.g_02302	Praj.g_00274
OG0001318	Syak.g_01424	Praj.g_00295
OG0001321	Syak.g_01172	Praj.g_00445
OG0001322	Syak.g_01171	Praj.g_00446
OG0001324	Syak.g_00707	Praj.g_00688
OG0001325	Syak.g_00800	Praj.g_00703
OG0001326	Syak.g_01870, Syak.g_01154	Praj.g_01850
OG0001327	Syak.g_00362	Praj.g_00876
OG0001328	Syak.g_00383	Praj.g_00895
OG0001329	Syak.g_00280	Praj.g_01727
OG0001330	Syak.g_00925	Praj.g_01521
OG0001331	Syak.g_02559	Praj.g_01581
OG0001332	Syak.g_02485	Praj.g_01677
OG0001334	Syak.g_01274	Praj.g_01979
OG0001335	Syak.g_01273	Praj.g_01980
OG0001336	Syak.g_01817	Praj.g_02133
OG0001337	Syak.g_01253, Syak.g_01262	Praj.g_00367
OG0001340	Syak.g_01261	Praj.g_00368
OG0001343	Syak.g_01877	Praj.g_00867
OG0001344	Syak.g_00893	Praj.g_01457
OG0001345	Syak.g_00856	Praj.g_01441
OG0001346	Syak.g_00937	Praj.g_01529
OG0001347	Syak.g_01885	Praj.g_02039
OG0001348	Syak.g_00774	Praj.g_01082
OG0001350	Syak.g_02306	Praj.g_00277
OG0001351	Syak.g_01164	Praj.g_00448
OG0001352	Syak.g_00764	Praj.g_00672
OG0001354	Syak.g_00485	Praj.g_00956
OG0001355	Syak.g_00144	Praj.g_01726
OG0001356	Syak.g_00773	Praj.g_01119
OG0001357	Syak.g_00092	Praj.g_01222
OG0001358	Syak.g_00007	Praj.g_00608
OG0001359	Syak.g_01878	Praj.g_00868
OG0001360	Syak.g_00854	Praj.g_01439
OG0001365	Syak.g_01937	Praj.g_02088
OG0001368	Syak.g_01403	Praj.g_01171, Praj.g_01152
OG0001369	Syak.g_02207	Praj.g_00130
OG0001371	Syak.g_02231	Praj.g_00671
OG0001373	Syak.g_01871	Praj.g_01849
OG0001374	Syak.g_01863	Praj.g_01857
OG0001375	Syak.g_01876	Praj.g_00866
OG0001376	Syak.g_01916	Praj.g_00854
OG0001377	Syak.g_01917	Praj.g_00855
OG0001378	Syak.g_01196	Praj.g_00428
OG0001380	Syak.g_00237	Praj.g_01484
OG0001385	Syak.g_01874	Praj.g_01846
OG0001386	Syak.g_01873	Praj.g_01847
OG0001387	Syak.g_01872	Praj.g_01848
OG0001388	Syak.g_01869	Praj.g_01851
OG0001389	Syak.g_01868	Praj.g_01852
OG0001390	Syak.g_01867	Praj.g_01853
OG0001391	Syak.g_01866	Praj.g_01854
OG0001392	Syak.g_01865	Praj.g_01855
OG0001393	Syak.g_01864	Praj.g_01856
OG0001394	Syak.g_00399	Praj.g_00903
OG0001395	Syak.g_00789	Praj.g_01009
OG0001396	Syak.g_01623, Syak.g_01884	Praj.g_02040
OG0001398	Syak.g_00571	Praj.g_00717
OG0001401	Syak.g_00608	Praj.g_00807
OG0001402	Syak.g_00012	Praj.g_00612
OG0001405	Syak.g_01271	Praj.g_00361
OG0001406	Syak.g_01915	Praj.g_00853
OG0001408	Syak.g_00087	Praj.g_00082
OG0001409	Syak.g_00878	Praj.g_01453
OG0001410	Syak.g_00343	Praj.g_01548
OG0001412	Syak.g_01621	Praj.g_02038
OG0001413	Syak.g_00103	Praj.g_00745
OG0001417	Syak.g_00486	Praj.g_01496
OG0001420	Syak.g_00997, Syak.g_02635	Praj.g_01142
OG0001422	Syak.g_00928	Praj.g_01041
OG0001425	Syak.g_01922	Praj.g_02098
OG0001429	Syak.g_00547	Praj.g_00916
OG0001430	Syak.g_01949, Syak.g_00314	Praj.g_00856
OG0001432	Syak.g_00095	Praj.g_00988
OG0001433	Syak.g_00771	Praj.g_01118
OG0001434	Syak.g_00404	Praj.g_00908
OG0001435	Syak.g_00369	Praj.g_00883
OG0001439	Syak.g_01506	Praj.g_00342
OG0001442	Syak.g_00415	Praj.g_01612
OG0001443	Syak.g_01909	Praj.g_01841
OG0001447	Syak.g_02159	Praj.g_00167
OG0001453	Syak.g_00465	Praj.g_00967
OG0001454	Syak.g_00249	Praj.g_01237
OG0001456	Syak.g_01855	Praj.g_01503
OG0001457	Syak.g_01854	Praj.g_01502
OG0001458	Syak.g_01853	Praj.g_01501
OG0001459	Syak.g_00311	Praj.g_01123
OG0001460	Syak.g_00770	Praj.g_01117
OG0001461	Syak.g_00276	Praj.g_01381
OG0001464	Syak.g_01260	Praj.g_00724
OG0001467	Syak.g_01022	Praj.g_00098
OG0001470	Syak.g_01592	Praj.g_02057
OG0001471	Syak.g_01501	Praj.g_01498
OG0001473	Syak.g_00102	Praj.g_01560
OG0001474	Syak.g_01239	Praj.g_00385
OG0001475	Syak.g_01594	Praj.g_02052
OG0001476	Syak.g_00882	Praj.g_01454
OG0001477	Syak.g_00718	Praj.g_01370
OG0001480	Syak.g_00084	Praj.g_01173
OG0001482	Syak.g_00476	Praj.g_01044
OG0001488	Syak.g_00872	Praj.g_01448
OG0001489	Syak.g_01291, Syak.g_00278	Praj.g_01967
OG0001495	Syak.g_01357	Praj.g_01890
OG0001496	Syak.g_00715	Praj.g_01368
OG0001497	Syak.g_00717	Praj.g_01369
OG0001498	Syak.g_01214	Praj.g_00404
OG0001504	Syak.g_00310	Praj.g_01124
OG0001508	Syak.g_01591	Praj.g_02053
OG0001510	Syak.g_01662	Praj.g_02018
OG0001511	Syak.g_02183	Praj.g_00150
OG0001512	Syak.g_02308	Praj.g_01746
OG0001513	Syak.g_01572	Praj.g_00041
OG0001514	Syak.g_00714	Praj.g_01367
OG0001515	Syak.g_00701	Praj.g_00685
OG0001516	Syak.g_00346	Praj.g_00652
OG0001517	Syak.g_01245	Praj.g_00381
OG0001518	Syak.g_01924	Praj.g_02097
OG0001519	Syak.g_01907	Praj.g_02102
OG0001525	Syak.g_00091	Praj.g_01760, Praj.g_00060
OG0001528	Syak.g_01593	Praj.g_02056
OG0001529	Syak.g_01743	Praj.g_00045
OG0001530	Syak.g_02185	Praj.g_00149
OG0001531	Syak.g_02309	Praj.g_00279
OG0001532	Syak.g_00838	Praj.g_01431
OG0001534	Syak.g_00665	Praj.g_01007
OG0001535	Syak.g_00646	Praj.g_00996
OG0001536	Syak.g_00508	Praj.g_00942
OG0001537	Syak.g_00392	Praj.g_00900
OG0001538	Syak.g_00439	Praj.g_00774
OG0001539	Syak.g_00364	Praj.g_00878
OG0001540	Syak.g_02155	Praj.g_00171
OG0001541	Syak.g_02089	Praj.g_00219
OG0001542	Syak.g_02080	Praj.g_00225
OG0001543	Syak.g_02007	Praj.g_00850
OG0001544	Syak.g_01908	Praj.g_02101
OG0001545	Syak.g_01830	Praj.g_02122
OG0001549	Syak.g_00577	Praj.g_00834
OG0001551	Syak.g_00689	Praj.g_01843
OG0001553	Syak.g_01037	Praj.g_01629
OG0001556	Syak.g_00845	Praj.g_01109
OG0001557	Syak.g_00400	Praj.g_00904
OG0001559	Syak.g_02186	Praj.g_00148
OG0001560	Syak.g_02199	Praj.g_00138
OG0001561	Syak.g_00653	Praj.g_01000
OG0001562	Syak.g_00639	Praj.g_00990
OG0001563	Syak.g_01306	Praj.g_01951
OG0001570	Syak.g_00574	Praj.g_01284
OG0001576	Syak.g_00955	Praj.g_01541
OG0001577	Syak.g_00903	Praj.g_01465
OG0001578	Syak.g_00229	Praj.g_01362
OG0001579	Syak.g_01267	Praj.g_00365
OG0001582	Syak.g_00231	Praj.g_01494
OG0001589	Syak.g_02356	Praj.g_01811
OG0001591	Syak.g_00357	Praj.g_00662
OG0001623	Syak.g_01257	Praj.g_00369
OG0001633	Syak.g_00662	Praj.g_01866
OG0001634	Syak.g_00352	Praj.g_00658
OG0001642	Syak.g_00581	Praj.g_01558
OG0001644	Syak.g_00783	Praj.g_00713
OG0001656	Syak.g_01268	Praj.g_00364
OG0001659	Syak.g_00842	Praj.g_01435
OG0001666	Syak.g_00212	Praj.g_01122
OG0001673	Syak.g_02299	Praj.g_00272
OG0001676	Syak.g_01264	Praj.g_00366
OG0001692	Syak.g_01035	Praj.g_01627
OG0001694	Syak.g_01461	Praj.g_00317
OG0001695	Syak.g_01836	Praj.g_02118
OG0001700	Syak.g_00320, Syak.g_00570	Praj.g_01116
OG0001703	Syak.g_02567	Praj.g_00470
OG0001713	Syak.g_00881	Praj.g_01088
OG0001715	Syak.g_00122	Praj.g_01177
OG0001733	Syak.g_00359	Praj.g_01107
OG0001738	Syak.g_01523	Praj.g_00355
OG0001739	Syak.g_01838	Praj.g_02117
OG0001740	Syak.g_01833	Praj.g_02121
OG0001769	Syak.g_00972	Praj.g_01387
OG0001810	Syak.g_02142	Praj.g_00694
OG0001816	Syak.g_00361	Praj.g_00875
OG0001835	Syak.g_00142	Praj.g_01373
OG0001907	Syak.g_02136	Praj.g_00181
OG0001915	Syak.g_01803	Praj.g_02140
OG0001954	Syak.g_00137	Praj.g_01167
OG0001990	Syak.g_01832	Praj.g_00066
OG0001991	Syak.g_00381	Praj.g_01120
OG0002018	Syak.g_01834	Praj.g_02120
OG0002229	Syak.g_01705	Praj.g_02033
OG0002347	Syak.g_02378	Praj.g_01795
OG0002380	Syak.g_00175	Praj.g_01376
OG0002449	Syak.g_01835	Praj.g_02119
OG0002692	Syak.g_00245	Praj.g_01341
OG0002704	Syak.g_01704	Praj.g_02032
OG0002724	Syak.g_02527	Praj.g_00038
OG0003784	Syak.g_01106	Praj.g_01906
