Orthogroup	Syak	Pram
OG0001167	Syak.g_02366	Pram.g_01669
OG0001168	Syak.g_02364	Pram.g_01671
OG0001169	Syak.g_02362	Pram.g_01673
OG0001170	Syak.g_02360	Pram.g_01675
OG0001171	Syak.g_02349	Pram.g_01685
OG0001172	Syak.g_01388	Pram.g_01700
OG0001173	Syak.g_01387	Pram.g_01701
OG0001174	Syak.g_01379	Pram.g_01709
OG0001175	Syak.g_01378	Pram.g_01710
OG0001176	Syak.g_01354	Pram.g_01718
OG0001177	Syak.g_01356	Pram.g_01720
OG0001178	Syak.g_02411	Pram.g_01637
OG0001179	Syak.g_01324	Pram.g_01753
OG0001181	Syak.g_01296	Pram.g_01780
OG0001182	Syak.g_01287	Pram.g_01788
OG0001183	Syak.g_01282	Pram.g_01794
OG0001184	Syak.g_01571	Pram.g_01812
OG0001185	Syak.g_01643	Pram.g_01828
OG0001186	Syak.g_01709	Pram.g_01852
OG0001187	Syak.g_01712	Pram.g_01855
OG0001188	Syak.g_01714	Pram.g_01857
OG0001189	Syak.g_01736	Pram.g_01874
OG0001190	Syak.g_01942	Pram.g_01879
OG0001191	Syak.g_01928	Pram.g_01889
OG0001192	Syak.g_01921	Pram.g_01894
OG0001193	Syak.g_01888	Pram.g_01907
OG0001194	Syak.g_01882	Pram.g_01908
OG0001195	Syak.g_01881	Pram.g_01909
OG0001196	Syak.g_01811	Pram.g_01926
OG0001197	Syak.g_01809	Pram.g_01928
OG0001198	Syak.g_01798	Pram.g_01935
OG0001199	Syak.g_02249	Pram.g_00059
OG0001200	Syak.g_02247	Pram.g_00061
OG0001201	Syak.g_02191	Pram.g_00092
OG0001202	Syak.g_02061	Pram.g_00184
OG0001203	Syak.g_02307	Pram.g_00225
OG0001204	Syak.g_01404	Pram.g_00231
OG0001205	Syak.g_01181	Pram.g_00380
OG0001206	Syak.g_01148	Pram.g_00401
OG0001207	Syak.g_02566	Pram.g_00413
OG0001208	Syak.g_02576	Pram.g_00418
OG0001209	Syak.g_02643	Pram.g_00473
OG0001210	Syak.g_02654	Pram.g_00477
OG0001211	Syak.g_02669	Pram.g_00487
OG0001212	Syak.g_02728	Pram.g_00533
OG0001213	Syak.g_00025	Pram.g_00569
OG0001215	Syak.g_00697	Pram.g_00781
OG0001216	Syak.g_00805	Pram.g_00803
OG0001217	Syak.g_00138	Pram.g_01539
OG0001218	Syak.g_01093	Pram.g_01196
OG0001219	Syak.g_00551	Pram.g_00911
OG0001220	Syak.g_00580	Pram.g_00865
OG0001221	Syak.g_00390	Pram.g_00745
OG0001222	Syak.g_00517	Pram.g_00988
OG0001223	Syak.g_00472	Pram.g_00960
OG0001224	Syak.g_00739	Pram.g_00892
OG0001226	Syak.g_02239	Pram.g_00577
OG0001227	Syak.g_00963	Pram.g_01188
OG0001228	Syak.g_00619	Pram.g_01089
OG0001229	Syak.g_00711	Pram.g_01542
OG0001230	Syak.g_01030	Pram.g_01388
OG0001231	Syak.g_01777	Pram.g_00357
OG0001232	Syak.g_02385	Pram.g_01655
OG0001233	Syak.g_02359	Pram.g_01676
OG0001234	Syak.g_01374	Pram.g_01712
OG0001235	Syak.g_01362	Pram.g_01716
OG0001236	Syak.g_01568	Pram.g_01809
OG0001237	Syak.g_01573	Pram.g_01813
OG0001238	Syak.g_01926	Pram.g_01890
OG0001239	Syak.g_02252	Pram.g_00056
OG0001240	Syak.g_02206	Pram.g_00077
OG0001241	Syak.g_02197	Pram.g_00086
OG0001242	Syak.g_02168	Pram.g_00105
OG0001243	Syak.g_02160	Pram.g_00112
OG0001244	Syak.g_02132	Pram.g_00127
OG0001245	Syak.g_00248	Pram.g_01177
OG0001246	Syak.g_02604	Pram.g_00680
OG0001247	Syak.g_00618	Pram.g_00774
OG0001248	Syak.g_00147	Pram.g_00776
OG0001249	Syak.g_01251	Pram.g_00325
OG0001250	Syak.g_00602	Pram.g_00851
OG0001251	Syak.g_01875	Pram.g_00714
OG0001252	Syak.g_00754	Pram.g_00897
OG0001253	Syak.g_00250	Pram.g_00579
OG0001254	Syak.g_00272	Pram.g_01548
OG0001255	Syak.g_00066	Pram.g_01157
OG0001256	Syak.g_02430	Pram.g_01289
OG0001258	Syak.g_02420	Pram.g_01628
OG0001259	Syak.g_02361	Pram.g_01674
OG0001261	Syak.g_01315	Pram.g_01761
OG0001262	Syak.g_01734	Pram.g_01872
OG0001263	Syak.g_02157	Pram.g_00114
OG0001265	Syak.g_02170	Pram.g_00104
OG0001266	Syak.g_02057	Pram.g_00188
OG0001267	Syak.g_01459	Pram.g_00268
OG0001268	Syak.g_01240	Pram.g_00334
OG0001269	Syak.g_02323	Pram.g_00864
OG0001270	Syak.g_01194	Pram.g_00369
OG0001271	Syak.g_01121	Pram.g_00408
OG0001272	Syak.g_02580	Pram.g_00422
OG0001273	Syak.g_00030	Pram.g_01079
OG0001274	Syak.g_01988	Pram.g_00211
OG0001275	Syak.g_00633	Pram.g_00969
OG0001276	Syak.g_00649	Pram.g_00980
OG0001278	Syak.g_00671	Pram.g_01085
OG0001279	Syak.g_00105	Pram.g_01253
OG0001280	Syak.g_00933	Pram.g_01229
OG0001281	Syak.g_00944	Pram.g_01235
OG0001282	Syak.g_02564	Pram.g_01467
OG0001283	Syak.g_01818	Pram.g_01922
OG0001284	Syak.g_02446	Pram.g_01302
OG0001285	Syak.g_02381	Pram.g_01658
OG0001286	Syak.g_01301	Pram.g_01774
OG0001287	Syak.g_01652	Pram.g_01835
OG0001288	Syak.g_01686	Pram.g_01845
OG0001289	Syak.g_02222	Pram.g_00071
OG0001290	Syak.g_02198	Pram.g_00085
OG0001291	Syak.g_02147	Pram.g_00122
OG0001292	Syak.g_01410	Pram.g_00236
OG0001293	Syak.g_01432	Pram.g_00249
OG0001296	Syak.g_02610	Pram.g_00446
OG0001297	Syak.g_02614	Pram.g_00451
OG0001298	Syak.g_02703	Pram.g_00515
OG0001299	Syak.g_00349	Pram.g_01043
OG0001300	Syak.g_00706	Pram.g_00785
OG0001301	Syak.g_00721	Pram.g_00790
OG0001302	Syak.g_00068	Pram.g_00908
OG0001304	Syak.g_00664	Pram.g_00993
OG0001305	Syak.g_00728	Pram.g_00884
OG0001306	Syak.g_00915	Pram.g_01155
OG0001307	Syak.g_00344	Pram.g_01477
OG0001308	Syak.g_01054	Pram.g_01368
OG0001309	Syak.g_02620	Pram.g_01272
OG0001311	Syak.g_00651	Pram.g_00982
OG0001312	Syak.g_00537	Pram.g_00920
OG0001314	Syak.g_00124	Pram.g_00622, Pram.g_00647
OG0001315	Syak.g_01284	Pram.g_01553
OG0001316	Syak.g_02140	Pram.g_00126
OG0001317	Syak.g_02302	Pram.g_00221
OG0001318	Syak.g_01424	Pram.g_00245
OG0001319	Syak.g_01448	Pram.g_00261
OG0001321	Syak.g_01172	Pram.g_00386
OG0001322	Syak.g_01171	Pram.g_00387
OG0001323	Syak.g_02623	Pram.g_00457
OG0001324	Syak.g_00707	Pram.g_00786
OG0001325	Syak.g_00800	Pram.g_01025
OG0001327	Syak.g_00362	Pram.g_00723
OG0001328	Syak.g_00383	Pram.g_01214
OG0001329	Syak.g_00280	Pram.g_01598
OG0001330	Syak.g_00925	Pram.g_01276
OG0001331	Syak.g_02559	Pram.g_01462
OG0001332	Syak.g_02485	Pram.g_01331
OG0001333	Syak.g_02365	Pram.g_01670
OG0001334	Syak.g_01274	Pram.g_01797
OG0001335	Syak.g_01273	Pram.g_01798
OG0001336	Syak.g_01817	Pram.g_01923
OG0001337	Syak.g_01253, Syak.g_01262	Pram.g_00320
OG0001338	Syak.g_01258	Pram.g_00323
OG0001340	Syak.g_01261	Pram.g_00321
OG0001343	Syak.g_01877	Pram.g_00711
OG0001344	Syak.g_00893	Pram.g_01135
OG0001346	Syak.g_00937	Pram.g_01231
OG0001348	Syak.g_00774	Pram.g_01526
OG0001350	Syak.g_02306	Pram.g_00224
OG0001351	Syak.g_01164	Pram.g_00394
OG0001352	Syak.g_00764	Pram.g_00770
OG0001353	Syak.g_00612	Pram.g_00841
OG0001354	Syak.g_00485	Pram.g_00953
OG0001355	Syak.g_00144	Pram.g_01003
OG0001357	Syak.g_00092	Pram.g_01207
OG0001358	Syak.g_00007	Pram.g_00558
OG0001359	Syak.g_01878	Pram.g_00712
OG0001361	Syak.g_00859	Pram.g_01121
OG0001364	Syak.g_01552	Pram.g_01800
OG0001365	Syak.g_01937	Pram.g_01883
OG0001368	Syak.g_01403	Pram.g_00649, Pram.g_00610, Pram.g_00624
OG0001369	Syak.g_02207	Pram.g_00076
OG0001371	Syak.g_02231	Pram.g_00769
OG0001375	Syak.g_01876	Pram.g_00710
OG0001379	Syak.g_00927	Pram.g_01224
OG0001380	Syak.g_00237	Pram.g_01198
OG0001382	Syak.g_01169	Pram.g_01200
OG0001394	Syak.g_00399	Pram.g_00749
OG0001398	Syak.g_00571	Pram.g_01256
OG0001401	Syak.g_00608	Pram.g_00846
OG0001402	Syak.g_00012	Pram.g_00563
OG0001405	Syak.g_01271	Pram.g_00314
OG0001409	Syak.g_00878	Pram.g_01131
OG0001410	Syak.g_00343	Pram.g_01476
OG0001411	Syak.g_01581	Pram.g_00046
OG0001425	Syak.g_01922	Pram.g_01893
OG0001429	Syak.g_00547	Pram.g_00912
OG0001430	Syak.g_01949, Syak.g_00314	Pram.g_01197
OG0001435	Syak.g_00369	Pram.g_00730
OG0001443	Syak.g_01909	Pram.g_01543
OG0001448	Syak.g_00121	Pram.g_00392
OG0001453	Syak.g_00465	Pram.g_01487
OG0001460	Syak.g_00770	Pram.g_01623
OG0001461	Syak.g_00276	Pram.g_01575
OG0001464	Syak.g_01260	Pram.g_00322
OG0001465	Syak.g_00775	Pram.g_00797
OG0001467	Syak.g_01022	Pram.g_01470
OG0001476	Syak.g_00882	Pram.g_01132
OG0001477	Syak.g_00718	Pram.g_01521
OG0001486	Syak.g_00900	Pram.g_01142
OG0001488	Syak.g_00872	Pram.g_01126
OG0001489	Syak.g_01291, Syak.g_00278	Pram.g_01785
OG0001495	Syak.g_01357	Pram.g_01721
OG0001496	Syak.g_00715	Pram.g_01519
OG0001497	Syak.g_00717	Pram.g_01520
OG0001498	Syak.g_01214	Pram.g_00353
OG0001510	Syak.g_01662	Pram.g_01839
OG0001511	Syak.g_02183	Pram.g_00096
OG0001512	Syak.g_02308	Pram.g_01192
OG0001514	Syak.g_00714	Pram.g_01518
OG0001515	Syak.g_00701	Pram.g_00783
OG0001516	Syak.g_00346	Pram.g_01046
OG0001517	Syak.g_01245	Pram.g_00329
OG0001518	Syak.g_01924	Pram.g_01892
OG0001519	Syak.g_01907	Pram.g_01897
OG0001527	Syak.g_02682	Pram.g_00501
OG0001529	Syak.g_01743	Pram.g_00025
OG0001530	Syak.g_02185	Pram.g_00095
OG0001531	Syak.g_02309	Pram.g_00226
OG0001532	Syak.g_00838	Pram.g_01108
OG0001534	Syak.g_00665	Pram.g_00994
OG0001535	Syak.g_00646	Pram.g_00979
OG0001536	Syak.g_00508	Pram.g_00939
OG0001537	Syak.g_00392	Pram.g_00746
OG0001538	Syak.g_00439	Pram.g_00814
OG0001539	Syak.g_00364	Pram.g_00725
OG0001540	Syak.g_02155	Pram.g_00116
OG0001541	Syak.g_02089	Pram.g_00164
OG0001542	Syak.g_02080	Pram.g_00170
OG0001543	Syak.g_02007	Pram.g_01538
OG0001544	Syak.g_01908	Pram.g_01896
OG0001545	Syak.g_01830	Pram.g_01912
OG0001549	Syak.g_00577	Pram.g_00875
OG0001557	Syak.g_00400	Pram.g_00750
OG0001559	Syak.g_02186	Pram.g_00094
OG0001560	Syak.g_02199	Pram.g_00084
OG0001561	Syak.g_00653	Pram.g_00984
OG0001563	Syak.g_01306	Pram.g_01769
OG0001565	Syak.g_00083	Pram.g_01576
OG0001574	Syak.g_02680	Pram.g_00499
OG0001576	Syak.g_00955	Pram.g_01243
OG0001579	Syak.g_01267	Pram.g_00318
OG0001580	Syak.g_01953	Pram.g_00032
OG0001589	Syak.g_02356	Pram.g_01678
OG0001591	Syak.g_00357	Pram.g_00762
OG0001592	Syak.g_01952	Pram.g_00031
OG0001614	Syak.g_01641	Pram.g_01827
OG0001616	Syak.g_00851	Pram.g_01116
OG0001617	Syak.g_00710	Pram.g_00787
OG0001619	Syak.g_00520	Pram.g_00929
OG0001620	Syak.g_01233	Pram.g_00338
OG0001621	Syak.g_01420	Pram.g_00241
OG0001622	Syak.g_01820	Pram.g_01921
OG0001634	Syak.g_00352	Pram.g_01040
OG0001636	Syak.g_01751	Pram.g_00020
OG0001638	Syak.g_02404	Pram.g_01643
OG0001639	Syak.g_02481	Pram.g_01329
OG0001640	Syak.g_00759	Pram.g_00900
OG0001641	Syak.g_00467	Pram.g_00962
OG0001642	Syak.g_00581	Pram.g_00863
OG0001643	Syak.g_00040	Pram.g_01071
OG0001644	Syak.g_00783	Pram.g_01015
OG0001656	Syak.g_01268	Pram.g_00317
OG0001658	Syak.g_01943	Pram.g_00027
OG0001659	Syak.g_00842	Pram.g_01264
OG0001676	Syak.g_01264	Pram.g_00319
OG0001678	Syak.g_01389	Pram.g_01699
OG0001679	Syak.g_00549	Pram.g_00324
OG0001693	Syak.g_00735, Syak.g_00733	Pram.g_00661
OG0001713	Syak.g_00881	Pram.g_01217
OG0001717	Syak.g_02104	Pram.g_00678
OG0001731	Syak.g_02463	Pram.g_01316
OG0001758	Syak.g_00292	Pram.g_01615
OG0001762	Syak.g_00630	Pram.g_00967
OG0001764	Syak.g_00559	Pram.g_01009
OG0001770	Syak.g_00323	Pram.g_01612
OG0001771	Syak.g_00145	Pram.g_01571
OG0001875	Syak.g_00293	Pram.g_01614
OG0001876	Syak.g_00294	Pram.g_01613
OG0002003	Syak.g_00700	Pram.g_00688
OG0002109	Syak.g_01102	Pram.g_00692
OG0002122	Syak.g_00699	Pram.g_00687
OG0002347	Syak.g_02378	Pram.g_01661
OG0002348	Syak.g_00243	Pram.g_01527
OG0002565	Syak.g_02272	Pram.g_00598, Pram.g_00600
OG0002926	Syak.g_01101	Pram.g_00691
