Orthogroup	Syak	Prbe
OG0001119	Syak.g_00478	Prbe.g_01365
OG0001120	Syak.g_00474	Prbe.g_01367
OG0001123	Syak.g_00650	Prbe.g_01393
OG0001124	Syak.g_00652	Prbe.g_01395
OG0001125	Syak.g_00654	Prbe.g_01397
OG0001126	Syak.g_00757	Prbe.g_01308
OG0001127	Syak.g_00756	Prbe.g_01307
OG0001128	Syak.g_00753	Prbe.g_01305
OG0001129	Syak.g_00751	Prbe.g_01304
OG0001130	Syak.g_00750	Prbe.g_01303
OG0001131	Syak.g_00389	Prbe.g_01919
OG0001132	Syak.g_00120	Prbe.g_00071
OG0001133	Syak.g_00014	Prbe.g_00374
OG0001134	Syak.g_00273	Prbe.g_00041
OG0001135	Syak.g_00274	Prbe.g_00044
OG0001136	Syak.g_00901	Prbe.g_01552
OG0001137	Syak.g_00876	Prbe.g_01540
OG0001138	Syak.g_00839	Prbe.g_01519
OG0001139	Syak.g_00837	Prbe.g_01517
OG0001140	Syak.g_00836	Prbe.g_01516
OG0001141	Syak.g_00835	Prbe.g_01515
OG0001142	Syak.g_00834	Prbe.g_01514
OG0001143	Syak.g_00826	Prbe.g_01507
OG0001144	Syak.g_00815	Prbe.g_01502
OG0001145	Syak.g_00922	Prbe.g_00901
OG0001146	Syak.g_00943	Prbe.g_00889
OG0001147	Syak.g_01113	Prbe.g_00869
OG0001148	Syak.g_02563	Prbe.g_00371
OG0001149	Syak.g_02562	Prbe.g_00370
OG0001150	Syak.g_02561	Prbe.g_00369
OG0001151	Syak.g_02548	Prbe.g_00358
OG0001153	Syak.g_01084	Prbe.g_00279
OG0001154	Syak.g_01085	Prbe.g_00278
OG0001155	Syak.g_02480	Prbe.g_00261
OG0001156	Syak.g_02477	Prbe.g_00258
OG0001157	Syak.g_02476	Prbe.g_00257
OG0001158	Syak.g_02475	Prbe.g_00256
OG0001159	Syak.g_02474	Prbe.g_00255
OG0001160	Syak.g_02437	Prbe.g_00229
OG0001161	Syak.g_01906	Prbe.g_01042
OG0001162	Syak.g_00959	Prbe.g_00017
OG0001163	Syak.g_02429	Prbe.g_00994
OG0001164	Syak.g_02423	Prbe.g_00990
OG0001165	Syak.g_02418	Prbe.g_00987
OG0001166	Syak.g_02394	Prbe.g_00966
OG0001167	Syak.g_02366	Prbe.g_00949
OG0001168	Syak.g_02364	Prbe.g_00947
OG0001169	Syak.g_02362	Prbe.g_00945
OG0001170	Syak.g_02360	Prbe.g_00943
OG0001171	Syak.g_02349	Prbe.g_00933
OG0001172	Syak.g_01388	Prbe.g_01113
OG0001173	Syak.g_01387	Prbe.g_01112
OG0001174	Syak.g_01379	Prbe.g_01104
OG0001175	Syak.g_01378	Prbe.g_01103
OG0001176	Syak.g_01354	Prbe.g_01095
OG0001177	Syak.g_01356	Prbe.g_01093
OG0001178	Syak.g_02411	Prbe.g_00980
OG0001179	Syak.g_01324	Prbe.g_00853
OG0001181	Syak.g_01296	Prbe.g_00826
OG0001182	Syak.g_01287	Prbe.g_00818
OG0001183	Syak.g_01282	Prbe.g_00813
OG0001184	Syak.g_01571	Prbe.g_00795
OG0001185	Syak.g_01643	Prbe.g_00779
OG0001186	Syak.g_01709	Prbe.g_00747
OG0001187	Syak.g_01712	Prbe.g_00750
OG0001188	Syak.g_01714	Prbe.g_00752
OG0001189	Syak.g_01736	Prbe.g_01146
OG0001190	Syak.g_01942	Prbe.g_01151
OG0001191	Syak.g_01928	Prbe.g_01161
OG0001192	Syak.g_01921	Prbe.g_01166
OG0001193	Syak.g_01888	Prbe.g_01178
OG0001194	Syak.g_01882	Prbe.g_01179
OG0001195	Syak.g_01881	Prbe.g_01180
OG0001196	Syak.g_01811	Prbe.g_01196
OG0001197	Syak.g_01809	Prbe.g_01198
OG0001198	Syak.g_01798	Prbe.g_01062
OG0001199	Syak.g_02249	Prbe.g_00179
OG0001200	Syak.g_02247	Prbe.g_00181
OG0001201	Syak.g_02191	Prbe.g_01650
OG0001202	Syak.g_02061	Prbe.g_01748
OG0001203	Syak.g_02307	Prbe.g_01790
OG0001204	Syak.g_01404	Prbe.g_01796
OG0001205	Syak.g_01181	Prbe.g_01943
OG0001206	Syak.g_01148	Prbe.g_00667
OG0001207	Syak.g_02566	Prbe.g_00656
OG0001208	Syak.g_02576	Prbe.g_00651
OG0001209	Syak.g_02643	Prbe.g_00600
OG0001210	Syak.g_02654	Prbe.g_00595
OG0001211	Syak.g_02669	Prbe.g_00585
OG0001212	Syak.g_02728	Prbe.g_00538
OG0001213	Syak.g_00025	Prbe.g_00503
OG0001214	Syak.g_00037	Prbe.g_01483
OG0001215	Syak.g_00697	Prbe.g_00465
OG0001216	Syak.g_00805	Prbe.g_01216
OG0001217	Syak.g_00138	Prbe.g_00055
OG0001218	Syak.g_01093	Prbe.g_01612
OG0001219	Syak.g_00551	Prbe.g_01321
OG0001220	Syak.g_00580	Prbe.g_01278
OG0001221	Syak.g_00390	Prbe.g_00428
OG0001222	Syak.g_00517	Prbe.g_01400
OG0001223	Syak.g_00472	Prbe.g_01368
OG0001224	Syak.g_00739	Prbe.g_01301
OG0001226	Syak.g_02239	Prbe.g_00495
OG0001227	Syak.g_00963	Prbe.g_01597
OG0001228	Syak.g_00619	Prbe.g_01499
OG0001229	Syak.g_00711	Prbe.g_01611
OG0001230	Syak.g_01030	Prbe.g_00318
OG0001231	Syak.g_01777	Prbe.g_01920
OG0001232	Syak.g_02385	Prbe.g_00962
OG0001233	Syak.g_02359	Prbe.g_00942
OG0001234	Syak.g_01374	Prbe.g_01101
OG0001235	Syak.g_01362	Prbe.g_01097
OG0001236	Syak.g_01568	Prbe.g_00798
OG0001237	Syak.g_01573	Prbe.g_00794
OG0001238	Syak.g_01926	Prbe.g_01162
OG0001239	Syak.g_02252	Prbe.g_00176
OG0001240	Syak.g_02206	Prbe.g_01633
OG0001241	Syak.g_02197	Prbe.g_01643
OG0001242	Syak.g_02168	Prbe.g_01663
OG0001243	Syak.g_02160	Prbe.g_01670
OG0001244	Syak.g_02132	Prbe.g_01685
OG0001245	Syak.g_00248	Prbe.g_01588
OG0001247	Syak.g_00618	Prbe.g_00458
OG0001248	Syak.g_00147	Prbe.g_00460
OG0001249	Syak.g_01251	Prbe.g_01889
OG0001250	Syak.g_00602	Prbe.g_01265
OG0001251	Syak.g_01875	Prbe.g_00106
OG0001252	Syak.g_00754	Prbe.g_01306
OG0001253	Syak.g_00250	Prbe.g_00492
OG0001254	Syak.g_00272	Prbe.g_00043
OG0001255	Syak.g_00066	Prbe.g_01567
OG0001256	Syak.g_02430	Prbe.g_00222
OG0001258	Syak.g_02420	Prbe.g_00989
OG0001259	Syak.g_02361	Prbe.g_00944
OG0001260	Syak.g_02332	Prbe.g_00927
OG0001261	Syak.g_01315	Prbe.g_00845
OG0001262	Syak.g_01734	Prbe.g_01144
OG0001263	Syak.g_02157	Prbe.g_01672
OG0001265	Syak.g_02170	Prbe.g_01662
OG0001266	Syak.g_02057	Prbe.g_01752
OG0001267	Syak.g_01459	Prbe.g_01834
OG0001268	Syak.g_01240	Prbe.g_01897
OG0001269	Syak.g_02323	Prbe.g_01277
OG0001270	Syak.g_01194	Prbe.g_01932
OG0001271	Syak.g_01121	Prbe.g_00661
OG0001272	Syak.g_02580	Prbe.g_00647
OG0001273	Syak.g_00030	Prbe.g_01489
OG0001274	Syak.g_01988	Prbe.g_01776
OG0001275	Syak.g_00633	Prbe.g_01378
OG0001276	Syak.g_00649	Prbe.g_01392
OG0001277	Syak.g_01829	Prbe.g_01184
OG0001278	Syak.g_00671	Prbe.g_01495
OG0001279	Syak.g_00105	Prbe.g_00721
OG0001280	Syak.g_00933	Prbe.g_00894
OG0001281	Syak.g_00944	Prbe.g_00888
OG0001282	Syak.g_02564	Prbe.g_00372
OG0001283	Syak.g_01818	Prbe.g_01193
OG0001284	Syak.g_02446	Prbe.g_00236
OG0001285	Syak.g_02381	Prbe.g_00959
OG0001286	Syak.g_01301	Prbe.g_00832
OG0001287	Syak.g_01652	Prbe.g_00772
OG0001288	Syak.g_01686	Prbe.g_00762
OG0001289	Syak.g_02222	Prbe.g_00191
OG0001290	Syak.g_02198	Prbe.g_01642
OG0001291	Syak.g_02147	Prbe.g_01680
OG0001292	Syak.g_01410	Prbe.g_01801
OG0001293	Syak.g_01432	Prbe.g_01814
OG0001295	Syak.g_00740	Prbe.g_00005
OG0001296	Syak.g_02610	Prbe.g_00624
OG0001297	Syak.g_02614	Prbe.g_00619
OG0001298	Syak.g_02703	Prbe.g_00558
OG0001299	Syak.g_00349	Prbe.g_01452
OG0001300	Syak.g_00706	Prbe.g_01199
OG0001301	Syak.g_00721	Prbe.g_01204
OG0001302	Syak.g_00068	Prbe.g_01317
OG0001303	Syak.g_00548	Prbe.g_01023
OG0001304	Syak.g_00664	Prbe.g_01405
OG0001305	Syak.g_00728	Prbe.g_01293
OG0001306	Syak.g_00915	Prbe.g_01564
OG0001307	Syak.g_00344	Prbe.g_00398
OG0001308	Syak.g_01054	Prbe.g_00301
OG0001309	Syak.g_02620	Prbe.g_00194
OG0001311	Syak.g_00651	Prbe.g_01394
OG0001312	Syak.g_00537	Prbe.g_01330
OG0001314	Syak.g_00124	Prbe.g_00688
OG0001315	Syak.g_01284	Prbe.g_01602
OG0001316	Syak.g_02140	Prbe.g_01684
OG0001317	Syak.g_02302	Prbe.g_01786
OG0001318	Syak.g_01424	Prbe.g_01810
OG0001319	Syak.g_01448	Prbe.g_01827
OG0001321	Syak.g_01172	Prbe.g_01949
OG0001322	Syak.g_01171	Prbe.g_01950
OG0001323	Syak.g_02623	Prbe.g_00614
OG0001324	Syak.g_00707	Prbe.g_01200
OG0001325	Syak.g_00800	Prbe.g_01435
OG0001327	Syak.g_00362	Prbe.g_00405
OG0001328	Syak.g_00383	Prbe.g_00912
OG0001329	Syak.g_00280	Prbe.g_01026
OG0001330	Syak.g_00925	Prbe.g_00205
OG0001331	Syak.g_02559	Prbe.g_00367
OG0001332	Syak.g_02485	Prbe.g_00265
OG0001333	Syak.g_02365	Prbe.g_00948
OG0001334	Syak.g_01274	Prbe.g_00810
OG0001335	Syak.g_01273	Prbe.g_00809
OG0001337	Syak.g_01253, Syak.g_01262	Prbe.g_01884
OG0001338	Syak.g_01258	Prbe.g_01887
OG0001340	Syak.g_01261	Prbe.g_01885
OG0001343	Syak.g_01877	Prbe.g_00103
OG0001344	Syak.g_00893	Prbe.g_01545
OG0001345	Syak.g_00856	Prbe.g_01529
OG0001346	Syak.g_00937	Prbe.g_00892
OG0001348	Syak.g_00774	Prbe.g_00003
OG0001350	Syak.g_02306	Prbe.g_01789
OG0001351	Syak.g_01164	Prbe.g_00675
OG0001352	Syak.g_00764	Prbe.g_00454
OG0001353	Syak.g_00612	Prbe.g_01255
OG0001354	Syak.g_00485	Prbe.g_01360
OG0001355	Syak.g_00144	Prbe.g_01414
OG0001356	Syak.g_00773	Prbe.g_00997
OG0001357	Syak.g_00092	Prbe.g_01628
OG0001359	Syak.g_01878	Prbe.g_00104
OG0001364	Syak.g_01552	Prbe.g_00807
OG0001365	Syak.g_01937	Prbe.g_01155
OG0001368	Syak.g_01403	Prbe.g_01629, Prbe.g_00084, Prbe.g_00686
OG0001369	Syak.g_02207	Prbe.g_01632
OG0001371	Syak.g_02231	Prbe.g_00453
OG0001375	Syak.g_01876	Prbe.g_00102
OG0001379	Syak.g_00927	Prbe.g_00899
OG0001380	Syak.g_00237	Prbe.g_01614
OG0001382	Syak.g_01169	Prbe.g_01617
OG0001394	Syak.g_00399	Prbe.g_00432
OG0001398	Syak.g_00571	Prbe.g_00028
OG0001401	Syak.g_00608	Prbe.g_01260
OG0001402	Syak.g_00012	Prbe.g_00509
OG0001409	Syak.g_00878	Prbe.g_01541
OG0001410	Syak.g_00343	Prbe.g_00399
OG0001411	Syak.g_01581	Prbe.g_00166
OG0001422	Syak.g_00928	Prbe.g_01624
OG0001425	Syak.g_01922	Prbe.g_01165
OG0001429	Syak.g_00547	Prbe.g_01322
OG0001430	Syak.g_01949, Syak.g_00314	Prbe.g_01613
OG0001433	Syak.g_00771	Prbe.g_00998
OG0001434	Syak.g_00404	Prbe.g_00437
OG0001435	Syak.g_00369	Prbe.g_00413
OG0001443	Syak.g_01909	Prbe.g_01610
OG0001448	Syak.g_00121	Prbe.g_00677
OG0001460	Syak.g_00770	Prbe.g_00999
OG0001461	Syak.g_00276	Prbe.g_00157
OG0001464	Syak.g_01260	Prbe.g_01886
OG0001465	Syak.g_00775	Prbe.g_01211
OG0001467	Syak.g_01022	Prbe.g_00378
OG0001476	Syak.g_00882	Prbe.g_01542
OG0001477	Syak.g_00718	Prbe.g_00744
OG0001486	Syak.g_00900	Prbe.g_01551
OG0001488	Syak.g_00872	Prbe.g_01536
OG0001489	Syak.g_01291, Syak.g_00278	Prbe.g_00821
OG0001496	Syak.g_00715	Prbe.g_00742
OG0001497	Syak.g_00717	Prbe.g_00743
OG0001498	Syak.g_01214	Prbe.g_01916
OG0001510	Syak.g_01662	Prbe.g_00768
OG0001511	Syak.g_02183	Prbe.g_01654
OG0001512	Syak.g_02308	Prbe.g_01606
OG0001514	Syak.g_00714	Prbe.g_00741
OG0001515	Syak.g_00701	Prbe.g_00467
OG0001516	Syak.g_00346	Prbe.g_01455
OG0001517	Syak.g_01245	Prbe.g_01893
OG0001518	Syak.g_01924	Prbe.g_01164
OG0001519	Syak.g_01907	Prbe.g_01169
OG0001525	Syak.g_00091	Prbe.g_01020
OG0001527	Syak.g_02682	Prbe.g_00572
OG0001529	Syak.g_01743	Prbe.g_00141
OG0001530	Syak.g_02185	Prbe.g_01653
OG0001531	Syak.g_02309	Prbe.g_01791
OG0001532	Syak.g_00838	Prbe.g_01518
OG0001534	Syak.g_00665	Prbe.g_01406
OG0001535	Syak.g_00646	Prbe.g_01390
OG0001536	Syak.g_00508	Prbe.g_01346
OG0001537	Syak.g_00392	Prbe.g_00429
OG0001538	Syak.g_00439	Prbe.g_01227
OG0001539	Syak.g_00364	Prbe.g_00407
OG0001540	Syak.g_02155	Prbe.g_01674
OG0001541	Syak.g_02089	Prbe.g_01728
OG0001542	Syak.g_02080	Prbe.g_01734
OG0001543	Syak.g_02007	Prbe.g_00907
OG0001544	Syak.g_01908	Prbe.g_01168
OG0001545	Syak.g_01830	Prbe.g_01183
OG0001549	Syak.g_00577	Prbe.g_01287
OG0001557	Syak.g_00400	Prbe.g_00433
OG0001559	Syak.g_02186	Prbe.g_01652
OG0001560	Syak.g_02199	Prbe.g_01641
OG0001561	Syak.g_00653	Prbe.g_01396
OG0001562	Syak.g_00639	Prbe.g_01383
OG0001563	Syak.g_01306	Prbe.g_00837
OG0001564	Syak.g_01860	Prbe.g_00160
OG0001565	Syak.g_00083	Prbe.g_00695
OG0001572	Syak.g_00097	Prbe.g_00722
OG0001574	Syak.g_02680	Prbe.g_00574
OG0001576	Syak.g_00955	Prbe.g_00879
OG0001577	Syak.g_00903	Prbe.g_01554
OG0001579	Syak.g_01267	Prbe.g_01882
OG0001580	Syak.g_01953	Prbe.g_00148
OG0001588	Syak.g_01554	Prbe.g_01923
OG0001589	Syak.g_02356	Prbe.g_00940
OG0001591	Syak.g_00357	Prbe.g_00446
OG0001592	Syak.g_01952	Prbe.g_00147
OG0001614	Syak.g_01641	Prbe.g_00780
OG0001616	Syak.g_00851	Prbe.g_01526
OG0001617	Syak.g_00710	Prbe.g_01201
OG0001619	Syak.g_00520	Prbe.g_01339
OG0001620	Syak.g_01233	Prbe.g_01901
OG0001621	Syak.g_01420	Prbe.g_01806
OG0001622	Syak.g_01820	Prbe.g_01192
OG0001636	Syak.g_01751	Prbe.g_00135
OG0001638	Syak.g_02404	Prbe.g_00974
OG0001639	Syak.g_02481	Prbe.g_00262
OG0001640	Syak.g_00759	Prbe.g_01309
OG0001641	Syak.g_00467	Prbe.g_01371
OG0001642	Syak.g_00581	Prbe.g_01276
OG0001643	Syak.g_00040	Prbe.g_01480
OG0001644	Syak.g_00783	Prbe.g_01425
OG0001654	Syak.g_02483	Prbe.g_00264
OG0001656	Syak.g_01268	Prbe.g_01881
OG0001657	Syak.g_02117	Prbe.g_01703
OG0001658	Syak.g_01943	Prbe.g_00143
OG0001659	Syak.g_00842	Prbe.g_00008
OG0001676	Syak.g_01264	Prbe.g_01883
OG0001678	Syak.g_01389	Prbe.g_00918
OG0001679	Syak.g_00549	Prbe.g_01888
OG0001693	Syak.g_00735, Syak.g_00733	Prbe.g_01041
OG0001717	Syak.g_02104	Prbe.g_00737
OG0001733	Syak.g_00359	Prbe.g_01001
OG0001747	Syak.g_02134, Syak.g_02135	Prbe.g_01924
OG0001758	Syak.g_00292	Prbe.g_01007
OG0001769	Syak.g_00972	Prbe.g_01601
OG0001770	Syak.g_00323	Prbe.g_01117
OG0001771	Syak.g_00145	Prbe.g_01129
OG0001807	Syak.g_01548	Prbe.g_00159
OG0001875	Syak.g_00293	Prbe.g_01008
OG0001876	Syak.g_00294	Prbe.g_01009
OG0001917	Syak.g_00648	Prbe.g_01391
OG0001965	Syak.g_00384	Prbe.g_01051
OG0002003	Syak.g_00700	Prbe.g_00063
OG0002106	Syak.g_00071	Prbe.g_01626
OG0002109	Syak.g_01102	Prbe.g_00058
OG0002122	Syak.g_00699	Prbe.g_00064
OG0002348	Syak.g_00243	Prbe.g_00002
OG0002433	Syak.g_00130	Prbe.g_00027
OG0002487	Syak.g_00128	Prbe.g_00910
OG0002518	Syak.g_00195	Prbe.g_00479
OG0002926	Syak.g_01101	Prbe.g_00059
