Orthogroup	Syak	Prav
OG0001170	Syak.g_02360	Prav.g_01803
OG0001171	Syak.g_02349	Prav.g_01813
OG0001172	Syak.g_01388	Prav.g_00271
OG0001173	Syak.g_01387	Prav.g_00272
OG0001174	Syak.g_01379	Prav.g_00280
OG0001175	Syak.g_01378	Prav.g_00281
OG0001176	Syak.g_01354	Prav.g_00288
OG0001177	Syak.g_01356	Prav.g_00291
OG0001178	Syak.g_02411	Prav.g_00296
OG0001179	Syak.g_01324	Prav.g_00616
OG0001181	Syak.g_01296	Prav.g_00642
OG0001182	Syak.g_01287	Prav.g_00649
OG0001183	Syak.g_01282	Prav.g_00654
OG0001184	Syak.g_01571	Prav.g_00670
OG0001185	Syak.g_01643	Prav.g_00684
OG0001186	Syak.g_01709	Prav.g_00707
OG0001187	Syak.g_01712	Prav.g_00711
OG0001188	Syak.g_01714	Prav.g_00713
OG0001189	Syak.g_01736	Prav.g_00730
OG0001190	Syak.g_01942	Prav.g_00734
OG0001191	Syak.g_01928	Prav.g_00744
OG0001192	Syak.g_01921	Prav.g_00749
OG0001193	Syak.g_01888	Prav.g_00759
OG0001194	Syak.g_01882	Prav.g_00760
OG0001195	Syak.g_01881	Prav.g_00761
OG0001196	Syak.g_01811	Prav.g_00774
OG0001197	Syak.g_01809	Prav.g_00775
OG0001198	Syak.g_01798	Prav.g_00783
OG0001199	Syak.g_02249	Prav.g_00139
OG0001200	Syak.g_02247	Prav.g_00141
OG0001201	Syak.g_02191	Prav.g_00173
OG0001202	Syak.g_02061	Prav.g_00839
OG0001203	Syak.g_02307	Prav.g_00800
OG0001204	Syak.g_01404	Prav.g_01890
OG0001205	Syak.g_01181	Prav.g_01044
OG0001206	Syak.g_01148	Prav.g_01060
OG0001207	Syak.g_02566	Prav.g_01075
OG0001208	Syak.g_02576	Prav.g_01080
OG0001209	Syak.g_02643	Prav.g_01133
OG0001210	Syak.g_02654	Prav.g_01138
OG0001211	Syak.g_02669	Prav.g_01148
OG0001212	Syak.g_02728	Prav.g_01192
OG0001213	Syak.g_00025	Prav.g_01227
OG0001214	Syak.g_00037	Prav.g_01235
OG0001215	Syak.g_00697	Prav.g_01288
OG0001216	Syak.g_00805	Prav.g_00308
OG0001217	Syak.g_00138	Prav.g_00346
OG0001218	Syak.g_01093	Prav.g_00355
OG0001219	Syak.g_00551	Prav.g_00385
OG0001220	Syak.g_00580	Prav.g_00448
OG0001221	Syak.g_00390	Prav.g_00510
OG0001222	Syak.g_00517	Prav.g_00548
OG0001223	Syak.g_00472	Prav.g_00574
OG0001224	Syak.g_00739	Prav.g_00929
OG0001226	Syak.g_02239	Prav.g_00236
OG0001227	Syak.g_00963	Prav.g_00255
OG0001228	Syak.g_00619	Prav.g_01836
OG0001229	Syak.g_00711	Prav.g_01471
OG0001230	Syak.g_01030	Prav.g_01570
OG0001231	Syak.g_01777	Prav.g_01673
OG0001232	Syak.g_02385	Prav.g_01784
OG0001233	Syak.g_02359	Prav.g_01804
OG0001234	Syak.g_01374	Prav.g_00283
OG0001235	Syak.g_01362	Prav.g_00293
OG0001236	Syak.g_01568	Prav.g_00667
OG0001237	Syak.g_01573	Prav.g_00671
OG0001238	Syak.g_01926	Prav.g_00745
OG0001239	Syak.g_02252	Prav.g_00136
OG0001240	Syak.g_02206	Prav.g_00158
OG0001241	Syak.g_02197	Prav.g_00166
OG0001242	Syak.g_02168	Prav.g_00184
OG0001243	Syak.g_02160	Prav.g_00190
OG0001244	Syak.g_02132	Prav.g_00206
OG0001245	Syak.g_00248	Prav.g_00997
OG0001246	Syak.g_02604	Prav.g_01102
OG0001247	Syak.g_00618	Prav.g_01281
OG0001248	Syak.g_00147	Prav.g_01283
OG0001249	Syak.g_01251	Prav.g_00373
OG0001250	Syak.g_00602	Prav.g_00437
OG0001251	Syak.g_01875	Prav.g_00484
OG0001252	Syak.g_00754	Prav.g_00924
OG0001253	Syak.g_00250	Prav.g_00256
OG0001254	Syak.g_00272	Prav.g_00035
OG0001255	Syak.g_00066	Prav.g_00049
OG0001256	Syak.g_02430	Prav.g_01666
OG0001257	Syak.g_02502	Prav.g_01672
OG0001258	Syak.g_02420	Prav.g_01758
OG0001259	Syak.g_02361	Prav.g_01802
OG0001260	Syak.g_02332	Prav.g_01819
OG0001261	Syak.g_01315	Prav.g_00624
OG0001262	Syak.g_01734	Prav.g_00728
OG0001263	Syak.g_02157	Prav.g_00193
OG0001265	Syak.g_02170	Prav.g_00183
OG0001266	Syak.g_02057	Prav.g_00835
OG0001267	Syak.g_01459	Prav.g_01926
OG0001268	Syak.g_01240	Prav.g_01985
OG0001269	Syak.g_02323	Prav.g_00978
OG0001270	Syak.g_01194	Prav.g_01033
OG0001271	Syak.g_01121	Prav.g_01070
OG0001272	Syak.g_02580	Prav.g_01084
OG0001273	Syak.g_00030	Prav.g_01229
OG0001274	Syak.g_01988	Prav.g_01308, Prav.g_01311
OG0001275	Syak.g_00633	Prav.g_00584
OG0001276	Syak.g_00649	Prav.g_00908
OG0001277	Syak.g_01829	Prav.g_00244
OG0001278	Syak.g_00671	Prav.g_01831
OG0001279	Syak.g_00105	Prav.g_01392
OG0001280	Syak.g_00933	Prav.g_01437
OG0001281	Syak.g_00944	Prav.g_01443
OG0001282	Syak.g_02564	Prav.g_01474
OG0001283	Syak.g_01818	Prav.g_01493
OG0001284	Syak.g_02446	Prav.g_01648
OG0001285	Syak.g_02381	Prav.g_01787
OG0001286	Syak.g_01301	Prav.g_00636
OG0001287	Syak.g_01652	Prav.g_00691
OG0001288	Syak.g_01686	Prav.g_00700
OG0001289	Syak.g_02222	Prav.g_00152
OG0001290	Syak.g_02198	Prav.g_00165
OG0001291	Syak.g_02147	Prav.g_00200
OG0001292	Syak.g_01410	Prav.g_01895
OG0001293	Syak.g_01432	Prav.g_01908
OG0001294	Syak.g_00355	Prav.g_00995
OG0001295	Syak.g_00740	Prav.g_01065
OG0001296	Syak.g_02610	Prav.g_01107
OG0001297	Syak.g_02614	Prav.g_01112
OG0001298	Syak.g_02703	Prav.g_01174
OG0001299	Syak.g_00349	Prav.g_01264
OG0001300	Syak.g_00706	Prav.g_01291
OG0001301	Syak.g_00721	Prav.g_01294
OG0001302	Syak.g_00068	Prav.g_00383
OG0001303	Syak.g_00548	Prav.g_00946
OG0001304	Syak.g_00664	Prav.g_00918
OG0001305	Syak.g_00728	Prav.g_00937
OG0001306	Syak.g_00915	Prav.g_00051
OG0001307	Syak.g_00344	Prav.g_01456
OG0001308	Syak.g_01054	Prav.g_01588
OG0001309	Syak.g_02620	Prav.g_01670
OG0001311	Syak.g_00651	Prav.g_00910
OG0001313	Syak.g_01140	Prav.g_00971, Prav.g_01872, Prav.g_01873, Prav.g_01362, Prav.g_01373, Prav.g_00970, Prav.g_01453, Prav.g_01871
OG0001315	Syak.g_01284	Prav.g_00126
OG0001316	Syak.g_02140	Prav.g_00205
OG0001317	Syak.g_02302	Prav.g_00804
OG0001318	Syak.g_01424	Prav.g_01903
OG0001319	Syak.g_01448	Prav.g_01919
OG0001321	Syak.g_01172	Prav.g_01050
OG0001322	Syak.g_01171	Prav.g_01051
OG0001323	Syak.g_02623	Prav.g_01117
OG0001324	Syak.g_00707	Prav.g_01292
OG0001325	Syak.g_00800	Prav.g_00311
OG0001326	Syak.g_01870, Syak.g_01154	Prav.g_00472
OG0001327	Syak.g_00362	Prav.g_00227
OG0001328	Syak.g_00383	Prav.g_00254
OG0001329	Syak.g_00280	Prav.g_00026
OG0001330	Syak.g_00925	Prav.g_01408
OG0001331	Syak.g_02559	Prav.g_01479
OG0001332	Syak.g_02485	Prav.g_01621
OG0001333	Syak.g_02365	Prav.g_01798
OG0001334	Syak.g_01274	Prav.g_00657
OG0001335	Syak.g_01273	Prav.g_00658
OG0001336	Syak.g_01817	Prav.g_00771
OG0001340	Syak.g_01261	Prav.g_01974
OG0001343	Syak.g_01877	Prav.g_00481
OG0001344	Syak.g_00893	Prav.g_00069
OG0001345	Syak.g_00856	Prav.g_01862
OG0001346	Syak.g_00937	Prav.g_01439
OG0001347	Syak.g_01622	Prav.g_00299
OG0001348	Syak.g_00774	Prav.g_01693
OG0001352	Syak.g_00764	Prav.g_01278
OG0001353	Syak.g_00612	Prav.g_00429
OG0001354	Syak.g_00485	Prav.g_00566
OG0001355	Syak.g_00144	Prav.g_01704, Prav.g_00969
OG0001356	Syak.g_00773	Prav.g_00957
OG0001358	Syak.g_00007	Prav.g_01218
OG0001359	Syak.g_01878	Prav.g_00482
OG0001360	Syak.g_00854	Prav.g_00257
OG0001361	Syak.g_00859	Prav.g_01865
OG0001364	Syak.g_01552	Prav.g_00660
OG0001365	Syak.g_01937	Prav.g_00738
OG0001369	Syak.g_02207	Prav.g_00157
OG0001371	Syak.g_02231	Prav.g_01277
OG0001373	Syak.g_01871	Prav.g_00471
OG0001374	Syak.g_01863	Prav.g_00479
OG0001375	Syak.g_01876	Prav.g_00480
OG0001376	Syak.g_01916	Prav.g_00220
OG0001377	Syak.g_01917	Prav.g_00221
OG0001378	Syak.g_01196	Prav.g_00003
OG0001379	Syak.g_00927	Prav.g_01432
OG0001380	Syak.g_00237	Prav.g_01461
OG0001382	Syak.g_01169	Prav.g_01686
OG0001385	Syak.g_01874	Prav.g_00468
OG0001386	Syak.g_01873	Prav.g_00469
OG0001387	Syak.g_01872	Prav.g_00470
OG0001388	Syak.g_01869	Prav.g_00473
OG0001389	Syak.g_01868	Prav.g_00474
OG0001390	Syak.g_01867	Prav.g_00475
OG0001391	Syak.g_01866	Prav.g_00476
OG0001392	Syak.g_01865	Prav.g_00477
OG0001393	Syak.g_01864	Prav.g_00478
OG0001395	Syak.g_00789	Prav.g_00920
OG0001396	Syak.g_01623, Syak.g_01884	Prav.g_00300
OG0001398	Syak.g_00571	Prav.g_01700
OG0001399	Syak.g_01977, Syak.g_01103	Prav.g_00285
OG0001401	Syak.g_00608	Prav.g_01365
OG0001402	Syak.g_00012	Prav.g_01328
OG0001405	Syak.g_01271	Prav.g_01972
OG0001406	Syak.g_01915	Prav.g_00219
OG0001408	Syak.g_00087	Prav.g_00239
OG0001409	Syak.g_00878	Prav.g_00072
OG0001410	Syak.g_00343	Prav.g_01457
OG0001412	Syak.g_01621	Prav.g_00298
OG0001413	Syak.g_00103	Prav.g_01662
OG0001416	Syak.g_00941	Prav.g_01057
OG0001417	Syak.g_00486	Prav.g_01067
OG0001420	Syak.g_00997, Syak.g_02635	Prav.g_00012
OG0001422	Syak.g_00928	Prav.g_01691
OG0001425	Syak.g_01922	Prav.g_00748
OG0001429	Syak.g_00547	Prav.g_00386
OG0001430	Syak.g_01949, Syak.g_00314	Prav.g_01403
OG0001432	Syak.g_00095	Prav.g_01661
OG0001433	Syak.g_00771	Prav.g_00958
OG0001434	Syak.g_00404	Prav.g_00518
OG0001435	Syak.g_00369	Prav.g_00495
OG0001438	Syak.g_01475	Prav.g_01939
OG0001439	Syak.g_01506	Prav.g_01953
OG0001442	Syak.g_00415	Prav.g_00337
OG0001443	Syak.g_01909	Prav.g_01744
OG0001447	Syak.g_02159	Prav.g_00191
OG0001448	Syak.g_00121	Prav.g_00986
OG0001449	Syak.g_01401	Prav.g_01010
OG0001452	Syak.g_01419	Prav.g_00485
OG0001453	Syak.g_00465	Prav.g_00578
OG0001454	Syak.g_00249	Prav.g_00250
OG0001456	Syak.g_01855	Prav.g_00042
OG0001457	Syak.g_01854	Prav.g_00043
OG0001458	Syak.g_01853	Prav.g_00044
OG0001459	Syak.g_00311	Prav.g_01377
OG0001460	Syak.g_00770	Prav.g_00959
OG0001462	Syak.g_01750	Prav.g_00102
OG0001464	Syak.g_01260	Prav.g_01975
OG0001465	Syak.g_00775	Prav.g_01300
OG0001467	Syak.g_01022	Prav.g_00374
OG0001470	Syak.g_01592	Prav.g_01509
OG0001471	Syak.g_01501	Prav.g_01663
OG0001473	Syak.g_00102	Prav.g_00708
OG0001474	Syak.g_01239	Prav.g_01986
OG0001475	Syak.g_01594	Prav.g_01511
OG0001479	Syak.g_01242	Prav.g_01983
OG0001480	Syak.g_00084	Prav.g_00988
OG0001482	Syak.g_00476	Prav.g_01055
OG0001486	Syak.g_00900	Prav.g_00063
OG0001492	Syak.g_00668	Prav.g_01834
OG0001493	Syak.g_00676	Prav.g_01826
OG0001495	Syak.g_01357	Prav.g_00290
OG0001504	Syak.g_00310	Prav.g_01378
OG0001508	Syak.g_01591	Prav.g_01508
OG0001525	Syak.g_00091	Prav.g_01678
OG0001528	Syak.g_01593	Prav.g_01510
OG0001546	Syak.g_02627	Prav.g_01122
OG0001549	Syak.g_00577	Prav.g_00455
OG0001551	Syak.g_00689	Prav.g_00041
OG0001553	Syak.g_01037	Prav.g_01575
OG0001554	Syak.g_01945	Prav.g_01668
OG0001556	Syak.g_00845	Prav.g_00963
OG0001558	Syak.g_01774	Prav.g_01353
OG0001565	Syak.g_00083	Prav.g_01021
OG0001582	Syak.g_00231	Prav.g_01066
OG0001602	Syak.g_00776	Prav.g_01299
OG0001625	Syak.g_01426	Prav.g_01905
OG0001633	Syak.g_00662	Prav.g_01470
OG0001652	Syak.g_01776	Prav.g_01351
OG0001666	Syak.g_00212	Prav.g_01376
OG0001671	Syak.g_02002	Prav.g_01358
OG0001700	Syak.g_00320, Syak.g_00570	Prav.g_00960
OG0001737	Syak.g_01481	Prav.g_01364
OG0001745	Syak.g_00281	Prav.g_01660
OG0001749	Syak.g_01539	Prav.g_01554
OG0001991	Syak.g_00381	Prav.g_01343
OG0002015	Syak.g_01541	Prav.g_01525
OG0002029	Syak.g_01128	Prav.g_01375
OG0002380	Syak.g_00175	Prav.g_01880
OG0002387	Syak.g_01600, Syak.g_01510	Prav.g_01527
OG0002665	Syak.g_01664	Prav.g_01310
OG0002700	Syak.g_02288	Prav.g_01723
OG0002785	Syak.g_02518	Prav.g_01319
OG0003666	Syak.g_00321	Prav.g_01341
