Orthogroup	Syak	Syai
OG0001159	Syak.g_02474	Syai.g_02304
OG0001160	Syak.g_02437	Syai.g_02355
OG0001161	Syak.g_01906	Syai.g_02803
OG0001162	Syak.g_00959	Syai.g_01374
OG0001163	Syak.g_02429	Syai.g_02363
OG0001164	Syak.g_02423	Syai.g_02369
OG0001165	Syak.g_02418	Syai.g_02374
OG0001166	Syak.g_02394	Syai.g_02400
OG0001167	Syak.g_02366	Syai.g_02254
OG0001168	Syak.g_02364	Syai.g_02256
OG0001169	Syak.g_02362	Syai.g_02258
OG0001170	Syak.g_02360	Syai.g_02260
OG0001171	Syak.g_02349	Syai.g_02270
OG0001172	Syak.g_01388	Syai.g_00323
OG0001173	Syak.g_01387	Syai.g_00324
OG0001174	Syak.g_01379	Syai.g_00332
OG0001175	Syak.g_01378	Syai.g_00333
OG0001176	Syak.g_01354	Syai.g_00352
OG0001177	Syak.g_01356	Syai.g_00350
OG0001178	Syak.g_02411	Syai.g_02383
OG0001179	Syak.g_01324	Syai.g_00385
OG0001181	Syak.g_01296	Syai.g_00414
OG0001182	Syak.g_01287	Syai.g_00423
OG0001183	Syak.g_01282	Syai.g_00429
OG0001184	Syak.g_01571	Syai.g_00156
OG0001185	Syak.g_01643	Syai.g_00117
OG0001186	Syak.g_01709	Syai.g_00084
OG0001187	Syak.g_01712	Syai.g_00081
OG0001188	Syak.g_01714	Syai.g_00078
OG0001189	Syak.g_01736	Syai.g_00061
OG0001190	Syak.g_01942	Syai.g_02776
OG0001191	Syak.g_01928	Syai.g_02788
OG0001192	Syak.g_01921	Syai.g_02793
OG0001193	Syak.g_01888	Syai.g_02835
OG0001194	Syak.g_01882	Syai.g_02838
OG0001195	Syak.g_01881	Syai.g_02839
OG0001196	Syak.g_01811	Syai.g_02913
OG0001197	Syak.g_01809	Syai.g_02915
OG0001198	Syak.g_01798	Syai.g_02930
OG0001199	Syak.g_02249	Syai.g_02480
OG0001200	Syak.g_02247	Syai.g_02482
OG0001202	Syak.g_02061	Syai.g_02674
OG0001203	Syak.g_02307	Syai.g_00540
OG0001204	Syak.g_01404	Syai.g_00312
OG0001205	Syak.g_01181	Syai.g_02212
OG0001206	Syak.g_01148	Syai.g_00853
OG0001207	Syak.g_02566	Syai.g_00629
OG0001208	Syak.g_02576	Syai.g_00640
OG0001209	Syak.g_02643	Syai.g_00711
OG0001210	Syak.g_02654	Syai.g_00720
OG0001211	Syak.g_02669	Syai.g_00735
OG0001212	Syak.g_02728	Syai.g_00799
OG0001213	Syak.g_00025	Syai.g_01082
OG0001214	Syak.g_00037	Syai.g_01106
OG0001215	Syak.g_00697	Syai.g_01958
OG0001216	Syak.g_00805	Syai.g_01388
OG0001217	Syak.g_00138	Syai.g_01185
OG0001218	Syak.g_01093	Syai.g_00893
OG0001219	Syak.g_00551	Syai.g_01561
OG0001220	Syak.g_00580	Syai.g_02087
OG0001221	Syak.g_00390	Syai.g_01284
OG0001222	Syak.g_00517	Syai.g_01516
OG0001223	Syak.g_00472	Syai.g_01463
OG0001224	Syak.g_00739	Syai.g_02011
OG0001226	Syak.g_02239	Syai.g_01154
OG0001227	Syak.g_00963	Syai.g_02806
OG0001228	Syak.g_00619	Syai.g_02218
OG0001229	Syak.g_00711	Syai.g_01986
OG0001230	Syak.g_01030	Syai.g_00964
OG0001231	Syak.g_01777	Syai.g_00017
OG0001232	Syak.g_02385	Syai.g_02410
OG0001233	Syak.g_02359	Syai.g_02261
OG0001234	Syak.g_01374	Syai.g_00337
OG0001235	Syak.g_01362	Syai.g_00343
OG0001236	Syak.g_01568	Syai.g_00159
OG0001237	Syak.g_01573	Syai.g_00137
OG0001238	Syak.g_01926	Syai.g_02789
OG0001239	Syak.g_02252	Syai.g_02477
OG0001240	Syak.g_02206	Syai.g_02527
OG0001241	Syak.g_02197	Syai.g_02537
OG0001242	Syak.g_02168	Syai.g_02566
OG0001243	Syak.g_02160	Syai.g_02573
OG0001244	Syak.g_02132	Syai.g_02605
OG0001245	Syak.g_00248	Syai.g_02091
OG0001246	Syak.g_02604	Syai.g_00666
OG0001247	Syak.g_00618	Syai.g_01380
OG0001248	Syak.g_00147	Syai.g_01377
OG0001249	Syak.g_01251	Syai.g_00464
OG0001250	Syak.g_00602	Syai.g_02053
OG0001251	Syak.g_01875	Syai.g_02845
OG0001252	Syak.g_00754	Syai.g_02018
OG0001254	Syak.g_00272	Syai.g_01744
OG0001255	Syak.g_00066	Syai.g_01915
OG0001256	Syak.g_02430	Syai.g_02362
OG0001258	Syak.g_02420	Syai.g_02372
OG0001259	Syak.g_02361	Syai.g_02259
OG0001260	Syak.g_02332	Syai.g_02281
OG0001261	Syak.g_01315	Syai.g_00394
OG0001262	Syak.g_01734	Syai.g_00063
OG0001263	Syak.g_02157	Syai.g_02576
OG0001265	Syak.g_02170	Syai.g_02563
OG0001266	Syak.g_02057	Syai.g_02679
OG0001267	Syak.g_01459	Syai.g_00259
OG0001268	Syak.g_01240	Syai.g_00492
OG0001269	Syak.g_02323	Syai.g_01699
OG0001270	Syak.g_01194	Syai.g_02231
OG0001271	Syak.g_01121	Syai.g_00862
OG0001272	Syak.g_02580	Syai.g_00644
OG0001273	Syak.g_00030	Syai.g_01099
OG0001274	Syak.g_01988	Syai.g_02706
OG0001275	Syak.g_00633	Syai.g_01447
OG0001276	Syak.g_00649	Syai.g_01431
OG0001277	Syak.g_01829	Syai.g_02899
OG0001278	Syak.g_00671	Syai.g_01799
OG0001279	Syak.g_00105	Syai.g_00991
OG0001280	Syak.g_00933	Syai.g_02176
OG0001281	Syak.g_00944	Syai.g_02186
OG0001282	Syak.g_02564	Syai.g_00627
OG0001283	Syak.g_01818	Syai.g_02908
OG0001284	Syak.g_02446	Syai.g_02338
OG0001285	Syak.g_02381	Syai.g_02866
OG0001286	Syak.g_01301	Syai.g_00408
OG0001287	Syak.g_01652	Syai.g_00109
OG0001289	Syak.g_02222	Syai.g_02504
OG0001290	Syak.g_02198	Syai.g_02536
OG0001291	Syak.g_02147	Syai.g_02587
OG0001292	Syak.g_01410	Syai.g_00306
OG0001293	Syak.g_01432	Syai.g_00285
OG0001294	Syak.g_00355	Syai.g_01242
OG0001295	Syak.g_00740	Syai.g_00722
OG0001296	Syak.g_02610	Syai.g_00672
OG0001297	Syak.g_02614	Syai.g_00676
OG0001298	Syak.g_02703	Syai.g_00773
OG0001299	Syak.g_00349	Syai.g_01236
OG0001300	Syak.g_00706	Syai.g_01982
OG0001301	Syak.g_00721	Syai.g_01995
OG0001302	Syak.g_00068	Syai.g_01142
OG0001303	Syak.g_00548	Syai.g_01559
OG0001304	Syak.g_00664	Syai.g_01418
OG0001305	Syak.g_00728	Syai.g_02001
OG0001306	Syak.g_00915	Syai.g_02160
OG0001307	Syak.g_00344	Syai.g_01717
OG0001308	Syak.g_01054	Syai.g_00943
OG0001309	Syak.g_02620	Syai.g_00682
OG0001311	Syak.g_00651	Syai.g_01429
OG0001312	Syak.g_00537	Syai.g_01549
OG0001315	Syak.g_01284	Syai.g_00427
OG0001316	Syak.g_02140	Syai.g_02593
OG0001317	Syak.g_02302	Syai.g_00534
OG0001318	Syak.g_01424	Syai.g_00293
OG0001319	Syak.g_01448	Syai.g_00270
OG0001321	Syak.g_01172	Syai.g_02195
OG0001322	Syak.g_01171	Syai.g_02194
OG0001323	Syak.g_02623	Syai.g_00685
OG0001324	Syak.g_00707	Syai.g_01983
OG0001325	Syak.g_00800	Syai.g_01392
OG0001326	Syak.g_01154	Syai.g_02856
OG0001327	Syak.g_00362	Syai.g_01250
OG0001328	Syak.g_00383	Syai.g_01278
OG0001330	Syak.g_00925	Syai.g_02167
OG0001331	Syak.g_02559	Syai.g_00622
OG0001332	Syak.g_02485	Syai.g_02293
OG0001333	Syak.g_02365	Syai.g_02255
OG0001334	Syak.g_01274	Syai.g_00438
OG0001335	Syak.g_01273	Syai.g_00439
OG0001336	Syak.g_01817	Syai.g_02909
OG0001337	Syak.g_01262	Syai.g_00452
OG0001338	Syak.g_01258	Syai.g_00448, Syai.g_01658, Syai.g_00456
OG0001340	Syak.g_01261	Syai.g_00453
OG0001343	Syak.g_01877	Syai.g_02842
OG0001344	Syak.g_00893	Syai.g_02139
OG0001345	Syak.g_00856	Syai.g_02110
OG0001346	Syak.g_00937	Syai.g_02180
OG0001347	Syak.g_01885	Syai.g_02766
OG0001348	Syak.g_00774	Syai.g_02033
OG0001350	Syak.g_02306	Syai.g_00539
OG0001351	Syak.g_01164	Syai.g_00843
OG0001352	Syak.g_00764	Syai.g_00700
OG0001353	Syak.g_00612	Syai.g_02042
OG0001354	Syak.g_00485	Syai.g_01477
OG0001355	Syak.g_00144	Syai.g_01698
OG0001356	Syak.g_00773	Syai.g_02032
OG0001357	Syak.g_00092	Syai.g_00918, Syai.g_01612
OG0001359	Syak.g_01878	Syai.g_02841
OG0001360	Syak.g_00854	Syai.g_02107
OG0001361	Syak.g_00859	Syai.g_02113
OG0001364	Syak.g_01552	Syai.g_00173
OG0001366	Syak.g_02391	Syai.g_02403
OG0001368	Syak.g_01403	Syai.g_00313
OG0001373	Syak.g_01871	Syai.g_02855
OG0001374	Syak.g_01863	Syai.g_02863
OG0001375	Syak.g_01876	Syai.g_02843
OG0001376	Syak.g_01916	Syai.g_02795
OG0001377	Syak.g_01917	Syai.g_02794
OG0001378	Syak.g_01196	Syai.g_02232
OG0001379	Syak.g_00927	Syai.g_02169
OG0001380	Syak.g_00237	Syai.g_01168
OG0001383	Syak.g_00973	Syai.g_02731
OG0001385	Syak.g_01874	Syai.g_02852
OG0001386	Syak.g_01873	Syai.g_02853
OG0001387	Syak.g_01872	Syai.g_02854
OG0001388	Syak.g_01869	Syai.g_02857
OG0001389	Syak.g_01868	Syai.g_02858
OG0001390	Syak.g_01867	Syai.g_02859
OG0001391	Syak.g_01866	Syai.g_02860
OG0001392	Syak.g_01865	Syai.g_02861
OG0001393	Syak.g_01864	Syai.g_02862
OG0001394	Syak.g_00399	Syai.g_01290
OG0001395	Syak.g_00789	Syai.g_01410
OG0001396	Syak.g_01884	Syai.g_02765
OG0001398	Syak.g_00571	Syai.g_01587
OG0001401	Syak.g_00608	Syai.g_02046, Syai.g_02047
OG0001402	Syak.g_00012	Syai.g_01070
OG0001405	Syak.g_01271	Syai.g_00441
OG0001406	Syak.g_01915	Syai.g_02796
OG0001408	Syak.g_00087	Syai.g_01831
OG0001413	Syak.g_00103	Syai.g_01148
OG0001416	Syak.g_00941	Syai.g_02183
OG0001417	Syak.g_00486	Syai.g_01478
OG0001420	Syak.g_00997, Syak.g_02635	Syai.g_00697
OG0001422	Syak.g_00928	Syai.g_02171
OG0001425	Syak.g_01922	Syai.g_02792
OG0001430	Syak.g_01949, Syak.g_00314	Syai.g_02768
OG0001432	Syak.g_00095	Syai.g_01943
OG0001433	Syak.g_00771	Syai.g_02031
OG0001435	Syak.g_00369	Syai.g_01256
OG0001436	Syak.g_01546	Syai.g_00179
OG0001436	Syak.g_01547	Syai.g_00178
OG0001438	Syak.g_01475	Syai.g_00244
OG0001439	Syak.g_01506	Syai.g_00219
OG0001442	Syak.g_00415	Syai.g_01305
OG0001443	Syak.g_01909	Syai.g_02800
OG0001444	Syak.g_02212	Syai.g_02521
OG0001447	Syak.g_02159	Syai.g_02574
OG0001448	Syak.g_00121	Syai.g_02808
OG0001449	Syak.g_01401	Syai.g_00315
OG0001452	Syak.g_01419	Syai.g_00298
OG0001453	Syak.g_00465	Syai.g_01455
OG0001454	Syak.g_00249	Syai.g_01153
OG0001456	Syak.g_01855	Syai.g_02873
OG0001457	Syak.g_01854	Syai.g_02874
OG0001458	Syak.g_01853	Syai.g_02875
OG0001459	Syak.g_00311	Syai.g_01712
OG0001460	Syak.g_00770	Syai.g_02030
OG0001461	Syak.g_00276	Syai.g_01730
OG0001462	Syak.g_01750	Syai.g_00045
OG0001465	Syak.g_00775	Syai.g_01384
OG0001467	Syak.g_01022	Syai.g_01141
OG0001470	Syak.g_01592	Syai.g_02235
OG0001471	Syak.g_01501	Syai.g_00224
OG0001473	Syak.g_00102	Syai.g_01130
OG0001474	Syak.g_01239	Syai.g_00493
OG0001475	Syak.g_01594	Syai.g_02237
OG0001476	Syak.g_00882	Syai.g_02131
OG0001477	Syak.g_00718	Syai.g_01992
OG0001479	Syak.g_01242	Syai.g_00490
OG0001480	Syak.g_00084	Syai.g_02088
OG0001482	Syak.g_00476	Syai.g_01468
OG0001488	Syak.g_00872	Syai.g_02121
OG0001489	Syak.g_01291, Syak.g_00278	Syai.g_00419
OG0001492	Syak.g_00668	Syai.g_01796
OG0001493	Syak.g_00676	Syai.g_01820
OG0001495	Syak.g_01357	Syai.g_00349
OG0001496	Syak.g_00715	Syai.g_01990
OG0001497	Syak.g_00717	Syai.g_01991
OG0001498	Syak.g_01214	Syai.g_00518
OG0001502	Syak.g_00586	Syai.g_02079
OG0001504	Syak.g_00310	Syai.g_01713
OG0001508	Syak.g_01591	Syai.g_02234
OG0001510	Syak.g_01662	Syai.g_00105
OG0001511	Syak.g_02183	Syai.g_02549
OG0001512	Syak.g_02308	Syai.g_00541
OG0001513	Syak.g_01572	Syai.g_00138
OG0001514	Syak.g_00714	Syai.g_01989
OG0001515	Syak.g_00701	Syai.g_01978
OG0001516	Syak.g_00346	Syai.g_01233
OG0001517	Syak.g_01245	Syai.g_00487
OG0001518	Syak.g_01924	Syai.g_02791
OG0001519	Syak.g_01907	Syai.g_02802
OG0001520	Syak.g_02689	Syai.g_00757
OG0001527	Syak.g_02682	Syai.g_00749
OG0001528	Syak.g_01593	Syai.g_02236
OG0001529	Syak.g_01743	Syai.g_00054
OG0001530	Syak.g_02185	Syai.g_02547
OG0001531	Syak.g_02309	Syai.g_00542
OG0001532	Syak.g_00838	Syai.g_01764
OG0001533	Syak.g_01155	Syai.g_00849
OG0001533	Syak.g_01198	Syai.g_00821
OG0001534	Syak.g_00665	Syai.g_01417
OG0001535	Syak.g_00646	Syai.g_01433
OG0001536	Syak.g_00508	Syai.g_01508
OG0001537	Syak.g_00392	Syai.g_01285
OG0001538	Syak.g_00439	Syai.g_01326
OG0001539	Syak.g_00364	Syai.g_01252
OG0001540	Syak.g_02155	Syai.g_02578
OG0001541	Syak.g_02089	Syai.g_02646
OG0001542	Syak.g_02080	Syai.g_02655
OG0001543	Syak.g_02007	Syai.g_02692
OG0001544	Syak.g_01908	Syai.g_02801
OG0001545	Syak.g_01830	Syai.g_02898
OG0001546	Syak.g_02627	Syai.g_00690
OG0001547	Syak.g_00564	Syai.g_01580
OG0001549	Syak.g_00577	Syai.g_02106
OG0001551	Syak.g_00689	Syai.g_02028
OG0001554	Syak.g_01945	Syai.g_02774
OG0001556	Syak.g_00845	Syai.g_01757
OG0001557	Syak.g_00400	Syai.g_01291
OG0001558	Syak.g_01774	Syai.g_00020, Syai.g_00021
OG0001559	Syak.g_02186	Syai.g_02546
OG0001560	Syak.g_02199	Syai.g_02535
OG0001561	Syak.g_00653	Syai.g_01427
OG0001562	Syak.g_00639	Syai.g_01441
OG0001563	Syak.g_01306	Syai.g_00403
OG0001564	Syak.g_01860	Syai.g_02869
OG0001567	Syak.g_00565	Syai.g_01581
OG0001568	Syak.g_00562	Syai.g_01578
OG0001572	Syak.g_00097	Syai.g_00564
OG0001574	Syak.g_02680	Syai.g_00747
OG0001576	Syak.g_00955	Syai.g_00817
OG0001577	Syak.g_00903	Syai.g_02148
OG0001578	Syak.g_00229	Syai.g_01886, Syai.g_01734, Syai.g_01155
OG0001579	Syak.g_01267	Syai.g_00447
OG0001580	Syak.g_01953	Syai.g_02758
OG0001582	Syak.g_00231	Syai.g_01500
OG0001588	Syak.g_01554	Syai.g_00170
OG0001589	Syak.g_02356	Syai.g_02263
OG0001590	Syak.g_00029	Syai.g_01098
OG0001591	Syak.g_00357	Syai.g_01244
OG0001592	Syak.g_01952	Syai.g_02760
OG0001593	Syak.g_02516	Syai.g_01846
OG0001594	Syak.g_02033	Syai.g_02783
OG0001594	Syak.g_01004	Syai.g_00987
OG0001602	Syak.g_00776	Syai.g_01383
OG0001614	Syak.g_01641	Syai.g_00119
OG0001615	Syak.g_02660	Syai.g_00727
OG0001616	Syak.g_00851	Syai.g_01751
OG0001617	Syak.g_00710	Syai.g_01985
OG0001618	Syak.g_00793	Syai.g_01399
OG0001619	Syak.g_00520	Syai.g_01519
OG0001620	Syak.g_01233	Syai.g_00499
OG0001621	Syak.g_01420	Syai.g_00297
OG0001622	Syak.g_01820	Syai.g_02907
OG0001623	Syak.g_01257	Syai.g_00457
OG0001624	Syak.g_00077	Syai.g_02807
OG0001625	Syak.g_01426	Syai.g_00291
OG0001633	Syak.g_00662	Syai.g_00995
OG0001634	Syak.g_00352	Syai.g_01239
OG0001635	Syak.g_01690	Syai.g_00091
OG0001637	Syak.g_02340, Syak.g_02337	Syai.g_02274
OG0001638	Syak.g_02404	Syai.g_02390
OG0001639	Syak.g_02481	Syai.g_02297
OG0001640	Syak.g_00759	Syai.g_02022
OG0001641	Syak.g_00467	Syai.g_01457
OG0001642	Syak.g_00581	Syai.g_02085
OG0001643	Syak.g_00040	Syai.g_01109
OG0001644	Syak.g_00783	Syai.g_01406
OG0001646	Syak.g_00140	Syai.g_01641, Syai.g_01180
OG0001647	Syak.g_01450	Syai.g_00268
OG0001652	Syak.g_01776	Syai.g_00018
OG0001653	Syak.g_02209	Syai.g_02524, Syai.g_02924
OG0001654	Syak.g_02483	Syai.g_02295
OG0001655	Syak.g_00131	Syai.g_01926
OG0001656	Syak.g_01268	Syai.g_00445
OG0001657	Syak.g_02117	Syai.g_02619
OG0001658	Syak.g_01943	Syai.g_02775
OG0001659	Syak.g_00842	Syai.g_01759
OG0001660	Syak.g_01223, Syak.g_02179	Syai.g_00509, Syai.g_02554
OG0001672	Syak.g_02241	Syai.g_02488, Syai.g_02489
OG0001673	Syak.g_02299	Syai.g_00532
OG0001674	Syak.g_01017	Syai.g_00974
OG0001674	Syak.g_01016	Syai.g_00976
OG0001675	Syak.g_00637	Syai.g_01443
OG0001676	Syak.g_01264	Syai.g_00444
OG0001677	Syak.g_01281	Syai.g_00430, Syai.g_01762
OG0001678	Syak.g_01389	Syai.g_00322
OG0001679	Syak.g_00549	Syai.g_00756
OG0001680	Syak.g_02400	Syai.g_02394
OG0001681	Syak.g_00984	Syai.g_00902
OG0001682	Syak.g_00287	Syai.g_01396
OG0001692	Syak.g_01035	Syai.g_00959
OG0001694	Syak.g_01461	Syai.g_00257
OG0001695	Syak.g_01836	Syai.g_02894
OG0001700	Syak.g_00320	Syai.g_01204
OG0001702	Syak.g_02217	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Syak.g_02567	Syai.g_00630
OG0001712	Syak.g_00225	Syai.g_01634
OG0001713	Syak.g_00881	Syai.g_02130
OG0001715	Syak.g_00122	Syai.g_01166
OG0001716	Syak.g_00584, Syak.g_02046, Syak.g_01670	Syai.g_02081, Syai.g_02082
OG0001717	Syak.g_02104	Syai.g_02632
OG0001726	Syak.g_00572	Syai.g_01593, Syai.g_01594
OG0001729	Syak.g_02314	Syai.g_00545
OG0001730	Syak.g_02326	Syai.g_00552
OG0001731	Syak.g_02463	Syai.g_02315
OG0001732	Syak.g_00822	Syai.g_01781
OG0001733	Syak.g_00359	Syai.g_01247
OG0001735	Syak.g_00331	Syai.g_02925
OG0001737	Syak.g_01481	Syai.g_00238
OG0001738	Syak.g_01523	Syai.g_00204
OG0001739	Syak.g_01838	Syai.g_02892
OG0001740	Syak.g_01833	Syai.g_02896
OG0001741	Syak.g_00283	Syai.g_01165
OG0001747	Syak.g_02135	Syai.g_02600
OG0001749	Syak.g_01539	Syai.g_00148, Syai.g_00188
OG0001750	Syak.g_02211	Syai.g_02522
OG0001751	Syak.g_02298	Syai.g_00531, Syai.g_01577
OG0001752	Syak.g_02328	Syai.g_02283
OG0001753	Syak.g_00888	Syai.g_02277
OG0001754	Syak.g_02335	Syai.g_02276
OG0001755	Syak.g_02619	Syai.g_00681
OG0001756	Syak.g_01919	Syai.g_02799
OG0001758	Syak.g_00292	Syai.g_01708
OG0001761	Syak.g_02757	Syai.g_01050
OG0001762	Syak.g_00630	Syai.g_01450
OG0001763	Syak.g_00473	Syai.g_01464, Syai.g_01465
OG0001764	Syak.g_00559	Syai.g_01572
OG0001765	Syak.g_00141	Syai.g_01026
OG0001766	Syak.g_01491	Syai.g_00228
OG0001767	Syak.g_01545	Syai.g_00180
OG0001768	Syak.g_02074	Syai.g_02661
OG0001769	Syak.g_00972	Syai.g_01123
OG0001771	Syak.g_00145	Syai.g_01697
OG0001783	Syak.g_01647	Syai.g_00114
OG0001784	Syak.g_02216	Syai.g_02513
OG0001785	Syak.g_02336, Syak.g_02339	Syai.g_02275
OG0001786	Syak.g_02444	Syai.g_02340
OG0001787	Syak.g_02639	Syai.g_00706
OG0001788	Syak.g_02642	Syai.g_00710, Syai.g_00709
OG0001789	Syak.g_00935	Syai.g_02178
OG0001790	Syak.g_00908	Syai.g_02153
OG0001792	Syak.g_00814	Syai.g_01789
OG0001794	Syak.g_00661	Syai.g_01420
OG0001796	Syak.g_00641	Syai.g_01439
OG0001797	Syak.g_00528	Syai.g_01541
OG0001798	Syak.g_00015	Syai.g_01073
OG0001799	Syak.g_00052	Syai.g_01120
OG0001800	Syak.g_00993, Syak.g_00992	Syai.g_00990
OG0001801	Syak.g_01024	Syai.g_00982
OG0001803	Syak.g_01185	Syai.g_02216
OG0001804	Syak.g_01213	Syai.g_00519
OG0001805	Syak.g_01415	Syai.g_00302
OG0001806	Syak.g_01449	Syai.g_00269
OG0001807	Syak.g_01548	Syai.g_00177
OG0001808	Syak.g_01557	Syai.g_00167
OG0001810	Syak.g_02142	Syai.g_02591
OG0001811	Syak.g_02082	Syai.g_02652
OG0001812	Syak.g_01951	Syai.g_02761
OG0001813	Syak.g_01901	Syai.g_02824
OG0001814	Syak.g_01808	Syai.g_02917, Syai.g_02916
OG0001815	Syak.g_01800	Syai.g_02928
OG0001816	Syak.g_00361	Syai.g_01249
OG0001835	Syak.g_00142	Syai.g_00585, Syai.g_01690
OG0001838	Syak.g_01786	Syai.g_00008
OG0001839	Syak.g_01755	Syai.g_00039
OG0001840	Syak.g_01737	Syai.g_00060
OG0001841	Syak.g_01730	Syai.g_00068
OG0001843	Syak.g_01640	Syai.g_00120
OG0001844	Syak.g_01639	Syai.g_00121
OG0001845	Syak.g_01638	Syai.g_00122
OG0001846	Syak.g_02167	Syai.g_02567
OG0001847	Syak.g_02169	Syai.g_02564, Syai.g_02565
OG0001848	Syak.g_02173	Syai.g_02560
OG0001849	Syak.g_02223	Syai.g_02503
OG0001850	Syak.g_02238	Syai.g_02491
OG0001851	Syak.g_02245	Syai.g_02484
OG0001852	Syak.g_02246	Syai.g_02483
OG0001853	Syak.g_02253	Syai.g_02476
OG0001854	Syak.g_02304	Syai.g_00536
OG0001855	Syak.g_01013	Syai.g_00889
OG0001856	Syak.g_02438	Syai.g_02354
OG0001857	Syak.g_02441	Syai.g_02351
OG0001858	Syak.g_02468	Syai.g_02309
OG0001859	Syak.g_02555	Syai.g_00618
OG0001860	Syak.g_02569	Syai.g_00632
OG0001861	Syak.g_02581	Syai.g_00645
OG0001862	Syak.g_02593	Syai.g_00656
OG0001863	Syak.g_02599	Syai.g_00661
OG0001864	Syak.g_02652	Syai.g_00718
OG0001866	Syak.g_02743	Syai.g_00813
OG0001867	Syak.g_02755	Syai.g_01048
OG0001868	Syak.g_00940	Syai.g_02182
OG0001869	Syak.g_00904	Syai.g_02149
OG0001870	Syak.g_00895	Syai.g_02141
OG0001871	Syak.g_00890	Syai.g_02136
OG0001872	Syak.g_00809	Syai.g_01795
OG0001873	Syak.g_00850	Syai.g_01752
OG0001874	Syak.g_00853	Syai.g_01749
OG0001875	Syak.g_00293	Syai.g_01707
OG0001876	Syak.g_00294	Syai.g_01706
OG0001877	Syak.g_00702	Syai.g_01979
OG0001878	Syak.g_00634	Syai.g_01446
OG0001879	Syak.g_00627	Syai.g_01452
OG0001880	Syak.g_00499	Syai.g_01498
OG0001881	Syak.g_00500	Syai.g_01501
OG0001882	Syak.g_00525	Syai.g_01524
OG0001883	Syak.g_00531	Syai.g_01542
OG0001884	Syak.g_00113	Syai.g_01551
OG0001885	Syak.g_00553	Syai.g_01567
OG0001886	Syak.g_00557	Syai.g_01571
OG0001887	Syak.g_00382	Syai.g_01277
OG0001888	Syak.g_00408	Syai.g_01298
OG0001889	Syak.g_00449	Syai.g_01354
OG0001890	Syak.g_00595	Syai.g_02060
OG0001891	Syak.g_00591	Syai.g_02064
OG0001892	Syak.g_00082	Syai.g_02089
OG0001893	Syak.g_00016	Syai.g_01074
OG0001894	Syak.g_00034	Syai.g_01103
OG0001895	Syak.g_00998	Syai.g_00986
OG0001896	Syak.g_01200	Syai.g_02222
OG0001897	Syak.g_01236	Syai.g_00496
OG0001898	Syak.g_01252	Syai.g_00463
OG0001899	Syak.g_01317	Syai.g_00392
OG0001900	Syak.g_01434	Syai.g_00284
OG0001901	Syak.g_01435	Syai.g_00283
OG0001902	Syak.g_01466	Syai.g_00252
OG0001903	Syak.g_01476	Syai.g_00243
OG0001904	Syak.g_01550	Syai.g_00175
OG0001905	Syak.g_01559	Syai.g_00165
OG0001906	Syak.g_02154	Syai.g_02579
OG0001907	Syak.g_02136	Syai.g_02597
OG0001908	Syak.g_02087	Syai.g_02648
OG0001909	Syak.g_02076	Syai.g_02659
OG0001910	Syak.g_01996	Syai.g_02698
OG0001912	Syak.g_01932	Syai.g_02785
OG0001913	Syak.g_01930	Syai.g_02787
OG0001914	Syak.g_00270	Syai.g_01739
OG0001915	Syak.g_01803	Syai.g_02922
OG0001917	Syak.g_00648	Syai.g_01432
OG0001918	Syak.g_00869	Syai.g_02887
OG0001924	Syak.g_02769	Syai.g_01058
OG0001925	Syak.g_02768	Syai.g_01057
OG0001926	Syak.g_02767	Syai.g_01056
OG0001927	Syak.g_02766	Syai.g_01055
OG0001928	Syak.g_00975, Syak.g_00976	Syai.g_02810
OG0001929	Syak.g_01723	Syai.g_00075
OG0001932	Syak.g_01642	Syai.g_00118
OG0001933	Syak.g_02189	Syai.g_02543
OG0001934	Syak.g_02202	Syai.g_02531
OG0001935	Syak.g_02248	Syai.g_02481
OG0001936	Syak.g_00289	Syai.g_01653
OG0001937	Syak.g_02455	Syai.g_02329
OG0001938	Syak.g_02571	Syai.g_00634
OG0001939	Syak.g_00067	Syai.g_01960
OG0001940	Syak.g_02702	Syai.g_00771
OG0001941	Syak.g_00945	Syai.g_02187
OG0001943	Syak.g_00879	Syai.g_01920
OG0001944	Syak.g_00573	Syai.g_01932
OG0001946	Syak.g_00703	Syai.g_01980
OG0001947	Syak.g_01494	Syai.g_02024
OG0001948	Syak.g_00471	Syai.g_01462
OG0001949	Syak.g_00490	Syai.g_01483
OG0001950	Syak.g_00492	Syai.g_01485
OG0001951	Syak.g_00501	Syai.g_01502
OG0001952	Syak.g_00526	Syai.g_01525
OG0001953	Syak.g_00527	Syai.g_01526
OG0001954	Syak.g_00137	Syai.g_01600
OG0001957	Syak.g_00022	Syai.g_01079
OG0001958	Syak.g_00333	Syai.g_01228
OG0001961	Syak.g_01124	Syai.g_00860
OG0001962	Syak.g_01981	Syai.g_01809
OG0001964	Syak.g_01376	Syai.g_00335
OG0001965	Syak.g_00384	Syai.g_01131
OG0001966	Syak.g_01428	Syai.g_00289
OG0001967	Syak.g_01430	Syai.g_00287
OG0001968	Syak.g_01431	Syai.g_00286
OG0001969	Syak.g_01503	Syai.g_00222
OG0001970	Syak.g_02152	Syai.g_02581
OG0001971	Syak.g_02078	Syai.g_02657
OG0001972	Syak.g_01984	Syai.g_02710
OG0001973	Syak.g_01958	Syai.g_02753
