Orthogroup	Prbj	Prbb
OG0001071	Prbj.g_01785	Prbb.g_00589
OG0001072	Prbj.g_01782	Prbb.g_00590
OG0001073	Prbj.g_01763	Prbb.g_00604
OG0001074	Prbj.g_02544	Prbb.g_00616
OG0001075	Prbj.g_02545	Prbb.g_00617
OG0001076	Prbj.g_02553	Prbb.g_00624
OG0001077	Prbj.g_02563	Prbb.g_00629
OG0001078	Prbj.g_02574	Prbb.g_00637
OG0001079	Prbj.g_02593	Prbb.g_00648
OG0001080	Prbj.g_00794	Prbb.g_00654
OG0001081	Prbj.g_00804	Prbb.g_00656
OG0001082	Prbj.g_00805	Prbb.g_00657
OG0001083	Prbj.g_00813	Prbb.g_00662
OG0001084	Prbj.g_00815	Prbb.g_00664
OG0001085	Prbj.g_00825	Prbb.g_00674
OG0001086	Prbj.g_02707	Prbb.g_00675
OG0001087	Prbj.g_00927	Prbb.g_00694
OG0001088	Prbj.g_00931	Prbb.g_00695
OG0001089	Prbj.g_00757	Prbb.g_00705
OG0001090	Prbj.g_02180	Prbb.g_00714
OG0001091	Prbj.g_02182	Prbb.g_00716
OG0001092	Prbj.g_02183	Prbb.g_00717
OG0001093	Prbj.g_02187	Prbb.g_00722
OG0001094	Prbj.g_02406	Prbb.g_00777
OG0001095	Prbj.g_02425	Prbb.g_00796
OG0001096	Prbj.g_02441	Prbb.g_00811
OG0001097	Prbj.g_02486	Prbb.g_00830
OG0001098	Prbj.g_02323	Prbb.g_00847
OG0001099	Prbj.g_01553	Prbb.g_00917
OG0001100	Prbj.g_02333	Prbb.g_00924
OG0001101	Prbj.g_02334	Prbb.g_00926
OG0001102	Prbj.g_02337	Prbb.g_00929
OG0001103	Prbj.g_02339	Prbb.g_00931
OG0001104	Prbj.g_02396	Prbb.g_00763
OG0001105	Prbj.g_02391	Prbb.g_00767
OG0001106	Prbj.g_02280	Prbb.g_00979
OG0001107	Prbj.g_02270	Prbb.g_00989
OG0001108	Prbj.g_02263	Prbb.g_00993
OG0001109	Prbj.g_02261	Prbb.g_00994
OG0001110	Prbj.g_02259	Prbb.g_00996
OG0001111	Prbj.g_02257	Prbb.g_00997
OG0001112	Prbj.g_02255	Prbb.g_00998
OG0001113	Prbj.g_02254	Prbb.g_00999
OG0001114	Prbj.g_02253	Prbb.g_01000
OG0001115	Prbj.g_02251	Prbb.g_01002
OG0001116	Prbj.g_02250	Prbb.g_01003
OG0001117	Prbj.g_02249	Prbb.g_01004
OG0001118	Prbj.g_02248	Prbb.g_01005
OG0001119	Prbj.g_02247	Prbb.g_01006
OG0001120	Prbj.g_02245	Prbb.g_01007
OG0001122	Prbj.g_02216	Prbb.g_01038
OG0001123	Prbj.g_02209	Prbb.g_01043
OG0001124	Prbj.g_02207	Prbb.g_01045
OG0001125	Prbj.g_02205	Prbb.g_01047
OG0001126	Prbj.g_01850	Prbb.g_01058
OG0001127	Prbj.g_01849	Prbb.g_01059
OG0001128	Prbj.g_01846	Prbb.g_01062
OG0001129	Prbj.g_01845	Prbb.g_01063
OG0001130	Prbj.g_01844	Prbb.g_01064
OG0001131	Prbj.g_02687	Prbb.g_00897
OG0001132	Prbj.g_02537	Prbb.g_01108
OG0001133	Prbj.g_02555	Prbb.g_01085
OG0001134	Prbj.g_01990	Prbb.g_01887
OG0001135	Prbj.g_01992	Prbb.g_01890
OG0001136	Prbj.g_00969	Prbb.g_01520
OG0001137	Prbj.g_00832	Prbb.g_01507
OG0001138	Prbj.g_00004	Prbb.g_01486
OG0001139	Prbj.g_00006	Prbb.g_01484
OG0001140	Prbj.g_00007	Prbb.g_01483
OG0001141	Prbj.g_00008	Prbb.g_01482
OG0001142	Prbj.g_00009	Prbb.g_01481
OG0001143	Prbj.g_01907	Prbb.g_01474
OG0001144	Prbj.g_02153	Prbb.g_01469
OG0001145	Prbj.g_01717	Prbb.g_01578
OG0001146	Prbj.g_01733	Prbb.g_01590
OG0001147	Prbj.g_00121	Prbb.g_01612
OG0001148	Prbj.g_01640	Prbb.g_01641
OG0001149	Prbj.g_01641	Prbb.g_01642
OG0001150	Prbj.g_01642	Prbb.g_01643
OG0001151	Prbj.g_01654	Prbb.g_01654
OG0001152	Prbj.g_01655	Prbb.g_01655
OG0001153	Prbj.g_00651	Prbb.g_01716
OG0001154	Prbj.g_00652	Prbb.g_01717
OG0001155	Prbj.g_01686	Prbb.g_01733
OG0001156	Prbj.g_01689	Prbb.g_01736
OG0001157	Prbj.g_02538	Prbb.g_01737
OG0001158	Prbj.g_01690	Prbb.g_01738
OG0001159	Prbj.g_01691	Prbb.g_01739
OG0001160	Prbj.g_00884	Prbb.g_01765
OG0001161	Prbj.g_02535	Prbb.g_01555
OG0001162	Prbj.g_00780	Prbb.g_01778
OG0001163	Prbj.g_00870	Prbb.g_01815
OG0001164	Prbj.g_00865	Prbb.g_01819
OG0001165	Prbj.g_00862	Prbb.g_01822
OG0001166	Prbj.g_00482	Prbb.g_01840
OG0001167	Prbj.g_00461	Prbb.g_01858
OG0001168	Prbj.g_00459	Prbb.g_01859
OG0001169	Prbj.g_00457	Prbb.g_01861
OG0001170	Prbj.g_00455	Prbb.g_01863
OG0001171	Prbj.g_00445	Prbb.g_01873
OG0001172	Prbj.g_02653	Prbb.g_01926
OG0001173	Prbj.g_02652	Prbb.g_01927
OG0001174	Prbj.g_02644	Prbb.g_01935
OG0001175	Prbj.g_02643	Prbb.g_01936
OG0001176	Prbj.g_01028	Prbb.g_01947
OG0001177	Prbj.g_01030	Prbb.g_01945
OG0001178	Prbj.g_00851	Prbb.g_01279
OG0001179	Prbj.g_00999	Prbb.g_01984
OG0001180	Prbj.g_00407	Prbb.g_02007
OG0001181	Prbj.g_00403	Prbb.g_02011
OG0001182	Prbj.g_00394	Prbb.g_02019
OG0001183	Prbj.g_00367	Prbb.g_02025
OG0001184	Prbj.g_01509	Prbb.g_02041
OG0001185	Prbj.g_01592	Prbb.g_02056
OG0001186	Prbj.g_01253	Prbb.g_02097
OG0001187	Prbj.g_01249	Prbb.g_02100
OG0001188	Prbj.g_01245	Prbb.g_02102
OG0001189	Prbj.g_01223	Prbb.g_02119
OG0001190	Prbj.g_01955	Prbb.g_02124
OG0001191	Prbj.g_01968	Prbb.g_02134
OG0001192	Prbj.g_01975	Prbb.g_02139
OG0001193	Prbj.g_02013	Prbb.g_02152
OG0001194	Prbj.g_02019	Prbb.g_02153
OG0001195	Prbj.g_02020	Prbb.g_02154
OG0001196	Prbj.g_02056	Prbb.g_02175
OG0001197	Prbj.g_02058	Prbb.g_02177
OG0001198	Prbj.g_02070	Prbb.g_02186
OG0001199	Prbj.g_00570	Prbb.g_00129
OG0001200	Prbj.g_00572	Prbb.g_00131
OG0001201	Prbj.g_00621	Prbb.g_00163
OG0001202	Prbj.g_01164	Prbb.g_00256
OG0001203	Prbj.g_02610	Prbb.g_00295
OG0001204	Prbj.g_01340	Prbb.g_00301
OG0001205	Prbj.g_00110	Prbb.g_00450
OG0001206	Prbj.g_00151	Prbb.g_00469
OG0001207	Prbj.g_01638	Prbb.g_00480
OG0001208	Prbj.g_01628	Prbb.g_00487
OG0001209	Prbj.g_02130	Prbb.g_00538
OG0001210	Prbj.g_02142	Prbb.g_00543
OG0001211	Prbj.g_01864	Prbb.g_00554
OG0001212	Prbj.g_01771	Prbb.g_00596
OG0001213	Prbj.g_02565	Prbb.g_00630
OG0001214	Prbj.g_02575	Prbb.g_00638
OG0001215	Prbj.g_00932	Prbb.g_00696
OG0001216	Prbj.g_02181	Prbb.g_00715
OG0001217	Prbj.g_01884	Prbb.g_00108
OG0001218	Prbj.g_00663	Prbb.g_00754
OG0001219	Prbj.g_02311	Prbb.g_00960
OG0001220	Prbj.g_02503	Prbb.g_00837
OG0001221	Prbj.g_02364	Prbb.g_00944
OG0001222	Prbj.g_01984	Prbb.g_00893
OG0001223	Prbj.g_02243	Prbb.g_01008
OG0001224	Prbj.g_01842	Prbb.g_01066
OG0001225	Prbj.g_01840	Prbb.g_01068
OG0001227	Prbj.g_01669	Prbb.g_01090
OG0001228	Prbj.g_02158	Prbb.g_01465
OG0001229	Prbj.g_00873	Prbb.g_01201
OG0001230	Prbj.g_01046	Prbb.g_01678
OG0001231	Prbj.g_01184	Prbb.g_00758
OG0001232	Prbj.g_00477	Prbb.g_01844
OG0001233	Prbj.g_00454	Prbb.g_01864
OG0001234	Prbj.g_02640	Prbb.g_01938
OG0001235	Prbj.g_01033	Prbb.g_01942
OG0001236	Prbj.g_01505	Prbb.g_02038
OG0001237	Prbj.g_01512	Prbb.g_02042
OG0001238	Prbj.g_01969	Prbb.g_02135
OG0001239	Prbj.g_00567	Prbb.g_00126
OG0001240	Prbj.g_00604	Prbb.g_00148
OG0001241	Prbj.g_00614	Prbb.g_00157
OG0001242	Prbj.g_01560	Prbb.g_00176
OG0001243	Prbj.g_01529	Prbb.g_00183
OG0001245	Prbj.g_00689	Prbb.g_01288
OG0001246	Prbj.g_02091	Prbb.g_00508
OG0001247	Prbj.g_02453	Prbb.g_00689
OG0001248	Prbj.g_00943	Prbb.g_00691
OG0001249	Prbj.g_00347	Prbb.g_00389
OG0001252	Prbj.g_01847	Prbb.g_01061
OG0001253	Prbj.g_00696	Prbb.g_01783
OG0001254	Prbj.g_01991	Prbb.g_01889
OG0001255	Prbj.g_00769	Prbb.g_01534
OG0001258	Prbj.g_00864	Prbb.g_01820
OG0001259	Prbj.g_00456	Prbb.g_01862
OG0001260	Prbj.g_00426	Prbb.g_01879
OG0001261	Prbj.g_00990	Prbb.g_01992
OG0001262	Prbj.g_01226	Prbb.g_02117
OG0001263	Prbj.g_01531	Prbb.g_00186
OG0001269	Prbj.g_02500	Prbb.g_00836
OG0001273	Prbj.g_02568	Prbb.g_00632
OG0001277	Prbj.g_02042	Prbb.g_02163
OG0001279	Prbj.g_01299	Prbb.g_01196
OG0001280	Prbj.g_01725	Prbb.g_01585
OG0001281	Prbj.g_01734	Prbb.g_01591
OG0001283	Prbj.g_02051	Prbb.g_02171
OG0001285	Prbj.g_00473	Prbb.g_01847
OG0001286	Prbj.g_00409	Prbb.g_02005
OG0001288	Prbj.g_01286	Prbb.g_02074
OG0001290	Prbj.g_00613	Prbb.g_00156
OG0001294	Prbj.g_00826	Prbb.g_01553, Prbb.g_01628
OG0001295	Prbj.g_02145	Prbb.g_01542
OG0001297	Prbj.g_02100	Prbb.g_00518
OG0001300	Prbj.g_00947	Prbb.g_00701
OG0001301	Prbj.g_00755	Prbb.g_00703
OG0001302	Prbj.g_01337	Prbb.g_00958
OG0001303	Prbj.g_02309	Prbb.g_01388
OG0001307	Prbj.g_00670	Prbb.g_01609
OG0001308	Prbj.g_01074	Prbb.g_01696
OG0001309	Prbj.g_02106	Prbb.g_00522
OG0001310	Prbj.g_00488	Prbb.g_01834
OG0001311	Prbj.g_02208	Prbb.g_01044
OG0001312	Prbj.g_02298	Prbb.g_00969
OG0001316	Prbj.g_01548	Prbb.g_00197
OG0001321	Prbj.g_00119	Prbb.g_00456
OG0001322	Prbj.g_00120	Prbb.g_00457
OG0001324	Prbj.g_00948	Prbb.g_00702
OG0001326	Prbj.g_02026	Prbb.g_01905
OG0001328	Prbj.g_02357	Prbb.g_00940
OG0001329	Prbj.g_00043	Prbb.g_01782
OG0001330	Prbj.g_01718	Prbb.g_01579
OG0001331	Prbj.g_01644	Prbb.g_01645
OG0001332	Prbj.g_01674	Prbb.g_01731
OG0001334	Prbj.g_00363	Prbb.g_02028
OG0001335	Prbj.g_00362	Prbb.g_02029
OG0001336	Prbj.g_02052	Prbb.g_02172
OG0001337	Prbj.g_00353	Prbb.g_00383
OG0001339	Prbj.g_00616	Prbb.g_00159
OG0001340	Prbj.g_00352	Prbb.g_00384
OG0001341	Prbj.g_02463	Prbb.g_00086
OG0001344	Prbj.g_00845	Prbb.g_01512
OG0001347	Prbj.g_01278	Prbb.g_02088
OG0001348	Prbj.g_00249	Prbb.g_01125
OG0001351	Prbj.g_01893	Prbb.g_00459
OG0001352	Prbj.g_00760	Prbb.g_00685
OG0001354	Prbj.g_02252	Prbb.g_01001
OG0001355	Prbj.g_02368	Prbb.g_01781
OG0001356	Prbj.g_01986	Prbb.g_01164
OG0001357	Prbj.g_00073, Prbj.g_00697, Prbj.g_01897	Prbb.g_01814
OG0001358	Prbj.g_02549	Prbb.g_00621
OG0001360	Prbj.g_00018	Prbb.g_01494
OG0001362	Prbj.g_01078	Prbb.g_01700
OG0001363	Prbj.g_01080	Prbb.g_00465
OG0001365	Prbj.g_01960	Prbb.g_02128
OG0001366	Prbj.g_00123	Prbb.g_01629
OG0001366	Prbj.g_02691	Prbb.g_00047, Prbb.g_01955
OG0001369	Prbj.g_00603	Prbb.g_00147
OG0001370	Prbj.g_02460	Prbb.g_01235
OG0001371	Prbj.g_00184	Prbb.g_00684
OG0001372	Prbj.g_01324	Prbb.g_00053
OG0001373	Prbj.g_02025	Prbb.g_01904
OG0001374	Prbj.g_02033	Prbb.g_01912
OG0001376	Prbj.g_01978	Prbb.g_00899
OG0001377	Prbj.g_01977	Prbb.g_00900
OG0001378	Prbj.g_00091	Prbb.g_00439
OG0001380	Prbj.g_02508	Prbb.g_01541
OG0001381	Prbj.g_02689	Prbb.g_01637
OG0001385	Prbj.g_02022	Prbb.g_01901
OG0001386	Prbj.g_02023	Prbb.g_01902
OG0001387	Prbj.g_02024	Prbb.g_01903
OG0001388	Prbj.g_02027	Prbb.g_01906
OG0001389	Prbj.g_02028	Prbb.g_01907
OG0001390	Prbj.g_02029	Prbb.g_01908
OG0001391	Prbj.g_02030	Prbb.g_01909
OG0001392	Prbj.g_02031	Prbb.g_01910
OG0001393	Prbj.g_02032	Prbb.g_01911
OG0001394	Prbj.g_02381	Prbb.g_00948
OG0001395	Prbj.g_02197	Prbb.g_01055
OG0001396	Prbj.g_01277	Prbb.g_02089
OG0001397	Prbj.g_01079	Prbb.g_01701
OG0001398	Prbj.g_00690	Prbb.g_00732
OG0001401	Prbj.g_02477	Prbb.g_00820
OG0001402	Prbj.g_02554	Prbb.g_00625
OG0001403	Prbj.g_01203	Prbb.g_00031
OG0001405	Prbj.g_00360	Prbb.g_00377
OG0001406	Prbj.g_01979	Prbb.g_00898
OG0001409	Prbj.g_00834	Prbb.g_01508
OG0001410	Prbj.g_00671	Prbb.g_01610
OG0001414	Prbj.g_00181	Prbb.g_00285
OG0001415	Prbj.g_01776	Prbb.g_00287
OG0001418	Prbj.g_02636	Prbb.g_00690
OG0001422	Prbj.g_00158	Prbb.g_01086
OG0001423	Prbj.g_02711, Prbj.g_01102	Prbb.g_01665, Prbb.g_01664
OG0001425	Prbj.g_01972	Prbb.g_02138
OG0001431	Prbj.g_00731	Prbb.g_01207
OG0001434	Prbj.g_02385	Prbb.g_00953
OG0001435	Prbj.g_02336	Prbb.g_00928
OG0001437	Prbj.g_01775	Prbb.g_00286
OG0001441	Prbj.g_02111	Prbb.g_00525
OG0001442	Prbj.g_02389	Prbb.g_01667
OG0001443	Prbj.g_00872	Prbb.g_01896
OG0001446	Prbj.g_00047	Prbb.g_00134
OG0001450	Prbj.g_00921	Prbb.g_00693
OG0001451	Prbj.g_02199	Prbb.g_00848
OG0001455	Prbj.g_00227	Prbb.g_00054
OG0001461	Prbj.g_01889	Prbb.g_01437
OG0001463	Prbj.g_01413	Prbb.g_00338
OG0001464	Prbj.g_00351	Prbb.g_00739
OG0001470	Prbj.g_01255	Prbb.g_00853
OG0001472	Prbj.g_00907	Prbb.g_01371
OG0001474	Prbj.g_00334	Prbb.g_00399
OG0001475	Prbj.g_01257	Prbb.g_00855
OG0001476	Prbj.g_00839	Prbb.g_01509
OG0001477	Prbj.g_00750	Prbb.g_01415
OG0001481	Prbj.g_01896	Prbb.g_01077
OG0001484	Prbj.g_02172	Prbb.g_01248
OG0001485	Prbj.g_01678	Prbb.g_01208
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Prbb.g_01724
OG0001488	Prbj.g_00828	Prbb.g_01503
OG0001489	Prbj.g_00398	Prbb.g_02016
OG0001491	Prbj.g_00023	Prbb.g_00954
OG0001494	Prbj.g_01124	Prbb.g_00870
OG0001495	Prbj.g_01031	Prbb.g_01944
OG0001496	Prbj.g_00746	Prbb.g_01413
OG0001497	Prbj.g_00749	Prbb.g_01414
OG0001498	Prbj.g_00065	Prbb.g_00417
OG0001500	Prbj.g_00180	Prbb.g_00317
OG0001501	Prbj.g_00168	Prbb.g_01260
OG0001503	Prbj.g_01336	Prbb.g_01126
OG0001506	Prbj.g_00036	Prbb.g_01728
OG0001508	Prbj.g_01254	Prbb.g_02096
OG0001509	Prbj.g_01273, Prbj.g_01275, Prbj.g_01584	Prbb.g_02090
OG0001510	Prbj.g_01818	Prbb.g_02067
OG0001511	Prbj.g_00628	Prbb.g_00167
OG0001512	Prbj.g_02612	Prbb.g_01801
OG0001513	Prbj.g_00676	Prbb.g_00050
OG0001514	Prbj.g_00745	Prbb.g_01412
OG0001515	Prbj.g_00939	Prbb.g_00699
OG0001516	Prbj.g_00817	Prbb.g_00666
OG0001517	Prbj.g_00340	Prbb.g_00395
OG0001518	Prbj.g_01971	Prbb.g_02137
OG0001519	Prbj.g_01982	Prbb.g_02142
OG0001528	Prbj.g_01251	Prbb.g_00854
OG0001529	Prbj.g_01216	Prbb.g_00056
OG0001530	Prbj.g_00626	Prbb.g_00166
OG0001531	Prbj.g_02613	Prbb.g_00296
OG0001532	Prbj.g_00005	Prbb.g_01485
OG0001534	Prbj.g_02200	Prbb.g_01053
OG0001535	Prbj.g_02212	Prbb.g_01041
OG0001536	Prbj.g_02272	Prbb.g_00987
OG0001537	Prbj.g_02372	Prbb.g_00945
OG0001538	Prbj.g_02417	Prbb.g_00788
OG0001539	Prbj.g_02522	Prbb.g_00923
OG0001540	Prbj.g_01533	Prbb.g_00188
OG0001541	Prbj.g_00507	Prbb.g_00236
OG0001542	Prbj.g_01142	Prbb.g_00242
OG0001543	Prbj.g_00247	Prbb.g_00896
OG0001544	Prbj.g_01981	Prbb.g_02141
OG0001545	Prbj.g_02041	Prbb.g_02162
OG0001550	Prbj.g_00688	Prbb.g_01247
OG0001555	Prbj.g_01316	Prbb.g_01803
OG0001559	Prbj.g_00625	Prbb.g_00165
OG0001560	Prbj.g_00612	Prbb.g_00155
OG0001561	Prbj.g_02206	Prbb.g_01046
OG0001562	Prbj.g_02220	Prbb.g_01035
OG0001563	Prbj.g_00982	Prbb.g_02000
OG0001569	Prbj.g_02632	Prbb.g_01433
OG0001575	Prbj.g_01881	Prbb.g_00569
OG0001576	Prbj.g_01743	Prbb.g_01599
OG0001577	Prbj.g_00967	Prbb.g_01522
OG0001579	Prbj.g_00356	Prbb.g_00381
OG0001589	Prbj.g_00452	Prbb.g_01866
OG0001591	Prbj.g_02526	Prbb.g_00676
OG0001598	Prbj.g_00951	Prbb.g_01073
OG0001634	Prbj.g_00823	Prbb.g_00672
OG0001642	Prbj.g_02499	Prbb.g_01621
OG0001656	Prbj.g_00357	Prbb.g_00380
OG0001661	Prbj.g_00045, Prbj.g_00051	Prbb.g_01112
OG0001673	Prbj.g_00178	Prbb.g_00289
OG0001676	Prbj.g_00354	Prbb.g_00382
OG0001684	Prbj.g_01783	Prbb.g_00390
OG0001691	Prbj.g_02325	Prbb.g_01056
OG0001692	Prbj.g_01051	Prbb.g_01682
OG0001694	Prbj.g_01407	Prbb.g_00333
OG0001695	Prbj.g_02036	Prbb.g_02158
OG0001696	Prbj.g_00920	Prbb.g_00849
OG0001698	Prbj.g_00764	Prbb.g_01660
OG0001703	Prbj.g_01637	Prbb.g_00481
OG0001715	Prbj.g_00707	Prbb.g_01219
OG0001738	Prbj.g_01458	Prbb.g_00371
OG0001740	Prbj.g_02039	Prbb.g_02161
OG0001746	Prbj.g_00071	Prbb.g_01210
OG0001755	Prbj.g_02105	Prbb.g_00856
OG0001757	Prbj.g_00315, Prbj.g_02170, Prbj.g_00673	Prbb.g_01176
OG0001793	Prbj.g_00698	Prbb.g_01295
OG0001802	Prbj.g_00125	Prbb.g_02021
OG0001810	Prbj.g_01546	Prbb.g_00709
OG0001835	Prbj.g_00753	Prbb.g_01417
OG0001907	Prbj.g_00551	Prbb.g_00198
OG0001954	Prbj.g_02452	Prbb.g_01209
OG0001955	Prbj.g_02496	Prbb.g_00092
OG0001956	Prbj.g_02513	Prbb.g_00842
OG0001963	Prbj.g_00374	Prbb.g_01949
OG0001977	Prbj.g_02007	Prbb.g_02148
OG0002001	Prbj.g_00302	Prbb.g_01810
OG0002018	Prbj.g_02038	Prbb.g_02160
OG0002036	Prbj.g_00859	Prbb.g_01253
OG0002052	Prbj.g_01983	Prbb.g_00894
OG0002164	Prbj.g_00033	Prbb.g_01084
OG0002165	Prbj.g_00040	Prbb.g_00113
OG0002229	Prbj.g_01261	Prbb.g_02081
OG0002232	Prbj.g_00908	Prbb.g_00688
OG0002240	Prbj.g_00122	Prbb.g_00178
OG0002282	Prbj.g_00029	Prbb.g_00905
OG0002283	Prbj.g_00677	Prbb.g_01386
OG0002284	Prbj.g_00942	Prbb.g_01565
OG0002381	Prbj.g_02607, Prbj.g_01570	Prbb.g_01616
OG0002383	Prbj.g_02168	Prbb.g_01382
OG0002434	Prbj.g_01873	Prbb.g_00563
OG0002449	Prbj.g_02037	Prbb.g_02159
OG0002493	Prbj.g_00191	Prbb.g_01240, Prbb.g_01233
OG0002704	Prbj.g_01262	Prbb.g_02080
OG0002905	Prbj.g_01271	Prbb.g_02091
