Orthogroup	Prbj	Praf
OG0001081	Prbj.g_00804	Praf.g_01728
OG0001082	Prbj.g_00805	Praf.g_01729
OG0001083	Prbj.g_00813	Praf.g_01737
OG0001084	Prbj.g_00815	Praf.g_01738
OG0001085	Prbj.g_00825	Praf.g_01749
OG0001086	Prbj.g_02707	Praf.g_01751
OG0001087	Prbj.g_00927	Praf.g_01225
OG0001088	Prbj.g_00931	Praf.g_01221
OG0001089	Prbj.g_00757	Praf.g_01124
OG0001090	Prbj.g_02180	Praf.g_01303
OG0001091	Prbj.g_02182	Praf.g_01305
OG0001092	Prbj.g_02183	Praf.g_01307
OG0001093	Prbj.g_02187	Praf.g_01311
OG0001094	Prbj.g_02406	Praf.g_01524
OG0001095	Prbj.g_02425	Praf.g_01543
OG0001096	Prbj.g_02441	Praf.g_01560
OG0001097	Prbj.g_02486	Praf.g_01602
OG0001098	Prbj.g_02323	Praf.g_01444
OG0001099	Prbj.g_01553	Praf.g_00222
OG0001100	Prbj.g_02333	Praf.g_01454
OG0001101	Prbj.g_02334	Praf.g_01455
OG0001102	Prbj.g_02337	Praf.g_01458
OG0001103	Prbj.g_02339	Praf.g_01460
OG0001104	Prbj.g_02396	Praf.g_01511
OG0001105	Prbj.g_02391	Praf.g_01506
OG0001106	Prbj.g_02280	Praf.g_01404
OG0001107	Prbj.g_02270	Praf.g_01394
OG0001108	Prbj.g_02263	Praf.g_01387
OG0001109	Prbj.g_02261	Praf.g_01385
OG0001110	Prbj.g_02259	Praf.g_01382
OG0001111	Prbj.g_02257	Praf.g_01380
OG0001112	Prbj.g_02255	Praf.g_01378
OG0001113	Prbj.g_02254	Praf.g_01377
OG0001114	Prbj.g_02253	Praf.g_01376
OG0001115	Prbj.g_02251	Praf.g_01374
OG0001116	Prbj.g_02250	Praf.g_01372
OG0001117	Prbj.g_02249	Praf.g_01371
OG0001118	Prbj.g_02248	Praf.g_01370
OG0001119	Prbj.g_02247	Praf.g_01369
OG0001120	Prbj.g_02245	Praf.g_01366
OG0001122	Prbj.g_02216	Praf.g_01340
OG0001123	Prbj.g_02209	Praf.g_01333
OG0001124	Prbj.g_02207	Praf.g_01331
OG0001125	Prbj.g_02205	Praf.g_01329
OG0001126	Prbj.g_01850	Praf.g_01287
OG0001127	Prbj.g_01849	Praf.g_01286
OG0001128	Prbj.g_01846	Praf.g_01283
OG0001129	Prbj.g_01845	Praf.g_01281
OG0001130	Prbj.g_01844	Praf.g_01280
OG0001131	Prbj.g_02687	Praf.g_01296
OG0001132	Prbj.g_02537	Praf.g_01652
OG0001133	Prbj.g_02555	Praf.g_01671
OG0001134	Prbj.g_01990	Praf.g_02690
OG0001135	Prbj.g_01992	Praf.g_02692
OG0001136	Prbj.g_00969	Praf.g_00852
OG0001137	Prbj.g_00832	Praf.g_00872
OG0001138	Prbj.g_00004	Praf.g_00923
OG0001139	Prbj.g_00006	Praf.g_00925
OG0001140	Prbj.g_00007	Praf.g_00926
OG0001141	Prbj.g_00008	Praf.g_00927
OG0001142	Prbj.g_00009	Praf.g_00928
OG0001143	Prbj.g_01907	Praf.g_00912
OG0001144	Prbj.g_02153	Praf.g_00904
OG0001145	Prbj.g_01717	Praf.g_00806
OG0001146	Prbj.g_01733	Praf.g_00790
OG0001147	Prbj.g_00121	Praf.g_01897
OG0001148	Prbj.g_01640	Praf.g_00582
OG0001149	Prbj.g_01641	Praf.g_00581
OG0001150	Prbj.g_01642	Praf.g_00580
OG0001151	Prbj.g_01654	Praf.g_00568
OG0001152	Prbj.g_01655	Praf.g_00567
OG0001153	Prbj.g_00651	Praf.g_01842
OG0001154	Prbj.g_00652	Praf.g_01843
OG0001155	Prbj.g_01686	Praf.g_00540
OG0001156	Prbj.g_01689	Praf.g_00537
OG0001157	Prbj.g_02538	Praf.g_01653
OG0001158	Prbj.g_01690	Praf.g_00536
OG0001159	Prbj.g_01691	Praf.g_00535
OG0001160	Prbj.g_00884	Praf.g_00504
OG0001161	Prbj.g_02535	Praf.g_01650
OG0001162	Prbj.g_00780	Praf.g_01145
OG0001163	Prbj.g_00870	Praf.g_00492
OG0001164	Prbj.g_00865	Praf.g_00487
OG0001165	Prbj.g_00862	Praf.g_00484
OG0001166	Prbj.g_00482	Praf.g_00459
OG0001167	Prbj.g_00461	Praf.g_00437
OG0001168	Prbj.g_00459	Praf.g_00435
OG0001169	Prbj.g_00457	Praf.g_00433
OG0001170	Prbj.g_00455	Praf.g_00431
OG0001171	Prbj.g_00445	Praf.g_00421
OG0001172	Prbj.g_02653	Praf.g_02197
OG0001173	Prbj.g_02652	Praf.g_02196
OG0001174	Prbj.g_02644	Praf.g_02188
OG0001175	Prbj.g_02643	Praf.g_02187
OG0001176	Prbj.g_01028	Praf.g_02171
OG0001177	Prbj.g_01030	Praf.g_02173
OG0001178	Prbj.g_00851	Praf.g_00474
OG0001179	Prbj.g_00999	Praf.g_02137
OG0001180	Prbj.g_00407	Praf.g_02109
OG0001181	Prbj.g_00403	Praf.g_02105
OG0001182	Prbj.g_00394	Praf.g_02096
OG0001183	Prbj.g_00367	Praf.g_02081
OG0001184	Prbj.g_01509	Praf.g_02391
OG0001185	Prbj.g_01592	Praf.g_00184
OG0001186	Prbj.g_01253	Praf.g_00091
OG0001187	Prbj.g_01249	Praf.g_00088
OG0001188	Prbj.g_01245	Praf.g_00083
OG0001189	Prbj.g_01223	Praf.g_00058
OG0001190	Prbj.g_01955	Praf.g_02656
OG0001191	Prbj.g_01968	Praf.g_02669
OG0001192	Prbj.g_01975	Praf.g_02674
OG0001193	Prbj.g_02013	Praf.g_02724
OG0001194	Prbj.g_02019	Praf.g_02728
OG0001195	Prbj.g_02020	Praf.g_02729
OG0001196	Prbj.g_02056	Praf.g_02766
OG0001197	Prbj.g_02058	Praf.g_02768
OG0001198	Prbj.g_02070	Praf.g_02780
OG0001199	Prbj.g_00570	Praf.g_00315
OG0001200	Prbj.g_00572	Praf.g_00313
OG0001201	Prbj.g_00621	Praf.g_00243
OG0001203	Prbj.g_02610	Praf.g_00387
OG0001204	Prbj.g_01340	Praf.g_02206
OG0001205	Prbj.g_00110	Praf.g_01979
OG0001206	Prbj.g_00151	Praf.g_01941
OG0001207	Prbj.g_01638	Praf.g_00586
OG0001208	Prbj.g_01628	Praf.g_00597
OG0001209	Prbj.g_02130	Praf.g_00663
OG0001210	Prbj.g_02142	Praf.g_00673
OG0001211	Prbj.g_01864	Praf.g_00690
OG0001212	Prbj.g_01771	Praf.g_00750
OG0001213	Prbj.g_02565	Praf.g_01684
OG0001214	Prbj.g_02575	Praf.g_01694
OG0001215	Prbj.g_00932	Praf.g_01220
OG0001216	Prbj.g_02181	Praf.g_01304
OG0001217	Prbj.g_01884	Praf.g_00710
OG0001218	Prbj.g_00663	Praf.g_01853
OG0001219	Prbj.g_02311	Praf.g_01432
OG0001220	Prbj.g_02503	Praf.g_01619
OG0001221	Prbj.g_02364	Praf.g_01480
OG0001222	Prbj.g_01984	Praf.g_02684
OG0001223	Prbj.g_02243	Praf.g_01364
OG0001224	Prbj.g_01842	Praf.g_01278
OG0001225	Prbj.g_01840	Praf.g_01276
OG0001226	Prbj.g_00678	Praf.g_00991
OG0001227	Prbj.g_01669	Praf.g_00558
OG0001228	Prbj.g_02158	Praf.g_00899
OG0001229	Prbj.g_00873	Praf.g_00494
OG0001230	Prbj.g_01046	Praf.g_01784
OG0001231	Prbj.g_01184	Praf.g_00017
OG0001232	Prbj.g_00477	Praf.g_00454
OG0001233	Prbj.g_00454	Praf.g_00430
OG0001234	Prbj.g_02640	Praf.g_02184
OG0001235	Prbj.g_01033	Praf.g_02176
OG0001236	Prbj.g_01505	Praf.g_02387
OG0001237	Prbj.g_01512	Praf.g_02392
OG0001238	Prbj.g_01969	Praf.g_02670
OG0001239	Prbj.g_00567	Praf.g_00318
OG0001240	Prbj.g_00604	Praf.g_00260
OG0001241	Prbj.g_00614	Praf.g_00250
OG0001243	Prbj.g_01529	Praf.g_02402
OG0001245	Prbj.g_00689	Praf.g_01003
OG0001246	Prbj.g_02091	Praf.g_00624
OG0001247	Prbj.g_02453	Praf.g_01572
OG0001248	Prbj.g_00943	Praf.g_01210
OG0001249	Prbj.g_00347	Praf.g_02063
OG0001250	Prbj.g_02482	Praf.g_01598
OG0001252	Prbj.g_01847	Praf.g_01284
OG0001253	Prbj.g_00696	Praf.g_01008
OG0001254	Prbj.g_01991	Praf.g_02691
OG0001255	Prbj.g_00769	Praf.g_01134
OG0001258	Prbj.g_00864	Praf.g_00486
OG0001259	Prbj.g_00456	Praf.g_00432
OG0001260	Prbj.g_00426	Praf.g_00403
OG0001261	Prbj.g_00990	Praf.g_02128
OG0001262	Prbj.g_01226	Praf.g_00061
OG0001263	Prbj.g_01531	Praf.g_02404
OG0001265	Prbj.g_01558	Praf.g_00217
OG0001266	Prbj.g_01168	Praf.g_02522
OG0001267	Prbj.g_01405	Praf.g_02279
OG0001268	Prbj.g_00335	Praf.g_02048
OG0001269	Prbj.g_02500	Praf.g_01616
OG0001270	Prbj.g_00098	Praf.g_01991
OG0001271	Prbj.g_00131	Praf.g_01910
OG0001272	Prbj.g_01624	Praf.g_00601
OG0001273	Prbj.g_02568	Praf.g_01687
OG0001274	Prbj.g_00269	Praf.g_02550
OG0001275	Prbj.g_02227	Praf.g_01351
OG0001276	Prbj.g_02210	Praf.g_01334
OG0001277	Prbj.g_02042	Praf.g_02752
OG0001278	Prbj.g_02165	Praf.g_00893
OG0001279	Prbj.g_01299	Praf.g_01769
OG0001280	Prbj.g_01725	Praf.g_00798
OG0001281	Prbj.g_01734	Praf.g_00789
OG0001283	Prbj.g_02051	Praf.g_02762
OG0001285	Prbj.g_00473	Praf.g_00450
OG0001286	Prbj.g_00409	Praf.g_02111
OG0001288	Prbj.g_01286	Praf.g_00158
OG0001290	Prbj.g_00613	Praf.g_00251
OG0001291	Prbj.g_01541	Praf.g_02414
OG0001292	Prbj.g_01346	Praf.g_02211
OG0001293	Prbj.g_01369	Praf.g_02252
OG0001294	Prbj.g_00826	Praf.g_01750
OG0001295	Prbj.g_02145	Praf.g_00676
OG0001298	Prbj.g_01797	Praf.g_00722
OG0001300	Prbj.g_00947	Praf.g_01206
OG0001301	Prbj.g_00755	Praf.g_01122
OG0001302	Prbj.g_01337	Praf.g_00360
OG0001303	Prbj.g_02309	Praf.g_01431
OG0001307	Prbj.g_00670	Praf.g_01893
OG0001308	Prbj.g_01074	Praf.g_01808
OG0001309	Prbj.g_02106	Praf.g_00639
OG0001310	Prbj.g_00488	Praf.g_00465
OG0001311	Prbj.g_02208	Praf.g_01332
OG0001312	Prbj.g_02298	Praf.g_01421
OG0001313	Prbj.g_00142	Praf.g_01931
OG0001313	Prbj.g_00143	Praf.g_01933
OG0001316	Prbj.g_01548	Praf.g_02421
OG0001319	Prbj.g_01395	Praf.g_02269
OG0001321	Prbj.g_00119	Praf.g_01961
OG0001322	Prbj.g_00120	Praf.g_01960
OG0001323	Prbj.g_02109	Praf.g_00642
OG0001324	Prbj.g_00948	Praf.g_01205
OG0001326	Prbj.g_02026	Praf.g_02735
OG0001328	Prbj.g_02357	Praf.g_01473
OG0001329	Prbj.g_00043	Praf.g_00960
OG0001330	Prbj.g_01718	Praf.g_00805
OG0001331	Prbj.g_01644	Praf.g_00578
OG0001332	Prbj.g_01674	Praf.g_00554
OG0001333	Prbj.g_00460	Praf.g_00436
OG0001334	Prbj.g_00363	Praf.g_02077
OG0001335	Prbj.g_00362	Praf.g_02076
OG0001336	Prbj.g_02052	Praf.g_02763
OG0001337	Prbj.g_00353	Praf.g_02067
OG0001339	Prbj.g_00616	Praf.g_00248
OG0001340	Prbj.g_00352	Praf.g_02066
OG0001341	Prbj.g_02463	Praf.g_01580
OG0001344	Prbj.g_00845	Praf.g_00859
OG0001347	Prbj.g_01278	Praf.g_00085
OG0001347	Prbj.g_00979	Praf.g_00130
OG0001348	Prbj.g_00249	Praf.g_02569
OG0001351	Prbj.g_01893	Praf.g_01958
OG0001352	Prbj.g_00760	Praf.g_01127
OG0001353	Prbj.g_02473	Praf.g_01589, Praf.g_01588
OG0001354	Prbj.g_02252	Praf.g_01375
OG0001355	Prbj.g_02368	Praf.g_01484
OG0001356	Prbj.g_01986	Praf.g_02686
OG0001357	Prbj.g_00073	Praf.g_02005
OG0001357	Prbj.g_00697	Praf.g_01014
OG0001358	Prbj.g_02549	Praf.g_01665
OG0001360	Prbj.g_00018	Praf.g_00936
OG0001361	Prbj.g_00309	Praf.g_00883
OG0001362	Prbj.g_01078	Praf.g_01818
OG0001363	Prbj.g_01080	Praf.g_01820
OG0001365	Prbj.g_01960	Praf.g_02661
OG0001366	Prbj.g_00479	Praf.g_00456
OG0001366	Prbj.g_00123	Praf.g_01900
OG0001366	Prbj.g_02691	Praf.g_00292, Praf.g_00278
OG0001367	Prbj.g_02016	Praf.g_02486
OG0001367	Prbj.g_00849	Praf.g_02726
OG0001367	Prbj.g_02147	Praf.g_01259
OG0001367	Prbj.g_01175	Praf.g_00332
OG0001367	Prbj.g_00505	Praf.g_02526
OG0001369	Prbj.g_00603	Praf.g_00261
OG0001370	Prbj.g_02460	Praf.g_01578
OG0001371	Prbj.g_00184	Praf.g_00371
OG0001372	Prbj.g_01324	Praf.g_00348
OG0001373	Prbj.g_02025	Praf.g_02734
OG0001374	Prbj.g_02033	Praf.g_02742
OG0001376	Prbj.g_01978	Praf.g_02677
OG0001377	Prbj.g_01977	Praf.g_02676
OG0001378	Prbj.g_00091	Praf.g_01997
OG0001379	Prbj.g_01720	Praf.g_00803
OG0001380	Prbj.g_02508	Praf.g_01623
OG0001381	Prbj.g_02689	Praf.g_01294
OG0001382	Prbj.g_02174	Praf.g_01298
OG0001383	Prbj.g_02616	Praf.g_00393
OG0001383	Prbj.g_02617	Praf.g_00394
OG0001385	Prbj.g_02022	Praf.g_02731
OG0001386	Prbj.g_02023	Praf.g_02732
OG0001387	Prbj.g_02024	Praf.g_02733
OG0001388	Prbj.g_02027	Praf.g_02736
OG0001389	Prbj.g_02028	Praf.g_02737
OG0001390	Prbj.g_02029	Praf.g_02738
OG0001391	Prbj.g_02030	Praf.g_02739
OG0001392	Prbj.g_02031	Praf.g_02740
OG0001393	Prbj.g_02032	Praf.g_02741
OG0001394	Prbj.g_02381	Praf.g_01496
OG0001395	Prbj.g_02197	Praf.g_01321
OG0001396	Prbj.g_01277	Praf.g_00084
OG0001397	Prbj.g_01079	Praf.g_01819
OG0001398	Prbj.g_00690	Praf.g_01004
OG0001399	Prbj.g_00377	Praf.g_02089
OG0001400	Prbj.g_00547	Praf.g_02427
OG0001401	Prbj.g_02477	Praf.g_01593
OG0001402	Prbj.g_02554	Praf.g_01670
OG0001403	Prbj.g_01203	Praf.g_00036
OG0001405	Prbj.g_00360	Praf.g_02074
OG0001406	Prbj.g_01979	Praf.g_02678
OG0001409	Prbj.g_00834	Praf.g_00870
OG0001410	Prbj.g_00671	Praf.g_01894
OG0001412	Prbj.g_00978	Praf.g_00086
OG0001414	Prbj.g_00181	Praf.g_00374
OG0001415	Prbj.g_01776	Praf.g_00744
OG0001416	Prbj.g_01731	Praf.g_00792
OG0001418	Prbj.g_02636	Praf.g_02180
OG0001422	Prbj.g_00158	Praf.g_01950
OG0001423	Prbj.g_02711, Prbj.g_01102	Praf.g_00331
OG0001425	Prbj.g_01972	Praf.g_02673
OG0001431	Prbj.g_00731	Praf.g_01082
OG0001434	Prbj.g_02385	Praf.g_01500
OG0001435	Prbj.g_02336	Praf.g_01457
OG0001436	Prbj.g_01484	Praf.g_02363
OG0001436	Prbj.g_01485	Praf.g_02364
OG0001437	Prbj.g_01775	Praf.g_00745
OG0001438	Prbj.g_01420	Praf.g_02294
OG0001441	Prbj.g_02111	Praf.g_00644
OG0001442	Prbj.g_02389	Praf.g_01504
OG0001443	Prbj.g_00872	Praf.g_00493
OG0001444	Prbj.g_00598	Praf.g_00266
OG0001444	Prbj.g_01810	Praf.g_00166
OG0001446	Prbj.g_00047	Praf.g_00962
OG0001449	Prbj.g_01327	Praf.g_00353
OG0001450	Prbj.g_00921	Praf.g_01230
OG0001451	Prbj.g_02199	Praf.g_01323
OG0001455	Prbj.g_00227	Praf.g_02587
OG0001461	Prbj.g_01889	Praf.g_01953
OG0001462	Prbj.g_01210	Praf.g_00043
OG0001463	Prbj.g_01413	Praf.g_02287
OG0001464	Prbj.g_00351	Praf.g_02065
OG0001470	Prbj.g_01255	Praf.g_00094
OG0001472	Prbj.g_00907	Praf.g_01248
OG0001475	Prbj.g_01257	Praf.g_00118
OG0001476	Prbj.g_00839	Praf.g_00865
OG0001477	Prbj.g_00750	Praf.g_01119
OG0001478	Prbj.g_00137	Praf.g_01925
OG0001479	Prbj.g_00337	Praf.g_02050
OG0001484	Prbj.g_02172	Praf.g_01297
OG0001485	Prbj.g_01678	Praf.g_00549
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Praf.g_01852
OG0001488	Prbj.g_00828	Praf.g_00876
OG0001489	Prbj.g_00398	Praf.g_02100
OG0001491	Prbj.g_00023	Praf.g_00941
OG0001494	Prbj.g_01124	Praf.g_00110
OG0001495	Prbj.g_01031	Praf.g_02174
OG0001496	Prbj.g_00746	Praf.g_01115
OG0001497	Prbj.g_00749	Praf.g_01118
OG0001498	Prbj.g_00065	Praf.g_02014
OG0001500	Prbj.g_00180	Praf.g_00375
OG0001501	Prbj.g_00168	Praf.g_00817
OG0001503	Prbj.g_01336	Praf.g_00359
OG0001506	Prbj.g_00036	Praf.g_00956
OG0001508	Prbj.g_01254	Praf.g_00093
OG0001509	Prbj.g_01273	Praf.g_00126
OG0001509	Prbj.g_01275, Prbj.g_01584	Praf.g_00127
OG0001510	Prbj.g_01818	Praf.g_00172
OG0001511	Prbj.g_00628	Praf.g_00232
OG0001512	Prbj.g_02612	Praf.g_00389
OG0001513	Prbj.g_00676	Praf.g_00988
OG0001514	Prbj.g_00745	Praf.g_01114
OG0001515	Prbj.g_00939	Praf.g_01214
OG0001516	Prbj.g_00817	Praf.g_01740
OG0001517	Prbj.g_00340	Praf.g_02053
OG0001518	Prbj.g_01971	Praf.g_02672
OG0001519	Prbj.g_01982	Praf.g_02682
OG0001525	Prbj.g_02626	Praf.g_00977
OG0001527	Prbj.g_01878	Praf.g_00704
OG0001528	Prbj.g_01251	Praf.g_00096
OG0001529	Prbj.g_01216	Praf.g_00051
OG0001530	Prbj.g_00626	Praf.g_00238
OG0001531	Prbj.g_02613	Praf.g_00390
OG0001532	Prbj.g_00005	Praf.g_00924
OG0001533	Prbj.g_00683	Praf.g_00996
OG0001533	Prbj.g_00090	Praf.g_01998
OG0001534	Prbj.g_02200	Praf.g_01324
OG0001535	Prbj.g_02212	Praf.g_01336
OG0001536	Prbj.g_02272	Praf.g_01396
OG0001537	Prbj.g_02372	Praf.g_01488
OG0001538	Prbj.g_02417	Praf.g_01535
OG0001539	Prbj.g_02522	Praf.g_01637
OG0001540	Prbj.g_01533	Praf.g_02406
OG0001541	Prbj.g_00507	Praf.g_02478
OG0001542	Prbj.g_01142	Praf.g_02496
OG0001543	Prbj.g_00247	Praf.g_02571
OG0001544	Prbj.g_01981	Praf.g_02681
OG0001545	Prbj.g_02041	Praf.g_02751
OG0001550	Prbj.g_00688	Praf.g_02648, Praf.g_01002
OG0001553	Prbj.g_01053	Praf.g_01791
OG0001555	Prbj.g_01316	Praf.g_00345
OG0001558	Prbj.g_01187	Praf.g_00020
OG0001559	Prbj.g_00625	Praf.g_00239
OG0001560	Prbj.g_00612	Praf.g_00252
OG0001561	Prbj.g_02206	Praf.g_01330
OG0001562	Prbj.g_02220	Praf.g_01344
OG0001563	Prbj.g_00982	Praf.g_02120
OG0001565	Prbj.g_02457	Praf.g_01576
OG0001569	Prbj.g_02632	Praf.g_00969
OG0001572	Prbj.g_00213	Praf.g_01094
OG0001574	Prbj.g_01876	Praf.g_00702
OG0001575	Prbj.g_01881	Praf.g_00707
OG0001576	Prbj.g_01743	Praf.g_00778
OG0001577	Prbj.g_00967	Praf.g_00835
OG0001579	Prbj.g_00356	Praf.g_02070
OG0001580	Prbj.g_01944	Praf.g_02612
OG0001588	Prbj.g_01492	Praf.g_02371
OG0001589	Prbj.g_00452	Praf.g_00428
OG0001590	Prbj.g_02501	Praf.g_01617
OG0001591	Prbj.g_02526	Praf.g_01642
OG0001592	Prbj.g_01945	Praf.g_02613
OG0001598	Prbj.g_00951	Praf.g_00819
OG0001614	Prbj.g_01590	Praf.g_00186
OG0001615	Prbj.g_02667	Praf.g_00682
OG0001616	Prbj.g_01911	Praf.g_00915
OG0001617	Prbj.g_01092	Praf.g_01199
OG0001618	Prbj.g_02188	Praf.g_01312
OG0001619	Prbj.g_02282	Praf.g_01406
OG0001620	Prbj.g_00326	Praf.g_02040
OG0001621	Prbj.g_01358	Praf.g_02241
OG0001622	Prbj.g_02050	Praf.g_02761
OG0001627	Prbj.g_01682	Praf.g_00545
OG0001634	Prbj.g_00823	Praf.g_01746
OG0001635	Prbj.g_02633	Praf.g_00968
OG0001636	Prbj.g_01209	Praf.g_00042
OG0001637	Prbj.g_00436	Praf.g_00413
OG0001638	Prbj.g_00490	Praf.g_00467
OG0001639	Prbj.g_01685	Praf.g_00541
OG0001640	Prbj.g_01851	Praf.g_01288
OG0001641	Prbj.g_02238	Praf.g_01361
OG0001642	Prbj.g_02499	Praf.g_01615
OG0001643	Prbj.g_02578	Praf.g_01697
OG0001652	Prbj.g_01185	Praf.g_00018
OG0001653	Prbj.g_00601	Praf.g_00263
OG0001654	Prbj.g_01683	Praf.g_00543
OG0001655	Prbj.g_00072	Praf.g_02006
OG0001655	Prbj.g_00229	Praf.g_02586
OG0001656	Prbj.g_00357	Praf.g_02071
OG0001657	Prbj.g_00532	Praf.g_02443
OG0001658	Prbj.g_01954	Praf.g_02655
OG0001661	Prbj.g_00045, Prbj.g_00051	Praf.g_00966
OG0001670	Prbj.g_00736	Praf.g_01085
OG0001671	Prbj.g_00254	Praf.g_02564
OG0001672	Prbj.g_00578	Praf.g_00307
OG0001673	Prbj.g_00178	Praf.g_00377
OG0001674	Prbj.g_00432	Praf.g_00409
OG0001674	Prbj.g_00431	Praf.g_00408
OG0001675	Prbj.g_02223	Praf.g_01347
OG0001675	Prbj.g_02221	Praf.g_01345
OG0001676	Prbj.g_00354	Praf.g_02068
OG0001677	Prbj.g_00366	Praf.g_02080
OG0001684	Prbj.g_01783	Praf.g_00737
OG0001691	Prbj.g_02325	Praf.g_01446
OG0001692	Prbj.g_01051	Praf.g_01789
OG0001693	Prbj.g_00070	Praf.g_02009
OG0001694	Prbj.g_01407	Praf.g_02281
OG0001695	Prbj.g_02036	Praf.g_02747
OG0001696	Prbj.g_00920	Praf.g_01231
OG0001698	Prbj.g_00764	Praf.g_01130
OG0001702	Prbj.g_00591	Praf.g_00295, Praf.g_00293, Praf.g_00286
OG0001703	Prbj.g_01637	Praf.g_00587
OG0001712	Prbj.g_02465	Praf.g_01581
OG0001714	Prbj.g_01265	Praf.g_00135
OG0001715	Prbj.g_00707	Praf.g_01024
OG0001716	Prbj.g_02495	Praf.g_01611
OG0001726	Prbj.g_02321	Praf.g_01442
OG0001728	Prbj.g_01256	Praf.g_00095
OG0001729	Prbj.g_02618	Praf.g_00395
OG0001730	Prbj.g_00421	Praf.g_00397
OG0001731	Prbj.g_01698	Praf.g_00527
OG0001732	Prbj.g_01904	Praf.g_00909
OG0001734	Prbj.g_02497	Praf.g_01613
OG0001735	Prbj.g_00808	Praf.g_01732
OG0001736	Prbj.g_00345	Praf.g_02060, Praf.g_02058
OG0001736	Prbj.g_01443	Praf.g_02320
OG0001736	Prbj.g_01470	Praf.g_02348
OG0001737	Prbj.g_01425	Praf.g_02299
OG0001738	Prbj.g_01458	Praf.g_02334
OG0001740	Prbj.g_02039	Praf.g_02750
OG0001746	Prbj.g_00071	Praf.g_02007
OG0001747	Prbj.g_00549	Praf.g_02425
OG0001748	Prbj.g_00256	Praf.g_02562
OG0001749	Prbj.g_01475	Praf.g_02353
OG0001750	Prbj.g_00599	Praf.g_00265
OG0001751	Prbj.g_00179	Praf.g_00376
OG0001752	Prbj.g_00424	Praf.g_00401
OG0001753	Prbj.g_00430	Praf.g_00407
OG0001754	Prbj.g_00433	Praf.g_00410
OG0001755	Prbj.g_02105	Praf.g_00638
OG0001757	Prbj.g_00315, Prbj.g_02170, Prbj.g_00673	Praf.g_00985
OG0001759	Prbj.g_01108	Praf.g_01169
OG0001760	Prbj.g_00936	Praf.g_01215
OG0001761	Prbj.g_00901	Praf.g_01255
OG0001762	Prbj.g_02230	Praf.g_01354
OG0001763	Prbj.g_02244	Praf.g_01365
OG0001764	Prbj.g_02318	Praf.g_01439
OG0001765	Prbj.g_02532	Praf.g_01647
OG0001766	Prbj.g_01435	Praf.g_02306, Praf.g_02309, Praf.g_02312
OG0001767	Prbj.g_01483	Praf.g_02362
OG0001768	Prbj.g_01149	Praf.g_02503
OG0001783	Prbj.g_01595	Praf.g_00181
OG0001784	Prbj.g_00594	Praf.g_00277, Praf.g_00270
OG0001785	Prbj.g_00434	Praf.g_00411
OG0001785	Prbj.g_00435	Praf.g_00412
OG0001786	Prbj.g_01714	Praf.g_00510
OG0001787	Prbj.g_02126	Praf.g_00659
OG0001788	Prbj.g_02129	Praf.g_00662
OG0001789	Prbj.g_01727	Praf.g_00797
OG0001790	Prbj.g_00960	Praf.g_00828
OG0001791	Prbj.g_00837	Praf.g_00867
OG0001792	Prbj.g_02154	Praf.g_00903
OG0001793	Prbj.g_00698	Praf.g_01015
OG0001794	Prbj.g_00718	Praf.g_01071
OG0001795	Prbj.g_00779	Praf.g_01144
OG0001796	Prbj.g_02218	Praf.g_01342
OG0001797	Prbj.g_02289	Praf.g_01413
OG0001798	Prbj.g_02556	Praf.g_01672
OG0001799	Prbj.g_02595	Praf.g_01715
OG0001800	Prbj.g_01295	Praf.g_01771
OG0001801	Prbj.g_01042	Praf.g_01780
OG0001802	Prbj.g_00125	Praf.g_01903
OG0001803	Prbj.g_00106	Praf.g_01983
OG0001804	Prbj.g_00066	Praf.g_02013
OG0001805	Prbj.g_01351	Praf.g_02216
OG0001806	Prbj.g_01396	Praf.g_02270
OG0001807	Prbj.g_01486	Praf.g_02365
OG0001808	Prbj.g_01497	Praf.g_02374
OG0001809	Prbj.g_01544	Praf.g_02417
OG0001810	Prbj.g_01546	Praf.g_02419
OG0001811	Prbj.g_01139	Praf.g_02493
OG0001812	Prbj.g_01946	Praf.g_02614
OG0001813	Prbj.g_02001	Praf.g_02701
OG0001814	Prbj.g_02059	Praf.g_02769
OG0001815	Prbj.g_02068	Praf.g_02778
OG0001835	Prbj.g_00753	Praf.g_01120
OG0001837	Prbj.g_00255	Praf.g_02563
OG0001838	Prbj.g_02081	Praf.g_00008
OG0001839	Prbj.g_01205	Praf.g_00038
OG0001840	Prbj.g_01222	Praf.g_00057
OG0001841	Prbj.g_01230	Praf.g_00065
OG0001842	Prbj.g_01812	Praf.g_00168
OG0001843	Prbj.g_01589	Praf.g_00187
OG0001844	Prbj.g_01588	Praf.g_00188
OG0001845	Prbj.g_01582	Praf.g_00190
OG0001846	Prbj.g_01561	Praf.g_00215
OG0001847	Prbj.g_01559	Praf.g_00216
OG0001848	Prbj.g_01555	Praf.g_00220
OG0001849	Prbj.g_00586	Praf.g_00298
OG0001850	Prbj.g_00579	Praf.g_00305
OG0001851	Prbj.g_00574	Praf.g_00311
OG0001852	Prbj.g_00573	Praf.g_00312
OG0001853	Prbj.g_00566	Praf.g_00319
OG0001854	Prbj.g_00175	Praf.g_00380
OG0001855	Prbj.g_00437	Praf.g_00414
OG0001856	Prbj.g_00886	Praf.g_00506
OG0001857	Prbj.g_00889	Praf.g_00509
