Orthogroup	Prbj	Syae
OG0001128	Prbj.g_01846	Syae.g_00803
OG0001129	Prbj.g_01845	Syae.g_00801
OG0001130	Prbj.g_01844	Syae.g_00800
OG0001131	Prbj.g_02687	Syae.g_00562
OG0001132	Prbj.g_02537	Syae.g_00242
OG0001133	Prbj.g_02555	Syae.g_00053
OG0001134	Prbj.g_01990	Syae.g_00638
OG0001135	Prbj.g_01992	Syae.g_00636
OG0001136	Prbj.g_00969	Syae.g_00923
OG0001137	Prbj.g_00832	Syae.g_00903
OG0001138	Prbj.g_00004	Syae.g_00654
OG0001139	Prbj.g_00006	Syae.g_00656
OG0001140	Prbj.g_00007	Syae.g_00657
OG0001141	Prbj.g_00008	Syae.g_00658
OG0001142	Prbj.g_00009	Syae.g_00660
OG0001143	Prbj.g_01907	Syae.g_00673
OG0001144	Prbj.g_02153	Syae.g_00684
OG0001145	Prbj.g_01717	Syae.g_00948
OG0001146	Prbj.g_01733	Syae.g_00968
OG0001147	Prbj.g_00121	Syae.g_02536
OG0001148	Prbj.g_01640	Syae.g_02297
OG0001149	Prbj.g_01641	Syae.g_02296
OG0001150	Prbj.g_01642	Syae.g_02295
OG0001151	Prbj.g_01654	Syae.g_02282
OG0001152	Prbj.g_01655	Syae.g_02281
OG0001153	Prbj.g_00651	Syae.g_02613
OG0001155	Prbj.g_01686	Syae.g_01083
OG0001156	Prbj.g_01689	Syae.g_01093
OG0001157	Prbj.g_02538	Syae.g_01094
OG0001158	Prbj.g_01690	Syae.g_01100
OG0001159	Prbj.g_01691	Syae.g_01103
OG0001160	Prbj.g_00884	Syae.g_01142
OG0001161	Prbj.g_02535	Syae.g_01597
OG0001162	Prbj.g_00780	Syae.g_00487
OG0001163	Prbj.g_00870	Syae.g_01150
OG0001164	Prbj.g_00865	Syae.g_01156
OG0001165	Prbj.g_00862	Syae.g_01161
OG0001166	Prbj.g_00482	Syae.g_01186
OG0001167	Prbj.g_00461	Syae.g_01031
OG0001168	Prbj.g_00459	Syae.g_01033
OG0001169	Prbj.g_00457	Syae.g_01035
OG0001170	Prbj.g_00455	Syae.g_01037
OG0001171	Prbj.g_00445	Syae.g_01047
OG0001172	Prbj.g_02653	Syae.g_02036
OG0001173	Prbj.g_02652	Syae.g_02037
OG0001174	Prbj.g_02644	Syae.g_02045
OG0001175	Prbj.g_02643	Syae.g_02046
OG0001176	Prbj.g_01028	Syae.g_02076
OG0001177	Prbj.g_01030	Syae.g_02073
OG0001178	Prbj.g_00851	Syae.g_01168
OG0001179	Prbj.g_00999	Syae.g_02106
OG0001180	Prbj.g_00407	Syae.g_02130
OG0001181	Prbj.g_00403	Syae.g_02134
OG0001182	Prbj.g_00394	Syae.g_02143
OG0001183	Prbj.g_00367	Syae.g_02147
OG0001184	Prbj.g_01509	Syae.g_01862
OG0001185	Prbj.g_01592	Syae.g_01835
OG0001188	Prbj.g_01245	Syae.g_01783
OG0001189	Prbj.g_01223	Syae.g_01767
OG0001190	Prbj.g_01955	Syae.g_01567
OG0001191	Prbj.g_01968	Syae.g_01580
OG0001192	Prbj.g_01975	Syae.g_01587
OG0001193	Prbj.g_02013	Syae.g_01617
OG0001194	Prbj.g_02019	Syae.g_01625
OG0001195	Prbj.g_02020	Syae.g_01626
OG0001196	Prbj.g_02056	Syae.g_01695
OG0001197	Prbj.g_02058	Syae.g_01697
OG0001198	Prbj.g_02070	Syae.g_01709
OG0001199	Prbj.g_00570	Syae.g_01291
OG0001200	Prbj.g_00572	Syae.g_01293
OG0001201	Prbj.g_00621	Syae.g_01364
OG0001202	Prbj.g_01164	Syae.g_01494
OG0001203	Prbj.g_02610	Syae.g_02240
OG0001204	Prbj.g_01340	Syae.g_02022
OG0001205	Prbj.g_00110	Syae.g_00984
OG0001206	Prbj.g_00151	Syae.g_02502
OG0001207	Prbj.g_01638	Syae.g_02300
OG0001208	Prbj.g_01628	Syae.g_02311
OG0001209	Prbj.g_02130	Syae.g_02377
OG0001210	Prbj.g_02142	Syae.g_02387
OG0001211	Prbj.g_01864	Syae.g_02403
OG0001212	Prbj.g_01771	Syae.g_02460
OG0001213	Prbj.g_02565	Syae.g_00062
OG0001214	Prbj.g_02575	Syae.g_00076
OG0001215	Prbj.g_00932	Syae.g_00757
OG0001216	Prbj.g_02181	Syae.g_00470
OG0001217	Prbj.g_01884	Syae.g_00151
OG0001218	Prbj.g_00663	Syae.g_02605
OG0001219	Prbj.g_02311	Syae.g_00312
OG0001220	Prbj.g_02503	Syae.g_00880
OG0001221	Prbj.g_02364	Syae.g_00559
OG0001222	Prbj.g_01984	Syae.g_00347
OG0001223	Prbj.g_02243	Syae.g_00392
OG0001224	Prbj.g_01842	Syae.g_00797
OG0001225	Prbj.g_01840	Syae.g_00795
OG0001226	Prbj.g_00678	Syae.g_00135
OG0001227	Prbj.g_01669	Syae.g_01600
OG0001228	Prbj.g_02158	Syae.g_01004
OG0001229	Prbj.g_00873	Syae.g_00771
OG0001230	Prbj.g_01046	Syae.g_02662
OG0001231	Prbj.g_01184	Syae.g_01729
OG0001232	Prbj.g_00477	Syae.g_01197
OG0001233	Prbj.g_00454	Syae.g_01038
OG0001234	Prbj.g_02640	Syae.g_02050
OG0001235	Prbj.g_01033	Syae.g_02066
OG0001236	Prbj.g_01505	Syae.g_01867
OG0001237	Prbj.g_01512	Syae.g_01860
OG0001238	Prbj.g_01969	Syae.g_01582
OG0001239	Prbj.g_00567	Syae.g_01288
OG0001240	Prbj.g_00604	Syae.g_01347
OG0001241	Prbj.g_00614	Syae.g_01357
OG0001242	Prbj.g_01560	Syae.g_01387
OG0001243	Prbj.g_01529	Syae.g_01395
OG0001245	Prbj.g_00689	Syae.g_00149
OG0001246	Prbj.g_02091	Syae.g_02337
OG0001247	Prbj.g_02453	Syae.g_00482
OG0001248	Prbj.g_00943	Syae.g_00485
OG0001249	Prbj.g_00347	Syae.g_02186
OG0001250	Prbj.g_02482	Syae.g_00841
OG0001252	Prbj.g_01847	Syae.g_00804
OG0001253	Prbj.g_00696	Syae.g_00243
OG0001254	Prbj.g_01991	Syae.g_00637
OG0001255	Prbj.g_00769	Syae.g_00667
OG0001258	Prbj.g_00864	Syae.g_01159
OG0001259	Prbj.g_00456	Syae.g_01036
OG0001260	Prbj.g_00426	Syae.g_01058
OG0001261	Prbj.g_00990	Syae.g_02115
OG0001262	Prbj.g_01226	Syae.g_01769
OG0001263	Prbj.g_01531	Syae.g_01399
OG0001265	Prbj.g_01558	Syae.g_01385
OG0001266	Prbj.g_01168	Syae.g_01498
OG0001267	Prbj.g_01405	Syae.g_01969
OG0001268	Prbj.g_00335	Syae.g_02198
OG0001269	Prbj.g_02500	Syae.g_00225
OG0001270	Prbj.g_00098	Syae.g_00997
OG0001271	Prbj.g_00131	Syae.g_02527
OG0001272	Prbj.g_01624	Syae.g_02315
OG0001273	Prbj.g_02568	Syae.g_00069
OG0001274	Prbj.g_00269	Syae.g_01535
OG0001275	Prbj.g_02227	Syae.g_00407
OG0001276	Prbj.g_02210	Syae.g_00423
OG0001277	Prbj.g_02042	Syae.g_01677
OG0001278	Prbj.g_02165	Syae.g_00697
OG0001279	Prbj.g_01299	Syae.g_00007
OG0001280	Prbj.g_01725	Syae.g_00958
OG0001281	Prbj.g_01734	Syae.g_00969
OG0001283	Prbj.g_02051	Syae.g_01688
OG0001285	Prbj.g_00473	Syae.g_00237
OG0001288	Prbj.g_01286	Syae.g_01815
OG0001290	Prbj.g_00613	Syae.g_01356
OG0001291	Prbj.g_01541	Syae.g_01409
OG0001292	Prbj.g_01346	Syae.g_02017
OG0001293	Prbj.g_01369	Syae.g_01996
OG0001294	Prbj.g_00826	Syae.g_00593
OG0001295	Prbj.g_02145	Syae.g_02389
OG0001297	Prbj.g_02100	Syae.g_02347
OG0001298	Prbj.g_01797	Syae.g_02439
OG0001300	Prbj.g_00947	Syae.g_00766
OG0001301	Prbj.g_00755	Syae.g_00780
OG0001302	Prbj.g_01337	Syae.g_00110
OG0001303	Prbj.g_02309	Syae.g_00314
OG0001307	Prbj.g_00670	Syae.g_02059
OG0001310	Prbj.g_00488	Syae.g_01178
OG0001311	Prbj.g_02208	Syae.g_00425
OG0001312	Prbj.g_02298	Syae.g_00326
OG0001313	Prbj.g_00142	Syae.g_02511
OG0001313	Prbj.g_00143	Syae.g_02509
OG0001316	Prbj.g_01548	Syae.g_01415
OG0001319	Prbj.g_01395	Syae.g_01980
OG0001321	Prbj.g_00119	Syae.g_00978
OG0001322	Prbj.g_00120	Syae.g_00977
OG0001323	Prbj.g_02109	Syae.g_02355
OG0001324	Prbj.g_00948	Syae.g_00767
OG0001326	Prbj.g_02026	Syae.g_01641
OG0001328	Prbj.g_02357	Syae.g_00565
OG0001330	Prbj.g_01718	Syae.g_00950
OG0001331	Prbj.g_01644	Syae.g_02293
OG0001332	Prbj.g_01674	Syae.g_01077
OG0001333	Prbj.g_00460	Syae.g_01032
OG0001334	Prbj.g_00363	Syae.g_02156
OG0001335	Prbj.g_00362	Syae.g_02157
OG0001336	Prbj.g_02052	Syae.g_01689
OG0001337	Prbj.g_00353	Syae.g_02153, Syae.g_02175
OG0001339	Prbj.g_00616	Syae.g_01359
OG0001340	Prbj.g_00352	Syae.g_02176
OG0001341	Prbj.g_02463	Syae.g_00737
OG0001344	Prbj.g_00845	Syae.g_00916
OG0001347	Prbj.g_01278	Syae.g_01907
OG0001347	Prbj.g_00979	Syae.g_01237, Syae.g_01794
OG0001348	Prbj.g_00249	Syae.g_00821
OG0001351	Prbj.g_01893	Syae.g_02492
OG0001352	Prbj.g_00760	Syae.g_00666
OG0001353	Prbj.g_02473	Syae.g_00831
OG0001354	Prbj.g_02252	Syae.g_00379
OG0001355	Prbj.g_02368	Syae.g_00120
OG0001358	Prbj.g_02549	Syae.g_00046
OG0001360	Prbj.g_00018	Syae.g_00883
OG0001361	Prbj.g_00309	Syae.g_00889
OG0001362	Prbj.g_01078	Syae.g_02637
OG0001363	Prbj.g_01080	Syae.g_02635
OG0001366	Prbj.g_00479	Syae.g_01189
OG0001369	Prbj.g_00603	Syae.g_01346
OG0001370	Prbj.g_02460	Syae.g_01270, Syae.g_00109
OG0001373	Prbj.g_02025	Syae.g_01640
OG0001374	Prbj.g_02033	Syae.g_01648
OG0001376	Prbj.g_01978	Syae.g_01589
OG0001377	Prbj.g_01977	Syae.g_01588
OG0001378	Prbj.g_00091	Syae.g_00998
OG0001379	Prbj.g_01720	Syae.g_00952
OG0001382	Prbj.g_02174	Syae.g_02490
OG0001383	Prbj.g_02617	Syae.g_02246
OG0001385	Prbj.g_02022	Syae.g_01637
OG0001386	Prbj.g_02023	Syae.g_01638
OG0001387	Prbj.g_02024	Syae.g_01639
OG0001388	Prbj.g_02027	Syae.g_01642
OG0001389	Prbj.g_02028	Syae.g_01643
OG0001390	Prbj.g_02029	Syae.g_01644
OG0001391	Prbj.g_02030	Syae.g_01645
OG0001392	Prbj.g_02031	Syae.g_01646
OG0001393	Prbj.g_02032	Syae.g_01647
OG0001394	Prbj.g_02381	Syae.g_00553
OG0001395	Prbj.g_02197	Syae.g_00446
OG0001396	Prbj.g_01277	Syae.g_01908
OG0001397	Prbj.g_01079	Syae.g_02636
OG0001398	Prbj.g_00690	Syae.g_00289
OG0001400	Prbj.g_00547	Syae.g_01423
OG0001401	Prbj.g_02477	Syae.g_00835
OG0001402	Prbj.g_02554	Syae.g_00051
OG0001405	Prbj.g_00360	Syae.g_02159
OG0001406	Prbj.g_01979	Syae.g_01590
OG0001410	Prbj.g_00671	Syae.g_02060
OG0001412	Prbj.g_01279	Syae.g_01906
OG0001416	Prbj.g_01731	Syae.g_00966
OG0001422	Prbj.g_00158	Syae.g_00953
OG0001425	Prbj.g_01972	Syae.g_01586
OG0001426	Prbj.g_01661	Syae.g_00718, Syae.g_01277
OG0001434	Prbj.g_02385	Syae.g_00548
OG0001435	Prbj.g_02336	Syae.g_00579
OG0001436	Prbj.g_01484	Syae.g_01889
OG0001436	Prbj.g_01485	Syae.g_01888
OG0001438	Prbj.g_01420	Syae.g_01954
OG0001442	Prbj.g_02389	Syae.g_00538
OG0001443	Prbj.g_00872	Syae.g_01594
OG0001444	Prbj.g_00598	Syae.g_01342
OG0001449	Prbj.g_01327	Syae.g_02253
OG0001461	Prbj.g_01889	Syae.g_00063
OG0001462	Prbj.g_01210	Syae.g_01754
OG0001470	Prbj.g_01255	Syae.g_01006
OG0001474	Prbj.g_00334	Syae.g_02199
OG0001475	Prbj.g_01257	Syae.g_01008
OG0001476	Prbj.g_00839	Syae.g_00908
OG0001477	Prbj.g_00750	Syae.g_00776
OG0001479	Prbj.g_00337	Syae.g_02196
OG0001484	Prbj.g_02172	Syae.g_01649
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Syae.g_02606
OG0001488	Prbj.g_00828	Syae.g_00898
OG0001489	Prbj.g_00398	Syae.g_02139
OG0001495	Prbj.g_01031	Syae.g_02072
OG0001496	Prbj.g_00746	Syae.g_00774
OG0001497	Prbj.g_00749	Syae.g_00775
OG0001498	Prbj.g_00065	Syae.g_02220
OG0001508	Prbj.g_01254	Syae.g_01005
OG0001509	Prbj.g_01273	Syae.g_01796
OG0001509	Prbj.g_01275, Prbj.g_01584	Syae.g_01909
OG0001510	Prbj.g_01818	Syae.g_01823
OG0001511	Prbj.g_00628	Syae.g_01372
OG0001512	Prbj.g_02612	Syae.g_02241
OG0001514	Prbj.g_00745	Syae.g_00773
OG0001515	Prbj.g_00939	Syae.g_00762
OG0001516	Prbj.g_00817	Syae.g_00602
OG0001517	Prbj.g_00340	Syae.g_02193
OG0001518	Prbj.g_01971	Syae.g_01584
OG0001519	Prbj.g_01982	Syae.g_01596
OG0001527	Prbj.g_01878	Syae.g_02417
OG0001528	Prbj.g_01251	Syae.g_01007
OG0001529	Prbj.g_01216	Syae.g_01760
OG0001530	Prbj.g_00626	Syae.g_01370
OG0001531	Prbj.g_02613	Syae.g_02242
OG0001532	Prbj.g_00005	Syae.g_00655
OG0001533	Prbj.g_00683	Syae.g_02499
OG0001534	Prbj.g_02200	Syae.g_00437
OG0001535	Prbj.g_02212	Syae.g_00421
OG0001536	Prbj.g_02272	Syae.g_00355
OG0001537	Prbj.g_02372	Syae.g_00558
OG0001538	Prbj.g_02417	Syae.g_00516
OG0001539	Prbj.g_02522	Syae.g_00584
OG0001540	Prbj.g_01533	Syae.g_01401
OG0001541	Prbj.g_00507	Syae.g_01465
OG0001542	Prbj.g_01142	Syae.g_01474
OG0001543	Prbj.g_00247	Syae.g_01516
OG0001544	Prbj.g_01981	Syae.g_01595
OG0001545	Prbj.g_02041	Syae.g_01676
OG0001558	Prbj.g_01187	Syae.g_01732
OG0001559	Prbj.g_00625	Syae.g_01369
OG0001560	Prbj.g_00612	Syae.g_01355
OG0001561	Prbj.g_02206	Syae.g_00427
OG0001562	Prbj.g_02220	Syae.g_00413
OG0001563	Prbj.g_00982	Syae.g_02124
OG0001572	Prbj.g_00213	Syae.g_00134
OG0001574	Prbj.g_01876	Syae.g_02415
OG0001575	Prbj.g_01881	Syae.g_02420
OG0001576	Prbj.g_01743	Syae.g_02478
OG0001577	Prbj.g_00967	Syae.g_00925
OG0001579	Prbj.g_00356	Syae.g_02165
OG0001580	Prbj.g_01944	Syae.g_01556
OG0001588	Prbj.g_01492	Syae.g_01880
OG0001589	Prbj.g_00452	Syae.g_01040
OG0001590	Prbj.g_02501	Syae.g_00068
OG0001592	Prbj.g_01945	Syae.g_01557
OG0001614	Prbj.g_01590	Syae.g_01837
OG0001615	Prbj.g_02667	Syae.g_00854, Syae.g_02393
OG0001616	Prbj.g_01911	Syae.g_00642
OG0001617	Prbj.g_01092	Syae.g_00769
OG0001618	Prbj.g_02188	Syae.g_00459
OG0001619	Prbj.g_02282	Syae.g_00344
OG0001620	Prbj.g_00326	Syae.g_02205
OG0001621	Prbj.g_01358	Syae.g_02008
OG0001622	Prbj.g_02050	Syae.g_01687
OG0001627	Prbj.g_01682	Syae.g_01079
OG0001634	Prbj.g_00823	Syae.g_00596
OG0001635	Prbj.g_02633	Syae.g_01811
OG0001636	Prbj.g_01209	Syae.g_01753
OG0001637	Prbj.g_00436	Syae.g_00477, Syae.g_01051
OG0001638	Prbj.g_00490	Syae.g_01175
OG0001639	Prbj.g_01685	Syae.g_01082
OG0001640	Prbj.g_01851	Syae.g_00809
OG0001641	Prbj.g_02238	Syae.g_00397
OG0001642	Prbj.g_02499	Syae.g_00878
OG0001643	Prbj.g_02578	Syae.g_00079
OG0001652	Prbj.g_01185	Syae.g_01730
OG0001653	Prbj.g_00601	Syae.g_01345
OG0001654	Prbj.g_01683	Syae.g_01080
OG0001655	Prbj.g_00072, Prbj.g_00229	Syae.g_00125
OG0001656	Prbj.g_00357	Syae.g_02164
OG0001657	Prbj.g_00532	Syae.g_01439
OG0001658	Prbj.g_01954	Syae.g_01566
OG0001671	Prbj.g_00254	Syae.g_01521
OG0001672	Prbj.g_00578	Syae.g_01318, Syae.g_01299
OG0001673	Prbj.g_00178	Syae.g_02233
OG0001674	Prbj.g_00432	Syae.g_02672
OG0001674	Prbj.g_00431	Syae.g_02673
OG0001675	Prbj.g_02223, Prbj.g_02221	Syae.g_00411
OG0001676	Prbj.g_00354	Syae.g_02167
OG0001677	Prbj.g_00366	Syae.g_02148, Syae.g_00653
OG0001680	Prbj.g_01373	Syae.g_00901
OG0001691	Prbj.g_02325	Syae.g_00044
OG0001692	Prbj.g_01051	Syae.g_02657
OG0001693	Prbj.g_00070	Syae.g_00792
OG0001694	Prbj.g_01407	Syae.g_01967
OG0001695	Prbj.g_02036	Syae.g_01670
OG0001702	Prbj.g_00591	Syae.g_01335
OG0001703	Prbj.g_01637	Syae.g_02301
OG0001712	Prbj.g_02465	Syae.g_00150
OG0001714	Prbj.g_01265	Syae.g_01803
OG0001715	Prbj.g_00707	Syae.g_00148
OG0001716	Prbj.g_02495	Syae.g_00875
OG0001728	Prbj.g_01256	Syae.g_01619
OG0001729	Prbj.g_02618	Syae.g_02247
OG0001730	Prbj.g_00421	Syae.g_02260
OG0001731	Prbj.g_01698	Syae.g_01117
OG0001732	Prbj.g_01904	Syae.g_00678
OG0001734	Prbj.g_02497	Syae.g_00876
OG0001735	Prbj.g_00808	Syae.g_00611
OG0001736	Prbj.g_00345, Prbj.g_01443, Prbj.g_01470	Syae.g_01903
OG0001737	Prbj.g_01425	Syae.g_01948
OG0001738	Prbj.g_01458	Syae.g_01915
OG0001740	Prbj.g_02039	Syae.g_01673
OG0001746	Prbj.g_00071	Syae.g_01064
OG0001747	Prbj.g_00549	Syae.g_01422
OG0001748	Prbj.g_00256	Syae.g_01523
OG0001749	Prbj.g_01475	Syae.g_01899
OG0001750	Prbj.g_00599	Syae.g_01343
OG0001751	Prbj.g_00179	Syae.g_02232
OG0001752	Prbj.g_00424	Syae.g_01060
OG0001753	Prbj.g_00430	Syae.g_01054
OG0001754	Prbj.g_00433	Syae.g_01053
OG0001755	Prbj.g_02105	Syae.g_02352
OG0001759	Prbj.g_01108	Syae.g_00254, Syae.g_00217
OG0001760	Prbj.g_02326	Syae.g_00223
OG0001761	Prbj.g_00901	Syae.g_00026
OG0001762	Prbj.g_02230	Syae.g_00404
OG0001763	Prbj.g_02244	Syae.g_00391
OG0001764	Prbj.g_02318	Syae.g_00301
OG0001765	Prbj.g_02532	Syae.g_00726, Syae.g_00725
OG0001766	Prbj.g_01435	Syae.g_01938
OG0001767	Prbj.g_01483	Syae.g_01890
OG0001768	Prbj.g_01149	Syae.g_01482
OG0001783	Prbj.g_01595	Syae.g_01832
OG0001784	Prbj.g_00594	Syae.g_01338
OG0001785	Prbj.g_00434	Syae.g_01052
OG0001785	Prbj.g_00435	Syae.g_00478
OG0001786	Prbj.g_01714	Syae.g_01134
OG0001787	Prbj.g_02126	Syae.g_02373
OG0001788	Prbj.g_02129	Syae.g_02376
OG0001789	Prbj.g_01727	Syae.g_00960
OG0001790	Prbj.g_00960	Syae.g_00936
OG0001791	Prbj.g_00837	Syae.g_00906, Syae.g_00447
OG0001792	Prbj.g_02154	Syae.g_00685
OG0001794	Prbj.g_00718	Syae.g_00434
OG0001796	Prbj.g_02218	Syae.g_00415
OG0001797	Prbj.g_02289	Syae.g_00335
OG0001798	Prbj.g_02556	Syae.g_00054
OG0001799	Prbj.g_02595	Syae.g_00090
OG0001800	Prbj.g_01295	Syae.g_00006
OG0001801	Prbj.g_01042	Syae.g_02679
OG0001803	Prbj.g_00106	Syae.g_00988
OG0001804	Prbj.g_00066	Syae.g_02221
OG0001805	Prbj.g_01351	Syae.g_02013
OG0001806	Prbj.g_01396	Syae.g_01979
OG0001807	Prbj.g_01486	Syae.g_01887
OG0001808	Prbj.g_01497	Syae.g_01877
OG0001810	Prbj.g_01546	Syae.g_01413
OG0001811	Prbj.g_01139	Syae.g_01472
OG0001812	Prbj.g_01946	Syae.g_01558
OG0001813	Prbj.g_02001	Syae.g_01605
OG0001814	Prbj.g_02059	Syae.g_01698
OG0001815	Prbj.g_02068	Syae.g_01707
OG0001835	Prbj.g_00753	Syae.g_00862
OG0001837	Prbj.g_00255	Syae.g_01522
OG0001838	Prbj.g_02081	Syae.g_01720
OG0001839	Prbj.g_01205	Syae.g_01749
OG0001840	Prbj.g_01222	Syae.g_01766
OG0001841	Prbj.g_01230	Syae.g_01773
OG0001842	Prbj.g_01812	Syae.g_01072
OG0001843	Prbj.g_01589	Syae.g_01838
OG0001844	Prbj.g_01588	Syae.g_01839
OG0001845	Prbj.g_01582	Syae.g_01840
OG0001846	Prbj.g_01561	Syae.g_01388
OG0001847	Prbj.g_01559	Syae.g_01386
OG0001848	Prbj.g_01555	Syae.g_01382
OG0001849	Prbj.g_00586	Syae.g_01329
OG0001850	Prbj.g_00579	Syae.g_01320
OG0001851	Prbj.g_00574	Syae.g_01295
OG0001852	Prbj.g_00573	Syae.g_01294
OG0001853	Prbj.g_00566	Syae.g_01287
OG0001854	Prbj.g_00175	Syae.g_02237
OG0001855	Prbj.g_01062, Prbj.g_00437	Syae.g_02666
OG0001856	Prbj.g_00886	Syae.g_01141
OG0001857	Prbj.g_00889	Syae.g_01138
OG0001858	Prbj.g_01695	Syae.g_01110
OG0001859	Prbj.g_01648	Syae.g_02289
OG0001860	Prbj.g_01636	Syae.g_02303
OG0001861	Prbj.g_01623	Syae.g_02316
OG0001862	Prbj.g_01611	Syae.g_02327
OG0001863	Prbj.g_01606	Syae.g_02332
OG0001864	Prbj.g_02140	Syae.g_02385
OG0001865	Prbj.g_01784	Syae.g_02451
OG0001866	Prbj.g_01759	Syae.g_02474
OG0001867	Prbj.g_01749	Syae.g_00024
OG0001868	Prbj.g_01730	Syae.g_00965
OG0001869	Prbj.g_00966	Syae.g_00926
OG0001870	Prbj.g_00974	Syae.g_00918
OG0001871	Prbj.g_00842	Syae.g_00913
OG0001872	Prbj.g_02161	Syae.g_00693
OG0001873	Prbj.g_01912	Syae.g_00643
OG0001874	Prbj.g_00017	Syae.g_00640
OG0001877	Prbj.g_00940	Syae.g_00763
OG0001878	Prbj.g_02226	Syae.g_00408
OG0001879	Prbj.g_02234	Syae.g_00402
OG0001880	Prbj.g_02265	Syae.g_00364
OG0001881	Prbj.g_02266	Syae.g_00363
OG0001882	Prbj.g_02286	Syae.g_00338
OG0001883	Prbj.g_02291	Syae.g_00333
OG0001884	Prbj.g_02300	Syae.g_00324
OG0001885	Prbj.g_02313	Syae.g_00309
OG0001886	Prbj.g_02317	Syae.g_00302
OG0001887	Prbj.g_02356	Syae.g_00566
OG0001888	Prbj.g_02398	Syae.g_00546
OG0001889	Prbj.g_02426	Syae.g_00505
OG0001890	Prbj.g_02489	Syae.g_00848
OG0001891	Prbj.g_02493	Syae.g_00852
OG0001892	Prbj.g_02506	Syae.g_00881
OG0001893	Prbj.g_02557	Syae.g_00055
OG0001894	Prbj.g_02572	Syae.g_00073
OG0001895	Prbj.g_01292	Syae.g_02684
OG0001896	Prbj.g_00088	Syae.g_01001
OG0001897	Prbj.g_00332	Syae.g_02202
OG0001898	Prbj.g_00349	Syae.g_02185
OG0001899	Prbj.g_00992	Syae.g_02113
OG0001900	Prbj.g_01370	Syae.g_01994
OG0001901	Prbj.g_01371	Syae.g_01993
OG0001902	Prbj.g_01412	Syae.g_01962
OG0001903	Prbj.g_01421	Syae.g_01953
OG0001904	Prbj.g_01489	Syae.g_01885
OG0001905	Prbj.g_01499	Syae.g_01875
OG0001906	Prbj.g_01534	Syae.g_01402
OG0001907	Prbj.g_00551	Syae.g_01419
OG0001908	Prbj.g_00506	Syae.g_01467
OG0001909	Prbj.g_01147	Syae.g_01480
OG0001910	Prbj.g_00260	Syae.g_01527
OG0001912	Prbj.g_01965	Syae.g_01576
OG0001913	Prbj.g_01967	Syae.g_01578
OG0001914	Prbj.g_01995	Syae.g_00633
OG0001929	Prbj.g_01237	Syae.g_01780
OG0001930	Prbj.g_01813	Syae.g_01073
OG0001931	Prbj.g_01814	Syae.g_01074
OG0001932	Prbj.g_01591	Syae.g_01836
OG0001933	Prbj.g_00623	Syae.g_01366
OG0001934	Prbj.g_00608	Syae.g_01351
OG0001935	Prbj.g_00571	Syae.g_01292
OG0001936	Prbj.g_01323	Syae.g_00129
OG0001938	Prbj.g_01634	Syae.g_02305
OG0001939	Prbj.g_02669	Syae.g_00271
OG0001940	Prbj.g_01798	Syae.g_02438
OG0001941	Prbj.g_01735	Syae.g_00970
OG0001943	Prbj.g_00836	Syae.g_00247
OG0001944	Prbj.g_00052	Syae.g_00282
OG0001946	Prbj.g_00945	Syae.g_00764
OG0001947	Prbj.g_01853	Syae.g_00811
OG0001948	Prbj.g_02242	Syae.g_00393
OG0001949	Prbj.g_02256	Syae.g_00373
OG0001950	Prbj.g_02258	Syae.g_00371
OG0001951	Prbj.g_02267	Syae.g_00362
OG0001952	Prbj.g_02287	Syae.g_00337
OG0001953	Prbj.g_02288	Syae.g_00336
OG0001954	Prbj.g_02452	Syae.g_00273
OG0001957	Prbj.g_02562	Syae.g_00060
OG0001958	Prbj.g_00811	Syae.g_00609
OG0001960	Prbj.g_00668	Syae.g_02537
OG0001961	Prbj.g_00133	Syae.g_02525
OG0001964	Prbj.g_02642	Syae.g_02048
OG0001965	Prbj.g_01357	Syae.g_00108
OG0001966	Prbj.g_01365	Syae.g_02000
OG0001967	Prbj.g_01367	Syae.g_01998
OG0001968	Prbj.g_01368	Syae.g_01997
OG0001969	Prbj.g_01440	Syae.g_01932
OG0001970	Prbj.g_01536	Syae.g_01404
OG0001971	Prbj.g_01145	Syae.g_01478
OG0001972	Prbj.g_00273	Syae.g_01540
OG0001974	Prbj.g_01952	Syae.g_01563
OG0001975	Prbj.g_01994	Syae.g_00634
OG0001976	Prbj.g_01996	Syae.g_00632
OG0001995	Prbj.g_02136	Syae.g_00747
OG0001996	Prbj.g_01201	Syae.g_01746
OG0001997	Prbj.g_00597	Syae.g_01341
OG0001998	Prbj.g_00439	Syae.g_02669
OG0001999	Prbj.g_00462	Syae.g_01029
OG0002000	Prbj.g_02107	Syae.g_02353
OG0002001	Prbj.g_00302	Syae.g_01315
OG0002002	Prbj.g_02160	Syae.g_00692
OG0002005	Prbj.g_00918	Syae.g_02480
OG0002006	Prbj.g_01854	Syae.g_00812
OG0002007	Prbj.g_01855	Syae.g_00813
OG0002008	Prbj.g_02228	Syae.g_00406
OG0002009	Prbj.g_02375	Syae.g_00556
OG0002010	Prbj.g_00644	Syae.g_02622
OG0002011	Prbj.g_00069	Syae.g_00292
OG0002012	Prbj.g_00381, Prbj.g_01899	Syae.g_00287
OG0002014	Prbj.g_01474	Syae.g_01892, Syae.g_01162
OG0002015	Prbj.g_01478	Syae.g_01894
OG0002016	Prbj.g_00253	Syae.g_01520
