Orthogroup	Prbj	Prbm
OG0001068	Prbj.g_01791	Prbm.g_00614
OG0001069	Prbj.g_01790	Prbm.g_00615
OG0001070	Prbj.g_01786	Prbm.g_00617
OG0001071	Prbj.g_01785	Prbm.g_00618
OG0001072	Prbj.g_01782	Prbm.g_00619
OG0001073	Prbj.g_01763	Prbm.g_00634
OG0001074	Prbj.g_02544	Prbm.g_00646
OG0001075	Prbj.g_02545	Prbm.g_00647
OG0001076	Prbj.g_02553	Prbm.g_00654
OG0001077	Prbj.g_02563	Prbm.g_00659
OG0001078	Prbj.g_02574	Prbm.g_00667
OG0001079	Prbj.g_02593	Prbm.g_00678
OG0001080	Prbj.g_00794	Prbm.g_00684
OG0001081	Prbj.g_00804	Prbm.g_00686
OG0001082	Prbj.g_00805	Prbm.g_00687
OG0001083	Prbj.g_00813	Prbm.g_00692
OG0001084	Prbj.g_00815	Prbm.g_00693
OG0001085	Prbj.g_00825	Prbm.g_00703
OG0001086	Prbj.g_02707	Prbm.g_00704
OG0001087	Prbj.g_00927	Prbm.g_00725
OG0001088	Prbj.g_00931	Prbm.g_00726
OG0001089	Prbj.g_00757	Prbm.g_00734
OG0001090	Prbj.g_02180	Prbm.g_00743
OG0001091	Prbj.g_02182	Prbm.g_00745
OG0001092	Prbj.g_02183	Prbm.g_00746
OG0001093	Prbj.g_02187	Prbm.g_00751
OG0001094	Prbj.g_02406	Prbm.g_00808
OG0001095	Prbj.g_02425	Prbm.g_00827
OG0001096	Prbj.g_02441	Prbm.g_00842
OG0001097	Prbj.g_02486	Prbm.g_00860
OG0001098	Prbj.g_02323	Prbm.g_00877
OG0001099	Prbj.g_01553	Prbm.g_00914
OG0001100	Prbj.g_02333	Prbm.g_00921
OG0001101	Prbj.g_02334	Prbm.g_00923
OG0001102	Prbj.g_02337	Prbm.g_00926
OG0001103	Prbj.g_02339	Prbm.g_00928
OG0001104	Prbj.g_02396	Prbm.g_00794
OG0001105	Prbj.g_02391	Prbm.g_00798
OG0001106	Prbj.g_02280	Prbm.g_00976
OG0001107	Prbj.g_02270	Prbm.g_00986
OG0001108	Prbj.g_02263	Prbm.g_00990
OG0001109	Prbj.g_02261	Prbm.g_00991
OG0001110	Prbj.g_02259	Prbm.g_00993
OG0001111	Prbj.g_02257	Prbm.g_00994
OG0001112	Prbj.g_02255	Prbm.g_00995
OG0001113	Prbj.g_02254	Prbm.g_00996
OG0001114	Prbj.g_02253	Prbm.g_00997
OG0001115	Prbj.g_02251	Prbm.g_00999
OG0001116	Prbj.g_02250	Prbm.g_01000
OG0001117	Prbj.g_02249	Prbm.g_01001
OG0001118	Prbj.g_02248	Prbm.g_01002
OG0001119	Prbj.g_02247	Prbm.g_01003
OG0001120	Prbj.g_02245	Prbm.g_01004
OG0001122	Prbj.g_02216	Prbm.g_01033
OG0001123	Prbj.g_02209	Prbm.g_01037
OG0001124	Prbj.g_02207	Prbm.g_01039
OG0001125	Prbj.g_02205	Prbm.g_01041
OG0001126	Prbj.g_01850	Prbm.g_01052
OG0001127	Prbj.g_01849	Prbm.g_01053
OG0001128	Prbj.g_01846	Prbm.g_01056
OG0001129	Prbj.g_01845	Prbm.g_01057
OG0001130	Prbj.g_01844	Prbm.g_01058
OG0001131	Prbj.g_02687	Prbm.g_00894
OG0001132	Prbj.g_02537	Prbm.g_01103
OG0001133	Prbj.g_02555	Prbm.g_01079
OG0001134	Prbj.g_01990	Prbm.g_01910
OG0001135	Prbj.g_01992	Prbm.g_01913
OG0001136	Prbj.g_00969	Prbm.g_01552
OG0001137	Prbj.g_00832	Prbm.g_01539
OG0001138	Prbj.g_00004	Prbm.g_01518
OG0001139	Prbj.g_00006	Prbm.g_01516
OG0001140	Prbj.g_00007	Prbm.g_01515
OG0001141	Prbj.g_00008	Prbm.g_01514
OG0001142	Prbj.g_00009	Prbm.g_01513
OG0001143	Prbj.g_01907	Prbm.g_01506
OG0001144	Prbj.g_02153	Prbm.g_01501
OG0001145	Prbj.g_01717	Prbm.g_01603
OG0001146	Prbj.g_01733	Prbm.g_01615
OG0001147	Prbj.g_00121	Prbm.g_01634
OG0001148	Prbj.g_01640	Prbm.g_01662
OG0001149	Prbj.g_01641	Prbm.g_01663
OG0001150	Prbj.g_01642	Prbm.g_01664
OG0001151	Prbj.g_01654	Prbm.g_01675
OG0001152	Prbj.g_01655	Prbm.g_01676
OG0001153	Prbj.g_00651	Prbm.g_01740
OG0001154	Prbj.g_00652	Prbm.g_01741
OG0001155	Prbj.g_01686	Prbm.g_01757
OG0001156	Prbj.g_01689	Prbm.g_01760
OG0001157	Prbj.g_02538	Prbm.g_01761
OG0001158	Prbj.g_01690	Prbm.g_01762
OG0001159	Prbj.g_01691	Prbm.g_01763
OG0001160	Prbj.g_00884	Prbm.g_01789
OG0001161	Prbj.g_02535	Prbm.g_01586
OG0001162	Prbj.g_00780	Prbm.g_01801
OG0001163	Prbj.g_00870	Prbm.g_01833
OG0001164	Prbj.g_00865	Prbm.g_01837
OG0001165	Prbj.g_00862	Prbm.g_01840
OG0001166	Prbj.g_00482	Prbm.g_01858
OG0001167	Prbj.g_00461	Prbm.g_01876
OG0001168	Prbj.g_00459	Prbm.g_01877
OG0001169	Prbj.g_00457	Prbm.g_01879
OG0001170	Prbj.g_00455	Prbm.g_01881
OG0001171	Prbj.g_00445	Prbm.g_01891
OG0001172	Prbj.g_02653	Prbm.g_01952
OG0001173	Prbj.g_02652	Prbm.g_01953
OG0001174	Prbj.g_02644	Prbm.g_01961
OG0001175	Prbj.g_02643	Prbm.g_01962
OG0001176	Prbj.g_01028	Prbm.g_01974
OG0001177	Prbj.g_01030	Prbm.g_01972
OG0001178	Prbj.g_00851	Prbm.g_01345
OG0001179	Prbj.g_00999	Prbm.g_02016
OG0001180	Prbj.g_00407	Prbm.g_02039
OG0001181	Prbj.g_00403	Prbm.g_02043
OG0001182	Prbj.g_00394	Prbm.g_02052
OG0001183	Prbj.g_00367	Prbm.g_02058
OG0001184	Prbj.g_01509	Prbm.g_02074
OG0001185	Prbj.g_01592	Prbm.g_02089
OG0001186	Prbj.g_01253	Prbm.g_02140
OG0001187	Prbj.g_01249	Prbm.g_02145
OG0001188	Prbj.g_01245	Prbm.g_02147
OG0001189	Prbj.g_01223	Prbm.g_02164
OG0001190	Prbj.g_01955	Prbm.g_02169
OG0001191	Prbj.g_01968	Prbm.g_02179
OG0001192	Prbj.g_01975	Prbm.g_02184
OG0001193	Prbj.g_02013	Prbm.g_02197
OG0001194	Prbj.g_02019	Prbm.g_02198
OG0001195	Prbj.g_02020	Prbm.g_02199
OG0001196	Prbj.g_02056	Prbm.g_02219
OG0001197	Prbj.g_02058	Prbm.g_02221
OG0001198	Prbj.g_02070	Prbm.g_02230
OG0001199	Prbj.g_00570	Prbm.g_00131
OG0001200	Prbj.g_00572	Prbm.g_00133
OG0001201	Prbj.g_00621	Prbm.g_00165
OG0001202	Prbj.g_01164	Prbm.g_00259
OG0001203	Prbj.g_02610	Prbm.g_00298
OG0001204	Prbj.g_01340	Prbm.g_00304
OG0001205	Prbj.g_00110	Prbm.g_00455
OG0001206	Prbj.g_00151	Prbm.g_00491
OG0001207	Prbj.g_01638	Prbm.g_00502
OG0001208	Prbj.g_01628	Prbm.g_00508
OG0001209	Prbj.g_02130	Prbm.g_00568
OG0001210	Prbj.g_02142	Prbm.g_00573
OG0001211	Prbj.g_01864	Prbm.g_00583
OG0001212	Prbj.g_01771	Prbm.g_00626
OG0001213	Prbj.g_02565	Prbm.g_00660
OG0001214	Prbj.g_02575	Prbm.g_00668
OG0001215	Prbj.g_00932	Prbm.g_00727
OG0001216	Prbj.g_02181	Prbm.g_00744
OG0001217	Prbj.g_01884	Prbm.g_00111
OG0001218	Prbj.g_00663	Prbm.g_00785
OG0001219	Prbj.g_02311	Prbm.g_00957
OG0001220	Prbj.g_02503	Prbm.g_00867
OG0001221	Prbj.g_02364	Prbm.g_00941
OG0001222	Prbj.g_01984	Prbm.g_00889
OG0001223	Prbj.g_02243	Prbm.g_01005
OG0001224	Prbj.g_01842	Prbm.g_01060
OG0001225	Prbj.g_01840	Prbm.g_01062
OG0001226	Prbj.g_00678	Prbm.g_01945
OG0001227	Prbj.g_01669	Prbm.g_01085
OG0001228	Prbj.g_02158	Prbm.g_01498
OG0001229	Prbj.g_00873	Prbm.g_01176
OG0001230	Prbj.g_01046	Prbm.g_01701
OG0001231	Prbj.g_01184	Prbm.g_00789
OG0001232	Prbj.g_00477	Prbm.g_01862
OG0001233	Prbj.g_00454	Prbm.g_01882
OG0001234	Prbj.g_02640	Prbm.g_01964
OG0001235	Prbj.g_01033	Prbm.g_01968
OG0001236	Prbj.g_01505	Prbm.g_02071
OG0001237	Prbj.g_01512	Prbm.g_02075
OG0001238	Prbj.g_01969	Prbm.g_02180
OG0001239	Prbj.g_00567	Prbm.g_00128
OG0001240	Prbj.g_00604	Prbm.g_00150
OG0001241	Prbj.g_00614	Prbm.g_00159
OG0001242	Prbj.g_01560	Prbm.g_00178
OG0001243	Prbj.g_01529	Prbm.g_00185
OG0001245	Prbj.g_00689	Prbm.g_01353
OG0001246	Prbj.g_02091	Prbm.g_00538
OG0001247	Prbj.g_02453	Prbm.g_00719
OG0001248	Prbj.g_00943	Prbm.g_00722
OG0001249	Prbj.g_00347	Prbm.g_00395
OG0001252	Prbj.g_01847	Prbm.g_01055
OG0001253	Prbj.g_00696	Prbm.g_01806
OG0001254	Prbj.g_01991	Prbm.g_01912
OG0001255	Prbj.g_00769	Prbm.g_01566
OG0001258	Prbj.g_00864	Prbm.g_01838
OG0001259	Prbj.g_00456	Prbm.g_01880
OG0001260	Prbj.g_00426	Prbm.g_01897
OG0001261	Prbj.g_00990	Prbm.g_02024
OG0001262	Prbj.g_01226	Prbm.g_02162
OG0001263	Prbj.g_01531	Prbm.g_00188
OG0001269	Prbj.g_02500	Prbm.g_00866
OG0001273	Prbj.g_02568	Prbm.g_00662
OG0001277	Prbj.g_02042	Prbm.g_02207
OG0001279	Prbj.g_01299	Prbm.g_01171
OG0001280	Prbj.g_01725	Prbm.g_01610
OG0001283	Prbj.g_02051	Prbm.g_02215
OG0001285	Prbj.g_00473	Prbm.g_01865
OG0001286	Prbj.g_00409	Prbm.g_02037
OG0001288	Prbj.g_01286	Prbm.g_02106
OG0001290	Prbj.g_00613	Prbm.g_00158
OG0001294	Prbj.g_00826	Prbm.g_01584, Prbm.g_01649
OG0001295	Prbj.g_02145	Prbm.g_01574
OG0001297	Prbj.g_02100	Prbm.g_00548
OG0001300	Prbj.g_00947	Prbm.g_00731
OG0001301	Prbj.g_00755	Prbm.g_00733
OG0001302	Prbj.g_01337	Prbm.g_00955
OG0001303	Prbj.g_02309	Prbm.g_01273
OG0001307	Prbj.g_00670	Prbm.g_01594
OG0001308	Prbj.g_01074	Prbm.g_01720
OG0001309	Prbj.g_02106	Prbm.g_00552
OG0001310	Prbj.g_00488	Prbm.g_01852
OG0001311	Prbj.g_02208	Prbm.g_01038
OG0001312	Prbj.g_02298	Prbm.g_00966
OG0001316	Prbj.g_01548	Prbm.g_00199
OG0001321	Prbj.g_00119	Prbm.g_00461
OG0001322	Prbj.g_00120	Prbm.g_00462
OG0001324	Prbj.g_00948	Prbm.g_00732
OG0001326	Prbj.g_02026	Prbm.g_01929
OG0001328	Prbj.g_02357	Prbm.g_00937
OG0001329	Prbj.g_00043	Prbm.g_01805
OG0001330	Prbj.g_01718	Prbm.g_01604
OG0001331	Prbj.g_01644	Prbm.g_01666
OG0001332	Prbj.g_01674	Prbm.g_01755
OG0001334	Prbj.g_00363	Prbm.g_02061
OG0001335	Prbj.g_00362	Prbm.g_02062
OG0001336	Prbj.g_02052	Prbm.g_02216
OG0001337	Prbj.g_00353	Prbm.g_00387
OG0001339	Prbj.g_00616	Prbm.g_00161
OG0001340	Prbj.g_00352	Prbm.g_00388
OG0001341	Prbj.g_02463	Prbm.g_00091
OG0001344	Prbj.g_00845	Prbm.g_01544
OG0001347	Prbj.g_01278	Prbm.g_02118
OG0001348	Prbj.g_00249	Prbm.g_01122
OG0001351	Prbj.g_01893	Prbm.g_00481
OG0001352	Prbj.g_00760	Prbm.g_00714
OG0001354	Prbj.g_02252	Prbm.g_00998
OG0001355	Prbj.g_02368	Prbm.g_01804
OG0001356	Prbj.g_01986	Prbm.g_01145, Prbm.g_01433
OG0001357	Prbj.g_00073, Prbj.g_00697, Prbj.g_01897	Prbm.g_00463
OG0001360	Prbj.g_00018	Prbm.g_01526
OG0001362	Prbj.g_01078	Prbm.g_01724
OG0001363	Prbj.g_01080	Prbm.g_00487
OG0001365	Prbj.g_01960	Prbm.g_02173
OG0001366	Prbj.g_00479	Prbm.g_01684
OG0001366	Prbj.g_00123	Prbm.g_01650
OG0001366	Prbj.g_02691	Prbm.g_00039
OG0001369	Prbj.g_00603	Prbm.g_00149
OG0001370	Prbj.g_02460	Prbm.g_01208
OG0001371	Prbj.g_00184	Prbm.g_00713
OG0001372	Prbj.g_01324	Prbm.g_00047
OG0001373	Prbj.g_02025	Prbm.g_01928
OG0001374	Prbj.g_02033	Prbm.g_01936
OG0001376	Prbj.g_01978	Prbm.g_00896
OG0001377	Prbj.g_01977	Prbm.g_00897
OG0001378	Prbj.g_00091	Prbm.g_00443
OG0001380	Prbj.g_02508	Prbm.g_01573
OG0001381	Prbj.g_02689	Prbm.g_01658
OG0001385	Prbj.g_02022	Prbm.g_01925
OG0001386	Prbj.g_02023	Prbm.g_01926
OG0001387	Prbj.g_02024	Prbm.g_01927
OG0001388	Prbj.g_02027	Prbm.g_01930
OG0001389	Prbj.g_02028	Prbm.g_01931
OG0001390	Prbj.g_02029	Prbm.g_01932
OG0001391	Prbj.g_02030	Prbm.g_01933
OG0001392	Prbj.g_02031	Prbm.g_01934
OG0001393	Prbj.g_02032	Prbm.g_01935
OG0001394	Prbj.g_02381	Prbm.g_00945
OG0001395	Prbj.g_02197	Prbm.g_01049
OG0001396	Prbj.g_01277	Prbm.g_02119
OG0001397	Prbj.g_01079	Prbm.g_01725
OG0001398	Prbj.g_00690	Prbm.g_00761
OG0001399	Prbj.g_00377, Prbj.g_00390	Prbm.g_00080
OG0001401	Prbj.g_02477	Prbm.g_01225, Prbm.g_00851
OG0001402	Prbj.g_02554	Prbm.g_00655
OG0001403	Prbj.g_01203	Prbm.g_00030
OG0001405	Prbj.g_00360	Prbm.g_00381
OG0001406	Prbj.g_01979	Prbm.g_00895
OG0001409	Prbj.g_00834	Prbm.g_01540
OG0001410	Prbj.g_00671	Prbm.g_01632
OG0001414	Prbj.g_00181	Prbm.g_00288
OG0001415	Prbj.g_01776	Prbm.g_00290
OG0001418	Prbj.g_02636	Prbm.g_00720
OG0001422	Prbj.g_00158	Prbm.g_01080
OG0001425	Prbj.g_01972	Prbm.g_02183
OG0001431	Prbj.g_00731	Prbm.g_01181
OG0001434	Prbj.g_02385	Prbm.g_00949
OG0001435	Prbj.g_02336	Prbm.g_00925
OG0001437	Prbj.g_01775	Prbm.g_00289
OG0001441	Prbj.g_02111	Prbm.g_00555
OG0001442	Prbj.g_02389	Prbm.g_01690
OG0001443	Prbj.g_00872	Prbm.g_01919
OG0001446	Prbj.g_00047	Prbm.g_00136
OG0001450	Prbj.g_00921	Prbm.g_00724
OG0001451	Prbj.g_02199	Prbm.g_00878
OG0001455	Prbj.g_00227	Prbm.g_00048
OG0001461	Prbj.g_01889	Prbm.g_00071
OG0001463	Prbj.g_01413	Prbm.g_00343
OG0001464	Prbj.g_00351	Prbm.g_00768
OG0001470	Prbj.g_01255	Prbm.g_02128
OG0001472	Prbj.g_00907	Prbm.g_00893
OG0001474	Prbj.g_00334	Prbm.g_00405
OG0001475	Prbj.g_01257	Prbm.g_02136
OG0001476	Prbj.g_00839	Prbm.g_01541
OG0001477	Prbj.g_00750	Prbm.g_01829
OG0001481	Prbj.g_01896	Prbm.g_01071
OG0001484	Prbj.g_02172	Prbm.g_01315
OG0001485	Prbj.g_01678	Prbm.g_01182
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Prbm.g_01748
OG0001488	Prbj.g_00828	Prbm.g_01535
OG0001489	Prbj.g_00398	Prbm.g_02049
OG0001491	Prbj.g_00023	Prbm.g_00950
OG0001495	Prbj.g_01031	Prbm.g_01971
OG0001496	Prbj.g_00746	Prbm.g_01831
OG0001497	Prbj.g_00749	Prbm.g_01830
OG0001498	Prbj.g_00065	Prbm.g_00424
OG0001500	Prbj.g_00180	Prbm.g_00321
OG0001501	Prbj.g_00168	Prbm.g_01326
OG0001503	Prbj.g_01336	Prbm.g_01123
OG0001506	Prbj.g_00036	Prbm.g_01752
OG0001508	Prbj.g_01254	Prbm.g_02139
OG0001509	Prbj.g_01273, Prbj.g_01275, Prbj.g_01584	Prbm.g_02121
OG0001510	Prbj.g_01818	Prbm.g_02100
OG0001511	Prbj.g_00628	Prbm.g_00169
OG0001512	Prbj.g_02612	Prbm.g_01824
OG0001513	Prbj.g_00676	Prbm.g_00046
OG0001514	Prbj.g_00745	Prbm.g_01832
OG0001515	Prbj.g_00939	Prbm.g_00729
OG0001516	Prbj.g_00817	Prbm.g_00695
OG0001517	Prbj.g_00340	Prbm.g_00401
OG0001518	Prbj.g_01971	Prbm.g_02182
OG0001519	Prbj.g_01982	Prbm.g_02187
OG0001525	Prbj.g_02626	Prbm.g_00086
OG0001528	Prbj.g_01251	Prbm.g_02137
OG0001529	Prbj.g_01216	Prbm.g_00050
OG0001530	Prbj.g_00626	Prbm.g_00168
OG0001531	Prbj.g_02613	Prbm.g_00299
OG0001532	Prbj.g_00005	Prbm.g_01517
OG0001534	Prbj.g_02200	Prbm.g_01047
OG0001535	Prbj.g_02212	Prbm.g_01036
OG0001536	Prbj.g_02272	Prbm.g_00984
OG0001537	Prbj.g_02372	Prbm.g_00942
OG0001538	Prbj.g_02417	Prbm.g_00819
OG0001539	Prbj.g_02522	Prbm.g_00920
OG0001540	Prbj.g_01533	Prbm.g_00190
OG0001541	Prbj.g_00507	Prbm.g_00239
OG0001542	Prbj.g_01142	Prbm.g_00245
OG0001543	Prbj.g_00247	Prbm.g_00892
OG0001544	Prbj.g_01981	Prbm.g_02186
OG0001545	Prbj.g_02041	Prbm.g_02206
OG0001550	Prbj.g_00688	Prbm.g_01314
OG0001553	Prbj.g_01053	Prbm.g_01707
OG0001555	Prbj.g_01316	Prbm.g_01826
OG0001558	Prbj.g_01187	Prbm.g_01221
OG0001559	Prbj.g_00625	Prbm.g_00167
OG0001560	Prbj.g_00612	Prbm.g_00157
OG0001561	Prbj.g_02206	Prbm.g_01040
OG0001562	Prbj.g_02220	Prbm.g_01030
OG0001563	Prbj.g_00982	Prbm.g_02032
OG0001569	Prbj.g_02632	Prbm.g_01311
OG0001575	Prbj.g_01881	Prbm.g_00598
OG0001576	Prbj.g_01743	Prbm.g_01623
OG0001577	Prbj.g_00967	Prbm.g_01554
OG0001579	Prbj.g_00356	Prbm.g_00385
OG0001589	Prbj.g_00452	Prbm.g_01884
OG0001591	Prbj.g_02526	Prbm.g_00705
OG0001598	Prbj.g_00951	Prbm.g_01067
OG0001634	Prbj.g_00823	Prbm.g_00701
OG0001642	Prbj.g_02499	Prbm.g_01643
OG0001652	Prbj.g_01185	Prbm.g_01219
OG0001656	Prbj.g_00357	Prbm.g_00384
OG0001661	Prbj.g_00045, Prbj.g_00051	Prbm.g_01108
OG0001671	Prbj.g_00254	Prbm.g_01212
OG0001673	Prbj.g_00178	Prbm.g_00292
OG0001676	Prbj.g_00354	Prbm.g_00386
OG0001684	Prbj.g_01783	Prbm.g_00396
OG0001691	Prbj.g_02325	Prbm.g_01050
OG0001692	Prbj.g_01051	Prbm.g_01705
OG0001694	Prbj.g_01407	Prbm.g_00338
OG0001695	Prbj.g_02036	Prbm.g_02203
OG0001696	Prbj.g_00920	Prbm.g_00879
OG0001698	Prbj.g_00764	Prbm.g_01686
OG0001703	Prbj.g_01637	Prbm.g_00503
OG0001715	Prbj.g_00707	Prbm.g_01192
OG0001740	Prbj.g_02039	Prbm.g_02205
OG0001746	Prbj.g_00071	Prbm.g_01184
OG0001748	Prbj.g_00256	Prbm.g_01213
OG0001757	Prbj.g_00315, Prbj.g_02170, Prbj.g_00673	Prbm.g_01152
OG0001793	Prbj.g_00698	Prbm.g_01360
OG0001802	Prbj.g_00125	Prbm.g_02054
OG0001810	Prbj.g_01546	Prbm.g_00738
OG0001835	Prbj.g_00753	Prbm.g_01306
OG0001837	Prbj.g_00255	Prbm.g_01214
OG0001907	Prbj.g_00551	Prbm.g_00200
OG0001954	Prbj.g_02452	Prbm.g_01183
OG0001955	Prbj.g_02496	Prbm.g_00098
OG0001956	Prbj.g_02513	Prbm.g_00872
OG0001962	Prbj.g_00223	Prbm.g_00083
OG0001963	Prbj.g_00374	Prbm.g_01976
OG0001977	Prbj.g_02007	Prbm.g_02193
OG0002018	Prbj.g_02038	Prbm.g_02204
OG0002036	Prbj.g_00859	Prbm.g_01320
OG0002052	Prbj.g_01983	Prbm.g_00890
OG0002063	Prbj.g_00784	Prbm.g_01468
OG0002164	Prbj.g_00033	Prbm.g_01078
OG0002165	Prbj.g_00040	Prbm.g_00115
OG0002229	Prbj.g_01261	Prbm.g_02113
OG0002232	Prbj.g_00908	Prbm.g_00718
OG0002240	Prbj.g_00122	Prbm.g_00180
OG0002282	Prbj.g_00029	Prbm.g_00902
OG0002283	Prbj.g_00677	Prbm.g_01269
OG0002284	Prbj.g_00942	Prbm.g_01589
OG0002381	Prbj.g_02607, Prbj.g_01570	Prbm.g_01636
OG0002383	Prbj.g_02168	Prbm.g_01266
OG0002434	Prbj.g_01873	Prbm.g_00592
OG0002450	Prbj.g_02061	Prbm.g_02224
OG0002493	Prbj.g_00191	Prbm.g_01211, Prbm.g_01206
OG0002582	Prbj.g_01274	Prbm.g_02120
OG0002704	Prbj.g_01262	Prbm.g_02112
OG0002714	Prbj.g_02705	Prbm.g_01305
