Orthogroup	Prbj	Prbk
OG0001023	Prbj.g_00606	Prbk.g_00025
OG0001024	Prbj.g_00610	Prbk.g_00021
OG0001025	Prbj.g_00617	Prbk.g_00014
OG0001026	Prbj.g_00630	Prbk.g_00001
OG0001027	Prbj.g_01550	Prbk.g_00190
OG0001028	Prbj.g_01552	Prbk.g_00192
OG0001029	Prbj.g_01554	Prbk.g_00194
OG0001030	Prbj.g_01535	Prbk.g_00547
OG0001031	Prbj.g_01143	Prbk.g_01275
OG0001032	Prbj.g_01146	Prbk.g_01272
OG0001033	Prbj.g_00287	Prbk.g_00633
OG0001034	Prbj.g_02608	Prbk.g_01521
OG0001035	Prbj.g_01360	Prbk.g_00372
OG0001036	Prbj.g_01364	Prbk.g_00376
OG0001037	Prbj.g_01366	Prbk.g_00378
OG0001038	Prbj.g_01403	Prbk.g_00415
OG0001039	Prbj.g_01406	Prbk.g_00418
OG0001040	Prbj.g_01409	Prbk.g_00421
OG0001041	Prbj.g_01414	Prbk.g_00426
OG0001042	Prbj.g_01439	Prbk.g_00451
OG0001043	Prbj.g_01441	Prbk.g_00453
OG0001044	Prbj.g_00342	Prbk.g_00870
OG0001045	Prbj.g_00330	Prbk.g_00882
OG0001046	Prbj.g_00874	Prbk.g_00924
OG0001047	Prbj.g_00103	Prbk.g_00325
OG0001048	Prbj.g_00104	Prbk.g_00324
OG0001049	Prbj.g_00107	Prbk.g_00321
OG0001050	Prbj.g_00108	Prbk.g_00320
OG0001051	Prbj.g_00109	Prbk.g_00319
OG0001052	Prbj.g_00132	Prbk.g_02109
OG0001053	Prbj.g_01627	Prbk.g_02064
OG0001054	Prbj.g_01609	Prbk.g_01861
OG0001055	Prbj.g_02103	Prbk.g_01056
OG0001056	Prbj.g_02132	Prbk.g_01085
OG0001057	Prbj.g_02144	Prbk.g_01097
OG0001058	Prbj.g_01863	Prbk.g_01893
OG0001059	Prbj.g_01867	Prbk.g_01889
OG0001060	Prbj.g_01874	Prbk.g_01882
OG0001061	Prbj.g_01802	Prbk.g_01109
OG0001062	Prbj.g_01800	Prbk.g_01111
OG0001063	Prbj.g_01796	Prbk.g_01115
OG0001064	Prbj.g_01795	Prbk.g_01116
OG0001065	Prbj.g_01794	Prbk.g_01117
OG0001066	Prbj.g_01793	Prbk.g_01118
OG0001067	Prbj.g_01792	Prbk.g_01119
OG0001068	Prbj.g_01791	Prbk.g_01120
OG0001069	Prbj.g_01790	Prbk.g_01121
OG0001070	Prbj.g_01786	Prbk.g_01125
OG0001071	Prbj.g_01785	Prbk.g_01126
OG0001072	Prbj.g_01782	Prbk.g_01129
OG0001073	Prbj.g_01763	Prbk.g_01148
OG0001074	Prbj.g_02544	Prbk.g_02602
OG0001075	Prbj.g_02545	Prbk.g_02603
OG0001076	Prbj.g_02553	Prbk.g_02611
OG0001077	Prbj.g_02563	Prbk.g_02621
OG0001078	Prbj.g_02574	Prbk.g_02632
OG0001079	Prbj.g_02593	Prbk.g_02651
OG0001080	Prbj.g_00794	Prbk.g_00738
OG0001081	Prbj.g_00804	Prbk.g_00728
OG0001082	Prbj.g_00805	Prbk.g_00727
OG0001083	Prbj.g_00813	Prbk.g_00719
OG0001084	Prbj.g_00815	Prbk.g_00718
OG0001085	Prbj.g_00825	Prbk.g_00708
OG0001086	Prbj.g_02707	Prbk.g_00706
OG0001087	Prbj.g_00927	Prbk.g_01821
OG0001088	Prbj.g_00931	Prbk.g_01817
OG0001089	Prbj.g_00757	Prbk.g_01764
OG0001090	Prbj.g_02180	Prbk.g_00617
OG0001091	Prbj.g_02182	Prbk.g_00615
OG0001092	Prbj.g_02183	Prbk.g_00614
OG0001093	Prbj.g_02187	Prbk.g_00610
OG0001094	Prbj.g_02406	Prbk.g_02462
OG0001095	Prbj.g_02425	Prbk.g_02481
OG0001096	Prbj.g_02441	Prbk.g_02497
OG0001097	Prbj.g_02486	Prbk.g_02542
OG0001098	Prbj.g_02323	Prbk.g_02379
OG0001099	Prbj.g_01553	Prbk.g_00193
OG0001100	Prbj.g_02333	Prbk.g_02389
OG0001101	Prbj.g_02334	Prbk.g_02390
OG0001102	Prbj.g_02337	Prbk.g_02393
OG0001103	Prbj.g_02339	Prbk.g_02395
OG0001104	Prbj.g_02396	Prbk.g_02452
OG0001105	Prbj.g_02391	Prbk.g_02447
OG0001106	Prbj.g_02280	Prbk.g_02336
OG0001107	Prbj.g_02270	Prbk.g_02326
OG0001108	Prbj.g_02263	Prbk.g_02319
OG0001109	Prbj.g_02261	Prbk.g_02317
OG0001110	Prbj.g_02259	Prbk.g_02315
OG0001111	Prbj.g_02257	Prbk.g_02313
OG0001112	Prbj.g_02255	Prbk.g_02311
OG0001113	Prbj.g_02254	Prbk.g_02310
OG0001114	Prbj.g_02253	Prbk.g_02309
OG0001115	Prbj.g_02251	Prbk.g_02307
OG0001116	Prbj.g_02250	Prbk.g_02306
OG0001117	Prbj.g_02249	Prbk.g_02305
OG0001118	Prbj.g_02248	Prbk.g_02304
OG0001119	Prbj.g_02247	Prbk.g_02303
OG0001120	Prbj.g_02245	Prbk.g_02301
OG0001122	Prbj.g_02216	Prbk.g_00581
OG0001123	Prbj.g_02209	Prbk.g_00588
OG0001124	Prbj.g_02207	Prbk.g_00590
OG0001125	Prbj.g_02205	Prbk.g_00592
OG0001126	Prbj.g_01850	Prbk.g_00068
OG0001127	Prbj.g_01849	Prbk.g_00067
OG0001128	Prbj.g_01846	Prbk.g_00064
OG0001129	Prbj.g_01845	Prbk.g_00063
OG0001130	Prbj.g_01844	Prbk.g_00062
OG0001131	Prbj.g_02687	Prbk.g_00627
OG0001132	Prbj.g_02537	Prbk.g_02595
OG0001133	Prbj.g_02555	Prbk.g_02613
OG0001134	Prbj.g_01990	Prbk.g_02195
OG0001135	Prbj.g_01992	Prbk.g_02197
OG0001136	Prbj.g_00969	Prbk.g_01021
OG0001137	Prbj.g_00832	Prbk.g_00155
OG0001138	Prbj.g_00004	Prbk.g_00137
OG0001139	Prbj.g_00006	Prbk.g_00135
OG0001140	Prbj.g_00007	Prbk.g_00134
OG0001141	Prbj.g_00008	Prbk.g_00133
OG0001142	Prbj.g_00009	Prbk.g_00132
OG0001143	Prbj.g_01907	Prbk.g_01504
OG0001144	Prbj.g_02153	Prbk.g_00188
OG0001145	Prbj.g_01717	Prbk.g_01194
OG0001146	Prbj.g_01733	Prbk.g_01178
OG0001147	Prbj.g_00121	Prbk.g_02120
OG0001148	Prbj.g_01640	Prbk.g_02051
OG0001149	Prbj.g_01641	Prbk.g_02050
OG0001150	Prbj.g_01642	Prbk.g_02049
OG0001151	Prbj.g_01654	Prbk.g_02037
OG0001152	Prbj.g_01655	Prbk.g_02036
OG0001153	Prbj.g_00651	Prbk.g_01217
OG0001154	Prbj.g_00652	Prbk.g_01216
OG0001155	Prbj.g_01686	Prbk.g_02004
OG0001156	Prbj.g_01689	Prbk.g_02001
OG0001157	Prbj.g_02538	Prbk.g_02596
OG0001158	Prbj.g_01690	Prbk.g_02000
OG0001159	Prbj.g_01691	Prbk.g_01999
OG0001160	Prbj.g_00884	Prbk.g_00934
OG0001161	Prbj.g_02535	Prbk.g_02593
OG0001162	Prbj.g_00780	Prbk.g_01788
OG0001163	Prbj.g_00870	Prbk.g_00920
OG0001164	Prbj.g_00865	Prbk.g_00915
OG0001165	Prbj.g_00862	Prbk.g_00912
OG0001166	Prbj.g_00482	Prbk.g_01438
OG0001167	Prbj.g_00461	Prbk.g_01417
OG0001168	Prbj.g_00459	Prbk.g_01415
OG0001169	Prbj.g_00457	Prbk.g_01413
OG0001170	Prbj.g_00455	Prbk.g_01411
OG0001171	Prbj.g_00445	Prbk.g_01401
OG0001172	Prbj.g_02653	Prbk.g_01908
OG0001173	Prbj.g_02652	Prbk.g_01909
OG0001174	Prbj.g_02644	Prbk.g_01917
OG0001175	Prbj.g_02643	Prbk.g_01918
OG0001176	Prbj.g_01028	Prbk.g_00991
OG0001177	Prbj.g_01030	Prbk.g_00993
OG0001178	Prbj.g_00851	Prbk.g_00901
OG0001179	Prbj.g_00999	Prbk.g_00962
OG0001180	Prbj.g_00407	Prbk.g_00804
OG0001181	Prbj.g_00403	Prbk.g_00808
OG0001182	Prbj.g_00394	Prbk.g_00817
OG0001183	Prbj.g_00367	Prbk.g_00845
OG0001184	Prbj.g_01509	Prbk.g_00521
OG0001185	Prbj.g_01592	Prbk.g_00231
OG0001186	Prbj.g_01253	Prbk.g_01568
OG0001187	Prbj.g_01249	Prbk.g_01572
OG0001188	Prbj.g_01245	Prbk.g_01576
OG0001189	Prbj.g_01223	Prbk.g_01598
OG0001190	Prbj.g_01955	Prbk.g_02160
OG0001191	Prbj.g_01968	Prbk.g_02173
OG0001192	Prbj.g_01975	Prbk.g_02180
OG0001193	Prbj.g_02013	Prbk.g_02218
OG0001194	Prbj.g_02019	Prbk.g_02224
OG0001195	Prbj.g_02020	Prbk.g_02225
OG0001196	Prbj.g_02056	Prbk.g_02261
OG0001197	Prbj.g_02058	Prbk.g_02263
OG0001198	Prbj.g_02070	Prbk.g_02275
OG0001199	Prbj.g_00570	Prbk.g_01314
OG0001200	Prbj.g_00572	Prbk.g_01312
OG0001201	Prbj.g_00621	Prbk.g_00010
OG0001202	Prbj.g_01164	Prbk.g_01254
OG0001203	Prbj.g_02610	Prbk.g_01519
OG0001204	Prbj.g_01340	Prbk.g_01013
OG0001205	Prbj.g_00110	Prbk.g_00318
OG0001206	Prbj.g_00151	Prbk.g_02089
OG0001207	Prbj.g_01638	Prbk.g_02053
OG0001208	Prbj.g_01628	Prbk.g_02063
OG0001209	Prbj.g_02130	Prbk.g_01083
OG0001210	Prbj.g_02142	Prbk.g_01095
OG0001211	Prbj.g_01864	Prbk.g_01892
OG0001212	Prbj.g_01771	Prbk.g_01140
OG0001213	Prbj.g_02565	Prbk.g_02623
OG0001214	Prbj.g_02575	Prbk.g_02633
OG0001215	Prbj.g_00932	Prbk.g_01816
OG0001216	Prbj.g_02181	Prbk.g_00616
OG0001217	Prbj.g_01884	Prbk.g_01872
OG0001218	Prbj.g_00663	Prbk.g_01205
OG0001219	Prbj.g_02311	Prbk.g_02367
OG0001220	Prbj.g_02503	Prbk.g_02559
OG0001221	Prbj.g_02364	Prbk.g_02420
OG0001222	Prbj.g_01984	Prbk.g_02189
OG0001223	Prbj.g_02243	Prbk.g_02299
OG0001224	Prbj.g_01842	Prbk.g_00060
OG0001225	Prbj.g_01840	Prbk.g_00058
OG0001226	Prbj.g_00678	Prbk.g_01682
OG0001227	Prbj.g_01669	Prbk.g_02022
OG0001228	Prbj.g_02158	Prbk.g_00183
OG0001229	Prbj.g_00873	Prbk.g_00923
OG0001230	Prbj.g_01046	Prbk.g_00249
OG0001231	Prbj.g_01184	Prbk.g_01637
OG0001232	Prbj.g_00477	Prbk.g_01433
OG0001233	Prbj.g_00454	Prbk.g_01410
OG0001234	Prbj.g_02640	Prbk.g_01921
OG0001235	Prbj.g_01033	Prbk.g_00996
OG0001236	Prbj.g_01505	Prbk.g_00517
OG0001237	Prbj.g_01512	Prbk.g_00524
OG0001238	Prbj.g_01969	Prbk.g_02174
OG0001239	Prbj.g_00567	Prbk.g_01317
OG0001240	Prbj.g_00604	Prbk.g_00027
OG0001241	Prbj.g_00614	Prbk.g_00017
OG0001242	Prbj.g_01560	Prbk.g_00200
OG0001243	Prbj.g_01529	Prbk.g_00541
OG0001245	Prbj.g_00689	Prbk.g_01693
OG0001246	Prbj.g_02091	Prbk.g_01044
OG0001247	Prbj.g_02453	Prbk.g_02509
OG0001248	Prbj.g_00943	Prbk.g_01805
OG0001249	Prbj.g_00347	Prbk.g_00865
OG0001250	Prbj.g_02482	Prbk.g_02538
OG0001252	Prbj.g_01847	Prbk.g_00065
OG0001253	Prbj.g_00696	Prbk.g_01700
OG0001254	Prbj.g_01991	Prbk.g_02196
OG0001255	Prbj.g_00769	Prbk.g_01776
OG0001258	Prbj.g_00864	Prbk.g_00914
OG0001259	Prbj.g_00456	Prbk.g_01412
OG0001260	Prbj.g_00426	Prbk.g_01382
OG0001261	Prbj.g_00990	Prbk.g_00953
OG0001262	Prbj.g_01226	Prbk.g_01595
OG0001263	Prbj.g_01531	Prbk.g_00543
OG0001265	Prbj.g_01558	Prbk.g_00198
OG0001266	Prbj.g_01168	Prbk.g_01250
OG0001267	Prbj.g_01405	Prbk.g_00417
OG0001268	Prbj.g_00335	Prbk.g_00877
OG0001269	Prbj.g_02500	Prbk.g_02556
OG0001270	Prbj.g_00098	Prbk.g_00330
OG0001271	Prbj.g_00131	Prbk.g_02110
OG0001272	Prbj.g_01624	Prbk.g_02067
OG0001273	Prbj.g_02568	Prbk.g_02626
OG0001274	Prbj.g_00269	Prbk.g_00651
OG0001275	Prbj.g_02227	Prbk.g_00570
OG0001276	Prbj.g_02210	Prbk.g_00587
OG0001277	Prbj.g_02042	Prbk.g_02247
OG0001278	Prbj.g_02165	Prbk.g_00176
OG0001279	Prbj.g_01299	Prbk.g_01933
OG0001280	Prbj.g_01725	Prbk.g_01186
OG0001281	Prbj.g_01734	Prbk.g_01177
OG0001283	Prbj.g_02051	Prbk.g_02256
OG0001285	Prbj.g_00473	Prbk.g_01429
OG0001286	Prbj.g_00409	Prbk.g_00802
OG0001288	Prbj.g_01286	Prbk.g_01534
OG0001290	Prbj.g_00613	Prbk.g_00018
OG0001291	Prbj.g_01541	Prbk.g_00553
OG0001292	Prbj.g_01346	Prbk.g_01007
OG0001293	Prbj.g_01369	Prbk.g_00381
OG0001294	Prbj.g_00826	Prbk.g_00707
OG0001295	Prbj.g_02145	Prbk.g_01098
OG0001297	Prbj.g_02100	Prbk.g_01053
OG0001298	Prbj.g_01797	Prbk.g_01114
OG0001300	Prbj.g_00947	Prbk.g_01801
OG0001301	Prbj.g_00755	Prbk.g_01761
OG0001302	Prbj.g_01337	Prbk.g_01455
OG0001303	Prbj.g_02309	Prbk.g_02365
OG0001307	Prbj.g_00670	Prbk.g_01198
OG0001308	Prbj.g_01074	Prbk.g_00277
OG0001309	Prbj.g_02106	Prbk.g_01059
OG0001310	Prbj.g_00488	Prbk.g_01444
OG0001311	Prbj.g_02208	Prbk.g_00589
OG0001312	Prbj.g_02298	Prbk.g_02354
OG0001313	Prbj.g_00142	Prbk.g_02099
OG0001313	Prbj.g_00143	Prbk.g_02097
OG0001316	Prbj.g_01548	Prbk.g_00560
OG0001319	Prbj.g_01395	Prbk.g_00407
OG0001321	Prbj.g_00119	Prbk.g_00309
OG0001322	Prbj.g_00120	Prbk.g_00308
OG0001323	Prbj.g_02109	Prbk.g_01062
OG0001324	Prbj.g_00948	Prbk.g_01800
OG0001326	Prbj.g_02026	Prbk.g_02231
OG0001328	Prbj.g_02357	Prbk.g_02413
OG0001329	Prbj.g_00043	Prbk.g_01661
OG0001330	Prbj.g_01718	Prbk.g_01193
OG0001331	Prbj.g_01644	Prbk.g_02047
OG0001332	Prbj.g_01674	Prbk.g_02016
OG0001333	Prbj.g_00460	Prbk.g_01416
OG0001334	Prbj.g_00363	Prbk.g_00849
OG0001335	Prbj.g_00362	Prbk.g_00850
OG0001336	Prbj.g_02052	Prbk.g_02257
OG0001337	Prbj.g_00353	Prbk.g_00859
OG0001339	Prbj.g_00616	Prbk.g_00015
OG0001340	Prbj.g_00352	Prbk.g_00860
OG0001341	Prbj.g_02463	Prbk.g_02519
OG0001344	Prbj.g_00845	Prbk.g_00142
OG0001347	Prbj.g_01278	Prbk.g_01542
OG0001347	Prbj.g_00979	Prbk.g_00942
OG0001348	Prbj.g_00249	Prbk.g_00671
OG0001351	Prbj.g_01893	Prbk.g_00300
OG0001352	Prbj.g_00760	Prbk.g_01767
OG0001353	Prbj.g_02473	Prbk.g_02529
OG0001354	Prbj.g_02252	Prbk.g_02308
OG0001355	Prbj.g_02368	Prbk.g_02424
OG0001356	Prbj.g_01986	Prbk.g_02191
OG0001357	Prbj.g_00073	Prbk.g_00355
OG0001357	Prbj.g_00697	Prbk.g_01701
OG0001357	Prbj.g_01897	Prbk.g_00304
OG0001358	Prbj.g_02549	Prbk.g_02607
OG0001360	Prbj.g_00018	Prbk.g_00123
OG0001361	Prbj.g_00309	Prbk.g_00102
OG0001362	Prbj.g_01078	Prbk.g_00281
OG0001363	Prbj.g_01080	Prbk.g_00283
OG0001365	Prbj.g_01960	Prbk.g_02165
OG0001366	Prbj.g_00479	Prbk.g_01435
OG0001366	Prbj.g_00123	Prbk.g_02118
OG0001366	Prbj.g_02691	Prbk.g_02671
OG0001367	Prbj.g_01104	Prbk.g_01943
OG0001367	Prbj.g_02016	Prbk.g_02221
OG0001367	Prbj.g_00849	Prbk.g_00899
OG0001367	Prbj.g_01037	Prbk.g_00240
OG0001367	Prbj.g_02147	Prbk.g_01100
OG0001367	Prbj.g_01175	Prbk.g_01243
OG0001367	Prbj.g_01822	Prbk.g_00040
OG0001367	Prbj.g_00218	Prbk.g_02676
OG0001367	Prbj.g_00505	Prbk.g_00789
OG0001367	Prbj.g_01133	Prbk.g_01285
OG0001369	Prbj.g_00603	Prbk.g_00028
OG0001370	Prbj.g_02460	Prbk.g_02516
OG0001371	Prbj.g_00184	Prbk.g_01361
OG0001372	Prbj.g_01324	Prbk.g_01468
OG0001373	Prbj.g_02025	Prbk.g_02230
OG0001374	Prbj.g_02033	Prbk.g_02238
OG0001376	Prbj.g_01978	Prbk.g_02183
OG0001377	Prbj.g_01977	Prbk.g_02182
OG0001378	Prbj.g_00091	Prbk.g_00337
OG0001379	Prbj.g_01720	Prbk.g_01191
OG0001380	Prbj.g_02508	Prbk.g_02564
OG0001381	Prbj.g_02689	Prbk.g_00629
OG0001382	Prbj.g_02174	Prbk.g_00623
OG0001383	Prbj.g_02616	Prbk.g_01513
OG0001383	Prbj.g_02617	Prbk.g_01512
OG0001385	Prbj.g_02022	Prbk.g_02227
OG0001386	Prbj.g_02023	Prbk.g_02228
OG0001387	Prbj.g_02024	Prbk.g_02229
OG0001388	Prbj.g_02027	Prbk.g_02232
OG0001389	Prbj.g_02028	Prbk.g_02233
OG0001390	Prbj.g_02029	Prbk.g_02234
OG0001391	Prbj.g_02030	Prbk.g_02235
OG0001392	Prbj.g_02031	Prbk.g_02236
OG0001393	Prbj.g_02032	Prbk.g_02237
OG0001394	Prbj.g_02381	Prbk.g_02437
OG0001395	Prbj.g_02197	Prbk.g_00600
OG0001396	Prbj.g_01277	Prbk.g_01543
OG0001397	Prbj.g_01079	Prbk.g_00282
OG0001398	Prbj.g_00690	Prbk.g_01694
OG0001399	Prbj.g_00377	Prbk.g_00834
OG0001399	Prbj.g_00390	Prbk.g_00821
OG0001400	Prbj.g_00547	Prbk.g_00747
OG0001401	Prbj.g_02477	Prbk.g_02533
OG0001402	Prbj.g_02554	Prbk.g_02612
OG0001403	Prbj.g_01203	Prbk.g_01618
OG0001405	Prbj.g_00360	Prbk.g_00852
OG0001406	Prbj.g_01979	Prbk.g_02184
OG0001409	Prbj.g_00834	Prbk.g_00153
OG0001410	Prbj.g_00671	Prbk.g_01197
OG0001412	Prbj.g_01279	Prbk.g_01541
OG0001412	Prbj.g_00978	Prbk.g_00941
OG0001414	Prbj.g_00181	Prbk.g_01364
OG0001415	Prbj.g_01776	Prbk.g_01135
OG0001416	Prbj.g_01731	Prbk.g_01180
OG0001418	Prbj.g_02636	Prbk.g_01925
OG0001422	Prbj.g_00158	Prbk.g_02082
OG0001423	Prbj.g_02711	Prbk.g_02679
OG0001423	Prbj.g_01102	Prbk.g_01945
OG0001425	Prbj.g_01972	Prbk.g_02177
OG0001426	Prbj.g_01661	Prbk.g_02030
OG0001431	Prbj.g_00731	Prbk.g_01737
OG0001434	Prbj.g_02385	Prbk.g_02441
OG0001435	Prbj.g_02336	Prbk.g_02392
OG0001436	Prbj.g_01484	Prbk.g_00496
OG0001436	Prbj.g_01485	Prbk.g_00497
OG0001437	Prbj.g_01775	Prbk.g_01136
OG0001438	Prbj.g_01420	Prbk.g_00432
OG0001441	Prbj.g_02111	Prbk.g_01064
OG0001442	Prbj.g_02389	Prbk.g_02445
OG0001443	Prbj.g_00872	Prbk.g_00922
OG0001444	Prbj.g_00598	Prbk.g_00033
OG0001444	Prbj.g_01810	Prbk.g_01493
OG0001446	Prbj.g_00047	Prbk.g_01665
OG0001449	Prbj.g_01327	Prbk.g_01465
OG0001450	Prbj.g_00921	Prbk.g_01827
OG0001451	Prbj.g_02199	Prbk.g_00598
OG0001455	Prbj.g_00227	Prbk.g_00694
OG0001461	Prbj.g_01889	Prbk.g_00296
OG0001462	Prbj.g_01210	Prbk.g_01611
OG0001463	Prbj.g_01413	Prbk.g_00425
OG0001464	Prbj.g_00351	Prbk.g_00861
OG0001470	Prbj.g_01255	Prbk.g_01566
OG0001472	Prbj.g_00907	Prbk.g_01841
OG0001474	Prbj.g_00334	Prbk.g_00878
OG0001475	Prbj.g_01257	Prbk.g_01564
OG0001476	Prbj.g_00839	Prbk.g_00148
OG0001477	Prbj.g_00750	Prbk.g_01756
OG0001478	Prbj.g_00137	Prbk.g_02104
OG0001478	Prbj.g_01130	Prbk.g_01288
OG0001479	Prbj.g_00337	Prbk.g_00875
OG0001481	Prbj.g_01896	Prbk.g_00303
OG0001484	Prbj.g_02172	Prbk.g_00625
OG0001485	Prbj.g_01678	Prbk.g_02012
OG0001487	Prbj.g_00662	Prbk.g_01206
OG0001487	Prbj.g_00661	Prbk.g_01207
OG0001487	Prbj.g_00660	Prbk.g_01208
OG0001488	Prbj.g_00828	Prbk.g_00159
OG0001489	Prbj.g_00398	Prbk.g_00813
OG0001491	Prbj.g_00023	Prbk.g_01642
OG0001494	Prbj.g_01124	Prbk.g_00095
OG0001495	Prbj.g_01031	Prbk.g_00994
OG0001496	Prbj.g_00746	Prbk.g_01752
OG0001497	Prbj.g_00749	Prbk.g_01755
OG0001498	Prbj.g_00065	Prbk.g_00363
OG0001500	Prbj.g_00180	Prbk.g_01365
OG0001501	Prbj.g_00168	Prbk.g_00169
OG0001503	Prbj.g_01336	Prbk.g_01456
OG0001506	Prbj.g_00036	Prbk.g_01654
OG0001508	Prbj.g_01254	Prbk.g_01567
OG0001509	Prbj.g_01273	Prbk.g_01547
OG0001509	Prbj.g_01275	Prbk.g_01545
OG0001509	Prbj.g_01584	Prbk.g_00223
OG0001510	Prbj.g_01818	Prbk.g_01485
OG0001511	Prbj.g_00628	Prbk.g_00003
OG0001512	Prbj.g_02612	Prbk.g_01517
OG0001513	Prbj.g_00676	Prbk.g_01680
OG0001514	Prbj.g_00745	Prbk.g_01751
OG0001515	Prbj.g_00939	Prbk.g_01809
OG0001516	Prbj.g_00817	Prbk.g_00716
OG0001517	Prbj.g_00340	Prbk.g_00872
OG0001518	Prbj.g_01971	Prbk.g_02176
OG0001519	Prbj.g_01982	Prbk.g_02187
OG0001525	Prbj.g_02626	Prbk.g_02665
OG0001527	Prbj.g_01878	Prbk.g_01878
OG0001528	Prbj.g_01251	Prbk.g_01570
OG0001529	Prbj.g_01216	Prbk.g_01605
OG0001530	Prbj.g_00626	Prbk.g_00005
OG0001531	Prbj.g_02613	Prbk.g_01516
OG0001532	Prbj.g_00005	Prbk.g_00136
OG0001533	Prbj.g_00683	Prbk.g_01687
OG0001533	Prbj.g_00090	Prbk.g_00338
OG0001534	Prbj.g_02200	Prbk.g_00597
OG0001535	Prbj.g_02212	Prbk.g_00585
OG0001536	Prbj.g_02272	Prbk.g_02328
OG0001537	Prbj.g_02372	Prbk.g_02428
OG0001538	Prbj.g_02417	Prbk.g_02473
OG0001539	Prbj.g_02522	Prbk.g_02579
OG0001540	Prbj.g_01533	Prbk.g_00545
OG0001541	Prbj.g_00507	Prbk.g_00787
OG0001542	Prbj.g_01142	Prbk.g_01276
OG0001543	Prbj.g_00247	Prbk.g_00673
OG0001544	Prbj.g_01981	Prbk.g_02186
OG0001545	Prbj.g_02041	Prbk.g_02246
OG0001550	Prbj.g_00688	Prbk.g_01692
OG0001553	Prbj.g_01053	Prbk.g_00256
OG0001555	Prbj.g_01316	Prbk.g_01476
OG0001558	Prbj.g_01187	Prbk.g_01634
OG0001559	Prbj.g_00625	Prbk.g_00006
OG0001560	Prbj.g_00612	Prbk.g_00019
OG0001561	Prbj.g_02206	Prbk.g_00591
OG0001562	Prbj.g_02220	Prbk.g_00577
OG0001563	Prbj.g_00982	Prbk.g_00945
OG0001565	Prbj.g_02457	Prbk.g_02513
OG0001569	Prbj.g_02632	Prbk.g_02659
OG0001572	Prbj.g_00213	Prbk.g_01332
OG0001574	Prbj.g_01876	Prbk.g_01880
OG0001575	Prbj.g_01881	Prbk.g_01875
OG0001576	Prbj.g_01743	Prbk.g_01168
OG0001577	Prbj.g_00967	Prbk.g_01023
OG0001579	Prbj.g_00356	Prbk.g_00856
OG0001580	Prbj.g_01944	Prbk.g_02149
OG0001588	Prbj.g_01492	Prbk.g_00504
OG0001589	Prbj.g_00452	Prbk.g_01408
OG0001590	Prbj.g_02501	Prbk.g_02557
OG0001591	Prbj.g_02526	Prbk.g_02583
OG0001592	Prbj.g_01945	Prbk.g_02150
OG0001598	Prbj.g_00951	Prbk.g_01039
OG0001605	Prbj.g_00038	Prbk.g_01656
OG0001614	Prbj.g_01590	Prbk.g_00229
OG0001615	Prbj.g_02667	Prbk.g_02685
OG0001616	Prbj.g_01911	Prbk.g_01500
OG0001617	Prbj.g_01092	Prbk.g_01955
OG0001618	Prbj.g_02188	Prbk.g_00609
OG0001619	Prbj.g_02282	Prbk.g_02338
OG0001620	Prbj.g_00326	Prbk.g_00886
OG0001621	Prbj.g_01358	Prbk.g_00370
OG0001622	Prbj.g_02050	Prbk.g_02255
OG0001627	Prbj.g_01682	Prbk.g_02008
OG0001634	Prbj.g_00823	Prbk.g_00710
OG0001635	Prbj.g_02633	Prbk.g_02658
OG0001636	Prbj.g_01209	Prbk.g_01612
OG0001637	Prbj.g_00436	Prbk.g_01392
OG0001638	Prbj.g_00490	Prbk.g_01446
OG0001639	Prbj.g_01685	Prbk.g_02005
OG0001640	Prbj.g_01851	Prbk.g_00069
OG0001641	Prbj.g_02238	Prbk.g_02294
OG0001642	Prbj.g_02499	Prbk.g_02555
OG0001643	Prbj.g_02578	Prbk.g_02636
OG0001652	Prbj.g_01185	Prbk.g_01636
OG0001653	Prbj.g_00601	Prbk.g_00030
OG0001654	Prbj.g_01683	Prbk.g_02007
OG0001655	Prbj.g_00072	Prbk.g_00356
OG0001655	Prbj.g_00229	Prbk.g_00692
OG0001656	Prbj.g_00357	Prbk.g_00855
OG0001657	Prbj.g_00532	Prbk.g_00762
OG0001658	Prbj.g_01954	Prbk.g_02159
OG0001661	Prbj.g_00045	Prbk.g_01663
OG0001661	Prbj.g_00051	Prbk.g_01668
OG0001670	Prbj.g_00736	Prbk.g_01742
OG0001671	Prbj.g_00254	Prbk.g_00666
OG0001672	Prbj.g_00578	Prbk.g_01306
OG0001673	Prbj.g_00178	Prbk.g_01367
OG0001674	Prbj.g_00432	Prbk.g_01388
OG0001674	Prbj.g_00431	Prbk.g_01387
OG0001675	Prbj.g_02223	Prbk.g_00574
OG0001675	Prbj.g_02221	Prbk.g_00576
OG0001676	Prbj.g_00354	Prbk.g_00858
OG0001677	Prbj.g_00366	Prbk.g_00846
OG0001680	Prbj.g_01373	Prbk.g_00385
OG0001684	Prbj.g_01783	Prbk.g_01128
OG0001691	Prbj.g_02325	Prbk.g_02381
OG0001692	Prbj.g_01051	Prbk.g_00254
OG0001693	Prbj.g_00070	Prbk.g_00358
OG0001694	Prbj.g_01407	Prbk.g_00419
OG0001695	Prbj.g_02036	Prbk.g_02241
OG0001696	Prbj.g_00920	Prbk.g_01828
OG0001698	Prbj.g_00764	Prbk.g_01771
OG0001702	Prbj.g_00591	Prbk.g_01293
