Orthogroup	Prbj	Prav
OG0001124	Prbj.g_02207	Prav.g_00911
OG0001125	Prbj.g_02205	Prav.g_00912
OG0001126	Prbj.g_01850	Prav.g_00922
OG0001127	Prbj.g_01849	Prav.g_00923
OG0001128	Prbj.g_01846	Prav.g_00925
OG0001129	Prbj.g_01845	Prav.g_00926
OG0001130	Prbj.g_01844	Prav.g_00927
OG0001131	Prbj.g_02687	Prav.g_00242
OG0001132	Prbj.g_02537	Prav.g_00252
OG0001133	Prbj.g_02555	Prav.g_00019
OG0001134	Prbj.g_01990	Prav.g_00033
OG0001135	Prbj.g_01992	Prav.g_00036
OG0001136	Prbj.g_00969	Prav.g_00062
OG0001137	Prbj.g_00832	Prav.g_00073
OG0001138	Prbj.g_00004	Prav.g_01855
OG0001139	Prbj.g_00006	Prav.g_01854
OG0001140	Prbj.g_00007	Prav.g_01853
OG0001141	Prbj.g_00008	Prav.g_01852
OG0001142	Prbj.g_00009	Prav.g_01851
OG0001143	Prbj.g_01907	Prav.g_01844
OG0001144	Prbj.g_02153	Prav.g_01839
OG0001145	Prbj.g_01717	Prav.g_01430
OG0001146	Prbj.g_01733	Prav.g_01442
OG0001147	Prbj.g_00121	Prav.g_01459
OG0001148	Prbj.g_01640	Prav.g_01475
OG0001149	Prbj.g_01641	Prav.g_01476
OG0001150	Prbj.g_01642	Prav.g_01477
OG0001151	Prbj.g_01654	Prav.g_01488
OG0001152	Prbj.g_01655	Prav.g_01489
OG0001153	Prbj.g_00651	Prav.g_01610
OG0001154	Prbj.g_00652	Prav.g_01611
OG0001155	Prbj.g_01686	Prav.g_01623
OG0001156	Prbj.g_01689	Prav.g_01626
OG0001157	Prbj.g_02538	Prav.g_01627
OG0001158	Prbj.g_01690	Prav.g_01628
OG0001159	Prbj.g_01691	Prav.g_01629
OG0001160	Prbj.g_00884	Prav.g_01653
OG0001161	Prbj.g_02535	Prav.g_01664
OG0001162	Prbj.g_00780	Prav.g_01675
OG0001163	Prbj.g_00870	Prav.g_01753
OG0001164	Prbj.g_00865	Prav.g_01757
OG0001165	Prbj.g_00862	Prav.g_01760
OG0001166	Prbj.g_00482	Prav.g_01780
OG0001167	Prbj.g_00461	Prav.g_01797
OG0001168	Prbj.g_00459	Prav.g_01799
OG0001169	Prbj.g_00457	Prav.g_01801
OG0001170	Prbj.g_00455	Prav.g_01803
OG0001171	Prbj.g_00445	Prav.g_01813
OG0001172	Prbj.g_02653	Prav.g_00271
OG0001173	Prbj.g_02652	Prav.g_00272
OG0001174	Prbj.g_02644	Prav.g_00280
OG0001175	Prbj.g_02643	Prav.g_00281
OG0001176	Prbj.g_01028	Prav.g_00288
OG0001177	Prbj.g_01030	Prav.g_00291
OG0001178	Prbj.g_00851	Prav.g_00296
OG0001179	Prbj.g_00999	Prav.g_00616
OG0001180	Prbj.g_00407	Prav.g_00638
OG0001181	Prbj.g_00403	Prav.g_00642
OG0001182	Prbj.g_00394	Prav.g_00649
OG0001183	Prbj.g_00367	Prav.g_00654
OG0001184	Prbj.g_01509	Prav.g_00670
OG0001185	Prbj.g_01592	Prav.g_00684
OG0001186	Prbj.g_01253	Prav.g_00707
OG0001187	Prbj.g_01249	Prav.g_00711
OG0001188	Prbj.g_01245	Prav.g_00713
OG0001189	Prbj.g_01223	Prav.g_00730
OG0001190	Prbj.g_01955	Prav.g_00734
OG0001191	Prbj.g_01968	Prav.g_00744
OG0001192	Prbj.g_01975	Prav.g_00749
OG0001193	Prbj.g_02013	Prav.g_00759
OG0001194	Prbj.g_02019	Prav.g_00760
OG0001195	Prbj.g_02020	Prav.g_00761
OG0001196	Prbj.g_02056	Prav.g_00774
OG0001197	Prbj.g_02058	Prav.g_00775
OG0001198	Prbj.g_02070	Prav.g_00783
OG0001199	Prbj.g_00570	Prav.g_00139
OG0001200	Prbj.g_00572	Prav.g_00141
OG0001201	Prbj.g_00621	Prav.g_00173
OG0001202	Prbj.g_01164	Prav.g_00839
OG0001203	Prbj.g_02610	Prav.g_00800
OG0001204	Prbj.g_01340	Prav.g_01890
OG0001205	Prbj.g_00110	Prav.g_01044
OG0001206	Prbj.g_00151	Prav.g_01060
OG0001207	Prbj.g_01638	Prav.g_01075
OG0001208	Prbj.g_01628	Prav.g_01080
OG0001209	Prbj.g_02130	Prav.g_01133
OG0001210	Prbj.g_02142	Prav.g_01138
OG0001211	Prbj.g_01864	Prav.g_01148
OG0001212	Prbj.g_01771	Prav.g_01192
OG0001213	Prbj.g_02565	Prav.g_01227
OG0001214	Prbj.g_02575	Prav.g_01235
OG0001215	Prbj.g_00932	Prav.g_01288
OG0001216	Prbj.g_02181	Prav.g_00308
OG0001217	Prbj.g_01884	Prav.g_00346
OG0001218	Prbj.g_00663	Prav.g_00355
OG0001219	Prbj.g_02311	Prav.g_00385
OG0001220	Prbj.g_02503	Prav.g_00448
OG0001221	Prbj.g_02364	Prav.g_00510
OG0001222	Prbj.g_01984	Prav.g_00548
OG0001223	Prbj.g_02243	Prav.g_00574
OG0001224	Prbj.g_01842	Prav.g_00929
OG0001225	Prbj.g_01840	Prav.g_00931
OG0001226	Prbj.g_00678	Prav.g_00236
OG0001227	Prbj.g_01669	Prav.g_00255
OG0001228	Prbj.g_02158	Prav.g_01836
OG0001229	Prbj.g_00873	Prav.g_01471
OG0001230	Prbj.g_01046	Prav.g_01570
OG0001231	Prbj.g_01184	Prav.g_01673
OG0001232	Prbj.g_00477	Prav.g_01784
OG0001233	Prbj.g_00454	Prav.g_01804
OG0001234	Prbj.g_02640	Prav.g_00283
OG0001235	Prbj.g_01033	Prav.g_00293
OG0001236	Prbj.g_01505	Prav.g_00667
OG0001237	Prbj.g_01512	Prav.g_00671
OG0001238	Prbj.g_01969	Prav.g_00745
OG0001239	Prbj.g_00567	Prav.g_00136
OG0001240	Prbj.g_00604	Prav.g_00158
OG0001241	Prbj.g_00614	Prav.g_00166
OG0001242	Prbj.g_01560	Prav.g_00184
OG0001243	Prbj.g_01529	Prav.g_00190
OG0001245	Prbj.g_00689	Prav.g_00997
OG0001246	Prbj.g_02091	Prav.g_01102
OG0001247	Prbj.g_02453	Prav.g_01281
OG0001248	Prbj.g_00943	Prav.g_01283
OG0001249	Prbj.g_00347	Prav.g_00373
OG0001250	Prbj.g_02482	Prav.g_00437
OG0001252	Prbj.g_01847	Prav.g_00924
OG0001253	Prbj.g_00696	Prav.g_00256
OG0001254	Prbj.g_01991	Prav.g_00035
OG0001255	Prbj.g_00769	Prav.g_00049
OG0001258	Prbj.g_00864	Prav.g_01758
OG0001259	Prbj.g_00456	Prav.g_01802
OG0001260	Prbj.g_00426	Prav.g_01819
OG0001261	Prbj.g_00990	Prav.g_00624
OG0001262	Prbj.g_01226	Prav.g_00728
OG0001263	Prbj.g_01531	Prav.g_00193
OG0001265	Prbj.g_01558	Prav.g_00183
OG0001266	Prbj.g_01168	Prav.g_00835
OG0001267	Prbj.g_01405	Prav.g_01926
OG0001268	Prbj.g_00335	Prav.g_01985
OG0001269	Prbj.g_02500	Prav.g_00978
OG0001270	Prbj.g_00098	Prav.g_01033
OG0001271	Prbj.g_00131	Prav.g_01070
OG0001272	Prbj.g_01624	Prav.g_01084
OG0001273	Prbj.g_02568	Prav.g_01229
OG0001274	Prbj.g_00269	Prav.g_01308, Prav.g_01311
OG0001275	Prbj.g_02227	Prav.g_00584
OG0001276	Prbj.g_02210	Prav.g_00908
OG0001277	Prbj.g_02042	Prav.g_00244
OG0001278	Prbj.g_02165	Prav.g_01831
OG0001279	Prbj.g_01299	Prav.g_01392
OG0001280	Prbj.g_01725	Prav.g_01437
OG0001281	Prbj.g_01734	Prav.g_01443
OG0001283	Prbj.g_02051	Prav.g_01493
OG0001285	Prbj.g_00473	Prav.g_01787
OG0001286	Prbj.g_00409	Prav.g_00636
OG0001288	Prbj.g_01286	Prav.g_00700
OG0001290	Prbj.g_00613	Prav.g_00165
OG0001291	Prbj.g_01541	Prav.g_00200
OG0001292	Prbj.g_01346	Prav.g_01895
OG0001293	Prbj.g_01369	Prav.g_01908
OG0001294	Prbj.g_00826	Prav.g_00995
OG0001295	Prbj.g_02145	Prav.g_01065
OG0001297	Prbj.g_02100	Prav.g_01112
OG0001298	Prbj.g_01797	Prav.g_01174
OG0001300	Prbj.g_00947	Prav.g_01291
OG0001301	Prbj.g_00755	Prav.g_01294
OG0001302	Prbj.g_01337	Prav.g_00383
OG0001303	Prbj.g_02309	Prav.g_00946
OG0001307	Prbj.g_00670	Prav.g_01456
OG0001308	Prbj.g_01074	Prav.g_01588
OG0001309	Prbj.g_02106	Prav.g_01670
OG0001310	Prbj.g_00488	Prav.g_01773
OG0001311	Prbj.g_02208	Prav.g_00910
OG0001313	Prbj.g_00142, Prbj.g_00143	Prav.g_00971, Prav.g_01872, Prav.g_01873, Prav.g_01362, Prav.g_01373, Prav.g_00970, Prav.g_01453, Prav.g_01871
OG0001316	Prbj.g_01548	Prav.g_00205
OG0001319	Prbj.g_01395	Prav.g_01919
OG0001321	Prbj.g_00119	Prav.g_01050
OG0001322	Prbj.g_00120	Prav.g_01051
OG0001323	Prbj.g_02109	Prav.g_01117
OG0001324	Prbj.g_00948	Prav.g_01292
OG0001326	Prbj.g_02026	Prav.g_00472
OG0001328	Prbj.g_02357	Prav.g_00254
OG0001329	Prbj.g_00043	Prav.g_00026
OG0001330	Prbj.g_01718	Prav.g_01408
OG0001331	Prbj.g_01644	Prav.g_01479
OG0001332	Prbj.g_01674	Prav.g_01621
OG0001333	Prbj.g_00460	Prav.g_01798
OG0001334	Prbj.g_00363	Prav.g_00657
OG0001335	Prbj.g_00362	Prav.g_00658
OG0001336	Prbj.g_02052	Prav.g_00771
OG0001339	Prbj.g_00616	Prav.g_00168
OG0001340	Prbj.g_00352	Prav.g_01974
OG0001341	Prbj.g_02463	Prav.g_00344
OG0001344	Prbj.g_00845	Prav.g_00069
OG0001347	Prbj.g_00979	Prav.g_00299
OG0001348	Prbj.g_00249	Prav.g_01693
OG0001352	Prbj.g_00760	Prav.g_01278
OG0001353	Prbj.g_02473	Prav.g_00429
OG0001354	Prbj.g_02252	Prav.g_00566
OG0001355	Prbj.g_02368	Prav.g_01704, Prav.g_00969
OG0001356	Prbj.g_01986	Prav.g_00957
OG0001358	Prbj.g_02549	Prav.g_01218
OG0001360	Prbj.g_00018	Prav.g_00257
OG0001361	Prbj.g_00309	Prav.g_01865
OG0001362	Prbj.g_01078	Prav.g_01592
OG0001363	Prbj.g_01080	Prav.g_01594
OG0001365	Prbj.g_01960	Prav.g_00738
OG0001369	Prbj.g_00603	Prav.g_00157
OG0001371	Prbj.g_00184	Prav.g_01277
OG0001372	Prbj.g_01324	Prav.g_00354, Prav.g_01325
OG0001373	Prbj.g_02025	Prav.g_00471
OG0001374	Prbj.g_02033	Prav.g_00479
OG0001376	Prbj.g_01978	Prav.g_00220
OG0001377	Prbj.g_01977	Prav.g_00221
OG0001378	Prbj.g_00091	Prav.g_00003
OG0001379	Prbj.g_01720	Prav.g_01432
OG0001380	Prbj.g_02508	Prav.g_01461
OG0001381	Prbj.g_02689	Prav.g_01467
OG0001382	Prbj.g_02174	Prav.g_01686
OG0001385	Prbj.g_02022	Prav.g_00468
OG0001386	Prbj.g_02023	Prav.g_00469
OG0001387	Prbj.g_02024	Prav.g_00470
OG0001388	Prbj.g_02027	Prav.g_00473
OG0001389	Prbj.g_02028	Prav.g_00474
OG0001390	Prbj.g_02029	Prav.g_00475
OG0001391	Prbj.g_02030	Prav.g_00476
OG0001392	Prbj.g_02031	Prav.g_00477
OG0001393	Prbj.g_02032	Prav.g_00478
OG0001395	Prbj.g_02197	Prav.g_00920
OG0001396	Prbj.g_01277	Prav.g_00300
OG0001397	Prbj.g_01079	Prav.g_01593
OG0001398	Prbj.g_00690	Prav.g_01700
OG0001399	Prbj.g_00377, Prbj.g_00390	Prav.g_00285
OG0001401	Prbj.g_02477	Prav.g_01365
OG0001402	Prbj.g_02554	Prav.g_01328
OG0001403	Prbj.g_01203	Prav.g_00098
OG0001405	Prbj.g_00360	Prav.g_01972
OG0001406	Prbj.g_01979	Prav.g_00219
OG0001409	Prbj.g_00834	Prav.g_00072
OG0001410	Prbj.g_00671	Prav.g_01457
OG0001414	Prbj.g_00181	Prav.g_00809
OG0001415	Prbj.g_01776	Prav.g_00807
OG0001416	Prbj.g_01731	Prav.g_01057
OG0001418	Prbj.g_02636	Prav.g_01282
OG0001422	Prbj.g_00158	Prav.g_01691
OG0001425	Prbj.g_01972	Prav.g_00748
OG0001431	Prbj.g_00731	Prav.g_01406
OG0001434	Prbj.g_02385	Prav.g_00518
OG0001435	Prbj.g_02336	Prav.g_00495
OG0001437	Prbj.g_01775	Prav.g_00808
OG0001438	Prbj.g_01420	Prav.g_01939
OG0001441	Prbj.g_02111	Prav.g_01119
OG0001442	Prbj.g_02389	Prav.g_00337
OG0001443	Prbj.g_00872	Prav.g_01744
OG0001446	Prbj.g_00047	Prav.g_00144
OG0001449	Prbj.g_01327	Prav.g_01010
OG0001450	Prbj.g_00921	Prav.g_01285
OG0001451	Prbj.g_02199	Prav.g_00457
OG0001455	Prbj.g_00227	Prav.g_00021, Prav.g_01388
OG0001462	Prbj.g_01210	Prav.g_00102
OG0001463	Prbj.g_01413	Prav.g_01932
OG0001464	Prbj.g_00351	Prav.g_01975
OG0001470	Prbj.g_01255	Prav.g_01509
OG0001472	Prbj.g_00907	Prav.g_01669
OG0001474	Prbj.g_00334	Prav.g_01986
OG0001475	Prbj.g_01257	Prav.g_01511
OG0001479	Prbj.g_00337	Prav.g_01983
OG0001481	Prbj.g_01896	Prav.g_00992
OG0001485	Prbj.g_01678	Prav.g_01705
OG0001491	Prbj.g_00023	Prav.g_00381
OG0001494	Prbj.g_01124	Prav.g_01553
OG0001495	Prbj.g_01031	Prav.g_00290
OG0001500	Prbj.g_00180	Prav.g_01910
OG0001501	Prbj.g_00168	Prav.g_01313
OG0001503	Prbj.g_01336	Prav.g_00039
OG0001506	Prbj.g_00036	Prav.g_01619
OG0001508	Prbj.g_01254	Prav.g_01508
OG0001525	Prbj.g_02626	Prav.g_01678
OG0001528	Prbj.g_01251	Prav.g_01510
OG0001550	Prbj.g_00688	Prav.g_00024
OG0001553	Prbj.g_01053	Prav.g_01575
OG0001555	Prbj.g_01316	Prav.g_01683
OG0001558	Prbj.g_01187	Prav.g_01353
OG0001565	Prbj.g_02457	Prav.g_01021
OG0001569	Prbj.g_02632	Prav.g_00262
OG0001598	Prbj.g_00951	Prav.g_01879, Prav.g_01383
OG0001605	Prbj.g_00038	Prav.g_00901
OG0001627	Prbj.g_01682	Prav.g_00351
OG0001652	Prbj.g_01185	Prav.g_01351
OG0001670	Prbj.g_00736	Prav.g_01710
OG0001671	Prbj.g_00254	Prav.g_01358
OG0001696	Prbj.g_00920	Prav.g_00458
OG0001698	Prbj.g_00764	Prav.g_00228
OG0001737	Prbj.g_01425	Prav.g_01364
OG0001749	Prbj.g_01475	Prav.g_01554
OG0001842	Prbj.g_01812	Prav.g_00966
OG0001930	Prbj.g_01813	Prav.g_00967
OG0001931	Prbj.g_01814	Prav.g_00968
OG0001963	Prbj.g_00374	Prav.g_01742
OG0001992	Prbj.g_00379	Prav.g_00361
OG0002015	Prbj.g_01478	Prav.g_01525
OG0002036	Prbj.g_00859	Prav.g_01724
OG0002291	Prbj.g_01140	Prav.g_01391
OG0002424	Prbj.g_01154	Prav.g_01697
OG0002590	Prbj.g_00420, Prbj.g_00791	Prav.g_01870, Prav.g_01888
