Orthogroup	Praf	Prah
OG0001132	Praf.g_02139	Prah.g_02015
OG0001133	Praf.g_02138	Prah.g_02014
OG0001134	Praf.g_02137	Prah.g_02013
OG0001135	Praf.g_02136	Prah.g_02012
OG0001136	Praf.g_02135	Prah.g_02011
OG0001137	Praf.g_02134	Prah.g_02010
OG0001138	Praf.g_02133	Prah.g_02009
OG0001139	Praf.g_02132	Prah.g_02008
OG0001140	Praf.g_02131	Prah.g_02007
OG0001141	Praf.g_02128	Prah.g_02004
OG0001142	Praf.g_02127	Prah.g_02003
OG0001143	Praf.g_02126	Prah.g_02002
OG0001144	Praf.g_02124	Prah.g_02000
OG0001145	Praf.g_02122	Prah.g_01998
OG0001146	Praf.g_02121	Prah.g_01997
OG0001147	Praf.g_02118	Prah.g_01994
OG0001148	Praf.g_02117	Prah.g_01993
OG0001149	Praf.g_02112	Prah.g_01991
OG0001150	Praf.g_02109	Prah.g_01988
OG0001151	Praf.g_02108	Prah.g_01987
OG0001152	Praf.g_02107	Prah.g_01986
OG0001153	Praf.g_02106	Prah.g_01985
OG0001154	Praf.g_02105	Prah.g_01984
OG0001155	Praf.g_02104	Prah.g_01983
OG0001156	Praf.g_02103	Prah.g_01982
OG0001157	Praf.g_02101	Prah.g_01980
OG0001158	Praf.g_02099	Prah.g_01978
OG0001159	Praf.g_02097	Prah.g_01977
OG0001160	Praf.g_02096	Prah.g_01976
OG0001161	Praf.g_02082	Prah.g_01966
OG0001162	Praf.g_02081	Prah.g_01965
OG0001163	Praf.g_02079	Prah.g_01963
OG0001164	Praf.g_02078	Prah.g_01962
OG0001165	Praf.g_02077	Prah.g_01961
OG0001166	Praf.g_02076	Prah.g_01960
OG0001167	Praf.g_02075	Prah.g_01958
OG0001168	Praf.g_02372	Prah.g_02224
OG0001169	Praf.g_02375	Prah.g_02227
OG0001170	Praf.g_02383	Prah.g_02231
OG0001171	Praf.g_02384	Prah.g_02232
OG0001172	Praf.g_02386	Prah.g_02234
OG0001173	Praf.g_02388	Prah.g_02236
OG0001174	Praf.g_02391	Prah.g_02239
OG0001175	Praf.g_02393	Prah.g_02241
OG0001176	Praf.g_02395	Prah.g_02243
OG0001177	Praf.g_02397	Prah.g_02245
OG0001178	Praf.g_02398	Prah.g_02246
OG0001179	Praf.g_02399	Prah.g_02247
OG0001180	Praf.g_00196	Prah.g_00168
OG0001181	Praf.g_00195	Prah.g_00167
OG0001182	Praf.g_00194	Prah.g_00166
OG0001183	Praf.g_00193	Prah.g_00165
OG0001184	Praf.g_00192	Prah.g_00164
OG0001185	Praf.g_00191	Prah.g_00163
OG0001186	Praf.g_00184	Prah.g_00156
OG0001187	Praf.g_00183	Prah.g_00155
OG0001188	Praf.g_00182	Prah.g_00154
OG0001189	Praf.g_00180	Prah.g_00152
OG0001190	Praf.g_00179	Prah.g_00151
OG0001191	Praf.g_00177	Prah.g_00149
OG0001192	Praf.g_00175	Prah.g_00146
OG0001193	Praf.g_00174	Prah.g_00145
OG0001194	Praf.g_00173	Prah.g_00144
OG0001195	Praf.g_00165	Prah.g_00136
OG0001196	Praf.g_00163	Prah.g_00134
OG0001197	Praf.g_00158	Prah.g_00130
OG0001198	Praf.g_00157	Prah.g_00129
OG0001199	Praf.g_00156	Prah.g_00128
OG0001200	Praf.g_00155	Prah.g_00127
OG0001201	Praf.g_00154	Prah.g_00126
OG0001202	Praf.g_00153	Prah.g_00125
OG0001203	Praf.g_00091	Prah.g_00088
OG0001204	Praf.g_00089	Prah.g_00086
OG0001205	Praf.g_00088	Prah.g_00085
OG0001206	Praf.g_00087	Prah.g_00084
OG0001207	Praf.g_00083	Prah.g_00080
OG0001208	Praf.g_00082	Prah.g_00079
OG0001209	Praf.g_00081	Prah.g_00078
OG0001210	Praf.g_00077	Prah.g_00076
OG0001211	Praf.g_00075	Prah.g_00074
OG0001212	Praf.g_00074	Prah.g_00073
OG0001213	Praf.g_00072	Prah.g_00071
OG0001214	Praf.g_00071	Prah.g_00070
OG0001215	Praf.g_00070	Prah.g_00068
OG0001216	Praf.g_00069	Prah.g_00067
OG0001217	Praf.g_00068	Prah.g_00066
OG0001218	Praf.g_00067	Prah.g_00065
OG0001219	Praf.g_00064	Prah.g_00063
OG0001220	Praf.g_00063	Prah.g_00062
OG0001221	Praf.g_00062	Prah.g_00061
OG0001222	Praf.g_00060	Prah.g_00059
OG0001223	Praf.g_00056	Prah.g_00055
OG0001224	Praf.g_00054	Prah.g_00053
OG0001225	Praf.g_02656	Prah.g_02490
OG0001226	Praf.g_02657	Prah.g_02491
OG0001227	Praf.g_02658	Prah.g_02492
OG0001228	Praf.g_02659	Prah.g_02493
OG0001229	Praf.g_02661	Prah.g_02495
OG0001230	Praf.g_02662	Prah.g_02496
OG0001231	Praf.g_02663	Prah.g_02497
OG0001232	Praf.g_02665	Prah.g_02499
OG0001233	Praf.g_02667	Prah.g_02501
OG0001234	Praf.g_02669	Prah.g_02503
OG0001235	Praf.g_02670	Prah.g_02504
OG0001236	Praf.g_02671	Prah.g_02505
OG0001237	Praf.g_02674	Prah.g_02508
OG0001238	Praf.g_02680	Prah.g_02513
OG0001239	Praf.g_02702	Prah.g_02536
OG0001240	Praf.g_02716	Prah.g_02540
OG0001241	Praf.g_02717	Prah.g_02541
OG0001242	Praf.g_02719	Prah.g_02543
OG0001243	Praf.g_02720	Prah.g_02544
OG0001244	Praf.g_02723	Prah.g_02547
OG0001245	Praf.g_02724	Prah.g_02548
OG0001246	Praf.g_02728	Prah.g_02550
OG0001247	Praf.g_02729	Prah.g_02551
OG0001248	Praf.g_02730	Prah.g_02552
OG0001249	Praf.g_02743	Prah.g_02565
OG0001250	Praf.g_02753	Prah.g_02574
OG0001251	Praf.g_02754	Prah.g_02575
OG0001252	Praf.g_02755	Prah.g_02576
OG0001253	Praf.g_02756	Prah.g_02577
OG0001254	Praf.g_02758	Prah.g_02579
OG0001255	Praf.g_02759	Prah.g_02580
OG0001256	Praf.g_02764	Prah.g_02584
OG0001257	Praf.g_02765	Prah.g_02586
OG0001258	Praf.g_02766	Prah.g_02587
OG0001259	Praf.g_02770	Prah.g_02591
OG0001260	Praf.g_02772	Prah.g_02593
OG0001261	Praf.g_02773	Prah.g_02594
OG0001262	Praf.g_02775	Prah.g_02596
OG0001263	Praf.g_02777	Prah.g_02598
OG0001264	Praf.g_02779	Prah.g_02600
OG0001265	Praf.g_02780	Prah.g_02601
OG0001266	Praf.g_02781	Prah.g_02602
OG0001267	Praf.g_02782	Prah.g_02603
OG0001268	Praf.g_02783	Prah.g_02604
OG0001269	Praf.g_00261	Prah.g_01880
OG0001271	Praf.g_02437	Prah.g_02287
OG0001272	Praf.g_02280	Prah.g_02135
OG0001273	Praf.g_02055	Prah.g_01941
OG0001274	Praf.g_00597	Prah.g_01564
OG0001275	Praf.g_00615	Prah.g_01545
OG0001276	Praf.g_00738	Prah.g_01418
OG0001278	Praf.g_01614	Prah.g_00581
OG0001279	Praf.g_01460	Prah.g_00734
OG0001280	Praf.g_01333	Prah.g_00856
OG0001281	Praf.g_00991	Prah.g_01192
OG0001282	Praf.g_01473	Prah.g_00722
OG0001285	Praf.g_01134	Prah.g_01037
OG0001286	Praf.g_00852	Prah.g_01324
OG0001288	Praf.g_00976	Prah.g_01203
OG0001289	Praf.g_00535	Prah.g_01622
OG0001291	Praf.g_00639	Prah.g_01521
OG0001292	Praf.g_01145	Prah.g_01050
OG0001293	Praf.g_01950	Prah.g_00282
OG0001294	Praf.g_01484	Prah.g_00710
OG0001296	Praf.g_00492	Prah.g_01665
OG0001297	Praf.g_00487	Prah.g_01670
OG0001298	Praf.g_00484	Prah.g_01673
OG0001299	Praf.g_02197	Prah.g_02068
OG0001300	Praf.g_00474	Prah.g_01682
OG0001301	Praf.g_02392	Prah.g_02240
OG0001302	Praf.g_00159	Prah.g_00131
OG0001303	Praf.g_00058	Prah.g_00057
OG0001304	Praf.g_02768	Prah.g_02589
OG0001305	Praf.g_01095	Prah.g_01100
OG0001306	Praf.g_01988	Prah.g_00231
OG0001307	Praf.g_00036	Prah.g_00037
OG0001308	Praf.g_00318	Prah.g_01841
OG0001309	Praf.g_00315	Prah.g_01844
OG0001310	Praf.g_00313	Prah.g_01846
OG0001311	Praf.g_00260	Prah.g_01881
OG0001313	Praf.g_02402	Prah.g_02251
OG0001315	Praf.g_02206	Prah.g_02077
OG0001316	Praf.g_02234, Praf.g_02225	Prah.g_01868
OG0001316	Praf.g_02218	Prah.g_02090
OG0001318	Praf.g_01694	Prah.g_00499
OG0001319	Praf.g_01853	Prah.g_00356
OG0001320	Praf.g_01284	Prah.g_00906
OG0001321	Praf.g_01278	Prah.g_00911
OG0001322	Praf.g_02752	Prah.g_02573
OG0001323	Praf.g_00055	Prah.g_00054
OG0001325	Praf.g_01002	Prah.g_01182
OG0001326	Praf.g_00926	Prah.g_01250
OG0001327	Praf.g_01894	Prah.g_00325
OG0001328	Praf.g_00017	Prah.g_00018
OG0001329	Praf.g_00454	Prah.g_01704
OG0001330	Praf.g_00403	Prah.g_01761
OG0001331	Praf.g_02387	Prah.g_02235
OG0001332	Praf.g_02429	Prah.g_02279
OG0001334	Praf.g_00676	Prah.g_01481
OG0001335	Praf.g_01640	Prah.g_00555
OG0001336	Praf.g_01105	Prah.g_01120
OG0001338	Praf.g_00805	Prah.g_01354
OG0001339	Praf.g_00789	Prah.g_01370
OG0001340	Praf.g_02762	Prah.g_02582
OG0001341	Praf.g_00497	Prah.g_01658
OG0001343	Praf.g_00486	Prah.g_01671
OG0001344	Praf.g_00426	Prah.g_01737
OG0001345	Praf.g_02111	Prah.g_01990
OG0001346	Praf.g_00176	Prah.g_00148
OG0001347	Praf.g_00061	Prah.g_00060
OG0001348	Praf.g_02404	Prah.g_02253
OG0001349	Praf.g_00217	Prah.g_00187
OG0001351	Praf.g_02522	Prah.g_02363
OG0001352	Praf.g_02211	Prah.g_02083
OG0001353	Praf.g_02252	Prah.g_02108
OG0001354	Praf.g_02279	Prah.g_02134
OG0001355	Praf.g_02048	Prah.g_01934
OG0001356	Praf.g_01750	Prah.g_00443
OG0001357	Praf.g_01991	Prah.g_00228
OG0001358	Praf.g_01910	Prah.g_00309
OG0001359	Praf.g_00601	Prah.g_01560
OG0001362	Praf.g_00722	Prah.g_01435
OG0001363	Praf.g_02550	Prah.g_02393
OG0001365	Praf.g_01598	Prah.g_00597
OG0001367	Praf.g_01351	Prah.g_00837
OG0001368	Praf.g_01334	Prah.g_00855
OG0001371	Praf.g_00893	Prah.g_01284
OG0001372	Praf.g_01769	Prah.g_00431
OG0001375	Praf.g_00436	Prah.g_01726
OG0001376	Praf.g_02089	Prah.g_01971
OG0001376	Praf.g_02643, Praf.g_01869	Prah.g_00340
OG0001377	Praf.g_00160	Prah.g_00132
OG0001378	Praf.g_01332	Prah.g_00857
OG0001382	Praf.g_02414	Prah.g_02263
OG0001385	Praf.g_02269	Prah.g_02124
OG0001388	Praf.g_00819	Prah.g_01342
OG0001389	Praf.g_01958	Prah.g_00256
OG0001391	Praf.g_00624	Prah.g_01537
OG0001393	Praf.g_00642	Prah.g_01518
OG0001404	Praf.g_01431	Prah.g_00756
OG0001421	Praf.g_01421	Prah.g_00766
OG0001422	Praf.g_00356	Prah.g_00994, Prah.g_00343
OG0001425	Praf.g_02074	Prah.g_01957
OG0001427	Praf.g_00644	Prah.g_01516
OG0001436	Praf.g_01298	Prah.g_00891
OG0001437	Praf.g_02569	Prah.g_02412
OG0001438	Praf.g_02763	Prah.g_02583
OG0001439	Praf.g_00331	Prah.g_01078
OG0001439	Praf.g_01166	Prah.g_01074
OG0001441	Praf.g_01375	Prah.g_00813
OG0001446	Praf.g_02686	Prah.g_02519
OG0001446	Praf.g_01026	Prah.g_01163
OG0001447	Praf.g_01933	Prah.g_00299
OG0001447	Praf.g_01931	Prah.g_00300
OG0001448	Praf.g_01665	Prah.g_00527
OG0001450	Praf.g_00960	Prah.g_01213
OG0001456	Praf.g_01004	Prah.g_01180
OG0001458	Praf.g_02673	Prah.g_02507
OG0001459	Praf.g_01085	Prah.g_01003
OG0001463	Praf.g_00966	Prah.g_01208
OG0001465	Praf.g_00737	Prah.g_01419
OG0001468	Praf.g_01589	Prah.g_00606
OG0001475	Praf.g_01297	Prah.g_00892
OG0001476	Praf.g_01791	Prah.g_00411
OG0001480	Praf.g_02594, Praf.g_02427	Prah.g_02278
OG0001482	Praf.g_02333	Prah.g_02184
OG0001484	Praf.g_01576	Prah.g_00621
OG0001485	Praf.g_01231	Prah.g_00964
OG0001488	Praf.g_02678	Prah.g_02512
OG0001489	Praf.g_02677	Prah.g_02511
OG0001490	Praf.g_02676	Prah.g_02510
OG0001491	Praf.g_01130	Prah.g_01034
OG0001492	Praf.g_00936	Prah.g_01240
OG0001493	Praf.g_01997	Prah.g_00223
OG0001494	Praf.g_00883	Prah.g_01294
OG0001496	Praf.g_00803	Prah.g_01356
OG0001500	Praf.g_01500	Prah.g_00696
OG0001501	Praf.g_01670	Prah.g_00522
OG0001502	Praf.g_01084	Prah.g_01002
OG0001502	Praf.g_01069	Prah.g_01127
OG0001502	Praf.g_00999	Prah.g_01184
OG0001502	Praf.g_01020	Prah.g_01169
OG0001502	Praf.g_01180, Praf.g_01060, Praf.g_01099	Prah.g_01109, Prah.g_01118, Prah.g_01141, Prah.g_01113
OG0001505	Praf.g_01504	Prah.g_00691
OG0001508	Praf.g_00545	Prah.g_01613
OG0001511	Praf.g_02731	Prah.g_02553
OG0001512	Praf.g_02732	Prah.g_02554
OG0001513	Praf.g_02733	Prah.g_02555
OG0001514	Praf.g_02734	Prah.g_02556
OG0001515	Praf.g_02735	Prah.g_02557
OG0001516	Praf.g_02736	Prah.g_02558
OG0001517	Praf.g_02737	Prah.g_02559
OG0001518	Praf.g_02738	Prah.g_02560
OG0001519	Praf.g_02739	Prah.g_02561
OG0001520	Praf.g_02740	Prah.g_02562
OG0001521	Praf.g_02741	Prah.g_02563
OG0001522	Praf.g_02742	Prah.g_02564
OG0001523	Praf.g_01496	Prah.g_00700
OG0001527	Praf.g_00977	Prah.g_01202
OG0001528	Praf.g_00355	Prah.g_01804
OG0001536	Praf.g_01027	Prah.g_01162
OG0001540	Praf.g_00792	Prah.g_01367
OG0001545	Praf.g_01028	Prah.g_01161
OG0001546	Praf.g_00985	Prah.g_01198
OG0001547	Praf.g_00043	Prah.g_00044
OG0001557	Praf.g_00345	Prah.g_01817
OG0001559	Praf.g_02007	Prah.g_00213
OG0001560	Praf.g_01457	Prah.g_00737
OG0001561	Praf.g_01593	Prah.g_00602
OG0001562	Praf.g_01015	Prah.g_01174
OG0001563	Praf.g_01903	Prah.g_00317
OG0001570	Praf.g_01578	Prah.g_00617
OG0001588	Praf.g_01094	Prah.g_01101
OG0001599	Praf.g_01953	Prah.g_00260
OG0001600	Praf.g_00493	Prah.g_01664
OG0001602	Praf.g_02294	Prah.g_02149
OG0001605	Praf.g_00353	Prah.g_01806
OG0001610	Praf.g_00953	Prah.g_01220
OG0001615	Praf.g_02351	Prah.g_02201
OG0001619	Praf.g_02174	Prah.g_02045
OG0001621	Praf.g_02086	Prah.g_01969
OG0001629	Praf.g_00110	Prah.g_00111
OG0001630	Praf.g_00118	Prah.g_00121
OG0001632	Praf.g_02092	Prah.g_00339, Prah.g_01973
OG0001633	Praf.g_01852	Prah.g_00357
OG0001634	Praf.g_01114	Prah.g_01826, Prah.g_01015
OG0001635	Praf.g_02050	Prah.g_01936
OG0001643	Praf.g_02363	Prah.g_02210
OG0001645	Praf.g_00482	Prah.g_01675
OG0001646	Praf.g_00946, Praf.g_01089	Prah.g_01117, Prah.g_01108, Prah.g_01112
OG0001647	Praf.g_01115	Prah.g_01016
OG0001648	Praf.g_01118	Prah.g_01019
OG0001649	Praf.g_01119	Prah.g_01020
OG0001690	Praf.g_00086	Prah.g_00083
OG0001691	Praf.g_00130	Prah.g_00098
OG0001691	Praf.g_00085	Prah.g_00082
OG0001702	Praf.g_02371	Prah.g_02223
OG0001703	Praf.g_01144	Prah.g_01049
OG0001716	Praf.g_00592	Prah.g_01569
OG0001719	Praf.g_00096	Prah.g_00120
OG0001720	Praf.g_00093	Prah.g_00118
OG0001721	Praf.g_00172	Prah.g_00143
OG0001722	Praf.g_00954	Prah.g_01219
OG0001723	Praf.g_00957	Prah.g_01216
OG0001724	Praf.g_01951	Prah.g_02442, Prah.g_02422
OG0001725	Praf.g_02053	Prah.g_01939
OG0001733	Praf.g_00094	Prah.g_00119
OG0001741	Praf.g_00051	Prah.g_00050
OG0001742	Praf.g_02310, Praf.g_02307, Praf.g_01775, Praf.g_01777	Prah.g_00425
OG0001742	Praf.g_00095	Prah.g_01070, Prah.g_02164
OG0001742	Praf.g_02313	Prah.g_02165
OG0001743	Praf.g_00238	Prah.g_01903
OG0001744	Praf.g_00239	Prah.g_01902
OG0001745	Praf.g_00252	Prah.g_01889
OG0001746	Praf.g_01651	Prah.g_00540
OG0001746	Praf.g_00365	Prah.g_01795
OG0001747	Praf.g_00389	Prah.g_01775
OG0001748	Praf.g_00390	Prah.g_01774
OG0001749	Praf.g_00428	Prah.g_01735
OG0001750	Praf.g_00778	Prah.g_01379
OG0001751	Praf.g_00876	Prah.g_01301
OG0001752	Praf.g_00924	Prah.g_01252
OG0001753	Praf.g_01214	Prah.g_00978
OG0001754	Praf.g_01245	Prah.g_00952
OG0001755	Praf.g_01324	Prah.g_00865
OG0001756	Praf.g_01330	Prah.g_00859
OG0001757	Praf.g_01336	Prah.g_00853
OG0001758	Praf.g_01396	Prah.g_00792
OG0001759	Praf.g_01446	Prah.g_00742
OG0001760	Praf.g_01488	Prah.g_00707
OG0001761	Praf.g_01535	Prah.g_00662
OG0001762	Praf.g_01612	Prah.g_00583
OG0001763	Praf.g_01615	Prah.g_00580
OG0001764	Praf.g_01628	Prah.g_00565
OG0001765	Praf.g_01637	Prah.g_00559
OG0001766	Praf.g_01642	Prah.g_00552
OG0001767	Praf.g_01740	Prah.g_00453
OG0001768	Praf.g_01899	Prah.g_00320
OG0001769	Praf.g_02014	Prah.g_00206
OG0001770	Praf.g_02067	Prah.g_01950
OG0001771	Praf.g_02068	Prah.g_01951
OG0001772	Praf.g_02070	Prah.g_01953
OG0001773	Praf.g_02071	Prah.g_01954
OG0001774	Praf.g_02072	Prah.g_01955
OG0001775	Praf.g_02100	Prah.g_01979
OG0001776	Praf.g_02120	Prah.g_01996
OG0001777	Praf.g_02406	Prah.g_02255
OG0001778	Praf.g_02478	Prah.g_02318
OG0001779	Praf.g_02496	Prah.g_02335
OG0001780	Praf.g_02571	Prah.g_02414
OG0001781	Praf.g_02672	Prah.g_02506
OG0001782	Praf.g_02681	Prah.g_02514
OG0001783	Praf.g_02682	Prah.g_02515
OG0001784	Praf.g_02683	Prah.g_02516
OG0001785	Praf.g_02718	Prah.g_02542
OG0001786	Praf.g_02751	Prah.g_02572
OG0001795	Praf.g_00132	Prah.g_00099
OG0001795	Praf.g_00084	Prah.g_00081
OG0001798	Praf.g_00704	Prah.g_01453
OG0001800	Praf.g_01076	Prah.g_00992
OG0001802	Praf.g_01976	Prah.g_00243
OG0001802	Praf.g_00988	Prah.g_01194
OG0001804	Praf.g_01344	Prah.g_00845
OG0001821	Praf.g_02276	Prah.g_02131
OG0001829	Praf.g_00835	Prah.g_01326
OG0001842	Praf.g_02364	Prah.g_00092, Prah.g_02217
OG0001850	Praf.g_01025	Prah.g_01164
OG0001851	Praf.g_00020	Prah.g_00021
OG0001852	Praf.g_00890	Prah.g_01287
OG0001853	Praf.g_01061	Prah.g_01121
OG0001857	Praf.g_01149	Prah.g_01054
OG0001872	Praf.g_01581	Prah.g_00612
OG0001873	Praf.g_01442	Prah.g_00745
OG0001877	Praf.g_00968	Prah.g_01421, Prah.g_01206
OG0001878	Praf.g_00042	Prah.g_00043
OG0001879	Praf.g_00186	Prah.g_00158
OG0001880	Praf.g_00541	Prah.g_01616
OG0001881	Praf.g_00702	Prah.g_01456
OG0001882	Praf.g_00915	Prah.g_01261
OG0001883	Praf.g_00916	Prah.g_01260
OG0001884	Praf.g_01062	Prah.g_01122
OG0001885	Praf.g_01063	Prah.g_01123
OG0001886	Praf.g_01199	Prah.g_00989
OG0001887	Praf.g_01256	Prah.g_00943
OG0001888	Praf.g_01288	Prah.g_00902
OG0001889	Praf.g_01406	Prah.g_00782
OG0001890	Praf.g_01644	Prah.g_00548
OG0001891	Praf.g_02040	Prah.g_01924
OG0001892	Praf.g_02241	Prah.g_02097
OG0001893	Praf.g_02612	Prah.g_02479
OG0001894	Praf.g_02613	Prah.g_02480
OG0001895	Praf.g_02655	Prah.g_02489
OG0001896	Praf.g_02761	Prah.g_02581
OG0001908	Praf.g_01032	Prah.g_01157, Prah.g_01158
OG0001910	Praf.g_01746	Prah.g_00447
OG0001912	Praf.g_00018	Prah.g_00019
OG0001913	Praf.g_00019	Prah.g_00020
OG0001914	Praf.g_02564	Prah.g_02407
OG0001915	Praf.g_00467	Prah.g_01691
OG0001917	Praf.g_02226	Prah.g_02091
OG0001917	Praf.g_02235, Praf.g_02220, Praf.g_02238, Praf.g_01189, Praf.g_01868, Praf.g_02232, Praf.g_02233, Praf.g_02227, Praf.g_02237	Prah.g_02093
OG0001917	Praf.g_02229	Prah.g_02092
OG0001918	Praf.g_01697	Prah.g_00496
OG0001920	Praf.g_02009	Prah.g_00212
OG0001950	Praf.g_01120	Prah.g_01021
OG0001965	Praf.g_00543	Prah.g_01614
OG0001967	Praf.g_01216	Prah.g_00976
OG0001968	Praf.g_01217	Prah.g_00975
OG0001969	Praf.g_01361	Prah.g_00827
OG0001970	Praf.g_02365	Prah.g_02211, Prah.g_02218
OG0001971	Praf.g_02443	Prah.g_02293
OG0001972	Praf.g_02546	Prah.g_02389
OG0001973	Praf.g_02771	Prah.g_02592
OG0001990	Praf.g_02425	Prah.g_02276
OG0001991	Praf.g_00034	Prah.g_00035
OG0001992	Praf.g_00168	Prah.g_00139
OG0001993	Praf.g_00169	Prah.g_00140
OG0001994	Praf.g_00170	Prah.g_00141
OG0001995	Praf.g_01113	Prah.g_01014
OG0001997	Praf.g_02006	Prah.g_00214
OG0001997	Praf.g_02586	Prah.g_02423
OG0001998	Praf.g_02198	Prah.g_02069
OG0002000	Praf.g_02747	Prah.g_02568
OG0002001	Praf.g_02750	Prah.g_02571
OG0002024	Praf.g_01468	Prah.g_00725
OG0002032	Praf.g_00377	Prah.g_01783
OG0002033	Praf.g_00587	Prah.g_01574
OG0002034	Praf.g_01096	Prah.g_01099
OG0002034	Praf.g_01186	Prah.g_01086
OG0002035	Praf.g_01301	Prah.g_00888
OG0002036	Praf.g_02240	Prah.g_02096
OG0002037	Praf.g_02281	Prah.g_02136
OG0002038	Praf.g_02419	Prah.g_02267
OG0002039	Praf.g_02423	Prah.g_02272
OG0002040	Praf.g_02584	Prah.g_02421
OG0002050	Praf.g_00108, Praf.g_01858	Prah.g_00103
OG0002053	Praf.g_00456	Prah.g_01702
OG0002062	Praf.g_02409	Prah.g_02258
OG0002063	Praf.g_02562	Prah.g_02405
OG0002064	Praf.g_02563	Prah.g_02406
OG0002065	Praf.g_00166	Prah.g_00137
OG0002065	Praf.g_00266	Prah.g_01875
OG0002066	Praf.g_00409	Prah.g_01755
OG0002066	Praf.g_00408	Prah.g_01756
OG0002070	Praf.g_01067	Prah.g_01126
OG0002070	Praf.g_01072	Prah.g_01130
OG0002071	Praf.g_01347	Prah.g_00841
OG0002071	Praf.g_01345	Prah.g_00843
OG0002072	Praf.g_01789	Prah.g_00413
OG0002073	Praf.g_01865, Praf.g_01867	Prah.g_00352
OG0002074	Praf.g_02058, Praf.g_02060	Prah.g_01944
OG0002075	Praf.g_02494	Prah.g_02326, Prah.g_02333
OG0002076	Praf.g_02653	Prah.g_02487
OG0002120	Praf.g_02401	Prah.g_02249
OG0002131	Praf.g_00667	Prah.g_01492
OG0002133	Praf.g_02353	Prah.g_02203
OG0002135	Praf.g_00138	Prah.g_00113
OG0002136	Praf.g_00139	Prah.g_00114
OG0002137	Praf.g_00527	Prah.g_01630
OG0002138	Praf.g_01024	Prah.g_01165
OG0002139	Praf.g_01876, Praf.g_02621, Praf.g_01882, Praf.g_01877	Prah.g_00332
OG0002142	Praf.g_02749	Prah.g_02570
OG0002189	Praf.g_00715	Prah.g_01442
OG0002191	Praf.g_01571	Prah.g_00626
OG0002193	Praf.g_02299	Prah.g_02154
OG0002194	Praf.g_02334	Prah.g_02185
OG0002195	Praf.g_02373	Prah.g_02225
OG0002264	Praf.g_02020, Praf.g_00229	Prah.g_01909, Prah.g_00200
OG0002265	Praf.g_00395	Prah.g_01769
OG0002266	Praf.g_00552	Prah.g_01684, Prah.g_01065, Prah.g_02369
OG0002267	Praf.g_00638	Prah.g_01522
OG0002268	Praf.g_00816	Prah.g_01345
OG0002269	Praf.g_00839	Prah.g_02445, Prah.g_00267, Prah.g_01724
OG0002270	Praf.g_00903	Prah.g_01274
OG0002271	Praf.g_01053	Prah.g_00939, Prah.g_01150
OG0002272	Praf.g_01255	Prah.g_00944
OG0002273	Praf.g_01300	Prah.g_00889
OG0002274	Praf.g_01418	Prah.g_00769
OG0002275	Praf.g_01439	Prah.g_00748
OG0002277	Praf.g_01566	Prah.g_00631
OG0002278	Praf.g_01686	Prah.g_00507
OG0002279	Praf.g_01901	Prah.g_00344, Prah.g_00993, Prah.g_00318
OG0002280	Praf.g_01983	Prah.g_00236
OG0002283	Praf.g_02272	Prah.g_02127
OG0002284	Praf.g_02306, Praf.g_02309, Praf.g_02312	Prah.g_02161
OG0002285	Praf.g_02354	Prah.g_02214, Prah.g_02213, Prah.g_02204
OG0002286	Praf.g_02355	Prah.g_02215
OG0002287	Praf.g_02424	Prah.g_02275
OG0002288	Praf.g_02701	Prah.g_02535
OG0002290	Praf.g_02748	Prah.g_02569
OG0002360	Praf.g_00270, Praf.g_00277	Prah.g_01871
OG0002361	Praf.g_00653, Praf.g_00275	Prah.g_01507
OG0002362	Praf.g_00276, Praf.g_00652	Prah.g_01508
OG0002365	Praf.g_00347	Prah.g_01813
OG0002366	Praf.g_00364, Praf.g_01087	Prah.g_01796
OG0002367	Praf.g_00393, Praf.g_01157	Prah.g_01771
OG0002368	Praf.g_00401	Prah.g_01763
OG0002369	Praf.g_02576, Praf.g_00415	Prah.g_01749
OG0002370	Praf.g_00748, Praf.g_00747	Prah.g_01409
OG0002371	Praf.g_00848, Praf.g_02536	Prah.g_02375
OG0002372	Praf.g_01040	Prah.g_00716, Prah.g_01153
OG0002373	Praf.g_01079	Prah.g_00995
OG0002374	Praf.g_01258	Prah.g_00929
OG0002374	Praf.g_01262, Praf.g_01097	Prah.g_00932, Prah.g_00941
OG0002376	Praf.g_01196	Prah.g_01004, Prah.g_01076
OG0002377	Praf.g_01209	Prah.g_00982
OG0002378	Praf.g_01450	Prah.g_02463, Prah.g_01135
OG0002379	Praf.g_01617	Prah.g_00578
OG0002380	Praf.g_01826, Praf.g_01646	Prah.g_00545
OG0002381	Praf.g_01753	Prah.g_00440
OG0002382	Praf.g_01760	Prah.g_00439
OG0002383	Praf.g_02508, Praf.g_02379, Praf.g_02377, Praf.g_01971, Praf.g_01970	Prah.g_02347
OG0002384	Praf.g_02046	Prah.g_01931
OG0002386	Praf.g_02338	Prah.g_02189
OG0002387	Praf.g_02341	Prah.g_02190
OG0002388	Praf.g_02610	Prah.g_02477, Prah.g_02476
OG0002390	Praf.g_02744	Prah.g_02566
OG0002530	Praf.g_00008	Prah.g_00009
OG0002531	Praf.g_00038	Prah.g_00039
OG0002532	Praf.g_00039	Prah.g_00040
OG0002533	Praf.g_00057	Prah.g_00056
OG0002534	Praf.g_00065	Prah.g_00064
OG0002535	Praf.g_00073	Prah.g_00072
