Orthogroup	Praf	Pray
OG0001169	Praf.g_02375	Pray.g_01336
OG0001170	Praf.g_02383	Pray.g_01338
OG0001171	Praf.g_02384	Pray.g_01339
OG0001172	Praf.g_02386	Pray.g_01340
OG0001173	Praf.g_02388	Pray.g_01342
OG0001174	Praf.g_02391	Pray.g_01344
OG0001175	Praf.g_02393	Pray.g_01346
OG0001176	Praf.g_02395	Pray.g_01347
OG0001177	Praf.g_02397	Pray.g_01349
OG0001178	Praf.g_02398	Pray.g_01350
OG0001179	Praf.g_02399	Pray.g_01351
OG0001180	Praf.g_00196	Pray.g_01352
OG0001181	Praf.g_00195	Pray.g_01353
OG0001182	Praf.g_00194	Pray.g_01354
OG0001183	Praf.g_00193	Pray.g_01355
OG0001184	Praf.g_00192	Pray.g_01356
OG0001185	Praf.g_00191	Pray.g_01357
OG0001186	Praf.g_00184	Pray.g_01358
OG0001187	Praf.g_00183	Pray.g_01359
OG0001188	Praf.g_00182	Pray.g_01360
OG0001189	Praf.g_00180	Pray.g_01362
OG0001190	Praf.g_00179	Pray.g_01363
OG0001191	Praf.g_00177	Pray.g_01365
OG0001192	Praf.g_00175	Pray.g_01367
OG0001193	Praf.g_00174	Pray.g_01368
OG0001194	Praf.g_00173	Pray.g_01369
OG0001195	Praf.g_00165	Pray.g_01370
OG0001196	Praf.g_00163	Pray.g_01372
OG0001197	Praf.g_00158	Pray.g_01375
OG0001198	Praf.g_00157	Pray.g_01376
OG0001199	Praf.g_00156	Pray.g_01377
OG0001200	Praf.g_00155	Pray.g_01378
OG0001201	Praf.g_00154	Pray.g_01379
OG0001202	Praf.g_00153	Pray.g_01380
OG0001203	Praf.g_00091	Pray.g_01382
OG0001204	Praf.g_00089	Pray.g_01385
OG0001205	Praf.g_00088	Pray.g_01386
OG0001206	Praf.g_00087	Pray.g_01388
OG0001207	Praf.g_00083	Pray.g_01389
OG0001208	Praf.g_00082	Pray.g_01390
OG0001209	Praf.g_00081	Pray.g_01391
OG0001210	Praf.g_00077	Pray.g_01392
OG0001211	Praf.g_00075	Pray.g_01393
OG0001212	Praf.g_00074	Pray.g_01394
OG0001213	Praf.g_00072	Pray.g_01395
OG0001214	Praf.g_00071	Pray.g_01396
OG0001215	Praf.g_00070	Pray.g_01397
OG0001216	Praf.g_00069	Pray.g_01398
OG0001217	Praf.g_00068	Pray.g_01399
OG0001218	Praf.g_00067	Pray.g_01400
OG0001219	Praf.g_00064	Pray.g_01401
OG0001220	Praf.g_00063	Pray.g_01402
OG0001221	Praf.g_00062	Pray.g_01403
OG0001222	Praf.g_00060	Pray.g_01405
OG0001223	Praf.g_00056	Pray.g_01407
OG0001224	Praf.g_00054	Pray.g_01408
OG0001225	Praf.g_02656	Pray.g_01410
OG0001226	Praf.g_02657	Pray.g_01411
OG0001227	Praf.g_02658	Pray.g_01412
OG0001228	Praf.g_02659	Pray.g_01413
OG0001229	Praf.g_02661	Pray.g_01414
OG0001230	Praf.g_02662	Pray.g_01415
OG0001231	Praf.g_02663	Pray.g_01416
OG0001232	Praf.g_02665	Pray.g_01418
OG0001233	Praf.g_02667	Pray.g_01419
OG0001234	Praf.g_02669	Pray.g_01420
OG0001235	Praf.g_02670	Pray.g_01421
OG0001236	Praf.g_02671	Pray.g_01422
OG0001237	Praf.g_02674	Pray.g_01425
OG0001238	Praf.g_02680	Pray.g_01426
OG0001239	Praf.g_02702	Pray.g_01429
OG0001240	Praf.g_02716	Pray.g_01430
OG0001241	Praf.g_02717	Pray.g_01431
OG0001242	Praf.g_02719	Pray.g_01432
OG0001243	Praf.g_02720	Pray.g_01433
OG0001244	Praf.g_02723	Pray.g_01434
OG0001245	Praf.g_02724	Pray.g_01435
OG0001246	Praf.g_02728	Pray.g_01436
OG0001247	Praf.g_02729	Pray.g_01437
OG0001248	Praf.g_02730	Pray.g_01438
OG0001249	Praf.g_02743	Pray.g_01439
OG0001250	Praf.g_02753	Pray.g_01440
OG0001251	Praf.g_02754	Pray.g_01441
OG0001252	Praf.g_02755	Pray.g_01442
OG0001253	Praf.g_02756	Pray.g_01443
OG0001254	Praf.g_02758	Pray.g_01445
OG0001255	Praf.g_02759	Pray.g_01446
OG0001256	Praf.g_02764	Pray.g_01448
OG0001257	Praf.g_02765	Pray.g_01449
OG0001258	Praf.g_02766	Pray.g_01450
OG0001259	Praf.g_02770	Pray.g_01452
OG0001260	Praf.g_02772	Pray.g_01453
OG0001261	Praf.g_02773	Pray.g_01454
OG0001262	Praf.g_02775	Pray.g_01455
OG0001263	Praf.g_02777	Pray.g_01456
OG0001264	Praf.g_02779	Pray.g_01457
OG0001265	Praf.g_02780	Pray.g_01458
OG0001266	Praf.g_02781	Pray.g_01459
OG0001267	Praf.g_02782	Pray.g_01460
OG0001268	Praf.g_02783	Pray.g_01461
OG0001269	Praf.g_00261	Pray.g_00197
OG0001270	Praf.g_02418	Pray.g_00151
OG0001271	Praf.g_02437	Pray.g_00139
OG0001272	Praf.g_02280	Pray.g_00760
OG0001273	Praf.g_02055	Pray.g_00811
OG0001274	Praf.g_00597	Pray.g_00972
OG0001275	Praf.g_00615	Pray.g_00989
OG0001276	Praf.g_00738	Pray.g_01173
OG0001278	Praf.g_01614	Pray.g_00399
OG0001279	Praf.g_01460	Pray.g_00451
OG0001280	Praf.g_01333	Pray.g_00560
OG0001281	Praf.g_00991	Pray.g_00608
OG0001282	Praf.g_01473	Pray.g_00625
OG0001283	Praf.g_00989	Pray.g_00630
OG0001285	Praf.g_01134	Pray.g_00080
OG0001286	Praf.g_00852	Pray.g_00067
OG0001288	Praf.g_00976	Pray.g_01682
OG0001289	Praf.g_00535	Pray.g_01671
OG0001290	Praf.g_01248	Pray.g_01629
OG0001291	Praf.g_00639	Pray.g_01628
OG0001292	Praf.g_01145	Pray.g_01623
OG0001293	Praf.g_01950	Pray.g_01606
OG0001294	Praf.g_01484	Pray.g_01596
OG0001296	Praf.g_00492	Pray.g_01567
OG0001297	Praf.g_00487	Pray.g_01563
OG0001298	Praf.g_00484	Pray.g_01560
OG0001299	Praf.g_02197	Pray.g_01237
OG0001300	Praf.g_00474	Pray.g_01262
OG0001301	Praf.g_02392	Pray.g_01345
OG0001302	Praf.g_00159	Pray.g_01374
OG0001303	Praf.g_00058	Pray.g_01406
OG0001304	Praf.g_02768	Pray.g_01451
OG0001306	Praf.g_01988	Pray.g_00927
OG0001307	Praf.g_00036	Pray.g_01492
OG0001308	Praf.g_00318	Pray.g_00218
OG0001309	Praf.g_00315	Pray.g_00215
OG0001310	Praf.g_00313	Pray.g_00213
OG0001311	Praf.g_00260	Pray.g_00196
OG0001313	Praf.g_02402	Pray.g_00164
OG0001315	Praf.g_02206	Pray.g_00724
OG0001316	Praf.g_02234, Praf.g_02225, Praf.g_02218	Pray.g_00733
OG0001318	Praf.g_01694	Pray.g_01126
OG0001319	Praf.g_01853	Pray.g_00300
OG0001320	Praf.g_01284	Pray.g_00575
OG0001321	Praf.g_01278	Pray.g_00580
OG0001322	Praf.g_02752	Pray.g_00616
OG0001323	Praf.g_00055	Pray.g_00118
OG0001325	Praf.g_02648, Praf.g_01002	Pray.g_00107
OG0001326	Praf.g_00926	Pray.g_00035
OG0001327	Praf.g_01894	Pray.g_01845
OG0001328	Praf.g_00017	Pray.g_01625
OG0001329	Praf.g_00454	Pray.g_01536
OG0001330	Praf.g_00403	Pray.g_01502
OG0001331	Praf.g_02387	Pray.g_01341
OG0001332	Praf.g_02429	Pray.g_00148
OG0001333	Praf.g_00387	Pray.g_00719
OG0001334	Praf.g_00676	Pray.g_00957
OG0001335	Praf.g_01640	Pray.g_00600
OG0001336	Praf.g_01105	Pray.g_00619
OG0001337	Praf.g_00969	Pray.g_00633
OG0001338	Praf.g_00805	Pray.g_01896
OG0001339	Praf.g_00789	Pray.g_01865
OG0001340	Praf.g_02762	Pray.g_01809
OG0001341	Praf.g_00497	Pray.g_01632
OG0001343	Praf.g_00486	Pray.g_01562
OG0001345	Praf.g_02111	Pray.g_01310
OG0001346	Praf.g_00176	Pray.g_01366
OG0001347	Praf.g_00061	Pray.g_01404
OG0001348	Praf.g_02404	Pray.g_00161
OG0001349	Praf.g_00217	Pray.g_00171
OG0001351	Praf.g_02522	Pray.g_00684
OG0001352	Praf.g_02211	Pray.g_00729
OG0001353	Praf.g_02252	Pray.g_00741
OG0001354	Praf.g_02279	Pray.g_00759
OG0001355	Praf.g_02048	Pray.g_00817
OG0001356	Praf.g_01750	Pray.g_00856
OG0001357	Praf.g_01991	Pray.g_00924
OG0001358	Praf.g_01910	Pray.g_00962
OG0001359	Praf.g_00601	Pray.g_00976
OG0001362	Praf.g_00722	Pray.g_01185
OG0001363	Praf.g_02550	Pray.g_01060
OG0001365	Praf.g_01598	Pray.g_00389
OG0001367	Praf.g_01351	Pray.g_00539
OG0001368	Praf.g_01334	Pray.g_00559
OG0001369	Praf.g_01037	Pray.g_00093
OG0001370	Praf.g_01038	Pray.g_00092
OG0001371	Praf.g_00893	Pray.g_00013
OG0001372	Praf.g_01769	Pray.g_01926
OG0001375	Praf.g_00436	Pray.g_01522
OG0001376	Praf.g_02089, Praf.g_02643, Praf.g_01869, Praf.g_02090	Pray.g_01251
OG0001377	Praf.g_00160	Pray.g_01373
OG0001378	Praf.g_01332	Pray.g_00561
OG0001382	Praf.g_02414	Pray.g_00154
OG0001385	Praf.g_02269	Pray.g_00752
OG0001389	Praf.g_01958	Pray.g_00944
OG0001391	Praf.g_00624	Pray.g_00995
OG0001393	Praf.g_00642	Pray.g_01010
OG0001404	Praf.g_01431	Pray.g_00543
OG0001421	Praf.g_01421	Pray.g_00492
OG0001422	Praf.g_00356, Praf.g_01078	Pray.g_00002
OG0001425	Praf.g_02074	Pray.g_00804
OG0001427	Praf.g_00644	Pray.g_01012
OG0001436	Praf.g_01298	Pray.g_01611
OG0001438	Praf.g_02763	Pray.g_01447
OG0001439	Praf.g_00331, Praf.g_01166	Pray.g_01751
OG0001441	Praf.g_01375	Pray.g_00521
OG0001446	Praf.g_02686, Praf.g_01026	Pray.g_00312
OG0001448	Praf.g_01665	Pray.g_01143
OG0001450	Praf.g_00960	Pray.g_00104
OG0001456	Praf.g_01004	Pray.g_01599
OG0001458	Praf.g_02673	Pray.g_01424
OG0001459	Praf.g_01085	Pray.g_01588
OG0001463	Praf.g_00966	Pray.g_00905
OG0001464	Praf.g_00699	Pray.g_01202
OG0001468	Praf.g_01589	Pray.g_00380
OG0001476	Praf.g_01791	Pray.g_01725
OG0001480	Praf.g_02594, Praf.g_02427	Pray.g_01055, Pray.g_00249
OG0001482	Praf.g_02333	Pray.g_00798
OG0001484	Praf.g_01576	Pray.g_00909
OG0001485	Praf.g_01231	Pray.g_00410
OG0001488	Praf.g_02678	Pray.g_00593
OG0001489	Praf.g_02677	Pray.g_00594
OG0001490	Praf.g_02676	Pray.g_00595
OG0001491	Praf.g_01130	Pray.g_00601
OG0001492	Praf.g_00936	Pray.g_00628
OG0001493	Praf.g_01997	Pray.g_00133
OG0001494	Praf.g_00883	Pray.g_00047
OG0001496	Praf.g_00803	Pray.g_01876
OG0001500	Praf.g_01500	Pray.g_00472
OG0001501	Praf.g_01670	Pray.g_00307
OG0001505	Praf.g_01504	Pray.g_00283
OG0001508	Praf.g_00545	Pray.g_00377
OG0001509	Praf.g_02169	Pray.g_00381
OG0001511	Praf.g_02731	Pray.g_00421
OG0001512	Praf.g_02732	Pray.g_00422
OG0001513	Praf.g_02733	Pray.g_00423
OG0001514	Praf.g_02734	Pray.g_00424
OG0001515	Praf.g_02735	Pray.g_00425
OG0001516	Praf.g_02736	Pray.g_00426
OG0001517	Praf.g_02737	Pray.g_00427
OG0001518	Praf.g_02738	Pray.g_00428
OG0001519	Praf.g_02739	Pray.g_00429
OG0001520	Praf.g_02740	Pray.g_00430
OG0001521	Praf.g_02741	Pray.g_00431
OG0001522	Praf.g_02742	Pray.g_00432
OG0001527	Praf.g_00977	Pray.g_01620
OG0001536	Praf.g_01027	Pray.g_00311
OG0001540	Praf.g_00792	Pray.g_00949
OG0001545	Praf.g_01028	Pray.g_00310
OG0001547	Praf.g_00043	Pray.g_01496
OG0001556	Praf.g_00097	Pray.g_01775
OG0001557	Praf.g_00345	Pray.g_01615
OG0001593	Praf.g_00099	Pray.g_01772
OG0001605	Praf.g_00353	Pray.g_00880
OG0001610	Praf.g_00953	Pray.g_00439
OG0001630	Praf.g_00118	Pray.g_01795
OG0001632	Praf.g_02092	Pray.g_00305
OG0001635	Praf.g_02050	Pray.g_00815
OG0001720	Praf.g_00093	Pray.g_01807
OG0001850	Praf.g_01025	Pray.g_01746
OG0001857	Praf.g_01149	Pray.g_00887
OG0001866	Praf.g_00100	Pray.g_01774
OG0001872	Praf.g_01581	Pray.g_00901
OG0001873	Praf.g_01442	Pray.g_00898
OG0001876	Praf.g_01202	Pray.g_00252
OG0001877	Praf.g_00968	Pray.g_01577
OG0002031	Praf.g_00363	Pray.g_01943
OG0002283	Praf.g_02272	Pray.g_01849
OG0003413	Praf.g_02466	Pray.g_00253
