Orthogroup	Praf	Prbj
OG0001112	Praf.g_02159	Prbj.g_01021
OG0001113	Praf.g_02158	Prbj.g_01020
OG0001114	Praf.g_02157	Prbj.g_01019
OG0001115	Praf.g_02156	Prbj.g_01018
OG0001116	Praf.g_02155	Prbj.g_01017
OG0001117	Praf.g_02154	Prbj.g_01016
OG0001118	Praf.g_02153	Prbj.g_01015
OG0001119	Praf.g_02152	Prbj.g_01014
OG0001120	Praf.g_02151	Prbj.g_01013
OG0001121	Praf.g_02150	Prbj.g_01012
OG0001122	Praf.g_02149	Prbj.g_01011
OG0001123	Praf.g_02148	Prbj.g_01010
OG0001124	Praf.g_02147	Prbj.g_01009
OG0001125	Praf.g_02146	Prbj.g_01008
OG0001126	Praf.g_02145	Prbj.g_01007
OG0001127	Praf.g_02144	Prbj.g_01006
OG0001128	Praf.g_02143	Prbj.g_01005
OG0001129	Praf.g_02142	Prbj.g_01004
OG0001130	Praf.g_02141	Prbj.g_01003
OG0001131	Praf.g_02140	Prbj.g_01002
OG0001132	Praf.g_02139	Prbj.g_01001
OG0001133	Praf.g_02138	Prbj.g_01000
OG0001134	Praf.g_02137	Prbj.g_00999
OG0001135	Praf.g_02136	Prbj.g_00998
OG0001136	Praf.g_02135	Prbj.g_00997
OG0001137	Praf.g_02134	Prbj.g_00996
OG0001138	Praf.g_02133	Prbj.g_00995
OG0001139	Praf.g_02132	Prbj.g_00994
OG0001140	Praf.g_02131	Prbj.g_00993
OG0001141	Praf.g_02128	Prbj.g_00990
OG0001142	Praf.g_02127	Prbj.g_00989
OG0001143	Praf.g_02126	Prbj.g_00988
OG0001144	Praf.g_02124	Prbj.g_00986
OG0001145	Praf.g_02122	Prbj.g_00984
OG0001146	Praf.g_02121	Prbj.g_00983
OG0001147	Praf.g_02118	Prbj.g_00414
OG0001148	Praf.g_02117	Prbj.g_00413
OG0001149	Praf.g_02112	Prbj.g_00410
OG0001150	Praf.g_02109	Prbj.g_00407
OG0001151	Praf.g_02108	Prbj.g_00406
OG0001152	Praf.g_02107	Prbj.g_00405
OG0001153	Praf.g_02106	Prbj.g_00404
OG0001154	Praf.g_02105	Prbj.g_00403
OG0001155	Praf.g_02104	Prbj.g_00402
OG0001156	Praf.g_02103	Prbj.g_00401
OG0001157	Praf.g_02101	Prbj.g_00399
OG0001158	Praf.g_02099	Prbj.g_00397
OG0001159	Praf.g_02097	Prbj.g_00395
OG0001160	Praf.g_02096	Prbj.g_00394
OG0001161	Praf.g_02082	Prbj.g_00368
OG0001162	Praf.g_02081	Prbj.g_00367
OG0001163	Praf.g_02079	Prbj.g_00365
OG0001164	Praf.g_02078	Prbj.g_00364
OG0001165	Praf.g_02077	Prbj.g_00363
OG0001166	Praf.g_02076	Prbj.g_00362
OG0001167	Praf.g_02075	Prbj.g_00361
OG0001168	Praf.g_02372	Prbj.g_01494
OG0001169	Praf.g_02375	Prbj.g_01498
OG0001170	Praf.g_02383	Prbj.g_01501
OG0001171	Praf.g_02384	Prbj.g_01502
OG0001172	Praf.g_02386	Prbj.g_01504
OG0001173	Praf.g_02388	Prbj.g_01506
OG0001174	Praf.g_02391	Prbj.g_01509
OG0001175	Praf.g_02393	Prbj.g_01513
OG0001176	Praf.g_02395	Prbj.g_01515
OG0001177	Praf.g_02397	Prbj.g_01517
OG0001178	Praf.g_02398	Prbj.g_01518
OG0001179	Praf.g_02399	Prbj.g_01519
OG0001180	Praf.g_00196	Prbj.g_01576
OG0001181	Praf.g_00195	Prbj.g_01577
OG0001182	Praf.g_00194	Prbj.g_01578
OG0001183	Praf.g_00193	Prbj.g_01579
OG0001184	Praf.g_00192	Prbj.g_01580
OG0001185	Praf.g_00191	Prbj.g_01581
OG0001186	Praf.g_00184	Prbj.g_01592
OG0001187	Praf.g_00183	Prbj.g_01593
OG0001188	Praf.g_00182	Prbj.g_01594
OG0001189	Praf.g_00180	Prbj.g_01596
OG0001190	Praf.g_00179	Prbj.g_01597
OG0001191	Praf.g_00177	Prbj.g_01599
OG0001192	Praf.g_00175	Prbj.g_01821
OG0001193	Praf.g_00174	Prbj.g_01820
OG0001194	Praf.g_00173	Prbj.g_01819
OG0001195	Praf.g_00165	Prbj.g_01809
OG0001196	Praf.g_00163	Prbj.g_01290
OG0001197	Praf.g_00158	Prbj.g_01286
OG0001198	Praf.g_00157	Prbj.g_01285
OG0001199	Praf.g_00156	Prbj.g_01284
OG0001200	Praf.g_00155	Prbj.g_01283
OG0001201	Praf.g_00154	Prbj.g_01282
OG0001202	Praf.g_00153	Prbj.g_01281
OG0001203	Praf.g_00091	Prbj.g_01253
OG0001204	Praf.g_00089	Prbj.g_01250
OG0001205	Praf.g_00088	Prbj.g_01249
OG0001206	Praf.g_00087	Prbj.g_01248
OG0001207	Praf.g_00083	Prbj.g_01245
OG0001208	Praf.g_00082	Prbj.g_01244
OG0001209	Praf.g_00081	Prbj.g_01243
OG0001210	Praf.g_00077	Prbj.g_01241
OG0001211	Praf.g_00075	Prbj.g_01239
OG0001212	Praf.g_00074	Prbj.g_01238
OG0001213	Praf.g_00072	Prbj.g_01236
OG0001214	Praf.g_00071	Prbj.g_01235
OG0001215	Praf.g_00070	Prbj.g_01234
OG0001216	Praf.g_00069	Prbj.g_01233
OG0001217	Praf.g_00068	Prbj.g_01232
OG0001218	Praf.g_00067	Prbj.g_01231
OG0001219	Praf.g_00064	Prbj.g_01229
OG0001220	Praf.g_00063	Prbj.g_01228
OG0001221	Praf.g_00062	Prbj.g_01227
OG0001222	Praf.g_00060	Prbj.g_01225
OG0001223	Praf.g_00056	Prbj.g_01221
OG0001224	Praf.g_00054	Prbj.g_01219
OG0001225	Praf.g_02656	Prbj.g_01955
OG0001226	Praf.g_02657	Prbj.g_01956
OG0001227	Praf.g_02658	Prbj.g_01957
OG0001228	Praf.g_02659	Prbj.g_01958
OG0001229	Praf.g_02661	Prbj.g_01960
OG0001230	Praf.g_02662	Prbj.g_01961
OG0001231	Praf.g_02663	Prbj.g_01962
OG0001232	Praf.g_02665	Prbj.g_01964
OG0001233	Praf.g_02667	Prbj.g_01966
OG0001234	Praf.g_02669	Prbj.g_01968
OG0001235	Praf.g_02670	Prbj.g_01969
OG0001236	Praf.g_02671	Prbj.g_01970
OG0001237	Praf.g_02674	Prbj.g_01975
OG0001238	Praf.g_02680	Prbj.g_01980
OG0001239	Praf.g_02702	Prbj.g_02002
OG0001240	Praf.g_02716	Prbj.g_02005
OG0001241	Praf.g_02717	Prbj.g_02006
OG0001242	Praf.g_02719	Prbj.g_02008
OG0001243	Praf.g_02720	Prbj.g_02009
OG0001244	Praf.g_02723	Prbj.g_02012
OG0001245	Praf.g_02724	Prbj.g_02013
OG0001246	Praf.g_02728	Prbj.g_02019
OG0001247	Praf.g_02729	Prbj.g_02020
OG0001248	Praf.g_02730	Prbj.g_02021
OG0001249	Praf.g_02743	Prbj.g_02034
OG0001250	Praf.g_02753	Prbj.g_02043
OG0001251	Praf.g_02754	Prbj.g_02044
OG0001252	Praf.g_02755	Prbj.g_02045
OG0001253	Praf.g_02756	Prbj.g_02046
OG0001254	Praf.g_02758	Prbj.g_02048
OG0001255	Praf.g_02759	Prbj.g_02049
OG0001256	Praf.g_02764	Prbj.g_02053
OG0001257	Praf.g_02765	Prbj.g_02055
OG0001258	Praf.g_02766	Prbj.g_02056
OG0001259	Praf.g_02770	Prbj.g_02060
OG0001260	Praf.g_02772	Prbj.g_02062
OG0001261	Praf.g_02773	Prbj.g_02063
OG0001262	Praf.g_02775	Prbj.g_02065
OG0001263	Praf.g_02777	Prbj.g_02067
OG0001264	Praf.g_02779	Prbj.g_02069
OG0001265	Praf.g_02780	Prbj.g_02070
OG0001266	Praf.g_02781	Prbj.g_02071
OG0001267	Praf.g_02782	Prbj.g_02072
OG0001268	Praf.g_02783	Prbj.g_02073
OG0001269	Praf.g_00261	Prbj.g_00603
OG0001270	Praf.g_02418	Prbj.g_01545
OG0001271	Praf.g_02437	Prbj.g_00538
OG0001272	Praf.g_02280	Prbj.g_01406
OG0001273	Praf.g_02055	Prbj.g_00342
OG0001274	Praf.g_00597	Prbj.g_01628
OG0001275	Praf.g_00615	Prbj.g_01609
OG0001276	Praf.g_00738	Prbj.g_01782
OG0001278	Praf.g_01614	Prbj.g_02498
OG0001279	Praf.g_01460	Prbj.g_02339
OG0001280	Praf.g_01333	Prbj.g_02209
OG0001281	Praf.g_00991	Prbj.g_00678
OG0001282	Praf.g_01473	Prbj.g_02357
OG0001283	Praf.g_00989	Prbj.g_00677
OG0001285	Praf.g_01134	Prbj.g_00769
OG0001286	Praf.g_00852	Prbj.g_00969
OG0001288	Praf.g_00976	Prbj.g_02627
OG0001289	Praf.g_00535	Prbj.g_01691
OG0001290	Praf.g_01248	Prbj.g_00907
OG0001291	Praf.g_00639	Prbj.g_02106
OG0001292	Praf.g_01145	Prbj.g_00780
OG0001293	Praf.g_01950	Prbj.g_00158
OG0001294	Praf.g_01484	Prbj.g_02368
OG0001296	Praf.g_00492	Prbj.g_00870
OG0001297	Praf.g_00487	Prbj.g_00865
OG0001298	Praf.g_00484	Prbj.g_00862
OG0001299	Praf.g_02197	Prbj.g_02653
OG0001300	Praf.g_00474	Prbj.g_00851
OG0001301	Praf.g_02392	Prbj.g_01512
OG0001302	Praf.g_00159	Prbj.g_01287
OG0001303	Praf.g_00058	Prbj.g_01223
OG0001304	Praf.g_02768	Prbj.g_02058
OG0001305	Praf.g_01095	Prbj.g_00214, Prbj.g_02701
OG0001306	Praf.g_01988	Prbj.g_00101
OG0001307	Praf.g_00036	Prbj.g_01203
OG0001308	Praf.g_00318	Prbj.g_00567
OG0001309	Praf.g_00315	Prbj.g_00570
OG0001310	Praf.g_00313	Prbj.g_00572
OG0001311	Praf.g_00260	Prbj.g_00604
OG0001313	Praf.g_02402	Prbj.g_01529
OG0001315	Praf.g_02206	Prbj.g_01340
OG0001316	Praf.g_02234, Praf.g_02225, Praf.g_02218	Prbj.g_01353
OG0001318	Praf.g_01694	Prbj.g_02575
OG0001319	Praf.g_01853	Prbj.g_00663
OG0001320	Praf.g_01284	Prbj.g_01847
OG0001321	Praf.g_01278	Prbj.g_01842
OG0001322	Praf.g_02752	Prbj.g_02042
OG0001323	Praf.g_00055	Prbj.g_01220
OG0001325	Praf.g_02648, Praf.g_01002	Prbj.g_00688
OG0001326	Praf.g_00926	Prbj.g_00007
OG0001327	Praf.g_01894	Prbj.g_00671
OG0001328	Praf.g_00017	Prbj.g_01184
OG0001329	Praf.g_00454	Prbj.g_00477
OG0001330	Praf.g_00403	Prbj.g_00426
OG0001331	Praf.g_02387	Prbj.g_01505
OG0001333	Praf.g_00387	Prbj.g_02610
OG0001334	Praf.g_00676	Prbj.g_02145
OG0001337	Praf.g_00969	Prbj.g_02632
OG0001338	Praf.g_00805	Prbj.g_01718
OG0001339	Praf.g_00789	Prbj.g_01734
OG0001340	Praf.g_02762	Prbj.g_02051
OG0001343	Praf.g_00486	Prbj.g_00864
OG0001344	Praf.g_00426	Prbj.g_00450
OG0001345	Praf.g_02111	Prbj.g_00409
OG0001347	Praf.g_00061	Prbj.g_01226
OG0001348	Praf.g_02404	Prbj.g_01531
OG0001349	Praf.g_00217	Prbj.g_01558
OG0001351	Praf.g_02522	Prbj.g_01168
OG0001352	Praf.g_02211	Prbj.g_01346
OG0001353	Praf.g_02252	Prbj.g_01369
OG0001354	Praf.g_02279	Prbj.g_01405
OG0001355	Praf.g_02048	Prbj.g_00335
OG0001356	Praf.g_01750	Prbj.g_00826
OG0001357	Praf.g_01991	Prbj.g_00098
OG0001358	Praf.g_01910	Prbj.g_00131
OG0001359	Praf.g_00601	Prbj.g_01624
OG0001362	Praf.g_00722	Prbj.g_01797
OG0001363	Praf.g_02550	Prbj.g_00269
OG0001365	Praf.g_01598	Prbj.g_02482
OG0001367	Praf.g_01351	Prbj.g_02227
OG0001368	Praf.g_01334	Prbj.g_02210
OG0001371	Praf.g_00893	Prbj.g_02165
OG0001372	Praf.g_01769	Prbj.g_01299
OG0001375	Praf.g_00436	Prbj.g_00460
OG0001376	Praf.g_02089	Prbj.g_00377
OG0001376	Praf.g_02643, Praf.g_01869	Prbj.g_00390
OG0001377	Praf.g_00160	Prbj.g_01288
OG0001378	Praf.g_01332	Prbj.g_02208
OG0001382	Praf.g_02414	Prbj.g_01541
OG0001385	Praf.g_02269	Prbj.g_01395
OG0001388	Praf.g_00819	Prbj.g_00951
OG0001389	Praf.g_01958	Prbj.g_01893
OG0001391	Praf.g_00624	Prbj.g_02091
OG0001393	Praf.g_00642	Prbj.g_02109
OG0001404	Praf.g_01431	Prbj.g_02309
OG0001421	Praf.g_01421	Prbj.g_02298
OG0001422	Praf.g_00356	Prbj.g_00194, Prbj.g_02695, Prbj.g_01330
OG0001422	Praf.g_01078	Prbj.g_00726
OG0001425	Praf.g_02074	Prbj.g_00360
OG0001427	Praf.g_00644	Prbj.g_02111
OG0001436	Praf.g_01298	Prbj.g_02174
OG0001437	Praf.g_02569	Prbj.g_00249
OG0001438	Praf.g_02763	Prbj.g_02052
OG0001439	Praf.g_00331	Prbj.g_01102, Prbj.g_02711
OG0001441	Praf.g_01375	Prbj.g_02252
OG0001446	Praf.g_02686	Prbj.g_01986
OG0001447	Praf.g_01933	Prbj.g_00143
OG0001447	Praf.g_01931	Prbj.g_00142
OG0001448	Praf.g_01665	Prbj.g_02549
OG0001450	Praf.g_00960	Prbj.g_00043
OG0001456	Praf.g_01004	Prbj.g_00690
OG0001458	Praf.g_02673	Prbj.g_01972
OG0001459	Praf.g_01085	Prbj.g_00736
OG0001463	Praf.g_00966	Prbj.g_00045, Prbj.g_00051
OG0001464	Praf.g_00699	Prbj.g_01873
OG0001465	Praf.g_00737	Prbj.g_01783
OG0001468	Praf.g_01589	Prbj.g_02473
OG0001475	Praf.g_01297	Prbj.g_02172
OG0001476	Praf.g_01791	Prbj.g_01053
OG0001480	Praf.g_02594, Praf.g_02427	Prbj.g_00547
OG0001481	Praf.g_01168	Prbj.g_00210
OG0001482	Praf.g_02333	Prbj.g_01457
OG0001484	Praf.g_01576	Prbj.g_02457
OG0001485	Praf.g_01231	Prbj.g_00920
OG0001488	Praf.g_02678	Prbj.g_01979
OG0001489	Praf.g_02677	Prbj.g_01978
OG0001490	Praf.g_02676	Prbj.g_01977
OG0001491	Praf.g_01130	Prbj.g_00764
OG0001492	Praf.g_00936	Prbj.g_00018
OG0001493	Praf.g_01997	Prbj.g_00091
OG0001494	Praf.g_00883	Prbj.g_00309
OG0001496	Praf.g_00803	Prbj.g_01720
OG0001500	Praf.g_01500	Prbj.g_02385
OG0001501	Praf.g_01670	Prbj.g_02554
OG0001502	Praf.g_01084, Praf.g_01069	Prbj.g_00716
OG0001502	Praf.g_00999	Prbj.g_00686
OG0001502	Praf.g_01020	Prbj.g_00704
OG0001502	Praf.g_01180, Praf.g_01060, Praf.g_01099	Prbj.g_00216
OG0001505	Praf.g_01504	Prbj.g_02389
OG0001508	Praf.g_00545	Prbj.g_01682
OG0001511	Praf.g_02731	Prbj.g_02022
OG0001512	Praf.g_02732	Prbj.g_02023
OG0001513	Praf.g_02733	Prbj.g_02024
OG0001514	Praf.g_02734	Prbj.g_02025
OG0001515	Praf.g_02735	Prbj.g_02026
OG0001516	Praf.g_02736	Prbj.g_02027
OG0001517	Praf.g_02737	Prbj.g_02028
OG0001518	Praf.g_02738	Prbj.g_02029
OG0001519	Praf.g_02739	Prbj.g_02030
OG0001520	Praf.g_02740	Prbj.g_02031
OG0001521	Praf.g_02741	Prbj.g_02032
OG0001522	Praf.g_02742	Prbj.g_02033
OG0001523	Praf.g_01496	Prbj.g_02381
OG0001527	Praf.g_00977	Prbj.g_02626
OG0001528	Praf.g_00355	Prbj.g_01328
OG0001540	Praf.g_00792	Prbj.g_01731
OG0001546	Praf.g_00985	Prbj.g_00315, Prbj.g_00673, Prbj.g_02170
OG0001547	Praf.g_00043	Prbj.g_01210
OG0001557	Praf.g_00345	Prbj.g_01316
OG0001559	Praf.g_02007	Prbj.g_00071
OG0001560	Praf.g_01457	Prbj.g_02336
OG0001561	Praf.g_01593	Prbj.g_02477
OG0001562	Praf.g_01015	Prbj.g_00698
OG0001563	Praf.g_01903	Prbj.g_00125
OG0001570	Praf.g_01578	Prbj.g_02460
OG0001588	Praf.g_01094	Prbj.g_00213
OG0001599	Praf.g_01953	Prbj.g_01889
OG0001600	Praf.g_00493	Prbj.g_00872
OG0001602	Praf.g_02294	Prbj.g_01420
OG0001605	Praf.g_00353	Prbj.g_01327
OG0001615	Praf.g_02351	Prbj.g_01473
OG0001619	Praf.g_02174	Prbj.g_01031
OG0001621	Praf.g_02086	Prbj.g_00374
OG0001629	Praf.g_00110	Prbj.g_01124
OG0001630	Praf.g_00118	Prbj.g_01257
OG0001631	Praf.g_00845	Prbj.g_02696, Prbj.g_00301
OG0001632	Praf.g_02092	Prbj.g_00379
OG0001633	Praf.g_01852	Prbj.g_00662, Prbj.g_00660
OG0001634	Praf.g_01114	Prbj.g_00745
OG0001635	Praf.g_02050	Prbj.g_00337
OG0001643	Praf.g_02363	Prbj.g_01484
OG0001645	Praf.g_00482	Prbj.g_00859
OG0001646	Praf.g_00946, Praf.g_01089	Prbj.g_01121
OG0001647	Praf.g_01115	Prbj.g_00746
OG0001648	Praf.g_01118	Prbj.g_00749
OG0001649	Praf.g_01119	Prbj.g_00750
OG0001690	Praf.g_00086	Prbj.g_01247
OG0001690	Praf.g_00131	Prbj.g_01279
OG0001691	Praf.g_00130	Prbj.g_00979
OG0001691	Praf.g_00085	Prbj.g_01278
OG0001702	Praf.g_02371	Prbj.g_01492
OG0001703	Praf.g_01144	Prbj.g_00779
OG0001716	Praf.g_00592	Prbj.g_01633
OG0001719	Praf.g_00096	Prbj.g_01251
OG0001720	Praf.g_00093	Prbj.g_01254
OG0001721	Praf.g_00172	Prbj.g_01818
OG0001722	Praf.g_00954	Prbj.g_00033
OG0001723	Praf.g_00957	Prbj.g_00040
OG0001724	Praf.g_01951	Prbj.g_00223, Prbj.g_00097
OG0001724	Praf.g_02622, Praf.g_02619, Praf.g_02467	Prbj.g_00174
OG0001725	Praf.g_02053	Prbj.g_00340
OG0001733	Praf.g_00094	Prbj.g_01255
OG0001741	Praf.g_00051	Prbj.g_01216
OG0001742	Praf.g_02310, Praf.g_02307, Praf.g_01775, Praf.g_01777	Prbj.g_01436, Prbj.g_01038
OG0001742	Praf.g_00095	Prbj.g_01256
OG0001743	Praf.g_00238	Prbj.g_00626
OG0001744	Praf.g_00239	Prbj.g_00625
OG0001745	Praf.g_00252	Prbj.g_00612
OG0001746	Praf.g_01651	Prbj.g_02536
OG0001746	Praf.g_00365	Prbj.g_00191
OG0001747	Praf.g_00389	Prbj.g_02612
OG0001748	Praf.g_00390	Prbj.g_02613
OG0001749	Praf.g_00428	Prbj.g_00452
OG0001750	Praf.g_00778	Prbj.g_01743
OG0001751	Praf.g_00876	Prbj.g_00828
OG0001752	Praf.g_00924	Prbj.g_00005
OG0001753	Praf.g_01214	Prbj.g_00939
OG0001754	Praf.g_01245	Prbj.g_00908
OG0001755	Praf.g_01324	Prbj.g_02200
OG0001756	Praf.g_01330	Prbj.g_02206
OG0001757	Praf.g_01336	Prbj.g_02212
OG0001758	Praf.g_01396	Prbj.g_02272
OG0001759	Praf.g_01446	Prbj.g_02325
OG0001760	Praf.g_01488	Prbj.g_02372
OG0001761	Praf.g_01535	Prbj.g_02417
OG0001762	Praf.g_01612	Prbj.g_02496
OG0001763	Praf.g_01615	Prbj.g_02499
OG0001764	Praf.g_01628	Prbj.g_02513
OG0001765	Praf.g_01637	Prbj.g_02522
OG0001766	Praf.g_01642	Prbj.g_02526
OG0001767	Praf.g_01740	Prbj.g_00817
OG0001768	Praf.g_01899	Prbj.g_00122
OG0001769	Praf.g_02014	Prbj.g_00065
OG0001770	Praf.g_02067	Prbj.g_00353
OG0001771	Praf.g_02068	Prbj.g_00354
OG0001772	Praf.g_02070	Prbj.g_00356
OG0001773	Praf.g_02071	Prbj.g_00357
OG0001774	Praf.g_02072	Prbj.g_00358
OG0001775	Praf.g_02100	Prbj.g_00398
OG0001776	Praf.g_02120	Prbj.g_00982
OG0001777	Praf.g_02406	Prbj.g_01533
OG0001778	Praf.g_02478	Prbj.g_00507
OG0001779	Praf.g_02496	Prbj.g_01142
OG0001780	Praf.g_02571	Prbj.g_00247
OG0001781	Praf.g_02672	Prbj.g_01971
OG0001782	Praf.g_02681	Prbj.g_01981
OG0001783	Praf.g_02682	Prbj.g_01982
OG0001784	Praf.g_02683	Prbj.g_01983
OG0001785	Praf.g_02718	Prbj.g_02007
OG0001786	Praf.g_02751	Prbj.g_02041
OG0001795	Praf.g_00084	Prbj.g_01277
OG0001798	Praf.g_00704	Prbj.g_01878
OG0001801	Praf.g_00947	Prbj.g_00029
OG0001802	Praf.g_00988	Prbj.g_00676
OG0001803	Praf.g_01211	Prbj.g_00942
OG0001804	Praf.g_01344	Prbj.g_02220
OG0001821	Praf.g_02276	Prbj.g_01402
OG0001829	Praf.g_00835	Prbj.g_00967
OG0001830	Praf.g_00865	Prbj.g_00839
OG0001842	Praf.g_02364	Prbj.g_01485
OG0001850	Praf.g_01025	Prbj.g_00708
OG0001851	Praf.g_00020	Prbj.g_01187
OG0001852	Praf.g_00890	Prbj.g_02168
OG0001857	Praf.g_01149	Prbj.g_00784
OG0001872	Praf.g_01581	Prbj.g_02465
OG0001873	Praf.g_01442	Prbj.g_02321
OG0001877	Praf.g_00968	Prbj.g_02633
OG0001878	Praf.g_00042	Prbj.g_01209
OG0001879	Praf.g_00186	Prbj.g_01590
OG0001880	Praf.g_00541	Prbj.g_01685
OG0001881	Praf.g_00702	Prbj.g_01876
OG0001882	Praf.g_00915	Prbj.g_01911
OG0001883	Praf.g_00916	Prbj.g_01912
OG0001886	Praf.g_01199	Prbj.g_01092
OG0001887	Praf.g_01256	Prbj.g_00871
OG0001888	Praf.g_01288	Prbj.g_01851
OG0001889	Praf.g_01406	Prbj.g_02282
OG0001890	Praf.g_01644	Prbj.g_02528
OG0001891	Praf.g_02040	Prbj.g_00326
OG0001892	Praf.g_02241	Prbj.g_01358
OG0001893	Praf.g_02612	Prbj.g_01944
OG0001894	Praf.g_02613	Prbj.g_01945
OG0001895	Praf.g_02655	Prbj.g_01954
OG0001896	Praf.g_02761	Prbj.g_02050
OG0001910	Praf.g_01746	Prbj.g_00823
OG0001912	Praf.g_00018	Prbj.g_01185
OG0001913	Praf.g_00019	Prbj.g_01186
OG0001914	Praf.g_02564	Prbj.g_00254
OG0001915	Praf.g_00467	Prbj.g_00490
OG0001916	Praf.g_00563	Prbj.g_01663
OG0001918	Praf.g_01697	Prbj.g_02578
OG0001920	Praf.g_02009	Prbj.g_00070
OG0001950	Praf.g_01120	Prbj.g_00753
OG0001965	Praf.g_00543	Prbj.g_01683
OG0001967	Praf.g_01216	Prbj.g_00935
OG0001968	Praf.g_01217	Prbj.g_00934
OG0001969	Praf.g_01361	Prbj.g_02238
OG0001970	Praf.g_02365	Prbj.g_01486
OG0001971	Praf.g_02443	Prbj.g_00532
OG0001972	Praf.g_02546	Prbj.g_00273
OG0001973	Praf.g_02771	Prbj.g_02061
OG0001990	Praf.g_02425	Prbj.g_00549
OG0001991	Praf.g_00034	Prbj.g_01201
OG0001992	Praf.g_00168	Prbj.g_01812
OG0001993	Praf.g_00169	Prbj.g_01813
OG0001994	Praf.g_00170	Prbj.g_01814
OG0001996	Praf.g_01647	Prbj.g_02532
OG0001997	Praf.g_02006	Prbj.g_00072
OG0001997	Praf.g_02586	Prbj.g_00229
OG0002000	Praf.g_02747	Prbj.g_02036
OG0002001	Praf.g_02750	Prbj.g_02039
OG0002024	Praf.g_01468	Prbj.g_02353
OG0002031	Praf.g_00363	Prbj.g_00193
OG0002032	Praf.g_00377	Prbj.g_00178
OG0002033	Praf.g_00587	Prbj.g_01637
OG0002034	Praf.g_01096	Prbj.g_00215
OG0002034	Praf.g_01186	Prbj.g_02672
OG0002035	Praf.g_01301	Prbj.g_02177
OG0002036	Praf.g_02240	Prbj.g_01357
OG0002037	Praf.g_02281	Prbj.g_01407
OG0002038	Praf.g_02419	Prbj.g_01546
OG0002039	Praf.g_02423	Prbj.g_00551
OG0002040	Praf.g_02584	Prbj.g_00232
OG0002053	Praf.g_00456	Prbj.g_00479
OG0002062	Praf.g_02409	Prbj.g_01536
OG0002063	Praf.g_02562	Prbj.g_00256
OG0002064	Praf.g_02563	Prbj.g_00255
OG0002065	Praf.g_00166	Prbj.g_01810
OG0002065	Praf.g_00266	Prbj.g_00598
OG0002066	Praf.g_00409	Prbj.g_00432
OG0002066	Praf.g_00408	Prbj.g_00431
OG0002067	Praf.g_00562	Prbj.g_01664
OG0002068	Praf.g_02038	Prbj.g_00053
OG0002068	Praf.g_00850	Prbj.g_00302
OG0002070	Praf.g_01067	Prbj.g_00715
OG0002070	Praf.g_01072	Prbj.g_00721
OG0002071	Praf.g_01347	Prbj.g_02223
OG0002071	Praf.g_01345	Prbj.g_02221
OG0002072	Praf.g_01789	Prbj.g_01051
OG0002074	Praf.g_02058, Praf.g_02060	Prbj.g_00345
OG0002074	Praf.g_02348	Prbj.g_01470
OG0002075	Praf.g_02494	Prbj.g_01140
OG0002076	Praf.g_02653	Prbj.g_01952
OG0002120	Praf.g_02401	Prbj.g_01528
OG0002131	Praf.g_00667	Prbj.g_02136
OG0002133	Praf.g_02353	Prbj.g_01475
OG0002135	Praf.g_00138	Prbj.g_01261
OG0002136	Praf.g_00139	Prbj.g_01262
OG0002137	Praf.g_00527	Prbj.g_01698
OG0002138	Praf.g_01024	Prbj.g_00707
OG0002140	Praf.g_02032, Praf.g_02458	Prbj.g_02607
OG0002142	Praf.g_02749	Prbj.g_02038
OG0002189	Praf.g_00715	Prbj.g_01804
OG0002190	Praf.g_00970	Prbj.g_02631
OG0002191	Praf.g_01571	Prbj.g_02452
OG0002193	Praf.g_02299	Prbj.g_01425
OG0002194	Praf.g_02334	Prbj.g_01458
OG0002195	Praf.g_02373	Prbj.g_01495, Prbj.g_01496
OG0002264	Praf.g_02020, Praf.g_00229	Prbj.g_02708
OG0002265	Praf.g_00395	Prbj.g_02618
OG0002266	Praf.g_00552	Prbj.g_01600
OG0002267	Praf.g_00638	Prbj.g_02105
OG0002268	Praf.g_00816	Prbj.g_00167
OG0002269	Praf.g_00839	Prbj.g_00220
OG0002270	Praf.g_00903	Prbj.g_02154
OG0002272	Praf.g_01255	Prbj.g_00901
OG0002273	Praf.g_01300	Prbj.g_02176
OG0002274	Praf.g_01418	Prbj.g_02295
OG0002275	Praf.g_01439	Prbj.g_02318
OG0002276	Praf.g_01466	Prbj.g_02349, Prbj.g_02350
OG0002277	Praf.g_01566	Prbj.g_02447
OG0002278	Praf.g_01686	Prbj.g_02567
OG0002279	Praf.g_01901	Prbj.g_00124
OG0002280	Praf.g_01983	Prbj.g_00106
OG0002281	Praf.g_02462	Prbj.g_00291
OG0002281	Praf.g_02033	Prbj.g_02606
OG0002282	Praf.g_02037	Prbj.g_00054, Prbj.g_00299
OG0002283	Praf.g_02272	Prbj.g_01398
OG0002284	Praf.g_02306, Praf.g_02309, Praf.g_02312	Prbj.g_01435
OG0002285	Praf.g_02354	Prbj.g_01476
OG0002286	Praf.g_02355	Prbj.g_01478
OG0002287	Praf.g_02424	Prbj.g_00550
OG0002288	Praf.g_02701	Prbj.g_02001
OG0002289	Praf.g_02727	Prbj.g_02017, Prbj.g_01356
OG0002290	Praf.g_02748	Prbj.g_02037
OG0002359	Praf.g_00127	Prbj.g_01275
OG0002360	Praf.g_00270, Praf.g_00277	Prbj.g_00594
OG0002361	Praf.g_00653, Praf.g_00275	Prbj.g_02121
