Orthogroup	Praf	Prbc
OG0001111	Praf.g_02160	Prbc.g_00324
OG0001112	Praf.g_02159	Prbc.g_00323
OG0001113	Praf.g_02158	Prbc.g_00322
OG0001114	Praf.g_02157	Prbc.g_00321
OG0001115	Praf.g_02156	Prbc.g_00320
OG0001116	Praf.g_02155	Prbc.g_00319
OG0001117	Praf.g_02154	Prbc.g_00318
OG0001118	Praf.g_02153	Prbc.g_00317
OG0001119	Praf.g_02152	Prbc.g_00316
OG0001120	Praf.g_02151	Prbc.g_00315
OG0001121	Praf.g_02150	Prbc.g_00314
OG0001122	Praf.g_02149	Prbc.g_00313
OG0001123	Praf.g_02148	Prbc.g_00312
OG0001124	Praf.g_02147	Prbc.g_00311
OG0001125	Praf.g_02146	Prbc.g_00310
OG0001126	Praf.g_02145	Prbc.g_00309
OG0001127	Praf.g_02144	Prbc.g_00308
OG0001128	Praf.g_02143	Prbc.g_00307
OG0001129	Praf.g_02142	Prbc.g_00306
OG0001130	Praf.g_02141	Prbc.g_00305
OG0001131	Praf.g_02140	Prbc.g_00304
OG0001132	Praf.g_02139	Prbc.g_00303
OG0001133	Praf.g_02138	Prbc.g_00302
OG0001134	Praf.g_02137	Prbc.g_00301
OG0001135	Praf.g_02136	Prbc.g_00300
OG0001136	Praf.g_02135	Prbc.g_00299
OG0001137	Praf.g_02134	Prbc.g_00298
OG0001138	Praf.g_02133	Prbc.g_00297
OG0001139	Praf.g_02132	Prbc.g_00296
OG0001140	Praf.g_02131	Prbc.g_00295
OG0001141	Praf.g_02128	Prbc.g_00293
OG0001142	Praf.g_02127	Prbc.g_00292
OG0001143	Praf.g_02126	Prbc.g_00291
OG0001144	Praf.g_02124	Prbc.g_00289
OG0001145	Praf.g_02122	Prbc.g_00287
OG0001146	Praf.g_02121	Prbc.g_00286
OG0001147	Praf.g_02118	Prbc.g_00283
OG0001148	Praf.g_02117	Prbc.g_00282
OG0001149	Praf.g_02112	Prbc.g_00281
OG0001150	Praf.g_02109	Prbc.g_00278
OG0001151	Praf.g_02108	Prbc.g_00277
OG0001152	Praf.g_02107	Prbc.g_00276
OG0001153	Praf.g_02106	Prbc.g_00275
OG0001154	Praf.g_02105	Prbc.g_00274
OG0001155	Praf.g_02104	Prbc.g_00273
OG0001156	Praf.g_02103	Prbc.g_00272
OG0001157	Praf.g_02101	Prbc.g_00270
OG0001158	Praf.g_02099	Prbc.g_00268
OG0001159	Praf.g_02097	Prbc.g_00267
OG0001160	Praf.g_02096	Prbc.g_00266
OG0001161	Praf.g_02082	Prbc.g_00248
OG0001162	Praf.g_02081	Prbc.g_00247
OG0001163	Praf.g_02079	Prbc.g_00246
OG0001164	Praf.g_02078	Prbc.g_00245
OG0001165	Praf.g_02077	Prbc.g_00244
OG0001166	Praf.g_02076	Prbc.g_00243
OG0001167	Praf.g_02075	Prbc.g_00242
OG0001168	Praf.g_02372	Prbc.g_00241
OG0001169	Praf.g_02375	Prbc.g_00240
OG0001170	Praf.g_02383	Prbc.g_00237
OG0001171	Praf.g_02384	Prbc.g_00236
OG0001172	Praf.g_02386	Prbc.g_00235
OG0001173	Praf.g_02388	Prbc.g_00233
OG0001174	Praf.g_02391	Prbc.g_00231
OG0001175	Praf.g_02393	Prbc.g_00229
OG0001176	Praf.g_02395	Prbc.g_00227
OG0001177	Praf.g_02397	Prbc.g_00225
OG0001178	Praf.g_02398	Prbc.g_00224
OG0001179	Praf.g_02399	Prbc.g_00223
OG0001180	Praf.g_00196	Prbc.g_00222
OG0001181	Praf.g_00195	Prbc.g_00221
OG0001182	Praf.g_00194	Prbc.g_00220
OG0001183	Praf.g_00193	Prbc.g_00219
OG0001184	Praf.g_00192	Prbc.g_00218
OG0001185	Praf.g_00191	Prbc.g_00217
OG0001186	Praf.g_00184	Prbc.g_00216
OG0001187	Praf.g_00183	Prbc.g_00215
OG0001188	Praf.g_00182	Prbc.g_00214
OG0001189	Praf.g_00180	Prbc.g_00213
OG0001190	Praf.g_00179	Prbc.g_00212
OG0001191	Praf.g_00177	Prbc.g_00210
OG0001192	Praf.g_00175	Prbc.g_00208
OG0001193	Praf.g_00174	Prbc.g_00207
OG0001194	Praf.g_00173	Prbc.g_00206
OG0001195	Praf.g_00165	Prbc.g_00204
OG0001196	Praf.g_00163	Prbc.g_00202
OG0001197	Praf.g_00158	Prbc.g_00198
OG0001198	Praf.g_00157	Prbc.g_00197
OG0001199	Praf.g_00156	Prbc.g_00196
OG0001200	Praf.g_00155	Prbc.g_00195
OG0001201	Praf.g_00154	Prbc.g_00194
OG0001202	Praf.g_00153	Prbc.g_00193
OG0001203	Praf.g_00091	Prbc.g_00189
OG0001204	Praf.g_00089	Prbc.g_00965
OG0001205	Praf.g_00088	Prbc.g_00966
OG0001206	Praf.g_00087	Prbc.g_00967
OG0001207	Praf.g_00083	Prbc.g_00968
OG0001208	Praf.g_00082	Prbc.g_00969
OG0001209	Praf.g_00081	Prbc.g_00970
OG0001210	Praf.g_00077	Prbc.g_00971
OG0001211	Praf.g_00075	Prbc.g_00972
OG0001212	Praf.g_00074	Prbc.g_00973
OG0001213	Praf.g_00072	Prbc.g_00974
OG0001214	Praf.g_00071	Prbc.g_00975
OG0001215	Praf.g_00070	Prbc.g_00976
OG0001216	Praf.g_00069	Prbc.g_00977
OG0001217	Praf.g_00068	Prbc.g_00978
OG0001218	Praf.g_00067	Prbc.g_00979
OG0001219	Praf.g_00064	Prbc.g_00980
OG0001220	Praf.g_00063	Prbc.g_00981
OG0001221	Praf.g_00062	Prbc.g_00982
OG0001222	Praf.g_00060	Prbc.g_00984
OG0001223	Praf.g_00056	Prbc.g_00986
OG0001224	Praf.g_00054	Prbc.g_00988
OG0001225	Praf.g_02656	Prbc.g_00990
OG0001226	Praf.g_02657	Prbc.g_00991
OG0001227	Praf.g_02658	Prbc.g_00992
OG0001228	Praf.g_02659	Prbc.g_00993
OG0001229	Praf.g_02661	Prbc.g_00994
OG0001230	Praf.g_02662	Prbc.g_00995
OG0001231	Praf.g_02663	Prbc.g_00996
OG0001232	Praf.g_02665	Prbc.g_00998
OG0001233	Praf.g_02667	Prbc.g_00999
OG0001234	Praf.g_02669	Prbc.g_01000
OG0001235	Praf.g_02670	Prbc.g_01001
OG0001236	Praf.g_02671	Prbc.g_01002
OG0001237	Praf.g_02674	Prbc.g_01005
OG0001238	Praf.g_02680	Prbc.g_01006
OG0001239	Praf.g_02702	Prbc.g_01011
OG0001240	Praf.g_02716	Prbc.g_01012
OG0001241	Praf.g_02717	Prbc.g_01013
OG0001242	Praf.g_02719	Prbc.g_01015
OG0001243	Praf.g_02720	Prbc.g_01016
OG0001244	Praf.g_02723	Prbc.g_01017
OG0001245	Praf.g_02724	Prbc.g_01018
OG0001246	Praf.g_02728	Prbc.g_01019
OG0001247	Praf.g_02729	Prbc.g_01020
OG0001248	Praf.g_02730	Prbc.g_01021
OG0001249	Praf.g_02743	Prbc.g_01022
OG0001250	Praf.g_02753	Prbc.g_01043
OG0001251	Praf.g_02754	Prbc.g_01044
OG0001252	Praf.g_02755	Prbc.g_01045
OG0001253	Praf.g_02756	Prbc.g_01046
OG0001254	Praf.g_02758	Prbc.g_01048
OG0001255	Praf.g_02759	Prbc.g_01049
OG0001256	Praf.g_02764	Prbc.g_01052
OG0001257	Praf.g_02765	Prbc.g_01053
OG0001258	Praf.g_02766	Prbc.g_01054
OG0001259	Praf.g_02770	Prbc.g_01057
OG0001260	Praf.g_02772	Prbc.g_01060
OG0001261	Praf.g_02773	Prbc.g_01061
OG0001262	Praf.g_02775	Prbc.g_01062
OG0001263	Praf.g_02777	Prbc.g_01063
OG0001264	Praf.g_02779	Prbc.g_01065
OG0001265	Praf.g_02780	Prbc.g_01066
OG0001266	Praf.g_02781	Prbc.g_01067
OG0001267	Praf.g_02782	Prbc.g_01068
OG0001268	Praf.g_02783	Prbc.g_01069
OG0001269	Praf.g_00261	Prbc.g_00481
OG0001270	Praf.g_02418	Prbc.g_00433
OG0001271	Praf.g_02437	Prbc.g_00421
OG0001272	Praf.g_02280	Prbc.g_01173
OG0001273	Praf.g_02055	Prbc.g_01245
OG0001274	Praf.g_00597	Prbc.g_01542
OG0001275	Praf.g_00615	Prbc.g_01557
OG0001276	Praf.g_00738	Prbc.g_01666
OG0001278	Praf.g_01614	Prbc.g_00068
OG0001279	Praf.g_01460	Prbc.g_01976
OG0001280	Praf.g_01333	Prbc.g_02086
OG0001281	Praf.g_00991	Prbc.g_00930
OG0001282	Praf.g_01473	Prbc.g_01985
OG0001283	Praf.g_00989	Prbc.g_00090
OG0001285	Praf.g_01134	Prbc.g_01463
OG0001286	Praf.g_00852	Prbc.g_01449
OG0001288	Praf.g_00976	Prbc.g_00750
OG0001289	Praf.g_00535	Prbc.g_00762
OG0001290	Praf.g_01248	Prbc.g_01940, Prbc.g_00069
OG0001291	Praf.g_00639	Prbc.g_01598
OG0001292	Praf.g_01145	Prbc.g_00799
OG0001293	Praf.g_01950	Prbc.g_02129
OG0001294	Praf.g_01484	Prbc.g_00802
OG0001296	Praf.g_00492	Prbc.g_00825
OG0001297	Praf.g_00487	Prbc.g_00829
OG0001298	Praf.g_00484	Prbc.g_00831
OG0001299	Praf.g_02197	Prbc.g_00937
OG0001300	Praf.g_00474	Prbc.g_01309
OG0001301	Praf.g_02392	Prbc.g_00230
OG0001302	Praf.g_00159	Prbc.g_00199
OG0001303	Praf.g_00058	Prbc.g_00985
OG0001304	Praf.g_02768	Prbc.g_01056
OG0001305	Praf.g_01095	Prbc.g_00116
OG0001306	Praf.g_01988	Prbc.g_01498
OG0001307	Praf.g_00036	Prbc.g_01100
OG0001308	Praf.g_00318	Prbc.g_00502
OG0001309	Praf.g_00315	Prbc.g_00499
OG0001310	Praf.g_00313	Prbc.g_00497
OG0001311	Praf.g_00260	Prbc.g_00480
OG0001313	Praf.g_02402	Prbc.g_00445
OG0001315	Praf.g_02206	Prbc.g_01141
OG0001316	Praf.g_02234, Praf.g_02225, Praf.g_02218	Prbc.g_01148
OG0001318	Praf.g_01694	Prbc.g_01714
OG0001319	Praf.g_01853	Prbc.g_01829
OG0001320	Praf.g_01284	Prbc.g_02104
OG0001321	Praf.g_01278	Prbc.g_02109
OG0001322	Praf.g_02752	Prbc.g_01042
OG0001323	Praf.g_00055	Prbc.g_00987
OG0001325	Praf.g_01002	Prbc.g_01277
OG0001326	Praf.g_00926	Prbc.g_01413
OG0001327	Praf.g_01894	Prbc.g_00587
OG0001328	Praf.g_00017	Prbc.g_01833
OG0001329	Praf.g_00454	Prbc.g_00853
OG0001330	Praf.g_00403	Prbc.g_00888
OG0001331	Praf.g_02387	Prbc.g_00234
OG0001332	Praf.g_02429	Prbc.g_00429
OG0001333	Praf.g_00387	Prbc.g_00332
OG0001334	Praf.g_00676	Prbc.g_01471
OG0001335	Praf.g_01640	Prbc.g_01966
OG0001336	Praf.g_01105	Prbc.g_00513
OG0001337	Praf.g_00969	Prbc.g_00041
OG0001338	Praf.g_00805	Prbc.g_00559
OG0001340	Praf.g_02762	Prbc.g_01050
OG0001341	Praf.g_00497	Prbc.g_00795
OG0001344	Praf.g_00426	Prbc.g_00877
OG0001345	Praf.g_02111	Prbc.g_00280
OG0001346	Praf.g_00176	Prbc.g_00209
OG0001347	Praf.g_00061	Prbc.g_00983
OG0001348	Praf.g_02404	Prbc.g_00442
OG0001356	Praf.g_01750	Prbc.g_01483, Prbc.g_00646
OG0001369	Praf.g_01037	Prbc.g_00901
OG0001370	Praf.g_01038	Prbc.g_00902
OG0001372	Praf.g_01769	Prbc.g_00133
OG0001377	Praf.g_00160	Prbc.g_00200
OG0001378	Praf.g_01332	Prbc.g_02087
OG0001388	Praf.g_00819	Prbc.g_02116
OG0001389	Praf.g_01958	Prbc.g_01515
OG0001391	Praf.g_00624	Prbc.g_01584
OG0001404	Praf.g_01431	Prbc.g_00092
OG0001421	Praf.g_01421	Prbc.g_02014
OG0001422	Praf.g_00356, Praf.g_01078	Prbc.g_00533
OG0001425	Praf.g_02074	Prbc.g_01218
OG0001427	Praf.g_00644	Prbc.g_01601
OG0001437	Praf.g_02569	Prbc.g_02169
OG0001438	Praf.g_02763	Prbc.g_01051
OG0001441	Praf.g_01375	Prbc.g_02046
OG0001446	Praf.g_02686, Praf.g_01026	Prbc.g_00603
OG0001448	Praf.g_01665	Prbc.g_01697
OG0001450	Praf.g_00960	Prbc.g_00803
OG0001456	Praf.g_01004	Prbc.g_01806
OG0001458	Praf.g_02673	Prbc.g_01004
OG0001459	Praf.g_01085	Prbc.g_00052
OG0001463	Praf.g_00966	Prbc.g_02156
OG0001464	Praf.g_00699	Prbc.g_01639
OG0001465	Praf.g_00737	Prbc.g_01231
OG0001475	Praf.g_01297	Prbc.g_01278
OG0001476	Praf.g_01791	Prbc.g_00706
OG0001481	Praf.g_01168	Prbc.g_01352
OG0001481	Praf.g_02627, Praf.g_01187	Prbc.g_00621
OG0001485	Praf.g_01231	Prbc.g_01925
OG0001488	Praf.g_02678	Prbc.g_01942
OG0001489	Praf.g_02677	Prbc.g_01943
OG0001490	Praf.g_02676	Prbc.g_01944
OG0001491	Praf.g_01130	Prbc.g_00678
OG0001492	Praf.g_00936	Prbc.g_01423
OG0001493	Praf.g_01997	Prbc.g_01495
OG0001500	Praf.g_01500	Prbc.g_01998
OG0001501	Praf.g_01670	Prbc.g_01701
OG0001505	Praf.g_01504	Prbc.g_00689
OG0001509	Praf.g_02169	Prbc.g_01892
OG0001511	Praf.g_02731	Prbc.g_00911
OG0001512	Praf.g_02732	Prbc.g_00912
OG0001513	Praf.g_02733	Prbc.g_00913
OG0001514	Praf.g_02734	Prbc.g_00914
OG0001515	Praf.g_02735	Prbc.g_00915
OG0001516	Praf.g_02736	Prbc.g_00916
OG0001517	Praf.g_02737	Prbc.g_00917
OG0001518	Praf.g_02738	Prbc.g_00918
OG0001519	Praf.g_02739	Prbc.g_00919
OG0001520	Praf.g_02740	Prbc.g_00920
OG0001521	Praf.g_02741	Prbc.g_00921
OG0001522	Praf.g_02742	Prbc.g_00922
OG0001523	Praf.g_01496	Prbc.g_01993
OG0001528	Praf.g_00355	Prbc.g_00903
OG0001536	Praf.g_01027	Prbc.g_00602
OG0001545	Praf.g_01028	Prbc.g_00601
OG0001546	Praf.g_00985	Prbc.g_00112
OG0001559	Praf.g_02007	Prbc.g_00146
OG0001560	Praf.g_01457	Prbc.g_01973
OG0001561	Praf.g_01593	Prbc.g_01896
OG0001562	Praf.g_01015	Prbc.g_01324
OG0001563	Praf.g_01903	Prbc.g_00251
OG0001570	Praf.g_01578	Prbc.g_01037, Prbc.g_00170
OG0001588	Praf.g_01094	Prbc.g_00096, Prbc.g_00019
OG0001599	Praf.g_01953	Prbc.g_00014
OG0001600	Praf.g_00493	Prbc.g_00905
OG0001619	Praf.g_02174	Prbc.g_00956
OG0001621	Praf.g_02086	Prbc.g_00961
OG0001630	Praf.g_00118	Prbc.g_00185
OG0001633	Praf.g_01852	Prbc.g_00747
OG0001634	Praf.g_01114	Prbc.g_00007
OG0001645	Praf.g_00482	Prbc.g_01283
OG0001646	Praf.g_00946, Praf.g_01089	Prbc.g_00924
OG0001647	Praf.g_01115	Prbc.g_00008
OG0001648	Praf.g_01118	Prbc.g_00009
OG0001649	Praf.g_01119	Prbc.g_00010
OG0001690	Praf.g_00086	Prbc.g_00182
OG0001691	Praf.g_00085	Prbc.g_00181
OG0001719	Praf.g_00096	Prbc.g_00186
OG0001720	Praf.g_00093	Prbc.g_00188
OG0001721	Praf.g_00172	Prbc.g_00205
OG0001722	Praf.g_00954	Prbc.g_02127
OG0001723	Praf.g_00957	Prbc.g_00516
OG0001725	Praf.g_02053	Prbc.g_01247
OG0001733	Praf.g_00094	Prbc.g_00187
OG0001741	Praf.g_00051	Prbc.g_01119
OG0001743	Praf.g_00238	Prbc.g_00462
OG0001744	Praf.g_00239	Prbc.g_00463
OG0001745	Praf.g_00252	Prbc.g_00473
OG0001746	Praf.g_01651, Praf.g_00365	Prbc.g_00175, Prbc.g_00168
OG0001747	Praf.g_00389	Prbc.g_00820
OG0001748	Praf.g_00390	Prbc.g_00331
OG0001749	Praf.g_00428	Prbc.g_00875
OG0001750	Praf.g_00778	Prbc.g_00578
OG0001751	Praf.g_00876	Prbc.g_01432
OG0001752	Praf.g_00924	Prbc.g_01415
OG0001753	Praf.g_01214	Prbc.g_01774
OG0001754	Praf.g_01245	Prbc.g_01764
OG0001755	Praf.g_01324	Prbc.g_02096
OG0001756	Praf.g_01330	Prbc.g_02089
OG0001757	Praf.g_01336	Prbc.g_02084
OG0001758	Praf.g_01396	Prbc.g_02032
OG0001759	Praf.g_01446	Prbc.g_02099
OG0001760	Praf.g_01488	Prbc.g_01990
OG0001761	Praf.g_01535	Prbc.g_01863
OG0001762	Praf.g_01612	Prbc.g_00547
OG0001763	Praf.g_01615	Prbc.g_00597
OG0001764	Praf.g_01628	Prbc.g_01918
OG0001765	Praf.g_01637	Prbc.g_01968
OG0001766	Praf.g_01642	Prbc.g_01751
OG0001767	Praf.g_01740	Prbc.g_01741
OG0001768	Praf.g_01899	Prbc.g_00450
OG0001769	Praf.g_02014	Prbc.g_01269
OG0001770	Praf.g_02067	Prbc.g_01224
OG0001771	Praf.g_02068	Prbc.g_01223
OG0001772	Praf.g_02070	Prbc.g_01222
OG0001773	Praf.g_02071	Prbc.g_01221
OG0001774	Praf.g_02072	Prbc.g_01220
OG0001775	Praf.g_02100	Prbc.g_00269
OG0001776	Praf.g_02120	Prbc.g_00285
OG0001777	Praf.g_02406	Prbc.g_00440
OG0001778	Praf.g_02478	Prbc.g_00392
OG0001779	Praf.g_02496	Prbc.g_00386
OG0001780	Praf.g_02571	Prbc.g_01939
OG0001781	Praf.g_02672	Prbc.g_01003
OG0001782	Praf.g_02681	Prbc.g_01007
OG0001783	Praf.g_02682	Prbc.g_01008
OG0001784	Praf.g_02683	Prbc.g_01937
OG0001785	Praf.g_02718	Prbc.g_01014
OG0001786	Praf.g_02751	Prbc.g_01041
OG0001795	Praf.g_00084	Prbc.g_00180
OG0001800	Praf.g_01076	Prbc.g_00156
OG0001801	Praf.g_00947	Prbc.g_01949
OG0001802	Praf.g_01976, Praf.g_00988	Prbc.g_01112
OG0001803	Praf.g_01211	Prbc.g_00551
OG0001804	Praf.g_01344	Prbc.g_02078
OG0001822	Praf.g_00584	Prbc.g_02201
OG0001829	Praf.g_00835	Prbc.g_01451
OG0001830	Praf.g_00865	Prbc.g_01438
OG0001852	Praf.g_00890	Prbc.g_00087
OG0001853	Praf.g_01061	Prbc.g_00552, Prbc.g_00020
OG0001877	Praf.g_00968	Prbc.g_01559
OG0001884	Praf.g_01062	Prbc.g_00553
OG0001885	Praf.g_01063	Prbc.g_00554
OG0001910	Praf.g_01746	Prbc.g_01747
OG0001916	Praf.g_00563	Prbc.g_01472
OG0001919	Praf.g_01870, Praf.g_02644	Prbc.g_00120
OG0001950	Praf.g_01120	Prbc.g_00026
OG0001973	Praf.g_02771	Prbc.g_01059
OG0002000	Praf.g_02747	Prbc.g_01024
OG0002001	Praf.g_02750	Prbc.g_01026
OG0002032	Praf.g_00377	Prbc.g_00338
OG0002033	Praf.g_00587	Prbc.g_01537
OG0002037	Praf.g_02281	Prbc.g_01174
OG0002038	Praf.g_02419	Prbc.g_01783
OG0002039	Praf.g_02423	Prbc.g_00430
OG0002072	Praf.g_01789	Prbc.g_00704
OG0002076	Praf.g_02653	Prbc.g_00534
OG0002135	Praf.g_00138	Prbc.g_00191
OG0002136	Praf.g_00139	Prbc.g_00192
OG0002138	Praf.g_01024	Prbc.g_00154
OG0002140	Praf.g_02032, Praf.g_02458	Prbc.g_00590
OG0002142	Praf.g_02749	Prbc.g_01025
OG0002190	Praf.g_00970	Prbc.g_02179
OG0002191	Praf.g_01571	Prbc.g_00145
OG0002192	Praf.g_02645, Praf.g_01871	Prbc.g_01132, Prbc.g_00530
OG0002194	Praf.g_02334	Prbc.g_01212
OG0002271	Praf.g_01053	Prbc.g_00003
OG0002364	Praf.g_00290	Prbc.g_00258
OG0002390	Praf.g_02744	Prbc.g_01023
OG0002566	Praf.g_00291	Prbc.g_00254
