Orthogroup	Praf	Prap
OG0001166	Praf.g_02076	Prap.g_01615
OG0001167	Praf.g_02075	Prap.g_01614
OG0001168	Praf.g_02372	Prap.g_01612
OG0001169	Praf.g_02375	Prap.g_01611
OG0001170	Praf.g_02383	Prap.g_01607
OG0001171	Praf.g_02384	Prap.g_01606
OG0001172	Praf.g_02386	Prap.g_01605
OG0001173	Praf.g_02388	Prap.g_01603
OG0001174	Praf.g_02391	Prap.g_01601
OG0001175	Praf.g_02393	Prap.g_01599
OG0001176	Praf.g_02395	Prap.g_01597
OG0001177	Praf.g_02397	Prap.g_01595
OG0001178	Praf.g_02398	Prap.g_01594
OG0001179	Praf.g_02399	Prap.g_01593
OG0001180	Praf.g_00196	Prap.g_01592
OG0001181	Praf.g_00195	Prap.g_01591
OG0001182	Praf.g_00194	Prap.g_01590
OG0001183	Praf.g_00193	Prap.g_01589
OG0001184	Praf.g_00192	Prap.g_01588
OG0001185	Praf.g_00191	Prap.g_01587
OG0001186	Praf.g_00184	Prap.g_01585
OG0001187	Praf.g_00183	Prap.g_01584
OG0001188	Praf.g_00182	Prap.g_01583
OG0001189	Praf.g_00180	Prap.g_01582
OG0001190	Praf.g_00179	Prap.g_01581
OG0001191	Praf.g_00177	Prap.g_01579
OG0001192	Praf.g_00175	Prap.g_01577
OG0001193	Praf.g_00174	Prap.g_01576
OG0001194	Praf.g_00173	Prap.g_01575
OG0001195	Praf.g_00165	Prap.g_01573
OG0001196	Praf.g_00163	Prap.g_01571
OG0001197	Praf.g_00158	Prap.g_01568
OG0001198	Praf.g_00157	Prap.g_01567
OG0001199	Praf.g_00156	Prap.g_01566
OG0001200	Praf.g_00155	Prap.g_01565
OG0001201	Praf.g_00154	Prap.g_01564
OG0001202	Praf.g_00153	Prap.g_01563
OG0001203	Praf.g_00091	Prap.g_01561
OG0001204	Praf.g_00089	Prap.g_01559
OG0001205	Praf.g_00088	Prap.g_01558
OG0001206	Praf.g_00087	Prap.g_01557
OG0001207	Praf.g_00083	Prap.g_01556
OG0001208	Praf.g_00082	Prap.g_01555
OG0001209	Praf.g_00081	Prap.g_01554
OG0001210	Praf.g_00077	Prap.g_01553
OG0001211	Praf.g_00075	Prap.g_01552
OG0001212	Praf.g_00074	Prap.g_01551
OG0001213	Praf.g_00072	Prap.g_01550
OG0001214	Praf.g_00071	Prap.g_01549
OG0001215	Praf.g_00070	Prap.g_01548
OG0001216	Praf.g_00069	Prap.g_01547
OG0001217	Praf.g_00068	Prap.g_01546
OG0001218	Praf.g_00067	Prap.g_01545
OG0001219	Praf.g_00064	Prap.g_01544
OG0001220	Praf.g_00063	Prap.g_01543
OG0001221	Praf.g_00062	Prap.g_01542
OG0001222	Praf.g_00060	Prap.g_01541
OG0001223	Praf.g_00056	Prap.g_01539
OG0001224	Praf.g_00054	Prap.g_01537
OG0001225	Praf.g_02656	Prap.g_01535
OG0001226	Praf.g_02657	Prap.g_01534
OG0001227	Praf.g_02658	Prap.g_01533
OG0001228	Praf.g_02659	Prap.g_01532
OG0001229	Praf.g_02661	Prap.g_01531
OG0001230	Praf.g_02662	Prap.g_01530
OG0001231	Praf.g_02663	Prap.g_01529
OG0001232	Praf.g_02665	Prap.g_01527
OG0001233	Praf.g_02667	Prap.g_01526
OG0001234	Praf.g_02669	Prap.g_01525
OG0001235	Praf.g_02670	Prap.g_01524
OG0001236	Praf.g_02671	Prap.g_01523
OG0001237	Praf.g_02674	Prap.g_01520
OG0001238	Praf.g_02680	Prap.g_01519
OG0001239	Praf.g_02702	Prap.g_01515
OG0001240	Praf.g_02716	Prap.g_01514
OG0001241	Praf.g_02717	Prap.g_01513
OG0001242	Praf.g_02719	Prap.g_01511
OG0001243	Praf.g_02720	Prap.g_01510
OG0001244	Praf.g_02723	Prap.g_01509
OG0001245	Praf.g_02724	Prap.g_01508
OG0001246	Praf.g_02728	Prap.g_01507
OG0001247	Praf.g_02729	Prap.g_01506
OG0001248	Praf.g_02730	Prap.g_01505
OG0001249	Praf.g_02743	Prap.g_01504
OG0001250	Praf.g_02753	Prap.g_01501
OG0001251	Praf.g_02754	Prap.g_01500
OG0001252	Praf.g_02755	Prap.g_01499
OG0001253	Praf.g_02756	Prap.g_01498
OG0001254	Praf.g_02758	Prap.g_01496
OG0001255	Praf.g_02759	Prap.g_01495
OG0001256	Praf.g_02764	Prap.g_01492
OG0001257	Praf.g_02765	Prap.g_01491
OG0001258	Praf.g_02766	Prap.g_01490
OG0001259	Praf.g_02770	Prap.g_01874
OG0001260	Praf.g_02772	Prap.g_01873
OG0001261	Praf.g_02773	Prap.g_01872
OG0001262	Praf.g_02775	Prap.g_01871
OG0001263	Praf.g_02777	Prap.g_01870
OG0001264	Praf.g_02779	Prap.g_01869
OG0001265	Praf.g_02780	Prap.g_01868
OG0001266	Praf.g_02781	Prap.g_00056
OG0001267	Praf.g_02782	Prap.g_00055
OG0001268	Praf.g_02783	Prap.g_00054
OG0001269	Praf.g_00261	Prap.g_01086
OG0001270	Praf.g_02418	Prap.g_01036
OG0001271	Praf.g_02437	Prap.g_01021
OG0001272	Praf.g_02280	Prap.g_01429
OG0001273	Praf.g_02055	Prap.g_01373
OG0001274	Praf.g_00597	Prap.g_01285
OG0001275	Praf.g_00615	Prap.g_01269
OG0001276	Praf.g_00738	Prap.g_01178
OG0001278	Praf.g_01614	Prap.g_00730
OG0001279	Praf.g_01460	Prap.g_00859
OG0001280	Praf.g_01333	Prap.g_00300
OG0001281	Praf.g_00991	Prap.g_01129
OG0001282	Praf.g_01473	Prap.g_00542
OG0001283	Praf.g_00989	Prap.g_00506
OG0001285	Praf.g_01134	Prap.g_00474
OG0001286	Praf.g_00852	Prap.g_00459
OG0001288	Praf.g_00976	Prap.g_00164
OG0001289	Praf.g_00535	Prap.g_00177
OG0001290	Praf.g_01248	Prap.g_01120
OG0001291	Praf.g_00639	Prap.g_00238
OG0001292	Praf.g_01145	Prap.g_01907
OG0001293	Praf.g_01950	Prap.g_00531
OG0001294	Praf.g_01484	Prap.g_00321
OG0001296	Praf.g_00492	Prap.g_01788
OG0001297	Praf.g_00487	Prap.g_01784
OG0001298	Praf.g_00484	Prap.g_01781
OG0001299	Praf.g_02197	Prap.g_01710
OG0001300	Praf.g_00474	Prap.g_01774
OG0001301	Praf.g_02392	Prap.g_01600
OG0001302	Praf.g_00159	Prap.g_01569
OG0001303	Praf.g_00058	Prap.g_01540
OG0001304	Praf.g_02768	Prap.g_01488
OG0001305	Praf.g_01095	Prap.g_01906
OG0001306	Praf.g_01988	Prap.g_01329
OG0001307	Praf.g_00036	Prap.g_00924
OG0001308	Praf.g_00318	Prap.g_00879
OG0001309	Praf.g_00315	Prap.g_00876
OG0001311	Praf.g_00260	Prap.g_01085
OG0001313	Praf.g_02402	Prap.g_01048
OG0001315	Praf.g_02206	Prap.g_01468
OG0001316	Praf.g_02234, Praf.g_02225, Praf.g_02218	Prap.g_01459
OG0001318	Praf.g_01694	Prap.g_00390
OG0001319	Praf.g_01853	Prap.g_00519
OG0001320	Praf.g_01284	Prap.g_00699
OG0001321	Praf.g_01278	Prap.g_00704
OG0001322	Praf.g_02752	Prap.g_01502
OG0001323	Praf.g_00055	Prap.g_01538
OG0001325	Praf.g_02648, Praf.g_01002	Prap.g_00035
OG0001326	Praf.g_00926	Prap.g_00423
OG0001327	Praf.g_01894	Prap.g_01926
OG0001328	Praf.g_00017	Prap.g_01344
OG0001330	Praf.g_00403	Prap.g_01720
OG0001331	Praf.g_02387	Prap.g_01604
OG0001332	Praf.g_02429	Prap.g_01033
OG0001333	Praf.g_00387	Prap.g_01474
OG0001334	Praf.g_00676	Prap.g_01919
OG0001335	Praf.g_01640	Prap.g_00870
OG0001336	Praf.g_01105	Prap.g_00667
OG0001337	Praf.g_00969	Prap.g_00647
OG0001338	Praf.g_00805	Prap.g_00227
OG0001339	Praf.g_00789	Prap.g_00566
OG0001340	Praf.g_02762	Prap.g_01493
OG0001341	Praf.g_00497	Prap.g_00210
OG0001343	Praf.g_00486	Prap.g_01783
OG0001344	Praf.g_00426	Prap.g_01731
OG0001345	Praf.g_02111	Prap.g_01638
OG0001346	Praf.g_00176	Prap.g_01578
OG0001348	Praf.g_02404	Prap.g_01046
OG0001349	Praf.g_00217	Prap.g_01056
OG0001351	Praf.g_02522	Prap.g_00966
OG0001352	Praf.g_02211	Prap.g_01463
OG0001353	Praf.g_02252	Prap.g_01450
OG0001354	Praf.g_02279	Prap.g_01430
OG0001355	Praf.g_02048	Prap.g_01367
OG0001357	Praf.g_01991	Prap.g_01332
OG0001358	Praf.g_01910	Prap.g_01295
OG0001359	Praf.g_00601	Prap.g_01281
OG0001362	Praf.g_00722	Prap.g_01192
OG0001363	Praf.g_02550	Prap.g_00942
OG0001365	Praf.g_01598	Prap.g_00740
OG0001367	Praf.g_01351	Prap.g_00285
OG0001368	Praf.g_01334	Prap.g_00299
OG0001369	Praf.g_01037	Prap.g_01878
OG0001370	Praf.g_01038	Prap.g_01877
OG0001371	Praf.g_00893	Prap.g_00402
OG0001372	Praf.g_01769	Prap.g_00610
OG0001375	Praf.g_00436	Prap.g_01741
OG0001377	Praf.g_00160	Prap.g_01570
OG0001378	Praf.g_01332	Prap.g_00301
OG0001382	Praf.g_02414	Prap.g_01038
OG0001385	Praf.g_02269	Prap.g_01437
OG0001388	Praf.g_00819	Prap.g_00803
OG0001389	Praf.g_01958	Prap.g_01309
OG0001393	Praf.g_00642	Prap.g_01248
OG0001404	Praf.g_01431	Prap.g_01817
OG0001421	Praf.g_01421	Prap.g_00676
OG0001436	Praf.g_01298	Prap.g_00524
OG0001437	Praf.g_02569	Prap.g_01921
OG0001439	Praf.g_00331, Praf.g_01166	Prap.g_00633
OG0001441	Praf.g_01375	Prap.g_00267
OG0001446	Praf.g_02686, Praf.g_01026	Prap.g_01791
OG0001456	Praf.g_01004	Prap.g_01896
OG0001458	Praf.g_02673	Prap.g_01521
OG0001463	Praf.g_00966	Prap.g_00629
OG0001465	Praf.g_00737	Prap.g_01179
OG0001468	Praf.g_01589	Prap.g_00750
OG0001475	Praf.g_01297	Prap.g_00226
OG0001484	Praf.g_01576	Prap.g_00636
OG0001496	Praf.g_00803	Prap.g_00555
OG0001500	Praf.g_01500	Prap.g_00838
OG0001501	Praf.g_01670	Prap.g_01143
OG0001508	Praf.g_00545	Prap.g_00753
OG0001509	Praf.g_02169	Prap.g_00749
OG0001523	Praf.g_01496	Prap.g_00843
OG0001527	Praf.g_00977	Prap.g_01814
OG0001528	Praf.g_00355	Prap.g_01923
OG0001536	Praf.g_01027	Prap.g_01792
OG0001545	Praf.g_01028	Prap.g_01793
OG0001546	Praf.g_00985	Prap.g_00622, Prap.g_00595
OG0001556	Praf.g_00097	Prap.g_00085
OG0001559	Praf.g_02007	Prap.g_01902
OG0001560	Praf.g_01457	Prap.g_00862
OG0001561	Praf.g_01593	Prap.g_00745
OG0001562	Praf.g_01015	Prap.g_00008, Prap.g_00645
OG0001563	Praf.g_01903	Prap.g_00515, Prap.g_00605
OG0001570	Praf.g_01578	Prap.g_01304
OG0001588	Praf.g_01094	Prap.g_00609
OG0001593	Praf.g_00099	Prap.g_00088
OG0001599	Praf.g_01953	Prap.g_00898
OG0001600	Praf.g_00493	Prap.g_00517
OG0001621	Praf.g_02086	Prap.g_00230
OG0001631	Praf.g_00845	Prap.g_01829, Prap.g_01811
OG0001633	Praf.g_01852	Prap.g_00161
OG0001634	Praf.g_01114	Prap.g_00590
OG0001643	Praf.g_02363	Prap.g_00006
OG0001645	Praf.g_00482	Prap.g_00221
OG0001646	Praf.g_00946, Praf.g_01089	Prap.g_00229
OG0001647	Praf.g_01115	Prap.g_00589
OG0001648	Praf.g_01118	Prap.g_00588
OG0001649	Praf.g_01119	Prap.g_00587
OG0001702	Praf.g_02600, Praf.g_02371	Prap.g_01341
OG0001703	Praf.g_01144	Prap.g_01812, Prap.g_00673
OG0001721	Praf.g_00172	Prap.g_01574
OG0001722	Praf.g_00954	Prap.g_00666
OG0001723	Praf.g_00957	Prap.g_00672
OG0001725	Praf.g_02053	Prap.g_01371
OG0001741	Praf.g_00051	Prap.g_00914
OG0001743	Praf.g_00238	Prap.g_01065
OG0001744	Praf.g_00239	Prap.g_01066
OG0001745	Praf.g_00252	Prap.g_01077
OG0001747	Praf.g_00389	Prap.g_00513
OG0001748	Praf.g_00390	Prap.g_01473
OG0001749	Praf.g_00428	Prap.g_01733
OG0001750	Praf.g_00778	Prap.g_00575
OG0001751	Praf.g_00876	Prap.g_00443
OG0001752	Praf.g_00924	Prap.g_00425
OG0001753	Praf.g_01214	Prap.g_00808
OG0001754	Praf.g_01245	Prap.g_00818
OG0001755	Praf.g_01324	Prap.g_00313
OG0001756	Praf.g_01330	Prap.g_00303
OG0001757	Praf.g_01336	Prap.g_00297
OG0001758	Praf.g_01396	Prap.g_00253
OG0001759	Praf.g_01446	Prap.g_00694
OG0001760	Praf.g_01488	Prap.g_00846
OG0001761	Praf.g_01535	Prap.g_00778
OG0001762	Praf.g_01612	Prap.g_01908
OG0001763	Praf.g_01615	Prap.g_00729
OG0001764	Praf.g_01628	Prap.g_00722
OG0001765	Praf.g_01637	Prap.g_00868
OG0001766	Praf.g_01642	Prap.g_00829
OG0001767	Praf.g_01740	Prap.g_00362
OG0001768	Praf.g_01899	Prap.g_01053
OG0001769	Praf.g_02014	Prap.g_01348
OG0001770	Praf.g_02067	Prap.g_01380
OG0001771	Praf.g_02068	Prap.g_01381
OG0001772	Praf.g_02070	Prap.g_01382
OG0001773	Praf.g_02071	Prap.g_01383
OG0001774	Praf.g_02072	Prap.g_01384
OG0001775	Praf.g_02100	Prap.g_01627
OG0001776	Praf.g_02120	Prap.g_01643
OG0001777	Praf.g_02406	Prap.g_01044
OG0001778	Praf.g_02478	Prap.g_00990
OG0001779	Praf.g_02496	Prap.g_00984
OG0001780	Praf.g_02571	Prap.g_00547
OG0001781	Praf.g_02672	Prap.g_01522
OG0001782	Praf.g_02681	Prap.g_01518
OG0001783	Praf.g_02682	Prap.g_01517
OG0001784	Praf.g_02683	Prap.g_00308
OG0001785	Praf.g_02718	Prap.g_01512
OG0001786	Praf.g_02751	Prap.g_01503
OG0001798	Praf.g_00704	Prap.g_01206
OG0001801	Praf.g_00947	Prap.g_00215
OG0001802	Praf.g_01976, Praf.g_00988	Prap.g_01847
OG0001803	Praf.g_01211	Prap.g_00603
OG0001804	Praf.g_01344	Prap.g_00290
OG0001829	Praf.g_00835	Prap.g_00461
OG0001830	Praf.g_00865	Prap.g_00449
OG0001842	Praf.g_02364	Prap.g_00094
OG0001850	Praf.g_01025	Prap.g_01849
OG0001852	Praf.g_00890	Prap.g_00016
OG0001853	Praf.g_01061	Prap.g_01801
OG0001866	Praf.g_00100	Prap.g_00089
OG0001876	Praf.g_01202	Prap.g_01807
OG0001878	Praf.g_00042	Prap.g_00920
OG0001879	Praf.g_00186	Prap.g_01586
OG0001880	Praf.g_00541	Prap.g_00170
OG0001881	Praf.g_00702	Prap.g_01208
OG0001882	Praf.g_00915	Prap.g_00433
OG0001883	Praf.g_00916	Prap.g_00432
OG0001884	Praf.g_01062	Prap.g_01802
OG0001885	Praf.g_01063	Prap.g_01803
OG0001886	Praf.g_01199	Prap.g_00804
OG0001887	Praf.g_01256	Prap.g_01895
OG0001888	Praf.g_01288	Prap.g_00696
OG0001889	Praf.g_01406	Prap.g_00246
OG0001890	Praf.g_01644	Prap.g_00624
OG0001891	Praf.g_02040	Prap.g_01363
OG0001892	Praf.g_02241	Prap.g_01458
OG0001893	Praf.g_02612	Prap.g_00907
OG0001894	Praf.g_02613	Prap.g_00908
OG0001895	Praf.g_02655	Prap.g_00912
OG0001896	Praf.g_02761	Prap.g_01494
OG0001915	Praf.g_00467	Prap.g_01768
OG0001918	Praf.g_01697	Prap.g_00387
OG0001919	Praf.g_01870, Praf.g_02644	Prap.g_00596
OG0001920	Praf.g_02009	Prap.g_01835
OG0001965	Praf.g_00543	Prap.g_00168
OG0001966	Praf.g_00981, Praf.g_00982	Prap.g_01808
OG0001967	Praf.g_01216	Prap.g_00028
OG0001968	Praf.g_01217	Prap.g_00027
OG0001969	Praf.g_01361	Prap.g_00278
OG0001970	Praf.g_02365	Prap.g_00896
OG0001971	Praf.g_02443	Prap.g_01015
OG0001972	Praf.g_02546	Prap.g_01484
OG0001990	Praf.g_02425	Prap.g_01340
OG0001991	Praf.g_00034	Prap.g_00926
OG0001992	Praf.g_00168	Prap.g_00022
OG0001993	Praf.g_00169	Prap.g_00023
OG0001994	Praf.g_00170	Prap.g_00024
OG0001996	Praf.g_01647	Prap.g_00317
OG0001998	Praf.g_02198	Prap.g_01711
OG0001999	Praf.g_02339, Praf.g_02340	Prap.g_01609
OG0002035	Praf.g_01301	Prap.g_01886
OG0002036	Praf.g_02240	Prap.g_01845
OG0002040	Praf.g_02584	Prap.g_00960
OG0002051	Praf.g_00098	Prap.g_00087
OG0002067	Praf.g_00562	Prap.g_01897
OG0002069	Praf.g_01029	Prap.g_01795
OG0002141	Praf.g_02095	Prap.g_01623
OG0002188	Praf.g_00337, Praf.g_01160	Prap.g_01109
