Orthogroup	Pram	Prba
OG0001162	Pram.g_01590	Prba.g_00289
OG0001163	Pram.g_01624	Prba.g_00234
OG0001164	Pram.g_01627	Prba.g_00230
OG0001165	Pram.g_01630	Prba.g_00227
OG0001166	Pram.g_01651	Prba.g_00601
OG0001167	Pram.g_01669	Prba.g_00584
OG0001168	Pram.g_01671	Prba.g_00582
OG0001169	Pram.g_01673	Prba.g_00580
OG0001170	Pram.g_01675	Prba.g_00578
OG0001171	Pram.g_01685	Prba.g_00569
OG0001172	Pram.g_01700	Prba.g_00360
OG0001173	Pram.g_01701	Prba.g_00361
OG0001174	Pram.g_01709	Prba.g_00369
OG0001175	Pram.g_01710	Prba.g_00370
OG0001176	Pram.g_01718	Prba.g_00377
OG0001177	Pram.g_01720	Prba.g_00380
OG0001178	Pram.g_01637	Prba.g_00385
OG0001179	Pram.g_01753	Prba.g_00413
OG0001180	Pram.g_01776	Prba.g_00435
OG0001181	Pram.g_01780	Prba.g_01048
OG0001182	Pram.g_01788	Prba.g_01055
OG0001183	Pram.g_01794	Prba.g_01060
OG0001184	Pram.g_01812	Prba.g_01076
OG0001185	Pram.g_01828	Prba.g_00762
OG0001186	Pram.g_01852	Prba.g_00786
OG0001187	Pram.g_01855	Prba.g_00790
OG0001188	Pram.g_01857	Prba.g_00793
OG0001189	Pram.g_01874	Prba.g_00810
OG0001190	Pram.g_01879	Prba.g_00814
OG0001191	Pram.g_01889	Prba.g_00824
OG0001192	Pram.g_01894	Prba.g_00829
OG0001193	Pram.g_01907	Prba.g_00839
OG0001194	Pram.g_01908	Prba.g_00840
OG0001195	Pram.g_01909	Prba.g_00841
OG0001196	Pram.g_01926	Prba.g_01782
OG0001197	Pram.g_01928	Prba.g_01783
OG0001198	Pram.g_01935	Prba.g_01790
OG0001199	Pram.g_00059	Prba.g_01862
OG0001200	Pram.g_00061	Prba.g_01864
OG0001201	Pram.g_00092	Prba.g_01896
OG0001202	Pram.g_00184	Prba.g_00655
OG0001203	Pram.g_00225	Prba.g_00457
OG0001204	Pram.g_00231	Prba.g_00462
OG0001205	Pram.g_00380	Prba.g_01016
OG0001206	Pram.g_00401	Prba.g_00999
OG0001207	Pram.g_00413	Prba.g_00984
OG0001208	Pram.g_00418	Prba.g_00979
OG0001209	Pram.g_00473	Prba.g_00926
OG0001210	Pram.g_00477	Prba.g_01775
OG0001211	Pram.g_00487	Prba.g_01765
OG0001212	Pram.g_00533	Prba.g_01721
OG0001213	Pram.g_00569	Prba.g_01688
OG0001215	Pram.g_00781	Prba.g_01627
OG0001216	Pram.g_00803	Prba.g_01592
OG0001217	Pram.g_01539	Prba.g_01554
OG0001218	Pram.g_01196	Prba.g_01547
OG0001219	Pram.g_00911	Prba.g_01510
OG0001220	Pram.g_00865	Prba.g_01447
OG0001221	Pram.g_00745	Prba.g_01384
OG0001222	Pram.g_00988	Prba.g_01345
OG0001223	Pram.g_00960	Prba.g_01319
OG0001224	Pram.g_00892	Prba.g_01268
OG0001225	Pram.g_00890	Prba.g_01266
OG0001226	Pram.g_00577	Prba.g_01240
OG0001227	Pram.g_01188	Prba.g_01222
OG0001228	Pram.g_01089	Prba.g_00018
OG0001229	Pram.g_01542	Prba.g_00198
OG0001230	Pram.g_01388	Prba.g_00105
OG0001231	Pram.g_00357	Prba.g_00291
OG0001232	Pram.g_01655	Prba.g_00597
OG0001233	Pram.g_01676	Prba.g_00577
OG0001234	Pram.g_01712	Prba.g_00372
OG0001235	Pram.g_01716	Prba.g_00382
OG0001236	Pram.g_01809	Prba.g_01073
OG0001237	Pram.g_01813	Prba.g_01077
OG0001238	Pram.g_01890	Prba.g_00825
OG0001239	Pram.g_00056	Prba.g_01859
OG0001240	Pram.g_00077	Prba.g_01881
OG0001241	Pram.g_00086	Prba.g_01889
OG0001242	Pram.g_00105	Prba.g_01907
OG0001243	Pram.g_00112	Prba.g_01913
OG0001244	Pram.g_00127	Prba.g_01929
OG0001245	Pram.g_01177	Prba.g_00874
OG0001246	Pram.g_00680	Prba.g_00957
OG0001247	Pram.g_00774	Prba.g_01634
OG0001248	Pram.g_00776	Prba.g_01632
OG0001249	Pram.g_00325	Prba.g_01521
OG0001250	Pram.g_00851	Prba.g_01458
OG0001251	Pram.g_00714	Prba.g_01410
OG0001252	Pram.g_00897	Prba.g_01273
OG0001253	Pram.g_00579	Prba.g_01221
OG0001254	Pram.g_01548	Prba.g_00095
OG0001255	Pram.g_01157	Prba.g_00080
OG0001256	Pram.g_01289	Prba.g_00298
OG0001258	Pram.g_01628	Prba.g_00229
OG0001259	Pram.g_01674	Prba.g_00579
OG0001261	Pram.g_01761	Prba.g_00421
OG0001262	Pram.g_01872	Prba.g_00808
OG0001263	Pram.g_00114	Prba.g_01916
OG0001265	Pram.g_00104	Prba.g_01906
OG0001266	Pram.g_00188	Prba.g_00659
OG0001267	Pram.g_00268	Prba.g_00497
OG0001268	Pram.g_00334	Prba.g_00555
OG0001269	Pram.g_00864	Prba.g_00853
OG0001270	Pram.g_00369	Prba.g_01027
OG0001271	Pram.g_00408	Prba.g_00989
OG0001272	Pram.g_00422	Prba.g_00975
OG0001273	Pram.g_01079	Prba.g_01686
OG0001274	Pram.g_00211	Prba.g_01614
OG0001275	Pram.g_00969	Prba.g_01309
OG0001276	Pram.g_00980	Prba.g_01289
OG0001278	Pram.g_01085	Prba.g_00013
OG0001279	Pram.g_01253	Prba.g_01136
OG0001280	Pram.g_01229	Prba.g_01191
OG0001281	Pram.g_01235	Prba.g_01197
OG0001282	Pram.g_01467	Prba.g_00195
OG0001283	Pram.g_01922	Prba.g_00176
OG0001284	Pram.g_01302	Prba.g_00318
OG0001285	Pram.g_01658	Prba.g_00594
OG0001286	Pram.g_01774	Prba.g_00433
OG0001287	Pram.g_01835	Prba.g_00770
OG0001288	Pram.g_01845	Prba.g_00779
OG0001289	Pram.g_00071	Prba.g_01875
OG0001290	Pram.g_00085	Prba.g_01888
OG0001291	Pram.g_00122	Prba.g_01923
OG0001292	Pram.g_00236	Prba.g_00467
OG0001293	Pram.g_00249	Prba.g_00479
OG0001296	Pram.g_00446	Prba.g_00952
OG0001297	Pram.g_00451	Prba.g_00947
OG0001298	Pram.g_00515	Prba.g_01739
OG0001299	Pram.g_01043	Prba.g_01651
OG0001300	Pram.g_00785	Prba.g_01624
OG0001301	Pram.g_00790	Prba.g_01621
OG0001302	Pram.g_00908	Prba.g_01512
OG0001304	Pram.g_00993	Prba.g_01279
OG0001305	Pram.g_00884	Prba.g_01260
OG0001306	Pram.g_01155	Prba.g_00078
OG0001307	Pram.g_01477	Prba.g_00213
OG0001308	Pram.g_01368	Prba.g_00703
OG0001309	Pram.g_01272	Prba.g_00294
OG0001310	Pram.g_01645	Prba.g_00608
OG0001311	Pram.g_00982	Prba.g_01287
OG0001312	Pram.g_00920	Prba.g_01356
OG0001314	Pram.g_00622, Pram.g_00647	Prba.g_01562
OG0001315	Pram.g_01553	Prba.g_01850
OG0001316	Pram.g_00126	Prba.g_01928
OG0001317	Pram.g_00221	Prba.g_00453
OG0001318	Pram.g_00245	Prba.g_00475
OG0001319	Pram.g_00261	Prba.g_00490
OG0001320	Pram.g_01597, Pram.g_00618, Pram.g_00662	Prba.g_00876
OG0001321	Pram.g_00386	Prba.g_01010
OG0001322	Pram.g_00387	Prba.g_01009
OG0001323	Pram.g_00457	Prba.g_00942
OG0001324	Pram.g_00786	Prba.g_01623
OG0001325	Pram.g_01025	Prba.g_01589
OG0001327	Pram.g_00723	Prba.g_01248
OG0001328	Pram.g_01214	Prba.g_01223
OG0001329	Pram.g_01598	Prba.g_00104, Prba.g_00721
OG0001330	Pram.g_01276	Prba.g_01166
OG0001331	Pram.g_01462	Prba.g_00190
OG0001332	Pram.g_01331	Prba.g_00345
OG0001333	Pram.g_01670	Prba.g_00583
OG0001334	Pram.g_01797	Prba.g_01063
OG0001335	Pram.g_01798	Prba.g_01064
OG0001336	Pram.g_01923	Prba.g_01779
OG0001339	Pram.g_00088	Prba.g_01891
OG0001340	Pram.g_00321	Prba.g_00544
OG0001341	Pram.g_01533	Prba.g_01556
OG0001342	Pram.g_01544, Pram.g_00644	Prba.g_01517
OG0001343	Pram.g_00711	Prba.g_01413
OG0001344	Pram.g_01135	Prba.g_00059
OG0001346	Pram.g_01231	Prba.g_01193
OG0001349	Pram.g_01401	Prba.g_00116
OG0001351	Pram.g_00394	Prba.g_01007
OG0001352	Pram.g_00770	Prba.g_01637
OG0001353	Pram.g_00841	Prba.g_01467
OG0001354	Pram.g_00953	Prba.g_01327
OG0001355	Pram.g_01003	Prba.g_00262
OG0001358	Pram.g_00558	Prba.g_01697
OG0001359	Pram.g_00712	Prba.g_01412
OG0001361	Pram.g_01121	Prba.g_00047
OG0001362	Pram.g_01364	Prba.g_00699
OG0001363	Pram.g_01362	Prba.g_00697
OG0001364	Pram.g_01800	Prba.g_01066
OG0001365	Pram.g_01883	Prba.g_00818
OG0001369	Pram.g_00076	Prba.g_01880
OG0001371	Pram.g_00769	Prba.g_01638
OG0001372	Pram.g_01517	Prba.g_01548
OG0001375	Pram.g_00710	Prba.g_01414
OG0001379	Pram.g_01224	Prba.g_01186
OG0001380	Pram.g_01198	Prba.g_00208
OG0001381	Pram.g_01165	Prba.g_00202
OG0001382	Pram.g_01200	Prba.g_00277
OG0001397	Pram.g_01363	Prba.g_00698
OG0001398	Pram.g_01256	Prba.g_00265
OG0001402	Pram.g_00563	Prba.g_01540
OG0001403	Pram.g_00017	Prba.g_01823
OG0001404	Pram.g_00053	Prba.g_01856
OG0001405	Pram.g_00314	Prba.g_00542
OG0001407	Pram.g_01202	Prba.g_01242
OG0001409	Pram.g_01131	Prba.g_00056
OG0001410	Pram.g_01476	Prba.g_00212
OG0001411	Pram.g_01422	Prba.g_00151
OG0001414	Pram.g_00216	Prba.g_00448
OG0001415	Pram.g_00218	Prba.g_00450
OG0001418	Pram.g_00775	Prba.g_01633
OG0001421	Pram.g_01288	Prba.g_00297
OG0001424	Pram.g_00681	Prba.g_01409
OG0001425	Pram.g_01893	Prba.g_00828
OG0001429	Pram.g_00912	Prba.g_01509
OG0001430	Pram.g_01197	Prba.g_01161
OG0001431	Pram.g_00629, Pram.g_01186	Prba.g_01164
OG0001437	Pram.g_00217	Prba.g_00449
OG0001440	Pram.g_01587	Prba.g_01041
OG0001441	Pram.g_00459	Prba.g_00940
OG0001446	Pram.g_01536	Prba.g_01867
OG0001448	Pram.g_00392	Prba.g_00860
OG0001450	Pram.g_00778	Prba.g_01630
OG0001451	Pram.g_00877	Prba.g_01438
OG0001453	Pram.g_01487	Prba.g_01315
OG0001460	Pram.g_01623	Prba.g_01537
OG0001463	Pram.g_00275	Prba.g_00503
OG0001464	Pram.g_00322	Prba.g_00545
OG0001465	Pram.g_00797	Prba.g_01615
OG0001466	Pram.g_00631	Prba.g_01565
OG0001467	Pram.g_01470	Prba.g_01520
OG0001468	Pram.g_00702	Prba.g_01250
OG0001472	Pram.g_00658	Prba.g_00295
OG0001481	Pram.g_01213	Prba.g_00867
OG0001483	Pram.g_01510	Prba.g_00242
OG0001485	Pram.g_01554	Prba.g_00261
OG0001486	Pram.g_01142	Prba.g_00066
OG0001490	Pram.g_01588	Prba.g_01044
OG0001491	Pram.g_00905	Prba.g_01514
OG0001500	Pram.g_00251	Prba.g_00481
OG0001501	Pram.g_00720	Prba.g_01612
OG0001503	Pram.g_00690	Prba.g_00090
OG0001505	Pram.g_01414	Prba.g_00163
OG0001506	Pram.g_01333	Prba.g_00347
OG0001521	Pram.g_00903	Prba.g_01555
OG0001522	Pram.g_00842	Prba.g_01466
OG0001523	Pram.g_01551	Prba.g_00093
OG0001524	Pram.g_01552	Prba.g_00092
OG0001526	Pram.g_00041	Prba.g_00355
OG0001549	Pram.g_00875	Prba.g_01440
OG0001552	Pram.g_01286	Prba.g_01082
OG0001565	Pram.g_01576	Prba.g_01042
OG0001566	Pram.g_00766	Prba.g_01641
OG0001569	Pram.g_00625	Prba.g_01215
OG0001571	Pram.g_00648	Prba.g_00731
OG0001581	Pram.g_01246	Prba.g_01932
OG0001583	Pram.g_00904	Prba.g_01515
OG0001584	Pram.g_01032	Prba.g_01364
OG0001587	Pram.g_01692	Prba.g_00353
OG0001595	Pram.g_00051	Prba.g_01855
OG0001596	Pram.g_00060	Prba.g_01863
OG0001597	Pram.g_01337	Prba.g_00855
OG0001599	Pram.g_00399	Prba.g_01001
OG0001600	Pram.g_00448	Prba.g_00950
OG0001601	Pram.g_00764	Prba.g_01643
OG0001603	Pram.g_00907	Prba.g_01513
OG0001604	Pram.g_00742	Prba.g_01387
OG0001606	Pram.g_00698	Prba.g_01235
OG0001607	Pram.g_01509	Prba.g_00091
OG0001608	Pram.g_00996	Prba.g_00205
OG0001609	Pram.g_01335	Prba.g_00349
OG0001610	Pram.g_01332	Prba.g_00346
OG0001611	Pram.g_01563	Prba.g_00283
OG0001613	Pram.g_01792	Prba.g_01058
OG0001629	Pram.g_00660	Prba.g_01544
OG0001630	Pram.g_00718	Prba.g_01406
OG0001631	Pram.g_00650	Prba.g_01245
OG0001649	Pram.g_00695	Prba.g_01244
OG0001661	Pram.g_00637	Prba.g_00921, Prba.g_01046
OG0001662	Pram.g_01508	Prba.g_00744
OG0001663	Pram.g_01158	Prba.g_00081
OG0001664	Pram.g_01210	Prba.g_01124
OG0001665	Pram.g_01166	Prba.g_01127
OG0001685	Pram.g_00581	Prba.g_01436
OG0001686	Pram.g_01179	Prba.g_01297
OG0001687	Pram.g_00398	Prba.g_01251
OG0001689	Pram.g_01843	Prba.g_00777
OG0001696	Pram.g_00878	Prba.g_01437
OG0001697	Pram.g_00906	Prba.g_01428
OG0001699	Pram.g_00362	Prba.g_00241
OG0001701	Pram.g_00042	Prba.g_00356
OG0001705	Pram.g_01694	Prba.g_00897
OG0001707	Pram.g_01187	Prba.g_01228
OG0001708	Pram.g_01159	Prba.g_00082
OG0001709	Pram.g_01400	Prba.g_00117
OG0001725	Pram.g_00628	Prba.g_00883
OG0001743	Pram.g_01515	Prba.g_00746
OG0001778	Pram.g_00666	Prba.g_01163
OG0001780	Pram.g_01421	Prba.g_00138
OG0001834	Pram.g_01442	Prba.g_00141, Prba.g_00142
OG0001922	Pram.g_01399	Prba.g_01207
OG0001987	Pram.g_01593	Prba.g_01155
OG0001989	Pram.g_01205	Prba.g_00207
OG0001992	Pram.g_01251	Prba.g_01542
OG0002030	Pram.g_01532	Prba.g_01210
OG0002034	Pram.g_00572	Prba.g_00005
OG0002062	Pram.g_00630	Prba.g_01106
OG0002098	Pram.g_01493	Prba.g_00147
OG0002321	Pram.g_01419	Prba.g_00140
OG0002559	Pram.g_00592	Prba.g_01088
OG0002565	Pram.g_00598, Pram.g_00600	Prba.g_01119
OG0002783	Pram.g_01482	Prba.g_01604
OG0003494	Pram.g_01486	Prba.g_00139
