Orthogroup	Pram	Prbj
OG0001120	Pram.g_00959	Prbj.g_02245
OG0001122	Pram.g_00976	Prbj.g_02216
OG0001123	Pram.g_00981	Prbj.g_02209
OG0001124	Pram.g_00983	Prbj.g_02207
OG0001125	Pram.g_00985	Prbj.g_02205
OG0001126	Pram.g_00899	Prbj.g_01850
OG0001127	Pram.g_00898	Prbj.g_01849
OG0001128	Pram.g_00896	Prbj.g_01846
OG0001129	Pram.g_00895	Prbj.g_01845
OG0001130	Pram.g_00894	Prbj.g_01844
OG0001131	Pram.g_00356	Prbj.g_02687
OG0001132	Pram.g_00683	Prbj.g_02537
OG0001133	Pram.g_01469	Prbj.g_02555
OG0001134	Pram.g_01546	Prbj.g_01990
OG0001135	Pram.g_01549	Prbj.g_01992
OG0001136	Pram.g_01143	Prbj.g_00969
OG0001137	Pram.g_01130	Prbj.g_00832
OG0001138	Pram.g_01109	Prbj.g_00004
OG0001139	Pram.g_01107	Prbj.g_00006
OG0001140	Pram.g_01106	Prbj.g_00007
OG0001141	Pram.g_01105	Prbj.g_00008
OG0001142	Pram.g_01104	Prbj.g_00009
OG0001143	Pram.g_01097	Prbj.g_01907
OG0001144	Pram.g_01092	Prbj.g_02153
OG0001145	Pram.g_01222	Prbj.g_01717
OG0001146	Pram.g_01234	Prbj.g_01733
OG0001147	Pram.g_01475	Prbj.g_00121
OG0001148	Pram.g_01466	Prbj.g_01640
OG0001149	Pram.g_01465	Prbj.g_01641
OG0001150	Pram.g_01464	Prbj.g_01642
OG0001151	Pram.g_01452	Prbj.g_01654
OG0001152	Pram.g_01451	Prbj.g_01655
OG0001153	Pram.g_01346	Prbj.g_00651
OG0001154	Pram.g_01345	Prbj.g_00652
OG0001155	Pram.g_01328	Prbj.g_01686
OG0001156	Pram.g_01325	Prbj.g_01689
OG0001157	Pram.g_01324	Prbj.g_02538
OG0001158	Pram.g_01323	Prbj.g_01690
OG0001159	Pram.g_01322	Prbj.g_01691
OG0001160	Pram.g_01296	Prbj.g_00884
OG0001161	Pram.g_01577	Prbj.g_02535
OG0001162	Pram.g_01590	Prbj.g_00780
OG0001163	Pram.g_01624	Prbj.g_00870
OG0001164	Pram.g_01627	Prbj.g_00865
OG0001165	Pram.g_01630	Prbj.g_00862
OG0001166	Pram.g_01651	Prbj.g_00482
OG0001167	Pram.g_01669	Prbj.g_00461
OG0001168	Pram.g_01671	Prbj.g_00459
OG0001169	Pram.g_01673	Prbj.g_00457
OG0001170	Pram.g_01675	Prbj.g_00455
OG0001171	Pram.g_01685	Prbj.g_00445
OG0001172	Pram.g_01700	Prbj.g_02653
OG0001173	Pram.g_01701	Prbj.g_02652
OG0001174	Pram.g_01709	Prbj.g_02644
OG0001175	Pram.g_01710	Prbj.g_02643
OG0001176	Pram.g_01718	Prbj.g_01028
OG0001177	Pram.g_01720	Prbj.g_01030
OG0001178	Pram.g_01637	Prbj.g_00851
OG0001179	Pram.g_01753	Prbj.g_00999
OG0001180	Pram.g_01776	Prbj.g_00407
OG0001181	Pram.g_01780	Prbj.g_00403
OG0001182	Pram.g_01788	Prbj.g_00394
OG0001183	Pram.g_01794	Prbj.g_00367
OG0001184	Pram.g_01812	Prbj.g_01509
OG0001185	Pram.g_01828	Prbj.g_01592
OG0001186	Pram.g_01852	Prbj.g_01253
OG0001187	Pram.g_01855	Prbj.g_01249
OG0001188	Pram.g_01857	Prbj.g_01245
OG0001189	Pram.g_01874	Prbj.g_01223
OG0001190	Pram.g_01879	Prbj.g_01955
OG0001191	Pram.g_01889	Prbj.g_01968
OG0001192	Pram.g_01894	Prbj.g_01975
OG0001193	Pram.g_01907	Prbj.g_02013
OG0001194	Pram.g_01908	Prbj.g_02019
OG0001195	Pram.g_01909	Prbj.g_02020
OG0001196	Pram.g_01926	Prbj.g_02056
OG0001197	Pram.g_01928	Prbj.g_02058
OG0001198	Pram.g_01935	Prbj.g_02070
OG0001199	Pram.g_00059	Prbj.g_00570
OG0001200	Pram.g_00061	Prbj.g_00572
OG0001201	Pram.g_00092	Prbj.g_00621
OG0001202	Pram.g_00184	Prbj.g_01164
OG0001203	Pram.g_00225	Prbj.g_02610
OG0001204	Pram.g_00231	Prbj.g_01340
OG0001205	Pram.g_00380	Prbj.g_00110
OG0001206	Pram.g_00401	Prbj.g_00151
OG0001207	Pram.g_00413	Prbj.g_01638
OG0001208	Pram.g_00418	Prbj.g_01628
OG0001209	Pram.g_00473	Prbj.g_02130
OG0001210	Pram.g_00477	Prbj.g_02142
OG0001211	Pram.g_00487	Prbj.g_01864
OG0001212	Pram.g_00533	Prbj.g_01771
OG0001213	Pram.g_00569	Prbj.g_02565
OG0001215	Pram.g_00781	Prbj.g_00932
OG0001216	Pram.g_00803	Prbj.g_02181
OG0001217	Pram.g_01539	Prbj.g_01884
OG0001218	Pram.g_01196	Prbj.g_00663
OG0001219	Pram.g_00911	Prbj.g_02311
OG0001220	Pram.g_00865	Prbj.g_02503
OG0001221	Pram.g_00745	Prbj.g_02364
OG0001222	Pram.g_00988	Prbj.g_01984
OG0001223	Pram.g_00960	Prbj.g_02243
OG0001224	Pram.g_00892	Prbj.g_01842
OG0001225	Pram.g_00890	Prbj.g_01840
OG0001226	Pram.g_00577	Prbj.g_00678
OG0001227	Pram.g_01188	Prbj.g_01669
OG0001228	Pram.g_01089	Prbj.g_02158
OG0001229	Pram.g_01542	Prbj.g_00873
OG0001230	Pram.g_01388	Prbj.g_01046
OG0001231	Pram.g_00357	Prbj.g_01184
OG0001232	Pram.g_01655	Prbj.g_00477
OG0001233	Pram.g_01676	Prbj.g_00454
OG0001234	Pram.g_01712	Prbj.g_02640
OG0001235	Pram.g_01716	Prbj.g_01033
OG0001236	Pram.g_01809	Prbj.g_01505
OG0001237	Pram.g_01813	Prbj.g_01512
OG0001238	Pram.g_01890	Prbj.g_01969
OG0001239	Pram.g_00056	Prbj.g_00567
OG0001240	Pram.g_00077	Prbj.g_00604
OG0001241	Pram.g_00086	Prbj.g_00614
OG0001242	Pram.g_00105	Prbj.g_01560
OG0001243	Pram.g_00112	Prbj.g_01529
OG0001245	Pram.g_01177	Prbj.g_00689
OG0001246	Pram.g_00680	Prbj.g_02091
OG0001247	Pram.g_00774	Prbj.g_02453
OG0001248	Pram.g_00776	Prbj.g_00943
OG0001249	Pram.g_00325	Prbj.g_00347
OG0001250	Pram.g_00851	Prbj.g_02482
OG0001252	Pram.g_00897	Prbj.g_01847
OG0001253	Pram.g_00579	Prbj.g_00696
OG0001254	Pram.g_01548	Prbj.g_01991
OG0001255	Pram.g_01157	Prbj.g_00769
OG0001258	Pram.g_01628	Prbj.g_00864
OG0001259	Pram.g_01674	Prbj.g_00456
OG0001261	Pram.g_01761	Prbj.g_00990
OG0001262	Pram.g_01872	Prbj.g_01226
OG0001263	Pram.g_00114	Prbj.g_01531
OG0001265	Pram.g_00104	Prbj.g_01558
OG0001266	Pram.g_00188	Prbj.g_01168
OG0001267	Pram.g_00268	Prbj.g_01405
OG0001268	Pram.g_00334	Prbj.g_00335
OG0001269	Pram.g_00864	Prbj.g_02500
OG0001270	Pram.g_00369	Prbj.g_00098
OG0001271	Pram.g_00408	Prbj.g_00131
OG0001272	Pram.g_00422	Prbj.g_01624
OG0001273	Pram.g_01079	Prbj.g_02568
OG0001274	Pram.g_00211	Prbj.g_00269
OG0001275	Pram.g_00969	Prbj.g_02227
OG0001276	Pram.g_00980	Prbj.g_02210
OG0001278	Pram.g_01085	Prbj.g_02165
OG0001279	Pram.g_01253	Prbj.g_01299
OG0001280	Pram.g_01229	Prbj.g_01725
OG0001281	Pram.g_01235	Prbj.g_01734
OG0001283	Pram.g_01922	Prbj.g_02051
OG0001285	Pram.g_01658	Prbj.g_00473
OG0001286	Pram.g_01774	Prbj.g_00409
OG0001288	Pram.g_01845	Prbj.g_01286
OG0001290	Pram.g_00085	Prbj.g_00613
OG0001291	Pram.g_00122	Prbj.g_01541
OG0001292	Pram.g_00236	Prbj.g_01346
OG0001293	Pram.g_00249	Prbj.g_01369
OG0001297	Pram.g_00451	Prbj.g_02100
OG0001298	Pram.g_00515	Prbj.g_01797
OG0001300	Pram.g_00785	Prbj.g_00947
OG0001301	Pram.g_00790	Prbj.g_00755
OG0001302	Pram.g_00908	Prbj.g_01337
OG0001307	Pram.g_01477	Prbj.g_00670
OG0001308	Pram.g_01368	Prbj.g_01074
OG0001309	Pram.g_01272	Prbj.g_02106
OG0001310	Pram.g_01645	Prbj.g_00488
OG0001311	Pram.g_00982	Prbj.g_02208
OG0001312	Pram.g_00920	Prbj.g_02298
OG0001316	Pram.g_00126	Prbj.g_01548
OG0001319	Pram.g_00261	Prbj.g_01395
OG0001321	Pram.g_00386	Prbj.g_00119
OG0001322	Pram.g_00387	Prbj.g_00120
OG0001323	Pram.g_00457	Prbj.g_02109
OG0001324	Pram.g_00786	Prbj.g_00948
OG0001328	Pram.g_01214	Prbj.g_02357
OG0001329	Pram.g_01598	Prbj.g_00043
OG0001330	Pram.g_01276	Prbj.g_01718
OG0001331	Pram.g_01462	Prbj.g_01644
OG0001332	Pram.g_01331	Prbj.g_01674
OG0001333	Pram.g_01670	Prbj.g_00460
OG0001334	Pram.g_01797	Prbj.g_00363
OG0001335	Pram.g_01798	Prbj.g_00362
OG0001336	Pram.g_01923	Prbj.g_02052
OG0001337	Pram.g_00320	Prbj.g_00353
OG0001339	Pram.g_00088	Prbj.g_00616
OG0001340	Pram.g_00321	Prbj.g_00352
OG0001341	Pram.g_01533	Prbj.g_02463
OG0001344	Pram.g_01135	Prbj.g_00845
OG0001348	Pram.g_01526	Prbj.g_00249
OG0001351	Pram.g_00394	Prbj.g_01893
OG0001352	Pram.g_00770	Prbj.g_00760
OG0001353	Pram.g_00841	Prbj.g_02473
OG0001354	Pram.g_00953	Prbj.g_02252
OG0001355	Pram.g_01003	Prbj.g_02368
OG0001357	Pram.g_01207	Prbj.g_00073, Prbj.g_00697, Prbj.g_01897
OG0001358	Pram.g_00558	Prbj.g_02549
OG0001361	Pram.g_01121	Prbj.g_00309
OG0001362	Pram.g_01364	Prbj.g_01078
OG0001363	Pram.g_01362	Prbj.g_01080
OG0001365	Pram.g_01883	Prbj.g_01960
OG0001369	Pram.g_00076	Prbj.g_00603
OG0001371	Pram.g_00769	Prbj.g_00184
OG0001372	Pram.g_01517	Prbj.g_01324
OG0001379	Pram.g_01224	Prbj.g_01720
OG0001380	Pram.g_01198	Prbj.g_02508
OG0001381	Pram.g_01165	Prbj.g_02689
OG0001382	Pram.g_01200	Prbj.g_02174
OG0001394	Pram.g_00749	Prbj.g_02381
OG0001397	Pram.g_01363	Prbj.g_01079
OG0001398	Pram.g_01256	Prbj.g_00690
OG0001401	Pram.g_00846	Prbj.g_02477
OG0001402	Pram.g_00563	Prbj.g_02554
OG0001403	Pram.g_00017	Prbj.g_01203
OG0001405	Pram.g_00314	Prbj.g_00360
OG0001409	Pram.g_01131	Prbj.g_00834
OG0001410	Pram.g_01476	Prbj.g_00671
OG0001414	Pram.g_00216	Prbj.g_00181
OG0001415	Pram.g_00218	Prbj.g_01776
OG0001418	Pram.g_00775	Prbj.g_02636
OG0001423	Pram.g_00613	Prbj.g_02711, Prbj.g_01102
OG0001425	Pram.g_01893	Prbj.g_01972
OG0001431	Pram.g_00629	Prbj.g_00731
OG0001435	Pram.g_00730	Prbj.g_02336
OG0001437	Pram.g_00217	Prbj.g_01775
OG0001441	Pram.g_00459	Prbj.g_02111
OG0001443	Pram.g_01543	Prbj.g_00872
OG0001446	Pram.g_01536	Prbj.g_00047
OG0001450	Pram.g_00778	Prbj.g_00921
OG0001451	Pram.g_00877	Prbj.g_02199
OG0001455	Pram.g_01191	Prbj.g_00227
OG0001461	Pram.g_01575	Prbj.g_01889
OG0001463	Pram.g_00275	Prbj.g_01413
OG0001464	Pram.g_00322	Prbj.g_00351
OG0001472	Pram.g_00658	Prbj.g_00907
OG0001476	Pram.g_01132	Prbj.g_00839
OG0001477	Pram.g_01521	Prbj.g_00750
OG0001481	Pram.g_01213	Prbj.g_01896
OG0001484	Pram.g_01277	Prbj.g_02172
OG0001485	Pram.g_01554	Prbj.g_01678
OG0001487	Pram.g_01338	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660
OG0001488	Pram.g_01126	Prbj.g_00828
OG0001489	Pram.g_01785	Prbj.g_00398
OG0001491	Pram.g_00905	Prbj.g_00023
OG0001494	Pram.g_01409	Prbj.g_01124
OG0001495	Pram.g_01721	Prbj.g_01031
OG0001496	Pram.g_01519	Prbj.g_00746
OG0001497	Pram.g_01520	Prbj.g_00749
OG0001498	Pram.g_00353	Prbj.g_00065
OG0001500	Pram.g_00251	Prbj.g_00180
OG0001501	Pram.g_00720	Prbj.g_00168
OG0001503	Pram.g_00690	Prbj.g_01336
OG0001506	Pram.g_01333	Prbj.g_00036
OG0001510	Pram.g_01839	Prbj.g_01818
OG0001511	Pram.g_00096	Prbj.g_00628
OG0001512	Pram.g_01192	Prbj.g_02612
OG0001514	Pram.g_01518	Prbj.g_00745
OG0001515	Pram.g_00783	Prbj.g_00939
OG0001516	Pram.g_01046	Prbj.g_00817
OG0001517	Pram.g_00329	Prbj.g_00340
OG0001518	Pram.g_01892	Prbj.g_01971
OG0001519	Pram.g_01897	Prbj.g_01982
OG0001527	Pram.g_00501	Prbj.g_01878
OG0001529	Pram.g_00025	Prbj.g_01216
OG0001530	Pram.g_00095	Prbj.g_00626
OG0001531	Pram.g_00226	Prbj.g_02613
OG0001532	Pram.g_01108	Prbj.g_00005
OG0001534	Pram.g_00994	Prbj.g_02200
OG0001535	Pram.g_00979	Prbj.g_02212
OG0001536	Pram.g_00939	Prbj.g_02272
OG0001537	Pram.g_00746	Prbj.g_02372
OG0001538	Pram.g_00814	Prbj.g_02417
OG0001539	Pram.g_00725	Prbj.g_02522
OG0001540	Pram.g_00116	Prbj.g_01533
OG0001541	Pram.g_00164	Prbj.g_00507
OG0001542	Pram.g_00170	Prbj.g_01142
OG0001543	Pram.g_01538	Prbj.g_00247
OG0001544	Pram.g_01896	Prbj.g_01981
OG0001545	Pram.g_01912	Prbj.g_02041
OG0001559	Pram.g_00094	Prbj.g_00625
OG0001560	Pram.g_00084	Prbj.g_00612
OG0001561	Pram.g_00984	Prbj.g_02206
OG0001563	Pram.g_01769	Prbj.g_00982
OG0001565	Pram.g_01576	Prbj.g_02457
OG0001569	Pram.g_00625	Prbj.g_02632
OG0001574	Pram.g_00499	Prbj.g_01876
OG0001575	Pram.g_00504	Prbj.g_01881
OG0001576	Pram.g_01243	Prbj.g_01743
OG0001579	Pram.g_00318	Prbj.g_00356
OG0001580	Pram.g_00032	Prbj.g_01944
OG0001589	Pram.g_01678	Prbj.g_00452
OG0001591	Pram.g_00762	Prbj.g_02526
OG0001592	Pram.g_00031	Prbj.g_01945
OG0001598	Pram.g_00788	Prbj.g_00951
OG0001614	Pram.g_01827	Prbj.g_01590
OG0001616	Pram.g_01116	Prbj.g_01911
OG0001617	Pram.g_00787	Prbj.g_01092
OG0001619	Pram.g_00929	Prbj.g_02282
OG0001620	Pram.g_00338	Prbj.g_00326
OG0001621	Pram.g_00241	Prbj.g_01358
OG0001622	Pram.g_01921	Prbj.g_02050
OG0001634	Pram.g_01040	Prbj.g_00823
OG0001636	Pram.g_00020	Prbj.g_01209
OG0001638	Pram.g_01643	Prbj.g_00490
OG0001639	Pram.g_01329	Prbj.g_01685
OG0001640	Pram.g_00900	Prbj.g_01851
OG0001641	Pram.g_00962	Prbj.g_02238
OG0001642	Pram.g_00863	Prbj.g_02499
OG0001643	Pram.g_01071	Prbj.g_02578
OG0001656	Pram.g_00317	Prbj.g_00357
OG0001658	Pram.g_00027	Prbj.g_01954
OG0001661	Pram.g_00637	Prbj.g_00045, Prbj.g_00051
OG0001676	Pram.g_00319	Prbj.g_00354
OG0001691	Pram.g_00902	Prbj.g_02325
OG0001693	Pram.g_00661	Prbj.g_00070
OG0001696	Pram.g_00878	Prbj.g_00920
OG0001731	Pram.g_01316	Prbj.g_01698
OG0001746	Pram.g_01257	Prbj.g_00071
OG0001762	Pram.g_00967	Prbj.g_02230
OG0001764	Pram.g_01009	Prbj.g_02318
OG0001793	Pram.g_00646, Pram.g_00623	Prbj.g_00698
OG0001795	Pram.g_00700	Prbj.g_00779
OG0001802	Pram.g_00657, Pram.g_01194	Prbj.g_00125
OG0001955	Pram.g_01541	Prbj.g_02496
OG0001956	Pram.g_00871	Prbj.g_02513
OG0001963	Pram.g_01273	Prbj.g_00374
OG0001974	Pram.g_00360	Prbj.g_01952
OG0001977	Pram.g_01903	Prbj.g_02007
OG0001992	Pram.g_01251	Prbj.g_00379
OG0002003	Pram.g_00688	Prbj.g_00935
OG0002036	Pram.g_01280	Prbj.g_00859
OG0002052	Pram.g_00989	Prbj.g_01983
OG0002110	Pram.g_01488	Prbj.g_02353
OG0002122	Pram.g_00687	Prbj.g_00934
OG0002164	Pram.g_00708	Prbj.g_00033
OG0002165	Pram.g_00701	Prbj.g_00040
OG0002232	Pram.g_00773	Prbj.g_00908
OG0002240	Pram.g_00107	Prbj.g_00122
OG0002282	Pram.g_01285	Prbj.g_00029
OG0002283	Pram.g_01525	Prbj.g_00677
OG0002284	Pram.g_00643	Prbj.g_00942
OG0002397	Pram.g_00668	Prbj.g_00203
OG0002424	Pram.g_01566	Prbj.g_01154
OG0002439	Pram.g_01564	Prbj.g_00871
OG0002442	Pram.g_00633	Prbj.g_02528
OG0002500	Pram.g_01270	Prbj.g_01665
OG0002564	Pram.g_01268	Prbj.g_01328
OG0002565	Pram.g_00598, Pram.g_00600	Prbj.g_00193
OG0002582	Pram.g_01492	Prbj.g_01274
OG0002837	Pram.g_00601	Prbj.g_01603
OG0003406	Pram.g_00697	Prbj.g_00048
