Orthogroup	Prap	Syar
OG0001143	Prap.g_00414	Syar.g_01698
OG0001144	Prap.g_00409	Syar.g_01707
OG0001145	Prap.g_00553	Syar.g_02769
OG0001146	Prap.g_00565	Syar.g_02782
OG0001147	Prap.g_00585	Syar.g_01276
OG0001148	Prap.g_00061	Syar.g_01459
OG0001149	Prap.g_00062	Syar.g_01458
OG0001150	Prap.g_00063	Syar.g_01457
OG0001151	Prap.g_00074	Syar.g_01238
OG0001152	Prap.g_00075	Syar.g_01237
OG0001153	Prap.g_00153	Syar.g_01398
OG0001154	Prap.g_00154	Syar.g_01397
OG0001155	Prap.g_00171	Syar.g_01211
OG0001156	Prap.g_00174	Syar.g_01185
OG0001157	Prap.g_00175	Syar.g_01184
OG0001158	Prap.g_00176	Syar.g_01183
OG0001159	Prap.g_00177	Syar.g_01182
OG0001160	Prap.g_00203	Syar.g_02908
OG0001161	Prap.g_01836	Syar.g_00382
OG0001162	Prap.g_01907	Syar.g_03081
OG0001163	Prap.g_01788	Syar.g_02917
OG0001164	Prap.g_01784	Syar.g_02922
OG0001165	Prap.g_01781	Syar.g_02927
OG0001166	Prap.g_01760	Syar.g_02959
OG0001167	Prap.g_01742	Syar.g_02982
OG0001168	Prap.g_01740	Syar.g_02983
OG0001169	Prap.g_01738	Syar.g_02985
OG0001170	Prap.g_01736	Syar.g_02987
OG0001171	Prap.g_01726	Syar.g_02999
OG0001172	Prap.g_01710	Syar.g_00143
OG0001173	Prap.g_01709	Syar.g_00142
OG0001174	Prap.g_01701	Syar.g_00134
OG0001175	Prap.g_01700	Syar.g_00133
OG0001176	Prap.g_01692	Syar.g_01025
OG0001177	Prap.g_01690	Syar.g_01023
OG0001178	Prap.g_01774	Syar.g_02943
OG0001179	Prap.g_01660	Syar.g_01055
OG0001181	Prap.g_01632	Syar.g_01082
OG0001182	Prap.g_01624	Syar.g_01090
OG0001183	Prap.g_01619	Syar.g_01096
OG0001184	Prap.g_01601	Syar.g_00653
OG0001185	Prap.g_01585	Syar.g_00614
OG0001186	Prap.g_01561	Syar.g_00562
OG0001187	Prap.g_01558	Syar.g_00548
OG0001188	Prap.g_01556	Syar.g_00546
OG0001189	Prap.g_01540	Syar.g_00525
OG0001190	Prap.g_01535	Syar.g_00330
OG0001191	Prap.g_01525	Syar.g_00349
OG0001192	Prap.g_01520	Syar.g_00356
OG0001193	Prap.g_01508	Syar.g_00711
OG0001194	Prap.g_01507	Syar.g_00622
OG0001195	Prap.g_01506	Syar.g_00623
OG0001196	Prap.g_01490	Syar.g_00453
OG0001197	Prap.g_01488	Syar.g_00455
OG0001198	Prap.g_01868	Syar.g_00467
OG0001199	Prap.g_00876	Syar.g_03045
OG0001201	Prap.g_01068	Syar.g_03120
OG0001202	Prap.g_00970	Syar.g_00991
OG0001203	Prap.g_01474	Syar.g_03021
OG0001204	Prap.g_01468	Syar.g_00154
OG0001205	Prap.g_01321	Syar.g_02869
OG0001207	Prap.g_01290	Syar.g_01462
OG0001208	Prap.g_01285	Syar.g_01471
OG0001211	Prap.g_01219	Syar.g_02323
OG0001212	Prap.g_01172	Syar.g_02027
OG0001213	Prap.g_01137	Syar.g_02239
OG0001214	Prap.g_00390	Syar.g_02420
OG0001215	Prap.g_00810	Syar.g_00965
OG0001216	Prap.g_00789	Syar.g_01909
OG0001217	Prap.g_00036	Syar.g_02852
OG0001218	Prap.g_00519	Syar.g_01388
OG0001219	Prap.g_00685	Syar.g_02585
OG0001222	Prap.g_00307	Syar.g_02552
OG0001223	Prap.g_00275	Syar.g_02505
OG0001224	Prap.g_00704	Syar.g_01361
OG0001225	Prap.g_00706	Syar.g_01929
OG0001226	Prap.g_01129	Syar.g_03054
OG0001227	Prap.g_00504	Syar.g_02213
OG0001230	Prap.g_00114	Syar.g_02816
OG0001231	Prap.g_01344	Syar.g_00485
OG0001233	Prap.g_01735	Syar.g_02988
OG0001235	Prap.g_01694	Syar.g_01019
OG0001236	Prap.g_01604	Syar.g_00657
OG0001237	Prap.g_01600	Syar.g_00652
OG0001238	Prap.g_01524	Syar.g_00351
OG0001239	Prap.g_00879	Syar.g_03043
OG0001240	Prap.g_01085	Syar.g_03101
OG0001241	Prap.g_01075	Syar.g_03149, Syar.g_03112
OG0001242	Prap.g_01055	Syar.g_00043
OG0001243	Prap.g_01048	Syar.g_00051
OG0001244	Prap.g_01033	Syar.g_00075
OG0001245	Prap.g_00495	Syar.g_00999
OG0001247	Prap.g_00817	Syar.g_02024
OG0001248	Prap.g_00815	Syar.g_02059
OG0001249	Prap.g_01375	Syar.g_01113
OG0001250	Prap.g_00740	Syar.g_01819, Syar.g_03240
OG0001251	Prap.g_00659	Syar.g_02575
OG0001252	Prap.g_00699	Syar.g_01372
OG0001253	Prap.g_01126	Syar.g_02015
OG0001254	Prap.g_01881	Syar.g_02233
OG0001255	Prap.g_00474	Syar.g_01746
OG0001256	Prap.g_00210	Syar.g_02915
OG0001258	Prap.g_01783	Syar.g_02925
OG0001259	Prap.g_01737	Syar.g_02986
OG0001260	Prap.g_01720	Syar.g_03007
OG0001263	Prap.g_01046	Syar.g_00054
OG0001265	Prap.g_01056	Syar.g_00041
OG0001266	Prap.g_00966	Syar.g_00987
OG0001267	Prap.g_01430	Syar.g_00225
OG0001268	Prap.g_01367	Syar.g_01124
OG0001269	Prap.g_00728	Syar.g_00688
OG0001270	Prap.g_01332	Syar.g_01175
OG0001271	Prap.g_01295	Syar.g_01270
OG0001272	Prap.g_01281	Syar.g_01475
OG0001273	Prap.g_00396	Syar.g_02413
OG0001274	Prap.g_00942	Syar.g_00929
OG0001275	Prap.g_00285	Syar.g_02490
OG0001276	Prap.g_00299	Syar.g_01797
OG0001277	Prap.g_01502	Syar.g_02250
OG0001278	Prap.g_00402	Syar.g_01720
OG0001279	Prap.g_00610	Syar.g_02841
OG0001280	Prap.g_00560	Syar.g_03317
OG0001281	Prap.g_00566	Syar.g_02783
OG0001282	Prap.g_00060	Syar.g_01460, Syar.g_01351
OG0001283	Prap.g_01493	Syar.g_00447
OG0001284	Prap.g_00196	Syar.g_02900
OG0001285	Prap.g_01752	Syar.g_02972
OG0001286	Prap.g_01638	Syar.g_01077
OG0001287	Prap.g_01578	Syar.g_00606
OG0001288	Prap.g_01568	Syar.g_00591
OG0001289	Prap.g_01091	Syar.g_03080
OG0001290	Prap.g_01076	Syar.g_03111
OG0001291	Prap.g_01038	Syar.g_00064
OG0001292	Prap.g_01463	Syar.g_00160
OG0001293	Prap.g_01450	Syar.g_00198
OG0001295	Prap.g_01919	Syar.g_00693
OG0001296	Prap.g_01258	Syar.g_01506
OG0001297	Prap.g_01253	Syar.g_01510
OG0001298	Prap.g_01192	Syar.g_02210
OG0001299	Prap.g_00359	Syar.g_01915
OG0001303	Prap.g_01817	Syar.g_02583
OG0001304	Prap.g_00312	Syar.g_01557
OG0001305	Prap.g_00712	Syar.g_01937
OG0001306	Prap.g_00471	Syar.g_01521
OG0001307	Prap.g_01927	Syar.g_02591
OG0001308	Prap.g_00131	Syar.g_02798
OG0001309	Prap.g_00238	Syar.g_00360
OG0001310	Prap.g_01766	Syar.g_02951
OG0001311	Prap.g_00301	Syar.g_01795
OG0001312	Prap.g_00676	Syar.g_02569
OG0001315	Prap.g_00509	Syar.g_01094
OG0001317	Prap.g_01478	Syar.g_03025
OG0001318	Prap.g_01454	Syar.g_00186
OG0001319	Prap.g_01437	Syar.g_00215
OG0001325	Prap.g_00342	Syar.g_01577
OG0001327	Prap.g_00870	Syar.g_01674
OG0001329	Prap.g_01820	Syar.g_02337
OG0001331	Prap.g_00065	Syar.g_01455
OG0001334	Prap.g_01616	Syar.g_03166
OG0001337	Prap.g_01380	Syar.g_01112
OG0001338	Prap.g_01377	Syar.g_03232
OG0001339	Prap.g_01073	Syar.g_03114
OG0001343	Prap.g_00662	Syar.g_03210
OG0001345	Prap.g_00436	Syar.g_01958
OG0001346	Prap.g_00562	Syar.g_02778
OG0001348	Prap.g_01921	Syar.g_02259
OG0001351	Prap.g_01309	Syar.g_01420
OG0001353	Prap.g_00750	Syar.g_01809
OG0001354	Prap.g_00267	Syar.g_02520
OG0001355	Prap.g_00321	Syar.g_01912
OG0001356	Prap.g_01791	Syar.g_00176
OG0001359	Prap.g_00661	Syar.g_03211
OG0001364	Prap.g_01613	Syar.g_00284
OG0001365	Prap.g_01531	Syar.g_00335
OG0001370	Prap.g_01304	Syar.g_00013
OG0001371	Prap.g_00822	Syar.g_03059
OG0001379	Prap.g_00555	Syar.g_02772
OG0001382	Prap.g_00524	Syar.g_02834, Syar.g_03204
OG0001394	Prap.g_00843	Syar.g_02608
OG0001401	Prap.g_00745	Syar.g_01813
OG0001402	Prap.g_01143	Syar.g_02252
OG0001403	Prap.g_00924	Syar.g_00504
OG0001411	Prap.g_00889	Syar.g_02761, Syar.g_02360
OG0001415	Prap.g_01481	Syar.g_01553
OG0001418	Prap.g_00816	Syar.g_01546
OG0001428	Prap.g_00998	Syar.g_00108
OG0001429	Prap.g_00684	Syar.g_02582
OG0001430	Prap.g_00520	Syar.g_03306
OG0001433	Prap.g_01792	Syar.g_00173
OG0001434	Prap.g_00838	Syar.g_02613
OG0001435	Prap.g_00862	Syar.g_01621
OG0001437	Prap.g_01482	Syar.g_01554
OG0001443	Prap.g_00517	Syar.g_00378
OG0001450	Prap.g_00813	Syar.g_00880
OG0001460	Prap.g_01793	Syar.g_00172
OG0001461	Prap.g_00898	Syar.g_02478
OG0001467	Prap.g_01947	Syar.g_01745
OG0001476	Prap.g_00449	Syar.g_01647, Syar.g_02077, Syar.g_02128
OG0001477	Prap.g_00587	Syar.g_02277
OG0001486	Prap.g_00458	Syar.g_01537
OG0001487	Prap.g_00161	Syar.g_01389
OG0001488	Prap.g_00443	Syar.g_03222, Syar.g_01948
OG0001489	Prap.g_01627	Syar.g_01087
OG0001496	Prap.g_00589	Syar.g_02279
OG0001497	Prap.g_00588	Syar.g_02278
OG0001498	Prap.g_01348	Syar.g_03286, Syar.g_01163
OG0001505	Prap.g_00003	Syar.g_02696
OG0001510	Prap.g_01574	Syar.g_00601
OG0001511	Prap.g_01064	Syar.g_03129
OG0001512	Prap.g_00513	Syar.g_03020
OG0001514	Prap.g_00590	Syar.g_02280
OG0001515	Prap.g_00808	Syar.g_03266, Syar.g_02594
OG0001516	Prap.g_00362	Syar.g_01918
OG0001517	Prap.g_01371	Syar.g_01119
OG0001518	Prap.g_01522	Syar.g_00353
OG0001519	Prap.g_01517	Syar.g_00380, Syar.g_00002
OG0001525	Prap.g_01814	Syar.g_01315
OG0001527	Prap.g_01206	Syar.g_02309
OG0001529	Prap.g_00914	Syar.g_00518
OG0001530	Prap.g_01065	Syar.g_03127
OG0001531	Prap.g_01473	Syar.g_03019
OG0001532	Prap.g_00425	Syar.g_01978
OG0001534	Prap.g_00313	Syar.g_01558
OG0001535	Prap.g_00297	Syar.g_01799
OG0001536	Prap.g_00253	Syar.g_02544
OG0001537	Prap.g_00846	Syar.g_02602
OG0001538	Prap.g_00778	Syar.g_02644
OG0001539	Prap.g_00868	Syar.g_01626
OG0001540	Prap.g_01044	Syar.g_00056
OG0001541	Prap.g_00990	Syar.g_00117
OG0001542	Prap.g_00984	Syar.g_00128
OG0001543	Prap.g_00547	Syar.g_00949
OG0001544	Prap.g_01518	Syar.g_00379, Syar.g_00001
OG0001545	Prap.g_01503	Syar.g_00865
OG0001549	Prap.g_00718	Syar.g_02838
OG0001557	Prap.g_00842	Syar.g_02609
OG0001559	Prap.g_01066	Syar.g_03126
OG0001560	Prap.g_01077	Syar.g_03110
OG0001561	Prap.g_00303	Syar.g_01792
OG0001562	Prap.g_00290	Syar.g_02484
OG0001563	Prap.g_01643	Syar.g_01072
OG0001565	Prap.g_00636	Syar.g_03069
OG0001574	Prap.g_01208	Syar.g_02311
OG0001575	Prap.g_01203	Syar.g_02306
OG0001576	Prap.g_00575	Syar.g_02794
OG0001577	Prap.g_00461	Syar.g_01534
OG0001580	Prap.g_00907	Syar.g_00895
OG0001587	Prap.g_01718	Syar.g_03010
OG0001591	Prap.g_00829	Syar.g_01685
OG0001592	Prap.g_00908	Syar.g_03309, Syar.g_00310
OG0001614	Prap.g_01586	Syar.g_00617
OG0001616	Prap.g_00433	Syar.g_01964
OG0001617	Prap.g_00804	Syar.g_01972
OG0001619	Prap.g_00246	Syar.g_02556
OG0001620	Prap.g_01363	Syar.g_01131
OG0001621	Prap.g_01458	Syar.g_00169
OG0001622	Prap.g_01494	Syar.g_00446
OG0001636	Prap.g_00920	Syar.g_00510
OG0001638	Prap.g_01768	Syar.g_03132, Syar.g_02949
OG0001639	Prap.g_00170	Syar.g_01212
OG0001640	Prap.g_00696	Syar.g_01377
OG0001641	Prap.g_00278	Syar.g_02500
OG0001642	Prap.g_00729	Syar.g_01387
OG0001643	Prap.g_00387	Syar.g_02423
OG0001644	Prap.g_00332	Syar.g_01876
OG0001654	Prap.g_00168	Syar.g_01214
OG0001657	Prap.g_01015	Syar.g_00089
OG0001658	Prap.g_00912	Syar.g_00329
OG0001659	Prap.g_01916	Syar.g_01973
OG0001661	Prap.g_00629	Syar.g_00911
OG0001678	Prap.g_01711	Syar.g_00144
OG0001679	Prap.g_01376	Syar.g_00032
OG0001717	Prap.g_00594	Syar.g_00103
OG0001733	Prap.g_01795	Syar.g_00179
OG0001769	Prap.g_00508	Syar.g_02437
OG0001771	Prap.g_01852	Syar.g_02677
OG0001842	Prap.g_00022	Syar.g_02270
OG0001917	Prap.g_00298	Syar.g_01798
OG0001923	Prap.g_00096	Syar.g_00582, Syar.g_00583, Syar.g_00267
OG0001930	Prap.g_00023	Syar.g_02271
OG0001931	Prap.g_00024	Syar.g_02272
OG0001955	Prap.g_01908	Syar.g_00733
OG0001977	Prap.g_01512	Syar.g_00703
OG0001996	Prap.g_00926	Syar.g_00502
OG0002003	Prap.g_00028	Syar.g_02127
OG0002019	Prap.g_01913	Syar.g_00615
OG0002109	Prap.g_00033	Syar.g_00759, Syar.g_01997
OG0002270	Prap.g_00092	Syar.g_02461, Syar.g_02463, Syar.g_02462
OG0002340	Prap.g_00960	Syar.g_00960
OG0002344	Prap.g_01353	Syar.g_00030, Syar.g_01149, Syar.g_01154
OG0002348	Prap.g_01922	Syar.g_00309
OG0002384	Prap.g_01808	Syar.g_00354
