Orthogroup	Prbg	Prat
OG0001117	Prbg.g_01751	Prat.g_01693
OG0001118	Prbg.g_01752	Prat.g_01694
OG0001119	Prbg.g_01753	Prat.g_01695
OG0001120	Prbg.g_01754	Prat.g_01696
OG0001121	Prbg.g_01755	Prat.g_01697
OG0001122	Prbg.g_01756	Prat.g_01698
OG0001123	Prbg.g_01757	Prat.g_01699
OG0001124	Prbg.g_01758	Prat.g_01700
OG0001125	Prbg.g_01759	Prat.g_01701
OG0001126	Prbg.g_01760	Prat.g_01702
OG0001127	Prbg.g_01761	Prat.g_01703
OG0001128	Prbg.g_01762	Prat.g_01704
OG0001129	Prbg.g_01763	Prat.g_01705
OG0001130	Prbg.g_01764	Prat.g_01706
OG0001131	Prbg.g_01765	Prat.g_01707
OG0001132	Prbg.g_01766	Prat.g_01708
OG0001133	Prbg.g_01767	Prat.g_01709
OG0001134	Prbg.g_01768	Prat.g_01710
OG0001135	Prbg.g_01769	Prat.g_01711
OG0001136	Prbg.g_01770	Prat.g_01712
OG0001137	Prbg.g_01771	Prat.g_01713
OG0001138	Prbg.g_01772	Prat.g_01714
OG0001139	Prbg.g_01773	Prat.g_01715
OG0001140	Prbg.g_01774	Prat.g_01327
OG0001141	Prbg.g_01776	Prat.g_01717
OG0001142	Prbg.g_01777	Prat.g_01718
OG0001143	Prbg.g_01778	Prat.g_01719
OG0001144	Prbg.g_01780	Prat.g_01721
OG0001145	Prbg.g_01782	Prat.g_01723
OG0001146	Prbg.g_01783	Prat.g_01724
OG0001147	Prbg.g_01786	Prat.g_01727
OG0001148	Prbg.g_01787	Prat.g_01728
OG0001149	Prbg.g_01788	Prat.g_01729
OG0001150	Prbg.g_01791	Prat.g_01732
OG0001151	Prbg.g_01792	Prat.g_01733
OG0001152	Prbg.g_01793	Prat.g_01734
OG0001153	Prbg.g_01794	Prat.g_01735
OG0001154	Prbg.g_01795	Prat.g_01736
OG0001155	Prbg.g_01796	Prat.g_01737
OG0001156	Prbg.g_01797	Prat.g_01738
OG0001157	Prbg.g_01799	Prat.g_01740
OG0001158	Prbg.g_01801	Prat.g_01742
OG0001159	Prbg.g_01802	Prat.g_01744
OG0001160	Prbg.g_01803	Prat.g_01745
OG0001161	Prbg.g_01807	Prat.g_01748
OG0001162	Prbg.g_01808	Prat.g_01749
OG0001163	Prbg.g_01809	Prat.g_01750
OG0001164	Prbg.g_01810	Prat.g_01751
OG0001165	Prbg.g_01811	Prat.g_01752
OG0001166	Prbg.g_01812	Prat.g_01753
OG0001167	Prbg.g_01813	Prat.g_01754
OG0001168	Prbg.g_01815	Prat.g_01756
OG0001169	Prbg.g_01816	Prat.g_01757
OG0001170	Prbg.g_01820	Prat.g_01760
OG0001171	Prbg.g_01821	Prat.g_01761
OG0001172	Prbg.g_01822	Prat.g_01762
OG0001173	Prbg.g_01824	Prat.g_01764
OG0001174	Prbg.g_01826	Prat.g_01766
OG0001175	Prbg.g_01828	Prat.g_01768
OG0001176	Prbg.g_01830	Prat.g_01770
OG0001177	Prbg.g_01832	Prat.g_01772
OG0001178	Prbg.g_01833	Prat.g_01773
OG0001179	Prbg.g_01834	Prat.g_01775
OG0001180	Prbg.g_01835	Prat.g_01776
OG0001181	Prbg.g_01836	Prat.g_01777
OG0001182	Prbg.g_01837	Prat.g_01778
OG0001183	Prbg.g_01838	Prat.g_01779
OG0001184	Prbg.g_01839	Prat.g_01780
OG0001185	Prbg.g_01840	Prat.g_01781
OG0001186	Prbg.g_01842	Prat.g_01783
OG0001187	Prbg.g_01843	Prat.g_01784
OG0001188	Prbg.g_01844	Prat.g_01785
OG0001189	Prbg.g_01845	Prat.g_01786
OG0001190	Prbg.g_01846	Prat.g_01787
OG0001191	Prbg.g_01848	Prat.g_01789
OG0001192	Prbg.g_01850	Prat.g_01791
OG0001193	Prbg.g_01851	Prat.g_01792
OG0001194	Prbg.g_01852	Prat.g_01793
OG0001195	Prbg.g_01854	Prat.g_01795
OG0001196	Prbg.g_01856	Prat.g_01797
OG0001197	Prbg.g_01859	Prat.g_01800
OG0001198	Prbg.g_01860	Prat.g_01801
OG0001199	Prbg.g_01861	Prat.g_01802
OG0001200	Prbg.g_01862	Prat.g_01803
OG0001201	Prbg.g_01863	Prat.g_01804
OG0001202	Prbg.g_01864	Prat.g_01805
OG0001203	Prbg.g_01866	Prat.g_01807
OG0001204	Prbg.g_01868	Prat.g_01809
OG0001205	Prbg.g_01869	Prat.g_01810
OG0001206	Prbg.g_01870	Prat.g_01811
OG0001207	Prbg.g_01871	Prat.g_01812
OG0001208	Prbg.g_01872	Prat.g_01813
OG0001209	Prbg.g_01873	Prat.g_01814
OG0001210	Prbg.g_01874	Prat.g_01815
OG0001211	Prbg.g_01875	Prat.g_01816
OG0001212	Prbg.g_01876	Prat.g_01817
OG0001213	Prbg.g_01877	Prat.g_01818
OG0001214	Prbg.g_01878	Prat.g_01819
OG0001215	Prbg.g_01879	Prat.g_01820
OG0001216	Prbg.g_01880	Prat.g_01821
OG0001217	Prbg.g_01881	Prat.g_01822
OG0001218	Prbg.g_01882	Prat.g_01823
OG0001219	Prbg.g_01883	Prat.g_01824
OG0001220	Prbg.g_01884	Prat.g_01825
OG0001221	Prbg.g_01885	Prat.g_01826
OG0001222	Prbg.g_01887	Prat.g_01828
OG0001223	Prbg.g_01889	Prat.g_01830
OG0001224	Prbg.g_01891	Prat.g_01832
OG0001225	Prbg.g_01893	Prat.g_01834
OG0001226	Prbg.g_01894	Prat.g_01835
OG0001227	Prbg.g_01895	Prat.g_01836
OG0001228	Prbg.g_01896	Prat.g_01837
OG0001229	Prbg.g_01897	Prat.g_01838
OG0001230	Prbg.g_01898	Prat.g_01839
OG0001231	Prbg.g_01899	Prat.g_01840
OG0001232	Prbg.g_01901	Prat.g_01842
OG0001233	Prbg.g_01902	Prat.g_01843
OG0001234	Prbg.g_01903	Prat.g_01844
OG0001235	Prbg.g_01904	Prat.g_01845
OG0001236	Prbg.g_01905	Prat.g_01846
OG0001237	Prbg.g_01908	Prat.g_01849
OG0001238	Prbg.g_01909	Prat.g_01850
OG0001239	Prbg.g_01913	Prat.g_01856
OG0001240	Prbg.g_01914	Prat.g_01857
OG0001241	Prbg.g_01915	Prat.g_01858
OG0001242	Prbg.g_01917	Prat.g_01860
OG0001243	Prbg.g_01918	Prat.g_01861
OG0001244	Prbg.g_01919	Prat.g_01862
OG0001245	Prbg.g_01920	Prat.g_01863
OG0001246	Prbg.g_01921	Prat.g_01864
OG0001247	Prbg.g_01922	Prat.g_01865
OG0001248	Prbg.g_01923	Prat.g_01866
OG0001249	Prbg.g_01924	Prat.g_01867
OG0001250	Prbg.g_01927	Prat.g_01869
OG0001251	Prbg.g_01928	Prat.g_01870
OG0001252	Prbg.g_01929	Prat.g_01871
OG0001253	Prbg.g_01930	Prat.g_01872
OG0001254	Prbg.g_01932	Prat.g_01874
OG0001255	Prbg.g_01933	Prat.g_01875
OG0001256	Prbg.g_01936	Prat.g_01879
OG0001257	Prbg.g_01937	Prat.g_01880
OG0001258	Prbg.g_01938	Prat.g_01881
OG0001259	Prbg.g_00758	Prat.g_01884
OG0001260	Prbg.g_00759	Prat.g_01885
OG0001261	Prbg.g_00760	Prat.g_01886
OG0001262	Prbg.g_00761	Prat.g_01887
OG0001263	Prbg.g_00762	Prat.g_01888
OG0001264	Prbg.g_00763	Prat.g_01889
OG0001265	Prbg.g_00764	Prat.g_01890
OG0001266	Prbg.g_00765	Prat.g_01891
OG0001267	Prbg.g_00766	Prat.g_01892
OG0001268	Prbg.g_00767	Prat.g_01893
OG0001269	Prbg.g_00862	Prat.g_01269
OG0001270	Prbg.g_00912	Prat.g_00137
OG0001271	Prbg.g_00927	Prat.g_00149
OG0001272	Prbg.g_00060	Prat.g_00288
OG0001273	Prbg.g_00116	Prat.g_00347
OG0001274	Prbg.g_00201	Prat.g_00442
OG0001275	Prbg.g_00217	Prat.g_00459
OG0001276	Prbg.g_00309	Prat.g_00552
OG0001277	Prbg.g_01249	Prat.g_00831
OG0001278	Prbg.g_01212	Prat.g_00987
OG0001279	Prbg.g_01083	Prat.g_00715
OG0001280	Prbg.g_01330	Prat.g_00937
OG0001281	Prbg.g_00358	Prat.g_00078
OG0001283	Prbg.g_01536	Prat.g_01207
OG0001284	Prbg.g_00394	Prat.g_00642
OG0001285	Prbg.g_01504	Prat.g_01172
OG0001286	Prbg.g_01489	Prat.g_01158
OG0001288	Prbg.g_00634	Prat.g_01398
OG0001289	Prbg.g_00647	Prat.g_01413
OG0001291	Prbg.g_00708	Prat.g_00481
OG0001292	Prbg.g_00726	Prat.g_01500
OG0001293	Prbg.g_01561	Prat.g_00659, Prat.g_00660
OG0001295	Prbg.g_01609	Prat.g_01542, Prat.g_01578
OG0001296	Prbg.g_01641	Prat.g_01583
OG0001297	Prbg.g_01645	Prat.g_01587
OG0001298	Prbg.g_01648	Prat.g_01590
OG0001299	Prbg.g_01718	Prat.g_01660
OG0001300	Prbg.g_01655	Prat.g_01597
OG0001301	Prbg.g_01827	Prat.g_01767
OG0001302	Prbg.g_01858	Prat.g_01799
OG0001303	Prbg.g_01888	Prat.g_01829
OG0001304	Prbg.g_01940	Prat.g_01883
OG0001305	Prbg.g_00727	Prat.g_00648
OG0001306	Prbg.g_00157	Prat.g_00397
OG0001307	Prbg.g_00843	Prat.g_00032
OG0001308	Prbg.g_00798	Prat.g_00068
OG0001310	Prbg.g_00793	Prat.g_00073
OG0001311	Prbg.g_00863	Prat.g_00090
OG0001313	Prbg.g_00900	Prat.g_00125
OG0001314	Prbg.g_00978	Prat.g_00201
OG0001316	Prbg.g_01035	Prat.g_00258
OG0001317	Prbg.g_00457	Prat.g_00375
OG0001318	Prbg.g_01420	Prat.g_01088
OG0001319	Prbg.g_01549	Prat.g_01217
OG0001321	Prbg.g_01238	Prat.g_00961
OG0001322	Prbg.g_01926	Prat.g_00817
OG0001323	Prbg.g_01890	Prat.g_01831
OG0001324	Prbg.g_00404	Prat.g_01234, Prat.g_01492
OG0001327	Prbg.g_00503	Prat.g_01284
OG0001329	Prbg.g_01673	Prat.g_01614
OG0001330	Prbg.g_01708	Prat.g_01651
OG0001331	Prbg.g_01823	Prat.g_01763
OG0001332	Prbg.g_00915	Prat.g_00140
OG0001333	Prbg.g_01020	Prat.g_00243
OG0001334	Prbg.g_00714	Prat.g_01215
OG0001335	Prbg.g_01072	Prat.g_00704
OG0001336	Prbg.g_01055	Prat.g_00685
OG0001338	Prbg.g_00697	Prat.g_01468
OG0001339	Prbg.g_00482	Prat.g_01254
OG0001340	Prbg.g_01935	Prat.g_01877
OG0001341	Prbg.g_00680	Prat.g_01446
OG0001343	Prbg.g_01646	Prat.g_01588
OG0001344	Prbg.g_01697	Prat.g_01640
OG0001345	Prbg.g_01789	Prat.g_01730
OG0001346	Prbg.g_01849	Prat.g_01790
OG0001347	Prbg.g_01886	Prat.g_01827
OG0001348	Prbg.g_00902	Prat.g_00127
OG0001349	Prbg.g_00892	Prat.g_00117
OG0001350	Prbg.g_00496	Prat.g_00385, Prat.g_00379
OG0001351	Prbg.g_00982	Prat.g_00205
OG0001352	Prbg.g_01031	Prat.g_00254
OG0001353	Prbg.g_01044	Prat.g_00268
OG0001354	Prbg.g_00059	Prat.g_00287
OG0001355	Prbg.g_00122	Prat.g_00353
OG0001357	Prbg.g_00154	Prat.g_00394
OG0001358	Prbg.g_00191	Prat.g_00431
OG0001359	Prbg.g_00205	Prat.g_00446
OG0001360	Prbg.g_00228	Prat.g_00472
OG0001361	Prbg.g_00233	Prat.g_00477
OG0001362	Prbg.g_00295	Prat.g_00541
OG0001363	Prbg.g_01006	Prat.g_00228
OG0001364	Prbg.g_01250	Prat.g_00855
OG0001365	Prbg.g_01202	Prat.g_00997
OG0001366	Prbg.g_01060	Prat.g_00692
OG0001367	Prbg.g_01315	Prat.g_00922
OG0001368	Prbg.g_01329	Prat.g_00936
OG0001369	Prbg.g_00754	Prat.g_01555
OG0001370	Prbg.g_00755	Prat.g_01554
OG0001371	Prbg.g_01432	Prat.g_01102
OG0001372	Prbg.g_00407	Prat.g_00828
OG0001373	Prbg.g_00666	Prat.g_01433
OG0001374	Prbg.g_00813	Prat.g_01460
OG0001375	Prbg.g_01687	Prat.g_01629
OG0001377	Prbg.g_01857	Prat.g_01798
OG0001378	Prbg.g_01331	Prat.g_00938
OG0001379	Prbg.g_00803	Prat.g_00063
OG0001380	Prbg.g_00801	Prat.g_00065
OG0001381	Prbg.g_00783	Prat.g_00085
OG0001382	Prbg.g_00910	Prat.g_00135
OG0001383	Prbg.g_01016	Prat.g_00239
OG0001384	Prbg.g_01040	Prat.g_00263
OG0001385	Prbg.g_00052	Prat.g_00280
OG0001386	Prbg.g_00632	Prat.g_01396
OG0001387	Prbg.g_00565, Prbg.g_00563	Prat.g_01323
OG0001388	Prbg.g_01139	Prat.g_00771
OG0001389	Prbg.g_00177	Prat.g_00416
OG0001390	Prbg.g_00183	Prat.g_00423
OG0001392	Prbg.g_00230	Prat.g_00474
OG0001394	Prbg.g_01389	Prat.g_01057
OG0001395	Prbg.g_01115	Prat.g_00748
OG0001396	Prbg.g_01117	Prat.g_00750
OG0001397	Prbg.g_01123	Prat.g_00755
OG0001398	Prbg.g_01372	Prat.g_00793
OG0001399	Prbg.g_01253	Prat.g_00858
OG0001400	Prbg.g_01059	Prat.g_00691
OG0001401	Prbg.g_01061	Prat.g_00693
OG0001402	Prbg.g_01089	Prat.g_00721
OG0001403	Prbg.g_01092	Prat.g_00724
OG0001404	Prbg.g_01612	Prat.g_01550
OG0001405	Prbg.g_01342	Prat.g_00949
OG0001406	Prbg.g_01230	Prat.g_00969
OG0001407	Prbg.g_01051	Prat.g_00679
OG0001408	Prbg.g_01558	Prat.g_01521
OG0001409	Prbg.g_00002	Prat.g_00655
OG0001410	Prbg.g_01501	Prat.g_01170
OG0001411	Prbg.g_00396	Prat.g_01224
OG0001412	Prbg.g_00478	Prat.g_01250
OG0001413	Prbg.g_01345	Prat.g_00825
OG0001414	Prbg.g_00530	Prat.g_01292
OG0001415	Prbg.g_00633	Prat.g_01397
OG0001416	Prbg.g_00636	Prat.g_01402
OG0001417	Prbg.g_00681	Prat.g_01447
OG0001418	Prbg.g_01571	Prat.g_00646
OG0001420	Prbg.g_00415	Prat.g_01532
OG0001421	Prbg.g_01267	Prat.g_00872
OG0001423	Prbg.g_00035, Prbg.g_00441	Prat.g_00632
OG0001423	Prbg.g_00452	Prat.g_00818
OG0001429	Prbg.g_00395	Prat.g_01524
OG0001430	Prbg.g_01259	Prat.g_00864
OG0001431	Prbg.g_01063	Prat.g_00695
OG0001432	Prbg.g_01068	Prat.g_00700
OG0001433	Prbg.g_00412	Prat.g_01226
OG0001434	Prbg.g_00416	Prat.g_00624
OG0001435	Prbg.g_00684	Prat.g_01449
OG0001437	Prbg.g_00712	Prat.g_00827
OG0001441	Prbg.g_01297	Prat.g_00906
OG0001444	Prbg.g_01557	Prat.g_01522
OG0001445	Prbg.g_01522	Prat.g_00649
OG0001451	Prbg.g_01505	Prat.g_01173
OG0001453	Prbg.g_00742	Prat.g_00381
OG0001454	Prbg.g_00743	Prat.g_00380
OG0001455	Prbg.g_01512	Prat.g_01195
OG0001456	Prbg.g_00737	Prat.g_00810
OG0001458	Prbg.g_01907	Prat.g_01848
OG0001460	Prbg.g_00175	Prat.g_00658
OG0001463	Prbg.g_00425	Prat.g_01505
OG0001466	Prbg.g_01148	Prat.g_00779
OG0001467	Prbg.g_00524	Prat.g_01290
OG0001468	Prbg.g_01192	Prat.g_01005
OG0001469	Prbg.g_00362	Prat.g_00833
OG0001470	Prbg.g_01526	Prat.g_01194
OG0001471	Prbg.g_00181	Prat.g_00420
OG0001474	Prbg.g_01550	Prat.g_01216
OG0001475	Prbg.g_00696	Prat.g_00635
OG0001478	Prbg.g_01814	Prat.g_01755
OG0001486	Prbg.g_01252	Prat.g_00857
OG0001495	Prbg.g_00748	Prat.g_01237
OG0001496	Prbg.g_00471	Prat.g_01243
OG0001500	Prbg.g_01104	Prat.g_00737
OG0001501	Prbg.g_00344	Prat.g_00588
OG0001503	Prbg.g_00950	Prat.g_00173
OG0001523	Prbg.g_01099	Prat.g_00732
OG0001524	Prbg.g_00732	Prat.g_00460
OG0001525	Prbg.g_01533	Prat.g_01198
OG0001528	Prbg.g_00710	Prat.g_00077
OG0001538	Prbg.g_01570	Prat.g_00656
OG0001541	Prbg.g_01066	Prat.g_00698
OG0001546	Prbg.g_00418, Prbg.g_00392	Prat.g_00630
OG0001550	Prbg.g_01224	Prat.g_00975
OG0001559	Prbg.g_00731	Prat.g_01517
OG0001560	Prbg.g_01080	Prat.g_00711
OG0001561	Prbg.g_01197	Prat.g_00850
OG0001570	Prbg.g_00182	Prat.g_00422
OG0001599	Prbg.g_00817	Prat.g_00378
OG0001600	Prbg.g_01547	Prat.g_01227
OG0001621	Prbg.g_00700	Prat.g_01466
OG0001633	Prbg.g_00631	Prat.g_01395
OG0001634	Prbg.g_00387	Prat.g_01511
OG0001643	Prbg.g_00036	Prat.g_00782
OG0001644	Prbg.g_00353	Prat.g_00596
OG0001645	Prbg.g_00691	Prat.g_01467
OG0001646	Prbg.g_00699	Prat.g_00854
OG0001647	Prbg.g_00386	Prat.g_01512
OG0001648	Prbg.g_00385	Prat.g_01513
OG0001649	Prbg.g_00384	Prat.g_01514
OG0001703	Prbg.g_01617, Prbg.g_01049	Prat.g_00675
OG0001718	Prbg.g_01592, Prbg.g_00495	Prat.g_00041
OG0001721	Prbg.g_01853	Prat.g_01794
OG0001722	Prbg.g_01056	Prat.g_00687
OG0001723	Prbg.g_01050	Prat.g_00677
OG0001725	Prbg.g_00118	Prat.g_01328, Prat.g_00349
OG0001726	Prbg.g_00443, Prbg.g_00713	Prat.g_00651
OG0001734	Prbg.g_00512	Prat.g_01276
OG0001739	Prbg.g_01613	Prat.g_01551
OG0001739	Prbg.g_01585	Prat.g_01564
OG0001740	Prbg.g_01100	Prat.g_00733
OG0001741	Prbg.g_00833	Prat.g_00043
OG0001743	Prbg.g_00883	Prat.g_00108
OG0001744	Prbg.g_00882	Prat.g_00107
OG0001745	Prbg.g_00871	Prat.g_00097
OG0001747	Prbg.g_01543	Prat.g_01231
OG0001748	Prbg.g_01021	Prat.g_00244
OG0001749	Prbg.g_01695	Prat.g_01638
OG0001750	Prbg.g_00491	Prat.g_01262
OG0001751	Prbg.g_01473	Prat.g_01143
OG0001752	Prbg.g_01455	Prat.g_01125
OG0001753	Prbg.g_01134	Prat.g_00766
OG0001754	Prbg.g_01124	Prat.g_00756
OG0001755	Prbg.g_01343	Prat.g_00950
OG0001756	Prbg.g_01333	Prat.g_00940
OG0001757	Prbg.g_01327	Prat.g_00935
OG0001758	Prbg.g_01283	Prat.g_00892
OG0001759	Prbg.g_01248	Prat.g_00952
OG0001760	Prbg.g_01096	Prat.g_00729
OG0001761	Prbg.g_01164	Prat.g_01032
OG0001762	Prbg.g_00725	Prat.g_01218
OG0001763	Prbg.g_01213	Prat.g_00986
OG0001764	Prbg.g_01220	Prat.g_00979
OG0001765	Prbg.g_01074	Prat.g_00706
OG0001766	Prbg.g_01113	Prat.g_00746
OG0001767	Prbg.g_01392	Prat.g_01060
OG0001768	Prbg.g_00895	Prat.g_00120
OG0001769	Prbg.g_00138	Prat.g_00371
OG0001770	Prbg.g_00109	Prat.g_00339
OG0001771	Prbg.g_00108	Prat.g_00338
OG0001772	Prbg.g_00107	Prat.g_00337
OG0001773	Prbg.g_00106	Prat.g_00336
OG0001774	Prbg.g_00105	Prat.g_00335
OG0001775	Prbg.g_01800	Prat.g_01741
OG0001776	Prbg.g_01784	Prat.g_01725
OG0001777	Prbg.g_00904	Prat.g_00129
OG0001778	Prbg.g_00958	Prat.g_00181
OG0001779	Prbg.g_00964	Prat.g_00187
OG0001780	Prbg.g_00463	Prat.g_01221
OG0001781	Prbg.g_01906	Prat.g_01847
OG0001782	Prbg.g_01910	Prat.g_01851
OG0001783	Prbg.g_01911	Prat.g_01852
OG0001784	Prbg.g_01338	Prat.g_00945
OG0001785	Prbg.g_01916	Prat.g_01859
OG0001786	Prbg.g_01925	Prat.g_01868
OG0001798	Prbg.g_00281	Prat.g_00526
OG0001801	Prbg.g_00685	Prat.g_01450
OG0001803	Prbg.g_00400	Prat.g_00638
OG0001804	Prbg.g_01320	Prat.g_00927
OG0001805	Prbg.g_01057	Prat.g_00689
OG0001806	Prbg.g_00739, Prbg.g_00405	Prat.g_00636
OG0001829	Prbg.g_01491	Prat.g_01160
OG0001831	Prbg.g_00401	Prat.g_00780
OG0001833	Prbg.g_00363	Prat.g_01501
OG0001834	Prbg.g_01513	Prat.g_01196
OG0001852	Prbg.g_00026	Prat.g_00623
OG0001854	Prbg.g_01515, Prbg.g_00693	Prat.g_01183
OG0001855	Prbg.g_01565	Prat.g_01553
OG0001875	Prbg.g_01597	Prat.g_01536
OG0001876	Prbg.g_01622	Prat.g_01205
OG0001878	Prbg.g_00839	Prat.g_00035
OG0001879	Prbg.g_01841	Prat.g_01782
OG0001880	Prbg.g_00640	Prat.g_01406
OG0001881	Prbg.g_00279	Prat.g_00524
OG0001882	Prbg.g_01463	Prat.g_01133
OG0001883	Prbg.g_01462	Prat.g_01132
OG0001886	Prbg.g_01138	Prat.g_00770
OG0001887	Prbg.g_00738	Prat.g_01220
OG0001888	Prbg.g_01246	Prat.g_00954
OG0001889	Prbg.g_01276	Prat.g_00882
OG0001890	Prbg.g_00420	Prat.g_00628
OG0001891	Prbg.g_00126	Prat.g_00357
OG0001892	Prbg.g_01036	Prat.g_00259
OG0001893	Prbg.g_00826	Prat.g_00050
OG0001894	Prbg.g_00827	Prat.g_00049
OG0001895	Prbg.g_00831	Prat.g_00045
OG0001896	Prbg.g_01934	Prat.g_01876
OG0001897	Prbg.g_01064	Prat.g_01577, Prat.g_00696
OG0001898	Prbg.g_01630	Prat.g_01506, Prat.g_01562
OG0001899	Prbg.g_01519	Prat.g_01488, Prat.g_01186
OG0001900	Prbg.g_00733	Prat.g_01206
OG0001916	Prbg.g_01047	Prat.g_00672
OG0001918	Prbg.g_01417	Prat.g_01085
OG0001920	Prbg.g_01594	Prat.g_00625
OG0001921	Prbg.g_00701	Prat.g_00650
OG0001922	Prbg.g_00704	Prat.g_00664
OG0001923	Prbg.g_00422	Prat.g_01209
OG0001924	Prbg.g_01052	Prat.g_00681
OG0001925	Prbg.g_00112	Prat.g_00342
OG0001926	Prbg.g_00187	Prat.g_00427
OG0001927	Prbg.g_00215	Prat.g_00457
OG0001928	Prbg.g_01150	Prat.g_00787
OG0001929	Prbg.g_01362	Prat.g_00806
OG0001930	Prbg.g_00723	Prat.g_01490
OG0001931	Prbg.g_01348	Prat.g_00662
OG0001932	Prbg.g_00399	Prat.g_01526
OG0001933	Prbg.g_00016	Prat.g_00819
OG0001935	Prbg.g_00356	Prat.g_00599
OG0001936	Prbg.g_00355	Prat.g_00598
OG0001937	Prbg.g_00671	Prat.g_01438
OG0001938	Prbg.g_00753	Prat.g_01556
OG0001939	Prbg.g_01517	Prat.g_01185
OG0001940	Prbg.g_00041	Prat.g_01481
OG0001941	Prbg.g_01817	Prat.g_01758
OG0001942	Prbg.g_00741	Prat.g_00382
OG0001958	Prbg.g_00499	Prat.g_00786
OG0001959	Prbg.g_00498	Prat.g_00785
OG0001960	Prbg.g_00497	Prat.g_00784
OG0001965	Prbg.g_00638	Prat.g_01404
OG0001971	Prbg.g_00933	Prat.g_00155
OG0001972	Prbg.g_01010	Prat.g_00232
OG0001978	Prbg.g_01318	Prat.g_00853
OG0001991	Prbg.g_00845	Prat.g_00030
OG0001998	Prbg.g_01717	Prat.g_01659
OG0001999	Prbg.g_01818	Prat.g_01331
OG0002003	Prbg.g_01553	Prat.g_01223
OG0002008	Prbg.g_01048	Prat.g_00674
OG0002009	Prbg.g_00398	Prat.g_01454
OG0002010	Prbg.g_01559	Prat.g_01464
OG0002045	Prbg.g_01538	Prat.g_01222
OG0002046	Prbg.g_00173	Prat.g_01465
OG0002077	Prbg.g_00427	Prat.g_01233
OG0002084	Prbg.g_00033	Prat.g_00633
OG0002089	Prbg.g_01579	Prat.g_01540
OG0002091	Prbg.g_00802	Prat.g_00064
OG0002092	Prbg.g_00113	Prat.g_00343
OG0002093	Prbg.g_00391	Prat.g_00168
OG0002094	Prbg.g_00390	Prat.g_01232
OG0002096	Prbg.g_01247	Prat.g_00953
OG0002097	Prbg.g_01384	Prat.g_01052
OG0002098	Prbg.g_01527	Prat.g_00645
OG0002099	Prbg.g_00689	Prat.g_01453
OG0002100	Prbg.g_00692	Prat.g_00670
OG0002101	Prbg.g_00703	Prat.g_01493
OG0002102	Prbg.g_00711	Prat.g_01518
OG0002104	Prbg.g_01598	Prat.g_01537
OG0002105	Prbg.g_01599	Prat.g_01538
OG0002106	Prbg.g_01649	Prat.g_01591
OG0002146	Prbg.g_00397	Prat.g_00641
OG0002148	Prbg.g_00040	Prat.g_01229
OG0002150	Prbg.g_01053	Prat.g_00682
OG0002152	Prbg.g_01256	Prat.g_00861
OG0002153	Prbg.g_00448	Prat.g_00781
OG0002154	Prbg.g_00462	Prat.g_01483
OG0002157	Prbg.g_01577	Prat.g_01576
OG0002212	Prbg.g_01058	Prat.g_00690
OG0002214	Prbg.g_01255	Prat.g_00860
OG0002312	Prbg.g_00740	Prat.g_01494
