Orthogroup	Prbg	Pray
OG0001129	Prbg.g_01763	Pray.g_01285
OG0001130	Prbg.g_01764	Pray.g_01286
OG0001131	Prbg.g_01765	Pray.g_01287
OG0001132	Prbg.g_01766	Pray.g_01288
OG0001133	Prbg.g_01767	Pray.g_01289
OG0001134	Prbg.g_01768	Pray.g_01290
OG0001135	Prbg.g_01769	Pray.g_01291
OG0001136	Prbg.g_01770	Pray.g_01292
OG0001137	Prbg.g_01771	Pray.g_01293
OG0001138	Prbg.g_01772	Pray.g_01294
OG0001139	Prbg.g_01773	Pray.g_01295
OG0001140	Prbg.g_01774	Pray.g_01296
OG0001141	Prbg.g_01776	Pray.g_01298
OG0001142	Prbg.g_01777	Pray.g_01299
OG0001143	Prbg.g_01778	Pray.g_01300
OG0001144	Prbg.g_01780	Pray.g_01302
OG0001145	Prbg.g_01782	Pray.g_01304
OG0001146	Prbg.g_01783	Pray.g_01305
OG0001147	Prbg.g_01786	Pray.g_01307
OG0001148	Prbg.g_01787	Pray.g_01308
OG0001149	Prbg.g_01788	Pray.g_01309
OG0001150	Prbg.g_01791	Pray.g_01312
OG0001151	Prbg.g_01792	Pray.g_01313
OG0001152	Prbg.g_01793	Pray.g_01314
OG0001153	Prbg.g_01794	Pray.g_01315
OG0001154	Prbg.g_01795	Pray.g_01316
OG0001155	Prbg.g_01796	Pray.g_01317
OG0001156	Prbg.g_01797	Pray.g_01318
OG0001157	Prbg.g_01799	Pray.g_01320
OG0001158	Prbg.g_01801	Pray.g_01321
OG0001159	Prbg.g_01802	Pray.g_01322
OG0001160	Prbg.g_01803	Pray.g_01323
OG0001161	Prbg.g_01807	Pray.g_01327
OG0001162	Prbg.g_01808	Pray.g_01328
OG0001163	Prbg.g_01809	Pray.g_01329
OG0001164	Prbg.g_01810	Pray.g_01330
OG0001165	Prbg.g_01811	Pray.g_01331
OG0001166	Prbg.g_01812	Pray.g_01332
OG0001167	Prbg.g_01813	Pray.g_01333
OG0001168	Prbg.g_01815	Pray.g_01335
OG0001169	Prbg.g_01816	Pray.g_01336
OG0001170	Prbg.g_01820	Pray.g_01338
OG0001171	Prbg.g_01821	Pray.g_01339
OG0001172	Prbg.g_01822	Pray.g_01340
OG0001173	Prbg.g_01824	Pray.g_01342
OG0001174	Prbg.g_01826	Pray.g_01344
OG0001175	Prbg.g_01828	Pray.g_01346
OG0001176	Prbg.g_01830	Pray.g_01347
OG0001177	Prbg.g_01832	Pray.g_01349
OG0001178	Prbg.g_01833	Pray.g_01350
OG0001179	Prbg.g_01834	Pray.g_01351
OG0001180	Prbg.g_01835	Pray.g_01352
OG0001181	Prbg.g_01836	Pray.g_01353
OG0001182	Prbg.g_01837	Pray.g_01354
OG0001183	Prbg.g_01838	Pray.g_01355
OG0001184	Prbg.g_01839	Pray.g_01356
OG0001185	Prbg.g_01840	Pray.g_01357
OG0001186	Prbg.g_01842	Pray.g_01358
OG0001187	Prbg.g_01843	Pray.g_01359
OG0001188	Prbg.g_01844	Pray.g_01360
OG0001189	Prbg.g_01845	Pray.g_01362
OG0001190	Prbg.g_01846	Pray.g_01363
OG0001191	Prbg.g_01848	Pray.g_01365
OG0001192	Prbg.g_01850	Pray.g_01367
OG0001193	Prbg.g_01851	Pray.g_01368
OG0001194	Prbg.g_01852	Pray.g_01369
OG0001195	Prbg.g_01854	Pray.g_01370
OG0001196	Prbg.g_01856	Pray.g_01372
OG0001197	Prbg.g_01859	Pray.g_01375
OG0001198	Prbg.g_01860	Pray.g_01376
OG0001199	Prbg.g_01861	Pray.g_01377
OG0001200	Prbg.g_01862	Pray.g_01378
OG0001201	Prbg.g_01863	Pray.g_01379
OG0001202	Prbg.g_01864	Pray.g_01380
OG0001203	Prbg.g_01866	Pray.g_01382
OG0001204	Prbg.g_01868	Pray.g_01385
OG0001205	Prbg.g_01869	Pray.g_01386
OG0001206	Prbg.g_01870	Pray.g_01388
OG0001207	Prbg.g_01871	Pray.g_01389
OG0001208	Prbg.g_01872	Pray.g_01390
OG0001209	Prbg.g_01873	Pray.g_01391
OG0001210	Prbg.g_01874	Pray.g_01392
OG0001211	Prbg.g_01875	Pray.g_01393
OG0001212	Prbg.g_01876	Pray.g_01394
OG0001213	Prbg.g_01877	Pray.g_01395
OG0001214	Prbg.g_01878	Pray.g_01396
OG0001215	Prbg.g_01879	Pray.g_01397
OG0001216	Prbg.g_01880	Pray.g_01398
OG0001217	Prbg.g_01881	Pray.g_01399
OG0001218	Prbg.g_01882	Pray.g_01400
OG0001219	Prbg.g_01883	Pray.g_01401
OG0001220	Prbg.g_01884	Pray.g_01402
OG0001221	Prbg.g_01885	Pray.g_01403
OG0001222	Prbg.g_01887	Pray.g_01405
OG0001223	Prbg.g_01889	Pray.g_01407
OG0001224	Prbg.g_01891	Pray.g_01408
OG0001225	Prbg.g_01893	Pray.g_01410
OG0001226	Prbg.g_01894	Pray.g_01411
OG0001227	Prbg.g_01895	Pray.g_01412
OG0001228	Prbg.g_01896	Pray.g_01413
OG0001229	Prbg.g_01897	Pray.g_01414
OG0001230	Prbg.g_01898	Pray.g_01415
OG0001231	Prbg.g_01899	Pray.g_01416
OG0001232	Prbg.g_01901	Pray.g_01418
OG0001233	Prbg.g_01902	Pray.g_01419
OG0001234	Prbg.g_01903	Pray.g_01420
OG0001235	Prbg.g_01904	Pray.g_01421
OG0001236	Prbg.g_01905	Pray.g_01422
OG0001237	Prbg.g_01908	Pray.g_01425
OG0001238	Prbg.g_01909	Pray.g_01426
OG0001239	Prbg.g_01913	Pray.g_01429
OG0001240	Prbg.g_01914	Pray.g_01430
OG0001241	Prbg.g_01915	Pray.g_01431
OG0001242	Prbg.g_01917	Pray.g_01432
OG0001243	Prbg.g_01918	Pray.g_01433
OG0001244	Prbg.g_01919	Pray.g_01434
OG0001245	Prbg.g_01920	Pray.g_01435
OG0001246	Prbg.g_01921	Pray.g_01436
OG0001247	Prbg.g_01922	Pray.g_01437
OG0001248	Prbg.g_01923	Pray.g_01438
OG0001249	Prbg.g_01924	Pray.g_01439
OG0001250	Prbg.g_01927	Pray.g_01440
OG0001251	Prbg.g_01928	Pray.g_01441
OG0001252	Prbg.g_01929	Pray.g_01442
OG0001253	Prbg.g_01930	Pray.g_01443
OG0001254	Prbg.g_01932	Pray.g_01445
OG0001255	Prbg.g_01933	Pray.g_01446
OG0001256	Prbg.g_01936	Pray.g_01448
OG0001257	Prbg.g_01937	Pray.g_01449
OG0001258	Prbg.g_01938	Pray.g_01450
OG0001259	Prbg.g_00758	Pray.g_01452
OG0001260	Prbg.g_00759	Pray.g_01453
OG0001261	Prbg.g_00760	Pray.g_01454
OG0001262	Prbg.g_00761	Pray.g_01455
OG0001263	Prbg.g_00762	Pray.g_01456
OG0001264	Prbg.g_00763	Pray.g_01457
OG0001265	Prbg.g_00764	Pray.g_01458
OG0001266	Prbg.g_00765	Pray.g_01459
OG0001267	Prbg.g_00766	Pray.g_01460
OG0001268	Prbg.g_00767	Pray.g_01461
OG0001269	Prbg.g_00862	Pray.g_00197
OG0001270	Prbg.g_00912	Pray.g_00151
OG0001271	Prbg.g_00927	Pray.g_00139
OG0001272	Prbg.g_00060	Pray.g_00760
OG0001273	Prbg.g_00116	Pray.g_00811
OG0001274	Prbg.g_00201	Pray.g_00972
OG0001275	Prbg.g_00217	Pray.g_00989
OG0001276	Prbg.g_00309	Pray.g_01173
OG0001277	Prbg.g_01249	Pray.g_00292
OG0001278	Prbg.g_01212	Pray.g_00399
OG0001279	Prbg.g_01083	Pray.g_00451
OG0001280	Prbg.g_01330	Pray.g_00560
OG0001281	Prbg.g_00358	Pray.g_00608
OG0001282	Prbg.g_00458	Pray.g_00625
OG0001283	Prbg.g_01536	Pray.g_00630
OG0001284	Prbg.g_00394	Pray.g_00130
OG0001285	Prbg.g_01504	Pray.g_00080
OG0001286	Prbg.g_01489	Pray.g_00067
OG0001288	Prbg.g_00634	Pray.g_01682
OG0001289	Prbg.g_00647	Pray.g_01671
OG0001290	Prbg.g_00367	Pray.g_01629
OG0001291	Prbg.g_00708	Pray.g_01628
OG0001292	Prbg.g_00726	Pray.g_01623
OG0001293	Prbg.g_01561	Pray.g_01606
OG0001294	Prbg.g_01351	Pray.g_01596
OG0001295	Prbg.g_01609	Pray.g_01585
OG0001296	Prbg.g_01641	Pray.g_01567
OG0001297	Prbg.g_01645	Pray.g_01563
OG0001298	Prbg.g_01648	Pray.g_01560
OG0001299	Prbg.g_01718	Pray.g_01237
OG0001300	Prbg.g_01655	Pray.g_01262
OG0001301	Prbg.g_01827	Pray.g_01345
OG0001302	Prbg.g_01858	Pray.g_01374
OG0001303	Prbg.g_01888	Pray.g_01406
OG0001304	Prbg.g_01940	Pray.g_01451
OG0001306	Prbg.g_00157	Pray.g_00927
OG0001307	Prbg.g_00843	Pray.g_01492
OG0001308	Prbg.g_00798	Pray.g_00218
OG0001309	Prbg.g_00795	Pray.g_00215
OG0001310	Prbg.g_00793	Pray.g_00213
OG0001311	Prbg.g_00863	Pray.g_00196
OG0001312	Prbg.g_00893	Pray.g_00170
OG0001313	Prbg.g_00900	Pray.g_00164
OG0001314	Prbg.g_00978	Pray.g_00680
OG0001315	Prbg.g_01026	Pray.g_00724
OG0001316	Prbg.g_01035	Pray.g_00733
OG0001317	Prbg.g_00457	Pray.g_00851
OG0001318	Prbg.g_01420	Pray.g_01126
OG0001319	Prbg.g_01549	Pray.g_00300
OG0001320	Prbg.g_01243	Pray.g_00575
OG0001321	Prbg.g_01238	Pray.g_00580
OG0001322	Prbg.g_01926	Pray.g_00616
OG0001323	Prbg.g_01890	Pray.g_00118
OG0001324	Prbg.g_00404	Pray.g_00114
OG0001325	Prbg.g_00007	Pray.g_00107
OG0001326	Prbg.g_01453	Pray.g_00035
OG0001327	Prbg.g_00503	Pray.g_01845
OG0001328	Prbg.g_00142	Pray.g_01625
OG0001329	Prbg.g_01673	Pray.g_01536
OG0001330	Prbg.g_01708	Pray.g_01502
OG0001331	Prbg.g_01823	Pray.g_01341
OG0001332	Prbg.g_00915	Pray.g_00148
OG0001333	Prbg.g_01020	Pray.g_00719
OG0001334	Prbg.g_00714	Pray.g_00957
OG0001335	Prbg.g_01072	Pray.g_00600
OG0001336	Prbg.g_01055	Pray.g_00619
OG0001337	Prbg.g_00442	Pray.g_00633
OG0001338	Prbg.g_00697	Pray.g_01896
OG0001339	Prbg.g_00482	Pray.g_01865
OG0001340	Prbg.g_01935	Pray.g_01809
OG0001341	Prbg.g_00680	Pray.g_01632
OG0001342	Prbg.g_01591, Prbg.g_01623	Pray.g_01621
OG0001343	Prbg.g_01646	Pray.g_01562
OG0001345	Prbg.g_01789	Pray.g_01310
OG0001346	Prbg.g_01849	Pray.g_01366
OG0001347	Prbg.g_01886	Pray.g_01404
OG0001348	Prbg.g_00902	Pray.g_00161
OG0001349	Prbg.g_00892	Pray.g_00171
OG0001350	Prbg.g_00496	Pray.g_00145
OG0001351	Prbg.g_00982	Pray.g_00684
OG0001352	Prbg.g_01031	Pray.g_00729
OG0001353	Prbg.g_01044	Pray.g_00741
OG0001354	Prbg.g_00059	Pray.g_00759
OG0001355	Prbg.g_00122	Pray.g_00817
OG0001357	Prbg.g_00154	Pray.g_00924
OG0001358	Prbg.g_00191	Pray.g_00962
OG0001359	Prbg.g_00205	Pray.g_00976
OG0001360	Prbg.g_00228	Pray.g_01000
OG0001361	Prbg.g_00233	Pray.g_01005
OG0001362	Prbg.g_00295	Pray.g_01185
OG0001363	Prbg.g_01006	Pray.g_01060
OG0001364	Prbg.g_01250	Pray.g_00332
OG0001365	Prbg.g_01202	Pray.g_00389
OG0001366	Prbg.g_01060	Pray.g_00434
OG0001367	Prbg.g_01315	Pray.g_00539
OG0001368	Prbg.g_01329	Pray.g_00559
OG0001369	Prbg.g_00754	Pray.g_00093
OG0001370	Prbg.g_00755	Pray.g_00092
OG0001371	Prbg.g_01432	Pray.g_00013
OG0001372	Prbg.g_00407	Pray.g_01926
OG0001373	Prbg.g_00666	Pray.g_01652
OG0001374	Prbg.g_00813	Pray.g_01232
OG0001375	Prbg.g_01687	Pray.g_01522
OG0001377	Prbg.g_01857	Pray.g_01373
OG0001378	Prbg.g_01331	Pray.g_00561
OG0001379	Prbg.g_00803	Pray.g_00222
OG0001380	Prbg.g_00801	Pray.g_00221
OG0001381	Prbg.g_00783	Pray.g_00202
OG0001382	Prbg.g_00910	Pray.g_00154
OG0001383	Prbg.g_01016	Pray.g_00715
OG0001384	Prbg.g_01040	Pray.g_00737
OG0001385	Prbg.g_00052	Pray.g_00752
OG0001386	Prbg.g_00632	Pray.g_00839
OG0001389	Prbg.g_00177	Pray.g_00944
OG0001390	Prbg.g_00183	Pray.g_00950
OG0001392	Prbg.g_00230	Pray.g_01002
OG0001393	Prbg.g_00238	Pray.g_01010
OG0001394	Prbg.g_01389	Pray.g_01097
OG0001395	Prbg.g_01115	Pray.g_01089
OG0001396	Prbg.g_01117	Pray.g_01087
OG0001397	Prbg.g_01123	Pray.g_01081
OG0001398	Prbg.g_01372	Pray.g_01035
OG0001399	Prbg.g_01253	Pray.g_00334
OG0001400	Prbg.g_01059	Pray.g_00433
OG0001401	Prbg.g_01061	Pray.g_00435
OG0001402	Prbg.g_01089	Pray.g_00457
OG0001403	Prbg.g_01092	Pray.g_00460
OG0001404	Prbg.g_01612	Pray.g_00543
OG0001405	Prbg.g_01342	Pray.g_00569
OG0001406	Prbg.g_01230	Pray.g_00588
OG0001407	Prbg.g_01051	Pray.g_00598
OG0001408	Prbg.g_01558	Pray.g_00606
OG0001409	Prbg.g_00002	Pray.g_00613
OG0001410	Prbg.g_01501	Pray.g_00078
OG0001411	Prbg.g_00396	Pray.g_01893
OG0001412	Prbg.g_00478	Pray.g_01869
OG0001413	Prbg.g_01345	Pray.g_01838
OG0001414	Prbg.g_00530	Pray.g_01828
OG0001415	Prbg.g_00633	Pray.g_01683
OG0001416	Prbg.g_00636	Pray.g_01680
OG0001417	Prbg.g_00681	Pray.g_01631
OG0001418	Prbg.g_01571	Pray.g_01617
OG0001421	Prbg.g_01267	Pray.g_00492
OG0001424	Prbg.g_01539	Pray.g_00227
OG0001426	Prbg.g_01346	Pray.g_00841
OG0001428	Prbg.g_00421	Pray.g_00290
OG0001429	Prbg.g_00395	Pray.g_00303
OG0001430	Prbg.g_01259	Pray.g_00338
OG0001431	Prbg.g_01063	Pray.g_00437
OG0001432	Prbg.g_01068	Pray.g_00441
OG0001433	Prbg.g_00412	Pray.g_00603
OG0001434	Prbg.g_00416	Pray.g_00091
OG0001435	Prbg.g_00684	Pray.g_00248
OG0001436	Prbg.g_01554	Pray.g_01611
OG0001439	Prbg.g_00429	Pray.g_01751
OG0001440	Prbg.g_01586	Pray.g_00850
OG0001441	Prbg.g_01297	Pray.g_00521
OG0001442	Prbg.g_00012	Pray.g_00552
OG0001443	Prbg.g_00004	Pray.g_00604
OG0001444	Prbg.g_01557	Pray.g_00607
OG0001445	Prbg.g_01522	Pray.g_01619
OG0001446	Prbg.g_01638	Pray.g_00312
OG0001451	Prbg.g_01505	Pray.g_00081
OG0001452	Prbg.g_01466	Pray.g_00044
OG0001453	Prbg.g_00742	Pray.g_01937
OG0001454	Prbg.g_00743	Pray.g_01935
OG0001455	Prbg.g_01512	Pray.g_01934
OG0001456	Prbg.g_00737	Pray.g_01599
OG0001458	Prbg.g_01907	Pray.g_01424
OG0001460	Prbg.g_00175	Pray.g_00844
OG0001462	Prbg.g_01537	Pray.g_00870
OG0001463	Prbg.g_00425	Pray.g_00905
OG0001466	Prbg.g_01148	Pray.g_01061
OG0001467	Prbg.g_00524	Pray.g_00327
OG0001468	Prbg.g_01192	Pray.g_00380
OG0001469	Prbg.g_00362	Pray.g_00411
OG0001470	Prbg.g_01526	Pray.g_00551
OG0001471	Prbg.g_00181	Pray.g_00597
OG0001474	Prbg.g_01550	Pray.g_01901
OG0001478	Prbg.g_01814	Pray.g_01334
OG0001479	Prbg.g_01488	Pray.g_00066
OG0001484	Prbg.g_00432	Pray.g_00909
OG0001486	Prbg.g_01252	Pray.g_00419
OG0001487	Prbg.g_01379	Pray.g_00484
OG0001495	Prbg.g_00748	Pray.g_01574
OG0001496	Prbg.g_00471	Pray.g_01876
OG0001497	Prbg.g_00808	Pray.g_01784
OG0001498	Prbg.g_01710	Pray.g_01230
OG0001499	Prbg.g_00375	Pray.g_01252
OG0001500	Prbg.g_01104	Pray.g_00472
OG0001501	Prbg.g_00344	Pray.g_00307
OG0001503	Prbg.g_00950	Pray.g_00653
OG0001504	Prbg.g_01712	Pray.g_00881
OG0001506	Prbg.g_00724	Pray.g_00286
OG0001508	Prbg.g_01189	Pray.g_00377
OG0001509	Prbg.g_01193	Pray.g_00381
OG0001525	Prbg.g_01533	Pray.g_00620
OG0001527	Prbg.g_01615	Pray.g_01620
OG0001535	Prbg.g_00728	Pray.g_00867
OG0001536	Prbg.g_01637	Pray.g_00311
OG0001537	Prbg.g_00812	Pray.g_01233
OG0001545	Prbg.g_01636	Pray.g_00310
OG0001550	Prbg.g_01224	Pray.g_00407
OG0001555	Prbg.g_00039	Pray.g_01796
OG0001556	Prbg.g_00555	Pray.g_01775
OG0001592	Prbg.g_00567	Pray.g_01742
OG0001593	Prbg.g_00558	Pray.g_01772
OG0001616	Prbg.g_01563	Pray.g_01852
OG0001626	Prbg.g_00573	Pray.g_01855
OG0001627	Prbg.g_00453	Pray.g_01853
OG0001644	Prbg.g_00353	Pray.g_00005
OG0001650	Prbg.g_00439	Pray.g_00285
OG0001704	Prbg.g_00814	Pray.g_01767
OG0001734	Prbg.g_00512	Pray.g_01780
OG0001740	Prbg.g_01100	Pray.g_00468
OG0001796	Prbg.g_00147	Pray.g_01757
OG0001844	Prbg.g_00038	Pray.g_01799
OG0001850	Prbg.g_01580	Pray.g_01746
OG0001866	Prbg.g_00559	Pray.g_01774
OG0001876	Prbg.g_01622	Pray.g_00252
OG0002155	Prbg.g_00570	Pray.g_01744
