Orthogroup	Prbg	Praw
OG0001128	Prbg.g_01762	Praw.g_00118
OG0001129	Prbg.g_01763	Praw.g_00117
OG0001130	Prbg.g_01764	Praw.g_00116
OG0001131	Prbg.g_01765	Praw.g_00115
OG0001132	Prbg.g_01766	Praw.g_00114
OG0001133	Prbg.g_01767	Praw.g_00113
OG0001134	Prbg.g_01768	Praw.g_00112
OG0001135	Prbg.g_01769	Praw.g_00111
OG0001136	Prbg.g_01770	Praw.g_00110
OG0001137	Prbg.g_01771	Praw.g_00109
OG0001138	Prbg.g_01772	Praw.g_00108
OG0001139	Prbg.g_01773	Praw.g_00107
OG0001140	Prbg.g_01774	Praw.g_00106
OG0001141	Prbg.g_01776	Praw.g_00104
OG0001142	Prbg.g_01777	Praw.g_00103
OG0001143	Prbg.g_01778	Praw.g_00102
OG0001144	Prbg.g_01780	Praw.g_00100
OG0001145	Prbg.g_01782	Praw.g_00098
OG0001146	Prbg.g_01783	Praw.g_00097
OG0001147	Prbg.g_01786	Praw.g_00095
OG0001148	Prbg.g_01787	Praw.g_00094
OG0001149	Prbg.g_01788	Praw.g_00093
OG0001150	Prbg.g_01791	Praw.g_00090
OG0001151	Prbg.g_01792	Praw.g_00089
OG0001152	Prbg.g_01793	Praw.g_00088
OG0001153	Prbg.g_01794	Praw.g_00087
OG0001154	Prbg.g_01795	Praw.g_00086
OG0001155	Prbg.g_01796	Praw.g_00085
OG0001156	Prbg.g_01797	Praw.g_00084
OG0001157	Prbg.g_01799	Praw.g_00082
OG0001158	Prbg.g_01801	Praw.g_00081
OG0001159	Prbg.g_01802	Praw.g_00080
OG0001160	Prbg.g_01803	Praw.g_00079
OG0001161	Prbg.g_01807	Praw.g_00076
OG0001162	Prbg.g_01808	Praw.g_00075
OG0001163	Prbg.g_01809	Praw.g_00074
OG0001164	Prbg.g_01810	Praw.g_00073
OG0001165	Prbg.g_01811	Praw.g_00072
OG0001166	Prbg.g_01812	Praw.g_00071
OG0001167	Prbg.g_01813	Praw.g_00070
OG0001168	Prbg.g_01815	Praw.g_00068
OG0001169	Prbg.g_01816	Praw.g_00067
OG0001170	Prbg.g_01820	Praw.g_00065
OG0001171	Prbg.g_01821	Praw.g_00064
OG0001172	Prbg.g_01822	Praw.g_00063
OG0001173	Prbg.g_01824	Praw.g_00061
OG0001174	Prbg.g_01826	Praw.g_00059
OG0001175	Prbg.g_01828	Praw.g_00057
OG0001176	Prbg.g_01830	Praw.g_00056
OG0001177	Prbg.g_01832	Praw.g_00054
OG0001178	Prbg.g_01833	Praw.g_00053
OG0001179	Prbg.g_01834	Praw.g_00052
OG0001180	Prbg.g_01835	Praw.g_00051
OG0001181	Prbg.g_01836	Praw.g_00050
OG0001182	Prbg.g_01837	Praw.g_00049
OG0001183	Prbg.g_01838	Praw.g_00048
OG0001184	Prbg.g_01839	Praw.g_00047
OG0001185	Prbg.g_01840	Praw.g_00046
OG0001186	Prbg.g_01842	Praw.g_00045
OG0001187	Prbg.g_01843	Praw.g_00044
OG0001188	Prbg.g_01844	Praw.g_00043
OG0001189	Prbg.g_01845	Praw.g_00041
OG0001190	Prbg.g_01846	Praw.g_00040
OG0001191	Prbg.g_01848	Praw.g_00038
OG0001192	Prbg.g_01850	Praw.g_00036
OG0001193	Prbg.g_01851	Praw.g_00035
OG0001194	Prbg.g_01852	Praw.g_00034
OG0001195	Prbg.g_01854	Praw.g_00033
OG0001196	Prbg.g_01856	Praw.g_00031
OG0001197	Prbg.g_01859	Praw.g_00028
OG0001198	Prbg.g_01860	Praw.g_00027
OG0001199	Prbg.g_01861	Praw.g_00026
OG0001200	Prbg.g_01862	Praw.g_00025
OG0001201	Prbg.g_01863	Praw.g_00024
OG0001202	Prbg.g_01864	Praw.g_00023
OG0001203	Prbg.g_01866	Praw.g_00021
OG0001204	Prbg.g_01868	Praw.g_00018
OG0001205	Prbg.g_01869	Praw.g_00017
OG0001206	Prbg.g_01870	Praw.g_00016
OG0001207	Prbg.g_01871	Praw.g_00015
OG0001208	Prbg.g_01872	Praw.g_00014
OG0001209	Prbg.g_01873	Praw.g_00013
OG0001210	Prbg.g_01874	Praw.g_00012
OG0001211	Prbg.g_01875	Praw.g_00011
OG0001212	Prbg.g_01876	Praw.g_00010
OG0001213	Prbg.g_01877	Praw.g_00009
OG0001214	Prbg.g_01878	Praw.g_00008
OG0001215	Prbg.g_01879	Praw.g_00007
OG0001216	Prbg.g_01880	Praw.g_00006
OG0001217	Prbg.g_01881	Praw.g_00005
OG0001218	Prbg.g_01882	Praw.g_00004
OG0001219	Prbg.g_01883	Praw.g_00003
OG0001220	Prbg.g_01884	Praw.g_00002
OG0001221	Prbg.g_01885	Praw.g_00001
OG0001222	Prbg.g_01887	Praw.g_01192
OG0001223	Prbg.g_01889	Praw.g_01190
OG0001224	Prbg.g_01891	Praw.g_01189
OG0001225	Prbg.g_01893	Praw.g_01187
OG0001226	Prbg.g_01894	Praw.g_01186
OG0001227	Prbg.g_01895	Praw.g_01185
OG0001228	Prbg.g_01896	Praw.g_01184
OG0001229	Prbg.g_01897	Praw.g_01183
OG0001230	Prbg.g_01898	Praw.g_01182
OG0001231	Prbg.g_01899	Praw.g_01181
OG0001232	Prbg.g_01901	Praw.g_01179
OG0001233	Prbg.g_01902	Praw.g_01178
OG0001234	Prbg.g_01903	Praw.g_01177
OG0001235	Prbg.g_01904	Praw.g_01176
OG0001236	Prbg.g_01905	Praw.g_01175
OG0001237	Prbg.g_01908	Praw.g_01172
OG0001238	Prbg.g_01909	Praw.g_01171
OG0001239	Prbg.g_01913	Praw.g_01168
OG0001240	Prbg.g_01914	Praw.g_01167
OG0001241	Prbg.g_01915	Praw.g_01166
OG0001242	Prbg.g_01917	Praw.g_01165
OG0001243	Prbg.g_01918	Praw.g_01164
OG0001244	Prbg.g_01919	Praw.g_01163
OG0001245	Prbg.g_01920	Praw.g_01162
OG0001246	Prbg.g_01921	Praw.g_01161
OG0001247	Prbg.g_01922	Praw.g_01160
OG0001248	Prbg.g_01923	Praw.g_01159
OG0001249	Prbg.g_01924	Praw.g_01158
OG0001250	Prbg.g_01927	Praw.g_01157
OG0001251	Prbg.g_01928	Praw.g_01156
OG0001252	Prbg.g_01929	Praw.g_01155
OG0001253	Prbg.g_01930	Praw.g_01154
OG0001254	Prbg.g_01932	Praw.g_01152
OG0001255	Prbg.g_01933	Praw.g_01151
OG0001256	Prbg.g_01936	Praw.g_01149
OG0001257	Prbg.g_01937	Praw.g_01148
OG0001258	Prbg.g_01938	Praw.g_01147
OG0001259	Prbg.g_00758	Praw.g_01145
OG0001260	Prbg.g_00759	Praw.g_01144
OG0001261	Prbg.g_00760	Praw.g_01143
OG0001262	Prbg.g_00761	Praw.g_01142
OG0001263	Prbg.g_00762	Praw.g_01141
OG0001264	Prbg.g_00763	Praw.g_01140
OG0001265	Prbg.g_00764	Praw.g_01139
OG0001266	Prbg.g_00765	Praw.g_01138
OG0001267	Prbg.g_00766	Praw.g_01137
OG0001268	Prbg.g_00767	Praw.g_01136
OG0001269	Prbg.g_00862	Praw.g_01342
OG0001270	Prbg.g_00912	Praw.g_01297
OG0001271	Prbg.g_00927	Praw.g_01285
OG0001272	Prbg.g_00060	Praw.g_00853
OG0001273	Prbg.g_00116	Praw.g_00797
OG0001275	Prbg.g_00217	Praw.g_00650
OG0001277	Prbg.g_01249	Praw.g_01760
OG0001278	Prbg.g_01212	Praw.g_01648
OG0001279	Prbg.g_01083	Praw.g_01598
OG0001280	Prbg.g_01330	Praw.g_01491
OG0001281	Prbg.g_00358	Praw.g_01443
OG0001282	Prbg.g_00458	Praw.g_01425
OG0001283	Prbg.g_01536	Praw.g_01420
OG0001284	Prbg.g_00394	Praw.g_00174
OG0001285	Prbg.g_01504	Praw.g_00218
OG0001286	Prbg.g_01489	Praw.g_00231
OG0001288	Prbg.g_00634	Praw.g_00377
OG0001289	Prbg.g_00647	Praw.g_00388
OG0001290	Prbg.g_00367	Praw.g_00428
OG0001291	Prbg.g_00708	Praw.g_00429
OG0001292	Prbg.g_00726	Praw.g_00434
OG0001293	Prbg.g_01561	Praw.g_00451
OG0001294	Prbg.g_01351	Praw.g_00463
OG0001295	Prbg.g_01609	Praw.g_00476
OG0001296	Prbg.g_01641	Praw.g_00507
OG0001297	Prbg.g_01645	Praw.g_00511
OG0001298	Prbg.g_01648	Praw.g_00514
OG0001299	Prbg.g_01718	Praw.g_01914
OG0001300	Prbg.g_01655	Praw.g_01890
OG0001301	Prbg.g_01827	Praw.g_00058
OG0001302	Prbg.g_01858	Praw.g_00029
OG0001303	Prbg.g_01888	Praw.g_01191
OG0001304	Prbg.g_01940	Praw.g_01146
OG0001305	Prbg.g_00727	Praw.g_00483
OG0001306	Prbg.g_00157	Praw.g_00710
OG0001307	Prbg.g_00843	Praw.g_01398
OG0001308	Prbg.g_00798	Praw.g_01363
OG0001309	Prbg.g_00795	Praw.g_01360
OG0001310	Prbg.g_00793	Praw.g_01358
OG0001312	Prbg.g_00893	Praw.g_01316
OG0001313	Prbg.g_00900	Praw.g_01310
OG0001314	Prbg.g_00978	Praw.g_01236
OG0001315	Prbg.g_01026	Praw.g_00890
OG0001317	Prbg.g_00457	Praw.g_00759
OG0001318	Prbg.g_01420	Praw.g_01885
OG0001319	Prbg.g_01549	Praw.g_01751
OG0001320	Prbg.g_01243	Praw.g_01476
OG0001321	Prbg.g_01238	Praw.g_01471
OG0001322	Prbg.g_01926	Praw.g_01435
OG0001323	Prbg.g_01890	Praw.g_00183
OG0001324	Prbg.g_00404	Praw.g_00185
OG0001325	Prbg.g_00007	Praw.g_00192
OG0001326	Prbg.g_01453	Praw.g_00262
OG0001327	Prbg.g_00503	Praw.g_00999
OG0001328	Prbg.g_00142	Praw.g_00432
OG0001329	Prbg.g_01673	Praw.g_00538
OG0001330	Prbg.g_01708	Praw.g_00573
OG0001331	Prbg.g_01823	Praw.g_00062
OG0001332	Prbg.g_00915	Praw.g_01294
OG0001333	Prbg.g_01020	Praw.g_01197
OG0001334	Prbg.g_00714	Praw.g_00680
OG0001335	Prbg.g_01072	Praw.g_01452
OG0001336	Prbg.g_01055	Praw.g_01432
OG0001337	Prbg.g_00442	Praw.g_01417
OG0001338	Prbg.g_00697	Praw.g_00953
OG0001339	Prbg.g_00482	Praw.g_00986
OG0001341	Prbg.g_00680	Praw.g_00425
OG0001342	Prbg.g_01591, Prbg.g_01623	Praw.g_00435
OG0001343	Prbg.g_01646	Praw.g_00512
OG0001344	Prbg.g_01697	Praw.g_00562
OG0001345	Prbg.g_01789	Praw.g_00092
OG0001346	Prbg.g_01849	Praw.g_00037
OG0001347	Prbg.g_01886	Praw.g_01193
OG0001348	Prbg.g_00902	Praw.g_01307
OG0001349	Prbg.g_00892	Praw.g_01317
OG0001350	Prbg.g_00496	Praw.g_01291
OG0001351	Prbg.g_00982	Praw.g_01232
OG0001352	Prbg.g_01031	Praw.g_00885
OG0001353	Prbg.g_01044	Praw.g_00873
OG0001354	Prbg.g_00059	Praw.g_00854
OG0001355	Prbg.g_00122	Praw.g_00791
OG0001357	Prbg.g_00154	Praw.g_00713
OG0001358	Prbg.g_00191	Praw.g_00675
OG0001359	Prbg.g_00205	Praw.g_00662
OG0001360	Prbg.g_00228	Praw.g_00639
OG0001361	Prbg.g_00233	Praw.g_00634
OG0001362	Prbg.g_00295	Praw.g_01924
OG0001363	Prbg.g_01006	Praw.g_01819
OG0001364	Prbg.g_01250	Praw.g_01713
OG0001365	Prbg.g_01202	Praw.g_01658
OG0001366	Prbg.g_01060	Praw.g_01613
OG0001367	Prbg.g_01315	Praw.g_01511
OG0001368	Prbg.g_01329	Praw.g_01492
OG0001369	Prbg.g_00754	Praw.g_00205
OG0001370	Prbg.g_00755	Praw.g_00206
OG0001371	Prbg.g_01432	Praw.g_00284
OG0001372	Prbg.g_00407	Praw.g_00930
OG0001373	Prbg.g_00666	Praw.g_00407
OG0001374	Prbg.g_00813	Praw.g_01049
OG0001375	Prbg.g_01687	Praw.g_00552
OG0001377	Prbg.g_01857	Praw.g_00030
OG0001378	Prbg.g_01331	Praw.g_01490
OG0001379	Prbg.g_00803	Praw.g_01367
OG0001380	Prbg.g_00801	Praw.g_01366
OG0001381	Prbg.g_00783	Praw.g_01347
OG0001382	Prbg.g_00910	Praw.g_01300
OG0001383	Prbg.g_01016	Praw.g_01201
OG0001384	Prbg.g_01040	Praw.g_00877
OG0001385	Prbg.g_00052	Praw.g_00862
OG0001386	Prbg.g_00632	Praw.g_00770
OG0001388	Prbg.g_01139	Praw.g_00336, Praw.g_00486
OG0001389	Prbg.g_00177	Praw.g_00693
OG0001390	Prbg.g_00183	Praw.g_00687
OG0001392	Prbg.g_00230	Praw.g_00637
OG0001393	Prbg.g_00238	Praw.g_00629
OG0001394	Prbg.g_01389	Praw.g_01856
OG0001395	Prbg.g_01115	Praw.g_01848
OG0001396	Prbg.g_01117	Praw.g_01846
OG0001397	Prbg.g_01123	Praw.g_01840
OG0001398	Prbg.g_01372	Praw.g_01804
OG0001399	Prbg.g_01253	Praw.g_01711
OG0001400	Prbg.g_01059	Praw.g_01614
OG0001401	Prbg.g_01061	Praw.g_01612
OG0001402	Prbg.g_01089	Praw.g_01592
OG0001403	Prbg.g_01092	Praw.g_01589
OG0001404	Prbg.g_01612	Praw.g_01507
OG0001405	Prbg.g_01342	Praw.g_01482
OG0001406	Prbg.g_01230	Praw.g_01463
OG0001407	Prbg.g_01051	Praw.g_01454
OG0001408	Prbg.g_01558	Praw.g_01445
OG0001409	Prbg.g_00002	Praw.g_01438
OG0001410	Prbg.g_01501	Praw.g_00220
OG0001411	Prbg.g_00396	Praw.g_00956
OG0001412	Prbg.g_00478	Praw.g_00982
OG0001413	Prbg.g_01345	Praw.g_01007
OG0001414	Prbg.g_00530	Praw.g_01017
OG0001415	Prbg.g_00633	Praw.g_00376
OG0001416	Prbg.g_00636	Praw.g_00379
OG0001417	Prbg.g_00681	Praw.g_00426
OG0001418	Prbg.g_01571	Praw.g_00438
OG0001421	Prbg.g_01267	Praw.g_01558
OG0001424	Prbg.g_01539	Praw.g_01373
OG0001426	Prbg.g_01346	Praw.g_00768
OG0001428	Prbg.g_00421	Praw.g_01762
OG0001429	Prbg.g_00395	Praw.g_01748
OG0001430	Prbg.g_01259	Praw.g_01707
OG0001431	Prbg.g_01063	Praw.g_01610
OG0001432	Prbg.g_01068	Praw.g_01607
OG0001433	Prbg.g_00412	Praw.g_01449
OG0001434	Prbg.g_00416	Praw.g_00207
OG0001435	Prbg.g_00684	Praw.g_00906
OG0001436	Prbg.g_01554	Praw.g_00445
OG0001437	Prbg.g_00712	Praw.g_00453
OG0001440	Prbg.g_01586	Praw.g_00760
OG0001441	Prbg.g_01297	Praw.g_01529
OG0001442	Prbg.g_00012	Praw.g_01499
OG0001443	Prbg.g_00004	Praw.g_01447
OG0001444	Prbg.g_01557	Praw.g_01444
OG0001445	Prbg.g_01522	Praw.g_00437
OG0001446	Prbg.g_01638	Praw.g_01734
OG0001451	Prbg.g_01505	Praw.g_00217
OG0001452	Prbg.g_01466	Praw.g_00253
OG0001453	Prbg.g_00742	Praw.g_00332
OG0001454	Prbg.g_00743	Praw.g_00334
OG0001455	Prbg.g_01512	Praw.g_00335
OG0001456	Prbg.g_00737	Praw.g_00459
OG0001457	Prbg.g_00553	Praw.g_01082
OG0001458	Prbg.g_01907	Praw.g_01173
OG0001460	Prbg.g_00175	Praw.g_00765
OG0001462	Prbg.g_01537	Praw.g_00743
OG0001465	Prbg.g_00308	Praw.g_01936
OG0001466	Prbg.g_01148	Praw.g_01820
OG0001467	Prbg.g_00524	Praw.g_01718
OG0001468	Prbg.g_01192	Praw.g_01666
OG0001469	Prbg.g_00362	Praw.g_01636
OG0001470	Prbg.g_01526	Praw.g_01500
OG0001471	Prbg.g_00181	Praw.g_01455
OG0001474	Prbg.g_01550	Praw.g_00948
OG0001477	Prbg.g_01574	Praw.g_00308
OG0001477	Prbg.g_01604	Praw.g_00499
OG0001478	Prbg.g_01814	Praw.g_00069
OG0001479	Prbg.g_01488	Praw.g_00232
OG0001484	Prbg.g_00432	Praw.g_00731
OG0001486	Prbg.g_01252	Praw.g_01628
OG0001496	Prbg.g_00471	Praw.g_00975
OG0001497	Prbg.g_00808	Praw.g_01053
OG0001498	Prbg.g_01710	Praw.g_01920
OG0001499	Prbg.g_00375	Praw.g_01899
OG0001500	Prbg.g_01104	Praw.g_01578
OG0001501	Prbg.g_00344	Praw.g_01744
OG0001503	Prbg.g_00950	Praw.g_01263
OG0001504	Prbg.g_01712	Praw.g_00737
OG0001506	Prbg.g_00724	Praw.g_01767
OG0001524	Prbg.g_00732	Praw.g_01785
OG0001525	Prbg.g_01533	Praw.g_01430
OG0001527	Prbg.g_01615	Praw.g_00436
OG0001528	Prbg.g_00710	Praw.g_00446
OG0001535	Prbg.g_00728	Praw.g_00745
OG0001536	Prbg.g_01637	Praw.g_01735
OG0001537	Prbg.g_00812	Praw.g_01918
OG0001545	Prbg.g_01636	Praw.g_01736
OG0001550	Prbg.g_01224	Praw.g_01640
OG0001555	Prbg.g_00039	Praw.g_01044
OG0001556	Prbg.g_00555	Praw.g_01074
OG0001561	Prbg.g_01197	Praw.g_00908
OG0001592	Prbg.g_00567	Praw.g_01102
OG0001593	Prbg.g_00558	Praw.g_01122, Praw.g_01110
OG0001600	Prbg.g_01547	Praw.g_00498
OG0001601	Prbg.g_00525	Praw.g_00338
OG0001601	Prbg.g_00526	Praw.g_00902
OG0001616	Prbg.g_01563	Praw.g_01776, Praw.g_00331
OG0001621	Prbg.g_00700	Praw.g_00488
OG0001634	Prbg.g_00387	Praw.g_00317
OG0001644	Prbg.g_00353	Praw.g_00292
OG0001645	Prbg.g_00691	Praw.g_00489
OG0001647	Prbg.g_00386	Praw.g_00318
OG0001648	Prbg.g_00385	Praw.g_00319
OG0001649	Prbg.g_00384	Praw.g_00320
OG0001650	Prbg.g_00439	Praw.g_01768
OG0001704	Prbg.g_00814	Praw.g_01062
OG0001827	Prbg.g_01587	Praw.g_01784
OG0001831	Prbg.g_00401	Praw.g_00324
OG0001870	Prbg.g_00527	Praw.g_00337
OG0001921	Prbg.g_00701	Praw.g_00490
OG0002077	Prbg.g_00427	Praw.g_00325
OG0002196	Prbg.g_00381	Praw.g_00301
OG0002197	Prbg.g_00380	Praw.g_00302
OG0002198	Prbg.g_00379	Praw.g_00303
