Orthogroup	Prag	Prbh
OG0001122	Prag.g_01797	Prbh.g_01652
OG0001123	Prag.g_01798	Prbh.g_01651
OG0001124	Prag.g_01800	Prbh.g_01649
OG0001125	Prag.g_01802	Prbh.g_01647
OG0001126	Prag.g_01803	Prbh.g_01646
OG0001127	Prag.g_01805	Prbh.g_01643
OG0001128	Prag.g_01806	Prbh.g_01642
OG0001129	Prag.g_01807	Prbh.g_01641
OG0001130	Prag.g_01810	Prbh.g_01638
OG0001131	Prag.g_01811	Prbh.g_01637
OG0001132	Prag.g_01812	Prbh.g_01636
OG0001133	Prag.g_01813	Prbh.g_01635
OG0001134	Prag.g_01814	Prbh.g_01634
OG0001135	Prag.g_01815	Prbh.g_01633
OG0001136	Prag.g_01816	Prbh.g_01632
OG0001137	Prag.g_01817	Prbh.g_01631
OG0001138	Prag.g_01818	Prbh.g_01630
OG0001139	Prag.g_01819	Prbh.g_01628
OG0001140	Prag.g_01820	Prbh.g_01627
OG0001141	Prag.g_01821	Prbh.g_01626
OG0001142	Prag.g_01824	Prbh.g_01621
OG0001143	Prag.g_01825	Prbh.g_01620
OG0001144	Prag.g_01826	Prbh.g_01619
OG0001145	Prag.g_01827	Prbh.g_01618
OG0001146	Prag.g_01828	Prbh.g_01617
OG0001147	Prag.g_01829	Prbh.g_01616
OG0001148	Prag.g_01830	Prbh.g_01615
OG0001149	Prag.g_01832	Prbh.g_01613
OG0001150	Prag.g_01833	Prbh.g_01612
OG0001151	Prag.g_01835	Prbh.g_01608
OG0001152	Prag.g_01836	Prbh.g_01607
OG0001153	Prag.g_01837	Prbh.g_01606
OG0001154	Prag.g_01839	Prbh.g_01604
OG0001155	Prag.g_01841	Prbh.g_01602
OG0001156	Prag.g_01843	Prbh.g_01600
OG0001157	Prag.g_01844	Prbh.g_01598
OG0001158	Prag.g_01846	Prbh.g_01596
OG0001159	Prag.g_01847	Prbh.g_01595
OG0001160	Prag.g_01848	Prbh.g_01594
OG0001161	Prag.g_01849	Prbh.g_01593
OG0001162	Prag.g_01850	Prbh.g_01592
OG0001163	Prag.g_01851	Prbh.g_01591
OG0001164	Prag.g_01852	Prbh.g_01590
OG0001165	Prag.g_01853	Prbh.g_01589
OG0001166	Prag.g_01854	Prbh.g_01588
OG0001167	Prag.g_01855	Prbh.g_01586
OG0001168	Prag.g_01856	Prbh.g_01585
OG0001169	Prag.g_01857	Prbh.g_01584
OG0001170	Prag.g_01859	Prbh.g_01583
OG0001171	Prag.g_01860	Prbh.g_01582
OG0001172	Prag.g_01862	Prbh.g_01580
OG0001173	Prag.g_01864	Prbh.g_01578
OG0001174	Prag.g_01865	Prbh.g_01577
OG0001175	Prag.g_01866	Prbh.g_01576
OG0001176	Prag.g_01867	Prbh.g_01574
OG0001177	Prag.g_01869	Prbh.g_01572
OG0001178	Prag.g_01872	Prbh.g_01569
OG0001179	Prag.g_01873	Prbh.g_01568
OG0001180	Prag.g_01874	Prbh.g_01567
OG0001181	Prag.g_01875	Prbh.g_01566
OG0001182	Prag.g_01876	Prbh.g_01565
OG0001183	Prag.g_01877	Prbh.g_01564
OG0001184	Prag.g_01879	Prbh.g_01562
OG0001185	Prag.g_01882	Prbh.g_01560
OG0001186	Prag.g_01883	Prbh.g_01559
OG0001187	Prag.g_01884	Prbh.g_01558
OG0001188	Prag.g_01885	Prbh.g_01557
OG0001189	Prag.g_01886	Prbh.g_01556
OG0001190	Prag.g_01887	Prbh.g_01555
OG0001191	Prag.g_01888	Prbh.g_01554
OG0001192	Prag.g_01889	Prbh.g_01553
OG0001193	Prag.g_01890	Prbh.g_01552
OG0001194	Prag.g_01891	Prbh.g_01551
OG0001195	Prag.g_01892	Prbh.g_01550
OG0001196	Prag.g_01893	Prbh.g_01549
OG0001197	Prag.g_01894	Prbh.g_01548
OG0001198	Prag.g_01895	Prbh.g_01547
OG0001199	Prag.g_01896	Prbh.g_01546
OG0001200	Prag.g_01897	Prbh.g_01545
OG0001201	Prag.g_01898	Prbh.g_01544
OG0001202	Prag.g_01899	Prbh.g_01543
OG0001203	Prag.g_01901	Prbh.g_01541
OG0001204	Prag.g_01903	Prbh.g_01539
OG0001205	Prag.g_01904	Prbh.g_01537
OG0001206	Prag.g_01905	Prbh.g_01536
OG0001207	Prag.g_01906	Prbh.g_01535
OG0001208	Prag.g_01907	Prbh.g_01534
OG0001209	Prag.g_01908	Prbh.g_01533
OG0001210	Prag.g_01909	Prbh.g_01532
OG0001211	Prag.g_01910	Prbh.g_01531
OG0001212	Prag.g_01911	Prbh.g_01530
OG0001213	Prag.g_01912	Prbh.g_01529
OG0001214	Prag.g_01914	Prbh.g_01527
OG0001215	Prag.g_01915	Prbh.g_01526
OG0001216	Prag.g_01916	Prbh.g_01525
OG0001217	Prag.g_01917	Prbh.g_01524
OG0001218	Prag.g_01918	Prbh.g_01523
OG0001219	Prag.g_01921	Prbh.g_01520
OG0001220	Prag.g_01922	Prbh.g_01519
OG0001221	Prag.g_01925	Prbh.g_01514
OG0001222	Prag.g_01926	Prbh.g_01513
OG0001223	Prag.g_01927	Prbh.g_01512
OG0001224	Prag.g_01928	Prbh.g_01510
OG0001225	Prag.g_01929	Prbh.g_01509
OG0001226	Prag.g_01930	Prbh.g_01508
OG0001227	Prag.g_01931	Prbh.g_01507
OG0001228	Prag.g_01932	Prbh.g_01506
OG0001229	Prag.g_01933	Prbh.g_01505
OG0001230	Prag.g_01934	Prbh.g_01504
OG0001231	Prag.g_01935	Prbh.g_01503
OG0001232	Prag.g_01936	Prbh.g_01501
OG0001233	Prag.g_01937	Prbh.g_01500
OG0001234	Prag.g_01938	Prbh.g_01499
OG0001235	Prag.g_01939	Prbh.g_01498
OG0001236	Prag.g_01941	Prbh.g_01496
OG0001237	Prag.g_01942	Prbh.g_01495
OG0001238	Prag.g_01944	Prbh.g_01490
OG0001239	Prag.g_01945	Prbh.g_01489
OG0001240	Prag.g_01946	Prbh.g_01488
OG0001241	Prag.g_01948	Prbh.g_01485
OG0001242	Prag.g_01949	Prbh.g_01484
OG0001243	Prag.g_01950	Prbh.g_01483
OG0001244	Prag.g_01951	Prbh.g_01482
OG0001245	Prag.g_01952	Prbh.g_01481
OG0001246	Prag.g_01953	Prbh.g_01480
OG0001247	Prag.g_01954	Prbh.g_01479
OG0001248	Prag.g_01955	Prbh.g_01478
OG0001249	Prag.g_01956	Prbh.g_01477
OG0001250	Prag.g_01957	Prbh.g_01476
OG0001251	Prag.g_00086	Prbh.g_00691
OG0001252	Prag.g_00131	Prbh.g_00643
OG0001253	Prag.g_00143	Prbh.g_00632
OG0001254	Prag.g_00272	Prbh.g_00498
OG0001255	Prag.g_00328	Prbh.g_00440
OG0001257	Prag.g_00461	Prbh.g_00349
OG0001258	Prag.g_00477	Prbh.g_00333
OG0001259	Prag.g_00568	Prbh.g_00240
OG0001260	Prag.g_00743	Prbh.g_01046
OG0001261	Prag.g_00839	Prbh.g_00988
OG0001262	Prag.g_00855	Prbh.g_01006
OG0001263	Prag.g_00876	Prbh.g_01304
OG0001264	Prag.g_00905	Prbh.g_00877
OG0001265	Prag.g_01012	Prbh.g_01124
OG0001266	Prag.g_01060	Prbh.g_01444
OG0001267	Prag.g_01137	Prbh.g_01300
OG0001268	Prag.g_01150	Prbh.g_01286
OG0001269	Prag.g_01372	Prbh.g_01936
OG0001270	Prag.g_01530	Prbh.g_00143
OG0001271	Prag.g_01541	Prbh.g_00155
OG0001272	Prag.g_01581	Prbh.g_00802
OG0001273	Prag.g_01582	Prbh.g_00205
OG0001274	Prag.g_01587	Prbh.g_01824
OG0001276	Prag.g_01616	Prbh.g_01146
OG0001277	Prag.g_01630	Prbh.g_01815
OG0001278	Prag.g_01661	Prbh.g_01790
OG0001279	Prag.g_01665	Prbh.g_01787
OG0001280	Prag.g_01668	Prbh.g_01784
OG0001281	Prag.g_01735	Prbh.g_01714
OG0001282	Prag.g_01759	Prbh.g_01777
OG0001283	Prag.g_01842	Prbh.g_01601
OG0001284	Prag.g_01871	Prbh.g_01570
OG0001285	Prag.g_01902	Prbh.g_01540
OG0001286	Prag.g_01947	Prbh.g_01486
OG0001287	Prag.g_01637	Prbh.g_01898
OG0001288	Prag.g_00416	Prbh.g_00395
OG0001290	Prag.g_00030	Prbh.g_00750
OG0001291	Prag.g_00065	Prbh.g_00711
OG0001292	Prag.g_00068	Prbh.g_00708
OG0001293	Prag.g_00070	Prbh.g_00706
OG0001295	Prag.g_00112	Prbh.g_00662
OG0001296	Prag.g_00118	Prbh.g_00655
OG0001297	Prag.g_00192	Prbh.g_00583
OG0001298	Prag.g_00236	Prbh.g_00536
OG0001300	Prag.g_00367	Prbh.g_01356
OG0001302	Prag.g_00748	Prbh.g_01885
OG0001303	Prag.g_00752	Prbh.g_01339
OG0001304	Prag.g_01027	Prbh.g_01040
OG0001305	Prag.g_01032	Prbh.g_01035
OG0001307	Prag.g_01078	Prbh.g_01357
OG0001308	Prag.g_01100	Prbh.g_00202
OG0001311	Prag.g_01181	Prbh.g_01249
OG0001312	Prag.g_01373	Prbh.g_01937
OG0001313	Prag.g_01585	Prbh.g_00410
OG0001314	Prag.g_01692	Prbh.g_01759
OG0001316	Prag.g_01838	Prbh.g_01605
OG0001318	Prag.g_00134	Prbh.g_00640
OG0001319	Prag.g_00231	Prbh.g_00542
OG0001321	Prag.g_00754	Prbh.g_01445
OG0001322	Prag.g_00787	Prbh.g_01332
OG0001323	Prag.g_01051	Prbh.g_00867
OG0001324	Prag.g_01086	Prbh.g_00769
OG0001325	Prag.g_01104	Prbh.g_00792
OG0001326	Prag.g_01325	Prbh.g_00773
OG0001327	Prag.g_01327	Prbh.g_00201
OG0001328	Prag.g_01360	Prbh.g_01378
OG0001330	Prag.g_01578	Prbh.g_00188
OG0001331	Prag.g_01666	Prbh.g_01786
OG0001332	Prag.g_01716	Prbh.g_01734
OG0001333	Prag.g_01808	Prbh.g_01640
OG0001334	Prag.g_01863	Prbh.g_01579
OG0001335	Prag.g_01900	Prbh.g_01542
OG0001336	Prag.g_00121	Prbh.g_00653
OG0001337	Prag.g_00111	Prbh.g_00663
OG0001338	Prag.g_00137	Prbh.g_01389
OG0001339	Prag.g_00196	Prbh.g_00579
OG0001340	Prag.g_00241	Prbh.g_00531
OG0001341	Prag.g_00252	Prbh.g_00518
OG0001342	Prag.g_00271	Prbh.g_00499
OG0001343	Prag.g_00334	Prbh.g_00433
OG0001345	Prag.g_00413	Prbh.g_00398
OG0001346	Prag.g_00451	Prbh.g_00359
OG0001347	Prag.g_00465	Prbh.g_00345
OG0001348	Prag.g_00483	Prbh.g_00824
OG0001349	Prag.g_00488	Prbh.g_00321
OG0001350	Prag.g_00493	Prbh.g_00316
OG0001351	Prag.g_00555	Prbh.g_00252
OG0001352	Prag.g_00660	Prbh.g_00916
OG0001353	Prag.g_00681	Prbh.g_00556
OG0001355	Prag.g_00845	Prbh.g_00995
OG0001356	Prag.g_00890	Prbh.g_00855
OG0001357	Prag.g_00992	Prbh.g_01112
OG0001358	Prag.g_01011	Prbh.g_01123
OG0001359	Prag.g_01124	Prbh.g_01863
OG0001360	Prag.g_01125	Prbh.g_01862
OG0001361	Prag.g_01203	Prbh.g_01228
OG0001362	Prag.g_01302	Prbh.g_01396
OG0001363	Prag.g_01427	Prbh.g_00722, Prbh.g_00039
OG0001364	Prag.g_01560	Prbh.g_00175
OG0001365	Prag.g_01422	Prbh.g_00726
OG0001366	Prag.g_01706	Prbh.g_01744
OG0001368	Prag.g_01870	Prbh.g_01571
OG0001371	Prag.g_00061	Prbh.g_00716
OG0001372	Prag.g_00062	Prbh.g_00714
OG0001373	Prag.g_00069	Prbh.g_00707
OG0001374	Prag.g_00081	Prbh.g_00696
OG0001375	Prag.g_00128	Prbh.g_00645
OG0001376	Prag.g_00227	Prbh.g_00546
OG0001377	Prag.g_00248	Prbh.g_00522
OG0001378	Prag.g_00263	Prbh.g_00506
OG0001379	Prag.g_00356	Prbh.g_00140
OG0001380	Prag.g_01272, Prag.g_01640	Prbh.g_00932
OG0001381	Prag.g_00433	Prbh.g_00373
OG0001382	Prag.g_00439	Prbh.g_00368
OG0001383	Prag.g_00490	Prbh.g_00319
OG0001384	Prag.g_00498	Prbh.g_00310
OG0001385	Prag.g_00644	Prbh.g_01186
OG0001386	Prag.g_00652	Prbh.g_00908
OG0001387	Prag.g_00654	Prbh.g_00910
OG0001388	Prag.g_00664	Prbh.g_00921
OG0001389	Prag.g_00697	Prbh.g_01168
OG0001390	Prag.g_00742	Prbh.g_01881
OG0001391	Prag.g_00792	Prbh.g_01050
OG0001392	Prag.g_00889	Prbh.g_00854
OG0001393	Prag.g_00891	Prbh.g_00856
OG0001394	Prag.g_00911	Prbh.g_00883
OG0001395	Prag.g_00914	Prbh.g_00886
OG0001397	Prag.g_01021	Prbh.g_01136
OG0001398	Prag.g_01040	Prbh.g_01027
OG0001399	Prag.g_01049	Prbh.g_00846
OG0001400	Prag.g_01058	Prbh.g_01345
OG0001401	Prag.g_01065	Prbh.g_00842
OG0001402	Prag.g_01139	Prbh.g_01298
OG0001403	Prag.g_01356	Prbh.g_01374
OG0001404	Prag.g_01380	Prbh.g_01139
OG0001405	Prag.g_01390	Prbh.g_00010
OG0001406	Prag.g_01529	Prbh.g_00142
OG0001407	Prag.g_01532	Prbh.g_00145
OG0001408	Prag.g_01579	Prbh.g_00189
OG0001409	Prag.g_01592	Prbh.g_01851
OG0001410	Prag.g_01606	Prbh.g_01888
OG0001412	Prag.g_00945	Prbh.g_01063
OG0001414	Prag.g_00055	Prbh.g_01861
OG0001415	Prag.g_00317	Prbh.g_00453
OG0001416	Prag.g_00500	Prbh.g_00308
OG0001417	Prag.g_00653	Prbh.g_00909
OG0001418	Prag.g_00755	Prbh.g_00804
OG0001419	Prag.g_00796	Prbh.g_01055
OG0001420	Prag.g_00893	Prbh.g_00858
OG0001421	Prag.g_00896	Prbh.g_00862
OG0001422	Prag.g_01054	Prbh.g_00794
OG0001423	Prag.g_01126	Prbh.g_01905
OG0001424	Prag.g_01217	Prbh.g_00191
OG0001425	Prag.g_01599	Prbh.g_01343
OG0001426	Prag.g_01943	Prbh.g_01491
OG0001429	Prag.g_00974	Prbh.g_01096
OG0001431	Prag.g_01056	Prbh.g_00839
OG0001438	Prag.g_00598	Prbh.g_01463
OG0001439	Prag.g_00837	Prbh.g_00985
OG0001440	Prag.g_01015	Prbh.g_01128
OG0001441	Prag.g_01096	Prbh.g_01906
OG0001442	Prag.g_01113	Prbh.g_01816
OG0001443	Prag.g_01136	Prbh.g_01301
OG0001445	Prag.g_01268	Prbh.g_01353
OG0001446	Prag.g_01270	Prbh.g_00404
OG0001447	Prag.g_01271	Prbh.g_01309
OG0001448	Prag.g_01612	Prbh.g_01399
OG0001449	Prag.g_01489	Prbh.g_00076
OG0001452	Prag.g_01920	Prbh.g_01521
OG0001454	Prag.g_00361	Prbh.g_00375
OG0001457	Prag.g_00680	Prbh.g_00941
OG0001459	Prag.g_00785	Prbh.g_00007
OG0001460	Prag.g_00867	Prbh.g_01440
OG0001462	Prag.g_01003	Prbh.g_01322
OG0001463	Prag.g_01048	Prbh.g_00369
OG0001465	Prag.g_01322	Prbh.g_01340
OG0001468	Prag.g_01831	Prbh.g_01614
OG0001469	Prag.g_01151	Prbh.g_01285
OG0001470	Prag.g_00311	Prbh.g_00459
OG0001471	Prag.g_00395	Prbh.g_01838
OG0001472	Prag.g_00866	Prbh.g_01021
OG0001473	Prag.g_00875	Prbh.g_01049
OG0001481	Prag.g_01169	Prbh.g_01264
OG0001483	Prag.g_01349	Prbh.g_01367
OG0001484	Prag.g_01426	Prbh.g_00721
OG0001485	Prag.g_01729	Prbh.g_01722
OG0001487	Prag.g_00759	Prbh.g_01458
OG0001490	Prag.g_00389	Prbh.g_01720
OG0001505	Prag.g_00716	Prbh.g_00785
OG0001506	Prag.g_01073	Prbh.g_01330
OG0001507	Prag.g_01135	Prbh.g_01302
OG0001510	Prag.g_01823	Prbh.g_01622
OG0001516	Prag.g_00986	Prbh.g_01927
OG0001519	Prag.g_00381	Prbh.g_00772
OG0001521	Prag.g_01731	Prbh.g_00725
OG0001527	Prag.g_01094	Prbh.g_01899
OG0001530	Prag.g_00767	Prbh.g_01791
OG0001535	Prag.g_00863	Prbh.g_01018
OG0001538	Prag.g_01324	Prbh.g_00810
OG0001541	Prag.g_01417	Prbh.g_00063
OG0001546	Prag.g_01280	Prbh.g_00990
OG0001579	Prag.g_01469	Prbh.g_00077
OG0001580	Prag.g_01447	Prbh.g_00035
OG0001581	Prag.g_01461, Prag.g_01449	Prbh.g_00056
OG0001588	Prag.g_01652	Prbh.g_01871
OG0001608	Prag.g_01642	Prbh.g_00204
OG0001616	Prag.g_01317	Prbh.g_01821
OG0001619	Prag.g_01378	Prbh.g_01348
OG0001620	Prag.g_01460	Prbh.g_00068, Prbh.g_01912
OG0001622	Prag.g_01253	Prbh.g_01896
OG0001627	Prag.g_00725	Prbh.g_01882
OG0001630	Prag.g_00326	Prbh.g_01917
OG0001631	Prag.g_01211	Prbh.g_01449
OG0001632	Prag.g_01643	Prbh.g_00197
OG0001634	Prag.g_01254	Prbh.g_01895
OG0001635	Prag.g_01255	Prbh.g_01894
OG0001636	Prag.g_01256	Prbh.g_01893
OG0001637	Prag.g_00735	Prbh.g_01949, Prbh.g_00791
OG0001729	Prag.g_01463	Prbh.g_01913
OG0001822	Prag.g_01430	Prbh.g_00033
OG0001834	Prag.g_01260	Prbh.g_00783
OG0001871	Prag.g_01249	Prbh.g_01402
OG0001872	Prag.g_01609	Prbh.g_01848
OG0001924	Prag.g_01644	Prbh.g_00208
OG0001993	Prag.g_00325	Prbh.g_01916
OG0002045	Prag.g_01257	Prbh.g_01844
OG0002057	Prag.g_01466	Prbh.g_00071
OG0002134	Prag.g_00324	Prbh.g_01915
OG0002190	Prag.g_01429	Prbh.g_00043
OG0002282	Prag.g_01413	Prbh.g_00036
OG0002283	Prag.g_01414	Prbh.g_00037
