Orthogroup	Prag	Prbi
OG0001103	Prag.g_01777	Prbi.g_01911
OG0001104	Prag.g_01778	Prbi.g_01912
OG0001105	Prag.g_01779	Prbi.g_01913
OG0001106	Prag.g_01780	Prbi.g_01914
OG0001107	Prag.g_01781	Prbi.g_01915
OG0001108	Prag.g_01782	Prbi.g_01916
OG0001109	Prag.g_01783	Prbi.g_01917
OG0001110	Prag.g_01784	Prbi.g_01918
OG0001111	Prag.g_01785	Prbi.g_01919
OG0001112	Prag.g_01786	Prbi.g_01920
OG0001113	Prag.g_01787	Prbi.g_01921
OG0001114	Prag.g_01788	Prbi.g_01922
OG0001115	Prag.g_01789	Prbi.g_01923
OG0001116	Prag.g_01790	Prbi.g_01924
OG0001117	Prag.g_01791	Prbi.g_01925
OG0001118	Prag.g_01792	Prbi.g_01926
OG0001119	Prag.g_01793	Prbi.g_01927
OG0001120	Prag.g_01794	Prbi.g_01928
OG0001121	Prag.g_01796	Prbi.g_01930
OG0001122	Prag.g_01797	Prbi.g_01931
OG0001123	Prag.g_01798	Prbi.g_01932
OG0001124	Prag.g_01800	Prbi.g_01934
OG0001125	Prag.g_01802	Prbi.g_01936
OG0001126	Prag.g_01803	Prbi.g_01937
OG0001127	Prag.g_01805	Prbi.g_01939
OG0001128	Prag.g_01806	Prbi.g_01940
OG0001129	Prag.g_01807	Prbi.g_01941
OG0001130	Prag.g_01810	Prbi.g_01944
OG0001131	Prag.g_01811	Prbi.g_01945
OG0001132	Prag.g_01812	Prbi.g_01946
OG0001133	Prag.g_01813	Prbi.g_01947
OG0001134	Prag.g_01814	Prbi.g_01948
OG0001135	Prag.g_01815	Prbi.g_01949
OG0001136	Prag.g_01816	Prbi.g_01950
OG0001137	Prag.g_01817	Prbi.g_01951
OG0001138	Prag.g_01818	Prbi.g_01952
OG0001139	Prag.g_01819	Prbi.g_01953
OG0001140	Prag.g_01820	Prbi.g_01954
OG0001141	Prag.g_01821	Prbi.g_01955
OG0001142	Prag.g_01824	Prbi.g_01958
OG0001143	Prag.g_01825	Prbi.g_01959
OG0001144	Prag.g_01826	Prbi.g_01960
OG0001145	Prag.g_01827	Prbi.g_01961
OG0001146	Prag.g_01828	Prbi.g_01962
OG0001147	Prag.g_01829	Prbi.g_01963
OG0001148	Prag.g_01830	Prbi.g_01964
OG0001149	Prag.g_01832	Prbi.g_01966
OG0001150	Prag.g_01833	Prbi.g_01967
OG0001151	Prag.g_01835	Prbi.g_01969
OG0001152	Prag.g_01836	Prbi.g_01970
OG0001153	Prag.g_01837	Prbi.g_01971
OG0001154	Prag.g_01839	Prbi.g_01973
OG0001155	Prag.g_01841	Prbi.g_01975
OG0001156	Prag.g_01843	Prbi.g_01977
OG0001157	Prag.g_01844	Prbi.g_01978
OG0001158	Prag.g_01846	Prbi.g_01980
OG0001159	Prag.g_01847	Prbi.g_01981
OG0001160	Prag.g_01848	Prbi.g_01982
OG0001161	Prag.g_01849	Prbi.g_01983
OG0001162	Prag.g_01850	Prbi.g_01984
OG0001163	Prag.g_01851	Prbi.g_01985
OG0001164	Prag.g_01852	Prbi.g_01986
OG0001165	Prag.g_01853	Prbi.g_01987
OG0001166	Prag.g_01854	Prbi.g_01988
OG0001167	Prag.g_01855	Prbi.g_01989
OG0001168	Prag.g_01856	Prbi.g_01990
OG0001169	Prag.g_01857	Prbi.g_01991
OG0001170	Prag.g_01859	Prbi.g_01992
OG0001171	Prag.g_01860	Prbi.g_01993
OG0001172	Prag.g_01862	Prbi.g_01995
OG0001173	Prag.g_01864	Prbi.g_01997
OG0001174	Prag.g_01865	Prbi.g_01998
OG0001175	Prag.g_01866	Prbi.g_01999
OG0001176	Prag.g_01867	Prbi.g_02000
OG0001177	Prag.g_01869	Prbi.g_02002
OG0001178	Prag.g_01872	Prbi.g_02005
OG0001179	Prag.g_01873	Prbi.g_02006
OG0001180	Prag.g_01874	Prbi.g_02007
OG0001181	Prag.g_01875	Prbi.g_02008
OG0001182	Prag.g_01876	Prbi.g_02009
OG0001183	Prag.g_01877	Prbi.g_02010
OG0001184	Prag.g_01879	Prbi.g_02012
OG0001185	Prag.g_01882	Prbi.g_02027
OG0001186	Prag.g_01883	Prbi.g_02028
OG0001187	Prag.g_01884	Prbi.g_02030
OG0001188	Prag.g_01885	Prbi.g_02031
OG0001189	Prag.g_01886	Prbi.g_02032
OG0001190	Prag.g_01887	Prbi.g_02033
OG0001191	Prag.g_01888	Prbi.g_02034
OG0001192	Prag.g_01889	Prbi.g_02035
OG0001193	Prag.g_01890	Prbi.g_02036
OG0001194	Prag.g_01891	Prbi.g_02037
OG0001195	Prag.g_01892	Prbi.g_02038
OG0001196	Prag.g_01893	Prbi.g_02039
OG0001197	Prag.g_01894	Prbi.g_02040
OG0001198	Prag.g_01895	Prbi.g_02041
OG0001199	Prag.g_01896	Prbi.g_02042
OG0001200	Prag.g_01897	Prbi.g_02043
OG0001201	Prag.g_01898	Prbi.g_02044
OG0001202	Prag.g_01899	Prbi.g_02045
OG0001203	Prag.g_01901	Prbi.g_02047
OG0001204	Prag.g_01903	Prbi.g_02049
OG0001205	Prag.g_01904	Prbi.g_02050
OG0001206	Prag.g_01905	Prbi.g_02051
OG0001207	Prag.g_01906	Prbi.g_02052
OG0001208	Prag.g_01907	Prbi.g_02053
OG0001209	Prag.g_01908	Prbi.g_02054
OG0001210	Prag.g_01909	Prbi.g_02055
OG0001211	Prag.g_01910	Prbi.g_02056
OG0001212	Prag.g_01911	Prbi.g_02057
OG0001213	Prag.g_01912	Prbi.g_02058
OG0001214	Prag.g_01914	Prbi.g_02060
OG0001215	Prag.g_01915	Prbi.g_02061
OG0001216	Prag.g_01916	Prbi.g_02062
OG0001217	Prag.g_01917	Prbi.g_02063
OG0001218	Prag.g_01918	Prbi.g_02064
OG0001219	Prag.g_01921	Prbi.g_02067
OG0001220	Prag.g_01922	Prbi.g_02068
OG0001221	Prag.g_01925	Prbi.g_02071
OG0001222	Prag.g_01926	Prbi.g_02072
OG0001223	Prag.g_01927	Prbi.g_02073
OG0001224	Prag.g_01928	Prbi.g_02074
OG0001225	Prag.g_01929	Prbi.g_02075
OG0001226	Prag.g_01930	Prbi.g_02076
OG0001227	Prag.g_01931	Prbi.g_02077
OG0001228	Prag.g_01932	Prbi.g_02078
OG0001229	Prag.g_01933	Prbi.g_02079
OG0001230	Prag.g_01934	Prbi.g_02080
OG0001231	Prag.g_01935	Prbi.g_02081
OG0001232	Prag.g_01936	Prbi.g_02082
OG0001233	Prag.g_01937	Prbi.g_02083
OG0001234	Prag.g_01938	Prbi.g_02084
OG0001235	Prag.g_01939	Prbi.g_02085
OG0001236	Prag.g_01941	Prbi.g_02087
OG0001237	Prag.g_01942	Prbi.g_02088
OG0001238	Prag.g_01944	Prbi.g_02090
OG0001239	Prag.g_01945	Prbi.g_02091
OG0001240	Prag.g_01946	Prbi.g_02092
OG0001241	Prag.g_01948	Prbi.g_02094
OG0001242	Prag.g_01949	Prbi.g_02095
OG0001243	Prag.g_01950	Prbi.g_02096
OG0001244	Prag.g_01951	Prbi.g_02097
OG0001245	Prag.g_01952	Prbi.g_02098
OG0001246	Prag.g_01953	Prbi.g_02099
OG0001247	Prag.g_01954	Prbi.g_02100
OG0001248	Prag.g_01955	Prbi.g_02101
OG0001249	Prag.g_01956	Prbi.g_02102
OG0001250	Prag.g_01957	Prbi.g_02103
OG0001251	Prag.g_00086	Prbi.g_01522
OG0001252	Prag.g_00131	Prbi.g_00146
OG0001253	Prag.g_00143	Prbi.g_00174
OG0001254	Prag.g_00272	Prbi.g_00305
OG0001255	Prag.g_00328	Prbi.g_00357
OG0001256	Prag.g_01326	Prbi.g_01361, Prbi.g_00426
OG0001257	Prag.g_00461	Prbi.g_00485
OG0001258	Prag.g_00477	Prbi.g_00501
OG0001259	Prag.g_00568	Prbi.g_00592
OG0001260	Prag.g_00743	Prbi.g_00791
OG0001261	Prag.g_00839	Prbi.g_00882
OG0001262	Prag.g_00855	Prbi.g_00898
OG0001263	Prag.g_00876	Prbi.g_00918
OG0001264	Prag.g_00905	Prbi.g_00950
OG0001265	Prag.g_01012	Prbi.g_01062
OG0001266	Prag.g_01060	Prbi.g_01111
OG0001267	Prag.g_01137	Prbi.g_01191
OG0001268	Prag.g_01150	Prbi.g_01204
OG0001269	Prag.g_01372	Prbi.g_01422
OG0001270	Prag.g_01530	Prbi.g_01630
OG0001271	Prag.g_01541	Prbi.g_01641
OG0001272	Prag.g_01581	Prbi.g_01683
OG0001273	Prag.g_01582	Prbi.g_01684
OG0001274	Prag.g_01587	Prbi.g_01689
OG0001275	Prag.g_01604	Prbi.g_01705
OG0001276	Prag.g_01616	Prbi.g_01724
OG0001277	Prag.g_01630	Prbi.g_01738
OG0001278	Prag.g_01661	Prbi.g_01779
OG0001279	Prag.g_01665	Prbi.g_01783
OG0001281	Prag.g_01735	Prbi.g_01851
OG0001282	Prag.g_01759	Prbi.g_01877
OG0001283	Prag.g_01842	Prbi.g_01976
OG0001284	Prag.g_01871	Prbi.g_02004
OG0001285	Prag.g_01902	Prbi.g_02048
OG0001286	Prag.g_01947	Prbi.g_02093
OG0001288	Prag.g_00416	Prbi.g_00438
OG0001290	Prag.g_00030	Prbi.g_00030
OG0001291	Prag.g_00065	Prbi.g_00078
OG0001292	Prag.g_00068	Prbi.g_00081
OG0001293	Prag.g_00070	Prbi.g_00083
OG0001295	Prag.g_00112	Prbi.g_00127
OG0001296	Prag.g_00118	Prbi.g_00133
OG0001297	Prag.g_00192	Prbi.g_00223
OG0001298	Prag.g_00236	Prbi.g_00267
OG0001300	Prag.g_00367	Prbi.g_00397
OG0001301	Prag.g_00615	Prbi.g_00640
OG0001302	Prag.g_00748	Prbi.g_00796
OG0001303	Prag.g_00752	Prbi.g_00800
OG0001304	Prag.g_01027	Prbi.g_01077
OG0001305	Prag.g_01032	Prbi.g_01082
OG0001306	Prag.g_01068	Prbi.g_01119
OG0001307	Prag.g_01078	Prbi.g_01129
OG0001308	Prag.g_01100	Prbi.g_01153
OG0001309	Prag.g_01102	Prbi.g_01155
OG0001310	Prag.g_01111	Prbi.g_01166
OG0001311	Prag.g_01181	Prbi.g_01235
OG0001312	Prag.g_01373	Prbi.g_01423
OG0001313	Prag.g_01585	Prbi.g_01687
OG0001314	Prag.g_01692	Prbi.g_01810
OG0001315	Prag.g_01727	Prbi.g_01844
OG0001316	Prag.g_01838	Prbi.g_01972
OG0001318	Prag.g_00134	Prbi.g_00149
OG0001319	Prag.g_00231	Prbi.g_00262
OG0001320	Prag.g_00446	Prbi.g_00469
OG0001321	Prag.g_00754	Prbi.g_00802
OG0001322	Prag.g_00787	Prbi.g_00828
OG0001323	Prag.g_01051	Prbi.g_01102
OG0001324	Prag.g_01086	Prbi.g_01137
OG0001325	Prag.g_01104	Prbi.g_01159
OG0001326	Prag.g_01325	Prbi.g_01360
OG0001327	Prag.g_01327	Prbi.g_01362
OG0001328	Prag.g_01360	Prbi.g_01396
OG0001330	Prag.g_01578	Prbi.g_01680
OG0001331	Prag.g_01666	Prbi.g_01784
OG0001332	Prag.g_01716	Prbi.g_01833
OG0001333	Prag.g_01808	Prbi.g_01942
OG0001334	Prag.g_01863	Prbi.g_01996
OG0001335	Prag.g_01900	Prbi.g_02046
OG0001336	Prag.g_00121	Prbi.g_00136
OG0001337	Prag.g_00111	Prbi.g_00126
OG0001338	Prag.g_00137	Prbi.g_00168
OG0001339	Prag.g_00196	Prbi.g_00227
OG0001340	Prag.g_00241	Prbi.g_00272
OG0001341	Prag.g_00252	Prbi.g_00285
OG0001342	Prag.g_00271	Prbi.g_00304
OG0001343	Prag.g_00334	Prbi.g_00363
OG0001344	Prag.g_00371	Prbi.g_00402
OG0001345	Prag.g_00413	Prbi.g_00435
OG0001346	Prag.g_00451	Prbi.g_00475
OG0001347	Prag.g_00465	Prbi.g_00489
OG0001348	Prag.g_00483	Prbi.g_00507
OG0001349	Prag.g_00488	Prbi.g_00512
OG0001350	Prag.g_00493	Prbi.g_00517
OG0001351	Prag.g_00555	Prbi.g_00579
OG0001352	Prag.g_00660	Prbi.g_00685
OG0001353	Prag.g_00681	Prbi.g_00707
OG0001354	Prag.g_00790	Prbi.g_00831
OG0001355	Prag.g_00845	Prbi.g_00888
OG0001356	Prag.g_00890	Prbi.g_00932
OG0001357	Prag.g_00992	Prbi.g_01037
OG0001358	Prag.g_01011	Prbi.g_01061
OG0001359	Prag.g_01124	Prbi.g_01178
OG0001360	Prag.g_01125	Prbi.g_01179
OG0001361	Prag.g_01203	Prbi.g_01257
OG0001362	Prag.g_01302	Prbi.g_01332
OG0001363	Prag.g_01427	Prbi.g_01490
OG0001364	Prag.g_01560	Prbi.g_01660
OG0001365	Prag.g_01422	Prbi.g_01278
OG0001366	Prag.g_01706	Prbi.g_01824
OG0001367	Prag.g_01749	Prbi.g_01866, Prbi.g_00155, Prbi.g_00722
OG0001368	Prag.g_01870	Prbi.g_02003
OG0001371	Prag.g_00061	Prbi.g_00074
OG0001372	Prag.g_00062	Prbi.g_00075
OG0001373	Prag.g_00069	Prbi.g_00082
OG0001374	Prag.g_00081	Prbi.g_00094
OG0001375	Prag.g_00128	Prbi.g_00143
OG0001376	Prag.g_00227	Prbi.g_00258
OG0001377	Prag.g_00248	Prbi.g_00280
OG0001378	Prag.g_00263	Prbi.g_00296
OG0001379	Prag.g_00356	Prbi.g_00386
OG0001380	Prag.g_01272	Prbi.g_00427
OG0001381	Prag.g_00433	Prbi.g_00455
OG0001382	Prag.g_00439	Prbi.g_00462
OG0001383	Prag.g_00490	Prbi.g_00514
OG0001384	Prag.g_00498	Prbi.g_00522
OG0001385	Prag.g_00644	Prbi.g_00669
OG0001386	Prag.g_00652	Prbi.g_00677
OG0001387	Prag.g_00654	Prbi.g_00679
OG0001388	Prag.g_00664	Prbi.g_00689
OG0001389	Prag.g_00697	Prbi.g_00750
OG0001390	Prag.g_00742	Prbi.g_00790
OG0001391	Prag.g_00792	Prbi.g_00833
OG0001392	Prag.g_00889	Prbi.g_00931
OG0001393	Prag.g_00891	Prbi.g_00933
OG0001394	Prag.g_00911	Prbi.g_00956
OG0001395	Prag.g_00914	Prbi.g_00959
OG0001396	Prag.g_00996	Prbi.g_01041
OG0001397	Prag.g_01021	Prbi.g_01071
OG0001398	Prag.g_01040	Prbi.g_01090
OG0001399	Prag.g_01049	Prbi.g_01100
OG0001400	Prag.g_01058	Prbi.g_01109
OG0001401	Prag.g_01065	Prbi.g_01116
OG0001402	Prag.g_01139	Prbi.g_01193
OG0001403	Prag.g_01356	Prbi.g_01392
OG0001404	Prag.g_01380	Prbi.g_01430
OG0001405	Prag.g_01390	Prbi.g_01440
OG0001406	Prag.g_01529	Prbi.g_01629
OG0001407	Prag.g_01532	Prbi.g_01632
OG0001408	Prag.g_01579	Prbi.g_01681
OG0001409	Prag.g_01592	Prbi.g_01693
OG0001410	Prag.g_01606	Prbi.g_01707
OG0001411	Prag.g_01618	Prbi.g_01726
OG0001412	Prag.g_00945	Prbi.g_00990
OG0001414	Prag.g_00055	Prbi.g_00068
OG0001415	Prag.g_00317	Prbi.g_00350
OG0001416	Prag.g_00500	Prbi.g_00524
OG0001417	Prag.g_00653	Prbi.g_00678
OG0001418	Prag.g_00755	Prbi.g_00803
OG0001419	Prag.g_00796	Prbi.g_00836
OG0001420	Prag.g_00893	Prbi.g_00935
OG0001421	Prag.g_00896	Prbi.g_00940
OG0001422	Prag.g_01054	Prbi.g_01105
OG0001423	Prag.g_01126	Prbi.g_01180
OG0001424	Prag.g_01217	Prbi.g_01271
OG0001425	Prag.g_01599	Prbi.g_01699
OG0001426	Prag.g_01943	Prbi.g_02089
OG0001427	Prag.g_00366	Prbi.g_00396
OG0001429	Prag.g_00974	Prbi.g_01019
OG0001430	Prag.g_01004	Prbi.g_01054
OG0001431	Prag.g_01056	Prbi.g_01107
OG0001432	Prag.g_01059	Prbi.g_01110
OG0001433	Prag.g_01304, Prag.g_01247, Prag.g_01625	Prbi.g_01335
OG0001434	Prag.g_01628	Prbi.g_01407
OG0001435	Prag.g_01590	Prbi.g_01691
OG0001436	Prag.g_00769	Prbi.g_01301
OG0001438	Prag.g_00598	Prbi.g_00622
OG0001439	Prag.g_00837	Prbi.g_00879
OG0001440	Prag.g_01015	Prbi.g_01065
OG0001441	Prag.g_01096	Prbi.g_01147
OG0001442	Prag.g_01113	Prbi.g_01169
OG0001443	Prag.g_01136	Prbi.g_01190
OG0001444	Prag.g_01172	Prbi.g_01226
OG0001445	Prag.g_01268	Prbi.g_01317, Prbi.g_01770
OG0001446	Prag.g_01270	Prbi.g_01768
OG0001447	Prag.g_01271	Prbi.g_01320, Prbi.g_01767
OG0001449	Prag.g_01489	Prbi.g_01590
OG0001450	Prag.g_01653	Prbi.g_01543, Prbi.g_01762
OG0001452	Prag.g_01920	Prbi.g_02066
OG0001454	Prag.g_00361	Prbi.g_00391
OG0001456	Prag.g_00567	Prbi.g_00591
OG0001457	Prag.g_00680	Prbi.g_00706
OG0001458	Prag.g_00741	Prbi.g_00789
OG0001459	Prag.g_00785	Prbi.g_00826
OG0001460	Prag.g_00867	Prbi.g_00910
OG0001462	Prag.g_01003	Prbi.g_01053
OG0001463	Prag.g_01048	Prbi.g_01099
OG0001464	Prag.g_01053	Prbi.g_01104
OG0001465	Prag.g_01322	Prbi.g_01356
OG0001467	Prag.g_01485	Prbi.g_01586
OG0001468	Prag.g_01831	Prbi.g_01965
OG0001469	Prag.g_01151	Prbi.g_01205
OG0001470	Prag.g_00311	Prbi.g_00344
OG0001472	Prag.g_00866	Prbi.g_00909
OG0001474	Prag.g_00877	Prbi.g_00919
OG0001475	Prag.g_01044	Prbi.g_01095
OG0001476	Prag.g_01045	Prbi.g_01096
OG0001477	Prag.g_01046	Prbi.g_01097
OG0001478	Prag.g_01052	Prbi.g_01103
OG0001479	Prag.g_01081	Prbi.g_01132
OG0001480	Prag.g_01090	Prbi.g_01141
OG0001481	Prag.g_01169	Prbi.g_01223
OG0001483	Prag.g_01349	Prbi.g_01385
OG0001484	Prag.g_01426	Prbi.g_01491
OG0001485	Prag.g_01729	Prbi.g_01846
OG0001487	Prag.g_00759	Prbi.g_00808
OG0001488	Prag.g_00165	Prbi.g_00196
OG0001490	Prag.g_00389	Prbi.g_00422
OG0001491	Prag.g_00782	Prbi.g_00823
OG0001493	Prag.g_00878	Prbi.g_00920
OG0001494	Prag.g_00879	Prbi.g_00921
OG0001495	Prag.g_00880	Prbi.g_00922
OG0001496	Prag.g_00881	Prbi.g_00923
OG0001497	Prag.g_00882	Prbi.g_00924
OG0001498	Prag.g_00883	Prbi.g_00925
OG0001499	Prag.g_00884	Prbi.g_00926
OG0001500	Prag.g_00885	Prbi.g_00927
OG0001501	Prag.g_00886	Prbi.g_00928
OG0001502	Prag.g_00887	Prbi.g_00929
OG0001503	Prag.g_00888	Prbi.g_00930
OG0001505	Prag.g_00716	Prbi.g_01044
OG0001506	Prag.g_01073	Prbi.g_01124
OG0001507	Prag.g_01135	Prbi.g_01189
OG0001509	Prag.g_01750	Prbi.g_01867
OG0001510	Prag.g_01823	Prbi.g_01957
OG0001513	Prag.g_00098	Prbi.g_00112
OG0001515	Prag.g_00746	Prbi.g_00794
OG0001516	Prag.g_00986	Prbi.g_01031
OG0001519	Prag.g_00381	Prbi.g_00413
OG0001520	Prag.g_00768	Prbi.g_01302
OG0001521	Prag.g_01731	Prbi.g_01279
OG0001523	Prag.g_00054	Prbi.g_00067
OG0001524	Prag.g_00369	Prbi.g_00400
OG0001525	Prag.g_00438	Prbi.g_00460
OG0001527	Prag.g_01094	Prbi.g_01145
OG0001528	Prag.g_01303	Prbi.g_01333
OG0001529	Prag.g_01307	Prbi.g_01336
OG0001530	Prag.g_00767	Prbi.g_01303
OG0001532	Prag.g_00034	Prbi.g_00034
OG0001533	Prag.g_00390	Prbi.g_00423
OG0001536	Prag.g_01092	Prbi.g_01143
OG0001538	Prag.g_01324	Prbi.g_01359
OG0001539	Prag.g_01339	Prbi.g_01377
OG0001540	Prag.g_01340	Prbi.g_01378
OG0001541	Prag.g_01417	Prbi.g_01509
OG0001542	Prag.g_01595	Prbi.g_01695
OG0001543	Prag.g_01605	Prbi.g_01706
OG0001549	Prag.g_00119	Prbi.g_00134
OG0001550	Prag.g_00298	Prbi.g_00331
OG0001551	Prag.g_00322	Prbi.g_00355
OG0001552	Prag.g_00363	Prbi.g_00393
OG0001553	Prag.g_00382	Prbi.g_00414
OG0001554	Prag.g_00383	Prbi.g_00415
OG0001555	Prag.g_00436	Prbi.g_00458
OG0001556	Prag.g_00448	Prbi.g_00471
OG0001557	Prag.g_00655	Prbi.g_00680
OG0001559	Prag.g_00747	Prbi.g_00795
OG0001560	Prag.g_00774	Prbi.g_00815
OG0001561	Prag.g_00868	Prbi.g_00911
OG0001562	Prag.g_01002	Prbi.g_01052
OG0001563	Prag.g_01061	Prbi.g_01112
OG0001564	Prag.g_01062	Prbi.g_01113
OG0001565	Prag.g_01064	Prbi.g_01115
OG0001566	Prag.g_01067	Prbi.g_01118
OG0001567	Prag.g_01074	Prbi.g_01125
OG0001568	Prag.g_01089	Prbi.g_01140
OG0001569	Prag.g_01093	Prbi.g_01144
OG0001570	Prag.g_01098	Prbi.g_01150
OG0001571	Prag.g_01107	Prbi.g_01162
OG0001572	Prag.g_01116	Prbi.g_01170
OG0001573	Prag.g_01119	Prbi.g_01173
OG0001575	Prag.g_01320	Prbi.g_01353
OG0001576	Prag.g_01330	Prbi.g_01365
OG0001577	Prag.g_01386	Prbi.g_01436
OG0001578	Prag.g_01388	Prbi.g_01438
OG0001579	Prag.g_01469	Prbi.g_01498
OG0001580	Prag.g_01447	Prbi.g_01469
OG0001581	Prag.g_01449	Prbi.g_01471
OG0001582	Prag.g_01573	Prbi.g_01673
OG0001583	Prag.g_01574	Prbi.g_01675
OG0001584	Prag.g_01575	Prbi.g_01676
OG0001585	Prag.g_01584	Prbi.g_01686
OG0001586	Prag.g_01880	Prbi.g_02013
OG0001590	Prag.g_00284	Prbi.g_00317
OG0001591	Prag.g_00357	Prbi.g_00387
OG0001592	Prag.g_00388	Prbi.g_00421
OG0001594	Prag.g_00447	Prbi.g_00470
OG0001595	Prag.g_00684	Prbi.g_00710
OG0001596	Prag.g_00749	Prbi.g_00797
OG0001597	Prag.g_00870	Prbi.g_00913
OG0001598	Prag.g_00894	Prbi.g_00937
OG0001599	Prag.g_01129	Prbi.g_01183
OG0001600	Prag.g_01130	Prbi.g_01184
OG0001601	Prag.g_01131	Prbi.g_01185
OG0001602	Prag.g_01132	Prbi.g_01186
OG0001603	Prag.g_01632	Prbi.g_01739
OG0001604	Prag.g_01682	Prbi.g_01800
OG0001606	Prag.g_00335	Prbi.g_00364
OG0001609	Prag.g_00362	Prbi.g_00392
OG0001610	Prag.g_00679	Prbi.g_00705
OG0001611	Prag.g_00727	Prbi.g_00776
OG0001612	Prag.g_00783	Prbi.g_00824
OG0001613	Prag.g_00874	Prbi.g_00917
OG0001614	Prag.g_00990	Prbi.g_01035
OG0001615	Prag.g_01312	Prbi.g_01344
OG0001616	Prag.g_01317	Prbi.g_01349
OG0001619	Prag.g_01378	Prbi.g_01428
OG0001620	Prag.g_01460	Prbi.g_01512, Prbi.g_01480
OG0001623	Prag.g_00332	Prbi.g_00361
OG0001624	Prag.g_00872	Prbi.g_00915
OG0001625	Prag.g_00997	Prbi.g_01047
OG0001626	Prag.g_01313	Prbi.g_01345
OG0001627	Prag.g_00725	Prbi.g_01306, Prbi.g_00153, Prbi.g_01409
OG0001628	Prag.g_01615	Prbi.g_01723
OG0001630	Prag.g_00326	Prbi.g_00739
OG0001631	Prag.g_01211	Prbi.g_01265
OG0001637	Prag.g_00735	Prbi.g_00783
OG0001639	Prag.g_00103	Prbi.g_00117
OG0001640	Prag.g_00173	Prbi.g_00204
OG0001641	Prag.g_00358	Prbi.g_00388
OG0001642	Prag.g_00360	Prbi.g_00390
OG0001643	Prag.g_00384	Prbi.g_00417
OG0001644	Prag.g_00385	Prbi.g_00418
OG0001645	Prag.g_00387	Prbi.g_00420
OG0001647	Prag.g_00445	Prbi.g_00468
OG0001648	Prag.g_00538	Prbi.g_00562
OG0001649	Prag.g_00544	Prbi.g_00568
OG0001650	Prag.g_00691	Prbi.g_00744
OG0001651	Prag.g_00737	Prbi.g_00785
OG0001652	Prag.g_00739	Prbi.g_00787
OG0001653	Prag.g_00775	Prbi.g_00816
OG0001654	Prag.g_00781	Prbi.g_00822
OG0001655	Prag.g_00789	Prbi.g_00830
OG0001656	Prag.g_00811	Prbi.g_00852
OG0001657	Prag.g_00861	Prbi.g_00904
OG0001658	Prag.g_00873	Prbi.g_00916
OG0001659	Prag.g_00918	Prbi.g_00963
OG0001660	Prag.g_00998	Prbi.g_01048
OG0001661	Prag.g_01001	Prbi.g_01051
OG0001662	Prag.g_01006	Prbi.g_01056
OG0001663	Prag.g_01023	Prbi.g_01073
OG0001664	Prag.g_01024	Prbi.g_01074
OG0001665	Prag.g_01043	Prbi.g_01094
OG0001666	Prag.g_01047	Prbi.g_01098
OG0001667	Prag.g_01050	Prbi.g_01101
OG0001668	Prag.g_01057	Prbi.g_01108
OG0001669	Prag.g_01069	Prbi.g_01120
OG0001670	Prag.g_01070	Prbi.g_01121
OG0001671	Prag.g_01077	Prbi.g_01128
OG0001672	Prag.g_01082	Prbi.g_01133
OG0001673	Prag.g_01083	Prbi.g_01134
OG0001674	Prag.g_01084	Prbi.g_01135
OG0001675	Prag.g_01105	Prbi.g_01160
OG0001676	Prag.g_01110	Prbi.g_01165
OG0001677	Prag.g_01128	Prbi.g_01182
OG0001678	Prag.g_01200	Prbi.g_01254
OG0001679	Prag.g_01208	Prbi.g_01262
OG0001680	Prag.g_01265	Prbi.g_01327
OG0001681	Prag.g_01331	Prbi.g_01366
OG0001682	Prag.g_01337	Prbi.g_01375
OG0001684	Prag.g_01572	Prbi.g_01672
OG0001685	Prag.g_01577	Prbi.g_01679
OG0001686	Prag.g_01580	Prbi.g_01682
OG0001687	Prag.g_01586	Prbi.g_01688
OG0001688	Prag.g_01588	Prbi.g_01690
OG0001689	Prag.g_01594	Prbi.g_01694
OG0001690	Prag.g_01596	Prbi.g_01696
OG0001691	Prag.g_01598	Prbi.g_01698
OG0001692	Prag.g_01674	Prbi.g_01792
OG0001693	Prag.g_01919	Prbi.g_02065
OG0001698	Prag.g_00475	Prbi.g_00499
OG0001700	Prag.g_00731	Prbi.g_00779
OG0001701	Prag.g_00733	Prbi.g_00781
OG0001702	Prag.g_00753	Prbi.g_00801
OG0001703	Prag.g_00776	Prbi.g_00817
OG0001704	Prag.g_00999	Prbi.g_01049
OG0001706	Prag.g_01109	Prbi.g_01164
OG0001707	Prag.g_01133	Prbi.g_01187
OG0001708	Prag.g_01321	Prbi.g_01355
OG0001710	Prag.g_01000	Prbi.g_01050
OG0001722	Prag.g_00728	Prbi.g_00777
OG0001723	Prag.g_00736	Prbi.g_00784, Prbi.g_01323
OG0001725	Prag.g_00869	Prbi.g_00912
OG0001727	Prag.g_01309	Prbi.g_01342
OG0001728	Prag.g_01338	Prbi.g_01376
OG0001731	Prag.g_01602	Prbi.g_01703
OG0001732	Prag.g_01622	Prbi.g_01734
OG0001733	Prag.g_00379	Prbi.g_00411
OG0001734	Prag.g_00690	Prbi.g_00743
OG0001783	Prag.g_00041	Prbi.g_00050
OG0001784	Prag.g_00503	Prbi.g_00527
OG0001785	Prag.g_00750	Prbi.g_00798
OG0001787	Prag.g_01112	Prbi.g_01168
OG0001788	Prag.g_01269	Prbi.g_01769
OG0001789	Prag.g_01314	Prbi.g_01346
OG0001790	Prag.g_01316	Prbi.g_01348
OG0001791	Prag.g_01318	Prbi.g_01350
