Orthogroup	Prag	Prau
OG0001148	Prag.g_01830	Prau.g_01895
OG0001149	Prag.g_01832	Prau.g_01897
OG0001150	Prag.g_01833	Prau.g_01898
OG0001151	Prag.g_01835	Prau.g_01900
OG0001152	Prag.g_01836	Prau.g_01901
OG0001153	Prag.g_01837	Prau.g_01902
OG0001154	Prag.g_01839	Prau.g_01904
OG0001155	Prag.g_01841	Prau.g_01906
OG0001156	Prag.g_01843	Prau.g_01908
OG0001157	Prag.g_01844	Prau.g_01909
OG0001158	Prag.g_01846	Prau.g_01911
OG0001159	Prag.g_01847	Prau.g_01912
OG0001160	Prag.g_01848	Prau.g_01913
OG0001161	Prag.g_01849	Prau.g_01914
OG0001162	Prag.g_01850	Prau.g_01915
OG0001163	Prag.g_01851	Prau.g_01916
OG0001164	Prag.g_01852	Prau.g_01917
OG0001165	Prag.g_01853	Prau.g_01918
OG0001166	Prag.g_01854	Prau.g_01919
OG0001167	Prag.g_01855	Prau.g_01920
OG0001168	Prag.g_01856	Prau.g_01921
OG0001169	Prag.g_01857	Prau.g_01922
OG0001170	Prag.g_01859	Prau.g_01923
OG0001171	Prag.g_01860	Prau.g_01924
OG0001172	Prag.g_01862	Prau.g_01926
OG0001173	Prag.g_01864	Prau.g_01928
OG0001174	Prag.g_01865	Prau.g_01929
OG0001175	Prag.g_01866	Prau.g_01930
OG0001176	Prag.g_01867	Prau.g_01931
OG0001177	Prag.g_01869	Prau.g_01933
OG0001178	Prag.g_01872	Prau.g_01936
OG0001179	Prag.g_01873	Prau.g_01937
OG0001180	Prag.g_01874	Prau.g_01938
OG0001181	Prag.g_01875	Prau.g_01939
OG0001182	Prag.g_01876	Prau.g_01940
OG0001183	Prag.g_01877	Prau.g_01941
OG0001184	Prag.g_01879	Prau.g_01943
OG0001185	Prag.g_01882	Prau.g_01946
OG0001186	Prag.g_01883	Prau.g_01947
OG0001187	Prag.g_01884	Prau.g_01949
OG0001188	Prag.g_01885	Prau.g_01950
OG0001189	Prag.g_01886	Prau.g_01951
OG0001190	Prag.g_01887	Prau.g_01952
OG0001191	Prag.g_01888	Prau.g_01953
OG0001192	Prag.g_01889	Prau.g_01954
OG0001193	Prag.g_01890	Prau.g_01955
OG0001194	Prag.g_01891	Prau.g_01956
OG0001195	Prag.g_01892	Prau.g_01957
OG0001196	Prag.g_01893	Prau.g_01958
OG0001197	Prag.g_01894	Prau.g_01959
OG0001198	Prag.g_01895	Prau.g_01960
OG0001199	Prag.g_01896	Prau.g_01961
OG0001200	Prag.g_01897	Prau.g_01962
OG0001201	Prag.g_01898	Prau.g_01963
OG0001202	Prag.g_01899	Prau.g_01964
OG0001203	Prag.g_01901	Prau.g_01966
OG0001204	Prag.g_01903	Prau.g_01968
OG0001205	Prag.g_01904	Prau.g_01969
OG0001206	Prag.g_01905	Prau.g_01970
OG0001207	Prag.g_01906	Prau.g_01971
OG0001208	Prag.g_01907	Prau.g_01972
OG0001209	Prag.g_01908	Prau.g_01973
OG0001210	Prag.g_01909	Prau.g_01974
OG0001211	Prag.g_01910	Prau.g_01975
OG0001212	Prag.g_01911	Prau.g_01976
OG0001213	Prag.g_01912	Prau.g_01977
OG0001214	Prag.g_01914	Prau.g_01979
OG0001215	Prag.g_01915	Prau.g_01980
OG0001216	Prag.g_01916	Prau.g_01981
OG0001217	Prag.g_01917	Prau.g_01982
OG0001218	Prag.g_01918	Prau.g_01983
OG0001219	Prag.g_01921	Prau.g_01985
OG0001220	Prag.g_01922	Prau.g_01986
OG0001221	Prag.g_01925	Prau.g_01989
OG0001222	Prag.g_01926	Prau.g_01990
OG0001223	Prag.g_01927	Prau.g_01991
OG0001224	Prag.g_01928	Prau.g_01992
OG0001225	Prag.g_01929	Prau.g_01993
OG0001226	Prag.g_01930	Prau.g_01994
OG0001227	Prag.g_01931	Prau.g_01995
OG0001228	Prag.g_01932	Prau.g_01996
OG0001229	Prag.g_01933	Prau.g_01997
OG0001230	Prag.g_01934	Prau.g_01998
OG0001231	Prag.g_01935	Prau.g_01999
OG0001232	Prag.g_01936	Prau.g_02000
OG0001233	Prag.g_01937	Prau.g_02001
OG0001234	Prag.g_01938	Prau.g_02002
OG0001235	Prag.g_01939	Prau.g_02003
OG0001236	Prag.g_01941	Prau.g_02005
OG0001237	Prag.g_01942	Prau.g_02006
OG0001238	Prag.g_01944	Prau.g_02008
OG0001239	Prag.g_01945	Prau.g_02009
OG0001240	Prag.g_01946	Prau.g_02010
OG0001241	Prag.g_01948	Prau.g_02012
OG0001242	Prag.g_01949	Prau.g_02014
OG0001243	Prag.g_01950	Prau.g_02015
OG0001244	Prag.g_01951	Prau.g_02016
OG0001245	Prag.g_01952	Prau.g_02017
OG0001246	Prag.g_01953	Prau.g_02018
OG0001247	Prag.g_01954	Prau.g_02019
OG0001248	Prag.g_01955	Prau.g_02020
OG0001249	Prag.g_01956	Prau.g_02021
OG0001250	Prag.g_01957	Prau.g_02022
OG0001251	Prag.g_00086	Prau.g_00093
OG0001252	Prag.g_00131	Prau.g_00139
OG0001253	Prag.g_00143	Prau.g_00151
OG0001254	Prag.g_00272	Prau.g_00283
OG0001255	Prag.g_00328	Prau.g_00335
OG0001256	Prag.g_01326	Prau.g_00441
OG0001257	Prag.g_00461	Prau.g_00523
OG0001258	Prag.g_00477	Prau.g_00539
OG0001259	Prag.g_00568	Prau.g_00628
OG0001260	Prag.g_00743	Prau.g_00799
OG0001261	Prag.g_00839	Prau.g_00888
OG0001262	Prag.g_00855	Prau.g_00905
OG0001263	Prag.g_00876	Prau.g_00926
OG0001265	Prag.g_01012	Prau.g_01065
OG0001266	Prag.g_01060	Prau.g_01112
OG0001267	Prag.g_01137	Prau.g_01191
OG0001268	Prag.g_01150	Prau.g_01204
OG0001269	Prag.g_01372	Prau.g_01392
OG0001270	Prag.g_01530	Prau.g_01571
OG0001271	Prag.g_01541	Prau.g_01582
OG0001272	Prag.g_01581	Prau.g_01624
OG0001273	Prag.g_01582	Prau.g_01625
OG0001274	Prag.g_01587	Prau.g_01630
OG0001275	Prag.g_01604	Prau.g_01645
OG0001276	Prag.g_01616	Prau.g_01657
OG0001277	Prag.g_01630	Prau.g_01662
OG0001278	Prag.g_01661	Prau.g_01724
OG0001279	Prag.g_01665	Prau.g_01728
OG0001280	Prag.g_01668	Prau.g_01731
OG0001281	Prag.g_01735	Prau.g_01797
OG0001282	Prag.g_01759	Prau.g_01822
OG0001283	Prag.g_01842	Prau.g_01907
OG0001284	Prag.g_01871	Prau.g_01935
OG0001285	Prag.g_01902	Prau.g_01967
OG0001286	Prag.g_01947	Prau.g_02011
OG0001287	Prag.g_01637	Prau.g_01704
OG0001288	Prag.g_00416	Prau.g_00478
OG0001292	Prag.g_00068	Prau.g_00075
OG0001293	Prag.g_00070	Prau.g_00077
OG0001295	Prag.g_00112	Prau.g_00120
OG0001296	Prag.g_00118	Prau.g_00126
OG0001297	Prag.g_00192	Prau.g_00200
OG0001298	Prag.g_00236	Prau.g_00245
OG0001300	Prag.g_00367	Prau.g_00376
OG0001301	Prag.g_00615	Prau.g_00677
OG0001302	Prag.g_00748	Prau.g_00804
OG0001303	Prag.g_00752	Prau.g_00809
OG0001304	Prag.g_01027	Prau.g_01080
OG0001305	Prag.g_01032	Prau.g_01085
OG0001306	Prag.g_01068	Prau.g_01120
OG0001307	Prag.g_01078	Prau.g_01129
OG0001308	Prag.g_01100	Prau.g_01153
OG0001309	Prag.g_01102	Prau.g_01155
OG0001310	Prag.g_01111	Prau.g_01165
OG0001311	Prag.g_01181	Prau.g_01234
OG0001312	Prag.g_01373	Prau.g_01393
OG0001313	Prag.g_01585	Prau.g_01628
OG0001314	Prag.g_01692	Prau.g_01755
OG0001315	Prag.g_01727	Prau.g_01789
OG0001316	Prag.g_01838	Prau.g_01903
OG0001318	Prag.g_00134	Prau.g_00142
OG0001319	Prag.g_00231	Prau.g_00239
OG0001320	Prag.g_00446	Prau.g_00509
OG0001321	Prag.g_00754	Prau.g_00811
OG0001322	Prag.g_00787	Prau.g_00835
OG0001323	Prag.g_01051	Prau.g_01104
OG0001324	Prag.g_01086	Prau.g_01137
OG0001325	Prag.g_01104	Prau.g_01159
OG0001326	Prag.g_01325	Prau.g_01344
OG0001327	Prag.g_01327	Prau.g_01345
OG0001328	Prag.g_01360	Prau.g_01376
OG0001330	Prag.g_01578	Prau.g_01621
OG0001331	Prag.g_01666	Prau.g_01729
OG0001332	Prag.g_01716	Prau.g_01778
OG0001333	Prag.g_01808	Prau.g_01873
OG0001334	Prag.g_01863	Prau.g_01927
OG0001335	Prag.g_01900	Prau.g_01965
OG0001336	Prag.g_00121	Prau.g_00129
OG0001337	Prag.g_00111	Prau.g_00119
OG0001338	Prag.g_00137	Prau.g_00145
OG0001339	Prag.g_00196	Prau.g_00204
OG0001340	Prag.g_00241	Prau.g_00250
OG0001341	Prag.g_00252	Prau.g_00263
OG0001342	Prag.g_00271	Prau.g_00282
OG0001343	Prag.g_00334	Prau.g_00341
OG0001344	Prag.g_00371	Prau.g_00381
OG0001345	Prag.g_00413	Prau.g_00475
OG0001346	Prag.g_00451	Prau.g_00513
OG0001347	Prag.g_00465	Prau.g_00527
OG0001348	Prag.g_00483	Prau.g_00545
OG0001349	Prag.g_00488	Prau.g_00550
OG0001350	Prag.g_00493	Prau.g_00555
OG0001351	Prag.g_00555	Prau.g_00616
OG0001352	Prag.g_00660	Prau.g_00722
OG0001353	Prag.g_00681	Prau.g_00743
OG0001354	Prag.g_00790	Prau.g_00838
OG0001355	Prag.g_00845	Prau.g_00894
OG0001356	Prag.g_00890	Prau.g_00940
OG0001357	Prag.g_00992	Prau.g_01043
OG0001358	Prag.g_01011	Prau.g_01064
OG0001359	Prag.g_01124	Prau.g_01178
OG0001360	Prag.g_01125	Prau.g_01179
OG0001361	Prag.g_01203	Prau.g_01256
OG0001362	Prag.g_01302	Prau.g_01320
OG0001363	Prag.g_01427	Prau.g_01433, Prau.g_01457
OG0001364	Prag.g_01560	Prau.g_01601
OG0001365	Prag.g_01422	Prau.g_01272
OG0001366	Prag.g_01706	Prau.g_01769
OG0001367	Prag.g_01749	Prau.g_01811
OG0001368	Prag.g_01870	Prau.g_01934
OG0001371	Prag.g_00061	Prau.g_00069
OG0001372	Prag.g_00062	Prau.g_00070
OG0001373	Prag.g_00069	Prau.g_00076
OG0001374	Prag.g_00081	Prau.g_00088
OG0001375	Prag.g_00128	Prau.g_00136
OG0001376	Prag.g_00227	Prau.g_00235
OG0001377	Prag.g_00248	Prau.g_00258
OG0001378	Prag.g_00263	Prau.g_00274
OG0001379	Prag.g_00356	Prau.g_00364
OG0001381	Prag.g_00433	Prau.g_00495
OG0001382	Prag.g_00439	Prau.g_00502
OG0001383	Prag.g_00490	Prau.g_00552
OG0001384	Prag.g_00498	Prau.g_00560
OG0001385	Prag.g_00644	Prau.g_00706
OG0001386	Prag.g_00652	Prau.g_00714
OG0001387	Prag.g_00654	Prau.g_00716
OG0001388	Prag.g_00664	Prau.g_00726
OG0001389	Prag.g_00697	Prau.g_00760
OG0001390	Prag.g_00742	Prau.g_00798
OG0001391	Prag.g_00792	Prau.g_00840
OG0001392	Prag.g_00889	Prau.g_00939
OG0001393	Prag.g_00891	Prau.g_00941
OG0001394	Prag.g_00911	Prau.g_00961
OG0001395	Prag.g_00914	Prau.g_00964
OG0001396	Prag.g_00996	Prau.g_01047
OG0001397	Prag.g_01021	Prau.g_01074
OG0001398	Prag.g_01040	Prau.g_01093
OG0001399	Prag.g_01049	Prau.g_01102
OG0001400	Prag.g_01058	Prau.g_01110
OG0001401	Prag.g_01065	Prau.g_01117
OG0001402	Prag.g_01139	Prau.g_01193
OG0001403	Prag.g_01356	Prau.g_01372
OG0001404	Prag.g_01380	Prau.g_01400
OG0001405	Prag.g_01390	Prau.g_01410
OG0001406	Prag.g_01529	Prau.g_01570
OG0001407	Prag.g_01532	Prau.g_01573
OG0001408	Prag.g_01579	Prau.g_01622
OG0001409	Prag.g_01592	Prau.g_01635
OG0001411	Prag.g_01618	Prau.g_01659
OG0001414	Prag.g_00055	Prau.g_00063
OG0001415	Prag.g_00317	Prau.g_00328
OG0001416	Prag.g_00500	Prau.g_00562
OG0001417	Prag.g_00653	Prau.g_00715
OG0001418	Prag.g_00755	Prau.g_00812
OG0001419	Prag.g_00796	Prau.g_00844
OG0001420	Prag.g_00893	Prau.g_00943
OG0001421	Prag.g_00896	Prau.g_00947
OG0001422	Prag.g_01054	Prau.g_01107
OG0001423	Prag.g_01126	Prau.g_01180
OG0001424	Prag.g_01217	Prau.g_01270
OG0001425	Prag.g_01599	Prau.g_01640
OG0001426	Prag.g_01943	Prau.g_02007
OG0001427	Prag.g_00366	Prau.g_00375
OG0001430	Prag.g_01004	Prau.g_01057
OG0001431	Prag.g_01056	Prau.g_01108
OG0001432	Prag.g_01059	Prau.g_01111
OG0001433	Prag.g_01304, Prag.g_01247, Prag.g_01625	Prau.g_01322
OG0001435	Prag.g_01590	Prau.g_01634
OG0001437	Prag.g_01293, Prag.g_01295, Prag.g_01251	Prau.g_00752
OG0001438	Prag.g_00598	Prau.g_00660
OG0001440	Prag.g_01015	Prau.g_01068
OG0001441	Prag.g_01096	Prau.g_01147
OG0001442	Prag.g_01113	Prau.g_01168
OG0001443	Prag.g_01136	Prau.g_01190
OG0001444	Prag.g_01172	Prau.g_01225
OG0001445	Prag.g_01268	Prau.g_01336
OG0001447	Prag.g_01271	Prau.g_01339
OG0001448	Prag.g_01612	Prau.g_01653
OG0001449	Prag.g_01489	Prau.g_01530
OG0001454	Prag.g_00361	Prau.g_00369
OG0001456	Prag.g_00567	Prau.g_01674
OG0001457	Prag.g_00680	Prau.g_00742
OG0001458	Prag.g_00741	Prau.g_00797
OG0001460	Prag.g_00867	Prau.g_00917
OG0001462	Prag.g_01003	Prau.g_01056
OG0001463	Prag.g_01048	Prau.g_01101
OG0001464	Prag.g_01053	Prau.g_01106
OG0001465	Prag.g_01322	Prau.g_01341
OG0001467	Prag.g_01485	Prau.g_01525
OG0001468	Prag.g_01831	Prau.g_01896
OG0001470	Prag.g_00311	Prau.g_00322
OG0001471	Prag.g_00395	Prau.g_00457, Prau.g_00431
OG0001472	Prag.g_00866	Prau.g_00916
OG0001473	Prag.g_00875	Prau.g_00925
OG0001474	Prag.g_00877	Prau.g_00927
OG0001475	Prag.g_01044	Prau.g_01097
OG0001476	Prag.g_01045	Prau.g_01098
OG0001477	Prag.g_01046	Prau.g_01099
OG0001478	Prag.g_01052	Prau.g_01105
OG0001479	Prag.g_01081	Prau.g_01132
OG0001480	Prag.g_01090	Prau.g_01141
OG0001481	Prag.g_01169	Prau.g_01222
OG0001484	Prag.g_01426	Prau.g_01452
OG0001485	Prag.g_01729	Prau.g_01791
OG0001486	Prag.g_00925	Prau.g_00976
OG0001488	Prag.g_00165	Prau.g_00173
OG0001490	Prag.g_00389	Prau.g_00406
OG0001491	Prag.g_00782	Prau.g_00830
OG0001493	Prag.g_00878	Prau.g_00928
OG0001494	Prag.g_00879	Prau.g_00929
OG0001495	Prag.g_00880	Prau.g_00930
OG0001496	Prag.g_00881	Prau.g_00931
OG0001497	Prag.g_00882	Prau.g_00932
OG0001498	Prag.g_00883	Prau.g_00933
OG0001499	Prag.g_00884	Prau.g_00934
OG0001500	Prag.g_00885	Prau.g_00935
OG0001501	Prag.g_00886	Prau.g_00936
OG0001502	Prag.g_00887	Prau.g_00937
OG0001503	Prag.g_00888	Prau.g_00938
OG0001505	Prag.g_00716	Prau.g_00779
OG0001507	Prag.g_01135	Prau.g_01189
OG0001508	Prag.g_01589	Prau.g_01633
OG0001509	Prag.g_01750	Prau.g_01812
OG0001510	Prag.g_01823	Prau.g_01888
OG0001513	Prag.g_00098	Prau.g_00106
OG0001515	Prag.g_00746	Prau.g_00802
OG0001516	Prag.g_00986	Prau.g_01037
OG0001519	Prag.g_00381	Prau.g_00392
OG0001521	Prag.g_01731	Prau.g_01793, Prau.g_01273
OG0001523	Prag.g_00054	Prau.g_00062
OG0001524	Prag.g_00369	Prau.g_00379
OG0001525	Prag.g_00438	Prau.g_00500
OG0001527	Prag.g_01094	Prau.g_01145
OG0001528	Prag.g_01303	Prau.g_01299
OG0001529	Prag.g_01307	Prau.g_01323
OG0001532	Prag.g_00034	Prau.g_00033
OG0001533	Prag.g_00390	Prau.g_00407
OG0001534	Prag.g_00718	Prau.g_01302
OG0001535	Prag.g_00863	Prau.g_00913
OG0001536	Prag.g_01092	Prau.g_01143
OG0001538	Prag.g_01324	Prau.g_01343
OG0001539	Prag.g_01339	Prau.g_01356
OG0001540	Prag.g_01340	Prau.g_01357
OG0001542	Prag.g_01595	Prau.g_01637
OG0001543	Prag.g_01605	Prau.g_01646
OG0001549	Prag.g_00119	Prau.g_00127
OG0001550	Prag.g_00298	Prau.g_00309
OG0001551	Prag.g_00322	Prau.g_00333
OG0001552	Prag.g_00363	Prau.g_00371
OG0001553	Prag.g_00382	Prau.g_00394
OG0001554	Prag.g_00383	Prau.g_00395
OG0001555	Prag.g_00436	Prau.g_00498
OG0001556	Prag.g_00448	Prau.g_00511
OG0001557	Prag.g_00655	Prau.g_00717
OG0001559	Prag.g_00747	Prau.g_00803
OG0001560	Prag.g_00774	Prau.g_00822
OG0001561	Prag.g_00868	Prau.g_00918
OG0001562	Prag.g_01002	Prau.g_01055
OG0001563	Prag.g_01061	Prau.g_01113
OG0001564	Prag.g_01062	Prau.g_01114
OG0001565	Prag.g_01064	Prau.g_01116
OG0001566	Prag.g_01067	Prau.g_01119
OG0001567	Prag.g_01074	Prau.g_01125
OG0001568	Prag.g_01089	Prau.g_01140
OG0001569	Prag.g_01093	Prau.g_01144
OG0001570	Prag.g_01098	Prau.g_01150
OG0001571	Prag.g_01107	Prau.g_01161
OG0001572	Prag.g_01116	Prau.g_01170
OG0001573	Prag.g_01119	Prau.g_01173
OG0001575	Prag.g_01320	Prau.g_01333
OG0001576	Prag.g_01330	Prau.g_01348
OG0001577	Prag.g_01386	Prau.g_01406
OG0001578	Prag.g_01388	Prau.g_01408
OG0001579	Prag.g_01469	Prau.g_01477
OG0001580	Prag.g_01447	Prau.g_01454
OG0001582	Prag.g_01573	Prau.g_01614
OG0001583	Prag.g_01574	Prau.g_01616
OG0001584	Prag.g_01575	Prau.g_01617
OG0001585	Prag.g_01584	Prau.g_01627
OG0001586	Prag.g_01880	Prau.g_01944
OG0001590	Prag.g_00284	Prau.g_00295
OG0001591	Prag.g_00357	Prau.g_00365
OG0001592	Prag.g_00388	Prau.g_00405
OG0001594	Prag.g_00447	Prau.g_00510
OG0001595	Prag.g_00684	Prau.g_00746
OG0001596	Prag.g_00749	Prau.g_00805
OG0001597	Prag.g_00870	Prau.g_00920
OG0001598	Prag.g_00894	Prau.g_00944
OG0001599	Prag.g_01129	Prau.g_01183
OG0001600	Prag.g_01130	Prau.g_01184
OG0001601	Prag.g_01131	Prau.g_01185
OG0001602	Prag.g_01132	Prau.g_01186
OG0001603	Prag.g_01632	Prau.g_01664
OG0001604	Prag.g_01682	Prau.g_01745
OG0001606	Prag.g_00335	Prau.g_00342
OG0001607	Prag.g_01221, Prag.g_01274	Prau.g_01278
OG0001609	Prag.g_00362	Prau.g_00370
OG0001610	Prag.g_00679	Prau.g_00741
OG0001611	Prag.g_00727	Prau.g_00786
OG0001612	Prag.g_00783	Prau.g_00831
OG0001613	Prag.g_00874	Prau.g_00924
OG0001614	Prag.g_00990	Prau.g_01041
OG0001619	Prag.g_01378	Prau.g_01398
OG0001620	Prag.g_01460	Prau.g_01503
OG0001623	Prag.g_00332	Prau.g_00339
OG0001624	Prag.g_00872	Prau.g_00922
OG0001625	Prag.g_00997	Prau.g_01050
OG0001628	Prag.g_01615	Prau.g_01656
OG0001630	Prag.g_00326	Prau.g_01825
OG0001631	Prag.g_01211	Prau.g_01264
OG0001639	Prag.g_00103	Prau.g_00111
OG0001640	Prag.g_00173	Prau.g_00181
OG0001641	Prag.g_00358	Prau.g_00366
OG0001642	Prag.g_00360	Prau.g_00368
OG0001643	Prag.g_00384	Prau.g_00401
OG0001644	Prag.g_00385	Prau.g_00402
OG0001645	Prag.g_00387	Prau.g_00404
OG0001647	Prag.g_00445	Prau.g_00508
OG0001648	Prag.g_00538	Prau.g_00599
OG0001649	Prag.g_00544	Prau.g_00605
OG0001650	Prag.g_00691	Prau.g_00754
OG0001651	Prag.g_00737	Prau.g_00794
OG0001652	Prag.g_00739	Prau.g_00795
OG0001653	Prag.g_00775	Prau.g_00823
OG0001654	Prag.g_00781	Prau.g_00829
OG0001655	Prag.g_00789	Prau.g_00837
OG0001656	Prag.g_00811	Prau.g_00859
OG0001657	Prag.g_00861	Prau.g_00911
OG0001658	Prag.g_00873	Prau.g_00923
OG0001659	Prag.g_00918	Prau.g_00968
OG0001660	Prag.g_00998	Prau.g_01051
OG0001661	Prag.g_01001	Prau.g_01054
OG0001662	Prag.g_01006	Prau.g_01059
OG0001663	Prag.g_01023	Prau.g_01076
OG0001664	Prag.g_01024	Prau.g_01077
OG0001665	Prag.g_01043	Prau.g_01096
OG0001666	Prag.g_01047	Prau.g_01100
OG0001667	Prag.g_01050	Prau.g_01103
OG0001668	Prag.g_01057	Prau.g_01109
OG0001669	Prag.g_01069	Prau.g_01121
OG0001670	Prag.g_01070	Prau.g_01122
OG0001671	Prag.g_01077	Prau.g_01128
OG0001672	Prag.g_01082	Prau.g_01133
OG0001673	Prag.g_01083	Prau.g_01134
OG0001674	Prag.g_01084	Prau.g_01135
OG0001676	Prag.g_01110	Prau.g_01164
OG0001677	Prag.g_01128	Prau.g_01182
OG0001678	Prag.g_01200	Prau.g_01253
OG0001679	Prag.g_01208	Prau.g_01261
OG0001680	Prag.g_01265	Prau.g_01317
OG0001681	Prag.g_01331	Prau.g_01349
OG0001682	Prag.g_01337	Prau.g_01354
OG0001684	Prag.g_01572	Prau.g_01613
OG0001685	Prag.g_01577	Prau.g_01620
OG0001686	Prag.g_01580	Prau.g_01623
OG0001687	Prag.g_01586	Prau.g_01629
OG0001688	Prag.g_01588	Prau.g_01632
OG0001689	Prag.g_01594	Prau.g_01636
OG0001690	Prag.g_01596	Prau.g_01638
OG0001691	Prag.g_01598	Prau.g_01639
OG0001692	Prag.g_01674	Prau.g_01737
OG0001693	Prag.g_01919	Prau.g_01984
OG0001698	Prag.g_00475	Prau.g_00537
OG0001700	Prag.g_00731	Prau.g_00789
OG0001701	Prag.g_00733	Prau.g_00791
OG0001702	Prag.g_00753	Prau.g_00810
OG0001703	Prag.g_00776	Prau.g_00824
OG0001704	Prag.g_00999	Prau.g_01052
OG0001706	Prag.g_01109	Prau.g_01163
OG0001707	Prag.g_01133	Prau.g_01187
OG0001708	Prag.g_01321	Prau.g_01340
OG0001710	Prag.g_01000	Prau.g_01053
OG0001720	Prag.g_01435	Prau.g_01505
OG0001722	Prag.g_00728	Prau.g_00787
OG0001723	Prag.g_00736	Prau.g_01306
OG0001724	Prag.g_00794	Prau.g_00842
OG0001725	Prag.g_00869	Prau.g_00919
OG0001727	Prag.g_01309	Prau.g_01699
OG0001728	Prag.g_01338	Prau.g_01355
OG0001729	Prag.g_01463	Prau.g_01467
OG0001731	Prag.g_01602	Prau.g_01643
OG0001733	Prag.g_00379	Prau.g_00390
OG0001734	Prag.g_00690	Prau.g_00753
OG0001783	Prag.g_00041	Prau.g_00048
OG0001785	Prag.g_00750	Prau.g_00806
OG0001787	Prag.g_01112	Prau.g_01167
OG0001788	Prag.g_01269	Prau.g_01337
OG0001789	Prag.g_01314	Prau.g_01326
OG0001790	Prag.g_01316	Prau.g_01328
OG0001791	Prag.g_01318	Prau.g_01329
OG0001796	Prag.g_01115	Prau.g_01169
OG0001806	Prag.g_00370	Prau.g_00380
OG0001808	Prag.g_01305	Prau.g_00423
OG0001809	Prag.g_00756	Prau.g_00813
OG0001810	Prag.g_00777	Prau.g_00825
OG0001811	Prag.g_00778	Prau.g_00826
OG0001812	Prag.g_00779	Prau.g_00827
OG0001813	Prag.g_00780	Prau.g_00828
OG0001814	Prag.g_00871	Prau.g_00921
OG0001817	Prag.g_01099	Prau.g_01151
OG0001818	Prag.g_01101	Prau.g_01154
OG0001820	Prag.g_01323	Prau.g_01342
OG0001825	Prag.g_01613	Prau.g_01654
OG0001826	Prag.g_01629	Prau.g_01661
OG0001838	Prag.g_00386	Prau.g_00403
OG0001840	Prag.g_01310	Prau.g_01290
OG0001842	Prag.g_01341	Prau.g_01358
OG0001850	Prag.g_01117	Prau.g_01171
OG0001855	Prag.g_01296	Prau.g_01315
OG0001860	Prag.g_00407	Prau.g_00469
OG0001868	Prag.g_01315	Prau.g_01305, Prau.g_01327
OG0001873	Prag.g_01273	Prau.g_01277
OG0001906	Prag.g_00264	Prau.g_00275
OG0001949	Prag.g_00394	Prau.g_00456
OG0001950	Prag.g_01088	Prau.g_01139
OG0001953	Prag.g_00056	Prau.g_00064
OG0001954	Prag.g_00377	Prau.g_00388
OG0001966	Prag.g_01266	Prau.g_01311
OG0001993	Prag.g_00325	Prau.g_00427
OG0002057	Prag.g_01466	Prau.g_01468
OG0002134	Prag.g_00324	Prau.g_00428
OG0002138	Prag.g_00745	Prau.g_00801
OG0002156	Prag.g_01410	Prau.g_01490
OG0002172	Prag.g_00397	Prau.g_00459
OG0002174	Prag.g_01468	Prau.g_01283
OG0002342	Prag.g_00406	Prau.g_00468
OG0002419	Prag.g_01631	Prau.g_01663
OG0002511	Prag.g_00403	Prau.g_00465
OG0002512	Prag.g_00404	Prau.g_00466
OG0002513	Prag.g_00405	Prau.g_00467
OG0003049	Prag.g_00398	Prau.g_00460
OG0003050	Prag.g_00399	Prau.g_00461
OG0003051	Prag.g_00400	Prau.g_00462
OG0003052	Prag.g_00401	Prau.g_00463
OG0003053	Prag.g_00402	Prau.g_00464
OG0003188	Prag.g_01453	Prau.g_01487
