Orthogroup	Prag	Prbd
OG0001106	Prag.g_01780	Prbd.g_01415
OG0001107	Prag.g_01781	Prbd.g_01414
OG0001108	Prag.g_01782	Prbd.g_01413
OG0001109	Prag.g_01783	Prbd.g_01412
OG0001110	Prag.g_01784	Prbd.g_01411
OG0001111	Prag.g_01785	Prbd.g_01410
OG0001112	Prag.g_01786	Prbd.g_01409
OG0001113	Prag.g_01787	Prbd.g_01408
OG0001114	Prag.g_01788	Prbd.g_01407
OG0001115	Prag.g_01789	Prbd.g_01406
OG0001116	Prag.g_01790	Prbd.g_01405
OG0001117	Prag.g_01791	Prbd.g_01404
OG0001118	Prag.g_01792	Prbd.g_01403
OG0001119	Prag.g_01793	Prbd.g_01402
OG0001120	Prag.g_01794	Prbd.g_01401
OG0001121	Prag.g_01796	Prbd.g_01399
OG0001122	Prag.g_01797	Prbd.g_01398
OG0001123	Prag.g_01798	Prbd.g_01397
OG0001124	Prag.g_01800	Prbd.g_01395
OG0001125	Prag.g_01802	Prbd.g_01393
OG0001126	Prag.g_01803	Prbd.g_01392
OG0001127	Prag.g_01805	Prbd.g_01390
OG0001128	Prag.g_01806	Prbd.g_01389
OG0001129	Prag.g_01807	Prbd.g_01388
OG0001130	Prag.g_01810	Prbd.g_01385
OG0001131	Prag.g_01811	Prbd.g_01384
OG0001132	Prag.g_01812	Prbd.g_01383
OG0001133	Prag.g_01813	Prbd.g_01382
OG0001134	Prag.g_01814	Prbd.g_01381
OG0001135	Prag.g_01815	Prbd.g_01380
OG0001136	Prag.g_01816	Prbd.g_01379
OG0001137	Prag.g_01817	Prbd.g_01378
OG0001138	Prag.g_01818	Prbd.g_01377
OG0001139	Prag.g_01819	Prbd.g_01376
OG0001140	Prag.g_01820	Prbd.g_01375
OG0001141	Prag.g_01821	Prbd.g_01374
OG0001142	Prag.g_01824	Prbd.g_01371
OG0001143	Prag.g_01825	Prbd.g_01370
OG0001144	Prag.g_01826	Prbd.g_01369
OG0001145	Prag.g_01827	Prbd.g_01368
OG0001146	Prag.g_01828	Prbd.g_01367
OG0001147	Prag.g_01829	Prbd.g_01366
OG0001148	Prag.g_01830	Prbd.g_01365
OG0001149	Prag.g_01832	Prbd.g_01363
OG0001150	Prag.g_01833	Prbd.g_01362
OG0001151	Prag.g_01835	Prbd.g_01360
OG0001152	Prag.g_01836	Prbd.g_01359
OG0001153	Prag.g_01837	Prbd.g_01358
OG0001154	Prag.g_01839	Prbd.g_01356
OG0001155	Prag.g_01841	Prbd.g_01354
OG0001156	Prag.g_01843	Prbd.g_01352
OG0001157	Prag.g_01844	Prbd.g_01351
OG0001158	Prag.g_01846	Prbd.g_01349
OG0001159	Prag.g_01847	Prbd.g_01348
OG0001160	Prag.g_01848	Prbd.g_01347
OG0001161	Prag.g_01849	Prbd.g_01346
OG0001162	Prag.g_01850	Prbd.g_01345
OG0001163	Prag.g_01851	Prbd.g_01344
OG0001164	Prag.g_01852	Prbd.g_01343
OG0001165	Prag.g_01853	Prbd.g_01342
OG0001166	Prag.g_01854	Prbd.g_01341
OG0001167	Prag.g_01855	Prbd.g_01340
OG0001168	Prag.g_01856	Prbd.g_01339
OG0001169	Prag.g_01857	Prbd.g_01338
OG0001170	Prag.g_01859	Prbd.g_01337
OG0001171	Prag.g_01860	Prbd.g_01336
OG0001172	Prag.g_01862	Prbd.g_01334
OG0001173	Prag.g_01864	Prbd.g_01332
OG0001174	Prag.g_01865	Prbd.g_01331
OG0001175	Prag.g_01866	Prbd.g_01330
OG0001176	Prag.g_01867	Prbd.g_01329
OG0001177	Prag.g_01869	Prbd.g_01327
OG0001178	Prag.g_01872	Prbd.g_01324
OG0001179	Prag.g_01873	Prbd.g_01323
OG0001180	Prag.g_01874	Prbd.g_01321
OG0001181	Prag.g_01875	Prbd.g_01320
OG0001182	Prag.g_01876	Prbd.g_01319
OG0001183	Prag.g_01877	Prbd.g_01318
OG0001184	Prag.g_01879	Prbd.g_01316
OG0001185	Prag.g_01882	Prbd.g_01312
OG0001186	Prag.g_01883	Prbd.g_01311
OG0001187	Prag.g_01884	Prbd.g_01310
OG0001188	Prag.g_01885	Prbd.g_01309
OG0001189	Prag.g_01886	Prbd.g_01308
OG0001190	Prag.g_01887	Prbd.g_01307
OG0001191	Prag.g_01888	Prbd.g_01306
OG0001192	Prag.g_01889	Prbd.g_01305
OG0001193	Prag.g_01890	Prbd.g_01304
OG0001194	Prag.g_01891	Prbd.g_01303
OG0001195	Prag.g_01892	Prbd.g_01302
OG0001196	Prag.g_01893	Prbd.g_01301
OG0001197	Prag.g_01894	Prbd.g_01300
OG0001198	Prag.g_01895	Prbd.g_01299
OG0001199	Prag.g_01896	Prbd.g_01298
OG0001200	Prag.g_01897	Prbd.g_01297
OG0001201	Prag.g_01898	Prbd.g_01296
OG0001202	Prag.g_01899	Prbd.g_01295
OG0001203	Prag.g_01901	Prbd.g_01293
OG0001204	Prag.g_01903	Prbd.g_01291
OG0001205	Prag.g_01904	Prbd.g_01290
OG0001206	Prag.g_01905	Prbd.g_01289
OG0001207	Prag.g_01906	Prbd.g_01288
OG0001208	Prag.g_01907	Prbd.g_01287
OG0001209	Prag.g_01908	Prbd.g_01286
OG0001210	Prag.g_01909	Prbd.g_01285
OG0001211	Prag.g_01910	Prbd.g_01284
OG0001212	Prag.g_01911	Prbd.g_01283
OG0001213	Prag.g_01912	Prbd.g_01282
OG0001214	Prag.g_01914	Prbd.g_01280
OG0001215	Prag.g_01915	Prbd.g_01279
OG0001216	Prag.g_01916	Prbd.g_01278
OG0001217	Prag.g_01917	Prbd.g_01277
OG0001218	Prag.g_01918	Prbd.g_01276
OG0001219	Prag.g_01921	Prbd.g_01274
OG0001220	Prag.g_01922	Prbd.g_01273
OG0001221	Prag.g_01925	Prbd.g_01270
OG0001222	Prag.g_01926	Prbd.g_01269
OG0001223	Prag.g_01927	Prbd.g_01268
OG0001224	Prag.g_01928	Prbd.g_01267
OG0001225	Prag.g_01929	Prbd.g_01266
OG0001226	Prag.g_01930	Prbd.g_01265
OG0001227	Prag.g_01931	Prbd.g_01264
OG0001228	Prag.g_01932	Prbd.g_01263
OG0001229	Prag.g_01933	Prbd.g_01262
OG0001230	Prag.g_01934	Prbd.g_01261
OG0001231	Prag.g_01935	Prbd.g_01260
OG0001232	Prag.g_01936	Prbd.g_01259
OG0001233	Prag.g_01937	Prbd.g_01258
OG0001234	Prag.g_01938	Prbd.g_01257
OG0001235	Prag.g_01939	Prbd.g_01256
OG0001236	Prag.g_01941	Prbd.g_01254
OG0001237	Prag.g_01942	Prbd.g_01253
OG0001238	Prag.g_01944	Prbd.g_01251
OG0001239	Prag.g_01945	Prbd.g_01250
OG0001240	Prag.g_01946	Prbd.g_01249
OG0001241	Prag.g_01948	Prbd.g_01247
OG0001242	Prag.g_01949	Prbd.g_01245
OG0001243	Prag.g_01950	Prbd.g_01244
OG0001244	Prag.g_01951	Prbd.g_01243
OG0001245	Prag.g_01952	Prbd.g_01242
OG0001246	Prag.g_01953	Prbd.g_01241
OG0001247	Prag.g_01954	Prbd.g_01240
OG0001248	Prag.g_01955	Prbd.g_01239
OG0001249	Prag.g_01956	Prbd.g_01238
OG0001250	Prag.g_01957	Prbd.g_01237
OG0001251	Prag.g_00086	Prbd.g_01152
OG0001252	Prag.g_00131	Prbd.g_01105
OG0001253	Prag.g_00143	Prbd.g_01090
OG0001254	Prag.g_00272	Prbd.g_00958
OG0001255	Prag.g_00328	Prbd.g_00906
OG0001256	Prag.g_01326	Prbd.g_01859, Prbd.g_00836
OG0001257	Prag.g_00461	Prbd.g_00760
OG0001258	Prag.g_00477	Prbd.g_00744
OG0001259	Prag.g_00568	Prbd.g_00654
OG0001260	Prag.g_00743	Prbd.g_00048
OG0001261	Prag.g_00839	Prbd.g_00137
OG0001262	Prag.g_00855	Prbd.g_00153
OG0001263	Prag.g_00876	Prbd.g_00174
OG0001264	Prag.g_00905	Prbd.g_00205
OG0001265	Prag.g_01012	Prbd.g_00316
OG0001266	Prag.g_01060	Prbd.g_00364
OG0001267	Prag.g_01137	Prbd.g_00452
OG0001268	Prag.g_01150	Prbd.g_00465
OG0001269	Prag.g_01372	Prbd.g_01781
OG0001270	Prag.g_01530	Prbd.g_01649
OG0001271	Prag.g_01541	Prbd.g_01638
OG0001272	Prag.g_01581	Prbd.g_01595
OG0001273	Prag.g_01582	Prbd.g_01594
OG0001274	Prag.g_01587	Prbd.g_01589
OG0001275	Prag.g_01604	Prbd.g_01572
OG0001277	Prag.g_01630	Prbd.g_01550
OG0001278	Prag.g_01661	Prbd.g_01533
OG0001279	Prag.g_01665	Prbd.g_01529
OG0001280	Prag.g_01668	Prbd.g_01526
OG0001281	Prag.g_01735	Prbd.g_01460
OG0001282	Prag.g_01759	Prbd.g_01435
OG0001283	Prag.g_01842	Prbd.g_01353
OG0001284	Prag.g_01871	Prbd.g_01325
OG0001285	Prag.g_01902	Prbd.g_01292
OG0001286	Prag.g_01947	Prbd.g_01248
OG0001288	Prag.g_00416	Prbd.g_00805
OG0001290	Prag.g_00030	Prbd.g_01207
OG0001291	Prag.g_00065	Prbd.g_01173
OG0001292	Prag.g_00068	Prbd.g_01170
OG0001293	Prag.g_00070	Prbd.g_01168
OG0001295	Prag.g_00112	Prbd.g_01124
OG0001296	Prag.g_00118	Prbd.g_01118
OG0001297	Prag.g_00192	Prbd.g_01041
OG0001298	Prag.g_00236	Prbd.g_00996
OG0001300	Prag.g_00367	Prbd.g_00865
OG0001301	Prag.g_00615	Prbd.g_00607
OG0001302	Prag.g_00748	Prbd.g_00052
OG0001303	Prag.g_00752	Prbd.g_00056
OG0001304	Prag.g_01027	Prbd.g_00331
OG0001305	Prag.g_01032	Prbd.g_00336
OG0001306	Prag.g_01068	Prbd.g_00372
OG0001307	Prag.g_01078	Prbd.g_00382
OG0001308	Prag.g_01100	Prbd.g_00406
OG0001309	Prag.g_01102	Prbd.g_00408
OG0001310	Prag.g_01111	Prbd.g_00418
OG0001311	Prag.g_01181	Prbd.g_00496
OG0001312	Prag.g_01373	Prbd.g_01780
OG0001313	Prag.g_01585	Prbd.g_01591
OG0001314	Prag.g_01692	Prbd.g_01502
OG0001315	Prag.g_01727	Prbd.g_01467
OG0001316	Prag.g_01838	Prbd.g_01357
OG0001318	Prag.g_00134	Prbd.g_01101
OG0001319	Prag.g_00231	Prbd.g_01001
OG0001320	Prag.g_00446	Prbd.g_00775
OG0001321	Prag.g_00754	Prbd.g_01923
OG0001322	Prag.g_00787	Prbd.g_00083
OG0001323	Prag.g_01051	Prbd.g_00356
OG0001324	Prag.g_01086	Prbd.g_00390
OG0001325	Prag.g_01104	Prbd.g_00412
OG0001326	Prag.g_01325	Prbd.g_01860
OG0001328	Prag.g_01360	Prbd.g_01796
OG0001330	Prag.g_01578	Prbd.g_01598
OG0001331	Prag.g_01666	Prbd.g_01528
OG0001332	Prag.g_01716	Prbd.g_01478
OG0001333	Prag.g_01808	Prbd.g_01387
OG0001334	Prag.g_01863	Prbd.g_01333
OG0001335	Prag.g_01900	Prbd.g_01294
OG0001336	Prag.g_00121	Prbd.g_01115
OG0001337	Prag.g_00111	Prbd.g_01125
OG0001338	Prag.g_00137	Prbd.g_01096
OG0001339	Prag.g_00196	Prbd.g_01037
OG0001340	Prag.g_00241	Prbd.g_00991
OG0001341	Prag.g_00252	Prbd.g_00978
OG0001342	Prag.g_00271	Prbd.g_00959
OG0001343	Prag.g_00334	Prbd.g_00900
OG0001344	Prag.g_00371	Prbd.g_00860
OG0001345	Prag.g_00413	Prbd.g_00808
OG0001346	Prag.g_00451	Prbd.g_00770
OG0001347	Prag.g_00465	Prbd.g_00756
OG0001348	Prag.g_00483	Prbd.g_00738
OG0001349	Prag.g_00488	Prbd.g_00733
OG0001350	Prag.g_00493	Prbd.g_00728
OG0001351	Prag.g_00555	Prbd.g_00666
OG0001352	Prag.g_00660	Prbd.g_00562
OG0001353	Prag.g_00681	Prbd.g_00541
OG0001354	Prag.g_00790	Prbd.g_00086
OG0001355	Prag.g_00845	Prbd.g_00143
OG0001356	Prag.g_00890	Prbd.g_00188
OG0001357	Prag.g_00992	Prbd.g_00292
OG0001358	Prag.g_01011	Prbd.g_00315
OG0001359	Prag.g_01124	Prbd.g_00431
OG0001360	Prag.g_01125	Prbd.g_00432
OG0001361	Prag.g_01203	Prbd.g_00518
OG0001362	Prag.g_01302	Prbd.g_01893
OG0001363	Prag.g_01427	Prbd.g_01735
OG0001364	Prag.g_01560	Prbd.g_01618, Prbd.g_01619
OG0001366	Prag.g_01706	Prbd.g_01488
OG0001367	Prag.g_01749	Prbd.g_01446
OG0001368	Prag.g_01870	Prbd.g_01326
OG0001371	Prag.g_00061	Prbd.g_01177
OG0001372	Prag.g_00062	Prbd.g_01176
OG0001373	Prag.g_00069	Prbd.g_01169
OG0001374	Prag.g_00081	Prbd.g_01157
OG0001375	Prag.g_00128	Prbd.g_01108
OG0001376	Prag.g_00227	Prbd.g_01005
OG0001377	Prag.g_00248	Prbd.g_00983
OG0001378	Prag.g_00263	Prbd.g_00967
OG0001379	Prag.g_00356	Prbd.g_00877
OG0001380	Prag.g_01272	Prbd.g_00835
OG0001381	Prag.g_00433	Prbd.g_00788
OG0001382	Prag.g_00439	Prbd.g_00782
OG0001383	Prag.g_00490	Prbd.g_00731
OG0001384	Prag.g_00498	Prbd.g_00723
OG0001385	Prag.g_00644	Prbd.g_00578
OG0001386	Prag.g_00652	Prbd.g_00570
OG0001387	Prag.g_00654	Prbd.g_00568
OG0001388	Prag.g_00664	Prbd.g_00558
OG0001389	Prag.g_00697	Prbd.g_00012
OG0001390	Prag.g_00742	Prbd.g_00047
OG0001391	Prag.g_00792	Prbd.g_00088
OG0001392	Prag.g_00889	Prbd.g_00187
OG0001393	Prag.g_00891	Prbd.g_00189
OG0001394	Prag.g_00911	Prbd.g_00211
OG0001395	Prag.g_00914	Prbd.g_00214
OG0001396	Prag.g_00996	Prbd.g_00296
OG0001397	Prag.g_01021	Prbd.g_00325
OG0001398	Prag.g_01040	Prbd.g_00344
OG0001399	Prag.g_01049	Prbd.g_00354
OG0001400	Prag.g_01058	Prbd.g_00362
OG0001401	Prag.g_01065	Prbd.g_00369
OG0001402	Prag.g_01139	Prbd.g_00454
OG0001403	Prag.g_01356	Prbd.g_01800
OG0001404	Prag.g_01380	Prbd.g_01773
OG0001405	Prag.g_01390	Prbd.g_01763
OG0001406	Prag.g_01529	Prbd.g_01650
OG0001407	Prag.g_01532	Prbd.g_01647
OG0001408	Prag.g_01579	Prbd.g_01597
OG0001409	Prag.g_01592	Prbd.g_01584
OG0001410	Prag.g_01606	Prbd.g_01570
OG0001411	Prag.g_01618	Prbd.g_01900
OG0001412	Prag.g_00945	Prbd.g_00245
OG0001414	Prag.g_00055	Prbd.g_01182
OG0001415	Prag.g_00317	Prbd.g_00913
OG0001416	Prag.g_00500	Prbd.g_00721
OG0001417	Prag.g_00653	Prbd.g_00569
OG0001418	Prag.g_00755	Prbd.g_00059
OG0001419	Prag.g_00796	Prbd.g_00092
OG0001420	Prag.g_00893	Prbd.g_00191
OG0001421	Prag.g_00896	Prbd.g_00195
OG0001422	Prag.g_01054	Prbd.g_00359
OG0001423	Prag.g_01126	Prbd.g_00433
OG0001424	Prag.g_01217	Prbd.g_01922
OG0001425	Prag.g_01599	Prbd.g_01578
OG0001426	Prag.g_01943	Prbd.g_01252
OG0001427	Prag.g_00366	Prbd.g_00866
OG0001429	Prag.g_00974	Prbd.g_00274
OG0001430	Prag.g_01004	Prbd.g_00308
OG0001431	Prag.g_01056	Prbd.g_00360
OG0001432	Prag.g_01059	Prbd.g_00363
OG0001433	Prag.g_01304, Prag.g_01247, Prag.g_01625	Prbd.g_01890
OG0001434	Prag.g_01628	Prbd.g_01784
OG0001435	Prag.g_01590	Prbd.g_01585
OG0001436	Prag.g_00769	Prbd.g_00830
OG0001438	Prag.g_00598	Prbd.g_00624
OG0001439	Prag.g_00837	Prbd.g_00134
OG0001440	Prag.g_01015	Prbd.g_00319
OG0001441	Prag.g_01096	Prbd.g_00400
OG0001442	Prag.g_01113	Prbd.g_00421
OG0001443	Prag.g_01136	Prbd.g_00451
OG0001444	Prag.g_01172	Prbd.g_00487
OG0001445	Prag.g_01268	Prbd.g_01866
OG0001447	Prag.g_01271	Prbd.g_01863
OG0001448	Prag.g_01612	Prbd.g_01565
OG0001449	Prag.g_01489	Prbd.g_01719
OG0001454	Prag.g_00361	Prbd.g_00872
OG0001457	Prag.g_00680	Prbd.g_00542
OG0001458	Prag.g_00741	Prbd.g_00046
OG0001459	Prag.g_00785	Prbd.g_00081
OG0001460	Prag.g_00867	Prbd.g_00165
OG0001462	Prag.g_01003	Prbd.g_00307
OG0001463	Prag.g_01048	Prbd.g_00353
OG0001464	Prag.g_01053	Prbd.g_00358
OG0001467	Prag.g_01485	Prbd.g_01692
OG0001468	Prag.g_01831	Prbd.g_01364
OG0001469	Prag.g_01151	Prbd.g_00466
OG0001470	Prag.g_00311	Prbd.g_00919
OG0001472	Prag.g_00866	Prbd.g_00164
OG0001473	Prag.g_00875	Prbd.g_00173
OG0001474	Prag.g_00877	Prbd.g_00175
OG0001475	Prag.g_01044	Prbd.g_00349
OG0001476	Prag.g_01045	Prbd.g_00350
OG0001477	Prag.g_01046	Prbd.g_00351
OG0001478	Prag.g_01052	Prbd.g_00357
OG0001479	Prag.g_01081	Prbd.g_00385
OG0001480	Prag.g_01090	Prbd.g_00394
OG0001481	Prag.g_01169	Prbd.g_00484
OG0001483	Prag.g_01349	Prbd.g_01807
OG0001484	Prag.g_01426	Prbd.g_01732
OG0001485	Prag.g_01729	Prbd.g_01465
OG0001486	Prag.g_00925	Prbd.g_00225
OG0001487	Prag.g_00759	Prbd.g_00063
OG0001488	Prag.g_00165	Prbd.g_01068
OG0001490	Prag.g_00389	Prbd.g_00840
OG0001491	Prag.g_00782	Prbd.g_00078
OG0001493	Prag.g_00878	Prbd.g_00176
OG0001494	Prag.g_00879	Prbd.g_00177
OG0001495	Prag.g_00880	Prbd.g_00178
OG0001496	Prag.g_00881	Prbd.g_00179
OG0001497	Prag.g_00882	Prbd.g_00180
OG0001498	Prag.g_00883	Prbd.g_00181
OG0001499	Prag.g_00884	Prbd.g_00182
OG0001500	Prag.g_00885	Prbd.g_00183
OG0001501	Prag.g_00886	Prbd.g_00184
OG0001502	Prag.g_00887	Prbd.g_00185
OG0001503	Prag.g_00888	Prbd.g_00186
OG0001505	Prag.g_00716	Prbd.g_01901
OG0001506	Prag.g_01073	Prbd.g_00377
OG0001507	Prag.g_01135	Prbd.g_00450
OG0001508	Prag.g_01589	Prbd.g_01586
OG0001509	Prag.g_01750	Prbd.g_01445
OG0001510	Prag.g_01823	Prbd.g_01372
OG0001513	Prag.g_00098	Prbd.g_01139
OG0001515	Prag.g_00746	Prbd.g_00050
OG0001516	Prag.g_00986	Prbd.g_00286
OG0001519	Prag.g_00381	Prbd.g_00850
OG0001520	Prag.g_00768	Prbd.g_00829
OG0001523	Prag.g_00054	Prbd.g_01183
OG0001524	Prag.g_00369	Prbd.g_00862
OG0001525	Prag.g_00438	Prbd.g_00783
OG0001527	Prag.g_01094	Prbd.g_00398
OG0001528	Prag.g_01303	Prbd.g_01892
OG0001529	Prag.g_01307	Prbd.g_01889
OG0001530	Prag.g_00767	Prbd.g_00828
OG0001532	Prag.g_00034	Prbd.g_01203
OG0001533	Prag.g_00390	Prbd.g_00839
OG0001534	Prag.g_01597, Prag.g_00718	Prbd.g_01580
OG0001535	Prag.g_00863	Prbd.g_00161
OG0001536	Prag.g_01092	Prbd.g_00396
OG0001538	Prag.g_01324	Prbd.g_01861
OG0001539	Prag.g_01339	Prbd.g_01829
OG0001540	Prag.g_01340	Prbd.g_01828
OG0001542	Prag.g_01595	Prbd.g_01582
OG0001543	Prag.g_01605	Prbd.g_01571
OG0001549	Prag.g_00119	Prbd.g_01117
OG0001550	Prag.g_00298	Prbd.g_00932
OG0001551	Prag.g_00322	Prbd.g_00908
OG0001552	Prag.g_00363	Prbd.g_00870
OG0001553	Prag.g_00382	Prbd.g_00848
OG0001554	Prag.g_00383	Prbd.g_00847
OG0001555	Prag.g_00436	Prbd.g_00785
OG0001556	Prag.g_00448	Prbd.g_00773
OG0001557	Prag.g_00655	Prbd.g_00567
OG0001559	Prag.g_00747	Prbd.g_00051
OG0001560	Prag.g_00774	Prbd.g_00070
OG0001561	Prag.g_00868	Prbd.g_00166
OG0001562	Prag.g_01002	Prbd.g_00306
OG0001563	Prag.g_01061	Prbd.g_00365
OG0001564	Prag.g_01062	Prbd.g_00366
OG0001565	Prag.g_01064	Prbd.g_00368
OG0001566	Prag.g_01067	Prbd.g_00371
OG0001567	Prag.g_01074	Prbd.g_00378
OG0001568	Prag.g_01089	Prbd.g_00393
OG0001569	Prag.g_01093	Prbd.g_00397
OG0001570	Prag.g_01098	Prbd.g_00403
OG0001571	Prag.g_01107	Prbd.g_00415
OG0001572	Prag.g_01116	Prbd.g_00423
OG0001573	Prag.g_01119	Prbd.g_00426
OG0001575	Prag.g_01320	Prbd.g_01869
OG0001576	Prag.g_01330	Prbd.g_01857
OG0001577	Prag.g_01386	Prbd.g_01767
OG0001578	Prag.g_01388	Prbd.g_01765
OG0001582	Prag.g_01573	Prbd.g_01605
OG0001583	Prag.g_01574	Prbd.g_01603
OG0001584	Prag.g_01575	Prbd.g_01602
OG0001585	Prag.g_01584	Prbd.g_01592
OG0001586	Prag.g_01880	Prbd.g_01315
OG0001589	Prag.g_00686	Prbd.g_00002
OG0001589	Prag.g_01218	Prbd.g_01920
OG0001590	Prag.g_00284	Prbd.g_00946
OG0001591	Prag.g_00357	Prbd.g_00876
OG0001592	Prag.g_00388	Prbd.g_00841
OG0001594	Prag.g_00447	Prbd.g_00774
OG0001595	Prag.g_00684	Prbd.g_00538
OG0001596	Prag.g_00749	Prbd.g_00053
OG0001597	Prag.g_00870	Prbd.g_00168
OG0001598	Prag.g_00894	Prbd.g_00193
OG0001599	Prag.g_01129	Prbd.g_00444
OG0001600	Prag.g_01130	Prbd.g_00445
OG0001601	Prag.g_01131	Prbd.g_00446
OG0001602	Prag.g_01132	Prbd.g_00447
OG0001603	Prag.g_01632	Prbd.g_01549
OG0001604	Prag.g_01682	Prbd.g_01512
OG0001606	Prag.g_00335	Prbd.g_00899
OG0001609	Prag.g_00362	Prbd.g_00871
OG0001610	Prag.g_00679	Prbd.g_00543
OG0001611	Prag.g_00727	Prbd.g_00032
OG0001612	Prag.g_00783	Prbd.g_00079
OG0001613	Prag.g_00874	Prbd.g_00172
OG0001614	Prag.g_00990	Prbd.g_00290
OG0001615	Prag.g_01312	Prbd.g_01879
OG0001616	Prag.g_01317	Prbd.g_01874
OG0001619	Prag.g_01378	Prbd.g_01775
OG0001623	Prag.g_00332	Prbd.g_00902
OG0001624	Prag.g_00872	Prbd.g_00170
OG0001625	Prag.g_00997	Prbd.g_00301
OG0001626	Prag.g_01313	Prbd.g_01878
OG0001628	Prag.g_01615	Prbd.g_01563
OG0001631	Prag.g_01211	Prbd.g_00526
OG0001637	Prag.g_00735	Prbd.g_00039
OG0001639	Prag.g_00103	Prbd.g_01134
OG0001640	Prag.g_00173	Prbd.g_01060
OG0001641	Prag.g_00358	Prbd.g_00875
OG0001642	Prag.g_00360	Prbd.g_00873
OG0001643	Prag.g_00384	Prbd.g_00845
OG0001644	Prag.g_00385	Prbd.g_00844
OG0001645	Prag.g_00387	Prbd.g_00842
OG0001647	Prag.g_00445	Prbd.g_00776
OG0001648	Prag.g_00538	Prbd.g_00683
OG0001649	Prag.g_00544	Prbd.g_00677
OG0001650	Prag.g_00691	Prbd.g_00006
OG0001651	Prag.g_00737	Prbd.g_00042
OG0001652	Prag.g_00739	Prbd.g_00044
OG0001653	Prag.g_00775	Prbd.g_00071
OG0001654	Prag.g_00781	Prbd.g_00077
OG0001655	Prag.g_00789	Prbd.g_00085
OG0001656	Prag.g_00811	Prbd.g_00107
OG0001657	Prag.g_00861	Prbd.g_00159
OG0001658	Prag.g_00873	Prbd.g_00171
OG0001659	Prag.g_00918	Prbd.g_00218
OG0001660	Prag.g_00998	Prbd.g_00302
OG0001661	Prag.g_01001	Prbd.g_00305
OG0001662	Prag.g_01006	Prbd.g_00310
OG0001663	Prag.g_01023	Prbd.g_00327
OG0001664	Prag.g_01024	Prbd.g_00328
OG0001665	Prag.g_01043	Prbd.g_00348
OG0001666	Prag.g_01047	Prbd.g_00352
OG0001667	Prag.g_01050	Prbd.g_00355
OG0001668	Prag.g_01057	Prbd.g_00361
OG0001669	Prag.g_01069	Prbd.g_00373
OG0001670	Prag.g_01070	Prbd.g_00374
OG0001671	Prag.g_01077	Prbd.g_00381
OG0001672	Prag.g_01082	Prbd.g_00386
OG0001673	Prag.g_01083	Prbd.g_00387
OG0001674	Prag.g_01084	Prbd.g_00388
OG0001675	Prag.g_01105	Prbd.g_00413
OG0001676	Prag.g_01110	Prbd.g_00417
OG0001677	Prag.g_01128	Prbd.g_00443
OG0001678	Prag.g_01200	Prbd.g_00515
OG0001679	Prag.g_01208	Prbd.g_00523
OG0001680	Prag.g_01265	Prbd.g_01897
OG0001681	Prag.g_01331	Prbd.g_01856
OG0001682	Prag.g_01337	Prbd.g_01831
OG0001683	Prag.g_01276	Prbd.g_01815
OG0001684	Prag.g_01572	Prbd.g_01606
OG0001685	Prag.g_01577	Prbd.g_01599
OG0001686	Prag.g_01580	Prbd.g_01596
OG0001687	Prag.g_01586	Prbd.g_01590
OG0001688	Prag.g_01588	Prbd.g_01587
OG0001689	Prag.g_01594	Prbd.g_01583
OG0001690	Prag.g_01596	Prbd.g_01581
OG0001691	Prag.g_01598	Prbd.g_01579
OG0001692	Prag.g_01674	Prbd.g_01520
OG0001693	Prag.g_01919	Prbd.g_01275
OG0001698	Prag.g_00475	Prbd.g_00746
OG0001700	Prag.g_00731	Prbd.g_00035
OG0001701	Prag.g_00733	Prbd.g_00037
OG0001702	Prag.g_00753	Prbd.g_00057
OG0001703	Prag.g_00776	Prbd.g_00072
OG0001704	Prag.g_00999	Prbd.g_00303
OG0001706	Prag.g_01109	Prbd.g_00416
OG0001707	Prag.g_01133	Prbd.g_00448
OG0001708	Prag.g_01321	Prbd.g_01862
OG0001709	Prag.g_00760	Prbd.g_00824
OG0001710	Prag.g_01000	Prbd.g_00304
OG0001722	Prag.g_00728	Prbd.g_00033
OG0001723	Prag.g_00736	Prbd.g_00040
OG0001724	Prag.g_00794	Prbd.g_00090
OG0001725	Prag.g_00869	Prbd.g_00167
OG0001727	Prag.g_01309	Prbd.g_01883
OG0001728	Prag.g_01338	Prbd.g_01830
OG0001731	Prag.g_01602	Prbd.g_01574
OG0001732	Prag.g_01622	Prbd.g_01555
OG0001733	Prag.g_00379	Prbd.g_00851
OG0001734	Prag.g_00690	Prbd.g_00005
OG0001783	Prag.g_00041	Prbd.g_01197
OG0001784	Prag.g_00503	Prbd.g_00718
OG0001785	Prag.g_00750	Prbd.g_00054
OG0001787	Prag.g_01112	Prbd.g_00420
OG0001788	Prag.g_01269	Prbd.g_01865
OG0001789	Prag.g_01314	Prbd.g_01877
OG0001790	Prag.g_01316	Prbd.g_01875
OG0001791	Prag.g_01318	Prbd.g_01873
OG0001793	Prag.g_01277	Prbd.g_01814
OG0001794	Prag.g_01620	Prbd.g_01556
OG0001798	Prag.g_01233	Prbd.g_00532
OG0001806	Prag.g_00370	Prbd.g_00861
OG0001808	Prag.g_01305	Prbd.g_00834
OG0001809	Prag.g_00756	Prbd.g_00060
OG0001810	Prag.g_00777	Prbd.g_00073
OG0001811	Prag.g_00778	Prbd.g_00074
OG0001812	Prag.g_00779	Prbd.g_00075
OG0001813	Prag.g_00780	Prbd.g_00076
