Orthogroup	Syae	Syad
OG0001149	Syae.g_02296	Syad.g_00888
OG0001150	Syae.g_02295	Syad.g_00887
OG0001151	Syae.g_02282	Syad.g_00875
OG0001152	Syae.g_02281	Syad.g_00872
OG0001153	Syae.g_02613	Syad.g_02318
OG0001155	Syae.g_01083	Syad.g_02540
OG0001156	Syae.g_01093	Syad.g_02543
OG0001157	Syae.g_01094	Syad.g_02544
OG0001158	Syae.g_01100	Syad.g_02546
OG0001159	Syae.g_01103	Syad.g_02547
OG0001160	Syae.g_01142	Syad.g_02595
OG0001161	Syae.g_01597	Syad.g_00026
OG0001162	Syae.g_00487	Syad.g_01844
OG0001163	Syae.g_01150	Syad.g_02610
OG0001164	Syae.g_01156	Syad.g_02616
OG0001165	Syae.g_01161	Syad.g_02621
OG0001166	Syae.g_01186	Syad.g_02647
OG0001167	Syae.g_01031	Syad.g_02486
OG0001168	Syae.g_01033	Syad.g_02488
OG0001169	Syae.g_01035	Syad.g_02490
OG0001170	Syae.g_01037	Syad.g_02492
OG0001171	Syae.g_01047	Syad.g_02503
OG0001172	Syae.g_02036	Syad.g_00594
OG0001173	Syae.g_02037	Syad.g_00595
OG0001174	Syae.g_02045	Syad.g_00603
OG0001175	Syae.g_02046	Syad.g_00604
OG0001176	Syae.g_02076	Syad.g_00644
OG0001177	Syae.g_02073	Syad.g_00641
OG0001178	Syae.g_01168	Syad.g_02629
OG0001179	Syae.g_02106	Syad.g_00675
OG0001180	Syae.g_02130	Syad.g_00700
OG0001181	Syae.g_02134	Syad.g_00704
OG0001182	Syae.g_02143	Syad.g_00712
OG0001183	Syae.g_02147	Syad.g_00717
OG0001184	Syae.g_01862	Syad.g_00378
OG0001185	Syae.g_01835	Syad.g_00354
OG0001188	Syae.g_01783	Syad.g_00238
OG0001189	Syae.g_01767	Syad.g_00217
OG0001190	Syae.g_01567	Syad.g_03034
OG0001192	Syae.g_01587	Syad.g_00013
OG0001193	Syae.g_01617	Syad.g_00072
OG0001194	Syae.g_01625	Syad.g_00075
OG0001195	Syae.g_01626	Syad.g_00076
OG0001196	Syae.g_01695	Syad.g_00144
OG0001197	Syae.g_01697	Syad.g_00146
OG0001198	Syae.g_01709	Syad.g_00159
OG0001199	Syae.g_01291	Syad.g_02735
OG0001200	Syae.g_01293	Syad.g_02737
OG0001201	Syae.g_01364	Syad.g_02802
OG0001202	Syae.g_01494	Syad.g_02945
OG0001203	Syae.g_02240	Syad.g_00821
OG0001204	Syae.g_02022	Syad.g_00577
OG0001205	Syae.g_00984	Syad.g_02440
OG0001206	Syae.g_02502	Syad.g_02385
OG0001207	Syae.g_02300	Syad.g_00893
OG0001208	Syae.g_02311	Syad.g_00906
OG0001209	Syae.g_02377	Syad.g_00980
OG0001210	Syae.g_02387	Syad.g_00993
OG0001212	Syae.g_02460	Syad.g_01082
OG0001213	Syae.g_00062	Syad.g_02163
OG0001214	Syae.g_00076	Syad.g_02150
OG0001215	Syae.g_00757	Syad.g_01366
OG0001216	Syae.g_00470	Syad.g_01816
OG0001218	Syae.g_02605	Syad.g_02328
OG0001219	Syae.g_00312	Syad.g_01653
OG0001220	Syae.g_00880	Syad.g_01195
OG0001221	Syae.g_00559	Syad.g_01950
OG0001222	Syae.g_00347	Syad.g_01770
OG0001223	Syae.g_00392	Syad.g_01715
OG0001224	Syae.g_00797	Syad.g_01286
OG0001225	Syae.g_00795	Syad.g_01288
OG0001226	Syae.g_00135	Syad.g_02100
OG0001227	Syae.g_01600	Syad.g_00029
OG0001228	Syae.g_01004	Syad.g_02460
OG0001229	Syae.g_00771	Syad.g_01314
OG0001231	Syae.g_01729	Syad.g_00179
OG0001232	Syae.g_01197	Syad.g_02658
OG0001233	Syae.g_01038	Syad.g_02493
OG0001234	Syae.g_02050	Syad.g_00608
OG0001235	Syae.g_02066	Syad.g_00633
OG0001236	Syae.g_01867	Syad.g_00412
OG0001237	Syae.g_01860	Syad.g_00376
OG0001238	Syae.g_01582	Syad.g_00007
OG0001239	Syae.g_01288	Syad.g_02732
OG0001240	Syae.g_01347	Syad.g_02785
OG0001241	Syae.g_01357	Syad.g_02795
OG0001242	Syae.g_01387	Syad.g_02827
OG0001243	Syae.g_01395	Syad.g_02841
OG0001244	Syae.g_01425	Syad.g_02873
OG0001245	Syae.g_00149	Syad.g_02223
OG0001246	Syae.g_02337	Syad.g_00933
OG0001247	Syae.g_00482	Syad.g_01837
OG0001248	Syae.g_00485	Syad.g_01843
OG0001249	Syae.g_02186	Syad.g_00756
OG0001250	Syae.g_00841	Syad.g_01227
OG0001251	Syae.g_01632	Syad.g_00083
OG0001252	Syae.g_00804	Syad.g_01279
OG0001253	Syae.g_00243	Syad.g_02037
OG0001254	Syae.g_00637	Syad.g_01528
OG0001255	Syae.g_00667	Syad.g_02224
OG0001256	Syae.g_01149	Syad.g_02609
OG0001257	Syae.g_00295	Syad.g_02210
OG0001258	Syae.g_01159	Syad.g_02619
OG0001260	Syae.g_01058	Syad.g_02514
OG0001261	Syae.g_02115	Syad.g_00684
OG0001262	Syae.g_01769	Syad.g_00219
OG0001263	Syae.g_01399	Syad.g_02844
OG0001265	Syae.g_01385	Syad.g_02825
OG0001266	Syae.g_01498	Syad.g_02949
OG0001267	Syae.g_01969	Syad.g_00523
OG0001268	Syae.g_02198	Syad.g_00767
OG0001270	Syae.g_00997	Syad.g_02453
OG0001271	Syae.g_02527	Syad.g_02356
OG0001272	Syae.g_02315	Syad.g_00910
OG0001273	Syae.g_00069	Syad.g_02157
OG0001274	Syae.g_01535	Syad.g_02988
OG0001275	Syae.g_00407	Syad.g_01699
OG0001276	Syae.g_00423	Syad.g_01683
OG0001277	Syae.g_01677	Syad.g_00127
OG0001278	Syae.g_00697	Syad.g_01445
OG0001279	Syae.g_00007	Syad.g_02248
OG0001280	Syae.g_00958	Syad.g_02402
OG0001281	Syae.g_00969	Syad.g_02413
OG0001282	Syae.g_02298	Syad.g_00890
OG0001283	Syae.g_01688	Syad.g_00138
OG0001284	Syae.g_01132	Syad.g_02585
OG0001285	Syae.g_00237	Syad.g_02043
OG0001287	Syae.g_01827	Syad.g_00346
OG0001288	Syae.g_01815	Syad.g_00326
OG0001289	Syae.g_01330	Syad.g_02767
OG0001290	Syae.g_01356	Syad.g_02794
OG0001291	Syae.g_01409	Syad.g_02854
OG0001292	Syae.g_02017	Syad.g_00572
OG0001293	Syae.g_01996	Syad.g_00549
OG0001294	Syae.g_00593	Syad.g_01597
OG0001295	Syae.g_02389	Syad.g_00997
OG0001296	Syae.g_02343	Syad.g_00939
OG0001297	Syae.g_02347	Syad.g_00943
OG0001298	Syae.g_02439	Syad.g_01055
OG0001299	Syae.g_00599	Syad.g_01591
OG0001300	Syae.g_00766	Syad.g_01339
OG0001301	Syae.g_00780	Syad.g_01303
OG0001302	Syae.g_00110	Syad.g_02123
OG0001303	Syae.g_00314	Syad.g_01655
OG0001304	Syae.g_00436	Syad.g_01669
OG0001305	Syae.g_00786	Syad.g_01296
OG0001306	Syae.g_00943	Syad.g_01119
OG0001307	Syae.g_02059	Syad.g_00626
OG0001310	Syae.g_01178	Syad.g_02638
OG0001311	Syae.g_00425	Syad.g_01681
OG0001312	Syae.g_00326	Syad.g_01788
OG0001313	Syae.g_02509	Syad.g_02373
OG0001315	Syae.g_02145	Syad.g_00715
OG0001316	Syae.g_01415	Syad.g_02861
OG0001317	Syae.g_02235	Syad.g_00814
OG0001318	Syae.g_02004	Syad.g_00557
OG0001321	Syae.g_00978	Syad.g_02423
OG0001322	Syae.g_00977	Syad.g_02422
OG0001323	Syae.g_02355	Syad.g_00953
OG0001324	Syae.g_00767	Syad.g_01338
OG0001325	Syae.g_00465	Syad.g_01811
OG0001326	Syae.g_01641	Syad.g_00092
OG0001327	Syae.g_00586	Syad.g_01605
OG0001328	Syae.g_00565	Syad.g_01638
OG0001330	Syae.g_00950	Syad.g_02395
OG0001332	Syae.g_01077	Syad.g_02535
OG0001333	Syae.g_01032	Syad.g_02487
OG0001334	Syae.g_02156	Syad.g_00725
OG0001335	Syae.g_02157	Syad.g_00726
OG0001336	Syae.g_01689	Syad.g_00139
OG0001337	Syae.g_02153	Syad.g_00750
OG0001337	Syae.g_02175	Syad.g_00741
OG0001338	Syae.g_02162	Syad.g_00722
OG0001338	Syae.g_02178	Syad.g_00745
OG0001339	Syae.g_01359	Syad.g_02797
OG0001340	Syae.g_02176	Syad.g_00742
OG0001341	Syae.g_00737	Syad.g_01312
OG0001343	Syae.g_01629	Syad.g_00079
OG0001344	Syae.g_00916	Syad.g_01157
OG0001345	Syae.g_00886	Syad.g_01188
OG0001346	Syae.g_00962	Syad.g_02406
OG0001347	Syae.g_01907	Syad.g_00454
OG0001347	Syae.g_01237, Syae.g_01794	Syad.g_00308
OG0001348	Syae.g_00821	Syad.g_01250
OG0001349	Syae.g_01245	Syad.g_02663
OG0001350	Syae.g_02239	Syad.g_00820
OG0001352	Syae.g_00666	Syad.g_00969
OG0001353	Syae.g_00831	Syad.g_01244
OG0001354	Syae.g_00379	Syad.g_01728
OG0001355	Syae.g_00120	Syad.g_02116
OG0001356	Syae.g_00820	Syad.g_01251
OG0001358	Syae.g_00046	Syad.g_02179
OG0001359	Syae.g_01628	Syad.g_00078
OG0001360	Syae.g_00883	Syad.g_01191
OG0001361	Syae.g_00889	Syad.g_01185
OG0001362	Syae.g_02637	Syad.g_02294
OG0001363	Syae.g_02635	Syad.g_02296
OG0001364	Syae.g_01883	Syad.g_00431
OG0001366	Syae.g_01189	Syad.g_02650
OG0001368	Syae.g_02023	Syad.g_00578
OG0001369	Syae.g_01346	Syad.g_02784
OG0001370	Syae.g_01270	Syad.g_02045
OG0001370	Syae.g_00109	Syad.g_02124
OG0001373	Syae.g_01640	Syad.g_00091
OG0001374	Syae.g_01648	Syad.g_00099
OG0001375	Syae.g_01630	Syad.g_00080
OG0001376	Syae.g_01589	Syad.g_00015
OG0001377	Syae.g_01588	Syad.g_00014
OG0001378	Syae.g_00998	Syad.g_02454
OG0001379	Syae.g_00952	Syad.g_02397
OG0001383	Syae.g_02246	Syad.g_00827
OG0001383	Syae.g_02245	Syad.g_00826
OG0001385	Syae.g_01637	Syad.g_00088
OG0001386	Syae.g_01638	Syad.g_00089
OG0001387	Syae.g_01639	Syad.g_00090
OG0001388	Syae.g_01642	Syad.g_00093
OG0001389	Syae.g_01643	Syad.g_00094
OG0001390	Syae.g_01644	Syad.g_00095
OG0001391	Syae.g_01645	Syad.g_00096
OG0001392	Syae.g_01646	Syad.g_00097
OG0001393	Syae.g_01647	Syad.g_00098
OG0001394	Syae.g_00553	Syad.g_01920
OG0001395	Syae.g_00446	Syad.g_01792
OG0001396	Syae.g_01238	Syad.g_00309
OG0001396	Syae.g_01908	Syad.g_00455
OG0001397	Syae.g_02636	Syad.g_02295
OG0001398	Syae.g_00289	Syad.g_01977
OG0001400	Syae.g_01423	Syad.g_00984
OG0001401	Syae.g_00835	Syad.g_01233
OG0001402	Syae.g_00051	Syad.g_02174
OG0001404	Syae.g_01283	Syad.g_02727
OG0001405	Syae.g_02159	Syad.g_00728
OG0001407	Syae.g_02368	Syad.g_00970
OG0001408	Syae.g_00712	Syad.g_01431
OG0001410	Syae.g_02060	Syad.g_00627
OG0001412	Syae.g_01240	Syad.g_00307
OG0001412	Syae.g_01906	Syad.g_00453
OG0001413	Syae.g_00123	Syad.g_02113
OG0001416	Syae.g_00966	Syad.g_02410
OG0001417	Syae.g_00378	Syad.g_01729
OG0001419	Syae.g_02369	Syad.g_00971
OG0001420	Syae.g_02365	Syad.g_00963
OG0001421	Syae.g_00241	Syad.g_02039
OG0001425	Syae.g_01586	Syad.g_00012
OG0001426	Syae.g_01277	Syad.g_00855, Syad.g_01413, Syad.g_02234, Syad.g_01345, Syad.g_01968, Syad.g_02701, Syad.g_02002, Syad.g_02235
OG0001427	Syae.g_01075	Syad.g_01471, Syad.g_01470
OG0001428	Syae.g_01456	Syad.g_02906
OG0001429	Syae.g_00315	Syad.g_01656
OG0001430	Syae.g_01560	Syad.g_03026
OG0001432	Syae.g_00742	Syad.g_01382
OG0001433	Syae.g_00819	Syad.g_01253, Syad.g_01252
OG0001434	Syae.g_00548	Syad.g_01916
OG0001435	Syae.g_00579	Syad.g_01612
OG0001436	Syae.g_01889	Syad.g_00437
OG0001436	Syae.g_01888	Syad.g_00436
OG0001438	Syae.g_01954	Syad.g_00507
OG0001439	Syae.g_01929	Syad.g_00476
OG0001442	Syae.g_00538	Syad.g_01906
OG0001443	Syae.g_01594	Syad.g_00023
OG0001444	Syae.g_01342	Syad.g_02779
OG0001447	Syae.g_01396	Syad.g_02842
OG0001449	Syae.g_02253	Syad.g_00583
OG0001452	Syae.g_02009	Syad.g_00563
OG0001453	Syae.g_00399	Syad.g_01709
OG0001454	Syae.g_00131	Syad.g_02101
OG0001456	Syae.g_01650	Syad.g_00101
OG0001457	Syae.g_01651	Syad.g_00102
OG0001458	Syae.g_01652	Syad.g_00103
OG0001459	Syae.g_00621	Syad.g_01550
OG0001460	Syae.g_00818	Syad.g_01254
OG0001461	Syae.g_00063	Syad.g_02162
OG0001462	Syae.g_01754	Syad.g_00204
OG0001465	Syae.g_00475	Syad.g_01830
OG0001470	Syae.g_01006	Syad.g_02462
OG0001471	Syae.g_01934	Syad.g_00484
OG0001473	Syae.g_00107	Syad.g_02127
OG0001474	Syae.g_02199	Syad.g_00768
OG0001475	Syae.g_01008	Syad.g_02464
OG0001477	Syae.g_00776	Syad.g_01307
OG0001478	Syae.g_02512	Syad.g_02371
OG0001478	Syae.g_02519	Syad.g_02364
OG0001479	Syae.g_02196	Syad.g_00765
OG0001482	Syae.g_00388	Syad.g_01719
OG0001487	Syae.g_02606	Syad.g_02327
OG0001488	Syae.g_00898	Syad.g_00051, Syad.g_01175
OG0001489	Syae.g_02139	Syad.g_00709
OG0001492	Syae.g_00694	Syad.g_01448
OG0001493	Syae.g_00702	Syad.g_01439
OG0001494	Syae.g_01255	Syad.g_02673
OG0001496	Syae.g_00774	Syad.g_01309
OG0001497	Syae.g_00775	Syad.g_01308
OG0001498	Syae.g_02220	Syad.g_00786
OG0001499	Syae.g_00216	Syad.g_02081
OG0001502	Syae.g_00874	Syad.g_01202
OG0001504	Syae.g_00622	Syad.g_01535
OG0001508	Syae.g_01005	Syad.g_02461
OG0001509	Syae.g_01796	Syad.g_00302
OG0001509	Syae.g_01242	Syad.g_00256
OG0001509	Syae.g_01909	Syad.g_00456
OG0001510	Syae.g_01823	Syad.g_00342
OG0001511	Syae.g_01372	Syad.g_02810
OG0001512	Syae.g_02241	Syad.g_00822
OG0001513	Syae.g_01861	Syad.g_00377
OG0001514	Syae.g_00773	Syad.g_01310
OG0001515	Syae.g_00762	Syad.g_01343
OG0001516	Syae.g_00602	Syad.g_01588
OG0001517	Syae.g_02193	Syad.g_00762
OG0001518	Syae.g_01584	Syad.g_00009
OG0001519	Syae.g_01596	Syad.g_00025
OG0001520	Syae.g_02425	Syad.g_01039
OG0001527	Syae.g_02417	Syad.g_01030
OG0001528	Syae.g_01007	Syad.g_02463
OG0001529	Syae.g_01760	Syad.g_00210
OG0001530	Syae.g_01370	Syad.g_02808
OG0001531	Syae.g_02242	Syad.g_00823
OG0001532	Syae.g_00655	Syad.g_01492
OG0001533	Syae.g_02499	Syad.g_02388
OG0001534	Syae.g_00437	Syad.g_01668
OG0001535	Syae.g_00421	Syad.g_01685
OG0001536	Syae.g_00355	Syad.g_01762
OG0001537	Syae.g_00558	Syad.g_01949
OG0001538	Syae.g_00516	Syad.g_01884
OG0001539	Syae.g_00584	Syad.g_01607
OG0001540	Syae.g_01401	Syad.g_02846
OG0001541	Syae.g_01465	Syad.g_02915
OG0001542	Syae.g_01474	Syad.g_02924
OG0001543	Syae.g_01516	Syad.g_02969
OG0001544	Syae.g_01595	Syad.g_00024
OG0001545	Syae.g_01676	Syad.g_00126
OG0001547	Syae.g_00293	Syad.g_01963
OG0001548	Syae.g_00142	Syad.g_02092
OG0001551	Syae.g_00815	Syad.g_01256
OG0001554	Syae.g_01565	Syad.g_03031
OG0001556	Syae.g_00648	Syad.g_01509
OG0001558	Syae.g_01732	Syad.g_00182
OG0001559	Syae.g_01369	Syad.g_02807
OG0001560	Syae.g_01355	Syad.g_02793
OG0001561	Syae.g_00427	Syad.g_01679
OG0001562	Syae.g_00413	Syad.g_01693
OG0001563	Syae.g_02124	Syad.g_00693
OG0001564	Syae.g_02485	Syad.g_01539
OG0001567	Syae.g_00291	Syad.g_01965
OG0001568	Syae.g_00297	Syad.g_01961
OG0001570	Syae.g_00278	Syad.g_01985
OG0001574	Syae.g_02415	Syad.g_01028
OG0001575	Syae.g_02420	Syad.g_01033
OG0001576	Syae.g_02478	Syad.g_01103
OG0001577	Syae.g_00925	Syad.g_01148
OG0001578	Syae.g_00625	Syad.g_01534
OG0001579	Syae.g_02165	Syad.g_00732
OG0001580	Syae.g_01556	Syad.g_03020
OG0001582	Syae.g_00443	Syad.g_02086
OG0001585	Syae.g_00440	Syad.g_02678
OG0001586	Syae.g_01251	Syad.g_02669
OG0001588	Syae.g_01880	Syad.g_00428
OG0001589	Syae.g_01040	Syad.g_02495
OG0001590	Syae.g_00068	Syad.g_02158
OG0001592	Syae.g_01557	Syad.g_03021
OG0001594	Syae.g_01574	Syad.g_03041
OG0001594	Syae.g_02685, Syae.g_02067	Syad.g_02252
OG0001594	Syae.g_01107	Syad.g_02832
OG0001602	Syae.g_00476	Syad.g_01831
OG0001614	Syae.g_01837	Syad.g_00356
OG0001615	Syae.g_00854	Syad.g_01205
OG0001615	Syae.g_02393	Syad.g_01002
OG0001616	Syae.g_00642	Syad.g_01515
OG0001617	Syae.g_00769	Syad.g_01335
OG0001618	Syae.g_00459	Syad.g_01805
OG0001619	Syae.g_00344	Syad.g_01773
OG0001620	Syae.g_02205	Syad.g_00774
OG0001621	Syae.g_02008	Syad.g_00562
OG0001622	Syae.g_01687	Syad.g_00137
OG0001623	Syae.g_02179	Syad.g_00746
OG0001624	Syae.g_00124	Syad.g_02110
OG0001624	Syae.g_01601	Syad.g_00031
OG0001625	Syae.g_02002	Syad.g_00555
OG0001634	Syae.g_00596	Syad.g_01594
OG0001635	Syae.g_01811	Syad.g_00322
OG0001636	Syae.g_01753	Syad.g_00203
OG0001637	Syae.g_01051	Syad.g_02508
OG0001638	Syae.g_01175	Syad.g_02636
OG0001639	Syae.g_01082	Syad.g_02539
OG0001640	Syae.g_00809	Syad.g_01274
OG0001641	Syae.g_00397	Syad.g_01711
OG0001642	Syae.g_00878	Syad.g_01197
OG0001643	Syae.g_00079	Syad.g_02147
OG0001644	Syae.g_00452	Syad.g_01799
OG0001646	Syae.g_00248	Syad.g_01399, Syad.g_01392
OG0001647	Syae.g_01978	Syad.g_00531
OG0001652	Syae.g_01730	Syad.g_00180
OG0001653	Syae.g_01345	Syad.g_02782
OG0001654	Syae.g_01080	Syad.g_02537
OG0001655	Syae.g_00125	Syad.g_02108
OG0001656	Syae.g_02164	Syad.g_00731
OG0001657	Syae.g_01439	Syad.g_02889
OG0001658	Syae.g_01566	Syad.g_03033
OG0001659	Syae.g_00650	Syad.g_01507
OG0001660	Syae.g_01376	Syad.g_02816
OG0001660	Syae.g_02215	Syad.g_02816
OG0001666	Syae.g_00214	Syad.g_01536
OG0001671	Syae.g_01521	Syad.g_02974
OG0001672	Syae.g_01318, Syae.g_01299	Syad.g_02743
OG0001673	Syae.g_02233	Syad.g_00812
OG0001675	Syae.g_00411	Syad.g_01695
OG0001676	Syae.g_02167	Syad.g_00734
OG0001677	Syae.g_02148	Syad.g_00718
OG0001677	Syae.g_00653	Syad.g_01497
OG0001678	Syae.g_02035	Syad.g_00593
OG0001679	Syae.g_02424	Syad.g_01038, Syad.g_01037
OG0001680	Syae.g_00901	Syad.g_01171
OG0001681	Syae.g_00860	Syad.g_00837, Syad.g_01214
OG0001682	Syae.g_00130	Syad.g_02102
OG0001682	Syae.g_00461	Syad.g_01807
OG0001690	Syae.g_02534, Syae.g_00716, Syae.g_00816, Syae.g_00790, Syae.g_01620, Syae.g_02603	Syad.g_01561, Syad.g_03047
OG0001691	Syae.g_00044	Syad.g_02182
OG0001692	Syae.g_02657	Syad.g_02271
OG0001693	Syae.g_00792	Syad.g_01291
OG0001694	Syae.g_01967	Syad.g_00521
OG0001695	Syae.g_01670	Syad.g_00123
OG0001700	Syae.g_00290	Syad.g_01976
OG0001702	Syae.g_01335	Syad.g_02772
OG0001703	Syae.g_02301	Syad.g_00894
OG0001713	Syae.g_00907	Syad.g_01164
OG0001714	Syae.g_01257	Syad.g_02675
OG0001715	Syae.g_00148	Syad.g_02084
OG0001716	Syae.g_00875	Syad.g_01200
OG0001717	Syae.g_01451	Syad.g_02901
OG0001728	Syae.g_01619	Syad.g_02036
OG0001729	Syae.g_02247	Syad.g_00828
OG0001730	Syae.g_02260	Syad.g_00832
OG0001731	Syae.g_01117	Syad.g_02563
OG0001732	Syae.g_00678	Syad.g_01464
OG0001733	Syae.g_00589	Syad.g_01602
OG0001735	Syae.g_00611	Syad.g_01573
OG0001736	Syae.g_01903	Syad.g_00450
OG0001737	Syae.g_01948	Syad.g_00501
OG0001738	Syae.g_01915	Syad.g_00462
OG0001739	Syae.g_01668	Syad.g_00122
OG0001740	Syae.g_01673	Syad.g_00124
OG0001741	Syae.g_00250	Syad.g_02682
OG0001747	Syae.g_01422	Syad.g_02871
OG0001748	Syae.g_01523	Syad.g_02976
OG0001749	Syae.g_01899	Syad.g_00446
OG0001750	Syae.g_01343	Syad.g_02780
OG0001751	Syae.g_02232	Syad.g_00811
OG0001752	Syae.g_01060	Syad.g_02518
OG0001753	Syae.g_01054	Syad.g_02511
OG0001754	Syae.g_01053	Syad.g_02510
OG0001755	Syae.g_02352	Syad.g_00949
OG0001756	Syae.g_01593	Syad.g_00022
OG0001758	Syae.g_00620	Syad.g_01546
OG0001759	Syae.g_00254, Syae.g_00217	Syad.g_02069
OG0001760	Syae.g_00223	Syad.g_02961
OG0001761	Syae.g_00026	Syad.g_02198
OG0001762	Syae.g_00404	Syad.g_01704
OG0001763	Syae.g_00391	Syad.g_01716
OG0001764	Syae.g_00301	Syad.g_01642
OG0001765	Syae.g_00726	Syad.g_02221
OG0001765	Syae.g_00725	Syad.g_01545
OG0001766	Syae.g_01938	Syad.g_00489
OG0001767	Syae.g_01890	Syad.g_00438
OG0001768	Syae.g_01482	Syad.g_02931
OG0001769	Syae.g_00093	Syad.g_02133
OG0001771	Syae.g_00183	Syad.g_02075
OG0001783	Syae.g_01832	Syad.g_00351
OG0001784	Syae.g_01338	Syad.g_02774
OG0001785	Syae.g_01052	Syad.g_02509
OG0001786	Syae.g_01134	Syad.g_02588
OG0001787	Syae.g_02373	Syad.g_00976
OG0001788	Syae.g_02376	Syad.g_00979
OG0001789	Syae.g_00960	Syad.g_02404
OG0001790	Syae.g_00936	Syad.g_01126
OG0001791	Syae.g_00906	Syad.g_01165
OG0001791	Syae.g_00447	Syad.g_01793
OG0001792	Syae.g_00685	Syad.g_01456
OG0001794	Syae.g_00434	Syad.g_01671
OG0001796	Syae.g_00415	Syad.g_01691
OG0001797	Syae.g_00335	Syad.g_01781
OG0001798	Syae.g_00054	Syad.g_02171
OG0001799	Syae.g_00090	Syad.g_02136
OG0001800	Syae.g_00006	Syad.g_02249
OG0001801	Syae.g_02679	Syad.g_02258
OG0001803	Syae.g_00988	Syad.g_02444
OG0001804	Syae.g_02221	Syad.g_00787
OG0001805	Syae.g_02013	Syad.g_00567
OG0001806	Syae.g_01979	Syad.g_00532
OG0001807	Syae.g_01887	Syad.g_00435
OG0001808	Syae.g_01877	Syad.g_00422
OG0001810	Syae.g_01413	Syad.g_02859
OG0001811	Syae.g_01472	Syad.g_02922
OG0001812	Syae.g_01558	Syad.g_03022
OG0001813	Syae.g_01605	Syad.g_00060
OG0001814	Syae.g_01698	Syad.g_00147
OG0001815	Syae.g_01707	Syad.g_00157
OG0001816	Syae.g_00587	Syad.g_01604
OG0001817	Syae.g_00162	Syad.g_02089
OG0001835	Syae.g_00862	Syad.g_00849
OG0001837	Syae.g_01522	Syad.g_02975
OG0001838	Syae.g_01720	Syad.g_00170
OG0001839	Syae.g_01749	Syad.g_00199
OG0001840	Syae.g_01766	Syad.g_00216
OG0001841	Syae.g_01773	Syad.g_00223
OG0001842	Syae.g_01072	Syad.g_02522
OG0001843	Syae.g_01838	Syad.g_00357
OG0001844	Syae.g_01839	Syad.g_00358
OG0001845	Syae.g_01840	Syad.g_00359
OG0001846	Syae.g_01388	Syad.g_02828
OG0001847	Syae.g_01386	Syad.g_02826
OG0001848	Syae.g_01382	Syad.g_02822
OG0001849	Syae.g_01329	Syad.g_02766
OG0001850	Syae.g_01320	Syad.g_02756
OG0001851	Syae.g_01295	Syad.g_02739
OG0001852	Syae.g_01294	Syad.g_02738
OG0001853	Syae.g_01287	Syad.g_02731
OG0001854	Syae.g_02237	Syad.g_00818
OG0001856	Syae.g_01141	Syad.g_02594
OG0001857	Syae.g_01138	Syad.g_02591
OG0001858	Syae.g_01110	Syad.g_02554
OG0001859	Syae.g_02289	Syad.g_00882
OG0001860	Syae.g_02303	Syad.g_00896
OG0001861	Syae.g_02316	Syad.g_00911
OG0001862	Syae.g_02327	Syad.g_00922
OG0001863	Syae.g_02332	Syad.g_00928
OG0001864	Syae.g_02385	Syad.g_00991
OG0001865	Syae.g_02451	Syad.g_01067
OG0001866	Syae.g_02474	Syad.g_01098
OG0001867	Syae.g_00024	Syad.g_02200
OG0001868	Syae.g_00965	Syad.g_02409
OG0001869	Syae.g_00926	Syad.g_01147
OG0001870	Syae.g_00918	Syad.g_01155
OG0001871	Syae.g_00913	Syad.g_01160
OG0001872	Syae.g_00693	Syad.g_01451
OG0001873	Syae.g_00643	Syad.g_01514
OG0001874	Syae.g_00640	Syad.g_01517
OG0001875	Syae.g_00619	Syad.g_01547
OG0001876	Syae.g_00618	Syad.g_01548
OG0001877	Syae.g_00763	Syad.g_01342
OG0001878	Syae.g_00408	Syad.g_01698
OG0001879	Syae.g_00402	Syad.g_01706
OG0001880	Syae.g_00364	Syad.g_01746
OG0001881	Syae.g_00363	Syad.g_01754
OG0001882	Syae.g_00338	Syad.g_01778
OG0001883	Syae.g_00333	Syad.g_01782
OG0001884	Syae.g_00324	Syad.g_01790
OG0001885	Syae.g_00309	Syad.g_01647
OG0001886	Syae.g_00302	Syad.g_01643
OG0001887	Syae.g_00566	Syad.g_01637
OG0001888	Syae.g_00546	Syad.g_01913
OG0001889	Syae.g_00505	Syad.g_01873
OG0001890	Syae.g_00848	Syad.g_01220
OG0001891	Syae.g_00852	Syad.g_01207
OG0001892	Syae.g_00881	Syad.g_01193
OG0001893	Syae.g_00055	Syad.g_02170
OG0001894	Syae.g_00073	Syad.g_02153
OG0001895	Syae.g_02684	Syad.g_02253
OG0001896	Syae.g_01001	Syad.g_02457
OG0001897	Syae.g_02202	Syad.g_00771
OG0001898	Syae.g_02185	Syad.g_00755
OG0001899	Syae.g_02113	Syad.g_00682
OG0001900	Syae.g_01994	Syad.g_00547
OG0001901	Syae.g_01993	Syad.g_00546
OG0001902	Syae.g_01962	Syad.g_00516
OG0001903	Syae.g_01953	Syad.g_00506
OG0001904	Syae.g_01885	Syad.g_00433
OG0001905	Syae.g_01875	Syad.g_00420
OG0001906	Syae.g_01402	Syad.g_02847
OG0001907	Syae.g_01419	Syad.g_02868
OG0001908	Syae.g_01467	Syad.g_02917
OG0001909	Syae.g_01480	Syad.g_02929
OG0001910	Syae.g_01527	Syad.g_02980
OG0001912	Syae.g_01576	Syad.g_00001
OG0001913	Syae.g_01578	Syad.g_00003
OG0001914	Syae.g_00633	Syad.g_01532
OG0001915	Syae.g_01704	Syad.g_00153
