Orthogroup	Syae	Prbc
OG0001119	Syae.g_00386	Prbc.g_02051
OG0001120	Syae.g_00390	Prbc.g_02052
OG0001121	Syae.g_00133	Prbc.g_00645
OG0001122	Syae.g_00417	Prbc.g_02081
OG0001123	Syae.g_00424	Prbc.g_02086
OG0001124	Syae.g_00426	Prbc.g_02088
OG0001125	Syae.g_00428	Prbc.g_02090
OG0001126	Syae.g_00807	Prbc.g_02101
OG0001127	Syae.g_00806	Prbc.g_02102
OG0001128	Syae.g_00803	Prbc.g_02105
OG0001129	Syae.g_00801	Prbc.g_02106
OG0001130	Syae.g_00800	Prbc.g_02107
OG0001131	Syae.g_00562	Prbc.g_01941
OG0001132	Syae.g_00242	Prbc.g_02152
OG0001133	Syae.g_00053	Prbc.g_02128
OG0001134	Syae.g_00638	Prbc.g_00896
OG0001135	Syae.g_00636	Prbc.g_00899
OG0001136	Syae.g_00923	Prbc.g_01449
OG0001137	Syae.g_00903	Prbc.g_01436
OG0001138	Syae.g_00654	Prbc.g_01416
OG0001139	Syae.g_00656	Prbc.g_01414
OG0001140	Syae.g_00657	Prbc.g_01413
OG0001141	Syae.g_00658	Prbc.g_01412
OG0001142	Syae.g_00660	Prbc.g_01411
OG0001143	Syae.g_00673	Prbc.g_01404
OG0001144	Syae.g_00684	Prbc.g_01399
OG0001145	Syae.g_00948	Prbc.g_00558
OG0001146	Syae.g_00968	Prbc.g_00570
OG0001147	Syae.g_02536	Prbc.g_00589
OG0001148	Syae.g_02297	Prbc.g_00659
OG0001149	Syae.g_02296	Prbc.g_00660
OG0001150	Syae.g_02295	Prbc.g_00661
OG0001151	Syae.g_02282	Prbc.g_00672
OG0001152	Syae.g_02281	Prbc.g_00673
OG0001153	Syae.g_02613	Prbc.g_00739
OG0001155	Syae.g_01083	Prbc.g_00756
OG0001156	Syae.g_01093	Prbc.g_00759
OG0001157	Syae.g_01094	Prbc.g_00760
OG0001158	Syae.g_01100	Prbc.g_00761
OG0001159	Syae.g_01103	Prbc.g_00762
OG0001160	Syae.g_01142	Prbc.g_00787
OG0001161	Syae.g_01597	Prbc.g_01485
OG0001162	Syae.g_00487	Prbc.g_00799
OG0001163	Syae.g_01150	Prbc.g_00825
OG0001164	Syae.g_01156	Prbc.g_00829
OG0001165	Syae.g_01161	Prbc.g_00831
OG0001166	Syae.g_01186	Prbc.g_00849
OG0001167	Syae.g_01031	Prbc.g_00867
OG0001168	Syae.g_01033	Prbc.g_00868
OG0001169	Syae.g_01035	Prbc.g_00870
OG0001170	Syae.g_01037	Prbc.g_00872
OG0001171	Syae.g_01047	Prbc.g_00882
OG0001172	Syae.g_02036	Prbc.g_00937
OG0001173	Syae.g_02037	Prbc.g_00938
OG0001174	Syae.g_02045	Prbc.g_00946
OG0001175	Syae.g_02046	Prbc.g_00947
OG0001176	Syae.g_02076	Prbc.g_00959
OG0001177	Syae.g_02073	Prbc.g_00957
OG0001178	Syae.g_01168	Prbc.g_01309
OG0001179	Syae.g_02106	Prbc.g_00301
OG0001180	Syae.g_02130	Prbc.g_00278
OG0001181	Syae.g_02134	Prbc.g_00274
OG0001182	Syae.g_02143	Prbc.g_00266
OG0001183	Syae.g_02147	Prbc.g_00247
OG0001184	Syae.g_01862	Prbc.g_00231
OG0001185	Syae.g_01835	Prbc.g_00216
OG0001188	Syae.g_01783	Prbc.g_00968
OG0001189	Syae.g_01767	Prbc.g_00985
OG0001190	Syae.g_01567	Prbc.g_00990
OG0001191	Syae.g_01580	Prbc.g_01000
OG0001192	Syae.g_01587	Prbc.g_01005
OG0001193	Syae.g_01617	Prbc.g_01018
OG0001194	Syae.g_01625	Prbc.g_01019
OG0001195	Syae.g_01626	Prbc.g_01020
OG0001196	Syae.g_01695	Prbc.g_01054
OG0001197	Syae.g_01697	Prbc.g_01056
OG0001198	Syae.g_01709	Prbc.g_01066
OG0001199	Syae.g_01291	Prbc.g_00499
OG0001200	Syae.g_01293	Prbc.g_00497
OG0001201	Syae.g_01364	Prbc.g_00465
OG0001202	Syae.g_01494	Prbc.g_00372
OG0001203	Syae.g_02240	Prbc.g_00332
OG0001204	Syae.g_02022	Prbc.g_01141
OG0001205	Syae.g_00984	Prbc.g_01506
OG0001206	Syae.g_02502	Prbc.g_01525
OG0001207	Syae.g_02300	Prbc.g_01536
OG0001208	Syae.g_02311	Prbc.g_01542
OG0001209	Syae.g_02377	Prbc.g_01614
OG0001210	Syae.g_02387	Prbc.g_01619
OG0001211	Syae.g_02403	Prbc.g_01630
OG0001212	Syae.g_02460	Prbc.g_01672
OG0001213	Syae.g_00062	Prbc.g_01706
OG0001214	Syae.g_00076	Prbc.g_01714
OG0001215	Syae.g_00757	Prbc.g_01772
OG0001216	Syae.g_00470	Prbc.g_01789
OG0001217	Syae.g_00151	Prbc.g_00521
OG0001218	Syae.g_02605	Prbc.g_01829
OG0001219	Syae.g_00312	Prbc.g_02005
OG0001220	Syae.g_00880	Prbc.g_01913
OG0001221	Syae.g_00559	Prbc.g_01989
OG0001222	Syae.g_00347	Prbc.g_01936
OG0001223	Syae.g_00392	Prbc.g_02053
OG0001224	Syae.g_00797	Prbc.g_02109
OG0001225	Syae.g_00795	Prbc.g_02111
OG0001226	Syae.g_00135	Prbc.g_00930
OG0001227	Syae.g_01600	Prbc.g_02133
OG0001228	Syae.g_01004	Prbc.g_01396
OG0001229	Syae.g_00771	Prbc.g_00138
OG0001230	Syae.g_02662	Prbc.g_00700
OG0001231	Syae.g_01729	Prbc.g_01833
OG0001232	Syae.g_01197	Prbc.g_00853
OG0001233	Syae.g_01038	Prbc.g_00873
OG0001234	Syae.g_02050	Prbc.g_00949
OG0001235	Syae.g_02066	Prbc.g_00953
OG0001236	Syae.g_01867	Prbc.g_00234
OG0001237	Syae.g_01860	Prbc.g_00230
OG0001238	Syae.g_01582	Prbc.g_01001
OG0001239	Syae.g_01288	Prbc.g_00502
OG0001240	Syae.g_01347	Prbc.g_00480
OG0001241	Syae.g_01357	Prbc.g_00471
OG0001242	Syae.g_01387	Prbc.g_00452
OG0001243	Syae.g_01395	Prbc.g_00445
OG0001244	Syae.g_01425	Prbc.g_00429
OG0001245	Syae.g_00149	Prbc.g_01317
OG0001246	Syae.g_02337	Prbc.g_01584
OG0001247	Syae.g_00482	Prbc.g_01765
OG0001248	Syae.g_00485	Prbc.g_01767
OG0001249	Syae.g_02186	Prbc.g_01230
OG0001251	Syae.g_01632	Prbc.g_00923
OG0001252	Syae.g_00804	Prbc.g_02104
OG0001253	Syae.g_00243	Prbc.g_00804
OG0001254	Syae.g_00637	Prbc.g_00898
OG0001255	Syae.g_00667	Prbc.g_01463
OG0001256	Syae.g_01149	Prbc.g_00795
OG0001257	Syae.g_00295	Prbc.g_00800
OG0001259	Syae.g_01036	Prbc.g_00871
OG0001260	Syae.g_01058	Prbc.g_00888
OG0001261	Syae.g_02115	Prbc.g_00293
OG0001262	Syae.g_01769	Prbc.g_00983
OG0001263	Syae.g_01399	Prbc.g_00442
OG0001269	Syae.g_00225	Prbc.g_01912
OG0001273	Syae.g_00069	Prbc.g_01708
OG0001277	Syae.g_01677	Prbc.g_01042
OG0001279	Syae.g_00007	Prbc.g_00133
OG0001280	Syae.g_00958	Prbc.g_00565
OG0001282	Syae.g_02298	Prbc.g_00658
OG0001283	Syae.g_01688	Prbc.g_01050
OG0001284	Syae.g_01132	Prbc.g_00781
OG0001285	Syae.g_00237	Prbc.g_00856
OG0001287	Syae.g_01827	Prbc.g_00209
OG0001288	Syae.g_01815	Prbc.g_00198
OG0001289	Syae.g_01330	Prbc.g_00486
OG0001290	Syae.g_01356	Prbc.g_00472
OG0001294	Syae.g_00593	Prbc.g_01483, Prbc.g_00646
OG0001295	Syae.g_02389	Prbc.g_01471
OG0001296	Syae.g_02343	Prbc.g_01589
OG0001297	Syae.g_02347	Prbc.g_01594
OG0001299	Syae.g_00599	Prbc.g_01744
OG0001300	Syae.g_00766	Prbc.g_01776
OG0001301	Syae.g_00780	Prbc.g_01778
OG0001302	Syae.g_00110	Prbc.g_02003
OG0001303	Syae.g_00314	Prbc.g_00092
OG0001304	Syae.g_00436	Prbc.g_02095
OG0001305	Syae.g_00786	Prbc.g_01931
OG0001306	Syae.g_00943	Prbc.g_01461
OG0001307	Syae.g_02059	Prbc.g_00586
OG0001310	Syae.g_01178	Prbc.g_00843
OG0001311	Syae.g_00425	Prbc.g_02087
OG0001312	Syae.g_00326	Prbc.g_02014
OG0001314	Syae.g_00097	Prbc.g_01137
OG0001315	Syae.g_02145	Prbc.g_00249
OG0001316	Syae.g_01415	Prbc.g_00431
OG0001317	Syae.g_02235	Prbc.g_00336
OG0001318	Syae.g_02004	Prbc.g_01152
OG0001321	Syae.g_00978	Prbc.g_01512
OG0001322	Syae.g_00977	Prbc.g_01513
OG0001324	Syae.g_00767	Prbc.g_01777
OG0001325	Syae.g_00465	Prbc.g_01792
OG0001326	Syae.g_01641	Prbc.g_00915
OG0001327	Syae.g_00586	Prbc.g_01966
OG0001328	Syae.g_00565	Prbc.g_01985
OG0001330	Syae.g_00950	Prbc.g_00559
OG0001331	Syae.g_02293	Prbc.g_00663
OG0001332	Syae.g_01077	Prbc.g_00754
OG0001334	Syae.g_02156	Prbc.g_00244
OG0001335	Syae.g_02157	Prbc.g_00243
OG0001336	Syae.g_01689	Prbc.g_01051
OG0001337	Syae.g_02153, Syae.g_02175	Prbc.g_01224
OG0001339	Syae.g_01359	Prbc.g_00469
OG0001340	Syae.g_02176	Prbc.g_01225
OG0001341	Syae.g_00737	Prbc.g_00539
OG0001342	Syae.g_02559	Prbc.g_00075, Prbc.g_02065, Prbc.g_02064
OG0001343	Syae.g_01629	Prbc.g_01956, Prbc.g_01957
OG0001344	Syae.g_00916	Prbc.g_01441
OG0001345	Syae.g_00886	Prbc.g_01425
OG0001346	Syae.g_00962	Prbc.g_00567
OG0001347	Syae.g_01907, Syae.g_01237, Syae.g_01794	Prbc.g_00181
OG0001348	Syae.g_00821	Prbc.g_02169
OG0001350	Syae.g_02239	Prbc.g_00333
OG0001351	Syae.g_02492	Prbc.g_01515
OG0001352	Syae.g_00666	Prbc.g_01761
OG0001354	Syae.g_00379	Prbc.g_02046
OG0001355	Syae.g_00120	Prbc.g_00802
OG0001356	Syae.g_00820	Prbc.g_00603
OG0001358	Syae.g_00046	Prbc.g_01697
OG0001359	Syae.g_01628	Prbc.g_01958
OG0001360	Syae.g_00883	Prbc.g_01423
OG0001362	Syae.g_02637	Prbc.g_00723
OG0001363	Syae.g_02635	Prbc.g_01521
OG0001368	Syae.g_02023	Prbc.g_00149, Prbc.g_00130
OG0001369	Syae.g_01346	Prbc.g_00481
OG0001370	Syae.g_01270, Syae.g_00109	Prbc.g_00170
OG0001373	Syae.g_01640	Prbc.g_00914
OG0001374	Syae.g_01648	Prbc.g_00922
OG0001375	Syae.g_01630	Prbc.g_01955
OG0001376	Syae.g_01589	Prbc.g_01943
OG0001377	Syae.g_01588	Prbc.g_01944
OG0001378	Syae.g_00998	Prbc.g_01495
OG0001385	Syae.g_01637	Prbc.g_00911
OG0001386	Syae.g_01638	Prbc.g_00912
OG0001387	Syae.g_01639	Prbc.g_00913
OG0001388	Syae.g_01642	Prbc.g_00916
OG0001389	Syae.g_01643	Prbc.g_00917
OG0001390	Syae.g_01644	Prbc.g_00918
OG0001391	Syae.g_01645	Prbc.g_00919
OG0001392	Syae.g_01646	Prbc.g_00920
OG0001393	Syae.g_01647	Prbc.g_00921
OG0001394	Syae.g_00553	Prbc.g_01993
OG0001395	Syae.g_00446	Prbc.g_02098
OG0001396	Syae.g_01908	Prbc.g_00180
OG0001397	Syae.g_02636	Prbc.g_00724
OG0001398	Syae.g_00289	Prbc.g_01806
OG0001401	Syae.g_00835	Prbc.g_01896
OG0001402	Syae.g_00051	Prbc.g_01701
OG0001404	Syae.g_01283	Prbc.g_00505
OG0001405	Syae.g_02159	Prbc.g_01218
OG0001406	Syae.g_01590	Prbc.g_01942
OG0001407	Syae.g_02368	Prbc.g_01947
OG0001408	Syae.g_00712	Prbc.g_02187
OG0001410	Syae.g_02060	Prbc.g_00587
OG0001413	Syae.g_00123	Prbc.g_01834
OG0001417	Syae.g_00378	Prbc.g_01482
OG0001419	Syae.g_02369	Prbc.g_01825
OG0001420	Syae.g_00727, Syae.g_02365	Prbc.g_00119
OG0001421	Syae.g_00241	Prbc.g_00796
OG0001422	Syae.g_00953	Prbc.g_02129
OG0001425	Syae.g_01586	Prbc.g_01004
OG0001429	Syae.g_00315	Prbc.g_02006
OG0001430	Syae.g_01560	Prbc.g_01945
OG0001432	Syae.g_00742	Prbc.g_02076
OG0001433	Syae.g_00819	Prbc.g_00602
OG0001434	Syae.g_00548	Prbc.g_01998
OG0001435	Syae.g_00579	Prbc.g_01973
OG0001439	Syae.g_01929	Prbc.g_01199
OG0001442	Syae.g_00538	Prbc.g_00689
OG0001443	Syae.g_01594	Prbc.g_00905
OG0001445	Syae.g_02524	Prbc.g_02191, Prbc.g_00550
OG0001447	Syae.g_01396	Prbc.g_00444
OG0001453	Syae.g_00399	Prbc.g_02056
OG0001454	Syae.g_00131	Prbc.g_01310
OG0001456	Syae.g_01650	Prbc.g_01489
OG0001457	Syae.g_01651	Prbc.g_01488
OG0001458	Syae.g_01652	Prbc.g_01487
OG0001460	Syae.g_00818	Prbc.g_00601
OG0001461	Syae.g_00063	Prbc.g_00014
OG0001468	Syae.g_00113	Prbc.g_01954
OG0001470	Syae.g_01006	Prbc.g_00187
OG0001471	Syae.g_01934	Prbc.g_01484
OG0001473	Syae.g_00107	Prbc.g_00642
OG0001474	Syae.g_02199	Prbc.g_01251
OG0001475	Syae.g_01008	Prbc.g_00185
OG0001476	Syae.g_00908	Prbc.g_01438
OG0001477	Syae.g_00776	Prbc.g_00010
OG0001482	Syae.g_00388	Prbc.g_02132
OG0001484	Syae.g_01649	Prbc.g_01278
OG0001487	Syae.g_02606	Prbc.g_00747
OG0001488	Syae.g_00898	Prbc.g_01432
OG0001489	Syae.g_02139	Prbc.g_00269
OG0001495	Syae.g_02072	Prbc.g_00956
OG0001496	Syae.g_00774	Prbc.g_00008
OG0001497	Syae.g_00775	Prbc.g_00009
OG0001498	Syae.g_02220	Prbc.g_01269
OG0001499	Syae.g_00216	Prbc.g_00519
OG0001507	Syae.g_00192	Prbc.g_00117
OG0001508	Syae.g_01005	Prbc.g_00188
OG0001510	Syae.g_01823	Prbc.g_00205
OG0001511	Syae.g_01372	Prbc.g_00461
OG0001512	Syae.g_02241	Prbc.g_00820
OG0001513	Syae.g_01861	Prbc.g_01112
OG0001514	Syae.g_00773	Prbc.g_00007
OG0001515	Syae.g_00762	Prbc.g_01774
OG0001516	Syae.g_00602	Prbc.g_01741
OG0001517	Syae.g_02193	Prbc.g_01247
OG0001518	Syae.g_01584	Prbc.g_01003
OG0001519	Syae.g_01596	Prbc.g_01008
OG0001528	Syae.g_01007	Prbc.g_00186
OG0001529	Syae.g_01760	Prbc.g_01119
OG0001530	Syae.g_01370	Prbc.g_00462
OG0001531	Syae.g_02242	Prbc.g_00331
OG0001532	Syae.g_00655	Prbc.g_01415
OG0001534	Syae.g_00437	Prbc.g_02096
OG0001535	Syae.g_00421	Prbc.g_02084
OG0001536	Syae.g_00355	Prbc.g_02032
OG0001537	Syae.g_00558	Prbc.g_01990
OG0001538	Syae.g_00516	Prbc.g_01863
OG0001539	Syae.g_00584	Prbc.g_01968
OG0001540	Syae.g_01401	Prbc.g_00440
OG0001541	Syae.g_01465	Prbc.g_00392
OG0001542	Syae.g_01474	Prbc.g_00386
OG0001543	Syae.g_01516	Prbc.g_01939
OG0001544	Syae.g_01595	Prbc.g_01007
OG0001545	Syae.g_01676	Prbc.g_01041
OG0001548	Syae.g_00142	Prbc.g_02149
OG0001549	Syae.g_00882	Prbc.g_01922
OG0001551	Syae.g_00815	Prbc.g_00908
OG0001557	Syae.g_00552	Prbc.g_01994
OG0001559	Syae.g_01369	Prbc.g_00463
OG0001560	Syae.g_01355	Prbc.g_00473
OG0001561	Syae.g_00427	Prbc.g_02089
OG0001562	Syae.g_00413	Prbc.g_02078
OG0001563	Syae.g_02124	Prbc.g_00285
OG0001570	Syae.g_00278	Prbc.g_00639
OG0001572	Syae.g_00134	Prbc.g_00019, Prbc.g_00096
OG0001575	Syae.g_02420	Prbc.g_01645
OG0001576	Syae.g_02478	Prbc.g_00578
OG0001577	Syae.g_00925	Prbc.g_01451
OG0001578	Syae.g_00625	Prbc.g_00003
OG0001579	Syae.g_02165	Prbc.g_01222
OG0001582	Syae.g_00443	Prbc.g_01480
OG0001589	Syae.g_01040	Prbc.g_00875
OG0001623	Syae.g_02179	Prbc.g_01226
OG0001634	Syae.g_00596	Prbc.g_01747
OG0001635	Syae.g_01811	Prbc.g_01559
OG0001642	Syae.g_00878	Prbc.g_00597
OG0001644	Syae.g_00452	Prbc.g_01802
OG0001656	Syae.g_02164	Prbc.g_01221
OG0001659	Syae.g_00650	Prbc.g_01419
OG0001667	Syae.g_00731	Prbc.g_00142
OG0001673	Syae.g_02233	Prbc.g_00338
OG0001676	Syae.g_02167	Prbc.g_01223
OG0001691	Syae.g_00044	Prbc.g_02099
OG0001692	Syae.g_02657	Prbc.g_00704
OG0001694	Syae.g_01967	Prbc.g_01174
OG0001695	Syae.g_01670	Prbc.g_01024
OG0001703	Syae.g_02301	Prbc.g_01537
OG0001713	Syae.g_00907	Prbc.g_02175
OG0001715	Syae.g_00148	Prbc.g_00154
OG0001728	Syae.g_01619	Prbc.g_02201
OG0001738	Syae.g_01915	Prbc.g_01212
OG0001739	Syae.g_01668	Prbc.g_01023
OG0001740	Syae.g_01673	Prbc.g_01026
OG0001746	Syae.g_01064	Prbc.g_00146
OG0001758	Syae.g_00620	Prbc.g_00020, Prbc.g_00552
OG0001769	Syae.g_00093	Prbc.g_01372
OG0001770	Syae.g_00617	Prbc.g_00021, Prbc.g_01364
OG0001810	Syae.g_01413	Prbc.g_01783
OG0001816	Syae.g_00587	Prbc.g_01965
OG0001835	Syae.g_00862	Prbc.g_00026
OG0001875	Syae.g_00619	Prbc.g_00553
OG0001876	Syae.g_00618	Prbc.g_00554
OG0001907	Syae.g_01419	Prbc.g_00430
OG0001915	Syae.g_01704	Prbc.g_01058
OG0001916	Syae.g_02326	Prbc.g_01555
OG0001917	Syae.g_00422	Prbc.g_02085
OG0001954	Syae.g_00273	Prbc.g_00145
OG0001974	Syae.g_01563	Prbc.g_00534
OG0001990	Syae.g_01674	Prbc.g_00535
OG0002018	Syae.g_01672	Prbc.g_01025
OG0002020	Syae.g_01666	Prbc.g_01028
OG0002021	Syae.g_01664	Prbc.g_01030
OG0002022	Syae.g_01662	Prbc.g_01031
OG0002023	Syae.g_01661	Prbc.g_01032
OG0002024	Syae.g_01655	Prbc.g_01034
OG0002054	Syae.g_01654	Prbc.g_01035
OG0002055	Syae.g_01657	Prbc.g_01040
OG0002131	Syae.g_01665	Prbc.g_01029
OG0002132	Syae.g_01658	Prbc.g_01033
OG0002133	Syae.g_01656	Prbc.g_01039
OG0002178	Syae.g_01659	Prbc.g_01038
OG0002347	Syae.g_01195	Prbc.g_00859
OG0002374	Syae.g_00669	Prbc.g_00600
OG0002380	Syae.g_00141	Prbc.g_00039
OG0002381	Syae.g_01314	Prbc.g_00590
OG0002506	Syae.g_01623	Prbc.g_00179, Prbc.g_01950
OG0002591	Syae.g_01069	Prbc.g_00906
OG0003820	Syae.g_01622	Prbc.g_02192
