Orthogroup	Syae	Syaa
OG0001098	Syae.g_00269	Syaa.g_01441
OG0001099	Syae.g_01380	Syaa.g_02400
OG0001100	Syae.g_00583	Syaa.g_01086
OG0001101	Syae.g_00581	Syaa.g_01088
OG0001102	Syae.g_00578	Syaa.g_01091
OG0001103	Syae.g_00576	Syaa.g_01093
OG0001104	Syae.g_00544	Syaa.g_01133
OG0001105	Syae.g_00540	Syaa.g_01137
OG0001106	Syae.g_00346	Syaa.g_01372
OG0001107	Syae.g_00358	Syaa.g_01359
OG0001108	Syae.g_00366	Syaa.g_01350
OG0001109	Syae.g_00368	Syaa.g_01349
OG0001110	Syae.g_00370	Syaa.g_01347
OG0001111	Syae.g_00372	Syaa.g_01345
OG0001112	Syae.g_00374	Syaa.g_01343
OG0001113	Syae.g_00375	Syaa.g_01342
OG0001114	Syae.g_00376	Syaa.g_01341
OG0001115	Syae.g_00380	Syaa.g_01337
OG0001116	Syae.g_00382	Syaa.g_01335
OG0001117	Syae.g_00383	Syaa.g_01334
OG0001118	Syae.g_00384	Syaa.g_01333
OG0001119	Syae.g_00386	Syaa.g_01331
OG0001120	Syae.g_00390	Syaa.g_01328
OG0001121	Syae.g_00133	Syaa.g_01125
OG0001122	Syae.g_00417	Syaa.g_01301
OG0001123	Syae.g_00424	Syaa.g_01294
OG0001124	Syae.g_00426	Syaa.g_01292
OG0001125	Syae.g_00428	Syaa.g_01290
OG0001126	Syae.g_00807	Syaa.g_00864
OG0001127	Syae.g_00806	Syaa.g_00865
OG0001128	Syae.g_00803	Syaa.g_00868
OG0001129	Syae.g_00801	Syaa.g_00870
OG0001130	Syae.g_00800	Syaa.g_00871
OG0001131	Syae.g_00562	Syaa.g_01108
OG0001132	Syae.g_00242	Syaa.g_01468
OG0001133	Syae.g_00053	Syaa.g_01656
OG0001134	Syae.g_00638	Syaa.g_01028
OG0001135	Syae.g_00636	Syaa.g_01030
OG0001136	Syae.g_00923	Syaa.g_00767
OG0001137	Syae.g_00903	Syaa.g_00786
OG0001138	Syae.g_00654	Syaa.g_01002
OG0001139	Syae.g_00656	Syaa.g_01000
OG0001140	Syae.g_00657	Syaa.g_00999
OG0001141	Syae.g_00658	Syaa.g_00998
OG0001142	Syae.g_00660	Syaa.g_00997
OG0001143	Syae.g_00673	Syaa.g_00987
OG0001144	Syae.g_00684	Syaa.g_00978
OG0001145	Syae.g_00948	Syaa.g_00748
OG0001146	Syae.g_00968	Syaa.g_00729
OG0001147	Syae.g_02536	Syaa.g_01837
OG0001148	Syae.g_02297	Syaa.g_02061
OG0001149	Syae.g_02296	Syaa.g_02062
OG0001150	Syae.g_02295	Syaa.g_02063
OG0001151	Syae.g_02282	Syaa.g_02076
OG0001152	Syae.g_02281	Syaa.g_02077
OG0001153	Syae.g_02613	Syaa.g_01811
OG0001156	Syae.g_01093	Syaa.g_00623
OG0001157	Syae.g_01094	Syaa.g_00622
OG0001158	Syae.g_01100	Syaa.g_00619
OG0001159	Syae.g_01103	Syaa.g_00618
OG0001160	Syae.g_01142	Syaa.g_00574
OG0001161	Syae.g_01597	Syaa.g_02620
OG0001162	Syae.g_00487	Syaa.g_01203
OG0001163	Syae.g_01150	Syaa.g_00566
OG0001164	Syae.g_01156	Syaa.g_00560
OG0001165	Syae.g_01161	Syaa.g_00555
OG0001166	Syae.g_01186	Syaa.g_00527
OG0001167	Syae.g_01031	Syaa.g_00673
OG0001168	Syae.g_01033	Syaa.g_00672
OG0001169	Syae.g_01035	Syaa.g_00670
OG0001170	Syae.g_01037	Syaa.g_00668
OG0001171	Syae.g_01047	Syaa.g_00655
OG0001172	Syae.g_02036	Syaa.g_02347
OG0001173	Syae.g_02037	Syaa.g_02346
OG0001174	Syae.g_02045	Syaa.g_02338
OG0001175	Syae.g_02046	Syaa.g_02337
OG0001176	Syae.g_02076	Syaa.g_02314
OG0001177	Syae.g_02073	Syaa.g_02316
OG0001178	Syae.g_01168	Syaa.g_00546
OG0001179	Syae.g_02106	Syaa.g_02268
OG0001180	Syae.g_02130	Syaa.g_02243
OG0001181	Syae.g_02134	Syaa.g_02239
OG0001182	Syae.g_02143	Syaa.g_02230
OG0001183	Syae.g_02147	Syaa.g_02224
OG0001184	Syae.g_01862	Syaa.g_00151
OG0001188	Syae.g_01783	Syaa.g_00075
OG0001189	Syae.g_01767	Syaa.g_00057
OG0001190	Syae.g_01567	Syaa.g_02592
OG0001191	Syae.g_01580	Syaa.g_02605
OG0001192	Syae.g_01587	Syaa.g_02612
OG0001193	Syae.g_01617	Syaa.g_02658
OG0001194	Syae.g_01625	Syaa.g_02660
OG0001195	Syae.g_01626	Syaa.g_02661
OG0001196	Syae.g_01695	Syaa.g_02741
OG0001197	Syae.g_01697	Syaa.g_02743
OG0001198	Syae.g_01709	Syaa.g_02755
OG0001199	Syae.g_01291	Syaa.g_00347
OG0001200	Syae.g_01293	Syaa.g_00345
OG0001201	Syae.g_01364	Syaa.g_02381
OG0001202	Syae.g_01494	Syaa.g_02528
OG0001203	Syae.g_02240	Syaa.g_02106
OG0001204	Syae.g_02022	Syaa.g_00316
OG0001205	Syae.g_00984	Syaa.g_00713
OG0001206	Syae.g_02502	Syaa.g_01855
OG0001207	Syae.g_02300	Syaa.g_02058
OG0001208	Syae.g_02311	Syaa.g_02049
OG0001209	Syae.g_02377	Syaa.g_01977
OG0001210	Syae.g_02387	Syaa.g_01967
OG0001211	Syae.g_02403	Syaa.g_01950
OG0001212	Syae.g_02460	Syaa.g_01892
OG0001213	Syae.g_00062	Syaa.g_01646
OG0001214	Syae.g_00076	Syaa.g_01631
OG0001215	Syae.g_00757	Syaa.g_00914
OG0001216	Syae.g_00470	Syaa.g_01238
OG0001217	Syae.g_00151	Syaa.g_01559
OG0001218	Syae.g_02605	Syaa.g_01820
OG0001219	Syae.g_00312	Syaa.g_01404
OG0001220	Syae.g_00880	Syaa.g_00812
OG0001221	Syae.g_00559	Syaa.g_01111
OG0001222	Syae.g_00347	Syaa.g_01371
OG0001223	Syae.g_00392	Syaa.g_01326
OG0001224	Syae.g_00797	Syaa.g_00874
OG0001225	Syae.g_00795	Syaa.g_00876
OG0001226	Syae.g_00135	Syaa.g_01579
OG0001227	Syae.g_01600	Syaa.g_02622
OG0001228	Syae.g_01004	Syaa.g_00695
OG0001229	Syae.g_00771	Syaa.g_00899
OG0001230	Syae.g_02662	Syaa.g_01764
OG0001231	Syae.g_01729	Syaa.g_00017
OG0001232	Syae.g_01197	Syaa.g_00508
OG0001233	Syae.g_01038	Syaa.g_00667
OG0001234	Syae.g_02050	Syaa.g_02333
OG0001235	Syae.g_02066	Syaa.g_02323
OG0001236	Syae.g_01867	Syaa.g_00154
OG0001238	Syae.g_01582	Syaa.g_02607
OG0001239	Syae.g_01288	Syaa.g_00350
OG0001240	Syae.g_01347	Syaa.g_02364
OG0001241	Syae.g_01357	Syaa.g_02374
OG0001242	Syae.g_01387	Syaa.g_02407
OG0001243	Syae.g_01395	Syaa.g_02415
OG0001244	Syae.g_01425	Syaa.g_02445
OG0001245	Syae.g_00149	Syaa.g_01492
OG0001246	Syae.g_02337	Syaa.g_02023
OG0001247	Syae.g_00482	Syaa.g_01207
OG0001248	Syae.g_00485	Syaa.g_01204
OG0001250	Syae.g_00841	Syaa.g_00832
OG0001251	Syae.g_01632	Syaa.g_02667
OG0001252	Syae.g_00804	Syaa.g_00867
OG0001253	Syae.g_00243	Syaa.g_01467
OG0001254	Syae.g_00637	Syaa.g_01029
OG0001255	Syae.g_00667	Syaa.g_01696
OG0001256	Syae.g_01149	Syaa.g_00567
OG0001257	Syae.g_00295	Syaa.g_01418
OG0001258	Syae.g_01159	Syaa.g_00557
OG0001259	Syae.g_01036	Syaa.g_00669
OG0001260	Syae.g_01058	Syaa.g_00642
OG0001261	Syae.g_02115	Syaa.g_02259
OG0001262	Syae.g_01769	Syaa.g_00059
OG0001263	Syae.g_01399	Syaa.g_02418
OG0001265	Syae.g_01385	Syaa.g_02405
OG0001266	Syae.g_01498	Syaa.g_02532
OG0001267	Syae.g_01969	Syaa.g_00262
OG0001268	Syae.g_02198	Syaa.g_02176
OG0001269	Syae.g_00225	Syaa.g_01499
OG0001270	Syae.g_00997	Syaa.g_00701
OG0001271	Syae.g_02527	Syaa.g_01845
OG0001272	Syae.g_02315	Syaa.g_02045
OG0001273	Syae.g_00069	Syaa.g_01639
OG0001274	Syae.g_01535	Syaa.g_02563
OG0001275	Syae.g_00407	Syaa.g_01311
OG0001276	Syae.g_00423	Syaa.g_01295
OG0001277	Syae.g_01677	Syaa.g_02724
OG0001278	Syae.g_00697	Syaa.g_00966
OG0001279	Syae.g_00007	Syaa.g_01749
OG0001280	Syae.g_00958	Syaa.g_00738
OG0001281	Syae.g_00969	Syaa.g_00728
OG0001282	Syae.g_02298	Syaa.g_02060
OG0001283	Syae.g_01688	Syaa.g_02734
OG0001284	Syae.g_01132	Syaa.g_00583
OG0001287	Syae.g_01827	Syaa.g_00121
OG0001289	Syae.g_01330	Syaa.g_00327
OG0001290	Syae.g_01356	Syaa.g_02373
OG0001291	Syae.g_01409	Syaa.g_02428
OG0001292	Syae.g_02017	Syaa.g_00310
OG0001293	Syae.g_01996	Syaa.g_00288
OG0001294	Syae.g_00593	Syaa.g_01076
OG0001295	Syae.g_02389	Syaa.g_01964
OG0001296	Syae.g_02343	Syaa.g_02017
OG0001297	Syae.g_02347	Syaa.g_02013
OG0001298	Syae.g_02439	Syaa.g_01913
OG0001299	Syae.g_00599	Syaa.g_01070
OG0001300	Syae.g_00766	Syaa.g_00905
OG0001301	Syae.g_00780	Syaa.g_00891
OG0001302	Syae.g_00110	Syaa.g_01600
OG0001303	Syae.g_00314	Syaa.g_01402
OG0001304	Syae.g_00436	Syaa.g_01281
OG0001305	Syae.g_00786	Syaa.g_00885
OG0001306	Syae.g_00943	Syaa.g_00753
OG0001310	Syae.g_01178	Syaa.g_00535
OG0001311	Syae.g_00425	Syaa.g_01293
OG0001312	Syae.g_00326	Syaa.g_01391
OG0001315	Syae.g_02145	Syaa.g_02226
OG0001316	Syae.g_01415	Syaa.g_02434
OG0001317	Syae.g_02235	Syaa.g_02112
OG0001318	Syae.g_02004	Syaa.g_00296
OG0001319	Syae.g_01980	Syaa.g_00273
OG0001321	Syae.g_00978	Syaa.g_00719
OG0001322	Syae.g_00977	Syaa.g_00720
OG0001323	Syae.g_02355	Syaa.g_02002
OG0001324	Syae.g_00767	Syaa.g_00904
OG0001325	Syae.g_00465	Syaa.g_01243
OG0001326	Syae.g_01641	Syaa.g_00396, Syaa.g_02672
OG0001327	Syae.g_00586	Syaa.g_01083
OG0001328	Syae.g_00565	Syaa.g_01104
OG0001330	Syae.g_00950	Syaa.g_00746
OG0001331	Syae.g_02293	Syaa.g_02065
OG0001334	Syae.g_02156	Syaa.g_02216
OG0001335	Syae.g_02157	Syaa.g_02215
OG0001336	Syae.g_01689	Syaa.g_02735
OG0001337	Syae.g_02153	Syaa.g_02219
OG0001337	Syae.g_02175	Syaa.g_02200
OG0001338	Syae.g_02162	Syaa.g_02184
OG0001338	Syae.g_02178	Syaa.g_02195
OG0001339	Syae.g_01359	Syaa.g_02376
OG0001340	Syae.g_02176	Syaa.g_02199
OG0001341	Syae.g_00737	Syaa.g_00897
OG0001343	Syae.g_01629	Syaa.g_02664
OG0001344	Syae.g_00916	Syaa.g_00775
OG0001345	Syae.g_00886	Syaa.g_00803
OG0001346	Syae.g_00962	Syaa.g_00734
OG0001347	Syae.g_01907	Syaa.g_00195
OG0001347	Syae.g_01237	Syaa.g_00445
OG0001348	Syae.g_00821	Syaa.g_00847
OG0001349	Syae.g_01245	Syaa.g_00437
OG0001350	Syae.g_02239	Syaa.g_02107
OG0001351	Syae.g_02492	Syaa.g_01863
OG0001352	Syae.g_00666	Syaa.g_01987
OG0001353	Syae.g_00831	Syaa.g_00841
OG0001354	Syae.g_00379	Syaa.g_01338
OG0001355	Syae.g_00120	Syaa.g_01524
OG0001356	Syae.g_00820	Syaa.g_00848
OG0001358	Syae.g_00046	Syaa.g_01663
OG0001359	Syae.g_01628	Syaa.g_02663
OG0001360	Syae.g_00883	Syaa.g_00805
OG0001361	Syae.g_00889	Syaa.g_00800
OG0001362	Syae.g_02637	Syaa.g_01789
OG0001363	Syae.g_02635	Syaa.g_01791
OG0001364	Syae.g_01883	Syaa.g_00171
OG0001366	Syae.g_01189	Syaa.g_00524
OG0001368	Syae.g_02023	Syaa.g_00317
OG0001369	Syae.g_01346	Syaa.g_02363
OG0001370	Syae.g_01270	Syaa.g_02140
OG0001370	Syae.g_00109	Syaa.g_02680
OG0001373	Syae.g_01640	Syaa.g_02671
OG0001374	Syae.g_01648	Syaa.g_02679
OG0001375	Syae.g_01630	Syaa.g_02665
OG0001376	Syae.g_01589	Syaa.g_02614
OG0001377	Syae.g_01588	Syaa.g_02613
OG0001378	Syae.g_00998	Syaa.g_00700
OG0001379	Syae.g_00952	Syaa.g_00744
OG0001382	Syae.g_02490	Syaa.g_01866
OG0001383	Syae.g_02246	Syaa.g_02101
OG0001385	Syae.g_01637	Syaa.g_02668
OG0001386	Syae.g_01638	Syaa.g_02669
OG0001387	Syae.g_01639	Syaa.g_02670
OG0001388	Syae.g_01642	Syaa.g_02673
OG0001389	Syae.g_01643	Syaa.g_02674
OG0001390	Syae.g_01644	Syaa.g_02675
OG0001391	Syae.g_01645	Syaa.g_02676
OG0001392	Syae.g_01646	Syaa.g_02677
OG0001393	Syae.g_01647	Syaa.g_02678
OG0001394	Syae.g_00553	Syaa.g_01118
OG0001395	Syae.g_00446	Syaa.g_01267
OG0001396	Syae.g_01238	Syaa.g_00444
OG0001396	Syae.g_01908	Syaa.g_00196
OG0001398	Syae.g_00289	Syaa.g_01424
OG0001401	Syae.g_00835	Syaa.g_00837
OG0001402	Syae.g_00051	Syaa.g_01658
OG0001404	Syae.g_01283	Syaa.g_00355
OG0001405	Syae.g_02159	Syaa.g_02213
OG0001406	Syae.g_01590	Syaa.g_02615
OG0001407	Syae.g_02368	Syaa.g_01986
OG0001408	Syae.g_00712	Syaa.g_00953
OG0001412	Syae.g_01240	Syaa.g_00442
OG0001412	Syae.g_01906	Syaa.g_00194
OG0001413	Syae.g_00123	Syaa.g_01590
OG0001416	Syae.g_00966	Syaa.g_00731
OG0001417	Syae.g_00378	Syaa.g_01339
OG0001419	Syae.g_02369	Syaa.g_01985
OG0001420	Syae.g_02365	Syaa.g_01991
OG0001421	Syae.g_00241	Syaa.g_01469
OG0001422	Syae.g_00953	Syaa.g_00743
OG0001426	Syae.g_01277	Syaa.g_00419, Syaa.g_02303
OG0001428	Syae.g_01456	Syaa.g_02481
OG0001430	Syae.g_01560	Syaa.g_02584
OG0001432	Syae.g_00742	Syaa.g_00930
OG0001433	Syae.g_00819	Syaa.g_00849
OG0001434	Syae.g_00548	Syaa.g_01123
OG0001435	Syae.g_00579	Syaa.g_01090
OG0001438	Syae.g_01954	Syaa.g_00247
OG0001439	Syae.g_01929	Syaa.g_00221
OG0001442	Syae.g_00538	Syaa.g_01138
OG0001443	Syae.g_01594	Syaa.g_02617
OG0001444	Syae.g_01342	Syaa.g_02357
OG0001447	Syae.g_01396	Syaa.g_02416
OG0001449	Syae.g_02253	Syaa.g_02098, Syaa.g_01042
OG0001452	Syae.g_02009	Syaa.g_00301
OG0001453	Syae.g_00399	Syaa.g_01319
OG0001454	Syae.g_00131	Syaa.g_01580
OG0001456	Syae.g_01650	Syaa.g_02687
OG0001457	Syae.g_01651	Syaa.g_02688
OG0001458	Syae.g_01652	Syaa.g_02689
OG0001459	Syae.g_00621	Syaa.g_01040
OG0001460	Syae.g_00818	Syaa.g_00850
OG0001461	Syae.g_00063	Syaa.g_02328
OG0001465	Syae.g_00475	Syaa.g_01211
OG0001468	Syae.g_00113	Syaa.g_01597
OG0001470	Syae.g_01006	Syaa.g_00693
OG0001471	Syae.g_01934	Syaa.g_00226
OG0001473	Syae.g_00107	Syaa.g_01603
OG0001474	Syae.g_02199	Syaa.g_02175
OG0001475	Syae.g_01008	Syaa.g_00691
OG0001477	Syae.g_00776	Syaa.g_00893
OG0001479	Syae.g_02196	Syaa.g_02178
OG0001482	Syae.g_00388	Syaa.g_01329
OG0001487	Syae.g_02606	Syaa.g_01819
OG0001488	Syae.g_00898	Syaa.g_00791
OG0001489	Syae.g_02139	Syaa.g_02234
OG0001492	Syae.g_00694	Syaa.g_00969
OG0001493	Syae.g_00702	Syaa.g_00961
OG0001494	Syae.g_01255	Syaa.g_00427
OG0001495	Syae.g_02072	Syaa.g_02317
OG0001496	Syae.g_00774	Syaa.g_00895
OG0001497	Syae.g_00775	Syaa.g_00894
OG0001498	Syae.g_02220	Syaa.g_02148
OG0001499	Syae.g_00216	Syaa.g_01698
OG0001502	Syae.g_00874	Syaa.g_00819
OG0001504	Syae.g_00622	Syaa.g_01039
OG0001505	Syae.g_01204	Syaa.g_00495
OG0001507	Syae.g_00192	Syaa.g_02137
OG0001508	Syae.g_01005	Syaa.g_00694
OG0001509	Syae.g_01796	Syaa.g_00085
OG0001509	Syae.g_01242	Syaa.g_00440
OG0001509	Syae.g_01909	Syaa.g_00197
OG0001510	Syae.g_01823	Syaa.g_00116
OG0001511	Syae.g_01372	Syaa.g_02389
OG0001512	Syae.g_02241	Syaa.g_02105
OG0001513	Syae.g_01861	Syaa.g_00150
OG0001514	Syae.g_00773	Syaa.g_00896
OG0001515	Syae.g_00762	Syaa.g_00909
OG0001516	Syae.g_00602	Syaa.g_01067
OG0001517	Syae.g_02193	Syaa.g_02181
OG0001518	Syae.g_01584	Syaa.g_02609
OG0001519	Syae.g_01596	Syaa.g_02619
OG0001520	Syae.g_02425	Syaa.g_01929
OG0001527	Syae.g_02417	Syaa.g_01936
OG0001528	Syae.g_01007	Syaa.g_00692
OG0001529	Syae.g_01760	Syaa.g_00050
OG0001530	Syae.g_01370	Syaa.g_02387
OG0001531	Syae.g_02242	Syaa.g_02104
OG0001532	Syae.g_00655	Syaa.g_01001
OG0001533	Syae.g_02499	Syaa.g_01857
OG0001534	Syae.g_00437	Syaa.g_01280
OG0001535	Syae.g_00421	Syaa.g_01297
OG0001536	Syae.g_00355	Syaa.g_01362
OG0001537	Syae.g_00558	Syaa.g_01112
OG0001538	Syae.g_00516	Syaa.g_01159
OG0001539	Syae.g_00584	Syaa.g_01085
OG0001540	Syae.g_01401	Syaa.g_02420
OG0001541	Syae.g_01465	Syaa.g_02490
OG0001542	Syae.g_01474	Syaa.g_02499
OG0001543	Syae.g_01516	Syaa.g_02547
OG0001544	Syae.g_01595	Syaa.g_02618
OG0001545	Syae.g_01676	Syaa.g_02723
OG0001546	Syae.g_02359	Syaa.g_01997
OG0001547	Syae.g_00293	Syaa.g_01420
OG0001548	Syae.g_00142	Syaa.g_01573
OG0001549	Syae.g_00882	Syaa.g_00806
OG0001551	Syae.g_00815	Syaa.g_00853
OG0001554	Syae.g_01565	Syaa.g_02590
OG0001556	Syae.g_00648	Syaa.g_01008
OG0001557	Syae.g_00552	Syaa.g_01119
OG0001558	Syae.g_01732	Syaa.g_00022
OG0001559	Syae.g_01369	Syaa.g_02386
OG0001560	Syae.g_01355	Syaa.g_02372
OG0001561	Syae.g_00427	Syaa.g_01291
OG0001562	Syae.g_00413	Syaa.g_01305
OG0001563	Syae.g_02124	Syaa.g_02250
OG0001564	Syae.g_02485	Syaa.g_02683
OG0001567	Syae.g_00291	Syaa.g_01421
OG0001568	Syae.g_00297	Syaa.g_01416
OG0001570	Syae.g_00278	Syaa.g_01693
OG0001572	Syae.g_00134	Syaa.g_01180
OG0001574	Syae.g_02415	Syaa.g_01938
OG0001575	Syae.g_02420	Syaa.g_01933
OG0001577	Syae.g_00925	Syaa.g_00765
OG0001578	Syae.g_00625	Syaa.g_01036
OG0001579	Syae.g_02165	Syaa.g_02207
OG0001580	Syae.g_01556	Syaa.g_02580
OG0001582	Syae.g_00443	Syaa.g_01746
OG0001586	Syae.g_01215	Syaa.g_00479
OG0001586	Syae.g_01251	Syaa.g_00431
OG0001588	Syae.g_01880	Syaa.g_00168
OG0001589	Syae.g_01040	Syaa.g_00664
OG0001590	Syae.g_00068	Syaa.g_01640
OG0001592	Syae.g_01557	Syaa.g_02581
OG0001594	Syae.g_02685, Syae.g_02067, Syae.g_01107, Syae.g_01546	Syaa.g_01755
OG0001602	Syae.g_00476	Syaa.g_01210
OG0001614	Syae.g_01837	Syaa.g_00130
OG0001615	Syae.g_02393	Syaa.g_01958
OG0001616	Syae.g_00642	Syaa.g_01024
OG0001617	Syae.g_00769	Syaa.g_00901
OG0001618	Syae.g_00459	Syaa.g_01254
OG0001619	Syae.g_00344	Syaa.g_01374
OG0001620	Syae.g_02205	Syaa.g_02169
OG0001621	Syae.g_02008	Syaa.g_00300
OG0001622	Syae.g_01687	Syaa.g_02733
OG0001623	Syae.g_02179	Syaa.g_02194
OG0001624	Syae.g_00124	Syaa.g_01587
OG0001624	Syae.g_01601	Syaa.g_02623
OG0001625	Syae.g_02002	Syaa.g_00294
OG0001627	Syae.g_01079	Syaa.g_00629
OG0001634	Syae.g_00596	Syaa.g_01073
OG0001635	Syae.g_01811	Syaa.g_00094
OG0001636	Syae.g_01753	Syaa.g_00043
OG0001637	Syae.g_01051	Syaa.g_00650, Syaa.g_00649
OG0001638	Syae.g_01175	Syaa.g_00538
OG0001639	Syae.g_01082	Syaa.g_00626
OG0001640	Syae.g_00809	Syaa.g_00862
OG0001641	Syae.g_00397	Syaa.g_01321
OG0001642	Syae.g_00878	Syaa.g_00814
OG0001643	Syae.g_00079	Syaa.g_01628
OG0001644	Syae.g_00452	Syaa.g_01263
OG0001645	Syae.g_00665	Syaa.g_01491
OG0001646	Syae.g_00248	Syaa.g_02625
OG0001646	Syae.g_00170	Syaa.g_01520
OG0001647	Syae.g_01978	Syaa.g_00271
OG0001652	Syae.g_01730	Syaa.g_00018
OG0001653	Syae.g_01345	Syaa.g_02360
OG0001654	Syae.g_01080	Syaa.g_00628
OG0001655	Syae.g_00125	Syaa.g_01723
OG0001656	Syae.g_02164	Syaa.g_02209
OG0001657	Syae.g_01439	Syaa.g_02464
OG0001658	Syae.g_01566	Syaa.g_02591
OG0001659	Syae.g_00650	Syaa.g_01006
OG0001660	Syae.g_01376	Syaa.g_02158
OG0001660	Syae.g_02215	Syaa.g_02158
OG0001660	Syae.g_01376	Syaa.g_02395
OG0001660	Syae.g_02215	Syaa.g_02395
OG0001666	Syae.g_00214	Syaa.g_01506
OG0001667	Syae.g_00731	Syaa.g_01129
OG0001671	Syae.g_01521	Syaa.g_02552
OG0001672	Syae.g_01318	Syaa.g_00339
OG0001673	Syae.g_02233	Syaa.g_02114
OG0001675	Syae.g_00411	Syaa.g_01307
OG0001677	Syae.g_02148	Syaa.g_02223
OG0001677	Syae.g_00653	Syaa.g_01003
OG0001678	Syae.g_02035	Syaa.g_02348
OG0001680	Syae.g_00901	Syaa.g_00788
OG0001680	Syae.g_01180	Syaa.g_00533
OG0001681	Syae.g_00860	Syaa.g_00384, Syaa.g_00412
OG0001682	Syae.g_00130	Syaa.g_01581
OG0001682	Syae.g_00461	Syaa.g_01247
OG0001691	Syae.g_00044	Syaa.g_01665
OG0001692	Syae.g_02657	Syaa.g_01769
OG0001693	Syae.g_00792	Syaa.g_00880
OG0001694	Syae.g_01967	Syaa.g_00260
OG0001695	Syae.g_01670	Syaa.g_02708
OG0001700	Syae.g_00290	Syaa.g_01423
OG0001702	Syae.g_01335	Syaa.g_00322
OG0001703	Syae.g_02301	Syaa.g_02057
OG0001712	Syae.g_00150	Syaa.g_01487
OG0001713	Syae.g_00907	Syaa.g_00783
OG0001714	Syae.g_01803	Syaa.g_00084
OG0001714	Syae.g_01257	Syaa.g_00425
OG0001715	Syae.g_00148	Syaa.g_01563
OG0001716	Syae.g_00875	Syaa.g_00817
OG0001717	Syae.g_01451	Syaa.g_02476
OG0001729	Syae.g_02247	Syaa.g_02100
OG0001730	Syae.g_02260	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092
OG0001731	Syae.g_01117	Syaa.g_00599
OG0001732	Syae.g_00678	Syaa.g_00984
OG0001733	Syae.g_00589	Syaa.g_01080
OG0001734	Syae.g_00876	Syaa.g_00816
OG0001735	Syae.g_00611	Syaa.g_01060
OG0001736	Syae.g_01903	Syaa.g_00191
OG0001737	Syae.g_01948	Syaa.g_00241
OG0001738	Syae.g_01915	Syaa.g_00204
OG0001739	Syae.g_01668	Syaa.g_02706
OG0001740	Syae.g_01673	Syaa.g_02720
OG0001741	Syae.g_00250	Syaa.g_01565
OG0001747	Syae.g_01422	Syaa.g_02442
OG0001749	Syae.g_01899	Syaa.g_00186
OG0001750	Syae.g_01343	Syaa.g_02358
OG0001751	Syae.g_02232	Syaa.g_02115
OG0001752	Syae.g_01060	Syaa.g_00639
OG0001753	Syae.g_01054	Syaa.g_00646
OG0001754	Syae.g_01053	Syaa.g_00647
OG0001755	Syae.g_02352	Syaa.g_02006
OG0001759	Syae.g_00217	Syaa.g_01505
OG0001760	Syae.g_00223	Syaa.g_01500
OG0001761	Syae.g_00026	Syaa.g_01679
OG0001762	Syae.g_00404	Syaa.g_01314
OG0001763	Syae.g_00391	Syaa.g_01327
OG0001764	Syae.g_00301	Syaa.g_01412
OG0001765	Syae.g_00725	Syaa.g_01041
OG0001766	Syae.g_01938	Syaa.g_00230
OG0001767	Syae.g_01890	Syaa.g_00179
OG0001768	Syae.g_01482	Syaa.g_02505
OG0001769	Syae.g_00093	Syaa.g_01614
OG0001770	Syae.g_00617	Syaa.g_00115
OG0001771	Syae.g_00183	Syaa.g_01514
OG0001783	Syae.g_01832	Syaa.g_00126
OG0001784	Syae.g_01338	Syaa.g_02354
OG0001785	Syae.g_01052	Syaa.g_00648
OG0001786	Syae.g_01134	Syaa.g_00581
OG0001787	Syae.g_02373	Syaa.g_01981
OG0001788	Syae.g_02376	Syaa.g_01978
OG0001789	Syae.g_00960	Syaa.g_00736
OG0001790	Syae.g_00936	Syaa.g_00760
OG0001792	Syae.g_00685	Syaa.g_00977
OG0001794	Syae.g_00434	Syaa.g_01283
OG0001796	Syae.g_00415	Syaa.g_01303
OG0001797	Syae.g_00335	Syaa.g_01382
OG0001798	Syae.g_00054	Syaa.g_01655
OG0001799	Syae.g_00090	Syaa.g_01617
OG0001800	Syae.g_00006	Syaa.g_01750
OG0001801	Syae.g_02679	Syaa.g_01759
OG0001803	Syae.g_00988	Syaa.g_00709
OG0001804	Syae.g_02221	Syaa.g_02147
OG0001805	Syae.g_02013	Syaa.g_00305
OG0001806	Syae.g_01979	Syaa.g_00272
OG0001807	Syae.g_01887	Syaa.g_00176
OG0001808	Syae.g_01877	Syaa.g_00163
OG0001810	Syae.g_01413	Syaa.g_02432
OG0001811	Syae.g_01472	Syaa.g_02497
OG0001812	Syae.g_01558	Syaa.g_02582
OG0001813	Syae.g_01605	Syaa.g_02646
OG0001814	Syae.g_01698	Syaa.g_02744
OG0001815	Syae.g_01707	Syaa.g_02753
OG0001816	Syae.g_00587	Syaa.g_01082
OG0001817	Syae.g_00162	Syaa.g_01570, Syaa.g_00409, Syaa.g_01714
OG0001838	Syae.g_01720	Syaa.g_00008
OG0001839	Syae.g_01749	Syaa.g_00039
OG0001840	Syae.g_01766	Syaa.g_00056
OG0001841	Syae.g_01773	Syaa.g_00063
OG0001842	Syae.g_01072	Syaa.g_00634
OG0001843	Syae.g_01838	Syaa.g_00131
OG0001844	Syae.g_01839	Syaa.g_00132
OG0001845	Syae.g_01840	Syaa.g_00133
OG0001846	Syae.g_01388	Syaa.g_02408
OG0001847	Syae.g_01386	Syaa.g_02406
OG0001848	Syae.g_01382	Syaa.g_02402
OG0001849	Syae.g_01329	Syaa.g_00328
