Orthogroup	Syaq	Syar
OG0001102	Syaq.g_02266	Syar.g_01620
OG0001103	Syaq.g_02268	Syar.g_01618
OG0001104	Syaq.g_02316	Syar.g_02616
OG0001105	Syaq.g_02320	Syar.g_02620
OG0001106	Syaq.g_02471	Syar.g_02553
OG0001109	Syaq.g_02493	Syar.g_02529
OG0001110	Syaq.g_02495	Syar.g_02527
OG0001111	Syaq.g_02497	Syar.g_02525
OG0001112	Syaq.g_02499	Syar.g_02523
OG0001113	Syaq.g_02539	Syar.g_02522
OG0001114	Syaq.g_02500	Syar.g_02521
OG0001115	Syaq.g_02504	Syar.g_02519
OG0001116	Syaq.g_02506	Syar.g_02517
OG0001117	Syaq.g_02507	Syar.g_02516
OG0001118	Syaq.g_02508	Syar.g_02515
OG0001119	Syaq.g_02510	Syar.g_02513
OG0001120	Syaq.g_02514	Syar.g_02507
OG0001122	Syaq.g_00069	Syar.g_01803
OG0001123	Syaq.g_00061	Syar.g_01796
OG0001124	Syaq.g_00060	Syar.g_01793
OG0001125	Syaq.g_00058	Syar.g_01791
OG0001126	Syaq.g_02693	Syar.g_01375
OG0001127	Syaq.g_02692	Syar.g_01374
OG0001128	Syaq.g_02689	Syar.g_01371
OG0001129	Syaq.g_02687	Syar.g_01369
OG0001130	Syaq.g_02686	Syar.g_01368
OG0001131	Syaq.g_02284	Syar.g_02448
OG0001132	Syaq.g_01872	Syar.g_00684
OG0001133	Syaq.g_02063	Syar.g_02249
OG0001134	Syaq.g_02213	Syar.g_02235
OG0001135	Syaq.g_02212	Syar.g_02232
OG0001136	Syaq.g_00252	Syar.g_01536
OG0001137	Syaq.g_00228	Syar.g_01944
OG0001138	Syaq.g_00196	Syar.g_01977
OG0001139	Syaq.g_00194	Syar.g_01980
OG0001140	Syaq.g_00193	Syar.g_01981
OG0001141	Syaq.g_00192	Syar.g_01982
OG0001142	Syaq.g_00191	Syar.g_01983
OG0001143	Syaq.g_00182	Syar.g_01698
OG0001144	Syaq.g_00166	Syar.g_01707
OG0001145	Syaq.g_00284	Syar.g_02769
OG0001146	Syaq.g_00305	Syar.g_02782
OG0001147	Syaq.g_00438	Syar.g_01276
OG0001148	Syaq.g_01761	Syar.g_01459
OG0001149	Syaq.g_01760	Syar.g_01458
OG0001150	Syaq.g_01759	Syar.g_01457
OG0001151	Syaq.g_01746	Syar.g_01238
OG0001152	Syaq.g_01745	Syar.g_01237
OG0001153	Syaq.g_00413	Syar.g_01398
OG0001154	Syaq.g_00414	Syar.g_01397
OG0001155	Syaq.g_01739	Syar.g_01211
OG0001156	Syaq.g_01729	Syar.g_01185
OG0001157	Syaq.g_01728	Syar.g_01184
OG0001158	Syaq.g_01727	Syar.g_01183
OG0001159	Syaq.g_01726	Syar.g_01182
OG0001160	Syaq.g_01693	Syar.g_02908
OG0001161	Syaq.g_01233	Syar.g_00382
OG0001162	Syaq.g_00331	Syar.g_03081
OG0001163	Syaq.g_01685	Syar.g_02917
OG0001164	Syaq.g_01679	Syar.g_02922
OG0001165	Syaq.g_01674	Syar.g_02927
OG0001166	Syaq.g_01652	Syar.g_02959
OG0001167	Syaq.g_01039	Syar.g_02982
OG0001169	Syaq.g_01620	Syar.g_02985
OG0001170	Syaq.g_01618	Syar.g_02987
OG0001171	Syaq.g_01607	Syar.g_02999
OG0001172	Syaq.g_00690	Syar.g_00143
OG0001173	Syaq.g_00689	Syar.g_00142
OG0001174	Syaq.g_00681	Syar.g_00134
OG0001175	Syaq.g_00680	Syar.g_00133
OG0001176	Syaq.g_00656	Syar.g_01025
OG0001177	Syaq.g_00658	Syar.g_01023
OG0001178	Syaq.g_01667	Syar.g_02943
OG0001179	Syaq.g_00626	Syar.g_01055
OG0001181	Syaq.g_00596	Syar.g_01082
OG0001182	Syaq.g_00587	Syar.g_01090
OG0001183	Syaq.g_00579	Syar.g_01096
OG0001184	Syaq.g_00995	Syar.g_00653
OG0001185	Syaq.g_01022	Syar.g_00614
OG0001186	Syaq.g_01058	Syar.g_00562
OG0001187	Syaq.g_01061	Syar.g_00548
OG0001188	Syaq.g_01065	Syar.g_00546
OG0001189	Syaq.g_01095	Syar.g_00525
OG0001190	Syaq.g_01264	Syar.g_00330
OG0001191	Syaq.g_01248	Syar.g_00349
OG0001192	Syaq.g_01242	Syar.g_00356
OG0001193	Syaq.g_01217	Syar.g_00711
OG0001194	Syaq.g_01214	Syar.g_00622
OG0001195	Syaq.g_01213	Syar.g_00623
OG0001196	Syaq.g_01169	Syar.g_00453
OG0001197	Syaq.g_01167	Syar.g_00455
OG0001198	Syaq.g_01153	Syar.g_00467
OG0001199	Syaq.g_01553	Syar.g_03045
OG0001200	Syaq.g_01551	Syar.g_03047
OG0001201	Syaq.g_01486	Syar.g_03120
OG0001202	Syaq.g_01358	Syar.g_00991
OG0001203	Syaq.g_01581	Syar.g_03021
OG0001204	Syaq.g_00709	Syar.g_00154
OG0001205	Syaq.g_00491	Syar.g_02869
OG0001207	Syaq.g_01764	Syar.g_01462
OG0001208	Syaq.g_01774	Syar.g_01471
OG0001211	Syaq.g_01932	Syar.g_02323
OG0001212	Syaq.g_01990	Syar.g_02027
OG0001213	Syaq.g_02072	Syar.g_02239
OG0001214	Syaq.g_02084	Syar.g_02420
OG0001215	Syaq.g_02580	Syar.g_00965
OG0001216	Syaq.g_00026	Syar.g_01909
OG0001217	Syaq.g_01885	Syar.g_02852
OG0001218	Syaq.g_00423	Syar.g_01388
OG0001219	Syaq.g_02434	Syar.g_02585
OG0001222	Syaq.g_02472	Syar.g_02552
OG0001223	Syaq.g_02516	Syar.g_02505
OG0001224	Syaq.g_02683	Syar.g_01361
OG0001225	Syaq.g_02681	Syar.g_01929
OG0001226	Syaq.g_01543	Syar.g_03054
OG0001227	Syaq.g_00333	Syar.g_02213
OG0001230	Syaq.g_00361	Syar.g_02816
OG0001231	Syaq.g_01133	Syar.g_00485
OG0001232	Syaq.g_01643	Syar.g_02968
OG0001233	Syaq.g_01617	Syar.g_02988
OG0001235	Syaq.g_00665	Syar.g_01019
OG0001236	Syaq.g_00990	Syar.g_00657
OG0001237	Syaq.g_00999	Syar.g_00652
OG0001238	Syaq.g_01246	Syar.g_00351
OG0001239	Syaq.g_01556	Syar.g_03043
OG0001240	Syaq.g_01502	Syar.g_03101
OG0001241	Syaq.g_01492	Syar.g_03149, Syar.g_03112
OG0001243	Syaq.g_01457	Syar.g_00051
OG0001244	Syaq.g_01430	Syar.g_00075
OG0001245	Syaq.g_01916	Syar.g_00999
OG0001246	Syaq.g_01802	Syar.g_01910
OG0001248	Syaq.g_01891	Syar.g_02059
OG0001249	Syaq.g_00563	Syar.g_01113
OG0001250	Syaq.g_02389	Syar.g_01819, Syar.g_03240
OG0001251	Syaq.g_02135	Syar.g_02575
OG0001252	Syaq.g_02690	Syar.g_01372
OG0001253	Syaq.g_01918	Syar.g_02015
OG0001254	Syaq.g_02214	Syar.g_02233
OG0001255	Syaq.g_02111	Syar.g_01746
OG0001256	Syaq.g_01686	Syar.g_02915
OG0001258	Syaq.g_01676	Syar.g_02925
OG0001259	Syaq.g_01619	Syar.g_02986
OG0001260	Syaq.g_01595	Syar.g_03007
OG0001262	Syaq.g_01093	Syar.g_00527
OG0001263	Syaq.g_01454	Syar.g_00054
OG0001265	Syaq.g_01466	Syar.g_00041
OG0001266	Syaq.g_01354	Syar.g_00987
OG0001267	Syaq.g_00763	Syar.g_00225
OG0001268	Syaq.g_00553	Syar.g_01124
OG0001269	Syaq.g_01866	Syar.g_00688
OG0001270	Syaq.g_00504	Syar.g_01175
OG0001271	Syaq.g_00445	Syar.g_01270
OG0001272	Syaq.g_01778	Syar.g_01475
OG0001273	Syaq.g_02077	Syar.g_02413
OG0001274	Syaq.g_01303	Syar.g_00929
OG0001275	Syaq.g_02531	Syar.g_02490
OG0001276	Syaq.g_00062	Syar.g_01797
OG0001278	Syaq.g_00155	Syar.g_01720
OG0001279	Syaq.g_01867	Syar.g_02841
OG0001280	Syaq.g_00294	Syar.g_03317
OG0001281	Syaq.g_00306	Syar.g_02783
OG0001282	Syaq.g_01762	Syar.g_01460, Syar.g_01351
OG0001283	Syaq.g_01175	Syar.g_00447
OG0001284	Syaq.g_01700	Syar.g_02900
OG0001285	Syaq.g_01639	Syar.g_02972
OG0001286	Syaq.g_00602	Syar.g_01077
OG0001287	Syaq.g_01030	Syar.g_00606
OG0001289	Syaq.g_01528	Syar.g_03080
OG0001290	Syaq.g_01493	Syar.g_03111
OG0001291	Syaq.g_01444	Syar.g_00064
OG0001293	Syaq.g_00736	Syar.g_00198
OG0001294	Syaq.g_02252	Syar.g_01687
OG0001296	Syaq.g_01808	Syar.g_01506
OG0001297	Syaq.g_01812	Syar.g_01510
OG0001298	Syaq.g_01967	Syar.g_02210
OG0001299	Syaq.g_02246	Syar.g_01915
OG0001303	Syaq.g_02437	Syar.g_02583
OG0001304	Syaq.g_00049	Syar.g_01557
OG0001305	Syaq.g_02673	Syar.g_01937
OG0001306	Syaq.g_00267	Syar.g_01521
OG0001308	Syaq.g_00385	Syar.g_02798
OG0001312	Syaq.g_02449	Syar.g_02569
OG0001315	Syaq.g_00581	Syar.g_01094
OG0001317	Syaq.g_01576	Syar.g_03025
OG0001318	Syaq.g_00728	Syar.g_00186
OG0001319	Syaq.g_00751	Syar.g_00215
OG0001325	Syaq.g_00030	Syar.g_01577
OG0001326	Syaq.g_01205	Syar.g_00632
OG0001327	Syaq.g_02259	Syar.g_01674
OG0001329	Syaq.g_02113	Syar.g_02337
OG0001331	Syaq.g_01757	Syar.g_01455
OG0001336	Syaq.g_01174	Syar.g_00448
OG0001337	Syaq.g_00564	Syar.g_01112
OG0001343	Syaq.g_00700	Syar.g_03210
OG0001345	Syaq.g_00213	Syar.g_01958
OG0001346	Syaq.g_00298	Syar.g_02778
OG0001347	Syaq.g_01063	Syar.g_00565
OG0001348	Syaq.g_02703	Syar.g_02259
OG0001351	Syaq.g_00476	Syar.g_01420
OG0001353	Syaq.g_02379	Syar.g_01809
OG0001354	Syaq.g_02503	Syar.g_02520
OG0001355	Syaq.g_00797	Syar.g_01912
OG0001356	Syaq.g_00127	Syar.g_00176
OG0001358	Syaq.g_02056	Syar.g_02262
OG0001359	Syaq.g_00699	Syar.g_03211
OG0001360	Syaq.g_00211	Syar.g_01961
OG0001361	Syaq.g_00216	Syar.g_01955
OG0001364	Syaq.g_00972	Syar.g_00284
OG0001365	Syaq.g_01259	Syar.g_00335
OG0001366	Syaq.g_01649	Syar.g_02962
OG0001373	Syaq.g_01206	Syar.g_00631
OG0001374	Syaq.g_01198	Syar.g_00642
OG0001378	Syaq.g_00506	Syar.g_01174
OG0001379	Syaq.g_00289	Syar.g_02772
OG0001382	Syaq.g_00662	Syar.g_02834, Syar.g_03204
OG0001383	Syaq.g_01587	Syar.g_01880
OG0001383	Syaq.g_01588, Syaq.g_01292	Syar.g_03016
OG0001385	Syaq.g_01209	Syar.g_00628
OG0001386	Syaq.g_01208	Syar.g_00629
OG0001387	Syaq.g_01207	Syar.g_00630
OG0001388	Syaq.g_01204	Syar.g_00635
OG0001389	Syaq.g_01203	Syar.g_00636
OG0001390	Syaq.g_01202	Syar.g_00637
OG0001391	Syaq.g_01201	Syar.g_00638
OG0001392	Syaq.g_01200	Syar.g_00640
OG0001393	Syaq.g_01199	Syar.g_00641
OG0001394	Syaq.g_02307	Syar.g_02608
OG0001395	Syaq.g_00045	Syar.g_01561
OG0001396	Syaq.g_01064	Syar.g_00566
OG0001401	Syaq.g_02383	Syar.g_01813
OG0001402	Syaq.g_02061	Syar.g_02252
OG0001408	Syaq.g_02125	Syar.g_02042
OG0001412	Syaq.g_01062	Syar.g_00564
OG0001413	Syaq.g_02051	Syar.g_02062
OG0001416	Syaq.g_00303	Syar.g_00433
OG0001417	Syaq.g_02502	Syar.g_01885
OG0001418	Syaq.g_00243	Syar.g_01546
OG0001420	Syaq.g_01833	Syar.g_02680
OG0001428	Syaq.g_01396	Syar.g_00108
OG0001429	Syaq.g_02438	Syar.g_02582
OG0001430	Syaq.g_01271	Syar.g_03306
OG0001432	Syaq.g_01862	Syar.g_02064, Syar.g_02123
OG0001433	Syaq.g_00128	Syar.g_00173
OG0001434	Syaq.g_02312	Syar.g_02613
OG0001435	Syaq.g_02265	Syar.g_01621
OG0001436	Syaq.g_00967	Syar.g_03234
OG0001438	Syaq.g_00778	Syar.g_00240
OG0001439	Syaq.g_00863	Syar.g_00824
OG0001441	Syaq.g_01822	Syar.g_02691
OG0001442	Syaq.g_02322	Syar.g_02622
OG0001443	Syaq.g_01236	Syar.g_00378
OG0001444	Syaq.g_01508	Syar.g_03096
OG0001444	Syaq.g_01042	Syar.g_03093
OG0001447	Syaq.g_01456	Syar.g_00052
OG0001449	Syaq.g_00698	Syar.g_01897
OG0001452	Syaq.g_00723	Syar.g_00167
OG0001453	Syaq.g_02522	Syar.g_02498
OG0001454	Syaq.g_01917	Syar.g_02065, Syar.g_02122
OG0001456	Syaq.g_01196	Syar.g_00643
OG0001457	Syaq.g_01195	Syar.g_00644
OG0001458	Syaq.g_01194	Syar.g_00645
OG0001460	Syaq.g_00129	Syar.g_00172
OG0001461	Syaq.g_02163	Syar.g_02478
OG0001462	Syaq.g_01108	Syar.g_00511
OG0001467	Syaq.g_00354	Syar.g_01745
OG0001470	Syaq.g_00903	Syar.g_02358, Syar.g_02369
OG0001471	Syaq.g_00859	Syar.g_00830
OG0001474	Syaq.g_00552	Syar.g_01125
OG0001475	Syaq.g_00905	Syar.g_02370
OG0001477	Syaq.g_02599	Syar.g_02277
OG0001478	Syaq.g_00457	Syar.g_01259
OG0001479	Syaq.g_00555	Syar.g_01122
OG0001480	Syaq.g_02121	Syar.g_02013
OG0001482	Syaq.g_02512	Syar.g_02511
OG0001486	Syaq.g_00251	Syar.g_01537
OG0001487	Syaq.g_00422	Syar.g_01389
OG0001488	Syaq.g_00224	Syar.g_03222, Syar.g_01948
OG0001489	Syaq.g_00591, Syaq.g_02565	Syar.g_01087
OG0001492	Syaq.g_00158	Syar.g_01717
OG0001493	Syaq.g_00150	Syar.g_01725
OG0001495	Syaq.g_00659	Syar.g_01022
OG0001496	Syaq.g_02596	Syar.g_02279
OG0001497	Syaq.g_02598	Syar.g_02278
OG0001498	Syaq.g_00528	Syar.g_03286
OG0001502	Syaq.g_02407	Syar.g_01840
OG0001505	Syaq.g_00906	Syar.g_02696
OG0001508	Syaq.g_00902	Syar.g_02372
OG0001510	Syaq.g_01034	Syar.g_00601
OG0001511	Syaq.g_01478	Syar.g_03129
OG0001512	Syaq.g_01583	Syar.g_03020
OG0001513	Syaq.g_00998	Syar.g_00995
OG0001514	Syaq.g_02595	Syar.g_02280
OG0001515	Syaq.g_02585	Syar.g_03266, Syar.g_02594
OG0001516	Syaq.g_02243	Syar.g_01918
OG0001517	Syaq.g_00558	Syar.g_01119
OG0001518	Syaq.g_01244	Syar.g_00353
OG0001519	Syaq.g_01234	Syar.g_00380, Syar.g_00002
OG0001520	Syaq.g_01953	Syar.g_02053
OG0001525	Syaq.g_02129	Syar.g_01315
OG0001527	Syaq.g_01946	Syar.g_02309
OG0001528	Syaq.g_00904	Syar.g_02371
OG0001529	Syaq.g_01102	Syar.g_00518
OG0001530	Syaq.g_01480	Syar.g_03127
OG0001531	Syaq.g_01584	Syar.g_03019
OG0001532	Syaq.g_00195	Syar.g_01978
OG0001533	Syaq.g_00470, Syaq.g_00508	Syar.g_01173
OG0001534	Syaq.g_00048	Syar.g_01558
OG0001535	Syaq.g_00065	Syar.g_01799
OG0001536	Syaq.g_02480	Syar.g_02544
OG0001537	Syaq.g_02301	Syar.g_02602
OG0001538	Syaq.g_02345	Syar.g_02644
OG0001539	Syaq.g_02261	Syar.g_01626
OG0001540	Syaq.g_01452	Syar.g_00056
OG0001541	Syaq.g_01387	Syar.g_00117
OG0001542	Syaq.g_01379	Syar.g_00128
OG0001544	Syaq.g_01235	Syar.g_00379
OG0001545	Syaq.g_01185	Syar.g_00865
OG0001546	Syaq.g_01825	Syar.g_03276, Syar.g_02688
OG0001547	Syaq.g_02422	Syar.g_01855
OG0001549	Syaq.g_02416	Syar.g_02838
OG0001554	Syaq.g_01266	Syar.g_00327
OG0001556	Syaq.g_02654	Syar.g_00177
OG0001557	Syaq.g_02308	Syar.g_02609
OG0001558	Syaq.g_01130	Syar.g_00488
OG0001559	Syaq.g_01481	Syar.g_03126
OG0001560	Syaq.g_01494	Syar.g_03110
OG0001561	Syaq.g_00059	Syar.g_01792
OG0001562	Syaq.g_00073	Syar.g_02484
OG0001563	Syaq.g_00608	Syar.g_01072
OG0001565	Syaq.g_02120	Syar.g_03069
OG0001567	Syaq.g_02421	Syar.g_01847
OG0001568	Syaq.g_02424	Syar.g_01866
OG0001570	Syaq.g_02417	Syar.g_02858
OG0001574	Syaq.g_01944	Syar.g_02311
OG0001575	Syaq.g_01949	Syar.g_02306
OG0001576	Syaq.g_00326	Syar.g_02794
OG0001577	Syaq.g_00254	Syar.g_01534
OG0001580	Syaq.g_01275	Syar.g_00895
OG0001590	Syaq.g_02076	Syar.g_02412
OG0001591	Syaq.g_02254	Syar.g_01685
OG0001592	Syaq.g_01274	Syar.g_03309, Syar.g_00310
OG0001613	Syaq.g_00582	Syar.g_01093
OG0001614	Syaq.g_01020	Syar.g_00617
OG0001615	Syaq.g_02404	Syar.g_03185
OG0001616	Syaq.g_00208	Syar.g_01964
OG0001617	Syaq.g_02593	Syar.g_01972
OG0001618	Syaq.g_00005	Syar.g_01298
OG0001618	Syaq.g_00786	Syar.g_01196
OG0001619	Syaq.g_02469	Syar.g_02556
OG0001620	Syaq.g_00546	Syar.g_01131
OG0001621	Syaq.g_00724	Syar.g_00169
OG0001622	Syaq.g_01176	Syar.g_00446
OG0001623	Syaq.g_00567	Syar.g_01109
OG0001623	Syaq.g_00571	Syar.g_01104
OG0001624	Syaq.g_02116	Syar.g_01312, Syar.g_02156
OG0001625	Syaq.g_00730	Syar.g_00192
OG0001627	Syaq.g_01735	Syar.g_01215
OG0001634	Syaq.g_02249	Syar.g_01691
OG0001636	Syaq.g_01109	Syar.g_00510
OG0001637	Syaq.g_01603	Syar.g_00971, Syar.g_02007
OG0001638	Syaq.g_01660	Syar.g_03132, Syar.g_02949
OG0001639	Syaq.g_01738	Syar.g_01212
OG0001640	Syaq.g_02695	Syar.g_01377
OG0001641	Syaq.g_02520	Syar.g_02500
OG0001642	Syaq.g_02411	Syar.g_01387
OG0001643	Syaq.g_02087	Syar.g_02423
OG0001645	Syaq.g_01853	Syar.g_02340
OG0001647	Syaq.g_00753	Syar.g_00217
OG0001652	Syaq.g_01132	Syar.g_00486
OG0001653	Syaq.g_01505	Syar.g_03099
OG0001654	Syaq.g_01736	Syar.g_01214
OG0001657	Syaq.g_01413	Syar.g_00089
OG0001658	Syaq.g_01265	Syar.g_00329
OG0001659	Syaq.g_00199	Syar.g_01973
OG0001671	Syaq.g_01316	Syar.g_00943
OG0001672	Syaq.g_01545	Syar.g_03053
OG0001673	Syaq.g_01569	Syar.g_03028
OG0001675	Syaq.g_02535	Syar.g_02486
OG0001677	Syaq.g_00578	Syar.g_01097
OG0001678	Syaq.g_00691	Syar.g_00144
OG0001679	Syaq.g_02436	Syar.g_00032
OG0001682	Syaq.g_00034	Syar.g_01573
OG0001683	Syaq.g_00923, Syaq.g_01636, Syaq.g_00117, Syaq.g_00125, Syaq.g_00787, Syaq.g_00927, Syaq.g_02006, Syaq.g_02218	Syar.g_02716
OG0001692	Syaq.g_00366	Syar.g_02812
OG0001694	Syaq.g_00765	Syar.g_00227
OG0001695	Syaq.g_01191	Syar.g_00864
OG0001703	Syaq.g_01765	Syar.g_01463
OG0001713	Syaq.g_00232	Syar.g_02147
OG0001715	Syaq.g_01875	Syar.g_00804
OG0001716	Syaq.g_01334	Syar.g_00805
OG0001726	Syaq.g_02419	Syar.g_01863
OG0001729	Syaq.g_01589	Syar.g_03015
OG0001730	Syaq.g_01591	Syar.g_00837, Syar.g_00806
OG0001731	Syaq.g_01717	Syar.g_02884
OG0001732	Syaq.g_00173	Syar.g_00464, Syar.g_01702
OG0001733	Syaq.g_02256	Syar.g_00179
OG0001735	Syaq.g_02236	Syar.g_02469
OG0001737	Syaq.g_00843	Syar.g_00855
OG0001738	Syaq.g_00879	Syar.g_00717
OG0001739	Syaq.g_01192	Syar.g_00862
OG0001748	Syaq.g_01314	Syar.g_00941
OG0001749	Syaq.g_00959	Syar.g_00264
OG0001750	Syaq.g_01507	Syar.g_03097, Syar.g_01648
OG0001751	Syaq.g_01568	Syar.g_03029
OG0001752	Syaq.g_01593	Syar.g_03214, Syar.g_03009
OG0001753	Syaq.g_00080, Syaq.g_00238	Syar.g_00919, Syar.g_01879
OG0001754	Syaq.g_01598	Syar.g_00973
OG0001755	Syaq.g_01817	Syar.g_01515
OG0001756	Syaq.g_01237	Syar.g_00384
OG0001761	Syaq.g_02021	Syar.g_01703, Syar.g_00182
OG0001762	Syaq.g_02528	Syar.g_02493
OG0001763	Syaq.g_02515	Syar.g_02506
OG0001764	Syaq.g_02427	Syar.g_01870
OG0001766	Syaq.g_00854	Syar.g_00902
OG0001767	Syaq.g_00965	Syar.g_02733
OG0001768	Syaq.g_01373	Syar.g_02918
OG0001783	Syaq.g_01025	Syar.g_00611
OG0001784	Syaq.g_01512	Syar.g_03090
OG0001786	Syaq.g_01698	Syar.g_02903
OG0001787	Syaq.g_01837	Syar.g_03272, Syar.g_01927
OG0001788	Syaq.g_01840	Syar.g_02351
OG0001789	Syaq.g_00296	Syar.g_02776
OG0001790	Syaq.g_00260	Syar.g_01528
OG0001792	Syaq.g_00165	Syar.g_01708
OG0001794	Syaq.g_00051	Syar.g_03304
OG0001796	Syaq.g_00071	Syar.g_01808
OG0001797	Syaq.g_02461	Syar.g_00681
OG0001798	Syaq.g_02064	Syar.g_02248
OG0001799	Syaq.g_02103	Syar.g_02434
OG0001800	Syaq.g_00346	Syar.g_02840
OG0001801	Syaq.g_00356	Syar.g_02821
OG0001803	Syaq.g_00495	Syar.g_02873
OG0001804	Syaq.g_00527	Syar.g_01164
OG0001805	Syaq.g_00719	Syar.g_00927
OG0001806	Syaq.g_00752	Syar.g_00216
OG0001808	Syaq.g_00979	Syar.g_00286, Syar.g_03226
OG0001809	Syaq.g_01441	Syar.g_02274
OG0001810	Syaq.g_01439	Syar.g_00071
OG0001811	Syaq.g_01381	Syar.g_00125, Syar.g_02050
OG0001812	Syaq.g_01273	Syar.g_00311
OG0001813	Syaq.g_01230	Syar.g_00696
OG0001814	Syaq.g_01166	Syar.g_00456
OG0001815	Syaq.g_01155	Syar.g_00465
OG0001816	Syaq.g_02258	Syar.g_01675
OG0001817	Syaq.g_00076	Syar.g_00012
OG0001818	Syaq.g_00116, Syaq.g_00124, Syaq.g_00788, Syaq.g_00928, Syaq.g_02007, Syaq.g_02219	Syar.g_02715
OG0001837	Syaq.g_01315	Syar.g_00942
OG0001838	Syaq.g_01142	Syar.g_00478
OG0001839	Syaq.g_01113	Syar.g_00506
OG0001840	Syaq.g_01096	Syar.g_00524
OG0001841	Syaq.g_01087	Syar.g_00531
OG0001843	Syaq.g_01019	Syar.g_00618
OG0001844	Syaq.g_01018	Syar.g_00619
OG0001845	Syaq.g_01017	Syar.g_00621
OG0001846	Syaq.g_01464	Syar.g_00044
OG0001847	Syaq.g_01465	Syar.g_00042
OG0001848	Syaq.g_01469	Syar.g_00037
OG0001849	Syaq.g_01529	Syar.g_03079
OG0001850	Syaq.g_01542	Syar.g_03055
OG0001851	Syaq.g_01549	Syar.g_03049
OG0001852	Syaq.g_01550	Syar.g_03048
OG0001853	Syaq.g_01557	Syar.g_03042
OG0001854	Syaq.g_01578	Syar.g_03023
OG0001856	Syaq.g_01694	Syar.g_02907
OG0001857	Syaq.g_01697	Syar.g_02904
OG0001858	Syaq.g_01722	Syar.g_02339
OG0001859	Syaq.g_01753	Syar.g_01451
OG0001860	Syaq.g_01767	Syar.g_01465
OG0001861	Syaq.g_01779	Syar.g_01476
OG0001862	Syaq.g_01791	Syar.g_01488
OG0001863	Syaq.g_01797	Syar.g_01495
OG0001864	Syaq.g_01850	Syar.g_02227
OG0001865	Syaq.g_01980	Syar.g_02198
OG0001866	Syaq.g_02004	Syar.g_02174
OG0001867	Syaq.g_02019	Syar.g_02172
OG0001868	Syaq.g_00302	Syar.g_02780
OG0001869	Syaq.g_00255	Syar.g_01533
OG0001870	Syaq.g_00246	Syar.g_01543
OG0001871	Syaq.g_00240	Syar.g_01552
OG0001872	Syaq.g_00160	Syar.g_01715
OG0001873	Syaq.g_00207	Syar.g_01965
OG0001874	Syaq.g_00210	Syar.g_01962
OG0001877	Syaq.g_02586	Syar.g_02593
OG0001878	Syaq.g_02532	Syar.g_02489
OG0001879	Syaq.g_02525	Syar.g_02495
OG0001880	Syaq.g_02489	Syar.g_03302, Syar.g_02535
OG0001881	Syaq.g_02488	Syar.g_03301, Syar.g_02536
OG0001882	Syaq.g_02464	Syar.g_00678, Syar.g_03147
OG0001883	Syaq.g_02455	Syar.g_02561
OG0001884	Syaq.g_01869	Syar.g_02571
OG0001885	Syaq.g_02432	Syar.g_02587
OG0001886	Syaq.g_02428	Syar.g_01871
OG0001887	Syaq.g_02279	Syar.g_01971
OG0001888	Syaq.g_02314	Syar.g_02614
OG0001889	Syaq.g_02355	Syar.g_02654
OG0001890	Syaq.g_02396	Syar.g_01831
OG0001891	Syaq.g_02402	Syar.g_01839
OG0001892	Syaq.g_02119	Syar.g_03139, Syar.g_02837
OG0001893	Syaq.g_02065	Syar.g_02247
OG0001894	Syaq.g_02081	Syar.g_02417
OG0001895	Syaq.g_00351	Syar.g_02824
OG0001896	Syaq.g_00511	Syar.g_01171
OG0001897	Syaq.g_00549	Syar.g_01128
OG0001898	Syaq.g_00566	Syar.g_01110
OG0001899	Syaq.g_00619	Syar.g_01062
OG0001900	Syaq.g_00737	Syar.g_00200
OG0001901	Syaq.g_00738	Syar.g_00201
OG0001902	Syaq.g_00770	Syar.g_00232
OG0001903	Syaq.g_00779	Syar.g_00241
OG0001904	Syaq.g_00970	Syar.g_00282
OG0001905	Syaq.g_00982	Syar.g_00288
OG0001906	Syaq.g_01451	Syar.g_00057
OG0001907	Syaq.g_01433	Syar.g_00072
OG0001908	Syaq.g_01385	Syar.g_00119
OG0001909	Syaq.g_01375	Syar.g_01010
OG0001910	Syaq.g_01311	Syar.g_00937
OG0001912	Syaq.g_01252	Syar.g_00345
OG0001913	Syaq.g_01250	Syar.g_00347
OG0001914	Syaq.g_02168	Syar.g_02237
OG0001915	Syaq.g_01158	Syar.g_00462
OG0001917	Syaq.g_00063	Syar.g_01798
OG0001924	Syaq.g_02038	Syar.g_02672
OG0001925	Syaq.g_02037	Syar.g_02671
OG0001926	Syaq.g_02036	Syar.g_02669
OG0001927	Syaq.g_02035	Syar.g_02668
OG0001929	Syaq.g_01080	Syar.g_00538
OG0001932	Syaq.g_01021	Syar.g_00616
OG0001933	Syaq.g_01484	Syar.g_03122
OG0001934	Syaq.g_01498	Syar.g_03106
OG0001935	Syaq.g_01552	Syar.g_03046
OG0001937	Syaq.g_01709	Syar.g_02892
OG0001938	Syaq.g_01769	Syar.g_01467
OG0001939	Syaq.g_02112	Syar.g_00339
OG0001940	Syaq.g_01966	Syar.g_02211
OG0001941	Syaq.g_00307	Syar.g_02784
OG0001942	Syaq.g_00280	Syar.g_01836
OG0001943	Syaq.g_00230	Syar.g_01382
OG0001944	Syaq.g_02418	Syar.g_02836
OG0001946	Syaq.g_02587	Syar.g_02597
OG0001947	Syaq.g_02697	Syar.g_01379
OG0001948	Syaq.g_02517	Syar.g_02504
OG0001949	Syaq.g_02498	Syar.g_02524
