Orthogroup	Syaq	Praf
OG0001128	Syaq.g_02689	Praf.g_01283
OG0001129	Syaq.g_02687	Praf.g_01281
OG0001130	Syaq.g_02686	Praf.g_01280
OG0001131	Syaq.g_02284	Praf.g_01296
OG0001132	Syaq.g_01872	Praf.g_01652
OG0001133	Syaq.g_02063	Praf.g_01671
OG0001134	Syaq.g_02213	Praf.g_02690
OG0001135	Syaq.g_02212	Praf.g_02692
OG0001136	Syaq.g_00252	Praf.g_00852
OG0001137	Syaq.g_00228	Praf.g_00872
OG0001138	Syaq.g_00196	Praf.g_00923
OG0001139	Syaq.g_00194	Praf.g_00925
OG0001140	Syaq.g_00193	Praf.g_00926
OG0001141	Syaq.g_00192	Praf.g_00927
OG0001142	Syaq.g_00191	Praf.g_00928
OG0001143	Syaq.g_00182	Praf.g_00912
OG0001144	Syaq.g_00166	Praf.g_00904
OG0001145	Syaq.g_00284	Praf.g_00806
OG0001146	Syaq.g_00305	Praf.g_00790
OG0001147	Syaq.g_00438	Praf.g_01897
OG0001148	Syaq.g_01761	Praf.g_00582
OG0001149	Syaq.g_01760	Praf.g_00581
OG0001150	Syaq.g_01759	Praf.g_00580
OG0001151	Syaq.g_01746	Praf.g_00568
OG0001152	Syaq.g_01745	Praf.g_00567
OG0001153	Syaq.g_00413	Praf.g_01842
OG0001154	Syaq.g_00414	Praf.g_01843
OG0001155	Syaq.g_01739	Praf.g_00540
OG0001156	Syaq.g_01729	Praf.g_00537
OG0001157	Syaq.g_01728	Praf.g_01653
OG0001158	Syaq.g_01727	Praf.g_00536
OG0001159	Syaq.g_01726	Praf.g_00535
OG0001160	Syaq.g_01693	Praf.g_00504
OG0001161	Syaq.g_01233	Praf.g_01650
OG0001162	Syaq.g_00331	Praf.g_01145
OG0001163	Syaq.g_01685	Praf.g_00492
OG0001164	Syaq.g_01679	Praf.g_00487
OG0001165	Syaq.g_01674	Praf.g_00484
OG0001166	Syaq.g_01652	Praf.g_00459
OG0001167	Syaq.g_01039	Praf.g_00437
OG0001169	Syaq.g_01620	Praf.g_00433
OG0001170	Syaq.g_01618	Praf.g_00431
OG0001171	Syaq.g_01607	Praf.g_00421
OG0001172	Syaq.g_00690	Praf.g_02197
OG0001173	Syaq.g_00689	Praf.g_02196
OG0001174	Syaq.g_00681	Praf.g_02188
OG0001175	Syaq.g_00680	Praf.g_02187
OG0001176	Syaq.g_00656	Praf.g_02171
OG0001177	Syaq.g_00658	Praf.g_02173
OG0001178	Syaq.g_01667	Praf.g_00474
OG0001179	Syaq.g_00626	Praf.g_02137
OG0001180	Syaq.g_00600	Praf.g_02109
OG0001181	Syaq.g_00596	Praf.g_02105
OG0001182	Syaq.g_00587	Praf.g_02096
OG0001183	Syaq.g_00579	Praf.g_02081
OG0001184	Syaq.g_00995	Praf.g_02391
OG0001185	Syaq.g_01022	Praf.g_00184
OG0001186	Syaq.g_01058	Praf.g_00091
OG0001187	Syaq.g_01061	Praf.g_00088
OG0001188	Syaq.g_01065	Praf.g_00083
OG0001189	Syaq.g_01095	Praf.g_00058
OG0001190	Syaq.g_01264	Praf.g_02656
OG0001191	Syaq.g_01248	Praf.g_02669
OG0001192	Syaq.g_01242	Praf.g_02674
OG0001193	Syaq.g_01217	Praf.g_02724
OG0001194	Syaq.g_01214	Praf.g_02728
OG0001195	Syaq.g_01213	Praf.g_02729
OG0001196	Syaq.g_01169	Praf.g_02766
OG0001197	Syaq.g_01167	Praf.g_02768
OG0001198	Syaq.g_01153	Praf.g_02780
OG0001199	Syaq.g_01553	Praf.g_00315
OG0001200	Syaq.g_01551	Praf.g_00313
OG0001201	Syaq.g_01486	Praf.g_00243
OG0001203	Syaq.g_01581	Praf.g_00387
OG0001204	Syaq.g_00709	Praf.g_02206
OG0001205	Syaq.g_00491	Praf.g_01979
OG0001206	Syaq.g_00468	Praf.g_01941
OG0001207	Syaq.g_01764	Praf.g_00586
OG0001208	Syaq.g_01774	Praf.g_00597
OG0001209	Syaq.g_01841	Praf.g_00663
OG0001210	Syaq.g_01852	Praf.g_00673
OG0001211	Syaq.g_01932	Praf.g_00690
OG0001212	Syaq.g_01990	Praf.g_00750
OG0001213	Syaq.g_02072	Praf.g_01684
OG0001214	Syaq.g_02084	Praf.g_01694
OG0001215	Syaq.g_02580	Praf.g_01220
OG0001216	Syaq.g_00026	Praf.g_01304
OG0001217	Syaq.g_01885	Praf.g_00710
OG0001218	Syaq.g_00423	Praf.g_01853
OG0001219	Syaq.g_02434	Praf.g_01432
OG0001220	Syaq.g_02412	Praf.g_01619
OG0001221	Syaq.g_02300	Praf.g_01480
OG0001222	Syaq.g_02472	Praf.g_02684
OG0001223	Syaq.g_02516	Praf.g_01364
OG0001224	Syaq.g_02683	Praf.g_01278
OG0001225	Syaq.g_02681	Praf.g_01276
OG0001226	Syaq.g_01543	Praf.g_00991
OG0001227	Syaq.g_00333	Praf.g_00558
OG0001230	Syaq.g_00361	Praf.g_01784
OG0001231	Syaq.g_01133	Praf.g_00017
OG0001232	Syaq.g_01643	Praf.g_00454
OG0001233	Syaq.g_01617	Praf.g_00430
OG0001234	Syaq.g_00676	Praf.g_02184
OG0001235	Syaq.g_00665	Praf.g_02176
OG0001236	Syaq.g_00990	Praf.g_02387
OG0001237	Syaq.g_00999	Praf.g_02392
OG0001238	Syaq.g_01246	Praf.g_02670
OG0001239	Syaq.g_01556	Praf.g_00318
OG0001240	Syaq.g_01502	Praf.g_00260
OG0001241	Syaq.g_01492	Praf.g_00250
OG0001243	Syaq.g_01457	Praf.g_02402
OG0001244	Syaq.g_01430	Praf.g_02429
OG0001245	Syaq.g_01916	Praf.g_01003
OG0001246	Syaq.g_01802	Praf.g_00624
OG0001248	Syaq.g_01891	Praf.g_01210
OG0001249	Syaq.g_00563	Praf.g_02063
OG0001250	Syaq.g_02389	Praf.g_01598
OG0001252	Syaq.g_02690	Praf.g_01284
OG0001253	Syaq.g_01918	Praf.g_01008
OG0001254	Syaq.g_02214	Praf.g_02691
OG0001255	Syaq.g_02111	Praf.g_01134
OG0001256	Syaq.g_01686	Praf.g_00497
OG0001258	Syaq.g_01676	Praf.g_00486
OG0001259	Syaq.g_01619	Praf.g_00432
OG0001260	Syaq.g_01595	Praf.g_00403
OG0001261	Syaq.g_00617	Praf.g_02128
OG0001262	Syaq.g_01093	Praf.g_00061
OG0001263	Syaq.g_01454	Praf.g_02404
OG0001264	Syaq.g_01513	Praf.g_01757
OG0001265	Syaq.g_01466	Praf.g_00217
OG0001266	Syaq.g_01354	Praf.g_02522
OG0001267	Syaq.g_00763	Praf.g_02279
OG0001268	Syaq.g_00553	Praf.g_02048
OG0001269	Syaq.g_01866	Praf.g_01616
OG0001270	Syaq.g_00504	Praf.g_01991
OG0001271	Syaq.g_00445	Praf.g_01910
OG0001272	Syaq.g_01778	Praf.g_00601
OG0001273	Syaq.g_02077	Praf.g_01687
OG0001274	Syaq.g_01303	Praf.g_02550
OG0001275	Syaq.g_02531	Praf.g_01351
OG0001276	Syaq.g_00062	Praf.g_01334
OG0001278	Syaq.g_00155	Praf.g_00893
OG0001279	Syaq.g_01867	Praf.g_01769
OG0001280	Syaq.g_00294	Praf.g_00798
OG0001281	Syaq.g_00306	Praf.g_00789
OG0001283	Syaq.g_01175	Praf.g_02762
OG0001285	Syaq.g_01639	Praf.g_00450
OG0001286	Syaq.g_00602	Praf.g_02111
OG0001287	Syaq.g_01030	Praf.g_00176
OG0001290	Syaq.g_01493	Praf.g_00251
OG0001291	Syaq.g_01444	Praf.g_02414
OG0001293	Syaq.g_00736	Praf.g_02252
OG0001294	Syaq.g_02252	Praf.g_01750
OG0001298	Syaq.g_01967	Praf.g_00722
OG0001300	Syaq.g_02589	Praf.g_01206
OG0001301	Syaq.g_02602	Praf.g_01122
OG0001302	Syaq.g_02115	Praf.g_00360
OG0001303	Syaq.g_02437	Praf.g_01431
OG0001308	Syaq.g_00385	Praf.g_01808
OG0001312	Syaq.g_02449	Praf.g_01421
OG0001313	Syaq.g_00458	Praf.g_01931
OG0001313	Syaq.g_00459	Praf.g_01933
OG0001316	Syaq.g_01437	Praf.g_02421
OG0001319	Syaq.g_00751	Praf.g_02269
OG0001321	Syaq.g_00483	Praf.g_01961
OG0001322	Syaq.g_00482	Praf.g_01960
OG0001323	Syaq.g_01820	Praf.g_00642
OG0001324	Syaq.g_02590	Praf.g_01205
OG0001326	Syaq.g_01205	Praf.g_02735
OG0001327	Syaq.g_02259	Praf.g_01640
OG0001328	Syaq.g_02280	Praf.g_01473
OG0001329	Syaq.g_02113	Praf.g_00960
OG0001330	Syaq.g_00287	Praf.g_00805
OG0001331	Syaq.g_01757	Praf.g_00578
OG0001333	Syaq.g_01622	Praf.g_00436
OG0001336	Syaq.g_01174	Praf.g_02763
OG0001337	Syaq.g_00564	Praf.g_02067
OG0001347	Syaq.g_01063	Praf.g_00085
OG0001348	Syaq.g_02703	Praf.g_02569
OG0001350	Syaq.g_01580	Praf.g_00386
OG0001351	Syaq.g_00476	Praf.g_01958
OG0001352	Syaq.g_01904	Praf.g_01127
OG0001353	Syaq.g_02379	Praf.g_01589, Praf.g_01588
OG0001354	Syaq.g_02503	Praf.g_01375
OG0001355	Syaq.g_00797	Praf.g_01484
OG0001356	Syaq.g_02555	Praf.g_02686
OG0001356	Syaq.g_00127	Praf.g_01026
OG0001358	Syaq.g_02056	Praf.g_01665
OG0001360	Syaq.g_00211	Praf.g_00936
OG0001361	Syaq.g_00216	Praf.g_00883
OG0001365	Syaq.g_01259	Praf.g_02661
OG0001366	Syaq.g_01649	Praf.g_00456
OG0001369	Syaq.g_01503	Praf.g_00261
OG0001373	Syaq.g_01206	Praf.g_02734
OG0001374	Syaq.g_01198	Praf.g_02742
OG0001378	Syaq.g_00506	Praf.g_01997
OG0001379	Syaq.g_00289	Praf.g_00803
OG0001380	Syaq.g_01915	Praf.g_01623
OG0001382	Syaq.g_00662	Praf.g_01298
OG0001383	Syaq.g_01587	Praf.g_00393
OG0001383	Syaq.g_01588	Praf.g_00394
OG0001383	Syaq.g_01292	Praf.g_01157
OG0001385	Syaq.g_01209	Praf.g_02731
OG0001386	Syaq.g_01208	Praf.g_02732
OG0001387	Syaq.g_01207	Praf.g_02733
OG0001388	Syaq.g_01204	Praf.g_02736
OG0001389	Syaq.g_01203	Praf.g_02737
OG0001390	Syaq.g_01202	Praf.g_02738
OG0001391	Syaq.g_01201	Praf.g_02739
OG0001392	Syaq.g_01200	Praf.g_02740
OG0001393	Syaq.g_01199	Praf.g_02741
OG0001394	Syaq.g_02307	Praf.g_01496
OG0001395	Syaq.g_00045	Praf.g_01321
OG0001396	Syaq.g_01064	Praf.g_00084
OG0001401	Syaq.g_02383	Praf.g_01593
OG0001402	Syaq.g_02061	Praf.g_01670
OG0001409	Syaq.g_00229	Praf.g_00870
OG0001416	Syaq.g_00303	Praf.g_00792
OG0001418	Syaq.g_00243	Praf.g_02180
OG0001433	Syaq.g_00128	Praf.g_01027
OG0001434	Syaq.g_02312	Praf.g_01500
OG0001435	Syaq.g_02265	Praf.g_01457
OG0001436	Syaq.g_00966	Praf.g_02363
OG0001436	Syaq.g_00967	Praf.g_02364
OG0001438	Syaq.g_00778	Praf.g_02294
OG0001441	Syaq.g_01822	Praf.g_00644
OG0001442	Syaq.g_02322	Praf.g_01504
OG0001443	Syaq.g_01236	Praf.g_00493
OG0001444	Syaq.g_01508	Praf.g_00266
OG0001444	Syaq.g_01042	Praf.g_00166
OG0001449	Syaq.g_00698	Praf.g_00353
OG0001452	Syaq.g_00723	Praf.g_00953
OG0001460	Syaq.g_00129	Praf.g_01028
OG0001461	Syaq.g_02163	Praf.g_01953
OG0001462	Syaq.g_01108	Praf.g_00043
OG0001470	Syaq.g_00903	Praf.g_00094
OG0001475	Syaq.g_00905	Praf.g_00118
OG0001476	Syaq.g_00111, Syaq.g_02188, Syaq.g_02195, Syaq.g_00233	Praf.g_00865
OG0001477	Syaq.g_02599	Praf.g_01119
OG0001478	Syaq.g_00451	Praf.g_01925
OG0001479	Syaq.g_00555	Praf.g_02050
OG0001484	Syaq.g_02628	Praf.g_01297
OG0001487	Syaq.g_00422	Praf.g_01852
OG0001488	Syaq.g_00224	Praf.g_00876
OG0001489	Syaq.g_00591, Syaq.g_02565	Praf.g_02100
OG0001494	Syaq.g_00931	Praf.g_00110
OG0001495	Syaq.g_00659	Praf.g_02174
OG0001496	Syaq.g_02596	Praf.g_01115
OG0001497	Syaq.g_02598	Praf.g_01118
OG0001498	Syaq.g_00528	Praf.g_02014
OG0001508	Syaq.g_00902	Praf.g_00093
OG0001510	Syaq.g_01034	Praf.g_00172
OG0001511	Syaq.g_01478	Praf.g_00232
OG0001512	Syaq.g_01583	Praf.g_00389
OG0001513	Syaq.g_00998	Praf.g_01976
OG0001514	Syaq.g_02595	Praf.g_01114
OG0001515	Syaq.g_02585	Praf.g_01214
OG0001516	Syaq.g_02243	Praf.g_01740
OG0001517	Syaq.g_00558	Praf.g_02053
OG0001518	Syaq.g_01244	Praf.g_02672
OG0001519	Syaq.g_01234	Praf.g_02682
OG0001525	Syaq.g_02129	Praf.g_00977
OG0001527	Syaq.g_01946	Praf.g_00704
OG0001528	Syaq.g_00904	Praf.g_00096
OG0001529	Syaq.g_01102	Praf.g_00051
OG0001530	Syaq.g_01480	Praf.g_00238
OG0001531	Syaq.g_01584	Praf.g_00390
OG0001532	Syaq.g_00195	Praf.g_00924
OG0001533	Syaq.g_00470	Praf.g_00996
OG0001533	Syaq.g_00508	Praf.g_01998
OG0001534	Syaq.g_00048	Praf.g_01324
OG0001535	Syaq.g_00065	Praf.g_01336
OG0001536	Syaq.g_02480	Praf.g_01396
OG0001537	Syaq.g_02301	Praf.g_01488
OG0001538	Syaq.g_02345	Praf.g_01535
OG0001539	Syaq.g_02261	Praf.g_01637
OG0001540	Syaq.g_01452	Praf.g_02406
OG0001541	Syaq.g_01387	Praf.g_02478
OG0001542	Syaq.g_01379	Praf.g_02496
OG0001544	Syaq.g_01235	Praf.g_02681
OG0001545	Syaq.g_01185	Praf.g_02751
OG0001553	Syaq.g_00368	Praf.g_01791
OG0001556	Syaq.g_00202, Syaq.g_02654	Praf.g_01032
OG0001558	Syaq.g_01130	Praf.g_00020
OG0001559	Syaq.g_01481	Praf.g_00239
OG0001560	Syaq.g_01494	Praf.g_00252
OG0001561	Syaq.g_00059	Praf.g_01330
OG0001562	Syaq.g_00073	Praf.g_01344
OG0001563	Syaq.g_00608	Praf.g_02120
OG0001565	Syaq.g_02120	Praf.g_01576
OG0001573	Syaq.g_01216, Syaq.g_00355	Praf.g_01514
OG0001574	Syaq.g_01944	Praf.g_00702
OG0001575	Syaq.g_01949	Praf.g_00707
OG0001576	Syaq.g_00326	Praf.g_00778
OG0001577	Syaq.g_00254	Praf.g_00835
OG0001580	Syaq.g_01275	Praf.g_02612
OG0001588	Syaq.g_00974	Praf.g_02371
OG0001590	Syaq.g_02076, Syaq.g_02177, Syaq.g_02166	Praf.g_01617
OG0001591	Syaq.g_02254	Praf.g_01642
OG0001592	Syaq.g_01274	Praf.g_02613
OG0001614	Syaq.g_01020	Praf.g_00186
OG0001615	Syaq.g_02404, Syaq.g_01923	Praf.g_00682
OG0001616	Syaq.g_00208	Praf.g_00915
OG0001617	Syaq.g_02593	Praf.g_01199
OG0001618	Syaq.g_00036, Syaq.g_00005, Syaq.g_00786	Praf.g_01312
OG0001619	Syaq.g_02469	Praf.g_01406
OG0001620	Syaq.g_00546	Praf.g_02040
OG0001621	Syaq.g_00724	Praf.g_02241
OG0001622	Syaq.g_01176	Praf.g_02761
OG0001627	Syaq.g_01735	Praf.g_00545
OG0001634	Syaq.g_02249	Praf.g_01746
OG0001636	Syaq.g_01109	Praf.g_00042
OG0001637	Syaq.g_01603	Praf.g_00413
OG0001638	Syaq.g_01660	Praf.g_00467
OG0001639	Syaq.g_01738	Praf.g_00541
OG0001640	Syaq.g_02695	Praf.g_01288
OG0001641	Syaq.g_02520	Praf.g_01361
OG0001642	Syaq.g_02411	Praf.g_01615
OG0001643	Syaq.g_02087	Praf.g_01697
OG0001652	Syaq.g_01132	Praf.g_00018
OG0001653	Syaq.g_01505	Praf.g_00263
OG0001654	Syaq.g_01736	Praf.g_00543
OG0001657	Syaq.g_01413	Praf.g_02443
OG0001658	Syaq.g_01265	Praf.g_02655
OG0001671	Syaq.g_01316	Praf.g_02564
OG0001672	Syaq.g_01545	Praf.g_00307
OG0001673	Syaq.g_01569	Praf.g_00377
OG0001675	Syaq.g_02535	Praf.g_01347, Praf.g_01345
OG0001677	Syaq.g_00578	Praf.g_02080
OG0001678	Syaq.g_00691	Praf.g_02198
OG0001690	Syaq.g_01514	Praf.g_02679
OG0001692	Syaq.g_00366	Praf.g_01789
OG0001693	Syaq.g_02678	Praf.g_02009
OG0001694	Syaq.g_00765	Praf.g_02281
OG0001695	Syaq.g_01191	Praf.g_02747
OG0001700	Syaq.g_02420	Praf.g_01043
OG0001702	Syaq.g_01523	Praf.g_00295, Praf.g_00293, Praf.g_00286
OG0001703	Syaq.g_01765	Praf.g_00587
OG0001715	Syaq.g_01875	Praf.g_01024
OG0001716	Syaq.g_02409, Syaq.g_01334	Praf.g_01611
OG0001726	Syaq.g_02419	Praf.g_01442
OG0001729	Syaq.g_01589	Praf.g_00395
OG0001730	Syaq.g_01591	Praf.g_00397
OG0001731	Syaq.g_01717	Praf.g_00527
OG0001732	Syaq.g_00173	Praf.g_00909
OG0001733	Syaq.g_02256	Praf.g_01029
OG0001734	Syaq.g_02661	Praf.g_01613
OG0001735	Syaq.g_02236	Praf.g_01732
OG0001736	Syaq.g_00952	Praf.g_02060, Praf.g_02058, Praf.g_02320, Praf.g_02348
OG0001737	Syaq.g_00843	Praf.g_02299
OG0001738	Syaq.g_00879	Praf.g_02334
OG0001739	Syaq.g_01192	Praf.g_02744
OG0001740	Syaq.g_01188	Praf.g_02750
OG0001747	Syaq.g_01432	Praf.g_02425
OG0001748	Syaq.g_01314	Praf.g_02562
OG0001749	Syaq.g_00959	Praf.g_02353
OG0001750	Syaq.g_01507	Praf.g_00265
OG0001751	Syaq.g_01568	Praf.g_00376
OG0001752	Syaq.g_01593	Praf.g_00401
OG0001753	Syaq.g_00080, Syaq.g_00238	Praf.g_00407
OG0001754	Syaq.g_01598	Praf.g_00410
OG0001755	Syaq.g_01817	Praf.g_00638
OG0001756	Syaq.g_01237	Praf.g_00780
OG0001759	Syaq.g_00114	Praf.g_01169
OG0001761	Syaq.g_02021	Praf.g_01255
OG0001762	Syaq.g_02528	Praf.g_01354
OG0001763	Syaq.g_02515	Praf.g_01365
OG0001764	Syaq.g_02427	Praf.g_01439
OG0001765	Syaq.g_02655	Praf.g_01647
OG0001766	Syaq.g_00854	Praf.g_02306, Praf.g_02309, Praf.g_02312
OG0001767	Syaq.g_00965	Praf.g_02362
OG0001768	Syaq.g_01373	Praf.g_02503
OG0001783	Syaq.g_01025	Praf.g_00181
OG0001784	Syaq.g_01512	Praf.g_00277, Praf.g_00270
OG0001785	Syaq.g_01602	Praf.g_00411, Praf.g_00412
OG0001786	Syaq.g_01698	Praf.g_00510
OG0001787	Syaq.g_01837	Praf.g_00659
OG0001788	Syaq.g_01840	Praf.g_00662
OG0001789	Syaq.g_00296	Praf.g_00797
OG0001790	Syaq.g_00260	Praf.g_00828
OG0001791	Syaq.g_00231	Praf.g_00867
OG0001792	Syaq.g_00165	Praf.g_00903
OG0001794	Syaq.g_00051	Praf.g_01071
OG0001796	Syaq.g_00071	Praf.g_01342
OG0001797	Syaq.g_02461	Praf.g_01413
OG0001798	Syaq.g_02064	Praf.g_01672
OG0001799	Syaq.g_02103	Praf.g_01715
OG0001800	Syaq.g_00346	Praf.g_01771
OG0001801	Syaq.g_00356	Praf.g_01780
OG0001803	Syaq.g_00495	Praf.g_01983
OG0001804	Syaq.g_00527	Praf.g_02013
OG0001805	Syaq.g_00719	Praf.g_02216
OG0001806	Syaq.g_00752	Praf.g_02270
OG0001807	Syaq.g_00968	Praf.g_02365
OG0001808	Syaq.g_00979	Praf.g_02374
OG0001809	Syaq.g_01562, Syaq.g_01441	Praf.g_02417
OG0001810	Syaq.g_01439	Praf.g_02419
OG0001811	Syaq.g_01381	Praf.g_02493
OG0001812	Syaq.g_01273	Praf.g_02614
OG0001813	Syaq.g_01230	Praf.g_02701
OG0001814	Syaq.g_01166	Praf.g_02769
OG0001815	Syaq.g_01155	Praf.g_02778
OG0001837	Syaq.g_01315	Praf.g_02563
OG0001838	Syaq.g_01142	Praf.g_00008
OG0001839	Syaq.g_01113	Praf.g_00038
OG0001840	Syaq.g_01096	Praf.g_00057
OG0001841	Syaq.g_01087	Praf.g_00065
OG0001843	Syaq.g_01019	Praf.g_00187
OG0001844	Syaq.g_01018	Praf.g_00188
OG0001845	Syaq.g_01017	Praf.g_00190
OG0001846	Syaq.g_01464	Praf.g_00215
OG0001847	Syaq.g_01465	Praf.g_00216
OG0001848	Syaq.g_01469	Praf.g_00220
OG0001849	Syaq.g_01529	Praf.g_00298
OG0001850	Syaq.g_01542	Praf.g_00305
OG0001851	Syaq.g_01549	Praf.g_00311
OG0001852	Syaq.g_01550	Praf.g_00312
OG0001853	Syaq.g_01557	Praf.g_00319
OG0001854	Syaq.g_01578	Praf.g_00380
OG0001856	Syaq.g_01694	Praf.g_00506
OG0001857	Syaq.g_01697	Praf.g_00509
OG0001858	Syaq.g_01722	Praf.g_00531
OG0001859	Syaq.g_01753	Praf.g_00574
OG0001860	Syaq.g_01767	Praf.g_00588
OG0001861	Syaq.g_01779	Praf.g_00602
OG0001862	Syaq.g_01791	Praf.g_00613
OG0001863	Syaq.g_01797	Praf.g_00618
OG0001864	Syaq.g_01850	Praf.g_00671
OG0001865	Syaq.g_01980	Praf.g_00736
OG0001866	Syaq.g_02004	Praf.g_00762
OG0001867	Syaq.g_02019	Praf.g_00772
OG0001868	Syaq.g_00302	Praf.g_00793
OG0001869	Syaq.g_00255	Praf.g_00834
OG0001870	Syaq.g_00246	Praf.g_00857
OG0001871	Syaq.g_00240	Praf.g_00862
OG0001872	Syaq.g_00160	Praf.g_00896
OG0001873	Syaq.g_00207	Praf.g_00916
OG0001874	Syaq.g_00210	Praf.g_00935
OG0001877	Syaq.g_02586	Praf.g_01213
OG0001878	Syaq.g_02532	Praf.g_01350
OG0001879	Syaq.g_02525	Praf.g_01357
OG0001880	Syaq.g_02489	Praf.g_01389
OG0001881	Syaq.g_02488	Praf.g_01390
OG0001882	Syaq.g_02464	Praf.g_01410
OG0001883	Syaq.g_02455	Praf.g_01414
OG0001884	Syaq.g_01869	Praf.g_01423
OG0001885	Syaq.g_02432	Praf.g_01434
OG0001886	Syaq.g_02428	Praf.g_01438
OG0001887	Syaq.g_02279	Praf.g_01472
OG0001888	Syaq.g_02314	Praf.g_01513
OG0001889	Syaq.g_02355	Praf.g_01544
OG0001890	Syaq.g_02396	Praf.g_01605
OG0001891	Syaq.g_02402	Praf.g_01609
OG0001892	Syaq.g_02119	Praf.g_01621
OG0001893	Syaq.g_02065	Praf.g_01673
OG0001894	Syaq.g_02081	Praf.g_01691
OG0001895	Syaq.g_00351	Praf.g_01774
OG0001896	Syaq.g_00511	Praf.g_02000
OG0001897	Syaq.g_00549	Praf.g_02046
OG0001898	Syaq.g_00566	Praf.g_02064
OG0001899	Syaq.g_00619	Praf.g_02130
OG0001900	Syaq.g_00737	Praf.g_02253
OG0001901	Syaq.g_00738	Praf.g_02254
OG0001902	Syaq.g_00770	Praf.g_02286
OG0001903	Syaq.g_00779	Praf.g_02295
OG0001904	Syaq.g_00970	Praf.g_02367
OG0001905	Syaq.g_00982	Praf.g_02376
OG0001906	Syaq.g_01451	Praf.g_02407
OG0001907	Syaq.g_01433	Praf.g_02423
OG0001908	Syaq.g_01385	Praf.g_02479
OG0001909	Syaq.g_01375	Praf.g_02501
OG0001910	Syaq.g_01311	Praf.g_02558
OG0001912	Syaq.g_01252	Praf.g_02666
OG0001913	Syaq.g_01250	Praf.g_02668
OG0001914	Syaq.g_02168	Praf.g_02695
OG0001929	Syaq.g_01080	Praf.g_00073
OG0001932	Syaq.g_01021	Praf.g_00185
OG0001933	Syaq.g_01484	Praf.g_00241
OG0001934	Syaq.g_01498	Praf.g_00256
OG0001935	Syaq.g_01552	Praf.g_00314
OG0001937	Syaq.g_01709	Praf.g_00519
OG0001938	Syaq.g_01769	Praf.g_00590
OG0001939	Syaq.g_02112	Praf.g_00680
OG0001940	Syaq.g_01966	Praf.g_00721
OG0001941	Syaq.g_00307	Praf.g_00788
OG0001942	Syaq.g_01278	Praf.g_00807
OG0001943	Syaq.g_00230	Praf.g_00868
OG0001944	Syaq.g_02418	Praf.g_00967
OG0001946	Syaq.g_02587	Praf.g_01208
OG0001947	Syaq.g_02697	Praf.g_01290
OG0001948	Syaq.g_02517	Praf.g_01363
OG0001949	Syaq.g_02498	Praf.g_01379
OG0001950	Syaq.g_02496	Praf.g_01381
OG0001951	Syaq.g_02487	Praf.g_01391
OG0001952	Syaq.g_02463	Praf.g_01411
OG0001953	Syaq.g_02462	Praf.g_01412
OG0001954	Syaq.g_02716	Praf.g_01571
OG0001957	Syaq.g_02070	Praf.g_01679
OG0001958	Syaq.g_02238	Praf.g_01735
OG0001960	Syaq.g_00437	Praf.g_01885
OG0001961	Syaq.g_00447	Praf.g_01912
OG0001964	Syaq.g_00678	Praf.g_02186
OG0001966	Syaq.g_00732	Praf.g_02248
OG0001967	Syaq.g_00734	Praf.g_02250
OG0001968	Syaq.g_00735	Praf.g_02251
OG0001969	Syaq.g_00861	Praf.g_02317
OG0001970	Syaq.g_01449	Praf.g_02409
OG0001971	Syaq.g_01377	Praf.g_02499
OG0001972	Syaq.g_01297	Praf.g_02546
OG0001974	Syaq.g_01268	Praf.g_02653
OG0001975	Syaq.g_02169	Praf.g_02694
OG0001976	Syaq.g_02167	Praf.g_02696
OG0001991	Syaq.g_00123	Praf.g_01051
OG0001996	Syaq.g_01116	Praf.g_00034
OG0001997	Syaq.g_01509	Praf.g_00267
OG0001999	Syaq.g_01624	Praf.g_00439
OG0002000	Syaq.g_01818	Praf.g_00640
OG0002002	Syaq.g_00161	Praf.g_00897
OG0002003	Syaq.g_02584	Praf.g_01216
OG0002004	Syaq.g_01894	Praf.g_01229
OG0002005	Syaq.g_00321, Syaq.g_02304	Praf.g_01233
OG0002006	Syaq.g_02698	Praf.g_01291
OG0002007	Syaq.g_02699	Praf.g_01292
OG0002008	Syaq.g_02530	Praf.g_01352
OG0002009	Syaq.g_02303	Praf.g_01491
OG0002010	Syaq.g_00404	Praf.g_01835
OG0002011	Syaq.g_00521, Syaq.g_01903	Praf.g_02010
OG0002012	Syaq.g_01913	Praf.g_02093
OG0002013	Syaq.g_01537	Praf.g_02338
OG0002014	Syaq.g_00947, Syaq.g_00958	Praf.g_02352
OG0002015	Syaq.g_00961	Praf.g_02355
OG0002016	Syaq.g_01317	Praf.g_02565
OG0002018	Syaq.g_01189	Praf.g_02749
OG0002038	Syaq.g_00237	Praf.g_00864
OG0002039	Syaq.g_00223	Praf.g_00877
OG0002040	Syaq.g_00222	Praf.g_00878
OG0002041	Syaq.g_02513	Praf.g_01367
OG0002042	Syaq.g_02492	Praf.g_01386
OG0002043	Syaq.g_02440	Praf.g_01430
OG0002044	Syaq.g_02378	Praf.g_01587
OG0002045	Syaq.g_00449	Praf.g_01914
OG0002046	Syaq.g_00452	Praf.g_01927
OG0002047	Syaq.g_00532	Praf.g_02017
OG0002048	Syaq.g_00583	Praf.g_02083
OG0002049	Syaq.g_00668	Praf.g_02178
OG0002050	Syaq.g_00743	Praf.g_02261
OG0002051	Syaq.g_01388	Praf.g_02477
OG0002052	Syaq.g_02551	Praf.g_02683
