Orthogroup	Syaq	Syag
OG0001111	Syaq.g_02497	Syag.g_00823
OG0001112	Syaq.g_02499	Syag.g_00825
OG0001113	Syaq.g_02539	Syag.g_00826
OG0001114	Syaq.g_02500	Syag.g_00827
OG0001115	Syaq.g_02504	Syag.g_00831
OG0001116	Syaq.g_02506	Syag.g_00833
OG0001117	Syaq.g_02507	Syag.g_00834
OG0001118	Syaq.g_02508	Syag.g_00835
OG0001119	Syaq.g_02510	Syag.g_00837
OG0001120	Syaq.g_02514	Syag.g_00841
OG0001121	Syaq.g_01919	Syag.g_01584
OG0001122	Syaq.g_00069	Syag.g_00867
OG0001123	Syaq.g_00061	Syag.g_00875
OG0001124	Syaq.g_00060	Syag.g_00877
OG0001125	Syaq.g_00058	Syag.g_00879
OG0001126	Syaq.g_02693	Syag.g_00957
OG0001127	Syaq.g_02692	Syag.g_00958
OG0001128	Syaq.g_02689	Syag.g_00961
OG0001129	Syaq.g_02687	Syag.g_00963
OG0001130	Syaq.g_02686	Syag.g_00964
OG0001131	Syaq.g_02284	Syag.g_00624
OG0001132	Syaq.g_01872	Syag.g_00096
OG0001133	Syaq.g_02063	Syag.g_00380
OG0001134	Syaq.g_02213	Syag.g_02164
OG0001135	Syaq.g_02212	Syag.g_00147
OG0001136	Syaq.g_00252	Syag.g_01144
OG0001137	Syaq.g_00228	Syag.g_01123
OG0001138	Syaq.g_00196	Syag.g_01090
OG0001139	Syaq.g_00194	Syag.g_01088
OG0001140	Syaq.g_00193	Syag.g_01087
OG0001141	Syaq.g_00192	Syag.g_01086
OG0001142	Syaq.g_00191	Syag.g_01085
OG0001143	Syaq.g_00182	Syag.g_01077
OG0001144	Syaq.g_00166	Syag.g_01064
OG0001145	Syaq.g_00284	Syag.g_01169
OG0001146	Syaq.g_00305	Syag.g_01218
OG0001147	Syaq.g_00438	Syag.g_01360
OG0001148	Syaq.g_01761	Syag.g_01539
OG0001149	Syaq.g_01760	Syag.g_01540
OG0001150	Syaq.g_01759	Syag.g_01541
OG0001151	Syaq.g_01746	Syag.g_01554
OG0001152	Syaq.g_01745	Syag.g_01555
OG0001153	Syaq.g_00413	Syag.g_01375
OG0001154	Syaq.g_00414	Syag.g_01374
OG0001155	Syaq.g_01739	Syag.g_01616
OG0001156	Syaq.g_01729	Syag.g_01619
OG0001157	Syaq.g_01728	Syag.g_01620
OG0001158	Syaq.g_01727	Syag.g_01621
OG0001159	Syaq.g_01726	Syag.g_01622, Syag.g_01625
OG0001160	Syaq.g_01693	Syag.g_01666
OG0001161	Syaq.g_01233	Syag.g_02163
OG0001162	Syaq.g_00331	Syag.g_01238
OG0001163	Syaq.g_01685	Syag.g_01674
OG0001164	Syaq.g_01679	Syag.g_01680
OG0001165	Syaq.g_01674	Syag.g_01685
OG0001166	Syaq.g_01652	Syag.g_01715
OG0001167	Syaq.g_01039	Syag.g_02383
OG0001169	Syaq.g_01620	Syag.g_01742
OG0001170	Syaq.g_01618	Syag.g_01744
OG0001171	Syaq.g_01607	Syag.g_01755
OG0001172	Syaq.g_00690	Syag.g_02693
OG0001173	Syaq.g_00689	Syag.g_02694
OG0001174	Syaq.g_00681	Syag.g_02703
OG0001175	Syaq.g_00680	Syag.g_02704
OG0001176	Syaq.g_00656	Syag.g_02723
OG0001177	Syaq.g_00658	Syag.g_02720
OG0001178	Syaq.g_01667	Syag.g_01694
OG0001179	Syaq.g_00626	Syag.g_02754
OG0001180	Syaq.g_00600	Syag.g_02780
OG0001181	Syaq.g_00596	Syag.g_02784
OG0001182	Syaq.g_00587	Syag.g_02793
OG0001183	Syaq.g_00579	Syag.g_02798
OG0001184	Syaq.g_00995	Syag.g_02428
OG0001185	Syaq.g_01022	Syag.g_02399
OG0001186	Syaq.g_01058	Syag.g_02364
OG0001187	Syaq.g_01061	Syag.g_02361
OG0001188	Syaq.g_01065	Syag.g_02359
OG0001189	Syaq.g_01095	Syag.g_02334
OG0001190	Syaq.g_01264	Syag.g_02126
OG0001191	Syaq.g_01248	Syag.g_02142
OG0001192	Syaq.g_01242	Syag.g_02149
OG0001193	Syaq.g_01217	Syag.g_02182
OG0001194	Syaq.g_01214	Syag.g_02185
OG0001195	Syaq.g_01213	Syag.g_02186
OG0001196	Syaq.g_01169	Syag.g_02254
OG0001197	Syaq.g_01167	Syag.g_02256
OG0001198	Syaq.g_01153	Syag.g_02269
OG0001199	Syaq.g_01553	Syag.g_01825
OG0001200	Syaq.g_01551	Syag.g_01827
OG0001201	Syaq.g_01486	Syag.g_01886
OG0001202	Syaq.g_01358	Syag.g_02032
OG0001203	Syaq.g_01581	Syag.g_01783
OG0001204	Syaq.g_00709	Syag.g_02673
OG0001206	Syaq.g_00468	Syag.g_01328
OG0001207	Syaq.g_01764	Syag.g_01536
OG0001208	Syaq.g_01774	Syag.g_01526
OG0001209	Syaq.g_01841	Syag.g_01451
OG0001210	Syaq.g_01852	Syag.g_01442
OG0001211	Syaq.g_01932	Syag.g_00272
OG0001212	Syaq.g_01990	Syag.g_00334
OG0001213	Syaq.g_02072	Syag.g_00394
OG0001214	Syaq.g_02084	Syag.g_00412
OG0001215	Syaq.g_02580	Syag.g_01014
OG0001216	Syaq.g_00026	Syag.g_00920
OG0001217	Syaq.g_01885	Syag.g_00151
OG0001218	Syaq.g_00423	Syag.g_01364
OG0001219	Syaq.g_02434	Syag.g_00767
OG0001220	Syaq.g_02412	Syag.g_00743
OG0001221	Syaq.g_02300	Syag.g_00628
OG0001222	Syaq.g_02472	Syag.g_00797
OG0001223	Syaq.g_02516	Syag.g_00843
OG0001224	Syaq.g_02683	Syag.g_00969
OG0001225	Syaq.g_02681	Syag.g_00971
OG0001226	Syaq.g_01543	Syag.g_01835
OG0001227	Syaq.g_00333	Syag.g_01240
OG0001230	Syaq.g_00361	Syag.g_01430
OG0001231	Syaq.g_01133	Syag.g_02289
OG0001232	Syaq.g_01643	Syag.g_01724
OG0001233	Syaq.g_01617	Syag.g_01745
OG0001234	Syaq.g_00676	Syag.g_02708
OG0001235	Syaq.g_00665	Syag.g_02715
OG0001236	Syaq.g_00990	Syag.g_02432
OG0001237	Syaq.g_00999	Syag.g_02426
OG0001238	Syaq.g_01246	Syag.g_02144
OG0001239	Syaq.g_01556	Syag.g_01822
OG0001240	Syaq.g_01502	Syag.g_01869
OG0001241	Syaq.g_01492	Syag.g_01879
OG0001243	Syaq.g_01457	Syag.g_01920
OG0001244	Syaq.g_01430	Syag.g_01948
OG0001245	Syaq.g_01916	Syag.g_00213
OG0001246	Syaq.g_01802	Syag.g_01498
OG0001248	Syaq.g_01891	Syag.g_00175
OG0001249	Syaq.g_00563	Syag.g_02837
OG0001250	Syaq.g_02389	Syag.g_00725
OG0001251	Syaq.g_02135	Syag.g_00472
OG0001252	Syaq.g_02690	Syag.g_00960
OG0001253	Syaq.g_01918	Syag.g_00094
OG0001254	Syaq.g_02214	Syag.g_02165
OG0001255	Syaq.g_02111	Syag.g_00440
OG0001256	Syaq.g_01686	Syag.g_01673
OG0001258	Syaq.g_01676	Syag.g_01683
OG0001259	Syaq.g_01619	Syag.g_01743
OG0001260	Syaq.g_01595	Syag.g_01763
OG0001261	Syaq.g_00617	Syag.g_02763
OG0001262	Syaq.g_01093	Syag.g_02336
OG0001263	Syaq.g_01454	Syag.g_01923
OG0001265	Syaq.g_01466	Syag.g_01910
OG0001266	Syaq.g_01354	Syag.g_02036
OG0001267	Syaq.g_00763	Syag.g_02598
OG0001268	Syaq.g_00553	Syag.g_02850
OG0001269	Syaq.g_01866	Syag.g_00480
OG0001270	Syaq.g_00504	Syag.g_00030
OG0001271	Syaq.g_00445	Syag.g_01353
OG0001272	Syaq.g_01778	Syag.g_01522
OG0001273	Syaq.g_02077	Syag.g_00405
OG0001274	Syaq.g_01303	Syag.g_02076
OG0001275	Syaq.g_02531	Syag.g_00857
OG0001276	Syaq.g_00062	Syag.g_00874
OG0001278	Syaq.g_00155	Syag.g_01054
OG0001279	Syaq.g_01867	Syag.g_00490
OG0001280	Syaq.g_00294	Syag.g_01189
OG0001281	Syaq.g_00306	Syag.g_01219
OG0001282	Syaq.g_01762	Syag.g_01538
OG0001283	Syaq.g_01175	Syag.g_02248
OG0001284	Syaq.g_01700	Syag.g_01656
OG0001285	Syaq.g_01639	Syag.g_00142, Syag.g_02205
OG0001286	Syaq.g_00602	Syag.g_02778
OG0001287	Syaq.g_01030	Syag.g_02391
OG0001289	Syaq.g_01528	Syag.g_01850
OG0001290	Syaq.g_01493	Syag.g_01878
OG0001291	Syaq.g_01444	Syag.g_01933
OG0001293	Syaq.g_00736	Syag.g_02625
OG0001294	Syaq.g_02252	Syag.g_00593
OG0001296	Syaq.g_01808	Syag.g_01492
OG0001297	Syaq.g_01812	Syag.g_01488
OG0001298	Syaq.g_01967	Syag.g_00309
OG0001299	Syaq.g_02246	Syag.g_00582
OG0001300	Syaq.g_02589	Syag.g_01003
OG0001301	Syaq.g_02602	Syag.g_00987
OG0001302	Syaq.g_02115	Syag.g_00442
OG0001303	Syaq.g_02437	Syag.g_00769
OG0001304	Syaq.g_00049	Syag.g_00890
OG0001305	Syaq.g_02673	Syag.g_00981
OG0001306	Syaq.g_00267	Syag.g_01160
OG0001308	Syaq.g_00385	Syag.g_01406
OG0001312	Syaq.g_02449	Syag.g_00779
OG0001313	Syaq.g_00458	Syag.g_01336
OG0001313	Syaq.g_00459	Syag.g_01335
OG0001315	Syaq.g_00581	Syag.g_02796
OG0001316	Syaq.g_01437	Syag.g_01940
OG0001317	Syaq.g_01576	Syag.g_01787
OG0001318	Syaq.g_00728	Syag.g_02633
OG0001319	Syaq.g_00751	Syag.g_02609
OG0001321	Syaq.g_00483	Syag.g_00050
OG0001322	Syaq.g_00482	Syag.g_00051
OG0001323	Syaq.g_01820	Syag.g_01479
OG0001324	Syaq.g_02590	Syag.g_01002
OG0001325	Syaq.g_00030	Syag.g_00916
OG0001326	Syaq.g_01205	Syag.g_02190, Syag.g_02195
OG0001328	Syaq.g_02280	Syag.g_00620
OG0001329	Syaq.g_02113	Syag.g_00498
OG0001330	Syaq.g_00287	Syag.g_01181
OG0001331	Syaq.g_01757	Syag.g_01543
OG0001333	Syaq.g_01622	Syag.g_01739
OG0001336	Syaq.g_01174	Syag.g_02249
OG0001337	Syaq.g_00564	Syag.g_02804, Syag.g_02835
OG0001343	Syaq.g_00700	Syag.g_00562
OG0001345	Syaq.g_00213	Syag.g_01108
OG0001346	Syaq.g_00298	Syag.g_01193
OG0001347	Syaq.g_01063	Syag.g_02350
OG0001348	Syaq.g_02703	Syag.g_00941
OG0001349	Syaq.g_00942	Syag.g_02479
OG0001351	Syaq.g_00476	Syag.g_00055
OG0001352	Syaq.g_01904	Syag.g_01459
OG0001353	Syaq.g_02379	Syag.g_00716
OG0001354	Syaq.g_02503	Syag.g_00830
OG0001356	Syaq.g_00127	Syag.g_00942
OG0001357	Syaq.g_02130	Syag.g_00465
OG0001358	Syaq.g_02056	Syag.g_00374
OG0001359	Syaq.g_00699	Syag.g_00561
OG0001360	Syaq.g_00211	Syag.g_01106
OG0001361	Syaq.g_00216	Syag.g_01111
OG0001364	Syaq.g_00972	Syag.g_02448
OG0001365	Syaq.g_01259	Syag.g_02131
OG0001366	Syaq.g_01649	Syag.g_01718
OG0001368	Syaq.g_00708	Syag.g_02674
OG0001369	Syaq.g_01503	Syag.g_01868
OG0001373	Syaq.g_01206	Syag.g_02194
OG0001374	Syaq.g_01198	Syag.g_02202
OG0001375	Syaq.g_00701	Syag.g_00563
OG0001378	Syaq.g_00506	Syag.g_00028
OG0001379	Syaq.g_00289	Syag.g_01183
OG0001380	Syaq.g_01915	Syag.g_00252
OG0001383	Syaq.g_01587	Syag.g_01776
OG0001383	Syaq.g_01588	Syag.g_01775
OG0001383	Syaq.g_01292	Syag.g_02087, Syag.g_02090
OG0001385	Syaq.g_01209	Syag.g_02191
OG0001386	Syaq.g_01208	Syag.g_02192
OG0001387	Syaq.g_01207	Syag.g_02193
OG0001388	Syaq.g_01204	Syag.g_02196
OG0001389	Syaq.g_01203	Syag.g_02197
OG0001390	Syaq.g_01202	Syag.g_02198
OG0001391	Syaq.g_01201	Syag.g_02199
OG0001392	Syaq.g_01200	Syag.g_02200
OG0001393	Syaq.g_01199	Syag.g_02201
OG0001394	Syaq.g_02307	Syag.g_00635
OG0001395	Syaq.g_00045	Syag.g_00898
OG0001396	Syaq.g_01064	Syag.g_02349
OG0001401	Syaq.g_02383	Syag.g_00720
OG0001402	Syaq.g_02061	Syag.g_00379
OG0001408	Syaq.g_02125	Syag.g_00450
OG0001409	Syaq.g_00229	Syag.g_01125
OG0001412	Syaq.g_01062	Syag.g_02351
OG0001413	Syaq.g_00139, Syaq.g_02051	Syag.g_00224
OG0001416	Syaq.g_00303	Syag.g_01198
OG0001417	Syaq.g_02502	Syag.g_00829
OG0001420	Syaq.g_01833	Syag.g_01465
OG0001428	Syaq.g_01396	Syag.g_01981
OG0001429	Syaq.g_02438	Syag.g_00770
OG0001432	Syaq.g_01862	Syag.g_00448
OG0001433	Syaq.g_00128	Syag.g_00943
OG0001435	Syaq.g_02265	Syag.g_00605
OG0001436	Syaq.g_00966	Syag.g_02454
OG0001436	Syaq.g_00967	Syag.g_02453
OG0001438	Syaq.g_00778	Syag.g_02583
OG0001439	Syaq.g_00863	Syag.g_02554
OG0001442	Syaq.g_02322	Syag.g_00648
OG0001443	Syaq.g_01236	Syag.g_02157
OG0001444	Syaq.g_01508	Syag.g_01863
OG0001444	Syaq.g_01042	Syag.g_02380
OG0001447	Syaq.g_01456	Syag.g_01921
OG0001448	Syaq.g_01873	Syag.g_01350
OG0001449	Syaq.g_00698	Syag.g_02676
OG0001452	Syaq.g_00723	Syag.g_02638
OG0001453	Syaq.g_02522	Syag.g_00849
OG0001454	Syaq.g_01917	Syag.g_00204
OG0001456	Syaq.g_01196	Syag.g_02212
OG0001457	Syaq.g_01195	Syag.g_02213
OG0001458	Syaq.g_01194	Syag.g_02214
OG0001460	Syaq.g_00129	Syag.g_00944
OG0001461	Syaq.g_02163	Syag.g_00521
OG0001462	Syaq.g_01108	Syag.g_02315
OG0001465	Syaq.g_02704	Syag.g_00940
OG0001467	Syaq.g_00354	Syag.g_01322
OG0001470	Syaq.g_00903	Syag.g_02420
OG0001471	Syaq.g_00859	Syag.g_02563
OG0001473	Syaq.g_02134	Syag.g_00471
OG0001474	Syaq.g_00552	Syag.g_02851
OG0001475	Syaq.g_00905	Syag.g_02418
OG0001477	Syaq.g_02599	Syag.g_00990
OG0001478	Syaq.g_00457	Syag.g_01337
OG0001479	Syaq.g_00555	Syag.g_02848
OG0001480	Syaq.g_02121	Syag.g_00451
OG0001482	Syaq.g_02512	Syag.g_00839
OG0001484	Syaq.g_02628	Syag.g_02203
OG0001486	Syaq.g_00251	Syag.g_01143
OG0001487	Syaq.g_00422	Syag.g_01365
OG0001488	Syaq.g_00224	Syag.g_01119
OG0001489	Syaq.g_00591	Syag.g_02789
OG0001489	Syaq.g_02565	Syag.g_00515
OG0001492	Syaq.g_00158	Syag.g_01057
OG0001493	Syaq.g_00150	Syag.g_01045
OG0001494	Syaq.g_00931	Syag.g_02489
OG0001495	Syaq.g_00659	Syag.g_02719
OG0001496	Syaq.g_02596	Syag.g_00993
OG0001497	Syaq.g_02598	Syag.g_00991
OG0001498	Syaq.g_00528	Syag.g_00006
OG0001502	Syaq.g_02407	Syag.g_00739
OG0001508	Syaq.g_00902	Syag.g_02421
OG0001510	Syaq.g_01034	Syag.g_02386
OG0001511	Syaq.g_01478	Syag.g_01893
OG0001512	Syaq.g_01583	Syag.g_01781
OG0001513	Syaq.g_00998	Syag.g_02427
OG0001514	Syaq.g_02595	Syag.g_00994
OG0001515	Syaq.g_02585	Syag.g_01007
OG0001516	Syaq.g_02243	Syag.g_00579
OG0001517	Syaq.g_00558	Syag.g_02844
OG0001518	Syaq.g_01244	Syag.g_02146
OG0001519	Syaq.g_01234	Syag.g_02161
OG0001520	Syaq.g_01953	Syag.g_00294
OG0001525	Syaq.g_02129	Syag.g_00464
OG0001527	Syaq.g_01946	Syag.g_00287
OG0001528	Syaq.g_00904	Syag.g_02419
OG0001529	Syaq.g_01102	Syag.g_02327
OG0001530	Syaq.g_01480	Syag.g_01891
OG0001531	Syaq.g_01584	Syag.g_01780
OG0001532	Syaq.g_00195	Syag.g_01089
OG0001533	Syaq.g_00470	Syag.g_01324
OG0001533	Syaq.g_00508	Syag.g_00026
OG0001534	Syaq.g_00048	Syag.g_00891
OG0001535	Syaq.g_00065	Syag.g_00871
OG0001536	Syaq.g_02480	Syag.g_00805
OG0001537	Syaq.g_02301	Syag.g_00629
OG0001538	Syaq.g_02345	Syag.g_00672
OG0001539	Syaq.g_02261	Syag.g_00601
OG0001540	Syaq.g_01452	Syag.g_01925
OG0001541	Syaq.g_01387	Syag.g_01990
OG0001542	Syaq.g_01379	Syag.g_01999
OG0001544	Syaq.g_01235	Syag.g_02158
OG0001545	Syaq.g_01185	Syag.g_02238
OG0001546	Syaq.g_01825	Syag.g_01473
OG0001547	Syaq.g_02422	Syag.g_00753
OG0001551	Syaq.g_02572	Syag.g_01019
OG0001553	Syaq.g_00368	Syag.g_01424
OG0001554	Syaq.g_01266	Syag.g_02124
OG0001556	Syaq.g_00202, Syaq.g_02654	Syag.g_01096
OG0001557	Syaq.g_02308	Syag.g_00636
OG0001558	Syaq.g_01130	Syag.g_02292
OG0001559	Syaq.g_01481	Syag.g_01890
OG0001560	Syaq.g_01494	Syag.g_01877
OG0001561	Syaq.g_00059	Syag.g_00878
OG0001562	Syaq.g_00073	Syag.g_00863
OG0001563	Syaq.g_00608	Syag.g_02772
OG0001564	Syaq.g_02158	Syag.g_02208
OG0001565	Syaq.g_02120	Syag.g_00449
OG0001567	Syaq.g_02421	Syag.g_00752
OG0001568	Syaq.g_02424	Syag.g_00754
OG0001573	Syaq.g_02189	Syag.g_00546, Syag.g_02341
OG0001574	Syaq.g_01944	Syag.g_00285
OG0001575	Syaq.g_01949	Syag.g_00290
OG0001576	Syaq.g_00326	Syag.g_01233
OG0001577	Syaq.g_00254	Syag.g_01146
OG0001580	Syaq.g_01275	Syag.g_02112
OG0001588	Syaq.g_00974	Syag.g_02446
OG0001590	Syaq.g_02076	Syag.g_00404
OG0001590	Syaq.g_02166	Syag.g_00497
OG0001591	Syaq.g_02254	Syag.g_00595
OG0001592	Syaq.g_01274	Syag.g_02113
OG0001602	Syaq.g_02705	Syag.g_00939
OG0001614	Syaq.g_01020	Syag.g_02401
OG0001615	Syaq.g_01923	Syag.g_00256
OG0001616	Syaq.g_00208	Syag.g_01102
OG0001617	Syaq.g_02593	Syag.g_00998
OG0001618	Syaq.g_00036, Syaq.g_00005, Syaq.g_00786	Syag.g_00909
OG0001619	Syaq.g_02469	Syag.g_00794
OG0001620	Syaq.g_00546	Syag.g_02857
OG0001621	Syaq.g_00724	Syag.g_02637
OG0001622	Syaq.g_01176	Syag.g_02247
OG0001623	Syaq.g_00571	Syag.g_02828
OG0001624	Syaq.g_02116	Syag.g_00443
OG0001625	Syaq.g_00730	Syag.g_02631
OG0001634	Syaq.g_02249	Syag.g_00585
OG0001636	Syaq.g_01109	Syag.g_02314
OG0001637	Syaq.g_01603	Syag.g_00020
OG0001638	Syaq.g_01660	Syag.g_01700
OG0001639	Syaq.g_01738	Syag.g_01615
OG0001640	Syaq.g_02695	Syag.g_00955
OG0001641	Syaq.g_02520	Syag.g_00847
OG0001642	Syaq.g_02411	Syag.g_00742
OG0001643	Syaq.g_02087	Syag.g_00415
OG0001645	Syaq.g_01853	Syag.g_01441
OG0001646	Syaq.g_00110, Syaq.g_02196, Syaq.g_02616, Syaq.g_01883	Syag.g_00625
OG0001647	Syaq.g_00753	Syag.g_02607
OG0001652	Syaq.g_01132	Syag.g_02290
OG0001653	Syaq.g_01505	Syag.g_01866
OG0001654	Syaq.g_01736	Syag.g_01613
OG0001657	Syaq.g_01413	Syag.g_01962
OG0001658	Syaq.g_01265	Syag.g_02125
OG0001659	Syaq.g_00199	Syag.g_01093
OG0001666	Syaq.g_02653	Syag.g_00218
OG0001671	Syaq.g_01316	Syag.g_02063
OG0001672	Syaq.g_01545	Syag.g_01833
OG0001673	Syaq.g_01569	Syag.g_01789
OG0001675	Syaq.g_02535	Syag.g_00861
OG0001677	Syaq.g_00578	Syag.g_02800
OG0001678	Syaq.g_00691	Syag.g_02692
OG0001682	Syaq.g_00034	Syag.g_00911
OG0001690	Syaq.g_01514	Syag.g_02135, Syag.g_00545
OG0001692	Syaq.g_00366	Syag.g_01426
OG0001694	Syaq.g_00765	Syag.g_02596
OG0001695	Syaq.g_01191	Syag.g_02232
OG0001700	Syaq.g_02420	Syag.g_00537
OG0001702	Syaq.g_01523	Syag.g_01855
OG0001703	Syaq.g_01765	Syag.g_01535
OG0001709	Syaq.g_00943	Syag.g_02478
OG0001713	Syaq.g_00232	Syag.g_01128
OG0001715	Syaq.g_01875	Syag.g_00114
OG0001726	Syaq.g_02419	Syag.g_00747
OG0001729	Syaq.g_01589	Syag.g_01774
OG0001730	Syaq.g_01591	Syag.g_01769
OG0001731	Syaq.g_01717	Syag.g_01640
OG0001732	Syaq.g_00173	Syag.g_01069
OG0001733	Syaq.g_02256	Syag.g_00597
OG0001734	Syaq.g_02661	Syag.g_00740
OG0001735	Syaq.g_02236	Syag.g_00555
OG0001736	Syaq.g_00952	Syag.g_02468
OG0001737	Syaq.g_00843	Syag.g_02577
OG0001738	Syaq.g_00879	Syag.g_02539
OG0001739	Syaq.g_01192	Syag.g_02230
OG0001740	Syaq.g_01188	Syag.g_02235
OG0001747	Syaq.g_01432	Syag.g_01945
OG0001748	Syaq.g_01314	Syag.g_02065
OG0001749	Syaq.g_00959	Syag.g_02461
OG0001750	Syaq.g_01507	Syag.g_01864
OG0001752	Syaq.g_01593	Syag.g_01766
OG0001753	Syaq.g_00080, Syaq.g_00238	Syag.g_01760
OG0001754	Syaq.g_01598	Syag.g_00022
OG0001755	Syaq.g_01817	Syag.g_01483
OG0001759	Syaq.g_00114	Syag.g_01250
OG0001761	Syaq.g_02021	Syag.g_00361
OG0001762	Syaq.g_02528	Syag.g_00854
OG0001763	Syaq.g_02515	Syag.g_00842
OG0001764	Syaq.g_02427	Syag.g_00758
OG0001765	Syaq.g_02655	Syag.g_00080
OG0001766	Syaq.g_00854	Syag.g_02567
OG0001767	Syaq.g_00965	Syag.g_02455
OG0001768	Syaq.g_01373	Syag.g_02008
OG0001770	Syaq.g_02165	Syag.g_00523
OG0001783	Syaq.g_01025	Syag.g_02396
OG0001784	Syaq.g_01512	Syag.g_01860
OG0001786	Syaq.g_01698	Syag.g_01658
OG0001787	Syaq.g_01837	Syag.g_01455
OG0001788	Syaq.g_01840	Syag.g_01452
OG0001789	Syaq.g_00296	Syag.g_01191
OG0001790	Syaq.g_00260	Syag.g_01153
OG0001791	Syaq.g_00231	Syag.g_01127
OG0001792	Syaq.g_00165	Syag.g_01063
OG0001794	Syaq.g_00051	Syag.g_00887
OG0001796	Syaq.g_00071	Syag.g_00865
OG0001797	Syaq.g_02461	Syag.g_00786
OG0001798	Syaq.g_02064	Syag.g_00381
OG0001799	Syaq.g_02103	Syag.g_00430
OG0001800	Syaq.g_00346	Syag.g_01287
OG0001801	Syaq.g_00356	Syag.g_01440
OG0001803	Syaq.g_00495	Syag.g_00039
OG0001804	Syaq.g_00527	Syag.g_00007
OG0001805	Syaq.g_00719	Syag.g_02661
OG0001806	Syaq.g_00752	Syag.g_02608
OG0001807	Syaq.g_00968	Syag.g_02452
OG0001808	Syaq.g_00979	Syag.g_02441
OG0001809	Syaq.g_01441	Syag.g_01936
OG0001810	Syaq.g_01439	Syag.g_01938
OG0001811	Syaq.g_01381	Syag.g_01997
OG0001812	Syaq.g_01273	Syag.g_02114
OG0001813	Syaq.g_01230	Syag.g_02168
OG0001814	Syaq.g_01166	Syag.g_02257
OG0001815	Syaq.g_01155	Syag.g_02267
OG0001816	Syaq.g_02258	Syag.g_00599
OG0001837	Syaq.g_01315	Syag.g_02064
OG0001838	Syaq.g_01142	Syag.g_02280
OG0001839	Syaq.g_01113	Syag.g_02310
OG0001840	Syaq.g_01096	Syag.g_02333
OG0001841	Syaq.g_01087	Syag.g_02342
OG0001843	Syaq.g_01019	Syag.g_02402
OG0001844	Syaq.g_01018	Syag.g_02403
OG0001845	Syaq.g_01017	Syag.g_02404
OG0001846	Syaq.g_01464	Syag.g_01913
OG0001847	Syaq.g_01465	Syag.g_01911
OG0001848	Syaq.g_01469	Syag.g_01907
OG0001849	Syaq.g_01529	Syag.g_01849
OG0001850	Syaq.g_01542	Syag.g_01836
OG0001851	Syaq.g_01549	Syag.g_01829
OG0001852	Syaq.g_01550	Syag.g_01828
OG0001853	Syaq.g_01557	Syag.g_01821
OG0001854	Syaq.g_01578	Syag.g_01785
OG0001856	Syaq.g_01694	Syag.g_01665
OG0001857	Syaq.g_01697	Syag.g_01662
OG0001858	Syaq.g_01722	Syag.g_01634
OG0001859	Syaq.g_01753	Syag.g_01547
OG0001860	Syaq.g_01767	Syag.g_01533
OG0001861	Syaq.g_01779	Syag.g_01521
OG0001862	Syaq.g_01791	Syag.g_01509
OG0001863	Syaq.g_01797	Syag.g_01503
OG0001864	Syaq.g_01850	Syag.g_01444
OG0001865	Syaq.g_01980	Syag.g_00323
OG0001866	Syaq.g_02004	Syag.g_00349
OG0001867	Syaq.g_02019	Syag.g_00359
OG0001868	Syaq.g_00302	Syag.g_01197
OG0001869	Syaq.g_00255	Syag.g_01147
OG0001870	Syaq.g_00246	Syag.g_01138
OG0001871	Syaq.g_00240	Syag.g_01133
OG0001872	Syaq.g_00160	Syag.g_01058
OG0001873	Syaq.g_00207	Syag.g_01101
OG0001874	Syaq.g_00210	Syag.g_01104
OG0001877	Syaq.g_02586	Syag.g_01006
OG0001878	Syaq.g_02532	Syag.g_00858
OG0001879	Syaq.g_02525	Syag.g_00852
OG0001880	Syaq.g_02489	Syag.g_00815
OG0001881	Syaq.g_02488	Syag.g_00813
OG0001882	Syaq.g_02464	Syag.g_00789
OG0001883	Syaq.g_02455	Syag.g_00785
OG0001884	Syaq.g_01869	Syag.g_00483
OG0001885	Syaq.g_02432	Syag.g_00764
OG0001886	Syaq.g_02428	Syag.g_00760
OG0001887	Syaq.g_02279	Syag.g_00619
OG0001888	Syaq.g_02314	Syag.g_00640
OG0001889	Syaq.g_02355	Syag.g_00682
OG0001890	Syaq.g_02396	Syag.g_00732
OG0001891	Syaq.g_02402	Syag.g_00736
OG0001892	Syaq.g_02119	Syag.g_00447
OG0001893	Syaq.g_02065	Syag.g_00382
OG0001894	Syaq.g_02081	Syag.g_00409
OG0001895	Syaq.g_00351	Syag.g_01296
OG0001896	Syaq.g_00511	Syag.g_00024
OG0001897	Syaq.g_00549	Syag.g_02854
OG0001898	Syaq.g_00566	Syag.g_02836
OG0001899	Syaq.g_00619	Syag.g_02761
OG0001900	Syaq.g_00737	Syag.g_02623
OG0001901	Syaq.g_00738	Syag.g_02622
OG0001902	Syaq.g_00770	Syag.g_02591
OG0001903	Syaq.g_00779	Syag.g_02582
OG0001904	Syaq.g_00970	Syag.g_02450
OG0001905	Syaq.g_00982	Syag.g_02438
OG0001906	Syaq.g_01451	Syag.g_01926
OG0001907	Syaq.g_01433	Syag.g_01944
OG0001908	Syaq.g_01385	Syag.g_01992
OG0001909	Syaq.g_01375	Syag.g_02006
OG0001910	Syaq.g_01311	Syag.g_02068
OG0001912	Syaq.g_01252	Syag.g_02139
OG0001913	Syaq.g_01250	Syag.g_02141
OG0001914	Syaq.g_02168	Syag.g_00149
OG0001915	Syaq.g_01158	Syag.g_02264
OG0001916	Syaq.g_01790	Syag.g_01510
